Date,NEW ZEALAND IMI IMI (Large+Mid+Small Cap)
2015-10-20,1322.162
2015-10-21,1324.602
2015-10-22,1336.72
2015-10-23,1340.755
2015-10-26,1347.998
2015-10-27,1357.603
2015-10-28,1340.602
2015-10-29,1333.467
2015-10-30,1346.317
2015-11-02,1345.028
2015-11-03,1336.957
2015-11-04,1331.598
2015-11-05,1338.188
2015-11-06,1314.345
2015-11-09,1313.52
2015-11-10,1301.575
2015-11-11,1308.769
2015-11-12,1302.249
2015-11-13,1295.221
2015-11-16,1281.467
2015-11-17,1276.603
2015-11-18,1274.369
2015-11-19,1305.482
2015-11-20,1306.37
2015-11-23,1310.151
2015-11-24,1318.76
2015-11-25,1316.251
2015-11-26,1325.778
2015-11-27,1318.194
2015-11-30,1329.749
2015-12-01,1358.802
2015-12-02,1349.612
2015-12-03,1340.439
2015-12-04,1361.603
2015-12-07,1331.939
2015-12-08,1322.556
2015-12-09,1325.774
2015-12-10,1348.748
2015-12-11,1349.086
2015-12-14,1352.175
2015-12-15,1349.92
2015-12-16,1360.97
2015-12-17,1351.214
2015-12-18,1358.342
2015-12-21,1360.982
2015-12-22,1379.233
2015-12-23,1383.858
2015-12-24,1397.138
2015-12-25,1397.138
2015-12-28,1400.921
2015-12-29,1417.563
2015-12-30,1423.32
2015-12-31,1430.207
2016-01-01,1430.207
2016-01-04,1406.391
2016-01-05,1384.91
2016-01-06,1370.991
2016-01-07,1362.876
2016-01-08,1331.026
2016-01-11,1317.974
2016-01-12,1315.514
2016-01-13,1330.711
2016-01-14,1303.063
2016-01-15,1312.285
2016-01-18,1299.662
2016-01-19,1312.841
2016-01-20,1288.196
2016-01-21,1296.516
2016-01-22,1315.511
2016-01-25,1322.876
2016-01-26,1315.981
2016-01-27,1319.739
2016-01-28,1314.426
2016-01-29,1319.005
2016-02-01,1329.912
2016-02-02,1326.683
2016-02-03,1353.511
2016-02-04,1364.049
2016-02-05,1347.374
2016-02-08,1345.543
2016-02-09,1335.919
2016-02-10,1324.233
2016-02-11,1319.919
2016-02-12,1301.495
2016-02-15,1329.881
2016-02-16,1317.66
2016-02-17,1334.262
2016-02-18,1339.557
2016-02-19,1343.363
2016-02-22,1369.774
2016-02-23,1370.154
2016-02-24,1376.948
2016-02-25,1386.556
2016-02-26,1384.526
2016-02-29,1365.159
2016-03-01,1375.708
2016-03-02,1389.959
2016-03-03,1427.46
2016-03-04,1447.234
2016-03-07,1447.775
2016-03-08,1444.982
2016-03-09,1451.547
2016-03-10,1436.528
2016-03-11,1454.942
2016-03-14,1456.671
2016-03-15,1444.535
2016-03-16,1436.805
2016-03-17,1490.371
2016-03-18,1497.899
2016-03-21,1493.953
2016-03-22,1498.702
2016-03-23,1486.079
2016-03-24,1486.441
2016-03-25,1486.441
2016-03-28,1494.768
2016-03-29,1517.674
2016-03-30,1554.812
2016-03-31,1567.632
2016-04-01,1535.951
2016-04-04,1541.275
2016-04-05,1524.786
2016-04-06,1532.098
2016-04-07,1532.679
2016-04-08,1534.768
2016-04-11,1542.238
2016-04-12,1547.778
2016-04-13,1564.298
2016-04-14,1565.067
2016-04-15,1581.042
2016-04-18,1592.77
2016-04-19,1619.082
2016-04-20,1618.076
2016-04-21,1601.182
2016-04-22,1572.74
2016-04-25,1572.74
2016-04-26,1561.248
2016-04-27,1542.886
2016-04-28,1580.493
2016-04-29,1595.819
2016-05-02,1592.125
2016-05-03,1588.379
2016-05-04,1575.728
2016-05-05,1587.955
2016-05-06,1576.649
2016-05-09,1562.894
2016-05-10,1560.789
2016-05-11,1586.243
2016-05-12,1584.939
2016-05-13,1569.79
2016-05-16,1572.696
2016-05-17,1597.097
2016-05-18,1586.349
2016-05-19,1559.213
2016-05-20,1566.422
2016-05-23,1564.457
2016-05-24,1552.644
2016-05-25,1565.245
2016-05-26,1571.88
2016-05-27,1574.291
2016-05-30,1578.568
2016-05-31,1596.75
2016-06-01,1604.324
2016-06-02,1602.093
2016-06-03,1634.246
2016-06-06,1635.777
2016-06-07,1646.085
2016-06-08,1644.36
2016-06-09,1667.583
2016-06-10,1654.022
2016-06-13,1640.208
2016-06-14,1604.168
2016-06-15,1622.209
2016-06-16,1617.081
2016-06-17,1627.441
2016-06-20,1642.166
2016-06-21,1638.085
2016-06-22,1630.486
2016-06-23,1654.669
2016-06-24,1602.277
2016-06-27,1579.904
2016-06-28,1589.334
2016-06-29,1628.027
2016-06-30,1652.028
2016-07-01,1670.653
2016-07-04,1691.198
2016-07-05,1683.865
2016-07-06,1673.427
2016-07-07,1705.461
2016-07-08,1723.397
2016-07-11,1725.77
2016-07-12,1740.413
2016-07-13,1737.092
2016-07-14,1718.551
2016-07-15,1697.466
2016-07-18,1701.365
2016-07-19,1698.294
2016-07-20,1703.182
2016-07-21,1700.751
2016-07-22,1703.626
2016-07-25,1724.581
2016-07-26,1740.415
2016-07-27,1738.988
2016-07-28,1744.952
2016-07-29,1792.841
2016-08-01,1786.162
2016-08-02,1790.693
2016-08-03,1758.55
2016-08-04,1770.359
2016-08-05,1758.959
2016-08-08,1770.493
2016-08-09,1781.495
2016-08-10,1793.006
2016-08-11,1803.376
2016-08-12,1796.954
2016-08-15,1797.469
2016-08-16,1783.903
2016-08-17,1791.844
2016-08-18,1812.013
2016-08-19,1814.382
2016-08-22,1836.052
2016-08-23,1846.528
2016-08-24,1827.096
2016-08-25,1829.127
2016-08-26,1830.282
2016-08-29,1798.561
2016-08-30,1798.394
2016-08-31,1810.85
2016-09-01,1826.904
2016-09-02,1825.272
2016-09-05,1847.259
2016-09-06,1875.048
2016-09-07,1905.933
2016-09-08,1893.386
2016-09-09,1854.254
2016-09-12,1794.44
2016-09-13,1774.679
2016-09-14,1767.756
2016-09-15,1765.307
2016-09-16,1772.863
2016-09-19,1794.978
2016-09-20,1803.681
2016-09-21,1793.115
2016-09-22,1803.74
2016-09-23,1779.351
2016-09-26,1776.355
2016-09-27,1779.457
2016-09-28,1778.542
2016-09-29,1803.342
2016-09-30,1806.792
2016-10-03,1806.56
2016-10-04,1799.595
2016-10-05,1753.409
2016-10-06,1730.924
2016-10-07,1723.938
2016-10-10,1706.819
2016-10-11,1689.034
2016-10-12,1686.497
2016-10-13,1694.199
2016-10-14,1702.64
2016-10-17,1693.171
2016-10-18,1688.016
2016-10-19,1692.704
2016-10-20,1683.819
2016-10-21,1671.958
2016-10-24,1664.835
2016-10-25,1681.53
2016-10-26,1659.635
2016-10-27,1662.654
2016-10-28,1666.385
2016-10-31,1672.737
2016-11-01,1669.997
2016-11-02,1678.73
2016-11-03,1665.437
2016-11-04,1644.017
2016-11-07,1688.761
2016-11-08,1706.679
2016-11-09,1629.388
2016-11-10,1619.818
2016-11-11,1596.242
2016-11-14,1598.311
2016-11-15,1610.218
2016-11-16,1613.26
2016-11-17,1613.965
2016-11-18,1614.575
2016-11-21,1624.731
2016-11-22,1608.943
2016-11-23,1609.801
2016-11-24,1619.984
2016-11-25,1633.183
2016-11-28,1641.006
2016-11-29,1649.565
2016-11-30,1642.417
2016-12-01,1647.286
2016-12-02,1652.115
2016-12-05,1635.881
2016-12-06,1650.804
2016-12-07,1655.377
2016-12-08,1661.076
2016-12-09,1653.943
2016-12-12,1658.287
2016-12-13,1655.576
2016-12-14,1646.103
2016-12-15,1586.649
2016-12-16,1570.782
2016-12-19,1579.558
2016-12-20,1571.79
2016-12-21,1575.483
2016-12-22,1589.082
2016-12-23,1587.563
2016-12-26,1587.563
2016-12-27,1592.067
2016-12-28,1597.067
2016-12-29,1608.244
2016-12-30,1607.415
2017-01-02,1607.415
2017-01-03,1591.51
2017-01-04,1627.008
2017-01-05,1645.611
2017-01-06,1635.211
2017-01-09,1647.143
2017-01-10,1652.768
2017-01-11,1656.461
2017-01-12,1688.56
2017-01-13,1682.023
2017-01-16,1686.314
2017-01-17,1704.135
2017-01-18,1707.113
2017-01-19,1701.335
2017-01-20,1694.326
2017-01-23,1718.378
2017-01-24,1726.992
2017-01-25,1732.572
2017-01-26,1731.069
2017-01-27,1744.761
2017-01-30,1733.496
2017-01-31,1735.856
2017-02-01,1715.511
2017-02-02,1727.404
2017-02-03,1745.39
2017-02-06,1738.12
2017-02-07,1734.55
2017-02-08,1737.689
2017-02-09,1718.93
2017-02-10,1716.159
2017-02-13,1717.416
2017-02-14,1715.203
2017-02-15,1730.921
2017-02-16,1716.588
2017-02-17,1705.701
2017-02-20,1707.197
2017-02-21,1704.296
2017-02-22,1690.64
2017-02-23,1717.518
2017-02-24,1700.666
2017-02-27,1712.237
2017-02-28,1738.298
2017-03-01,1707.198
2017-03-02,1702.566
2017-03-03,1683.25
2017-03-06,1685.928
2017-03-07,1677.677
2017-03-08,1664.199
2017-03-09,1647.941
2017-03-10,1665.634
2017-03-13,1670.516
2017-03-14,1666.397
2017-03-15,1660.806
2017-03-16,1674.546
2017-03-17,1681.429
2017-03-20,1664.309
2017-03-21,1676.851
2017-03-22,1670.085
2017-03-23,1666.693
2017-03-24,1666.526
2017-03-27,1667.597
2017-03-28,1666.55
2017-03-29,1682.143
2017-03-30,1693.862
2017-03-31,1690.663
2017-04-03,1702.191
2017-04-04,1700.839
2017-04-05,1703.443
2017-04-06,1716.411
2017-04-07,1699.074
2017-04-10,1697.062
2017-04-11,1695.491
2017-04-12,1690.09
2017-04-13,1705.176
2017-04-14,1705.176
2017-04-17,1712.235
2017-04-18,1709.796
2017-04-19,1703.916
2017-04-20,1698.476
2017-04-21,1696.185
2017-04-24,1708.117
2017-04-25,1692.431
2017-04-26,1703.135
2017-04-27,1704.136
2017-04-28,1712.204
2017-05-01,1724.694
2017-05-02,1738.844
2017-05-03,1730.895
2017-05-04,1710.074
2017-05-05,1723.754
2017-05-08,1741.814
2017-05-09,1736.855
2017-05-10,1746.242
2017-05-11,1738.101
2017-05-12,1729.192
2017-05-15,1730.42
2017-05-16,1724.971
2017-05-17,1740.053
2017-05-18,1723.562
2017-05-19,1729.035
2017-05-22,1754.783
2017-05-23,1755.387
2017-05-24,1762.037
2017-05-25,1772.21
2017-05-26,1776.801
2017-05-29,1777.839
2017-05-30,1780.22
2017-05-31,1782.296
2017-06-01,1785.724
2017-06-02,1814.794
2017-06-05,1816.066
2017-06-06,1832.05
2017-06-07,1824.837
2017-06-08,1825.794
2017-06-09,1817.216
2017-06-12,1815.991
2017-06-13,1822.579
2017-06-14,1855.118
2017-06-15,1837.557
2017-06-16,1861.523
2017-06-19,1868.104
2017-06-20,1865.343
2017-06-21,1846.543
2017-06-22,1866.147
2017-06-23,1869.272
2017-06-26,1885.038
2017-06-27,1886.403
2017-06-28,1889.623
2017-06-29,1905.293
2017-06-30,1889.977
2017-07-03,1873.782
2017-07-04,1886.422
2017-07-05,1870.935
2017-07-06,1878.981
2017-07-07,1880.346
2017-07-10,1867.058
2017-07-11,1862.004
2017-07-12,1866.073
2017-07-13,1884.848
2017-07-14,1900.507
2017-07-17,1911.494
2017-07-18,1921.333
2017-07-19,1925.551
2017-07-20,1913.288
2017-07-21,1925.969
2017-07-24,1928.658
2017-07-25,1935.27
2017-07-26,1934.624
2017-07-27,1951.288
2017-07-28,1932.669
2017-07-31,1945.013
2017-08-01,1955.365
2017-08-02,1946.447
2017-08-03,1947.745
2017-08-04,1938.383
2017-08-07,1931.395
2017-08-08,1924.333
2017-08-09,1925.25
2017-08-10,1912.306
2017-08-11,1901.197
2017-08-14,1913.48
2017-08-15,1913.346
2017-08-16,1930.388
2017-08-17,1943.364
2017-08-18,1952.712
2017-08-21,1953.59
2017-08-22,1943.068
2017-08-23,1924.189
2017-08-24,1921.641
2017-08-25,1926.227
2017-08-28,1919.873
2017-08-29,1905.33
2017-08-30,1897.189
2017-08-31,1897.024
2017-09-01,1899.793
2017-09-04,1898.504
2017-09-05,1910.942
2017-09-06,1905.166
2017-09-07,1913.739
2017-09-08,1937.233
2017-09-11,1934.506
2017-09-12,1942.645
2017-09-13,1930.204
2017-09-14,1912.691
2017-09-15,1916.873
2017-09-18,1910.055
2017-09-19,1924.56
2017-09-20,1961.609
2017-09-21,1937.71
2017-09-22,1948.572
2017-09-25,1943.857
2017-09-26,1924.067
2017-09-27,1936.911
2017-09-28,1937.099
2017-09-29,1942.466
2017-10-02,1934.059
2017-10-03,1920.558
2017-10-04,1928.114
2017-10-05,1925.221
2017-10-06,1914.328
2017-10-09,1917.819
2017-10-10,1928.191
2017-10-11,1929.392
2017-10-12,1943.169
2017-10-13,1968.567
2017-10-16,1966.254
2017-10-17,1965.155
2017-10-18,1960.663
2017-10-19,1931.539
2017-10-20,1915.499
2017-10-23,1915.361
2017-10-24,1897.514
2017-10-25,1888.749
2017-10-26,1871.777
2017-10-27,1875.358
2017-10-30,1891.634
2017-10-31,1885.755
2017-11-01,1876.302
2017-11-02,1889.247
2017-11-03,1879.596
2017-11-06,1873.173
2017-11-07,1876.017
2017-11-08,1881.827
2017-11-09,1881.357
2017-11-10,1868.517
2017-11-13,1857.972
2017-11-14,1861.221
2017-11-15,1860.389
2017-11-16,1864.396
2017-11-17,1854.242
2017-11-20,1864.879
2017-11-21,1867.129
2017-11-22,1874.485
2017-11-23,1883.942
2017-11-24,1889.639
2017-11-27,1911.336
2017-11-28,1901.056
2017-11-29,1892.977
2017-11-30,1897.717
2017-12-01,1895.123
2017-12-04,1891.957
2017-12-05,1898.259
2017-12-06,1886.816
2017-12-07,1888.095
2017-12-08,1904.9
2017-12-11,1935.617
2017-12-12,1940.632
2017-12-13,1959.92
2017-12-14,1966.477
2017-12-15,1979.006
2017-12-18,1977.271
2017-12-19,1986.546
2017-12-20,1978.512
2017-12-21,1988.639
2017-12-22,1993.567
2017-12-25,1993.567
2017-12-26,1996.552
2017-12-27,2001.918
2017-12-28,2015.076
2017-12-29,2020.183
2018-01-01,2020.183
2018-01-02,2019.473
2018-01-03,2019.199
2018-01-04,2041.048
2018-01-05,2050.829
2018-01-08,2044.486
2018-01-09,2042.633
2018-01-10,2034.557
2018-01-11,2014.313
2018-01-12,2014.364
2018-01-15,2025.606
2018-01-16,2029.463
2018-01-17,2044.78
2018-01-18,2043.428
2018-01-19,2038.927
2018-01-22,2065.022
2018-01-23,2066.646
2018-01-24,2088.342
2018-01-25,2090.108
2018-01-26,2062.792
2018-01-29,2061.158
2018-01-30,2058.895
2018-01-31,2119.034
2018-02-01,2098.397
2018-02-02,2086.443
2018-02-05,2036.063
2018-02-06,2034.668
2018-02-07,2022.51
2018-02-08,1999.552
2018-02-09,1988.905
2018-02-12,1975.896
2018-02-13,2007.454
2018-02-14,2004.009
2018-02-15,2013.517
2018-02-16,2039.131
2018-02-19,2027.083
2018-02-20,2020.187
2018-02-21,2044.856
2018-02-22,2066.815
2018-02-23,2061.494
2018-02-26,2076.325
2018-02-27,2062.677
2018-02-28,2059.155
2018-03-01,2056.234
2018-03-02,2040.294
2018-03-05,2037.628
2018-03-06,2067.85
2018-03-07,2047.327
2018-03-08,2065.522
2018-03-09,2082.547
2018-03-12,2104.235
2018-03-13,2121.422
2018-03-14,2105.947
2018-03-15,2104.999
2018-03-16,2083.239
2018-03-19,2092.288
2018-03-20,2082.229
2018-03-21,2109.562
2018-03-22,2117.746
2018-03-23,2107.025
2018-03-26,2094.498
2018-03-27,2111.099
2018-03-28,2066.18
2018-03-29,2045.912
2018-03-30,2045.912
2018-04-02,2049.315
2018-04-03,2060.771
2018-04-04,2089.844
2018-04-05,2073.37
2018-04-06,2080.071
2018-04-09,2111.042
2018-04-10,2131.125
2018-04-11,2127.46
2018-04-12,2113.144
2018-04-13,2111.701
2018-04-16,2111.406
2018-04-17,2082.885
2018-04-18,2093.041
2018-04-19,2080.92
2018-04-20,2044.601
2018-04-23,2020.129
2018-04-24,2007.036
2018-04-25,1992.229
2018-04-26,1992.157
2018-04-27,2015.866
2018-04-30,2029.152
2018-05-01,2011.288
2018-05-02,2027.384
2018-05-03,2046.636
2018-05-04,2045.571
2018-05-07,2055.162
2018-05-08,2039.584
2018-05-09,2053.538
2018-05-10,2041.627
2018-05-11,2060.418
2018-05-14,2060.204
2018-05-15,2037.078
2018-05-16,2005.243
2018-05-17,2013.433
2018-05-18,2037.23
2018-05-21,2028.748
2018-05-22,2032.333
2018-05-23,2009.912
2018-05-24,2023.323
2018-05-25,2036.263
2018-05-28,2044.318
2018-05-29,2033.384
2018-05-30,2057.256
2018-05-31,2069.051
2018-06-01,2053.084
2018-06-04,2068.379
2018-06-05,2093.921
2018-06-06,2117.943
2018-06-07,2144.291
2018-06-08,2148.325
2018-06-11,2158.275
2018-06-12,2157.514
2018-06-13,2163.98
2018-06-14,2158.795
2018-06-15,2147.508
2018-06-18,2145.076
2018-06-19,2099.899
2018-06-20,2101.021
2018-06-21,2129.721
2018-06-22,2132.797
2018-06-25,2130.605
2018-06-26,2119.34
2018-06-27,2106.911
2018-06-28,2086.731
2018-06-29,2078.232
2018-07-02,2055.537
2018-07-03,2093.9
2018-07-04,2090.134
2018-07-05,2108.183
2018-07-06,2127.908
2018-07-09,2124.11
2018-07-10,2111.003
2018-07-11,2096.227
2018-07-12,2081.991
2018-07-13,2089.584
2018-07-16,2079.343
2018-07-17,2083.965
2018-07-18,2074.098
2018-07-19,2048.337
2018-07-20,2081.201
2018-07-23,2056.106
2018-07-24,2071.976
2018-07-25,2078.25
2018-07-26,2074.252
2018-07-27,2090.781
2018-07-30,2085.127
2018-07-31,2078.958
2018-08-01,2060.865
2018-08-02,2043.8
2018-08-03,2048.25
2018-08-06,2052.558
2018-08-07,2047.764
2018-08-08,2048.093
2018-08-09,2029.179
2018-08-10,2043.035
2018-08-13,2019.135
2018-08-14,2031.196
2018-08-15,2019.854
2018-08-16,2036.28
2018-08-17,2051.114
2018-08-20,2071.217
2018-08-21,2089.099
2018-08-22,2108.864
2018-08-23,2091.528
2018-08-24,2106.036
2018-08-27,2119.351
2018-08-28,2127.157
2018-08-29,2159.965
2018-08-30,2139.266
2018-08-31,2126.051
2018-09-03,2103.103
2018-09-04,2091.522
2018-09-05,2084.265
2018-09-06,2060.929
2018-09-07,2043.841
2018-09-10,2025.848
2018-09-11,2061.417
2018-09-12,2065.002
2018-09-13,2083.779
2018-09-14,2085.987
2018-09-17,2092.312
2018-09-18,2104.482
2018-09-19,2119.119
2018-09-20,2141.259
2018-09-21,2150.237
2018-09-24,2132.44
2018-09-25,2132.003
2018-09-26,2130.123
2018-09-27,2106.884
2018-09-28,2122.342
2018-10-01,2113.499
2018-10-02,2109.548
2018-10-03,2082.978
2018-10-04,2059.387
2018-10-05,2034.919
2018-10-08,2015.786
2018-10-09,2001.558
2018-10-10,2006.55
2018-10-11,1938.066
2018-10-12,1969.03
2018-10-15,1980.752
2018-10-16,1984.83
2018-10-17,2005.435
2018-10-18,2000.503
2018-10-19,1981.962
2018-10-22,1970.691
2018-10-23,1935.714
2018-10-24,1926.957
2018-10-25,1907.786
2018-10-26,1906.055
2018-10-29,1922.795
2018-10-30,1941.741
2018-10-31,1957.352
2018-11-01,2012.216
2018-11-02,2013.53
2018-11-05,2003.976
2018-11-06,2014.356
2018-11-07,2058.739
2018-11-08,2072.395
2018-11-09,2070.975
2018-11-12,2073.067
2018-11-13,2053.591
2018-11-14,2050.931
2018-11-15,2061.424
2018-11-16,2067.609
2018-11-19,2058.925
2018-11-20,2036.913
2018-11-21,2027.936
2018-11-22,2027.362
2018-11-23,2015.723
2018-11-26,2007.548
2018-11-27,2011.983
2018-11-28,2023.73
2018-11-29,2065.305
2018-11-30,2077.584
2018-12-03,2110.29
2018-12-04,2110.568
2018-12-05,2077.779
2018-12-06,2068.124
2018-12-07,2065.402
2018-12-10,2044.041
2018-12-11,2049.358
2018-12-12,2058.41
2018-12-13,2071.376
2018-12-14,2030.631
2018-12-17,2040.051
2018-12-18,2042.517
2018-12-19,2063.042
2018-12-20,2040.428
2018-12-21,2013.971
2018-12-24,2015.749
2018-12-25,2015.749
2018-12-26,2021.003
2018-12-27,2027.733
2018-12-28,2024.578
2018-12-31,2032.281
2019-01-01,2032.281
2019-01-02,2020.461
2019-01-03,2007.915
2019-01-04,2032.434
2019-01-07,2051.477
2019-01-08,2040.884
2019-01-09,2095.313
2019-01-10,2087.865
2019-01-11,2104.598
2019-01-14,2110.134
2019-01-15,2108.112
2019-01-16,2112.553
2019-01-17,2110.221
2019-01-18,2122.603
2019-01-21,2123.178
2019-01-22,2113.106
2019-01-23,2129.777
2019-01-24,2126.499
2019-01-25,2145.064
2019-01-28,2145.622
2019-01-29,2118.044
2019-01-30,2095.418
2019-01-31,2143.083
2019-02-01,2139.493
2019-02-04,2125.328
2019-02-05,2152.135
2019-02-06,2136.68
2019-02-07,2130.564
2019-02-08,2138.365
2019-02-11,2141.749
2019-02-12,2161.061
2019-02-13,2198.128
2019-02-14,2186.634
2019-02-15,2181.837
2019-02-18,2181.465
2019-02-19,2176.388
2019-02-20,2187.154
2019-02-21,2185.186
2019-02-22,2196.849
2019-02-25,2221.059
2019-02-26,2213.29
2019-02-27,2189.723
2019-02-28,2190.817
2019-03-01,2201.015
2019-03-04,2210.749
2019-03-05,2197.483
2019-03-06,2199.526
2019-03-07,2203.844
2019-03-08,2214.506
2019-03-11,2208.666
2019-03-12,2223.275
2019-03-13,2217.873
2019-03-14,2219.484
2019-03-15,2234.962
2019-03-18,2248.853
2019-03-19,2246.352
2019-03-20,2225.318
2019-03-21,2241.045
2019-03-22,2269.936
2019-03-25,2274.228
2019-03-26,2285.766
2019-03-27,2279.149
2019-03-28,2296.654
2019-03-29,2324.608
2019-04-01,2325.123
2019-04-02,2321.105
2019-04-03,2330.378
2019-04-04,2305.771
2019-04-05,2285.832
2019-04-08,2282.081
2019-04-09,2277.313
2019-04-10,2254.867
2019-04-11,2265.549
2019-04-12,2278.827
2019-04-15,2297.399
2019-04-16,2313.203
2019-04-17,2315.648
2019-04-18,2294.895
2019-04-19,2294.895
2019-04-22,2294.38
2019-04-23,2295.108
2019-04-24,2302.145
2019-04-25,2305.453
2019-04-26,2301.348
2019-04-29,2308.976
2019-04-30,2310.33
2019-05-01,2290.222
2019-05-02,2302.879
2019-05-03,2309.029
2019-05-06,2270.721
2019-05-07,2283.49
2019-05-08,2289.013
2019-05-09,2295.374
2019-05-10,2297.277
2019-05-13,2300.218
2019-05-14,2285.88
2019-05-15,2296.905
2019-05-16,2304.117
2019-05-17,2293.725
2019-05-20,2310.201
2019-05-21,2297.452
2019-05-22,2292.254
2019-05-23,2308.139
2019-05-24,2313.284
2019-05-27,2288.865
2019-05-28,2279.585
2019-05-29,2258.165
2019-05-30,2247.763
2019-05-31,2268.517
2019-06-03,2286.613
2019-06-04,2253.579
2019-06-05,2265.382
2019-06-06,2271.615
2019-06-07,2303.366
2019-06-10,2273.932
2019-06-11,2289.334
2019-06-12,2308.517
2019-06-13,2304.084
2019-06-14,2290.839
2019-06-17,2267.647
2019-06-18,2279.728
2019-06-19,2308.822
2019-06-20,2327.719
2019-06-21,2329.089
2019-06-24,2362.835
2019-06-25,2382.067
2019-06-26,2390.295
2019-06-27,2404.55
2019-06-28,2427.089
2019-07-01,2405.226
2019-07-02,2420.716
2019-07-03,2435.772
2019-07-04,2431.668
2019-07-05,2420.953
2019-07-08,2422.801
2019-07-09,2399.218
2019-07-10,2440.828
2019-07-11,2458.687
2019-07-12,2471.772
2019-07-15,2474.097
2019-07-16,2468.186
2019-07-17,2475.09
2019-07-18,2508.841
2019-07-19,2517.509
2019-07-22,2537.268
2019-07-23,2519.495
2019-07-24,2505.476
2019-07-25,2519.82
2019-07-26,2480.076
2019-07-29,2484.492
2019-07-30,2485.951
2019-07-31,2474.602
2019-08-01,2463.066
2019-08-02,2454.848
2019-08-05,2430.067
2019-08-06,2388.413
2019-08-07,2410.835
2019-08-08,2438.272
2019-08-09,2443.509
2019-08-12,2434.343
2019-08-13,2426.799
2019-08-14,2414.976
2019-08-15,2383.254
2019-08-16,2368.328
2019-08-19,2380.067
2019-08-20,2404.213
2019-08-21,2374.715
2019-08-22,2361.103
2019-08-23,2345.907
2019-08-26,2310.942
2019-08-27,2309.156
2019-08-28,2331.57
2019-08-29,2315.527
2019-08-30,2353.291
2019-09-02,2366.662
2019-09-03,2409.551
2019-09-04,2431.579
2019-09-05,2463.16
2019-09-06,2513.696
2019-09-09,2507.773
2019-09-10,2488.046
2019-09-11,2431.091
2019-09-12,2429.462
2019-09-13,2408.011
2019-09-16,2386.975
2019-09-17,2390.263
2019-09-18,2359.779
2019-09-19,2358.092
2019-09-20,2348.022
2019-09-23,2370.117
2019-09-24,2376.904
2019-09-25,2362.355
2019-09-26,2362.017
2019-09-27,2364.975
2019-09-30,2370.508
2019-10-01,2376.918
2019-10-02,2374.192
2019-10-03,2365.197
2019-10-04,2390.002
2019-10-07,2398.026
2019-10-08,2410.207
2019-10-09,2391.369
2019-10-10,2382.391
2019-10-11,2400.662
2019-10-14,2408.047
2019-10-15,2409.975
2019-10-16,2431.148
2019-10-17,2449.188
2019-10-18,2443.769
2019-10-21,2447.874
2019-10-22,2463.27
2019-10-23,2399.079
2019-10-24,2383.323
2019-10-25,2366.061
2019-10-28,2358.254
2019-10-29,2368.087
2019-10-30,2369.22
2019-10-31,2385.357
2019-11-01,2394.066
2019-11-04,2394.908
2019-11-05,2387.685
2019-11-06,2365.198
2019-11-07,2364.352
2019-11-08,2384.506
2019-11-11,2405.878
2019-11-12,2394.892
2019-11-13,2397.188
2019-11-14,2398.374
2019-11-15,2408.915
2019-11-18,2402.559
2019-11-19,2426.003
2019-11-20,2448.267
2019-11-21,2443.405
2019-11-22,2440.052
2019-11-25,2444.089
2019-11-26,2468.572
2019-11-27,2490.263
2019-11-28,2505.827
2019-11-29,2537.634
2019-12-02,2565.456
2019-12-03,2550.695
2019-12-04,2552.938
2019-12-05,2564.762
2019-12-06,2579.074
2019-12-09,2570.507
2019-12-10,2577.431
2019-12-11,2583.956
2019-12-12,2598.901
2019-12-13,2578.344
2019-12-16,2578.237
2019-12-17,2573.533
2019-12-18,2597.084
2019-12-19,2637.785
2019-12-20,2637.73
2019-12-23,2658.379
2019-12-24,2691.805
2019-12-25,2691.805
2019-12-26,2700.516
2019-12-27,2702.723
2019-12-30,2695.745
2019-12-31,2680.83
2020-01-01,2680.83
2020-01-02,2667.32
2020-01-03,2675.393
2020-01-06,2688.117
2020-01-07,2675.252
2020-01-08,2660.678
2020-01-09,2641.685
2020-01-10,2658.202
2020-01-13,2650.346
2020-01-14,2665.103
2020-01-15,2677.999
2020-01-16,2711.746
2020-01-17,2715.441
2020-01-20,2696.046
2020-01-21,2716.985
2020-01-22,2734.529
2020-01-23,2735.184
2020-01-24,2735.265
2020-01-27,2695.784
2020-01-28,2658.619
2020-01-29,2654.473
2020-01-30,2640.299
2020-01-31,2646.763
2020-02-03,2610.56
2020-02-04,2601.026
2020-02-05,2627.183
2020-02-06,2621.097
2020-02-07,2637.366
2020-02-10,2615.298
2020-02-11,2658.438
2020-02-12,2700.872
2020-02-13,2689.28
2020-02-14,2669.063
2020-02-17,2682.559
2020-02-18,2676.965
2020-02-19,2683.657
2020-02-20,2689.601
2020-02-21,2692.069
2020-02-24,2642.72
2020-02-25,2604.26
2020-02-26,2554.13
2020-02-27,2540.194
2020-02-28,2458.529
2020-03-02,2446.201
2020-03-03,2527.533
2020-03-04,2538.376
2020-03-05,2595.382
2020-03-06,2564.908
2020-03-09,2516.705
2020-03-10,2414.859
2020-03-11,2421.26
2020-03-12,2227.836
2020-03-13,2106.421
2020-03-16,2070.528
2020-03-17,1993.461
2020-03-18,1951.762
2020-03-19,1906.021
2020-03-20,1891.414
2020-03-23,1738.357
2020-03-24,1899.017
2020-03-25,1923.335
2020-03-26,2048.85
2020-03-27,2052.583
2020-03-30,2071.728
2020-03-31,2070.721
2020-04-01,2110.379
2020-04-02,2086.601
