Date,NEW ZEALAND IMI IMI (Large+Mid+Small Cap)
2005-11-08,720.443
2005-11-09,717.152
2005-11-10,716.655
2005-11-11,714.602
2005-11-14,714.266
2005-11-15,722.361
2005-11-16,729.751
2005-11-17,730.503
2005-11-18,728.423
2005-11-21,734.905
2005-11-22,732.578
2005-11-23,734.359
2005-11-24,737.246
2005-11-25,739.062
2005-11-28,738.91
2005-11-29,737.902
2005-11-30,741.706
2005-12-01,738.718
2005-12-02,747.063
2005-12-05,748.32
2005-12-06,738.051
2005-12-07,727.505
2005-12-08,722.083
2005-12-09,714.867
2005-12-12,720.541
2005-12-13,719.981
2005-12-14,722.842
2005-12-15,715.922
2005-12-16,725.248
2005-12-19,732.548
2005-12-20,726.034
2005-12-21,718.751
2005-12-22,709.618
2005-12-23,709.287
2005-12-26,709.287
2005-12-27,711.977
2005-12-28,728.024
2005-12-29,731.594
2005-12-30,734.573
2006-01-02,734.573
2006-01-03,734.897
2006-01-04,739.86
2006-01-05,736.6
2006-01-06,738.805
2006-01-09,741.136
2006-01-10,745.304
2006-01-11,748.59
2006-01-12,744.889
2006-01-13,744.201
2006-01-16,742.594
2006-01-17,733.837
2006-01-18,726.026
2006-01-19,722.695
2006-01-20,717.782
2006-01-23,714.147
2006-01-24,713.199
2006-01-25,717.797
2006-01-26,718.911
2006-01-27,720.409
2006-01-30,717.527
2006-01-31,722.862
2006-02-01,726.251
2006-02-02,738.671
2006-02-03,732.701
2006-02-06,728.325
2006-02-07,723.431
2006-02-08,714.289
2006-02-09,715.302
2006-02-10,714.844
2006-02-13,715.721
2006-02-14,708.184
2006-02-15,707.843
2006-02-16,694.104
2006-02-17,699.374
2006-02-20,708.947
2006-02-21,696.986
2006-02-22,700.472
2006-02-23,700.066
2006-02-24,700.137
2006-02-27,697.064
2006-02-28,705.878
2006-03-01,706.387
2006-03-02,710.224
2006-03-03,708.587
2006-03-06,705.396
2006-03-07,702.057
2006-03-08,701.459
2006-03-09,703.313
2006-03-10,697.311
2006-03-13,703.52
2006-03-14,712.836
2006-03-15,717.34
2006-03-16,705.734
2006-03-17,701.234
2006-03-20,689.237
2006-03-21,683.918
2006-03-22,694.28
2006-03-23,693.306
2006-03-24,681.35
2006-03-27,687.475
2006-03-28,695.902
2006-03-29,691.042
2006-03-30,702.864
2006-03-31,706.863
2006-04-03,711.623
2006-04-04,710.918
2006-04-05,722.255
2006-04-06,727.364
2006-04-07,725.955
2006-04-10,718.898
2006-04-11,717.705
2006-04-12,726.532
2006-04-13,724.973
2006-04-14,724.973
2006-04-17,731.419
2006-04-18,733.135
2006-04-19,735.606
2006-04-20,719.017
2006-04-21,731.0
2006-04-24,731.745
2006-04-25,724.328
2006-04-26,740.91
2006-04-27,744.594
2006-04-28,751.936
2006-05-01,753.073
2006-05-02,750.263
2006-05-03,749.194
2006-05-04,736.082
2006-05-05,722.049
2006-05-08,722.306
2006-05-09,719.9
2006-05-10,717.568
2006-05-11,717.923
2006-05-12,709.966
2006-05-15,689.809
2006-05-16,691.117
2006-05-17,692.57
2006-05-18,695.014
2006-05-19,698.385
2006-05-22,692.635
2006-05-23,687.457
2006-05-24,700.184
2006-05-25,702.902
2006-05-26,701.142
2006-05-29,705.349
2006-05-30,712.013
2006-05-31,708.169
2006-06-01,704.388
2006-06-02,708.556
2006-06-05,708.725
2006-06-06,696.693
2006-06-07,706.337
2006-06-08,704.623
2006-06-09,705.949
2006-06-12,700.576
2006-06-13,689.975
2006-06-14,683.928
2006-06-15,672.839
2006-06-16,677.744
2006-06-19,677.254
2006-06-20,676.322
2006-06-21,673.448
2006-06-22,673.413
2006-06-23,666.118
2006-06-26,663.765
2006-06-27,670.885
2006-06-28,650.029
2006-06-29,653.585
2006-06-30,668.931
2006-07-03,668.385
2006-07-04,671.672
2006-07-05,665.768
2006-07-06,666.207
2006-07-07,680.544
2006-07-10,683.283
2006-07-11,690.9
2006-07-12,693.194
2006-07-13,699.342
2006-07-14,689.564
2006-07-17,685.817
2006-07-18,684.234
2006-07-19,674.748
2006-07-20,675.17
2006-07-21,677.183
2006-07-24,673.104
2006-07-25,681.353
2006-07-26,678.161
2006-07-27,674.24
2006-07-28,670.304
2006-07-31,674.713
2006-08-01,676.801
2006-08-02,677.042
2006-08-03,680.744
2006-08-04,683.573
2006-08-07,676.453
2006-08-08,683.337
2006-08-09,681.188
2006-08-10,680.679
2006-08-11,680.883
2006-08-14,671.633
2006-08-15,677.049
2006-08-16,684.773
2006-08-17,682.767
2006-08-18,674.312
2006-08-21,667.677
2006-08-22,666.17
2006-08-23,674.87
2006-08-24,674.853
2006-08-25,677.962
2006-08-28,673.568
2006-08-29,681.922
2006-08-30,692.459
2006-08-31,703.329
2006-09-01,706.085
2006-09-04,705.322
2006-09-05,702.508
2006-09-06,702.078
2006-09-07,699.78
2006-09-08,689.776
2006-09-11,693.262
2006-09-12,695.406
2006-09-13,699.791
2006-09-14,714.841
2006-09-15,725.155
2006-09-18,727.266
2006-09-19,729.679
2006-09-20,718.341
2006-09-21,722.679
2006-09-22,713.255
2006-09-25,722.066
2006-09-26,726.905
2006-09-27,726.0
2006-09-28,727.39
2006-09-29,724.953
2006-10-02,730.753
2006-10-03,735.792
2006-10-04,736.122
2006-10-05,738.215
2006-10-06,730.548
2006-10-09,727.553
2006-10-10,731.624
2006-10-11,736.612
2006-10-12,735.016
2006-10-13,737.311
2006-10-16,743.9
2006-10-17,753.391
2006-10-18,751.362
2006-10-19,758.602
2006-10-20,757.555
2006-10-23,753.41
2006-10-24,751.52
2006-10-25,750.291
2006-10-26,750.816
2006-10-27,757.77
2006-10-30,772.164
2006-10-31,783.801
2006-11-01,792.468
2006-11-02,782.43
2006-11-03,782.577
2006-11-06,786.383
2006-11-07,797.392
2006-11-08,790.572
2006-11-09,785.412
2006-11-10,791.475
2006-11-13,782.591
2006-11-14,786.301
2006-11-15,783.756
2006-11-16,783.169
2006-11-17,781.866
2006-11-20,786.155
2006-11-21,789.08
2006-11-22,791.757
2006-11-23,799.553
2006-11-24,799.188
2006-11-27,794.207
2006-11-28,804.006
2006-11-29,810.967
2006-11-30,822.563
2006-12-01,820.381
2006-12-04,818.847
2006-12-05,821.146
2006-12-06,820.404
2006-12-07,823.962
2006-12-08,836.724
2006-12-11,830.988
2006-12-12,843.775
2006-12-13,848.03
2006-12-14,852.041
2006-12-15,858.619
2006-12-18,860.635
2006-12-19,863.625
2006-12-20,874.113
2006-12-21,874.519
2006-12-22,880.1
2006-12-25,880.1
2006-12-26,879.786
2006-12-27,885.177
2006-12-28,890.868
2006-12-29,893.062
2007-01-01,893.062
2007-01-02,896.355
2007-01-03,895.625
2007-01-04,879.011
2007-01-05,868.17
2007-01-08,866.772
2007-01-09,875.046
2007-01-10,870.868
2007-01-11,873.839
2007-01-12,872.105
2007-01-15,885.054
2007-01-16,881.906
2007-01-17,878.838
2007-01-18,888.225
2007-01-19,886.885
2007-01-22,900.834
2007-01-23,905.866
2007-01-24,902.605
2007-01-25,908.928
2007-01-26,900.526
2007-01-29,903.898
2007-01-30,891.031
2007-01-31,893.89
2007-02-01,885.19
2007-02-02,880.302
2007-02-05,885.448
2007-02-06,880.261
2007-02-07,902.084
2007-02-08,894.883
2007-02-09,893.361
2007-02-12,892.73
2007-02-13,898.029
2007-02-14,907.675
2007-02-15,913.343
2007-02-16,909.823
2007-02-19,907.166
2007-02-20,901.004
2007-02-21,901.904
2007-02-22,898.481
2007-02-23,906.121
2007-02-26,912.267
2007-02-27,908.037
2007-02-28,887.78
2007-03-01,881.982
2007-03-02,886.624
2007-03-05,856.122
2007-03-06,859.726
2007-03-07,872.887
2007-03-08,873.933
2007-03-09,882.439
2007-03-12,889.273
2007-03-13,899.251
2007-03-14,877.456
2007-03-15,882.335
2007-03-16,883.048
2007-03-19,891.053
2007-03-20,890.04
2007-03-21,893.932
2007-03-22,913.209
2007-03-23,907.531
2007-03-26,923.573
2007-03-27,933.212
2007-03-28,916.932
2007-03-29,922.133
2007-03-30,921.63
2007-04-02,937.673
2007-04-03,945.771
2007-04-04,946.423
2007-04-05,949.982
2007-04-06,949.982
2007-04-09,945.256
2007-04-10,955.503
2007-04-11,950.257
2007-04-12,958.009
2007-04-13,968.445
2007-04-16,973.432
2007-04-17,979.523
2007-04-18,979.947
2007-04-19,978.214
2007-04-20,980.337
2007-04-23,986.019
2007-04-24,972.407
2007-04-25,976.86
2007-04-26,970.427
2007-04-27,975.191
2007-04-30,979.072
2007-05-01,976.429
2007-05-02,973.497
2007-05-03,973.521
2007-05-04,974.96
2007-05-07,978.353
2007-05-08,980.864
2007-05-09,978.489
2007-05-10,981.235
2007-05-11,975.853
2007-05-14,985.432
2007-05-15,978.442
2007-05-16,976.128
2007-05-17,983.14
2007-05-18,982.203
2007-05-21,985.427
2007-05-22,985.716
2007-05-23,994.951
2007-05-24,995.454
2007-05-25,989.98
2007-05-28,989.275
2007-05-29,991.074
2007-05-30,986.846
2007-05-31,1000.0
2007-06-01,1005.183
2007-06-04,1010.325
2007-06-05,1021.095
2007-06-06,1016.444
2007-06-07,1010.283
2007-06-08,995.305
2007-06-11,989.629
2007-06-12,1000.534
2007-06-13,990.883
2007-06-14,993.021
2007-06-15,1003.759
2007-06-18,1029.411
2007-06-19,1036.538
2007-06-20,1047.18
2007-06-21,1035.866
2007-06-22,1038.099
2007-06-25,1032.642
2007-06-26,1029.281
2007-06-27,1005.283
2007-06-28,1017.066
2007-06-29,1034.36
2007-07-02,1042.585
2007-07-03,1044.913
2007-07-04,1049.666
2007-07-05,1051.084
2007-07-06,1043.391
2007-07-09,1039.268
2007-07-10,1039.019
2007-07-11,1037.984
2007-07-12,1046.206
2007-07-13,1053.147
2007-07-16,1058.646
2007-07-17,1065.979
2007-07-18,1068.252
2007-07-19,1077.521
2007-07-20,1093.904
2007-07-23,1099.87
2007-07-24,1112.826
2007-07-25,1104.334
2007-07-26,1087.672
2007-07-27,1033.873
2007-07-30,1021.669
2007-07-31,1023.976
2007-08-01,1003.147
2007-08-02,1002.901
2007-08-03,995.689
2007-08-06,978.651
2007-08-07,996.615
2007-08-08,993.584
2007-08-09,990.235
2007-08-10,964.558
2007-08-13,945.39
2007-08-14,931.412
2007-08-15,902.161
2007-08-16,844.798
2007-08-17,835.458
2007-08-20,869.241
2007-08-21,879.177
2007-08-22,882.961
2007-08-23,915.385
2007-08-24,908.403
2007-08-27,917.714
2007-08-28,902.316
2007-08-29,894.344
2007-08-30,903.962
2007-08-31,899.826
2007-09-03,906.445
2007-09-04,907.837
2007-09-05,894.302
2007-09-06,891.615
2007-09-07,895.674
2007-09-10,895.775
2007-09-11,913.957
2007-09-12,924.743
2007-09-13,931.159
2007-09-14,928.031
2007-09-17,928.047
2007-09-18,916.861
2007-09-19,962.289
2007-09-20,987.214
2007-09-21,996.796
2007-09-24,1000.064
2007-09-25,989.502
2007-09-26,1011.042
2007-09-27,1016.711
2007-09-28,1024.778
2007-10-01,1042.625
2007-10-02,1046.787
2007-10-03,1047.087
2007-10-04,1033.072
2007-10-05,1034.826
2007-10-08,1040.048
2007-10-09,1034.617
2007-10-10,1035.141
2007-10-11,1052.944
2007-10-12,1057.823
2007-10-15,1058.154
2007-10-16,1018.813
2007-10-17,1031.793
2007-10-18,1029.832
2007-10-19,1027.423
2007-10-22,1016.25
2007-10-23,1022.281
2007-10-24,1024.619
2007-10-25,1031.194
2007-10-26,1024.434
2007-10-29,1022.721
2007-10-30,1020.629
2007-10-31,1018.293
2007-11-01,1009.175
2007-11-02,991.223
2007-11-05,996.439
2007-11-06,1006.833
2007-11-07,1045.716
2007-11-08,1030.862
2007-11-09,1002.363
2007-11-12,966.51
2007-11-13,982.376
2007-11-14,1003.789
2007-11-15,985.255
2007-11-16,984.521
2007-11-19,987.704
2007-11-20,986.583
2007-11-21,975.348
2007-11-22,970.124
2007-11-23,974.567
2007-11-26,981.707
2007-11-27,996.964
2007-11-28,1000.534
2007-11-29,999.631
2007-11-30,991.922
2007-12-03,993.059
2007-12-04,984.606
2007-12-05,982.131
2007-12-06,994.802
2007-12-07,1019.667
2007-12-10,1011.465
2007-12-11,1007.526
2007-12-12,1010.162
2007-12-13,999.198
2007-12-14,987.023
2007-12-17,957.307
2007-12-18,948.832
2007-12-19,953.961
2007-12-20,956.488
2007-12-21,980.349
2007-12-24,991.517
2007-12-25,991.517
2007-12-26,995.072
2007-12-27,999.384
2007-12-28,997.334
2007-12-31,992.786
2008-01-01,992.786
2008-01-02,995.946
2008-01-03,999.489
2008-01-04,985.786
2008-01-07,963.825
2008-01-08,966.699
2008-01-09,960.743
2008-01-10,971.743
2008-01-11,970.215
2008-01-14,964.537
2008-01-15,955.685
2008-01-16,924.375
2008-01-17,922.174
2008-01-18,893.231
2008-01-21,871.189
2008-01-22,881.111
2008-01-23,877.891
2008-01-24,905.115
2008-01-25,921.356
2008-01-28,920.822
2008-01-29,920.422
2008-01-30,922.194
2008-01-31,920.412
2008-02-01,940.735
2008-02-04,941.343
2008-02-05,922.451
2008-02-06,922.804
2008-02-07,919.089
2008-02-08,906.948
2008-02-11,894.61
2008-02-12,901.74
2008-02-13,881.434
2008-02-14,893.927
2008-02-15,884.832
2008-02-18,916.288
2008-02-19,924.824
2008-02-20,915.847
2008-02-21,917.151
2008-02-22,920.286
2008-02-25,924.848
2008-02-26,915.959
2008-02-27,924.627
2008-02-28,922.468
2008-02-29,906.49
2008-03-03,909.75
2008-03-04,908.688
2008-03-05,920.776
2008-03-06,914.943
2008-03-07,896.372
2008-03-10,890.79
2008-03-11,894.599
2008-03-12,904.603
2008-03-13,920.856
2008-03-14,902.163
2008-03-17,870.444
2008-03-18,879.032
2008-03-19,881.861
2008-03-20,852.494
2008-03-21,852.494
2008-03-24,861.961
2008-03-25,865.982
2008-03-26,865.766
2008-03-27,858.64
2008-03-28,861.953
2008-03-31,854.562
2008-04-01,864.295
2008-04-02,887.85
2008-04-03,889.615
2008-04-04,893.281
2008-04-07,911.455
2008-04-08,898.325
2008-04-09,887.885
2008-04-10,879.918
2008-04-11,861.771
2008-04-14,852.655
2008-04-15,858.197
2008-04-16,866.721
2008-04-17,871.914
2008-04-18,869.239
2008-04-21,885.757
2008-04-22,888.264
2008-04-23,895.004
2008-04-24,885.653
2008-04-25,880.767
2008-04-28,890.571
2008-04-29,863.271
2008-04-30,875.918
2008-05-01,873.745
2008-05-02,888.684
2008-05-05,899.038
2008-05-06,897.738
2008-05-07,874.415
2008-05-08,868.605
2008-05-09,852.436
2008-05-12,860.865
2008-05-13,863.139
2008-05-14,852.536
2008-05-15,841.909
2008-05-16,871.407
2008-05-19,875.77
2008-05-20,872.197
2008-05-21,866.418
2008-05-22,869.077
2008-05-23,871.649
2008-05-26,870.012
2008-05-27,864.246
2008-05-28,856.393
2008-05-29,856.088
2008-05-30,875.358
2008-06-02,876.699
2008-06-03,853.251
2008-06-04,859.211
2008-06-05,838.409
2008-06-06,836.441
2008-06-09,819.387
2008-06-10,808.27
2008-06-11,807.104
2008-06-12,789.381
2008-06-13,784.971
2008-06-16,785.152
2008-06-17,789.311
2008-06-18,788.66
2008-06-19,782.46
2008-06-20,768.237
2008-06-23,767.354
2008-06-24,771.125
2008-06-25,764.05
2008-06-26,766.47
2008-06-27,753.249
2008-06-30,749.005
2008-07-01,737.307
2008-07-02,736.767
2008-07-03,714.912
2008-07-04,735.003
2008-07-07,719.381
2008-07-08,730.116
2008-07-09,745.424
2008-07-10,727.188
2008-07-11,730.717
2008-07-14,720.149
2008-07-15,721.815
2008-07-16,723.819
2008-07-17,730.718
2008-07-18,732.08
2008-07-21,733.068
2008-07-22,735.043
2008-07-23,739.468
2008-07-24,751.899
2008-07-25,745.392
2008-07-28,750.271
2008-07-29,738.433
2008-07-30,749.988
2008-07-31,759.542
2008-08-01,743.886
2008-08-04,753.613
2008-08-05,741.092
2008-08-06,746.607
2008-08-07,746.98
2008-08-08,723.795
2008-08-11,723.781
2008-08-12,714.007
2008-08-13,712.807
2008-08-14,716.012
2008-08-15,720.977
2008-08-18,728.138
2008-08-19,725.081
2008-08-20,728.599
2008-08-21,738.371
2008-08-22,727.31
2008-08-25,729.489
2008-08-26,714.124
2008-08-27,718.938
2008-08-28,723.717
2008-08-29,730.404
2008-09-01,721.334
2008-09-02,714.781
2008-09-03,710.772
2008-09-04,705.214
2008-09-05,687.312
2008-09-08,702.487
2008-09-09,699.704
2008-09-10,690.513
2008-09-11,665.872
2008-09-12,689.588
2008-09-15,677.172
2008-09-16,652.261
2008-09-17,667.812
2008-09-18,658.709
2008-09-19,674.265
2008-09-22,696.039
2008-09-23,684.576
2008-09-24,689.44
2008-09-25,682.813
2008-09-26,673.028
2008-09-29,666.218
2008-09-30,637.795
2008-10-01,666.106
2008-10-02,665.625
2008-10-03,653.225
2008-10-06,596.958
2008-10-07,591.669
2008-10-08,549.543
2008-10-09,564.6
2008-10-10,516.235
2008-10-13,518.246
2008-10-14,570.436
2008-10-15,554.524
2008-10-16,513.867
2008-10-17,537.103
2008-10-20,558.918
2008-10-21,566.659
2008-10-22,537.931
2008-10-23,517.045
2008-10-24,479.085
2008-10-27,466.201
2008-10-28,460.528
2008-10-29,494.716
2008-10-30,500.424
2008-10-31,507.658
2008-11-03,523.436
2008-11-04,533.725
2008-11-05,540.9
2008-11-06,519.813
2008-11-07,504.576
2008-11-10,518.997
2008-11-11,495.455
2008-11-12,481.496
2008-11-13,472.748
2008-11-14,484.573
2008-11-17,474.914
2008-11-18,468.694
2008-11-19,465.732
2008-11-20,437.278
2008-11-21,422.773
2008-11-24,439.076
2008-11-25,446.334
2008-11-26,451.388
2008-11-27,461.652
2008-11-28,464.751
2008-12-01,446.811
2008-12-02,436.45
2008-12-03,449.249
2008-12-04,452.257
2008-12-05,439.152
2008-12-08,450.832
2008-12-09,457.333
2008-12-10,461.098
2008-12-11,468.264
2008-12-12,453.863
2008-12-15,462.473
2008-12-16,474.864
2008-12-17,496.207
2008-12-18,508.297
2008-12-19,479.863
2008-12-22,478.983
2008-12-23,471.829
2008-12-24,477.525
2008-12-25,477.525
2008-12-26,478.439
2008-12-29,484.306
2008-12-30,478.187
2008-12-31,492.105
2009-01-01,492.105
2009-01-02,492.653
2009-01-05,503.231
2009-01-06,510.202
2009-01-07,511.75
2009-01-08,510.22
2009-01-09,510.501
2009-01-12,501.819
2009-01-13,479.646
2009-01-14,469.635
2009-01-15,454.244
2009-01-16,467.734
2009-01-19,466.176
2009-01-20,447.384
2009-01-21,441.383
2009-01-22,450.891
2009-01-23,447.396
2009-01-26,451.633
2009-01-27,456.337
2009-01-28,463.826
2009-01-29,452.559
2009-01-30,445.165
2009-02-02,440.662
2009-02-03,446.441
2009-02-04,449.025
2009-02-05,451.4
2009-02-06,462.337
2009-02-09,476.904
2009-02-10,466.403
2009-02-11,452.055
2009-02-12,451.268
2009-02-13,460.905
2009-02-16,435.175
2009-02-17,428.899
2009-02-18,420.408
2009-02-19,423.301
2009-02-20,411.97
2009-02-23,407.248
2009-02-24,400.468
2009-02-25,405.722
2009-02-26,404.445
2009-02-27,400.329
2009-03-02,388.01
2009-03-03,381.785
2009-03-04,395.444
2009-03-05,400.839
2009-03-06,397.194
2009-03-09,388.962
2009-03-10,395.905
2009-03-11,404.339
2009-03-12,408.8
2009-03-13,420.368
2009-03-16,429.097
2009-03-17,429.894
2009-03-18,438.049
2009-03-19,469.285
2009-03-20,461.078
2009-03-23,465.549
2009-03-24,471.215
2009-03-25,469.9
2009-03-26,476.425
2009-03-27,477.037
2009-03-30,470.269
2009-03-31,465.469
2009-04-01,455.881
2009-04-02,471.002
2009-04-03,474.737
2009-04-06,486.811
2009-04-07,475.333
2009-04-08,466.363
2009-04-09,472.022
2009-04-10,472.022
2009-04-13,475.345
2009-04-14,480.098
2009-04-15,472.656
2009-04-16,480.407
2009-04-17,487.06
2009-04-20,473.186
2009-04-21,467.564
2009-04-22,466.49
2009-04-23,467.396
2009-04-24,477.165
2009-04-27,476.269
2009-04-28,473.712
2009-04-29,488.861
2009-04-30,494.712
2009-05-01,486.997
2009-05-04,503.395
2009-05-05,517.038
2009-05-06,518.275
2009-05-07,536.364
2009-05-08,538.966
2009-05-11,538.546
2009-05-12,534.901
2009-05-13,526.625
2009-05-14,515.381
2009-05-15,516.011
2009-05-18,512.194
2009-05-19,525.742
2009-05-20,534.323
2009-05-21,525.65
2009-05-22,536.532
2009-05-25,528.557
2009-05-26,530.75
2009-05-27,540.612
2009-05-28,530.984
2009-05-29,552.577
2009-06-01,559.091
2009-06-02,578.092
2009-06-03,569.292
2009-06-04,556.565
2009-06-05,561.84
2009-06-08,541.511
2009-06-09,550.055
2009-06-10,554.348
2009-06-11,559.538
2009-06-12,558.436
2009-06-15,554.909
2009-06-16,550.067
2009-06-17,541.556
2009-06-18,559.864
2009-06-19,558.119
2009-06-22,552.688
2009-06-23,545.574
2009-06-24,551.766
2009-06-25,553.423
2009-06-26,558.059
2009-06-29,562.837
2009-06-30,566.364
2009-07-01,558.0
2009-07-02,542.443
2009-07-03,544.117
2009-07-06,539.277
2009-07-07,547.3
2009-07-08,543.526
2009-07-09,541.618
2009-07-10,539.671
2009-07-13,538.6
2009-07-14,545.833
2009-07-15,559.7
2009-07-16,565.98
2009-07-17,567.043
2009-07-20,578.089
2009-07-21,594.666
2009-07-22,600.102
2009-07-23,609.733
2009-07-24,611.747
2009-07-27,619.186
2009-07-28,626.873
2009-07-29,615.942
2009-07-30,613.817
2009-07-31,621.796
2009-08-03,639.605
2009-08-04,648.656
2009-08-05,651.177
2009-08-06,641.559
2009-08-07,647.566
2009-08-10,649.279
2009-08-11,636.687
2009-08-12,648.194
2009-08-13,668.77
2009-08-14,672.413
2009-08-17,641.831
2009-08-18,647.193
2009-08-19,649.84
2009-08-20,646.426
2009-08-21,652.566
2009-08-24,662.69
2009-08-25,665.115
2009-08-26,661.782
2009-08-27,654.85
2009-08-28,671.259
2009-08-31,661.881
2009-09-01,654.572
2009-09-02,641.939
2009-09-03,652.578
2009-09-04,662.621
2009-09-07,677.66
2009-09-08,678.621
2009-09-09,677.328
2009-09-10,679.844
2009-09-11,692.789
2009-09-14,683.533
2009-09-15,677.523
2009-09-16,690.546
2009-09-17,702.192
2009-09-18,697.322
2009-09-21,690.051
2009-09-22,705.711
2009-09-23,709.148
2009-09-24,701.922
2009-09-25,693.191
2009-09-28,700.151
2009-09-29,702.513
2009-09-30,711.523
2009-10-01,715.896
2009-10-02,703.48
2009-10-05,706.521
2009-10-06,723.551
2009-10-07,714.474
2009-10-08,727.156
2009-10-09,718.289
2009-10-12,720.315
2009-10-13,716.174
2009-10-14,723.679
2009-10-15,730.421
2009-10-16,729.924
2009-10-19,746.651
2009-10-20,753.876
2009-10-21,752.299
2009-10-22,745.64
2009-10-23,748.431
2009-10-26,742.781
2009-10-27,733.593
2009-10-28,724.211
2009-10-29,723.572
2009-10-30,719.278
2009-11-02,708.995
2009-11-03,701.561
2009-11-04,709.113
2009-11-05,698.722
2009-11-06,707.952
2009-11-09,723.188
2009-11-10,722.114
2009-11-11,720.743
2009-11-12,719.905
2009-11-13,722.37
2009-11-16,732.555
2009-11-17,718.15
2009-11-18,722.151
2009-11-19,707.353
2009-11-20,697.279
2009-11-23,706.014
2009-11-24,694.385
2009-11-25,697.395
2009-11-26,687.187
2009-11-27,676.965
2009-11-30,689.978
2009-12-01,706.631
2009-12-02,705.711
2009-12-03,702.375
2009-12-04,694.607
2009-12-07,687.469
2009-12-08,685.324
2009-12-09,685.825
2009-12-10,705.84
2009-12-11,697.783
2009-12-14,693.911
2009-12-15,694.914
2009-12-16,697.402
2009-12-17,687.19
2009-12-18,690.453
2009-12-21,689.693
2009-12-22,689.942
2009-12-23,699.534
2009-12-24,697.786
2009-12-25,697.786
2009-12-28,701.452
2009-12-29,717.856
2009-12-30,716.003
2009-12-31,724.133
2010-01-01,724.133
2010-01-04,730.353
2010-01-05,742.896
2010-01-06,740.415
2010-01-07,743.806
2010-01-08,750.832
2010-01-11,757.536
2010-01-12,754.396
2010-01-13,749.165
2010-01-14,751.224
2010-01-15,742.306
2010-01-18,739.851
2010-01-19,732.21
2010-01-20,714.569
2010-01-21,709.006
2010-01-22,697.53
2010-01-25,700.353
2010-01-26,699.174
2010-01-27,695.88
2010-01-28,694.599
2010-01-29,686.811
2010-02-01,683.775
2010-02-02,688.644
2010-02-03,683.653
2010-02-04,671.451
2010-02-05,657.678
2010-02-08,656.374
2010-02-09,653.733
2010-02-10,657.072
2010-02-11,656.812
2010-02-12,657.311
2010-02-15,655.355
2010-02-16,667.461
2010-02-17,674.755
2010-02-18,674.793
2010-02-19,665.723
2010-02-22,675.757
2010-02-23,671.335
2010-02-24,667.954
2010-02-25,666.689
2010-02-26,677.863
2010-03-01,675.499
2010-03-02,675.527
2010-03-03,676.381
2010-03-04,674.427
2010-03-05,682.81
2010-03-08,689.451
2010-03-09,686.039
2010-03-10,696.655
2010-03-11,686.413
2010-03-12,688.286
2010-03-15,688.843
2010-03-16,689.519
2010-03-17,696.786
2010-03-18,699.503
2010-03-19,696.786
2010-03-22,694.956
2010-03-23,694.062
2010-03-24,689.564
2010-03-25,697.728
2010-03-26,693.091
2010-03-29,701.261
2010-03-30,701.885
2010-03-31,705.033
2010-04-01,704.952
2010-04-02,704.952
2010-04-05,702.409
2010-04-06,708.021
2010-04-07,718.61
2010-04-08,712.09
2010-04-09,722.754
2010-04-12,721.095
2010-04-13,716.431
2010-04-14,725.785
2010-04-15,720.505
2010-04-16,716.547
2010-04-19,707.605
2010-04-20,712.816
2010-04-21,713.032
2010-04-22,711.662
2010-04-23,719.029
2010-04-26,729.046
2010-04-27,722.702
2010-04-28,718.856
2010-04-29,725.738
2010-04-30,734.187
2010-05-03,731.669
2010-05-04,728.015
2010-05-05,713.353
2010-05-06,709.247
2010-05-07,689.295
2010-05-10,702.068
2010-05-11,696.229
2010-05-12,692.911
2010-05-13,700.712
2010-05-14,698.856
2010-05-17,681.922
2010-05-18,678.545
2010-05-19,646.191
2010-05-20,637.765
2010-05-21,634.894
2010-05-24,633.329
2010-05-25,611.365
2010-05-26,618.473
2010-05-27,633.514
2010-05-28,634.403
2010-05-31,634.264
2010-06-01,641.153
2010-06-02,628.448
2010-06-03,631.916
2010-06-04,626.297
2010-06-07,614.22
2010-06-08,605.5
2010-06-09,619.252
2010-06-10,631.582
2010-06-11,643.071
2010-06-14,654.375
2010-06-15,649.411
2010-06-16,657.446
2010-06-17,655.599
2010-06-18,660.841
2010-06-21,671.799
2010-06-22,665.139
2010-06-23,668.935
2010-06-24,662.723
2010-06-25,661.51
2010-06-28,656.085
2010-06-29,639.59
2010-06-30,630.021
2010-07-01,619.862
2010-07-02,625.754
2010-07-05,622.795
2010-07-06,632.29
2010-07-07,637.5
2010-07-08,648.564
2010-07-09,652.978
2010-07-12,657.792
2010-07-13,661.45
2010-07-14,671.611
2010-07-15,665.396
2010-07-16,653.48
2010-07-19,640.176
2010-07-20,654.844
2010-07-21,663.993
2010-07-22,664.838
2010-07-23,669.53
2010-07-26,677.853
2010-07-27,677.946
2010-07-28,674.603
2010-07-29,675.099
2010-07-30,674.692
2010-08-02,685.171
2010-08-03,687.576
2010-08-04,685.045
2010-08-05,678.16
2010-08-06,681.152
2010-08-09,684.289
2010-08-10,675.211
2010-08-11,667.595
2010-08-12,655.06
2010-08-13,657.214
2010-08-16,653.959
2010-08-17,652.257
2010-08-18,662.068
2010-08-19,661.119
2010-08-20,644.628
2010-08-23,656.105
2010-08-24,656.541
2010-08-25,642.743
2010-08-26,656.071
2010-08-27,656.61
2010-08-30,665.751
2010-08-31,654.77
2010-09-01,673.911
2010-09-02,681.779
2010-09-03,689.447
2010-09-06,703.439
2010-09-07,709.886
2010-09-08,709.629
