Date,USA SMID GROWTH SMID (Small+Mid Cap)
2005-11-09,759.702
2005-11-10,763.617
2005-11-11,766.02
2005-11-14,765.582
2005-11-15,761.981
2005-11-16,763.999
2005-11-17,775.856
2005-11-18,778.214
2005-11-21,785.888
2005-11-22,791.891
2005-11-23,793.118
2005-11-24,793.118
2005-11-25,794.66
2005-11-28,781.154
2005-11-29,783.779
2005-11-30,785.081
2005-12-01,799.325
2005-12-02,800.053
2005-12-05,796.811
2005-12-06,798.584
2005-12-07,794.496
2005-12-08,797.032
2005-12-09,800.408
2005-12-12,802.313
2005-12-13,803.001
2005-12-14,805.386
2005-12-15,802.002
2005-12-16,798.89
2005-12-19,789.403
2005-12-20,791.773
2005-12-21,797.877
2005-12-22,803.32
2005-12-23,804.843
2005-12-26,804.843
2005-12-27,794.604
2005-12-28,798.754
2005-12-29,796.826
2005-12-30,792.93
2006-01-02,792.93
2006-01-03,805.13
2006-01-04,811.672
2006-01-05,812.062
2006-01-06,822.752
2006-01-09,829.96
2006-01-10,832.52
2006-01-11,835.105
2006-01-12,829.758
2006-01-13,830.235
2006-01-16,830.235
2006-01-17,826.71
2006-01-18,825.855
2006-01-19,837.631
2006-01-20,824.644
2006-01-23,826.57
2006-01-24,835.045
2006-01-25,830.352
2006-01-26,840.547
2006-01-27,847.262
2006-01-30,849.54
2006-01-31,850.338
2006-02-01,850.518
2006-02-02,842.191
2006-02-03,839.292
2006-02-06,844.291
2006-02-07,831.723
2006-02-08,836.024
2006-02-09,831.999
2006-02-10,830.259
2006-02-13,823.864
2006-02-14,829.64
2006-02-15,833.43
2006-02-16,842.167
2006-02-17,841.134
2006-02-20,841.134
2006-02-21,839.332
2006-02-22,844.918
2006-02-23,843.395
2006-02-24,846.647
2006-02-27,848.793
2006-02-28,839.584
2006-03-01,851.993
2006-03-02,853.118
2006-03-03,851.018
2006-03-06,841.164
2006-03-07,831.027
2006-03-08,830.648
2006-03-09,826.765
2006-03-10,833.028
2006-03-13,835.376
2006-03-14,845.494
2006-03-15,851.484
2006-03-16,851.685
2006-03-17,853.914
2006-03-20,852.094
2006-03-21,845.251
2006-03-22,851.177
2006-03-23,854.374
2006-03-24,859.46
2006-03-27,859.648
2006-03-28,857.814
2006-03-29,869.291
2006-03-30,869.607
2006-03-31,869.238
2006-04-03,866.813
2006-04-04,870.866
2006-04-05,877.405
2006-04-06,878.494
2006-04-07,869.317
2006-04-10,867.92
2006-04-11,857.998
2006-04-12,860.493
2006-04-13,864.039
2006-04-14,864.039
2006-04-17,863.082
2006-04-18,880.64
2006-04-19,889.623
2006-04-20,887.859
2006-04-21,885.195
2006-04-24,881.292
2006-04-25,877.717
2006-04-26,876.341
2006-04-27,872.21
2006-04-28,875.178
2006-05-01,874.014
2006-05-02,879.051
2006-05-03,878.479
2006-05-04,885.132
2006-05-05,894.346
2006-05-08,895.428
2006-05-09,894.919
2006-05-10,892.457
2006-05-11,877.563
2006-05-12,861.96
2006-05-15,854.036
2006-05-16,852.586
2006-05-17,837.338
2006-05-18,829.237
2006-05-19,833.094
2006-05-22,822.313
2006-05-23,820.192
2006-05-24,815.996
2006-05-25,829.111
2006-05-26,835.903
2006-05-29,835.903
2006-05-30,819.297
2006-05-31,830.902
2006-06-01,845.108
2006-06-02,846.335
2006-06-05,824.011
2006-06-06,818.075
2006-06-07,810.02
2006-06-08,806.425
2006-06-09,803.35
2006-06-12,782.299
2006-06-13,769.151
2006-06-14,776.12
2006-06-15,803.787
2006-06-16,799.029
2006-06-19,786.291
2006-06-20,782.627
2006-06-21,798.513
2006-06-22,795.01
2006-06-23,801.18
2006-06-26,805.446
2006-06-27,795.051
2006-06-28,797.215
2006-06-29,822.603
2006-06-30,827.596
2006-07-03,833.471
2006-07-04,833.471
2006-07-05,821.843
2006-07-06,822.238
2006-07-07,810.842
2006-07-10,806.916
2006-07-11,811.717
2006-07-12,800.88
2006-07-13,785.487
2006-07-14,778.614
2006-07-17,772.665
2006-07-18,772.229
2006-07-19,792.111
2006-07-20,772.883
2006-07-21,758.855
2006-07-24,776.634
2006-07-25,785.979
2006-07-26,783.127
2006-07-27,775.529
2006-07-28,787.82
2006-07-31,791.674
2006-08-01,783.524
2006-08-02,791.316
2006-08-03,797.46
2006-08-04,792.396
2006-08-07,788.557
2006-08-08,782.13
2006-08-09,776.194
2006-08-10,780.869
2006-08-11,773.82
2006-08-14,774.165
2006-08-15,791.558
2006-08-16,806.207
2006-08-17,807.025
2006-08-18,808.464
2006-08-21,801.639
2006-08-22,802.999
2006-08-23,795.051
2006-08-24,793.481
2006-08-25,793.986
2006-08-28,798.954
2006-08-29,803.651
2006-08-30,805.936
2006-08-31,807.571
2006-09-01,812.053
2006-09-04,812.053
2006-09-05,816.436
2006-09-06,800.779
2006-09-07,796.222
2006-09-08,798.335
2006-09-11,796.361
2006-09-12,811.304
2006-09-13,819.201
2006-09-14,815.271
2006-09-15,816.888
2006-09-18,819.915
2006-09-19,815.337
2006-09-20,820.379
2006-09-21,815.193
2006-09-22,807.523
2006-09-25,816.115
2006-09-26,821.963
2006-09-27,824.029
2006-09-28,824.524
2006-09-29,821.394
2006-10-02,815.293
2006-10-03,810.476
2006-10-04,824.44
2006-10-05,834.986
2006-10-06,830.741
2006-10-09,834.247
2006-10-10,837.499
2006-10-11,833.309
2006-10-12,845.652
2006-10-13,849.915
2006-10-16,859.141
2006-10-17,851.744
2006-10-18,849.018
2006-10-19,852.359
2006-10-20,846.426
2006-10-23,850.02
2006-10-24,853.193
2006-10-25,856.624
2006-10-26,865.133
2006-10-27,855.97
2006-10-30,857.138
2006-10-31,855.805
2006-11-01,844.133
2006-11-02,844.408
2006-11-03,846.028
2006-11-06,857.428
2006-11-07,860.973
2006-11-08,864.665
2006-11-09,859.042
2006-11-10,863.188
2006-11-13,866.367
2006-11-14,875.123
2006-11-15,881.666
2006-11-16,880.444
2006-11-17,880.259
2006-11-20,881.227
2006-11-21,885.781
2006-11-22,890.291
2006-11-23,890.291
2006-11-24,888.552
2006-11-27,871.26
2006-11-28,872.886
2006-11-29,883.909
2006-11-30,887.288
2006-12-01,884.435
2006-12-04,896.672
2006-12-05,899.218
2006-12-06,899.694
2006-12-07,895.297
2006-12-08,896.638
2006-12-11,895.099
2006-12-12,889.315
2006-12-13,889.361
2006-12-14,896.391
2006-12-15,894.047
2006-12-18,885.262
2006-12-19,886.262
2006-12-20,886.771
2006-12-21,881.432
2006-12-22,877.551
2006-12-25,877.551
2006-12-26,880.315
2006-12-27,888.361
2006-12-28,885.803
2006-12-29,880.381
2007-01-01,880.381
2007-01-02,880.381
2007-01-03,877.873
2007-01-04,879.937
2007-01-05,873.033
2007-01-08,876.788
2007-01-09,878.319
2007-01-10,882.473
2007-01-11,890.666
2007-01-12,897.254
2007-01-15,897.254
2007-01-16,896.419
2007-01-17,896.103
2007-01-18,885.78
2007-01-19,891.521
2007-01-22,886.358
2007-01-23,894.488
2007-01-24,903.383
2007-01-25,892.404
2007-01-26,894.393
2007-01-29,895.502
2007-01-30,900.877
2007-01-31,907.578
2007-02-01,915.265
2007-02-02,917.94
2007-02-05,917.671
2007-02-06,919.8
2007-02-07,924.354
2007-02-08,925.169
2007-02-09,915.863
2007-02-12,911.009
2007-02-13,918.612
2007-02-14,926.837
2007-02-15,930.733
2007-02-16,931.709
2007-02-19,931.709
2007-02-20,938.265
2007-02-21,941.514
2007-02-22,943.784
2007-02-23,942.943
2007-02-26,939.754
2007-02-27,906.839
2007-02-28,909.43
2007-03-01,905.441
2007-03-02,889.475
2007-03-05,875.921
2007-03-06,892.589
2007-03-07,892.7
2007-03-08,900.752
2007-03-09,902.974
2007-03-12,907.567
2007-03-13,888.682
2007-03-14,893.665
2007-03-15,899.868
2007-03-16,896.249
2007-03-19,906.281
2007-03-20,912.05
2007-03-21,926.363
2007-03-22,928.049
2007-03-23,930.523
2007-03-26,929.786
2007-03-27,924.456
2007-03-28,917.976
2007-03-29,918.629
2007-03-30,919.551
2007-04-02,924.022
2007-04-03,932.094
2007-04-04,933.77
2007-04-05,937.43
2007-04-06,937.43
2007-04-09,937.647
2007-04-10,940.038
2007-04-11,934.201
2007-04-12,943.316
2007-04-13,946.301
2007-04-16,955.643
2007-04-17,953.871
2007-04-18,952.05
2007-04-19,948.561
2007-04-20,956.974
2007-04-23,960.045
2007-04-24,960.661
2007-04-25,967.863
2007-04-26,970.839
2007-04-27,969.338
2007-04-30,955.453
2007-05-01,956.22
2007-05-02,969.283
2007-05-03,971.055
2007-05-04,974.599
2007-05-07,974.246
2007-05-08,974.278
2007-05-09,980.956
2007-05-10,964.926
2007-05-11,976.142
2007-05-14,971.006
2007-05-15,964.825
2007-05-16,970.08
2007-05-17,969.338
2007-05-18,977.607
2007-05-21,985.843
2007-05-22,988.292
2007-05-23,986.824
2007-05-24,971.169
2007-05-25,978.676
2007-05-28,978.676
2007-05-29,983.334
2007-05-30,994.118
2007-05-31,1000.0
2007-06-01,1005.222
2007-06-04,1009.443
2007-06-05,1004.474
2007-06-06,992.955
2007-06-07,973.636
2007-06-08,985.381
2007-06-11,986.521
2007-06-12,976.57
2007-06-13,990.336
2007-06-14,997.815
2007-06-15,1006.276
2007-06-18,1004.6
2007-06-19,1005.424
2007-06-20,994.578
2007-06-21,1002.823
2007-06-22,994.074
2007-06-25,985.851
2007-06-26,981.029
2007-06-27,993.362
2007-06-28,993.713
2007-06-29,992.639
2007-07-02,1005.12
2007-07-03,1008.499
2007-07-04,1008.499
2007-07-05,1012.311
2007-07-06,1019.383
2007-07-09,1021.438
2007-07-10,1007.933
2007-07-11,1013.171
2007-07-12,1029.823
2007-07-13,1032.551
2007-07-16,1026.659
2007-07-17,1027.848
2007-07-18,1025.657
2007-07-19,1032.611
2007-07-20,1020.431
2007-07-23,1020.65
2007-07-24,997.646
2007-07-25,995.369
2007-07-26,971.074
2007-07-27,957.174
2007-07-30,968.487
2007-07-31,958.172
2007-08-01,960.026
2007-08-02,968.037
2007-08-03,940.831
2007-08-06,951.575
2007-08-07,960.126
2007-08-08,975.899
2007-08-09,955.021
2007-08-10,955.515
2007-08-13,956.659
2007-08-14,937.347
2007-08-15,917.487
2007-08-16,912.647
2007-08-17,932.551
2007-08-20,937.684
2007-08-21,940.599
2007-08-22,956.277
2007-08-23,951.334
2007-08-24,965.027
2007-08-27,956.029
2007-08-28,931.911
2007-08-29,953.957
2007-08-30,951.752
2007-08-31,965.974
2007-09-03,965.974
2007-09-04,978.191
2007-09-05,969.62
2007-09-06,974.168
2007-09-07,955.12
2007-09-10,948.675
2007-09-11,962.784
2007-09-12,961.39
2007-09-13,964.443
2007-09-14,967.194
2007-09-17,958.994
2007-09-18,989.135
2007-09-19,995.137
2007-09-20,989.388
2007-09-21,993.996
2007-09-24,988.606
2007-09-25,989.771
2007-09-26,996.808
2007-09-27,1004.145
2007-09-28,1000.753
2007-10-01,1015.917
2007-10-02,1019.699
2007-10-03,1014.676
2007-10-04,1016.089
2007-10-05,1032.034
2007-10-08,1028.936
2007-10-09,1037.285
2007-10-10,1038.751
2007-10-11,1027.788
2007-10-12,1037.046
2007-10-15,1028.712
2007-10-16,1021.715
2007-10-17,1025.19
2007-10-18,1028.3
2007-10-19,999.015
2007-10-22,1007.161
2007-10-23,1017.298
2007-10-24,1012.581
2007-10-25,1007.618
2007-10-26,1018.291
2007-10-29,1024.127
2007-10-30,1015.289
2007-10-31,1030.648
2007-11-01,1004.846
2007-11-02,1010.086
2007-11-05,1001.123
2007-11-06,1015.853
2007-11-07,989.708
2007-11-08,988.645
2007-11-09,971.296
2007-11-12,951.037
2007-11-13,975.95
2007-11-14,971.511
2007-11-15,958.764
2007-11-16,961.958
2007-11-19,942.259
2007-11-20,941.797
2007-11-21,929.273
2007-11-22,929.273
2007-11-23,943.324
2007-11-26,929.345
2007-11-27,938.992
2007-11-28,967.868
2007-11-29,968.979
2007-11-30,972.499
2007-12-03,968.747
2007-12-04,963.866
2007-12-05,978.779
2007-12-06,997.102
2007-12-07,999.705
2007-12-10,1006.06
2007-12-11,978.141
2007-12-12,985.954
2007-12-13,984.905
2007-12-14,972.648
2007-12-17,953.359
2007-12-18,961.913
2007-12-19,965.211
2007-12-20,977.448
2007-12-21,994.169
2007-12-24,1002.332
2007-12-25,1002.332
2007-12-26,1005.56
2007-12-27,987.754
2007-12-28,989.104
2007-12-31,983.191
2008-01-01,983.191
2008-01-02,968.707
2008-01-03,965.443
2008-01-04,934.647
2008-01-07,928.295
2008-01-08,908.748
2008-01-09,913.9
2008-01-10,921.381
2008-01-11,904.559
2008-01-14,917.927
2008-01-15,893.157
2008-01-16,885.589
2008-01-17,857.538
2008-01-18,857.942
2008-01-21,857.942
2008-01-22,847.649
2008-01-23,861.114
2008-01-24,875.28
2008-01-25,868.305
2008-01-28,884.894
2008-01-29,890.032
2008-01-30,882.668
2008-01-31,898.241
2008-02-01,920.186
2008-02-04,913.212
2008-02-05,883.367
2008-02-06,869.903
2008-02-07,878.272
2008-02-08,881.9
2008-02-11,892.468
2008-02-12,893.361
2008-02-13,911.843
2008-02-14,896.791
2008-02-15,892.663
2008-02-18,892.663
2008-02-19,896.297
2008-02-20,905.754
2008-02-21,892.697
2008-02-22,896.996
2008-02-25,914.521
2008-02-26,923.406
2008-02-27,920.172
2008-02-28,912.443
2008-02-29,885.967
2008-03-03,885.607
2008-03-04,879.693
2008-03-05,889.039
2008-03-06,866.094
2008-03-07,854.66
2008-03-10,831.697
2008-03-11,861.032
2008-03-12,855.663
2008-03-13,866.754
2008-03-14,848.464
2008-03-17,824.883
2008-03-18,860.27
2008-03-19,834.31
2008-03-20,848.465
2008-03-21,848.465
2008-03-24,874.343
2008-03-25,883.611
2008-03-26,879.903
2008-03-27,868.524
2008-03-28,860.718
2008-03-31,867.062
2008-04-01,895.978
2008-04-02,900.156
2008-04-03,904.551
2008-04-04,911.123
2008-04-07,909.051
2008-04-08,909.146
2008-04-09,898.189
2008-04-10,907.661
2008-04-11,887.551
2008-04-14,887.799
2008-04-15,891.286
2008-04-16,916.905
2008-04-17,912.451
2008-04-18,931.32
2008-04-21,933.754
2008-04-22,919.095
2008-04-23,923.983
2008-04-24,928.115
2008-04-25,940.374
2008-04-28,941.649
2008-04-29,934.371
2008-04-30,933.078
2008-05-01,944.4
2008-05-02,947.425
2008-05-05,948.413
2008-05-06,959.418
2008-05-07,945.367
2008-05-08,953.382
2008-05-09,952.417
2008-05-12,962.257
2008-05-13,971.686
2008-05-14,972.065
2008-05-15,987.095
2008-05-16,991.905
2008-05-19,988.016
2008-05-20,984.821
2008-05-21,968.999
2008-05-22,970.008
2008-05-23,958.983
2008-05-26,958.983
2008-05-27,965.959
2008-05-28,977.121
2008-05-29,977.578
2008-05-30,987.14
2008-06-02,979.984
2008-06-03,976.447
2008-06-04,978.908
2008-06-05,1001.59
2008-06-06,976.283
2008-06-09,976.805
2008-06-10,966.374
2008-06-11,949.933
2008-06-12,950.487
2008-06-13,970.101
2008-06-16,977.614
2008-06-17,977.434
2008-06-18,970.515
2008-06-19,975.131
2008-06-20,958.156
2008-06-23,960.471
2008-06-24,945.438
2008-06-25,950.937
2008-06-26,926.357
2008-06-27,927.74
2008-06-30,923.997
2008-07-01,925.57
2008-07-02,895.728
2008-07-03,885.797
2008-07-04,885.797
2008-07-07,877.955
2008-07-08,889.404
2008-07-09,873.821
2008-07-10,882.781
2008-07-11,879.89
2008-07-14,877.638
2008-07-15,868.458
2008-07-16,886.773
2008-07-17,889.134
2008-07-18,888.317
2008-07-21,896.952
2008-07-22,900.11
2008-07-23,895.976
2008-07-24,873.073
2008-07-25,883.056
2008-07-28,870.573
2008-07-29,884.93
2008-07-30,900.249
2008-07-31,887.099
2008-08-01,883.138
2008-08-04,860.524
2008-08-05,876.615
2008-08-06,887.868
2008-08-07,876.143
2008-08-08,891.107
2008-08-11,898.657
2008-08-12,892.392
2008-08-13,899.607
2008-08-14,906.016
2008-08-15,904.812
2008-08-18,891.61
2008-08-19,884.787
2008-08-20,891.882
2008-08-21,892.738
2008-08-22,898.883
2008-08-25,881.491
2008-08-26,884.902
2008-08-27,895.104
2008-08-28,906.551
2008-08-29,895.764
2008-09-01,895.764
2008-09-02,881.606
2008-09-03,870.83
2008-09-04,844.427
2008-09-05,847.291
2008-09-08,849.856
2008-09-09,812.417
2008-09-10,825.659
2008-09-11,833.676
2008-09-12,842.936
2008-09-15,801.869
2008-09-16,814.802
2008-09-17,779.634
2008-09-18,811.095
2008-09-19,847.427
2008-09-22,817.827
2008-09-23,802.913
2008-09-24,795.352
2008-09-25,803.414
2008-09-26,794.484
2008-09-29,730.131
2008-09-30,759.881
2008-10-01,746.509
2008-10-02,698.822
2008-10-03,683.381
2008-10-06,650.812
2008-10-07,613.234
2008-10-08,609.409
2008-10-09,569.665
2008-10-10,565.092
2008-10-13,633.257
2008-10-14,619.063
2008-10-15,553.58
2008-10-16,581.794
2008-10-17,582.239
2008-10-20,612.151
2008-10-21,590.738
2008-10-22,550.376
2008-10-23,537.426
2008-10-24,518.102
2008-10-27,496.767
2008-10-28,538.91
2008-10-29,551.801
2008-10-30,577.316
2008-10-31,592.245
2008-11-03,590.234
2008-11-04,611.309
2008-11-05,578.701
2008-11-06,547.64
2008-11-07,560.888
2008-11-10,551.939
2008-11-11,535.782
2008-11-12,503.053
2008-11-13,541.018
2008-11-14,511.681
2008-11-17,501.292
2008-11-18,499.492
2008-11-19,464.023
2008-11-20,429.212
2008-11-21,455.13
2008-11-24,489.688
2008-11-25,496.012
2008-11-26,525.425
2008-11-27,525.425
2008-11-28,529.173
2008-12-01,476.526
2008-12-02,494.627
2008-12-03,506.978
2008-12-04,486.968
2008-12-05,507.817
2008-12-08,529.977
2008-12-09,521.517
2008-12-10,533.746
2008-12-11,513.62
2008-12-12,523.801
2008-12-15,511.464
2008-12-16,539.919
2008-12-17,545.687
2008-12-18,534.822
2008-12-19,538.687
2008-12-22,523.403
2008-12-23,519.184
2008-12-24,521.343
2008-12-25,521.343
2008-12-26,527.409
2008-12-29,521.11
2008-12-30,537.863
2008-12-31,550.853
2009-01-01,550.853
2009-01-02,569.133
2009-01-05,571.506
2009-01-06,580.623
2009-01-07,560.887
2009-01-08,565.9
2009-01-09,549.648
2009-01-12,533.953
2009-01-13,537.802
2009-01-14,516.853
2009-01-15,527.31
2009-01-16,533.988
2009-01-19,533.988
2009-01-20,503.073
2009-01-21,525.214
2009-01-22,514.739
2009-01-23,519.064
2009-01-26,523.728
2009-01-27,530.155
2009-01-28,548.87
2009-01-29,531.326
2009-01-30,520.282
2009-02-02,520.743
2009-02-03,529.302
2009-02-04,529.514
2009-02-05,540.559
2009-02-06,556.623
2009-02-09,554.97
2009-02-10,532.141
2009-02-11,532.938
2009-02-12,537.77
2009-02-13,536.636
2009-02-16,536.636
2009-02-17,512.919
2009-02-18,507.626
2009-02-19,501.595
2009-02-20,497.797
2009-02-23,477.851
2009-02-24,497.323
2009-02-25,490.852
2009-02-26,482.011
2009-02-27,478.181
2009-03-02,450.461
2009-03-03,449.876
2009-03-04,465.323
2009-03-05,445.929
2009-03-06,445.111
2009-03-09,438.906
2009-03-10,466.985
2009-03-11,469.011
2009-03-12,490.2
2009-03-13,493.693
2009-03-16,486.351
2009-03-17,503.205
2009-03-18,515.09
2009-03-19,513.547
2009-03-20,498.36
2009-03-23,532.136
2009-03-24,519.95
2009-03-25,526.627
2009-03-26,547.536
2009-03-27,533.005
2009-03-30,516.83
2009-03-31,522.157
2009-04-01,528.596
2009-04-02,552.145
2009-04-03,558.84
2009-04-06,551.616
2009-04-07,534.351
2009-04-08,545.656
2009-04-09,570.114
2009-04-10,570.114
2009-04-13,568.019
2009-04-14,559.523
2009-04-15,562.489
2009-04-16,577.101
2009-04-17,582.948
2009-04-20,556.288
2009-04-21,568.679
2009-04-22,573.493
2009-04-23,572.875
2009-04-24,586.04
2009-04-27,578.612
2009-04-28,578.188
2009-04-29,595.135
2009-04-30,596.085
2009-05-01,598.101
2009-05-04,620.417
2009-05-05,619.019
2009-05-06,620.494
2009-05-07,606.236
2009-05-08,620.851
2009-05-11,611.543
2009-05-12,605.454
2009-05-13,581.647
2009-05-14,590.041
2009-05-15,586.672
2009-05-18,606.603
2009-05-19,609.748
2009-05-20,607.088
2009-05-21,593.625
2009-05-22,593.015
2009-05-25,593.015
2009-05-26,614.533
2009-05-27,606.316
2009-05-28,610.907
2009-05-29,620.982
2009-06-01,644.486
2009-06-02,646.365
2009-06-03,635.204
2009-06-04,643.404
2009-06-05,642.077
2009-06-08,637.014
2009-06-09,646.125
2009-06-10,643.79
2009-06-11,647.798
2009-06-12,645.706
2009-06-15,629.007
2009-06-16,617.9
2009-06-17,620.022
2009-06-18,621.15
2009-06-19,624.789
2009-06-22,600.886
2009-06-23,599.555
2009-06-24,607.404
2009-06-25,623.895
2009-06-26,625.666
2009-06-29,628.131
2009-06-30,625.487
2009-07-01,629.528
2009-07-02,609.256
2009-07-03,609.256
2009-07-06,603.12
2009-07-07,589.772
2009-07-08,586.801
2009-07-09,591.151
2009-07-10,590.947
2009-07-13,602.197
2009-07-14,608.103
2009-07-15,626.955
2009-07-16,635.794
2009-07-17,635.836
2009-07-20,645.997
2009-07-21,647.281
2009-07-22,649.94
2009-07-23,667.603
2009-07-24,671.485
2009-07-27,671.889
2009-07-28,670.359
2009-07-29,665.803
2009-07-30,673.671
2009-07-31,673.665
2009-08-03,687.244
2009-08-04,690.091
2009-08-05,685.218
2009-08-06,677.429
2009-08-07,690.433
2009-08-10,688.055
2009-08-11,679.918
2009-08-12,689.612
2009-08-13,696.089
2009-08-14,684.946
2009-08-17,666.32
2009-08-18,675.492
2009-08-19,681.039
2009-08-20,687.646
2009-08-21,701.467
2009-08-24,699.245
2009-08-25,700.997
2009-08-26,700.561
2009-08-27,702.096
2009-08-28,702.187
2009-08-31,692.858
2009-09-01,678.291
2009-09-02,676.532
2009-09-03,685.198
2009-09-04,696.283
2009-09-07,696.283
2009-09-08,705.971
2009-09-09,715.596
2009-09-10,725.178
2009-09-11,725.01
2009-09-14,730.907
2009-09-15,736.357
2009-09-16,748.354
2009-09-17,745.247
2009-09-18,747.147
2009-09-21,746.707
2009-09-22,751.863
2009-09-23,743.111
2009-09-24,730.72
2009-09-25,726.422
2009-09-28,740.982
2009-09-29,741.261
2009-09-30,739.055
2009-10-01,714.985
2009-10-02,709.259
2009-10-05,723.553
2009-10-06,735.13
2009-10-07,735.303
2009-10-08,744.564
2009-10-09,750.647
2009-10-12,752.631
2009-10-13,751.005
2009-10-14,764.5
2009-10-15,766.992
2009-10-16,760.589
2009-10-19,769.301
2009-10-20,761.577
2009-10-21,753.452
2009-10-22,761.034
2009-10-23,749.316
2009-10-26,741.103
2009-10-27,732.256
2009-10-28,707.774
2009-10-29,725.124
2009-10-30,703.754
2009-11-02,707.49
2009-11-03,716.658
2009-11-04,714.491
2009-11-05,732.299
2009-11-06,732.143
2009-11-09,748.708
2009-11-10,746.642
2009-11-11,751.423
2009-11-12,739.924
2009-11-13,746.453
2009-11-16,761.384
2009-11-17,759.464
2009-11-18,753.441
2009-11-19,738.473
2009-11-20,734.626
2009-11-23,743.246
2009-11-24,741.82
2009-11-25,747.053
2009-11-26,747.053
2009-11-27,732.136
2009-11-30,731.66
2009-12-01,744.521
2009-12-02,749.344
2009-12-03,741.771
2009-12-04,751.537
2009-12-07,752.123
2009-12-08,745.127
2009-12-09,746.798
2009-12-10,750.37
2009-12-11,752.98
2009-12-14,765.686
2009-12-15,765.34
2009-12-16,771.026
2009-12-17,762.38
2009-12-18,768.109
2009-12-21,778.857
2009-12-22,785.704
2009-12-23,793.166
2009-12-24,797.436
2009-12-25,797.436
2009-12-28,796.402
2009-12-29,794.467
2009-12-30,794.262
2009-12-31,785.972
2010-01-01,785.972
2010-01-04,802.752
2010-01-05,806.735
2010-01-06,810.535
2010-01-07,812.519
2010-01-08,817.803
2010-01-11,816.911
2010-01-12,804.236
2010-01-13,813.815
2010-01-14,815.168
2010-01-15,803.142
2010-01-18,803.142
2010-01-19,813.616
2010-01-20,803.995
2010-01-21,791.754
2010-01-22,774.135
2010-01-25,776.685
2010-01-26,772.473
2010-01-27,775.315
2010-01-28,763.722
2010-01-29,752.535
2010-02-01,767.886
2010-02-02,778.075
2010-02-03,774.068
2010-02-04,744.795
2010-02-05,746.235
2010-02-08,742.201
2010-02-09,754.21
2010-02-10,753.33
2010-02-11,766.441
2010-02-12,769.872
2010-02-15,769.872
2010-02-16,784.447
2010-02-17,789.245
2010-02-18,793.593
2010-02-19,796.782
2010-02-22,796.36
2010-02-23,783.765
2010-02-24,791.303
2010-02-25,792.62
2010-02-26,794.161
2010-03-01,811.786
2010-03-02,817.346
2010-03-03,818.276
2010-03-04,819.894
2010-03-05,834.352
2010-03-08,834.424
2010-03-09,836.506
2010-03-10,843.847
2010-03-11,846.345
2010-03-12,847.696
2010-03-15,843.127
2010-03-16,851.848
2010-03-17,857.387
2010-03-18,852.333
2010-03-19,843.049
2010-03-22,853.835
2010-03-23,862.316
2010-03-24,854.937
2010-03-25,847.906
2010-03-26,847.824
2010-03-29,855.096
2010-03-30,856.368
2010-03-31,852.405
2010-04-01,860.762
2010-04-02,860.762
2010-04-05,876.303
2010-04-06,878.36
2010-04-07,873.506
2010-04-08,873.685
2010-04-09,881.419
2010-04-12,883.274
2010-04-13,885.033
2010-04-14,900.501
2010-04-15,902.172
2010-04-16,889.037
2010-04-19,883.398
2010-04-20,896.556
2010-04-21,898.311
2010-04-22,909.944
2010-04-23,919.822
2010-04-26,917.861
2010-04-27,893.386
2010-04-28,896.073
2010-04-29,910.34
2010-04-30,889.853
2010-05-03,905.715
2010-05-04,878.818
2010-05-05,867.963
2010-05-06,838.048
2010-05-07,814.948
2010-05-10,860.187
2010-05-11,859.695
2010-05-12,881.495
2010-05-13,872.788
2010-05-14,851.24
2010-05-17,851.79
2010-05-18,838.173
2010-05-19,829.541
2010-05-20,792.763
2010-05-21,808.217
2010-05-24,799.173
2010-05-25,799.733
2010-05-26,801.388
2010-05-27,834.405
2010-05-28,823.526
2010-05-31,823.526
2010-06-01,800.572
2010-06-02,826.384
2010-06-03,836.001
2010-06-04,799.675
2010-06-07,780.105
2010-06-08,782.288
2010-06-09,784.281
2010-06-10,812.438
2010-06-11,822.259
2010-06-14,824.588
2010-06-15,846.042
2010-06-16,843.669
2010-06-17,842.422
2010-06-18,842.733
2010-06-21,836.639
2010-06-22,818.373
2010-06-23,817.808
2010-06-24,802.478
2010-06-25,811.335
2010-06-28,807.873
2010-06-29,776.151
2010-06-30,769.407
2010-07-01,767.189
2010-07-02,761.544
2010-07-05,761.544
2010-07-06,759.417
2010-07-07,785.735
2010-07-08,793.676
2010-07-09,801.25
2010-07-12,796.007
2010-07-13,814.947
2010-07-14,815.685
2010-07-15,813.755
2010-07-16,786.573
2010-07-19,791.479
2010-07-20,805.056
2010-07-21,793.402
2010-07-22,815.125
2010-07-23,829.038
2010-07-26,842.743
2010-07-27,833.831
2010-07-28,823.433
2010-07-29,819.469
2010-07-30,822.68
2010-08-02,839.247
2010-08-03,833.566
2010-08-04,844.174
2010-08-05,839.879
2010-08-06,836.624
2010-08-09,843.644
2010-08-10,831.632
2010-08-11,803.727
2010-08-12,799.94
2010-08-13,794.988
2010-08-16,797.394
2010-08-17,811.906
2010-08-18,814.525
2010-08-19,801.709
2010-08-20,801.773
2010-08-23,793.961
2010-08-24,780.605
2010-08-25,786.221
2010-08-26,780.238
2010-08-27,798.499
2010-08-30,783.467
2010-08-31,781.679
2010-09-01,809.403
2010-09-02,822.946
2010-09-03,834.77
2010-09-06,834.77
2010-09-07,822.952
2010-09-08,830.04
2010-09-09,830.019
2010-09-10,833.609
2010-09-13,848.668
2010-09-14,848.101
