Date,USA SMID GROWTH SMID (Small+Mid Cap)
2011-07-26,1125.402
2011-07-27,1093.554
2011-07-28,1089.521
2011-07-29,1086.069
2011-08-01,1078.615
2011-08-02,1042.789
2011-08-03,1052.177
2011-08-04,985.552
2011-08-05,972.539
2011-08-08,892.932
2011-08-09,946.589
2011-08-10,912.036
2011-08-11,959.575
2011-08-12,970.305
2011-08-15,993.8
2011-08-16,976.845
2011-08-17,971.414
2011-08-18,912.949
2011-08-19,896.686
2011-08-22,896.626
2011-08-23,937.889
2011-08-24,949.226
2011-08-25,928.125
2011-08-26,954.38
2011-08-29,991.734
2011-08-30,1000.135
2011-08-31,1002.76
2011-09-01,987.238
2011-09-02,957.097
2011-09-05,957.097
2011-09-06,952.444
2011-09-07,987.259
2011-09-08,973.049
2011-09-09,944.861
2011-09-12,950.269
2011-09-13,966.565
2011-09-14,984.856
2011-09-15,997.302
2011-09-16,999.508
2011-09-19,990.373
2011-09-20,977.549
2011-09-21,948.226
2011-09-22,910.673
2011-09-23,919.769
2011-09-26,938.861
2011-09-27,955.637
2011-09-28,923.955
2011-09-29,922.813
2011-09-30,895.603
2011-10-03,856.529
2011-10-04,891.369
2011-10-05,912.727
2011-10-06,935.967
2011-10-07,922.066
2011-10-10,956.117
2011-10-11,959.67
2011-10-12,970.407
2011-10-13,972.97
2011-10-14,991.615
2011-10-17,967.101
2011-10-18,988.792
2011-10-19,970.879
2011-10-20,973.254
2011-10-21,996.462
2011-10-24,1025.967
2011-10-25,999.887
2011-10-26,1011.507
2011-10-27,1055.067
2011-10-28,1057.007
2011-10-31,1028.424
2011-11-01,997.745
2011-11-02,1017.097
2011-11-03,1040.298
2011-11-04,1039.168
2011-11-07,1036.81
2011-11-08,1046.938
2011-11-09,1001.683
2011-11-10,1008.409
2011-11-11,1032.636
2011-11-14,1022.953
2011-11-15,1032.266
2011-11-16,1015.319
2011-11-17,993.539
2011-11-18,990.06
2011-11-21,972.689
2011-11-22,968.527
2011-11-23,943.032
2011-11-24,943.032
2011-11-25,937.18
2011-11-28,974.419
2011-11-29,974.148
2011-11-30,1020.957
2011-12-01,1018.763
2011-12-02,1020.183
2011-12-05,1033.311
2011-12-06,1029.372
2011-12-07,1024.916
2011-12-08,999.803
2011-12-09,1021.745
2011-12-12,1005.131
2011-12-13,986.247
2011-12-14,967.735
2011-12-15,972.707
2011-12-16,981.495
2011-12-19,966.403
2011-12-20,1000.985
2011-12-21,998.868
2011-12-22,1007.967
2011-12-23,1014.147
2011-12-26,1014.147
2011-12-27,1018.069
2011-12-28,1000.178
2011-12-29,1011.006
2011-12-30,1006.974
2012-01-02,1006.974
2012-01-03,1018.393
2012-01-04,1016.68
2012-01-05,1024.351
2012-01-06,1022.904
2012-01-09,1027.664
2012-01-10,1040.412
2012-01-11,1041.812
2012-01-12,1047.442
2012-01-13,1040.025
2012-01-16,1040.025
2012-01-17,1043.953
2012-01-18,1062.227
2012-01-19,1070.893
2012-01-20,1066.397
2012-01-23,1067.376
2012-01-24,1072.493
2012-01-25,1086.651
2012-01-26,1078.352
2012-01-27,1084.254
2012-01-30,1078.94
2012-01-31,1079.022
2012-02-01,1095.803
2012-02-02,1099.144
2012-02-03,1118.014
2012-02-06,1118.845
2012-02-07,1119.443
2012-02-08,1122.211
2012-02-09,1125.125
2012-02-10,1113.795
2012-02-13,1124.348
2012-02-14,1124.662
2012-02-15,1119.923
2012-02-16,1135.476
2012-02-17,1133.166
2012-02-20,1133.166
2012-02-21,1128.883
2012-02-22,1126.035
2012-02-23,1136.832
2012-02-24,1138.3
2012-02-27,1137.891
2012-02-28,1136.385
2012-02-29,1127.054
2012-03-01,1137.241
2012-03-02,1127.737
2012-03-05,1120.461
2012-03-06,1099.048
2012-03-07,1109.977
2012-03-08,1125.35
2012-03-09,1134.365
2012-03-12,1129.279
2012-03-13,1149.522
2012-03-14,1141.952
2012-03-15,1150.233
2012-03-16,1150.787
2012-03-19,1155.739
2012-03-20,1146.141
2012-03-21,1149.691
2012-03-22,1139.344
2012-03-23,1145.307
2012-03-26,1163.812
2012-03-27,1158.042
2012-03-28,1148.277
2012-03-29,1147.723
2012-03-30,1150.102
2012-04-02,1160.029
2012-04-03,1157.495
2012-04-04,1139.901
2012-04-05,1139.886
2012-04-06,1139.886
2012-04-09,1123.016
2012-04-10,1097.285
2012-04-11,1110.717
2012-04-12,1129.177
2012-04-13,1116.92
2012-04-16,1113.167
2012-04-17,1131.056
2012-04-18,1127.364
2012-04-19,1123.222
2012-04-20,1122.775
2012-04-23,1109.347
2012-04-24,1107.029
2012-04-25,1127.772
2012-04-26,1139.772
2012-04-27,1147.139
2012-04-30,1140.744
2012-05-01,1144.92
2012-05-02,1147.426
2012-05-03,1130.669
2012-05-04,1110.117
2012-05-07,1110.562
2012-05-08,1103.268
2012-05-09,1098.613
2012-05-10,1099.563
2012-05-11,1100.546
2012-05-14,1085.344
2012-05-15,1080.064
2012-05-16,1074.509
2012-05-17,1046.197
2012-05-18,1034.354
2012-05-21,1062.354
2012-05-22,1062.63
2012-05-23,1069.9
2012-05-24,1068.483
2012-05-25,1069.698
2012-05-28,1069.698
2012-05-29,1083.574
2012-05-30,1062.403
2012-05-31,1056.136
2012-06-01,1021.054
2012-06-04,1019.735
2012-06-05,1033.796
2012-06-06,1058.783
2012-06-07,1052.06
2012-06-08,1062.161
2012-06-11,1040.667
2012-06-12,1054.55
2012-06-13,1039.798
2012-06-14,1049.404
2012-06-15,1063.652
2012-06-18,1071.496
2012-06-19,1086.258
2012-06-20,1083.929
2012-06-21,1052.932
2012-06-22,1062.958
2012-06-25,1043.75
2012-06-26,1050.084
2012-06-27,1058.411
2012-06-28,1054.117
2012-06-29,1087.432
2012-07-02,1092.541
2012-07-03,1106.198
2012-07-04,1106.198
2012-07-05,1106.152
2012-07-06,1088.172
2012-07-09,1083.727
2012-07-10,1069.106
2012-07-11,1063.78
2012-07-12,1061.891
2012-07-13,1077.463
2012-07-16,1071.566
2012-07-17,1077.742
2012-07-18,1088.433
2012-07-19,1094.036
2012-07-20,1077.864
2012-07-23,1063.128
2012-07-24,1048.952
2012-07-25,1052.873
2012-07-26,1072.852
2012-07-27,1097.735
2012-07-30,1091.483
2012-07-31,1083.285
2012-08-01,1072.539
2012-08-02,1066.018
2012-08-03,1091.688
2012-08-06,1098.296
2012-08-07,1112.464
2012-08-08,1112.089
2012-08-09,1114.516
2012-08-10,1114.772
2012-08-13,1112.063
2012-08-14,1109.098
2012-08-15,1117.254
2012-08-16,1128.826
2012-08-17,1134.105
2012-08-20,1127.724
2012-08-21,1127.103
2012-08-22,1127.121
2012-08-23,1119.153
2012-08-24,1124.261
2012-08-27,1123.05
2012-08-28,1125.392
2012-08-29,1128.341
2012-08-30,1117.171
2012-08-31,1124.45
2012-09-03,1124.45
2012-09-04,1130.604
2012-09-05,1128.26
2012-09-06,1152.686
2012-09-07,1159.524
2012-09-10,1153.554
2012-09-11,1155.76
2012-09-12,1159.479
2012-09-13,1172.942
2012-09-14,1184.708
2012-09-17,1176.323
2012-09-18,1171.743
2012-09-19,1174.33
2012-09-20,1168.2
2012-09-21,1170.103
2012-09-24,1162.261
2012-09-25,1144.883
2012-09-26,1136.664
2012-09-27,1152.542
2012-09-28,1149.173
2012-10-01,1149.727
2012-10-02,1151.245
2012-10-03,1152.015
2012-10-04,1160.119
2012-10-05,1159.261
2012-10-08,1153.917
2012-10-09,1137.947
2012-10-10,1131.532
2012-10-11,1136.155
2012-10-12,1131.555
2012-10-15,1140.204
2012-10-16,1153.622
2012-10-17,1157.026
2012-10-18,1153.846
2012-10-19,1133.098
2012-10-22,1130.433
2012-10-23,1121.486
2012-10-24,1115.853
2012-10-25,1119.028
2012-10-26,1118.229
2012-10-29,1118.229
2012-10-30,1118.229
2012-10-31,1123.164
2012-11-01,1144.296
2012-11-02,1128.728
2012-11-05,1136.618
2012-11-06,1146.162
2012-11-07,1123.548
2012-11-08,1107.31
2012-11-09,1109.594
2012-11-12,1108.768
2012-11-13,1106.944
2012-11-14,1089.061
2012-11-15,1086.056
2012-11-16,1093.871
2012-11-19,1116.163
2012-11-20,1117.915
2012-11-21,1122.318
2012-11-22,1122.318
2012-11-23,1136.012
2012-11-26,1132.971
2012-11-27,1129.337
2012-11-28,1137.72
2012-11-29,1145.58
2012-11-30,1144.544
2012-12-03,1140.022
2012-12-04,1140.045
2012-12-05,1140.064
2012-12-06,1144.451
2012-12-07,1146.606
2012-12-10,1150.479
2012-12-11,1159.357
2012-12-12,1158.101
2012-12-13,1150.156
2012-12-14,1148.104
2012-12-17,1160.85
2012-12-18,1177.825
2012-12-19,1174.611
2012-12-20,1180.032
2012-12-21,1171.588
2012-12-24,1169.24
2012-12-25,1169.24
2012-12-26,1159.841
2012-12-27,1160.691
2012-12-28,1151.489
2012-12-31,1173.612
2013-01-01,1173.612
2013-01-02,1202.488
2013-01-03,1202.417
2013-01-04,1210.445
2013-01-07,1208.29
2013-01-08,1205.637
2013-01-09,1212.089
2013-01-10,1215.217
2013-01-11,1214.819
2013-01-14,1215.01
2013-01-15,1221.511
2013-01-16,1219.576
2013-01-17,1229.684
2013-01-18,1233.718
2013-01-21,1233.718
2013-01-22,1239.425
2013-01-23,1237.965
2013-01-24,1244.652
2013-01-25,1257.982
2013-01-28,1254.002
2013-01-29,1253.171
2013-01-30,1245.083
2013-01-31,1249.121
2013-02-01,1261.181
2013-02-04,1247.611
2013-02-05,1259.661
2013-02-06,1264.063
2013-02-07,1259.703
2013-02-08,1268.634
2013-02-11,1266.018
2013-02-12,1268.416
2013-02-13,1270.354
2013-02-14,1274.384
2013-02-15,1272.868
2013-02-18,1272.868
2013-02-19,1281.159
2013-02-20,1257.426
2013-02-21,1243.459
2013-02-22,1257.908
2013-02-25,1233.258
2013-02-26,1240.111
2013-02-27,1259.25
2013-02-28,1261.249
2013-03-01,1262.853
2013-03-04,1267.13
2013-03-05,1282.384
2013-03-06,1284.193
2013-03-07,1288.315
2013-03-08,1298.722
2013-03-11,1299.97
2013-03-12,1296.665
2013-03-13,1302.228
2013-03-14,1311.42
2013-03-15,1305.771
2013-03-18,1298.381
2013-03-19,1292.2
2013-03-20,1305.504
2013-03-21,1293.683
2013-03-22,1298.725
2013-03-25,1294.94
2013-03-26,1303.644
2013-03-27,1305.592
2013-03-28,1313.446
2013-03-29,1313.446
2013-04-01,1298.346
2013-04-02,1296.479
2013-04-03,1275.224
2013-04-04,1281.095
2013-04-05,1278.066
2013-04-08,1289.264
2013-04-09,1290.891
2013-04-10,1310.329
2013-04-11,1316.633
2013-04-12,1311.509
2013-04-15,1268.767
2013-04-16,1291.15
2013-04-17,1269.641
2013-04-18,1260.398
2013-04-19,1275.595
2013-04-22,1280.709
2013-04-23,1298.285
2013-04-24,1301.386
2013-04-25,1312.393
2013-04-26,1306.465
2013-04-29,1314.586
2013-04-30,1321.321
2013-05-01,1302.388
2013-05-02,1318.935
2013-05-03,1335.627
2013-05-06,1341.922
2013-05-07,1351.292
2013-05-08,1358.381
2013-05-09,1356.376
2013-05-10,1369.512
2013-05-13,1366.883
2013-05-14,1384.256
2013-05-15,1388.619
2013-05-16,1380.69
2013-05-17,1395.953
2013-05-20,1395.365
2013-05-21,1398.541
2013-05-22,1377.91
2013-05-23,1378.964
2013-05-24,1375.495
2013-05-27,1375.495
2013-05-28,1388.923
2013-05-29,1376.791
2013-05-30,1386.431
2013-05-31,1370.878
2013-06-03,1370.8
2013-06-04,1361.156
2013-06-05,1342.303
2013-06-06,1357.145
2013-06-07,1374.607
2013-06-10,1376.165
2013-06-11,1360.582
2013-06-12,1347.904
2013-06-13,1371.886
2013-06-14,1365.704
2013-06-17,1377.775
2013-06-18,1390.521
2013-06-19,1373.564
2013-06-20,1335.516
2013-06-21,1334.299
2013-06-24,1319.702
2013-06-25,1333.697
2013-06-26,1344.294
2013-06-27,1361.162
2013-06-28,1356.874
2013-07-01,1373.275
2013-07-02,1370.213
2013-07-03,1371.862
2013-07-04,1371.862
2013-07-05,1390.256
2013-07-08,1393.764
2013-07-09,1404.482
2013-07-10,1408.068
2013-07-11,1427.381
2013-07-12,1432.958
2013-07-15,1434.808
2013-07-16,1425.755
2013-07-17,1430.917
2013-07-18,1439.418
2013-07-19,1442.53
2013-07-22,1444.917
2013-07-23,1440.138
2013-07-24,1431.097
2013-07-25,1442.745
2013-07-26,1437.099
2013-07-29,1430.744
2013-07-30,1437.476
2013-07-31,1444.071
2013-08-01,1471.703
2013-08-02,1473.421
2013-08-05,1474.666
2013-08-06,1461.839
2013-08-07,1450.169
2013-08-08,1459.852
2013-08-09,1459.598
2013-08-12,1461.571
2013-08-13,1463.305
2013-08-14,1452.61
2013-08-15,1427.608
2013-08-16,1424.981
2013-08-19,1414.651
2013-08-20,1431.364
2013-08-21,1424.177
2013-08-22,1442.351
2013-08-23,1445.127
2013-08-26,1445.909
2013-08-27,1415.519
2013-08-28,1421.014
2013-08-29,1430.888
2013-08-30,1417.289
2013-09-02,1417.289
2013-09-03,1425.302
2013-09-04,1440.804
2013-09-05,1445.949
2013-09-06,1446.379
2013-09-09,1467.978
2013-09-10,1482.979
2013-09-11,1486.612
2013-09-12,1480.261
2013-09-13,1483.858
2013-09-16,1491.14
2013-09-17,1501.772
2013-09-18,1516.924
2013-09-19,1516.953
2013-09-20,1506.42
2013-09-23,1497.599
2013-09-24,1499.798
2013-09-25,1497.427
2013-09-26,1506.272
2013-09-27,1502.088
2013-09-30,1500.137
2013-10-01,1518.746
2013-10-02,1517.096
2013-10-03,1504.696
2013-10-04,1517.636
2013-10-07,1500.172
2013-10-08,1471.096
2013-10-09,1463.441
2013-10-10,1495.647
2013-10-11,1507.591
2013-10-14,1514.872
2013-10-15,1499.627
2013-10-16,1520.776
2013-10-17,1532.811
2013-10-18,1545.922
2013-10-21,1543.212
2013-10-22,1549.169
2013-10-23,1537.832
2013-10-24,1546.795
2013-10-25,1548.515
2013-10-28,1544.856
2013-10-29,1554.515
2013-10-30,1538.549
2013-10-31,1536.158
2013-11-01,1536.256
2013-11-04,1549.829
2013-11-05,1543.499
2013-11-06,1537.389
2013-11-07,1510.225
2013-11-08,1533.822
2013-11-11,1539.501
2013-11-12,1538.874
2013-11-13,1555.275
2013-11-14,1558.308
2013-11-15,1566.434
2013-11-18,1551.861
2013-11-19,1540.66
2013-11-20,1538.447
2013-11-21,1560.916
2013-11-22,1566.372
2013-11-25,1563.315
2013-11-26,1571.422
2013-11-27,1575.752
2013-11-28,1575.752
2013-11-29,1574.524
2013-12-02,1568.702
2013-12-03,1562.543
2013-12-04,1558.841
2013-12-05,1558.534
2013-12-06,1569.316
2013-12-09,1570.776
2013-12-10,1565.851
2013-12-11,1541.479
2013-12-12,1541.618
2013-12-13,1547.005
2013-12-16,1559.7
2013-12-17,1559.617
2013-12-18,1580.045
2013-12-19,1574.148
2013-12-20,1593.557
2013-12-23,1605.133
2013-12-24,1610.582
2013-12-25,1610.582
2013-12-26,1614.573
2013-12-27,1611.847
2013-12-30,1614.452
2013-12-31,1622.219
2014-01-01,1622.219
2014-01-02,1606.626
2014-01-03,1609.838
2014-01-06,1600.144
2014-01-07,1615.154
2014-01-08,1621.574
2014-01-09,1621.023
2014-01-10,1630.346
2014-01-13,1605.695
2014-01-14,1629.645
2014-01-15,1636.58
2014-01-16,1636.421
2014-01-17,1630.241
2014-01-20,1630.241
2014-01-21,1635.758
2014-01-22,1644.01
2014-01-23,1630.559
2014-01-24,1587.485
2014-01-27,1572.106
2014-01-28,1590.783
2014-01-29,1573.112
2014-01-30,1595.186
2014-01-31,1588.114
2014-02-03,1540.958
2014-02-04,1559.637
2014-02-05,1552.537
2014-02-06,1574.655
2014-02-07,1597.465
2014-02-10,1600.491
2014-02-11,1616.154
2014-02-12,1623.495
2014-02-13,1639.46
2014-02-14,1641.975
2014-02-17,1641.975
2014-02-18,1655.512
2014-02-19,1646.753
2014-02-20,1663.445
2014-02-21,1664.468
2014-02-24,1675.757
2014-02-25,1675.097
2014-02-26,1680.99
2014-02-27,1690.176
2014-02-28,1683.687
2014-03-03,1672.744
2014-03-04,1706.321
2014-03-05,1703.063
2014-03-06,1702.594
2014-03-07,1702.641
2014-03-10,1695.716
2014-03-11,1683.041
2014-03-12,1685.921
2014-03-13,1660.536
2014-03-14,1664.52
2014-03-17,1676.026
2014-03-18,1695.789
2014-03-19,1684.766
2014-03-20,1687.76
2014-03-21,1675.641
2014-03-24,1652.79
2014-03-25,1651.071
2014-03-26,1627.135
2014-03-27,1624.281
2014-03-28,1629.065
2014-03-31,1651.765
2014-04-01,1675.346
2014-04-02,1680.192
2014-04-03,1665.009
2014-04-04,1630.13
2014-04-07,1598.516
2014-04-08,1611.652
2014-04-09,1638.223
2014-04-10,1590.712
2014-04-11,1566.526
2014-04-14,1575.38
2014-04-15,1583.984
2014-04-16,1605.277
2014-04-17,1613.379
2014-04-18,1613.379
2014-04-21,1620.655
2014-04-22,1637.589
2014-04-23,1627.782
2014-04-24,1626.182
2014-04-25,1596.086
2014-04-28,1587.962
2014-04-29,1598.701
2014-04-30,1609.058
2014-05-01,1613.326
2014-05-02,1616.789
2014-05-05,1618.92
2014-05-06,1599.008
2014-05-07,1595.671
2014-05-08,1586.964
2014-05-09,1594.227
2014-05-12,1624.055
2014-05-13,1616.043
2014-05-14,1602.061
2014-05-15,1589.008
2014-05-16,1598.542
2014-05-19,1612.246
2014-05-20,1592.816
2014-05-21,1605.264
2014-05-22,1616.281
2014-05-23,1629.461
2014-05-26,1629.461
2014-05-27,1645.344
2014-05-28,1640.753
2014-05-29,1648.636
2014-05-30,1644.655
2014-06-02,1645.664
2014-06-03,1645.368
2014-06-04,1652.965
2014-06-05,1670.416
2014-06-06,1682.913
2014-06-09,1688.583
2014-06-10,1684.426
2014-06-11,1681.801
2014-06-12,1669.519
2014-06-13,1675.971
2014-06-16,1680.175
2014-06-17,1690.507
2014-06-18,1700.745
2014-06-19,1700.482
2014-06-20,1707.497
2014-06-23,1706.74
2014-06-24,1694.44
2014-06-25,1705.165
2014-06-26,1703.846
2014-06-27,1711.356
2014-06-30,1717.035
2014-07-01,1733.224
2014-07-02,1729.445
2014-07-03,1740.82
2014-07-04,1740.82
2014-07-07,1719.574
2014-07-08,1699.738
2014-07-09,1708.839
2014-07-10,1695.693
2014-07-11,1694.744
2014-07-14,1702.703
2014-07-15,1689.31
2014-07-16,1691.635
2014-07-17,1667.632
2014-07-18,1689.866
2014-07-21,1684.628
2014-07-22,1697.633
2014-07-23,1699.55
2014-07-24,1701.867
2014-07-25,1691.233
2014-07-28,1685.972
2014-07-29,1683.863
2014-07-30,1689.106
2014-07-31,1651.391
2014-08-01,1645.814
2014-08-04,1661.013
2014-08-05,1651.286
2014-08-06,1650.495
2014-08-07,1641.404
2014-08-08,1661.429
2014-08-11,1671.651
2014-08-12,1662.625
2014-08-13,1675.869
2014-08-14,1682.472
2014-08-15,1682.807
2014-08-18,1703.175
2014-08-19,1712.471
2014-08-20,1715.866
2014-08-21,1715.891
2014-08-22,1718.269
2014-08-25,1726.178
2014-08-26,1733.681
2014-08-27,1730.434
2014-08-28,1726.156
2014-08-29,1736.106
2014-09-01,1736.106
2014-09-02,1740.028
2014-09-03,1735.197
2014-09-04,1729.438
2014-09-05,1735.995
2014-09-08,1735.546
2014-09-09,1720.161
2014-09-10,1728.117
2014-09-11,1733.46
2014-09-12,1720.444
2014-09-15,1705.249
2014-09-16,1715.176
2014-09-17,1718.729
2014-09-18,1726.538
2014-09-19,1716.533
2014-09-22,1692.299
2014-09-23,1680.025
2014-09-24,1695.731
2014-09-25,1669.025
2014-09-26,1682.943
2014-09-29,1681.865
2014-09-30,1666.775
2014-10-01,1638.573
2014-10-02,1645.891
2014-10-03,1663.228
2014-10-06,1654.427
2014-10-07,1624.409
2014-10-08,1651.003
2014-10-09,1610.827
2014-10-10,1577.084
2014-10-13,1547.305
2014-10-14,1560.271
2014-10-15,1568.078
2014-10-16,1582.803
2014-10-17,1595.612
2014-10-20,1613.377
2014-10-21,1652.222
2014-10-22,1628.762
2014-10-23,1656.914
2014-10-24,1668.776
2014-10-27,1665.294
2014-10-28,1698.674
2014-10-29,1691.725
2014-10-30,1702.346
2014-10-31,1727.633
2014-11-03,1726.732
2014-11-04,1714.774
2014-11-05,1717.964
2014-11-06,1734.513
2014-11-07,1734.529
2014-11-10,1739.358
2014-11-11,1741.502
2014-11-12,1747.302
2014-11-13,1740.302
2014-11-14,1742.59
2014-11-17,1736.403
2014-11-18,1749.403
2014-11-19,1741.81
2014-11-20,1753.792
2014-11-21,1762.386
2014-11-24,1776.428
2014-11-25,1773.776
2014-11-26,1776.074
2014-11-27,1776.074
2014-11-28,1762.56
2014-12-01,1736.22
2014-12-02,1747.594
2014-12-03,1763.411
2014-12-04,1757.074
2014-12-05,1762.42
2014-12-08,1741.664
2014-12-09,1753.504
2014-12-10,1717.132
2014-12-11,1724.601
2014-12-12,1702.224
2014-12-15,1692.163
2014-12-16,1681.159
2014-12-17,1723.693
2014-12-18,1756.978
2014-12-19,1766.988
2014-12-22,1772.286
2014-12-23,1776.729
2014-12-24,1779.614
2014-12-25,1779.614
2014-12-26,1786.205
2014-12-29,1789.594
2014-12-30,1779.426
2014-12-31,1767.906
2015-01-01,1767.906
2015-01-02,1764.102
2015-01-05,1731.477
2015-01-06,1708.674
2015-01-07,1732.035
2015-01-08,1763.802
2015-01-09,1752.452
2015-01-12,1737.447
2015-01-13,1734.96
2015-01-14,1726.134
2015-01-15,1698.756
2015-01-16,1724.648
2015-01-19,1724.648
2015-01-20,1723.12
2015-01-21,1731.123
2015-01-22,1755.958
2015-01-23,1753.738
2015-01-26,1769.415
2015-01-27,1757.966
2015-01-28,1734.958
2015-01-29,1751.614
2015-01-30,1726.214
2015-02-02,1742.606
2015-02-03,1771.227
2015-02-04,1763.665
2015-02-05,1786.731
2015-02-06,1780.993
2015-02-09,1771.753
2015-02-10,1791.234
2015-02-11,1793.142
2015-02-12,1816.183
2015-02-13,1829.446
2015-02-16,1829.446
2015-02-17,1832.912
2015-02-18,1838.625
2015-02-19,1841.067
2015-02-20,1852.501
2015-02-23,1850.475
2015-02-24,1852.382
2015-02-25,1859.313
2015-02-26,1856.608
2015-02-27,1849.986
2015-03-02,1866.627
2015-03-03,1855.959
2015-03-04,1847.682
2015-03-05,1854.288
2015-03-06,1831.397
2015-03-09,1836.425
2015-03-10,1812.281
2015-03-11,1820.69
2015-03-12,1843.886
2015-03-13,1834.833
2015-03-16,1855.503
2015-03-17,1855.593
2015-03-18,1874.931
2015-03-19,1874.996
2015-03-20,1887.147
2015-03-23,1881.048
2015-03-24,1875.599
2015-03-25,1840.436
2015-03-26,1837.865
2015-03-27,1854.132
2015-03-30,1876.625
2015-03-31,1866.772
2015-04-01,1858.704
2015-04-02,1867.787
2015-04-03,1867.787
2015-04-06,1879.67
2015-04-07,1873.343
2015-04-08,1888.546
2015-04-09,1892.209
2015-04-10,1897.275
2015-04-13,1890.66
2015-04-14,1890.236
2015-04-15,1902.75
2015-04-16,1899.82
2015-04-17,1874.405
2015-04-20,1888.426
2015-04-21,1893.403
2015-04-22,1897.166
2015-04-23,1908.223
2015-04-24,1900.984
2015-04-27,1883.178
2015-04-28,1883.426
2015-04-29,1874.09
2015-04-30,1849.582
2015-05-01,1870.895
2015-05-04,1877.505
2015-05-05,1851.795
2015-05-06,1850.049
2015-05-07,1858.44
2015-05-08,1876.309
2015-05-11,1874.643
2015-05-12,1869.517
2015-05-13,1869.348
2015-05-14,1886.446
2015-05-15,1888.057
2015-05-18,1903.039
2015-05-19,1898.888
2015-05-20,1900.773
2015-05-21,1904.677
2015-05-22,1901.194
2015-05-25,1901.194
2015-05-26,1881.828
2015-05-27,1897.833
2015-05-28,1893.221
2015-05-29,1881.216
2015-06-01,1885.848
2015-06-02,1888.166
2015-06-03,1899.448
2015-06-04,1881.739
2015-06-05,1891.973
2015-06-08,1878.467
2015-06-09,1874.448
2015-06-10,1894.866
2015-06-11,1900.692
2015-06-12,1892.773
2015-06-15,1884.833
2015-06-16,1894.587
2015-06-17,1898.847
2015-06-18,1920.034
2015-06-19,1916.847
2015-06-22,1926.818
2015-06-23,1927.214
2015-06-24,1907.599
2015-06-25,1905.565
2015-06-26,1902.581
2015-06-29,1857.842
2015-06-30,1869.595
2015-07-01,1876.414
2015-07-02,1872.405
2015-07-03,1872.405
2015-07-06,1865.063
2015-07-07,1874.029
2015-07-08,1838.711
2015-07-09,1847.645
2015-07-10,1870.434
2015-07-13,1892.304
2015-07-14,1902.08
2015-07-15,1889.597
2015-07-16,1900.999
2015-07-17,1893.591
2015-07-20,1890.286
2015-07-21,1879.98
2015-07-22,1883.294
2015-07-23,1874.917
2015-07-24,1853.076
2015-07-27,1833.218
2015-07-28,1856.35
2015-07-29,1870.889
2015-07-30,1875.298
2015-07-31,1882.738
2015-08-03,1872.011
2015-08-04,1871.67
2015-08-05,1879.884
2015-08-06,1854.763
2015-08-07,1850.388
2015-08-10,1877.187
2015-08-11,1858.831
2015-08-12,1858.794
2015-08-13,1857.91
2015-08-14,1866.324
2015-08-17,1883.315
2015-08-18,1875.39
2015-08-19,1859.351
2015-08-20,1809.952
2015-08-21,1765.944
2015-08-24,1697.143
2015-08-25,1685.494
2015-08-26,1736.741
2015-08-27,1779.49
2015-08-28,1788.25
2015-08-31,1773.304
2015-09-01,1723.811
2015-09-02,1756.158
2015-09-03,1759.86
2015-09-04,1740.016
2015-09-07,1740.016
2015-09-08,1784.305
2015-09-09,1761.727
2015-09-10,1767.202
2015-09-11,1775.007
2015-09-14,1767.217
2015-09-15,1788.728
2015-09-16,1804.565
2015-09-17,1807.687
2015-09-18,1779.141
2015-09-21,1777.636
2015-09-22,1748.89
2015-09-23,1741.557
2015-09-24,1728.297
2015-09-25,1717.408
2015-09-28,1659.293
2015-09-29,1650.024
2015-09-30,1682.768
2015-10-01,1685.219
2015-10-02,1715.415
2015-10-05,1746.323
2015-10-06,1731.466
2015-10-07,1753.477
2015-10-08,1769.529
2015-10-09,1775.533
2015-10-12,1773.447
2015-10-13,1751.859
2015-10-14,1742.223
2015-10-15,1771.155
2015-10-16,1772.209
2015-10-19,1773.36
2015-10-20,1770.38
2015-10-21,1748.26
2015-10-22,1762.986
2015-10-23,1773.001
2015-10-26,1770.734
2015-10-27,1761.191
2015-10-28,1795.403
2015-10-29,1787.732
2015-10-30,1789.205
2015-11-02,1815.32
2015-11-03,1816.348
2015-11-04,1814.013
2015-11-05,1811.623
2015-11-06,1817.218
2015-11-09,1799.047
2015-11-10,1803.553
2015-11-11,1790.563
2015-11-12,1759.92
2015-11-13,1741.515
2015-11-16,1760.777
2015-11-17,1759.783
2015-11-18,1788.723
2015-11-19,1784.058
2015-11-20,1792.698
2015-11-23,1798.011
2015-11-24,1805.702
2015-11-25,1815.749
2015-11-26,1815.749
2015-11-27,1819.501
2015-11-30,1809.331
2015-12-01,1823.682
2015-12-02,1806.392
2015-12-03,1774.254
2015-12-04,1799.6
2015-12-07,1781.024
2015-12-08,1775.267
2015-12-09,1756.172
2015-12-10,1762.901
2015-12-11,1726.187
2015-12-14,1719.953
2015-12-15,1739.605
2015-12-16,1764.953
2015-12-17,1738.81
2015-12-18,1716.379
2015-12-21,1727.301
2015-12-22,1740.784
2015-12-23,1764.126
2015-12-24,1764.209
2015-12-25,1764.209
2015-12-28,1759.824
2015-12-29,1776.909
2015-12-30,1763.052
2015-12-31,1750.439
2016-01-01,1750.439
2016-01-04,1719.907
2016-01-05,1720.522
2016-01-06,1690.536
2016-01-07,1647.976
2016-01-08,1626.029
2016-01-11,1615.589
2016-01-12,1626.551
2016-01-13,1574.476
2016-01-14,1592.745
2016-01-15,1563.175
2016-01-18,1563.175
