Date,NORWAY IMI VALUE IMI (Large+Mid+Small Cap)
2010-08-20,721.526
2010-08-23,724.516
2010-08-24,699.27
2010-08-25,686.16
2010-08-26,703.689
2010-08-27,706.053
2010-08-30,710.863
2010-08-31,709.555
2010-09-01,746.69
2010-09-02,745.182
2010-09-03,758.09
2010-09-06,762.757
2010-09-07,745.201
2010-09-08,752.804
2010-09-09,759.887
2010-09-10,760.993
2010-09-13,782.357
2010-09-14,786.535
2010-09-15,779.837
2010-09-16,777.558
2010-09-17,777.956
2010-09-20,787.346
2010-09-21,797.996
2010-09-22,803.913
2010-09-23,795.528
2010-09-24,807.388
2010-09-27,806.288
2010-09-28,809.056
2010-09-29,814.77
2010-09-30,818.751
2010-10-01,823.016
2010-10-04,819.739
2010-10-05,838.305
2010-10-06,846.689
2010-10-07,841.286
2010-10-08,838.796
2010-10-11,833.98
2010-10-12,823.733
2010-10-13,851.429
2010-10-14,863.561
2010-10-15,853.898
2010-10-18,850.844
2010-10-19,831.185
2010-10-20,844.258
2010-10-21,857.468
2010-10-22,853.454
2010-10-25,860.939
2010-10-26,852.418
2010-10-27,842.107
2010-10-28,847.746
2010-10-29,850.505
2010-11-01,859.051
2010-11-02,866.566
2010-11-03,840.438
2010-11-04,869.569
2010-11-05,862.12
2010-11-08,854.136
2010-11-09,861.335
2010-11-10,847.306
2010-11-11,849.173
2010-11-12,844.957
2010-11-15,842.931
2010-11-16,813.734
2010-11-17,820.207
2010-11-18,832.598
2010-11-19,835.494
2010-11-22,824.588
2010-11-23,801.969
2010-11-24,810.431
2010-11-25,808.786
2010-11-26,790.5
2010-11-29,777.637
2010-11-30,776.225
2010-12-01,801.399
2010-12-02,828.657
2010-12-03,845.253
2010-12-06,847.862
2010-12-07,854.251
2010-12-08,849.292
2010-12-09,844.887
2010-12-10,848.979
2010-12-13,865.044
2010-12-14,866.682
2010-12-15,861.587
2010-12-16,853.921
2010-12-17,861.946
2010-12-20,866.029
2010-12-21,881.825
2010-12-22,883.045
2010-12-23,884.706
2010-12-24,887.201
2010-12-27,889.195
2010-12-28,896.043
2010-12-29,896.906
2010-12-30,900.592
2010-12-31,912.476
2011-01-03,917.703
2011-01-04,901.282
2011-01-05,896.552
2011-01-06,890.41
2011-01-07,890.605
2011-01-10,884.4
2011-01-11,892.449
2011-01-12,910.79
2011-01-13,912.466
2011-01-14,906.545
2011-01-17,901.06
2011-01-18,916.293
2011-01-19,908.583
2011-01-20,878.395
2011-01-21,902.959
2011-01-24,907.629
2011-01-25,892.211
2011-01-26,900.958
2011-01-27,905.06
2011-01-28,898.006
2011-01-31,904.332
2011-02-01,945.343
2011-02-02,944.234
2011-02-03,934.676
2011-02-04,930.354
2011-02-07,931.761
2011-02-08,934.036
2011-02-09,922.015
2011-02-10,907.961
2011-02-11,919.003
2011-02-14,928.808
2011-02-15,927.784
2011-02-16,939.571
2011-02-17,937.746
2011-02-18,941.98
2011-02-21,939.003
2011-02-22,943.208
2011-02-23,954.214
2011-02-24,965.035
2011-02-25,966.201
2011-02-28,978.804
2011-03-01,984.844
2011-03-02,981.032
2011-03-03,984.444
2011-03-04,998.717
2011-03-07,1000.589
2011-03-08,991.612
2011-03-09,986.438
2011-03-10,954.317
2011-03-11,952.642
2011-03-14,948.225
2011-03-15,923.052
2011-03-16,928.996
2011-03-17,952.699
2011-03-18,968.736
2011-03-21,988.633
2011-03-22,980.974
2011-03-23,982.712
2011-03-24,995.998
2011-03-25,994.745
2011-03-28,991.604
2011-03-29,981.537
2011-03-30,989.579
2011-03-31,996.193
2011-04-01,1011.781
2011-04-04,1023.027
2011-04-05,1026.974
2011-04-06,1035.702
2011-04-07,1021.158
2011-04-08,1040.945
2011-04-11,1036.084
2011-04-12,1007.14
2011-04-13,1019.038
2011-04-14,1006.337
2011-04-15,1008.158
2011-04-18,967.019
2011-04-19,985.667
2011-04-20,1020.913
2011-04-21,1021.704
2011-04-22,1021.704
2011-04-25,1019.933
2011-04-26,1030.97
2011-04-27,1028.892
2011-04-28,1041.689
2011-04-29,1051.062
2011-05-02,1053.486
2011-05-03,1027.386
2011-05-04,995.299
2011-05-05,970.33
2011-05-06,966.894
2011-05-09,956.063
2011-05-10,969.842
2011-05-11,964.864
2011-05-12,943.891
2011-05-13,948.41
2011-05-16,949.402
2011-05-17,936.572
2011-05-18,943.181
2011-05-19,952.677
2011-05-20,941.616
2011-05-23,913.023
2011-05-24,926.86
2011-05-25,928.89
2011-05-26,935.647
2011-05-27,962.257
2011-05-30,963.481
2011-05-31,980.172
2011-06-01,976.536
2011-06-02,974.533
2011-06-03,971.214
2011-06-06,960.089
2011-06-07,961.178
2011-06-08,938.314
2011-06-09,939.006
2011-06-10,920.569
2011-06-13,927.503
2011-06-14,942.297
2011-06-15,903.949
2011-06-16,884.965
2011-06-17,891.473
2011-06-20,884.694
2011-06-21,910.273
2011-06-22,913.595
2011-06-23,876.636
2011-06-24,874.341
2011-06-27,880.042
2011-06-28,893.188
2011-06-29,920.649
2011-06-30,941.82
2011-07-01,952.145
2011-07-04,957.236
2011-07-05,959.596
2011-07-06,939.946
2011-07-07,954.031
2011-07-08,927.002
2011-07-11,898.846
2011-07-12,886.105
2011-07-13,913.003
2011-07-14,897.088
2011-07-15,897.135
2011-07-18,879.223
2011-07-19,904.857
2011-07-20,925.242
2011-07-21,941.945
2011-07-22,945.812
2011-07-25,941.964
2011-07-26,952.38
2011-07-27,933.213
2011-07-28,935.494
2011-07-29,926.492
2011-08-01,909.397
2011-08-02,897.081
2011-08-03,881.285
2011-08-04,828.538
2011-08-05,800.419
2011-08-08,758.504
2011-08-09,763.901
2011-08-10,753.163
2011-08-11,777.138
2011-08-12,797.632
2011-08-15,825.587
2011-08-16,827.61
2011-08-17,849.016
2011-08-18,788.819
2011-08-19,792.365
2011-08-22,788.376
2011-08-23,787.797
2011-08-24,813.59
2011-08-25,806.617
2011-08-26,809.832
2011-08-29,837.993
2011-08-30,835.044
2011-08-31,856.376
2011-09-01,854.976
2011-09-02,833.04
2011-09-05,788.791
2011-09-06,796.334
2011-09-07,822.05
2011-09-08,829.713
2011-09-09,796.031
2011-09-12,761.228
2011-09-13,752.629
2011-09-14,764.937
2011-09-15,801.924
2011-09-16,806.95
2011-09-19,773.711
2011-09-20,799.332
2011-09-21,791.657
2011-09-22,732.895
2011-09-23,731.122
2011-09-26,728.017
2011-09-27,762.298
2011-09-28,749.771
2011-09-29,753.133
2011-09-30,743.583
2011-10-03,718.986
2011-10-04,694.092
2011-10-05,723.38
2011-10-06,742.758
2011-10-07,753.758
2011-10-10,794.903
2011-10-11,785.1
2011-10-12,818.049
2011-10-13,800.238
2011-10-14,832.759
2011-10-17,822.273
2011-10-18,823.702
2011-10-19,831.426
2011-10-20,817.836
2011-10-21,859.839
2011-10-24,871.286
2011-10-25,865.198
2011-10-26,865.888
2011-10-27,913.543
2011-10-28,900.076
2011-10-31,872.003
2011-11-01,816.469
2011-11-02,839.204
2011-11-03,864.025
2011-11-04,856.095
2011-11-07,867.592
2011-11-08,873.789
2011-11-09,842.513
2011-11-10,840.746
2011-11-11,869.478
2011-11-14,859.257
2011-11-15,849.085
2011-11-16,850.858
2011-11-17,834.801
2011-11-18,832.164
2011-11-21,801.323
2011-11-22,796.36
2011-11-23,761.47
2011-11-24,754.511
2011-11-25,762.45
2011-11-28,793.155
2011-11-29,796.91
2011-11-30,843.024
2011-12-01,833.543
2011-12-02,841.075
2011-12-05,853.965
2011-12-06,851.605
2011-12-07,842.259
2011-12-08,824.268
2011-12-09,850.55
2011-12-12,811.544
2011-12-13,804.382
2011-12-14,768.331
2011-12-15,788.761
2011-12-16,794.194
2011-12-19,792.122
2011-12-20,819.09
2011-12-21,808.055
2011-12-22,821.65
2011-12-23,824.33
2011-12-26,824.33
2011-12-27,829.484
2011-12-28,813.97
2011-12-29,818.717
2011-12-30,829.669
2012-01-02,836.403
2012-01-03,853.732
2012-01-04,838.947
2012-01-05,833.722
2012-01-06,829.891
2012-01-09,825.723
2012-01-10,842.337
2012-01-11,827.027
2012-01-12,842.659
2012-01-13,820.97
2012-01-16,824.733
2012-01-17,831.186
2012-01-18,835.044
2012-01-19,846.469
2012-01-20,845.081
2012-01-23,859.761
2012-01-24,849.321
2012-01-25,846.733
2012-01-26,867.051
2012-01-27,864.299
2012-01-30,855.518
2012-01-31,857.171
2012-02-01,879.8
2012-02-02,877.281
2012-02-03,886.72
2012-02-06,886.375
2012-02-07,887.04
2012-02-08,897.058
2012-02-09,916.876
2012-02-10,919.714
2012-02-13,925.365
2012-02-14,917.129
2012-02-15,918.673
2012-02-16,915.325
2012-02-17,924.195
2012-02-20,933.033
2012-02-21,931.576
2012-02-22,938.053
2012-02-23,938.141
2012-02-24,955.244
2012-02-27,960.669
2012-02-28,969.008
2012-02-29,971.737
2012-03-01,963.388
2012-03-02,959.866
2012-03-05,951.802
2012-03-06,908.484
2012-03-07,924.82
2012-03-08,957.55
2012-03-09,942.541
2012-03-12,933.824
2012-03-13,946.471
2012-03-14,937.832
2012-03-15,938.169
2012-03-16,950.425
2012-03-19,959.061
2012-03-20,936.523
2012-03-21,932.203
2012-03-22,916.312
2012-03-23,933.219
2012-03-26,953.761
2012-03-27,939.467
2012-03-28,925.73
2012-03-29,906.991
2012-03-30,928.439
2012-04-02,939.217
2012-04-03,929.925
2012-04-04,904.503
2012-04-05,903.181
2012-04-06,903.181
2012-04-09,899.681
2012-04-10,872.511
2012-04-11,878.508
2012-04-12,893.774
2012-04-13,881.857
2012-04-16,881.824
2012-04-17,912.464
2012-04-18,912.226
2012-04-19,913.165
2012-04-20,915.354
2012-04-23,885.147
2012-04-24,905.557
2012-04-25,915.063
2012-04-26,919.169
2012-04-27,901.806
2012-04-30,899.199
2012-05-01,900.299
2012-05-02,896.132
2012-05-03,900.549
2012-05-04,875.513
2012-05-07,876.74
2012-05-08,846.028
2012-05-09,845.365
2012-05-10,862.098
2012-05-11,865.341
2012-05-14,838.291
2012-05-15,832.104
2012-05-16,825.53
2012-05-17,821.852
2012-05-18,798.189
2012-05-21,813.069
2012-05-22,826.656
2012-05-23,791.126
2012-05-24,801.474
2012-05-25,803.06
2012-05-28,805.702
2012-05-29,805.571
2012-05-30,783.319
2012-05-31,775.308
2012-06-01,756.676
2012-06-04,751.763
2012-06-05,757.997
2012-06-06,782.273
2012-06-07,800.524
2012-06-08,790.775
2012-06-11,789.688
2012-06-12,788.803
2012-06-13,788.801
2012-06-14,790.275
2012-06-15,812.201
2012-06-18,803.391
2012-06-19,826.331
2012-06-20,841.8
2012-06-21,824.257
2012-06-22,802.619
2012-06-25,789.23
2012-06-26,793.004
2012-06-27,804.27
2012-06-28,801.942
2012-06-29,852.057
2012-07-02,853.346
2012-07-03,871.198
2012-07-04,860.931
2012-07-05,850.319
2012-07-06,828.767
2012-07-09,829.248
2012-07-10,843.915
2012-07-11,841.11
2012-07-12,837.974
2012-07-13,858.801
2012-07-16,857.642
2012-07-17,863.857
2012-07-18,878.039
2012-07-19,886.969
2012-07-20,870.634
2012-07-23,846.215
2012-07-24,839.801
2012-07-25,840.595
2012-07-26,867.972
2012-07-27,875.49
2012-07-30,874.508
2012-07-31,881.671
2012-08-01,877.632
2012-08-02,858.29
2012-08-03,891.812
2012-08-06,901.324
2012-08-07,910.249
2012-08-08,908.198
2012-08-09,911.503
2012-08-10,907.235
2012-08-13,905.638
2012-08-14,910.379
2012-08-15,909.764
2012-08-16,912.323
2012-08-17,925.777
2012-08-20,917.365
2012-08-21,936.729
2012-08-22,927.507
2012-08-23,928.266
2012-08-24,924.624
2012-08-27,928.65
2012-08-28,926.902
2012-08-29,927.418
2012-08-30,914.598
2012-08-31,928.38
2012-09-03,934.773
2012-09-04,923.126
2012-09-05,925.115
2012-09-06,944.988
2012-09-07,969.874
2012-09-10,974.831
2012-09-11,975.91
2012-09-12,981.682
2012-09-13,978.233
2012-09-14,1028.82
2012-09-17,1020.321
2012-09-18,1012.495
2012-09-19,1009.279
2012-09-20,987.785
2012-09-21,1001.729
2012-09-24,984.0
2012-09-25,994.327
2012-09-26,961.015
2012-09-27,977.577
2012-09-28,976.964
2012-10-01,988.99
2012-10-02,992.519
2012-10-03,978.109
2012-10-04,988.796
2012-10-05,1015.172
2012-10-08,998.061
2012-10-09,997.152
2012-10-10,985.267
2012-10-11,999.416
2012-10-12,995.667
2012-10-15,994.479
2012-10-16,1013.224
2012-10-17,1021.512
2012-10-18,1018.382
2012-10-19,1003.011
2012-10-22,995.615
2012-10-23,957.513
2012-10-24,964.561
2012-10-25,972.639
2012-10-26,968.335
2012-10-29,969.471
2012-10-30,974.132
2012-10-31,976.281
2012-11-01,988.659
2012-11-02,974.972
2012-11-05,970.085
2012-11-06,980.783
2012-11-07,967.479
2012-11-08,961.681
2012-11-09,954.777
2012-11-12,953.975
2012-11-13,941.624
2012-11-14,947.727
2012-11-15,937.5
2012-11-16,930.914
2012-11-19,962.01
2012-11-20,965.953
2012-11-21,967.101
2012-11-22,982.543
2012-11-23,988.76
2012-11-26,985.145
2012-11-27,980.734
2012-11-28,961.924
2012-11-29,982.919
2012-11-30,992.005
2012-12-03,995.866
2012-12-04,986.207
2012-12-05,984.506
2012-12-06,995.019
2012-12-07,985.944
2012-12-10,986.959
2012-12-11,1000.765
2012-12-12,1009.3
2012-12-13,1006.452
2012-12-14,1004.612
2012-12-17,1002.461
2012-12-18,1008.698
2012-12-19,1023.984
2012-12-20,1016.196
2012-12-21,1020.807
2012-12-24,1013.958
2012-12-25,1013.958
2012-12-26,1015.607
2012-12-27,1017.44
2012-12-28,1009.136
2012-12-31,1012.962
2013-01-01,1012.962
2013-01-02,1042.925
2013-01-03,1036.431
2013-01-04,1033.956
2013-01-07,1031.777
2013-01-08,1032.433
2013-01-09,1039.086
2013-01-10,1051.834
2013-01-11,1052.716
2013-01-14,1059.291
2013-01-15,1047.345
2013-01-16,1051.919
2013-01-17,1065.132
2013-01-18,1055.292
2013-01-21,1058.954
2013-01-22,1055.562
2013-01-23,1066.268
2013-01-24,1070.371
2013-01-25,1076.914
2013-01-28,1065.344
2013-01-29,1072.631
2013-01-30,1080.695
2013-01-31,1078.718
2013-02-01,1099.027
2013-02-04,1084.755
2013-02-05,1078.503
2013-02-06,1070.264
2013-02-07,1075.076
2013-02-08,1084.076
2013-02-11,1078.128
2013-02-12,1090.621
2013-02-13,1093.797
2013-02-14,1081.279
2013-02-15,1076.811
2013-02-18,1075.512
2013-02-19,1084.843
2013-02-20,1087.838
2013-02-21,1052.951
2013-02-22,1048.269
2013-02-25,1060.297
2013-02-26,1044.586
2013-02-27,1042.842
2013-02-28,1040.122
2013-03-01,1026.581
2013-03-04,1036.995
2013-03-05,1055.441
2013-03-06,1051.871
2013-03-07,1055.303
2013-03-08,1053.836
2013-03-11,1053.799
2013-03-12,1060.615
2013-03-13,1047.314
2013-03-14,1046.623
2013-03-15,1047.787
2013-03-18,1041.807
2013-03-19,1030.752
2013-03-20,1026.003
2013-03-21,1021.777
2013-03-22,1031.075
2013-03-25,1016.213
2013-03-26,1019.243
2013-03-27,1012.824
2013-03-28,1016.939
2013-03-29,1016.939
2013-04-01,1019.526
2013-04-02,1030.047
2013-04-03,1033.728
2013-04-04,1022.165
2013-04-05,1019.062
2013-04-08,1020.571
2013-04-09,1028.491
2013-04-10,1037.593
2013-04-11,1045.539
2013-04-12,1033.254
2013-04-15,1018.856
2013-04-16,1017.102
2013-04-17,994.138
2013-04-18,996.342
2013-04-19,1007.514
2013-04-22,995.777
2013-04-23,1003.131
2013-04-24,1005.64
2013-04-25,1024.514
2013-04-26,1033.879
2013-04-29,1038.968
2013-04-30,1058.549
2013-05-01,1057.612
2013-05-02,1038.076
2013-05-03,1054.958
2013-05-06,1049.492
2013-05-07,1048.745
2013-05-08,1071.32
2013-05-09,1068.353
2013-05-10,1060.315
2013-05-13,1063.882
2013-05-14,1059.557
2013-05-15,1045.151
2013-05-16,1051.462
2013-05-17,1042.953
2013-05-20,1048.164
2013-05-21,1064.204
2013-05-22,1064.93
2013-05-23,1041.234
2013-05-24,1046.154
2013-05-27,1053.335
2013-05-28,1056.336
2013-05-29,1047.243
2013-05-30,1052.717
2013-05-31,1043.738
2013-06-03,1044.557
2013-06-04,1043.992
2013-06-05,1036.045
2013-06-06,1035.306
2013-06-07,1038.724
2013-06-10,1031.284
2013-06-11,1009.841
2013-06-12,1026.209
2013-06-13,1019.27
2013-06-14,1031.441
2013-06-17,1039.045
2013-06-18,1044.156
2013-06-19,1039.689
2013-06-20,977.631
2013-06-21,969.229
2013-06-24,929.141
2013-06-25,949.341
2013-06-26,963.645
2013-06-27,973.158
2013-06-28,964.729
2013-07-01,980.445
2013-07-02,983.999
2013-07-03,966.483
2013-07-04,983.511
2013-07-05,962.031
2013-07-08,987.657
2013-07-09,983.175
2013-07-10,1000.149
2013-07-11,1021.108
2013-07-12,1020.06
2013-07-15,1023.463
2013-07-16,1036.683
2013-07-17,1039.522
2013-07-18,1033.615
2013-07-19,1043.873
2013-07-22,1052.727
2013-07-23,1059.966
2013-07-24,1056.801
2013-07-25,1049.95
2013-07-26,1046.511
2013-07-29,1046.408
2013-07-30,1041.387
2013-07-31,1050.79
2013-08-01,1050.607
2013-08-02,1052.801
2013-08-05,1050.703
2013-08-06,1049.389
2013-08-07,1049.631
2013-08-08,1062.82
2013-08-09,1074.398
2013-08-12,1070.257
2013-08-13,1064.285
2013-08-14,1072.407
2013-08-15,1052.458
2013-08-16,1063.491
2013-08-19,1067.23
2013-08-20,1046.522
2013-08-21,1025.78
2013-08-22,1028.546
2013-08-23,1038.597
2013-08-26,1036.69
2013-08-27,1033.732
2013-08-28,1040.1
2013-08-29,1035.839
2013-08-30,1022.656
2013-09-02,1042.759
2013-09-03,1043.683
2013-09-04,1047.12
2013-09-05,1036.708
2013-09-06,1042.259
2013-09-09,1055.575
2013-09-10,1071.574
2013-09-11,1079.766
2013-09-12,1077.391
2013-09-13,1072.582
2013-09-16,1078.939
2013-09-17,1077.598
2013-09-18,1077.842
2013-09-19,1101.82
2013-09-20,1083.384
2013-09-23,1078.016
2013-09-24,1068.584
2013-09-25,1064.975
2013-09-26,1067.3
2013-09-27,1060.397
2013-09-30,1044.423
2013-10-01,1050.231
2013-10-02,1050.306
2013-10-03,1066.02
2013-10-04,1062.954
2013-10-07,1053.234
2013-10-08,1047.536
2013-10-09,1037.242
2013-10-10,1044.824
2013-10-11,1053.907
2013-10-14,1061.763
2013-10-15,1065.564
2013-10-16,1063.518
2013-10-17,1079.964
2013-10-18,1096.614
2013-10-21,1104.397
2013-10-22,1116.752
2013-10-23,1108.653
2013-10-24,1125.131
2013-10-25,1137.129
2013-10-28,1130.061
2013-10-29,1138.703
2013-10-30,1137.415
2013-10-31,1114.953
2013-11-01,1114.495
2013-11-04,1122.614
2013-11-05,1112.926
2013-11-06,1131.564
2013-11-07,1111.055
2013-11-08,1085.496
2013-11-11,1099.931
2013-11-12,1075.141
2013-11-13,1068.149
2013-11-14,1082.668
2013-11-15,1102.615
2013-11-18,1108.533
2013-11-19,1108.135
2013-11-20,1100.306
2013-11-21,1090.418
2013-11-22,1100.233
2013-11-25,1083.914
2013-11-26,1076.866
2013-11-27,1088.194
2013-11-28,1094.159
2013-11-29,1088.121
2013-12-02,1085.712
2013-12-03,1082.18
2013-12-04,1066.741
2013-12-05,1063.684
2013-12-06,1060.86
2013-12-09,1067.852
2013-12-10,1072.215
2013-12-11,1061.557
2013-12-12,1042.576
2013-12-13,1043.656
2013-12-16,1054.629
2013-12-17,1060.569
2013-12-18,1056.036
2013-12-19,1053.06
2013-12-20,1065.389
2013-12-23,1081.578
2013-12-24,1079.608
2013-12-25,1079.608
2013-12-26,1079.468
2013-12-27,1098.776
2013-12-30,1103.924
2013-12-31,1105.952
2014-01-01,1105.952
2014-01-02,1088.697
2014-01-03,1087.873
2014-01-06,1079.967
2014-01-07,1080.474
2014-01-08,1081.029
2014-01-09,1086.031
2014-01-10,1101.217
2014-01-13,1111.995
2014-01-14,1113.749
2014-01-15,1117.34
2014-01-16,1112.845
2014-01-17,1114.048
2014-01-20,1110.263
2014-01-21,1116.458
2014-01-22,1112.035
2014-01-23,1107.973
2014-01-24,1084.133
2014-01-27,1074.138
2014-01-28,1074.783
2014-01-29,1054.157
2014-01-30,1047.437
2014-01-31,1032.133
2014-02-03,1033.362
2014-02-04,1031.373
2014-02-05,1033.784
2014-02-06,1049.984
2014-02-07,1075.775
2014-02-10,1082.366
2014-02-11,1092.218
2014-02-12,1082.857
2014-02-13,1071.567
2014-02-14,1080.068
2014-02-17,1081.795
2014-02-18,1084.73
2014-02-19,1092.979
2014-02-20,1085.841
2014-02-21,1093.01
2014-02-24,1107.12
2014-02-25,1092.049
2014-02-26,1087.757
2014-02-27,1092.761
2014-02-28,1112.496
2014-03-03,1106.73
2014-03-04,1117.935
2014-03-05,1119.43
2014-03-06,1123.153
2014-03-07,1120.098
2014-03-10,1115.395
2014-03-11,1122.491
2014-03-12,1106.778
2014-03-13,1103.767
2014-03-14,1094.442
2014-03-17,1102.526
2014-03-18,1103.231
2014-03-19,1099.356
2014-03-20,1092.413
2014-03-21,1105.452
2014-03-24,1105.597
2014-03-25,1112.977
2014-03-26,1123.756
2014-03-27,1123.966
2014-03-28,1123.061
2014-03-31,1130.823
2014-04-01,1127.2
2014-04-02,1130.633
2014-04-03,1123.319
2014-04-04,1132.255
2014-04-07,1115.674
2014-04-08,1111.196
2014-04-09,1127.756
2014-04-10,1130.555
2014-04-11,1102.318
2014-04-14,1105.032
2014-04-15,1114.483
2014-04-16,1117.913
2014-04-17,1117.604
2014-04-18,1117.604
2014-04-21,1114.464
2014-04-22,1132.832
2014-04-23,1125.893
2014-04-24,1131.785
2014-04-25,1141.113
2014-04-28,1142.376
2014-04-29,1165.306
2014-04-30,1172.888
2014-05-01,1176.512
2014-05-02,1183.726
2014-05-05,1179.635
2014-05-06,1188.356
2014-05-07,1196.276
2014-05-08,1217.027
2014-05-09,1207.121
2014-05-12,1217.559
2014-05-13,1215.227
2014-05-14,1219.698
2014-05-15,1208.663
2014-05-16,1210.064
2014-05-19,1212.782
2014-05-20,1203.977
2014-05-21,1209.16
2014-05-22,1214.571
2014-05-23,1217.068
2014-05-26,1219.133
2014-05-27,1222.513
2014-05-28,1226.127
2014-05-29,1230.57
2014-05-30,1223.228
2014-06-02,1230.876
2014-06-03,1235.382
2014-06-04,1231.03
2014-06-05,1244.783
2014-06-06,1263.195
2014-06-09,1260.095
2014-06-10,1260.544
2014-06-11,1250.335
2014-06-12,1262.602
2014-06-13,1264.562
2014-06-16,1264.71
2014-06-17,1249.64
2014-06-18,1263.264
2014-06-19,1256.566
2014-06-20,1250.099
2014-06-23,1258.248
2014-06-24,1251.426
2014-06-25,1226.601
2014-06-26,1220.938
2014-06-27,1227.428
2014-06-30,1228.832
2014-07-01,1231.87
2014-07-02,1231.245
2014-07-03,1235.198
2014-07-04,1233.729
2014-07-07,1239.278
2014-07-08,1217.107
2014-07-09,1222.832
2014-07-10,1195.092
2014-07-11,1195.182
2014-07-14,1211.814
2014-07-15,1207.17
2014-07-16,1219.777
2014-07-17,1214.767
2014-07-18,1203.561
2014-07-21,1207.318
2014-07-22,1219.707
2014-07-23,1225.302
2014-07-24,1216.887
2014-07-25,1207.24
2014-07-28,1192.623
2014-07-29,1197.02
2014-07-30,1185.522
2014-07-31,1170.799
2014-08-01,1165.405
2014-08-04,1171.742
2014-08-05,1171.699
2014-08-06,1160.274
2014-08-07,1150.654
2014-08-08,1142.392
2014-08-11,1176.722
2014-08-12,1160.804
2014-08-13,1167.054
2014-08-14,1170.27
2014-08-15,1176.56
2014-08-18,1178.988
2014-08-19,1182.783
2014-08-20,1184.331
2014-08-21,1189.027
2014-08-22,1182.032
2014-08-25,1187.263
2014-08-26,1197.42
2014-08-27,1196.168
2014-08-28,1193.986
2014-08-29,1188.842
2014-09-01,1194.446
2014-09-02,1196.675
2014-09-03,1191.808
2014-09-04,1188.561
2014-09-05,1172.621
2014-09-08,1165.529
2014-09-09,1151.08
2014-09-10,1150.55
2014-09-11,1140.293
2014-09-12,1143.196
2014-09-15,1133.204
2014-09-16,1135.583
2014-09-17,1143.895
2014-09-18,1160.891
2014-09-19,1152.36
2014-09-22,1149.44
2014-09-23,1139.599
2014-09-24,1133.72
2014-09-25,1120.778
2014-09-26,1115.931
2014-09-29,1115.183
2014-09-30,1123.671
2014-10-01,1106.011
2014-10-02,1076.072
2014-10-03,1059.662
2014-10-06,1063.881
2014-10-07,1053.942
2014-10-08,1051.399
2014-10-09,1040.205
2014-10-10,1008.68
2014-10-13,1019.022
2014-10-14,1010.308
2014-10-15,991.503
2014-10-16,961.104
2014-10-17,1000.684
2014-10-20,986.288
2014-10-21,1019.047
2014-10-22,1026.384
2014-10-23,1029.045
2014-10-24,1027.009
2014-10-27,1019.236
2014-10-28,1033.653
2014-10-29,1039.971
2014-10-30,1017.59
2014-10-31,1013.505
2014-11-03,1007.884
2014-11-04,981.047
2014-11-05,999.412
2014-11-06,993.278
2014-11-07,1000.848
2014-11-10,1014.897
2014-11-11,1012.844
2014-11-12,1015.38
2014-11-13,1004.089
2014-11-14,1012.931
2014-11-17,1009.529
2014-11-18,1023.216
2014-11-19,1016.698
2014-11-20,1019.627
2014-11-21,1023.458
2014-11-24,1024.504
2014-11-25,1015.288
2014-11-26,992.269
2014-11-27,944.791
2014-11-28,895.855
2014-12-01,900.475
2014-12-02,901.873
2014-12-03,903.466
2014-12-04,890.784
2014-12-05,872.641
2014-12-08,856.229
2014-12-09,853.03
2014-12-10,844.557
2014-12-11,830.143
2014-12-12,809.239
2014-12-15,795.506
2014-12-16,781.16
2014-12-17,808.802
2014-12-18,849.58
2014-12-19,856.934
2014-12-22,857.864
2014-12-23,857.38
2014-12-24,852.662
2014-12-25,852.662
2014-12-26,851.579
2014-12-29,851.907
2014-12-30,846.722
2014-12-31,836.903
2015-01-01,836.903
2015-01-02,834.751
2015-01-05,807.994
2015-01-06,805.272
2015-01-07,804.369
2015-01-08,826.446
2015-01-09,826.608
2015-01-12,801.139
2015-01-13,814.141
2015-01-14,816.287
2015-01-15,824.981
2015-01-16,826.761
2015-01-19,845.019
2015-01-20,830.954
2015-01-21,848.185
2015-01-22,853.946
2015-01-23,841.647
2015-01-26,841.117
2015-01-27,835.015
2015-01-28,830.612
2015-01-29,825.291
2015-01-30,832.1
2015-02-02,861.112
2015-02-03,892.91
2015-02-04,876.127
2015-02-05,891.704
2015-02-06,892.745
2015-02-09,898.754
2015-02-10,897.483
2015-02-11,870.211
2015-02-12,876.016
2015-02-13,901.547
2015-02-16,912.271
2015-02-17,905.923
2015-02-18,919.034
2015-02-19,900.32
2015-02-20,906.82
2015-02-23,896.876
2015-02-24,899.1
2015-02-25,905.568
2015-02-26,901.602
2015-02-27,894.722
2015-03-02,885.925
2015-03-03,888.509
2015-03-04,866.663
2015-03-05,885.734
2015-03-06,873.307
2015-03-09,859.398
2015-03-10,825.289
2015-03-11,821.532
2015-03-12,835.799
2015-03-13,823.912
2015-03-16,814.418
2015-03-17,813.403
2015-03-18,814.458
2015-03-19,835.986
2015-03-20,855.114
2015-03-23,873.63
2015-03-24,872.711
2015-03-25,871.914
2015-03-26,861.672
2015-03-27,854.964
2015-03-30,853.074
2015-03-31,847.102
2015-04-01,852.662
2015-04-02,860.721
2015-04-03,860.721
2015-04-06,868.169
2015-04-07,893.043
2015-04-08,886.708
2015-04-09,881.961
2015-04-10,900.013
2015-04-13,899.204
2015-04-14,918.504
2015-04-15,930.028
2015-04-16,942.786
2015-04-17,928.272
2015-04-20,925.602
2015-04-21,929.288
2015-04-22,912.71
2015-04-23,930.012
2015-04-24,934.309
2015-04-27,946.32
