Date,ACWI LARGE VALUE Large Cap
2005-11-10,693.118
2005-11-11,696.995
2005-11-14,695.062
2005-11-15,690.813
2005-11-16,691.112
2005-11-17,697.809
2005-11-18,702.069
2005-11-21,706.326
2005-11-22,707.272
2005-11-23,712.775
2005-11-24,712.504
2005-11-25,712.716
2005-11-28,710.461
2005-11-29,710.1
2005-11-30,705.397
2005-12-01,711.863
2005-12-02,714.264
2005-12-05,715.266
2005-12-06,717.257
2005-12-07,714.688
2005-12-08,714.609
2005-12-09,715.597
2005-12-12,719.856
2005-12-13,723.171
2005-12-14,727.395
2005-12-15,723.731
2005-12-16,725.765
2005-12-19,724.927
2005-12-20,723.977
2005-12-21,725.693
2005-12-22,728.787
2005-12-23,729.315
2005-12-26,729.374
2005-12-27,725.219
2005-12-28,726.824
2005-12-29,726.256
2005-12-30,721.628
2006-01-02,722.648
2006-01-03,735.622
2006-01-04,742.519
2006-01-05,743.058
2006-01-06,750.257
2006-01-09,750.863
2006-01-10,747.644
2006-01-11,752.798
2006-01-12,750.569
2006-01-13,749.804
2006-01-16,749.904
2006-01-17,743.241
2006-01-18,737.614
2006-01-19,743.304
2006-01-20,735.604
2006-01-23,739.207
2006-01-24,738.978
2006-01-25,741.241
2006-01-26,747.865
2006-01-27,753.52
2006-01-30,753.463
2006-01-31,754.593
2006-02-01,755.594
2006-02-02,749.507
2006-02-03,743.942
2006-02-06,746.56
2006-02-07,742.323
2006-02-08,742.112
2006-02-09,746.321
2006-02-10,745.489
2006-02-13,744.586
2006-02-14,748.688
2006-02-15,749.8
2006-02-16,754.613
2006-02-17,756.195
2006-02-20,757.07
2006-02-21,756.611
2006-02-22,760.562
2006-02-23,762.167
2006-02-24,763.487
2006-02-27,766.416
2006-02-28,760.665
2006-03-01,764.255
2006-03-02,763.057
2006-03-03,762.06
2006-03-06,760.661
2006-03-07,755.104
2006-03-08,753.613
2006-03-09,754.866
2006-03-10,757.748
2006-03-13,763.374
2006-03-14,770.355
2006-03-15,773.656
2006-03-16,777.215
2006-03-17,778.859
2006-03-20,779.442
2006-03-21,775.326
2006-03-22,778.446
2006-03-23,774.289
2006-03-24,776.801
2006-03-27,775.747
2006-03-28,771.769
2006-03-29,773.189
2006-03-30,779.007
2006-03-31,774.262
2006-04-03,779.487
2006-04-04,784.428
2006-04-05,788.044
2006-04-06,788.965
2006-04-07,781.492
2006-04-10,782.629
2006-04-11,777.128
2006-04-12,775.383
2006-04-13,775.643
2006-04-14,775.994
2006-04-17,779.5
2006-04-18,788.52
2006-04-19,794.015
2006-04-20,795.601
2006-04-21,800.607
2006-04-24,797.787
2006-04-25,796.836
2006-04-26,800.622
2006-04-27,804.412
2006-04-28,806.172
2006-05-01,806.998
2006-05-02,814.448
2006-05-03,810.148
2006-05-04,813.295
2006-05-05,823.08
2006-05-08,824.297
2006-05-09,826.936
2006-05-10,825.612
2006-05-11,819.229
2006-05-12,808.454
2006-05-15,803.454
2006-05-16,803.424
2006-05-17,788.697
2006-05-18,782.201
2006-05-19,780.848
2006-05-22,773.199
2006-05-23,776.829
2006-05-24,771.722
2006-05-25,779.21
2006-05-26,787.064
2006-05-29,788.183
2006-05-30,779.366
2006-05-31,781.868
2006-06-01,787.531
2006-06-02,794.977
2006-06-05,785.965
2006-06-06,775.451
2006-06-07,771.969
2006-06-08,758.985
2006-06-09,763.716
2006-06-12,756.64
2006-06-13,740.07
2006-06-14,743.379
2006-06-15,756.737
2006-06-16,758.055
2006-06-19,753.839
2006-06-20,754.848
2006-06-21,758.97
2006-06-22,759.578
2006-06-23,756.788
2006-06-26,759.168
2006-06-27,756.706
2006-06-28,757.412
2006-06-29,771.764
2006-06-30,784.178
2006-07-03,789.864
2006-07-04,791.811
2006-07-05,783.182
2006-07-06,788.538
2006-07-07,789.711
2006-07-10,791.627
2006-07-11,790.118
2006-07-12,783.803
2006-07-13,774.223
2006-07-14,766.095
2006-07-17,761.035
2006-07-18,759.319
2006-07-19,773.977
2006-07-20,777.882
2006-07-21,774.452
2006-07-24,783.727
2006-07-25,788.273
2006-07-26,789.815
2006-07-27,797.516
2006-07-28,805.251
2006-07-31,803.239
2006-08-01,798.948
2006-08-02,806.131
2006-08-03,804.186
2006-08-04,810.269
2006-08-07,804.333
2006-08-08,805.371
2006-08-09,807.93
2006-08-10,804.192
2006-08-11,802.606
2006-08-14,804.691
2006-08-15,812.685
2006-08-16,818.867
2006-08-17,820.178
2006-08-18,820.337
2006-08-21,820.3
2006-08-22,820.73
2006-08-23,817.939
2006-08-24,819.097
2006-08-25,816.936
2006-08-28,819.89
2006-08-29,820.598
2006-08-30,822.903
2006-08-31,821.584
2006-09-01,825.312
2006-09-04,830.401
2006-09-05,828.53
2006-09-06,821.202
2006-09-07,813.402
2006-09-08,813.749
2006-09-11,809.328
2006-09-12,815.448
2006-09-13,818.615
2006-09-14,820.815
2006-09-15,819.91
2006-09-18,822.203
2006-09-19,820.66
2006-09-20,823.278
2006-09-21,824.325
2006-09-22,821.257
2006-09-25,822.854
2006-09-26,827.224
2006-09-27,832.009
2006-09-28,833.164
2006-09-29,832.082
2006-10-02,834.549
2006-10-03,833.386
2006-10-04,838.084
2006-10-05,842.62
2006-10-06,839.546
2006-10-09,839.765
2006-10-10,841.699
2006-10-11,840.982
2006-10-12,846.162
2006-10-13,848.321
2006-10-16,851.288
2006-10-17,847.267
2006-10-18,850.367
2006-10-19,852.086
2006-10-20,854.563
2006-10-23,856.971
2006-10-24,857.339
2006-10-25,861.808
2006-10-26,866.98
2006-10-27,865.427
2006-10-30,861.918
2006-10-31,863.636
2006-11-01,863.432
2006-11-02,862.023
2006-11-03,861.607
2006-11-06,869.635
2006-11-07,875.013
2006-11-08,875.183
2006-11-09,873.055
2006-11-10,874.836
2006-11-13,874.178
2006-11-14,876.974
2006-11-15,878.489
2006-11-16,878.733
2006-11-17,878.334
2006-11-20,875.425
2006-11-21,877.103
2006-11-22,881.524
2006-11-23,881.9
2006-11-24,880.496
2006-11-27,873.519
2006-11-28,873.673
2006-11-29,883.776
2006-11-30,886.238
2006-12-01,884.747
2006-12-04,888.271
2006-12-05,892.891
2006-12-06,894.885
2006-12-07,895.559
2006-12-08,896.141
2006-12-11,897.002
2006-12-12,898.711
2006-12-13,900.591
2006-12-14,906.512
2006-12-15,908.887
2006-12-18,909.036
2006-12-19,908.559
2006-12-20,912.431
2006-12-21,910.948
2006-12-22,907.425
2006-12-25,907.025
2006-12-26,908.962
2006-12-27,917.145
2006-12-28,917.687
2006-12-29,915.665
2007-01-01,915.678
2007-01-02,923.298
2007-01-03,920.571
2007-01-04,916.222
2007-01-05,905.796
2007-01-08,906.672
2007-01-09,905.375
2007-01-10,898.633
2007-01-11,903.551
2007-01-12,910.143
2007-01-15,913.911
2007-01-16,911.441
2007-01-17,910.857
2007-01-18,911.657
2007-01-19,914.8
2007-01-22,914.288
2007-01-23,917.587
2007-01-24,923.786
2007-01-25,916.869
2007-01-26,911.91
2007-01-29,912.169
2007-01-30,916.746
2007-01-31,918.427
2007-02-01,927.648
2007-02-02,927.995
2007-02-05,926.475
2007-02-06,930.339
2007-02-07,932.317
2007-02-08,928.269
2007-02-09,927.198
2007-02-12,922.431
2007-02-13,929.597
2007-02-14,938.526
2007-02-15,939.965
2007-02-16,938.994
2007-02-19,940.539
2007-02-20,940.945
2007-02-21,937.099
2007-02-22,937.464
2007-02-23,938.582
2007-02-26,942.11
2007-02-27,920.789
2007-02-28,911.43
2007-03-01,905.579
2007-03-02,898.772
2007-03-05,884.413
2007-03-06,897.171
2007-03-07,898.348
2007-03-08,907.671
2007-03-09,909.384
2007-03-12,911.913
2007-03-13,899.123
2007-03-14,888.947
2007-03-15,898.706
2007-03-16,896.844
2007-03-19,907.004
2007-03-20,913.802
2007-03-21,923.06
2007-03-22,932.584
2007-03-23,935.083
2007-03-26,933.342
2007-03-27,930.643
2007-03-28,925.998
2007-03-29,931.003
2007-03-30,929.213
2007-04-02,930.711
2007-04-03,938.413
2007-04-04,940.869
2007-04-05,943.517
2007-04-06,943.02
2007-04-09,942.762
2007-04-10,948.431
2007-04-11,946.624
2007-04-12,949.019
2007-04-13,952.281
2007-04-16,964.358
2007-04-17,966.094
2007-04-18,967.685
2007-04-19,963.346
2007-04-20,972.331
2007-04-23,969.184
2007-04-24,967.191
2007-04-25,975.22
2007-04-26,973.67
2007-04-27,972.379
2007-04-30,970.823
2007-05-01,969.637
2007-05-02,974.727
2007-05-03,979.014
2007-05-04,983.85
2007-05-07,988.939
2007-05-08,982.691
2007-05-09,986.54
2007-05-10,976.379
2007-05-11,982.1
2007-05-14,983.499
2007-05-15,985.699
2007-05-16,989.16
2007-05-17,987.737
2007-05-18,993.823
2007-05-21,995.379
2007-05-22,996.129
2007-05-23,999.703
2007-05-24,990.278
2007-05-25,991.21
2007-05-28,992.738
2007-05-29,994.633
2007-05-30,995.11
2007-05-31,1000.0
2007-06-01,1006.43
2007-06-04,1008.629
2007-06-05,1005.526
2007-06-06,996.267
2007-06-07,983.804
2007-06-08,983.737
2007-06-11,988.009
2007-06-12,979.562
2007-06-13,986.755
2007-06-14,995.353
2007-06-15,1005.332
2007-06-18,1005.939
2007-06-19,1006.918
2007-06-20,1001.61
2007-06-21,1000.825
2007-06-22,992.312
2007-06-25,990.538
2007-06-26,987.324
2007-06-27,986.463
2007-06-28,992.08
2007-06-29,995.914
2007-07-02,1004.688
2007-07-03,1010.378
2007-07-04,1011.904
2007-07-05,1007.95
2007-07-06,1012.833
2007-07-09,1016.554
2007-07-10,1007.748
2007-07-11,1008.316
2007-07-12,1022.687
2007-07-13,1029.573
2007-07-16,1029.194
2007-07-17,1026.902
2007-07-18,1021.439
2007-07-19,1026.546
2007-07-20,1018.164
2007-07-23,1022.416
2007-07-24,1006.813
2007-07-25,1003.122
2007-07-26,979.62
2007-07-27,963.088
2007-07-30,967.242
2007-07-31,970.787
2007-08-01,963.214
2007-08-02,967.224
2007-08-03,952.071
2007-08-06,960.216
2007-08-07,968.993
2007-08-08,986.511
2007-08-09,962.202
2007-08-10,945.974
2007-08-13,951.826
2007-08-14,938.479
2007-08-15,925.618
2007-08-16,914.453
2007-08-17,933.467
2007-08-20,939.397
2007-08-21,941.254
2007-08-22,952.417
2007-08-23,957.699
2007-08-24,964.051
2007-08-27,962.416
2007-08-28,944.392
2007-08-29,953.104
2007-08-30,954.149
2007-08-31,966.911
2007-09-03,968.299
2007-09-04,973.868
2007-09-05,963.368
2007-09-06,967.254
2007-09-07,955.099
2007-09-10,950.201
2007-09-11,963.185
2007-09-12,966.658
2007-09-13,974.556
2007-09-14,973.516
2007-09-17,965.907
2007-09-18,982.505
2007-09-19,1003.376
2007-09-20,1003.288
2007-09-21,1005.376
2007-09-24,1002.954
2007-09-25,1000.645
2007-09-26,1005.584
2007-09-27,1015.236
2007-09-28,1015.281
2007-10-01,1026.077
2007-10-02,1029.162
2007-10-03,1028.208
2007-10-04,1029.256
2007-10-05,1038.14
2007-10-08,1031.602
2007-10-09,1039.521
2007-10-10,1039.506
2007-10-11,1044.654
2007-10-12,1043.273
2007-10-15,1038.741
2007-10-16,1028.039
2007-10-17,1029.504
2007-10-18,1028.031
2007-10-19,1011.555
2007-10-22,1002.355
2007-10-23,1013.317
2007-10-24,1009.953
2007-10-25,1015.906
2007-10-26,1033.008
2007-10-29,1043.625
2007-10-30,1037.422
2007-10-31,1047.935
2007-11-01,1026.319
2007-11-02,1017.958
2007-11-05,1008.019
2007-11-06,1018.064
2007-11-07,1004.398
2007-11-08,1000.27
2007-11-09,989.457
2007-11-12,977.686
2007-11-13,993.467
2007-11-14,1000.651
2007-11-15,985.049
2007-11-16,980.233
2007-11-19,964.61
2007-11-20,973.117
2007-11-21,954.204
2007-11-22,956.264
2007-11-23,967.932
2007-11-26,958.585
2007-11-27,964.137
2007-11-28,982.51
2007-11-29,988.562
2007-11-30,999.089
2007-12-03,995.131
2007-12-04,988.51
2007-12-05,1000.845
2007-12-06,1010.718
2007-12-07,1013.492
2007-12-10,1020.085
2007-12-11,1008.327
2007-12-12,1009.066
2007-12-13,993.774
2007-12-14,981.446
2007-12-17,963.622
2007-12-18,967.415
2007-12-19,964.674
2007-12-20,965.646
2007-12-21,979.37
2007-12-24,985.949
2007-12-25,987.307
2007-12-26,990.803
2007-12-27,986.852
2007-12-28,989.224
2007-12-31,985.714
2008-01-01,985.764
2008-01-02,979.081
2008-01-03,978.61
2008-01-04,964.002
2008-01-07,962.917
2008-01-08,957.408
2008-01-09,960.729
2008-01-10,960.855
2008-01-11,955.659
2008-01-14,962.216
2008-01-15,940.442
2008-01-16,925.77
2008-01-17,910.936
2008-01-18,899.551
2008-01-21,869.101
2008-01-22,866.362
2008-01-23,873.773
2008-01-24,898.934
2008-01-25,898.405
2008-01-28,901.877
2008-01-29,912.144
2008-01-30,906.222
2008-01-31,914.062
2008-02-01,927.078
2008-02-04,926.291
2008-02-05,896.858
2008-02-06,889.58
2008-02-07,885.387
2008-02-08,881.24
2008-02-11,876.376
2008-02-12,892.991
2008-02-13,897.15
2008-02-14,898.049
2008-02-15,894.502
2008-02-18,898.908
2008-02-19,903.905
2008-02-20,895.553
2008-02-21,898.695
2008-02-22,899.563
2008-02-25,913.884
2008-02-26,923.992
2008-02-27,930.651
2008-02-28,921.773
2008-02-29,902.324
2008-03-03,892.45
2008-03-04,885.341
2008-03-05,892.703
2008-03-06,880.861
2008-03-07,868.751
2008-03-10,858.416
2008-03-11,881.825
2008-03-12,888.593
2008-03-13,881.647
2008-03-14,867.204
2008-03-17,848.445
2008-03-18,879.49
2008-03-19,868.02
2008-03-20,872.981
2008-03-21,875.111
2008-03-24,880.415
2008-03-25,899.716
2008-03-26,897.632
2008-03-27,896.558
2008-03-28,891.412
2008-03-31,890.872
2008-04-01,911.903
2008-04-02,923.326
2008-04-03,924.587
2008-04-04,926.271
2008-04-07,930.882
2008-04-08,924.635
2008-04-09,918.572
2008-04-10,919.487
2008-04-11,909.373
2008-04-14,901.589
2008-04-15,905.479
2008-04-16,924.731
2008-04-17,925.767
2008-04-18,935.163
2008-04-21,937.765
2008-04-22,933.757
2008-04-23,931.666
2008-04-24,931.331
2008-04-25,941.274
2008-04-28,945.306
2008-04-29,941.634
2008-04-30,942.401
2008-05-01,945.172
2008-05-02,956.502
2008-05-05,954.593
2008-05-06,957.712
2008-05-07,948.364
2008-05-08,946.543
2008-05-09,937.878
2008-05-12,945.361
2008-05-13,944.873
2008-05-14,948.386
2008-05-15,956.467
2008-05-16,963.492
2008-05-19,967.951
2008-05-20,959.599
2008-05-21,952.202
2008-05-22,952.274
2008-05-23,940.572
2008-05-26,936.196
2008-05-27,934.867
2008-05-28,934.698
2008-05-29,938.401
2008-05-30,941.623
2008-06-02,934.107
2008-06-03,927.568
2008-06-04,921.885
2008-06-05,931.953
2008-06-06,917.489
2008-06-09,910.587
2008-06-10,898.108
2008-06-11,889.203
2008-06-12,885.521
2008-06-13,891.933
2008-06-16,896.081
2008-06-17,896.867
2008-06-18,887.886
2008-06-19,881.073
2008-06-20,869.365
2008-06-23,864.083
2008-06-24,864.313
2008-06-25,871.27
2008-06-26,856.386
2008-06-27,850.97
2008-06-30,854.684
2008-07-01,848.072
2008-07-02,842.384
2008-07-03,841.613
2008-07-04,837.25
2008-07-07,835.089
2008-07-08,836.062
2008-07-09,835.144
2008-07-10,833.064
2008-07-11,823.104
2008-07-14,817.176
2008-07-15,801.67
2008-07-16,811.942
2008-07-17,829.172
2008-07-18,834.674
2008-07-21,839.092
2008-07-22,845.352
2008-07-23,855.064
2008-07-24,843.098
2008-07-25,835.945
2008-07-28,824.173
2008-07-29,828.335
2008-07-30,842.779
2008-07-31,838.446
2008-08-01,831.994
2008-08-04,824.018
2008-08-05,839.532
2008-08-06,843.693
2008-08-07,832.049
2008-08-08,834.549
2008-08-11,843.647
2008-08-12,833.766
2008-08-13,820.482
2008-08-14,824.13
2008-08-15,821.869
2008-08-18,815.97
2008-08-19,799.976
2008-08-20,805.998
2008-08-21,807.455
2008-08-22,814.361
2008-08-25,806.258
2008-08-26,803.698
2008-08-27,810.176
2008-08-28,823.012
2008-08-29,822.891
2008-09-01,816.042
2008-09-02,815.749
2008-09-03,812.915
2008-09-04,790.758
2008-09-05,782.358
2008-09-08,806.838
2008-09-09,786.039
2008-09-10,783.173
2008-09-11,778.968
2008-09-12,788.95
2008-09-15,754.043
2008-09-16,744.898
2008-09-17,721.24
2008-09-18,736.74
2008-09-19,793.818
2008-09-22,781.132
2008-09-23,770.462
2008-09-24,767.806
2008-09-25,782.823
2008-09-26,778.023
2008-09-29,721.612
2008-09-30,735.432
2008-10-01,741.843
2008-10-02,720.976
2008-10-03,719.727
2008-10-06,675.431
2008-10-07,651.781
2008-10-08,623.901
2008-10-09,593.707
2008-10-10,563.026
2008-10-13,615.698
2008-10-14,641.266
2008-10-15,595.969
2008-10-16,583.695
2008-10-17,589.977
2008-10-20,617.354
2008-10-21,607.504
2008-10-22,567.069
2008-10-23,571.764
2008-10-24,543.265
2008-10-27,517.751
2008-10-28,552.114
2008-10-29,574.243
2008-10-30,593.707
2008-10-31,596.509
2008-11-03,600.468
2008-11-04,630.402
2008-11-05,615.422
2008-11-06,577.405
2008-11-07,586.918
2008-11-10,588.486
2008-11-11,566.793
2008-11-12,543.261
2008-11-13,557.294
2008-11-14,551.672
2008-11-17,538.661
2008-11-18,539.244
2008-11-19,513.235
2008-11-20,481.423
2008-11-21,494.56
2008-11-24,530.602
2008-11-25,543.326
2008-11-26,552.287
2008-11-27,558.15
2008-11-28,564.305
2008-12-01,523.449
2008-12-02,535.741
2008-12-03,544.486
2008-12-04,535.298
2008-12-05,537.386
2008-12-08,571.65
2008-12-09,565.728
2008-12-10,574.2
2008-12-11,570.398
2008-12-12,563.35
2008-12-15,565.844
2008-12-16,583.041
2008-12-17,588.188
2008-12-18,581.228
2008-12-19,572.445
2008-12-22,562.788
2008-12-23,558.801
2008-12-24,558.602
2008-12-25,559.438
2008-12-26,562.053
2008-12-29,567.828
2008-12-30,577.988
2008-12-31,580.801
2009-01-01,580.929
2009-01-02,597.309
2009-01-05,596.011
2009-01-06,598.44
2009-01-07,590.946
2009-01-08,588.611
2009-01-09,579.02
2009-01-12,565.596
2009-01-13,556.66
2009-01-14,538.766
2009-01-15,528.362
2009-01-16,534.908
2009-01-19,529.386
2009-01-20,504.139
2009-01-21,514.184
2009-01-22,508.275
2009-01-23,504.071
2009-01-26,515.372
2009-01-27,522.936
2009-01-28,542.058
2009-01-29,527.763
2009-01-30,515.71
2009-02-02,508.802
2009-02-03,517.168
2009-02-04,520.446
2009-02-05,521.894
2009-02-06,535.025
2009-02-09,541.173
2009-02-10,520.167
2009-02-11,519.37
2009-02-12,512.439
2009-02-13,511.792
2009-02-16,506.837
2009-02-17,481.931
2009-02-18,477.948
2009-02-19,477.973
2009-02-20,464.187
2009-02-23,456.888
2009-02-24,464.501
2009-02-25,463.923
2009-02-26,467.408
2009-02-27,455.631
2009-03-02,431.246
2009-03-03,425.486
2009-03-04,435.785
2009-03-05,419.762
2009-03-06,418.314
2009-03-09,413.835
2009-03-10,439.317
2009-03-11,442.667
2009-03-12,453.686
2009-03-13,461.544
2009-03-16,469.387
2009-03-17,477.813
2009-03-18,486.507
2009-03-19,494.391
2009-03-20,484.762
2009-03-23,513.873
2009-03-24,508.716
2009-03-25,513.968
2009-03-26,521.649
2009-03-27,511.61
2009-03-30,486.72
2009-03-31,495.827
2009-04-01,506.563
2009-04-02,530.894
2009-04-03,534.046
2009-04-06,531.074
2009-04-07,521.168
2009-04-08,521.59
2009-04-09,542.508
2009-04-10,543.586
2009-04-13,547.94
2009-04-14,545.212
2009-04-15,547.287
2009-04-16,553.727
2009-04-17,558.429
2009-04-20,535.255
2009-04-21,538.666
2009-04-22,539.198
2009-04-23,544.711
2009-04-24,555.727
2009-04-27,550.308
2009-04-28,542.869
2009-04-29,557.618
2009-04-30,564.159
2009-05-01,566.358
2009-05-04,586.924
2009-05-05,588.564
2009-05-06,600.239
2009-05-07,600.721
2009-05-08,616.577
2009-05-11,607.457
2009-05-12,605.32
2009-05-13,589.604
2009-05-14,589.702
2009-05-15,589.192
2009-05-18,601.806
2009-05-19,610.263
2009-05-20,613.202
2009-05-21,602.469
2009-05-22,605.245
2009-05-25,605.714
2009-05-26,614.439
2009-05-27,611.72
2009-05-28,615.046
2009-05-29,624.951
2009-06-01,641.795
2009-06-02,643.542
2009-06-03,631.406
2009-06-04,634.458
2009-06-05,632.154
2009-06-08,627.147
2009-06-09,630.711
2009-06-10,635.265
2009-06-11,641.9
2009-06-12,640.981
2009-06-15,623.326
2009-06-16,617.581
2009-06-17,610.387
2009-06-18,614.868
2009-06-19,618.992
2009-06-22,602.0
2009-06-23,600.025
2009-06-24,608.644
2009-06-25,612.481
2009-06-26,616.751
2009-06-29,622.592
2009-06-30,617.777
2009-07-01,624.121
2009-07-02,607.386
2009-07-03,607.312
2009-07-06,602.306
2009-07-07,595.809
2009-07-08,588.264
2009-07-09,591.666
2009-07-10,587.435
2009-07-13,596.458
2009-07-14,604.708
2009-07-15,623.299
2009-07-16,628.015
2009-07-17,628.671
2009-07-20,638.811
2009-07-21,644.237
2009-07-22,643.63
2009-07-23,657.598
2009-07-24,660.251
2009-07-27,665.72
2009-07-28,662.818
2009-07-29,659.129
2009-07-30,670.164
2009-07-31,674.718
2009-08-03,690.17
2009-08-04,691.511
2009-08-05,690.187
2009-08-06,690.255
2009-08-07,693.34
2009-08-10,692.316
2009-08-11,682.888
2009-08-12,688.67
2009-08-13,697.913
2009-08-14,693.466
2009-08-17,672.977
2009-08-18,679.749
2009-08-19,683.164
2009-08-20,692.279
2009-08-21,704.694
2009-08-24,711.282
2009-08-25,713.874
2009-08-26,710.622
2009-08-27,710.017
2009-08-28,715.34
2009-08-31,709.362
2009-09-01,695.945
2009-09-02,689.267
2009-09-03,693.282
2009-09-04,701.296
2009-09-07,707.692
2009-09-08,716.209
2009-09-09,721.068
2009-09-10,726.07
2009-09-11,728.158
2009-09-14,727.569
2009-09-15,729.236
2009-09-16,743.138
2009-09-17,746.653
2009-09-18,745.672
2009-09-21,738.916
2009-09-22,747.984
2009-09-23,744.254
2009-09-24,733.667
2009-09-25,729.84
2009-09-28,738.308
2009-09-29,737.577
2009-09-30,737.278
2009-10-01,722.014
2009-10-02,712.736
2009-10-05,721.335
2009-10-06,736.072
2009-10-07,737.195
2009-10-08,745.992
2009-10-09,747.657
2009-10-12,752.375
2009-10-13,749.254
2009-10-14,764.91
2009-10-15,767.181
2009-10-16,758.361
2009-10-19,767.723
2009-10-20,763.933
2009-10-21,762.125
2009-10-22,762.373
2009-10-23,756.171
2009-10-26,746.392
2009-10-27,741.062
2009-10-28,725.43
2009-10-29,737.657
2009-10-30,721.992
2009-11-02,723.592
2009-11-03,718.546
2009-11-04,727.401
2009-11-05,735.861
2009-11-06,737.954
2009-11-09,756.37
2009-11-10,756.68
2009-11-11,761.216
2009-11-12,753.966
2009-11-13,757.365
2009-11-16,769.705
2009-11-17,765.891
2009-11-18,768.643
2009-11-19,755.29
2009-11-20,751.253
2009-11-23,765.192
2009-11-24,761.017
2009-11-25,767.758
2009-11-26,755.217
2009-11-27,747.681
2009-11-30,752.036
2009-12-01,766.455
2009-12-02,767.554
2009-12-03,765.575
2009-12-04,764.886
2009-12-07,762.28
2009-12-08,752.804
2009-12-09,750.484
2009-12-10,753.589
2009-12-11,755.287
2009-12-14,759.777
2009-12-15,754.831
2009-12-16,759.368
2009-12-17,746.09
2009-12-18,743.786
2009-12-21,750.703
2009-12-22,752.733
2009-12-23,756.518
2009-12-24,760.61
2009-12-25,760.23
2009-12-28,763.648
2009-12-29,764.561
2009-12-30,760.663
2009-12-31,760.147
2010-01-01,760.147
2010-01-04,773.815
2010-01-05,777.863
2010-01-06,779.244
2010-01-07,778.883
2010-01-08,780.731
2010-01-11,787.812
2010-01-12,782.887
2010-01-13,782.49
2010-01-14,785.654
2010-01-15,777.852
2010-01-18,779.412
2010-01-19,782.829
2010-01-20,771.164
2010-01-21,758.518
2010-01-22,748.474
2010-01-25,747.617
2010-01-26,742.046
2010-01-27,739.548
2010-01-28,735.022
2010-01-29,731.124
2010-02-01,736.614
2010-02-02,746.215
2010-02-03,742.142
2010-02-04,720.746
2010-02-05,711.435
2010-02-08,709.121
2010-02-09,715.222
2010-02-10,716.716
2010-02-11,719.707
2010-02-12,718.235
2010-02-15,718.723
2010-02-16,730.066
2010-02-17,735.827
2010-02-18,738.164
2010-02-19,735.177
2010-02-22,739.885
2010-02-23,732.879
2010-02-24,735.339
2010-02-25,728.563
2010-02-26,735.417
2010-03-01,739.19
2010-03-02,745.113
2010-03-03,750.47
2010-03-04,749.267
2010-03-05,759.4
2010-03-08,762.546
2010-03-09,762.241
2010-03-10,767.079
2010-03-11,768.29
2010-03-12,770.691
2010-03-15,766.983
2010-03-16,775.039
2010-03-17,781.904
2010-03-18,778.094
2010-03-19,774.837
2010-03-22,774.467
2010-03-23,779.548
2010-03-24,773.789
2010-03-25,774.862
2010-03-26,776.024
2010-03-29,781.974
2010-03-30,781.805
2010-03-31,781.886
2010-04-01,790.536
2010-04-02,791.191
2010-04-05,793.983
2010-04-06,794.924
2010-04-07,792.726
2010-04-08,791.154
2010-04-09,799.124
2010-04-12,802.947
2010-04-13,800.092
2010-04-14,809.397
2010-04-15,811.127
2010-04-16,797.469
2010-04-19,794.111
2010-04-20,801.509
2010-04-21,798.937
2010-04-22,793.017
2010-04-23,796.233
2010-04-26,798.088
2010-04-27,780.935
2010-04-28,776.485
2010-04-29,784.818
2010-04-30,780.132
2010-05-03,782.078
2010-05-04,763.177
2010-05-05,754.414
2010-05-06,731.907
2010-05-07,717.266
2010-05-10,752.586
2010-05-11,746.761
2010-05-12,754.412
2010-05-13,751.233
2010-05-14,732.962
2010-05-17,727.433
2010-05-18,725.31
2010-05-19,714.532
2010-05-20,694.381
2010-05-21,701.331
2010-05-24,694.646
2010-05-25,682.89
2010-05-26,687.823
2010-05-27,707.933
2010-05-28,706.161
2010-05-31,706.515
2010-06-01,698.354
2010-06-02,703.394
2010-06-03,710.335
2010-06-04,691.557
2010-06-07,679.536
2010-06-08,682.937
2010-06-09,685.377
2010-06-10,700.064
2010-06-11,704.531
2010-06-14,710.492
2010-06-15,720.938
2010-06-16,722.794
2010-06-17,724.63
2010-06-18,727.026
2010-06-21,732.057
2010-06-22,722.169
2010-06-23,715.679
2010-06-24,706.925
2010-06-25,705.387
2010-06-28,707.827
2010-06-29,686.434
2010-06-30,683.331
2010-07-01,679.442
2010-07-02,680.507
2010-07-05,678.517
2010-07-06,691.313
2010-07-07,703.742
2010-07-08,712.599
2010-07-09,717.386
2010-07-12,717.415
2010-07-13,728.293
2010-07-14,729.773
2010-07-15,729.004
2010-07-16,714.836
2010-07-19,713.685
2010-07-20,715.775
2010-07-21,713.876
2010-07-22,727.272
2010-07-23,731.155
2010-07-26,739.712
2010-07-27,743.745
2010-07-28,743.109
2010-07-29,743.883
2010-07-30,741.25
2010-08-02,760.458
2010-08-03,760.582
2010-08-04,760.874
2010-08-05,761.426
2010-08-06,760.558
2010-08-09,764.64
2010-08-10,756.233
2010-08-11,735.626
2010-08-12,731.687
2010-08-13,730.073
2010-08-16,731.279
2010-08-17,738.564
2010-08-18,738.529
2010-08-19,729.652
2010-08-20,721.212
2010-08-23,722.146
2010-08-24,712.979
2010-08-25,708.588
2010-08-26,710.728
2010-08-27,718.583
2010-08-30,714.725
2010-08-31,714.188
2010-09-01,733.783
2010-09-02,737.822
2010-09-03,746.027
2010-09-06,749.755
2010-09-07,741.467
2010-09-08,744.439
2010-09-09,750.642
2010-09-10,752.144
2010-09-13,763.42
2010-09-14,764.486
