Date,ACWI LARGE VALUE Large Cap
2010-09-15,746.035
2010-09-16,743.797
2010-09-17,742.184
2010-09-20,751.906
2010-09-21,750.367
2010-09-22,750.366
2010-09-23,744.768
2010-09-24,756.153
2010-09-27,754.86
2010-09-28,756.831
2010-09-29,756.555
2010-09-30,754.58
2010-10-01,759.573
2010-10-04,754.827
2010-10-05,769.199
2010-10-06,774.194
2010-10-07,774.701
2010-10-08,775.354
2010-10-11,776.098
2010-10-12,773.433
2010-10-13,782.18
2010-10-14,784.665
2010-10-15,779.976
2010-10-18,783.61
2010-10-19,772.688
2010-10-20,780.182
2010-10-21,781.152
2010-10-22,779.227
2010-10-25,782.594
2010-10-26,779.828
2010-10-27,772.542
2010-10-28,777.73
2010-10-29,778.12
2010-11-01,779.175
2010-11-02,785.054
2010-11-03,786.01
2010-11-04,803.999
2010-11-05,804.875
2010-11-08,802.353
2010-11-09,800.848
2010-11-10,795.645
2010-11-11,793.504
2010-11-12,787.306
2010-11-15,786.442
2010-11-16,772.898
2010-11-17,773.108
2010-11-18,784.755
2010-11-19,784.967
2010-11-22,780.008
2010-11-23,765.642
2010-11-24,771.011
2010-11-25,771.535
2010-11-26,761.875
2010-11-29,756.726
2010-11-30,752.033
2010-12-01,767.485
2010-12-02,779.922
2010-12-03,785.159
2010-12-06,783.503
2010-12-07,786.744
2010-12-08,785.702
2010-12-09,790.415
2010-12-10,793.551
2010-12-13,799.886
2010-12-14,802.01
2010-12-15,796.644
2010-12-16,795.939
2010-12-17,793.988
2010-12-20,794.759
2010-12-21,802.566
2010-12-22,804.752
2010-12-23,804.966
2010-12-24,805.341
2010-12-27,804.203
2010-12-28,806.218
2010-12-29,808.89
2010-12-30,808.224
2010-12-31,811.138
2011-01-03,817.327
2011-01-04,820.035
2011-01-05,817.836
2011-01-06,816.092
2011-01-07,813.051
2011-01-10,807.984
2011-01-11,811.913
2011-01-12,824.638
2011-01-13,829.905
2011-01-14,832.951
2011-01-17,831.231
2011-01-18,836.006
2011-01-19,833.446
2011-01-20,827.091
2011-01-21,834.162
2011-01-24,838.495
2011-01-25,837.021
2011-01-26,839.319
2011-01-27,841.66
2011-01-28,830.896
2011-01-31,833.575
2011-02-01,848.762
2011-02-02,850.465
2011-02-03,848.055
2011-02-04,847.667
2011-02-07,852.292
2011-02-08,856.839
2011-02-09,853.318
2011-02-10,849.24
2011-02-11,849.777
2011-02-14,852.777
2011-02-15,853.338
2011-02-16,859.303
2011-02-17,864.264
2011-02-18,867.825
2011-02-21,864.86
2011-02-22,853.522
2011-02-23,850.312
2011-02-24,847.974
2011-02-25,854.905
2011-02-28,862.582
2011-03-01,856.646
2011-03-02,854.711
2011-03-03,863.426
2011-03-04,862.099
2011-03-07,857.454
2011-03-08,859.888
2011-03-09,859.523
2011-03-10,843.323
2011-03-11,843.493
2011-03-14,836.743
2011-03-15,818.113
2011-03-16,810.466
2011-03-17,821.851
2011-03-18,826.767
2011-03-21,838.886
2011-03-22,842.645
2011-03-23,842.582
2011-03-24,849.335
2011-03-25,851.635
2011-03-28,849.072
2011-03-29,849.995
2011-03-30,857.627
2011-03-31,857.127
2011-04-01,863.0
2011-04-04,866.03
2011-04-05,864.503
2011-04-06,869.318
2011-04-07,867.92
2011-04-08,872.551
2011-04-11,870.481
2011-04-12,860.135
2011-04-13,862.202
2011-04-14,859.557
2011-04-15,860.181
2011-04-18,844.799
2011-04-19,848.899
2011-04-20,865.594
2011-04-21,871.027
2011-04-22,871.181
2011-04-25,869.194
2011-04-26,875.11
2011-04-27,879.012
2011-04-28,887.479
2011-04-29,890.672
2011-05-02,892.608
2011-05-03,887.045
2011-05-04,879.304
2011-05-05,868.11
2011-05-06,870.367
2011-05-09,865.8
2011-05-10,873.653
2011-05-11,868.98
2011-05-12,863.549
2011-05-13,858.663
2011-05-16,854.92
2011-05-17,851.304
2011-05-18,858.93
2011-05-19,860.742
2011-05-20,854.731
2011-05-23,839.895
2011-05-24,842.002
2011-05-25,844.04
2011-05-26,847.692
2011-05-27,855.613
2011-05-30,855.072
2011-05-31,866.465
2011-06-01,854.713
2011-06-02,847.976
2011-06-03,845.585
2011-06-06,838.477
2011-06-07,840.498
2011-06-08,835.877
2011-06-09,839.131
2011-06-10,827.976
2011-06-13,829.16
2011-06-14,839.674
2011-06-15,826.131
2011-06-16,820.419
2011-06-17,825.754
2011-06-20,825.496
2011-06-21,837.374
2011-06-22,836.228
2011-06-23,823.004
2011-06-24,819.997
2011-06-27,823.029
2011-06-28,831.168
2011-06-29,842.398
2011-06-30,853.944
2011-07-01,861.871
2011-07-04,864.724
2011-07-05,861.391
2011-07-06,856.75
2011-07-07,862.224
2011-07-08,855.648
2011-07-11,837.188
2011-07-12,830.99
2011-07-13,839.193
2011-07-14,834.469
2011-07-15,833.464
2011-07-18,822.576
2011-07-19,832.989
2011-07-20,839.771
2011-07-21,854.424
2011-07-22,856.462
2011-07-25,850.316
2011-07-26,852.303
2011-07-27,838.929
2011-07-28,835.041
2011-07-29,830.59
2011-08-01,825.909
2011-08-02,809.381
2011-08-03,803.063
2011-08-04,771.962
2011-08-05,761.986
2011-08-08,724.149
2011-08-09,737.09
2011-08-10,715.97
2011-08-11,737.689
2011-08-12,744.635
2011-08-15,761.822
2011-08-16,757.862
2011-08-17,762.004
2011-08-18,732.308
2011-08-19,721.521
2011-08-22,721.378
2011-08-23,737.006
2011-08-24,743.455
2011-08-25,735.504
2011-08-26,737.168
2011-08-29,756.059
2011-08-30,757.857
2011-08-31,768.108
2011-09-01,763.529
2011-09-02,745.419
2011-09-05,730.36
2011-09-06,722.632
2011-09-07,742.49
2011-09-08,740.852
2011-09-09,718.901
2011-09-12,709.821
2011-09-13,716.164
2011-09-14,720.435
2011-09-15,737.264
2011-09-16,741.621
2011-09-19,727.096
2011-09-20,730.983
2011-09-21,715.401
2011-09-22,684.725
2011-09-23,686.998
2011-09-26,697.131
2011-09-27,718.652
2011-09-28,710.443
2011-09-29,718.654
2011-09-30,704.287
2011-10-03,685.083
2011-10-04,682.748
2011-10-05,695.099
2011-10-06,712.041
2011-10-07,714.815
2011-10-10,733.814
2011-10-11,735.195
2011-10-12,746.847
2011-10-13,741.098
2011-10-14,750.401
2011-10-17,742.9
2011-10-18,745.4
2011-10-19,748.08
2011-10-20,742.037
2011-10-21,757.95
2011-10-24,768.067
2011-10-25,759.522
2011-10-26,763.552
2011-10-27,796.233
2011-10-28,797.804
2011-10-31,775.082
2011-11-01,746.56
2011-11-02,755.711
2011-11-03,764.537
2011-11-04,761.88
2011-11-07,764.069
2011-11-08,770.552
2011-11-09,749.948
2011-11-10,748.62
2011-11-11,765.074
2011-11-14,758.977
2011-11-15,754.902
2011-11-16,747.862
2011-11-17,739.407
2011-11-18,735.699
2011-11-21,718.546
2011-11-22,714.346
2011-11-23,698.381
2011-11-24,696.177
2011-11-25,694.923
2011-11-28,716.322
2011-11-29,721.642
2011-11-30,750.064
2011-12-01,752.227
2011-12-02,756.203
2011-12-05,764.392
2011-12-06,760.756
2011-12-07,764.385
2011-12-08,748.825
2011-12-09,755.863
2011-12-12,742.972
2011-12-13,738.475
2011-12-14,727.18
2011-12-15,729.79
2011-12-16,731.871
2011-12-19,723.641
2011-12-20,740.745
2011-12-21,744.508
2011-12-22,752.301
2011-12-23,758.072
2011-12-26,758.268
2011-12-27,757.747
2011-12-28,747.125
2011-12-29,753.458
2011-12-30,756.353
2012-01-02,758.79
2012-01-03,772.699
2012-01-04,770.751
2012-01-05,765.84
2012-01-06,761.956
2012-01-09,762.92
2012-01-10,773.835
2012-01-11,772.263
2012-01-12,774.337
2012-01-13,770.42
2012-01-16,771.213
2012-01-17,777.974
2012-01-18,783.837
2012-01-19,791.537
2012-01-20,794.728
2012-01-23,799.507
2012-01-24,795.601
2012-01-25,796.782
2012-01-26,801.534
2012-01-27,798.127
2012-01-30,792.424
2012-01-31,794.511
2012-02-01,805.434
2012-02-02,807.583
2012-02-03,815.644
2012-02-06,815.693
2012-02-07,819.16
2012-02-08,822.549
2012-02-09,823.275
2012-02-10,811.954
2012-02-13,818.51
2012-02-14,814.153
2012-02-15,815.77
2012-02-16,818.136
2012-02-17,825.356
2012-02-20,830.419
2012-02-21,829.683
2012-02-22,824.896
2012-02-23,826.705
2012-02-24,831.384
2012-02-27,829.366
2012-02-28,833.136
2012-02-29,831.615
2012-03-01,835.169
2012-03-02,832.448
2012-03-05,828.158
2012-03-06,810.205
2012-03-07,812.132
2012-03-08,823.531
2012-03-09,824.235
2012-03-12,822.634
2012-03-13,836.48
2012-03-14,835.051
2012-03-15,839.766
2012-03-16,843.491
2012-03-19,845.573
2012-03-20,839.905
2012-03-21,836.294
2012-03-22,830.621
2012-03-23,833.138
2012-03-26,841.236
2012-03-27,840.73
2012-03-28,834.548
2012-03-29,828.535
2012-03-30,833.435
2012-04-02,839.828
2012-04-03,834.747
2012-04-04,819.944
2012-04-05,817.637
2012-04-06,816.925
2012-04-09,810.468
2012-04-10,797.81
2012-04-11,801.925
2012-04-12,811.745
2012-04-13,802.591
2012-04-16,803.086
2012-04-17,814.222
2012-04-18,811.669
2012-04-19,808.032
2012-04-20,810.892
2012-04-23,800.923
2012-04-24,807.768
2012-04-25,812.666
2012-04-26,817.249
2012-04-27,820.122
2012-04-30,818.516
2012-05-01,821.001
2012-05-02,816.51
2012-05-03,812.223
2012-05-04,801.944
2012-05-07,799.827
2012-05-08,794.05
2012-05-09,786.529
2012-05-10,791.578
2012-05-11,787.908
2012-05-14,775.622
2012-05-15,768.893
2012-05-16,762.408
2012-05-17,755.859
2012-05-18,748.706
2012-05-21,753.545
2012-05-22,759.586
2012-05-23,748.966
2012-05-24,752.99
2012-05-25,751.355
2012-05-28,752.552
2012-05-29,759.107
2012-05-30,746.65
2012-05-31,745.93
2012-06-01,733.193
2012-06-04,731.708
2012-06-05,736.081
2012-06-06,752.46
2012-06-07,757.9
2012-06-08,756.191
2012-06-11,754.849
2012-06-12,759.283
2012-06-13,760.58
2012-06-14,764.824
2012-06-15,774.103
2012-06-18,773.82
2012-06-19,784.119
2012-06-20,786.701
2012-06-21,773.369
2012-06-22,771.536
2012-06-25,759.84
2012-06-26,761.218
2012-06-27,769.538
2012-06-28,768.499
2012-06-29,791.403
2012-07-02,794.298
2012-07-03,801.023
2012-07-04,799.705
2012-07-05,793.648
2012-07-06,785.528
2012-07-09,782.236
2012-07-10,779.277
2012-07-11,781.602
2012-07-12,773.648
2012-07-13,785.257
2012-07-16,785.286
2012-07-17,788.607
2012-07-18,793.54
2012-07-19,796.552
2012-07-20,785.87
2012-07-23,773.185
2012-07-24,766.776
2012-07-25,766.709
2012-07-26,782.568
2012-07-27,797.938
2012-07-30,801.496
2012-07-31,800.211
2012-08-01,799.571
2012-08-02,789.577
2012-08-03,805.937
2012-08-06,811.638
2012-08-07,817.24
2012-08-08,818.488
2012-08-09,819.494
2012-08-10,820.173
2012-08-13,818.056
2012-08-14,819.186
2012-08-15,818.014
2012-08-16,823.851
2012-08-17,824.397
2012-08-20,823.837
2012-08-21,826.959
2012-08-22,822.694
2012-08-23,821.032
2012-08-24,820.407
2012-08-27,820.726
2012-08-28,819.123
2012-08-29,817.624
2012-08-30,810.59
2012-08-31,815.022
2012-09-03,816.238
2012-09-04,811.856
2012-09-05,810.59
2012-09-06,826.484
2012-09-07,837.695
2012-09-10,835.757
2012-09-11,840.18
2012-09-12,843.973
2012-09-13,851.862
2012-09-14,865.25
2012-09-17,861.633
2012-09-18,857.069
2012-09-19,859.432
2012-09-20,855.115
2012-09-21,858.521
2012-09-24,855.85
2012-09-25,853.791
2012-09-26,842.559
2012-09-27,848.832
2012-09-28,843.42
2012-10-01,848.852
2012-10-02,849.249
2012-10-03,848.162
2012-10-04,854.589
2012-10-05,859.257
2012-10-08,853.882
2012-10-09,847.62
2012-10-10,842.174
2012-10-11,845.518
2012-10-12,842.459
2012-10-15,846.722
2012-10-16,857.377
2012-10-17,866.755
2012-10-18,869.441
2012-10-19,858.519
2012-10-22,857.085
2012-10-23,842.981
2012-10-24,842.088
2012-10-25,844.977
2012-10-26,842.19
2012-10-29,839.621
2012-10-30,843.773
2012-10-31,843.656
2012-11-01,850.602
2012-11-02,846.823
2012-11-05,843.36
2012-11-06,849.339
2012-11-07,835.148
2012-11-08,827.633
2012-11-09,826.041
2012-11-12,824.785
2012-11-13,822.068
2012-11-14,813.778
2012-11-15,811.797
2012-11-16,809.907
2012-11-19,826.007
2012-11-20,825.827
2012-11-21,828.057
2012-11-22,831.574
2012-11-23,840.69
2012-11-26,838.303
2012-11-27,835.613
2012-11-28,837.795
2012-11-29,845.055
2012-11-30,845.86
2012-12-03,845.022
2012-12-04,845.139
2012-12-05,850.07
2012-12-06,852.091
2012-12-07,853.89
2012-12-10,854.575
2012-12-11,860.612
2012-12-12,864.393
2012-12-13,862.209
2012-12-14,861.855
2012-12-17,867.329
2012-12-18,875.565
2012-12-19,876.932
2012-12-20,879.352
2012-12-21,872.243
2012-12-24,870.519
2012-12-25,870.963
2012-12-26,870.67
2012-12-27,870.197
2012-12-28,864.624
2012-12-31,870.554
2013-01-01,870.634
2013-01-02,890.223
2013-01-03,889.033
2013-01-04,892.992
2013-01-07,891.108
2013-01-08,887.378
2013-01-09,890.579
2013-01-10,898.998
2013-01-11,900.594
2013-01-14,901.599
2013-01-15,902.22
2013-01-16,899.138
2013-01-17,903.428
2013-01-18,905.141
2013-01-21,906.185
2013-01-22,908.27
2013-01-23,906.71
2013-01-24,910.437
2013-01-25,915.781
2013-01-28,914.5
2013-01-29,921.482
2013-01-30,919.961
2013-01-31,917.188
2013-02-01,923.256
2013-02-04,912.57
2013-02-05,915.129
2013-02-06,915.907
2013-02-07,910.531
2013-02-08,914.825
2013-02-11,913.582
2013-02-12,919.582
2013-02-13,920.473
2013-02-14,918.029
2013-02-15,914.274
2013-02-18,915.506
2013-02-19,922.635
2013-02-20,916.766
2013-02-21,904.048
2013-02-22,909.887
2013-02-25,903.764
2013-02-26,898.374
2013-02-27,907.407
2013-02-28,910.781
2013-03-01,907.923
2013-03-04,908.269
2013-03-05,918.08
2013-03-06,921.862
2013-03-07,923.283
2013-03-08,927.061
2013-03-11,930.586
2013-03-12,929.414
2013-03-13,925.332
2013-03-14,931.912
2013-03-15,933.329
2013-03-18,924.124
2013-03-19,920.798
2013-03-20,925.911
2013-03-21,921.623
2013-03-22,924.57
2013-03-25,920.818
2013-03-26,924.77
2013-03-27,922.595
2013-03-28,924.404
2013-03-29,924.201
2013-04-01,921.521
2013-04-02,926.027
2013-04-03,918.194
2013-04-04,916.56
2013-04-05,914.631
2013-04-08,917.578
2013-04-09,924.712
2013-04-10,937.055
2013-04-11,942.428
2013-04-12,937.251
2013-04-15,922.062
2013-04-16,926.464
2013-04-17,915.477
2013-04-18,912.981
2013-04-19,919.78
2013-04-22,922.807
2013-04-23,933.142
2013-04-24,939.003
2013-04-25,944.299
2013-04-26,943.218
2013-04-29,950.855
2013-04-30,955.442
2013-05-01,948.832
2013-05-02,950.555
2013-05-03,958.42
2013-05-06,958.136
2013-05-07,965.267
2013-05-08,972.062
2013-05-09,966.883
2013-05-10,964.67
2013-05-13,964.822
2013-05-14,970.927
2013-05-15,974.761
2013-05-16,973.474
2013-05-17,977.309
2013-05-20,981.408
2013-05-21,982.795
2013-05-22,979.5
2013-05-23,966.747
2013-05-24,965.501
2013-05-27,964.608
2013-05-28,970.269
2013-05-29,965.002
2013-05-30,966.456
2013-05-31,952.83
2013-06-03,955.063
2013-06-04,956.338
2013-06-05,942.081
2013-06-06,943.628
2013-06-07,951.394
2013-06-10,951.942
2013-06-11,944.565
2013-06-12,940.979
2013-06-13,945.025
2013-06-14,944.522
2013-06-17,953.225
2013-06-18,956.241
2013-06-19,949.557
2013-06-20,916.716
2013-06-21,915.272
2013-06-24,902.357
2013-06-25,909.76
2013-06-26,919.292
2013-06-27,926.296
2013-06-28,926.237
2013-07-01,931.122
2013-07-02,929.166
2013-07-03,923.613
2013-07-04,929.674
2013-07-05,929.274
2013-07-08,934.52
2013-07-09,941.858
2013-07-10,944.282
2013-07-11,960.108
2013-07-12,960.904
2013-07-15,964.046
2013-07-16,964.11
2013-07-17,966.669
2013-07-18,972.318
2013-07-19,973.478
2013-07-22,978.815
2013-07-23,982.191
2013-07-24,980.903
2013-07-25,978.918
2013-07-26,978.273
2013-07-29,973.812
2013-07-30,972.468
2013-07-31,970.259
2013-08-01,978.76
2013-08-02,982.923
2013-08-05,979.97
2013-08-06,976.695
2013-08-07,972.561
2013-08-08,979.483
2013-08-09,980.059
2013-08-12,979.152
2013-08-13,981.104
2013-08-14,981.604
2013-08-15,970.907
2013-08-16,970.889
2013-08-19,963.755
2013-08-20,961.119
2013-08-21,953.309
2013-08-22,958.066
2013-08-23,967.048
2013-08-26,963.119
2013-08-27,950.384
2013-08-28,948.719
2013-08-29,949.805
2013-08-30,946.136
2013-09-02,952.181
2013-09-03,952.895
2013-09-04,959.485
2013-09-05,962.038
2013-09-06,966.238
2013-09-09,975.185
2013-09-10,985.281
2013-09-11,989.642
2013-09-12,987.586
2013-09-13,987.968
2013-09-16,997.623
2013-09-17,997.934
2013-09-18,1005.288
2013-09-19,1013.005
2013-09-20,1005.666
2013-09-23,1002.723
2013-09-24,1000.413
2013-09-25,1000.356
2013-09-26,1000.655
2013-09-27,998.961
2013-09-30,990.216
2013-10-01,996.557
2013-10-02,996.244
2013-10-03,992.589
2013-10-04,996.327
2013-10-07,990.322
2013-10-08,984.557
2013-10-09,983.741
2013-10-10,1000.056
2013-10-11,1007.338
2013-10-14,1010.47
2013-10-15,1009.088
2013-10-16,1016.813
2013-10-17,1026.958
2013-10-18,1031.968
2013-10-21,1032.671
2013-10-22,1039.233
2013-10-23,1031.402
2013-10-24,1034.011
2013-10-25,1034.791
2013-10-28,1036.933
2013-10-29,1041.522
2013-10-30,1040.825
2013-10-31,1033.927
2013-11-01,1030.685
2013-11-04,1034.849
2013-11-05,1030.766
2013-11-06,1038.608
2013-11-07,1028.018
2013-11-08,1031.232
2013-11-11,1033.343
2013-11-12,1030.793
2013-11-13,1030.895
2013-11-14,1037.804
2013-11-15,1044.599
2013-11-18,1049.798
2013-11-19,1046.417
2013-11-20,1043.478
2013-11-21,1044.426
2013-11-22,1048.213
2013-11-25,1047.502
2013-11-26,1043.897
2013-11-27,1045.526
2013-11-28,1048.073
2013-11-29,1047.978
2013-12-02,1043.349
2013-12-03,1037.122
2013-12-04,1031.668
2013-12-05,1026.204
2013-12-06,1036.404
2013-12-09,1040.577
2013-12-10,1038.104
2013-12-11,1028.028
2013-12-12,1020.625
2013-12-13,1019.182
2013-12-16,1025.89
2013-12-17,1021.873
2013-12-18,1035.238
2013-12-19,1038.091
2013-12-20,1041.574
2013-12-23,1047.256
2013-12-24,1049.695
2013-12-25,1049.583
2013-12-26,1053.731
2013-12-27,1059.409
2013-12-30,1060.626
2013-12-31,1063.12
2014-01-01,1063.113
2014-01-02,1051.704
2014-01-03,1051.434
2014-01-06,1048.812
2014-01-07,1052.455
2014-01-08,1052.29
2014-01-09,1049.124
2014-01-10,1054.627
2014-01-13,1050.83
2014-01-14,1053.218
2014-01-15,1059.103
2014-01-16,1058.344
2014-01-17,1057.022
2014-01-20,1056.581
2014-01-21,1056.225
2014-01-22,1057.247
2014-01-23,1049.691
2014-01-24,1031.349
2014-01-27,1022.857
2014-01-28,1027.047
2014-01-29,1024.175
2014-01-30,1025.41
2014-01-31,1019.263
2014-02-03,1002.674
2014-02-04,999.572
2014-02-05,1000.919
2014-02-06,1013.728
2014-02-07,1024.638
2014-02-10,1026.27
2014-02-11,1038.335
2014-02-12,1041.605
2014-02-13,1043.646
2014-02-14,1049.922
2014-02-17,1052.665
2014-02-18,1054.954
2014-02-19,1052.799
2014-02-20,1053.384
2014-02-21,1056.225
2014-02-24,1059.971
2014-02-25,1058.705
2014-02-26,1055.428
2014-02-27,1057.965
2014-02-28,1062.657
2014-03-03,1049.8
2014-03-04,1063.014
2014-03-05,1063.633
2014-03-06,1069.217
2014-03-07,1066.181
2014-03-10,1062.426
2014-03-11,1059.845
2014-03-12,1055.758
2014-03-13,1048.31
2014-03-14,1042.252
2014-03-17,1050.614
2014-03-18,1057.704
2014-03-19,1053.33
2014-03-20,1051.905
2014-03-21,1053.547
2014-03-24,1052.071
2014-03-25,1060.466
2014-03-26,1062.413
2014-03-27,1063.951
2014-03-28,1071.589
2014-03-31,1079.81
2014-04-01,1083.981
2014-04-02,1086.436
2014-04-03,1085.894
2014-04-04,1084.263
2014-04-07,1076.594
2014-04-08,1080.127
2014-04-09,1085.693
2014-04-10,1076.874
2014-04-11,1068.075
2014-04-14,1071.197
2014-04-15,1070.857
2014-04-16,1080.733
2014-04-17,1085.04
2014-04-18,1085.58
2014-04-21,1086.035
2014-04-22,1090.113
2014-04-23,1088.738
2014-04-24,1089.0
2014-04-25,1083.75
2014-04-28,1087.745
2014-04-29,1094.917
2014-04-30,1097.603
2014-05-01,1097.093
2014-05-02,1096.592
2014-05-05,1096.188
2014-05-06,1093.444
2014-05-07,1097.195
2014-05-08,1100.838
2014-05-09,1097.441
2014-05-12,1103.935
2014-05-13,1106.956
2014-05-14,1107.469
2014-05-15,1100.386
2014-05-16,1101.133
2014-05-19,1101.725
2014-05-20,1095.818
2014-05-21,1101.352
2014-05-22,1104.284
2014-05-23,1107.499
2014-05-26,1110.434
2014-05-27,1110.078
2014-05-28,1110.399
2014-05-29,1114.104
2014-05-30,1113.696
2014-06-02,1115.304
2014-06-03,1115.787
2014-06-04,1115.443
2014-06-05,1120.389
2014-06-06,1127.681
2014-06-09,1129.37
2014-06-10,1130.016
2014-06-11,1127.444
2014-06-12,1125.536
2014-06-13,1127.998
2014-06-16,1127.61
2014-06-17,1127.983
2014-06-18,1134.117
2014-06-19,1141.8
2014-06-20,1140.877
2014-06-23,1141.119
2014-06-24,1136.178
2014-06-25,1134.365
2014-06-26,1133.225
2014-06-27,1134.508
2014-06-30,1135.137
2014-07-01,1140.949
2014-07-02,1143.343
2014-07-03,1146.848
2014-07-04,1146.63
2014-07-07,1142.751
2014-07-08,1136.105
2014-07-09,1137.896
2014-07-10,1132.038
2014-07-11,1132.259
2014-07-14,1138.926
2014-07-15,1137.736
2014-07-16,1146.471
2014-07-17,1136.429
2014-07-18,1140.742
2014-07-21,1138.318
2014-07-22,1144.923
2014-07-23,1146.901
2014-07-24,1149.2
2014-07-25,1145.34
2014-07-28,1145.567
2014-07-29,1143.492
2014-07-30,1139.351
2014-07-31,1124.107
2014-08-01,1117.349
2014-08-04,1120.868
2014-08-05,1111.77
2014-08-06,1109.024
2014-08-07,1103.826
2014-08-08,1105.937
2014-08-11,1112.975
2014-08-12,1112.511
2014-08-13,1118.763
2014-08-14,1122.32
2014-08-15,1121.128
2014-08-18,1128.314
2014-08-19,1132.541
2014-08-20,1133.074
2014-08-21,1137.789
2014-08-22,1133.054
2014-08-25,1139.209
2014-08-26,1141.889
2014-08-27,1144.22
2014-08-28,1139.994
2014-08-29,1143.37
2014-09-01,1143.536
2014-09-02,1140.691
2014-09-03,1147.718
2014-09-04,1145.755
2014-09-05,1146.539
2014-09-08,1142.045
2014-09-09,1134.878
2014-09-10,1134.702
2014-09-11,1134.703
2014-09-12,1129.2
2014-09-15,1128.826
2014-09-16,1132.15
2014-09-17,1135.217
2014-09-18,1138.355
2014-09-19,1137.695
2014-09-22,1129.496
2014-09-23,1122.098
2014-09-24,1126.086
2014-09-25,1112.726
2014-09-26,1114.489
2014-09-29,1107.911
2014-09-30,1105.477
2014-10-01,1094.531
2014-10-02,1086.162
2014-10-03,1090.566
2014-10-06,1095.569
2014-10-07,1085.526
2014-10-08,1091.815
2014-10-09,1080.634
2014-10-10,1064.443
2014-10-13,1059.867
2014-10-14,1057.023
2014-10-15,1044.178
2014-10-16,1038.939
2014-10-17,1052.015
2014-10-20,1057.562
2014-10-21,1070.408
2014-10-22,1069.392
2014-10-23,1074.999
2014-10-24,1080.586
2014-10-27,1078.227
2014-10-28,1089.418
2014-10-29,1092.441
2014-10-30,1093.21
2014-10-31,1105.688
2014-11-03,1098.974
2014-11-04,1098.316
2014-11-05,1103.264
2014-11-06,1102.387
2014-11-07,1102.644
2014-11-10,1107.789
2014-11-11,1107.621
2014-11-12,1105.476
2014-11-13,1104.396
2014-11-14,1104.622
2014-11-17,1104.402
2014-11-18,1111.297
2014-11-19,1109.331
2014-11-20,1109.039
2014-11-21,1118.464
2014-11-24,1118.748
2014-11-25,1119.765
2014-11-26,1123.05
2014-11-27,1119.661
2014-11-28,1113.923
2014-12-01,1108.328
2014-12-02,1113.374
2014-12-03,1115.213
2014-12-04,1112.48
2014-12-05,1113.833
2014-12-08,1105.72
2014-12-09,1098.885
2014-12-10,1084.547
2014-12-11,1083.401
2014-12-12,1065.878
2014-12-15,1051.106
2014-12-16,1052.414
2014-12-17,1063.948
2014-12-18,1085.635
2014-12-19,1093.158
2014-12-22,1099.306
2014-12-23,1101.136
2014-12-24,1101.625
2014-12-25,1101.322
2014-12-26,1102.605
2014-12-29,1104.248
2014-12-30,1097.575
2014-12-31,1090.664
2015-01-01,1090.673
2015-01-02,1088.184
2015-01-05,1065.113
2015-01-06,1055.79
2015-01-07,1060.404
2015-01-08,1080.514
2015-01-09,1073.389
2015-01-12,1068.39
2015-01-13,1069.124
2015-01-14,1059.468
2015-01-15,1059.335
2015-01-16,1067.4
2015-01-19,1069.971
2015-01-20,1072.594
2015-01-21,1080.062
2015-01-22,1091.442
2015-01-23,1087.312
2015-01-26,1088.325
2015-01-27,1082.672
2015-01-28,1069.555
2015-01-29,1070.38
2015-01-30,1057.772
2015-02-02,1070.947
2015-02-03,1087.476
2015-02-04,1087.071
2015-02-05,1094.553
2015-02-06,1091.099
2015-02-09,1087.114
2015-02-10,1091.498
2015-02-11,1086.611
2015-02-12,1099.874
2015-02-13,1108.823
2015-02-16,1108.935
2015-02-17,1109.682
2015-02-18,1110.765
2015-02-19,1109.368
2015-02-20,1112.267
2015-02-23,1111.126
2015-02-24,1115.969
2015-02-25,1116.997
2015-02-26,1114.327
2015-02-27,1113.591
2015-03-02,1113.539
2015-03-03,1108.832
2015-03-04,1102.559
2015-03-05,1103.492
2015-03-06,1089.265
2015-03-09,1088.556
2015-03-10,1069.71
2015-03-11,1068.755
2015-03-12,1078.733
2015-03-13,1071.637
2015-03-16,1082.287
2015-03-17,1080.74
2015-03-18,1092.176
2015-03-19,1089.074
2015-03-20,1104.598
2015-03-23,1109.238
2015-03-24,1105.302
2015-03-25,1098.074
2015-03-26,1090.623
2015-03-27,1088.698
2015-03-30,1096.914
2015-03-31,1087.983
2015-04-01,1087.902
2015-04-02,1095.058
2015-04-03,1095.647
2015-04-06,1104.977
2015-04-07,1106.046
2015-04-08,1105.587
2015-04-09,1108.889
2015-04-10,1115.041
2015-04-13,1112.504
2015-04-14,1118.499
2015-04-15,1122.816
2015-04-16,1126.032
2015-04-17,1116.933
2015-04-20,1122.599
2015-04-21,1121.882
2015-04-22,1125.454
2015-04-23,1130.211
2015-04-24,1136.554
2015-04-27,1139.052
2015-04-28,1144.377
2015-04-29,1140.557
2015-04-30,1130.819
2015-05-01,1134.548
2015-05-04,1137.308
2015-05-05,1128.701
2015-05-06,1127.816
2015-05-07,1122.894
2015-05-08,1139.67
2015-05-11,1135.494
2015-05-12,1132.716
2015-05-13,1136.381
2015-05-14,1143.489
2015-05-15,1145.038
2015-05-18,1144.319
2015-05-19,1141.231
2015-05-20,1141.192
2015-05-21,1144.357
2015-05-22,1139.751
2015-05-25,1139.417
2015-05-26,1125.581
2015-05-27,1131.359
2015-05-28,1129.534
2015-05-29,1123.056
2015-06-01,1121.051
2015-06-02,1123.553
2015-06-03,1127.561
