Date,EM (EMERGING MARKETS) LARGE VALUE Large Cap
2010-07-14,1116.884
2010-07-15,1111.106
2010-07-16,1099.793
2010-07-19,1095.757
2010-07-20,1106.344
2010-07-21,1119.542
2010-07-22,1130.789
2010-07-23,1139.706
2010-07-26,1145.023
2010-07-27,1151.888
2010-07-28,1152.235
2010-07-29,1154.515
2010-07-30,1151.5
2010-08-02,1176.56
2010-08-03,1172.233
2010-08-04,1174.046
2010-08-05,1175.289
2010-08-06,1175.249
2010-08-09,1180.145
2010-08-10,1161.684
2010-08-11,1138.879
2010-08-12,1133.749
2010-08-13,1136.611
2010-08-16,1141.535
2010-08-17,1151.021
2010-08-18,1149.768
2010-08-19,1148.0
2010-08-20,1141.535
2010-08-23,1138.906
2010-08-24,1123.968
2010-08-25,1113.106
2010-08-26,1117.185
2010-08-27,1123.271
2010-08-30,1124.388
2010-08-31,1121.449
2010-09-01,1145.722
2010-09-02,1151.674
2010-09-03,1163.134
2010-09-06,1172.962
2010-09-07,1167.302
2010-09-08,1163.319
2010-09-09,1168.917
2010-09-10,1172.619
2010-09-13,1197.567
2010-09-14,1197.736
2010-09-15,1200.029
2010-09-16,1191.428
2010-09-17,1196.738
2010-09-20,1206.828
2010-09-21,1204.791
2010-09-22,1208.573
2010-09-23,1208.01
2010-09-24,1214.472
2010-09-27,1224.157
2010-09-28,1222.28
2010-09-29,1233.769
2010-09-30,1238.937
2010-10-01,1251.395
2010-10-04,1259.031
2010-10-05,1267.143
2010-10-06,1277.056
2010-10-07,1271.956
2010-10-08,1269.406
2010-10-11,1277.07
2010-10-12,1267.141
2010-10-13,1286.692
2010-10-14,1299.511
2010-10-15,1293.726
2010-10-18,1282.624
2010-10-19,1266.882
2010-10-20,1269.137
2010-10-21,1271.304
2010-10-22,1270.447
2010-10-25,1281.919
2010-10-26,1286.813
2010-10-27,1266.817
2010-10-28,1270.531
2010-10-29,1273.377
2010-11-01,1290.638
2010-11-02,1293.734
2010-11-03,1305.062
2010-11-04,1327.816
2010-11-05,1334.48
2010-11-08,1335.431
2010-11-09,1333.672
2010-11-10,1326.012
2010-11-11,1315.244
2010-11-12,1294.947
2010-11-15,1287.405
2010-11-16,1271.985
2010-11-17,1264.467
2010-11-18,1282.216
2010-11-19,1281.787
2010-11-22,1280.665
2010-11-23,1253.579
2010-11-24,1263.228
2010-11-25,1265.216
2010-11-26,1245.509
2010-11-29,1244.866
2010-11-30,1238.152
2010-12-01,1264.129
2010-12-02,1283.823
2010-12-03,1292.945
2010-12-06,1298.0
2010-12-07,1302.157
2010-12-08,1284.088
2010-12-09,1285.747
2010-12-10,1284.558
2010-12-13,1297.679
2010-12-14,1303.06
2010-12-15,1291.204
2010-12-16,1282.785
2010-12-17,1288.338
2010-12-20,1285.003
2010-12-21,1300.922
2010-12-22,1303.26
2010-12-23,1304.451
2010-12-24,1303.334
2010-12-27,1302.217
2010-12-28,1302.847
2010-12-29,1315.193
2010-12-30,1325.86
2010-12-31,1333.356
2011-01-03,1347.152
2011-01-04,1347.357
2011-01-05,1343.285
2011-01-06,1335.236
2011-01-07,1324.947
2011-01-10,1313.997
2011-01-11,1323.603
2011-01-12,1349.238
2011-01-13,1349.203
2011-01-14,1345.546
2011-01-17,1339.176
2011-01-18,1345.23
2011-01-19,1349.448
2011-01-20,1328.437
2011-01-21,1323.028
2011-01-24,1321.579
2011-01-25,1320.176
2011-01-26,1326.973
2011-01-27,1327.216
2011-01-28,1311.032
2011-01-31,1305.093
2011-02-01,1322.026
2011-02-02,1329.065
2011-02-03,1327.519
2011-02-04,1323.469
2011-02-07,1321.034
2011-02-08,1320.341
2011-02-09,1303.445
2011-02-10,1280.542
2011-02-11,1282.942
2011-02-14,1297.387
2011-02-15,1294.205
2011-02-16,1301.33
2011-02-17,1303.665
2011-02-18,1313.737
2011-02-21,1312.612
2011-02-22,1294.981
2011-02-23,1291.85
2011-02-24,1284.072
2011-02-25,1297.653
2011-02-28,1306.955
2011-03-01,1310.434
2011-03-02,1312.345
2011-03-03,1326.868
2011-03-04,1339.267
2011-03-07,1332.133
2011-03-08,1336.552
2011-03-09,1334.578
2011-03-10,1309.353
2011-03-11,1302.939
2011-03-14,1315.717
2011-03-15,1289.853
2011-03-16,1293.12
2011-03-17,1290.718
2011-03-18,1297.195
2011-03-21,1309.179
2011-03-22,1319.085
2011-03-23,1325.865
2011-03-24,1337.269
2011-03-25,1347.905
2011-03-28,1342.341
2011-03-29,1346.86
2011-03-30,1366.543
2011-03-31,1379.01
2011-04-01,1395.731
2011-04-04,1406.731
2011-04-05,1407.618
2011-04-06,1415.456
2011-04-07,1411.061
2011-04-08,1415.671
2011-04-11,1408.12
2011-04-12,1380.714
2011-04-13,1387.061
2011-04-14,1379.626
2011-04-15,1380.868
2011-04-18,1354.024
2011-04-19,1361.603
2011-04-20,1396.16
2011-04-21,1407.601
2011-04-22,1408.344
2011-04-25,1403.672
2011-04-26,1403.998
2011-04-27,1402.982
2011-04-28,1401.689
2011-04-29,1407.902
2011-05-02,1409.884
2011-05-03,1387.293
2011-05-04,1370.237
2011-05-05,1355.902
2011-05-06,1359.54
2011-05-09,1357.515
2011-05-10,1365.238
2011-05-11,1362.956
2011-05-12,1340.9
2011-05-13,1337.375
2011-05-16,1328.024
2011-05-17,1325.38
2011-05-18,1334.65
2011-05-19,1332.883
2011-05-20,1333.883
2011-05-23,1303.217
2011-05-24,1316.555
2011-05-25,1310.979
2011-05-26,1327.652
2011-05-27,1346.861
2011-05-30,1346.573
2011-05-31,1367.54
2011-06-01,1364.912
2011-06-02,1356.211
2011-06-03,1350.48
2011-06-06,1341.396
2011-06-07,1348.467
2011-06-08,1342.419
2011-06-09,1338.563
2011-06-10,1324.36
2011-06-13,1321.62
2011-06-14,1331.882
2011-06-15,1323.463
2011-06-16,1302.248
2011-06-17,1298.886
2011-06-20,1292.587
2011-06-21,1310.048
2011-06-22,1312.671
2011-06-23,1299.467
2011-06-24,1313.003
2011-06-27,1309.774
2011-06-28,1320.033
2011-06-29,1333.386
2011-06-30,1348.568
2011-07-01,1358.929
2011-07-04,1372.533
2011-07-05,1367.59
2011-07-06,1358.72
2011-07-07,1366.162
2011-07-08,1362.594
2011-07-11,1336.84
2011-07-12,1313.06
2011-07-13,1330.947
2011-07-14,1326.361
2011-07-15,1325.819
2011-07-18,1310.664
2011-07-19,1319.725
2011-07-20,1330.754
2011-07-21,1341.905
2011-07-22,1352.545
2011-07-25,1349.726
2011-07-26,1360.837
2011-07-27,1350.454
2011-07-28,1345.587
2011-07-29,1338.376
2011-08-01,1349.395
2011-08-02,1324.746
2011-08-03,1295.361
2011-08-04,1264.992
2011-08-05,1230.153
2011-08-08,1171.931
2011-08-09,1140.09
2011-08-10,1154.289
2011-08-11,1166.284
2011-08-12,1167.438
2011-08-15,1196.232
2011-08-16,1202.932
2011-08-17,1208.896
2011-08-18,1174.083
2011-08-19,1150.747
2011-08-22,1152.722
2011-08-23,1174.21
2011-08-24,1166.266
2011-08-25,1162.072
2011-08-26,1163.675
2011-08-29,1198.906
2011-08-30,1206.875
2011-08-31,1226.069
2011-09-01,1231.103
2011-09-02,1210.576
2011-09-05,1175.785
2011-09-06,1177.32
2011-09-07,1204.054
2011-09-08,1210.809
2011-09-09,1183.717
2011-09-12,1159.93
2011-09-13,1153.701
2011-09-14,1143.155
2011-09-15,1156.748
2011-09-16,1170.61
2011-09-19,1139.993
2011-09-20,1141.751
2011-09-21,1129.296
2011-09-22,1059.398
2011-09-23,1035.961
2011-09-26,1032.04
2011-09-27,1080.423
2011-09-28,1075.681
2011-09-29,1080.76
2011-09-30,1064.743
2011-10-03,1033.499
2011-10-04,1011.003
2011-10-05,1017.04
2011-10-06,1047.01
2011-10-07,1065.476
2011-10-10,1083.727
2011-10-11,1096.02
2011-10-12,1110.104
2011-10-13,1115.71
2011-10-14,1123.504
2011-10-17,1128.173
2011-10-18,1111.834
2011-10-19,1123.041
2011-10-20,1097.034
2011-10-21,1111.541
2011-10-24,1144.462
2011-10-25,1152.452
2011-10-26,1156.891
2011-10-27,1194.936
2011-10-28,1217.205
2011-10-31,1202.406
2011-11-01,1172.34
2011-11-02,1181.799
2011-11-03,1177.919
2011-11-04,1195.229
2011-11-07,1197.411
2011-11-08,1198.243
2011-11-09,1184.94
2011-11-10,1154.958
2011-11-11,1177.034
2011-11-14,1182.023
2011-11-15,1173.924
2011-11-16,1164.904
2011-11-17,1155.007
2011-11-18,1135.106
2011-11-21,1107.389
2011-11-22,1105.46
2011-11-23,1077.368
2011-11-24,1078.72
2011-11-25,1067.167
2011-11-28,1098.127
2011-11-29,1104.251
2011-11-30,1128.789
2011-12-01,1166.457
2011-12-02,1170.728
2011-12-05,1178.852
2011-12-06,1162.252
2011-12-07,1169.215
2011-12-08,1152.879
2011-12-09,1136.95
2011-12-12,1123.729
2011-12-13,1115.645
2011-12-14,1099.215
2011-12-15,1092.002
2011-12-16,1097.563
2011-12-19,1079.049
2011-12-20,1094.993
2011-12-21,1113.388
2011-12-22,1119.738
2011-12-23,1128.844
2011-12-26,1128.203
2011-12-27,1124.049
2011-12-28,1108.516
2011-12-29,1109.58
2011-12-30,1111.898
2012-01-02,1113.22
2012-01-03,1144.507
2012-01-04,1143.108
2012-01-05,1139.901
2012-01-06,1133.963
2012-01-09,1139.512
2012-01-10,1163.002
2012-01-11,1163.801
2012-01-12,1170.853
2012-01-13,1170.482
2012-01-16,1170.952
2012-01-17,1197.045
2012-01-18,1208.011
2012-01-19,1220.755
2012-01-20,1225.389
2012-01-23,1232.819
2012-01-24,1231.468
2012-01-25,1234.243
2012-01-26,1251.16
2012-01-27,1255.212
2012-01-30,1242.401
2012-01-31,1259.809
2012-02-01,1274.56
2012-02-02,1291.744
2012-02-03,1296.374
2012-02-06,1296.769
2012-02-07,1298.845
2012-02-08,1313.694
2012-02-09,1313.525
2012-02-10,1286.246
2012-02-13,1301.55
2012-02-14,1293.275
2012-02-15,1304.328
2012-02-16,1291.369
2012-02-17,1305.713
2012-02-20,1310.634
2012-02-21,1307.975
2012-02-22,1304.502
2012-02-23,1299.94
2012-02-24,1311.628
2012-02-27,1296.201
2012-02-28,1312.986
2012-02-29,1324.455
2012-03-01,1322.481
2012-03-02,1327.412
2012-03-05,1306.928
2012-03-06,1274.361
2012-03-07,1268.485
2012-03-08,1285.6
2012-03-09,1293.381
2012-03-12,1283.531
2012-03-13,1305.905
2012-03-14,1304.663
2012-03-15,1301.956
2012-03-16,1300.735
2012-03-19,1294.723
2012-03-20,1280.331
2012-03-21,1277.284
2012-03-22,1265.829
2012-03-23,1267.462
2012-03-26,1270.472
2012-03-27,1281.665
2012-03-28,1266.056
2012-03-29,1252.663
2012-03-30,1265.651
2012-04-02,1272.331
2012-04-03,1280.28
2012-04-04,1256.675
2012-04-05,1253.742
2012-04-06,1251.703
2012-04-09,1238.602
2012-04-10,1228.463
2012-04-11,1228.468
2012-04-12,1243.766
2012-04-13,1248.45
2012-04-16,1239.277
2012-04-17,1239.355
2012-04-18,1241.435
2012-04-19,1239.611
2012-04-20,1237.78
2012-04-23,1221.311
2012-04-24,1224.246
2012-04-25,1223.72
2012-04-26,1226.737
2012-04-27,1230.668
2012-04-30,1237.904
2012-05-01,1237.327
2012-05-02,1244.636
2012-05-03,1235.838
2012-05-04,1221.668
2012-05-07,1209.52
2012-05-08,1198.156
2012-05-09,1181.06
2012-05-10,1184.48
2012-05-11,1170.879
2012-05-14,1146.417
2012-05-15,1140.76
2012-05-16,1117.524
2012-05-17,1111.514
2012-05-18,1097.462
2012-05-21,1107.726
2012-05-22,1114.043
2012-05-23,1087.063
2012-05-24,1091.842
2012-05-25,1092.003
2012-05-28,1101.604
2012-05-29,1117.626
2012-05-30,1099.945
2012-05-31,1097.768
2012-06-01,1083.842
2012-06-04,1075.275
2012-06-05,1080.978
2012-06-06,1101.686
2012-06-07,1112.245
2012-06-08,1100.753
2012-06-11,1110.045
2012-06-12,1107.874
2012-06-13,1115.961
2012-06-14,1110.532
2012-06-15,1128.706
2012-06-18,1137.703
2012-06-19,1151.096
2012-06-20,1157.379
2012-06-21,1138.75
2012-06-22,1121.175
2012-06-25,1104.357
2012-06-26,1107.01
2012-06-27,1113.269
2012-06-28,1104.836
2012-06-29,1144.369
2012-07-02,1150.403
2012-07-03,1171.082
2012-07-04,1168.754
2012-07-05,1168.259
2012-07-06,1155.027
2012-07-09,1144.422
2012-07-10,1141.23
2012-07-11,1137.632
2012-07-12,1116.556
2012-07-13,1131.16
2012-07-16,1130.751
2012-07-17,1139.693
2012-07-18,1137.84
2012-07-19,1149.225
2012-07-20,1143.014
2012-07-23,1113.488
2012-07-24,1108.679
2012-07-25,1104.924
2012-07-26,1118.427
2012-07-27,1149.151
2012-07-30,1159.06
2012-07-31,1163.123
2012-08-01,1164.673
2012-08-02,1153.657
2012-08-03,1164.871
2012-08-06,1182.346
2012-08-07,1184.248
2012-08-08,1189.951
2012-08-09,1199.908
2012-08-10,1199.915
2012-08-13,1193.23
2012-08-14,1199.719
2012-08-15,1196.123
2012-08-16,1196.774
2012-08-17,1191.343
2012-08-20,1187.781
2012-08-21,1194.376
2012-08-22,1187.969
2012-08-23,1192.19
2012-08-24,1180.127
2012-08-27,1177.748
2012-08-28,1172.199
2012-08-29,1164.583
2012-08-30,1151.867
2012-08-31,1154.442
2012-09-03,1159.704
2012-09-04,1153.181
2012-09-05,1144.758
2012-09-06,1160.71
2012-09-07,1185.275
2012-09-10,1188.254
2012-09-11,1190.353
2012-09-12,1197.661
2012-09-13,1203.123
2012-09-14,1245.729
2012-09-17,1245.762
2012-09-18,1239.076
2012-09-19,1241.626
2012-09-20,1227.719
2012-09-21,1236.615
2012-09-24,1232.956
2012-09-25,1228.516
2012-09-26,1215.195
2012-09-27,1224.234
2012-09-28,1227.115
2012-10-01,1230.414
2012-10-02,1231.158
2012-10-03,1225.71
2012-10-04,1228.383
2012-10-05,1232.61
2012-10-08,1219.517
2012-10-09,1218.808
2012-10-10,1213.063
2012-10-11,1221.873
2012-10-12,1221.36
2012-10-15,1220.92
2012-10-16,1229.459
2012-10-17,1240.14
2012-10-18,1244.879
2012-10-19,1236.275
2012-10-22,1237.659
2012-10-23,1223.351
2012-10-24,1220.49
2012-10-25,1226.003
2012-10-26,1216.828
2012-10-29,1216.729
2012-10-30,1217.777
2012-10-31,1218.071
2012-11-01,1223.233
2012-11-02,1229.714
2012-11-05,1222.403
2012-11-06,1229.13
2012-11-07,1230.144
2012-11-08,1212.327
2012-11-09,1206.066
2012-11-12,1201.791
2012-11-13,1191.475
2012-11-14,1189.991
2012-11-15,1183.046
2012-11-16,1176.786
2012-11-19,1188.405
2012-11-20,1188.215
2012-11-21,1189.038
2012-11-22,1194.699
2012-11-23,1205.711
2012-11-26,1205.066
2012-11-27,1205.327
2012-11-28,1198.548
2012-11-29,1214.174
2012-11-30,1216.334
2012-12-03,1215.998
2012-12-04,1215.306
2012-12-05,1227.034
2012-12-06,1232.333
2012-12-07,1235.14
2012-12-10,1242.469
2012-12-11,1251.175
2012-12-12,1260.494
2012-12-13,1260.671
2012-12-14,1264.417
2012-12-17,1261.927
2012-12-18,1270.99
2012-12-19,1280.702
2012-12-20,1282.611
2012-12-21,1271.902
2012-12-24,1271.72
2012-12-25,1273.683
2012-12-26,1275.858
2012-12-27,1277.088
2012-12-28,1283.179
2012-12-31,1282.663
2013-01-01,1283.363
2013-01-02,1310.079
2013-01-03,1316.871
2013-01-04,1311.118
2013-01-07,1308.846
2013-01-08,1299.888
2013-01-09,1303.409
2013-01-10,1310.897
2013-01-11,1307.247
2013-01-14,1317.66
2013-01-15,1310.881
2013-01-16,1306.747
2013-01-17,1310.718
2013-01-18,1319.892
2013-01-21,1317.718
2013-01-22,1318.849
2013-01-23,1316.498
2013-01-24,1311.342
2013-01-25,1309.563
2013-01-28,1302.545
2013-01-29,1309.286
2013-01-30,1304.623
2013-01-31,1304.631
2013-02-01,1311.759
2013-02-04,1309.894
2013-02-05,1299.452
2013-02-06,1294.439
2013-02-07,1286.452
2013-02-08,1286.832
2013-02-11,1283.546
2013-02-12,1284.294
2013-02-13,1292.091
2013-02-14,1292.702
2013-02-15,1291.082
2013-02-18,1288.481
2013-02-19,1288.176
2013-02-20,1291.103
2013-02-21,1271.283
2013-02-22,1272.118
2013-02-25,1273.891
2013-02-26,1259.223
2013-02-27,1264.314
2013-02-28,1274.154
2013-03-01,1269.533
2013-03-04,1252.611
2013-03-05,1262.742
2013-03-06,1279.849
2013-03-07,1279.891
2013-03-08,1287.876
2013-03-11,1287.745
2013-03-12,1280.356
2013-03-13,1266.129
2013-03-14,1267.117
2013-03-15,1263.05
2013-03-18,1249.724
2013-03-19,1240.027
2013-03-20,1241.59
2013-03-21,1236.719
2013-03-22,1230.628
2013-03-25,1237.945
2013-03-26,1244.668
2013-03-27,1250.017
2013-03-28,1249.159
2013-03-29,1251.825
2013-04-01,1246.71
2013-04-02,1242.085
2013-04-03,1237.254
2013-04-04,1226.663
2013-04-05,1216.789
2013-04-08,1214.554
2013-04-09,1227.089
2013-04-10,1235.48
2013-04-11,1238.804
2013-04-12,1226.414
2013-04-15,1205.192
2013-04-16,1210.503
2013-04-17,1199.541
2013-04-18,1196.503
2013-04-19,1212.788
2013-04-22,1213.507
2013-04-23,1213.305
2013-04-24,1225.538
2013-04-25,1238.787
2013-04-26,1232.473
2013-04-29,1240.034
2013-04-30,1253.158
2013-05-01,1251.529
2013-05-02,1247.803
2013-05-03,1253.444
2013-05-06,1260.262
2013-05-07,1269.526
2013-05-08,1277.119
2013-05-09,1276.9
2013-05-10,1266.189
2013-05-13,1254.013
2013-05-14,1258.193
2013-05-15,1256.098
2013-05-16,1256.411
2013-05-17,1256.434
2013-05-20,1261.492
2013-05-21,1260.543
2013-05-22,1259.121
2013-05-23,1231.873
2013-05-24,1231.975
2013-05-27,1234.197
2013-05-28,1237.968
2013-05-29,1225.016
2013-05-30,1219.469
2013-05-31,1209.913
2013-06-03,1201.4
2013-06-04,1207.331
2013-06-05,1190.761
2013-06-06,1184.615
2013-06-07,1180.581
2013-06-10,1171.555
2013-06-11,1149.32
2013-06-12,1147.447
2013-06-13,1136.695
2013-06-14,1144.823
2013-06-17,1151.024
2013-06-18,1147.783
2013-06-19,1139.309
2013-06-20,1094.366
2013-06-21,1084.313
2013-06-24,1064.003
2013-06-25,1069.872
2013-06-26,1088.696
2013-06-27,1106.129
2013-06-28,1129.909
2013-07-01,1132.676
2013-07-02,1117.69
2013-07-03,1094.511
2013-07-04,1108.759
2013-07-05,1104.49
2013-07-08,1092.158
2013-07-09,1101.531
2013-07-10,1106.028
2013-07-11,1138.83
2013-07-12,1140.028
2013-07-15,1148.019
2013-07-16,1149.019
2013-07-17,1158.418
2013-07-18,1159.444
2013-07-19,1153.363
2013-07-22,1159.788
2013-07-23,1179.81
2013-07-24,1175.885
2013-07-25,1171.66
2013-07-26,1171.074
2013-07-29,1163.957
2013-07-30,1162.14
2013-07-31,1153.616
2013-08-01,1162.242
2013-08-02,1163.295
2013-08-05,1164.629
2013-08-06,1151.898
2013-08-07,1143.846
2013-08-08,1156.117
2013-08-09,1161.815
2013-08-12,1171.097
2013-08-13,1180.063
2013-08-14,1184.281
2013-08-15,1176.761
2013-08-16,1174.808
2013-08-19,1160.357
2013-08-20,1145.339
2013-08-21,1134.912
2013-08-22,1135.78
2013-08-23,1146.618
2013-08-26,1147.178
2013-08-27,1127.518
2013-08-28,1121.125
2013-08-29,1131.208
2013-08-30,1139.203
2013-09-02,1151.408
2013-09-03,1148.501
2013-09-04,1154.569
2013-09-05,1167.378
2013-09-06,1178.352
2013-09-09,1201.067
2013-09-10,1221.421
2013-09-11,1220.561
2013-09-12,1216.572
2013-09-13,1211.975
2013-09-16,1231.41
2013-09-17,1233.527
2013-09-18,1232.012
2013-09-19,1258.709
2013-09-20,1248.252
2013-09-23,1251.131
2013-09-24,1243.284
2013-09-25,1240.42
2013-09-26,1234.921
2013-09-27,1230.807
2013-09-30,1214.46
2013-10-01,1224.398
2013-10-02,1223.079
2013-10-03,1231.094
2013-10-04,1234.219
2013-10-07,1229.124
2013-10-08,1234.815
2013-10-09,1230.923
2013-10-10,1240.845
2013-10-11,1252.573
2013-10-14,1253.014
2013-10-15,1261.825
2013-10-16,1264.644
2013-10-17,1266.166
2013-10-18,1273.122
2013-10-21,1273.822
2013-10-22,1274.176
2013-10-23,1259.425
2013-10-24,1255.575
2013-10-25,1252.553
2013-10-28,1262.879
2013-10-29,1267.571
2013-10-30,1274.599
2013-10-31,1265.777
2013-11-01,1256.074
2013-11-04,1256.017
2013-11-05,1243.344
2013-11-06,1246.876
2013-11-07,1240.092
2013-11-08,1221.88
2013-11-11,1220.321
2013-11-12,1215.72
2013-11-13,1201.027
2013-11-14,1213.689
2013-11-15,1231.907
2013-11-18,1257.737
2013-11-19,1258.597
2013-11-20,1252.943
2013-11-21,1233.694
2013-11-22,1238.611
2013-11-25,1236.334
2013-11-26,1225.109
2013-11-27,1228.828
2013-11-28,1231.507
2013-11-29,1239.639
2013-12-02,1232.296
2013-12-03,1219.97
2013-12-04,1212.404
2013-12-05,1216.057
2013-12-06,1221.647
2013-12-09,1232.617
2013-12-10,1232.512
2013-12-11,1216.506
2013-12-12,1204.358
2013-12-13,1205.293
2013-12-16,1204.59
2013-12-17,1204.76
2013-12-18,1209.34
2013-12-19,1204.379
2013-12-20,1204.212
2013-12-23,1208.597
2013-12-24,1212.868
2013-12-25,1212.032
2013-12-26,1211.308
2013-12-27,1215.599
2013-12-30,1220.689
2013-12-31,1220.905
2014-01-01,1220.71
2014-01-02,1204.696
2014-01-03,1190.32
2014-01-06,1180.986
2014-01-07,1178.993
2014-01-08,1180.366
2014-01-09,1169.038
2014-01-10,1177.63
2014-01-13,1187.094
2014-01-14,1183.132
2014-01-15,1185.442
2014-01-16,1181.49
2014-01-17,1178.478
2014-01-20,1175.307
2014-01-21,1179.201
2014-01-22,1186.085
2014-01-23,1169.289
2014-01-24,1154.499
2014-01-27,1136.207
2014-01-28,1138.154
2014-01-29,1140.562
2014-01-30,1141.045
2014-01-31,1140.328
2014-02-03,1127.08
2014-02-04,1117.567
2014-02-05,1117.325
2014-02-06,1132.466
2014-02-07,1139.883
2014-02-10,1137.537
2014-02-11,1148.603
2014-02-12,1158.598
2014-02-13,1147.079
2014-02-14,1161.176
2014-02-17,1169.197
2014-02-18,1161.675
2014-02-19,1163.026
2014-02-20,1154.557
2014-02-21,1163.156
2014-02-24,1162.283
2014-02-25,1155.657
2014-02-26,1152.73
2014-02-27,1161.041
2014-02-28,1161.714
2014-03-03,1142.476
2014-03-04,1150.299
2014-03-05,1151.189
2014-03-06,1163.813
2014-03-07,1159.949
2014-03-10,1145.35
2014-03-11,1144.692
2014-03-12,1133.506
2014-03-13,1129.783
2014-03-14,1126.746
2014-03-17,1136.562
2014-03-18,1145.419
2014-03-19,1144.008
2014-03-20,1133.102
2014-03-21,1138.23
2014-03-24,1152.049
2014-03-25,1161.623
2014-03-26,1174.825
2014-03-27,1187.537
2014-03-28,1198.596
2014-03-31,1210.711
2014-04-01,1215.673
2014-04-02,1219.547
2014-04-03,1214.629
2014-04-04,1220.552
2014-04-07,1227.344
2014-04-08,1236.881
2014-04-09,1239.873
2014-04-10,1244.547
2014-04-11,1240.301
2014-04-14,1234.875
2014-04-15,1218.378
2014-04-16,1221.64
2014-04-17,1231.447
2014-04-18,1234.465
2014-04-21,1232.799
2014-04-22,1229.026
2014-04-23,1221.461
2014-04-24,1221.277
2014-04-25,1207.507
2014-04-28,1210.716
2014-04-29,1223.011
2014-04-30,1219.633
2014-05-01,1220.565
2014-05-02,1229.537
2014-05-05,1226.867
2014-05-06,1232.263
2014-05-07,1234.702
2014-05-08,1242.391
2014-05-09,1239.782
2014-05-12,1248.664
2014-05-13,1257.039
2014-05-14,1269.477
2014-05-15,1264.707
2014-05-16,1269.95
2014-05-19,1276.706
2014-05-20,1267.077
2014-05-21,1269.348
2014-05-22,1282.024
2014-05-23,1284.852
2014-05-26,1283.3
2014-05-27,1271.638
2014-05-28,1277.825
2014-05-29,1278.792
2014-05-30,1263.744
2014-06-02,1267.265
2014-06-03,1274.311
2014-06-04,1269.075
2014-06-05,1273.924
2014-06-06,1288.274
2014-06-09,1294.91
2014-06-10,1303.874
2014-06-11,1302.949
2014-06-12,1301.945
2014-06-13,1297.342
2014-06-16,1293.225
2014-06-17,1289.057
2014-06-18,1291.505
2014-06-19,1299.642
2014-06-20,1291.804
2014-06-23,1292.28
2014-06-24,1299.195
2014-06-25,1291.492
2014-06-26,1298.146
2014-06-27,1297.949
2014-06-30,1302.56
2014-07-01,1302.179
2014-07-02,1313.446
2014-07-03,1313.921
2014-07-04,1314.757
2014-07-07,1316.953
2014-07-08,1318.107
2014-07-09,1314.381
2014-07-10,1318.177
2014-07-11,1312.728
2014-07-14,1321.039
2014-07-15,1326.995
2014-07-16,1331.137
2014-07-17,1327.859
2014-07-18,1330.096
2014-07-21,1330.241
2014-07-22,1344.592
2014-07-23,1350.831
2014-07-24,1356.642
2014-07-25,1353.095
2014-07-28,1353.478
2014-07-29,1355.971
2014-07-30,1355.952
2014-07-31,1342.255
2014-08-01,1333.029
2014-08-04,1342.277
2014-08-05,1333.358
2014-08-06,1326.107
2014-08-07,1322.31
2014-08-08,1312.58
2014-08-11,1333.277
2014-08-12,1335.914
2014-08-13,1341.812
2014-08-14,1345.37
2014-08-15,1351.616
2014-08-18,1354.95
2014-08-19,1364.821
2014-08-20,1365.114
2014-08-21,1360.845
2014-08-22,1362.672
2014-08-25,1367.115
2014-08-26,1369.587
2014-08-27,1379.618
2014-08-28,1372.589
2014-08-29,1375.446
2014-09-01,1378.377
2014-09-02,1375.175
2014-09-03,1394.928
2014-09-04,1392.197
2014-09-05,1389.369
2014-09-08,1387.781
2014-09-09,1378.783
2014-09-10,1362.137
2014-09-11,1354.799
2014-09-12,1344.782
2014-09-15,1337.598
2014-09-16,1336.11
2014-09-17,1347.84
2014-09-18,1336.144
2014-09-19,1330.191
2014-09-22,1312.321
2014-09-23,1303.682
2014-09-24,1308.028
2014-09-25,1293.379
2014-09-26,1289.287
2014-09-29,1267.142
2014-09-30,1261.162
2014-10-01,1249.949
2014-10-02,1243.317
2014-10-03,1249.865
2014-10-06,1266.723
2014-10-07,1269.403
2014-10-08,1255.287
2014-10-09,1268.899
2014-10-10,1246.215
2014-10-13,1256.383
2014-10-14,1255.94
2014-10-15,1242.451
2014-10-16,1223.184
2014-10-17,1232.146
2014-10-20,1237.216
2014-10-21,1233.95
2014-10-22,1236.819
2014-10-23,1230.346
2014-10-24,1235.08
2014-10-27,1225.358
2014-10-28,1243.844
2014-10-29,1258.422
2014-10-30,1260.412
2014-10-31,1268.007
2014-11-03,1258.955
2014-11-04,1254.926
2014-11-05,1240.489
2014-11-06,1234.872
2014-11-07,1230.27
2014-11-10,1240.536
2014-11-11,1236.27
2014-11-12,1240.273
2014-11-13,1235.567
2014-11-14,1230.152
2014-11-17,1224.127
2014-11-18,1226.819
2014-11-19,1226.252
2014-11-20,1226.012
2014-11-21,1246.311
2014-11-24,1257.611
2014-11-25,1254.029
2014-11-26,1256.858
2014-11-27,1254.929
2014-11-28,1243.512
2014-12-01,1215.032
2014-12-02,1215.323
2014-12-03,1217.679
2014-12-04,1222.3
2014-12-05,1222.834
2014-12-08,1212.441
2014-12-09,1192.372
2014-12-10,1183.071
2014-12-11,1166.858
2014-12-12,1156.153
2014-12-15,1136.122
2014-12-16,1117.924
2014-12-17,1133.468
2014-12-18,1153.614
2014-12-19,1164.785
2014-12-22,1186.254
2014-12-23,1179.98
2014-12-24,1178.294
2014-12-25,1177.516
2014-12-26,1178.254
2014-12-29,1187.151
