Date,EM (EMERGING MARKETS) LARGE VALUE Large Cap
2010-07-14,1104.194
2010-07-15,1098.334
2010-07-16,1087.151
2010-07-19,1083.121
2010-07-20,1093.57
2010-07-21,1106.607
2010-07-22,1117.678
2010-07-23,1126.484
2010-07-26,1131.683
2010-07-27,1138.46
2010-07-28,1138.771
2010-07-29,1140.99
2010-07-30,1138.01
2010-08-02,1162.717
2010-08-03,1158.395
2010-08-04,1160.187
2010-08-05,1161.415
2010-08-06,1161.371
2010-08-09,1166.208
2010-08-10,1147.942
2010-08-11,1125.299
2010-08-12,1120.074
2010-08-13,1122.902
2010-08-16,1127.742
2010-08-17,1137.106
2010-08-18,1135.868
2010-08-19,1134.122
2010-08-20,1127.734
2010-08-23,1125.117
2010-08-24,1110.342
2010-08-25,1099.602
2010-08-26,1103.629
2010-08-27,1109.64
2010-08-30,1110.744
2010-08-31,1107.841
2010-09-01,1131.794
2010-09-02,1137.649
2010-09-03,1148.966
2010-09-06,1158.646
2010-09-07,1153.044
2010-09-08,1149.07
2010-09-09,1154.504
2010-09-10,1158.159
2010-09-13,1182.8
2010-09-14,1182.965
2010-09-15,1185.229
2010-09-16,1176.732
2010-09-17,1181.977
2010-09-20,1191.932
2010-09-21,1189.92
2010-09-22,1193.655
2010-09-23,1193.095
2010-09-24,1199.477
2010-09-27,1209.041
2010-09-28,1207.188
2010-09-29,1218.535
2010-09-30,1223.638
2010-10-01,1235.943
2010-10-04,1243.482
2010-10-05,1251.494
2010-10-06,1261.284
2010-10-07,1256.248
2010-10-08,1253.719
2010-10-11,1261.288
2010-10-12,1251.482
2010-10-13,1270.791
2010-10-14,1283.452
2010-10-15,1277.698
2010-10-18,1266.733
2010-10-19,1251.186
2010-10-20,1253.414
2010-10-21,1255.553
2010-10-22,1254.707
2010-10-25,1266.037
2010-10-26,1270.87
2010-10-27,1251.122
2010-10-28,1254.781
2010-10-29,1257.592
2010-11-01,1274.631
2010-11-02,1277.689
2010-11-03,1288.822
2010-11-04,1311.292
2010-11-05,1317.873
2010-11-08,1318.812
2010-11-09,1317.075
2010-11-10,1309.511
2010-11-11,1298.87
2010-11-12,1278.826
2010-11-15,1271.378
2010-11-16,1256.149
2010-11-17,1248.72
2010-11-18,1266.245
2010-11-19,1265.821
2010-11-22,1264.713
2010-11-23,1237.964
2010-11-24,1247.493
2010-11-25,1249.456
2010-11-26,1229.995
2010-11-29,1229.358
2010-11-30,1222.728
2010-12-01,1248.374
2010-12-02,1267.823
2010-12-03,1276.831
2010-12-06,1281.823
2010-12-07,1285.86
2010-12-08,1268.018
2010-12-09,1269.656
2010-12-10,1268.481
2010-12-13,1281.433
2010-12-14,1286.747
2010-12-15,1275.039
2010-12-16,1266.726
2010-12-17,1272.205
2010-12-20,1268.909
2010-12-21,1284.622
2010-12-22,1286.829
2010-12-23,1288.0
2010-12-24,1286.897
2010-12-27,1285.794
2010-12-28,1286.416
2010-12-29,1298.599
2010-12-30,1309.12
2010-12-31,1316.521
2011-01-03,1330.129
2011-01-04,1330.331
2011-01-05,1326.311
2011-01-06,1318.364
2011-01-07,1308.204
2011-01-10,1297.393
2011-01-11,1306.878
2011-01-12,1332.188
2011-01-13,1332.154
2011-01-14,1328.544
2011-01-17,1322.175
2011-01-18,1328.151
2011-01-19,1332.293
2011-01-20,1311.549
2011-01-21,1306.156
2011-01-24,1304.709
2011-01-25,1303.299
2011-01-26,1309.958
2011-01-27,1310.198
2011-01-28,1294.214
2011-01-31,1288.3
2011-02-01,1304.91
2011-02-02,1311.858
2011-02-03,1310.332
2011-02-04,1306.334
2011-02-07,1303.931
2011-02-08,1303.247
2011-02-09,1286.569
2011-02-10,1263.934
2011-02-11,1266.302
2011-02-14,1280.54
2011-02-15,1277.399
2011-02-16,1284.432
2011-02-17,1286.731
2011-02-18,1296.672
2011-02-21,1295.562
2011-02-22,1278.156
2011-02-23,1275.065
2011-02-24,1267.389
2011-02-25,1280.793
2011-02-28,1289.975
2011-03-01,1293.408
2011-03-02,1295.292
2011-03-03,1309.626
2011-03-04,1321.853
2011-03-07,1314.812
2011-03-08,1319.164
2011-03-09,1317.207
2011-03-10,1292.31
2011-03-11,1285.933
2011-03-14,1298.537
2011-03-15,1272.998
2011-03-16,1276.2
2011-03-17,1273.829
2011-03-18,1280.222
2011-03-21,1292.049
2011-03-22,1301.735
2011-03-23,1308.419
2011-03-24,1319.667
2011-03-25,1330.163
2011-03-28,1324.67
2011-03-29,1329.129
2011-03-30,1348.536
2011-03-31,1360.838
2011-04-01,1377.327
2011-04-04,1388.134
2011-04-05,1389.007
2011-04-06,1396.741
2011-04-07,1392.404
2011-04-08,1396.953
2011-04-11,1389.501
2011-04-12,1362.458
2011-04-13,1368.72
2011-04-14,1361.329
2011-04-15,1362.554
2011-04-18,1336.041
2011-04-19,1343.514
2011-04-20,1377.591
2011-04-21,1388.873
2011-04-22,1389.606
2011-04-25,1384.996
2011-04-26,1385.307
2011-04-27,1384.304
2011-04-28,1383.014
2011-04-29,1389.141
2011-05-02,1391.082
2011-05-03,1368.778
2011-05-04,1351.95
2011-05-05,1337.804
2011-05-06,1341.378
2011-05-09,1339.348
2011-05-10,1346.823
2011-05-11,1344.563
2011-05-12,1322.702
2011-05-13,1319.007
2011-05-16,1309.728
2011-05-17,1307.12
2011-05-18,1316.258
2011-05-19,1314.515
2011-05-20,1315.432
2011-05-23,1285.19
2011-05-24,1298.296
2011-05-25,1292.795
2011-05-26,1309.238
2011-05-27,1328.18
2011-05-30,1327.832
2011-05-31,1348.5
2011-06-01,1345.903
2011-06-02,1337.218
2011-06-03,1331.538
2011-06-06,1322.581
2011-06-07,1329.419
2011-06-08,1323.457
2011-06-09,1319.629
2011-06-10,1305.626
2011-06-13,1302.916
2011-06-14,1312.969
2011-06-15,1304.669
2011-06-16,1283.614
2011-06-17,1280.265
2011-06-20,1273.998
2011-06-21,1291.205
2011-06-22,1293.764
2011-06-23,1280.75
2011-06-24,1294.091
2011-06-27,1290.907
2011-06-28,1301.003
2011-06-29,1313.965
2011-06-30,1328.883
2011-07-01,1339.088
2011-07-04,1352.49
2011-07-05,1347.556
2011-07-06,1338.754
2011-07-07,1346.03
2011-07-08,1342.462
2011-07-11,1317.086
2011-07-12,1293.656
2011-07-13,1311.25
2011-07-14,1306.731
2011-07-15,1306.193
2011-07-18,1291.095
2011-07-19,1299.964
2011-07-20,1310.8
2011-07-21,1321.663
2011-07-22,1332.058
2011-07-25,1329.281
2011-07-26,1340.188
2011-07-27,1329.963
2011-07-28,1325.169
2011-07-29,1318.018
2011-08-01,1328.819
2011-08-02,1304.543
2011-08-03,1275.493
2011-08-04,1245.528
2011-08-05,1211.226
2011-08-08,1153.847
2011-08-09,1122.498
2011-08-10,1136.464
2011-08-11,1148.252
2011-08-12,1149.347
2011-08-15,1177.695
2011-08-16,1184.247
2011-08-17,1190.064
2011-08-18,1155.793
2011-08-19,1132.821
2011-08-22,1134.763
2011-08-23,1155.862
2011-08-24,1147.969
2011-08-25,1143.786
2011-08-26,1145.364
2011-08-29,1180.04
2011-08-30,1187.882
2011-08-31,1206.775
2011-09-01,1211.729
2011-09-02,1191.525
2011-09-05,1157.251
2011-09-06,1158.748
2011-09-07,1185.013
2011-09-08,1191.546
2011-09-09,1164.864
2011-09-12,1141.454
2011-09-13,1135.27
2011-09-14,1124.885
2011-09-15,1138.261
2011-09-16,1151.901
2011-09-19,1121.774
2011-09-20,1123.503
2011-09-21,1111.247
2011-09-22,1042.456
2011-09-23,1019.39
2011-09-26,1015.529
2011-09-27,1063.138
2011-09-28,1058.429
2011-09-29,1063.427
2011-09-30,1047.667
2011-10-03,1016.901
2011-10-04,994.766
2011-10-05,1000.707
2011-10-06,1030.195
2011-10-07,1048.364
2011-10-10,1066.323
2011-10-11,1078.418
2011-10-12,1092.276
2011-10-13,1097.792
2011-10-14,1105.461
2011-10-17,1110.055
2011-10-18,1093.979
2011-10-19,1105.005
2011-10-20,1079.416
2011-10-21,1093.69
2011-10-24,1126.077
2011-10-25,1133.939
2011-10-26,1138.306
2011-10-27,1175.729
2011-10-28,1197.641
2011-10-31,1183.079
2011-11-01,1153.485
2011-11-02,1162.792
2011-11-03,1158.971
2011-11-04,1176.002
2011-11-07,1178.15
2011-11-08,1178.968
2011-11-09,1165.878
2011-11-10,1136.379
2011-11-11,1158.1
2011-11-14,1162.914
2011-11-15,1154.946
2011-11-16,1146.071
2011-11-17,1136.334
2011-11-18,1116.752
2011-11-21,1089.483
2011-11-22,1087.585
2011-11-23,1059.947
2011-11-24,1061.277
2011-11-25,1049.911
2011-11-28,1080.37
2011-11-29,1086.39
2011-11-30,1110.532
2011-12-01,1147.588
2011-12-02,1151.79
2011-12-05,1159.783
2011-12-06,1143.451
2011-12-07,1150.301
2011-12-08,1134.226
2011-12-09,1118.555
2011-12-12,1105.536
2011-12-13,1097.583
2011-12-14,1081.419
2011-12-15,1074.324
2011-12-16,1079.795
2011-12-19,1061.58
2011-12-20,1077.263
2011-12-21,1095.36
2011-12-22,1101.596
2011-12-23,1110.552
2011-12-26,1109.922
2011-12-27,1105.815
2011-12-28,1090.534
2011-12-29,1091.581
2011-12-30,1093.861
2012-01-02,1095.151
2012-01-03,1125.838
2012-01-04,1124.462
2012-01-05,1121.308
2012-01-06,1115.463
2012-01-09,1120.921
2012-01-10,1144.028
2012-01-11,1144.814
2012-01-12,1151.751
2012-01-13,1151.386
2012-01-16,1151.847
2012-01-17,1177.514
2012-01-18,1188.301
2012-01-19,1200.763
2012-01-20,1205.319
2012-01-23,1212.624
2012-01-24,1211.295
2012-01-25,1213.967
2012-01-26,1230.606
2012-01-27,1234.591
2012-01-30,1221.974
2012-01-31,1239.072
2012-02-01,1253.579
2012-02-02,1270.446
2012-02-03,1274.997
2012-02-06,1275.321
2012-02-07,1277.363
2012-02-08,1291.966
2012-02-09,1291.793
2012-02-10,1264.96
2012-02-13,1279.901
2012-02-14,1271.737
2012-02-15,1282.606
2012-02-16,1269.862
2012-02-17,1283.968
2012-02-20,1288.802
2012-02-21,1286.188
2012-02-22,1282.772
2012-02-23,1278.286
2012-02-24,1289.779
2012-02-27,1274.609
2012-02-28,1291.097
2012-02-29,1302.366
2012-03-01,1300.401
2012-03-02,1305.233
2012-03-05,1285.076
2012-03-06,1253.053
2012-03-07,1247.264
2012-03-08,1264.093
2012-03-09,1271.734
2012-03-12,1262.04
2012-03-13,1284.031
2012-03-14,1282.809
2012-03-15,1280.122
2012-03-16,1278.921
2012-03-19,1272.992
2012-03-20,1258.839
2012-03-21,1255.843
2012-03-22,1244.58
2012-03-23,1246.17
2012-03-26,1249.13
2012-03-27,1260.135
2012-03-28,1244.788
2012-03-29,1231.614
2012-03-30,1244.385
2012-04-02,1250.924
2012-04-03,1258.739
2012-04-04,1235.528
2012-04-05,1232.608
2012-04-06,1230.571
2012-04-09,1217.691
2012-04-10,1207.723
2012-04-11,1207.727
2012-04-12,1222.767
2012-04-13,1227.362
2012-04-16,1218.184
2012-04-17,1218.261
2012-04-18,1220.303
2012-04-19,1218.493
2012-04-20,1216.623
2012-04-23,1200.435
2012-04-24,1203.315
2012-04-25,1202.763
2012-04-26,1205.729
2012-04-27,1209.584
2012-04-30,1216.692
2012-05-01,1216.125
2012-05-02,1223.308
2012-05-03,1214.656
2012-05-04,1200.729
2012-05-07,1188.772
2012-05-08,1177.603
2012-05-09,1160.797
2012-05-10,1164.158
2012-05-11,1150.783
2012-05-14,1126.499
2012-05-15,1120.57
2012-05-16,1097.728
2012-05-17,1091.784
2012-05-18,1077.97
2012-05-21,1087.88
2012-05-22,1094.06
2012-05-23,1067.49
2012-05-24,1072.246
2012-05-25,1072.405
2012-05-28,1081.833
2012-05-29,1097.538
2012-05-30,1080.114
2012-05-31,1077.961
2012-06-01,1064.286
2012-06-04,1055.86
2012-06-05,1061.449
2012-06-06,1081.419
2012-06-07,1091.784
2012-06-08,1080.503
2012-06-11,1089.62
2012-06-12,1087.479
2012-06-13,1095.393
2012-06-14,1089.857
2012-06-15,1107.683
2012-06-18,1116.489
2012-06-19,1129.62
2012-06-20,1135.783
2012-06-21,1117.493
2012-06-22,1100.237
2012-06-25,1083.733
2012-06-26,1086.334
2012-06-27,1092.473
2012-06-28,1084.195
2012-06-29,1122.987
2012-07-02,1128.909
2012-07-03,1149.194
2012-07-04,1146.821
2012-07-05,1146.283
2012-07-06,1133.3
2012-07-09,1122.765
2012-07-10,1119.628
2012-07-11,1116.047
2012-07-12,1095.202
2012-07-13,1109.526
2012-07-16,1109.074
2012-07-17,1117.723
2012-07-18,1115.883
2012-07-19,1127.04
2012-07-20,1120.95
2012-07-23,1091.994
2012-07-24,1087.278
2012-07-25,1083.595
2012-07-26,1096.739
2012-07-27,1126.839
2012-07-30,1136.555
2012-07-31,1140.537
2012-08-01,1142.006
2012-08-02,1131.191
2012-08-03,1142.181
2012-08-06,1159.314
2012-08-07,1161.17
2012-08-08,1166.669
2012-08-09,1176.358
2012-08-10,1176.335
2012-08-13,1169.774
2012-08-14,1176.116
2012-08-15,1172.564
2012-08-16,1173.184
2012-08-17,1167.86
2012-08-20,1164.271
2012-08-21,1170.698
2012-08-22,1164.381
2012-08-23,1168.515
2012-08-24,1156.692
2012-08-27,1154.36
2012-08-28,1148.848
2012-08-29,1141.374
2012-08-30,1128.911
2012-08-31,1131.434
2012-09-03,1136.569
2012-09-04,1130.177
2012-09-05,1121.865
2012-09-06,1137.378
2012-09-07,1161.448
2012-09-10,1164.302
2012-09-11,1166.359
2012-09-12,1173.51
2012-09-13,1178.863
2012-09-14,1220.609
2012-09-17,1220.642
2012-09-18,1214.059
2012-09-19,1216.558
2012-09-20,1202.931
2012-09-21,1211.648
2012-09-24,1208.062
2012-09-25,1203.71
2012-09-26,1190.658
2012-09-27,1199.515
2012-09-28,1202.338
2012-10-01,1205.569
2012-10-02,1206.299
2012-10-03,1200.961
2012-10-04,1203.58
2012-10-05,1207.721
2012-10-08,1194.787
2012-10-09,1194.092
2012-10-10,1188.463
2012-10-11,1197.095
2012-10-12,1196.592
2012-10-15,1196.161
2012-10-16,1204.527
2012-10-17,1214.926
2012-10-18,1219.568
2012-10-19,1211.129
2012-10-22,1212.483
2012-10-23,1198.464
2012-10-24,1195.662
2012-10-25,1201.063
2012-10-26,1192.074
2012-10-29,1191.978
2012-10-30,1192.999
2012-10-31,1193.287
2012-11-01,1198.336
2012-11-02,1204.684
2012-11-05,1197.522
2012-11-06,1204.112
2012-11-07,1205.105
2012-11-08,1187.651
2012-11-09,1181.517
2012-11-12,1177.308
2012-11-13,1167.122
2012-11-14,1165.667
2012-11-15,1158.864
2012-11-16,1152.733
2012-11-19,1164.114
2012-11-20,1163.928
2012-11-21,1164.734
2012-11-22,1170.275
2012-11-23,1181.061
2012-11-26,1180.411
2012-11-27,1180.666
2012-11-28,1174.026
2012-11-29,1189.329
2012-11-30,1191.445
2012-12-03,1191.116
2012-12-04,1190.438
2012-12-05,1201.926
2012-12-06,1207.117
2012-12-07,1209.863
2012-12-10,1217.041
2012-12-11,1225.568
2012-12-12,1234.697
2012-12-13,1234.861
2012-12-14,1238.53
2012-12-17,1236.091
2012-12-18,1244.967
2012-12-19,1254.48
2012-12-20,1256.344
2012-12-21,1245.853
2012-12-24,1245.674
2012-12-25,1247.597
2012-12-26,1249.644
2012-12-27,1250.846
2012-12-28,1256.812
2012-12-31,1256.306
2013-01-01,1256.992
2013-01-02,1283.159
2013-01-03,1289.81
2013-01-04,1284.175
2013-01-07,1281.945
2013-01-08,1273.171
2013-01-09,1276.62
2013-01-10,1283.951
2013-01-11,1280.377
2013-01-14,1290.576
2013-01-15,1283.936
2013-01-16,1279.887
2013-01-17,1283.777
2013-01-18,1292.762
2013-01-21,1290.567
2013-01-22,1291.675
2013-01-23,1289.372
2013-01-24,1284.323
2013-01-25,1282.58
2013-01-28,1275.644
2013-01-29,1282.215
2013-01-30,1277.63
2013-01-31,1277.63
2013-02-01,1284.597
2013-02-04,1282.767
2013-02-05,1272.501
2013-02-06,1267.587
2013-02-07,1259.755
2013-02-08,1260.127
2013-02-11,1256.91
2013-02-12,1257.444
2013-02-13,1265.078
2013-02-14,1265.67
2013-02-15,1264.084
2013-02-18,1261.537
2013-02-19,1261.239
2013-02-20,1264.105
2013-02-21,1244.699
2013-02-22,1245.517
2013-02-25,1247.253
2013-02-26,1232.886
2013-02-27,1237.853
2013-02-28,1247.487
2013-03-01,1242.959
2013-03-04,1226.367
2013-03-05,1236.285
2013-03-06,1252.989
2013-03-07,1253.029
2013-03-08,1260.838
2013-03-11,1260.709
2013-03-12,1253.466
2013-03-13,1239.538
2013-03-14,1240.459
2013-03-15,1236.477
2013-03-18,1223.396
2013-03-19,1213.903
2013-03-20,1215.433
2013-03-21,1210.665
2013-03-22,1204.682
2013-03-25,1211.844
2013-03-26,1218.425
2013-03-27,1223.642
2013-03-28,1222.776
2013-03-29,1225.385
2013-04-01,1220.348
2013-04-02,1215.803
2013-04-03,1211.064
2013-04-04,1200.666
2013-04-05,1191.001
2013-04-08,1188.772
2013-04-09,1201.041
2013-04-10,1209.248
2013-04-11,1212.501
2013-04-12,1200.369
2013-04-15,1179.561
2013-04-16,1184.76
2013-04-17,1173.882
2013-04-18,1170.91
2013-04-19,1186.829
2013-04-22,1187.462
2013-04-23,1187.263
2013-04-24,1199.233
2013-04-25,1212.137
2013-04-26,1205.96
2013-04-29,1213.324
2013-04-30,1225.925
2013-05-01,1224.331
2013-05-02,1220.659
2013-05-03,1226.178
2013-05-06,1232.798
2013-05-07,1241.841
2013-05-08,1249.266
2013-05-09,1249.052
2013-05-10,1238.575
2013-05-13,1226.629
2013-05-14,1230.389
2013-05-15,1228.319
2013-05-16,1228.616
2013-05-17,1228.638
2013-05-20,1233.538
2013-05-21,1232.571
2013-05-22,1231.178
2013-05-23,1204.53
2013-05-24,1204.629
2013-05-27,1206.802
2013-05-28,1210.482
2013-05-29,1197.792
2013-05-30,1192.28
2013-05-31,1182.925
2013-06-03,1174.602
2013-06-04,1180.283
2013-06-05,1164.084
2013-06-06,1158.076
2013-06-07,1153.975
2013-06-10,1145.098
2013-06-11,1123.365
2013-06-12,1121.527
2013-06-13,1110.778
2013-06-14,1118.721
2013-06-17,1124.57
2013-06-18,1121.394
2013-06-19,1113.098
2013-06-20,1069.144
2013-06-21,1059.268
2013-06-24,1039.408
2013-06-25,1045.127
2013-06-26,1063.511
2013-06-27,1080.541
2013-06-28,1103.73
2013-07-01,1106.405
2013-07-02,1091.765
2013-07-03,1069.11
2013-07-04,1083.027
2013-07-05,1078.857
2013-07-08,1066.771
2013-07-09,1075.922
2013-07-10,1080.257
2013-07-11,1112.296
2013-07-12,1113.463
2013-07-15,1121.248
2013-07-16,1122.225
2013-07-17,1131.244
2013-07-18,1132.246
2013-07-19,1126.307
2013-07-22,1132.561
2013-07-23,1152.077
2013-07-24,1148.176
2013-07-25,1143.999
2013-07-26,1143.399
2013-07-29,1136.45
2013-07-30,1134.642
2013-07-31,1126.319
2013-08-01,1134.692
2013-08-02,1135.684
2013-08-05,1136.986
2013-08-06,1124.547
2013-08-07,1116.667
2013-08-08,1128.561
2013-08-09,1134.123
2013-08-12,1143.166
2013-08-13,1151.849
2013-08-14,1155.924
2013-08-15,1148.559
2013-08-16,1146.547
2013-08-19,1132.401
2013-08-20,1117.745
2013-08-21,1107.568
2013-08-22,1108.399
2013-08-23,1118.976
2013-08-26,1119.523
2013-08-27,1100.301
2013-08-28,1094.062
2013-08-29,1103.856
2013-08-30,1111.657
2013-09-02,1123.556
2013-09-03,1120.684
2013-09-04,1126.561
2013-09-05,1138.933
2013-09-06,1149.637
2013-09-09,1171.658
2013-09-10,1191.514
2013-09-11,1190.671
2013-09-12,1186.771
2013-09-13,1182.285
2013-09-16,1201.24
2013-09-17,1203.26
2013-09-18,1201.77
2013-09-19,1227.811
2013-09-20,1217.604
2013-09-23,1220.412
2013-09-24,1212.757
2013-09-25,1209.964
2013-09-26,1204.6
2013-09-27,1200.586
2013-09-30,1184.641
2013-10-01,1194.332
2013-10-02,1193.044
2013-10-03,1200.858
2013-10-04,1203.907
2013-10-07,1198.82
2013-10-08,1204.371
2013-10-09,1200.575
2013-10-10,1210.253
2013-10-11,1221.68
2013-10-14,1222.11
2013-10-15,1230.704
2013-10-16,1233.454
2013-10-17,1234.938
2013-10-18,1241.587
2013-10-21,1242.269
2013-10-22,1242.614
2013-10-23,1228.229
2013-10-24,1224.473
2013-10-25,1221.526
2013-10-28,1231.597
2013-10-29,1236.173
2013-10-30,1243.027
2013-10-31,1234.423
2013-11-01,1224.946
2013-11-04,1224.89
2013-11-05,1212.531
2013-11-06,1215.975
2013-11-07,1209.359
2013-11-08,1191.599
2013-11-11,1190.068
2013-11-12,1185.576
2013-11-13,1171.247
2013-11-14,1183.593
2013-11-15,1201.369
2013-11-18,1226.532
2013-11-19,1227.371
2013-11-20,1221.857
2013-11-21,1203.086
2013-11-22,1207.881
2013-11-25,1205.644
2013-11-26,1194.693
2013-11-27,1198.319
2013-11-28,1200.932
2013-11-29,1208.862
2013-12-02,1201.7
2013-12-03,1189.679
2013-12-04,1182.301
2013-12-05,1185.863
2013-12-06,1191.3
2013-12-09,1201.996
2013-12-10,1201.894
2013-12-11,1186.285
2013-12-12,1174.425
2013-12-13,1175.337
2013-12-16,1174.65
2013-12-17,1174.815
2013-12-18,1179.281
2013-12-19,1174.444
2013-12-20,1174.281
2013-12-23,1178.544
2013-12-24,1182.709
2013-12-25,1181.894
2013-12-26,1181.161
2013-12-27,1185.345
2013-12-30,1190.309
2013-12-31,1190.52
2014-01-01,1190.33
2014-01-02,1174.704
2014-01-03,1160.685
2014-01-06,1151.574
2014-01-07,1149.63
2014-01-08,1150.97
2014-01-09,1139.923
2014-01-10,1148.301
2014-01-13,1157.527
2014-01-14,1153.663
2014-01-15,1155.916
2014-01-16,1152.063
2014-01-17,1149.126
2014-01-20,1145.98
2014-01-21,1149.777
2014-01-22,1156.489
2014-01-23,1140.112
2014-01-24,1125.691
2014-01-27,1107.773
2014-01-28,1109.622
2014-01-29,1111.957
2014-01-30,1112.428
2014-01-31,1111.729
2014-02-03,1098.722
2014-02-04,1089.446
2014-02-05,1089.211
2014-02-06,1103.942
2014-02-07,1111.172
2014-02-10,1108.851
2014-02-11,1119.582
2014-02-12,1129.325
2014-02-13,1118.055
2014-02-14,1131.795
2014-02-17,1139.608
2014-02-18,1132.276
2014-02-19,1133.569
2014-02-20,1125.315
2014-02-21,1133.689
2014-02-24,1132.837
2014-02-25,1126.36
2014-02-26,1123.506
2014-02-27,1131.607
2014-02-28,1132.258
2014-03-03,1113.501
2014-03-04,1121.115
2014-03-05,1121.983
2014-03-06,1134.252
2014-03-07,1130.475
2014-03-10,1116.231
2014-03-11,1115.59
2014-03-12,1104.675
2014-03-13,1101.022
2014-03-14,1098.062
2014-03-17,1107.629
2014-03-18,1116.26
2014-03-19,1114.885
2014-03-20,1104.225
2014-03-21,1109.222
2014-03-24,1122.538
2014-03-25,1131.866
2014-03-26,1144.731
2014-03-27,1157.088
2014-03-28,1167.864
2014-03-31,1179.636
2014-04-01,1184.46
2014-04-02,1188.214
2014-04-03,1183.144
2014-04-04,1188.914
2014-04-07,1195.434
2014-04-08,1204.709
2014-04-09,1207.618
2014-04-10,1212.171
2014-04-11,1208.023
2014-04-14,1202.738
2014-04-15,1186.529
2014-04-16,1189.661
2014-04-17,1199.211
2014-04-18,1202.139
2014-04-21,1200.507
2014-04-22,1196.832
2014-04-23,1189.466
2014-04-24,1189.287
2014-04-25,1175.877
2014-04-28,1179.001
2014-04-29,1190.863
2014-04-30,1187.574
2014-05-01,1188.482
2014-05-02,1197.191
2014-05-05,1194.59
2014-05-06,1199.844
2014-05-07,1202.217
2014-05-08,1209.704
2014-05-09,1207.162
2014-05-12,1215.735
2014-05-13,1223.889
2014-05-14,1235.998
2014-05-15,1231.349
2014-05-16,1236.442
2014-05-19,1243.02
2014-05-20,1233.645
2014-05-21,1235.855
2014-05-22,1248.146
2014-05-23,1250.85
2014-05-26,1249.339
2014-05-27,1237.871
2014-05-28,1243.842
2014-05-29,1244.784
2014-05-30,1230.133
2014-06-02,1233.56
2014-06-03,1240.417
2014-06-04,1235.303
2014-06-05,1240.023
2014-06-06,1253.988
2014-06-09,1260.448
2014-06-10,1269.173
2014-06-11,1268.273
2014-06-12,1267.035
2014-06-13,1262.539
2014-06-16,1258.482
2014-06-17,1254.422
2014-06-18,1256.804
2014-06-19,1264.538
2014-06-20,1256.911
2014-06-23,1257.293
2014-06-24,1264.011
2014-06-25,1256.473
2014-06-26,1262.916
2014-06-27,1262.679
2014-06-30,1267.161
2014-07-01,1266.705
2014-07-02,1277.408
2014-07-03,1277.762
2014-07-04,1278.517
2014-07-07,1280.62
2014-07-08,1281.736
2014-07-09,1278.089
2014-07-10,1281.754
2014-07-11,1276.456
2014-07-14,1284.437
2014-07-15,1290.16
2014-07-16,1293.866
2014-07-17,1290.596
2014-07-18,1292.769
2014-07-21,1292.909
2014-07-22,1306.851
2014-07-23,1312.916
2014-07-24,1318.563
2014-07-25,1315.115
2014-07-28,1315.484
2014-07-29,1317.906
2014-07-30,1317.888
2014-07-31,1304.575
2014-08-01,1295.514
2014-08-04,1304.499
2014-08-05,1295.821
2014-08-06,1288.76
2014-08-07,1285.059
2014-08-08,1275.604
2014-08-11,1295.641
2014-08-12,1298.172
2014-08-13,1303.81
2014-08-14,1307.205
2014-08-15,1313.272
2014-08-18,1316.511
2014-08-19,1326.088
2014-08-20,1326.363
2014-08-21,1322.215
2014-08-22,1323.971
2014-08-25,1328.25
2014-08-26,1330.651
2014-08-27,1340.392
2014-08-28,1333.353
2014-08-29,1336.11
2014-09-01,1338.95
2014-09-02,1335.839
2014-09-03,1354.986
2014-09-04,1352.246
2014-09-05,1349.475
2014-09-08,1347.872
2014-09-09,1339.127
2014-09-10,1322.96
2014-09-11,1315.79
2014-09-12,1306.049
2014-09-15,1298.952
2014-09-16,1297.507
2014-09-17,1308.883
2014-09-18,1297.501
2014-09-19,1291.721
2014-09-22,1274.368
2014-09-23,1265.979
2014-09-24,1270.198
2014-09-25,1255.974
2014-09-26,1251.999
2014-09-29,1230.486
2014-09-30,1224.677
2014-10-01,1213.786
2014-10-02,1207.345
2014-10-03,1213.703
2014-10-06,1229.964
2014-10-07,1232.567
2014-10-08,1218.861
2014-10-09,1232.078
2014-10-10,1210.047
2014-10-13,1219.92
2014-10-14,1219.489
2014-10-15,1206.382
2014-10-16,1187.675
2014-10-17,1196.283
2014-10-20,1201.206
2014-10-21,1198.034
2014-10-22,1200.82
2014-10-23,1194.536
2014-10-24,1199.132
2014-10-27,1189.692
2014-10-28,1207.64
2014-10-29,1221.793
2014-10-30,1223.726
2014-10-31,1231.095
2014-11-03,1222.298
2014-11-04,1218.385
2014-11-05,1204.368
2014-11-06,1198.915
2014-11-07,1194.448
2014-11-10,1204.383
2014-11-11,1200.231
2014-11-12,1204.118
2014-11-13,1199.548
2014-11-14,1194.291
2014-11-17,1188.442
2014-11-18,1191.053
2014-11-19,1190.503
2014-11-20,1190.267
2014-11-21,1209.975
2014-11-24,1220.931
2014-11-25,1217.453
2014-11-26,1220.197
2014-11-27,1218.325
2014-11-28,1207.24
2014-12-01,1179.583
2014-12-02,1179.865
2014-12-03,1182.152
2014-12-04,1186.637
2014-12-05,1187.151
2014-12-08,1177.061
2014-12-09,1157.577
2014-12-10,1148.539
2014-12-11,1132.799
2014-12-12,1122.396
2014-12-15,1102.949
2014-12-16,1085.283
2014-12-17,1100.373
2014-12-18,1119.93
2014-12-19,1130.697
2014-12-22,1151.533
2014-12-23,1145.401
2014-12-24,1143.765
2014-12-25,1142.969
2014-12-26,1143.686
2014-12-29,1151.802
