Date,JAPAN VALUE Standard (Large+Mid Cap)
2009-12-01,5038.742
2009-12-02,5003.116
2009-12-03,5115.325
2009-12-04,5027.119
2009-12-07,5079.693
2009-12-08,5140.46
2009-12-09,5087.084
2009-12-10,5008.898
2009-12-11,5015.805
2009-12-14,5043.622
2009-12-15,4967.896
2009-12-16,5081.553
2009-12-17,5038.004
2009-12-18,4977.328
2009-12-21,4959.562
2009-12-22,4977.026
2009-12-23,4996.624
2009-12-24,5041.241
2009-12-25,5009.103
2009-12-28,5043.984
2009-12-29,5036.623
2009-12-30,4954.886
2009-12-31,4932.798
2010-01-01,4932.798
2010-01-04,5011.044
2010-01-05,5081.195
2010-01-06,5113.306
2010-01-07,5101.848
2010-01-08,5174.061
2010-01-11,5231.47
2010-01-12,5368.002
2010-01-13,5295.843
2010-01-14,5402.338
2010-01-15,5472.239
2010-01-18,5419.114
2010-01-19,5349.46
2010-01-20,5323.578
2010-01-21,5388.813
2010-01-22,5373.361
2010-01-25,5333.662
2010-01-26,5260.95
2010-01-27,5209.916
2010-01-28,5191.54
2010-01-29,5075.497
2010-02-01,5061.724
2010-02-02,5175.483
2010-02-03,5130.777
2010-02-04,5126.21
2010-02-05,5085.892
2010-02-08,5045.544
2010-02-09,5036.151
2010-02-10,5021.546
2010-02-11,5024.902
2010-02-12,5071.152
2010-02-15,5004.752
2010-02-16,5001.458
2010-02-17,5067.237
2010-02-18,5058.079
2010-02-19,4915.814
2010-02-22,5069.678
2010-02-23,5113.615
2010-02-24,5062.723
2010-02-25,5098.887
2010-02-26,5121.943
2010-03-01,5122.394
2010-03-02,5163.745
2010-03-03,5215.752
2010-03-04,5147.838
2010-03-05,5116.901
2010-03-08,5223.448
2010-03-09,5238.841
2010-03-10,5174.763
2010-03-11,5230.141
2010-03-12,5246.866
2010-03-15,5280.081
2010-03-16,5282.686
2010-03-17,5329.61
2010-03-18,5295.871
2010-03-19,5342.008
2010-03-22,5370.191
2010-03-23,5348.307
2010-03-24,5284.398
2010-03-25,5242.764
2010-03-26,5325.859
2010-03-29,5359.082
2010-03-30,5410.815
2010-03-31,5381.071
2010-04-01,5380.503
2010-04-02,5415.415
2010-04-05,5407.532
2010-04-06,5417.907
2010-04-07,5470.183
2010-04-08,5451.878
2010-04-09,5444.693
2010-04-12,5496.948
2010-04-13,5475.955
2010-04-14,5468.264
2010-04-15,5524.338
2010-04-16,5529.407
2010-04-19,5420.088
2010-04-20,5372.383
2010-04-21,5442.691
2010-04-22,5397.871
2010-04-23,5318.031
2010-04-26,5419.041
2010-04-27,5441.735
2010-04-28,5307.12
2010-04-29,5298.389
2010-04-30,5350.75
2010-05-03,5322.442
2010-05-04,5322.161
2010-05-05,5330.056
2010-05-06,5214.734
2010-05-07,5217.255
2010-05-10,5159.901
2010-05-11,5117.296
2010-05-12,5107.21
2010-05-13,5201.033
2010-05-14,5173.701
2010-05-17,5074.546
2010-05-18,5029.632
2010-05-19,5082.1
2010-05-20,5123.221
2010-05-21,5004.527
2010-05-24,4977.813
2010-05-25,4923.167
2010-05-26,4881.891
2010-05-27,4923.006
2010-05-28,4950.669
2010-05-31,4946.284
2010-06-01,4946.834
2010-06-02,4832.719
2010-06-03,4921.233
2010-06-04,4941.43
2010-06-07,4793.574
2010-06-08,4813.536
2010-06-09,4744.677
2010-06-10,4783.553
2010-06-11,4810.436
2010-06-14,4852.5
2010-06-15,4886.357
2010-06-16,4944.989
2010-06-17,4959.732
2010-06-18,4933.298
2010-06-21,5008.277
2010-06-22,4999.423
2010-06-23,4961.324
2010-06-24,4994.237
2010-06-25,4942.857
2010-06-28,4901.239
2010-06-29,4902.588
2010-06-30,4851.076
2010-07-01,4867.968
2010-07-02,4844.431
2010-07-05,4869.626
2010-07-06,4949.503
2010-07-07,4938.1
2010-07-08,4972.059
2010-07-09,4968.586
2010-07-12,4927.592
2010-07-13,4939.316
2010-07-14,4999.89
2010-07-15,4966.681
2010-07-16,4952.454
2010-07-19,4937.598
2010-07-20,4863.043
2010-07-21,4836.376
2010-07-22,4831.282
2010-07-23,4896.383
2010-07-26,4909.196
2010-07-27,4878.691
2010-07-28,5009.913
2010-07-29,5000.729
2010-07-30,4970.189
2010-08-02,4989.467
2010-08-03,5083.915
2010-08-04,5003.067
2010-08-05,5082.164
2010-08-06,5151.959
2010-08-09,5094.24
2010-08-10,5082.417
2010-08-11,5002.205
2010-08-12,4924.176
2010-08-13,4921.819
2010-08-16,4977.388
2010-08-17,4956.459
2010-08-18,5027.024
2010-08-19,5088.848
2010-08-20,4962.822
2010-08-23,4982.78
2010-08-24,5014.147
2010-08-25,4913.344
2010-08-26,4930.104
2010-08-27,4945.817
2010-08-30,5005.188
2010-08-31,4919.238
2010-09-01,4924.026
2010-09-02,4969.314
2010-09-03,4989.011
2010-09-06,5089.139
2010-09-07,5097.058
2010-09-08,5007.09
2010-09-09,5051.967
2010-09-10,5045.002
2010-09-13,5094.553
2010-09-14,5125.421
2010-09-15,5040.112
2010-09-16,5006.075
2010-09-17,5037.04
2010-09-20,5043.207
2010-09-21,5055.647
2010-09-22,5094.692
2010-09-23,5105.873
2010-09-24,5068.95
2010-09-27,5119.899
2010-09-28,5134.189
2010-09-29,5158.502
2010-09-30,5041.747
2010-10-01,5061.952
2010-10-04,4992.975
2010-10-05,5092.128
2010-10-06,5191.16
2010-10-07,5238.778
2010-10-08,5237.766
2010-10-11,5223.407
2010-10-12,5149.076
2010-10-13,5125.673
2010-10-14,5241.025
2010-10-15,5171.466
2010-10-18,5208.843
2010-10-19,5190.549
2010-10-20,5192.017
2010-10-21,5152.637
2010-10-22,5164.319
2010-10-25,5200.061
2010-10-26,5135.223
2010-10-27,5097.535
2010-10-28,5115.299
2010-10-29,5146.582
2010-11-01,5089.219
2010-11-02,5082.921
2010-11-03,5045.147
2010-11-04,5170.287
2010-11-05,5231.845
2010-11-08,5272.141
2010-11-09,5288.684
2010-11-10,5262.538
2010-11-11,5311.569
2010-11-12,5265.488
2010-11-15,5247.742
2010-11-16,5207.474
2010-11-17,5240.89
2010-11-18,5323.186
2010-11-19,5350.474
2010-11-22,5369.228
2010-11-23,5402.559
2010-11-24,5318.612
2010-11-25,5308.945
2010-11-26,5262.948
2010-11-29,5288.19
2010-11-30,5247.066
2010-12-01,5259.138
2010-12-02,5326.362
2010-12-03,5416.795
2010-12-06,5428.667
2010-12-07,5388.406
2010-12-08,5361.797
2010-12-09,5415.0
2010-12-10,5401.411
2010-12-13,5475.637
2010-12-14,5519.697
2010-12-15,5488.899
2010-12-16,5479.545
2010-12-17,5487.726
2010-12-20,5486.867
2010-12-21,5523.669
2010-12-22,5553.072
2010-12-23,5580.485
2010-12-24,5562.483
2010-12-27,5578.559
2010-12-28,5630.075
2010-12-29,5671.337
2010-12-30,5631.461
2010-12-31,5675.898
2011-01-03,5634.907
2011-01-04,5699.617
2011-01-05,5611.35
2011-01-06,5697.346
2011-01-07,5727.824
2011-01-10,5745.481
2011-01-11,5696.225
2011-01-12,5739.806
2011-01-13,5827.983
2011-01-14,5784.285
2011-01-17,5777.987
2011-01-18,5794.731
2011-01-19,5867.824
2011-01-20,5746.929
2011-01-21,5673.598
2011-01-24,5717.807
2011-01-25,5805.718
2011-01-26,5757.694
2011-01-27,5739.99
2011-01-28,5710.682
2011-01-31,5685.84
2011-02-01,5728.29
2011-02-02,5838.016
2011-02-03,5820.728
2011-02-04,5845.599
2011-02-07,5859.422
2011-02-08,5927.854
2011-02-09,5905.292
2011-02-10,5891.174
2011-02-11,5877.044
2011-02-14,5950.28
2011-02-15,5945.389
2011-02-16,5969.331
2011-02-17,6055.663
2011-02-18,6049.78
2011-02-21,6075.984
2011-02-22,5973.734
2011-02-23,5929.283
2011-02-24,5912.729
2011-02-25,5959.923
2011-02-28,5999.402
2011-03-01,6074.379
2011-03-02,5972.922
2011-03-03,5948.895
2011-03-04,5996.319
2011-03-07,5941.418
2011-03-08,5872.6
2011-03-09,5913.114
2011-03-10,5803.591
2011-03-11,5790.892
2011-03-14,5374.406
2011-03-15,4900.479
2011-03-16,5255.767
2011-03-17,5284.993
2011-03-18,5235.187
2011-03-21,5235.832
2011-03-22,5507.174
2011-03-23,5468.67
2011-03-24,5425.263
2011-03-25,5425.154
2011-03-28,5378.669
2011-03-29,5312.053
2011-03-30,5331.154
2011-03-31,5360.085
2011-04-01,5250.785
2011-04-04,5262.49
2011-04-05,5145.494
2011-04-06,5041.285
2011-04-07,5081.358
2011-04-08,5168.566
2011-04-11,5183.27
2011-04-12,5171.769
2011-04-13,5180.57
2011-04-14,5219.177
2011-04-15,5172.543
2011-04-18,5195.631
2011-04-19,5121.121
2011-04-20,5176.321
2011-04-21,5251.592
2011-04-22,5254.027
2011-04-25,5233.352
2011-04-26,5207.596
2011-04-27,5174.909
2011-04-28,5326.844
2011-04-29,5347.852
2011-05-02,5434.637
2011-05-03,5450.1
2011-05-04,5462.601
2011-05-05,5508.703
2011-05-06,5413.888
2011-05-09,5398.688
2011-05-10,5425.256
2011-05-11,5405.892
2011-05-12,5396.805
2011-05-13,5319.967
2011-05-16,5232.709
2011-05-17,5177.191
2011-05-18,5246.357
2011-05-19,5171.834
2011-05-20,5145.289
2011-05-23,5084.159
2011-05-24,5057.94
2011-05-25,5081.977
2011-05-26,5166.441
2011-05-27,5181.435
2011-05-30,5173.842
2011-05-31,5249.555
2011-06-01,5267.73
2011-06-02,5178.809
2011-06-03,5139.248
2011-06-06,5092.201
2011-06-07,5127.99
2011-06-08,5165.444
2011-06-09,5134.893
2011-06-10,5158.224
2011-06-13,5127.345
2011-06-14,5193.401
2011-06-15,5197.706
2011-06-16,5115.73
2011-06-17,5121.437
2011-06-20,5129.994
2011-06-21,5190.26
2011-06-22,5279.041
2011-06-23,5223.475
2011-06-24,5277.933
2011-06-27,5200.95
2011-06-28,5239.945
2011-06-29,5320.315
2011-06-30,5369.255
2011-07-01,5392.445
2011-07-04,5470.919
2011-07-05,5470.428
2011-07-06,5520.267
2011-07-07,5467.656
2011-07-08,5528.683
2011-07-11,5515.282
2011-07-12,5497.817
2011-07-13,5551.08
2011-07-14,5508.101
2011-07-15,5531.283
2011-07-18,5527.437
2011-07-19,5503.177
2011-07-20,5554.467
2011-07-21,5590.548
2011-07-22,5656.191
2011-07-25,5606.819
2011-07-26,5652.232
2011-07-27,5606.587
2011-07-28,5548.982
2011-07-29,5550.792
2011-08-01,5660.862
2011-08-02,5577.757
2011-08-03,5493.872
2011-08-04,5346.185
2011-08-05,5224.164
2011-08-08,5163.972
2011-08-09,5097.923
2011-08-10,5208.846
2011-08-11,5146.238
2011-08-12,5130.434
2011-08-15,5186.812
2011-08-16,5193.63
2011-08-17,5194.264
2011-08-18,5142.581
2011-08-19,5066.522
2011-08-22,4979.425
2011-08-23,5036.369
2011-08-24,4962.372
2011-08-25,4965.226
2011-08-26,5030.544
2011-08-29,5032.003
2011-08-30,5099.726
2011-08-31,5150.722
2011-09-01,5157.169
2011-09-02,5122.044
2011-09-05,5024.161
2011-09-06,4922.344
2011-09-07,4980.442
2011-09-08,5014.24
2011-09-09,4991.662
2011-09-12,4952.402
2011-09-13,5011.963
2011-09-14,4975.833
2011-09-15,5054.25
2011-09-16,5136.295
2011-09-19,5167.89
2011-09-20,5081.788
2011-09-21,5108.267
2011-09-22,5035.108
2011-09-23,5038.41
2011-09-26,4925.726
2011-09-27,5039.219
2011-09-28,5136.719
2011-09-29,5150.101
2011-09-30,5128.114
2011-10-03,5060.349
2011-10-04,4967.486
2011-10-05,4874.732
2011-10-06,4954.817
2011-10-07,4983.033
2011-10-10,4984.981
2011-10-11,5075.228
2011-10-12,5024.195
2011-10-13,5084.979
2011-10-14,4994.786
2011-10-17,5126.134
2011-10-18,5042.006
2011-10-19,5042.32
2011-10-20,5019.678
2011-10-21,5046.217
2011-10-24,5110.587
2011-10-25,5074.258
2011-10-26,5048.451
2011-10-27,5181.216
2011-10-28,5239.286
2011-10-31,5040.444
2011-11-01,4965.133
2011-11-02,4872.077
2011-11-03,4876.138
2011-11-04,4952.143
2011-11-07,4951.332
2011-11-08,4889.958
2011-11-09,4965.752
2011-11-10,4863.944
2011-11-11,4868.882
2011-11-14,4925.162
2011-11-15,4888.757
2011-11-16,4846.799
2011-11-17,4866.209
2011-11-18,4808.586
2011-11-21,4779.999
2011-11-22,4784.794
2011-11-23,4759.164
2011-11-24,4698.866
2011-11-25,4669.618
2011-11-28,4697.502
2011-11-29,4810.636
2011-11-30,4816.949
2011-12-01,4910.443
2011-12-02,4928.866
2011-12-05,4967.836
2011-12-06,4904.056
2011-12-07,4987.224
2011-12-08,4962.896
2011-12-09,4911.572
2011-12-12,4959.333
2011-12-13,4914.573
2011-12-14,4882.37
2011-12-15,4810.042
2011-12-16,4819.129
2011-12-19,4753.731
2011-12-20,4770.023
2011-12-21,4811.925
2011-12-22,4794.252
2011-12-23,4793.638
2011-12-26,4815.009
2011-12-27,4818.155
2011-12-28,4794.409
2011-12-29,4814.292
2011-12-30,4909.058
2012-01-02,4909.058
2012-01-03,4921.21
2012-01-04,5031.166
2012-01-05,4960.504
2012-01-06,4912.927
2012-01-09,4929.869
2012-01-10,4953.328
2012-01-11,4960.012
2012-01-12,4929.118
2012-01-13,4963.163
2012-01-16,4900.41
2012-01-17,4942.214
2012-01-18,4965.649
2012-01-19,4998.133
2012-01-20,5115.07
2012-01-23,5134.463
2012-01-24,5094.843
2012-01-25,5124.925
2012-01-26,5165.566
2012-01-27,5177.179
2012-01-30,5180.025
2012-01-31,5164.603
2012-02-01,5189.407
2012-02-02,5232.599
2012-02-03,5191.764
2012-02-06,5244.889
2012-02-07,5254.786
2012-02-08,5319.452
2012-02-09,5313.596
2012-02-10,5248.134
2012-02-13,5277.637
2012-02-14,5238.002
2012-02-15,5368.361
2012-02-16,5319.437
2012-02-17,5354.381
2012-02-20,5415.885
2012-02-21,5371.997
2012-02-22,5391.252
2012-02-23,5427.674
2012-02-24,5439.368
2012-02-27,5469.043
2012-02-28,5476.321
2012-02-29,5437.825
2012-03-01,5397.731
2012-03-02,5407.169
2012-03-05,5387.492
2012-03-06,5388.714
2012-03-07,5341.312
2012-03-08,5400.407
2012-03-09,5428.013
2012-03-12,5412.601
2012-03-13,5388.319
2012-03-14,5399.306
2012-03-15,5466.319
2012-03-16,5487.793
2012-03-19,5503.571
2012-03-20,5482.182
2012-03-21,5407.398
2012-03-22,5504.65
2012-03-23,5446.757
2012-03-26,5410.497
2012-03-27,5521.226
2012-03-28,5526.413
2012-03-29,5504.966
2012-03-30,5468.298
2012-04-02,5514.43
2012-04-03,5468.641
2012-04-04,5346.204
2012-04-05,5330.321
2012-04-06,5286.363
2012-04-09,5259.19
2012-04-10,5294.213
2012-04-11,5228.135
2012-04-12,5262.982
2012-04-13,5304.229
2012-04-16,5250.667
2012-04-17,5209.395
2012-04-18,5286.175
2012-04-19,5244.525
2012-04-20,5219.695
2012-04-23,5236.784
2012-04-24,5180.914
2012-04-25,5192.159
2012-04-26,5234.26
2012-04-27,5225.318
2012-04-30,5264.911
2012-05-01,5140.202
2012-05-02,5153.853
2012-05-03,5141.029
2012-05-04,5173.209
2012-05-07,5022.415
2012-05-08,5067.263
2012-05-09,5011.782
2012-05-10,4982.243
2012-05-11,4947.965
2012-05-14,4945.789
2012-05-15,4869.66
2012-05-16,4793.849
2012-05-17,4911.697
2012-05-18,4781.112
2012-05-21,4764.719
2012-05-22,4786.309
2012-05-23,4752.221
2012-05-24,4742.657
2012-05-25,4723.759
2012-05-28,4723.203
2012-05-29,4761.984
2012-05-30,4766.171
2012-05-31,4766.378
2012-06-01,4718.172
2012-06-04,4618.136
2012-06-05,4679.887
2012-06-06,4712.858
2012-06-07,4764.198
2012-06-08,4671.386
2012-06-11,4767.16
2012-06-12,4713.011
2012-06-13,4734.113
2012-06-14,4744.235
2012-06-15,4792.45
2012-06-18,4865.664
2012-06-19,4837.003
2012-06-20,4907.968
2012-06-21,4899.796
2012-06-22,4866.509
2012-06-25,4876.705
2012-06-26,4833.79
2012-06-27,4860.476
2012-06-28,4980.399
2012-06-29,5029.095
2012-07-02,5059.428
2012-07-03,5079.03
2012-07-04,5094.651
2012-07-05,5072.465
2012-07-06,5068.703
2012-07-09,5006.785
2012-07-10,4981.823
2012-07-11,4960.12
2012-07-12,4918.11
2012-07-13,4898.18
2012-07-16,4927.417
2012-07-17,4886.273
2012-07-18,4878.301
2012-07-19,4941.598
2012-07-20,4843.369
2012-07-23,4761.903
2012-07-24,4754.034
2012-07-25,4673.906
2012-07-26,4735.005
2012-07-27,4802.337
2012-07-30,4862.595
2012-07-31,4892.43
2012-08-01,4816.826
2012-08-02,4852.428
2012-08-03,4765.507
2012-08-06,4858.907
2012-08-07,4901.585
2012-08-08,4933.015
2012-08-09,4957.094
2012-08-10,4950.0
2012-08-13,4943.066
2012-08-14,4917.998
2012-08-15,4892.019
2012-08-16,4935.875
2012-08-17,4977.491
2012-08-20,4974.899
2012-08-21,4982.345
2012-08-22,4975.902
2012-08-23,5039.06
2012-08-24,4971.746
2012-08-27,4956.648
2012-08-28,4895.812
2012-08-29,4903.194
2012-08-30,4865.108
2012-08-31,4792.134
2012-09-03,4774.806
2012-09-04,4762.376
2012-09-05,4704.982
2012-09-06,4662.51
2012-09-07,4847.186
2012-09-10,4851.226
2012-09-11,4844.765
2012-09-12,4898.574
2012-09-13,4945.928
2012-09-14,4996.349
2012-09-17,4965.286
2012-09-18,4988.435
2012-09-19,5057.903
2012-09-20,4986.55
2012-09-21,4999.934
2012-09-24,5002.551
2012-09-25,5020.197
2012-09-26,4964.271
2012-09-27,4993.421
2012-09-28,4924.5
2012-10-01,4885.97
2012-10-02,4884.662
2012-10-03,4817.736
2012-10-04,4880.612
2012-10-05,4876.158
2012-10-08,4909.535
2012-10-09,4839.44
2012-10-10,4769.776
2012-10-11,4747.598
2012-10-12,4796.286
2012-10-15,4804.686
2012-10-16,4864.196
2012-10-17,4915.731
2012-10-18,4980.604
2012-10-19,4983.949
2012-10-22,4950.051
2012-10-23,4907.195
2012-10-24,4849.832
2012-10-25,4889.022
2012-10-26,4851.244
2012-10-29,4818.004
2012-10-30,4791.553
2012-10-31,4838.796
2012-11-01,4821.989
2012-11-02,4853.75
2012-11-05,4845.124
2012-11-06,4816.707
2012-11-07,4865.315
2012-11-08,4801.111
2012-11-09,4793.911
2012-11-12,4744.768
2012-11-13,4745.069
2012-11-14,4692.723
2012-11-15,4740.736
2012-11-16,4828.628
2012-11-19,4903.069
2012-11-20,4859.506
2012-11-21,4855.755
2012-11-22,4904.478
2012-11-23,4914.898
2012-11-26,4950.836
2012-11-27,4952.476
2012-11-28,4907.633
2012-11-29,4938.126
2012-11-30,4941.012
2012-12-03,4957.317
2012-12-04,4971.71
2012-12-05,4939.904
2012-12-06,4981.35
2012-12-07,5005.806
2012-12-10,4989.265
2012-12-11,4969.632
2012-12-12,4984.088
2012-12-13,5005.523
2012-12-14,5041.746
2012-12-17,5083.355
2012-12-18,5135.508
2012-12-19,5285.959
2012-12-20,5270.081
2012-12-21,5251.822
2012-12-24,5210.015
2012-12-25,5236.684
2012-12-26,5246.763
2012-12-27,5265.481
2012-12-28,5298.417
2012-12-31,5275.745
2013-01-01,5275.745
2013-01-02,5233.076
2013-01-03,5252.962
2013-01-04,5362.942
2013-01-07,5328.828
2013-01-08,5297.591
2013-01-09,5289.114
2013-01-10,5344.729
2013-01-11,5359.991
2013-01-14,5349.782
2013-01-15,5437.432
2013-01-16,5326.544
2013-01-17,5287.895
2013-01-18,5395.896
2013-01-21,5368.84
2013-01-22,5415.777
2013-01-23,5329.378
2013-01-24,5299.432
2013-01-25,5353.45
2013-01-28,5366.34
2013-01-29,5434.098
2013-01-30,5472.538
2013-01-31,5516.584
2013-02-01,5421.549
2013-02-04,5523.098
2013-02-05,5395.015
2013-02-06,5549.977
2013-02-07,5592.447
2013-02-08,5542.413
2013-02-11,5501.184
2013-02-12,5589.32
2013-02-13,5497.824
2013-02-14,5499.937
2013-02-15,5378.89
2013-02-18,5487.397
2013-02-19,5514.232
2013-02-20,5569.334
2013-02-21,5545.045
2013-02-22,5515.062
2013-02-25,5587.733
2013-02-26,5626.091
2013-02-27,5544.81
2013-02-28,5633.646
2013-03-01,5603.615
2013-03-04,5640.842
2013-03-05,5616.039
2013-03-06,5682.601
2013-03-07,5600.95
2013-03-08,5601.479
2013-03-11,5754.536
2013-03-12,5746.696
2013-03-13,5714.378
2013-03-14,5727.774
2013-03-15,5852.869
2013-03-18,5734.651
2013-03-19,5845.273
2013-03-20,5805.185
2013-03-21,5898.579
2013-03-22,5843.788
2013-03-25,5906.674
2013-03-26,5881.948
2013-03-27,5927.949
2013-03-28,5870.143
2013-03-29,5851.918
2013-04-01,5699.491
2013-04-02,5632.46
2013-04-03,5745.284
2013-04-04,5675.62
2013-04-05,5778.947
2013-04-08,5873.503
2013-04-09,5872.602
2013-04-10,5991.493
2013-04-11,6125.226
2013-04-12,6204.414
2013-04-15,6167.497
2013-04-16,6065.537
2013-04-17,6182.389
2013-04-18,6075.692
2013-04-19,6031.435
2013-04-22,6124.707
2013-04-23,6103.566
2013-04-24,6203.261
2013-04-25,6246.467
2013-04-26,6300.234
2013-04-29,6270.065
2013-04-30,6322.715
2013-05-01,6275.342
2013-05-02,6209.964
2013-05-03,6152.22
2013-05-06,6129.299
2013-05-07,6318.97
2013-05-08,6366.849
2013-05-09,6258.71
2013-05-10,6222.711
2013-05-13,6353.982
2013-05-14,6329.175
2013-05-15,6441.226
2013-05-16,6431.71
2013-05-17,6396.67
2013-05-20,6550.578
2013-05-21,6584.862
2013-05-22,6547.039
2013-05-23,6217.057
2013-05-24,6231.769
2013-05-27,6018.498
2013-05-28,6011.16
2013-05-29,6154.727
2013-05-30,5927.8
2013-05-31,5900.932
2013-06-03,5791.342
2013-06-04,5914.232
2013-06-05,5764.749
2013-06-06,5727.113
2013-06-07,5705.051
2013-06-10,5869.722
2013-06-11,5956.876
2013-06-12,5995.185
2013-06-13,5822.556
2013-06-14,5858.62
2013-06-17,5989.665
2013-06-18,5948.862
2013-06-19,6123.533
2013-06-20,5857.303
2013-06-21,5933.955
2013-06-24,5859.602
2013-06-25,5794.084
2013-06-26,5785.002
2013-06-27,5855.329
2013-06-28,5988.587
2013-07-01,6047.018
2013-07-02,6117.405
2013-07-03,6159.383
2013-07-04,6116.57
2013-07-05,6162.772
2013-07-08,6076.105
2013-07-09,6205.629
2013-07-10,6262.112
2013-07-11,6336.251
2013-07-12,6347.763
2013-07-15,6319.163
2013-07-16,6400.079
2013-07-17,6381.605
2013-07-18,6375.797
2013-07-19,6341.412
2013-07-22,6414.593
2013-07-23,6436.848
2013-07-24,6396.212
2013-07-25,6327.016
2013-07-26,6222.498
2013-07-29,6032.911
2013-07-30,6118.164
2013-07-31,6028.977
2013-08-01,6142.54
2013-08-02,6326.054
2013-08-05,6283.516
2013-08-06,6394.468
2013-08-07,6257.17
2013-08-08,6224.394
2013-08-09,6215.044
2013-08-12,6187.184
2013-08-13,6191.649
2013-08-14,6260.726
2013-08-15,6190.959
2013-08-16,6143.382
2013-08-19,6138.676
2013-08-20,6064.754
2013-08-21,6006.062
2013-08-22,5933.648
2013-08-23,6058.516
2013-08-26,6037.419
2013-08-27,6103.485
2013-08-28,5963.391
2013-08-29,5931.037
2013-08-30,5898.727
2013-09-02,5861.402
2013-09-03,6009.52
2013-09-04,6062.868
2013-09-05,6047.498
2013-09-06,6071.534
2013-09-09,6154.391
2013-09-10,6197.35
2013-09-11,6208.866
2013-09-12,6247.139
2013-09-13,6225.61
2013-09-16,6259.955
2013-09-17,6210.941
2013-09-18,6287.931
2013-09-19,6375.547
2013-09-20,6381.95
2013-09-23,6442.087
2013-09-24,6419.491
2013-09-25,6404.933
2013-09-26,6474.049
2013-09-27,6503.446
2013-09-30,6377.166
2013-10-01,6366.238
2013-10-02,6316.309
2013-10-03,6302.94
2013-10-04,6272.937
2013-10-07,6190.822
2013-10-08,6207.117
2013-10-09,6287.124
2013-10-10,6281.34
2013-10-11,6368.862
2013-10-14,6381.195
2013-10-15,6345.562
2013-10-16,6320.839
2013-10-17,6448.702
2013-10-18,6440.384
2013-10-21,6443.326
2013-10-22,6456.545
2013-10-23,6417.667
2013-10-24,6433.671
2013-10-25,6300.322
2013-10-28,6385.452
2013-10-29,6332.557
2013-10-30,6386.519
2013-10-31,6320.408
2013-11-01,6212.292
2013-11-04,6223.317
2013-11-05,6207.452
2013-11-06,6259.814
2013-11-07,6203.555
2013-11-08,6156.888
2013-11-11,6195.516
2013-11-12,6281.118
2013-11-13,6299.917
2013-11-14,6332.606
2013-11-15,6418.663
2013-11-18,6456.047
2013-11-19,6414.064
2013-11-20,6405.063
2013-11-21,6397.365
2013-11-22,6397.268
2013-11-25,6414.363
2013-11-26,6405.445
2013-11-27,6339.533
2013-11-28,6394.695
2013-11-29,6382.102
2013-12-02,6344.38
2013-12-03,6389.393
2013-12-04,6264.393
2013-12-05,6243.685
2013-12-06,6233.178
2013-12-09,6300.718
2013-12-10,6325.438
2013-12-11,6320.559
2013-12-12,6243.144
2013-12-13,6210.23
2013-12-16,6152.081
2013-12-17,6211.903
2013-12-18,6274.408
2013-12-19,6276.085
2013-12-20,6271.567
2013-12-23,6277.598
2013-12-24,6250.518
2013-12-25,6245.98
2013-12-26,6317.095
2013-12-27,6343.861
2013-12-30,6413.263
2013-12-31,6408.992
2014-01-01,6408.992
2014-01-02,6413.874
2014-01-03,6447.639
2014-01-06,6402.262
2014-01-07,6343.105
2014-01-08,6436.471
2014-01-09,6391.91
2014-01-10,6436.292
2014-01-13,6484.861
2014-01-14,6344.282
2014-01-15,6403.343
2014-01-16,6422.974
2014-01-17,6440.302
2014-01-20,6441.156
2014-01-21,6420.224
2014-01-22,6442.719
2014-01-23,6431.992
2014-01-24,6394.787
2014-01-27,6208.308
2014-01-28,6148.731
2014-01-29,6328.662
2014-01-30,6140.098
2014-01-31,6181.471
2014-02-03,6109.275
2014-02-04,5831.419
2014-02-05,5958.138
2014-02-06,5899.625
2014-02-07,6035.709
2014-02-10,6096.993
2014-02-11,6075.852
2014-02-12,6155.484
2014-02-13,6092.001
2014-02-14,6037.419
2014-02-17,6073.395
2014-02-18,6221.064
2014-02-19,6216.359
2014-02-20,6091.098
2014-02-21,6196.466
2014-02-24,6189.31
2014-02-25,6268.367
2014-02-26,6225.123
2014-02-27,6180.628
2014-02-28,6159.213
2014-03-03,6135.126
2014-03-04,6118.313
2014-03-05,6156.016
2014-03-06,6180.687
2014-03-07,6202.908
2014-03-10,6156.777
2014-03-11,6185.849
2014-03-12,6088.182
2014-03-13,6101.683
2014-03-14,5950.389
2014-03-17,5889.361
2014-03-18,5941.083
2014-03-19,5924.665
2014-03-20,5790.136
2014-03-21,5790.984
2014-03-24,5847.087
2014-03-25,5860.028
2014-03-26,5898.458
2014-03-27,5967.616
2014-03-28,5980.524
2014-03-31,6067.244
2014-04-01,6035.495
2014-04-02,6065.856
2014-04-03,6084.403
2014-04-04,6103.644
2014-04-07,6038.482
2014-04-08,5997.861
2014-04-09,5894.962
2014-04-10,5916.096
2014-04-11,5845.005
2014-04-14,5829.931
2014-04-15,5862.257
2014-04-16,5969.276
2014-04-17,5972.614
2014-04-18,5996.872
2014-04-21,5969.445
2014-04-22,5927.513
2014-04-23,5993.977
2014-04-24,5957.455
2014-04-25,5995.886
2014-04-28,5926.504
2014-04-29,5928.815
2014-04-30,5967.161
2014-05-01,6044.618
2014-05-02,6045.36
2014-05-05,6053.056
2014-05-06,6086.434
2014-05-07,5934.043
2014-05-08,6004.067
2014-05-09,6033.218
2014-05-12,5981.967
2014-05-13,6082.322
2014-05-14,6130.072
2014-05-15,6118.895
2014-05-16,6031.608
