Date,JAPAN VALUE Standard (Large+Mid Cap)
2005-06-15,4645.017
2005-06-16,4662.132
2005-06-17,4719.314
2005-06-20,4691.271
2005-06-21,4724.522
2005-06-22,4726.666
2005-06-23,4731.901
2005-06-24,4706.902
2005-06-27,4662.743
2005-06-28,4677.271
2005-06-29,4681.346
2005-06-30,4671.256
2005-07-01,4652.381
2005-07-04,4670.622
2005-07-05,4655.074
2005-07-06,4651.57
2005-07-07,4629.273
2005-07-08,4612.259
2005-07-11,4657.284
2005-07-12,4694.018
2005-07-13,4639.784
2005-07-14,4663.829
2005-07-15,4668.304
2005-07-18,4689.19
2005-07-19,4635.677
2005-07-20,4629.734
2005-07-21,4751.989
2005-07-22,4710.849
2005-07-25,4691.59
2005-07-26,4664.056
2005-07-27,4695.094
2005-07-28,4703.686
2005-07-29,4733.96
2005-08-01,4753.483
2005-08-02,4777.471
2005-08-03,4800.825
2005-08-04,4758.386
2005-08-05,4670.934
2005-08-08,4697.224
2005-08-09,4729.802
2005-08-10,4876.55
2005-08-11,4958.015
2005-08-12,4981.772
2005-08-15,4994.71
2005-08-16,5016.248
2005-08-17,4986.304
2005-08-18,4953.655
2005-08-19,4930.575
2005-08-22,5038.94
2005-08-23,5048.216
2005-08-24,5044.601
2005-08-25,5039.8
2005-08-26,5073.577
2005-08-29,4977.709
2005-08-30,4999.214
2005-08-31,5012.652
2005-09-01,5091.06
2005-09-02,5133.263
2005-09-05,5182.875
2005-09-06,5148.168
2005-09-07,5126.213
2005-09-08,5083.952
2005-09-09,5178.222
2005-09-12,5222.235
2005-09-13,5202.542
2005-09-14,5217.807
2005-09-15,5269.297
2005-09-16,5231.924
2005-09-19,5235.216
2005-09-20,5332.992
2005-09-21,5370.774
2005-09-22,5362.693
2005-09-23,5332.57
2005-09-26,5459.038
2005-09-27,5404.092
2005-09-28,5512.582
2005-09-29,5649.452
2005-09-30,5549.786
2005-10-03,5507.709
2005-10-04,5531.169
2005-10-05,5489.786
2005-10-06,5359.588
2005-10-07,5356.505
2005-10-10,5334.945
2005-10-11,5462.368
2005-10-12,5446.081
2005-10-13,5405.341
2005-10-14,5403.773
2005-10-17,5362.73
2005-10-18,5331.302
2005-10-19,5293.582
2005-10-20,5298.704
2005-10-21,5286.316
2005-10-24,5261.657
2005-10-25,5359.146
2005-10-26,5366.715
2005-10-27,5447.215
2005-10-28,5396.901
2005-10-31,5438.44
2005-11-01,5512.211
2005-11-02,5505.231
2005-11-03,5491.128
2005-11-04,5501.705
2005-11-07,5527.54
2005-11-08,5562.306
2005-11-09,5525.785
2005-11-10,5485.802
2005-11-11,5513.952
2005-11-14,5416.366
2005-11-15,5379.529
2005-11-16,5428.078
2005-11-17,5541.354
2005-11-18,5588.207
2005-11-21,5613.122
2005-11-22,5589.651
2005-11-23,5614.614
2005-11-24,5576.96
2005-11-25,5574.207
2005-11-28,5654.477
2005-11-29,5634.568
2005-11-30,5601.029
2005-12-01,5637.23
2005-12-02,5713.571
2005-12-05,5729.758
2005-12-06,5695.507
2005-12-07,5729.75
2005-12-08,5652.077
2005-12-09,5709.302
2005-12-12,5817.913
2005-12-13,5864.772
2005-12-14,5921.341
2005-12-15,5854.686
2005-12-16,5885.406
2005-12-19,5903.13
2005-12-20,5934.793
2005-12-21,5975.165
2005-12-22,6033.42
2005-12-23,6049.758
2005-12-26,6055.329
2005-12-27,5973.96
2005-12-28,6024.501
2005-12-29,6026.689
2005-12-30,5975.664
2006-01-02,5975.664
2006-01-03,6046.617
2006-01-04,6149.485
2006-01-05,6232.16
2006-01-06,6284.341
2006-01-09,6301.934
2006-01-10,6199.763
2006-01-11,6255.606
2006-01-12,6287.215
2006-01-13,6234.576
2006-01-16,6142.797
2006-01-17,6002.62
2006-01-18,5866.472
2006-01-19,6009.244
2006-01-20,6044.39
2006-01-23,5980.69
2006-01-24,6040.569
2006-01-25,5988.49
2006-01-26,6050.265
2006-01-27,6158.943
2006-01-30,6171.135
2006-01-31,6235.108
2006-02-01,6134.63
2006-02-02,6157.32
2006-02-03,6084.502
2006-02-06,6122.573
2006-02-07,6171.734
2006-02-08,6014.106
2006-02-09,6057.841
2006-02-10,6044.78
2006-02-13,5939.784
2006-02-14,6015.594
2006-02-15,5984.917
2006-02-16,6018.37
2006-02-17,5938.172
2006-02-20,5876.138
2006-02-21,5947.383
2006-02-22,5948.219
2006-02-23,6126.431
2006-02-24,6145.209
2006-02-27,6235.235
2006-02-28,6259.733
2006-03-01,6171.015
2006-03-02,6167.902
2006-03-03,6089.691
2006-03-06,6089.677
2006-03-07,6059.698
2006-03-08,6019.174
2006-03-09,6136.348
2006-03-10,6066.523
2006-03-13,6145.342
2006-03-14,6209.209
2006-03-15,6225.012
2006-03-16,6185.635
2006-03-17,6305.193
2006-03-20,6385.759
2006-03-21,6344.295
2006-03-22,6345.75
2006-03-23,6269.447
2006-03-24,6306.427
2006-03-27,6385.2
2006-03-28,6399.567
2006-03-29,6372.776
2006-03-30,6456.994
2006-03-31,6414.645
2006-04-03,6489.261
2006-04-04,6502.329
2006-04-05,6503.458
2006-04-06,6615.196
2006-04-07,6629.05
2006-04-10,6594.219
2006-04-11,6566.138
2006-04-12,6484.473
2006-04-13,6488.074
2006-04-14,6489.883
2006-04-17,6456.281
2006-04-18,6525.578
2006-04-19,6544.186
2006-04-20,6598.388
2006-04-21,6697.262
2006-04-24,6642.467
2006-04-25,6660.861
2006-04-26,6671.896
2006-04-27,6750.355
2006-04-28,6681.388
2006-05-01,6777.267
2006-05-02,6847.44
2006-05-03,6822.129
2006-05-04,6827.236
2006-05-05,6899.857
2006-05-08,7023.197
2006-05-09,7013.253
2006-05-10,6967.895
2006-05-11,6906.11
2006-05-12,6822.485
2006-05-15,6810.563
2006-05-16,6702.276
2006-05-17,6780.93
2006-05-18,6607.904
2006-05-19,6525.618
2006-05-22,6447.884
2006-05-23,6368.015
2006-05-24,6414.399
2006-05-25,6350.828
2006-05-26,6443.759
2006-05-29,6464.685
2006-05-30,6504.529
2006-05-31,6359.694
2006-06-01,6383.849
2006-06-02,6536.916
2006-06-05,6465.679
2006-06-06,6282.124
2006-06-07,6150.751
2006-06-08,5905.276
2006-06-09,5982.744
2006-06-12,5980.354
2006-06-13,5728.539
2006-06-14,5779.084
2006-06-15,5825.646
2006-06-16,5998.993
2006-06-19,5956.193
2006-06-20,5935.417
2006-06-21,5923.426
2006-06-22,6040.706
2006-06-23,5985.695
2006-06-26,5993.087
2006-06-27,5998.848
2006-06-28,5902.701
2006-06-29,5997.332
2006-06-30,6254.441
2006-07-03,6237.77
2006-07-04,6280.421
2006-07-05,6167.19
2006-07-06,6144.982
2006-07-07,6229.051
2006-07-10,6304.918
2006-07-11,6265.613
2006-07-12,6112.506
2006-07-13,6089.728
2006-07-14,5929.55
2006-07-17,5889.049
2006-07-18,5729.905
2006-07-19,5743.83
2006-07-20,5951.514
2006-07-21,5934.765
2006-07-24,5914.311
2006-07-25,6002.219
2006-07-26,5962.437
2006-07-27,6117.701
2006-07-28,6209.018
2006-07-31,6247.887
2006-08-01,6203.612
2006-08-02,6241.28
2006-08-03,6230.147
2006-08-04,6281.137
2006-08-07,6130.225
2006-08-08,6226.573
2006-08-09,6287.717
2006-08-10,6274.165
2006-08-11,6217.709
2006-08-14,6279.364
2006-08-15,6306.459
2006-08-16,6416.79
2006-08-17,6439.298
2006-08-18,6458.071
2006-08-21,6380.521
2006-08-22,6415.135
2006-08-23,6403.402
2006-08-24,6352.912
2006-08-25,6296.841
2006-08-28,6250.682
2006-08-29,6323.946
2006-08-30,6304.644
2006-08-31,6380.548
2006-09-01,6362.456
2006-09-04,6500.149
2006-09-05,6486.112
2006-09-06,6432.572
2006-09-07,6317.506
2006-09-08,6320.498
2006-09-11,6182.213
2006-09-12,6148.656
2006-09-13,6168.306
2006-09-14,6259.166
2006-09-15,6228.635
2006-09-18,6206.466
2006-09-19,6233.773
2006-09-20,6162.385
2006-09-21,6231.315
2006-09-22,6180.208
2006-09-25,6173.937
2006-09-26,6139.404
2006-09-27,6273.288
2006-09-28,6279.339
2006-09-29,6288.196
2006-10-02,6374.509
2006-10-03,6342.88
2006-10-04,6300.052
2006-10-05,6449.95
2006-10-06,6387.342
2006-10-09,6378.762
2006-10-10,6366.306
2006-10-11,6362.951
2006-10-12,6344.072
2006-10-13,6359.399
2006-10-16,6432.604
2006-10-17,6417.881
2006-10-18,6396.016
2006-10-19,6422.496
2006-10-20,6454.456
2006-10-23,6471.289
2006-10-24,6470.856
2006-10-25,6457.661
2006-10-26,6518.361
2006-10-27,6530.843
2006-10-30,6432.615
2006-10-31,6437.693
2006-11-01,6465.099
2006-11-02,6458.149
2006-11-03,6405.637
2006-11-06,6391.506
2006-11-07,6460.84
2006-11-08,6408.291
2006-11-09,6379.984
2006-11-10,6395.788
2006-11-13,6323.388
2006-11-14,6425.509
2006-11-15,6382.24
2006-11-16,6350.653
2006-11-17,6359.014
2006-11-20,6195.026
2006-11-21,6210.051
2006-11-22,6323.554
2006-11-23,6349.146
2006-11-24,6312.403
2006-11-27,6342.101
2006-11-28,6319.3
2006-11-29,6422.269
2006-11-30,6545.404
2006-12-01,6566.504
2006-12-04,6560.947
2006-12-05,6564.33
2006-12-06,6659.777
2006-12-07,6669.292
2006-12-08,6620.308
2006-12-11,6590.448
2006-12-12,6629.959
2006-12-13,6631.315
2006-12-14,6660.837
2006-12-15,6669.937
2006-12-18,6694.756
2006-12-19,6632.071
2006-12-20,6719.689
2006-12-21,6752.62
2006-12-22,6755.016
2006-12-25,6726.364
2006-12-26,6748.557
2006-12-27,6790.678
2006-12-28,6796.582
2006-12-29,6801.483
2007-01-01,6801.483
2007-01-02,6820.372
2007-01-03,6789.517
2007-01-04,6874.668
2007-01-05,6786.742
2007-01-08,6794.754
2007-01-09,6806.365
2007-01-10,6660.49
2007-01-11,6592.472
2007-01-12,6711.676
2007-01-15,6769.823
2007-01-16,6748.92
2007-01-17,6766.369
2007-01-18,6767.189
2007-01-19,6766.872
2007-01-22,6817.591
2007-01-23,6841.131
2007-01-24,6918.843
2007-01-25,6872.134
2007-01-26,6855.693
2007-01-29,6872.348
2007-01-30,6891.854
2007-01-31,6879.97
2007-02-01,6985.089
2007-02-02,6979.716
2007-02-05,6919.227
2007-02-06,7017.452
2007-02-07,7019.077
2007-02-08,6954.677
2007-02-09,7024.266
2007-02-12,7017.923
2007-02-13,7106.948
2007-02-14,7163.918
2007-02-15,7286.339
2007-02-16,7264.492
2007-02-19,7248.098
2007-02-20,7254.337
2007-02-21,7204.403
2007-02-22,7224.92
2007-02-23,7300.059
2007-02-26,7366.317
2007-02-27,7479.366
2007-02-28,7240.427
2007-03-01,7237.025
2007-03-02,7190.459
2007-03-05,7016.907
2007-03-06,7142.778
2007-03-07,7119.169
2007-03-08,7217.542
2007-03-09,7185.008
2007-03-12,7267.757
2007-03-13,7237.053
2007-03-14,7060.172
2007-03-15,7102.759
2007-03-16,7070.08
2007-03-19,7105.827
2007-03-20,7170.358
2007-03-21,7139.629
2007-03-22,7240.32
2007-03-23,7295.704
2007-03-26,7276.88
2007-03-27,7245.212
2007-03-28,7284.57
2007-03-29,7200.11
2007-03-30,7176.889
2007-04-02,7067.644
2007-04-03,7096.363
2007-04-04,7204.358
2007-04-05,7148.904
2007-04-06,7126.352
2007-04-09,7165.992
2007-04-10,7166.732
2007-04-11,7169.518
2007-04-12,7138.516
2007-04-13,7006.925
2007-04-16,7078.229
2007-04-17,7085.927
2007-04-18,7210.558
2007-04-19,7117.97
2007-04-20,7098.141
2007-04-23,7098.445
2007-04-24,7108.996
2007-04-25,7011.948
2007-04-26,7009.063
2007-04-27,7000.64
2007-04-30,6999.302
2007-05-01,6961.683
2007-05-02,6984.608
2007-05-03,6971.839
2007-05-04,6978.217
2007-05-07,7097.15
2007-05-08,7079.399
2007-05-09,7139.691
2007-05-10,7048.595
2007-05-11,7025.834
2007-05-14,7071.983
2007-05-15,7024.052
2007-05-16,7016.723
2007-05-17,6955.942
2007-05-18,6921.223
2007-05-21,6954.649
2007-05-22,7014.678
2007-05-23,7021.32
2007-05-24,7020.424
2007-05-25,6905.097
2007-05-28,6945.996
2007-05-29,6990.483
2007-05-30,6989.155
2007-05-31,7059.446
2007-06-01,7105.76
2007-06-04,7146.825
2007-06-05,7174.034
2007-06-06,7232.874
2007-06-07,7193.812
2007-06-08,7064.767
2007-06-11,7082.246
2007-06-12,7051.646
2007-06-13,6979.056
2007-06-14,6985.538
2007-06-15,7022.141
2007-06-18,7062.235
2007-06-19,7038.391
2007-06-20,7045.92
2007-06-21,7061.331
2007-06-22,6993.108
2007-06-25,6965.827
2007-06-26,7010.382
2007-06-27,6937.204
2007-06-28,6953.507
2007-06-29,7027.388
2007-07-02,7118.443
2007-07-03,7133.516
2007-07-04,7102.654
2007-07-05,7109.214
2007-07-06,7050.974
2007-07-09,7102.487
2007-07-10,7161.635
2007-07-11,7082.785
2007-07-12,7035.983
2007-07-13,7135.535
2007-07-16,7145.472
2007-07-17,7122.62
2007-07-18,7063.44
2007-07-19,7080.306
2007-07-20,7162.243
2007-07-23,7069.066
2007-07-24,7139.084
2007-07-25,7113.123
2007-07-26,7084.081
2007-07-27,6967.278
2007-07-30,6990.975
2007-07-31,6952.631
2007-08-01,6859.004
2007-08-02,6832.916
2007-08-03,6884.468
2007-08-06,6903.189
2007-08-07,6838.275
2007-08-08,6773.982
2007-08-09,6875.295
2007-08-10,6707.078
2007-08-13,6691.45
2007-08-14,6752.12
2007-08-15,6615.125
2007-08-16,6686.662
2007-08-17,6330.831
2007-08-20,6457.305
2007-08-21,6600.832
2007-08-22,6529.797
2007-08-23,6652.519
2007-08-24,6632.694
2007-08-27,6637.488
2007-08-28,6691.561
2007-08-29,6575.932
2007-08-30,6572.323
2007-08-31,6737.296
2007-09-03,6736.731
2007-09-04,6683.148
2007-09-05,6627.109
2007-09-06,6629.263
2007-09-07,6696.903
2007-09-10,6588.498
2007-09-11,6561.382
2007-09-12,6550.097
2007-09-13,6487.494
2007-09-14,6589.871
2007-09-17,6592.736
2007-09-18,6412.969
2007-09-19,6611.768
2007-09-20,6732.269
2007-09-21,6618.655
2007-09-24,6643.984
2007-09-25,6791.621
2007-09-26,6707.24
2007-09-27,6836.852
2007-09-28,6895.581
2007-10-01,6886.409
2007-10-02,6948.639
2007-10-03,6986.728
2007-10-04,6952.217
2007-10-05,6950.472
2007-10-08,6898.45
2007-10-09,6920.375
2007-10-10,6891.143
2007-10-11,6937.616
2007-10-12,6901.674
2007-10-15,6864.104
2007-10-16,6790.823
2007-10-17,6681.47
2007-10-18,6803.792
2007-10-19,6738.77
2007-10-22,6683.016
2007-10-23,6671.054
2007-10-24,6662.775
2007-10-25,6577.276
2007-10-26,6711.037
2007-10-29,6837.336
2007-10-30,6813.632
2007-10-31,6830.224
2007-11-01,6937.621
2007-11-02,6786.928
2007-11-05,6702.337
2007-11-06,6703.7
2007-11-07,6724.916
2007-11-08,6584.095
2007-11-09,6602.781
2007-11-12,6516.507
2007-11-13,6446.611
2007-11-14,6550.89
2007-11-15,6594.248
2007-11-16,6500.502
2007-11-19,6459.002
2007-11-20,6505.786
2007-11-21,6475.783
2007-11-22,6457.491
2007-11-23,6487.973
2007-11-26,6609.43
2007-11-27,6631.521
2007-11-28,6523.397
2007-11-29,6712.202
2007-11-30,6719.853
2007-12-03,6747.467
2007-12-04,6738.891
2007-12-05,6714.891
2007-12-06,6813.237
2007-12-07,6835.455
2007-12-10,6826.898
2007-12-11,6869.152
2007-12-12,6782.991
2007-12-13,6599.495
2007-12-14,6446.482
2007-12-17,6340.966
2007-12-18,6344.256
2007-12-19,6281.634
2007-12-20,6324.472
2007-12-21,6302.78
2007-12-24,6276.881
2007-12-25,6383.04
2007-12-26,6446.06
2007-12-27,6401.496
2007-12-28,6361.819
2007-12-31,6441.544
2008-01-01,6441.544
2008-01-02,6556.577
2008-01-03,6570.946
2008-01-04,6369.274
2008-01-07,6273.288
2008-01-08,6268.392
2008-01-09,6381.276
2008-01-10,6272.51
2008-01-11,6215.324
2008-01-14,6273.446
2008-01-15,6244.569
2008-01-16,6060.057
2008-01-17,6154.261
2008-01-18,6168.172
2008-01-21,6017.349
2008-01-22,5620.141
2008-01-23,5829.164
2008-01-24,5925.813
2008-01-25,6188.887
2008-01-28,6007.475
2008-01-29,6157.586
2008-01-30,6098.038
2008-01-31,6276.116
2008-02-01,6225.912
2008-02-04,6335.726
2008-02-05,6290.855
2008-02-06,6061.328
2008-02-07,6109.946
2008-02-08,5999.151
2008-02-11,6038.207
2008-02-12,6011.818
2008-02-13,5945.869
2008-02-14,6140.033
2008-02-15,6197.012
2008-02-18,6138.039
2008-02-19,6249.763
2008-02-20,6027.136
2008-02-21,6176.879
2008-02-22,6141.48
2008-02-25,6211.346
2008-02-26,6196.29
2008-02-27,6342.716
2008-02-28,6319.418
2008-02-29,6291.962
2008-03-03,6101.049
2008-03-04,6102.644
2008-03-05,6024.174
2008-03-06,6169.974
2008-03-07,5993.377
2008-03-10,5983.956
2008-03-11,5955.567
2008-03-12,6095.954
2008-03-13,6012.578
2008-03-14,5918.712
2008-03-17,5879.782
2008-03-18,5870.642
2008-03-19,5955.952
2008-03-20,5990.019
2008-03-21,6120.819
2008-03-24,6030.301
2008-03-25,6150.757
2008-03-26,6238.343
2008-03-27,6122.645
2008-03-28,6207.249
2008-03-31,6048.189
2008-04-01,5991.66
2008-04-02,6194.096
2008-04-03,6307.56
2008-04-04,6291.645
2008-04-07,6293.541
2008-04-08,6198.399
2008-04-09,6123.641
2008-04-10,6135.024
2008-04-11,6264.849
2008-04-14,6129.375
2008-04-15,6162.981
2008-04-16,6228.502
2008-04-17,6266.699
2008-04-18,6186.639
2008-04-21,6393.296
2008-04-22,6298.645
2008-04-23,6275.536
2008-04-24,6216.464
2008-04-25,6369.99
2008-04-28,6481.227
2008-04-29,6551.454
2008-04-30,6446.441
2008-05-01,6398.188
2008-05-02,6451.298
2008-05-05,6459.885
2008-05-06,6505.658
2008-05-07,6565.819
2008-05-08,6567.278
2008-05-09,6443.208
2008-05-12,6392.607
2008-05-13,6419.621
2008-05-14,6413.381
2008-05-15,6533.518
2008-05-16,6618.014
2008-05-19,6628.813
2008-05-20,6627.49
2008-05-21,6503.318
2008-05-22,6509.839
2008-05-23,6525.992
2008-05-26,6353.552
2008-05-27,6444.177
2008-05-28,6302.53
2008-05-29,6411.22
2008-05-30,6556.523
2008-06-02,6695.305
2008-06-03,6566.489
2008-06-04,6704.21
2008-06-05,6622.685
2008-06-06,6694.567
2008-06-09,6491.196
2008-06-10,6368.005
2008-06-11,6433.338
2008-06-12,6218.998
2008-06-13,6264.205
2008-06-16,6383.338
2008-06-17,6392.95
2008-06-18,6445.918
2008-06-19,6262.933
2008-06-20,6219.054
2008-06-23,6135.898
2008-06-24,6145.344
2008-06-25,6105.767
2008-06-26,6147.855
2008-06-27,6107.6
2008-06-30,6125.957
2008-07-01,6148.167
2008-07-02,6056.891
2008-07-03,5996.099
2008-07-04,5994.432
2008-07-07,6020.013
2008-07-08,5920.183
2008-07-09,5943.763
2008-07-10,5975.901
2008-07-11,5987.464
2008-07-14,5910.508
2008-07-15,5892.701
2008-07-16,5855.403
2008-07-17,5863.028
2008-07-18,5763.383
2008-07-21,5756.91
2008-07-22,5933.317
2008-07-23,5940.072
2008-07-24,6111.145
2008-07-25,5952.006
2008-07-28,5974.719
2008-07-29,5839.045
2008-07-30,5939.896
2008-07-31,5963.119
2008-08-01,5864.545
2008-08-04,5733.524
2008-08-05,5730.879
2008-08-06,5811.13
2008-08-07,5713.243
2008-08-08,5697.344
2008-08-11,5812.426
2008-08-12,5801.022
2008-08-13,5766.458
2008-08-14,5680.072
2008-08-15,5679.125
2008-08-18,5758.185
2008-08-19,5649.542
2008-08-20,5601.985
2008-08-21,5648.911
2008-08-22,5523.486
2008-08-25,5649.971
2008-08-26,5599.273
2008-08-27,5576.502
2008-08-28,5589.627
2008-08-29,5796.701
2008-09-01,5697.402
2008-09-02,5585.153
2008-09-03,5672.126
2008-09-04,5626.248
2008-09-05,5574.871
2008-09-08,5687.757
2008-09-09,5611.877
2008-09-10,5628.155
2008-09-11,5548.606
2008-09-12,5553.029
2008-09-15,5605.813
2008-09-16,5391.871
2008-09-17,5407.894
2008-09-18,5265.381
2008-09-19,5400.567
2008-09-22,5514.064
2008-09-23,5568.827
2008-09-24,5555.548
2008-09-25,5520.048
2008-09-26,5540.327
2008-09-29,5480.504
2008-09-30,5211.267
2008-10-01,5324.164
2008-10-02,5237.587
2008-10-03,5048.811
2008-10-06,5057.766
2008-10-07,4859.819
2008-10-08,4605.241
2008-10-09,4580.34
2008-10-10,4255.754
2008-10-13,4212.054
2008-10-14,4721.868
2008-10-15,4768.894
2008-10-16,4352.656
2008-10-17,4494.696
2008-10-20,4657.653
2008-10-21,4859.12
2008-10-22,4609.004
2008-10-23,4605.639
2008-10-24,4492.579
2008-10-27,4148.593
2008-10-28,4265.922
2008-10-29,4462.58
2008-10-30,4855.192
2008-10-31,4566.826
2008-11-03,4537.736
2008-11-04,4742.71
2008-11-05,5041.949
2008-11-06,4772.885
2008-11-07,4588.37
2008-11-10,4775.603
2008-11-11,4683.982
2008-11-12,4697.643
2008-11-13,4481.305
2008-11-14,4505.104
2008-11-17,4542.149
2008-11-18,4426.211
2008-11-19,4427.826
2008-11-20,4283.455
2008-11-21,4385.19
2008-11-24,4319.448
2008-11-25,4518.896
2008-11-26,4455.44
2008-11-27,4498.747
2008-11-28,4578.393
2008-12-01,4602.874
2008-12-02,4361.498
2008-12-03,4408.872
2008-12-04,4358.442
2008-12-05,4354.809
2008-12-08,4459.455
2008-12-09,4551.662
2008-12-10,4679.157
2008-12-11,4854.267
2008-12-12,4617.552
2008-12-15,4883.879
2008-12-16,4788.477
2008-12-17,4947.587
2008-12-18,4867.558
2008-12-19,4825.68
2008-12-22,4861.189
2008-12-23,4851.26
2008-12-24,4694.432
2008-12-25,4774.026
2008-12-26,4836.641
2008-12-29,4917.676
2008-12-30,4942.689
2008-12-31,4917.062
2009-01-01,4917.062
2009-01-02,4899.496
2009-01-05,4903.646
2009-01-06,4857.915
2009-01-07,5083.393
2009-01-08,4993.189
2009-01-09,5018.704
2009-01-12,5075.242
2009-01-13,4779.466
2009-01-14,4861.4
2009-01-15,4660.337
2009-01-16,4759.715
2009-01-19,4785.032
2009-01-20,4742.2
2009-01-21,4756.355
2009-01-22,4722.183
2009-01-23,4558.543
2009-01-26,4515.019
2009-01-27,4803.155
2009-01-28,4769.734
2009-01-29,4849.159
2009-01-30,4691.983
2009-02-02,4611.58
2009-02-03,4632.213
2009-02-04,4743.782
2009-02-05,4702.994
2009-02-06,4669.235
2009-02-09,4627.608
2009-02-10,4630.782
2009-02-11,4676.425
2009-02-12,4532.233
2009-02-13,4487.303
2009-02-16,4500.395
2009-02-17,4402.695
2009-02-18,4310.294
2009-02-19,4314.094
2009-02-20,4253.925
2009-02-23,4194.754
2009-02-24,4078.02
2009-02-25,4170.713
2009-02-26,4084.779
2009-02-27,4180.351
2009-03-02,4056.495
2009-03-03,3980.543
2009-03-04,3957.355
2009-03-05,4063.638
2009-03-06,3953.036
2009-03-09,3845.033
2009-03-10,3824.827
2009-03-11,3965.369
2009-03-12,3835.295
2009-03-13,3986.764
2009-03-16,4070.904
2009-03-17,4162.629
2009-03-18,4221.956
2009-03-19,4400.124
2009-03-20,4293.311
2009-03-23,4400.75
2009-03-24,4504.122
2009-03-25,4541.469
2009-03-26,4590.961
2009-03-27,4610.368
2009-03-30,4444.529
2009-03-31,4274.368
2009-04-01,4416.626
2009-04-02,4600.837
2009-04-03,4654.042
2009-04-06,4606.672
2009-04-07,4627.579
2009-04-08,4550.219
2009-04-09,4699.229
2009-04-10,4759.256
2009-04-13,4802.692
2009-04-14,4808.293
2009-04-15,4747.524
2009-04-16,4730.813
2009-04-17,4856.235
2009-04-20,4920.359
2009-04-21,4783.656
2009-04-22,4794.665
2009-04-23,4862.931
2009-04-24,4839.519
2009-04-27,4892.976
2009-04-28,4745.785
2009-04-29,4726.457
2009-04-30,4826.303
2009-05-01,4841.095
2009-05-04,4838.173
2009-05-05,4863.864
2009-05-06,4871.254
2009-05-07,5120.462
2009-05-08,5147.313
2009-05-11,5227.177
2009-05-12,5176.488
2009-05-13,5203.87
2009-05-14,5050.229
2009-05-15,5188.944
2009-05-18,5032.096
2009-05-19,5147.239
2009-05-20,5241.715
2009-05-21,5257.333
2009-05-22,5215.774
2009-05-25,5227.005
2009-05-26,5240.861
2009-05-27,5291.471
2009-05-28,5235.159
2009-05-29,5315.749
2009-06-01,5350.16
2009-06-02,5394.087
2009-06-03,5395.648
2009-06-04,5325.676
2009-06-05,5281.757
2009-06-08,5318.646
2009-06-09,5320.12
2009-06-10,5400.745
2009-06-11,5433.584
2009-06-12,5470.82
2009-06-15,5440.959
2009-06-16,5314.458
2009-06-17,5410.126
2009-06-18,5288.758
2009-06-19,5341.351
2009-06-22,5397.498
2009-06-23,5302.672
2009-06-24,5314.207
2009-06-25,5359.461
2009-06-26,5447.086
2009-06-29,5342.295
2009-06-30,5390.592
2009-07-01,5367.23
2009-07-02,5375.17
2009-07-03,5346.618
2009-07-06,5369.399
2009-07-07,5324.324
2009-07-08,5245.651
2009-07-09,5225.133
2009-07-10,5255.172
2009-07-13,5131.193
2009-07-14,5216.088
2009-07-15,5145.246
2009-07-16,5200.156
2009-07-17,5210.057
2009-07-20,5184.434
2009-07-21,5379.332
2009-07-22,5394.53
2009-07-23,5349.202
2009-07-24,5423.776
2009-07-27,5445.539
2009-07-28,5516.172
2009-07-29,5488.897
2009-07-30,5499.05
2009-07-31,5613.48
2009-08-03,5655.244
2009-08-04,5667.575
2009-08-05,5630.701
2009-08-06,5645.57
2009-08-07,5533.715
2009-08-10,5619.307
2009-08-11,5721.019
2009-08-12,5609.304
2009-08-13,5706.297
2009-08-14,5797.985
2009-08-17,5648.975
2009-08-18,5633.295
2009-08-19,5657.232
2009-08-20,5714.753
2009-08-21,5621.314
2009-08-24,5740.186
2009-08-25,5738.726
2009-08-26,5793.997
2009-08-27,5765.071
2009-08-28,5801.677
2009-08-31,5816.507
2009-09-01,5808.837
2009-09-02,5725.849
2009-09-03,5677.841
2009-09-04,5614.513
2009-09-07,5660.194
2009-09-08,5706.068
2009-09-09,5679.097
2009-09-10,5803.509
2009-09-11,5823.836
2009-09-14,5712.379
2009-09-15,5667.668
2009-09-16,5674.112
2009-09-17,5715.657
2009-09-18,5716.344
2009-09-21,5659.636
2009-09-22,5727.319
2009-09-23,5712.278
2009-09-24,5758.11
2009-09-25,5689.112
2009-09-28,5575.252
2009-09-29,5538.86
2009-09-30,5613.644
2009-10-01,5529.663
2009-10-02,5422.147
2009-10-05,5371.05
2009-10-06,5458.625
2009-10-07,5535.681
2009-10-08,5600.41
2009-10-09,5595.41
2009-10-12,5577.014
2009-10-13,5614.444
2009-10-14,5577.31
2009-10-15,5573.475
2009-10-16,5519.996
2009-10-19,5559.65
2009-10-20,5596.172
2009-10-21,5571.519
2009-10-22,5515.685
2009-10-23,5443.733
2009-10-26,5497.317
2009-10-27,5405.717
2009-10-28,5427.053
2009-10-29,5376.005
2009-10-30,5513.787
2009-11-02,5421.363
2009-11-03,5431.265
2009-11-04,5417.31
2009-11-05,5396.643
2009-11-06,5433.101
2009-11-09,5400.331
2009-11-10,5410.87
2009-11-11,5418.298
2009-11-12,5366.455
2009-11-13,5412.421
2009-11-16,5394.639
2009-11-17,5386.086
2009-11-18,5343.371
2009-11-19,5274.455
2009-11-20,5272.166
2009-11-23,5271.869
2009-11-24,5241.463
2009-11-25,5319.916
2009-11-26,5363.037
2009-11-27,5227.914
2009-11-30,5459.155
