Date,SINGAPORE SMALL GROWTH Small Cap
2005-11-10,482.334
2005-11-11,483.094
2005-11-14,478.65
2005-11-15,477.808
2005-11-16,482.324
2005-11-17,484.079
2005-11-18,488.715
2005-11-21,485.223
2005-11-22,486.342
2005-11-23,493.817
2005-11-24,493.862
2005-11-25,492.181
2005-11-28,494.104
2005-11-29,493.968
2005-11-30,498.763
2005-12-01,497.081
2005-12-02,500.866
2005-12-05,504.341
2005-12-06,500.069
2005-12-07,500.292
2005-12-08,497.171
2005-12-09,500.696
2005-12-12,502.958
2005-12-13,505.388
2005-12-14,506.533
2005-12-15,509.841
2005-12-16,508.024
2005-12-19,509.703
2005-12-20,506.197
2005-12-21,507.95
2005-12-22,503.12
2005-12-23,510.365
2005-12-26,510.365
2005-12-27,511.342
2005-12-28,512.35
2005-12-29,515.742
2005-12-30,518.356
2006-01-02,518.356
2006-01-03,527.394
2006-01-04,535.741
2006-01-05,540.532
2006-01-06,543.099
2006-01-09,550.069
2006-01-10,550.625
2006-01-11,552.365
2006-01-12,549.492
2006-01-13,546.85
2006-01-16,546.839
2006-01-17,545.892
2006-01-18,543.788
2006-01-19,551.742
2006-01-20,554.975
2006-01-23,550.422
2006-01-24,553.149
2006-01-25,557.801
2006-01-26,558.84
2006-01-27,568.212
2006-01-30,566.283
2006-01-31,568.841
2006-02-01,571.807
2006-02-02,578.898
2006-02-03,577.813
2006-02-06,585.766
2006-02-07,592.875
2006-02-08,587.36
2006-02-09,595.23
2006-02-10,596.467
2006-02-13,600.26
2006-02-14,600.095
2006-02-15,595.733
2006-02-16,590.532
2006-02-17,588.071
2006-02-20,585.97
2006-02-21,588.973
2006-02-22,583.211
2006-02-23,592.12
2006-02-24,593.805
2006-02-27,602.865
2006-02-28,605.826
2006-03-01,606.669
2006-03-02,608.832
2006-03-03,608.699
2006-03-06,609.42
2006-03-07,600.972
2006-03-08,596.999
2006-03-09,598.584
2006-03-10,596.26
2006-03-13,603.986
2006-03-14,606.762
2006-03-15,609.6
2006-03-16,612.081
2006-03-17,611.804
2006-03-20,613.508
2006-03-21,610.41
2006-03-22,607.264
2006-03-23,611.779
2006-03-24,611.863
2006-03-27,617.296
2006-03-28,622.703
2006-03-29,630.824
2006-03-30,633.643
2006-03-31,640.826
2006-04-03,642.63
2006-04-04,646.544
2006-04-05,655.069
2006-04-06,658.274
2006-04-07,654.965
2006-04-10,650.841
2006-04-11,650.663
2006-04-12,645.082
2006-04-13,645.0
2006-04-14,645.0
2006-04-17,649.498
2006-04-18,655.598
2006-04-19,668.059
2006-04-20,669.945
2006-04-21,674.233
2006-04-24,677.237
2006-04-25,672.235
2006-04-26,675.971
2006-04-27,679.079
2006-04-28,670.977
2006-05-01,672.364
2006-05-02,673.645
2006-05-03,680.115
2006-05-04,675.185
2006-05-05,677.972
2006-05-08,687.578
2006-05-09,689.22
2006-05-10,694.094
2006-05-11,694.163
2006-05-12,692.885
2006-05-15,661.516
2006-05-16,647.86
2006-05-17,659.15
2006-05-18,641.291
2006-05-19,638.353
2006-05-22,607.295
2006-05-23,614.643
2006-05-24,613.18
2006-05-25,603.837
2006-05-26,612.137
2006-05-29,610.992
2006-05-30,613.927
2006-05-31,602.952
2006-06-01,600.877
2006-06-02,611.111
2006-06-05,608.541
2006-06-06,596.737
2006-06-07,582.596
2006-06-08,556.422
2006-06-09,566.038
2006-06-12,563.19
2006-06-13,547.592
2006-06-14,549.73
2006-06-15,557.97
2006-06-16,580.576
2006-06-19,571.675
2006-06-20,562.725
2006-06-21,564.712
2006-06-22,574.029
2006-06-23,571.59
2006-06-26,576.083
2006-06-27,576.425
2006-06-28,570.366
2006-06-29,578.774
2006-06-30,595.256
2006-07-03,598.849
2006-07-04,603.701
2006-07-05,596.633
2006-07-06,603.223
2006-07-07,606.327
2006-07-10,607.721
2006-07-11,599.975
2006-07-12,597.893
2006-07-13,594.741
2006-07-14,577.047
2006-07-17,557.412
2006-07-18,562.916
2006-07-19,563.882
2006-07-20,575.542
2006-07-21,572.02
2006-07-24,566.505
2006-07-25,572.749
2006-07-26,578.094
2006-07-27,591.733
2006-07-28,593.831
2006-07-31,606.41
2006-08-01,609.354
2006-08-02,614.229
2006-08-03,614.547
2006-08-04,615.967
2006-08-07,612.714
2006-08-08,615.318
2006-08-09,615.757
2006-08-10,606.725
2006-08-11,609.309
2006-08-14,617.377
2006-08-15,615.152
2006-08-16,627.289
2006-08-17,632.424
2006-08-18,634.052
2006-08-21,628.672
2006-08-22,630.797
2006-08-23,627.615
2006-08-24,619.682
2006-08-25,617.075
2006-08-28,612.474
2006-08-29,621.889
2006-08-30,624.433
2006-08-31,633.229
2006-09-01,632.664
2006-09-04,641.846
2006-09-05,641.804
2006-09-06,646.214
2006-09-07,638.134
2006-09-08,638.156
2006-09-11,631.604
2006-09-12,632.135
2006-09-13,640.281
2006-09-14,642.692
2006-09-15,642.741
2006-09-18,648.55
2006-09-19,646.452
2006-09-20,648.43
2006-09-21,650.412
2006-09-22,647.296
2006-09-25,643.271
2006-09-26,642.855
2006-09-27,650.894
2006-09-28,654.097
2006-09-29,656.725
2006-10-02,660.539
2006-10-03,659.699
2006-10-04,656.248
2006-10-05,667.775
2006-10-06,668.055
2006-10-09,661.334
2006-10-10,672.4
2006-10-11,672.519
2006-10-12,675.166
2006-10-13,677.115
2006-10-16,677.103
2006-10-17,674.121
2006-10-18,678.503
2006-10-19,682.829
2006-10-20,687.066
2006-10-23,683.39
2006-10-24,683.652
2006-10-25,688.801
2006-10-26,694.623
2006-10-27,691.762
2006-10-30,683.846
2006-10-31,691.603
2006-11-01,700.853
2006-11-02,699.359
2006-11-03,702.266
2006-11-06,707.387
2006-11-07,718.201
2006-11-08,710.956
2006-11-09,717.228
2006-11-10,726.984
2006-11-13,725.447
2006-11-14,732.815
2006-11-15,715.767
2006-11-16,723.059
2006-11-17,729.314
2006-11-20,730.346
2006-11-21,735.565
2006-11-22,748.368
2006-11-23,752.574
2006-11-24,748.87
2006-11-27,749.153
2006-11-28,731.727
2006-11-29,742.953
2006-11-30,755.763
2006-12-01,761.68
2006-12-04,761.991
2006-12-05,778.907
2006-12-06,774.974
2006-12-07,774.696
2006-12-08,756.695
2006-12-11,758.692
2006-12-12,756.727
2006-12-13,757.986
2006-12-14,766.474
2006-12-15,770.285
2006-12-18,768.875
2006-12-19,759.876
2006-12-20,771.504
2006-12-21,764.7
2006-12-22,772.304
2006-12-25,772.304
2006-12-26,773.332
2006-12-27,785.051
2006-12-28,793.749
2006-12-29,801.62
2007-01-01,801.62
2007-01-02,803.642
2007-01-03,822.011
2007-01-04,807.875
2007-01-05,808.896
2007-01-08,802.942
2007-01-09,807.848
2007-01-10,791.925
2007-01-11,794.54
2007-01-12,809.046
2007-01-15,819.591
2007-01-16,818.436
2007-01-17,819.728
2007-01-18,832.027
2007-01-19,835.402
2007-01-22,847.619
2007-01-23,852.899
2007-01-24,860.884
2007-01-25,853.599
2007-01-26,849.326
2007-01-29,851.331
2007-01-30,855.13
2007-01-31,854.069
2007-02-01,862.09
2007-02-02,866.022
2007-02-05,873.582
2007-02-06,884.73
2007-02-07,899.012
2007-02-08,900.817
2007-02-09,890.066
2007-02-12,879.741
2007-02-13,878.936
2007-02-14,884.421
2007-02-15,890.168
2007-02-16,887.959
2007-02-19,887.518
2007-02-20,886.309
2007-02-21,900.859
2007-02-22,906.944
2007-02-23,918.319
2007-02-26,928.602
2007-02-27,913.229
2007-02-28,877.854
2007-03-01,899.623
2007-03-02,890.049
2007-03-05,841.181
2007-03-06,862.788
2007-03-07,859.388
2007-03-08,879.494
2007-03-09,890.471
2007-03-12,910.043
2007-03-13,901.912
2007-03-14,872.377
2007-03-15,886.855
2007-03-16,894.917
2007-03-19,905.675
2007-03-20,919.618
2007-03-21,925.218
2007-03-22,934.361
2007-03-23,932.088
2007-03-26,933.572
2007-03-27,945.633
2007-03-28,939.693
2007-03-29,948.319
2007-03-30,956.127
2007-04-02,962.683
2007-04-03,981.717
2007-04-04,984.143
2007-04-05,989.993
2007-04-06,989.993
2007-04-09,994.624
2007-04-10,996.657
2007-04-11,1002.2
2007-04-12,995.237
2007-04-13,997.753
2007-04-16,1002.959
2007-04-17,1001.523
2007-04-18,990.736
2007-04-19,968.637
2007-04-20,983.173
2007-04-23,986.53
2007-04-24,987.686
2007-04-25,997.364
2007-04-26,1005.868
2007-04-27,1000.305
2007-04-30,1003.926
2007-05-01,1003.084
2007-05-02,1009.385
2007-05-03,1010.693
2007-05-04,1015.919
2007-05-07,1017.98
2007-05-08,1014.325
2007-05-09,1025.648
2007-05-10,1024.709
2007-05-11,1012.548
2007-05-14,1030.291
2007-05-15,1024.22
2007-05-16,1019.963
2007-05-17,1020.078
2007-05-18,1023.863
2007-05-21,1027.48
2007-05-22,1025.982
2007-05-23,1030.066
2007-05-24,1021.182
2007-05-25,1016.959
2007-05-28,1010.923
2007-05-29,1008.389
2007-05-30,998.509
2007-05-31,1000.0
2007-06-01,1014.315
2007-06-04,1038.522
2007-06-05,1046.597
2007-06-06,1043.775
2007-06-07,1039.282
2007-06-08,1026.827
2007-06-11,1033.521
2007-06-12,1037.378
2007-06-13,1036.52
2007-06-14,1047.784
2007-06-15,1057.182
2007-06-18,1072.727
2007-06-19,1071.522
2007-06-20,1080.596
2007-06-21,1073.909
2007-06-22,1077.679
2007-06-25,1074.773
2007-06-26,1054.341
2007-06-27,1058.515
2007-06-28,1068.389
2007-06-29,1081.532
2007-07-02,1079.627
2007-07-03,1087.419
2007-07-04,1097.695
2007-07-05,1107.111
2007-07-06,1103.496
2007-07-09,1112.041
2007-07-10,1115.156
2007-07-11,1100.365
2007-07-12,1106.214
2007-07-13,1109.87
2007-07-16,1097.848
2007-07-17,1096.238
2007-07-18,1072.308
2007-07-19,1063.549
2007-07-20,1085.731
2007-07-23,1075.989
2007-07-24,1075.641
2007-07-25,1058.731
2007-07-26,1052.952
2007-07-27,1026.434
2007-07-30,1026.931
2007-07-31,1020.508
2007-08-01,987.901
2007-08-02,992.326
2007-08-03,1008.427
2007-08-06,973.05
2007-08-07,970.034
2007-08-08,992.726
2007-08-09,988.834
2007-08-10,965.001
2007-08-13,961.272
2007-08-14,962.678
2007-08-15,928.964
2007-08-16,871.698
2007-08-17,840.681
2007-08-20,898.194
2007-08-21,878.304
2007-08-22,906.312
2007-08-23,940.348
2007-08-24,934.004
2007-08-27,959.121
2007-08-28,945.016
2007-08-29,935.788
2007-08-30,934.863
2007-08-31,953.778
2007-09-03,959.126
2007-09-04,954.621
2007-09-05,961.893
2007-09-06,964.679
2007-09-07,971.77
2007-09-10,968.046
2007-09-11,981.636
2007-09-12,992.963
2007-09-13,994.15
2007-09-14,1006.242
2007-09-17,989.121
2007-09-18,986.074
2007-09-19,1009.755
2007-09-20,1003.803
2007-09-21,1002.403
2007-09-24,1019.436
2007-09-25,1015.68
2007-09-26,1037.112
2007-09-27,1050.657
2007-09-28,1071.804
2007-10-01,1110.611
2007-10-02,1108.381
2007-10-03,1097.503
2007-10-04,1094.726
2007-10-05,1111.11
2007-10-08,1118.397
2007-10-09,1122.963
2007-10-10,1134.077
2007-10-11,1159.381
2007-10-12,1156.257
2007-10-15,1151.184
2007-10-16,1121.952
2007-10-17,1132.122
2007-10-18,1126.88
2007-10-19,1114.847
2007-10-22,1077.962
2007-10-23,1105.715
2007-10-24,1099.436
2007-10-25,1117.967
2007-10-26,1150.258
2007-10-29,1143.812
2007-10-30,1146.222
2007-10-31,1166.26
2007-11-01,1179.291
2007-11-02,1157.402
2007-11-05,1128.984
2007-11-06,1138.997
2007-11-07,1142.854
2007-11-08,1142.971
2007-11-09,1113.255
2007-11-12,1086.924
2007-11-13,1092.656
2007-11-14,1100.992
2007-11-15,1099.254
2007-11-16,1078.434
2007-11-19,1073.747
2007-11-20,1049.231
2007-11-21,1028.889
2007-11-22,1013.57
2007-11-23,1033.706
2007-11-26,1057.726
2007-11-27,1045.034
2007-11-28,1035.703
2007-11-29,1057.959
2007-11-30,1072.826
2007-12-03,1068.322
2007-12-04,1080.93
2007-12-05,1090.358
2007-12-06,1092.871
2007-12-07,1088.184
2007-12-10,1074.554
2007-12-11,1078.945
2007-12-12,1070.46
2007-12-13,1055.209
2007-12-14,1045.502
2007-12-17,1009.969
2007-12-18,1015.462
2007-12-19,1015.62
2007-12-20,1015.245
2007-12-21,1025.563
2007-12-24,1039.687
2007-12-25,1039.687
2007-12-26,1052.079
2007-12-27,1054.485
2007-12-28,1060.469
2007-12-31,1080.125
2008-01-01,1080.125
2008-01-02,1073.798
2008-01-03,1061.143
2008-01-04,1071.937
2008-01-07,1050.112
2008-01-08,1060.948
2008-01-09,1052.968
2008-01-10,1041.298
2008-01-11,1035.946
2008-01-14,1015.111
2008-01-15,988.486
2008-01-16,944.487
2008-01-17,956.734
2008-01-18,943.105
2008-01-21,896.616
2008-01-22,832.664
2008-01-23,871.029
2008-01-24,880.992
2008-01-25,926.368
2008-01-28,905.551
2008-01-29,910.856
2008-01-30,899.244
2008-01-31,901.451
2008-02-01,910.339
2008-02-04,939.528
2008-02-05,930.45
2008-02-06,917.999
2008-02-07,916.888
2008-02-08,916.382
2008-02-11,903.044
2008-02-12,914.666
2008-02-13,912.721
2008-02-14,938.92
2008-02-15,955.455
2008-02-18,958.074
2008-02-19,972.116
2008-02-20,959.893
2008-02-21,963.295
2008-02-22,960.914
2008-02-25,964.499
2008-02-26,964.58
2008-02-27,980.959
2008-02-28,962.263
2008-02-29,949.395
2008-03-03,919.739
2008-03-04,914.673
2008-03-05,888.955
2008-03-06,891.484
2008-03-07,870.132
2008-03-10,846.913
2008-03-11,850.665
2008-03-12,861.688
2008-03-13,828.473
2008-03-14,839.561
2008-03-17,818.671
2008-03-18,814.82
2008-03-19,806.332
2008-03-20,783.53
2008-03-21,783.53
2008-03-24,805.986
2008-03-25,835.815
2008-03-26,838.348
2008-03-27,855.679
2008-03-28,868.941
2008-03-31,870.624
2008-04-01,868.133
2008-04-02,872.053
2008-04-03,874.294
2008-04-04,883.114
2008-04-07,894.244
2008-04-08,887.061
2008-04-09,871.377
2008-04-10,884.84
2008-04-11,897.479
2008-04-14,875.641
2008-04-15,896.92
2008-04-16,908.9
2008-04-17,910.056
2008-04-18,901.669
2008-04-21,921.631
2008-04-22,922.028
2008-04-23,932.066
2008-04-24,935.674
2008-04-25,935.972
2008-04-28,930.87
2008-04-29,930.036
2008-04-30,926.763
2008-05-01,924.62
2008-05-02,939.026
2008-05-05,950.915
2008-05-06,964.28
2008-05-07,961.589
2008-05-08,956.432
2008-05-09,955.92
2008-05-12,967.207
2008-05-13,962.331
2008-05-14,961.959
2008-05-15,960.508
2008-05-16,980.41
2008-05-19,979.743
2008-05-20,988.178
2008-05-21,995.41
2008-05-22,992.593
2008-05-23,989.747
2008-05-26,965.435
2008-05-27,967.34
2008-05-28,966.791
2008-05-29,981.58
2008-05-30,983.528
2008-06-02,981.376
2008-06-03,975.488
2008-06-04,975.394
2008-06-05,973.401
2008-06-06,986.805
2008-06-09,969.618
2008-06-10,952.221
2008-06-11,952.375
2008-06-12,936.124
2008-06-13,935.126
2008-06-16,938.658
2008-06-17,946.493
2008-06-18,948.649
2008-06-19,941.686
2008-06-20,944.238
2008-06-23,933.275
2008-06-24,931.98
2008-06-25,927.093
2008-06-26,927.965
2008-06-27,917.452
2008-06-30,920.757
2008-07-01,904.609
2008-07-02,901.923
2008-07-03,871.318
2008-07-04,862.091
2008-07-07,871.667
2008-07-08,855.453
2008-07-09,861.768
2008-07-10,853.413
2008-07-11,866.249
2008-07-14,859.528
2008-07-15,855.126
2008-07-16,853.352
2008-07-17,847.952
2008-07-18,832.073
2008-07-21,834.167
2008-07-22,837.237
2008-07-23,838.322
2008-07-24,836.678
2008-07-25,827.77
2008-07-28,827.982
2008-07-29,821.227
2008-07-30,824.457
2008-07-31,829.184
2008-08-01,823.973
2008-08-04,809.866
2008-08-05,793.274
2008-08-06,795.978
2008-08-07,780.336
2008-08-08,776.832
2008-08-11,765.865
2008-08-12,761.224
2008-08-13,759.596
2008-08-14,764.938
2008-08-15,760.964
2008-08-18,752.763
2008-08-19,740.403
2008-08-20,749.01
2008-08-21,739.214
2008-08-22,738.358
2008-08-25,732.075
2008-08-26,716.501
2008-08-27,716.321
2008-08-28,707.408
2008-08-29,709.684
2008-09-01,695.729
2008-09-02,688.475
2008-09-03,675.156
2008-09-04,660.319
2008-09-05,651.232
2008-09-08,670.077
2008-09-09,656.436
2008-09-10,645.459
2008-09-11,626.782
2008-09-12,635.023
2008-09-15,612.041
2008-09-16,596.153
2008-09-17,585.886
2008-09-18,578.779
2008-09-19,611.979
2008-09-22,622.603
2008-09-23,609.696
2008-09-24,611.08
2008-09-25,601.451
2008-09-26,591.889
2008-09-29,580.33
2008-09-30,579.808
2008-10-01,576.817
2008-10-02,571.169
2008-10-03,556.494
2008-10-06,518.798
2008-10-07,509.379
2008-10-08,473.957
2008-10-09,465.238
2008-10-10,421.673
2008-10-13,434.291
2008-10-14,454.997
2008-10-15,430.177
2008-10-16,405.534
2008-10-17,400.019
2008-10-20,404.579
2008-10-21,409.654
2008-10-22,388.271
2008-10-23,375.722
2008-10-24,355.879
2008-10-27,354.171
2008-10-28,337.483
2008-10-29,330.324
2008-10-30,358.925
2008-10-31,366.84
2008-11-03,398.809
2008-11-04,407.687
2008-11-05,419.551
2008-11-06,402.67
2008-11-07,402.88
2008-11-10,413.613
2008-11-11,394.433
2008-11-12,387.593
2008-11-13,377.473
2008-11-14,370.324
2008-11-17,364.285
2008-11-18,351.812
2008-11-19,345.163
2008-11-20,338.691
2008-11-21,341.123
2008-11-24,337.706
2008-11-25,340.315
2008-11-26,343.52
2008-11-27,347.75
2008-11-28,347.008
2008-12-01,341.256
2008-12-02,336.709
2008-12-03,340.426
2008-12-04,345.022
2008-12-05,349.093
2008-12-08,353.253
2008-12-09,367.413
2008-12-10,376.986
2008-12-11,379.262
2008-12-12,374.652
2008-12-15,386.177
2008-12-16,386.912
2008-12-17,392.778
2008-12-18,410.068
2008-12-19,406.534
2008-12-22,402.879
2008-12-23,396.02
2008-12-24,397.711
2008-12-25,397.711
2008-12-26,397.691
2008-12-29,402.324
2008-12-30,404.749
2008-12-31,404.349
2009-01-01,404.349
2009-01-02,414.483
2009-01-05,423.63
2009-01-06,421.323
2009-01-07,424.907
2009-01-08,424.243
2009-01-09,425.696
2009-01-12,416.02
2009-01-13,409.119
2009-01-14,403.522
2009-01-15,392.866
2009-01-16,394.509
2009-01-19,389.496
2009-01-20,380.682
2009-01-21,386.035
2009-01-22,388.17
2009-01-23,381.083
2009-01-26,383.152
2009-01-27,381.778
2009-01-28,391.985
2009-01-29,388.257
2009-01-30,390.148
2009-02-02,386.108
2009-02-03,386.241
2009-02-04,385.193
2009-02-05,382.922
2009-02-06,386.274
2009-02-09,381.231
2009-02-10,381.66
2009-02-11,380.368
2009-02-12,378.556
2009-02-13,385.479
2009-02-16,380.339
2009-02-17,366.368
2009-02-18,366.519
2009-02-19,364.832
2009-02-20,354.287
2009-02-23,357.374
2009-02-24,352.213
2009-02-25,351.131
2009-02-26,348.497
2009-02-27,345.087
2009-03-02,328.451
2009-03-03,331.176
2009-03-04,336.203
2009-03-05,330.575
2009-03-06,328.267
2009-03-09,319.837
2009-03-10,319.086
2009-03-11,319.856
2009-03-12,317.224
2009-03-13,328.199
2009-03-16,333.261
2009-03-17,330.624
2009-03-18,338.288
2009-03-19,342.93
2009-03-20,341.589
2009-03-23,356.847
2009-03-24,361.236
2009-03-25,362.399
2009-03-26,374.66
2009-03-27,377.086
2009-03-30,359.719
2009-03-31,367.377
2009-04-01,365.142
2009-04-02,387.741
2009-04-03,389.459
2009-04-06,400.649
2009-04-07,386.978
2009-04-08,382.36
2009-04-09,391.779
2009-04-10,391.779
2009-04-13,402.239
2009-04-14,418.827
2009-04-15,430.293
2009-04-16,428.367
2009-04-17,431.013
2009-04-20,428.64
2009-04-21,424.122
2009-04-22,418.951
2009-04-23,424.388
2009-04-24,426.77
2009-04-27,410.36
2009-04-28,404.376
2009-04-29,422.864
2009-04-30,430.004
2009-05-01,428.683
2009-05-04,450.361
2009-05-05,470.247
2009-05-06,491.905
2009-05-07,522.176
2009-05-08,541.573
2009-05-11,528.953
2009-05-12,548.931
2009-05-13,548.262
2009-05-14,533.021
2009-05-15,525.352
2009-05-18,516.424
2009-05-19,543.064
2009-05-20,553.789
2009-05-21,543.242
2009-05-22,559.466
2009-05-25,575.799
2009-05-26,569.35
2009-05-27,590.12
2009-05-28,605.175
2009-05-29,619.908
2009-06-01,644.993
2009-06-02,644.739
2009-06-03,652.506
2009-06-04,641.695
2009-06-05,637.371
2009-06-08,609.389
2009-06-09,620.892
2009-06-10,643.002
2009-06-11,644.706
2009-06-12,635.04
2009-06-15,617.122
2009-06-16,606.214
2009-06-17,609.971
2009-06-18,600.01
2009-06-19,609.364
2009-06-22,608.533
2009-06-23,600.274
2009-06-24,608.688
2009-06-25,617.241
2009-06-26,620.437
2009-06-29,618.949
2009-06-30,612.483
2009-07-01,626.652
2009-07-02,616.563
2009-07-03,614.479
2009-07-06,604.891
2009-07-07,600.971
2009-07-08,590.273
2009-07-09,601.197
2009-07-10,592.551
2009-07-13,581.681
2009-07-14,593.773
2009-07-15,619.193
2009-07-16,619.435
2009-07-17,632.501
2009-07-20,654.443
2009-07-21,656.24
2009-07-22,656.761
2009-07-23,671.955
2009-07-24,685.157
2009-07-27,693.283
2009-07-28,699.929
2009-07-29,696.5
2009-07-30,709.889
2009-07-31,712.232
2009-08-03,731.874
2009-08-04,721.333
2009-08-05,709.01
2009-08-06,715.574
2009-08-07,706.5
2009-08-10,705.458
2009-08-11,713.13
2009-08-12,710.581
2009-08-13,722.567
2009-08-14,721.272
2009-08-17,695.037
2009-08-18,705.979
2009-08-19,699.497
2009-08-20,711.903
2009-08-21,715.887
2009-08-24,734.215
2009-08-25,738.247
2009-08-26,734.719
2009-08-27,738.769
2009-08-28,741.074
2009-08-31,731.937
2009-09-01,733.65
2009-09-02,728.227
2009-09-03,734.585
2009-09-04,741.55
2009-09-07,751.309
2009-09-08,764.663
2009-09-09,761.782
2009-09-10,768.326
2009-09-11,768.068
2009-09-14,751.419
2009-09-15,752.817
2009-09-16,767.148
2009-09-17,765.349
2009-09-18,763.395
2009-09-21,763.022
2009-09-22,772.444
2009-09-23,775.925
2009-09-24,766.617
2009-09-25,770.668
2009-09-28,757.832
2009-09-29,764.818
2009-09-30,769.566
2009-10-01,762.7
2009-10-02,747.269
2009-10-05,737.234
2009-10-06,757.086
2009-10-07,764.806
2009-10-08,779.614
2009-10-09,779.203
2009-10-12,784.982
2009-10-13,784.97
2009-10-14,796.442
2009-10-15,799.909
2009-10-16,797.474
2009-10-19,802.881
2009-10-20,800.729
2009-10-21,795.102
2009-10-22,795.054
2009-10-23,801.596
2009-10-26,804.627
2009-10-27,795.789
2009-10-28,784.578
2009-10-29,781.61
2009-10-30,789.648
2009-11-02,786.774
2009-11-03,775.203
2009-11-04,784.475
2009-11-05,778.262
2009-11-06,783.957
2009-11-09,792.95
2009-11-10,793.741
2009-11-11,800.926
2009-11-12,799.076
2009-11-13,800.772
2009-11-16,822.245
2009-11-17,819.034
2009-11-18,817.127
2009-11-19,814.564
2009-11-20,814.247
2009-11-23,823.428
2009-11-24,825.089
2009-11-25,829.172
2009-11-26,827.329
2009-11-27,825.88
2009-11-30,818.449
2009-12-01,837.937
2009-12-02,842.545
2009-12-03,856.348
2009-12-04,852.206
2009-12-07,854.947
2009-12-08,853.507
2009-12-09,854.603
2009-12-10,852.533
2009-12-11,851.574
2009-12-14,853.275
2009-12-15,857.198
2009-12-16,859.16
2009-12-17,852.102
2009-12-18,855.705
2009-12-21,856.135
2009-12-22,862.555
2009-12-23,861.719
2009-12-24,869.786
2009-12-25,869.786
2009-12-28,881.302
2009-12-29,893.161
2009-12-30,895.525
2009-12-31,895.601
2010-01-01,895.601
2010-01-04,912.315
2010-01-05,931.939
2010-01-06,935.424
2010-01-07,930.237
2010-01-08,935.084
2010-01-11,951.334
2010-01-12,944.881
2010-01-13,932.23
2010-01-14,940.351
2010-01-15,932.841
2010-01-18,933.001
2010-01-19,934.386
2010-01-20,919.702
2010-01-21,902.16
2010-01-22,900.11
2010-01-25,895.703
2010-01-26,858.788
2010-01-27,842.004
2010-01-28,860.893
2010-01-29,853.84
2010-02-01,847.323
2010-02-02,854.207
2010-02-03,869.866
2010-02-04,856.076
2010-02-05,831.703
2010-02-08,830.766
2010-02-09,839.799
2010-02-10,841.009
2010-02-11,848.06
2010-02-12,856.26
2010-02-15,857.465
2010-02-16,861.282
2010-02-17,873.134
2010-02-18,862.108
2010-02-19,852.798
2010-02-22,857.78
2010-02-23,867.236
2010-02-24,868.249
2010-02-25,862.145
2010-02-26,861.201
2010-03-01,870.697
2010-03-02,874.542
2010-03-03,881.198
2010-03-04,874.266
2010-03-05,884.79
2010-03-08,893.961
2010-03-09,895.99
2010-03-10,906.1
2010-03-11,909.965
2010-03-12,909.753
2010-03-15,908.981
2010-03-16,915.625
2010-03-17,924.216
2010-03-18,921.188
2010-03-19,918.156
2010-03-22,908.937
2010-03-23,912.661
2010-03-24,910.272
2010-03-25,917.692
2010-03-26,928.122
2010-03-29,932.213
2010-03-30,936.294
2010-03-31,924.074
2010-04-01,933.068
2010-04-02,933.068
2010-04-05,946.372
2010-04-06,946.987
2010-04-07,953.107
2010-04-08,948.692
2010-04-09,967.968
2010-04-12,964.488
2010-04-13,956.108
2010-04-14,982.56
2010-04-15,981.81
2010-04-16,979.922
2010-04-19,957.609
2010-04-20,962.392
2010-04-21,961.4
2010-04-22,957.537
2010-04-23,962.322
2010-04-26,976.049
2010-04-27,972.655
2010-04-28,956.44
2010-04-29,965.637
2010-04-30,968.563
2010-05-03,956.808
2010-05-04,941.464
2010-05-05,925.014
2010-05-06,912.403
2010-05-07,894.692
2010-05-10,926.99
2010-05-11,918.166
2010-05-12,932.664
2010-05-13,928.164
2010-05-14,924.256
2010-05-17,910.846
2010-05-18,921.36
2010-05-19,890.34
2010-05-20,870.236
2010-05-21,853.805
2010-05-24,862.67
2010-05-25,820.005
2010-05-26,833.048
2010-05-27,843.569
2010-05-28,845.236
2010-05-31,871.526
2010-06-01,851.089
2010-06-02,859.009
2010-06-03,883.484
2010-06-04,885.137
2010-06-07,866.333
2010-06-08,874.142
2010-06-09,876.836
2010-06-10,890.502
2010-06-11,892.775
2010-06-14,909.345
2010-06-15,918.896
2010-06-16,927.861
2010-06-17,930.523
2010-06-18,939.805
2010-06-21,962.463
2010-06-22,954.129
2010-06-23,938.243
2010-06-24,926.334
2010-06-25,929.425
2010-06-28,932.404
2010-06-29,906.73
2010-06-30,909.323
2010-07-01,899.788
2010-07-02,911.815
2010-07-05,911.261
2010-07-06,926.444
2010-07-07,919.036
2010-07-08,929.84
2010-07-09,937.833
2010-07-12,936.867
2010-07-13,940.121
2010-07-14,952.865
2010-07-15,949.035
2010-07-16,951.352
2010-07-19,946.363
2010-07-20,958.011
2010-07-21,959.867
2010-07-22,963.822
2010-07-23,967.646
2010-07-26,975.281
2010-07-27,982.516
2010-07-28,982.464
2010-07-29,989.249
2010-07-30,987.43
2010-08-02,1000.13
2010-08-03,997.461
2010-08-04,997.66
2010-08-05,995.894
2010-08-06,996.817
2010-08-09,996.707
2010-08-10,978.738
2010-08-11,960.679
2010-08-12,954.697
2010-08-13,962.875
2010-08-16,960.624
2010-08-17,963.499
2010-08-18,965.94
2010-08-19,976.947
2010-08-20,968.278
2010-08-23,968.044
2010-08-24,960.673
2010-08-25,959.535
2010-08-26,959.868
2010-08-27,959.566
2010-08-30,964.271
2010-08-31,957.293
2010-09-01,968.979
2010-09-02,971.65
