Date,PORTUGAL MID CAP Mid Cap
2005-11-10,471.171
2005-11-11,471.788
2005-11-14,471.403
2005-11-15,469.571
2005-11-16,470.701
2005-11-17,476.2
2005-11-18,475.052
2005-11-21,477.099
2005-11-22,476.956
2005-11-23,479.979
2005-11-24,484.01
2005-11-25,484.266
2005-11-28,487.551
2005-11-29,487.057
2005-11-30,486.495
2005-12-01,486.317
2005-12-02,484.751
2005-12-05,486.771
2005-12-06,490.259
2005-12-07,489.235
2005-12-08,493.319
2005-12-09,491.152
2005-12-12,497.55
2005-12-13,497.554
2005-12-14,498.871
2005-12-15,495.182
2005-12-16,499.117
2005-12-19,499.876
2005-12-20,495.255
2005-12-21,511.605
2005-12-22,515.751
2005-12-23,524.132
2005-12-26,524.132
2005-12-27,523.163
2005-12-28,521.227
2005-12-29,521.044
2005-12-30,518.515
2006-01-02,517.782
2006-01-03,531.498
2006-01-04,536.898
2006-01-05,537.794
2006-01-06,544.866
2006-01-09,554.915
2006-01-10,551.141
2006-01-11,559.881
2006-01-12,555.481
2006-01-13,558.194
2006-01-16,556.182
2006-01-17,555.227
2006-01-18,554.304
2006-01-19,552.546
2006-01-20,551.587
2006-01-23,558.529
2006-01-24,554.981
2006-01-25,559.727
2006-01-26,560.436
2006-01-27,552.898
2006-01-30,548.462
2006-01-31,550.594
2006-02-01,552.66
2006-02-02,550.654
2006-02-03,546.118
2006-02-06,551.359
2006-02-07,551.878
2006-02-08,556.665
2006-02-09,556.483
2006-02-10,558.402
2006-02-13,557.928
2006-02-14,556.939
2006-02-15,557.964
2006-02-16,558.83
2006-02-17,561.835
2006-02-20,563.39
2006-02-21,568.845
2006-02-22,570.826
2006-02-23,574.684
2006-02-24,575.376
2006-02-27,576.283
2006-02-28,568.645
2006-03-01,576.376
2006-03-02,576.287
2006-03-03,574.566
2006-03-06,582.671
2006-03-07,573.132
2006-03-08,571.283
2006-03-09,574.868
2006-03-10,574.028
2006-03-13,567.731
2006-03-14,585.578
2006-03-15,609.867
2006-03-16,608.336
2006-03-17,608.5
2006-03-20,607.017
2006-03-21,602.442
2006-03-22,603.399
2006-03-23,599.158
2006-03-24,602.554
2006-03-27,600.002
2006-03-28,603.678
2006-03-29,611.207
2006-03-30,630.399
2006-03-31,626.471
2006-04-03,626.471
2006-04-04,633.742
2006-04-05,640.936
2006-04-06,636.482
2006-04-07,635.542
2006-04-10,637.085
2006-04-11,632.263
2006-04-12,629.841
2006-04-13,629.703
2006-04-14,629.703
2006-04-17,639.705
2006-04-18,637.694
2006-04-19,644.983
2006-04-20,641.858
2006-04-21,643.073
2006-04-24,644.951
2006-04-25,643.14
2006-04-26,644.608
2006-04-27,643.569
2006-04-28,641.737
2006-05-01,642.858
2006-05-02,643.277
2006-05-03,640.138
2006-05-04,648.725
2006-05-05,650.121
2006-05-08,652.33
2006-05-09,649.705
2006-05-10,648.512
2006-05-11,648.947
2006-05-12,646.047
2006-05-15,640.658
2006-05-16,639.226
2006-05-17,622.998
2006-05-18,615.622
2006-05-19,600.219
2006-05-22,601.511
2006-05-23,607.489
2006-05-24,610.762
2006-05-25,613.905
2006-05-26,622.826
2006-05-29,622.399
2006-05-30,616.399
2006-05-31,613.967
2006-06-01,608.168
2006-06-02,621.195
2006-06-05,621.614
2006-06-06,614.516
2006-06-07,617.891
2006-06-08,601.938
2006-06-09,606.234
2006-06-12,598.161
2006-06-13,587.208
2006-06-14,585.578
2006-06-15,593.487
2006-06-16,594.405
2006-06-19,593.037
2006-06-20,592.027
2006-06-21,602.025
2006-06-22,599.959
2006-06-23,599.39
2006-06-26,600.03
2006-06-27,604.156
2006-06-28,602.714
2006-06-29,605.253
2006-06-30,620.469
2006-07-03,622.831
2006-07-04,620.47
2006-07-05,612.303
2006-07-06,615.242
2006-07-07,619.53
2006-07-10,617.764
2006-07-11,616.023
2006-07-12,611.34
2006-07-13,609.996
2006-07-14,603.346
2006-07-17,595.298
2006-07-18,591.865
2006-07-19,603.546
2006-07-20,606.724
2006-07-21,609.152
2006-07-24,608.608
2006-07-25,611.888
2006-07-26,614.904
2006-07-27,621.94
2006-07-28,627.578
2006-07-31,626.921
2006-08-01,624.844
2006-08-02,628.05
2006-08-03,630.076
2006-08-04,638.191
2006-08-07,634.448
2006-08-08,636.514
2006-08-09,641.961
2006-08-10,634.248
2006-08-11,634.179
2006-08-14,637.454
2006-08-15,638.977
2006-08-16,648.292
2006-08-17,647.395
2006-08-18,647.782
2006-08-21,650.021
2006-08-22,646.302
2006-08-23,646.851
2006-08-24,645.415
2006-08-25,641.485
2006-08-28,648.15
2006-08-29,645.115
2006-08-30,650.269
2006-08-31,648.231
2006-09-01,650.004
2006-09-04,656.635
2006-09-05,653.316
2006-09-06,648.311
2006-09-07,642.714
2006-09-08,642.897
2006-09-11,640.206
2006-09-12,643.979
2006-09-13,646.681
2006-09-14,647.406
2006-09-15,648.025
2006-09-18,647.996
2006-09-19,648.659
2006-09-20,649.723
2006-09-21,652.695
2006-09-22,656.602
2006-09-25,655.098
2006-09-26,654.976
2006-09-27,674.647
2006-09-28,672.049
2006-09-29,673.478
2006-10-02,685.156
2006-10-03,679.81
2006-10-04,684.32
2006-10-05,679.717
2006-10-06,674.974
2006-10-09,677.086
2006-10-10,676.812
2006-10-11,677.564
2006-10-12,677.514
2006-10-13,676.091
2006-10-16,674.941
2006-10-17,674.735
2006-10-18,678.022
2006-10-19,682.31
2006-10-20,685.279
2006-10-23,685.54
2006-10-24,682.723
2006-10-25,692.242
2006-10-26,697.213
2006-10-27,700.405
2006-10-30,696.353
2006-10-31,696.043
2006-11-01,695.424
2006-11-02,694.788
2006-11-03,690.796
2006-11-06,701.212
2006-11-07,706.826
2006-11-08,704.217
2006-11-09,709.471
2006-11-10,712.256
2006-11-13,709.45
2006-11-14,704.508
2006-11-15,709.135
2006-11-16,707.723
2006-11-17,706.382
2006-11-20,704.023
2006-11-21,707.79
2006-11-22,711.844
2006-11-23,712.81
2006-11-24,720.633
2006-11-27,725.636
2006-11-28,725.277
2006-11-29,726.884
2006-11-30,735.684
2006-12-01,736.839
2006-12-04,740.559
2006-12-05,738.649
2006-12-06,743.323
2006-12-07,742.567
2006-12-08,746.479
2006-12-11,739.23
2006-12-12,744.69
2006-12-13,750.344
2006-12-14,758.544
2006-12-15,772.881
2006-12-18,764.489
2006-12-19,775.237
2006-12-20,778.415
2006-12-21,776.813
2006-12-22,773.201
2006-12-25,773.201
2006-12-26,771.996
2006-12-27,773.391
2006-12-28,776.612
2006-12-29,782.077
2007-01-01,782.077
2007-01-02,794.902
2007-01-03,794.273
2007-01-04,790.688
2007-01-05,781.284
2007-01-08,783.341
2007-01-09,782.826
2007-01-10,780.906
2007-01-11,774.588
2007-01-12,780.464
2007-01-15,780.537
2007-01-16,781.355
2007-01-17,781.83
2007-01-18,783.036
2007-01-19,786.243
2007-01-22,785.641
2007-01-23,792.493
2007-01-24,791.377
2007-01-25,791.366
2007-01-26,787.502
2007-01-29,795.121
2007-01-30,801.072
2007-01-31,795.9
2007-02-01,799.072
2007-02-02,797.096
2007-02-05,792.152
2007-02-06,803.111
2007-02-07,810.124
2007-02-08,814.897
2007-02-09,818.675
2007-02-12,812.037
2007-02-13,810.691
2007-02-14,818.386
2007-02-15,819.845
2007-02-16,821.413
2007-02-19,828.162
2007-02-20,830.761
2007-02-21,826.115
2007-02-22,823.391
2007-02-23,825.134
2007-02-26,823.077
2007-02-27,810.681
2007-02-28,798.171
2007-03-01,797.061
2007-03-02,790.156
2007-03-05,777.432
2007-03-06,779.576
2007-03-07,782.503
2007-03-08,796.199
2007-03-09,792.151
2007-03-12,804.865
2007-03-13,796.382
2007-03-14,779.743
2007-03-15,783.971
2007-03-16,780.751
2007-03-19,790.874
2007-03-20,788.768
2007-03-21,792.628
2007-03-22,799.207
2007-03-23,805.836
2007-03-26,813.827
2007-03-27,804.309
2007-03-28,797.441
2007-03-29,802.736
2007-03-30,802.98
2007-04-02,811.742
2007-04-03,814.245
2007-04-04,815.472
2007-04-05,822.446
2007-04-06,822.446
2007-04-09,818.162
2007-04-10,823.016
2007-04-11,826.038
2007-04-12,826.097
2007-04-13,825.355
2007-04-16,842.764
2007-04-17,842.014
2007-04-18,846.129
2007-04-19,847.057
2007-04-20,858.976
2007-04-23,848.267
2007-04-24,850.078
2007-04-25,871.533
2007-04-26,870.826
2007-04-27,882.407
2007-04-30,885.745
2007-05-01,882.435
2007-05-02,882.033
2007-05-03,885.087
2007-05-04,892.785
2007-05-07,896.815
2007-05-08,887.765
2007-05-09,891.389
2007-05-10,879.44
2007-05-11,877.788
2007-05-14,890.9
2007-05-15,909.919
2007-05-16,913.33
2007-05-17,906.394
2007-05-18,913.673
2007-05-21,917.529
2007-05-22,933.268
2007-05-23,951.825
2007-05-24,953.39
2007-05-25,951.47
2007-05-28,963.352
2007-05-29,975.575
2007-05-30,973.653
2007-05-31,1000.0
2007-06-01,996.606
2007-06-04,1001.23
2007-06-05,997.92
2007-06-06,980.715
2007-06-07,972.95
2007-06-08,966.329
2007-06-11,976.957
2007-06-12,969.423
2007-06-13,973.832
2007-06-14,988.606
2007-06-15,991.837
2007-06-18,988.087
2007-06-19,985.523
2007-06-20,987.37
2007-06-21,984.392
2007-06-22,984.36
2007-06-25,983.605
2007-06-26,980.481
2007-06-27,974.786
2007-06-28,984.943
2007-06-29,989.173
2007-07-02,1002.597
2007-07-03,1001.254
2007-07-04,1010.239
2007-07-05,1008.181
2007-07-06,1019.239
2007-07-09,1022.429
2007-07-10,1024.215
2007-07-11,1027.229
2007-07-12,1028.819
2007-07-13,1034.226
2007-07-16,1038.226
2007-07-17,1048.788
2007-07-18,1049.363
2007-07-19,1052.511
2007-07-20,1059.418
2007-07-23,1060.127
2007-07-24,1050.084
2007-07-25,1039.79
2007-07-26,1025.1
2007-07-27,1020.371
2007-07-30,1023.758
2007-07-31,1027.344
2007-08-01,1006.761
2007-08-02,1019.867
2007-08-03,1025.199
2007-08-06,1019.162
2007-08-07,1019.008
2007-08-08,1025.7
2007-08-09,1008.448
2007-08-10,988.058
2007-08-13,979.597
2007-08-14,972.618
2007-08-15,967.587
2007-08-16,923.45
2007-08-17,940.264
2007-08-20,941.826
2007-08-21,935.717
2007-08-22,945.77
2007-08-23,951.296
2007-08-24,957.17
2007-08-27,958.985
2007-08-28,953.234
2007-08-29,954.78
2007-08-30,959.102
2007-08-31,963.871
2007-09-03,967.524
2007-09-04,975.157
2007-09-05,970.732
2007-09-06,972.912
2007-09-07,959.548
2007-09-10,941.778
2007-09-11,945.864
2007-09-12,948.991
2007-09-13,939.757
2007-09-14,938.69
2007-09-17,911.839
2007-09-18,917.871
2007-09-19,954.619
2007-09-20,954.668
2007-09-21,959.982
2007-09-24,947.039
2007-09-25,918.864
2007-09-26,919.875
2007-09-27,934.03
2007-09-28,947.809
2007-10-01,960.756
2007-10-02,969.607
2007-10-03,980.254
2007-10-04,980.92
2007-10-05,989.472
2007-10-08,981.88
2007-10-09,985.806
2007-10-10,987.8
2007-10-11,1002.573
2007-10-12,996.742
2007-10-15,994.936
2007-10-16,981.301
2007-10-17,990.143
2007-10-18,992.438
2007-10-19,985.129
2007-10-22,967.436
2007-10-23,984.849
2007-10-24,979.958
2007-10-25,993.22
2007-10-26,1005.342
2007-10-29,1010.517
2007-10-30,1003.033
2007-10-31,1010.153
2007-11-01,998.679
2007-11-02,993.571
2007-11-05,981.217
2007-11-06,989.815
2007-11-07,990.771
2007-11-08,1002.941
2007-11-09,1007.435
2007-11-12,997.481
2007-11-13,1003.815
2007-11-14,1011.126
2007-11-15,995.302
2007-11-16,990.091
2007-11-19,977.936
2007-11-20,986.28
2007-11-21,976.841
2007-11-22,994.237
2007-11-23,997.347
2007-11-26,995.768
2007-11-27,998.511
2007-11-28,1006.939
2007-11-29,1010.024
2007-11-30,1013.375
2007-12-03,1009.707
2007-12-04,1010.325
2007-12-05,1006.87
2007-12-06,997.953
2007-12-07,1004.54
2007-12-10,1006.362
2007-12-11,1009.002
2007-12-12,1007.33
2007-12-13,987.578
2007-12-14,985.608
2007-12-17,972.124
2007-12-18,972.585
2007-12-19,968.871
2007-12-20,959.133
2007-12-21,970.333
2007-12-24,972.633
2007-12-25,972.633
2007-12-26,979.318
2007-12-27,973.664
2007-12-28,980.691
2007-12-31,981.001
2008-01-01,981.001
2008-01-02,980.688
2008-01-03,967.389
2008-01-04,964.052
2008-01-07,947.635
2008-01-08,952.005
2008-01-09,932.971
2008-01-10,918.131
2008-01-11,904.863
2008-01-14,914.077
2008-01-15,897.733
2008-01-16,877.144
2008-01-17,872.799
2008-01-18,872.406
2008-01-21,823.136
2008-01-22,845.003
2008-01-23,820.566
2008-01-24,847.357
2008-01-25,845.776
2008-01-28,846.868
2008-01-29,858.798
2008-01-30,851.71
2008-01-31,839.91
2008-02-01,856.19
2008-02-04,861.808
2008-02-05,835.924
2008-02-06,841.837
2008-02-07,823.988
2008-02-08,825.361
2008-02-11,817.935
2008-02-12,837.368
2008-02-13,841.108
2008-02-14,847.907
2008-02-15,848.609
2008-02-18,851.508
2008-02-19,851.167
2008-02-20,841.434
2008-02-21,845.173
2008-02-22,842.891
2008-02-25,846.138
2008-02-26,852.4
2008-02-27,854.476
2008-02-28,848.985
2008-02-29,849.393
2008-03-03,838.653
2008-03-04,830.994
2008-03-05,851.149
2008-03-06,850.843
2008-03-07,850.289
2008-03-10,831.395
2008-03-11,834.717
2008-03-12,840.275
2008-03-13,822.249
2008-03-14,816.058
2008-03-17,802.032
2008-03-18,821.167
2008-03-19,809.241
2008-03-20,796.358
2008-03-21,796.358
2008-03-24,795.222
2008-03-25,822.144
2008-03-26,824.318
2008-03-27,829.642
2008-03-28,827.838
2008-03-31,835.665
2008-04-01,827.704
2008-04-02,842.411
2008-04-03,852.669
2008-04-04,856.745
2008-04-07,860.605
2008-04-08,864.875
2008-04-09,871.196
2008-04-10,865.996
2008-04-11,864.876
2008-04-14,867.024
2008-04-15,867.255
2008-04-16,893.503
2008-04-17,890.244
2008-04-18,893.575
2008-04-21,908.841
2008-04-22,915.382
2008-04-23,898.398
2008-04-24,885.242
2008-04-25,902.636
2008-04-28,905.423
2008-04-29,893.044
2008-04-30,887.45
2008-05-01,880.695
2008-05-02,899.468
2008-05-05,901.638
2008-05-06,910.913
2008-05-07,913.075
2008-05-08,906.569
2008-05-09,902.589
2008-05-12,905.155
2008-05-13,900.178
2008-05-14,896.594
2008-05-15,886.096
2008-05-16,894.161
2008-05-19,890.482
2008-05-20,882.321
2008-05-21,883.11
2008-05-22,870.997
2008-05-23,867.209
2008-05-26,865.243
2008-05-27,865.669
2008-05-28,858.802
2008-05-29,845.558
2008-05-30,846.307
2008-06-02,838.6
2008-06-03,834.274
2008-06-04,830.346
2008-06-05,836.198
2008-06-06,832.511
2008-06-09,824.984
2008-06-10,804.5
2008-06-11,795.771
2008-06-12,792.578
2008-06-13,795.097
2008-06-16,797.414
2008-06-17,807.81
2008-06-18,799.076
2008-06-19,775.602
2008-06-20,770.975
2008-06-23,758.945
2008-06-24,741.632
2008-06-25,750.097
2008-06-26,727.678
2008-06-27,705.939
2008-06-30,686.544
2008-07-01,638.471
2008-07-02,648.553
2008-07-03,639.725
2008-07-04,628.198
2008-07-07,636.886
2008-07-08,637.384
2008-07-09,664.206
2008-07-10,654.463
2008-07-11,639.734
2008-07-14,637.957
2008-07-15,613.282
2008-07-16,630.799
2008-07-17,673.742
2008-07-18,708.986
2008-07-21,733.659
2008-07-22,717.231
2008-07-23,726.012
2008-07-24,707.472
2008-07-25,708.388
2008-07-28,693.375
2008-07-29,673.38
2008-07-30,662.489
2008-07-31,655.614
2008-08-01,651.59
2008-08-04,650.693
2008-08-05,634.78
2008-08-06,619.192
2008-08-07,620.234
2008-08-08,607.738
2008-08-11,626.687
2008-08-12,629.162
2008-08-13,610.738
2008-08-14,611.888
2008-08-15,603.37
2008-08-18,600.614
2008-08-19,579.45
2008-08-20,581.067
2008-08-21,576.196
2008-08-22,587.199
2008-08-25,582.002
2008-08-26,576.894
2008-08-27,570.835
2008-08-28,578.026
2008-08-29,585.857
2008-09-01,581.662
2008-09-02,584.95
2008-09-03,588.515
2008-09-04,573.473
2008-09-05,560.641
2008-09-08,572.443
2008-09-09,566.812
2008-09-10,548.293
2008-09-11,542.373
2008-09-12,557.756
2008-09-15,544.435
2008-09-16,550.076
2008-09-17,550.109
2008-09-18,529.002
2008-09-19,569.559
2008-09-22,586.362
2008-09-23,568.847
2008-09-24,568.907
2008-09-25,581.591
2008-09-26,581.841
2008-09-29,559.681
2008-09-30,561.739
2008-10-01,568.534
2008-10-02,544.469
2008-10-03,528.489
2008-10-06,468.359
2008-10-07,460.06
2008-10-08,460.938
2008-10-09,474.364
2008-10-10,447.857
2008-10-13,493.651
2008-10-14,509.882
2008-10-15,502.166
2008-10-16,477.552
2008-10-17,482.74
2008-10-20,477.464
2008-10-21,467.429
2008-10-22,435.99
2008-10-23,423.987
2008-10-24,397.571
2008-10-27,386.839
2008-10-28,382.076
2008-10-29,406.738
2008-10-30,412.476
2008-10-31,410.187
2008-11-03,425.777
2008-11-04,453.756
2008-11-05,450.495
2008-11-06,425.254
2008-11-07,437.61
2008-11-10,437.578
2008-11-11,418.704
2008-11-12,410.49
2008-11-13,406.403
2008-11-14,411.33
2008-11-17,402.019
2008-11-18,398.855
2008-11-19,389.146
2008-11-20,370.353
2008-11-21,360.137
2008-11-24,377.285
2008-11-25,377.554
2008-11-26,371.032
2008-11-27,382.292
2008-11-28,382.864
2008-12-01,377.808
2008-12-02,375.386
2008-12-03,372.676
2008-12-04,385.351
2008-12-05,366.194
2008-12-08,381.763
2008-12-09,380.402
2008-12-10,381.52
2008-12-11,386.318
2008-12-12,385.941
2008-12-15,399.058
2008-12-16,402.153
2008-12-17,424.343
2008-12-18,429.849
2008-12-19,416.087
2008-12-22,416.601
2008-12-23,415.295
2008-12-24,417.846
2008-12-25,417.846
2008-12-26,419.862
2008-12-29,428.992
2008-12-30,428.468
2008-12-31,417.868
2009-01-01,417.868
2009-01-02,426.871
2009-01-05,422.763
2009-01-06,423.863
2009-01-07,438.751
2009-01-08,434.149
2009-01-09,421.145
2009-01-12,414.329
2009-01-13,397.503
2009-01-14,382.274
2009-01-15,381.74
2009-01-16,394.408
2009-01-19,384.227
2009-01-20,371.921
2009-01-21,369.566
2009-01-22,373.332
2009-01-23,364.243
2009-01-26,380.689
2009-01-27,381.012
2009-01-28,391.72
2009-01-29,387.132
2009-01-30,380.774
2009-02-02,375.888
2009-02-03,380.678
2009-02-04,378.306
2009-02-05,375.852
2009-02-06,382.742
2009-02-09,391.588
2009-02-10,385.747
2009-02-11,383.684
2009-02-12,373.613
2009-02-13,381.169
2009-02-16,375.977
2009-02-17,360.599
2009-02-18,359.331
2009-02-19,363.777
2009-02-20,347.667
2009-02-23,349.435
2009-02-24,343.262
2009-02-25,336.403
2009-02-26,344.021
2009-02-27,339.033
2009-03-02,328.561
2009-03-03,323.396
2009-03-04,334.053
2009-03-05,329.304
2009-03-06,334.52
2009-03-09,329.823
2009-03-10,344.008
2009-03-11,348.689
2009-03-12,350.641
2009-03-13,360.99
2009-03-16,370.499
2009-03-17,368.655
2009-03-18,379.586
2009-03-19,405.319
2009-03-20,394.51
2009-03-23,399.422
2009-03-24,386.661
2009-03-25,389.543
2009-03-26,384.562
2009-03-27,379.293
2009-03-30,372.248
2009-03-31,385.327
2009-04-01,389.065
2009-04-02,422.31
2009-04-03,413.364
2009-04-06,408.926
2009-04-07,402.912
2009-04-08,403.848
2009-04-09,417.617
2009-04-10,417.617
2009-04-13,421.158
2009-04-14,420.134
2009-04-15,415.267
2009-04-16,416.122
2009-04-17,413.879
2009-04-20,402.687
2009-04-21,401.056
2009-04-22,410.975
2009-04-23,416.368
2009-04-24,425.168
2009-04-27,420.486
2009-04-28,412.774
2009-04-29,426.85
2009-04-30,434.416
2009-05-01,434.482
2009-05-04,443.426
2009-05-05,446.791
2009-05-06,460.435
2009-05-07,472.968
2009-05-08,481.288
2009-05-11,477.38
2009-05-12,469.645
2009-05-13,458.174
2009-05-14,456.441
2009-05-15,459.147
2009-05-18,458.713
2009-05-19,468.156
2009-05-20,478.764
2009-05-21,473.464
2009-05-22,488.972
2009-05-25,492.509
2009-05-26,492.52
2009-05-27,493.962
2009-05-28,487.95
2009-05-29,501.058
2009-06-01,503.201
2009-06-02,503.986
2009-06-03,496.671
2009-06-04,496.218
2009-06-05,490.373
2009-06-08,477.128
2009-06-09,491.632
2009-06-10,494.278
2009-06-11,503.443
2009-06-12,503.494
2009-06-15,494.71
2009-06-16,496.612
2009-06-17,482.768
2009-06-18,487.582
2009-06-19,493.015
2009-06-22,482.716
2009-06-23,482.861
2009-06-24,487.115
2009-06-25,482.877
2009-06-26,488.388
2009-06-29,490.324
2009-06-30,493.496
2009-07-01,504.934
2009-07-02,493.481
2009-07-03,500.874
2009-07-06,492.698
2009-07-07,495.515
2009-07-08,490.513
2009-07-09,493.89
2009-07-10,485.102
2009-07-13,493.392
2009-07-14,495.854
2009-07-15,508.052
2009-07-16,510.81
2009-07-17,510.138
2009-07-20,518.158
2009-07-21,520.297
2009-07-22,520.887
2009-07-23,523.44
2009-07-24,519.352
2009-07-27,525.28
2009-07-28,523.439
2009-07-29,524.39
2009-07-30,528.19
2009-07-31,527.858
2009-08-03,546.701
2009-08-04,553.076
2009-08-05,548.443
2009-08-06,553.84
2009-08-07,543.0
2009-08-10,544.712
2009-08-11,543.264
2009-08-12,547.018
2009-08-13,555.552
2009-08-14,560.041
2009-08-17,541.15
2009-08-18,549.938
2009-08-19,552.992
2009-08-20,559.722
2009-08-21,567.582
2009-08-24,573.006
2009-08-25,570.399
2009-08-26,566.765
2009-08-27,559.265
2009-08-28,567.414
2009-08-31,567.196
2009-09-01,563.509
2009-09-02,552.724
2009-09-03,558.337
2009-09-04,562.193
2009-09-07,576.698
2009-09-08,582.397
2009-09-09,587.902
2009-09-10,596.049
2009-09-11,601.539
2009-09-14,602.213
2009-09-15,610.535
2009-09-16,626.61
2009-09-17,637.982
2009-09-18,635.114
2009-09-21,623.116
2009-09-22,629.363
2009-09-23,629.1
2009-09-24,627.858
2009-09-25,624.501
2009-09-28,628.31
2009-09-29,626.48
2009-09-30,628.471
2009-10-01,625.741
2009-10-02,617.144
2009-10-05,621.907
2009-10-06,636.037
2009-10-07,638.892
2009-10-08,652.475
2009-10-09,652.445
2009-10-12,662.375
2009-10-13,654.122
2009-10-14,665.74
2009-10-15,667.45
2009-10-16,659.302
2009-10-19,666.982
2009-10-20,662.51
2009-10-21,661.791
2009-10-22,651.937
2009-10-23,650.109
2009-10-26,640.168
2009-10-27,630.767
2009-10-28,610.916
2009-10-29,635.842
2009-10-30,619.887
2009-11-02,623.841
2009-11-03,609.34
2009-11-04,624.561
2009-11-05,629.632
2009-11-06,624.744
2009-11-09,637.41
2009-11-10,633.302
2009-11-11,633.405
2009-11-12,624.941
2009-11-13,626.546
2009-11-16,637.566
2009-11-17,626.248
2009-11-18,631.817
2009-11-19,620.5
2009-11-20,617.839
2009-11-23,631.089
2009-11-24,624.549
2009-11-25,625.787
2009-11-26,605.879
2009-11-27,613.655
2009-11-30,605.821
2009-12-01,618.94
2009-12-02,614.522
2009-12-03,613.754
2009-12-04,602.722
2009-12-07,598.011
2009-12-08,587.005
2009-12-09,572.727
2009-12-10,576.667
2009-12-11,577.36
2009-12-14,585.97
2009-12-15,583.649
2009-12-16,591.469
2009-12-17,572.242
2009-12-18,578.997
2009-12-21,588.93
2009-12-22,591.259
2009-12-23,598.104
2009-12-24,598.947
2009-12-25,598.947
2009-12-28,599.811
2009-12-29,606.184
2009-12-30,601.902
2009-12-31,602.432
2010-01-01,602.432
2010-01-04,616.807
2010-01-05,621.993
2010-01-06,622.837
2010-01-07,632.552
2010-01-08,637.065
2010-01-11,644.62
2010-01-12,636.893
2010-01-13,635.547
2010-01-14,627.345
2010-01-15,606.852
2010-01-18,610.265
2010-01-19,602.964
2010-01-20,585.5
2010-01-21,575.807
2010-01-22,570.02
2010-01-25,568.768
2010-01-26,566.969
2010-01-27,560.115
2010-01-28,551.475
2010-01-29,551.714
2010-02-01,562.393
2010-02-02,564.876
2010-02-03,543.035
2010-02-04,505.639
2010-02-05,490.401
2010-02-08,500.662
2010-02-09,507.968
2010-02-10,513.969
2010-02-11,506.449
2010-02-12,505.029
2010-02-15,502.98
2010-02-16,506.035
2010-02-17,507.239
2010-02-18,509.922
2010-02-19,506.629
2010-02-22,508.768
2010-02-23,497.048
2010-02-24,497.231
2010-02-25,486.513
2010-02-26,498.358
2010-03-01,497.019
2010-03-02,504.703
2010-03-03,510.133
2010-03-04,510.942
2010-03-05,521.61
2010-03-08,521.423
2010-03-09,517.629
2010-03-10,528.865
2010-03-11,526.322
2010-03-12,528.197
2010-03-15,517.215
2010-03-16,531.713
2010-03-17,540.577
2010-03-18,531.481
2010-03-19,526.46
2010-03-22,519.544
2010-03-23,525.288
2010-03-24,512.382
2010-03-25,515.957
2010-03-26,520.959
2010-03-29,526.91
2010-03-30,525.088
2010-03-31,524.717
2010-04-01,531.335
2010-04-02,531.335
2010-04-05,530.118
2010-04-06,523.72
2010-04-07,518.56
2010-04-08,514.738
2010-04-09,531.929
2010-04-12,540.843
2010-04-13,538.782
2010-04-14,545.324
2010-04-15,539.393
2010-04-16,524.316
2010-04-19,517.487
2010-04-20,524.257
2010-04-21,511.639
2010-04-22,497.111
2010-04-23,502.801
2010-04-26,484.068
2010-04-27,459.065
2010-04-28,447.003
2010-04-29,469.363
2010-04-30,483.533
2010-05-03,475.846
2010-05-04,453.233
2010-05-05,436.596
2010-05-06,419.067
2010-05-07,406.067
2010-05-10,457.461
2010-05-11,440.294
2010-05-12,448.075
2010-05-13,438.818
2010-05-14,414.92
2010-05-17,409.826
2010-05-18,416.527
2010-05-19,405.377
2010-05-20,393.96
2010-05-21,403.655
2010-05-24,397.254
2010-05-25,380.958
2010-05-26,388.645
2010-05-27,400.386
2010-05-28,402.421
2010-05-31,402.387
2010-06-01,405.045
2010-06-02,396.974
2010-06-03,401.446
2010-06-04,382.649
2010-06-07,376.182
2010-06-08,372.474
2010-06-09,379.443
2010-06-10,391.806
2010-06-11,396.789
2010-06-14,405.085
2010-06-15,406.928
2010-06-16,408.365
2010-06-17,408.613
2010-06-18,423.415
2010-06-21,429.347
2010-06-22,422.252
2010-06-23,417.232
2010-06-24,415.693
2010-06-25,415.929
2010-06-28,417.746
2010-06-29,398.287
2010-06-30,407.195
2010-07-01,408.385
2010-07-02,415.563
2010-07-05,416.886
2010-07-06,431.348
2010-07-07,442.325
2010-07-08,451.368
2010-07-09,441.102
2010-07-12,437.477
2010-07-13,443.566
2010-07-14,441.645
2010-07-15,444.638
2010-07-16,441.507
2010-07-19,439.811
2010-07-20,437.963
2010-07-21,435.884
2010-07-22,452.809
2010-07-23,446.061
2010-07-26,453.597
2010-07-27,463.874
2010-07-28,467.554
2010-07-29,464.073
2010-07-30,459.849
2010-08-02,477.311
2010-08-03,484.651
2010-08-04,484.213
2010-08-05,482.279
2010-08-06,478.099
2010-08-09,481.538
2010-08-10,475.233
2010-08-11,453.74
2010-08-12,446.288
2010-08-13,442.016
2010-08-16,445.938
2010-08-17,454.185
2010-08-18,452.021
2010-08-19,446.18
2010-08-20,438.091
2010-08-23,436.15
2010-08-24,433.95
2010-08-25,425.027
2010-08-26,434.08
2010-08-27,436.307
2010-08-30,437.057
2010-08-31,439.079
2010-09-01,448.941
2010-09-02,451.636
2010-09-03,450.407
2010-09-06,454.947
2010-09-07,442.966
2010-09-08,439.37
2010-09-09,444.141
2010-09-10,443.388
2010-09-13,454.588
2010-09-14,459.006
2010-09-15,455.538
2010-09-16,454.187
