Date,PORTUGAL MID GROWTH Mid Cap
2010-09-20,464.01
2010-09-21,467.648
2010-09-22,477.833
2010-09-23,477.734
2010-09-24,490.233
2010-09-27,496.529
2010-09-28,497.663
2010-09-29,499.09
2010-09-30,499.783
2010-10-01,503.64
2010-10-04,495.876
2010-10-05,511.6
2010-10-06,524.909
2010-10-07,521.775
2010-10-08,521.164
2010-10-11,517.419
2010-10-12,510.566
2010-10-13,516.383
2010-10-14,519.586
2010-10-15,519.222
2010-10-18,524.334
2010-10-19,521.499
2010-10-20,526.675
2010-10-21,537.015
2010-10-22,536.296
2010-10-25,537.847
2010-10-26,533.927
2010-10-27,522.027
2010-10-28,545.47
2010-10-29,543.275
2010-11-01,558.122
2010-11-02,561.858
2010-11-03,554.673
2010-11-04,572.647
2010-11-05,565.356
2010-11-08,556.72
2010-11-09,555.446
2010-11-10,542.985
2010-11-11,531.395
2010-11-12,531.976
2010-11-15,534.197
2010-11-16,530.321
2010-11-17,537.31
2010-11-18,549.703
2010-11-19,555.071
2010-11-22,551.223
2010-11-23,534.686
2010-11-24,533.488
2010-11-25,541.637
2010-11-26,532.41
2010-11-29,506.391
2010-11-30,485.213
2010-12-01,509.641
2010-12-02,535.546
2010-12-03,550.313
2010-12-06,548.674
2010-12-07,561.347
2010-12-08,569.826
2010-12-09,556.243
2010-12-10,567.467
2010-12-13,581.026
2010-12-14,578.751
2010-12-15,571.754
2010-12-16,559.075
2010-12-17,560.814
2010-12-20,558.878
2010-12-21,562.808
2010-12-22,563.963
2010-12-23,559.049
2010-12-24,562.085
2010-12-27,558.963
2010-12-28,554.14
2010-12-29,554.883
2010-12-30,553.969
2010-12-31,551.871
2011-01-03,564.447
2011-01-04,574.603
2011-01-05,563.44
2011-01-06,552.746
2011-01-07,536.321
2011-01-10,519.626
2011-01-11,528.275
2011-01-12,552.893
2011-01-13,558.759
2011-01-14,549.96
2011-01-17,548.191
2011-01-18,555.658
2011-01-19,554.141
2011-01-20,549.46
2011-01-21,553.444
2011-01-24,558.123
2011-01-25,553.661
2011-01-26,553.579
2011-01-27,555.596
2011-01-28,545.093
2011-01-31,549.869
2011-02-01,555.649
2011-02-02,553.202
2011-02-03,539.372
2011-02-04,540.769
2011-02-07,543.276
2011-02-08,566.728
2011-02-09,575.877
2011-02-10,564.439
2011-02-11,562.548
2011-02-14,570.858
2011-02-15,577.297
2011-02-16,579.244
2011-02-17,584.664
2011-02-18,565.701
2011-02-21,557.157
2011-02-22,551.493
2011-02-23,565.523
2011-02-24,566.971
2011-02-25,566.445
2011-02-28,573.282
2011-03-01,573.958
2011-03-02,571.72
2011-03-03,573.548
2011-03-04,572.203
2011-03-07,568.928
2011-03-08,572.295
2011-03-09,572.69
2011-03-10,568.029
2011-03-11,567.365
2011-03-14,588.055
2011-03-15,586.171
2011-03-16,578.584
2011-03-17,576.603
2011-03-18,584.142
2011-03-21,595.282
2011-03-22,589.661
2011-03-23,587.198
2011-03-24,600.076
2011-03-25,603.181
2011-03-28,600.093
2011-03-29,601.312
2011-03-30,610.629
2011-03-31,604.271
2011-04-01,607.792
2011-04-04,609.336
2011-04-05,603.888
2011-04-06,607.139
2011-04-07,602.282
2011-04-08,611.225
2011-04-11,615.625
2011-04-12,608.869
2011-04-13,617.128
2011-04-14,603.344
2011-04-15,595.959
2011-04-18,571.065
2011-04-19,585.763
2011-04-20,592.635
2011-04-21,595.649
2011-04-22,595.649
2011-04-25,595.22
2011-04-26,597.533
2011-04-27,602.148
2011-04-28,611.467
2011-04-29,615.221
2011-05-02,626.334
2011-05-03,628.324
2011-05-04,635.289
2011-05-05,637.271
2011-05-06,638.486
2011-05-09,629.879
2011-05-10,638.975
2011-05-11,638.062
2011-05-12,632.591
2011-05-13,636.756
2011-05-16,643.937
2011-05-17,642.492
2011-05-18,649.434
2011-05-19,651.416
2011-05-20,646.903
2011-05-23,637.095
2011-05-24,642.652
2011-05-25,637.706
2011-05-26,636.141
2011-05-27,650.913
2011-05-30,653.758
2011-05-31,660.567
2011-06-01,652.681
2011-06-02,665.387
2011-06-03,683.088
2011-06-06,672.819
2011-06-07,682.281
2011-06-08,672.744
2011-06-09,668.725
2011-06-10,654.996
2011-06-13,654.13
2011-06-14,658.798
2011-06-15,644.613
2011-06-16,631.965
2011-06-17,651.626
2011-06-20,638.946
2011-06-21,646.917
2011-06-22,638.87
2011-06-23,625.119
2011-06-24,629.35
2011-06-27,632.419
2011-06-28,631.648
2011-06-29,648.789
2011-06-30,666.58
2011-07-01,668.975
2011-07-04,682.459
2011-07-05,681.633
2011-07-06,662.79
2011-07-07,686.628
2011-07-08,683.644
2011-07-11,637.821
2011-07-12,652.476
2011-07-13,671.334
2011-07-14,657.791
2011-07-15,649.677
2011-07-18,635.252
2011-07-19,653.24
2011-07-20,658.373
2011-07-21,676.381
2011-07-22,682.54
2011-07-25,686.365
2011-07-26,695.846
2011-07-27,670.182
2011-07-28,680.818
2011-07-29,675.174
2011-08-01,667.121
2011-08-02,652.168
2011-08-03,645.765
2011-08-04,621.356
2011-08-05,612.151
2011-08-08,584.087
2011-08-09,596.762
2011-08-10,594.402
2011-08-11,626.677
2011-08-12,645.593
2011-08-15,663.582
2011-08-16,648.489
2011-08-17,658.083
2011-08-18,633.4
2011-08-19,631.317
2011-08-22,640.119
2011-08-23,640.348
2011-08-24,639.681
2011-08-25,632.148
2011-08-26,627.062
2011-08-29,644.649
2011-08-30,642.476
2011-08-31,646.619
2011-09-01,640.56
2011-09-02,639.691
2011-09-05,623.624
2011-09-06,609.906
2011-09-07,613.49
2011-09-08,624.999
2011-09-09,601.021
2011-09-12,571.38
2011-09-13,570.018
2011-09-14,574.437
2011-09-15,605.284
2011-09-16,596.379
2011-09-19,578.444
2011-09-20,598.032
2011-09-21,603.911
2011-09-22,565.373
2011-09-23,550.366
2011-09-26,545.7
2011-09-27,567.936
2011-09-28,568.101
2011-09-29,576.06
2011-09-30,557.476
2011-10-03,533.405
2011-10-04,517.845
2011-10-05,539.506
2011-10-06,546.094
2011-10-07,565.731
2011-10-10,586.329
2011-10-11,578.051
2011-10-12,605.861
2011-10-13,594.929
2011-10-14,611.619
2011-10-17,607.049
2011-10-18,603.073
2011-10-19,606.154
2011-10-20,598.546
2011-10-21,621.306
2011-10-24,612.893
2011-10-25,599.306
2011-10-26,603.08
2011-10-27,630.068
2011-10-28,629.938
2011-10-31,617.457
2011-11-01,585.642
2011-11-02,590.127
2011-11-03,615.463
2011-11-04,617.754
2011-11-07,621.551
2011-11-08,622.4
2011-11-09,603.682
2011-11-10,607.765
2011-11-11,614.716
2011-11-14,602.585
2011-11-15,599.62
2011-11-16,598.166
2011-11-17,594.917
2011-11-18,595.621
2011-11-21,575.505
2011-11-22,573.721
2011-11-23,567.137
2011-11-24,565.228
2011-11-25,556.149
2011-11-28,582.906
2011-11-29,592.314
2011-11-30,618.446
2011-12-01,613.703
2011-12-02,607.901
2011-12-05,613.606
2011-12-06,603.614
2011-12-07,602.238
2011-12-08,594.639
2011-12-09,602.719
2011-12-12,585.095
2011-12-13,568.089
2011-12-14,562.11
2011-12-15,570.091
2011-12-16,577.425
2011-12-19,581.079
2011-12-20,586.987
2011-12-21,577.398
2011-12-22,575.05
2011-12-23,586.421
2011-12-26,586.421
2011-12-27,582.797
2011-12-28,586.496
2011-12-29,582.096
2011-12-30,590.782
2012-01-02,597.503
2012-01-03,600.812
2012-01-04,589.07
2012-01-05,584.668
2012-01-06,584.789
2012-01-09,586.136
2012-01-10,582.21
2012-01-11,572.176
2012-01-12,571.985
2012-01-13,561.72
2012-01-16,558.664
2012-01-17,558.555
2012-01-18,558.167
2012-01-19,566.849
2012-01-20,576.726
2012-01-23,578.149
2012-01-24,580.758
2012-01-25,574.587
2012-01-26,582.966
2012-01-27,582.814
2012-01-30,575.141
2012-01-31,582.338
2012-02-01,584.346
2012-02-02,590.732
2012-02-03,590.609
2012-02-06,581.518
2012-02-07,590.37
2012-02-08,594.232
2012-02-09,594.797
2012-02-10,595.581
2012-02-13,599.501
2012-02-14,591.957
2012-02-15,591.042
2012-02-16,582.277
2012-02-17,583.453
2012-02-20,589.776
2012-02-21,589.358
2012-02-22,591.62
2012-02-23,587.146
2012-02-24,598.406
2012-02-27,603.361
2012-02-28,616.557
2012-02-29,610.182
2012-03-01,609.54
2012-03-02,597.647
2012-03-05,605.34
2012-03-06,582.743
2012-03-07,589.849
2012-03-08,595.783
2012-03-09,602.733
2012-03-12,606.562
2012-03-13,607.724
2012-03-14,597.257
2012-03-15,598.298
2012-03-16,606.948
2012-03-19,611.367
2012-03-20,612.936
2012-03-21,615.221
2012-03-22,614.455
2012-03-23,620.976
2012-03-26,631.907
2012-03-27,623.55
2012-03-28,628.809
2012-03-29,625.081
2012-03-30,638.682
2012-04-02,649.477
2012-04-03,650.056
2012-04-04,632.319
2012-04-05,635.446
2012-04-06,635.446
2012-04-09,635.811
2012-04-10,635.528
2012-04-11,630.511
2012-04-12,641.385
2012-04-13,636.511
2012-04-16,635.327
2012-04-17,642.527
2012-04-18,638.629
2012-04-19,639.2
2012-04-20,634.079
2012-04-23,624.542
2012-04-24,626.94
2012-04-25,626.611
2012-04-26,604.601
2012-04-27,596.182
2012-04-30,609.095
2012-05-01,608.611
2012-05-02,600.559
2012-05-03,605.518
2012-05-04,603.401
2012-05-07,602.665
2012-05-08,604.072
2012-05-09,599.638
2012-05-10,596.561
2012-05-11,599.206
2012-05-14,590.6
2012-05-15,581.674
2012-05-16,570.5
2012-05-17,558.119
2012-05-18,557.889
2012-05-21,559.899
2012-05-22,566.368
2012-05-23,553.594
2012-05-24,554.828
2012-05-25,564.156
2012-05-28,564.022
2012-05-29,564.422
2012-05-30,558.752
2012-05-31,564.83
2012-06-01,555.258
2012-06-04,557.553
2012-06-05,559.472
2012-06-06,562.493
2012-06-07,564.076
2012-06-08,556.527
2012-06-11,560.603
2012-06-12,556.413
2012-06-13,555.562
2012-06-14,561.716
2012-06-15,571.178
2012-06-18,567.667
2012-06-19,572.966
2012-06-20,570.613
2012-06-21,559.533
2012-06-22,552.206
2012-06-25,512.801
2012-06-26,497.608
2012-06-27,503.813
2012-06-28,487.991
2012-06-29,496.309
2012-07-02,501.008
2012-07-03,514.279
2012-07-04,512.933
2012-07-05,491.655
2012-07-06,477.518
2012-07-09,475.603
2012-07-10,487.21
2012-07-11,477.624
2012-07-12,475.428
2012-07-13,473.996
2012-07-16,475.637
2012-07-17,482.832
2012-07-18,484.149
2012-07-19,487.609
2012-07-20,470.142
2012-07-23,453.432
2012-07-24,441.771
2012-07-25,423.786
2012-07-26,428.511
2012-07-27,458.542
2012-07-30,458.487
2012-07-31,460.86
2012-08-01,451.145
2012-08-02,446.1
2012-08-03,457.068
2012-08-06,458.679
2012-08-07,473.883
2012-08-08,482.36
2012-08-09,493.492
2012-08-10,491.524
2012-08-13,493.021
2012-08-14,491.462
2012-08-15,484.839
2012-08-16,480.054
2012-08-17,472.799
2012-08-20,474.491
2012-08-21,478.004
2012-08-22,468.743
2012-08-23,469.023
2012-08-24,466.931
2012-08-27,470.769
2012-08-28,481.502
2012-08-29,487.177
2012-08-30,491.349
2012-08-31,491.301
2012-09-03,493.952
2012-09-04,491.468
2012-09-05,498.806
2012-09-06,502.853
2012-09-07,512.278
2012-09-10,507.174
2012-09-11,501.825
2012-09-12,501.972
2012-09-13,500.041
2012-09-14,509.744
2012-09-17,495.457
2012-09-18,481.654
2012-09-19,492.842
2012-09-20,498.173
2012-09-21,509.318
2012-09-24,498.854
2012-09-25,488.685
2012-09-26,488.024
2012-09-27,492.616
2012-09-28,490.296
2012-10-01,492.388
2012-10-02,497.33
2012-10-03,513.081
2012-10-04,523.495
2012-10-05,523.218
2012-10-08,517.288
2012-10-09,517.783
2012-10-10,522.548
2012-10-11,534.675
2012-10-12,534.715
2012-10-15,532.298
2012-10-16,538.171
2012-10-17,535.867
2012-10-18,538.525
2012-10-19,525.498
2012-10-22,537.065
2012-10-23,523.176
2012-10-24,521.856
2012-10-25,520.713
2012-10-26,517.5
2012-10-29,507.918
2012-10-30,516.504
2012-10-31,513.426
2012-11-01,520.188
2012-11-02,518.186
2012-11-05,517.373
2012-11-06,520.376
2012-11-07,522.229
2012-11-08,516.414
2012-11-09,514.937
2012-11-12,511.847
2012-11-13,518.003
2012-11-14,513.859
2012-11-15,512.481
2012-11-16,507.151
2012-11-19,521.301
2012-11-20,528.871
2012-11-21,533.503
2012-11-22,548.351
2012-11-23,551.479
2012-11-26,549.283
2012-11-27,559.797
2012-11-28,549.394
2012-11-29,547.759
2012-11-30,547.584
2012-12-03,546.122
2012-12-04,554.814
2012-12-05,550.386
2012-12-06,552.671
2012-12-07,550.94
2012-12-10,547.63
2012-12-11,575.522
2012-12-12,582.312
2012-12-13,580.016
2012-12-14,577.122
2012-12-17,575.377
2012-12-18,575.689
2012-12-19,579.856
2012-12-20,577.123
2012-12-21,563.765
2012-12-24,572.607
2012-12-25,572.607
2012-12-26,573.779
2012-12-27,577.924
2012-12-28,573.932
2012-12-31,571.738
2013-01-01,571.738
2013-01-02,586.139
2013-01-03,589.683
2013-01-04,580.434
2013-01-07,572.332
2013-01-08,566.621
2013-01-09,564.268
2013-01-10,576.157
2013-01-11,617.192
2013-01-14,607.223
2013-01-15,614.335
2013-01-16,605.053
2013-01-17,614.596
2013-01-18,621.407
2013-01-21,635.952
2013-01-22,619.989
2013-01-23,631.172
2013-01-24,630.229
2013-01-25,636.59
2013-01-28,640.127
2013-01-29,637.532
2013-01-30,643.271
2013-01-31,631.187
2013-02-01,639.708
2013-02-04,646.374
2013-02-05,630.88
2013-02-06,620.868
2013-02-07,604.512
2013-02-08,615.234
2013-02-11,619.934
2013-02-12,626.095
2013-02-13,627.787
2013-02-14,621.961
2013-02-15,624.562
2013-02-18,620.223
2013-02-19,641.505
2013-02-20,649.698
2013-02-21,637.032
2013-02-22,642.328
2013-02-25,652.347
2013-02-26,625.364
2013-02-27,588.733
2013-02-28,592.769
2013-03-01,591.99
2013-03-04,597.016
2013-03-05,603.213
2013-03-06,587.892
2013-03-07,585.989
2013-03-08,580.308
2013-03-11,592.607
2013-03-12,597.544
2013-03-13,595.994
2013-03-14,608.602
2013-03-15,607.371
2013-03-18,605.622
2013-03-19,601.898
2013-03-20,605.825
2013-03-21,594.121
2013-03-22,600.882
2013-03-25,598.076
2013-03-26,573.495
2013-03-27,575.711
2013-03-28,579.558
2013-03-29,579.558
2013-04-01,579.829
2013-04-02,596.414
2013-04-03,589.605
2013-04-04,593.126
2013-04-05,611.708
2013-04-08,606.06
2013-04-09,621.714
2013-04-10,642.457
2013-04-11,631.238
2013-04-12,636.262
2013-04-15,635.023
2013-04-16,623.801
2013-04-17,606.837
2013-04-18,609.669
2013-04-19,622.468
2013-04-22,630.879
2013-04-23,655.256
2013-04-24,698.665
2013-04-25,713.523
2013-04-26,697.843
2013-04-29,702.532
2013-04-30,708.211
2013-05-01,708.695
2013-05-02,697.589
2013-05-03,703.877
2013-05-06,706.545
2013-05-07,708.088
2013-05-08,714.857
2013-05-09,710.203
2013-05-10,701.193
2013-05-13,697.467
2013-05-14,655.503
2013-05-15,651.552
2013-05-16,652.202
2013-05-17,655.41
2013-05-20,661.709
2013-05-21,661.372
2013-05-22,659.255
2013-05-23,650.669
2013-05-24,656.577
2013-05-27,660.899
2013-05-28,653.155
2013-05-29,649.854
2013-05-30,647.175
2013-05-31,639.568
2013-06-03,640.256
2013-06-04,641.927
2013-06-05,635.36
2013-06-06,638.645
2013-06-07,647.654
2013-06-10,647.174
2013-06-11,637.329
2013-06-12,641.91
2013-06-13,639.729
2013-06-14,658.12
2013-06-17,669.726
2013-06-18,682.452
2013-06-19,683.642
2013-06-20,637.701
2013-06-21,616.684
2013-06-24,597.194
2013-06-25,609.253
2013-06-26,610.002
2013-06-27,616.476
2013-06-28,632.675
2013-07-01,637.023
2013-07-02,630.313
2013-07-03,613.251
2013-07-04,623.491
2013-07-05,616.204
2013-07-08,619.192
2013-07-09,615.605
2013-07-10,611.124
2013-07-11,616.905
2013-07-12,614.161
2013-07-15,625.646
2013-07-16,625.42
2013-07-17,616.436
2013-07-18,632.282
2013-07-19,627.49
2013-07-22,628.086
2013-07-23,629.077
2013-07-24,646.05
2013-07-25,640.63
2013-07-26,637.447
2013-07-29,633.731
2013-07-30,624.648
2013-07-31,592.811
2013-08-01,579.066
2013-08-02,589.817
2013-08-05,579.151
2013-08-06,572.188
2013-08-07,570.594
2013-08-08,593.161
2013-08-09,617.545
2013-08-12,608.068
2013-08-13,609.042
2013-08-14,620.593
2013-08-15,621.485
2013-08-16,617.891
2013-08-19,617.699
2013-08-20,613.546
2013-08-21,607.866
2013-08-22,621.858
2013-08-23,623.375
2013-08-26,620.016
2013-08-27,612.038
2013-08-28,593.574
2013-08-29,586.424
2013-08-30,582.339
2013-09-02,592.361
2013-09-03,591.935
2013-09-04,586.616
2013-09-05,597.522
2013-09-06,604.046
2013-09-09,599.442
2013-09-10,611.619
2013-09-11,615.232
2013-09-12,628.959
2013-09-13,633.619
2013-09-16,628.229
2013-09-17,606.393
2013-09-18,611.765
2013-09-19,619.458
2013-09-20,618.354
2013-09-23,613.114
2013-09-24,614.534
2013-09-25,636.74
2013-09-26,627.79
2013-09-27,626.333
2013-09-30,617.759
2013-10-01,592.859
2013-10-02,584.472
2013-10-03,591.421
2013-10-04,586.936
2013-10-07,572.843
2013-10-08,572.263
2013-10-09,563.41
2013-10-10,573.011
2013-10-11,575.929
2013-10-14,583.666
2013-10-15,581.34
2013-10-16,589.341
2013-10-17,589.482
2013-10-18,601.134
2013-10-21,609.507
2013-10-22,614.91
2013-10-23,614.276
2013-10-24,602.14
2013-10-25,594.261
2013-10-28,599.49
2013-10-29,598.173
2013-10-30,592.028
2013-10-31,556.26
2013-11-01,552.267
2013-11-04,569.862
2013-11-05,583.332
2013-11-06,603.927
2013-11-07,597.856
2013-11-08,585.947
2013-11-11,593.33
2013-11-12,597.486
2013-11-13,589.772
2013-11-14,599.835
2013-11-15,595.687
2013-11-18,603.816
2013-11-19,609.712
2013-11-20,604.915
2013-11-21,601.588
2013-11-22,600.947
2013-11-25,605.02
2013-11-26,602.547
2013-11-27,613.145
2013-11-28,623.501
2013-11-29,626.182
2013-12-02,614.452
2013-12-03,610.404
2013-12-04,594.592
2013-12-05,595.279
2013-12-06,593.875
2013-12-09,608.509
2013-12-10,611.524
2013-12-11,605.746
2013-12-12,594.528
2013-12-13,588.892
2013-12-16,599.674
2013-12-17,597.892
2013-12-18,590.753
2013-12-19,589.776
2013-12-20,595.407
2013-12-23,609.808
2013-12-24,606.938
2013-12-25,606.938
2013-12-26,608.07
2013-12-27,609.377
2013-12-30,606.816
2013-12-31,607.915
2014-01-01,607.915
2014-01-02,599.866
2014-01-03,620.268
2014-01-06,618.613
2014-01-07,631.294
2014-01-08,633.142
2014-01-09,629.732
2014-01-10,630.967
2014-01-13,635.302
2014-01-14,621.958
2014-01-15,616.748
2014-01-16,620.303
2014-01-17,615.734
2014-01-20,617.517
2014-01-21,612.614
2014-01-22,592.331
2014-01-23,590.385
2014-01-24,592.456
2014-01-27,586.328
2014-01-28,598.387
2014-01-29,592.885
2014-01-30,580.058
2014-01-31,571.443
2014-02-03,564.603
2014-02-04,566.217
2014-02-05,571.243
2014-02-06,592.487
2014-02-07,599.947
2014-02-10,600.505
2014-02-11,607.91
2014-02-12,608.982
2014-02-13,617.745
2014-02-14,621.54
2014-02-17,639.168
2014-02-18,637.773
2014-02-19,636.799
2014-02-20,629.864
2014-02-21,635.332
2014-02-24,638.871
2014-02-25,640.665
2014-02-26,609.604
2014-02-27,624.42
2014-02-28,632.037
2014-03-03,610.174
2014-03-04,628.299
2014-03-05,633.385
2014-03-06,636.065
2014-03-07,627.516
2014-03-10,632.056
2014-03-11,627.549
2014-03-12,616.942
2014-03-13,602.038
2014-03-14,603.836
2014-03-17,615.147
2014-03-18,616.202
2014-03-19,618.039
2014-03-20,613.702
2014-03-21,613.968
2014-03-24,613.691
2014-03-25,616.794
2014-03-26,618.494
2014-03-27,616.211
2014-03-28,618.85
2014-03-31,615.44
2014-04-01,634.642
2014-04-02,631.613
2014-04-03,637.114
2014-04-04,625.301
2014-04-07,618.773
2014-04-08,616.045
2014-04-09,617.315
2014-04-10,615.129
2014-04-11,604.489
2014-04-14,608.38
2014-04-15,599.827
2014-04-16,612.546
2014-04-17,626.226
2014-04-18,626.226
2014-04-21,624.8
2014-04-22,641.546
2014-04-23,630.162
2014-04-24,632.398
2014-04-25,621.222
2014-04-28,620.167
2014-04-29,625.983
2014-04-30,614.315
2014-05-01,614.315
2014-05-02,620.859
2014-05-05,621.452
2014-05-06,620.258
2014-05-07,610.08
2014-05-08,612.789
2014-05-09,598.489
2014-05-12,602.332
2014-05-13,600.621
2014-05-14,578.429
2014-05-15,566.684
2014-05-16,560.366
2014-05-19,567.027
2014-05-20,569.175
2014-05-21,551.461
2014-05-22,544.173
2014-05-23,541.618
2014-05-26,545.906
2014-05-27,563.672
2014-05-28,570.672
2014-05-29,568.085
2014-05-30,576.932
2014-06-02,573.669
2014-06-03,578.592
2014-06-04,585.824
2014-06-05,592.47
2014-06-06,600.219
2014-06-09,601.251
2014-06-10,605.645
2014-06-11,586.846
2014-06-12,580.757
2014-06-13,574.142
2014-06-16,565.7
2014-06-17,565.367
2014-06-18,556.814
2014-06-19,552.463
2014-06-20,542.104
2014-06-23,529.614
2014-06-24,508.485
2014-06-25,516.97
2014-06-26,512.492
2014-06-27,488.696
2014-06-30,464.029
2014-07-01,482.087
2014-07-02,477.514
2014-07-03,466.016
2014-07-04,458.663
2014-07-07,448.771
2014-07-08,430.029
2014-07-09,422.627
2014-07-10,393.428
2014-07-11,387.635
2014-07-14,383.702
2014-07-15,370.83
2014-07-16,393.314
2014-07-17,384.768
2014-07-18,382.232
2014-07-21,379.253
2014-07-22,381.639
2014-07-23,402.991
2014-07-24,416.574
2014-07-25,404.861
2014-07-28,399.848
2014-07-29,387.798
2014-07-30,353.008
2014-07-31,317.78
2014-08-01,301.745
2014-08-04,312.614
2014-08-05,288.742
2014-08-06,270.429
2014-08-07,266.433
2014-08-08,262.869
2014-08-11,265.008
2014-08-12,265.5
2014-08-13,272.84
2014-08-14,276.167
2014-08-15,275.988
2014-08-18,283.646
2014-08-19,284.308
2014-08-20,281.428
2014-08-21,278.089
2014-08-22,275.585
2014-08-25,278.959
2014-08-26,282.249
2014-08-27,287.991
2014-08-28,279.557
2014-08-29,284.638
2014-09-01,280.486
2014-09-02,278.463
2014-09-03,287.612
2014-09-04,291.608
2014-09-05,288.779
2014-09-08,286.74
2014-09-09,280.217
2014-09-10,277.986
2014-09-11,275.964
2014-09-12,277.03
2014-09-15,272.391
2014-09-16,262.869
2014-09-17,261.508
2014-09-18,259.479
2014-09-19,263.642
2014-09-22,263.188
2014-09-23,261.01
2014-09-24,256.85
2014-09-25,250.104
2014-09-26,249.89
2014-09-29,249.454
2014-09-30,248.329
2014-10-01,244.019
2014-10-02,240.393
2014-10-03,235.138
2014-10-06,234.022
2014-10-07,237.192
2014-10-08,229.59
2014-10-09,224.366
2014-10-10,220.709
2014-10-13,223.239
2014-10-14,221.217
2014-10-15,217.438
2014-10-16,211.284
2014-10-17,219.713
2014-10-20,222.217
2014-10-21,232.595
2014-10-22,232.753
2014-10-23,228.95
2014-10-24,228.921
2014-10-27,225.49
2014-10-28,230.983
2014-10-29,226.462
2014-10-30,209.505
2014-10-31,204.792
2014-11-03,203.497
2014-11-04,199.639
2014-11-05,205.47
2014-11-06,207.784
2014-11-07,202.581
2014-11-10,210.553
2014-11-11,211.336
2014-11-12,199.357
2014-11-13,209.851
2014-11-14,212.163
2014-11-17,214.515
2014-11-18,218.629
2014-11-19,218.679
2014-11-20,212.721
2014-11-21,214.897
2014-11-24,219.636
2014-11-25,218.793
2014-11-26,220.026
2014-11-27,221.099
2014-11-28,214.472
2014-12-01,208.279
2014-12-02,215.065
2014-12-03,213.243
2014-12-04,211.782
2014-12-05,216.731
2014-12-08,215.939
2014-12-09,208.992
2014-12-10,206.121
2014-12-11,203.028
2014-12-12,201.352
2014-12-15,195.206
2014-12-16,194.92
2014-12-17,189.682
2014-12-18,199.333
2014-12-19,193.798
2014-12-22,193.511
2014-12-23,196.488
2014-12-24,193.879
2014-12-25,193.879
2014-12-26,193.576
2014-12-29,188.76
2014-12-30,183.965
2014-12-31,184.438
2015-01-01,184.438
2015-01-02,189.112
2015-01-05,182.401
2015-01-06,181.501
2015-01-07,176.985
2015-01-08,181.547
2015-01-09,178.809
2015-01-12,180.419
2015-01-13,187.124
2015-01-14,197.243
2015-01-15,185.918
2015-01-16,186.133
2015-01-19,196.058
2015-01-20,196.281
2015-01-21,199.772
2015-01-22,199.323
2015-01-23,193.738
2015-01-26,194.574
2015-01-27,193.038
2015-01-28,181.788
2015-01-29,182.775
2015-01-30,180.293
2015-02-02,189.116
2015-02-03,191.454
2015-02-04,188.957
2015-02-05,187.487
2015-02-06,190.681
2015-02-09,187.268
2015-02-10,188.268
2015-02-11,185.467
2015-02-12,191.714
2015-02-13,197.829
2015-02-16,199.43
2015-02-17,206.794
2015-02-18,211.665
2015-02-19,211.591
2015-02-20,209.246
2015-02-23,211.86
2015-02-24,215.83
2015-02-25,212.598
2015-02-26,216.083
2015-02-27,216.599
2015-03-02,215.736
2015-03-03,219.607
2015-03-04,214.366
2015-03-05,218.405
2015-03-06,219.223
2015-03-09,219.193
2015-03-10,211.303
2015-03-11,214.223
2015-03-12,214.998
2015-03-13,214.291
2015-03-16,219.463
2015-03-17,217.273
2015-03-18,219.785
2015-03-19,219.123
2015-03-20,229.96
2015-03-23,232.629
2015-03-24,238.373
2015-03-25,236.982
2015-03-26,232.799
2015-03-27,237.248
2015-03-30,236.381
2015-03-31,234.333
2015-04-01,237.663
2015-04-02,240.773
2015-04-03,240.773
2015-04-06,244.114
2015-04-07,233.669
2015-04-08,237.644
2015-04-09,236.537
2015-04-10,236.654
2015-04-13,230.441
2015-04-14,227.142
2015-04-15,229.743
2015-04-16,222.616
2015-04-17,216.487
2015-04-20,220.572
2015-04-21,222.052
2015-04-22,219.974
2015-04-23,220.325
2015-04-24,227.902
2015-04-27,236.067
2015-04-28,234.946
2015-04-29,236.71
2015-04-30,248.4
2015-05-01,248.777
2015-05-04,255.837
2015-05-05,248.885
2015-05-06,251.795
2015-05-07,247.829
2015-05-08,250.576
2015-05-11,251.872
2015-05-12,251.811
2015-05-13,255.228
2015-05-14,258.099
2015-05-15,258.11
2015-05-18,255.139
2015-05-19,251.261
2015-05-20,247.508
2015-05-21,247.455
2015-05-22,246.906
2015-05-25,241.182
2015-05-26,233.367
2015-05-27,236.466
2015-05-28,237.833
2015-05-29,234.656
2015-06-01,232.807
2015-06-02,238.695
2015-06-03,245.183
2015-06-04,242.921
2015-06-05,236.878
2015-06-08,233.479
2015-06-09,232.343
2015-06-10,240.163
2015-06-11,240.531
2015-06-12,239.658
2015-06-15,233.08
2015-06-16,232.025
2015-06-17,226.439
2015-06-18,231.302
2015-06-19,228.456
2015-06-22,235.121
2015-06-23,238.138
2015-06-24,233.028
2015-06-25,232.72
2015-06-26,235.231
2015-06-29,216.998
2015-06-30,218.86
2015-07-01,220.811
2015-07-02,217.808
2015-07-03,214.843
2015-07-06,207.493
2015-07-07,199.998
2015-07-08,202.625
2015-07-09,214.151
2015-07-10,222.542
2015-07-13,224.163
2015-07-14,219.997
2015-07-15,220.648
2015-07-16,223.069
2015-07-17,221.799
2015-07-20,222.279
2015-07-21,221.043
2015-07-22,221.424
2015-07-23,228.245
2015-07-24,226.732
2015-07-27,226.021
2015-07-28,221.959
2015-07-29,221.282
2015-07-30,228.172
2015-07-31,234.847
