Date,PORTUGAL MID GROWTH Mid Cap
2010-09-20,472.455
2010-09-21,476.16
2010-09-22,486.53
2010-09-23,486.429
2010-09-24,499.155
2010-09-27,505.566
2010-09-28,506.721
2010-09-29,508.174
2010-09-30,508.879
2010-10-01,512.807
2010-10-04,504.902
2010-10-05,520.912
2010-10-06,534.463
2010-10-07,531.272
2010-10-08,530.649
2010-10-11,526.836
2010-10-12,519.859
2010-10-13,525.782
2010-10-14,529.043
2010-10-15,528.672
2010-10-18,533.877
2010-10-19,530.991
2010-10-20,536.261
2010-10-21,546.789
2010-10-22,546.057
2010-10-25,547.636
2010-10-26,543.645
2010-10-27,531.528
2010-10-28,555.399
2010-10-29,553.164
2010-11-01,568.28
2010-11-02,572.084
2010-11-03,564.768
2010-11-04,583.07
2010-11-05,575.646
2010-11-08,566.853
2010-11-09,565.556
2010-11-10,552.868
2010-11-11,541.067
2010-11-12,541.658
2010-11-15,543.919
2010-11-16,539.973
2010-11-17,547.089
2010-11-18,559.708
2010-11-19,565.174
2010-11-22,561.255
2010-11-23,544.418
2010-11-24,543.198
2010-11-25,551.725
2010-11-26,542.326
2010-11-29,515.823
2010-11-30,494.25
2010-12-01,519.133
2010-12-02,545.52
2010-12-03,560.562
2010-12-06,558.893
2010-12-07,571.802
2010-12-08,580.439
2010-12-09,566.603
2010-12-10,578.036
2010-12-13,591.848
2010-12-14,589.53
2010-12-15,582.402
2010-12-16,569.487
2010-12-17,571.259
2010-12-20,569.287
2010-12-21,573.291
2010-12-22,575.368
2010-12-23,570.355
2010-12-24,573.451
2010-12-27,570.266
2010-12-28,565.346
2010-12-29,566.104
2010-12-30,565.172
2010-12-31,563.031
2011-01-03,575.862
2011-01-04,586.223
2011-01-05,574.834
2011-01-06,563.924
2011-01-07,547.167
2011-01-10,530.134
2011-01-11,538.958
2011-01-12,564.074
2011-01-13,570.058
2011-01-14,561.081
2011-01-17,559.277
2011-01-18,566.895
2011-01-19,565.347
2011-01-20,560.572
2011-01-21,564.636
2011-01-24,569.41
2011-01-25,564.858
2011-01-26,564.774
2011-01-27,566.832
2011-01-28,556.116
2011-01-31,560.989
2011-02-01,566.885
2011-02-02,564.389
2011-02-03,550.279
2011-02-04,551.705
2011-02-07,554.262
2011-02-08,578.189
2011-02-09,587.523
2011-02-10,575.853
2011-02-11,573.924
2011-02-14,582.402
2011-02-15,588.971
2011-02-16,590.958
2011-02-17,596.488
2011-02-18,577.141
2011-02-21,568.424
2011-02-22,562.646
2011-02-23,576.96
2011-02-24,578.437
2011-02-25,577.9
2011-02-28,584.875
2011-03-01,585.565
2011-03-02,583.281
2011-03-03,585.146
2011-03-04,583.774
2011-03-07,580.433
2011-03-08,583.868
2011-03-09,584.272
2011-03-10,579.516
2011-03-11,578.838
2011-03-14,599.947
2011-03-15,598.025
2011-03-16,590.285
2011-03-17,588.263
2011-03-18,595.955
2011-03-21,607.32
2011-03-22,601.585
2011-03-23,599.073
2011-03-24,612.211
2011-03-25,615.379
2011-03-28,612.229
2011-03-29,613.472
2011-03-30,622.977
2011-03-31,616.491
2011-04-01,620.083
2011-04-04,621.658
2011-04-05,616.1
2011-04-06,619.417
2011-04-07,614.462
2011-04-08,623.586
2011-04-11,628.074
2011-04-12,621.182
2011-04-13,629.608
2011-04-14,615.545
2011-04-15,608.01
2011-04-18,582.613
2011-04-19,597.609
2011-04-20,604.62
2011-04-21,607.695
2011-04-22,607.695
2011-04-25,607.257
2011-04-26,609.617
2011-04-27,614.325
2011-04-28,623.832
2011-04-29,627.662
2011-05-02,639.0
2011-05-03,642.266
2011-05-04,649.386
2011-05-05,651.411
2011-05-06,652.654
2011-05-09,643.856
2011-05-10,653.153
2011-05-11,652.22
2011-05-12,646.627
2011-05-13,650.885
2011-05-16,658.225
2011-05-17,656.748
2011-05-18,663.844
2011-05-19,665.87
2011-05-20,661.257
2011-05-23,651.231
2011-05-24,656.912
2011-05-25,651.856
2011-05-26,650.257
2011-05-27,665.356
2011-05-30,668.264
2011-05-31,675.225
2011-06-01,667.163
2011-06-02,680.151
2011-06-03,698.245
2011-06-06,687.748
2011-06-07,697.42
2011-06-08,687.671
2011-06-09,683.564
2011-06-10,669.53
2011-06-13,668.644
2011-06-14,673.416
2011-06-15,658.917
2011-06-16,645.988
2011-06-17,666.085
2011-06-20,653.124
2011-06-21,661.272
2011-06-22,653.046
2011-06-23,638.99
2011-06-24,643.314
2011-06-27,646.452
2011-06-28,645.663
2011-06-29,663.185
2011-06-30,681.371
2011-07-01,683.819
2011-07-04,697.602
2011-07-05,696.758
2011-07-06,677.497
2011-07-07,701.864
2011-07-08,698.814
2011-07-11,651.974
2011-07-12,666.954
2011-07-13,686.23
2011-07-14,672.387
2011-07-15,664.093
2011-07-18,649.348
2011-07-19,667.734
2011-07-20,672.982
2011-07-21,691.39
2011-07-22,697.685
2011-07-25,701.595
2011-07-26,711.287
2011-07-27,685.053
2011-07-28,695.925
2011-07-29,690.155
2011-08-01,681.924
2011-08-02,666.639
2011-08-03,660.094
2011-08-04,635.144
2011-08-05,625.734
2011-08-08,597.047
2011-08-09,610.004
2011-08-10,607.591
2011-08-11,640.582
2011-08-12,659.919
2011-08-15,678.307
2011-08-16,662.878
2011-08-17,672.686
2011-08-18,647.454
2011-08-19,645.325
2011-08-22,654.323
2011-08-23,654.557
2011-08-24,653.875
2011-08-25,646.175
2011-08-26,640.976
2011-08-29,658.953
2011-08-30,656.732
2011-08-31,660.967
2011-09-01,654.774
2011-09-02,653.885
2011-09-05,637.462
2011-09-06,623.439
2011-09-07,627.102
2011-09-08,638.867
2011-09-09,614.357
2011-09-12,584.058
2011-09-13,582.667
2011-09-14,587.184
2011-09-15,618.715
2011-09-16,609.612
2011-09-19,591.279
2011-09-20,611.302
2011-09-21,617.311
2011-09-22,577.918
2011-09-23,562.578
2011-09-26,557.808
2011-09-27,580.538
2011-09-28,580.707
2011-09-29,588.843
2011-09-30,569.846
2011-10-03,545.241
2011-10-04,529.335
2011-10-05,551.478
2011-10-06,558.211
2011-10-07,578.284
2011-10-10,599.339
2011-10-11,590.877
2011-10-12,619.304
2011-10-13,608.13
2011-10-14,625.191
2011-10-17,620.519
2011-10-18,616.455
2011-10-19,619.604
2011-10-20,611.828
2011-10-21,635.092
2011-10-24,626.492
2011-10-25,612.604
2011-10-26,616.462
2011-10-27,644.049
2011-10-28,643.916
2011-10-31,631.158
2011-11-01,598.637
2011-11-02,603.221
2011-11-03,629.12
2011-11-04,631.461
2011-11-07,635.343
2011-11-08,636.211
2011-11-09,617.078
2011-11-10,621.251
2011-11-11,628.356
2011-11-14,615.956
2011-11-15,612.925
2011-11-16,611.439
2011-11-17,608.118
2011-11-18,608.837
2011-11-21,588.275
2011-11-22,586.451
2011-11-23,579.721
2011-11-24,577.77
2011-11-25,568.49
2011-11-28,595.84
2011-11-29,605.457
2011-11-30,632.168
2011-12-01,627.32
2011-12-02,621.39
2011-12-05,627.221
2011-12-06,617.007
2011-12-07,615.601
2011-12-08,607.834
2011-12-09,616.093
2011-12-12,598.078
2011-12-13,580.694
2011-12-14,574.583
2011-12-15,582.741
2011-12-16,590.237
2011-12-19,593.973
2011-12-20,600.011
2011-12-21,590.21
2011-12-22,587.81
2011-12-23,599.434
2011-12-26,599.434
2011-12-27,595.729
2011-12-28,599.51
2011-12-29,595.012
2011-12-30,603.892
2012-01-02,610.761
2012-01-03,614.143
2012-01-04,602.141
2012-01-05,597.642
2012-01-06,597.765
2012-01-09,599.142
2012-01-10,595.129
2012-01-11,584.872
2012-01-12,584.677
2012-01-13,574.184
2012-01-16,571.06
2012-01-17,570.949
2012-01-18,570.552
2012-01-19,579.427
2012-01-20,589.523
2012-01-23,590.978
2012-01-24,593.645
2012-01-25,587.336
2012-01-26,595.902
2012-01-27,595.746
2012-01-30,587.903
2012-01-31,595.26
2012-02-01,597.312
2012-02-02,603.84
2012-02-03,603.714
2012-02-06,594.421
2012-02-07,603.47
2012-02-08,607.418
2012-02-09,607.995
2012-02-10,608.796
2012-02-13,612.804
2012-02-14,605.092
2012-02-15,604.156
2012-02-16,595.197
2012-02-17,596.399
2012-02-20,602.863
2012-02-21,602.436
2012-02-22,604.747
2012-02-23,600.174
2012-02-24,611.684
2012-02-27,616.75
2012-02-28,630.238
2012-02-29,623.722
2012-03-01,623.066
2012-03-02,610.908
2012-03-05,618.772
2012-03-06,595.674
2012-03-07,602.938
2012-03-08,609.003
2012-03-09,616.107
2012-03-12,620.021
2012-03-13,621.209
2012-03-14,610.51
2012-03-15,611.574
2012-03-16,620.416
2012-03-19,624.933
2012-03-20,626.536
2012-03-21,628.872
2012-03-22,628.089
2012-03-23,634.755
2012-03-26,645.928
2012-03-27,637.386
2012-03-28,642.762
2012-03-29,638.951
2012-03-30,652.854
2012-04-02,663.889
2012-04-03,664.481
2012-04-04,646.35
2012-04-05,649.547
2012-04-06,649.547
2012-04-09,649.92
2012-04-10,649.63
2012-04-11,644.502
2012-04-12,655.616
2012-04-13,650.635
2012-04-16,649.425
2012-04-17,656.784
2012-04-18,652.799
2012-04-19,653.384
2012-04-20,648.149
2012-04-23,638.401
2012-04-24,640.851
2012-04-25,642.403
2012-04-26,619.838
2012-04-27,611.207
2012-04-30,624.445
2012-05-01,623.949
2012-05-02,615.695
2012-05-03,620.778
2012-05-04,618.608
2012-05-07,617.853
2012-05-08,619.296
2012-05-09,614.75
2012-05-10,611.595
2012-05-11,614.307
2012-05-14,605.484
2012-05-15,596.333
2012-05-16,584.878
2012-05-17,572.185
2012-05-18,571.949
2012-05-21,574.009
2012-05-22,580.641
2012-05-23,567.546
2012-05-24,568.811
2012-05-25,578.373
2012-05-28,578.237
2012-05-29,578.647
2012-05-30,572.833
2012-05-31,579.065
2012-06-01,569.251
2012-06-04,571.604
2012-06-05,573.571
2012-06-06,576.668
2012-06-07,578.292
2012-06-08,570.553
2012-06-11,574.732
2012-06-12,570.436
2012-06-13,569.563
2012-06-14,575.872
2012-06-15,585.573
2012-06-18,581.973
2012-06-19,587.405
2012-06-20,584.994
2012-06-21,573.634
2012-06-22,566.122
2012-06-25,525.725
2012-06-26,510.148
2012-06-27,516.51
2012-06-28,500.289
2012-06-29,508.817
2012-07-02,513.635
2012-07-03,527.239
2012-07-04,525.859
2012-07-05,504.045
2012-07-06,489.553
2012-07-09,487.589
2012-07-10,499.489
2012-07-11,489.661
2012-07-12,487.41
2012-07-13,485.941
2012-07-16,487.624
2012-07-17,495.001
2012-07-18,496.35
2012-07-19,499.898
2012-07-20,481.99
2012-07-23,464.859
2012-07-24,452.904
2012-07-25,434.466
2012-07-26,439.311
2012-07-27,470.098
2012-07-30,470.042
2012-07-31,472.474
2012-08-01,462.514
2012-08-02,457.342
2012-08-03,468.587
2012-08-06,470.239
2012-08-07,485.826
2012-08-08,494.516
2012-08-09,505.929
2012-08-10,503.911
2012-08-13,505.446
2012-08-14,503.847
2012-08-15,497.058
2012-08-16,492.152
2012-08-17,484.715
2012-08-20,486.449
2012-08-21,490.051
2012-08-22,480.556
2012-08-23,480.843
2012-08-24,478.698
2012-08-27,482.633
2012-08-28,493.636
2012-08-29,499.455
2012-08-30,503.731
2012-08-31,503.682
2012-09-03,506.4
2012-09-04,503.854
2012-09-05,511.376
2012-09-06,515.526
2012-09-07,525.188
2012-09-10,519.956
2012-09-11,514.472
2012-09-12,514.623
2012-09-13,512.643
2012-09-14,522.591
2012-09-17,507.943
2012-09-18,493.793
2012-09-19,505.262
2012-09-20,510.728
2012-09-21,522.153
2012-09-24,511.426
2012-09-25,501.001
2012-09-26,500.323
2012-09-27,505.031
2012-09-28,502.652
2012-10-01,504.797
2012-10-02,509.863
2012-10-03,526.012
2012-10-04,536.688
2012-10-05,536.404
2012-10-08,530.325
2012-10-09,530.832
2012-10-10,535.717
2012-10-11,548.15
2012-10-12,548.191
2012-10-15,545.712
2012-10-16,551.734
2012-10-17,549.371
2012-10-18,552.096
2012-10-19,538.741
2012-10-22,550.6
2012-10-23,536.361
2012-10-24,535.007
2012-10-25,533.836
2012-10-26,530.542
2012-10-29,520.718
2012-10-30,529.521
2012-10-31,526.366
2012-11-01,533.298
2012-11-02,531.245
2012-11-05,530.411
2012-11-06,533.49
2012-11-07,535.39
2012-11-08,529.428
2012-11-09,527.915
2012-11-12,524.747
2012-11-13,531.057
2012-11-14,526.81
2012-11-15,525.396
2012-11-16,519.932
2012-11-19,534.438
2012-11-20,542.199
2012-11-21,546.948
2012-11-22,562.171
2012-11-23,565.378
2012-11-26,563.125
2012-11-27,573.905
2012-11-28,563.24
2012-11-29,561.564
2012-11-30,561.384
2012-12-03,559.885
2012-12-04,568.796
2012-12-05,564.257
2012-12-06,566.599
2012-12-07,564.825
2012-12-10,561.431
2012-12-11,590.026
2012-12-12,596.988
2012-12-13,594.634
2012-12-14,591.666
2012-12-17,589.877
2012-12-18,590.198
2012-12-19,594.469
2012-12-20,591.668
2012-12-21,577.973
2012-12-24,589.552
2012-12-25,589.552
2012-12-26,590.759
2012-12-27,595.027
2012-12-28,590.916
2012-12-31,588.658
2013-01-01,588.658
2013-01-02,603.485
2013-01-03,607.133
2013-01-04,597.611
2013-01-07,589.269
2013-01-08,583.389
2013-01-09,580.966
2013-01-10,593.208
2013-01-11,635.457
2013-01-14,625.192
2013-01-15,632.515
2013-01-16,622.958
2013-01-17,632.784
2013-01-18,639.796
2013-01-21,654.772
2013-01-22,638.336
2013-01-23,649.851
2013-01-24,648.88
2013-01-25,655.428
2013-01-28,659.07
2013-01-29,656.399
2013-01-30,662.307
2013-01-31,649.866
2013-02-01,658.639
2013-02-04,665.502
2013-02-05,649.549
2013-02-06,639.241
2013-02-07,622.402
2013-02-08,633.441
2013-02-11,638.28
2013-02-12,644.623
2013-02-13,646.365
2013-02-14,640.367
2013-02-15,643.044
2013-02-18,638.577
2013-02-19,660.489
2013-02-20,668.925
2013-02-21,655.884
2013-02-22,661.336
2013-02-25,671.652
2013-02-26,643.871
2013-02-27,606.156
2013-02-28,610.311
2013-03-01,609.508
2013-03-04,614.684
2013-03-05,621.064
2013-03-06,605.29
2013-03-07,603.33
2013-03-08,597.481
2013-03-11,610.144
2013-03-12,615.227
2013-03-13,613.631
2013-03-14,626.612
2013-03-15,625.345
2013-03-18,623.545
2013-03-19,619.71
2013-03-20,623.754
2013-03-21,611.703
2013-03-22,618.664
2013-03-25,615.775
2013-03-26,590.467
2013-03-27,592.748
2013-03-28,596.709
2013-03-29,596.709
2013-04-01,596.987
2013-04-02,614.064
2013-04-03,607.053
2013-04-04,610.678
2013-04-05,629.81
2013-04-08,623.995
2013-04-09,640.113
2013-04-10,661.469
2013-04-11,649.918
2013-04-12,655.091
2013-04-15,653.816
2013-04-16,642.261
2013-04-17,624.795
2013-04-18,627.711
2013-04-19,640.889
2013-04-22,649.548
2013-04-23,674.647
2013-04-24,719.34
2013-04-25,734.638
2013-04-26,718.494
2013-04-29,723.322
2013-04-30,729.17
2013-05-01,729.667
2013-05-02,718.233
2013-05-03,727.843
2013-05-06,730.602
2013-05-07,732.197
2013-05-08,739.197
2013-05-09,734.385
2013-05-10,725.067
2013-05-13,721.214
2013-05-14,677.821
2013-05-15,673.736
2013-05-16,674.409
2013-05-17,677.726
2013-05-20,684.239
2013-05-21,683.89
2013-05-22,681.701
2013-05-23,672.823
2013-05-24,678.932
2013-05-27,683.401
2013-05-28,675.394
2013-05-29,671.98
2013-05-30,669.21
2013-05-31,661.344
2013-06-03,662.055
2013-06-04,663.783
2013-06-05,656.993
2013-06-06,660.39
2013-06-07,669.705
2013-06-10,669.209
2013-06-11,659.029
2013-06-12,663.766
2013-06-13,661.511
2013-06-14,680.528
2013-06-17,692.529
2013-06-18,705.688
2013-06-19,706.919
2013-06-20,659.414
2013-06-21,637.681
2013-06-24,617.527
2013-06-25,629.997
2013-06-26,630.772
2013-06-27,637.466
2013-06-28,654.217
2013-07-01,658.713
2013-07-02,651.774
2013-07-03,634.131
2013-07-04,644.72
2013-07-05,637.185
2013-07-08,640.274
2013-07-09,636.566
2013-07-10,631.931
2013-07-11,637.91
2013-07-12,635.072
2013-07-15,646.948
2013-07-16,646.714
2013-07-17,637.425
2013-07-18,653.81
2013-07-19,648.855
2013-07-22,649.471
2013-07-23,650.496
2013-07-24,668.047
2013-07-25,662.442
2013-07-26,659.151
2013-07-29,655.309
2013-07-30,645.916
2013-07-31,612.995
2013-08-01,598.782
2013-08-02,609.899
2013-08-05,598.87
2013-08-06,591.67
2013-08-07,590.022
2013-08-08,613.357
2013-08-09,638.571
2013-08-12,628.771
2013-08-13,629.779
2013-08-14,641.723
2013-08-15,642.645
2013-08-16,638.93
2013-08-19,638.731
2013-08-20,634.436
2013-08-21,628.562
2013-08-22,643.031
2013-08-23,644.6
2013-08-26,641.126
2013-08-27,632.877
2013-08-28,613.784
2013-08-29,606.391
2013-08-30,602.166
2013-09-02,612.53
2013-09-03,612.09
2013-09-04,606.589
2013-09-05,617.867
2013-09-06,624.612
2013-09-09,619.852
2013-09-10,632.443
2013-09-11,636.179
2013-09-12,650.374
2013-09-13,655.193
2013-09-16,649.619
2013-09-17,627.039
2013-09-18,632.594
2013-09-19,640.549
2013-09-20,639.408
2013-09-23,633.99
2013-09-24,635.458
2013-09-25,658.419
2013-09-26,649.165
2013-09-27,647.658
2013-09-30,638.792
2013-10-01,613.045
2013-10-02,604.373
2013-10-03,611.558
2013-10-04,606.92
2013-10-07,592.347
2013-10-08,591.748
2013-10-09,582.594
2013-10-10,592.521
2013-10-11,595.538
2013-10-14,603.539
2013-10-15,601.133
2013-10-16,609.407
2013-10-17,609.553
2013-10-18,621.602
2013-10-21,630.26
2013-10-22,635.847
2013-10-23,635.191
2013-10-24,622.642
2013-10-25,614.494
2013-10-28,619.901
2013-10-29,618.54
2013-10-30,612.186
2013-10-31,575.2
2013-11-01,571.071
2013-11-04,589.265
2013-11-05,603.194
2013-11-06,624.49
2013-11-07,618.212
2013-11-08,605.898
2013-11-11,613.532
2013-11-12,617.829
2013-11-13,609.853
2013-11-14,620.259
2013-11-15,615.97
2013-11-18,624.375
2013-11-19,630.471
2013-11-20,625.512
2013-11-21,622.071
2013-11-22,621.409
2013-11-25,625.62
2013-11-26,623.063
2013-11-27,634.022
2013-11-28,644.73
2013-11-29,647.503
2013-12-02,635.373
2013-12-03,631.188
2013-12-04,614.837
2013-12-05,615.547
2013-12-06,614.095
2013-12-09,629.227
2013-12-10,632.345
2013-12-11,626.371
2013-12-12,614.77
2013-12-13,608.942
2013-12-16,620.092
2013-12-17,618.249
2013-12-18,610.867
2013-12-19,609.857
2013-12-20,615.679
2013-12-23,630.571
2013-12-24,627.603
2013-12-25,627.603
2013-12-26,628.774
2013-12-27,630.125
2013-12-30,627.477
2013-12-31,628.614
2014-01-01,628.614
2014-01-02,620.29
2014-01-03,641.387
2014-01-06,639.676
2014-01-07,652.788
2014-01-08,654.699
2014-01-09,651.173
2014-01-10,652.45
2014-01-13,656.933
2014-01-14,643.134
2014-01-15,637.747
2014-01-16,641.424
2014-01-17,636.698
2014-01-20,638.542
2014-01-21,633.473
2014-01-22,612.499
2014-01-23,610.487
2014-01-24,612.629
2014-01-27,606.292
2014-01-28,618.761
2014-01-29,613.072
2014-01-30,599.808
2014-01-31,590.899
2014-02-03,583.827
2014-02-04,585.496
2014-02-05,590.692
2014-02-06,612.66
2014-02-07,620.374
2014-02-10,620.951
2014-02-11,628.608
2014-02-12,629.717
2014-02-13,638.778
2014-02-14,642.703
2014-02-17,660.931
2014-02-18,659.488
2014-02-19,658.481
2014-02-20,651.309
2014-02-21,656.964
2014-02-24,660.624
2014-02-25,662.479
2014-02-26,630.36
2014-02-27,645.68
2014-02-28,653.557
2014-03-03,630.949
2014-03-04,649.691
2014-03-05,654.951
2014-03-06,657.722
2014-03-07,648.882
2014-03-10,653.576
2014-03-11,648.916
2014-03-12,637.947
2014-03-13,622.536
2014-03-14,624.395
2014-03-17,636.092
2014-03-18,637.183
2014-03-19,639.082
2014-03-20,634.598
2014-03-21,634.873
2014-03-24,634.586
2014-03-25,637.795
2014-03-26,639.552
2014-03-27,637.192
2014-03-28,639.921
2014-03-31,636.394
2014-04-01,656.25
2014-04-02,653.119
2014-04-03,658.806
2014-04-04,646.591
2014-04-07,639.841
2014-04-08,637.02
2014-04-09,638.334
2014-04-10,636.073
2014-04-11,625.07
2014-04-14,629.094
2014-04-15,620.25
2014-04-16,633.403
2014-04-17,647.548
2014-04-18,647.548
2014-04-21,646.073
2014-04-22,663.39
2014-04-23,651.618
2014-04-24,653.93
2014-04-25,642.373
2014-04-28,641.283
2014-04-29,647.297
2014-04-30,635.232
2014-05-01,635.232
2014-05-02,641.998
2014-05-05,644.838
2014-05-06,643.599
2014-05-07,633.038
2014-05-08,635.849
2014-05-09,621.011
2014-05-12,624.999
2014-05-13,623.224
2014-05-14,600.196
2014-05-15,588.01
2014-05-16,581.453
2014-05-19,588.365
2014-05-20,590.594
2014-05-21,572.214
2014-05-22,564.651
2014-05-23,562.0
2014-05-26,566.449
2014-05-27,584.884
2014-05-28,592.148
2014-05-29,589.463
2014-05-30,598.643
2014-06-02,595.257
2014-06-03,600.365
2014-06-04,607.869
2014-06-05,614.765
2014-06-06,622.806
2014-06-09,623.877
2014-06-10,628.436
2014-06-11,608.93
2014-06-12,602.612
2014-06-13,595.748
2014-06-16,586.988
2014-06-17,586.643
2014-06-18,577.767
2014-06-19,573.254
2014-06-20,562.504
2014-06-23,549.544
2014-06-24,527.62
2014-06-25,536.425
2014-06-26,531.778
2014-06-27,507.087
2014-06-30,481.491
2014-07-01,500.229
2014-07-02,495.484
2014-07-03,483.553
2014-07-04,475.924
2014-07-07,465.659
2014-07-08,446.212
2014-07-09,438.531
2014-07-10,408.233
2014-07-11,402.222
2014-07-14,398.141
2014-07-15,384.785
2014-07-16,408.115
2014-07-17,399.247
2014-07-18,396.616
2014-07-21,393.525
2014-07-22,396.0
2014-07-23,418.156
2014-07-24,432.251
2014-07-25,420.097
2014-07-28,414.895
2014-07-29,402.392
2014-07-30,366.292
2014-07-31,329.739
2014-08-01,313.1
2014-08-04,324.378
2014-08-05,299.607
2014-08-06,280.606
2014-08-07,276.459
2014-08-08,272.761
2014-08-11,274.981
2014-08-12,275.491
2014-08-13,283.108
2014-08-14,286.56
2014-08-15,286.374
2014-08-18,294.32
2014-08-19,295.007
2014-08-20,292.019
2014-08-21,288.554
2014-08-22,285.956
2014-08-25,289.457
2014-08-26,292.871
2014-08-27,298.828
2014-08-28,290.078
2014-08-29,295.35
2014-09-01,291.041
2014-09-02,288.943
2014-09-03,298.435
2014-09-04,302.582
2014-09-05,299.647
2014-09-08,297.53
2014-09-09,290.762
2014-09-10,288.447
2014-09-11,286.349
2014-09-12,287.455
2014-09-15,282.641
2014-09-16,272.761
2014-09-17,271.349
2014-09-18,269.243
2014-09-19,273.563
2014-09-22,273.092
2014-09-23,270.832
2014-09-24,266.516
2014-09-25,259.516
2014-09-26,259.294
2014-09-29,258.841
2014-09-30,257.674
2014-10-01,253.202
2014-10-02,249.44
2014-10-03,243.987
2014-10-06,242.829
2014-10-07,246.118
2014-10-08,238.23
2014-10-09,232.809
2014-10-10,229.015
2014-10-13,231.639
2014-10-14,229.542
2014-10-15,225.62
2014-10-16,219.235
2014-10-17,227.981
2014-10-20,230.579
2014-10-21,241.347
2014-10-22,241.512
2014-10-23,237.566
2014-10-24,237.536
2014-10-27,233.976
2014-10-28,239.675
2014-10-29,234.984
2014-10-30,217.389
2014-10-31,212.498
2014-11-03,211.154
2014-11-04,207.152
2014-11-05,213.202
2014-11-06,215.603
2014-11-07,210.204
2014-11-10,218.477
2014-11-11,219.289
2014-11-12,206.859
2014-11-13,217.749
2014-11-14,220.147
2014-11-17,222.588
2014-11-18,226.856
2014-11-19,226.908
2014-11-20,220.726
2014-11-21,222.984
2014-11-24,227.901
2014-11-25,227.027
2014-11-26,228.306
2014-11-27,229.42
2014-11-28,222.543
2014-12-01,216.116
2014-12-02,223.158
2014-12-03,221.267
2014-12-04,219.751
2014-12-05,224.887
2014-12-08,224.065
2014-12-09,216.856
2014-12-10,213.878
2014-12-11,210.668
2014-12-12,208.929
2014-12-15,202.552
2014-12-16,202.256
2014-12-17,196.82
2014-12-18,206.835
2014-12-19,201.09
2014-12-22,200.793
2014-12-23,203.882
2014-12-24,201.175
2014-12-25,201.175
2014-12-26,200.861
2014-12-29,195.863
2014-12-30,190.888
2014-12-31,191.379
2015-01-01,191.379
2015-01-02,196.228
2015-01-05,189.265
2015-01-06,188.331
2015-01-07,183.645
2015-01-08,188.379
2015-01-09,185.538
2015-01-12,187.209
2015-01-13,194.166
2015-01-14,204.666
2015-01-15,192.914
2015-01-16,193.138
2015-01-19,203.436
2015-01-20,203.667
2015-01-21,207.29
2015-01-22,206.824
2015-01-23,201.028
2015-01-26,201.896
2015-01-27,200.302
2015-01-28,188.629
2015-01-29,189.654
2015-01-30,187.078
2015-02-02,196.233
2015-02-03,198.659
2015-02-04,196.068
2015-02-05,194.542
2015-02-06,197.857
2015-02-09,194.315
2015-02-10,195.353
2015-02-11,192.447
2015-02-12,198.928
2015-02-13,205.274
2015-02-16,206.935
2015-02-17,214.576
2015-02-18,219.63
2015-02-19,219.554
2015-02-20,217.12
2015-02-23,219.833
2015-02-24,223.952
2015-02-25,220.598
2015-02-26,224.214
2015-02-27,224.75
2015-03-02,223.854
2015-03-03,227.871
2015-03-04,222.433
2015-03-05,226.624
2015-03-06,227.473
2015-03-09,227.442
2015-03-10,219.255
2015-03-11,222.285
2015-03-12,223.089
2015-03-13,222.355
2015-03-16,227.721
2015-03-17,225.45
2015-03-18,228.056
2015-03-19,227.369
2015-03-20,238.613
2015-03-23,241.383
2015-03-24,247.344
2015-03-25,245.9
2015-03-26,241.559
2015-03-27,246.176
2015-03-30,245.277
2015-03-31,243.151
2015-04-01,246.607
2015-04-02,249.834
2015-04-03,249.834
2015-04-06,253.3
2015-04-07,242.462
2015-04-08,246.587
2015-04-09,245.439
2015-04-10,245.559
2015-04-13,239.113
2015-04-14,235.689
2015-04-15,238.389
2015-04-16,230.993
2015-04-17,224.634
2015-04-20,228.872
2015-04-21,230.408
2015-04-22,228.252
2015-04-23,228.616
2015-04-24,236.479
2015-04-27,244.95
2015-04-28,243.787
2015-04-29,245.617
2015-04-30,257.748
2015-05-01,258.139
2015-05-04,265.465
2015-05-05,258.869
2015-05-06,261.896
2015-05-07,257.77
2015-05-08,260.628
2015-05-11,261.976
2015-05-12,261.913
2015-05-13,265.467
2015-05-14,268.452
2015-05-15,268.464
2015-05-18,265.374
2015-05-19,261.341
2015-05-20,257.437
2015-05-21,257.382
2015-05-22,256.811
2015-05-25,250.857
2015-05-26,242.729
2015-05-27,245.952
2015-05-28,247.374
2015-05-29,244.07
2015-06-01,242.146
2015-06-02,248.271
2015-06-03,255.019
2015-06-04,252.666
2015-06-05,246.381
2015-06-08,242.845
2015-06-09,241.663
2015-06-10,249.797
2015-06-11,250.18
2015-06-12,249.272
2015-06-15,242.43
2015-06-16,241.333
2015-06-17,235.522
2015-06-18,240.581
2015-06-19,237.62
2015-06-22,244.553
2015-06-23,247.691
2015-06-24,242.376
2015-06-25,242.056
2015-06-26,244.667
2015-06-29,225.703
2015-06-30,227.64
2015-07-01,229.669
2015-07-02,226.546
2015-07-03,223.461
2015-07-06,215.817
2015-07-07,208.021
2015-07-08,210.754
2015-07-09,222.742
2015-07-10,231.47
2015-07-13,233.155
2015-07-14,228.823
2015-07-15,229.499
2015-07-16,232.017
2015-07-17,230.696
2015-07-20,231.196
2015-07-21,229.911
2015-07-22,230.306
2015-07-23,237.401
2015-07-24,235.827
2015-07-27,235.088
2015-07-28,230.863
2015-07-29,230.158
2015-07-30,237.325
2015-07-31,244.268
