Date,FRANCE SMID VALUE SMID (Small+Mid Cap)
2005-11-09,543.927
2005-11-10,541.801
2005-11-11,547.692
2005-11-14,547.672
2005-11-15,544.658
2005-11-16,542.949
2005-11-17,549.672
2005-11-18,552.236
2005-11-21,555.233
2005-11-22,552.643
2005-11-23,559.449
2005-11-24,558.937
2005-11-25,560.81
2005-11-28,563.057
2005-11-29,566.284
2005-11-30,566.819
2005-12-01,567.172
2005-12-02,570.158
2005-12-05,575.258
2005-12-06,578.066
2005-12-07,573.438
2005-12-08,582.204
2005-12-09,588.175
2005-12-12,595.35
2005-12-13,591.549
2005-12-14,598.155
2005-12-15,596.861
2005-12-16,604.448
2005-12-19,601.97
2005-12-20,595.301
2005-12-21,591.514
2005-12-22,594.061
2005-12-23,596.154
2005-12-26,596.154
2005-12-27,597.401
2005-12-28,600.651
2005-12-29,599.287
2005-12-30,594.615
2006-01-02,596.903
2006-01-03,610.5
2006-01-04,623.428
2006-01-05,621.166
2006-01-06,627.96
2006-01-09,624.474
2006-01-10,627.93
2006-01-11,641.14
2006-01-12,639.054
2006-01-13,635.585
2006-01-16,637.736
2006-01-17,627.823
2006-01-18,625.785
2006-01-19,633.23
2006-01-20,628.298
2006-01-23,633.674
2006-01-24,637.045
2006-01-25,641.402
2006-01-26,646.419
2006-01-27,641.952
2006-01-30,640.56
2006-01-31,645.372
2006-02-01,645.813
2006-02-02,645.521
2006-02-03,645.326
2006-02-06,647.526
2006-02-07,644.66
2006-02-08,642.351
2006-02-09,648.281
2006-02-10,644.021
2006-02-13,651.399
2006-02-14,645.413
2006-02-15,648.023
2006-02-16,648.771
2006-02-17,652.464
2006-02-20,650.763
2006-02-21,648.245
2006-02-22,653.96
2006-02-23,654.122
2006-02-24,653.208
2006-02-27,660.093
2006-02-28,656.825
2006-03-01,660.787
2006-03-02,657.595
2006-03-03,657.353
2006-03-06,659.641
2006-03-07,647.059
2006-03-08,642.056
2006-03-09,645.116
2006-03-10,647.837
2006-03-13,657.341
2006-03-14,662.335
2006-03-15,666.365
2006-03-16,676.679
2006-03-17,688.984
2006-03-20,695.084
2006-03-21,689.444
2006-03-22,690.923
2006-03-23,689.645
2006-03-24,694.373
2006-03-27,690.267
2006-03-28,688.87
2006-03-29,682.276
2006-03-30,695.435
2006-03-31,693.746
2006-04-03,699.0
2006-04-04,703.904
2006-04-05,704.729
2006-04-06,706.52
2006-04-07,700.964
2006-04-10,699.871
2006-04-11,692.842
2006-04-12,686.995
2006-04-13,688.552
2006-04-14,688.552
2006-04-17,699.488
2006-04-18,697.745
2006-04-19,707.803
2006-04-20,710.618
2006-04-21,722.326
2006-04-24,721.098
2006-04-25,730.727
2006-04-26,731.516
2006-04-27,733.445
2006-04-28,730.746
2006-05-01,732.022
2006-05-02,741.816
2006-05-03,736.054
2006-05-04,744.355
2006-05-05,755.911
2006-05-08,760.038
2006-05-09,764.206
2006-05-10,770.597
2006-05-11,772.241
2006-05-12,751.025
2006-05-15,733.234
2006-05-16,732.732
2006-05-17,706.401
2006-05-18,703.06
2006-05-19,698.72
2006-05-22,673.958
2006-05-23,691.629
2006-05-24,677.67
2006-05-25,684.926
2006-05-26,698.758
2006-05-29,697.905
2006-05-30,688.258
2006-05-31,692.82
2006-06-01,693.528
2006-06-02,704.169
2006-06-05,698.116
2006-06-06,672.768
2006-06-07,669.561
2006-06-08,647.899
2006-06-09,656.928
2006-06-12,648.429
2006-06-13,630.008
2006-06-14,633.504
2006-06-15,651.782
2006-06-16,651.87
2006-06-19,652.23
2006-06-20,652.938
2006-06-21,655.381
2006-06-22,657.112
2006-06-23,652.318
2006-06-26,653.295
2006-06-27,649.647
2006-06-28,645.375
2006-06-29,653.669
2006-06-30,674.673
2006-07-03,677.64
2006-07-04,678.762
2006-07-05,668.708
2006-07-06,671.85
2006-07-07,667.622
2006-07-10,665.908
2006-07-11,659.822
2006-07-12,659.406
2006-07-13,648.249
2006-07-14,637.816
2006-07-17,622.905
2006-07-18,616.752
2006-07-19,631.345
2006-07-20,640.073
2006-07-21,634.849
2006-07-24,639.304
2006-07-25,645.026
2006-07-26,644.493
2006-07-27,664.783
2006-07-28,669.174
2006-07-31,669.327
2006-08-01,662.675
2006-08-02,671.648
2006-08-03,661.584
2006-08-04,672.104
2006-08-07,663.195
2006-08-08,660.859
2006-08-09,666.583
2006-08-10,653.929
2006-08-11,657.535
2006-08-14,663.697
2006-08-15,671.977
2006-08-16,680.7
2006-08-17,687.003
2006-08-18,685.748
2006-08-21,687.772
2006-08-22,683.164
2006-08-23,682.306
2006-08-24,686.38
2006-08-25,685.687
2006-08-28,691.008
2006-08-29,692.228
2006-08-30,701.558
2006-08-31,700.548
2006-09-01,704.983
2006-09-04,711.026
2006-09-05,702.027
2006-09-06,696.697
2006-09-07,685.739
2006-09-08,688.016
2006-09-11,688.439
2006-09-12,695.223
2006-09-13,695.532
2006-09-14,702.728
2006-09-15,695.228
2006-09-18,696.66
2006-09-19,698.4
2006-09-20,705.867
2006-09-21,710.54
2006-09-22,708.294
2006-09-25,703.63
2006-09-26,707.982
2006-09-27,717.094
2006-09-28,719.0
2006-09-29,719.18
2006-10-02,721.739
2006-10-03,719.187
2006-10-04,720.619
2006-10-05,725.744
2006-10-06,719.219
2006-10-09,717.151
2006-10-10,720.902
2006-10-11,723.247
2006-10-12,727.65
2006-10-13,726.168
2006-10-16,732.099
2006-10-17,723.583
2006-10-18,728.953
2006-10-19,739.088
2006-10-20,741.25
2006-10-23,743.045
2006-10-24,740.493
2006-10-25,750.52
2006-10-26,759.861
2006-10-27,761.779
2006-10-30,757.375
2006-10-31,762.178
2006-11-01,768.017
2006-11-02,763.847
2006-11-03,761.77
2006-11-06,769.92
2006-11-07,781.222
2006-11-08,780.877
2006-11-09,786.243
2006-11-10,792.889
2006-11-13,794.557
2006-11-14,798.318
2006-11-15,804.852
2006-11-16,807.529
2006-11-17,803.064
2006-11-20,801.375
2006-11-21,802.329
2006-11-22,814.083
2006-11-23,811.313
2006-11-24,817.892
2006-11-27,803.269
2006-11-28,801.508
2006-11-29,814.54
2006-11-30,818.155
2006-12-01,818.902
2006-12-04,821.707
2006-12-05,825.564
2006-12-06,826.586
2006-12-07,828.606
2006-12-08,830.557
2006-12-11,829.099
2006-12-12,831.257
2006-12-13,836.251
2006-12-14,832.702
2006-12-15,829.608
2006-12-18,831.708
2006-12-19,832.797
2006-12-20,838.989
2006-12-21,841.382
2006-12-22,836.163
2006-12-25,836.163
2006-12-26,834.86
2006-12-27,840.381
2006-12-28,845.234
2006-12-29,849.562
2007-01-01,849.562
2007-01-02,863.572
2007-01-03,859.382
2007-01-04,848.204
2007-01-05,842.302
2007-01-08,845.461
2007-01-09,846.993
2007-01-10,838.531
2007-01-11,844.42
2007-01-12,849.616
2007-01-15,852.823
2007-01-16,848.456
2007-01-17,852.578
2007-01-18,853.597
2007-01-19,854.598
2007-01-22,855.07
2007-01-23,856.181
2007-01-24,855.407
2007-01-25,849.381
2007-01-26,843.25
2007-01-29,851.834
2007-01-30,855.76
2007-01-31,861.434
2007-02-01,871.024
2007-02-02,875.184
2007-02-05,873.839
2007-02-06,878.68
2007-02-07,888.225
2007-02-08,885.273
2007-02-09,888.011
2007-02-12,880.0
2007-02-13,890.654
2007-02-14,910.395
2007-02-15,911.973
2007-02-16,909.19
2007-02-19,912.062
2007-02-20,908.136
2007-02-21,905.564
2007-02-22,905.378
2007-02-23,907.969
2007-02-26,905.029
2007-02-27,880.244
2007-02-28,873.282
2007-03-01,860.8
2007-03-02,863.994
2007-03-05,844.49
2007-03-06,853.655
2007-03-07,862.659
2007-03-08,870.25
2007-03-09,870.099
2007-03-12,872.228
2007-03-13,863.548
2007-03-14,847.949
2007-03-15,866.883
2007-03-16,881.206
2007-03-19,896.548
2007-03-20,902.804
2007-03-21,907.43
2007-03-22,921.61
2007-03-23,920.263
2007-03-26,920.261
2007-03-27,919.047
2007-03-28,917.193
2007-03-29,921.986
2007-03-30,922.472
2007-04-02,930.818
2007-04-03,938.729
2007-04-04,941.119
2007-04-05,948.969
2007-04-06,948.969
2007-04-09,944.026
2007-04-10,954.367
2007-04-11,949.334
2007-04-12,947.747
2007-04-13,956.175
2007-04-16,966.964
2007-04-17,967.496
2007-04-18,965.472
2007-04-19,963.848
2007-04-20,966.955
2007-04-23,966.341
2007-04-24,960.935
2007-04-25,971.226
2007-04-26,963.619
2007-04-27,967.362
2007-04-30,968.454
2007-05-01,964.835
2007-05-02,968.225
2007-05-03,968.691
2007-05-04,979.433
2007-05-07,982.243
2007-05-08,970.101
2007-05-09,969.781
2007-05-10,967.446
2007-05-11,966.694
2007-05-14,965.65
2007-05-15,971.022
2007-05-16,966.446
2007-05-17,963.469
2007-05-18,968.737
2007-05-21,968.808
2007-05-22,970.251
2007-05-23,976.87
2007-05-24,968.819
2007-05-25,971.016
2007-05-28,974.752
2007-05-29,984.528
2007-05-30,991.398
2007-05-31,1000.0
2007-06-01,1001.482
2007-06-04,1007.901
2007-06-05,1004.296
2007-06-06,984.94
2007-06-07,967.639
2007-06-08,959.31
2007-06-11,969.771
2007-06-12,967.209
2007-06-13,966.848
2007-06-14,980.029
2007-06-15,996.636
2007-06-18,995.249
2007-06-19,996.686
2007-06-20,995.566
2007-06-21,985.677
2007-06-22,982.514
2007-06-25,979.227
2007-06-26,973.73
2007-06-27,972.538
2007-06-28,986.468
2007-06-29,995.236
2007-07-02,1000.297
2007-07-03,1001.426
2007-07-04,1005.483
2007-07-05,999.576
2007-07-06,1009.914
2007-07-09,1011.554
2007-07-10,1015.67
2007-07-11,1015.306
2007-07-12,1021.674
2007-07-13,1023.766
2007-07-16,1024.221
2007-07-17,1020.32
2007-07-18,1013.947
2007-07-19,1024.579
2007-07-20,1020.777
2007-07-23,1023.853
2007-07-24,1014.636
2007-07-25,995.407
2007-07-26,964.709
2007-07-27,950.915
2007-07-30,947.986
2007-07-31,964.09
2007-08-01,948.326
2007-08-02,951.04
2007-08-03,950.46
2007-08-06,936.486
2007-08-07,942.127
2007-08-08,963.643
2007-08-09,940.541
2007-08-10,920.483
2007-08-13,928.443
2007-08-14,920.167
2007-08-15,906.155
2007-08-16,865.912
2007-08-17,875.868
2007-08-20,883.318
2007-08-21,884.584
2007-08-22,905.09
2007-08-23,911.657
2007-08-24,920.156
2007-08-27,924.611
2007-08-28,913.857
2007-08-29,919.97
2007-08-30,929.673
2007-08-31,941.532
2007-09-03,943.82
2007-09-04,946.414
2007-09-05,934.519
2007-09-06,938.719
2007-09-07,923.223
2007-09-10,918.731
2007-09-11,934.219
2007-09-12,940.055
2007-09-13,950.675
2007-09-14,943.511
2007-09-17,925.199
2007-09-18,937.243
2007-09-19,962.281
2007-09-20,965.907
2007-09-21,975.054
2007-09-24,971.183
2007-09-25,962.759
2007-09-26,961.875
2007-09-27,975.122
2007-09-28,983.561
2007-10-01,991.195
2007-10-02,992.994
2007-10-03,984.705
2007-10-04,985.837
2007-10-05,990.949
2007-10-08,992.344
2007-10-09,996.292
2007-10-10,1003.015
2007-10-11,1011.676
2007-10-12,1007.642
2007-10-15,1006.748
2007-10-16,995.609
2007-10-17,1006.707
2007-10-18,1006.922
2007-10-19,997.263
2007-10-22,971.156
2007-10-23,986.959
2007-10-24,980.817
2007-10-25,996.975
2007-10-26,1005.055
2007-10-29,1010.608
2007-10-30,1001.272
2007-10-31,1017.049
2007-11-01,999.569
2007-11-02,1001.37
2007-11-05,988.771
2007-11-06,998.867
2007-11-07,1000.383
2007-11-08,986.139
2007-11-09,964.856
2007-11-12,952.591
2007-11-13,953.294
2007-11-14,978.301
2007-11-15,956.781
2007-11-16,945.207
2007-11-19,920.333
2007-11-20,935.621
2007-11-21,917.493
2007-11-22,917.19
2007-11-23,932.046
2007-11-26,932.305
2007-11-27,932.327
2007-11-28,941.367
2007-11-29,949.757
2007-11-30,953.748
2007-12-03,947.459
2007-12-04,933.241
2007-12-05,938.057
2007-12-06,937.051
2007-12-07,950.078
2007-12-10,962.498
2007-12-11,958.181
2007-12-12,952.966
2007-12-13,930.356
2007-12-14,915.48
2007-12-17,891.249
2007-12-18,887.646
2007-12-19,876.468
2007-12-20,874.507
2007-12-21,885.244
2007-12-24,891.242
2007-12-25,891.242
2007-12-26,897.367
2007-12-27,896.962
2007-12-28,907.827
2007-12-31,905.197
2008-01-01,905.197
2008-01-02,902.406
2008-01-03,889.694
2008-01-04,873.084
2008-01-07,853.244
2008-01-08,860.395
2008-01-09,828.405
2008-01-10,817.34
2008-01-11,820.848
2008-01-14,836.101
2008-01-15,810.056
2008-01-16,795.856
2008-01-17,789.797
2008-01-18,769.556
2008-01-21,725.032
2008-01-22,752.423
2008-01-23,737.12
2008-01-24,778.559
2008-01-25,788.82
2008-01-28,785.725
2008-01-29,811.846
2008-01-30,807.067
2008-01-31,805.958
2008-02-01,823.963
2008-02-04,831.044
2008-02-05,792.743
2008-02-06,799.259
2008-02-07,770.865
2008-02-08,770.821
2008-02-11,761.255
2008-02-12,793.587
2008-02-13,803.79
2008-02-14,804.0
2008-02-15,796.283
2008-02-18,804.877
2008-02-19,820.614
2008-02-20,812.55
2008-02-21,824.701
2008-02-22,818.384
2008-02-25,834.997
2008-02-26,850.6
2008-02-27,861.138
2008-02-28,848.043
2008-02-29,838.476
2008-03-03,827.678
2008-03-04,819.058
2008-03-05,840.625
2008-03-06,831.48
2008-03-07,820.974
2008-03-10,807.721
2008-03-11,811.512
2008-03-12,830.997
2008-03-13,820.198
2008-03-14,820.58
2008-03-17,802.484
2008-03-18,820.146
2008-03-19,803.331
2008-03-20,791.3
2008-03-21,791.3
2008-03-24,790.171
2008-03-25,827.798
2008-03-26,837.483
2008-03-27,851.707
2008-03-28,847.247
2008-03-31,856.799
2008-04-01,864.063
2008-04-02,871.232
2008-04-03,869.84
2008-04-04,874.751
2008-04-07,881.863
2008-04-08,869.169
2008-04-09,867.269
2008-04-10,860.434
2008-04-11,855.704
2008-04-14,847.504
2008-04-15,845.955
2008-04-16,869.54
2008-04-17,867.033
2008-04-18,870.165
2008-04-21,873.291
2008-04-22,876.332
2008-04-23,873.701
2008-04-24,859.782
2008-04-25,867.498
2008-04-28,872.743
2008-04-29,862.918
2008-04-30,869.481
2008-05-01,862.863
2008-05-02,872.119
2008-05-05,877.938
2008-05-06,876.291
2008-05-07,876.767
2008-05-08,878.562
2008-05-09,870.604
2008-05-12,879.254
2008-05-13,881.609
2008-05-14,883.451
2008-05-15,885.376
2008-05-16,897.251
2008-05-19,901.813
2008-05-20,891.412
2008-05-21,886.644
2008-05-22,877.395
2008-05-23,869.956
2008-05-26,869.936
2008-05-27,862.442
2008-05-28,867.037
2008-05-29,859.729
2008-05-30,868.768
2008-06-02,864.2
2008-06-03,870.461
2008-06-04,869.903
2008-06-05,880.45
2008-06-06,875.516
2008-06-09,861.027
2008-06-10,838.622
2008-06-11,825.231
2008-06-12,819.353
2008-06-13,818.073
2008-06-16,824.922
2008-06-17,831.185
2008-06-18,811.179
2008-06-19,797.744
2008-06-20,795.486
2008-06-23,780.429
2008-06-24,776.48
2008-06-25,791.174
2008-06-26,780.707
2008-06-27,766.377
2008-06-30,764.299
2008-07-01,751.388
2008-07-02,747.14
2008-07-03,738.782
2008-07-04,729.445
2008-07-07,730.368
2008-07-08,718.782
2008-07-09,737.28
2008-07-10,722.625
2008-07-11,704.466
2008-07-14,710.236
2008-07-15,697.492
2008-07-16,704.194
2008-07-17,739.963
2008-07-18,754.136
2008-07-21,763.057
2008-07-22,755.433
2008-07-23,767.563
2008-07-24,753.464
2008-07-25,751.998
2008-07-28,745.907
2008-07-29,737.204
2008-07-30,748.825
2008-07-31,746.376
2008-08-01,739.454
2008-08-04,741.408
2008-08-05,762.07
2008-08-06,777.531
2008-08-07,766.093
2008-08-08,764.208
2008-08-11,773.212
2008-08-12,774.143
2008-08-13,751.563
2008-08-14,753.42
2008-08-15,752.901
2008-08-18,748.119
2008-08-19,726.203
2008-08-20,724.394
2008-08-21,726.069
2008-08-22,743.109
2008-08-25,737.397
2008-08-26,734.564
2008-08-27,735.816
2008-08-28,746.006
2008-08-29,753.911
2008-09-01,750.254
2008-09-02,763.475
2008-09-03,753.838
2008-09-04,729.463
2008-09-05,708.451
2008-09-08,724.13
2008-09-09,721.738
2008-09-10,714.279
2008-09-11,697.466
2008-09-12,716.406
2008-09-15,703.633
2008-09-16,691.933
2008-09-17,679.281
2008-09-18,674.871
2008-09-19,706.923
2008-09-22,713.073
2008-09-23,701.418
2008-09-24,694.286
2008-09-25,699.916
2008-09-26,681.483
2008-09-29,642.855
2008-09-30,636.099
2008-10-01,630.269
2008-10-02,615.294
2008-10-03,611.968
2008-10-06,554.685
2008-10-07,548.041
2008-10-08,521.943
2008-10-09,521.648
2008-10-10,486.66
2008-10-13,534.299
2008-10-14,556.217
2008-10-15,521.283
2008-10-16,494.504
2008-10-17,505.87
2008-10-20,508.273
2008-10-21,508.083
2008-10-22,476.137
2008-10-23,468.045
2008-10-24,446.49
2008-10-27,417.237
2008-10-28,424.047
2008-10-29,456.308
2008-10-30,470.808
2008-10-31,470.151
2008-11-03,484.524
2008-11-04,513.16
2008-11-05,508.069
2008-11-06,469.918
2008-11-07,475.903
2008-11-10,482.619
2008-11-11,457.568
2008-11-12,447.564
2008-11-13,446.958
2008-11-14,453.346
2008-11-17,442.714
2008-11-18,442.066
2008-11-19,428.23
2008-11-20,412.096
2008-11-21,405.531
2008-11-24,437.769
2008-11-25,446.468
2008-11-26,441.717
2008-11-27,450.468
2008-11-28,445.624
2008-12-01,421.938
2008-12-02,433.589
2008-12-03,434.553
2008-12-04,433.963
2008-12-05,415.631
2008-12-08,444.784
2008-12-09,452.752
2008-12-10,465.267
2008-12-11,473.238
2008-12-12,463.282
2008-12-15,474.45
2008-12-16,482.214
2008-12-17,498.462
2008-12-18,505.581
2008-12-19,482.014
2008-12-22,471.764
2008-12-23,475.569
2008-12-24,475.524
2008-12-25,475.524
2008-12-26,477.818
2008-12-29,487.469
2008-12-30,492.592
2008-12-31,486.787
2009-01-01,486.787
2009-01-02,507.55
2009-01-05,507.903
2009-01-06,506.245
2009-01-07,514.186
2009-01-08,511.633
2009-01-09,504.955
2009-01-12,490.88
2009-01-13,477.003
2009-01-14,456.703
2009-01-15,449.641
2009-01-16,457.436
2009-01-19,452.371
2009-01-20,433.307
2009-01-21,434.605
2009-01-22,434.341
2009-01-23,421.309
2009-01-26,444.758
2009-01-27,451.332
2009-01-28,470.552
2009-01-29,457.971
2009-01-30,447.991
2009-02-02,435.796
2009-02-03,446.351
2009-02-04,454.6
2009-02-05,454.3
2009-02-06,465.988
2009-02-09,477.936
2009-02-10,464.919
2009-02-11,458.115
2009-02-12,442.889
2009-02-13,449.454
2009-02-16,442.1
2009-02-17,423.726
2009-02-18,417.215
2009-02-19,421.36
2009-02-20,401.802
2009-02-23,394.363
2009-02-24,389.584
2009-02-25,391.727
2009-02-26,401.005
2009-02-27,399.09
2009-03-02,380.752
2009-03-03,373.664
2009-03-04,387.185
2009-03-05,374.581
2009-03-06,368.312
2009-03-09,365.958
2009-03-10,387.691
2009-03-11,389.67
2009-03-12,391.363
2009-03-13,393.636
2009-03-16,406.314
2009-03-17,404.829
2009-03-18,410.375
2009-03-19,431.278
2009-03-20,427.34
2009-03-23,432.434
2009-03-24,434.421
2009-03-25,435.133
2009-03-26,437.652
2009-03-27,422.018
2009-03-30,403.528
2009-03-31,420.375
2009-04-01,427.447
2009-04-02,456.737
2009-04-03,464.215
2009-04-06,466.858
2009-04-07,456.232
2009-04-08,457.347
2009-04-09,469.159
2009-04-10,469.159
2009-04-13,473.137
2009-04-14,478.498
2009-04-15,476.793
2009-04-16,484.109
2009-04-17,491.935
2009-04-20,461.513
2009-04-21,465.573
2009-04-22,478.339
2009-04-23,481.832
2009-04-24,497.912
2009-04-27,492.899
2009-04-28,481.433
2009-04-29,498.485
2009-04-30,505.397
2009-05-01,505.473
2009-05-04,522.824
2009-05-05,525.869
2009-05-06,531.791
2009-05-07,532.671
2009-05-08,539.135
2009-05-11,529.508
2009-05-12,529.447
2009-05-13,507.579
2009-05-14,511.658
2009-05-15,516.302
2009-05-18,520.599
2009-05-19,536.016
2009-05-20,552.686
2009-05-21,539.499
2009-05-22,548.063
2009-05-25,547.624
2009-05-26,549.527
2009-05-27,556.664
2009-05-28,552.186
2009-05-29,564.673
2009-06-01,583.423
2009-06-02,593.191
2009-06-03,582.397
2009-06-04,582.892
2009-06-05,580.867
2009-06-08,565.625
2009-06-09,568.323
2009-06-10,576.666
2009-06-11,581.037
2009-06-12,577.082
2009-06-15,555.2
2009-06-16,554.804
2009-06-17,539.66
2009-06-18,540.92
2009-06-19,548.228
2009-06-22,526.601
2009-06-23,527.597
2009-06-24,540.64
2009-06-25,535.963
2009-06-26,540.514
2009-06-29,547.225
2009-06-30,544.446
2009-07-01,558.293
2009-07-02,543.168
2009-07-03,539.76
2009-07-06,529.855
2009-07-07,529.112
2009-07-08,512.554
2009-07-09,521.325
2009-07-10,511.287
2009-07-13,521.46
2009-07-14,526.026
2009-07-15,545.669
2009-07-16,551.095
2009-07-17,554.223
2009-07-20,565.685
2009-07-21,570.812
2009-07-22,572.066
2009-07-23,585.046
2009-07-24,581.865
2009-07-27,587.554
2009-07-28,581.169
2009-07-29,581.966
2009-07-30,595.797
2009-07-31,610.701
2009-08-03,633.527
2009-08-04,635.338
2009-08-05,641.826
2009-08-06,648.032
2009-08-07,642.987
2009-08-10,643.799
2009-08-11,630.908
2009-08-12,640.324
2009-08-13,649.349
2009-08-14,645.233
2009-08-17,621.099
2009-08-18,630.046
2009-08-19,633.237
2009-08-20,644.778
2009-08-21,662.318
2009-08-24,677.087
2009-08-25,683.905
2009-08-26,678.843
2009-08-27,670.982
2009-08-28,692.456
2009-08-31,681.454
2009-09-01,664.053
2009-09-02,650.502
2009-09-03,659.054
2009-09-04,670.057
2009-09-07,688.867
2009-09-08,708.15
2009-09-09,720.776
2009-09-10,724.493
2009-09-11,731.673
2009-09-14,725.597
2009-09-15,731.423
2009-09-16,752.835
2009-09-17,760.201
2009-09-18,760.12
2009-09-21,746.794
2009-09-22,758.803
2009-09-23,757.963
2009-09-24,745.541
2009-09-25,740.482
2009-09-28,750.524
2009-09-29,746.511
2009-09-30,748.949
2009-10-01,733.312
2009-10-02,717.14
2009-10-05,728.221
2009-10-06,758.834
2009-10-07,760.213
2009-10-08,777.242
2009-10-09,778.388
2009-10-12,791.943
2009-10-13,784.408
2009-10-14,801.914
2009-10-15,801.253
2009-10-16,790.174
2009-10-19,804.562
2009-10-20,799.483
2009-10-21,793.223
2009-10-22,782.125
2009-10-23,779.961
2009-10-26,758.087
2009-10-27,739.269
2009-10-28,710.83
2009-10-29,735.882
2009-10-30,714.356
2009-11-02,723.682
2009-11-03,710.36
2009-11-04,739.025
2009-11-05,742.815
2009-11-06,742.527
2009-11-09,762.851
2009-11-10,751.45
2009-11-11,756.492
2009-11-12,755.124
2009-11-13,752.276
2009-11-16,770.685
2009-11-17,759.818
2009-11-18,763.428
2009-11-19,742.344
2009-11-20,735.83
2009-11-23,752.105
2009-11-24,745.828
2009-11-25,750.575
2009-11-26,722.076
2009-11-27,729.639
2009-11-30,719.077
2009-12-01,740.186
2009-12-02,747.491
2009-12-03,749.114
2009-12-04,742.11
2009-12-07,739.002
2009-12-08,727.031
2009-12-09,717.785
2009-12-10,719.556
2009-12-11,717.559
2009-12-14,726.13
2009-12-15,723.269
2009-12-16,735.154
2009-12-17,718.039
2009-12-18,711.241
2009-12-21,719.767
2009-12-22,719.806
2009-12-23,725.938
2009-12-24,727.875
2009-12-25,727.875
2009-12-28,732.093
2009-12-29,736.196
2009-12-30,729.942
2009-12-31,733.578
2010-01-01,733.578
2010-01-04,757.267
2010-01-05,760.791
2010-01-06,761.377
2010-01-07,760.055
2010-01-08,762.236
2010-01-11,774.061
2010-01-12,761.632
2010-01-13,761.802
2010-01-14,769.154
2010-01-15,761.775
2010-01-18,766.602
2010-01-19,761.82
2010-01-20,743.825
2010-01-21,733.408
2010-01-22,729.389
2010-01-25,728.851
2010-01-26,724.642
2010-01-27,718.517
2010-01-28,712.383
2010-01-29,715.712
2010-02-01,719.644
2010-02-02,738.636
2010-02-03,737.022
2010-02-04,711.219
2010-02-05,687.816
2010-02-08,682.503
2010-02-09,689.45
2010-02-10,691.467
2010-02-11,683.24
2010-02-12,676.991
2010-02-15,676.389
2010-02-16,690.649
2010-02-17,700.494
2010-02-18,700.569
2010-02-19,695.417
2010-02-22,700.916
2010-02-23,692.22
2010-02-24,698.206
2010-02-25,683.079
2010-02-26,699.544
2010-03-01,699.72
2010-03-02,713.226
2010-03-03,727.01
2010-03-04,724.277
2010-03-05,732.168
2010-03-08,732.998
2010-03-09,728.174
2010-03-10,739.856
2010-03-11,735.733
2010-03-12,744.308
2010-03-15,732.42
2010-03-16,746.402
2010-03-17,751.254
2010-03-18,745.892
2010-03-19,740.803
2010-03-22,741.889
2010-03-23,752.243
2010-03-24,745.351
2010-03-25,750.874
2010-03-26,758.093
2010-03-29,765.1
2010-03-30,756.25
2010-03-31,759.405
2010-04-01,776.036
2010-04-02,776.036
2010-04-05,774.259
2010-04-06,777.875
2010-04-07,770.228
2010-04-08,764.41
2010-04-09,779.422
2010-04-12,787.555
2010-04-13,785.14
2010-04-14,795.777
2010-04-15,793.834
2010-04-16,779.492
2010-04-19,769.574
2010-04-20,781.011
2010-04-21,778.37
2010-04-22,763.361
2010-04-23,774.768
2010-04-26,779.734
2010-04-27,760.418
2010-04-28,737.61
2010-04-29,756.765
2010-04-30,759.192
2010-05-03,756.358
2010-05-04,724.155
2010-05-05,698.819
2010-05-06,683.383
2010-05-07,653.001
2010-05-10,710.543
2010-05-11,698.59
2010-05-12,714.088
2010-05-13,714.462
2010-05-14,684.959
2010-05-17,669.18
2010-05-18,684.887
2010-05-19,662.868
2010-05-20,645.373
2010-05-21,657.242
2010-05-24,647.035
2010-05-25,613.213
2010-05-26,628.09
2010-05-27,651.777
2010-05-28,657.746
2010-05-31,657.862
2010-06-01,656.333
2010-06-02,652.496
2010-06-03,667.206
2010-06-04,648.449
2010-06-07,633.548
2010-06-08,627.381
2010-06-09,643.873
2010-06-10,661.678
2010-06-11,665.172
2010-06-14,686.162
2010-06-15,694.286
2010-06-16,691.379
2010-06-17,695.925
2010-06-18,702.05
2010-06-21,704.708
2010-06-22,694.602
2010-06-23,686.826
2010-06-24,679.0
2010-06-25,672.272
2010-06-28,680.683
2010-06-29,653.509
2010-06-30,657.63
2010-07-01,650.021
2010-07-02,659.157
2010-07-05,655.845
2010-07-06,676.046
2010-07-07,682.305
2010-07-08,693.758
2010-07-09,691.684
2010-07-12,695.863
2010-07-13,715.068
2010-07-14,719.658
2010-07-15,721.683
2010-07-16,715.203
2010-07-19,712.071
2010-07-20,700.459
2010-07-21,706.388
2010-07-22,726.393
2010-07-23,725.737
2010-07-26,738.653
2010-07-27,739.482
2010-07-28,731.895
2010-07-29,735.671
2010-07-30,733.792
2010-08-02,753.264
2010-08-03,757.995
2010-08-04,750.193
2010-08-05,753.304
2010-08-06,752.121
2010-08-09,756.049
2010-08-10,739.493
2010-08-11,710.11
2010-08-12,701.532
2010-08-13,696.755
2010-08-16,700.494
2010-08-17,714.866
2010-08-18,714.752
2010-08-19,707.438
2010-08-20,687.553
2010-08-23,688.465
2010-08-24,679.625
2010-08-25,674.137
2010-08-26,686.369
2010-08-27,690.414
2010-08-30,690.99
2010-08-31,691.422
2010-09-01,710.481
2010-09-02,713.336
2010-09-03,719.954
2010-09-06,725.569
2010-09-07,713.074
2010-09-08,717.737
2010-09-09,728.16
2010-09-10,729.962
2010-09-13,742.543
2010-09-14,753.142
2010-09-15,754.857
2010-09-16,757.169
