Date,FRANCE SMID VALUE SMID (Small+Mid Cap)
2010-09-16,779.045
2010-09-17,776.317
2010-09-20,791.231
2010-09-21,797.485
2010-09-22,804.854
2010-09-23,796.877
2010-09-24,819.119
2010-09-27,819.651
2010-09-28,826.477
2010-09-29,825.082
2010-09-30,826.168
2010-10-01,832.685
2010-10-04,820.757
2010-10-05,844.796
2010-10-06,854.146
2010-10-07,859.963
2010-10-08,854.671
2010-10-11,856.32
2010-10-12,852.436
2010-10-13,874.411
2010-10-14,884.126
2010-10-15,881.267
2010-10-18,877.963
2010-10-19,863.262
2010-10-20,876.297
2010-10-21,887.4
2010-10-22,887.331
2010-10-25,891.78
2010-10-26,882.516
2010-10-27,873.927
2010-10-28,884.135
2010-10-29,884.046
2010-11-01,889.03
2010-11-02,901.555
2010-11-03,895.61
2010-11-04,906.642
2010-11-05,896.99
2010-11-08,887.455
2010-11-09,892.994
2010-11-10,869.71
2010-11-11,858.749
2010-11-12,857.986
2010-11-15,861.87
2010-11-16,841.593
2010-11-17,845.705
2010-11-18,860.896
2010-11-19,864.139
2010-11-22,856.876
2010-11-23,832.868
2010-11-24,838.58
2010-11-25,841.156
2010-11-26,827.601
2010-11-29,805.043
2010-11-30,793.232
2010-12-01,815.511
2010-12-02,840.897
2010-12-03,860.694
2010-12-06,857.039
2010-12-07,874.024
2010-12-08,866.785
2010-12-09,859.252
2010-12-10,863.589
2010-12-13,878.296
2010-12-14,877.279
2010-12-15,868.563
2010-12-16,859.435
2010-12-17,853.601
2010-12-20,855.811
2010-12-21,867.328
2010-12-22,868.417
2010-12-23,864.601
2010-12-24,863.113
2010-12-27,857.253
2010-12-28,855.952
2010-12-29,864.198
2010-12-30,870.847
2010-12-31,875.438
2011-01-03,890.813
2011-01-04,890.922
2011-01-05,883.366
2011-01-06,883.524
2011-01-07,879.024
2011-01-10,863.526
2011-01-11,879.765
2011-01-12,896.006
2011-01-13,911.1
2011-01-14,914.053
2011-01-17,909.016
2011-01-18,925.14
2011-01-19,920.225
2011-01-20,899.531
2011-01-21,914.268
2011-01-24,920.132
2011-01-25,914.32
2011-01-26,928.699
2011-01-27,940.111
2011-01-28,926.781
2011-01-31,924.305
2011-02-01,941.092
2011-02-02,937.377
2011-02-03,921.598
2011-02-04,920.074
2011-02-07,930.618
2011-02-08,945.594
2011-02-09,940.786
2011-02-10,926.01
2011-02-11,924.649
2011-02-14,925.149
2011-02-15,928.384
2011-02-16,932.506
2011-02-17,937.719
2011-02-18,942.046
2011-02-21,933.357
2011-02-22,926.652
2011-02-23,921.483
2011-02-24,917.016
2011-02-25,935.823
2011-02-28,948.063
2011-03-01,949.802
2011-03-02,944.989
2011-03-03,951.691
2011-03-04,951.723
2011-03-07,953.734
2011-03-08,949.6
2011-03-09,951.942
2011-03-10,928.367
2011-03-11,919.189
2011-03-14,916.686
2011-03-15,893.554
2011-03-16,874.555
2011-03-17,898.182
2011-03-18,913.514
2011-03-21,935.921
2011-03-22,930.671
2011-03-23,927.606
2011-03-24,947.056
2011-03-25,946.317
2011-03-28,947.266
2011-03-29,946.591
2011-03-30,957.293
2011-03-31,956.775
2011-04-01,969.15
2011-04-04,977.801
2011-04-05,978.303
2011-04-06,990.877
2011-04-07,977.1
2011-04-08,991.405
2011-04-11,987.595
2011-04-12,971.337
2011-04-13,977.932
2011-04-14,968.538
2011-04-15,966.402
2011-04-18,935.233
2011-04-19,949.451
2011-04-20,984.004
2011-04-21,995.041
2011-04-22,995.041
2011-04-25,994.324
2011-04-26,1013.236
2011-04-27,1015.005
2011-04-28,1028.95
2011-04-29,1034.592
2011-05-02,1040.171
2011-05-03,1030.958
2011-05-04,1025.322
2011-05-05,1004.714
2011-05-06,1010.816
2011-05-09,993.642
2011-05-10,1011.169
2011-05-11,1009.286
2011-05-12,994.028
2011-05-13,994.837
2011-05-16,995.69
2011-05-17,979.455
2011-05-18,989.974
2011-05-19,997.796
2011-05-20,988.752
2011-05-23,964.318
2011-05-24,969.667
2011-05-25,969.211
2011-05-26,970.351
2011-05-27,988.981
2011-05-30,991.389
2011-05-31,1005.056
2011-06-01,1005.637
2011-06-02,993.804
2011-06-03,1004.941
2011-06-06,1002.376
2011-06-07,1005.795
2011-06-08,988.765
2011-06-09,989.249
2011-06-10,964.78
2011-06-13,965.293
2011-06-14,983.331
2011-06-15,961.36
2011-06-16,939.354
2011-06-17,951.024
2011-06-20,944.999
2011-06-21,968.611
2011-06-22,969.637
2011-06-23,932.584
2011-06-24,936.438
2011-06-27,943.881
2011-06-28,953.317
2011-06-29,975.324
2011-06-30,997.119
2011-07-01,1003.455
2011-07-04,1012.307
2011-07-05,1005.191
2011-07-06,991.663
2011-07-07,1002.045
2011-07-08,980.978
2011-07-11,939.601
2011-07-12,931.504
2011-07-13,951.828
2011-07-14,938.013
2011-07-15,929.424
2011-07-18,898.49
2011-07-19,924.25
2011-07-20,936.062
2011-07-21,962.234
2011-07-22,966.07
2011-07-25,963.271
2011-07-26,958.204
2011-07-27,933.602
2011-07-28,912.86
2011-07-29,909.976
2011-08-01,881.248
2011-08-02,856.635
2011-08-03,836.302
2011-08-04,787.464
2011-08-05,778.343
2011-08-08,725.691
2011-08-09,747.29
2011-08-10,725.902
2011-08-11,755.009
2011-08-12,778.837
2011-08-15,799.61
2011-08-16,786.163
2011-08-17,792.618
2011-08-18,736.011
2011-08-19,727.957
2011-08-22,730.356
2011-08-23,733.823
2011-08-24,752.522
2011-08-25,749.713
2011-08-26,744.568
2011-08-29,771.807
2011-08-30,772.282
2011-08-31,795.673
2011-09-01,780.69
2011-09-02,755.392
2011-09-05,716.901
2011-09-06,699.933
2011-09-07,726.51
2011-09-08,728.752
2011-09-09,688.097
2011-09-12,657.706
2011-09-13,661.371
2011-09-14,677.938
2011-09-15,706.323
2011-09-16,710.942
2011-09-19,680.226
2011-09-20,691.462
2011-09-21,682.602
2011-09-22,634.933
2011-09-23,634.853
2011-09-26,635.426
2011-09-27,679.559
2011-09-28,666.469
2011-09-29,672.9
2011-09-30,648.791
2011-10-03,625.155
2011-10-04,600.123
2011-10-05,627.89
2011-10-06,658.421
2011-10-07,665.334
2011-10-10,689.797
2011-10-11,687.131
2011-10-12,710.697
2011-10-13,697.57
2011-10-14,715.173
2011-10-17,699.4
2011-10-18,690.118
2011-10-19,694.736
2011-10-20,673.253
2011-10-21,702.286
2011-10-24,716.662
2011-10-25,708.271
2011-10-26,703.129
2011-10-27,747.401
2011-10-28,746.24
2011-10-31,713.661
2011-11-01,663.198
2011-11-02,675.054
2011-11-03,698.761
2011-11-04,691.012
2011-11-07,688.899
2011-11-08,693.567
2011-11-09,664.928
2011-11-10,659.143
2011-11-11,684.666
2011-11-14,669.111
2011-11-15,650.298
2011-11-16,649.213
2011-11-17,632.661
2011-11-18,628.578
2011-11-21,602.098
2011-11-22,593.54
2011-11-23,578.18
2011-11-24,581.461
2011-11-25,582.404
2011-11-28,617.336
2011-11-29,622.396
2011-11-30,655.039
2011-12-01,648.611
2011-12-02,658.897
2011-12-05,669.474
2011-12-06,654.414
2011-12-07,649.594
2011-12-08,623.876
2011-12-09,636.336
2011-12-12,611.471
2011-12-13,602.901
2011-12-14,577.892
2011-12-15,587.215
2011-12-16,588.501
2011-12-19,584.205
2011-12-20,611.835
2011-12-21,605.187
2011-12-22,613.383
2011-12-23,618.792
2011-12-26,618.792
2011-12-27,620.761
2011-12-28,610.325
2011-12-29,614.917
2011-12-30,626.873
2012-01-02,639.982
2012-01-03,654.918
2012-01-04,637.287
2012-01-05,615.892
2012-01-06,613.347
2012-01-09,609.694
2012-01-10,628.407
2012-01-11,628.874
2012-01-12,646.884
2012-01-13,637.333
2012-01-16,648.76
2012-01-17,659.235
2012-01-18,671.006
2012-01-19,690.479
2012-01-20,694.731
2012-01-23,710.366
2012-01-24,693.323
2012-01-25,691.61
2012-01-26,717.417
2012-01-27,713.032
2012-01-30,697.104
2012-01-31,702.295
2012-02-01,728.351
2012-02-02,732.24
2012-02-03,739.002
2012-02-06,734.188
2012-02-07,736.527
2012-02-08,742.033
2012-02-09,751.639
2012-02-10,733.953
2012-02-13,738.056
2012-02-14,725.664
2012-02-15,723.564
2012-02-16,722.429
2012-02-17,745.756
2012-02-20,763.384
2012-02-21,757.044
2012-02-22,755.439
2012-02-23,752.067
2012-02-24,769.981
2012-02-27,757.486
2012-02-28,765.531
2012-02-29,762.649
2012-03-01,766.132
2012-03-02,761.831
2012-03-05,756.19
2012-03-06,721.481
2012-03-07,730.596
2012-03-08,762.579
2012-03-09,756.822
2012-03-12,761.68
2012-03-13,776.837
2012-03-14,775.964
2012-03-15,782.42
2012-03-16,789.876
2012-03-19,795.417
2012-03-20,782.877
2012-03-21,780.085
2012-03-22,767.949
2012-03-23,778.057
2012-03-26,791.877
2012-03-27,791.494
2012-03-28,778.605
2012-03-29,762.469
2012-03-30,772.834
2012-04-02,771.558
2012-04-03,766.822
2012-04-04,724.082
2012-04-05,720.682
2012-04-06,720.682
2012-04-09,721.096
2012-04-10,698.856
2012-04-11,709.382
2012-04-12,723.361
2012-04-13,702.766
2012-04-16,694.866
2012-04-17,715.216
2012-04-18,701.164
2012-04-19,690.551
2012-04-20,691.989
2012-04-23,659.374
2012-04-24,676.64
2012-04-25,694.723
2012-04-26,695.274
2012-04-27,706.899
2012-04-30,696.652
2012-05-01,696.099
2012-05-02,693.045
2012-05-03,689.99
2012-05-04,674.139
2012-05-07,682.65
2012-05-08,663.931
2012-05-09,656.182
2012-05-10,667.751
2012-05-11,669.454
2012-05-14,644.482
2012-05-15,633.415
2012-05-16,630.966
2012-05-17,620.29
2012-05-18,616.376
2012-05-21,625.853
2012-05-22,642.598
2012-05-23,616.47
2012-05-24,618.656
2012-05-25,613.931
2012-05-28,617.772
2012-05-29,626.526
2012-05-30,606.651
2012-05-31,601.489
2012-06-01,589.085
2012-06-04,593.929
2012-06-05,598.327
2012-06-06,617.162
2012-06-07,627.596
2012-06-08,619.969
2012-06-11,614.974
2012-06-12,606.762
2012-06-13,603.981
2012-06-14,604.107
2012-06-15,620.362
2012-06-18,616.454
2012-06-19,631.571
2012-06-20,641.313
2012-06-21,633.876
2012-06-22,623.866
2012-06-25,604.859
2012-06-26,598.642
2012-06-27,608.546
2012-06-28,606.312
2012-06-29,639.047
2012-07-02,643.113
2012-07-03,649.706
2012-07-04,647.442
2012-07-05,632.323
2012-07-06,616.339
2012-07-09,611.805
2012-07-10,612.388
2012-07-11,607.569
2012-07-12,598.581
2012-07-13,607.673
2012-07-16,609.027
2012-07-17,605.97
2012-07-18,617.2
2012-07-19,627.758
2012-07-20,610.693
2012-07-23,587.654
2012-07-24,582.989
2012-07-25,590.126
2012-07-26,615.346
2012-07-27,626.528
2012-07-30,630.925
2012-07-31,630.937
2012-08-01,631.274
2012-08-02,608.907
2012-08-03,633.325
2012-08-06,646.39
2012-08-07,649.966
2012-08-08,644.864
2012-08-09,645.113
2012-08-10,643.984
2012-08-13,642.426
2012-08-14,642.927
2012-08-15,641.077
2012-08-16,656.972
2012-08-17,660.002
2012-08-20,655.831
2012-08-21,669.183
2012-08-22,663.207
2012-08-23,664.888
2012-08-24,654.667
2012-08-27,657.861
2012-08-28,657.033
2012-08-29,654.845
2012-08-30,645.418
2012-08-31,655.223
2012-09-03,656.634
2012-09-04,651.161
2012-09-05,648.762
2012-09-06,666.098
2012-09-07,687.225
2012-09-10,686.512
2012-09-11,693.316
2012-09-12,710.243
2012-09-13,704.694
2012-09-14,735.239
2012-09-17,731.877
2012-09-18,716.449
2012-09-19,715.385
2012-09-20,705.389
2012-09-21,711.878
2012-09-24,700.804
2012-09-25,706.76
2012-09-26,684.42
2012-09-27,686.269
2012-09-28,681.542
2012-10-01,691.597
2012-10-02,690.417
2012-10-03,687.886
2012-10-04,692.198
2012-10-05,704.066
2012-10-08,690.969
2012-10-09,685.713
2012-10-10,680.15
2012-10-11,686.499
2012-10-12,688.341
2012-10-15,687.187
2012-10-16,700.73
2012-10-17,713.234
2012-10-18,712.536
2012-10-19,706.109
2012-10-22,702.376
2012-10-23,685.112
2012-10-24,688.862
2012-10-25,689.611
2012-10-26,685.966
2012-10-29,677.943
2012-10-30,687.058
2012-10-31,686.249
2012-11-01,693.01
2012-11-02,690.852
2012-11-05,680.946
2012-11-06,687.66
2012-11-07,679.289
2012-11-08,672.256
2012-11-09,670.709
2012-11-12,669.152
2012-11-13,669.63
2012-11-14,669.129
2012-11-15,665.455
2012-11-16,652.157
2012-11-19,672.876
2012-11-20,675.518
2012-11-21,678.894
2012-11-22,689.705
2012-11-23,699.551
2012-11-26,695.653
2012-11-27,698.336
2012-11-28,698.985
2012-11-29,715.796
2012-11-30,717.48
2012-12-03,720.596
2012-12-04,720.633
2012-12-05,724.418
2012-12-06,722.409
2012-12-07,722.116
2012-12-10,724.749
2012-12-11,737.624
2012-12-12,740.905
2012-12-13,744.525
2012-12-14,745.468
2012-12-17,750.58
2012-12-18,756.588
2012-12-19,763.516
2012-12-20,761.043
2012-12-21,752.449
2012-12-24,750.658
2012-12-25,750.658
2012-12-26,752.194
2012-12-27,756.952
2012-12-28,751.782
2012-12-31,751.227
2013-01-01,751.227
2013-01-02,769.993
2013-01-03,762.976
2013-01-04,759.482
2013-01-07,764.324
2013-01-08,760.767
2013-01-09,759.51
2013-01-10,766.38
2013-01-11,776.33
2013-01-14,778.149
2013-01-15,774.345
2013-01-16,770.855
2013-01-17,784.285
2013-01-18,785.526
2013-01-21,793.605
2013-01-22,791.784
2013-01-23,790.066
2013-01-24,802.824
2013-01-25,814.416
2013-01-28,813.753
2013-01-29,811.535
2013-01-30,812.691
2013-01-31,808.379
2013-02-01,828.221
2013-02-04,804.657
2013-02-05,806.404
2013-02-06,806.193
2013-02-07,797.675
2013-02-08,805.864
2013-02-11,803.204
2013-02-12,814.354
2013-02-13,817.401
2013-02-14,807.979
2013-02-15,812.598
2013-02-18,810.999
2013-02-19,822.206
2013-02-20,820.048
2013-02-21,799.715
2013-02-22,806.091
2013-02-25,808.969
2013-02-26,787.017
2013-02-27,801.851
2013-02-28,802.488
2013-03-01,794.644
2013-03-04,799.202
2013-03-05,814.377
2013-03-06,814.134
2013-03-07,819.452
2013-03-08,819.905
2013-03-11,818.458
2013-03-12,819.329
2013-03-13,812.131
2013-03-14,819.86
2013-03-15,822.212
2013-03-18,816.662
2013-03-19,805.085
2013-03-20,811.898
2013-03-21,801.983
2013-03-22,802.946
2013-03-25,790.382
2013-03-26,790.133
2013-03-27,776.06
2013-03-28,782.535
2013-03-29,782.535
2013-04-01,782.901
2013-04-02,790.84
2013-04-03,786.292
2013-04-04,780.099
2013-04-05,774.556
2013-04-08,774.078
2013-04-09,778.512
2013-04-10,794.332
2013-04-11,803.054
2013-04-12,793.178
2013-04-15,782.453
2013-04-16,780.502
2013-04-17,760.851
2013-04-18,759.964
2013-04-19,762.7
2013-04-22,764.991
2013-04-23,781.741
2013-04-24,789.29
2013-04-25,798.184
2013-04-26,798.134
2013-04-29,811.115
2013-04-30,817.511
2013-05-01,818.069
2013-05-02,815.761
2013-05-03,831.974
2013-05-06,831.029
2013-05-07,836.075
2013-05-08,849.591
2013-05-09,843.385
2013-05-10,838.973
2013-05-13,840.027
2013-05-14,843.03
2013-05-15,843.286
2013-05-16,847.236
2013-05-17,846.163
2013-05-20,856.812
2013-05-21,861.802
2013-05-22,861.186
2013-05-23,845.834
2013-05-24,846.403
2013-05-27,853.577
2013-05-28,855.033
2013-05-29,851.554
2013-05-30,864.234
2013-05-31,855.261
2013-06-03,856.5
2013-06-04,862.657
2013-06-05,856.191
2013-06-06,856.981
2013-06-07,867.846
2013-06-10,866.269
2013-06-11,861.032
2013-06-12,859.351
2013-06-13,857.555
2013-06-14,868.266
2013-06-17,876.026
2013-06-18,882.932
2013-06-19,879.408
2013-06-20,844.239
2013-06-21,828.475
2013-06-24,806.715
2013-06-25,817.458
2013-06-26,827.87
2013-06-27,834.878
2013-06-28,830.098
2013-07-01,839.284
2013-07-02,840.989
2013-07-03,833.35
2013-07-04,845.355
2013-07-05,836.497
2013-07-08,850.789
2013-07-09,850.434
2013-07-10,856.707
2013-07-11,877.109
2013-07-12,881.051
2013-07-15,885.675
2013-07-16,889.499
2013-07-17,890.329
2013-07-18,901.593
2013-07-19,906.076
2013-07-22,911.479
2013-07-23,907.169
2013-07-24,912.922
2013-07-25,913.541
2013-07-26,915.394
2013-07-29,912.666
2013-07-30,916.244
2013-07-31,922.39
2013-08-01,931.793
2013-08-02,937.21
2013-08-05,940.77
2013-08-06,938.044
2013-08-07,934.651
2013-08-08,948.551
2013-08-09,948.813
2013-08-12,947.313
2013-08-13,945.828
2013-08-14,951.744
2013-08-15,942.507
2013-08-16,953.212
2013-08-19,953.22
2013-08-20,947.033
2013-08-21,947.676
2013-08-22,957.144
2013-08-23,962.409
2013-08-26,954.239
2013-08-27,936.993
2013-08-28,927.151
2013-08-29,926.433
2013-08-30,914.476
2013-09-02,927.49
2013-09-03,923.638
2013-09-04,929.363
2013-09-05,934.304
2013-09-06,944.234
2013-09-09,956.331
2013-09-10,973.112
2013-09-11,978.885
2013-09-12,980.457
2013-09-13,977.704
2013-09-16,995.11
2013-09-17,988.724
2013-09-18,992.275
2013-09-19,1008.731
2013-09-20,1006.705
2013-09-23,997.964
2013-09-24,1001.73
2013-09-25,1003.591
2013-09-26,1002.365
2013-09-27,1004.901
2013-09-30,998.045
2013-10-01,1007.73
2013-10-02,1010.741
2013-10-03,1008.095
2013-10-04,1010.492
2013-10-07,1008.352
2013-10-08,1006.645
2013-10-09,999.282
2013-10-10,1016.536
2013-10-11,1025.183
2013-10-14,1025.939
2013-10-15,1023.667
2013-10-16,1019.018
2013-10-17,1033.626
2013-10-18,1052.517
2013-10-21,1053.776
2013-10-22,1058.981
2013-10-23,1056.391
2013-10-24,1058.905
2013-10-25,1054.723
2013-10-28,1046.934
2013-10-29,1049.743
2013-10-30,1050.95
2013-10-31,1045.659
2013-11-01,1035.249
2013-11-04,1040.665
2013-11-05,1031.249
2013-11-06,1036.013
2013-11-07,1029.977
2013-11-08,1021.346
2013-11-11,1033.855
2013-11-12,1027.452
2013-11-13,1019.867
2013-11-14,1029.211
2013-11-15,1033.506
2013-11-18,1042.943
2013-11-19,1036.679
2013-11-20,1027.188
2013-11-21,1021.701
2013-11-22,1030.4
2013-11-25,1037.815
2013-11-26,1041.625
2013-11-27,1044.031
2013-11-28,1048.054
2013-11-29,1049.07
2013-12-02,1039.423
2013-12-03,1023.343
2013-12-04,1019.051
2013-12-05,1023.86
2013-12-06,1031.255
2013-12-09,1038.106
2013-12-10,1037.841
2013-12-11,1038.67
2013-12-12,1026.255
2013-12-13,1017.324
2013-12-16,1025.006
2013-12-17,1015.307
2013-12-18,1024.676
2013-12-19,1031.657
2013-12-20,1039.478
2013-12-23,1047.887
2013-12-24,1046.818
2013-12-25,1046.818
2013-12-26,1048.771
2013-12-27,1063.294
2013-12-30,1071.742
2013-12-31,1074.554
2014-01-01,1074.554
2014-01-02,1055.688
2014-01-03,1060.229
2014-01-06,1063.819
2014-01-07,1068.343
2014-01-08,1070.357
2014-01-09,1061.654
2014-01-10,1072.867
2014-01-13,1083.126
2014-01-14,1086.076
2014-01-15,1090.593
2014-01-16,1086.719
2014-01-17,1093.239
2014-01-20,1088.422
2014-01-21,1081.971
2014-01-22,1084.28
2014-01-23,1087.284
2014-01-24,1061.281
2014-01-27,1054.432
2014-01-28,1066.261
2014-01-29,1063.475
2014-01-30,1058.331
2014-01-31,1048.51
2014-02-03,1041.87
2014-02-04,1039.937
2014-02-05,1043.572
2014-02-06,1066.03
2014-02-07,1075.927
2014-02-10,1082.15
2014-02-11,1097.693
2014-02-12,1100.818
2014-02-13,1102.825
2014-02-14,1110.609
2014-02-17,1119.855
2014-02-18,1118.125
2014-02-19,1119.958
2014-02-20,1121.697
2014-02-21,1131.238
2014-02-24,1134.843
2014-02-25,1138.514
2014-02-26,1129.971
2014-02-27,1136.304
2014-02-28,1152.716
2014-03-03,1128.835
2014-03-04,1141.449
2014-03-05,1147.223
2014-03-06,1165.038
2014-03-07,1159.003
2014-03-10,1154.608
2014-03-11,1149.804
2014-03-12,1142.14
2014-03-13,1137.47
2014-03-14,1124.483
2014-03-17,1146.011
2014-03-18,1154.517
2014-03-19,1156.675
2014-03-20,1142.131
2014-03-21,1138.544
2014-03-24,1126.71
2014-03-25,1133.69
2014-03-26,1143.087
2014-03-27,1139.189
2014-03-28,1146.141
2014-03-31,1152.864
2014-04-01,1162.119
2014-04-02,1161.688
2014-04-03,1155.988
2014-04-04,1160.692
2014-04-07,1157.832
2014-04-08,1148.836
2014-04-09,1163.252
2014-04-10,1162.845
2014-04-11,1147.683
2014-04-14,1127.48
2014-04-15,1119.621
2014-04-16,1139.623
2014-04-17,1149.198
2014-04-18,1149.198
2014-04-21,1146.582
2014-04-22,1161.1
2014-04-23,1165.085
2014-04-24,1167.378
2014-04-25,1161.556
2014-04-28,1164.414
2014-04-29,1172.874
2014-04-30,1170.041
2014-05-01,1170.041
2014-05-02,1171.378
2014-05-05,1166.156
2014-05-06,1167.317
2014-05-07,1165.893
2014-05-08,1169.629
2014-05-09,1163.405
2014-05-12,1172.711
2014-05-13,1170.556
2014-05-14,1169.962
2014-05-15,1154.977
2014-05-16,1139.794
2014-05-19,1148.819
2014-05-20,1148.684
2014-05-21,1153.664
2014-05-22,1162.402
2014-05-23,1169.792
2014-05-26,1183.323
2014-05-27,1185.583
2014-05-28,1183.705
2014-05-29,1188.159
2014-05-30,1192.565
2014-06-02,1193.957
2014-06-03,1189.443
2014-06-04,1188.732
2014-06-05,1197.75
2014-06-06,1213.759
2014-06-09,1211.757
2014-06-10,1208.316
2014-06-11,1194.962
2014-06-12,1199.352
2014-06-13,1189.91
2014-06-16,1185.043
2014-06-17,1184.525
2014-06-18,1190.369
2014-06-19,1198.112
2014-06-20,1189.059
2014-06-23,1180.888
2014-06-24,1178.313
2014-06-25,1170.642
2014-06-26,1170.187
2014-06-27,1171.54
2014-06-30,1171.51
2014-07-01,1179.393
2014-07-02,1176.01
2014-07-03,1182.335
2014-07-04,1177.704
2014-07-07,1166.217
2014-07-08,1144.956
2014-07-09,1147.621
2014-07-10,1131.067
2014-07-11,1134.946
2014-07-14,1149.013
2014-07-15,1137.693
2014-07-16,1146.741
2014-07-17,1136.687
2014-07-18,1137.035
2014-07-21,1132.831
2014-07-22,1136.935
2014-07-23,1139.011
2014-07-24,1141.451
2014-07-25,1124.412
2014-07-28,1121.536
2014-07-29,1123.815
2014-07-30,1119.512
2014-07-31,1107.25
2014-08-01,1087.419
2014-08-04,1082.406
2014-08-05,1078.537
2014-08-06,1064.886
2014-08-07,1055.755
2014-08-08,1051.541
2014-08-11,1066.729
2014-08-12,1061.864
2014-08-13,1066.284
2014-08-14,1069.716
2014-08-15,1063.306
2014-08-18,1071.846
2014-08-19,1075.251
2014-08-20,1070.396
2014-08-21,1086.643
2014-08-22,1076.537
2014-08-25,1086.95
2014-08-26,1098.28
2014-08-27,1101.82
2014-08-28,1090.372
2014-08-29,1090.935
2014-09-01,1088.333
2014-09-02,1090.557
2014-09-03,1098.261
2014-09-04,1091.716
2014-09-05,1097.749
2014-09-08,1092.101
2014-09-09,1085.344
2014-09-10,1081.381
2014-09-11,1085.574
2014-09-12,1090.428
2014-09-15,1083.541
2014-09-16,1071.246
2014-09-17,1077.118
2014-09-18,1075.313
2014-09-19,1067.215
2014-09-22,1060.663
2014-09-23,1047.27
2014-09-24,1040.223
2014-09-25,1026.616
2014-09-26,1028.591
2014-09-29,1024.665
2014-09-30,1028.618
2014-10-01,1015.574
2014-10-02,1001.519
2014-10-03,998.264
2014-10-06,1004.036
2014-10-07,991.072
2014-10-08,978.73
2014-10-09,970.272
2014-10-10,945.145
2014-10-13,946.892
2014-10-14,949.998
2014-10-15,930.058
2014-10-16,928.88
2014-10-17,953.866
2014-10-20,948.438
2014-10-21,967.67
2014-10-22,972.801
2014-10-23,978.177
2014-10-24,975.474
2014-10-27,968.237
2014-10-28,980.458
2014-10-29,978.332
2014-10-30,969.203
2014-10-31,981.189
2014-11-03,978.119
2014-11-04,974.959
2014-11-05,980.207
2014-11-06,985.591
2014-11-07,982.997
2014-11-10,989.106
2014-11-11,990.487
2014-11-12,984.114
2014-11-13,984.617
2014-11-14,993.218
2014-11-17,992.783
2014-11-18,1010.539
2014-11-19,1012.642
2014-11-20,1008.305
2014-11-21,1014.323
2014-11-24,1022.342
2014-11-25,1031.344
2014-11-26,1035.327
2014-11-27,1034.819
2014-11-28,1035.573
2014-12-01,1034.185
2014-12-02,1028.472
2014-12-03,1025.469
2014-12-04,1030.659
2014-12-05,1032.401
2014-12-08,1025.926
2014-12-09,1013.352
2014-12-10,1010.48
2014-12-11,1003.576
2014-12-12,991.998
2014-12-15,970.941
2014-12-16,990.832
2014-12-17,984.298
2014-12-18,1002.165
2014-12-19,1002.778
2014-12-22,1006.108
2014-12-23,1010.481
2014-12-24,1010.267
2014-12-25,1010.267
2014-12-26,1008.692
2014-12-29,1009.768
2014-12-30,998.999
2014-12-31,997.175
2015-01-01,997.175
2015-01-02,994.448
2015-01-05,968.769
2015-01-06,960.853
2015-01-07,957.471
2015-01-08,976.971
2015-01-09,981.264
2015-01-12,988.202
2015-01-13,998.766
2015-01-14,991.074
2015-01-15,987.894
2015-01-16,986.223
2015-01-19,1003.36
2015-01-20,1001.416
2015-01-21,1010.805
2015-01-22,1013.419
2015-01-23,1013.175
2015-01-26,1028.135
2015-01-27,1028.641
2015-01-28,1024.617
2015-01-29,1030.495
2015-01-30,1024.226
2015-02-02,1031.116
2015-02-03,1056.595
2015-02-04,1054.92
2015-02-05,1063.404
2015-02-06,1054.301
2015-02-09,1041.05
2015-02-10,1051.149
2015-02-11,1044.66
2015-02-12,1064.224
2015-02-13,1070.329
2015-02-16,1068.874
2015-02-17,1066.165
2015-02-18,1071.859
2015-02-19,1078.163
2015-02-20,1076.0
2015-02-23,1079.813
2015-02-24,1086.437
2015-02-25,1079.585
2015-02-26,1072.28
2015-02-27,1078.639
2015-03-02,1078.191
2015-03-03,1070.663
2015-03-04,1061.773
2015-03-05,1071.985
2015-03-06,1061.145
2015-03-09,1057.967
2015-03-10,1036.897
2015-03-11,1043.525
2015-03-12,1047.686
2015-03-13,1044.069
2015-03-16,1057.776
2015-03-17,1048.224
2015-03-18,1055.626
2015-03-19,1058.143
2015-03-20,1083.905
2015-03-23,1094.556
2015-03-24,1099.722
2015-03-25,1096.842
2015-03-26,1077.466
2015-03-27,1081.391
2015-03-30,1086.856
2015-03-31,1067.99
2015-04-01,1072.321
2015-04-02,1086.887
2015-04-03,1086.887
2015-04-06,1101.968
2015-04-07,1097.966
2015-04-08,1090.847
2015-04-09,1093.651
2015-04-10,1097.634
2015-04-13,1092.617
2015-04-14,1101.153
2015-04-15,1099.833
2015-04-16,1101.856
2015-04-17,1089.54
2015-04-20,1098.233
2015-04-21,1106.588
2015-04-22,1101.225
2015-04-23,1101.547
2015-04-24,1112.495
2015-04-27,1131.543
2015-04-28,1124.955
2015-04-29,1117.47
2015-04-30,1117.71
2015-05-01,1119.406
2015-05-04,1124.958
2015-05-05,1104.382
2015-05-06,1115.105
2015-05-07,1102.622
2015-05-08,1121.81
2015-05-11,1114.014
2015-05-12,1116.532
2015-05-13,1131.927
2015-05-14,1144.831
2015-05-15,1148.129
2015-05-18,1142.526
2015-05-19,1136.456
2015-05-20,1137.488
2015-05-21,1138.782
2015-05-22,1127.853
2015-05-25,1124.449
2015-05-26,1107.98
2015-05-27,1119.982
2015-05-28,1121.64
2015-05-29,1109.219
2015-06-01,1103.546
2015-06-02,1126.844
2015-06-03,1141.111
2015-06-04,1131.782
2015-06-05,1098.692
