Date,NORWAY MID VALUE Mid Cap
2005-11-10,419.985
2005-11-11,424.391
2005-11-14,419.875
2005-11-15,416.356
2005-11-16,412.269
2005-11-17,419.236
2005-11-18,420.523
2005-11-21,418.997
2005-11-22,420.189
2005-11-23,424.977
2005-11-24,424.122
2005-11-25,428.002
2005-11-28,422.253
2005-11-29,422.62
2005-11-30,421.624
2005-12-01,425.662
2005-12-02,430.869
2005-12-05,434.268
2005-12-06,430.783
2005-12-07,434.564
2005-12-08,434.487
2005-12-09,434.242
2005-12-12,438.414
2005-12-13,435.801
2005-12-14,438.817
2005-12-15,442.117
2005-12-16,440.868
2005-12-19,441.072
2005-12-20,436.891
2005-12-21,436.429
2005-12-22,439.741
2005-12-23,444.428
2005-12-26,444.428
2005-12-27,445.586
2005-12-28,450.371
2005-12-29,449.994
2005-12-30,449.106
2006-01-02,444.68
2006-01-03,447.21
2006-01-04,451.148
2006-01-05,448.831
2006-01-06,453.062
2006-01-09,444.209
2006-01-10,438.694
2006-01-11,438.277
2006-01-12,439.231
2006-01-13,435.896
2006-01-16,440.871
2006-01-17,433.382
2006-01-18,428.734
2006-01-19,428.793
2006-01-20,433.024
2006-01-23,433.844
2006-01-24,448.087
2006-01-25,443.07
2006-01-26,439.216
2006-01-27,442.675
2006-01-30,441.961
2006-01-31,440.189
2006-02-01,449.833
2006-02-02,450.495
2006-02-03,438.862
2006-02-06,439.817
2006-02-07,437.221
2006-02-08,433.51
2006-02-09,438.334
2006-02-10,437.807
2006-02-13,436.541
2006-02-14,433.785
2006-02-15,441.712
2006-02-16,447.687
2006-02-17,451.927
2006-02-20,462.273
2006-02-21,463.128
2006-02-22,462.525
2006-02-23,473.379
2006-02-24,481.096
2006-02-27,478.148
2006-02-28,470.252
2006-03-01,478.75
2006-03-02,476.155
2006-03-03,489.834
2006-03-06,485.641
2006-03-07,481.298
2006-03-08,473.69
2006-03-09,469.097
2006-03-10,470.681
2006-03-13,473.266
2006-03-14,472.247
2006-03-15,470.185
2006-03-16,483.175
2006-03-17,498.973
2006-03-20,506.929
2006-03-21,491.044
2006-03-22,498.139
2006-03-23,519.022
2006-03-24,518.649
2006-03-27,517.919
2006-03-28,513.182
2006-03-29,518.157
2006-03-30,516.45
2006-03-31,515.456
2006-04-03,526.668
2006-04-04,524.249
2006-04-05,533.125
2006-04-06,530.847
2006-04-07,527.713
2006-04-10,524.189
2006-04-11,523.454
2006-04-12,516.335
2006-04-13,514.714
2006-04-14,514.714
2006-04-17,523.156
2006-04-18,520.223
2006-04-19,541.726
2006-04-20,558.922
2006-04-21,550.865
2006-04-24,558.396
2006-04-25,561.924
2006-04-26,566.194
2006-04-27,556.656
2006-04-28,550.159
2006-05-01,551.507
2006-05-02,560.712
2006-05-03,571.304
2006-05-04,569.809
2006-05-05,589.298
2006-05-08,595.577
2006-05-09,587.487
2006-05-10,584.371
2006-05-11,578.059
2006-05-12,566.249
2006-05-15,542.958
2006-05-16,543.05
2006-05-17,541.805
2006-05-18,521.376
2006-05-19,508.008
2006-05-22,482.4
2006-05-23,516.764
2006-05-24,501.932
2006-05-25,502.912
2006-05-26,504.557
2006-05-29,526.577
2006-05-30,518.213
2006-05-31,521.864
2006-06-01,523.914
2006-06-02,537.66
2006-06-05,539.929
2006-06-06,515.192
2006-06-07,506.095
2006-06-08,478.042
2006-06-09,489.225
2006-06-12,479.148
2006-06-13,472.023
2006-06-14,479.216
2006-06-15,494.997
2006-06-16,496.954
2006-06-19,483.455
2006-06-20,491.828
2006-06-21,485.824
2006-06-22,482.218
2006-06-23,489.494
2006-06-26,488.965
2006-06-27,494.27
2006-06-28,484.735
2006-06-29,484.445
2006-06-30,495.095
2006-07-03,501.075
2006-07-04,507.374
2006-07-05,494.931
2006-07-06,501.255
2006-07-07,505.911
2006-07-10,499.475
2006-07-11,498.061
2006-07-12,501.71
2006-07-13,497.611
2006-07-14,489.508
2006-07-17,474.393
2006-07-18,466.635
2006-07-19,475.758
2006-07-20,479.685
2006-07-21,483.172
2006-07-24,480.422
2006-07-25,485.868
2006-07-26,490.835
2006-07-27,501.682
2006-07-28,500.548
2006-07-31,500.773
2006-08-01,506.837
2006-08-02,518.437
2006-08-03,518.936
2006-08-04,533.761
2006-08-07,523.516
2006-08-08,514.822
2006-08-09,512.673
2006-08-10,502.725
2006-08-11,499.575
2006-08-14,500.262
2006-08-15,513.644
2006-08-16,514.129
2006-08-17,517.922
2006-08-18,525.068
2006-08-21,526.413
2006-08-22,519.45
2006-08-23,523.758
2006-08-24,519.248
2006-08-25,519.483
2006-08-28,522.085
2006-08-29,516.382
2006-08-30,528.265
2006-08-31,530.69
2006-09-01,533.99
2006-09-04,542.927
2006-09-05,536.443
2006-09-06,519.634
2006-09-07,516.703
2006-09-08,513.047
2006-09-11,497.941
2006-09-12,503.187
2006-09-13,506.887
2006-09-14,508.491
2006-09-15,514.333
2006-09-18,510.142
2006-09-19,513.385
2006-09-20,512.535
2006-09-21,513.208
2006-09-22,506.277
2006-09-25,496.881
2006-09-26,505.962
2006-09-27,521.492
2006-09-28,519.411
2006-09-29,521.726
2006-10-02,522.507
2006-10-03,515.235
2006-10-04,513.435
2006-10-05,511.589
2006-10-06,508.679
2006-10-09,515.604
2006-10-10,518.605
2006-10-11,514.308
2006-10-12,523.968
2006-10-13,531.023
2006-10-16,530.813
2006-10-17,525.432
2006-10-18,530.173
2006-10-19,540.123
2006-10-20,546.336
2006-10-23,545.346
2006-10-24,552.117
2006-10-25,558.353
2006-10-26,573.441
2006-10-27,570.863
2006-10-30,568.285
2006-10-31,571.397
2006-11-01,580.838
2006-11-02,577.904
2006-11-03,578.34
2006-11-06,590.901
2006-11-07,595.647
2006-11-08,595.5
2006-11-09,598.284
2006-11-10,601.543
2006-11-13,603.962
2006-11-14,606.144
2006-11-15,606.663
2006-11-16,610.926
2006-11-17,596.082
2006-11-20,609.022
2006-11-21,611.208
2006-11-22,624.88
2006-11-23,627.003
2006-11-24,631.133
2006-11-27,620.332
2006-11-28,604.277
2006-11-29,624.867
2006-11-30,640.488
2006-12-01,645.815
2006-12-04,658.2
2006-12-05,651.745
2006-12-06,657.927
2006-12-07,663.101
2006-12-08,658.305
2006-12-11,654.361
2006-12-12,658.634
2006-12-13,646.271
2006-12-14,646.623
2006-12-15,642.264
2006-12-18,642.676
2006-12-19,643.06
2006-12-20,656.636
2006-12-21,645.816
2006-12-22,645.631
2006-12-25,645.631
2006-12-26,645.455
2006-12-27,642.553
2006-12-28,650.698
2006-12-29,656.224
2007-01-01,656.224
2007-01-02,667.455
2007-01-03,660.962
2007-01-04,641.414
2007-01-05,625.187
2007-01-08,640.89
2007-01-09,631.222
2007-01-10,615.388
2007-01-11,623.144
2007-01-12,638.12
2007-01-15,659.388
2007-01-16,664.452
2007-01-17,656.882
2007-01-18,662.212
2007-01-19,669.268
2007-01-22,674.824
2007-01-23,671.414
2007-01-24,691.246
2007-01-25,688.036
2007-01-26,693.663
2007-01-29,701.127
2007-01-30,698.116
2007-01-31,707.764
2007-02-01,715.355
2007-02-02,726.684
2007-02-05,745.365
2007-02-06,759.166
2007-02-07,769.242
2007-02-08,763.826
2007-02-09,762.696
2007-02-12,760.135
2007-02-13,773.25
2007-02-14,812.972
2007-02-15,808.605
2007-02-16,812.55
2007-02-19,827.018
2007-02-20,817.008
2007-02-21,814.217
2007-02-22,813.062
2007-02-23,804.685
2007-02-26,815.322
2007-02-27,787.916
2007-02-28,762.183
2007-03-01,749.862
2007-03-02,755.251
2007-03-05,734.183
2007-03-06,751.079
2007-03-07,773.166
2007-03-08,784.497
2007-03-09,790.192
2007-03-12,795.649
2007-03-13,791.621
2007-03-14,774.413
2007-03-15,773.883
2007-03-16,789.727
2007-03-19,797.096
2007-03-20,793.932
2007-03-21,809.145
2007-03-22,818.425
2007-03-23,818.17
2007-03-26,817.049
2007-03-27,798.13
2007-03-28,797.563
2007-03-29,812.08
2007-03-30,808.529
2007-04-02,824.123
2007-04-03,819.216
2007-04-04,817.232
2007-04-05,824.148
2007-04-06,824.148
2007-04-09,819.629
2007-04-10,831.045
2007-04-11,849.176
2007-04-12,852.928
2007-04-13,864.849
2007-04-16,889.427
2007-04-17,880.558
2007-04-18,873.039
2007-04-19,885.894
2007-04-20,903.311
2007-04-23,905.019
2007-04-24,901.828
2007-04-25,913.113
2007-04-26,912.906
2007-04-27,924.652
2007-04-30,930.015
2007-05-01,926.083
2007-05-02,930.678
2007-05-03,956.087
2007-05-04,947.241
2007-05-07,955.481
2007-05-08,919.804
2007-05-09,931.689
2007-05-10,918.712
2007-05-11,911.06
2007-05-14,913.084
2007-05-15,939.34
2007-05-16,959.875
2007-05-17,951.74
2007-05-18,971.557
2007-05-21,979.475
2007-05-22,985.523
2007-05-23,1013.687
2007-05-24,998.653
2007-05-25,994.704
2007-05-28,994.704
2007-05-29,976.009
2007-05-30,978.265
2007-05-31,1000.0
2007-06-01,1012.693
2007-06-04,1013.021
2007-06-05,1015.101
2007-06-06,1001.75
2007-06-07,988.084
2007-06-08,969.528
2007-06-11,969.392
2007-06-12,952.971
2007-06-13,959.419
2007-06-14,983.674
2007-06-15,1002.069
2007-06-18,1037.105
2007-06-19,1022.92
2007-06-20,1043.484
2007-06-21,1041.005
2007-06-22,1023.012
2007-06-25,1017.61
2007-06-26,1005.951
2007-06-27,989.972
2007-06-28,1009.316
2007-06-29,1007.741
2007-07-02,1037.468
2007-07-03,1026.362
2007-07-04,1020.743
2007-07-05,1014.718
2007-07-06,1014.662
2007-07-09,1016.931
2007-07-10,992.656
2007-07-11,1002.864
2007-07-12,1006.621
2007-07-13,1008.042
2007-07-16,1021.375
2007-07-17,1019.424
2007-07-18,1013.721
2007-07-19,1026.441
2007-07-20,1017.402
2007-07-23,1010.774
2007-07-24,998.183
2007-07-25,981.708
2007-07-26,955.877
2007-07-27,932.757
2007-07-30,939.029
2007-07-31,948.941
2007-08-01,925.684
2007-08-02,926.357
2007-08-03,892.571
2007-08-06,869.86
2007-08-07,871.079
2007-08-08,913.321
2007-08-09,884.231
2007-08-10,851.78
2007-08-13,855.441
2007-08-14,862.191
2007-08-15,850.693
2007-08-16,809.698
2007-08-17,845.711
2007-08-20,849.341
2007-08-21,848.133
2007-08-22,874.419
2007-08-23,874.99
2007-08-24,889.43
2007-08-27,885.275
2007-08-28,872.167
2007-08-29,870.606
2007-08-30,870.397
2007-08-31,886.039
2007-09-03,883.434
2007-09-04,887.609
2007-09-05,870.002
2007-09-06,882.43
2007-09-07,860.331
2007-09-10,844.616
2007-09-11,863.236
2007-09-12,874.599
2007-09-13,884.673
2007-09-14,875.755
2007-09-17,870.139
2007-09-18,872.096
2007-09-19,891.845
2007-09-20,893.758
2007-09-21,918.158
2007-09-24,933.849
2007-09-25,917.539
2007-09-26,943.498
2007-09-27,941.584
2007-09-28,944.961
2007-10-01,944.269
2007-10-02,946.242
2007-10-03,918.826
2007-10-04,905.4
2007-10-05,914.053
2007-10-08,921.226
2007-10-09,932.949
2007-10-10,926.925
2007-10-11,940.131
2007-10-12,933.364
2007-10-15,938.125
2007-10-16,919.106
2007-10-17,919.252
2007-10-18,920.657
2007-10-19,948.875
2007-10-22,904.302
2007-10-23,947.142
2007-10-24,957.089
2007-10-25,984.632
2007-10-26,1029.896
2007-10-29,1053.334
2007-10-30,1031.312
2007-10-31,1058.613
2007-11-01,1019.751
2007-11-02,990.696
2007-11-05,1000.078
2007-11-06,1024.463
2007-11-07,991.038
2007-11-08,1003.062
2007-11-09,977.82
2007-11-12,940.968
2007-11-13,917.29
2007-11-14,921.263
2007-11-15,893.601
2007-11-16,871.95
2007-11-19,871.203
2007-11-20,896.528
2007-11-21,896.461
2007-11-22,875.873
2007-11-23,902.017
2007-11-26,912.14
2007-11-27,880.733
2007-11-28,904.257
2007-11-29,904.082
2007-11-30,945.767
2007-12-03,937.554
2007-12-04,965.953
2007-12-05,1013.182
2007-12-06,1032.346
2007-12-07,1058.553
2007-12-10,1044.889
2007-12-11,1055.496
2007-12-12,1052.21
2007-12-13,1015.309
2007-12-14,999.73
2007-12-17,981.973
2007-12-18,975.99
2007-12-19,979.947
2007-12-20,1024.006
2007-12-21,1086.956
2007-12-24,1093.056
2007-12-25,1093.056
2007-12-26,1100.499
2007-12-27,1137.891
2007-12-28,1154.184
2007-12-31,1151.186
2008-01-01,1151.186
2008-01-02,1170.786
2008-01-03,1159.893
2008-01-04,1230.394
2008-01-07,1256.14
2008-01-08,1290.122
2008-01-09,1324.589
2008-01-10,1263.285
2008-01-11,1240.415
2008-01-14,1290.059
2008-01-15,1272.343
2008-01-16,1185.52
2008-01-17,1078.422
2008-01-18,1054.86
2008-01-21,1015.298
2008-01-22,1091.55
2008-01-23,1073.315
2008-01-24,1137.616
2008-01-25,1209.704
2008-01-28,1184.171
2008-01-29,1238.322
2008-01-30,1202.78
2008-01-31,1164.751
2008-02-01,1193.03
2008-02-04,1191.854
2008-02-05,1131.865
2008-02-06,1151.336
2008-02-07,1162.685
2008-02-08,1177.465
2008-02-11,1207.952
2008-02-12,1308.079
2008-02-13,1251.871
2008-02-14,1348.693
2008-02-15,1321.737
2008-02-18,1356.173
2008-02-19,1410.887
2008-02-20,1392.74
2008-02-21,1445.703
2008-02-22,1463.466
2008-02-25,1420.065
2008-02-26,1454.504
2008-02-27,1474.466
2008-02-28,1433.333
2008-02-29,1405.591
2008-03-03,1408.456
2008-03-04,1420.143
2008-03-05,1437.385
2008-03-06,1462.968
2008-03-07,1371.259
2008-03-10,1342.23
2008-03-11,1381.58
2008-03-12,1419.601
2008-03-13,1398.503
2008-03-14,1442.493
2008-03-17,1403.959
2008-03-18,1416.325
2008-03-19,1380.936
2008-03-20,1346.192
2008-03-21,1346.192
2008-03-24,1346.192
2008-03-25,1337.82
2008-03-26,1356.273
2008-03-27,1386.14
2008-03-28,1433.681
2008-03-31,1440.348
2008-04-01,1397.917
2008-04-02,1381.86
2008-04-03,1485.238
2008-04-04,1584.21
2008-04-07,1545.339
2008-04-08,1548.043
2008-04-09,1606.686
2008-04-10,1667.403
2008-04-11,1689.651
2008-04-14,1689.427
2008-04-15,1721.174
2008-04-16,1801.592
2008-04-17,1740.413
2008-04-18,1931.489
2008-04-21,1953.062
2008-04-22,2055.144
2008-04-23,1974.446
2008-04-24,1913.951
2008-04-25,1868.48
2008-04-28,1939.314
2008-04-29,1848.166
2008-04-30,1814.193
2008-05-01,1797.171
2008-05-02,1802.38
2008-05-05,1849.746
2008-05-06,1898.769
2008-05-07,1942.151
2008-05-08,1939.591
2008-05-09,1944.097
2008-05-12,1963.133
2008-05-13,2010.202
2008-05-14,2091.833
2008-05-15,2127.393
2008-05-16,2089.282
2008-05-19,2100.27
2008-05-20,2063.249
2008-05-21,2100.139
2008-05-22,2059.634
2008-05-23,1997.383
2008-05-26,1961.207
2008-05-27,1888.629
2008-05-28,1931.917
2008-05-29,1948.678
2008-05-30,1904.24
2008-06-02,1966.278
2008-06-03,1943.976
2008-06-04,1854.459
2008-06-05,1914.784
2008-06-06,1946.219
2008-06-09,1900.126
2008-06-10,1782.524
2008-06-11,1782.924
2008-06-12,1787.244
2008-06-13,1787.349
2008-06-16,1829.971
2008-06-17,1806.636
2008-06-18,1749.76
2008-06-19,1672.268
2008-06-20,1662.399
2008-06-23,1618.721
2008-06-24,1567.91
2008-06-25,1563.537
2008-06-26,1567.023
2008-06-27,1535.717
2008-06-30,1480.603
2008-07-01,1433.764
2008-07-02,1485.864
2008-07-03,1476.425
2008-07-04,1447.724
2008-07-07,1418.085
2008-07-08,1318.407
2008-07-09,1372.479
2008-07-10,1350.079
2008-07-11,1307.165
2008-07-14,1328.867
2008-07-15,1267.329
2008-07-16,1213.66
2008-07-17,1365.707
2008-07-18,1425.796
2008-07-21,1502.447
2008-07-22,1430.441
2008-07-23,1508.544
2008-07-24,1504.507
2008-07-25,1363.517
2008-07-28,1378.524
2008-07-29,1339.815
2008-07-30,1403.127
2008-07-31,1397.262
2008-08-01,1402.754
2008-08-04,1400.372
2008-08-05,1462.325
2008-08-06,1454.037
2008-08-07,1490.419
2008-08-08,1454.774
2008-08-11,1578.794
2008-08-12,1573.352
2008-08-13,1442.636
2008-08-14,1453.504
2008-08-15,1456.003
2008-08-18,1505.5
2008-08-19,1445.999
2008-08-20,1449.921
2008-08-21,1462.902
2008-08-22,1489.361
2008-08-25,1471.232
2008-08-26,1430.919
2008-08-27,1425.052
2008-08-28,1470.429
2008-08-29,1562.109
2008-09-01,1513.074
2008-09-02,1505.462
2008-09-03,1459.801
2008-09-04,1438.494
2008-09-05,1372.472
2008-09-08,1455.992
2008-09-09,1389.057
2008-09-10,1387.503
2008-09-11,1352.373
2008-09-12,1357.193
2008-09-15,1275.404
2008-09-16,1218.338
2008-09-17,1196.719
2008-09-18,1234.712
2008-09-19,1422.429
2008-09-22,1421.555
2008-09-23,1342.565
2008-09-24,1342.422
2008-09-25,1354.727
2008-09-26,1312.122
2008-09-29,1168.425
2008-09-30,1209.468
2008-10-01,1107.154
2008-10-02,1061.185
2008-10-03,1091.48
2008-10-06,945.916
2008-10-07,907.71
2008-10-08,819.538
2008-10-09,870.064
2008-10-10,786.523
2008-10-13,842.311
2008-10-14,878.344
2008-10-15,795.838
2008-10-16,692.813
2008-10-17,718.171
2008-10-20,754.787
2008-10-21,769.186
2008-10-22,694.046
2008-10-23,674.892
2008-10-24,597.109
2008-10-27,547.293
2008-10-28,577.775
2008-10-29,608.357
2008-10-30,615.091
2008-10-31,650.895
2008-11-03,709.345
2008-11-04,823.716
2008-11-05,787.292
2008-11-06,700.254
2008-11-07,742.488
2008-11-10,761.797
2008-11-11,691.954
2008-11-12,661.044
2008-11-13,657.971
2008-11-14,671.921
2008-11-17,634.093
2008-11-18,616.871
2008-11-19,579.322
2008-11-20,528.417
2008-11-21,492.263
2008-11-24,556.641
2008-11-25,553.601
2008-11-26,567.719
2008-11-27,611.817
2008-11-28,568.792
2008-12-01,500.009
2008-12-02,514.501
2008-12-03,531.626
2008-12-04,527.421
2008-12-05,485.977
2008-12-08,565.473
2008-12-09,581.178
2008-12-10,606.344
2008-12-11,609.158
2008-12-12,580.45
2008-12-15,593.017
2008-12-16,581.642
2008-12-17,639.395
2008-12-18,637.371
2008-12-19,599.822
2008-12-22,565.886
2008-12-23,578.557
2008-12-24,576.063
2008-12-25,576.063
2008-12-26,573.26
2008-12-29,602.072
2008-12-30,602.315
2008-12-31,602.216
2009-01-01,602.216
2009-01-02,657.231
2009-01-05,647.375
2009-01-06,690.2
2009-01-07,654.463
2009-01-08,660.768
2009-01-09,651.034
2009-01-12,607.336
2009-01-13,602.673
2009-01-14,552.347
2009-01-15,554.163
2009-01-16,601.906
2009-01-19,577.909
2009-01-20,559.368
2009-01-21,566.694
2009-01-22,544.475
2009-01-23,557.312
2009-01-26,592.537
2009-01-27,580.93
2009-01-28,615.439
2009-01-29,598.479
2009-01-30,578.786
2009-02-02,542.581
2009-02-03,570.388
2009-02-04,591.587
2009-02-05,597.706
2009-02-06,630.793
2009-02-09,650.361
2009-02-10,636.432
2009-02-11,623.009
2009-02-12,592.77
2009-02-13,619.51
2009-02-16,598.257
2009-02-17,572.264
2009-02-18,559.857
2009-02-19,580.997
2009-02-20,536.517
2009-02-23,513.682
2009-02-24,498.71
2009-02-25,518.458
2009-02-26,527.415
2009-02-27,490.417
2009-03-02,452.728
2009-03-03,425.464
2009-03-04,471.998
2009-03-05,436.101
2009-03-06,424.084
2009-03-09,443.851
2009-03-10,467.321
2009-03-11,460.417
2009-03-12,466.327
2009-03-13,476.572
2009-03-16,493.52
2009-03-17,481.196
2009-03-18,478.937
2009-03-19,539.592
2009-03-20,554.418
2009-03-23,587.606
2009-03-24,571.686
2009-03-25,577.361
2009-03-26,600.356
2009-03-27,571.396
2009-03-30,515.026
2009-03-31,540.091
2009-04-01,536.749
2009-04-02,585.337
2009-04-03,578.421
2009-04-06,569.966
2009-04-07,547.984
2009-04-08,539.594
2009-04-09,545.176
2009-04-10,545.176
2009-04-13,548.86
2009-04-14,585.915
2009-04-15,585.837
2009-04-16,605.733
2009-04-17,622.022
2009-04-20,576.647
2009-04-21,592.258
2009-04-22,598.876
2009-04-23,606.157
2009-04-24,634.722
2009-04-27,604.359
2009-04-28,593.803
2009-04-29,631.718
2009-04-30,629.07
2009-05-01,631.119
2009-05-04,698.301
2009-05-05,676.853
2009-05-06,711.336
2009-05-07,731.906
2009-05-08,770.019
2009-05-11,727.575
2009-05-12,718.84
2009-05-13,674.054
2009-05-14,674.859
2009-05-15,692.124
2009-05-18,704.578
2009-05-19,728.197
2009-05-20,766.839
2009-05-21,762.443
2009-05-22,730.358
2009-05-25,730.929
2009-05-26,719.305
2009-05-27,741.937
2009-05-28,746.498
2009-05-29,768.923
2009-06-01,778.853
2009-06-02,839.874
2009-06-03,776.377
2009-06-04,780.008
2009-06-05,795.615
2009-06-08,783.007
2009-06-09,801.591
2009-06-10,817.215
2009-06-11,851.505
2009-06-12,846.082
2009-06-15,790.36
2009-06-16,801.585
2009-06-17,749.433
2009-06-18,769.187
2009-06-19,784.263
2009-06-22,702.831
2009-06-23,695.237
2009-06-24,747.494
2009-06-25,735.798
2009-06-26,746.52
2009-06-29,755.988
2009-06-30,744.47
2009-07-01,773.763
2009-07-02,738.944
2009-07-03,731.614
2009-07-06,680.982
2009-07-07,677.038
2009-07-08,656.947
2009-07-09,660.829
2009-07-10,644.357
2009-07-13,669.496
2009-07-14,678.583
2009-07-15,723.392
2009-07-16,713.329
2009-07-17,725.837
2009-07-20,749.537
2009-07-21,790.703
2009-07-22,791.062
2009-07-23,815.428
2009-07-24,814.829
2009-07-27,837.244
2009-07-28,808.066
2009-07-29,786.204
2009-07-30,821.859
2009-07-31,840.029
2009-08-03,900.344
2009-08-04,882.802
2009-08-05,887.786
2009-08-06,884.917
2009-08-07,871.534
2009-08-10,855.429
2009-08-11,813.303
2009-08-12,842.137
2009-08-13,865.72
2009-08-14,853.227
2009-08-17,813.264
2009-08-18,849.277
2009-08-19,853.227
2009-08-20,880.812
2009-08-21,895.133
2009-08-24,931.487
2009-08-25,941.546
2009-08-26,908.153
2009-08-27,892.474
2009-08-28,932.15
2009-08-31,907.517
2009-09-01,896.148
2009-09-02,859.238
2009-09-03,870.79
2009-09-04,878.643
2009-09-07,901.119
2009-09-08,938.739
2009-09-09,955.551
2009-09-10,954.541
2009-09-11,953.889
2009-09-14,946.035
2009-09-15,971.534
2009-09-16,1013.726
2009-09-17,1028.851
2009-09-18,1027.957
2009-09-21,1012.429
2009-09-22,1035.149
2009-09-23,1016.385
2009-09-24,998.058
2009-09-25,988.124
2009-09-28,1001.25
2009-09-29,997.191
2009-09-30,1037.969
2009-10-01,1019.55
2009-10-02,997.376
2009-10-05,1027.478
2009-10-06,1086.385
2009-10-07,1069.419
2009-10-08,1147.359
2009-10-09,1149.266
2009-10-12,1165.272
2009-10-13,1157.345
2009-10-14,1194.492
2009-10-15,1197.903
2009-10-16,1166.368
2009-10-19,1213.895
2009-10-20,1191.191
2009-10-21,1192.06
2009-10-22,1159.28
2009-10-23,1156.443
2009-10-26,1121.833
2009-10-27,1102.96
2009-10-28,1036.733
2009-10-29,1082.169
2009-10-30,1044.608
2009-11-02,1064.519
2009-11-03,1028.956
2009-11-04,1089.857
2009-11-05,1096.428
2009-11-06,1104.326
2009-11-09,1168.893
2009-11-10,1157.614
2009-11-11,1182.435
2009-11-12,1169.122
2009-11-13,1176.712
2009-11-16,1233.107
2009-11-17,1204.706
2009-11-18,1217.318
2009-11-19,1171.113
2009-11-20,1177.29
2009-11-23,1241.566
2009-11-24,1213.748
2009-11-25,1217.364
2009-11-26,1158.981
2009-11-27,1175.954
2009-11-30,1150.944
2010-05-26,1000.0
2010-05-27,949.244
2010-05-28,919.651
2010-05-31,858.652
2010-06-01,894.921
2010-06-02,899.549
2010-06-03,932.908
2010-06-04,922.784
2010-06-07,886.55
2010-06-08,852.224
2010-06-09,895.661
2010-06-10,916.503
2010-06-11,921.54
2010-06-14,977.727
2010-06-15,964.946
2010-06-16,956.699
2010-06-17,941.496
2010-06-18,943.699
2010-06-21,971.541
2010-06-22,948.492
2010-06-23,921.045
2010-06-24,911.337
2010-06-25,882.582
2010-06-28,894.238
2010-06-29,831.822
2010-06-30,839.766
2010-07-01,818.992
2010-07-02,874.64
2010-07-05,864.779
2010-07-06,927.895
2010-07-07,928.179
2010-07-08,934.05
2010-07-09,930.2
2010-07-12,942.166
2010-07-13,991.868
2010-07-14,992.912
2010-07-15,968.472
2010-07-16,956.485
2010-07-19,950.39
2010-07-20,949.468
2010-07-21,968.347
2010-07-22,1008.807
2010-07-23,1011.068
2010-07-26,1031.127
2010-07-27,1043.656
2010-07-28,1054.014
2010-07-29,1070.106
2010-07-30,1065.441
2010-08-02,1124.575
2010-08-03,1131.877
2010-08-04,1133.726
2010-08-05,1127.347
2010-08-06,1124.978
2010-08-09,1126.066
2010-08-10,1100.307
2010-08-11,1038.069
2010-08-12,1046.152
2010-08-13,1046.034
2010-08-16,1061.307
2010-08-17,1079.033
2010-08-18,1073.327
2010-08-19,1067.268
2010-08-20,1042.704
2010-08-23,1057.787
2010-08-24,1044.528
2010-08-25,1013.427
2010-08-26,1029.272
2010-08-27,1053.827
2010-08-30,1071.96
2010-08-31,1071.889
2010-09-01,1139.85
2010-09-02,1154.665
2010-09-03,1171.54
2010-09-06,1149.902
2010-09-07,1144.101
2010-09-08,1166.249
2010-09-09,1183.827
2010-09-10,1200.076
2010-09-13,1221.141
2010-09-14,1209.677
2010-09-15,1202.813
2010-09-16,1212.247
2010-09-17,1221.991
2010-09-20,1248.437
2010-09-21,1266.455
2010-09-22,1278.414
2010-09-23,1312.733
2010-09-24,1322.335
2010-09-27,1315.057
2010-09-28,1294.963
2010-09-29,1322.395
2010-09-30,1364.157
2010-10-01,1356.429
2010-10-04,1351.811
2010-10-05,1376.102
2010-10-06,1399.575
2010-10-07,1377.984
2010-10-08,1373.737
2010-10-11,1370.441
2010-10-12,1363.814
2010-10-13,1419.124
2010-10-14,1454.321
2010-10-15,1428.075
2010-10-18,1416.66
2010-10-19,1398.803
2010-10-20,1439.73
2010-10-21,1423.366
2010-10-22,1418.007
2010-10-25,1435.293
2010-10-26,1415.902
2010-10-27,1393.364
2010-10-28,1411.947
2010-10-29,1416.418
2010-11-01,1438.65
2010-11-02,1465.583
2010-11-03,1450.418
2010-11-04,1519.316
2010-11-05,1545.237
2010-11-08,1545.421
2010-11-09,1590.887
2010-11-10,1534.77
2010-11-11,1525.853
2010-11-12,1501.847
2010-11-15,1498.256
2010-11-16,1440.894
2010-11-17,1487.066
2010-11-18,1510.933
2010-11-19,1521.11
2010-11-22,1517.532
2010-11-23,1465.288
2010-11-24,1482.575
2010-11-25,1489.297
2010-11-26,1460.904
2010-11-29,1460.246
2010-11-30,1440.12
2010-12-01,1520.621
2010-12-02,1541.212
2010-12-03,1579.291
2010-12-06,1591.514
2010-12-07,1612.945
2010-12-08,1597.952
2010-12-09,1601.987
2010-12-10,1605.542
2010-12-13,1645.686
2010-12-14,1613.238
2010-12-15,1567.348
2010-12-16,1510.878
2010-12-17,1536.707
2010-12-20,1575.949
2010-12-21,1602.638
2010-12-22,1572.526
2010-12-23,1586.852
2010-12-24,1591.328
2010-12-27,1597.804
2010-12-28,1613.03
2010-12-29,1603.746
2010-12-30,1606.988
2010-12-31,1628.194
2011-01-03,1652.529
2011-01-04,1617.43
2011-01-05,1618.93
2011-01-06,1614.039
2011-01-07,1616.112
2011-01-10,1593.868
2011-01-11,1588.413
2011-01-12,1637.952
2011-01-13,1637.159
2011-01-14,1607.717
2011-01-17,1585.06
2011-01-18,1614.14
2011-01-19,1623.722
2011-01-20,1543.515
2011-01-21,1582.906
