Date,JAPAN SMALL GROWTH Small Cap
2010-08-09,732.063
2010-08-10,726.241
2010-08-11,714.567
2010-08-12,703.979
2010-08-13,704.607
2010-08-16,708.401
2010-08-17,706.351
2010-08-18,712.906
2010-08-19,721.723
2010-08-20,704.736
2010-08-23,703.213
2010-08-24,706.917
2010-08-25,698.232
2010-08-26,701.927
2010-08-27,710.384
2010-08-30,720.574
2010-08-31,706.73
2010-09-01,704.144
2010-09-02,709.983
2010-09-03,714.539
2010-09-06,730.022
2010-09-07,731.809
2010-09-08,719.956
2010-09-09,727.138
2010-09-10,728.176
2010-09-13,735.728
2010-09-14,740.408
2010-09-15,725.254
2010-09-16,722.402
2010-09-17,728.581
2010-09-20,729.473
2010-09-21,729.646
2010-09-22,732.991
2010-09-23,734.6
2010-09-24,727.477
2010-09-27,736.465
2010-09-28,742.351
2010-09-29,752.905
2010-09-30,741.052
2010-10-01,742.197
2010-10-04,734.348
2010-10-05,740.938
2010-10-06,749.217
2010-10-07,756.716
2010-10-08,755.086
2010-10-11,753.016
2010-10-12,739.167
2010-10-13,738.554
2010-10-14,750.266
2010-10-15,741.473
2010-10-18,746.566
2010-10-19,743.165
2010-10-20,744.305
2010-10-21,739.414
2010-10-22,742.196
2010-10-25,747.489
2010-10-26,739.077
2010-10-27,737.5
2010-10-28,737.181
2010-10-29,739.14
2010-11-01,733.789
2010-11-02,727.457
2010-11-03,722.051
2010-11-04,738.965
2010-11-05,746.072
2010-11-08,755.296
2010-11-09,758.358
2010-11-10,746.5
2010-11-11,751.176
2010-11-12,747.009
2010-11-15,744.858
2010-11-16,738.957
2010-11-17,742.407
2010-11-18,751.318
2010-11-19,752.65
2010-11-22,761.193
2010-11-23,765.918
2010-11-24,758.363
2010-11-25,763.408
2010-11-26,756.754
2010-11-29,758.542
2010-11-30,754.541
2010-12-01,754.271
2010-12-02,766.414
2010-12-03,780.154
2010-12-06,787.73
2010-12-07,784.37
2010-12-08,780.293
2010-12-09,782.858
2010-12-10,780.074
2010-12-13,792.335
2010-12-14,800.171
2010-12-15,801.051
2010-12-16,796.461
2010-12-17,798.199
2010-12-20,797.315
2010-12-21,799.845
2010-12-22,797.983
2010-12-23,801.922
2010-12-24,799.402
2010-12-27,803.148
2010-12-28,811.529
2010-12-29,819.159
2010-12-30,818.345
2010-12-31,824.803
2011-01-03,818.846
2011-01-04,827.313
2011-01-05,816.656
2011-01-06,824.302
2011-01-07,827.744
2011-01-10,830.295
2011-01-11,829.006
2011-01-12,827.069
2011-01-13,838.523
2011-01-14,835.588
2011-01-17,837.584
2011-01-18,840.147
2011-01-19,852.679
2011-01-20,834.692
2011-01-21,820.129
2011-01-24,829.423
2011-01-25,840.518
2011-01-26,838.022
2011-01-27,835.424
2011-01-28,837.084
2011-01-31,833.631
2011-02-01,844.411
2011-02-02,852.337
2011-02-03,848.888
2011-02-04,853.689
2011-02-07,859.355
2011-02-08,864.536
2011-02-09,857.478
2011-02-10,852.792
2011-02-11,850.747
2011-02-14,858.387
2011-02-15,858.446
2011-02-16,857.586
2011-02-17,866.605
2011-02-18,866.397
2011-02-21,867.276
2011-02-22,855.772
2011-02-23,855.45
2011-02-24,848.675
2011-02-25,856.922
2011-02-28,868.12
2011-03-01,874.128
2011-03-02,861.918
2011-03-03,861.416
2011-03-04,866.168
2011-03-07,859.417
2011-03-08,851.112
2011-03-09,853.323
2011-03-10,836.847
2011-03-11,836.13
2011-03-14,753.086
2011-03-15,676.323
2011-03-16,736.076
2011-03-17,757.115
2011-03-18,761.108
2011-03-21,761.202
2011-03-22,796.707
2011-03-23,792.635
2011-03-24,788.785
2011-03-25,789.777
2011-03-28,786.591
2011-03-29,788.688
2011-03-30,800.658
2011-03-31,808.869
2011-04-01,783.571
2011-04-04,783.918
2011-04-05,764.672
2011-04-06,746.929
2011-04-07,745.396
2011-04-08,757.767
2011-04-11,764.417
2011-04-12,760.415
2011-04-13,764.159
2011-04-14,780.762
2011-04-15,778.355
2011-04-18,788.061
2011-04-19,779.482
2011-04-20,786.686
2011-04-21,795.707
2011-04-22,798.97
2011-04-25,797.538
2011-04-26,795.66
2011-04-27,790.104
2011-04-28,816.122
2011-04-29,819.341
2011-05-02,830.31
2011-05-03,832.673
2011-05-04,834.583
2011-05-05,841.626
2011-05-06,830.067
2011-05-09,823.738
2011-05-10,829.568
2011-05-11,825.226
2011-05-12,821.872
2011-05-13,809.926
2011-05-16,799.936
2011-05-17,793.142
2011-05-18,805.807
2011-05-19,798.524
2011-05-20,798.307
2011-05-23,789.563
2011-05-24,787.635
2011-05-25,785.75
2011-05-26,800.231
2011-05-27,805.009
2011-05-30,808.941
2011-05-31,813.737
2011-06-01,821.885
2011-06-02,812.758
2011-06-03,807.026
2011-06-06,807.182
2011-06-07,812.188
2011-06-08,818.575
2011-06-09,817.448
2011-06-10,819.183
2011-06-13,819.034
2011-06-14,821.871
2011-06-15,822.022
2011-06-16,811.837
2011-06-17,807.969
2011-06-20,808.491
2011-06-21,818.506
2011-06-22,831.947
2011-06-23,823.128
2011-06-24,827.836
2011-06-27,817.77
2011-06-28,823.074
2011-06-29,833.291
2011-06-30,841.277
2011-07-01,840.603
2011-07-04,846.265
2011-07-05,843.622
2011-07-06,849.584
2011-07-07,847.812
2011-07-08,856.956
2011-07-11,860.799
2011-07-12,860.185
2011-07-13,869.285
2011-07-14,865.878
2011-07-15,870.605
2011-07-18,869.999
2011-07-19,870.748
2011-07-20,874.045
2011-07-21,876.833
2011-07-22,884.252
2011-07-25,884.383
2011-07-26,889.611
2011-07-27,886.246
2011-07-28,877.783
2011-07-29,878.026
2011-08-01,898.05
2011-08-02,882.312
2011-08-03,868.922
2011-08-04,845.147
2011-08-05,826.548
2011-08-08,811.929
2011-08-09,808.855
2011-08-10,825.947
2011-08-11,825.835
2011-08-12,823.749
2011-08-15,832.447
2011-08-16,837.128
2011-08-17,838.534
2011-08-18,828.703
2011-08-19,817.287
2011-08-22,797.256
2011-08-23,809.871
2011-08-24,801.316
2011-08-25,801.005
2011-08-26,815.024
2011-08-29,821.008
2011-08-30,834.902
2011-08-31,840.512
2011-09-01,836.95
2011-09-02,831.533
2011-09-05,819.673
2011-09-06,802.951
2011-09-07,813.123
2011-09-08,816.207
2011-09-09,809.91
2011-09-12,803.956
2011-09-13,815.787
2011-09-14,804.426
2011-09-15,815.32
2011-09-16,831.557
2011-09-19,836.672
2011-09-20,820.07
2011-09-21,816.611
2011-09-22,808.942
2011-09-23,809.473
2011-09-26,787.788
2011-09-27,806.254
2011-09-28,828.461
2011-09-29,840.005
2011-09-30,836.795
2011-10-03,828.18
2011-10-04,818.086
2011-10-05,799.533
2011-10-06,812.656
2011-10-07,816.091
2011-10-10,816.41
2011-10-11,827.583
2011-10-12,822.042
2011-10-13,831.885
2011-10-14,813.136
2011-10-17,829.987
2011-10-18,821.21
2011-10-19,820.665
2011-10-20,811.694
2011-10-21,817.165
2011-10-24,829.032
2011-10-25,825.122
2011-10-26,821.045
2011-10-27,831.801
2011-10-28,838.078
2011-10-31,811.064
2011-11-01,799.953
2011-11-02,791.297
2011-11-03,791.957
2011-11-04,801.305
2011-11-07,801.724
2011-11-08,792.136
2011-11-09,800.602
2011-11-10,787.648
2011-11-11,790.666
2011-11-14,799.717
2011-11-15,793.95
2011-11-16,784.323
2011-11-17,787.818
2011-11-18,786.879
2011-11-21,784.495
2011-11-22,784.819
2011-11-23,780.615
2011-11-24,770.759
2011-11-25,762.608
2011-11-28,766.821
2011-11-29,785.187
2011-11-30,787.844
2011-12-01,791.426
2011-12-02,793.151
2011-12-05,801.609
2011-12-06,787.88
2011-12-07,800.908
2011-12-08,801.353
2011-12-09,796.114
2011-12-12,801.767
2011-12-13,797.312
2011-12-14,788.608
2011-12-15,779.068
2011-12-16,779.855
2011-12-19,774.041
2011-12-20,782.828
2011-12-21,785.892
2011-12-22,780.883
2011-12-23,780.783
2011-12-26,781.137
2011-12-27,781.358
2011-12-28,779.746
2011-12-29,784.217
2011-12-30,799.552
2012-01-02,799.552
2012-01-03,801.532
2012-01-04,812.303
2012-01-05,803.887
2012-01-06,797.244
2012-01-09,799.993
2012-01-10,801.98
2012-01-11,803.129
2012-01-12,796.925
2012-01-13,800.15
2012-01-16,799.364
2012-01-17,800.082
2012-01-18,802.162
2012-01-19,801.246
2012-01-20,807.497
2012-01-23,811.567
2012-01-24,802.067
2012-01-25,804.687
2012-01-26,810.647
2012-01-27,816.904
2012-01-30,820.036
2012-01-31,821.598
2012-02-01,829.506
2012-02-02,829.549
2012-02-03,821.369
2012-02-06,828.736
2012-02-07,825.335
2012-02-08,830.861
2012-02-09,826.834
2012-02-10,820.145
2012-02-13,823.981
2012-02-14,818.806
2012-02-15,825.342
2012-02-16,814.989
2012-02-17,814.087
2012-02-20,811.57
2012-02-21,810.629
2012-02-22,817.001
2012-02-23,823.409
2012-02-24,819.704
2012-02-27,823.765
2012-02-28,825.99
2012-02-29,814.916
2012-03-01,810.627
2012-03-02,812.079
2012-03-05,812.031
2012-03-06,818.181
2012-03-07,818.488
2012-03-08,819.154
2012-03-09,816.946
2012-03-12,816.291
2012-03-13,809.931
2012-03-14,803.312
2012-03-15,810.327
2012-03-16,812.56
2012-03-19,815.479
2012-03-20,812.31
2012-03-21,809.492
2012-03-22,824.326
2012-03-23,821.449
2012-03-26,814.494
2012-03-27,824.499
2012-03-28,830.014
2012-03-29,840.211
2012-03-30,841.607
2012-04-02,842.146
2012-04-03,834.477
2012-04-04,822.166
2012-04-05,819.089
2012-04-06,816.333
2012-04-09,819.946
2012-04-10,822.092
2012-04-11,818.284
2012-04-12,823.075
2012-04-13,827.303
2012-04-16,825.989
2012-04-17,823.385
2012-04-18,830.372
2012-04-19,820.529
2012-04-20,823.207
2012-04-23,826.571
2012-04-24,822.498
2012-04-25,827.405
2012-04-26,835.813
2012-04-27,833.441
2012-04-30,839.756
2012-05-01,827.85
2012-05-02,836.028
2012-05-03,833.948
2012-05-04,839.168
2012-05-07,817.989
2012-05-08,825.278
2012-05-09,814.883
2012-05-10,814.866
2012-05-11,802.25
2012-05-14,793.839
2012-05-15,783.127
2012-05-16,772.38
2012-05-17,787.457
2012-05-18,771.922
2012-05-21,772.908
2012-05-22,772.433
2012-05-23,766.167
2012-05-24,763.892
2012-05-25,760.905
2012-05-28,756.442
2012-05-29,764.326
2012-05-30,766.165
2012-05-31,772.83
2012-06-01,761.626
2012-06-04,748.052
2012-06-05,756.579
2012-06-06,762.03
2012-06-07,768.224
2012-06-08,756.526
2012-06-11,766.523
2012-06-12,763.222
2012-06-13,765.114
2012-06-14,763.985
2012-06-15,770.257
2012-06-18,780.779
2012-06-19,775.76
2012-06-20,784.745
2012-06-21,782.52
2012-06-22,780.16
2012-06-25,787.12
2012-06-26,783.95
2012-06-27,789.491
2012-06-28,801.303
2012-06-29,807.617
2012-07-02,811.839
2012-07-03,813.946
2012-07-04,816.495
2012-07-05,811.925
2012-07-06,813.52
2012-07-09,808.074
2012-07-10,806.71
2012-07-11,803.078
2012-07-12,800.449
2012-07-13,806.5
2012-07-16,811.314
2012-07-17,806.084
2012-07-18,799.994
2012-07-19,808.903
2012-07-20,798.349
2012-07-23,785.225
2012-07-24,785.056
2012-07-25,776.466
2012-07-26,787.768
2012-07-27,787.174
2012-07-30,798.356
2012-07-31,802.001
2012-08-01,796.802
2012-08-02,796.622
2012-08-03,781.65
2012-08-06,795.903
2012-08-07,796.84
2012-08-08,803.509
2012-08-09,802.349
2012-08-10,808.033
2012-08-13,808.354
2012-08-14,810.853
2012-08-15,807.807
2012-08-16,808.801
2012-08-17,810.488
2012-08-20,812.375
2012-08-21,815.221
2012-08-22,813.74
2012-08-23,825.335
2012-08-24,816.568
2012-08-27,815.04
2012-08-28,809.42
2012-08-29,811.767
2012-08-30,809.203
2012-08-31,805.385
2012-09-03,803.433
2012-09-04,798.979
2012-09-05,792.976
2012-09-06,785.278
2012-09-07,802.303
2012-09-10,802.017
2012-09-11,803.646
2012-09-12,811.774
2012-09-13,819.157
2012-09-14,813.254
2012-09-17,808.198
2012-09-18,810.92
2012-09-19,818.688
2012-09-20,811.225
2012-09-21,816.916
2012-09-24,821.776
2012-09-25,828.118
2012-09-26,827.838
2012-09-27,831.753
2012-09-28,825.935
2012-10-01,813.331
2012-10-02,807.697
2012-10-03,795.609
2012-10-04,805.993
2012-10-05,809.071
2012-10-08,814.609
2012-10-09,807.803
2012-10-10,794.844
2012-10-11,788.231
2012-10-12,792.693
2012-10-15,793.044
2012-10-16,799.243
2012-10-17,809.756
2012-10-18,813.523
2012-10-19,812.523
2012-10-22,809.288
2012-10-23,808.851
2012-10-24,805.021
2012-10-25,810.244
2012-10-26,811.869
2012-10-29,811.749
2012-10-30,807.4
2012-10-31,807.541
2012-11-01,810.577
2012-11-02,815.416
2012-11-05,812.402
2012-11-06,805.213
2012-11-07,807.163
2012-11-08,799.634
2012-11-09,799.806
2012-11-12,791.769
2012-11-13,791.142
2012-11-14,786.073
2012-11-15,786.921
2012-11-16,790.517
2012-11-19,800.355
2012-11-20,796.968
2012-11-21,793.515
2012-11-22,796.833
2012-11-23,798.526
2012-11-26,802.4
2012-11-27,806.459
2012-11-28,804.146
2012-11-29,809.317
2012-11-30,804.591
2012-12-03,806.128
2012-12-04,816.315
2012-12-05,812.049
2012-12-06,817.163
2012-12-07,815.582
2012-12-10,815.161
2012-12-11,812.646
2012-12-12,809.54
2012-12-13,805.665
2012-12-14,806.581
2012-12-17,807.342
2012-12-18,809.646
2012-12-19,817.854
2012-12-20,816.554
2012-12-21,817.836
2012-12-24,811.326
2012-12-25,814.63
2012-12-26,815.862
2012-12-27,815.94
2012-12-28,816.028
2012-12-31,812.536
2013-01-01,812.536
2013-01-02,805.964
2013-01-03,809.027
2013-01-04,815.537
2013-01-07,819.542
2013-01-08,821.62
2013-01-09,822.644
2013-01-10,824.304
2013-01-11,821.286
2013-01-14,819.722
2013-01-15,832.001
2013-01-16,823.753
2013-01-17,814.95
2013-01-18,825.336
2013-01-21,828.507
2013-01-22,836.942
2013-01-23,829.059
2013-01-24,824.506
2013-01-25,828.878
2013-01-28,833.277
2013-01-29,830.216
2013-01-30,838.61
2013-01-31,841.698
2013-02-01,832.487
2013-02-04,832.964
2013-02-05,821.186
2013-02-06,831.23
2013-02-07,834.821
2013-02-08,832.424
2013-02-11,826.232
2013-02-12,831.416
2013-02-13,818.359
2013-02-14,824.312
2013-02-15,807.917
2013-02-18,822.969
2013-02-19,833.355
2013-02-20,838.769
2013-02-21,845.268
2013-02-22,843.71
2013-02-25,849.145
2013-02-26,862.859
2013-02-27,859.845
2013-02-28,867.271
2013-03-01,866.737
2013-03-04,880.489
2013-03-05,880.933
2013-03-06,890.048
2013-03-07,879.935
2013-03-08,872.256
2013-03-11,881.726
2013-03-12,877.456
2013-03-13,878.677
2013-03-14,888.034
2013-03-15,910.336
2013-03-18,902.242
2013-03-19,913.77
2013-03-20,907.503
2013-03-21,927.872
2013-03-22,920.068
2013-03-25,928.825
2013-03-26,932.478
2013-03-27,942.926
2013-03-28,943.573
2013-03-29,941.034
2013-04-01,907.279
2013-04-02,902.921
2013-04-03,927.05
2013-04-04,916.086
2013-04-05,927.672
2013-04-08,937.599
2013-04-09,933.466
2013-04-10,932.31
2013-04-11,936.6
2013-04-12,943.297
2013-04-15,943.989
2013-04-16,942.787
2013-04-17,963.119
2013-04-18,954.419
2013-04-19,951.479
2013-04-22,971.293
2013-04-23,978.634
2013-04-24,996.484
2013-04-25,1002.597
2013-04-26,1005.187
2013-04-29,1000.373
2013-04-30,1021.311
2013-05-01,1022.255
2013-05-02,1018.735
2013-05-03,1009.262
2013-05-06,1005.502
2013-05-07,1039.598
2013-05-08,1049.217
2013-05-09,1033.445
2013-05-10,1021.439
2013-05-13,1028.334
2013-05-14,1032.994
2013-05-15,1015.308
2013-05-16,1005.628
2013-05-17,1016.224
2013-05-20,1029.934
2013-05-21,1019.514
2013-05-22,1008.8
2013-05-23,958.102
2013-05-24,973.027
2013-05-27,950.773
2013-05-28,945.925
2013-05-29,974.645
2013-05-30,938.226
2013-05-31,946.445
2013-06-03,930.574
2013-06-04,936.765
2013-06-05,928.569
2013-06-06,897.557
2013-06-07,886.885
2013-06-10,925.524
2013-06-11,938.671
2013-06-12,951.792
2013-06-13,925.574
2013-06-14,932.049
2013-06-17,957.92
2013-06-18,954.114
2013-06-19,969.015
2013-06-20,929.6
2013-06-21,941.318
2013-06-24,939.761
2013-06-25,925.803
2013-06-26,903.679
2013-06-27,918.681
2013-06-28,943.363
2013-07-01,956.911
2013-07-02,967.213
2013-07-03,977.824
2013-07-04,977.623
2013-07-05,981.158
2013-07-08,971.304
2013-07-09,985.452
2013-07-10,990.398
2013-07-11,1007.053
2013-07-12,1004.663
2013-07-15,1000.136
2013-07-16,1012.347
2013-07-17,1007.287
2013-07-18,1004.893
2013-07-19,993.701
2013-07-22,1009.372
2013-07-23,1007.136
2013-07-24,1003.319
2013-07-25,1000.151
2013-07-26,995.397
2013-07-29,962.264
2013-07-30,982.611
2013-07-31,961.79
2013-08-01,972.236
2013-08-02,1004.253
2013-08-05,1005.314
2013-08-06,1019.614
2013-08-07,1002.522
2013-08-08,995.757
2013-08-09,990.752
2013-08-12,975.49
2013-08-13,980.1
2013-08-14,991.765
2013-08-15,979.698
2013-08-16,978.627
2013-08-19,983.743
2013-08-20,978.368
2013-08-21,972.094
2013-08-22,961.9
2013-08-23,973.33
2013-08-26,973.934
2013-08-27,980.143
2013-08-28,955.112
2013-08-29,951.805
2013-08-30,948.879
2013-09-02,949.223
2013-09-03,965.233
2013-09-04,977.731
2013-09-05,971.098
2013-09-06,971.887
2013-09-09,993.095
2013-09-10,996.037
2013-09-11,1001.612
2013-09-12,1008.541
2013-09-13,1013.621
2013-09-16,1019.213
2013-09-17,1017.048
2013-09-18,1029.08
2013-09-19,1040.826
2013-09-20,1042.487
2013-09-23,1052.311
2013-09-24,1053.416
2013-09-25,1043.443
2013-09-26,1058.089
2013-09-27,1066.993
2013-09-30,1057.53
2013-10-01,1054.808
2013-10-02,1045.063
2013-10-03,1040.177
2013-10-04,1035.355
2013-10-07,1017.567
2013-10-08,1024.339
2013-10-09,1037.588
2013-10-10,1036.859
2013-10-11,1052.252
2013-10-14,1054.29
2013-10-15,1048.019
2013-10-16,1042.252
2013-10-17,1062.056
2013-10-18,1066.219
2013-10-21,1069.611
2013-10-22,1068.556
2013-10-23,1061.572
2013-10-24,1072.394
2013-10-25,1058.515
2013-10-28,1065.36
2013-10-29,1056.772
2013-10-30,1059.072
2013-10-31,1050.731
2013-11-01,1030.084
2013-11-04,1031.912
2013-11-05,1036.254
2013-11-06,1038.385
2013-11-07,1030.067
2013-11-08,1022.564
2013-11-11,1018.919
2013-11-12,1031.034
2013-11-13,1030.973
2013-11-14,1035.539
2013-11-15,1045.649
2013-11-18,1052.884
2013-11-19,1048.371
2013-11-20,1051.673
2013-11-21,1047.801
2013-11-22,1043.533
2013-11-25,1044.427
2013-11-26,1045.955
2013-11-27,1030.253
2013-11-28,1036.329
2013-11-29,1034.682
2013-12-02,1034.111
2013-12-03,1040.925
2013-12-04,1026.893
2013-12-05,1024.721
2013-12-06,1019.868
2013-12-09,1030.027
2013-12-10,1031.528
2013-12-11,1031.655
2013-12-12,1020.988
2013-12-13,1014.726
2013-12-16,998.61
2013-12-17,1010.641
2013-12-18,1013.491
2013-12-19,1006.813
2013-12-20,1008.064
2013-12-23,1009.033
2013-12-24,998.539
2013-12-25,1001.984
2013-12-26,1020.117
2013-12-27,1028.622
2013-12-30,1040.794
2013-12-31,1040.101
2014-01-01,1040.101
2014-01-02,1040.893
2014-01-03,1046.373
2014-01-06,1044.023
2014-01-07,1034.385
2014-01-08,1049.434
2014-01-09,1045.39
2014-01-10,1058.026
2014-01-13,1066.01
2014-01-14,1043.938
2014-01-15,1054.213
2014-01-16,1055.881
2014-01-17,1064.24
2014-01-20,1066.051
2014-01-21,1063.586
2014-01-22,1066.004
2014-01-23,1060.329
2014-01-24,1061.7
2014-01-27,1030.055
2014-01-28,1023.115
2014-01-29,1060.875
2014-01-30,1029.831
2014-01-31,1034.592
2014-02-03,1015.695
2014-02-04,957.35
2014-02-05,974.154
2014-02-06,976.128
2014-02-07,988.046
2014-02-10,1006.527
2014-02-11,1003.037
2014-02-12,1014.397
2014-02-13,1003.941
2014-02-14,991.071
2014-02-17,998.356
2014-02-18,1013.123
2014-02-19,1009.894
2014-02-20,988.92
2014-02-21,1008.907
2014-02-24,1012.731
2014-02-25,1026.422
2014-02-26,1015.801
2014-02-27,1012.135
2014-02-28,1007.324
2014-03-03,1000.061
2014-03-04,998.178
2014-03-05,1002.452
2014-03-06,1004.429
2014-03-07,1012.097
2014-03-10,1011.485
2014-03-11,1015.384
2014-03-12,999.774
2014-03-13,1002.055
2014-03-14,976.285
2014-03-17,960.598
2014-03-18,981.882
2014-03-19,977.039
2014-03-20,951.254
2014-03-21,951.393
2014-03-24,975.291
2014-03-25,969.754
2014-03-26,971.869
2014-03-27,987.55
2014-03-28,993.665
2014-03-31,1003.172
2014-04-01,1002.156
2014-04-02,1006.005
2014-04-03,1005.402
2014-04-04,1007.179
2014-04-07,996.929
2014-04-08,989.006
2014-04-09,972.834
2014-04-10,975.584
2014-04-11,961.649
2014-04-14,957.782
2014-04-15,962.475
2014-04-16,980.715
2014-04-17,982.899
2014-04-18,991.018
2014-04-21,985.453
2014-04-22,974.458
2014-04-23,986.672
2014-04-24,986.412
2014-04-25,993.399
2014-04-28,979.41
2014-04-29,979.792
2014-04-30,981.273
2014-05-01,999.551
2014-05-02,999.916
2014-05-05,1001.189
2014-05-06,1006.71
2014-05-07,978.777
2014-05-08,981.371
2014-05-09,984.325
2014-05-12,969.058
2014-05-13,978.961
2014-05-14,989.272
2014-05-15,989.325
2014-05-16,975.629
2014-05-19,964.713
2014-05-20,967.419
2014-05-21,963.616
2014-05-22,980.261
2014-05-23,985.932
2014-05-26,1003.39
2014-05-27,1002.379
2014-05-28,1012.423
2014-05-29,1018.612
2014-05-30,1016.562
2014-06-02,1031.305
2014-06-03,1036.074
2014-06-04,1036.492
2014-06-05,1037.341
2014-06-06,1041.247
2014-06-09,1041.272
2014-06-10,1034.134
2014-06-11,1047.497
2014-06-12,1047.196
2014-06-13,1052.672
2014-06-16,1050.26
2014-06-17,1052.991
2014-06-18,1064.517
2014-06-19,1079.737
2014-06-20,1073.522
2014-06-23,1080.414
2014-06-24,1084.535
2014-06-25,1078.674
2014-06-26,1084.933
2014-06-27,1075.063
2014-06-30,1093.005
2014-07-01,1100.227
2014-07-02,1100.558
2014-07-03,1096.276
2014-07-04,1102.761
2014-07-07,1100.941
2014-07-08,1106.05
2014-07-09,1097.288
2014-07-10,1090.364
2014-07-11,1090.15
2014-07-14,1095.369
2014-07-15,1100.868
2014-07-16,1099.217
2014-07-17,1099.487
2014-07-18,1093.279
2014-07-21,1094.034
2014-07-22,1104.413
2014-07-23,1105.79
2014-07-24,1101.881
2014-07-25,1110.456
2014-07-28,1115.855
2014-07-29,1117.502
2014-07-30,1109.028
2014-07-31,1106.38
2014-08-01,1101.855
2014-08-04,1102.883
2014-08-05,1084.162
2014-08-06,1079.176
2014-08-07,1087.094
2014-08-08,1066.458
2014-08-11,1088.141
2014-08-12,1092.368
2014-08-13,1093.924
2014-08-14,1099.156
2014-08-15,1102.035
2014-08-18,1101.77
2014-08-19,1105.063
2014-08-20,1099.439
2014-08-21,1102.473
2014-08-22,1093.864
2014-08-25,1104.602
2014-08-26,1098.57
2014-08-27,1102.977
2014-08-28,1100.066
2014-08-29,1095.586
2014-09-01,1098.723
2014-09-02,1095.266
2014-09-03,1099.21
2014-09-04,1086.52
2014-09-05,1085.817
2014-09-08,1085.259
2014-09-09,1074.147
2014-09-10,1070.95
2014-09-11,1070.987
2014-09-12,1063.899
2014-09-15,1065.189
2014-09-16,1066.098
2014-09-17,1058.229
2014-09-18,1053.521
2014-09-19,1059.622
2014-09-22,1058.093
2014-09-23,1059.356
2014-09-24,1057.88
2014-09-25,1071.658
2014-09-26,1065.786
2014-09-29,1068.906
2014-09-30,1057.44
2014-10-01,1049.583
2014-10-02,1030.897
2014-10-03,1026.509
2014-10-06,1045.504
2014-10-07,1041.935
2014-10-08,1032.706
2014-10-09,1016.327
2014-10-10,999.453
2014-10-13,1004.666
2014-10-14,984.5
2014-10-15,1002.374
2014-10-16,980.922
2014-10-17,964.609
2014-10-20,1000.89
2014-10-21,987.94
2014-10-22,1011.619
2014-10-23,1000.956
2014-10-24,1007.372
2014-10-27,1018.495
2014-10-28,1011.734
2014-10-29,1023.24
2014-10-30,1017.892
2014-10-31,1025.57
2014-11-03,1006.844
2014-11-04,1031.997
2014-11-05,1021.483
2014-11-06,1009.3
2014-11-07,1011.745
2014-11-10,1014.196
2014-11-11,1009.658
2014-11-12,1013.185
2014-11-13,1013.415
2014-11-14,1014.653
2014-11-17,988.786
2014-11-18,1009.516
2014-11-19,1002.0
2014-11-20,998.758
2014-11-21,1007.048
2014-11-24,999.988
2014-11-25,1010.239
2014-11-26,1014.335
2014-11-27,1007.497
2014-11-28,1011.675
2014-12-01,1023.398
2014-12-02,1022.564
2014-12-03,1017.89
2014-12-04,1021.773
2014-12-05,1009.492
2014-12-08,1012.979
2014-12-09,1017.386
2014-12-10,1006.103
2014-12-11,1001.467
2014-12-12,1012.102
2014-12-15,1004.094
2014-12-16,995.385
2014-12-17,992.527
2014-12-18,998.765
2014-12-19,1010.703
2014-12-22,1005.208
2014-12-23,998.67
2014-12-24,1008.617
2014-12-25,1004.724
2014-12-26,1018.297
2014-12-29,1017.503
2014-12-30,1019.518
2014-12-31,1015.096
2015-01-01,1015.096
2015-01-02,1012.478
2015-01-05,1019.625
2015-01-06,1001.929
2015-01-07,991.376
2015-01-08,1003.807
2015-01-09,1006.477
2015-01-12,1008.344
2015-01-13,1008.215
2015-01-14,1012.254
2015-01-15,1028.331
2015-01-16,1010.508
2015-01-19,1015.863
2015-01-20,1023.553
2015-01-21,1027.635
2015-01-22,1024.654
2015-01-23,1031.775
2015-01-26,1028.509
2015-01-27,1049.36
2015-01-28,1054.018
2015-01-29,1041.244
2015-01-30,1054.397
2015-02-02,1053.851
2015-02-03,1036.155
2015-02-04,1047.503
2015-02-05,1040.913
2015-02-06,1028.827
2015-02-09,1036.258
2015-02-10,1030.701
2015-02-11,1021.24
2015-02-12,1042.046
2015-02-13,1044.893
2015-02-16,1049.563
2015-02-17,1050.628
2015-02-18,1059.999
2015-02-19,1070.139
2015-02-20,1077.167
2015-02-23,1079.552
2015-02-24,1079.384
2015-02-25,1086.079
2015-02-26,1088.516
2015-02-27,1092.08
2015-03-02,1088.702
2015-03-03,1095.295
2015-03-04,1089.965
2015-03-05,1086.502
2015-03-06,1086.824
2015-03-09,1084.202
2015-03-10,1083.537
2015-03-11,1083.267
2015-03-12,1097.123
2015-03-13,1105.377
2015-03-16,1104.786
2015-03-17,1109.323
2015-03-18,1119.931
2015-03-19,1115.683
2015-03-20,1130.139
2015-03-23,1141.011
2015-03-24,1136.789
2015-03-25,1145.223
2015-03-26,1132.436
2015-03-27,1127.714
2015-03-30,1128.577
2015-03-31,1132.453
2015-04-01,1121.007
2015-04-02,1135.785
2015-04-03,1148.378
2015-04-06,1158.954
2015-04-07,1151.642
2015-04-08,1165.547
2015-04-09,1166.773
2015-04-10,1171.598
2015-04-13,1166.712
2015-04-14,1183.084
2015-04-15,1172.788
2015-04-16,1169.307
2015-04-17,1155.237
2015-04-20,1146.586
2015-04-21,1158.184
2015-04-22,1161.899
2015-04-23,1159.867
2015-04-24,1165.394
2015-04-27,1162.408
2015-04-28,1167.343
2015-04-29,1166.018
2015-04-30,1142.955
