Date,JAPAN SMALL GROWTH Small Cap
2005-11-09,1024.754
2005-11-10,1015.055
2005-11-11,1029.627
2005-11-14,1012.882
2005-11-15,1001.515
2005-11-16,1006.278
2005-11-17,1027.124
2005-11-18,1029.386
2005-11-21,1031.065
2005-11-22,1032.06
2005-11-23,1036.672
2005-11-24,1028.815
2005-11-25,1025.845
2005-11-28,1040.617
2005-11-29,1048.557
2005-11-30,1052.923
2005-12-01,1063.054
2005-12-02,1077.995
2005-12-05,1093.31
2005-12-06,1086.946
2005-12-07,1092.103
2005-12-08,1078.033
2005-12-09,1096.172
2005-12-12,1122.931
2005-12-13,1128.684
2005-12-14,1146.611
2005-12-15,1145.131
2005-12-16,1149.984
2005-12-19,1152.765
2005-12-20,1166.474
2005-12-21,1178.278
2005-12-22,1186.182
2005-12-23,1189.394
2005-12-26,1202.419
2005-12-27,1191.105
2005-12-28,1204.812
2005-12-29,1212.034
2005-12-30,1200.628
2006-01-02,1200.628
2006-01-03,1214.884
2006-01-04,1233.7
2006-01-05,1252.609
2006-01-06,1272.739
2006-01-09,1276.302
2006-01-10,1263.402
2006-01-11,1269.502
2006-01-12,1289.57
2006-01-13,1296.911
2006-01-16,1298.448
2006-01-17,1229.53
2006-01-18,1163.361
2006-01-19,1215.87
2006-01-20,1201.275
2006-01-23,1155.764
2006-01-24,1190.076
2006-01-25,1195.671
2006-01-26,1209.763
2006-01-27,1228.974
2006-01-30,1231.626
2006-01-31,1235.999
2006-02-01,1218.194
2006-02-02,1221.118
2006-02-03,1219.869
2006-02-06,1235.608
2006-02-07,1252.415
2006-02-08,1214.05
2006-02-09,1214.068
2006-02-10,1197.0
2006-02-13,1133.928
2006-02-14,1146.879
2006-02-15,1137.819
2006-02-16,1120.994
2006-02-17,1079.495
2006-02-20,1037.488
2006-02-21,1081.401
2006-02-22,1091.16
2006-02-23,1135.488
2006-02-24,1148.363
2006-02-27,1152.502
2006-02-28,1146.904
2006-03-01,1122.792
2006-03-02,1104.847
2006-03-03,1085.712
2006-03-06,1092.101
2006-03-07,1078.34
2006-03-08,1070.429
2006-03-09,1102.557
2006-03-10,1104.665
2006-03-13,1131.03
2006-03-14,1141.524
2006-03-15,1139.89
2006-03-16,1123.143
2006-03-17,1145.366
2006-03-20,1160.391
2006-03-21,1152.857
2006-03-22,1162.539
2006-03-23,1153.523
2006-03-24,1156.478
2006-03-27,1171.892
2006-03-28,1177.807
2006-03-29,1184.896
2006-03-30,1201.855
2006-03-31,1200.321
2006-04-03,1221.848
2006-04-04,1226.742
2006-04-05,1210.628
2006-04-06,1224.177
2006-04-07,1225.637
2006-04-10,1223.024
2006-04-11,1215.39
2006-04-12,1203.781
2006-04-13,1200.074
2006-04-14,1200.483
2006-04-17,1181.322
2006-04-18,1198.61
2006-04-19,1199.417
2006-04-20,1192.839
2006-04-21,1188.094
2006-04-24,1175.307
2006-04-25,1193.953
2006-04-26,1196.199
2006-04-27,1210.716
2006-04-28,1203.085
2006-05-01,1212.37
2006-05-02,1220.614
2006-05-03,1216.102
2006-05-04,1217.013
2006-05-05,1229.958
2006-05-08,1257.581
2006-05-09,1250.594
2006-05-10,1240.393
2006-05-11,1222.644
2006-05-12,1209.469
2006-05-15,1202.435
2006-05-16,1168.634
2006-05-17,1176.667
2006-05-18,1160.797
2006-05-19,1159.008
2006-05-22,1143.344
2006-05-23,1123.169
2006-05-24,1124.402
2006-05-25,1126.311
2006-05-26,1131.311
2006-05-29,1127.174
2006-05-30,1125.085
2006-05-31,1107.0
2006-06-01,1087.51
2006-06-02,1105.447
2006-06-05,1103.965
2006-06-06,1063.669
2006-06-07,1034.461
2006-06-08,989.954
2006-06-09,1015.256
2006-06-12,1030.102
2006-06-13,991.172
2006-06-14,1002.861
2006-06-15,1024.26
2006-06-16,1052.546
2006-06-19,1044.483
2006-06-20,1031.167
2006-06-21,1023.839
2006-06-22,1043.197
2006-06-23,1036.561
2006-06-26,1034.523
2006-06-27,1039.709
2006-06-28,1024.515
2006-06-29,1032.141
2006-06-30,1069.806
2006-07-03,1076.928
2006-07-04,1083.187
2006-07-05,1063.435
2006-07-06,1056.169
2006-07-07,1057.578
2006-07-10,1058.983
2006-07-11,1043.308
2006-07-12,1012.313
2006-07-13,1004.59
2006-07-14,977.661
2006-07-17,970.984
2006-07-18,921.856
2006-07-19,918.73
2006-07-20,963.223
2006-07-21,954.735
2006-07-24,938.693
2006-07-25,944.578
2006-07-26,933.332
2006-07-27,953.14
2006-07-28,976.52
2006-07-31,998.287
2006-08-01,992.843
2006-08-02,1006.697
2006-08-03,1001.236
2006-08-04,1009.633
2006-08-07,980.061
2006-08-08,989.076
2006-08-09,998.244
2006-08-10,1005.099
2006-08-11,1002.011
2006-08-14,1010.463
2006-08-15,1021.747
2006-08-16,1041.204
2006-08-17,1045.761
2006-08-18,1051.882
2006-08-21,1041.633
2006-08-22,1046.123
2006-08-23,1046.907
2006-08-24,1038.935
2006-08-25,1026.989
2006-08-28,1010.178
2006-08-29,1020.367
2006-08-30,1015.65
2006-08-31,1024.73
2006-09-01,1025.816
2006-09-04,1048.77
2006-09-05,1055.564
2006-09-06,1044.766
2006-09-07,1033.229
2006-09-08,1036.913
2006-09-11,1012.656
2006-09-12,997.021
2006-09-13,989.21
2006-09-14,994.021
2006-09-15,993.719
2006-09-18,990.182
2006-09-19,998.754
2006-09-20,987.255
2006-09-21,996.304
2006-09-22,989.049
2006-09-25,981.625
2006-09-26,975.256
2006-09-27,993.674
2006-09-28,1002.648
2006-09-29,1005.77
2006-10-02,1015.238
2006-10-03,1008.511
2006-10-04,988.525
2006-10-05,1004.19
2006-10-06,986.043
2006-10-09,984.719
2006-10-10,967.887
2006-10-11,942.445
2006-10-12,943.072
2006-10-13,960.769
2006-10-16,987.938
2006-10-17,993.651
2006-10-18,997.322
2006-10-19,1011.351
2006-10-20,1008.535
2006-10-23,1013.294
2006-10-24,1008.5
2006-10-25,1005.373
2006-10-26,1014.945
2006-10-27,1017.042
2006-10-30,1000.313
2006-10-31,1010.271
2006-11-01,1012.499
2006-11-02,1006.831
2006-11-03,998.644
2006-11-06,993.019
2006-11-07,1000.21
2006-11-08,974.371
2006-11-09,965.855
2006-11-10,966.343
2006-11-13,946.591
2006-11-14,974.346
2006-11-15,966.658
2006-11-16,963.931
2006-11-17,957.199
2006-11-20,916.755
2006-11-21,915.662
2006-11-22,951.796
2006-11-23,955.654
2006-11-24,956.472
2006-11-27,967.245
2006-11-28,973.734
2006-11-29,987.755
2006-11-30,1003.074
2006-12-01,1011.455
2006-12-04,1016.573
2006-12-05,1014.464
2006-12-06,1022.989
2006-12-07,1022.459
2006-12-08,1015.131
2006-12-11,1009.238
2006-12-12,1008.64
2006-12-13,1010.173
2006-12-14,1013.393
2006-12-15,1015.839
2006-12-18,1013.672
2006-12-19,997.832
2006-12-20,1007.75
2006-12-21,1006.671
2006-12-22,1000.209
2006-12-25,993.406
2006-12-26,1003.612
2006-12-27,1007.266
2006-12-28,1003.197
2006-12-29,1003.08
2007-01-01,1003.08
2007-01-02,1005.865
2007-01-03,1001.315
2007-01-04,1009.734
2007-01-05,998.781
2007-01-08,999.96
2007-01-09,997.946
2007-01-10,983.482
2007-01-11,975.002
2007-01-12,987.869
2007-01-15,998.737
2007-01-16,1002.438
2007-01-17,1010.12
2007-01-18,1011.743
2007-01-19,1017.628
2007-01-22,1022.005
2007-01-23,1023.537
2007-01-24,1029.063
2007-01-25,1019.612
2007-01-26,1014.905
2007-01-29,1017.435
2007-01-30,1015.884
2007-01-31,1015.854
2007-02-01,1026.12
2007-02-02,1022.787
2007-02-05,1021.202
2007-02-06,1025.079
2007-02-07,1017.268
2007-02-08,1008.321
2007-02-09,1011.754
2007-02-12,1010.842
2007-02-13,1018.071
2007-02-14,1027.919
2007-02-15,1042.541
2007-02-16,1042.36
2007-02-19,1045.828
2007-02-20,1044.002
2007-02-21,1041.007
2007-02-22,1049.77
2007-02-23,1064.152
2007-02-26,1069.892
2007-02-27,1076.152
2007-02-28,1044.05
2007-03-01,1045.592
2007-03-02,1043.63
2007-03-05,1003.46
2007-03-06,1025.75
2007-03-07,1020.737
2007-03-08,1031.761
2007-03-09,1031.045
2007-03-12,1046.79
2007-03-13,1040.111
2007-03-14,1014.783
2007-03-15,1017.258
2007-03-16,1010.929
2007-03-19,1008.721
2007-03-20,1022.308
2007-03-21,1017.927
2007-03-22,1031.53
2007-03-23,1029.269
2007-03-26,1034.728
2007-03-27,1030.493
2007-03-28,1040.84
2007-03-29,1028.761
2007-03-30,1036.199
2007-04-02,1017.204
2007-04-03,1013.21
2007-04-04,1028.599
2007-04-05,1028.676
2007-04-06,1025.893
2007-04-09,1030.765
2007-04-10,1031.638
2007-04-11,1027.798
2007-04-12,1026.503
2007-04-13,1011.261
2007-04-16,1011.557
2007-04-17,1009.861
2007-04-18,1028.071
2007-04-19,1015.357
2007-04-20,1004.756
2007-04-23,1003.465
2007-04-24,1010.038
2007-04-25,1002.621
2007-04-26,1006.007
2007-04-27,1012.156
2007-04-30,1011.788
2007-05-01,1004.955
2007-05-02,1006.489
2007-05-03,1004.651
2007-05-04,1005.57
2007-05-07,1022.728
2007-05-08,1021.395
2007-05-09,1028.498
2007-05-10,1022.591
2007-05-11,1016.614
2007-05-14,1009.151
2007-05-15,993.535
2007-05-16,983.849
2007-05-17,977.1
2007-05-18,962.338
2007-05-21,969.608
2007-05-22,987.214
2007-05-23,989.692
2007-05-24,985.247
2007-05-25,975.114
2007-05-28,983.746
2007-05-29,989.059
2007-05-30,990.937
2007-05-31,1000.0
2007-06-01,1007.489
2007-06-04,1012.094
2007-06-05,1013.504
2007-06-06,1020.598
2007-06-07,1017.313
2007-06-08,999.56
2007-06-11,996.427
2007-06-12,989.569
2007-06-13,980.145
2007-06-14,988.546
2007-06-15,996.313
2007-06-18,1005.687
2007-06-19,1001.39
2007-06-20,1001.89
2007-06-21,1004.907
2007-06-22,999.542
2007-06-25,989.692
2007-06-26,992.675
2007-06-27,987.021
2007-06-28,996.79
2007-06-29,1004.421
2007-07-02,1018.632
2007-07-03,1016.759
2007-07-04,1014.51
2007-07-05,1015.278
2007-07-06,1011.097
2007-07-09,1017.403
2007-07-10,1023.366
2007-07-11,1017.672
2007-07-12,1006.227
2007-07-13,1013.192
2007-07-16,1014.603
2007-07-17,1011.677
2007-07-18,1005.048
2007-07-19,1005.948
2007-07-20,1012.253
2007-07-23,999.813
2007-07-24,1008.759
2007-07-25,1006.583
2007-07-26,1000.226
2007-07-27,985.137
2007-07-30,1000.101
2007-07-31,999.655
2007-08-01,981.304
2007-08-02,981.238
2007-08-03,985.927
2007-08-06,990.152
2007-08-07,974.64
2007-08-08,960.684
2007-08-09,984.881
2007-08-10,963.342
2007-08-13,954.479
2007-08-14,963.865
2007-08-15,943.012
2007-08-16,948.968
2007-08-17,897.033
2007-08-20,908.973
2007-08-21,931.392
2007-08-22,919.028
2007-08-23,934.632
2007-08-24,933.79
2007-08-27,934.77
2007-08-28,941.873
2007-08-29,922.182
2007-08-30,922.225
2007-08-31,943.991
2007-09-03,945.16
2007-09-04,937.893
2007-09-05,921.542
2007-09-06,915.961
2007-09-07,929.532
2007-09-10,911.018
2007-09-11,907.574
2007-09-12,903.457
2007-09-13,887.314
2007-09-14,897.81
2007-09-17,898.201
2007-09-18,872.229
2007-09-19,894.798
2007-09-20,903.779
2007-09-21,887.744
2007-09-24,891.142
2007-09-25,906.532
2007-09-26,916.186
2007-09-27,941.163
2007-09-28,947.941
2007-10-01,939.107
2007-10-02,949.436
2007-10-03,958.828
2007-10-04,959.069
2007-10-05,960.915
2007-10-08,953.722
2007-10-09,967.963
2007-10-10,963.583
2007-10-11,973.149
2007-10-12,965.658
2007-10-15,966.726
2007-10-16,951.13
2007-10-17,937.238
2007-10-18,966.458
2007-10-19,961.742
2007-10-22,951.545
2007-10-23,950.883
2007-10-24,960.059
2007-10-25,948.808
2007-10-26,959.586
2007-10-29,967.603
2007-10-30,972.46
2007-10-31,977.608
2007-11-01,981.267
2007-11-02,967.341
2007-11-05,950.373
2007-11-06,951.005
2007-11-07,944.609
2007-11-08,928.882
2007-11-09,937.06
2007-11-12,921.364
2007-11-13,916.011
2007-11-14,936.244
2007-11-15,939.716
2007-11-16,927.185
2007-11-19,909.535
2007-11-20,914.689
2007-11-21,913.332
2007-11-22,911.927
2007-11-23,916.614
2007-11-26,928.461
2007-11-27,933.61
2007-11-28,927.259
2007-11-29,949.989
2007-11-30,947.268
2007-12-03,956.243
2007-12-04,948.653
2007-12-05,942.531
2007-12-06,946.039
2007-12-07,947.344
2007-12-10,942.807
2007-12-11,947.121
2007-12-12,943.631
2007-12-13,923.977
2007-12-14,905.913
2007-12-17,877.773
2007-12-18,879.855
2007-12-19,868.545
2007-12-20,860.798
2007-12-21,862.121
2007-12-24,858.579
2007-12-25,868.2
2007-12-26,885.019
2007-12-27,879.789
2007-12-28,871.226
2007-12-31,882.144
2008-01-01,882.144
2008-01-02,897.898
2008-01-03,899.865
2008-01-04,870.675
2008-01-07,854.069
2008-01-08,844.735
2008-01-09,858.172
2008-01-10,848.205
2008-01-11,830.698
2008-01-14,838.467
2008-01-15,811.797
2008-01-16,775.959
2008-01-17,794.366
2008-01-18,813.553
2008-01-21,794.428
2008-01-22,744.162
2008-01-23,768.794
2008-01-24,788.601
2008-01-25,815.666
2008-01-28,795.108
2008-01-29,810.859
2008-01-30,801.295
2008-01-31,829.674
2008-02-01,825.63
2008-02-04,837.25
2008-02-05,831.314
2008-02-06,797.122
2008-02-07,798.844
2008-02-08,780.183
2008-02-11,785.264
2008-02-12,771.831
2008-02-13,764.724
2008-02-14,791.84
2008-02-15,804.144
2008-02-18,806.194
2008-02-19,817.275
2008-02-20,787.372
2008-02-21,813.371
2008-02-22,815.128
2008-02-25,820.676
2008-02-26,813.041
2008-02-27,834.973
2008-02-28,844.112
2008-02-29,844.146
2008-03-03,816.283
2008-03-04,813.485
2008-03-05,797.326
2008-03-06,823.951
2008-03-07,804.753
2008-03-10,790.789
2008-03-11,794.609
2008-03-12,807.065
2008-03-13,804.362
2008-03-14,790.067
2008-03-17,798.834
2008-03-18,794.137
2008-03-19,809.016
2008-03-20,813.644
2008-03-21,831.959
2008-03-24,817.705
2008-03-25,835.578
2008-03-26,849.346
2008-03-27,839.038
2008-03-28,850.411
2008-03-31,842.081
2008-04-01,829.608
2008-04-02,842.555
2008-04-03,853.136
2008-04-04,850.505
2008-04-07,855.942
2008-04-08,842.001
2008-04-09,828.017
2008-04-10,821.657
2008-04-11,843.494
2008-04-14,830.865
2008-04-15,830.241
2008-04-16,842.025
2008-04-17,841.942
2008-04-18,829.447
2008-04-21,845.894
2008-04-22,841.97
2008-04-23,841.782
2008-04-24,835.101
2008-04-25,843.763
2008-04-28,848.831
2008-04-29,858.028
2008-04-30,854.74
2008-05-01,849.638
2008-05-02,857.571
2008-05-05,858.712
2008-05-06,864.797
2008-05-07,868.332
2008-05-08,883.611
2008-05-09,866.94
2008-05-12,862.175
2008-05-13,863.841
2008-05-14,873.524
2008-05-15,887.366
2008-05-16,887.128
2008-05-19,886.239
2008-05-20,889.952
2008-05-21,882.74
2008-05-22,885.506
2008-05-23,891.942
2008-05-26,873.39
2008-05-27,875.314
2008-05-28,855.1
2008-05-29,865.842
2008-05-30,876.07
2008-06-02,890.655
2008-06-03,872.182
2008-06-04,886.508
2008-06-05,882.481
2008-06-06,885.359
2008-06-09,866.326
2008-06-10,847.435
2008-06-11,850.066
2008-06-12,829.783
2008-06-13,828.59
2008-06-16,838.303
2008-06-17,842.172
2008-06-18,848.513
2008-06-19,831.316
2008-06-20,826.059
2008-06-23,819.726
2008-06-24,821.208
2008-06-25,818.918
2008-06-26,822.916
2008-06-27,819.608
2008-06-30,820.974
2008-07-01,822.116
2008-07-02,804.946
2008-07-03,796.4
2008-07-04,797.598
2008-07-07,799.346
2008-07-08,782.578
2008-07-09,780.074
2008-07-10,784.873
2008-07-11,789.445
2008-07-14,784.502
2008-07-15,790.038
2008-07-16,783.691
2008-07-17,786.389
2008-07-18,768.017
2008-07-21,767.155
2008-07-22,782.198
2008-07-23,786.607
2008-07-24,805.45
2008-07-25,789.873
2008-07-28,791.705
2008-07-29,779.451
2008-07-30,793.464
2008-07-31,793.921
2008-08-01,778.934
2008-08-04,756.909
2008-08-05,754.617
2008-08-06,769.671
2008-08-07,755.432
2008-08-08,752.643
2008-08-11,762.453
2008-08-12,751.603
2008-08-13,744.151
2008-08-14,732.613
2008-08-15,735.748
2008-08-18,743.06
2008-08-19,734.623
2008-08-20,739.648
2008-08-21,745.469
2008-08-22,728.978
2008-08-25,741.447
2008-08-26,735.555
2008-08-27,733.32
2008-08-28,733.346
2008-08-29,757.885
2008-09-01,746.348
2008-09-02,725.517
2008-09-03,730.936
2008-09-04,720.412
2008-09-05,718.813
2008-09-08,729.76
2008-09-09,718.164
2008-09-10,716.132
2008-09-11,705.656
2008-09-12,709.295
2008-09-15,716.037
2008-09-16,706.138
2008-09-17,702.624
2008-09-18,705.037
2008-09-19,704.867
2008-09-22,704.537
2008-09-23,711.534
2008-09-24,709.544
2008-09-25,706.08
2008-09-26,697.232
2008-09-29,695.982
2008-09-30,674.448
2008-10-01,677.607
2008-10-02,657.977
2008-10-03,639.274
2008-10-06,632.634
2008-10-07,611.04
2008-10-08,571.324
2008-10-09,571.446
2008-10-10,544.509
2008-10-13,538.917
2008-10-14,596.2
2008-10-15,607.842
2008-10-16,565.636
2008-10-17,581.018
2008-10-20,601.52
2008-10-21,611.678
2008-10-22,587.77
2008-10-23,587.262
2008-10-24,575.418
2008-10-27,534.98
2008-10-28,558.35
2008-10-29,571.006
2008-10-30,606.968
2008-10-31,595.219
2008-11-03,591.636
2008-11-04,614.819
2008-11-05,642.948
2008-11-06,624.229
2008-11-07,604.384
2008-11-10,628.78
2008-11-11,627.362
2008-11-12,632.959
2008-11-13,613.132
2008-11-14,609.966
2008-11-17,611.165
2008-11-18,605.366
2008-11-19,607.726
2008-11-20,597.928
2008-11-21,609.8
2008-11-24,600.658
2008-11-25,616.862
2008-11-26,609.219
2008-11-27,608.504
2008-11-28,619.211
2008-12-01,621.517
2008-12-02,599.322
2008-12-03,611.618
2008-12-04,613.654
2008-12-05,618.962
2008-12-08,629.921
2008-12-09,631.565
2008-12-10,634.9
2008-12-11,648.618
2008-12-12,631.267
2008-12-15,659.243
2008-12-16,654.35
2008-12-17,671.318
2008-12-18,661.84
2008-12-19,650.218
2008-12-22,655.719
2008-12-23,654.379
2008-12-24,643.507
2008-12-25,649.999
2008-12-26,655.565
2008-12-29,668.007
2008-12-30,670.58
2008-12-31,667.103
2009-01-01,667.103
2009-01-02,664.72
2009-01-05,649.741
2009-01-06,639.816
2009-01-07,649.194
2009-01-08,644.669
2009-01-09,648.35
2009-01-12,655.654
2009-01-13,630.473
2009-01-14,640.175
2009-01-15,625.568
2009-01-16,633.567
2009-01-19,634.534
2009-01-20,626.174
2009-01-21,638.499
2009-01-22,640.641
2009-01-23,622.502
2009-01-26,619.245
2009-01-27,642.732
2009-01-28,635.567
2009-01-29,637.596
2009-01-30,628.816
2009-02-02,621.663
2009-02-03,619.885
2009-02-04,626.467
2009-02-05,613.487
2009-02-06,605.112
2009-02-09,589.171
2009-02-10,594.839
2009-02-11,600.702
2009-02-12,591.185
2009-02-13,588.462
2009-02-16,593.962
2009-02-17,583.609
2009-02-18,575.254
2009-02-19,572.433
2009-02-20,561.083
2009-02-23,558.289
2009-02-24,542.77
2009-02-25,546.539
2009-02-26,537.181
2009-02-27,548.329
2009-03-02,539.275
2009-03-03,529.415
2009-03-04,533.136
2009-03-05,546.712
2009-03-06,537.055
2009-03-09,525.983
2009-03-10,522.0
2009-03-11,534.334
2009-03-12,525.113
2009-03-13,532.503
2009-03-16,545.843
2009-03-17,546.74
2009-03-18,546.769
2009-03-19,572.151
2009-03-20,558.262
2009-03-23,566.737
2009-03-24,575.39
2009-03-25,582.24
2009-03-26,587.03
2009-03-27,589.782
2009-03-30,576.533
2009-03-31,559.07
2009-04-01,569.414
2009-04-02,577.494
2009-04-03,572.838
2009-04-06,563.168
2009-04-07,565.831
2009-04-08,558.247
2009-04-09,569.343
2009-04-10,568.715
2009-04-13,570.517
2009-04-14,575.429
2009-04-15,574.182
2009-04-16,573.711
2009-04-17,578.338
2009-04-20,586.366
2009-04-21,577.77
2009-04-22,575.362
2009-04-23,584.63
2009-04-24,580.337
2009-04-27,586.217
2009-04-28,574.629
2009-04-29,572.289
2009-04-30,575.956
2009-05-01,572.248
2009-05-04,571.903
2009-05-05,574.94
2009-05-06,575.813
2009-05-07,589.895
2009-05-08,597.123
2009-05-11,610.241
2009-05-12,613.529
2009-05-13,622.292
2009-05-14,615.735
2009-05-15,627.389
2009-05-18,617.833
2009-05-19,623.244
2009-05-20,635.935
2009-05-21,638.865
2009-05-22,636.822
2009-05-25,640.586
2009-05-26,646.094
2009-05-27,643.551
2009-05-28,637.278
2009-05-29,646.552
2009-06-01,646.152
2009-06-02,653.008
2009-06-03,659.412
2009-06-04,655.997
2009-06-05,645.656
2009-06-08,645.569
2009-06-09,649.919
2009-06-10,656.464
2009-06-11,660.25
2009-06-12,663.244
2009-06-15,670.419
2009-06-16,658.152
2009-06-17,679.588
2009-06-18,670.989
2009-06-19,663.035
2009-06-22,678.357
2009-06-23,668.605
2009-06-24,668.868
2009-06-25,676.587
2009-06-26,691.164
2009-06-29,682.287
2009-06-30,684.353
2009-07-01,683.767
2009-07-02,689.601
2009-07-03,686.767
2009-07-06,692.275
2009-07-07,689.656
2009-07-08,684.975
2009-07-09,683.085
2009-07-10,685.618
2009-07-13,658.612
2009-07-14,667.883
2009-07-15,662.992
2009-07-16,668.76
2009-07-17,670.691
2009-07-20,667.393
2009-07-21,693.377
2009-07-22,698.187
2009-07-23,691.391
2009-07-24,699.974
2009-07-27,697.881
2009-07-28,700.994
2009-07-29,699.728
2009-07-30,694.431
2009-07-31,705.475
2009-08-03,711.561
2009-08-04,711.043
2009-08-05,706.5
2009-08-06,704.882
2009-08-07,688.613
2009-08-10,696.513
2009-08-11,714.3
2009-08-12,705.01
2009-08-13,718.949
2009-08-14,730.61
2009-08-17,718.85
2009-08-18,716.821
2009-08-19,719.994
2009-08-20,725.791
2009-08-21,717.757
2009-08-24,730.147
2009-08-25,729.304
2009-08-26,738.52
2009-08-27,738.032
2009-08-28,739.983
2009-08-31,743.342
2009-09-01,743.986
2009-09-02,736.217
2009-09-03,731.761
2009-09-04,722.939
2009-09-07,726.193
2009-09-08,736.521
2009-09-09,737.894
2009-09-10,750.101
2009-09-11,751.329
2009-09-14,738.264
2009-09-15,734.482
2009-09-16,733.681
2009-09-17,737.511
2009-09-18,734.982
2009-09-21,727.691
2009-09-22,736.393
2009-09-23,734.459
2009-09-24,747.908
2009-09-25,749.338
2009-09-28,741.271
2009-09-29,733.773
2009-09-30,745.319
2009-10-01,732.081
2009-10-02,716.185
2009-10-05,703.949
2009-10-06,712.104
2009-10-07,722.298
2009-10-08,726.239
2009-10-09,725.657
2009-10-12,723.271
2009-10-13,729.278
2009-10-14,725.114
2009-10-15,723.108
2009-10-16,717.748
2009-10-19,723.611
2009-10-20,727.801
2009-10-21,726.592
2009-10-22,721.815
2009-10-23,717.601
2009-10-26,724.091
2009-10-27,711.054
2009-10-28,713.503
2009-10-29,702.776
2009-10-30,721.518
2009-11-02,715.673
2009-11-03,716.982
2009-11-04,712.207
2009-11-05,707.669
2009-11-06,711.934
2009-11-09,709.618
2009-11-10,711.313
2009-11-11,705.274
2009-11-12,689.562
2009-11-13,694.836
2009-11-16,691.466
2009-11-17,681.451
2009-11-18,676.895
2009-11-19,677.076
2009-11-20,680.134
2009-11-23,680.096
2009-11-24,672.016
2009-11-25,678.798
2009-11-26,688.242
2009-11-27,675.228
2009-11-30,699.092
2009-12-01,713.628
2009-12-02,707.55
2009-12-03,720.013
2009-12-04,702.153
2009-12-07,712.985
2009-12-08,719.093
2009-12-09,716.597
2009-12-10,704.988
2009-12-11,704.368
2009-12-14,712.95
2009-12-15,703.663
2009-12-16,707.733
2009-12-17,701.606
2009-12-18,697.583
2009-12-21,696.182
2009-12-22,695.412
2009-12-23,698.15
2009-12-24,698.918
2009-12-25,697.328
2009-12-28,703.764
2009-12-29,702.593
2009-12-30,690.378
2009-12-31,687.3
2010-01-01,687.3
2010-01-04,700.035
2010-01-05,706.49
2010-01-06,701.425
2010-01-07,696.186
2010-01-08,703.622
2010-01-11,711.429
2010-01-12,726.619
2010-01-13,719.709
2010-01-14,730.594
2010-01-15,736.034
2010-01-18,733.154
2010-01-19,730.397
2010-01-20,728.1
2010-01-21,733.074
2010-01-22,731.912
2010-01-25,727.859
2010-01-26,720.491
2010-01-27,713.091
2010-01-28,714.882
2010-01-29,702.504
2010-02-01,694.915
2010-02-02,708.085
2010-02-03,707.547
2010-02-04,712.336
2010-02-05,705.547
2010-02-08,698.646
2010-02-09,696.137
2010-02-10,693.731
2010-02-11,694.195
2010-02-12,699.61
2010-02-15,695.957
2010-02-16,693.877
2010-02-17,699.659
2010-02-18,701.496
2010-02-19,684.789
2010-02-22,701.996
2010-02-23,708.896
2010-02-24,703.676
2010-02-25,710.69
2010-02-26,713.174
2010-03-01,712.765
2010-03-02,717.498
2010-03-03,723.861
2010-03-04,716.265
2010-03-05,714.078
2010-03-08,723.183
2010-03-09,727.963
2010-03-10,720.579
2010-03-11,727.476
2010-03-12,729.197
2010-03-15,734.275
2010-03-16,732.851
2010-03-17,739.378
2010-03-18,736.851
2010-03-19,740.341
2010-03-22,744.247
2010-03-23,743.378
2010-03-24,732.788
2010-03-25,725.857
2010-03-26,736.992
2010-03-29,742.198
2010-03-30,750.249
2010-03-31,745.409
2010-04-01,746.415
2010-04-02,748.489
2010-04-05,751.793
2010-04-06,750.831
2010-04-07,757.441
2010-04-08,756.726
2010-04-09,758.496
2010-04-12,761.744
2010-04-13,757.177
2010-04-14,756.745
2010-04-15,764.005
2010-04-16,764.268
2010-04-19,752.344
2010-04-20,745.805
2010-04-21,758.857
2010-04-22,758.027
2010-04-23,752.287
2010-04-26,765.538
2010-04-27,770.289
2010-04-28,752.342
2010-04-29,751.104
2010-04-30,760.511
2010-05-03,756.487
2010-05-04,756.447
2010-05-05,757.569
2010-05-06,748.121
2010-05-07,745.914
2010-05-10,736.878
2010-05-11,735.046
2010-05-12,729.236
2010-05-13,744.298
2010-05-14,746.878
2010-05-17,726.083
2010-05-18,716.599
2010-05-19,723.841
2010-05-20,731.126
2010-05-21,711.984
2010-05-24,708.259
2010-05-25,696.096
2010-05-26,687.713
2010-05-27,694.497
2010-05-28,704.078
2010-05-31,712.278
2010-06-01,707.184
2010-06-02,692.887
2010-06-03,706.593
2010-06-04,712.513
2010-06-07,691.45
2010-06-08,700.623
2010-06-09,690.018
2010-06-10,697.985
2010-06-11,705.032
2010-06-14,716.18
2010-06-15,719.624
2010-06-16,726.956
2010-06-17,726.869
2010-06-18,727.146
2010-06-21,737.763
2010-06-22,739.088
2010-06-23,731.457
2010-06-24,738.042
2010-06-25,728.276
2010-06-28,720.391
2010-06-29,719.449
2010-06-30,711.273
2010-07-01,710.493
2010-07-02,710.543
2010-07-05,717.849
2010-07-06,726.43
2010-07-07,717.284
2010-07-08,718.788
2010-07-09,720.634
2010-07-12,718.201
2010-07-13,715.294
2010-07-14,724.476
2010-07-15,722.985
2010-07-16,719.055
2010-07-19,716.898
2010-07-20,710.299
2010-07-21,705.2
2010-07-22,700.617
2010-07-23,710.672
2010-07-26,720.186
2010-07-27,715.178
2010-07-28,728.268
2010-07-29,727.912
2010-07-30,720.029
2010-08-02,719.521
2010-08-03,729.954
2010-08-04,714.489
2010-08-05,725.409
2010-08-06,735.66
