Date,ITALY MID GROWTH Mid Cap
2010-09-22,498.414
2010-09-23,491.234
2010-09-24,505.626
2010-09-27,500.578
2010-09-28,506.469
2010-09-29,504.178
2010-09-30,511.073
2010-10-01,513.152
2010-10-04,506.917
2010-10-05,527.518
2010-10-06,532.306
2010-10-07,533.345
2010-10-08,531.278
2010-10-11,535.863
2010-10-12,531.136
2010-10-13,546.538
2010-10-14,547.952
2010-10-15,546.969
2010-10-18,551.958
2010-10-19,540.004
2010-10-20,553.888
2010-10-21,560.47
2010-10-22,557.973
2010-10-25,556.471
2010-10-26,552.606
2010-10-27,548.005
2010-10-28,554.148
2010-10-29,548.499
2010-11-01,540.879
2010-11-02,548.846
2010-11-03,545.299
2010-11-04,565.386
2010-11-05,551.772
2010-11-08,545.667
2010-11-09,553.362
2010-11-10,531.011
2010-11-11,528.124
2010-11-12,527.958
2010-11-15,529.078
2010-11-16,517.71
2010-11-17,520.468
2010-11-18,527.797
2010-11-19,529.562
2010-11-22,517.85
2010-11-23,500.516
2010-11-24,504.348
2010-11-25,503.838
2010-11-26,495.928
2010-11-29,478.904
2010-11-30,472.827
2010-12-01,484.217
2010-12-02,497.478
2010-12-03,509.697
2010-12-06,501.189
2010-12-07,509.578
2010-12-08,509.45
2010-12-09,506.353
2010-12-10,510.649
2010-12-13,517.67
2010-12-14,517.605
2010-12-15,514.469
2010-12-16,510.565
2010-12-17,509.223
2010-12-20,509.407
2010-12-21,514.074
2010-12-22,514.411
2010-12-23,516.251
2010-12-24,518.285
2010-12-27,513.71
2010-12-28,511.21
2010-12-29,514.903
2010-12-30,518.896
2010-12-31,524.111
2011-01-03,525.032
2011-01-04,532.991
2011-01-05,530.535
2011-01-06,532.286
2011-01-07,534.319
2011-01-10,527.606
2011-01-11,538.826
2011-01-12,548.481
2011-01-13,556.121
2011-01-14,561.799
2011-01-17,560.473
2011-01-18,564.217
2011-01-19,559.809
2011-01-20,540.192
2011-01-21,551.718
2011-01-24,547.92
2011-01-25,552.745
2011-01-26,559.872
2011-01-27,559.428
2011-01-28,543.339
2011-01-31,549.175
2011-02-01,558.844
2011-02-02,553.464
2011-02-03,549.448
2011-02-04,551.806
2011-02-07,554.799
2011-02-08,563.869
2011-02-09,564.337
2011-02-10,559.263
2011-02-11,559.115
2011-02-14,560.564
2011-02-15,560.311
2011-02-16,557.381
2011-02-17,559.591
2011-02-18,560.638
2011-02-21,547.232
2011-02-22,545.595
2011-02-23,544.532
2011-02-24,550.677
2011-02-25,551.357
2011-02-28,554.755
2011-03-01,554.992
2011-03-02,560.313
2011-03-03,559.935
2011-03-04,548.725
2011-03-07,554.585
2011-03-08,552.342
2011-03-09,559.23
2011-03-10,540.262
2011-03-11,535.449
2011-03-14,537.833
2011-03-15,533.675
2011-03-16,522.929
2011-03-17,536.749
2011-03-18,544.656
2011-03-21,553.839
2011-03-22,548.439
2011-03-23,548.084
2011-03-24,562.998
2011-03-25,559.893
2011-03-28,563.065
2011-03-29,565.125
2011-03-30,580.838
2011-03-31,579.054
2011-04-01,586.222
2011-04-04,595.615
2011-04-05,598.482
2011-04-06,607.608
2011-04-07,594.41
2011-04-08,609.339
2011-04-11,606.818
2011-04-12,598.588
2011-04-13,602.305
2011-04-14,595.383
2011-04-15,601.387
2011-04-18,576.249
2011-04-19,585.476
2011-04-20,609.547
2011-04-21,620.525
2011-04-22,620.525
2011-04-25,620.077
2011-04-26,633.319
2011-04-27,632.371
2011-04-28,646.023
2011-04-29,648.779
2011-05-02,655.485
2011-05-03,645.383
2011-05-04,638.304
2011-05-05,623.391
2011-05-06,622.865
2011-05-09,610.838
2011-05-10,625.411
2011-05-11,625.368
2011-05-12,610.316
2011-05-13,601.781
2011-05-16,600.228
2011-05-17,586.776
2011-05-18,589.804
2011-05-19,593.406
2011-05-20,585.147
2011-05-23,565.802
2011-05-24,575.499
2011-05-25,581.835
2011-05-26,579.042
2011-05-27,589.268
2011-05-30,599.371
2011-05-31,612.629
2011-06-01,610.874
2011-06-02,603.794
2011-06-03,610.117
2011-06-06,610.215
2011-06-07,613.89
2011-06-08,600.821
2011-06-09,603.541
2011-06-10,591.287
2011-06-13,594.0
2011-06-14,601.191
2011-06-15,585.556
2011-06-16,574.29
2011-06-17,584.019
2011-06-20,581.222
2011-06-21,590.686
2011-06-22,589.769
2011-06-23,561.211
2011-06-24,563.909
2011-06-27,572.74
2011-06-28,571.418
2011-06-29,578.978
2011-06-30,588.683
2011-07-01,593.574
2011-07-04,597.404
2011-07-05,589.461
2011-07-06,571.898
2011-07-07,580.98
2011-07-08,562.408
2011-07-11,534.257
2011-07-12,540.631
2011-07-13,550.732
2011-07-14,538.661
2011-07-15,530.934
2011-07-18,513.047
2011-07-19,524.08
2011-07-20,532.647
2011-07-21,550.13
2011-07-22,554.478
2011-07-25,544.66
2011-07-26,547.161
2011-07-27,527.836
2011-07-28,527.281
2011-07-29,529.157
2011-08-01,504.532
2011-08-02,490.95
2011-08-03,491.929
2011-08-04,472.422
2011-08-05,462.587
2011-08-08,437.861
2011-08-09,446.066
2011-08-10,420.432
2011-08-11,443.613
2011-08-12,457.972
2011-08-15,465.382
2011-08-16,456.653
2011-08-17,463.292
2011-08-18,436.462
2011-08-19,433.972
2011-08-22,435.667
2011-08-23,429.495
2011-08-24,442.097
2011-08-25,442.867
2011-08-26,442.057
2011-08-29,456.239
2011-08-30,453.255
2011-08-31,468.437
2011-09-01,463.119
2011-09-02,445.959
2011-09-05,424.841
2011-09-06,417.637
2011-09-07,434.123
2011-09-08,438.272
2011-09-09,413.72
2011-09-12,401.768
2011-09-13,413.186
2011-09-14,426.546
2011-09-15,441.839
2011-09-16,446.361
2011-09-19,433.624
2011-09-20,444.196
2011-09-21,440.034
2011-09-22,411.083
2011-09-23,406.903
2011-09-26,411.686
2011-09-27,431.631
2011-09-28,430.348
2011-09-29,433.633
2011-09-30,421.317
2011-10-03,413.788
2011-10-04,402.003
2011-10-05,414.101
2011-10-06,431.579
2011-10-07,432.631
2011-10-10,451.918
2011-10-11,452.4
2011-10-12,468.702
2011-10-13,460.467
2011-10-14,473.117
2011-10-17,461.214
2011-10-18,466.108
2011-10-19,468.889
2011-10-20,447.288
2011-10-21,460.817
2011-10-24,466.097
2011-10-25,463.944
2011-10-26,460.278
2011-10-27,489.06
2011-10-28,481.943
2011-10-31,460.081
2011-11-01,433.472
2011-11-02,439.269
2011-11-03,449.4
2011-11-04,443.161
2011-11-07,445.586
2011-11-08,448.676
2011-11-09,427.822
2011-11-10,434.354
2011-11-11,456.678
2011-11-14,443.535
2011-11-15,440.514
2011-11-16,440.485
2011-11-17,433.82
2011-11-18,433.362
2011-11-21,413.435
2011-11-22,414.121
2011-11-23,400.509
2011-11-24,398.566
2011-11-25,392.532
2011-11-28,405.708
2011-11-29,408.247
2011-11-30,430.465
2011-12-01,428.174
2011-12-02,429.123
2011-12-05,441.795
2011-12-06,433.744
2011-12-07,430.273
2011-12-08,414.483
2011-12-09,427.827
2011-12-12,406.189
2011-12-13,403.953
2011-12-14,387.387
2011-12-15,393.195
2011-12-16,394.22
2011-12-19,388.028
2011-12-20,410.177
2011-12-21,400.854
2011-12-22,405.788
2011-12-23,404.477
2011-12-26,404.477
2011-12-27,401.626
2011-12-28,394.727
2011-12-29,394.58
2011-12-30,399.526
2012-01-02,409.573
2012-01-03,421.014
2012-01-04,410.83
2012-01-05,400.034
2012-01-06,400.295
2012-01-09,393.579
2012-01-10,405.112
2012-01-11,400.011
2012-01-12,413.143
2012-01-13,403.578
2012-01-16,413.455
2012-01-17,420.22
2012-01-18,421.607
2012-01-19,430.849
2012-01-20,435.027
2012-01-23,442.475
2012-01-24,436.619
2012-01-25,437.663
2012-01-26,453.158
2012-01-27,447.578
2012-01-30,439.361
2012-01-31,442.712
2012-02-01,458.731
2012-02-02,458.889
2012-02-03,459.869
2012-02-06,454.202
2012-02-07,459.123
2012-02-08,466.043
2012-02-09,468.216
2012-02-10,456.073
2012-02-13,457.825
2012-02-14,457.328
2012-02-15,458.281
2012-02-16,456.459
2012-02-17,471.336
2012-02-20,476.869
2012-02-21,479.066
2012-02-22,471.587
2012-02-23,464.61
2012-02-24,470.106
2012-02-27,460.003
2012-02-28,461.725
2012-02-29,458.886
2012-03-01,471.739
2012-03-02,467.779
2012-03-05,464.278
2012-03-06,444.663
2012-03-07,449.005
2012-03-08,469.356
2012-03-09,458.176
2012-03-12,464.266
2012-03-13,474.454
2012-03-14,474.807
2012-03-15,480.619
2012-03-16,478.268
2012-03-19,480.483
2012-03-20,471.006
2012-03-21,466.941
2012-03-22,457.555
2012-03-23,468.868
2012-03-26,474.714
2012-03-27,479.101
2012-03-28,472.974
2012-03-29,459.187
2012-03-30,462.931
2012-04-02,463.974
2012-04-03,461.387
2012-04-04,437.801
2012-04-05,438.466
2012-04-06,438.466
2012-04-09,438.718
2012-04-10,418.55
2012-04-11,423.948
2012-04-12,437.974
2012-04-13,421.872
2012-04-16,422.682
2012-04-17,437.546
2012-04-18,423.201
2012-04-19,416.365
2012-04-20,418.293
2012-04-23,403.701
2012-04-24,417.94
2012-04-25,422.994
2012-04-26,421.015
2012-04-27,430.995
2012-04-30,421.821
2012-05-01,421.487
2012-05-02,415.327
2012-05-03,417.554
2012-05-04,408.063
2012-05-07,417.122
2012-05-08,403.046
2012-05-09,399.063
2012-05-10,402.305
2012-05-11,409.949
2012-05-14,393.588
2012-05-15,386.188
2012-05-16,381.572
2012-05-17,376.14
2012-05-18,374.115
2012-05-21,384.558
2012-05-22,398.734
2012-05-23,378.903
2012-05-24,381.626
2012-05-25,379.437
2012-05-28,378.378
2012-05-29,387.178
2012-05-30,371.28
2012-05-31,364.2
2012-06-01,354.398
2012-06-04,357.038
2012-06-05,358.11
2012-06-06,369.798
2012-06-07,379.065
2012-06-08,367.961
2012-06-11,363.162
2012-06-12,358.068
2012-06-13,352.226
2012-06-14,352.363
2012-06-15,366.726
2012-06-18,366.075
2012-06-19,376.265
2012-06-20,389.896
2012-06-21,384.93
2012-06-22,377.363
2012-06-25,361.896
2012-06-26,354.908
2012-06-27,359.599
2012-06-28,359.032
2012-06-29,390.35
2012-07-02,389.379
2012-07-03,402.077
2012-07-04,403.904
2012-07-05,396.576
2012-07-06,380.178
2012-07-09,378.903
2012-07-10,382.843
2012-07-11,376.657
2012-07-12,371.924
2012-07-13,375.168
2012-07-16,381.453
2012-07-17,376.032
2012-07-18,379.176
2012-07-19,382.12
2012-07-20,362.319
2012-07-23,346.09
2012-07-24,342.729
2012-07-25,353.054
2012-07-26,369.845
2012-07-27,382.794
2012-07-30,391.588
2012-07-31,385.744
2012-08-01,387.823
2012-08-02,368.735
2012-08-03,393.798
2012-08-06,406.425
2012-08-07,409.075
2012-08-08,401.794
2012-08-09,401.9
2012-08-10,400.834
2012-08-13,399.378
2012-08-14,402.381
2012-08-15,401.091
2012-08-16,408.062
2012-08-17,416.151
2012-08-20,408.884
2012-08-21,422.944
2012-08-22,422.239
2012-08-23,423.531
2012-08-24,414.82
2012-08-27,417.52
2012-08-28,417.503
2012-08-29,416.977
2012-08-30,408.23
2012-08-31,417.126
2012-09-03,419.291
2012-09-04,416.081
2012-09-05,418.633
2012-09-06,437.073
2012-09-07,450.997
2012-09-10,454.077
2012-09-11,461.428
2012-09-12,467.93
2012-09-13,461.463
2012-09-14,486.668
2012-09-17,479.498
2012-09-18,466.582
2012-09-19,468.803
2012-09-20,457.377
2012-09-21,459.779
2012-09-24,456.684
2012-09-25,457.268
2012-09-26,437.658
2012-09-27,434.733
2012-09-28,428.548
2012-10-01,443.271
2012-10-02,446.122
2012-10-03,445.634
2012-10-04,454.662
2012-10-05,464.15
2012-10-08,449.745
2012-10-09,443.766
2012-10-10,442.652
2012-10-11,454.138
2012-10-12,449.227
2012-10-15,447.671
2012-10-16,452.657
2012-10-17,463.62
2012-10-18,464.601
2012-10-19,456.207
2012-10-22,457.418
2012-10-23,448.154
2012-10-24,449.84
2012-10-25,446.539
2012-10-26,446.287
2012-10-29,442.162
2012-10-30,444.837
2012-10-31,441.715
2012-11-01,447.685
2012-11-02,443.332
2012-11-05,435.674
2012-11-06,442.17
2012-11-07,426.868
2012-11-08,417.076
2012-11-09,413.365
2012-11-12,409.29
2012-11-13,410.209
2012-11-14,404.31
2012-11-15,404.376
2012-11-16,394.974
2012-11-19,413.715
2012-11-20,406.595
2012-11-21,410.327
2012-11-22,416.732
2012-11-23,420.03
2012-11-26,417.642
2012-11-27,413.213
2012-11-28,416.581
2012-11-29,429.769
2012-11-30,432.685
2012-12-03,434.157
2012-12-04,436.161
2012-12-05,434.584
2012-12-06,429.486
2012-12-07,429.012
2012-12-10,421.665
2012-12-11,428.543
2012-12-12,430.561
2012-12-13,437.389
2012-12-14,437.355
2012-12-17,444.15
2012-12-18,448.611
2012-12-19,450.129
2012-12-20,451.781
2012-12-21,448.621
2012-12-24,449.319
2012-12-25,449.319
2012-12-26,450.238
2012-12-27,452.619
2012-12-28,448.878
2012-12-31,447.622
2013-01-01,447.622
2013-01-02,461.003
2013-01-03,460.297
2013-01-04,460.557
2013-01-07,462.654
2013-01-08,461.26
2013-01-09,466.36
2013-01-10,479.035
2013-01-11,481.624
2013-01-14,492.003
2013-01-15,489.167
2013-01-16,483.679
2013-01-17,503.694
2013-01-18,502.601
2013-01-21,516.954
2013-01-22,521.119
2013-01-23,520.556
2013-01-24,516.552
2013-01-25,515.792
2013-01-28,518.627
2013-01-29,516.423
2013-01-30,502.694
2013-01-31,506.656
2013-02-01,512.622
2013-02-04,481.993
2013-02-05,481.31
2013-02-06,481.151
2013-02-07,484.256
2013-02-08,494.45
2013-02-11,490.652
2013-02-12,489.539
2013-02-13,493.43
2013-02-14,485.449
2013-02-15,487.024
2013-02-18,485.014
2013-02-19,488.566
2013-02-20,489.107
2013-02-21,467.805
2013-02-22,461.937
2013-02-25,468.13
2013-02-26,458.425
2013-02-27,472.994
2013-02-28,475.574
2013-03-01,462.964
2013-03-04,460.652
2013-03-05,475.318
2013-03-06,472.259
2013-03-07,474.854
2013-03-08,487.48
2013-03-11,498.105
2013-03-12,487.264
2013-03-13,479.248
2013-03-14,484.252
2013-03-15,489.941
2013-03-18,487.592
2013-03-19,477.329
2013-03-20,479.197
2013-03-21,470.823
2013-03-22,476.815
2013-03-25,464.492
2013-03-26,459.536
2013-03-27,453.141
2013-03-28,451.077
2013-03-29,451.077
2013-04-01,451.288
2013-04-02,454.767
2013-04-03,450.985
2013-04-04,444.068
2013-04-05,447.887
2013-04-08,435.976
2013-04-09,437.389
2013-04-10,458.883
2013-04-11,459.821
2013-04-12,446.849
2013-04-15,431.017
2013-04-16,437.629
2013-04-17,427.569
2013-04-18,428.976
2013-04-19,432.765
2013-04-22,435.746
2013-04-23,454.773
2013-04-24,463.868
2013-04-25,475.008
2013-04-26,466.7
2013-04-29,476.599
2013-04-30,472.084
2013-05-01,472.406
2013-05-02,469.395
2013-05-03,480.706
2013-05-06,474.419
2013-05-07,479.146
2013-05-08,500.312
2013-05-09,490.093
2013-05-10,492.7
2013-05-13,495.602
2013-05-14,501.631
2013-05-15,515.08
2013-05-16,517.19
2013-05-17,515.282
2013-05-20,523.403
2013-05-21,526.022
2013-05-22,529.157
2013-05-23,509.498
2013-05-24,521.756
2013-05-27,534.466
2013-05-28,543.19
2013-05-29,541.542
2013-05-30,562.431
2013-05-31,567.528
2013-06-03,582.768
2013-06-04,575.647
2013-06-05,575.395
2013-06-06,560.037
2013-06-07,568.925
2013-06-10,561.454
2013-06-11,558.508
2013-06-12,546.806
2013-06-13,544.054
2013-06-14,546.246
2013-06-17,552.503
2013-06-18,554.546
2013-06-19,547.873
2013-06-20,518.263
2013-06-21,506.49
2013-06-24,505.548
2013-06-25,515.544
2013-06-26,517.394
2013-06-27,521.231
2013-06-28,510.358
2013-07-01,522.124
2013-07-02,516.417
2013-07-03,505.819
2013-07-04,522.517
2013-07-05,511.633
2013-07-08,524.453
2013-07-09,518.103
2013-07-10,528.5
2013-07-11,532.801
2013-07-12,527.045
2013-07-15,536.094
2013-07-16,537.226
2013-07-17,539.837
2013-07-18,551.999
2013-07-19,559.509
2013-07-22,565.026
2013-07-23,569.633
2013-07-24,579.411
2013-07-25,577.404
2013-07-26,574.142
2013-07-29,578.709
2013-07-30,575.582
2013-07-31,567.276
2013-08-01,586.009
2013-08-02,590.284
2013-08-05,592.987
2013-08-06,586.46
2013-08-07,586.451
2013-08-08,600.949
2013-08-09,603.817
2013-08-12,607.593
2013-08-13,615.065
2013-08-14,616.737
2013-08-15,616.039
2013-08-16,620.022
2013-08-19,608.785
2013-08-20,598.652
2013-08-21,593.141
2013-08-22,609.947
2013-08-23,605.49
2013-08-26,593.28
2013-08-27,583.172
2013-08-28,575.885
2013-08-29,573.693
2013-08-30,562.816
2013-09-02,571.407
2013-09-03,571.023
2013-09-04,568.156
2013-09-05,570.42
2013-09-06,577.86
2013-09-09,596.256
2013-09-10,596.928
2013-09-11,604.742
2013-09-12,599.235
2013-09-13,596.607
2013-09-16,603.47
2013-09-17,602.677
2013-09-18,608.408
2013-09-19,622.575
2013-09-20,619.916
2013-09-23,621.431
2013-09-24,623.243
2013-09-25,627.414
2013-09-26,618.741
2013-09-27,617.384
2013-09-30,607.133
2013-10-01,628.727
2013-10-02,630.529
2013-10-03,624.746
2013-10-04,637.984
2013-10-07,642.712
2013-10-08,635.489
2013-10-09,632.568
2013-10-10,639.165
2013-10-11,643.882
2013-10-14,646.143
2013-10-15,633.28
2013-10-16,626.645
2013-10-17,627.666
2013-10-18,634.509
2013-10-21,629.806
2013-10-22,651.165
2013-10-23,638.898
2013-10-24,644.683
2013-10-25,631.437
2013-10-28,622.58
2013-10-29,629.322
2013-10-30,621.824
2013-10-31,619.033
2013-11-01,600.177
2013-11-04,610.153
2013-11-05,600.63
2013-11-06,618.958
2013-11-07,617.434
2013-11-08,618.224
2013-11-11,626.592
2013-11-12,625.779
2013-11-13,616.68
2013-11-14,618.112
2013-11-15,621.876
2013-11-18,641.005
2013-11-19,633.6
2013-11-20,629.18
2013-11-21,632.352
2013-11-22,639.986
2013-11-25,631.873
2013-11-26,629.653
2013-11-27,636.945
2013-11-28,646.028
2013-11-29,641.296
2013-12-02,626.541
2013-12-03,615.545
2013-12-04,611.459
2013-12-05,605.503
2013-12-06,610.664
2013-12-09,624.071
2013-12-10,626.855
2013-12-11,616.239
2013-12-12,607.742
2013-12-13,603.357
2013-12-16,612.229
2013-12-17,608.292
2013-12-18,616.482
2013-12-19,620.339
2013-12-20,623.395
2013-12-23,633.377
2013-12-24,631.552
2013-12-25,631.552
2013-12-26,632.73
2013-12-27,643.805
2013-12-30,649.556
2013-12-31,647.911
2014-01-01,647.911
2014-01-02,655.04
2014-01-03,654.277
2014-01-06,660.145
2014-01-07,656.793
2014-01-08,646.008
2014-01-09,654.209
2014-01-10,660.846
2014-01-13,670.099
2014-01-14,676.077
2014-01-15,687.219
2014-01-16,691.835
2014-01-17,700.698
2014-01-20,694.281
2014-01-21,691.062
2014-01-22,685.27
2014-01-23,690.154
2014-01-24,677.45
2014-01-27,669.632
2014-01-28,673.958
2014-01-29,677.959
2014-01-30,674.175
2014-01-31,667.649
2014-02-03,648.626
2014-02-04,652.365
2014-02-05,661.49
2014-02-06,677.862
2014-02-07,678.118
2014-02-10,683.184
2014-02-11,688.685
2014-02-12,692.802
2014-02-13,695.315
2014-02-14,710.662
2014-02-17,707.387
2014-02-18,711.947
2014-02-19,712.436
2014-02-20,712.339
2014-02-21,714.847
2014-02-24,711.97
2014-02-25,709.027
2014-02-26,711.176
2014-02-27,711.931
2014-02-28,721.53
2014-03-03,693.204
2014-03-04,716.501
2014-03-05,732.617
2014-03-06,746.341
2014-03-07,741.525
2014-03-10,742.456
2014-03-11,741.851
2014-03-12,745.89
2014-03-13,739.932
2014-03-14,733.375
2014-03-17,746.129
2014-03-18,738.331
2014-03-19,736.02
2014-03-20,733.347
2014-03-21,727.477
2014-03-24,715.27
2014-03-25,721.489
2014-03-26,732.97
2014-03-27,734.711
2014-03-28,750.548
2014-03-31,763.777
2014-04-01,785.397
2014-04-02,775.388
2014-04-03,782.67
2014-04-04,795.441
2014-04-07,791.043
2014-04-08,780.394
2014-04-09,787.303
2014-04-10,776.663
2014-04-11,776.967
2014-04-14,771.677
2014-04-15,743.446
2014-04-16,776.76
2014-04-17,785.625
2014-04-18,785.625
2014-04-21,783.837
2014-04-22,796.917
2014-04-23,786.251
2014-04-24,788.175
2014-04-25,778.048
2014-04-28,780.99
2014-04-29,793.728
2014-04-30,788.486
2014-05-01,788.486
2014-05-02,791.422
2014-05-05,785.925
2014-05-06,783.587
2014-05-07,754.117
2014-05-08,756.421
2014-05-09,732.628
2014-05-12,733.554
2014-05-13,724.856
2014-05-14,721.537
2014-05-15,689.218
2014-05-16,697.459
2014-05-19,700.4
2014-05-20,702.24
2014-05-21,708.3
2014-05-22,697.078
2014-05-23,713.207
2014-05-26,742.976
2014-05-27,735.125
2014-05-28,741.213
2014-05-29,738.121
2014-05-30,748.048
2014-06-02,754.495
2014-06-03,749.29
2014-06-04,746.459
2014-06-05,753.443
2014-06-06,763.939
2014-06-09,765.701
2014-06-10,798.384
2014-06-11,750.391
2014-06-12,751.445
2014-06-13,754.112
2014-06-16,785.839
2014-06-17,813.575
2014-06-18,805.747
2014-06-19,780.246
2014-06-20,781.259
2014-06-23,771.908
2014-06-24,746.77
2014-06-25,708.177
2014-06-26,703.253
2014-06-27,698.694
2014-06-30,692.252
2014-07-01,714.349
2014-07-02,713.928
2014-07-03,725.385
2014-07-04,711.496
2014-07-07,702.78
2014-07-08,678.607
2014-07-09,687.853
2014-07-10,667.308
2014-07-11,669.313
2014-07-14,664.568
2014-07-15,662.011
2014-07-16,676.762
2014-07-17,667.521
2014-07-18,670.796
2014-07-21,658.387
2014-07-22,667.346
2014-07-23,664.016
2014-07-24,680.88
2014-07-25,678.959
2014-07-28,670.069
2014-07-29,670.239
2014-07-30,663.584
2014-07-31,649.552
2014-08-01,646.439
2014-08-04,644.574
2014-08-05,624.726
2014-08-06,601.232
2014-08-07,590.963
2014-08-08,594.144
2014-08-11,600.604
2014-08-12,604.912
2014-08-13,605.167
2014-08-14,603.84
2014-08-15,603.953
2014-08-18,608.289
2014-08-19,603.531
2014-08-20,600.05
2014-08-21,611.755
2014-08-22,611.524
2014-08-25,623.47
2014-08-26,633.631
2014-08-27,639.861
2014-08-28,624.047
2014-08-29,627.302
2014-09-01,619.705
2014-09-02,622.331
2014-09-03,633.997
2014-09-04,640.312
2014-09-05,638.921
2014-09-08,630.998
2014-09-09,623.282
2014-09-10,627.73
2014-09-11,629.166
2014-09-12,628.236
2014-09-15,619.493
2014-09-16,618.6
2014-09-17,626.081
2014-09-18,619.774
2014-09-19,612.67
2014-09-22,602.151
2014-09-23,594.325
2014-09-24,600.055
2014-09-25,591.389
2014-09-26,599.175
2014-09-29,590.915
2014-09-30,596.714
2014-10-01,583.565
2014-10-02,565.16
2014-10-03,569.785
2014-10-06,570.573
2014-10-07,564.8
2014-10-08,566.066
2014-10-09,557.911
2014-10-10,545.48
2014-10-13,549.986
2014-10-14,549.351
2014-10-15,530.767
2014-10-16,523.684
2014-10-17,545.968
2014-10-20,541.001
2014-10-21,554.224
2014-10-22,558.331
2014-10-23,560.418
2014-10-24,563.869
2014-10-27,533.087
2014-10-28,545.358
2014-10-29,550.539
2014-10-30,541.894
2014-10-31,550.336
2014-11-03,544.075
2014-11-04,537.256
2014-11-05,544.627
2014-11-06,538.018
2014-11-07,539.434
2014-11-10,541.611
2014-11-11,546.906
2014-11-12,542.635
2014-11-13,551.937
2014-11-14,557.767
2014-11-17,566.174
2014-11-18,574.738
2014-11-19,565.711
2014-11-20,564.257
2014-11-21,573.315
2014-11-24,576.897
2014-11-25,581.581
2014-11-26,580.642
2014-11-27,577.279
2014-11-28,571.509
2014-12-01,567.322
2014-12-02,567.37
2014-12-03,573.35
2014-12-04,561.833
2014-12-05,576.762
2014-12-08,573.694
2014-12-09,558.469
2014-12-10,541.867
2014-12-11,530.364
2014-12-12,521.399
2014-12-15,507.475
2014-12-16,528.74
2014-12-17,516.11
2014-12-18,520.381
2014-12-19,519.97
2014-12-22,519.445
2014-12-23,523.949
2014-12-24,524.508
2014-12-25,524.508
2014-12-26,523.691
2014-12-29,522.398
2014-12-30,518.86
2014-12-31,516.13
2015-01-01,516.13
2015-01-02,517.36
2015-01-05,496.307
2015-01-06,491.674
2015-01-07,485.639
2015-01-08,504.527
2015-01-09,492.031
2015-01-12,493.429
2015-01-13,499.94
2015-01-14,494.631
2015-01-15,492.717
2015-01-16,499.194
2015-01-19,517.175
2015-01-20,520.843
2015-01-21,529.898
2015-01-22,536.968
2015-01-23,532.577
2015-01-26,541.984
2015-01-27,541.842
2015-01-28,535.395
2015-01-29,536.797
2015-01-30,532.496
2015-02-02,538.469
2015-02-03,560.153
2015-02-04,563.537
2015-02-05,563.659
2015-02-06,558.661
2015-02-09,547.557
2015-02-10,559.122
2015-02-11,553.214
2015-02-12,576.985
2015-02-13,579.59
2015-02-16,583.408
2015-02-17,585.125
2015-02-18,593.947
2015-02-19,606.992
2015-02-20,610.467
2015-02-23,624.561
2015-02-24,623.375
2015-02-25,612.377
2015-02-26,613.114
2015-02-27,616.42
2015-03-02,617.98
2015-03-03,601.09
2015-03-04,602.992
2015-03-05,607.593
2015-03-06,601.167
2015-03-09,605.802
2015-03-10,598.13
2015-03-11,610.763
2015-03-12,615.014
2015-03-13,617.372
2015-03-16,622.979
2015-03-17,611.925
2015-03-18,606.371
2015-03-19,617.598
2015-03-20,629.977
2015-03-23,634.116
2015-03-24,641.914
2015-03-25,643.481
2015-03-26,633.421
2015-03-27,632.33
2015-03-30,637.896
2015-03-31,629.975
2015-04-01,633.503
2015-04-02,647.089
2015-04-03,647.089
2015-04-06,656.068
2015-04-07,651.948
2015-04-08,649.574
2015-04-09,652.346
2015-04-10,646.151
2015-04-13,643.209
2015-04-14,646.352
2015-04-15,648.102
2015-04-16,640.058
2015-04-17,631.139
2015-04-20,636.729
2015-04-21,635.893
2015-04-22,634.115
2015-04-23,631.063
2015-04-24,644.427
2015-04-27,659.134
2015-04-28,652.249
2015-04-29,638.975
2015-04-30,632.829
2015-05-01,633.789
2015-05-04,629.972
2015-05-05,625.176
2015-05-06,630.174
2015-05-07,639.749
2015-05-08,646.838
2015-05-11,646.436
2015-05-12,641.91
2015-05-13,652.797
2015-05-14,662.085
2015-05-15,662.099
2015-05-18,658.59
2015-05-19,657.93
2015-05-20,656.525
2015-05-21,658.781
2015-05-22,656.514
2015-05-25,635.105
2015-05-26,633.061
2015-05-27,644.081
2015-05-28,644.701
2015-05-29,642.735
2015-06-01,635.561
2015-06-02,652.148
2015-06-03,663.281
2015-06-04,658.286
2015-06-05,632.516
2015-06-08,633.164
2015-06-09,633.797
2015-06-10,649.331
2015-06-11,644.486
2015-06-12,640.222
2015-06-15,622.34
2015-06-16,624.546
2015-06-17,621.658
2015-06-18,634.933
2015-06-19,637.624
2015-06-22,665.304
2015-06-23,652.326
2015-06-24,650.988
2015-06-25,658.744
2015-06-26,658.964
2015-06-29,624.596
2015-06-30,621.249
2015-07-01,635.701
2015-07-02,623.659
2015-07-03,620.599
2015-07-06,593.526
2015-07-07,570.816
2015-07-08,592.952
2015-07-09,611.754
2015-07-10,635.191
2015-07-13,628.456
2015-07-14,630.214
2015-07-15,636.09
2015-07-16,646.066
2015-07-17,642.204
2015-07-20,653.685
2015-07-21,648.683
2015-07-22,649.013
2015-07-23,653.424
2015-07-24,646.304
2015-07-27,634.708
2015-07-28,644.807
2015-07-29,640.059
2015-07-30,640.953
2015-07-31,649.968
2015-08-03,652.171
2015-08-04,645.687
