Date,ITALY MID GROWTH Mid Cap
2005-11-10,559.333
2005-11-11,563.0
2005-11-14,559.417
2005-11-15,559.129
2005-11-16,560.584
2005-11-17,568.337
2005-11-18,568.475
2005-11-21,571.535
2005-11-22,572.379
2005-11-23,579.016
2005-11-24,579.514
2005-11-25,578.505
2005-11-28,577.592
2005-11-29,575.23
2005-11-30,575.6
2005-12-01,579.065
2005-12-02,579.878
2005-12-05,582.221
2005-12-06,587.025
2005-12-07,580.305
2005-12-08,588.744
2005-12-09,588.112
2005-12-12,595.307
2005-12-13,593.829
2005-12-14,594.816
2005-12-15,583.595
2005-12-16,589.938
2005-12-19,595.037
2005-12-20,592.775
2005-12-21,591.654
2005-12-22,596.12
2005-12-23,595.533
2005-12-26,595.533
2005-12-27,593.588
2005-12-28,599.063
2005-12-29,595.734
2005-12-30,588.535
2006-01-02,592.253
2006-01-03,605.508
2006-01-04,620.493
2006-01-05,615.257
2006-01-06,620.636
2006-01-09,614.241
2006-01-10,611.985
2006-01-11,619.54
2006-01-12,622.302
2006-01-13,620.391
2006-01-16,626.278
2006-01-17,624.136
2006-01-18,622.367
2006-01-19,629.526
2006-01-20,620.879
2006-01-23,633.191
2006-01-24,632.635
2006-01-25,638.736
2006-01-26,649.062
2006-01-27,642.965
2006-01-30,645.223
2006-01-31,644.963
2006-02-01,649.3
2006-02-02,642.665
2006-02-03,638.581
2006-02-06,655.044
2006-02-07,651.171
2006-02-08,654.217
2006-02-09,659.994
2006-02-10,653.446
2006-02-13,654.061
2006-02-14,653.145
2006-02-15,655.254
2006-02-16,660.633
2006-02-17,672.0
2006-02-20,682.183
2006-02-21,675.223
2006-02-22,678.897
2006-02-23,681.431
2006-02-24,688.998
2006-02-27,699.687
2006-02-28,688.409
2006-03-01,696.097
2006-03-02,693.223
2006-03-03,699.809
2006-03-06,699.645
2006-03-07,684.526
2006-03-08,682.297
2006-03-09,694.824
2006-03-10,702.092
2006-03-13,704.154
2006-03-14,718.118
2006-03-15,722.233
2006-03-16,732.202
2006-03-17,734.316
2006-03-20,736.089
2006-03-21,731.191
2006-03-22,731.708
2006-03-23,716.319
2006-03-24,717.074
2006-03-27,711.764
2006-03-28,703.409
2006-03-29,703.618
2006-03-30,722.516
2006-03-31,714.832
2006-04-03,723.208
2006-04-04,734.171
2006-04-05,741.399
2006-04-06,740.447
2006-04-07,721.595
2006-04-10,730.61
2006-04-11,716.056
2006-04-12,717.762
2006-04-13,714.867
2006-04-14,714.867
2006-04-17,726.221
2006-04-18,725.099
2006-04-19,738.692
2006-04-20,740.745
2006-04-21,743.294
2006-04-24,743.817
2006-04-25,744.635
2006-04-26,756.229
2006-04-27,759.565
2006-04-28,755.041
2006-05-01,756.36
2006-05-02,764.211
2006-05-03,753.425
2006-05-04,766.822
2006-05-05,773.452
2006-05-08,770.741
2006-05-09,775.655
2006-05-10,779.705
2006-05-11,780.715
2006-05-12,770.676
2006-05-15,756.502
2006-05-16,747.041
2006-05-17,721.627
2006-05-18,722.491
2006-05-19,716.899
2006-05-22,701.393
2006-05-23,719.681
2006-05-24,712.229
2006-05-25,721.981
2006-05-26,733.34
2006-05-29,735.351
2006-05-30,723.295
2006-05-31,736.505
2006-06-01,739.12
2006-06-02,749.476
2006-06-05,747.627
2006-06-06,721.22
2006-06-07,718.023
2006-06-08,688.865
2006-06-09,700.36
2006-06-12,688.704
2006-06-13,672.666
2006-06-14,679.719
2006-06-15,696.584
2006-06-16,689.021
2006-06-19,690.187
2006-06-20,691.008
2006-06-21,696.636
2006-06-22,698.384
2006-06-23,698.779
2006-06-26,700.52
2006-06-27,698.715
2006-06-28,698.139
2006-06-29,706.997
2006-06-30,731.494
2006-07-03,739.255
2006-07-04,742.912
2006-07-05,731.861
2006-07-06,737.168
2006-07-07,746.893
2006-07-10,747.892
2006-07-11,741.372
2006-07-12,740.222
2006-07-13,731.79
2006-07-14,730.712
2006-07-17,718.576
2006-07-18,711.006
2006-07-19,737.795
2006-07-20,743.284
2006-07-21,739.792
2006-07-24,745.995
2006-07-25,745.842
2006-07-26,749.787
2006-07-27,760.97
2006-07-28,767.803
2006-07-31,762.039
2006-08-01,760.465
2006-08-02,770.458
2006-08-03,763.685
2006-08-04,772.485
2006-08-07,766.111
2006-08-08,768.777
2006-08-09,770.328
2006-08-10,757.321
2006-08-11,757.525
2006-08-14,758.886
2006-08-15,761.387
2006-08-16,773.488
2006-08-17,774.811
2006-08-18,774.432
2006-08-21,777.791
2006-08-22,773.829
2006-08-23,770.786
2006-08-24,775.39
2006-08-25,776.387
2006-08-28,779.306
2006-08-29,779.562
2006-08-30,792.17
2006-08-31,794.0
2006-09-01,795.728
2006-09-04,800.888
2006-09-05,790.255
2006-09-06,781.028
2006-09-07,771.178
2006-09-08,772.645
2006-09-11,772.732
2006-09-12,778.816
2006-09-13,778.655
2006-09-14,781.692
2006-09-15,773.733
2006-09-18,776.53
2006-09-19,771.9
2006-09-20,780.494
2006-09-21,779.398
2006-09-22,778.164
2006-09-25,773.816
2006-09-26,774.841
2006-09-27,779.531
2006-09-28,780.13
2006-09-29,779.496
2006-10-02,785.079
2006-10-03,787.175
2006-10-04,792.103
2006-10-05,800.381
2006-10-06,793.141
2006-10-09,798.087
2006-10-10,803.351
2006-10-11,801.886
2006-10-12,802.635
2006-10-13,804.597
2006-10-16,803.958
2006-10-17,788.447
2006-10-18,793.873
2006-10-19,804.215
2006-10-20,804.016
2006-10-23,798.77
2006-10-24,801.573
2006-10-25,807.563
2006-10-26,811.724
2006-10-27,811.01
2006-10-30,811.036
2006-10-31,823.346
2006-11-01,834.419
2006-11-02,829.137
2006-11-03,827.222
2006-11-06,836.591
2006-11-07,840.566
2006-11-08,839.049
2006-11-09,841.699
2006-11-10,848.171
2006-11-13,845.387
2006-11-14,840.769
2006-11-15,841.923
2006-11-16,844.994
2006-11-17,842.96
2006-11-20,843.817
2006-11-21,849.9
2006-11-22,862.153
2006-11-23,860.571
2006-11-24,864.623
2006-11-27,853.8
2006-11-28,854.551
2006-11-29,868.802
2006-11-30,866.637
2006-12-01,873.061
2006-12-04,876.221
2006-12-05,882.381
2006-12-06,884.752
2006-12-07,888.449
2006-12-08,897.074
2006-12-11,892.751
2006-12-12,893.309
2006-12-13,895.386
2006-12-14,893.036
2006-12-15,892.069
2006-12-18,890.049
2006-12-19,895.158
2006-12-20,906.237
2006-12-21,908.516
2006-12-22,896.382
2006-12-25,896.382
2006-12-26,894.985
2006-12-27,903.172
2006-12-28,901.72
2006-12-29,904.294
2007-01-01,904.294
2007-01-02,926.094
2007-01-03,919.02
2007-01-04,905.296
2007-01-05,900.361
2007-01-08,902.693
2007-01-09,900.151
2007-01-10,893.432
2007-01-11,897.419
2007-01-12,901.903
2007-01-15,904.672
2007-01-16,900.119
2007-01-17,896.923
2007-01-18,897.498
2007-01-19,903.753
2007-01-22,904.602
2007-01-23,911.74
2007-01-24,915.189
2007-01-25,912.633
2007-01-26,904.058
2007-01-29,906.624
2007-01-30,908.902
2007-01-31,917.235
2007-02-01,922.016
2007-02-02,917.613
2007-02-05,913.401
2007-02-06,913.883
2007-02-07,929.614
2007-02-08,926.343
2007-02-09,928.178
2007-02-12,921.566
2007-02-13,930.544
2007-02-14,941.742
2007-02-15,945.523
2007-02-16,943.468
2007-02-19,951.923
2007-02-20,945.461
2007-02-21,937.781
2007-02-22,940.923
2007-02-23,947.242
2007-02-26,952.074
2007-02-27,924.329
2007-02-28,916.672
2007-03-01,900.678
2007-03-02,903.226
2007-03-05,894.05
2007-03-06,892.671
2007-03-07,898.782
2007-03-08,911.899
2007-03-09,912.934
2007-03-12,914.54
2007-03-13,905.697
2007-03-14,887.066
2007-03-15,902.855
2007-03-16,899.63
2007-03-19,909.75
2007-03-20,911.698
2007-03-21,919.823
2007-03-22,935.375
2007-03-23,936.35
2007-03-26,928.442
2007-03-27,930.591
2007-03-28,927.076
2007-03-29,939.53
2007-03-30,942.415
2007-04-02,945.47
2007-04-03,951.95
2007-04-04,951.431
2007-04-05,958.755
2007-04-06,958.755
2007-04-09,953.761
2007-04-10,968.593
2007-04-11,965.112
2007-04-12,966.638
2007-04-13,975.882
2007-04-16,990.088
2007-04-17,988.385
2007-04-18,985.837
2007-04-19,989.533
2007-04-20,998.568
2007-04-23,1002.647
2007-04-24,1002.43
2007-04-25,1018.508
2007-04-26,1013.709
2007-04-27,1008.181
2007-04-30,1013.844
2007-05-01,1010.056
2007-05-02,1011.86
2007-05-03,999.271
2007-05-04,1005.502
2007-05-07,1005.537
2007-05-08,990.239
2007-05-09,997.09
2007-05-10,989.817
2007-05-11,993.013
2007-05-14,991.14
2007-05-15,993.622
2007-05-16,987.809
2007-05-17,992.318
2007-05-18,1007.74
2007-05-21,1004.881
2007-05-22,998.583
2007-05-23,1010.296
2007-05-24,995.696
2007-05-25,999.316
2007-05-28,1001.87
2007-05-29,1002.045
2007-05-30,990.534
2007-05-31,1000.0
2007-06-01,984.509
2007-06-04,982.597
2007-06-05,997.104
2007-06-06,978.97
2007-06-07,959.957
2007-06-08,947.968
2007-06-11,962.935
2007-06-12,952.743
2007-06-13,955.57
2007-06-14,964.397
2007-06-15,972.703
2007-06-18,981.179
2007-06-19,980.834
2007-06-20,978.826
2007-06-21,966.317
2007-06-22,967.496
2007-06-25,968.855
2007-06-26,957.045
2007-06-27,947.375
2007-06-28,960.369
2007-06-29,973.727
2007-07-02,964.335
2007-07-03,971.467
2007-07-04,969.995
2007-07-05,957.366
2007-07-06,959.598
2007-07-09,963.94
2007-07-10,959.728
2007-07-11,957.214
2007-07-12,964.359
2007-07-13,967.366
2007-07-16,965.15
2007-07-17,961.136
2007-07-18,954.728
2007-07-19,963.433
2007-07-20,954.035
2007-07-23,950.903
2007-07-24,940.637
2007-07-25,914.945
2007-07-26,892.434
2007-07-27,878.18
2007-07-30,871.651
2007-07-31,880.273
2007-08-01,862.301
2007-08-02,860.198
2007-08-03,870.063
2007-08-06,869.83
2007-08-07,872.95
2007-08-08,885.459
2007-08-09,870.947
2007-08-10,843.738
2007-08-13,839.969
2007-08-14,847.225
2007-08-15,840.858
2007-08-16,798.693
2007-08-17,816.089
2007-08-20,821.988
2007-08-21,822.047
2007-08-22,844.247
2007-08-23,845.934
2007-08-24,857.021
2007-08-27,859.657
2007-08-28,852.24
2007-08-29,858.951
2007-08-30,868.608
2007-08-31,884.673
2007-09-03,884.437
2007-09-04,891.389
2007-09-05,873.388
2007-09-06,875.529
2007-09-07,866.466
2007-09-10,861.667
2007-09-11,870.244
2007-09-12,869.551
2007-09-13,863.579
2007-09-14,862.427
2007-09-17,848.586
2007-09-18,858.467
2007-09-19,878.187
2007-09-20,874.053
2007-09-21,878.58
2007-09-24,873.66
2007-09-25,865.929
2007-09-26,870.568
2007-09-27,884.55
2007-09-28,881.823
2007-10-01,891.989
2007-10-02,894.283
2007-10-03,894.633
2007-10-04,896.536
2007-10-05,910.532
2007-10-08,913.584
2007-10-09,921.674
2007-10-10,930.776
2007-10-11,935.893
2007-10-12,928.28
2007-10-15,932.862
2007-10-16,920.26
2007-10-17,931.201
2007-10-18,927.352
2007-10-19,916.09
2007-10-22,895.835
2007-10-23,911.105
2007-10-24,898.795
2007-10-25,913.209
2007-10-26,915.35
2007-10-29,917.225
2007-10-30,914.122
2007-10-31,925.555
2007-11-01,912.901
2007-11-02,919.665
2007-11-05,902.341
2007-11-06,912.73
2007-11-07,915.855
2007-11-08,911.707
2007-11-09,895.541
2007-11-12,893.059
2007-11-13,908.059
2007-11-14,916.216
2007-11-15,916.798
2007-11-16,911.216
2007-11-19,885.605
2007-11-20,899.621
2007-11-21,879.442
2007-11-22,887.594
2007-11-23,900.176
2007-11-26,906.637
2007-11-27,906.482
2007-11-28,911.504
2007-11-29,908.954
2007-11-30,907.25
2007-12-03,905.148
2007-12-04,897.294
2007-12-05,902.929
2007-12-06,893.811
2007-12-07,900.125
2007-12-10,918.699
2007-12-11,915.473
2007-12-12,916.079
2007-12-13,897.091
2007-12-14,892.671
2007-12-17,869.375
2007-12-18,873.097
2007-12-19,861.848
2007-12-20,852.467
2007-12-21,865.229
2007-12-24,867.156
2007-12-25,867.156
2007-12-26,873.116
2007-12-27,883.109
2007-12-28,903.789
2007-12-31,898.626
2008-01-01,898.626
2008-01-02,889.623
2008-01-03,878.239
2008-01-04,850.082
2008-01-07,839.31
2008-01-08,839.677
2008-01-09,823.89
2008-01-10,822.599
2008-01-11,824.566
2008-01-14,839.462
2008-01-15,810.151
2008-01-16,798.903
2008-01-17,795.256
2008-01-18,782.234
2008-01-21,743.595
2008-01-22,761.031
2008-01-23,727.65
2008-01-24,757.659
2008-01-25,776.377
2008-01-28,778.834
2008-01-29,791.257
2008-01-30,786.316
2008-01-31,791.638
2008-02-01,807.652
2008-02-04,809.08
2008-02-05,777.196
2008-02-06,784.653
2008-02-07,758.467
2008-02-08,759.41
2008-02-11,744.517
2008-02-12,769.756
2008-02-13,772.742
2008-02-14,768.632
2008-02-15,764.176
2008-02-18,766.04
2008-02-19,780.264
2008-02-20,771.281
2008-02-21,779.847
2008-02-22,777.453
2008-02-25,791.295
2008-02-26,800.13
2008-02-27,811.287
2008-02-28,805.045
2008-02-29,791.966
2008-03-03,787.833
2008-03-04,780.965
2008-03-05,796.2
2008-03-06,787.665
2008-03-07,770.338
2008-03-10,756.305
2008-03-11,758.854
2008-03-12,773.179
2008-03-13,766.847
2008-03-14,762.131
2008-03-17,738.373
2008-03-18,754.47
2008-03-19,732.763
2008-03-20,716.311
2008-03-21,716.311
2008-03-24,715.288
2008-03-25,744.399
2008-03-26,751.272
2008-03-27,766.807
2008-03-28,764.807
2008-03-31,770.432
2008-04-01,771.043
2008-04-02,782.645
2008-04-03,783.384
2008-04-04,791.807
2008-04-07,799.407
2008-04-08,793.735
2008-04-09,798.541
2008-04-10,790.929
2008-04-11,790.768
2008-04-14,784.197
2008-04-15,765.336
2008-04-16,778.327
2008-04-17,770.568
2008-04-18,775.686
2008-04-21,776.239
2008-04-22,773.42
2008-04-23,777.067
2008-04-24,769.843
2008-04-25,774.906
2008-04-28,771.384
2008-04-29,769.528
2008-04-30,776.639
2008-05-01,770.728
2008-05-02,781.053
2008-05-05,789.02
2008-05-06,786.047
2008-05-07,788.348
2008-05-08,784.787
2008-05-09,775.15
2008-05-12,783.152
2008-05-13,779.617
2008-05-14,785.657
2008-05-15,771.06
2008-05-16,774.555
2008-05-19,781.217
2008-05-20,770.293
2008-05-21,773.034
2008-05-22,774.992
2008-05-23,772.546
2008-05-26,772.728
2008-05-27,767.159
2008-05-28,763.367
2008-05-29,763.586
2008-05-30,776.796
2008-06-02,757.226
2008-06-03,767.007
2008-06-04,761.814
2008-06-05,774.223
2008-06-06,768.432
2008-06-09,762.54
2008-06-10,733.522
2008-06-11,725.395
2008-06-12,729.829
2008-06-13,721.267
2008-06-16,739.809
2008-06-17,746.484
2008-06-18,733.485
2008-06-19,734.032
2008-06-20,725.694
2008-06-23,717.209
2008-06-24,711.643
2008-06-25,725.271
2008-06-26,724.825
2008-06-27,725.932
2008-06-30,725.162
2008-07-01,713.065
2008-07-02,736.495
2008-07-03,727.206
2008-07-04,724.353
2008-07-07,728.502
2008-07-08,722.19
2008-07-09,729.968
2008-07-10,714.783
2008-07-11,707.31
2008-07-14,707.143
2008-07-15,687.923
2008-07-16,694.023
2008-07-17,705.642
2008-07-18,724.648
2008-07-21,728.61
2008-07-22,733.308
2008-07-23,736.597
2008-07-24,720.542
2008-07-25,722.962
2008-07-28,718.649
2008-07-29,707.922
2008-07-30,709.774
2008-07-31,712.42
2008-08-01,710.267
2008-08-04,716.085
2008-08-05,722.973
2008-08-06,722.204
2008-08-07,716.503
2008-08-08,710.398
2008-08-11,718.313
2008-08-12,714.757
2008-08-13,706.111
2008-08-14,710.768
2008-08-15,700.844
2008-08-18,704.565
2008-08-19,690.705
2008-08-20,685.697
2008-08-21,683.166
2008-08-22,689.936
2008-08-25,691.136
2008-08-26,685.402
2008-08-27,694.303
2008-08-28,703.427
2008-08-29,705.783
2008-09-01,703.27
2008-09-02,713.302
2008-09-03,706.888
2008-09-04,682.847
2008-09-05,669.673
2008-09-08,679.052
2008-09-09,669.892
2008-09-10,664.617
2008-09-11,650.22
2008-09-12,667.739
2008-09-15,646.97
2008-09-16,633.951
2008-09-17,620.681
2008-09-18,619.034
2008-09-19,641.785
2008-09-22,644.351
2008-09-23,632.211
2008-09-24,629.385
2008-09-25,644.256
2008-09-26,629.255
2008-09-29,603.413
2008-09-30,606.654
2008-10-01,596.735
2008-10-02,578.006
2008-10-03,578.063
2008-10-06,527.569
2008-10-07,517.552
2008-10-08,504.536
2008-10-09,496.774
2008-10-10,471.379
2008-10-13,515.526
2008-10-14,526.985
2008-10-15,520.108
2008-10-16,506.941
2008-10-17,507.334
2008-10-20,509.956
2008-10-21,474.505
2008-10-22,460.754
2008-10-23,455.685
2008-10-24,443.88
2008-10-27,425.486
2008-10-28,427.793
2008-10-29,451.002
2008-10-30,446.986
2008-10-31,455.469
2008-11-03,473.807
2008-11-04,503.512
2008-11-05,499.893
2008-11-06,477.076
2008-11-07,476.512
2008-11-10,476.708
2008-11-11,452.889
2008-11-12,445.897
2008-11-13,448.822
2008-11-14,453.441
2008-11-17,448.091
2008-11-18,447.192
2008-11-19,437.696
2008-11-20,423.526
2008-11-21,409.445
2008-11-24,440.601
2008-11-25,439.164
2008-11-26,439.735
2008-11-27,438.195
2008-11-28,433.55
2008-12-01,412.705
2008-12-02,418.505
2008-12-03,422.1
2008-12-04,419.341
2008-12-05,412.504
2008-12-08,423.926
2008-12-09,422.277
2008-12-10,429.048
2008-12-11,438.811
2008-12-12,433.485
2008-12-15,440.847
2008-12-16,439.64
2008-12-17,460.801
2008-12-18,476.945
2008-12-19,468.212
2008-12-22,472.762
2008-12-23,462.971
2008-12-24,464.448
2008-12-25,464.448
2008-12-26,466.69
2008-12-29,481.068
2008-12-30,482.682
2008-12-31,474.355
2009-01-01,474.355
2009-01-02,480.098
2009-01-05,472.281
2009-01-06,466.638
2009-01-07,469.065
2009-01-08,466.562
2009-01-09,454.738
2009-01-12,445.602
2009-01-13,434.619
2009-01-14,428.503
2009-01-15,421.019
2009-01-16,434.09
2009-01-19,431.754
2009-01-20,422.833
2009-01-21,418.618
2009-01-22,412.506
2009-01-23,414.529
2009-01-26,434.648
2009-01-27,437.335
2009-01-28,438.436
2009-01-29,431.599
2009-01-30,424.174
2009-02-02,413.629
2009-02-03,425.597
2009-02-04,428.308
2009-02-05,431.412
2009-02-06,437.166
2009-02-09,443.969
2009-02-10,439.256
2009-02-11,432.943
2009-02-12,421.73
2009-02-13,416.762
2009-02-16,415.127
2009-02-17,403.68
2009-02-18,399.934
2009-02-19,402.589
2009-02-20,394.248
2009-02-23,387.156
2009-02-24,385.935
2009-02-25,380.389
2009-02-26,382.657
2009-02-27,377.321
2009-03-02,353.12
2009-03-03,352.527
2009-03-04,354.253
2009-03-05,340.574
2009-03-06,343.852
2009-03-09,339.282
2009-03-10,357.191
2009-03-11,353.526
2009-03-12,357.554
2009-03-13,356.233
2009-03-16,372.523
2009-03-17,370.285
2009-03-18,374.911
2009-03-19,395.874
2009-03-20,397.741
2009-03-23,407.967
2009-03-24,408.343
2009-03-25,419.282
2009-03-26,417.035
2009-03-27,408.989
2009-03-30,390.192
2009-03-31,400.243
2009-04-01,400.998
2009-04-02,413.978
2009-04-03,416.906
2009-04-06,411.447
2009-04-07,409.716
2009-04-08,416.225
2009-04-09,422.262
2009-04-10,422.262
2009-04-13,425.843
2009-04-14,424.456
2009-04-15,422.262
2009-04-16,427.213
2009-04-17,429.566
2009-04-20,415.912
2009-04-21,418.693
2009-04-22,432.312
2009-04-23,438.325
2009-04-24,455.962
2009-04-27,451.143
2009-04-28,442.76
2009-04-29,463.354
2009-04-30,463.114
2009-05-01,463.184
2009-05-04,472.207
2009-05-05,470.096
2009-05-06,474.763
2009-05-07,464.17
2009-05-08,475.363
2009-05-11,475.226
2009-05-12,474.546
2009-05-13,463.034
2009-05-14,466.305
2009-05-15,476.452
2009-05-18,483.906
2009-05-19,494.835
2009-05-20,503.401
2009-05-21,492.752
2009-05-22,501.656
2009-05-25,500.487
2009-05-26,506.989
2009-05-27,503.32
2009-05-28,500.945
2009-05-29,504.826
2009-06-01,511.596
2009-06-02,514.8
2009-06-03,502.515
2009-06-04,505.5
2009-06-05,499.9
2009-06-08,489.513
2009-06-09,496.675
2009-06-10,503.022
2009-06-11,508.528
2009-06-12,498.746
2009-06-15,490.129
2009-06-16,491.934
2009-06-17,474.866
2009-06-18,477.236
2009-06-19,479.274
2009-06-22,468.176
2009-06-23,468.331
2009-06-24,480.26
2009-06-25,475.277
2009-06-26,479.396
2009-06-29,488.964
2009-06-30,488.103
2009-07-01,495.473
2009-07-02,482.239
2009-07-03,480.797
2009-07-06,469.741
2009-07-07,469.217
2009-07-08,458.437
2009-07-09,461.73
2009-07-10,454.162
2009-07-13,461.97
2009-07-14,465.314
2009-07-15,481.408
2009-07-16,484.888
2009-07-17,495.134
2009-07-20,500.215
2009-07-21,506.395
2009-07-22,503.662
2009-07-23,511.82
2009-07-24,506.221
2009-07-27,509.759
2009-07-28,503.401
2009-07-29,507.117
2009-07-30,514.647
2009-07-31,517.554
2009-08-03,532.331
2009-08-04,527.693
2009-08-05,530.376
2009-08-06,525.533
2009-08-07,525.106
2009-08-10,528.802
2009-08-11,519.534
2009-08-12,530.092
2009-08-13,537.203
2009-08-14,538.704
2009-08-17,519.243
2009-08-18,525.296
2009-08-19,526.959
2009-08-20,532.15
2009-08-21,546.041
2009-08-24,553.996
2009-08-25,559.45
2009-08-26,559.985
2009-08-27,559.683
2009-08-28,565.228
2009-08-31,562.519
2009-09-01,550.237
2009-09-02,543.586
2009-09-03,547.847
2009-09-04,550.495
2009-09-07,563.368
2009-09-08,574.33
2009-09-09,582.215
2009-09-10,579.136
2009-09-11,578.735
2009-09-14,580.238
2009-09-15,581.831
2009-09-16,591.216
2009-09-17,593.244
2009-09-18,590.102
2009-09-21,580.495
2009-09-22,592.207
2009-09-23,592.853
2009-09-24,585.616
2009-09-25,580.549
2009-09-28,586.987
2009-09-29,578.437
2009-09-30,581.064
2009-10-01,573.264
2009-10-02,566.981
2009-10-05,572.334
2009-10-06,589.662
2009-10-07,586.07
2009-10-08,593.542
2009-10-09,594.45
2009-10-12,604.267
2009-10-13,602.703
2009-10-14,610.348
2009-10-15,608.841
2009-10-16,602.784
2009-10-19,606.367
2009-10-20,602.033
2009-10-21,601.676
2009-10-22,594.698
2009-10-23,591.898
2009-10-26,580.448
2009-10-27,564.62
2009-10-28,553.567
2009-10-29,567.28
2009-10-30,552.388
2009-11-02,552.859
2009-11-03,541.784
2009-11-04,559.743
2009-11-05,564.798
2009-11-06,569.084
2009-11-09,582.947
2009-11-10,573.062
2009-11-11,575.029
2009-11-12,573.39
2009-11-13,572.973
2009-11-16,580.923
2009-11-17,575.601
2009-11-18,581.604
2009-11-19,566.659
2009-11-20,560.554
2009-11-23,573.582
2009-11-24,570.246
2009-11-25,574.046
2009-11-26,555.678
2009-11-27,561.084
2009-11-30,558.93
2009-12-01,578.795
2009-12-02,579.736
2009-12-03,579.644
2009-12-04,576.24
2009-12-07,568.588
2009-12-08,556.801
2009-12-09,551.287
2009-12-10,555.012
2009-12-11,559.178
2009-12-14,563.644
2009-12-15,553.175
2009-12-16,558.61
2009-12-17,547.211
2009-12-18,539.845
2009-12-21,545.103
2009-12-22,546.267
2009-12-23,550.651
2009-12-24,551.592
2009-12-25,551.592
2009-12-28,556.282
2009-12-29,558.565
2009-12-30,553.487
2009-12-31,555.287
2010-01-01,555.287
2010-01-04,571.276
2010-01-05,571.525
2010-01-06,571.421
2010-01-07,577.548
2010-01-08,581.015
2010-01-11,590.07
2010-01-12,588.444
2010-01-13,591.175
2010-01-14,595.634
2010-01-15,584.364
2010-01-18,583.748
2010-01-19,580.763
2010-01-20,559.497
2010-01-21,547.829
2010-01-22,543.707
2010-01-25,544.784
2010-01-26,543.852
2010-01-27,540.233
2010-01-28,531.05
2010-01-29,532.983
2010-02-01,535.149
2010-02-02,541.587
2010-02-03,539.254
2010-02-04,518.175
2010-02-05,499.044
2010-02-08,498.224
2010-02-09,500.166
2010-02-10,502.251
2010-02-11,495.93
2010-02-12,490.986
2010-02-15,490.88
2010-02-16,498.836
2010-02-17,506.286
2010-02-18,506.6
2010-02-19,507.305
2010-02-22,512.354
2010-02-23,503.622
2010-02-24,506.495
2010-02-25,494.519
2010-02-26,501.441
2010-03-01,505.235
2010-03-02,510.853
2010-03-03,518.211
2010-03-04,520.767
2010-03-05,530.922
2010-03-08,531.524
2010-03-09,528.082
2010-03-10,539.116
2010-03-11,542.342
2010-03-12,546.264
2010-03-15,538.402
2010-03-16,546.918
2010-03-17,548.318
2010-03-18,541.086
2010-03-19,539.317
2010-03-22,538.909
2010-03-23,543.549
2010-03-24,542.405
2010-03-25,547.695
2010-03-26,547.833
2010-03-29,552.742
2010-03-30,544.385
2010-03-31,543.958
2010-04-01,550.502
2010-04-02,550.502
2010-04-05,549.241
2010-04-06,546.459
2010-04-07,549.425
2010-04-08,540.595
2010-04-09,552.218
2010-04-12,557.098
2010-04-13,552.543
2010-04-14,561.851
2010-04-15,561.817
2010-04-16,544.919
2010-04-19,536.682
2010-04-20,548.98
2010-04-21,542.833
2010-04-22,526.874
2010-04-23,533.162
2010-04-26,534.093
2010-04-27,516.724
2010-04-28,502.628
2010-04-29,511.739
2010-04-30,513.59
2010-05-03,511.606
2010-05-04,483.723
2010-05-05,470.919
2010-05-06,456.85
2010-05-07,434.715
2010-05-10,476.981
2010-05-11,467.02
2010-05-12,476.9
2010-05-13,470.273
2010-05-14,444.136
2010-05-17,436.854
2010-05-18,447.783
2010-05-19,436.154
2010-05-20,428.856
2010-05-21,440.753
2010-05-24,432.218
2010-05-25,414.285
2010-05-26,429.916
2010-05-27,443.072
2010-05-28,444.831
2010-05-31,448.445
2010-06-01,445.042
2010-06-02,439.775
2010-06-03,443.851
2010-06-04,421.193
2010-06-07,414.344
2010-06-08,413.14
2010-06-09,427.146
2010-06-10,439.883
2010-06-11,449.563
2010-06-14,469.536
2010-06-15,476.793
2010-06-16,472.046
2010-06-17,473.6
2010-06-18,480.317
2010-06-21,485.695
2010-06-22,477.057
2010-06-23,468.527
2010-06-24,455.064
2010-06-25,452.501
2010-06-28,465.631
2010-06-29,437.85
2010-06-30,442.844
2010-07-01,444.735
2010-07-02,451.216
2010-07-05,446.615
2010-07-06,466.872
2010-07-07,486.742
2010-07-08,488.609
2010-07-09,489.962
2010-07-12,488.224
2010-07-13,500.652
2010-07-14,500.549
2010-07-15,501.859
2010-07-16,498.544
2010-07-19,497.189
2010-07-20,490.678
2010-07-21,495.923
2010-07-22,513.608
2010-07-23,510.688
2010-07-26,518.541
2010-07-27,521.211
2010-07-28,516.945
2010-07-29,522.319
2010-07-30,517.803
2010-08-02,537.303
2010-08-03,536.778
2010-08-04,531.755
2010-08-05,531.751
2010-08-06,530.697
2010-08-09,536.069
2010-08-10,526.098
2010-08-11,501.702
2010-08-12,496.36
2010-08-13,491.103
2010-08-16,492.795
2010-08-17,501.933
2010-08-18,498.95
2010-08-19,489.166
2010-08-20,470.481
2010-08-23,472.755
2010-08-24,462.978
2010-08-25,457.582
2010-08-26,467.361
2010-08-27,468.276
2010-08-30,459.754
2010-08-31,461.062
2010-09-01,484.169
2010-09-02,484.358
2010-09-03,485.205
2010-09-06,488.014
2010-09-07,477.584
2010-09-08,482.192
2010-09-09,488.587
2010-09-10,489.751
2010-09-13,500.429
2010-09-14,505.502
2010-09-15,505.421
2010-09-16,504.604
2010-09-17,500.636
2010-09-20,509.965
2010-09-21,515.596
