Date,ITALY VALUE Standard (Large+Mid Cap)
2005-09-26,1385.905
2005-09-27,1379.211
2005-09-28,1386.404
2005-09-29,1385.053
2005-09-30,1387.453
2005-10-03,1371.203
2005-10-04,1355.122
2005-10-05,1335.694
2005-10-06,1340.776
2005-10-07,1331.88
2005-10-10,1324.816
2005-10-11,1322.715
2005-10-12,1320.117
2005-10-13,1291.026
2005-10-14,1308.515
2005-10-17,1309.157
2005-10-18,1280.532
2005-10-19,1260.598
2005-10-20,1264.858
2005-10-21,1272.357
2005-10-24,1282.478
2005-10-25,1291.021
2005-10-26,1298.828
2005-10-27,1276.279
2005-10-28,1277.83
2005-10-31,1290.954
2005-11-01,1289.241
2005-11-02,1305.823
2005-11-03,1318.36
2005-11-04,1301.195
2005-11-07,1297.664
2005-11-08,1286.795
2005-11-09,1285.309
2005-11-10,1287.434
2005-11-11,1301.363
2005-11-14,1298.922
2005-11-15,1300.336
2005-11-16,1300.024
2005-11-17,1319.953
2005-11-18,1323.091
2005-11-21,1334.829
2005-11-22,1335.768
2005-11-23,1352.694
2005-11-24,1347.822
2005-11-25,1344.103
2005-11-28,1342.229
2005-11-29,1338.987
2005-11-30,1331.716
2005-12-01,1341.801
2005-12-02,1342.789
2005-12-05,1347.769
2005-12-06,1354.673
2005-12-07,1354.256
2005-12-08,1368.325
2005-12-09,1367.684
2005-12-12,1381.639
2005-12-13,1385.701
2005-12-14,1398.73
2005-12-15,1391.179
2005-12-16,1405.957
2005-12-19,1397.726
2005-12-20,1391.064
2005-12-21,1393.103
2005-12-22,1403.781
2005-12-23,1400.326
2005-12-26,1400.326
2005-12-27,1403.643
2005-12-28,1408.387
2005-12-29,1405.134
2005-12-30,1389.818
2006-01-02,1402.489
2006-01-03,1430.279
2006-01-04,1450.168
2006-01-05,1441.773
2006-01-06,1459.793
2006-01-09,1447.842
2006-01-10,1446.939
2006-01-11,1470.69
2006-01-12,1466.404
2006-01-13,1451.11
2006-01-16,1472.656
2006-01-17,1453.466
2006-01-18,1444.904
2006-01-19,1441.892
2006-01-20,1426.627
2006-01-23,1450.876
2006-01-24,1439.361
2006-01-25,1448.164
2006-01-26,1468.117
2006-01-27,1466.461
2006-01-30,1458.986
2006-01-31,1467.41
2006-02-01,1473.053
2006-02-02,1447.98
2006-02-03,1433.35
2006-02-06,1440.8
2006-02-07,1428.746
2006-02-08,1426.815
2006-02-09,1443.183
2006-02-10,1419.981
2006-02-13,1429.859
2006-02-14,1418.439
2006-02-15,1426.911
2006-02-16,1435.903
2006-02-17,1442.438
2006-02-20,1451.948
2006-02-21,1454.807
2006-02-22,1465.83
2006-02-23,1465.011
2006-02-24,1461.098
2006-02-27,1460.964
2006-02-28,1447.719
2006-03-01,1448.023
2006-03-02,1435.322
2006-03-03,1444.297
2006-03-06,1450.019
2006-03-07,1431.857
2006-03-08,1435.04
2006-03-09,1442.571
2006-03-10,1445.009
2006-03-13,1461.088
2006-03-14,1476.734
2006-03-15,1484.148
2006-03-16,1500.222
2006-03-17,1493.048
2006-03-20,1499.398
2006-03-21,1495.041
2006-03-22,1488.172
2006-03-23,1463.78
2006-03-24,1474.078
2006-03-27,1454.137
2006-03-28,1455.632
2006-03-29,1464.174
2006-03-30,1497.32
2006-03-31,1481.254
2006-04-03,1496.731
2006-04-04,1501.245
2006-04-05,1519.344
2006-04-06,1512.131
2006-04-07,1487.057
2006-04-10,1508.411
2006-04-11,1481.169
2006-04-12,1478.465
2006-04-13,1471.539
2006-04-14,1471.539
2006-04-17,1494.911
2006-04-18,1491.766
2006-04-19,1517.845
2006-04-20,1525.288
2006-04-21,1532.527
2006-04-24,1530.765
2006-04-25,1540.164
2006-04-26,1553.29
2006-04-27,1553.822
2006-04-28,1549.38
2006-05-01,1552.086
2006-05-02,1574.687
2006-05-03,1565.14
2006-05-04,1582.819
2006-05-05,1598.228
2006-05-08,1598.617
2006-05-09,1619.094
2006-05-10,1618.995
2006-05-11,1619.343
2006-05-12,1605.222
2006-05-15,1575.699
2006-05-16,1586.432
2006-05-17,1532.994
2006-05-18,1537.783
2006-05-19,1535.825
2006-05-22,1512.692
2006-05-23,1541.862
2006-05-24,1521.22
2006-05-25,1544.292
2006-05-26,1553.313
2006-05-29,1555.515
2006-05-30,1541.974
2006-05-31,1565.6
2006-06-01,1571.645
2006-06-02,1582.766
2006-06-05,1582.318
2006-06-06,1551.436
2006-06-07,1561.311
2006-06-08,1514.668
2006-06-09,1532.503
2006-06-12,1516.192
2006-06-13,1498.771
2006-06-14,1488.12
2006-06-15,1508.702
2006-06-16,1502.87
2006-06-19,1488.797
2006-06-20,1499.167
2006-06-21,1514.06
2006-06-22,1509.483
2006-06-23,1512.26
2006-06-26,1514.17
2006-06-27,1509.922
2006-06-28,1502.126
2006-06-29,1523.734
2006-06-30,1571.335
2006-07-03,1584.896
2006-07-04,1588.843
2006-07-05,1558.045
2006-07-06,1579.646
2006-07-07,1586.56
2006-07-10,1583.281
2006-07-11,1571.521
2006-07-12,1567.402
2006-07-13,1550.312
2006-07-14,1528.333
2006-07-17,1509.375
2006-07-18,1499.7
2006-07-19,1534.723
2006-07-20,1537.379
2006-07-21,1538.159
2006-07-24,1552.563
2006-07-25,1545.794
2006-07-26,1545.237
2006-07-27,1575.8
2006-07-28,1590.106
2006-07-31,1586.251
2006-08-01,1570.404
2006-08-02,1599.27
2006-08-03,1584.702
2006-08-04,1615.514
2006-08-07,1595.656
2006-08-08,1596.999
2006-08-09,1615.242
2006-08-10,1591.518
2006-08-11,1591.251
2006-08-14,1597.599
2006-08-15,1602.864
2006-08-16,1626.231
2006-08-17,1624.084
2006-08-18,1624.26
2006-08-21,1635.378
2006-08-22,1629.982
2006-08-23,1615.471
2006-08-24,1619.063
2006-08-25,1608.299
2006-08-28,1619.911
2006-08-29,1607.421
2006-08-30,1623.051
2006-08-31,1615.37
2006-09-01,1619.213
2006-09-04,1637.181
2006-09-05,1629.015
2006-09-06,1613.251
2006-09-07,1600.64
2006-09-08,1602.244
2006-09-11,1597.767
2006-09-12,1607.361
2006-09-13,1604.888
2006-09-14,1607.753
2006-09-15,1585.282
2006-09-18,1592.238
2006-09-19,1587.191
2006-09-20,1601.773
2006-09-21,1610.338
2006-09-22,1600.557
2006-09-25,1587.322
2006-09-26,1595.23
2006-09-27,1605.372
2006-09-28,1614.052
2006-09-29,1616.652
2006-10-02,1626.027
2006-10-03,1620.973
2006-10-04,1623.99
2006-10-05,1635.48
2006-10-06,1620.296
2006-10-09,1625.301
2006-10-10,1617.08
2006-10-11,1633.386
2006-10-12,1638.366
2006-10-13,1630.909
2006-10-16,1639.475
2006-10-17,1633.307
2006-10-18,1642.552
2006-10-19,1653.444
2006-10-20,1653.922
2006-10-23,1647.869
2006-10-24,1644.802
2006-10-25,1664.952
2006-10-26,1670.8
2006-10-27,1683.24
2006-10-30,1681.217
2006-10-31,1692.906
2006-11-01,1701.285
2006-11-02,1693.903
2006-11-03,1695.724
2006-11-06,1711.737
2006-11-07,1731.852
2006-11-08,1730.982
2006-11-09,1730.882
2006-11-10,1753.382
2006-11-13,1749.003
2006-11-14,1750.201
2006-11-15,1764.341
2006-11-16,1766.566
2006-11-17,1756.72
2006-11-20,1760.963
2006-11-21,1759.91
2006-11-22,1774.859
2006-11-23,1777.22
2006-11-24,1788.594
2006-11-27,1769.225
2006-11-28,1769.112
2006-11-29,1799.809
2006-11-30,1795.133
2006-12-01,1788.101
2006-12-04,1791.225
2006-12-05,1800.501
2006-12-06,1804.11
2006-12-07,1800.595
2006-12-08,1802.914
2006-12-11,1797.908
2006-12-12,1809.268
2006-12-13,1814.991
2006-12-14,1815.928
2006-12-15,1814.749
2006-12-18,1809.94
2006-12-19,1816.408
2006-12-20,1821.208
2006-12-21,1812.445
2006-12-22,1791.847
2006-12-25,1791.847
2006-12-26,1789.055
2006-12-27,1815.585
2006-12-28,1817.481
2006-12-29,1819.117
2007-01-01,1819.117
2007-01-02,1849.883
2007-01-03,1839.117
2007-01-04,1818.255
2007-01-05,1794.566
2007-01-08,1791.362
2007-01-09,1793.212
2007-01-10,1767.712
2007-01-11,1785.523
2007-01-12,1795.488
2007-01-15,1805.848
2007-01-16,1801.473
2007-01-17,1785.233
2007-01-18,1790.222
2007-01-19,1808.166
2007-01-22,1806.648
2007-01-23,1820.399
2007-01-24,1830.869
2007-01-25,1824.505
2007-01-26,1804.677
2007-01-29,1802.833
2007-01-30,1809.387
2007-01-31,1811.199
2007-02-01,1823.548
2007-02-02,1820.676
2007-02-05,1826.238
2007-02-06,1824.872
2007-02-07,1843.273
2007-02-08,1830.324
2007-02-09,1828.121
2007-02-12,1822.286
2007-02-13,1840.754
2007-02-14,1862.745
2007-02-15,1863.195
2007-02-16,1861.329
2007-02-19,1870.979
2007-02-20,1852.051
2007-02-21,1831.87
2007-02-22,1831.794
2007-02-23,1836.606
2007-02-26,1854.957
2007-02-27,1818.287
2007-02-28,1784.897
2007-03-01,1760.556
2007-03-02,1760.596
2007-03-05,1737.735
2007-03-06,1744.587
2007-03-07,1755.328
2007-03-08,1772.228
2007-03-09,1765.855
2007-03-12,1767.682
2007-03-13,1758.099
2007-03-14,1721.83
2007-03-15,1751.131
2007-03-16,1758.807
2007-03-19,1774.076
2007-03-20,1766.455
2007-03-21,1772.691
2007-03-22,1811.297
2007-03-23,1812.698
2007-03-26,1802.347
2007-03-27,1802.369
2007-03-28,1808.569
2007-03-29,1826.587
2007-03-30,1825.169
2007-04-02,1864.421
2007-04-03,1878.866
2007-04-04,1881.356
2007-04-05,1896.024
2007-04-06,1896.024
2007-04-09,1886.146
2007-04-10,1902.813
2007-04-11,1893.26
2007-04-12,1898.527
2007-04-13,1917.411
2007-04-16,1932.045
2007-04-17,1935.745
2007-04-18,1932.19
2007-04-19,1921.579
2007-04-20,1938.343
2007-04-23,1931.88
2007-04-24,1926.049
2007-04-25,1945.704
2007-04-26,1942.578
2007-04-27,1939.846
2007-04-30,1940.507
2007-05-01,1933.255
2007-05-02,1936.152
2007-05-03,1927.075
2007-05-04,1938.229
2007-05-07,1940.71
2007-05-08,1918.515
2007-05-09,1923.357
2007-05-10,1895.692
2007-05-11,1914.7
2007-05-14,1917.765
2007-05-15,1939.975
2007-05-16,1930.711
2007-05-17,1929.467
2007-05-18,1948.331
2007-05-21,1949.771
2007-05-22,1948.804
2007-05-23,1973.003
2007-05-24,1939.578
2007-05-25,1941.552
2007-05-28,1944.365
2007-05-29,1938.295
2007-05-30,1930.966
2007-05-31,1939.436
2007-06-01,1932.553
2007-06-04,1928.776
2007-06-05,1950.5
2007-06-06,1924.719
2007-06-07,1906.705
2007-06-08,1883.43
2007-06-11,1882.745
2007-06-12,1868.339
2007-06-13,1883.97
2007-06-14,1916.684
2007-06-15,1941.894
2007-06-18,1936.33
2007-06-19,1951.81
2007-06-20,1949.311
2007-06-21,1925.901
2007-06-22,1917.75
2007-06-25,1919.627
2007-06-26,1900.814
2007-06-27,1882.213
2007-06-28,1905.687
2007-06-29,1924.159
2007-07-02,1949.314
2007-07-03,1962.712
2007-07-04,1961.131
2007-07-05,1941.815
2007-07-06,1957.976
2007-07-09,1971.357
2007-07-10,1961.274
2007-07-11,1955.317
2007-07-12,1969.9
2007-07-13,1976.538
2007-07-16,1984.864
2007-07-17,1968.912
2007-07-18,1956.874
2007-07-19,1975.256
2007-07-20,1944.059
2007-07-23,1954.291
2007-07-24,1919.962
2007-07-25,1879.932
2007-07-26,1849.364
2007-07-27,1825.592
2007-07-30,1821.933
2007-07-31,1857.065
2007-08-01,1816.098
2007-08-02,1826.575
2007-08-03,1821.509
2007-08-06,1810.503
2007-08-07,1849.708
2007-08-08,1888.052
2007-08-09,1835.767
2007-08-10,1773.657
2007-08-13,1796.81
2007-08-14,1771.201
2007-08-15,1757.889
2007-08-16,1696.748
2007-08-17,1758.11
2007-08-20,1762.034
2007-08-21,1763.609
2007-08-22,1799.168
2007-08-23,1815.52
2007-08-24,1838.818
2007-08-27,1833.702
2007-08-28,1795.055
2007-08-29,1811.69
2007-08-30,1827.527
2007-08-31,1843.477
2007-09-03,1838.769
2007-09-04,1833.621
2007-09-05,1798.447
2007-09-06,1813.925
2007-09-07,1778.631
2007-09-10,1787.133
2007-09-11,1810.88
2007-09-12,1825.711
2007-09-13,1849.341
2007-09-14,1831.106
2007-09-17,1813.496
2007-09-18,1848.876
2007-09-19,1910.914
2007-09-20,1914.824
2007-09-21,1907.213
2007-09-24,1905.827
2007-09-25,1893.304
2007-09-26,1910.265
2007-09-27,1913.871
2007-09-28,1912.708
2007-10-01,1941.423
2007-10-02,1934.18
2007-10-03,1933.243
2007-10-04,1938.534
2007-10-05,1953.69
2007-10-08,1933.934
2007-10-09,1955.335
2007-10-10,1953.332
2007-10-11,1967.425
2007-10-12,1960.313
2007-10-15,1938.632
2007-10-16,1928.795
2007-10-17,1920.961
2007-10-18,1913.683
2007-10-19,1907.003
2007-10-22,1869.955
2007-10-23,1882.077
2007-10-24,1870.112
2007-10-25,1889.067
2007-10-26,1911.666
2007-10-29,1927.621
2007-10-30,1938.991
2007-10-31,1959.276
2007-11-01,1908.252
2007-11-02,1911.835
2007-11-05,1900.442
2007-11-06,1910.622
2007-11-07,1923.471
2007-11-08,1881.366
2007-11-09,1848.251
2007-11-12,1848.744
2007-11-13,1873.489
2007-11-14,1889.442
2007-11-15,1879.054
2007-11-16,1887.844
2007-11-19,1857.04
2007-11-20,1893.527
2007-11-21,1890.255
2007-11-22,1897.756
2007-11-23,1920.895
2007-11-26,1903.883
2007-11-27,1900.284
2007-11-28,1922.168
2007-11-29,1934.668
2007-11-30,1947.408
2007-12-03,1935.942
2007-12-04,1937.145
2007-12-05,1959.721
2007-12-06,1962.819
2007-12-07,1976.452
2007-12-10,1986.429
2007-12-11,1974.727
2007-12-12,1975.099
2007-12-13,1928.501
2007-12-14,1910.311
2007-12-17,1873.689
2007-12-18,1876.116
2007-12-19,1862.006
2007-12-20,1850.697
2007-12-21,1866.781
2007-12-24,1870.938
2007-12-25,1870.938
2007-12-26,1883.797
2007-12-27,1903.176
2007-12-28,1930.632
2007-12-31,1919.603
2008-01-01,1919.603
2008-01-02,1912.105
2008-01-03,1919.707
2008-01-04,1898.81
2008-01-07,1903.543
2008-01-08,1898.01
2008-01-09,1883.401
2008-01-10,1889.977
2008-01-11,1901.233
2008-01-14,1913.603
2008-01-15,1871.339
2008-01-16,1849.469
2008-01-17,1828.273
2008-01-18,1804.955
2008-01-21,1692.048
2008-01-22,1719.334
2008-01-23,1643.784
2008-01-24,1727.487
2008-01-25,1721.521
2008-01-28,1732.948
2008-01-29,1739.614
2008-01-30,1733.894
2008-01-31,1734.97
2008-02-01,1755.113
2008-02-04,1759.788
2008-02-05,1685.082
2008-02-06,1697.931
2008-02-07,1651.48
2008-02-08,1641.1
2008-02-11,1629.038
2008-02-12,1691.623
2008-02-13,1704.12
2008-02-14,1714.075
2008-02-15,1686.855
2008-02-18,1702.021
2008-02-19,1719.375
2008-02-20,1689.022
2008-02-21,1704.367
2008-02-22,1685.539
2008-02-25,1712.635
2008-02-26,1741.307
2008-02-27,1767.951
2008-02-28,1756.294
2008-02-29,1730.622
2008-03-03,1709.55
2008-03-04,1688.262
2008-03-05,1731.068
2008-03-06,1708.216
2008-03-07,1667.415
2008-03-10,1651.918
2008-03-11,1680.866
2008-03-12,1694.399
2008-03-13,1676.576
2008-03-14,1658.813
2008-03-17,1616.719
2008-03-18,1665.846
2008-03-19,1615.732
2008-03-20,1554.326
2008-03-21,1554.326
2008-03-24,1552.108
2008-03-25,1632.687
2008-03-26,1641.985
2008-03-27,1668.12
2008-03-28,1661.155
2008-03-31,1662.004
2008-04-01,1691.768
2008-04-02,1728.796
2008-04-03,1730.367
2008-04-04,1758.778
2008-04-07,1770.736
2008-04-08,1774.198
2008-04-09,1782.699
2008-04-10,1780.784
2008-04-11,1767.122
2008-04-14,1746.808
2008-04-15,1739.885
2008-04-16,1787.031
2008-04-17,1774.673
2008-04-18,1795.396
2008-04-21,1811.149
2008-04-22,1810.838
2008-04-23,1796.553
2008-04-24,1787.322
2008-04-25,1808.024
2008-04-28,1803.155
2008-04-29,1794.185
2008-04-30,1794.993
2008-05-01,1781.331
2008-05-02,1807.564
2008-05-05,1816.883
2008-05-06,1811.686
2008-05-07,1806.763
2008-05-08,1781.792
2008-05-09,1769.104
2008-05-12,1780.799
2008-05-13,1784.182
2008-05-14,1807.481
2008-05-15,1811.6
2008-05-16,1833.167
2008-05-19,1827.963
2008-05-20,1816.609
2008-05-21,1834.353
2008-05-22,1847.571
2008-05-23,1831.675
2008-05-26,1826.43
2008-05-27,1819.555
2008-05-28,1801.458
2008-05-29,1791.772
2008-05-30,1817.691
2008-06-02,1789.731
2008-06-03,1782.834
2008-06-04,1762.845
2008-06-05,1779.236
2008-06-06,1757.69
2008-06-09,1756.004
2008-06-10,1704.699
2008-06-11,1676.728
2008-06-12,1669.606
2008-06-13,1666.44
2008-06-16,1672.053
2008-06-17,1687.821
2008-06-18,1660.369
2008-06-19,1645.383
2008-06-20,1634.31
2008-06-23,1622.194
2008-06-24,1629.521
2008-06-25,1649.159
2008-06-26,1628.892
2008-06-27,1613.352
2008-06-30,1623.067
2008-07-01,1592.205
2008-07-02,1614.491
2008-07-03,1609.058
2008-07-04,1576.038
2008-07-07,1592.956
2008-07-08,1564.322
2008-07-09,1593.01
2008-07-10,1579.798
2008-07-11,1551.949
2008-07-14,1551.623
2008-07-15,1519.583
2008-07-16,1510.109
2008-07-17,1542.968
2008-07-18,1566.723
2008-07-21,1573.694
2008-07-22,1576.682
2008-07-23,1588.153
2008-07-24,1578.394
2008-07-25,1580.575
2008-07-28,1569.742
2008-07-29,1544.77
2008-07-30,1548.168
2008-07-31,1547.638
2008-08-01,1531.922
2008-08-04,1518.147
2008-08-05,1552.882
2008-08-06,1557.145
2008-08-07,1560.215
2008-08-08,1518.099
2008-08-11,1538.997
2008-08-12,1521.937
2008-08-13,1489.771
2008-08-14,1495.139
2008-08-15,1474.264
2008-08-18,1478.861
2008-08-19,1447.608
2008-08-20,1447.408
2008-08-21,1443.954
2008-08-22,1452.312
2008-08-25,1440.493
2008-08-26,1429.643
2008-08-27,1434.025
2008-08-28,1465.358
2008-08-29,1476.517
2008-09-01,1458.104
2008-09-02,1467.881
2008-09-03,1451.211
2008-09-04,1405.624
2008-09-05,1363.481
2008-09-08,1399.09
2008-09-09,1381.592
2008-09-10,1362.133
2008-09-11,1344.598
2008-09-12,1393.715
2008-09-15,1343.362
2008-09-16,1294.346
2008-09-17,1272.761
2008-09-18,1266.738
2008-09-19,1386.07
2008-09-22,1388.804
2008-09-23,1379.324
2008-09-24,1367.543
2008-09-25,1398.98
2008-09-26,1372.061
2008-09-29,1282.92
2008-09-30,1225.601
2008-10-01,1238.05
2008-10-02,1201.24
2008-10-03,1239.734
2008-10-06,1111.346
2008-10-07,1109.691
2008-10-08,1030.955
2008-10-09,1018.934
2008-10-10,920.883
2008-10-13,1042.08
2008-10-14,1094.883
2008-10-15,1022.891
2008-10-16,941.529
2008-10-17,1005.241
2008-10-20,1019.567
2008-10-21,996.593
2008-10-22,939.227
2008-10-23,943.899
2008-10-24,885.38
2008-10-27,835.277
2008-10-28,816.694
2008-10-29,931.811
2008-10-30,948.507
2008-10-31,964.737
2008-11-03,975.227
2008-11-04,1064.336
2008-11-05,1056.54
2008-11-06,975.136
2008-11-07,994.151
2008-11-10,1004.422
2008-11-11,928.034
2008-11-12,903.949
2008-11-13,917.073
2008-11-14,954.456
2008-11-17,915.215
2008-11-18,920.234
2008-11-19,897.312
2008-11-20,867.911
2008-11-21,842.129
2008-11-24,936.992
2008-11-25,941.909
2008-11-26,939.42
2008-11-27,945.718
2008-11-28,921.022
2008-12-01,853.821
2008-12-02,882.135
2008-12-03,880.036
2008-12-04,874.708
2008-12-05,818.775
2008-12-08,907.149
2008-12-09,915.929
2008-12-10,933.079
2008-12-11,940.843
2008-12-12,925.39
2008-12-15,937.275
2008-12-16,958.39
2008-12-17,1003.965
2008-12-18,1027.552
2008-12-19,987.511
2008-12-22,966.146
2008-12-23,963.459
2008-12-24,966.534
2008-12-25,966.534
2008-12-26,971.199
2008-12-29,986.693
2008-12-30,995.292
2008-12-31,978.122
2009-01-01,978.122
2009-01-02,1011.278
2009-01-05,1007.468
2009-01-06,1010.483
2009-01-07,1020.908
2009-01-08,1030.076
2009-01-09,993.11
2009-01-12,970.623
2009-01-13,937.586
2009-01-14,903.1
2009-01-15,881.937
2009-01-16,908.049
2009-01-19,888.571
2009-01-20,858.702
2009-01-21,838.454
2009-01-22,830.764
2009-01-23,822.156
2009-01-26,866.662
2009-01-27,866.146
2009-01-28,893.875
2009-01-29,876.322
2009-01-30,850.88
2009-02-02,831.464
2009-02-03,854.339
2009-02-04,864.878
2009-02-05,861.526
2009-02-06,883.373
2009-02-09,907.389
2009-02-10,887.264
2009-02-11,869.12
2009-02-12,842.524
2009-02-13,857.495
2009-02-16,837.54
2009-02-17,793.218
2009-02-18,784.845
2009-02-19,789.235
2009-02-20,738.743
2009-02-23,739.838
2009-02-24,743.247
2009-02-25,731.74
2009-02-26,758.143
2009-02-27,742.037
2009-03-02,686.457
2009-03-03,665.124
2009-03-04,678.063
2009-03-05,634.906
2009-03-06,608.425
2009-03-09,596.052
2009-03-10,646.46
2009-03-11,648.321
2009-03-12,670.363
2009-03-13,671.22
2009-03-16,691.304
2009-03-17,684.078
2009-03-18,710.081
2009-03-19,757.463
2009-03-20,759.863
2009-03-23,802.376
2009-03-24,800.333
2009-03-25,822.49
2009-03-26,831.805
2009-03-27,806.826
2009-03-30,746.471
2009-03-31,785.198
2009-04-01,792.2
2009-04-02,845.066
2009-04-03,844.402
2009-04-06,831.245
2009-04-07,820.19
2009-04-08,834.474
2009-04-09,851.393
2009-04-10,851.393
2009-04-13,858.613
2009-04-14,870.086
2009-04-15,861.541
2009-04-16,875.95
2009-04-17,880.578
2009-04-20,836.381
2009-04-21,837.549
2009-04-22,859.311
2009-04-23,865.491
2009-04-24,905.296
2009-04-27,906.205
2009-04-28,891.239
2009-04-29,924.801
2009-04-30,935.936
2009-05-01,936.078
2009-05-04,970.831
2009-05-05,964.735
2009-05-06,978.873
2009-05-07,970.829
2009-05-08,1012.7
2009-05-11,1007.255
2009-05-12,1017.967
2009-05-13,971.057
2009-05-14,962.769
2009-05-15,977.48
2009-05-18,1008.822
2009-05-19,1024.194
2009-05-20,1056.81
2009-05-21,1023.303
2009-05-22,1046.375
2009-05-25,1044.411
2009-05-26,1062.37
2009-05-27,1058.618
2009-05-28,1053.864
2009-05-29,1055.308
2009-06-01,1088.169
2009-06-02,1096.15
2009-06-03,1066.471
2009-06-04,1067.903
2009-06-05,1056.252
2009-06-08,1030.993
2009-06-09,1052.598
2009-06-10,1061.746
2009-06-11,1083.618
2009-06-12,1066.791
2009-06-15,1025.073
2009-06-16,1019.151
2009-06-17,993.501
2009-06-18,1013.165
2009-06-19,1018.124
2009-06-22,980.373
2009-06-23,984.393
2009-06-24,1015.305
2009-06-25,999.12
2009-06-26,1005.252
2009-06-29,1017.033
2009-06-30,1012.419
2009-07-01,1042.352
2009-07-02,1007.034
2009-07-03,1007.638
2009-07-06,979.923
2009-07-07,970.725
2009-07-08,945.066
2009-07-09,960.692
2009-07-10,941.368
2009-07-13,960.376
2009-07-14,971.147
2009-07-15,1017.641
2009-07-16,1025.653
2009-07-17,1026.392
2009-07-20,1048.035
2009-07-21,1065.921
2009-07-22,1070.024
2009-07-23,1090.575
2009-07-24,1081.889
2009-07-27,1096.902
2009-07-28,1073.464
2009-07-29,1078.377
2009-07-30,1108.885
2009-07-31,1095.756
2009-08-03,1131.267
2009-08-04,1131.878
2009-08-05,1130.466
2009-08-06,1137.124
2009-08-07,1139.993
2009-08-10,1146.757
2009-08-11,1127.28
2009-08-12,1149.342
2009-08-13,1168.785
2009-08-14,1149.423
2009-08-17,1105.696
2009-08-18,1124.437
2009-08-19,1128.71
2009-08-20,1144.64
2009-08-21,1178.053
2009-08-24,1204.384
2009-08-25,1213.677
2009-08-26,1209.741
2009-08-27,1204.076
2009-08-28,1224.988
2009-08-31,1211.089
2009-09-01,1182.243
2009-09-02,1169.174
2009-09-03,1179.415
2009-09-04,1191.684
2009-09-07,1218.646
2009-09-08,1232.106
2009-09-09,1253.932
2009-09-10,1254.624
2009-09-11,1268.674
2009-09-14,1270.595
2009-09-15,1272.897
2009-09-16,1299.03
2009-09-17,1309.736
2009-09-18,1300.895
2009-09-21,1274.866
2009-09-22,1285.975
2009-09-23,1295.854
2009-09-24,1273.777
2009-09-25,1283.244
2009-09-28,1297.488
2009-09-29,1295.413
2009-09-30,1296.216
2009-10-01,1264.67
2009-10-02,1247.898
2009-10-05,1259.01
2009-10-06,1304.881
2009-10-07,1295.923
2009-10-08,1315.461
2009-10-09,1318.099
2009-10-12,1340.787
2009-10-13,1329.875
2009-10-14,1362.682
2009-10-15,1365.903
2009-10-16,1350.274
2009-10-19,1373.281
2009-10-20,1360.753
2009-10-21,1365.205
2009-10-22,1345.42
2009-10-23,1321.135
2009-10-26,1289.816
2009-10-27,1271.533
2009-10-28,1240.228
2009-10-29,1267.429
2009-10-30,1221.571
2009-11-02,1241.853
2009-11-03,1206.712
2009-11-04,1241.658
2009-11-05,1259.583
2009-11-06,1255.741
2009-11-09,1296.68
2009-11-10,1290.607
2009-11-11,1306.084
2009-11-12,1292.922
2009-11-13,1298.156
2009-11-16,1322.978
2009-11-17,1297.165
2009-11-18,1304.294
2009-11-19,1266.712
2009-11-20,1247.731
2009-11-23,1287.348
2009-11-24,1269.084
2009-11-25,1281.674
2009-11-26,1229.744
2009-11-27,1244.165
2009-11-30,1232.098
2009-12-01,1273.667
2009-12-02,1272.307
2009-12-03,1274.437
2009-12-04,1274.591
2009-12-07,1262.112
2009-12-08,1231.897
2009-12-09,1223.841
2009-12-10,1230.285
2009-12-11,1222.501
2009-12-14,1236.096
2009-12-15,1224.864
2009-12-16,1240.582
2009-12-17,1208.513
2009-12-18,1191.303
2009-12-21,1208.975
2009-12-22,1215.134
2009-12-23,1229.766
2009-12-24,1231.868
2009-12-25,1231.868
2009-12-28,1243.895
2009-12-29,1248.73
2009-12-30,1232.602
2009-12-31,1236.61
2010-01-01,1236.61
2010-01-04,1259.428
2010-01-05,1256.48
2010-01-06,1259.002
2010-01-07,1258.7
2010-01-08,1263.498
2010-01-11,1282.045
2010-01-12,1271.657
2010-01-13,1269.706
2010-01-14,1273.209
2010-01-15,1245.569
2010-01-18,1248.5
2010-01-19,1249.343
2010-01-20,1205.192
2010-01-21,1188.308
2010-01-22,1179.289
2010-01-25,1171.038
2010-01-26,1164.786
2010-01-27,1141.778
2010-01-28,1113.66
2010-01-29,1125.705
2010-02-01,1132.313
2010-02-02,1158.412
2010-02-03,1140.682
2010-02-04,1091.991
2010-02-05,1054.176
2010-02-08,1064.217
2010-02-09,1062.618
2010-02-10,1081.312
2010-02-11,1063.915
2010-02-12,1064.551
2010-02-15,1066.74
2010-02-16,1084.467
2010-02-17,1097.462
2010-02-18,1097.192
2010-02-19,1091.379
2010-02-22,1091.373
2010-02-23,1065.955
2010-02-24,1073.985
2010-02-25,1043.738
2010-02-26,1064.033
2010-03-01,1062.927
2010-03-02,1074.507
2010-03-03,1100.891
2010-03-04,1097.264
2010-03-05,1120.602
2010-03-08,1131.192
2010-03-09,1123.007
2010-03-10,1143.205
2010-03-11,1138.932
2010-03-12,1144.13
2010-03-15,1124.756
2010-03-16,1146.115
2010-03-17,1160.814
2010-03-18,1143.634
2010-03-19,1130.557
2010-03-22,1129.072
2010-03-23,1134.269
2010-03-24,1118.691
2010-03-25,1130.277
2010-03-26,1138.566
2010-03-29,1146.382
