Date,ITALY VALUE Standard (Large+Mid Cap)
2010-01-22,1753.383
2010-01-25,1741.116
2010-01-26,1731.82
2010-01-27,1697.611
2010-01-28,1655.806
2010-01-29,1673.714
2010-02-01,1683.539
2010-02-02,1722.343
2010-02-03,1695.982
2010-02-04,1623.587
2010-02-05,1567.364
2010-02-08,1582.293
2010-02-09,1579.915
2010-02-10,1607.709
2010-02-11,1581.843
2010-02-12,1582.789
2010-02-15,1586.043
2010-02-16,1612.4
2010-02-17,1631.722
2010-02-18,1631.321
2010-02-19,1622.677
2010-02-22,1622.668
2010-02-23,1584.877
2010-02-24,1596.816
2010-02-25,1551.844
2010-02-26,1582.019
2010-03-01,1580.375
2010-03-02,1597.592
2010-03-03,1636.821
2010-03-04,1631.427
2010-03-05,1666.127
2010-03-08,1681.872
2010-03-09,1669.702
2010-03-10,1699.733
2010-03-11,1693.381
2010-03-12,1701.109
2010-03-15,1672.304
2010-03-16,1704.06
2010-03-17,1725.914
2010-03-18,1700.371
2010-03-19,1680.928
2010-03-22,1678.721
2010-03-23,1686.447
2010-03-24,1663.285
2010-03-25,1680.511
2010-03-26,1692.836
2010-03-29,1704.456
2010-03-30,1693.154
2010-03-31,1694.422
2010-04-01,1719.197
2010-04-02,1719.197
2010-04-05,1715.26
2010-04-06,1706.37
2010-04-07,1684.994
2010-04-08,1665.29
2010-04-09,1699.882
2010-04-12,1737.724
2010-04-13,1728.228
2010-04-14,1760.443
2010-04-15,1757.778
2010-04-16,1714.51
2010-04-19,1694.721
2010-04-20,1726.63
2010-04-21,1700.685
2010-04-22,1661.362
2010-04-23,1676.714
2010-04-26,1671.124
2010-04-27,1615.2
2010-04-28,1563.541
2010-04-29,1581.048
2010-04-30,1579.04
2010-05-03,1567.721
2010-05-04,1479.295
2010-05-05,1443.914
2010-05-06,1360.065
2010-05-07,1310.815
2010-05-10,1481.217
2010-05-11,1458.932
2010-05-12,1468.703
2010-05-13,1441.571
2010-05-14,1351.126
2010-05-17,1346.616
2010-05-18,1383.158
2010-05-19,1332.802
2010-05-20,1311.216
2010-05-21,1348.839
2010-05-24,1326.093
2010-05-25,1266.823
2010-05-26,1286.107
2010-05-27,1348.192
2010-05-28,1347.014
2010-05-31,1341.577
2010-06-01,1327.511
2010-06-02,1311.454
2010-06-03,1332.217
2010-06-04,1261.468
2010-06-07,1244.74
2010-06-08,1243.26
2010-06-09,1277.978
2010-06-10,1313.702
2010-06-11,1333.971
2010-06-14,1389.263
2010-06-15,1421.965
2010-06-16,1422.402
2010-06-17,1428.014
2010-06-18,1445.042
2010-06-21,1454.274
2010-06-22,1428.576
2010-06-23,1408.173
2010-06-24,1388.789
2010-06-25,1389.387
2010-06-28,1402.549
2010-06-29,1324.687
2010-06-30,1338.755
2010-07-01,1336.583
2010-07-02,1359.573
2010-07-05,1336.076
2010-07-06,1382.214
2010-07-07,1430.76
2010-07-08,1450.485
2010-07-09,1463.771
2010-07-12,1459.612
2010-07-13,1492.184
2010-07-14,1495.425
2010-07-15,1492.134
2010-07-16,1473.062
2010-07-19,1472.115
2010-07-20,1454.166
2010-07-21,1452.778
2010-07-22,1505.593
2010-07-23,1487.479
2010-07-26,1520.039
2010-07-27,1556.857
2010-07-28,1557.254
2010-07-29,1565.747
2010-07-30,1553.674
2010-08-02,1613.178
2010-08-03,1614.177
2010-08-04,1604.063
2010-08-05,1593.47
2010-08-06,1597.223
2010-08-09,1614.06
2010-08-10,1592.499
2010-08-11,1521.982
2010-08-12,1515.139
2010-08-13,1500.838
2010-08-16,1505.587
2010-08-17,1525.992
2010-08-18,1512.614
2010-08-19,1482.476
2010-08-20,1447.013
2010-08-23,1455.838
2010-08-24,1436.756
2010-08-25,1414.666
2010-08-26,1447.596
2010-08-27,1451.473
2010-08-30,1439.7
2010-08-31,1446.459
2010-09-01,1503.019
2010-09-02,1506.837
2010-09-03,1530.188
2010-09-06,1533.787
2010-09-07,1497.295
2010-09-08,1513.827
2010-09-09,1532.331
2010-09-10,1525.739
2010-09-13,1552.528
2010-09-14,1564.605
2010-09-15,1558.887
2010-09-16,1553.326
2010-09-17,1531.429
2010-09-20,1559.948
2010-09-21,1564.126
2010-09-22,1570.059
2010-09-23,1553.739
2010-09-24,1594.623
2010-09-27,1594.897
2010-09-28,1600.013
2010-09-29,1591.431
2010-09-30,1606.652
2010-10-01,1610.451
2010-10-04,1579.909
2010-10-05,1630.316
2010-10-06,1638.695
2010-10-07,1654.664
2010-10-08,1658.557
2010-10-11,1658.137
2010-10-12,1639.494
2010-10-13,1683.377
2010-10-14,1695.542
2010-10-15,1683.878
2010-10-18,1696.674
2010-10-19,1676.104
2010-10-20,1711.741
2010-10-21,1729.143
2010-10-22,1711.148
2010-10-25,1704.722
2010-10-26,1688.281
2010-10-27,1666.515
2010-10-28,1704.714
2010-10-29,1698.923
2010-11-01,1677.802
2010-11-02,1710.824
2010-11-03,1690.774
2010-11-04,1733.697
2010-11-05,1683.615
2010-11-08,1668.696
2010-11-09,1694.599
2010-11-10,1630.561
2010-11-11,1613.562
2010-11-12,1615.185
2010-11-15,1615.066
2010-11-16,1581.916
2010-11-17,1583.94
2010-11-18,1606.621
2010-11-19,1604.717
2010-11-22,1576.061
2010-11-23,1523.356
2010-11-24,1511.788
2010-11-25,1505.108
2010-11-26,1480.803
2010-11-29,1431.422
2010-11-30,1409.246
2010-12-01,1440.821
2010-12-02,1481.566
2010-12-03,1505.545
2010-12-06,1481.701
2010-12-07,1501.192
2010-12-08,1504.627
2010-12-09,1509.235
2010-12-10,1510.358
2010-12-13,1538.536
2010-12-14,1548.653
2010-12-15,1520.899
2010-12-16,1505.355
2010-12-17,1475.95
2010-12-20,1488.4
2010-12-21,1516.912
2010-12-22,1512.271
2010-12-23,1513.637
2010-12-24,1519.602
2010-12-27,1504.076
2010-12-28,1497.999
2010-12-29,1500.698
2010-12-30,1494.235
2010-12-31,1509.253
2011-01-03,1518.795
2011-01-04,1525.726
2011-01-05,1509.152
2011-01-06,1508.439
2011-01-07,1495.378
2011-01-10,1455.377
2011-01-11,1469.652
2011-01-12,1536.853
2011-01-13,1586.054
2011-01-14,1604.264
2011-01-17,1583.384
2011-01-18,1613.607
2011-01-19,1636.01
2011-01-20,1634.339
2011-01-21,1680.887
2011-01-24,1703.319
2011-01-25,1688.27
2011-01-26,1689.619
2011-01-27,1715.457
2011-01-28,1679.741
2011-01-31,1692.938
2011-02-01,1743.329
2011-02-02,1755.879
2011-02-03,1716.891
2011-02-04,1720.691
2011-02-07,1728.196
2011-02-08,1741.807
2011-02-09,1742.301
2011-02-10,1727.113
2011-02-11,1726.472
2011-02-14,1710.987
2011-02-15,1727.709
2011-02-16,1751.674
2011-02-17,1757.028
2011-02-18,1754.822
2011-02-21,1696.382
2011-02-22,1683.313
2011-02-23,1686.888
2011-02-24,1701.13
2011-02-25,1725.171
2011-02-28,1746.593
2011-03-01,1727.531
2011-03-02,1734.965
2011-03-03,1736.737
2011-03-04,1744.301
2011-03-07,1743.209
2011-03-08,1748.901
2011-03-09,1756.861
2011-03-10,1718.121
2011-03-11,1710.496
2011-03-14,1714.258
2011-03-15,1680.873
2011-03-16,1639.958
2011-03-17,1673.627
2011-03-18,1690.548
2011-03-21,1719.973
2011-03-22,1726.595
2011-03-23,1725.207
2011-03-24,1757.948
2011-03-25,1747.829
2011-03-28,1742.2
2011-03-29,1722.89
2011-03-30,1739.293
2011-03-31,1730.643
2011-04-01,1743.594
2011-04-04,1762.794
2011-04-05,1759.745
2011-04-06,1790.921
2011-04-07,1779.273
2011-04-08,1807.777
2011-04-11,1806.599
2011-04-12,1788.334
2011-04-13,1796.831
2011-04-14,1773.968
2011-04-15,1766.689
2011-04-18,1697.505
2011-04-19,1714.359
2011-04-20,1759.755
2011-04-21,1790.079
2011-04-22,1790.079
2011-04-25,1788.789
2011-04-26,1810.192
2011-04-27,1841.782
2011-04-28,1878.078
2011-04-29,1884.198
2011-05-02,1889.629
2011-05-03,1876.386
2011-05-04,1850.862
2011-05-05,1802.636
2011-05-06,1800.279
2011-05-09,1746.695
2011-05-10,1783.515
2011-05-11,1782.858
2011-05-12,1749.467
2011-05-13,1745.186
2011-05-16,1740.288
2011-05-17,1711.283
2011-05-18,1727.729
2011-05-19,1737.888
2011-05-20,1703.82
2011-05-23,1660.72
2011-05-24,1672.88
2011-05-25,1687.687
2011-05-26,1681.574
2011-05-27,1711.802
2011-05-30,1709.363
2011-05-31,1749.478
2011-06-01,1734.807
2011-06-02,1723.208
2011-06-03,1746.616
2011-06-06,1726.348
2011-06-07,1742.432
2011-06-08,1711.652
2011-06-09,1710.347
2011-06-10,1670.0
2011-06-13,1670.312
2011-06-14,1703.636
2011-06-15,1644.584
2011-06-16,1626.066
2011-06-17,1665.563
2011-06-20,1642.627
2011-06-21,1681.889
2011-06-22,1681.283
2011-06-23,1607.209
2011-06-24,1584.847
2011-06-27,1610.223
2011-06-28,1632.276
2011-06-29,1669.351
2011-06-30,1710.782
2011-07-01,1735.595
2011-07-04,1736.102
2011-07-05,1708.721
2011-07-06,1652.644
2011-07-07,1653.267
2011-07-08,1586.119
2011-07-11,1489.879
2011-07-12,1507.006
2011-07-13,1552.808
2011-07-14,1534.241
2011-07-15,1513.892
2011-07-18,1456.064
2011-07-19,1499.789
2011-07-20,1549.726
2011-07-21,1628.123
2011-07-22,1626.093
2011-07-25,1578.024
2011-07-26,1598.956
2011-07-27,1540.405
2011-07-28,1535.97
2011-07-29,1532.533
2011-08-01,1452.428
2011-08-02,1423.476
2011-08-03,1409.578
2011-08-04,1335.715
2011-08-05,1331.523
2011-08-08,1314.219
2011-08-09,1315.642
2011-08-10,1222.812
2011-08-11,1279.81
2011-08-12,1324.865
2011-08-15,1346.301
2011-08-16,1325.569
2011-08-17,1350.66
2011-08-18,1262.319
2011-08-19,1241.851
2011-08-22,1267.924
2011-08-23,1258.025
2011-08-24,1279.339
2011-08-25,1268.947
2011-08-26,1253.748
2011-08-29,1299.364
2011-08-30,1284.684
2011-08-31,1317.941
2011-09-01,1316.418
2011-09-02,1262.68
2011-09-05,1195.996
2011-09-06,1164.962
2011-09-07,1211.91
2011-09-08,1217.453
2011-09-09,1133.758
2011-09-12,1079.687
2011-09-13,1106.907
2011-09-14,1135.227
2011-09-15,1190.851
2011-09-16,1179.149
2011-09-19,1134.961
2011-09-20,1166.756
2011-09-21,1145.818
2011-09-22,1079.45
2011-09-23,1101.733
2011-09-26,1135.701
2011-09-27,1207.021
2011-09-28,1201.229
2011-09-29,1235.553
2011-09-30,1200.957
2011-10-03,1176.614
2011-10-04,1153.853
2011-10-05,1201.235
2011-10-06,1247.005
2011-10-07,1277.925
2011-10-10,1334.003
2011-10-11,1323.418
2011-10-12,1377.504
2011-10-13,1324.852
2011-10-14,1375.367
2011-10-17,1333.808
2011-10-18,1327.632
2011-10-19,1368.14
2011-10-20,1314.005
2011-10-21,1365.338
2011-10-24,1370.945
2011-10-25,1358.49
2011-10-26,1353.157
2011-10-27,1457.07
2011-10-28,1432.096
2011-10-31,1361.33
2011-11-01,1248.766
2011-11-02,1283.811
2011-11-03,1310.323
2011-11-04,1280.232
2011-11-07,1296.651
2011-11-08,1311.264
2011-11-09,1240.75
2011-11-10,1248.773
2011-11-11,1305.721
2011-11-14,1272.61
2011-11-15,1249.161
2011-11-16,1261.234
2011-11-17,1243.715
2011-11-18,1249.192
2011-11-21,1194.19
2011-11-22,1178.435
2011-11-23,1137.443
2011-11-24,1130.222
2011-11-25,1128.135
2011-11-28,1183.998
2011-11-29,1186.857
2011-11-30,1248.679
2011-12-01,1249.247
2011-12-02,1262.871
2011-12-05,1304.243
2011-12-06,1290.929
2011-12-07,1277.056
2011-12-08,1217.812
2011-12-09,1262.173
2011-12-12,1202.463
2011-12-13,1187.32
2011-12-14,1147.019
2011-12-15,1168.312
2011-12-16,1159.864
2011-12-19,1158.013
2011-12-20,1195.626
2011-12-21,1178.739
2011-12-22,1198.694
2011-12-23,1199.461
2011-12-26,1199.461
2011-12-27,1191.994
2011-12-28,1171.98
2011-12-29,1179.928
2011-12-30,1200.973
2012-01-02,1226.721
2012-01-03,1244.398
2012-01-04,1204.914
2012-01-05,1150.305
2012-01-06,1133.315
2012-01-09,1111.723
2012-01-10,1149.11
2012-01-11,1143.812
2012-01-12,1176.557
2012-01-13,1153.893
2012-01-16,1164.052
2012-01-17,1184.894
2012-01-18,1186.641
2012-01-19,1225.791
2012-01-20,1229.517
2012-01-23,1265.261
2012-01-24,1263.327
2012-01-25,1249.215
2012-01-26,1287.344
2012-01-27,1270.557
2012-01-30,1256.918
2012-01-31,1269.644
2012-02-01,1312.234
2012-02-02,1311.064
2012-02-03,1313.939
2012-02-06,1308.817
2012-02-07,1339.256
2012-02-08,1362.155
2012-02-09,1362.582
2012-02-10,1327.493
2012-02-13,1330.933
2012-02-14,1325.904
2012-02-15,1320.411
2012-02-16,1308.54
2012-02-17,1330.248
2012-02-20,1349.43
2012-02-21,1349.042
2012-02-22,1330.617
2012-02-23,1320.02
2012-02-24,1356.638
2012-02-27,1339.071
2012-02-28,1339.145
2012-02-29,1331.377
2012-03-01,1364.422
2012-03-02,1349.343
2012-03-05,1347.7
2012-03-06,1299.359
2012-03-07,1310.365
2012-03-08,1335.692
2012-03-09,1306.357
2012-03-12,1307.592
2012-03-13,1332.776
2012-03-14,1325.696
2012-03-15,1343.493
2012-03-16,1359.19
2012-03-19,1372.121
2012-03-20,1361.591
2012-03-21,1343.145
2012-03-22,1323.179
2012-03-23,1327.585
2012-03-26,1343.917
2012-03-27,1331.074
2012-03-28,1324.588
2012-03-29,1283.97
2012-03-30,1291.716
2012-04-02,1285.553
2012-04-03,1264.48
2012-04-04,1214.685
2012-04-05,1202.45
2012-04-06,1202.45
2012-04-09,1203.141
2012-04-10,1149.418
2012-04-11,1166.833
2012-04-12,1175.128
2012-04-13,1131.497
2012-04-16,1134.798
2012-04-17,1183.03
2012-04-18,1153.077
2012-04-19,1128.77
2012-04-20,1150.883
2012-04-23,1105.755
2012-04-24,1141.345
2012-04-25,1167.866
2012-04-26,1161.548
2012-04-27,1186.272
2012-04-30,1171.055
2012-05-01,1170.126
2012-05-02,1132.909
2012-05-03,1125.513
2012-05-04,1109.881
2012-05-07,1133.692
2012-05-08,1113.551
2012-05-09,1093.925
2012-05-10,1116.262
2012-05-11,1120.412
2012-05-14,1078.312
2012-05-15,1042.912
2012-05-16,1039.921
2012-05-17,1022.997
2012-05-18,1025.933
2012-05-21,1038.741
2012-05-22,1069.76
2012-05-23,1018.907
2012-05-24,1035.315
2012-05-25,1031.821
2012-05-28,1023.677
2012-05-29,1016.585
2012-05-30,991.038
2012-05-31,996.145
2012-06-01,993.146
2012-06-04,1021.44
2012-06-05,1025.231
2012-06-06,1063.258
2012-06-07,1072.439
2012-06-08,1061.307
2012-06-11,1033.1
2012-06-12,1023.305
2012-06-13,1030.038
2012-06-14,1047.971
2012-06-15,1072.157
2012-06-18,1046.156
2012-06-19,1092.059
2012-06-20,1115.731
2012-06-21,1107.942
2012-06-22,1098.226
2012-06-25,1049.756
2012-06-26,1041.321
2012-06-27,1066.568
2012-06-28,1072.606
2012-06-29,1164.734
2012-07-02,1158.658
2012-07-03,1176.22
2012-07-04,1155.607
2012-07-05,1118.623
2012-07-06,1084.676
2012-07-09,1092.904
2012-07-10,1089.777
2012-07-11,1094.505
2012-07-12,1067.157
2012-07-13,1080.585
2012-07-16,1073.167
2012-07-17,1059.168
2012-07-18,1068.348
2012-07-19,1066.79
2012-07-20,1007.232
2012-07-23,972.922
2012-07-24,938.889
2012-07-25,949.077
2012-07-26,1022.478
2012-07-27,1059.407
2012-07-30,1079.426
2012-07-31,1079.853
2012-08-01,1079.727
2012-08-02,1017.07
2012-08-03,1105.363
2012-08-06,1126.939
2012-08-07,1155.663
2012-08-08,1153.227
2012-08-09,1145.145
2012-08-10,1136.67
2012-08-13,1140.242
2012-08-14,1146.689
2012-08-15,1143.013
2012-08-16,1171.462
2012-08-17,1180.291
2012-08-20,1176.712
2012-08-21,1216.336
2012-08-22,1201.299
2012-08-23,1194.011
2012-08-24,1182.928
2012-08-27,1194.88
2012-08-28,1199.838
2012-08-29,1193.261
2012-08-30,1178.951
2012-08-31,1215.472
2012-09-03,1221.7
2012-09-04,1217.223
2012-09-05,1212.282
2012-09-06,1271.728
2012-09-07,1319.932
2012-09-10,1317.141
2012-09-11,1334.831
2012-09-12,1351.501
2012-09-13,1339.987
2012-09-14,1397.251
2012-09-17,1383.858
2012-09-18,1342.114
2012-09-19,1346.318
2012-09-20,1313.508
2012-09-21,1334.81
2012-09-24,1323.349
2012-09-25,1333.625
2012-09-26,1276.023
2012-09-27,1281.246
2012-09-28,1252.047
2012-10-01,1289.412
2012-10-02,1289.37
2012-10-03,1288.316
2012-10-04,1295.511
2012-10-05,1333.397
2012-10-08,1299.066
2012-10-09,1287.089
2012-10-10,1286.883
2012-10-11,1303.317
2012-10-12,1296.212
2012-10-15,1303.474
2012-10-16,1348.305
2012-10-17,1379.8
2012-10-18,1370.955
2012-10-19,1335.891
2012-10-22,1339.852
2012-10-23,1304.851
2012-10-24,1315.475
2012-10-25,1297.45
2012-10-26,1298.79
2012-10-29,1276.115
2012-10-30,1300.424
2012-10-31,1299.626
2012-11-01,1317.139
2012-11-02,1303.969
2012-11-05,1276.795
2012-11-06,1292.042
2012-11-07,1256.083
2012-11-08,1247.578
2012-11-09,1247.188
2012-11-12,1244.531
2012-11-13,1262.109
2012-11-14,1260.072
2012-11-15,1262.585
2012-11-16,1225.229
2012-11-19,1274.564
2012-11-20,1269.931
2012-11-21,1282.749
2012-11-22,1300.669
2012-11-23,1314.243
2012-11-26,1304.907
2012-11-27,1295.762
2012-11-28,1292.888
2012-11-29,1336.717
2012-11-30,1330.395
2012-12-03,1341.678
2012-12-04,1359.97
2012-12-05,1349.672
2012-12-06,1331.23
2012-12-07,1317.251
2012-12-10,1288.397
2012-12-11,1315.551
2012-12-12,1335.132
2012-12-13,1349.442
2012-12-14,1354.992
2012-12-17,1368.956
2012-12-18,1388.35
2012-12-19,1407.441
2012-12-20,1409.015
2012-12-21,1395.51
2012-12-24,1397.682
2012-12-25,1397.682
2012-12-26,1400.542
2012-12-27,1408.132
2012-12-28,1394.053
2012-12-31,1390.152
2013-01-01,1390.152
2013-01-02,1447.021
2013-01-03,1431.17
2013-01-04,1431.844
2013-01-07,1430.171
2013-01-08,1431.3
2013-01-09,1468.474
2013-01-10,1496.865
2013-01-11,1517.053
2013-01-14,1511.886
2013-01-15,1520.839
2013-01-16,1502.421
2013-01-17,1528.261
2013-01-18,1514.782
2013-01-21,1520.906
2013-01-22,1522.574
2013-01-23,1506.13
2013-01-24,1532.272
2013-01-25,1541.984
2013-01-28,1553.581
2013-01-29,1562.672
2013-01-30,1528.439
2013-01-31,1541.212
2013-02-01,1537.542
2013-02-04,1451.617
2013-02-05,1469.269
2013-02-06,1457.751
2013-02-07,1410.758
2013-02-08,1425.568
2013-02-11,1416.117
2013-02-12,1437.538
2013-02-13,1439.817
2013-02-14,1410.663
2013-02-15,1412.047
2013-02-18,1407.476
2013-02-19,1427.986
2013-02-20,1414.357
2013-02-21,1353.555
2013-02-22,1367.283
2013-02-25,1382.501
2013-02-26,1293.879
2013-02-27,1318.064
2013-02-28,1321.252
2013-03-01,1290.645
2013-03-04,1284.58
2013-03-05,1320.029
2013-03-06,1315.264
2013-03-07,1333.886
2013-03-08,1341.545
2013-03-11,1335.075
2013-03-12,1331.814
2013-03-13,1295.065
2013-03-14,1327.996
2013-03-15,1328.75
2013-03-18,1301.995
2013-03-19,1273.326
2013-03-20,1309.719
2013-03-21,1302.655
2013-03-22,1313.611
2013-03-25,1265.209
2013-03-26,1243.833
2013-03-27,1223.501
2013-03-28,1230.448
2013-03-29,1230.448
2013-04-01,1231.023
2013-04-02,1252.57
2013-04-03,1219.994
2013-04-04,1224.692
2013-04-05,1251.693
2013-04-08,1251.562
2013-04-09,1277.716
2013-04-10,1318.273
2013-04-11,1326.433
2013-04-12,1307.248
2013-04-15,1294.03
2013-04-16,1292.996
2013-04-17,1276.25
2013-04-18,1287.464
2013-04-19,1305.603
2013-04-22,1320.109
2013-04-23,1357.152
2013-04-24,1365.275
2013-04-25,1366.071
2013-04-26,1361.316
2013-04-29,1401.625
2013-04-30,1399.89
2013-05-01,1400.846
2013-05-02,1386.152
2013-05-03,1406.431
2013-05-06,1394.975
2013-05-07,1421.027
2013-05-08,1434.376
2013-05-09,1408.071
2013-05-10,1411.564
2013-05-13,1404.559
2013-05-14,1419.465
2013-05-15,1419.137
2013-05-16,1428.98
2013-05-17,1425.141
2013-05-20,1442.397
2013-05-21,1428.917
2013-05-22,1439.844
2013-05-23,1401.734
2013-05-24,1390.239
2013-05-27,1414.724
2013-05-28,1438.29
2013-05-29,1431.122
2013-05-30,1443.563
2013-05-31,1415.662
2013-06-03,1414.702
2013-06-04,1424.553
2013-06-05,1406.497
2013-06-06,1383.503
2013-06-07,1405.091
2013-06-10,1387.743
2013-06-11,1372.183
2013-06-12,1357.633
2013-06-13,1357.357
2013-06-14,1368.969
2013-06-17,1368.626
2013-06-18,1366.331
2013-06-19,1350.47
2013-06-20,1285.999
2013-06-21,1260.828
2013-06-24,1255.411
2013-06-25,1244.041
2013-06-26,1269.281
2013-06-27,1273.754
2013-06-28,1261.045
2013-07-01,1279.092
2013-07-02,1270.364
2013-07-03,1252.456
2013-07-04,1290.63
2013-07-05,1255.941
2013-07-08,1275.066
2013-07-09,1268.017
2013-07-10,1266.32
2013-07-11,1288.32
2013-07-12,1266.965
2013-07-15,1279.851
2013-07-16,1281.914
2013-07-17,1290.265
2013-07-18,1313.702
2013-07-19,1324.574
2013-07-22,1336.54
2013-07-23,1350.891
2013-07-24,1373.165
2013-07-25,1372.966
2013-07-26,1375.052
2013-07-29,1357.813
2013-07-30,1380.555
2013-07-31,1371.982
2013-08-01,1398.88
2013-08-02,1404.646
2013-08-05,1393.181
2013-08-06,1383.835
2013-08-07,1400.152
2013-08-08,1428.114
2013-08-09,1426.931
2013-08-12,1422.71
2013-08-13,1424.147
2013-08-14,1433.341
2013-08-15,1431.72
2013-08-16,1463.448
2013-08-19,1432.26
2013-08-20,1420.166
2013-08-21,1403.604
2013-08-22,1431.427
2013-08-23,1447.888
2013-08-26,1417.456
2013-08-27,1392.207
2013-08-28,1411.886
2013-08-29,1410.055
2013-08-30,1394.402
2013-09-02,1420.566
2013-09-03,1413.199
2013-09-04,1404.184
2013-09-05,1407.637
2013-09-06,1431.722
2013-09-09,1448.183
2013-09-10,1458.051
2013-09-11,1476.344
2013-09-12,1475.644
2013-09-13,1474.264
2013-09-16,1495.351
2013-09-17,1496.624
2013-09-18,1501.549
2013-09-19,1545.512
2013-09-20,1539.429
2013-09-23,1541.336
2013-09-24,1551.031
2013-09-25,1547.656
2013-09-26,1529.23
2013-09-27,1521.74
2013-09-30,1504.597
2013-10-01,1550.693
2013-10-02,1570.406
2013-10-03,1568.039
2013-10-04,1585.286
2013-10-07,1589.529
2013-10-08,1587.238
2013-10-09,1600.314
2013-10-10,1625.932
2013-10-11,1632.891
2013-10-14,1640.313
2013-10-15,1639.367
2013-10-16,1668.084
2013-10-17,1680.708
2013-10-18,1692.85
2013-10-21,1687.292
2013-10-22,1708.118
2013-10-23,1675.937
2013-10-24,1702.634
2013-10-25,1685.228
2013-10-28,1682.495
2013-10-29,1717.215
2013-10-30,1713.662
2013-10-31,1711.805
2013-11-01,1679.931
2013-11-04,1693.343
2013-11-05,1669.56
2013-11-06,1691.068
2013-11-07,1634.003
2013-11-08,1636.862
2013-11-11,1658.981
2013-11-12,1654.768
2013-11-13,1635.357
2013-11-14,1649.968
2013-11-15,1646.129
2013-11-18,1687.195
2013-11-19,1654.528
2013-11-20,1641.989
2013-11-21,1651.4
2013-11-22,1656.432
2013-11-25,1649.868
2013-11-26,1654.734
2013-11-27,1666.93
2013-11-28,1681.664
2013-11-29,1682.687
2013-12-02,1648.458
2013-12-03,1620.903
2013-12-04,1612.975
2013-12-05,1596.631
2013-12-06,1609.808
2013-12-09,1625.574
2013-12-10,1627.603
2013-12-11,1604.931
2013-12-12,1586.261
2013-12-13,1583.681
2013-12-16,1624.193
2013-12-17,1594.199
2013-12-18,1609.984
2013-12-19,1631.478
2013-12-20,1642.111
2013-12-23,1659.364
2013-12-24,1654.582
2013-12-25,1654.582
2013-12-26,1657.669
2013-12-27,1693.011
2013-12-30,1697.936
2013-12-31,1693.634
2014-01-01,1693.634
2014-01-02,1669.955
2014-01-03,1683.977
2014-01-06,1696.877
2014-01-07,1711.17
2014-01-08,1707.479
2014-01-09,1706.482
2014-01-10,1723.451
2014-01-13,1721.997
2014-01-14,1725.863
2014-01-15,1737.309
2014-01-16,1727.63
2014-01-17,1731.722
2014-01-20,1735.581
2014-01-21,1734.171
2014-01-22,1743.054
2014-01-23,1752.012
2014-01-24,1710.508
2014-01-27,1709.736
2014-01-28,1716.475
2014-01-29,1700.778
2014-01-30,1704.338
2014-01-31,1693.085
2014-02-03,1660.719
2014-02-04,1665.055
2014-02-05,1670.158
2014-02-06,1718.562
2014-02-07,1736.03
2014-02-10,1738.375
2014-02-11,1753.41
2014-02-12,1761.635
2014-02-13,1771.185
2014-02-14,1800.328
2014-02-17,1803.827
2014-02-18,1816.353
2014-02-19,1819.825
2014-02-20,1819.68
2014-02-21,1820.571
2014-02-24,1823.544
2014-02-25,1823.253
2014-02-26,1802.839
2014-02-27,1795.166
2014-02-28,1824.632
2014-03-03,1767.768
2014-03-04,1822.62
2014-03-05,1843.136
2014-03-06,1859.082
2014-03-07,1842.511
2014-03-10,1854.813
2014-03-11,1849.327
2014-03-12,1849.765
2014-03-13,1843.804
2014-03-14,1822.106
2014-03-17,1861.977
2014-03-18,1883.906
2014-03-19,1880.404
2014-03-20,1870.495
2014-03-21,1867.813
2014-03-24,1837.831
2014-03-25,1856.634
2014-03-26,1879.022
2014-03-27,1877.798
2014-03-28,1907.613
2014-03-31,1919.754
2014-04-01,1931.435
2014-04-02,1911.471
2014-04-03,1927.451
2014-04-04,1938.086
2014-04-07,1934.358
2014-04-08,1917.377
2014-04-09,1933.41
2014-04-10,1920.894
2014-04-11,1901.838
2014-04-14,1908.019
2014-04-15,1873.765
2014-04-16,1926.287
2014-04-17,1937.652
2014-04-18,1937.652
2014-04-21,1933.241
2014-04-22,1957.232
2014-04-23,1941.082
2014-04-24,1951.62
2014-04-25,1914.861
2014-04-28,1923.727
2014-04-29,1965.656
2014-04-30,1960.619
2014-05-01,1960.619
2014-05-02,1959.691
2014-05-05,1950.456
2014-05-06,1949.803
2014-05-07,1934.054
2014-05-08,1971.019
2014-05-09,1938.402
2014-05-12,1945.864
2014-05-13,1913.554
2014-05-14,1913.339
2014-05-15,1855.116
2014-05-16,1868.026
2014-05-19,1865.359
2014-05-20,1862.95
2014-05-21,1876.046
2014-05-22,1855.297
2014-05-23,1883.55
2014-05-26,1949.137
2014-05-27,1936.959
2014-05-28,1950.98
2014-05-29,1946.438
2014-05-30,1955.063
2014-06-02,1965.706
2014-06-03,1959.223
2014-06-04,1955.41
2014-06-05,1983.237
2014-06-06,2011.605
2014-06-09,2019.005
2014-06-10,2020.255
2014-06-11,1999.217
2014-06-12,2005.113
2014-06-13,2007.887
2014-06-16,2000.426
2014-06-17,1999.345
2014-06-18,2008.963
2014-06-19,2047.59
2014-06-20,2020.899
2014-06-23,2012.169
2014-06-24,2017.898
2014-06-25,2008.008
2014-06-26,1996.923
2014-06-27,1996.623
2014-06-30,2010.438
2014-07-01,2023.877
2014-07-02,2031.823
2014-07-03,2035.731
2014-07-04,2013.451
2014-07-07,1989.426
2014-07-08,1947.585
2014-07-09,1963.362
2014-07-10,1926.53
