Date,EUROPE LARGE GROWTH Large Cap
2005-11-10,654.753
2005-11-11,659.649
2005-11-14,659.863
2005-11-15,657.483
2005-11-16,650.512
2005-11-17,656.896
2005-11-18,660.212
2005-11-21,663.254
2005-11-22,663.143
2005-11-23,669.198
2005-11-24,667.558
2005-11-25,666.876
2005-11-28,663.569
2005-11-29,663.489
2005-11-30,661.248
2005-12-01,668.804
2005-12-02,674.404
2005-12-05,674.859
2005-12-06,678.761
2005-12-07,673.913
2005-12-08,681.576
2005-12-09,681.583
2005-12-12,687.199
2005-12-13,687.909
2005-12-14,690.335
2005-12-15,683.182
2005-12-16,690.844
2005-12-19,691.136
2005-12-20,686.225
2005-12-21,684.596
2005-12-22,684.898
2005-12-23,684.835
2005-12-26,684.835
2005-12-27,686.658
2005-12-28,688.999
2005-12-29,689.459
2005-12-30,682.902
2006-01-02,684.855
2006-01-03,699.851
2006-01-04,713.117
2006-01-05,711.862
2006-01-06,719.021
2006-01-09,716.405
2006-01-10,710.884
2006-01-11,714.99
2006-01-12,713.995
2006-01-13,713.61
2006-01-16,719.222
2006-01-17,711.153
2006-01-18,707.258
2006-01-19,712.016
2006-01-20,706.346
2006-01-23,715.729
2006-01-24,714.023
2006-01-25,719.906
2006-01-26,723.371
2006-01-27,724.26
2006-01-30,721.484
2006-01-31,725.037
2006-02-01,729.012
2006-02-02,720.477
2006-02-03,716.98
2006-02-06,714.483
2006-02-07,708.487
2006-02-08,706.805
2006-02-09,714.977
2006-02-10,708.033
2006-02-13,710.295
2006-02-14,706.649
2006-02-15,710.317
2006-02-16,713.868
2006-02-17,717.956
2006-02-20,722.246
2006-02-21,721.191
2006-02-22,723.789
2006-02-23,723.751
2006-02-24,721.303
2006-02-27,723.139
2006-02-28,716.476
2006-03-01,723.994
2006-03-02,722.021
2006-03-03,724.195
2006-03-06,726.549
2006-03-07,715.957
2006-03-08,715.827
2006-03-09,721.922
2006-03-10,724.909
2006-03-13,732.49
2006-03-14,739.041
2006-03-15,741.802
2006-03-16,747.688
2006-03-17,748.846
2006-03-20,750.243
2006-03-21,744.222
2006-03-22,747.904
2006-03-23,740.597
2006-03-24,748.775
2006-03-27,743.489
2006-03-28,743.808
2006-03-29,738.796
2006-03-30,753.72
2006-03-31,746.485
2006-04-03,754.517
2006-04-04,758.616
2006-04-05,761.956
2006-04-06,760.958
2006-04-07,751.965
2006-04-10,756.848
2006-04-11,752.968
2006-04-12,751.142
2006-04-13,752.827
2006-04-14,752.827
2006-04-17,764.159
2006-04-18,765.066
2006-04-19,776.283
2006-04-20,774.904
2006-04-21,782.108
2006-04-24,780.149
2006-04-25,780.306
2006-04-26,782.793
2006-04-27,785.085
2006-04-28,786.974
2006-05-01,790.892
2006-05-02,798.914
2006-05-03,789.361
2006-05-04,797.598
2006-05-05,808.289
2006-05-08,805.711
2006-05-09,813.157
2006-05-10,810.628
2006-05-11,811.09
2006-05-12,800.255
2006-05-15,785.313
2006-05-16,789.449
2006-05-17,765.541
2006-05-18,764.292
2006-05-19,756.032
2006-05-22,745.203
2006-05-23,766.051
2006-05-24,749.667
2006-05-25,759.675
2006-05-26,771.636
2006-05-29,773.313
2006-05-30,765.075
2006-05-31,766.988
2006-06-01,767.605
2006-06-02,775.303
2006-06-05,772.41
2006-06-06,750.663
2006-06-07,753.496
2006-06-08,724.458
2006-06-09,736.666
2006-06-12,728.126
2006-06-13,712.691
2006-06-14,716.666
2006-06-15,733.182
2006-06-16,728.75
2006-06-19,729.955
2006-06-20,737.148
2006-06-21,742.482
2006-06-22,740.208
2006-06-23,738.539
2006-06-26,736.904
2006-06-27,734.896
2006-06-28,732.207
2006-06-29,745.747
2006-06-30,771.2
2006-07-03,775.655
2006-07-04,775.554
2006-07-05,762.381
2006-07-06,771.743
2006-07-07,775.054
2006-07-10,772.306
2006-07-11,766.418
2006-07-12,764.719
2006-07-13,755.722
2006-07-14,743.269
2006-07-17,734.064
2006-07-18,732.545
2006-07-19,750.916
2006-07-20,757.369
2006-07-21,753.302
2006-07-24,763.43
2006-07-25,764.03
2006-07-26,765.692
2006-07-27,777.928
2006-07-28,784.983
2006-07-31,782.269
2006-08-01,775.413
2006-08-02,786.77
2006-08-03,778.356
2006-08-04,793.021
2006-08-07,781.018
2006-08-08,778.437
2006-08-09,787.785
2006-08-10,776.224
2006-08-11,777.168
2006-08-14,783.042
2006-08-15,793.257
2006-08-16,800.738
2006-08-17,801.759
2006-08-18,796.247
2006-08-21,802.665
2006-08-22,798.197
2006-08-23,793.192
2006-08-24,794.569
2006-08-25,791.391
2006-08-28,797.487
2006-08-29,797.028
2006-08-30,807.655
2006-08-31,803.914
2006-09-01,806.861
2006-09-04,813.618
2006-09-05,807.757
2006-09-06,796.743
2006-09-07,785.831
2006-09-08,784.352
2006-09-11,779.572
2006-09-12,789.887
2006-09-13,790.687
2006-09-14,793.279
2006-09-15,787.762
2006-09-18,792.415
2006-09-19,789.213
2006-09-20,796.636
2006-09-21,800.357
2006-09-22,796.971
2006-09-25,791.02
2006-09-26,798.749
2006-09-27,806.722
2006-09-28,806.051
2006-09-29,802.194
2006-10-02,807.259
2006-10-03,804.582
2006-10-04,804.606
2006-10-05,809.078
2006-10-06,803.215
2006-10-09,806.746
2006-10-10,806.497
2006-10-11,808.176
2006-10-12,813.781
2006-10-13,813.804
2006-10-16,816.925
2006-10-17,812.013
2006-10-18,817.675
2006-10-19,824.67
2006-10-20,828.212
2006-10-23,827.535
2006-10-24,826.814
2006-10-25,833.004
2006-10-26,832.77
2006-10-27,833.475
2006-10-30,829.483
2006-10-31,829.536
2006-11-01,834.307
2006-11-02,832.898
2006-11-03,830.888
2006-11-06,840.371
2006-11-07,850.334
2006-11-08,845.431
2006-11-09,845.869
2006-11-10,847.215
2006-11-13,843.95
2006-11-14,841.801
2006-11-15,846.562
2006-11-16,849.182
2006-11-17,843.603
2006-11-20,847.105
2006-11-21,847.997
2006-11-22,854.266
2006-11-23,853.692
2006-11-24,857.237
2006-11-27,846.163
2006-11-28,844.853
2006-11-29,856.184
2006-11-30,856.731
2006-12-01,855.048
2006-12-04,860.739
2006-12-05,864.563
2006-12-06,864.455
2006-12-07,868.326
2006-12-08,868.831
2006-12-11,865.839
2006-12-12,872.408
2006-12-13,875.71
2006-12-14,877.923
2006-12-15,876.134
2006-12-18,873.596
2006-12-19,873.558
2006-12-20,874.489
2006-12-21,871.181
2006-12-22,867.467
2006-12-25,867.467
2006-12-26,866.031
2006-12-27,874.12
2006-12-28,875.496
2006-12-29,875.992
2007-01-01,875.992
2007-01-02,891.819
2007-01-03,886.247
2007-01-04,877.671
2007-01-05,863.835
2007-01-08,862.847
2007-01-09,863.644
2007-01-10,856.449
2007-01-11,868.692
2007-01-12,875.181
2007-01-15,880.45
2007-01-16,876.859
2007-01-17,878.741
2007-01-18,878.145
2007-01-19,883.256
2007-01-22,879.596
2007-01-23,885.364
2007-01-24,887.738
2007-01-25,888.616
2007-01-26,878.294
2007-01-29,883.14
2007-01-30,889.787
2007-01-31,887.595
2007-02-01,900.51
2007-02-02,903.364
2007-02-05,900.001
2007-02-06,905.215
2007-02-07,912.405
2007-02-08,905.484
2007-02-09,908.476
2007-02-12,902.071
2007-02-13,907.201
2007-02-14,923.351
2007-02-15,924.736
2007-02-16,921.712
2007-02-19,926.464
2007-02-20,923.652
2007-02-21,913.602
2007-02-22,916.281
2007-02-23,922.817
2007-02-26,925.714
2007-02-27,902.51
2007-02-28,888.099
2007-03-01,877.886
2007-03-02,877.398
2007-03-05,862.331
2007-03-06,871.229
2007-03-07,879.35
2007-03-08,888.836
2007-03-09,889.749
2007-03-12,890.056
2007-03-13,882.867
2007-03-14,865.265
2007-03-15,885.747
2007-03-16,891.199
2007-03-19,902.564
2007-03-20,908.129
2007-03-21,912.806
2007-03-22,927.516
2007-03-23,925.759
2007-03-26,919.543
2007-03-27,919.814
2007-03-28,915.09
2007-03-29,923.424
2007-03-30,923.43
2007-04-02,929.627
2007-04-03,940.415
2007-04-04,943.399
2007-04-05,948.859
2007-04-06,948.859
2007-04-09,943.196
2007-04-10,954.506
2007-04-11,952.852
2007-04-12,952.334
2007-04-13,960.522
2007-04-16,973.498
2007-04-17,974.521
2007-04-18,971.718
2007-04-19,974.018
2007-04-20,984.327
2007-04-23,982.131
2007-04-24,977.933
2007-04-25,985.91
2007-04-26,983.697
2007-04-27,981.34
2007-04-30,982.273
2007-05-01,977.968
2007-05-02,982.751
2007-05-03,983.101
2007-05-04,994.45
2007-05-07,998.143
2007-05-08,983.684
2007-05-09,991.331
2007-05-10,979.769
2007-05-11,985.264
2007-05-14,984.438
2007-05-15,991.402
2007-05-16,989.829
2007-05-17,985.188
2007-05-18,994.681
2007-05-21,990.318
2007-05-22,988.731
2007-05-23,997.655
2007-05-24,988.657
2007-05-25,991.571
2007-05-28,992.509
2007-05-29,994.913
2007-05-30,991.109
2007-05-31,1000.0
2007-06-01,1006.71
2007-06-04,1009.037
2007-06-05,1004.892
2007-06-06,986.358
2007-06-07,971.778
2007-06-08,963.122
2007-06-11,973.254
2007-06-12,967.43
2007-06-13,971.115
2007-06-14,987.401
2007-06-15,1004.683
2007-06-18,1002.9
2007-06-19,998.439
2007-06-20,1002.311
2007-06-21,991.043
2007-06-22,990.49
2007-06-25,991.948
2007-06-26,986.757
2007-06-27,982.072
2007-06-28,994.635
2007-06-29,1003.639
2007-07-02,1009.666
2007-07-03,1017.881
2007-07-04,1023.667
2007-07-05,1016.287
2007-07-06,1023.324
2007-07-09,1026.864
2007-07-10,1022.823
2007-07-11,1028.147
2007-07-12,1040.318
2007-07-13,1043.284
2007-07-16,1044.286
2007-07-17,1040.178
2007-07-18,1028.921
2007-07-19,1043.117
2007-07-20,1032.628
2007-07-23,1038.129
2007-07-24,1024.159
2007-07-25,1006.886
2007-07-26,977.713
2007-07-27,969.398
2007-07-30,971.904
2007-07-31,991.934
2007-08-01,977.927
2007-08-02,984.726
2007-08-03,979.474
2007-08-06,974.758
2007-08-07,981.623
2007-08-08,1005.36
2007-08-09,982.971
2007-08-10,953.058
2007-08-13,968.811
2007-08-14,954.814
2007-08-15,948.039
2007-08-16,908.92
2007-08-17,931.904
2007-08-20,937.088
2007-08-21,940.086
2007-08-22,959.009
2007-08-23,965.468
2007-08-24,976.109
2007-08-27,978.414
2007-08-28,963.767
2007-08-29,970.09
2007-08-30,982.685
2007-08-31,996.169
2007-09-03,995.712
2007-09-04,999.977
2007-09-05,987.267
2007-09-06,995.138
2007-09-07,979.761
2007-09-10,972.28
2007-09-11,993.847
2007-09-12,1000.942
2007-09-13,1011.426
2007-09-14,999.127
2007-09-17,986.957
2007-09-18,1002.713
2007-09-19,1034.563
2007-09-20,1037.804
2007-09-21,1043.86
2007-09-24,1047.575
2007-09-25,1039.938
2007-09-26,1046.302
2007-09-27,1053.478
2007-09-28,1060.071
2007-10-01,1070.455
2007-10-02,1064.456
2007-10-03,1064.527
2007-10-04,1062.15
2007-10-05,1071.689
2007-10-08,1062.132
2007-10-09,1069.071
2007-10-10,1078.982
2007-10-11,1093.858
2007-10-12,1089.128
2007-10-15,1083.973
2007-10-16,1068.776
2007-10-17,1080.918
2007-10-18,1080.747
2007-10-19,1072.134
2007-10-22,1050.328
2007-10-23,1069.816
2007-10-24,1062.773
2007-10-25,1081.654
2007-10-26,1094.04
2007-10-29,1102.267
2007-10-30,1097.135
2007-10-31,1109.188
2007-11-01,1094.887
2007-11-02,1095.374
2007-11-05,1088.872
2007-11-06,1101.689
2007-11-07,1103.713
2007-11-08,1108.657
2007-11-09,1092.908
2007-11-12,1077.099
2007-11-13,1083.127
2007-11-14,1096.277
2007-11-15,1080.454
2007-11-16,1075.693
2007-11-19,1055.233
2007-11-20,1076.528
2007-11-21,1052.556
2007-11-22,1066.073
2007-11-23,1079.607
2007-11-26,1078.065
2007-11-27,1073.421
2007-11-28,1094.479
2007-11-29,1103.705
2007-11-30,1108.678
2007-12-03,1102.334
2007-12-04,1097.078
2007-12-05,1107.367
2007-12-06,1103.075
2007-12-07,1112.563
2007-12-10,1123.082
2007-12-11,1118.084
2007-12-12,1120.775
2007-12-13,1090.347
2007-12-14,1080.717
2007-12-17,1059.497
2007-12-18,1058.756
2007-12-19,1053.165
2007-12-20,1053.075
2007-12-21,1072.523
2007-12-24,1075.665
2007-12-25,1075.665
2007-12-26,1081.979
2007-12-27,1088.06
2007-12-28,1095.592
2007-12-31,1089.947
2008-01-01,1089.947
2008-01-02,1082.002
2008-01-03,1078.345
2008-01-04,1060.508
2008-01-07,1055.263
2008-01-08,1067.791
2008-01-09,1051.82
2008-01-10,1047.589
2008-01-11,1040.874
2008-01-14,1050.449
2008-01-15,1024.209
2008-01-16,1001.666
2008-01-17,997.303
2008-01-18,989.557
2008-01-21,924.719
2008-01-22,948.22
2008-01-23,915.527
2008-01-24,971.632
2008-01-25,975.095
2008-01-28,968.865
2008-01-29,982.979
2008-01-30,977.468
2008-01-31,986.101
2008-02-01,1008.244
2008-02-04,1007.882
2008-02-05,966.766
2008-02-06,975.993
2008-02-07,946.222
2008-02-08,953.134
2008-02-11,948.291
2008-02-12,986.165
2008-02-13,982.178
2008-02-14,989.513
2008-02-15,976.296
2008-02-18,991.357
2008-02-19,999.011
2008-02-20,980.999
2008-02-21,997.843
2008-02-22,993.041
2008-02-25,1006.648
2008-02-26,1021.678
2008-02-27,1038.866
2008-02-28,1026.562
2008-02-29,1013.943
2008-03-03,1002.291
2008-03-04,992.835
2008-03-05,1010.816
2008-03-06,1009.52
2008-03-07,998.823
2008-03-10,986.846
2008-03-11,988.738
2008-03-12,1009.306
2008-03-13,1008.76
2008-03-14,1002.705
2008-03-17,968.203
2008-03-18,999.475
2008-03-19,980.291
2008-03-20,960.416
2008-03-21,960.416
2008-03-24,958.233
2008-03-25,997.284
2008-03-26,1002.704
2008-03-27,1016.554
2008-03-28,1008.807
2008-03-31,1013.079
2008-04-01,1024.14
2008-04-02,1032.016
2008-04-03,1034.141
2008-04-04,1047.246
2008-04-07,1054.093
2008-04-08,1042.957
2008-04-09,1041.485
2008-04-10,1038.021
2008-04-11,1023.826
2008-04-14,1018.15
2008-04-15,1023.857
2008-04-16,1049.567
2008-04-17,1034.762
2008-04-18,1044.297
2008-04-21,1048.07
2008-04-22,1048.79
2008-04-23,1053.969
2008-04-24,1044.97
2008-04-25,1054.951
2008-04-28,1058.296
2008-04-29,1041.758
2008-04-30,1048.309
2008-05-01,1043.762
2008-05-02,1056.171
2008-05-05,1058.271
2008-05-06,1061.125
2008-05-07,1058.18
2008-05-08,1063.279
2008-05-09,1052.801
2008-05-12,1059.831
2008-05-13,1062.092
2008-05-14,1066.413
2008-05-15,1074.123
2008-05-16,1085.145
2008-05-19,1098.445
2008-05-20,1082.011
2008-05-21,1084.544
2008-05-22,1084.77
2008-05-23,1068.417
2008-05-26,1067.579
2008-05-27,1062.324
2008-05-28,1069.173
2008-05-29,1067.463
2008-05-30,1070.458
2008-06-02,1061.434
2008-06-03,1065.944
2008-06-04,1052.553
2008-06-05,1053.804
2008-06-06,1049.81
2008-06-09,1049.098
2008-06-10,1025.523
2008-06-11,1012.98
2008-06-12,1013.16
2008-06-13,1011.279
2008-06-16,1015.574
2008-06-17,1022.649
2008-06-18,1015.121
2008-06-19,1012.757
2008-06-20,1003.158
2008-06-23,996.797
2008-06-24,993.102
2008-06-25,999.204
2008-06-26,988.977
2008-06-27,986.043
2008-06-30,998.538
2008-07-01,979.684
2008-07-02,974.726
2008-07-03,972.13
2008-07-04,962.457
2008-07-07,974.114
2008-07-08,962.018
2008-07-09,980.828
2008-07-10,963.727
2008-07-11,946.416
2008-07-14,955.634
2008-07-15,945.811
2008-07-16,943.156
2008-07-17,967.535
2008-07-18,970.455
2008-07-21,974.638
2008-07-22,974.12
2008-07-23,976.241
2008-07-24,960.242
2008-07-25,965.082
2008-07-28,966.163
2008-07-29,964.56
2008-07-30,978.65
2008-07-31,980.691
2008-08-01,962.4
2008-08-04,957.151
2008-08-05,967.079
2008-08-06,969.138
2008-08-07,963.268
2008-08-08,948.955
2008-08-11,953.789
2008-08-12,942.226
2008-08-13,924.743
2008-08-14,933.029
2008-08-15,923.068
2008-08-18,923.062
2008-08-19,906.888
2008-08-20,913.1
2008-08-21,916.577
2008-08-22,925.721
2008-08-25,918.385
2008-08-26,913.521
2008-08-27,919.051
2008-08-28,928.747
2008-08-29,930.236
2008-09-01,918.513
2008-09-02,919.819
2008-09-03,899.849
2008-09-04,875.015
2008-09-05,850.942
2008-09-08,866.424
2008-09-09,854.294
2008-09-10,845.674
2008-09-11,836.474
2008-09-12,868.02
2008-09-15,849.992
2008-09-16,830.179
2008-09-17,820.822
2008-09-18,832.395
2008-09-19,878.472
2008-09-22,876.222
2008-09-23,868.54
2008-09-24,857.505
2008-09-25,871.433
2008-09-26,852.466
2008-09-29,806.201
2008-09-30,799.968
2008-10-01,800.426
2008-10-02,772.491
2008-10-03,787.404
2008-10-06,716.964
2008-10-07,731.484
2008-10-08,690.759
2008-10-09,672.227
2008-10-10,623.032
2008-10-13,691.439
2008-10-14,711.48
2008-10-15,664.105
2008-10-16,627.175
2008-10-17,658.354
2008-10-20,671.755
2008-10-21,660.448
2008-10-22,614.106
2008-10-23,609.447
2008-10-24,581.926
2008-10-27,573.329
2008-10-28,600.476
2008-10-29,641.334
2008-10-30,642.514
2008-10-31,654.242
2008-11-03,660.261
2008-11-04,694.956
2008-11-05,680.419
2008-11-06,632.958
2008-11-07,644.539
2008-11-10,653.665
2008-11-11,617.388
2008-11-12,597.944
2008-11-13,597.664
2008-11-14,606.75
2008-11-17,589.059
2008-11-18,596.741
2008-11-19,581.182
2008-11-20,552.84
2008-11-21,538.064
2008-11-24,593.184
2008-11-25,596.411
2008-11-26,591.822
2008-11-27,602.649
2008-11-28,602.439
2008-12-01,564.846
2008-12-02,576.475
2008-12-03,579.812
2008-12-04,578.498
2008-12-05,554.025
2008-12-08,597.104
2008-12-09,601.679
2008-12-10,603.465
2008-12-11,612.215
2008-12-12,606.2
2008-12-15,618.772
2008-12-16,627.08
2008-12-17,650.529
2008-12-18,658.269
2008-12-19,630.241
2008-12-22,621.259
2008-12-23,621.548
2008-12-24,621.769
2008-12-25,621.769
2008-12-26,623.479
2008-12-29,635.966
2008-12-30,641.408
2008-12-31,636.005
2009-01-01,636.005
2009-01-02,654.341
2009-01-05,654.617
2009-01-06,654.834
2009-01-07,659.388
2009-01-08,660.77
2009-01-09,646.467
2009-01-12,627.317
2009-01-13,613.599
2009-01-14,589.288
2009-01-15,584.674
2009-01-16,600.0
2009-01-19,592.658
2009-01-20,576.143
2009-01-21,568.806
2009-01-22,566.409
2009-01-23,561.146
2009-01-26,588.656
2009-01-27,591.745
2009-01-28,602.878
2009-01-29,588.148
2009-01-30,579.905
2009-02-02,567.122
2009-02-03,584.255
2009-02-04,591.358
2009-02-05,588.579
2009-02-06,599.11
2009-02-09,608.809
2009-02-10,593.868
2009-02-11,586.945
2009-02-12,575.501
2009-02-13,584.179
2009-02-16,574.011
2009-02-17,555.498
2009-02-18,552.748
2009-02-19,561.815
2009-02-20,542.771
2009-02-23,544.426
2009-02-24,536.745
2009-02-25,532.022
2009-02-26,538.823
2009-02-27,530.949
2009-03-02,502.397
2009-03-03,491.717
2009-03-04,509.535
2009-03-05,498.807
2009-03-06,500.073
2009-03-09,495.541
2009-03-10,519.784
2009-03-11,521.889
2009-03-12,523.69
2009-03-13,530.677
2009-03-16,546.955
2009-03-17,541.241
2009-03-18,539.982
2009-03-19,563.234
2009-03-20,560.372
2009-03-23,573.006
2009-03-24,575.86
2009-03-25,578.8
2009-03-26,578.48
2009-03-27,561.753
2009-03-30,540.261
2009-03-31,562.779
2009-04-01,565.196
2009-04-02,595.657
2009-04-03,583.236
2009-04-06,578.287
2009-04-07,571.606
2009-04-08,569.372
2009-04-09,573.948
2009-04-10,573.948
2009-04-13,579.41
2009-04-14,580.14
2009-04-15,578.38
2009-04-16,587.294
2009-04-17,585.439
2009-04-20,565.998
2009-04-21,571.489
2009-04-22,574.407
2009-04-23,573.779
2009-04-24,595.833
2009-04-27,593.928
2009-04-28,584.805
2009-04-29,602.203
2009-04-30,607.357
2009-05-01,608.46
2009-05-04,622.101
2009-05-05,622.462
2009-05-06,630.098
2009-05-07,633.812
2009-05-08,643.566
2009-05-11,643.545
2009-05-12,647.386
2009-05-13,637.958
2009-05-14,639.625
2009-05-15,642.426
2009-05-18,650.018
2009-05-19,662.263
2009-05-20,675.386
2009-05-21,664.157
2009-05-22,671.246
2009-05-25,674.272
2009-05-26,678.201
2009-05-27,677.958
2009-05-28,672.061
2009-05-29,682.425
2009-06-01,697.083
2009-06-02,706.61
2009-06-03,689.788
2009-06-04,687.927
2009-06-05,682.836
2009-06-08,672.875
2009-06-09,682.68
2009-06-10,690.116
2009-06-11,699.178
2009-06-12,694.68
2009-06-15,671.709
2009-06-16,675.37
2009-06-17,662.955
2009-06-18,671.002
2009-06-19,677.389
2009-06-22,660.19
2009-06-23,665.525
2009-06-24,680.743
2009-06-25,667.878
2009-06-26,675.902
2009-06-29,685.119
2009-06-30,675.574
2009-07-01,693.038
2009-07-02,671.347
2009-07-03,669.681
2009-07-06,661.043
2009-07-07,660.622
2009-07-08,651.649
2009-07-09,659.804
2009-07-10,651.968
2009-07-13,661.983
2009-07-14,669.181
2009-07-15,691.35
2009-07-16,694.72
2009-07-17,698.468
2009-07-20,708.941
2009-07-21,716.381
2009-07-22,717.938
2009-07-23,732.029
2009-07-24,727.784
2009-07-27,730.444
2009-07-28,724.501
2009-07-29,723.021
2009-07-30,737.795
2009-07-31,741.905
2009-08-03,760.899
2009-08-04,755.71
2009-08-05,749.265
2009-08-06,748.941
2009-08-07,748.095
2009-08-10,739.22
2009-08-11,731.441
2009-08-12,741.322
2009-08-13,748.274
2009-08-14,739.626
2009-08-17,718.464
2009-08-18,729.009
2009-08-19,733.118
2009-08-20,742.275
2009-08-21,760.828
2009-08-24,764.68
2009-08-25,765.524
2009-08-26,756.652
2009-08-27,751.851
2009-08-28,765.708
2009-08-31,762.324
2009-09-01,748.881
2009-09-02,745.554
2009-09-03,744.451
2009-09-04,750.386
2009-09-07,766.475
2009-09-08,779.497
2009-09-09,788.9
2009-09-10,790.543
2009-09-11,798.501
2009-09-14,798.751
2009-09-15,796.894
2009-09-16,809.891
2009-09-17,814.268
2009-09-18,809.28
2009-09-21,800.954
2009-09-22,811.799
2009-09-23,813.514
2009-09-24,794.116
2009-09-25,790.371
2009-09-28,798.58
2009-09-29,795.435
2009-09-30,795.851
2009-10-01,782.508
2009-10-02,772.798
2009-10-05,779.676
2009-10-06,799.709
2009-10-07,792.643
2009-10-08,807.492
2009-10-09,804.35
2009-10-12,811.906
2009-10-13,806.116
2009-10-14,824.948
2009-10-15,828.585
2009-10-16,822.18
2009-10-19,839.497
2009-10-20,837.452
2009-10-21,844.745
2009-10-22,836.821
2009-10-23,833.238
2009-10-26,822.873
2009-10-27,821.977
2009-10-28,806.668
2009-10-29,822.67
2009-10-30,806.951
2009-11-02,812.521
2009-11-03,797.314
2009-11-04,816.398
2009-11-05,824.41
2009-11-06,824.313
2009-11-09,845.527
2009-11-10,842.313
2009-11-11,845.392
2009-11-12,840.955
2009-11-13,845.287
2009-11-16,861.809
2009-11-17,852.662
2009-11-18,857.15
2009-11-19,838.592
2009-11-20,833.499
2009-11-23,856.977
2009-11-24,850.942
2009-11-25,860.576
2009-11-26,832.469
2009-11-27,840.453
2009-11-30,831.281
2009-12-01,857.435
2009-12-02,861.671
2009-12-03,861.053
2009-12-04,857.996
2009-12-07,850.719
2009-12-08,831.39
2009-12-09,825.268
2009-12-10,832.391
2009-12-11,832.183
2009-12-14,839.89
2009-12-15,835.657
2009-12-16,847.094
2009-12-17,823.824
2009-12-18,817.847
2009-12-21,829.532
2009-12-22,829.938
2009-12-23,838.325
2009-12-24,840.474
2009-12-25,840.474
2009-12-28,845.653
2009-12-29,850.008
2009-12-30,840.084
2009-12-31,845.764
2010-01-01,845.764
2010-01-04,862.025
2010-01-05,855.209
2010-01-06,854.525
2010-01-07,851.042
2010-01-08,855.385
2010-01-11,866.437
2010-01-12,858.702
2010-01-13,860.157
2010-01-14,866.627
2010-01-15,853.771
2010-01-18,862.681
2010-01-19,863.731
2010-01-20,841.209
2010-01-21,825.831
2010-01-22,821.932
2010-01-25,816.175
2010-01-26,814.736
2010-01-27,809.475
2010-01-28,796.647
2010-01-29,800.053
2010-02-01,803.392
2010-02-02,815.137
2010-02-03,809.935
2010-02-04,781.788
2010-02-05,758.777
2010-02-08,767.691
2010-02-09,770.597
2010-02-10,772.612
2010-02-11,773.552
2010-02-12,773.487
2010-02-15,775.061
2010-02-16,788.302
2010-02-17,796.099
2010-02-18,800.028
2010-02-19,797.804
2010-02-22,798.834
2010-02-23,789.425
2010-02-24,794.613
2010-02-25,777.709
2010-02-26,792.092
2010-03-01,794.491
2010-03-02,806.416
2010-03-03,819.341
2010-03-04,816.086
2010-03-05,828.216
2010-03-08,829.946
2010-03-09,825.347
2010-03-10,834.255
2010-03-11,832.074
2010-03-12,838.732
2010-03-15,827.981
2010-03-16,841.474
2010-03-17,846.045
2010-03-18,840.245
2010-03-19,833.626
2010-03-22,835.411
2010-03-23,840.34
2010-03-24,830.217
2010-03-25,836.062
2010-03-26,833.158
2010-03-29,838.279
2010-03-30,837.148
2010-03-31,844.024
2010-04-01,857.156
2010-04-02,857.156
2010-04-05,854.024
2010-04-06,849.872
2010-04-07,844.214
2010-04-08,838.005
2010-04-09,853.153
2010-04-12,861.696
2010-04-13,857.994
2010-04-14,867.237
2010-04-15,867.124
2010-04-16,851.401
2010-04-19,844.405
2010-04-20,853.707
2010-04-21,845.214
2010-04-22,832.913
2010-04-23,845.477
2010-04-26,853.174
2010-04-27,827.213
2010-04-28,811.05
2010-04-29,825.772
2010-04-30,822.702
2010-05-03,817.661
2010-05-04,789.019
2010-05-05,773.912
2010-05-06,758.226
2010-05-07,728.33
2010-05-10,785.351
2010-05-11,775.277
2010-05-12,783.826
2010-05-13,780.497
2010-05-14,747.928
2010-05-17,743.241
2010-05-18,753.369
2010-05-19,729.641
2010-05-20,712.824
2010-05-21,720.31
2010-05-24,716.094
2010-05-25,693.177
2010-05-26,709.471
2010-05-27,731.128
2010-05-28,733.277
2010-05-31,734.374
2010-06-01,740.571
2010-06-02,738.013
2010-06-03,748.421
2010-06-04,727.728
2010-06-07,717.365
2010-06-08,712.367
2010-06-09,733.752
2010-06-10,747.54
2010-06-11,744.779
2010-06-14,766.361
2010-06-15,772.409
2010-06-16,775.429
2010-06-17,778.486
2010-06-18,779.472
2010-06-21,790.053
2010-06-22,782.083
2010-06-23,772.219
2010-06-24,764.789
2010-06-25,759.178
2010-06-28,771.162
2010-06-29,741.627
2010-06-30,742.217
2010-07-01,733.786
2010-07-02,741.626
2010-07-05,735.651
2010-07-06,761.05
2010-07-07,767.323
2010-07-08,776.297
2010-07-09,777.848
2010-07-12,777.039
2010-07-13,796.143
2010-07-14,800.506
2010-07-15,802.587
2010-07-16,790.391
2010-07-19,785.249
2010-07-20,782.168
2010-07-21,787.065
2010-07-22,806.657
2010-07-23,806.976
2010-07-26,815.237
2010-07-27,816.424
2010-07-28,816.411
2010-07-29,813.424
2010-07-30,808.876
2010-08-02,836.837
2010-08-03,840.123
2010-08-04,835.335
2010-08-05,831.175
2010-08-06,831.209
2010-08-09,839.387
2010-08-10,824.721
2010-08-11,800.583
2010-08-12,802.41
2010-08-13,801.169
2010-08-16,809.212
2010-08-17,817.969
2010-08-18,815.145
2010-08-19,805.487
2010-08-20,791.103
2010-08-23,793.348
2010-08-24,783.487
2010-08-25,775.155
2010-08-26,788.857
2010-08-27,791.877
2010-08-30,791.168
