Date,BELGIUM LARGE GROWTH Large Cap
2010-08-20,1053.861
2010-08-23,1054.942
2010-08-24,1048.212
2010-08-25,1033.394
2010-08-26,1054.49
2010-08-27,1056.644
2010-08-30,1056.577
2010-08-31,1065.721
2010-09-01,1118.07
2010-09-02,1117.851
2010-09-03,1116.39
2010-09-06,1127.952
2010-09-07,1115.376
2010-09-08,1137.567
2010-09-09,1133.038
2010-09-10,1117.802
2010-09-13,1129.618
2010-09-14,1139.54
2010-09-15,1152.579
2010-09-16,1150.249
2010-09-17,1127.343
2010-09-20,1150.227
2010-09-21,1141.434
2010-09-22,1146.642
2010-09-23,1157.635
2010-09-24,1189.185
2010-09-27,1184.709
2010-09-28,1198.268
2010-09-29,1210.735
2010-09-30,1203.461
2010-10-01,1196.486
2010-10-04,1173.639
2010-10-05,1207.267
2010-10-06,1217.303
2010-10-07,1216.932
2010-10-08,1252.382
2010-10-11,1257.862
2010-10-12,1257.139
2010-10-13,1307.661
2010-10-14,1293.955
2010-10-15,1280.379
2010-10-18,1272.603
2010-10-19,1255.021
2010-10-20,1275.165
2010-10-21,1305.112
2010-10-22,1301.444
2010-10-25,1305.92
2010-10-26,1277.369
2010-10-27,1250.406
2010-10-28,1263.704
2010-10-29,1278.759
2010-11-01,1282.996
2010-11-02,1286.529
2010-11-03,1243.961
2010-11-04,1280.082
2010-11-05,1249.286
2010-11-08,1238.43
2010-11-09,1250.584
2010-11-10,1223.372
2010-11-11,1207.796
2010-11-12,1203.714
2010-11-15,1201.908
2010-11-16,1173.085
2010-11-17,1200.36
2010-11-18,1239.346
2010-11-19,1240.302
2010-11-22,1237.204
2010-11-23,1201.489
2010-11-24,1202.518
2010-11-25,1200.814
2010-11-26,1171.732
2010-11-29,1133.957
2010-11-30,1114.951
2010-12-01,1146.2
2010-12-02,1174.848
2010-12-03,1186.155
2010-12-06,1173.309
2010-12-07,1188.178
2010-12-08,1174.156
2010-12-09,1167.205
2010-12-10,1178.409
2010-12-13,1187.617
2010-12-14,1184.002
2010-12-15,1177.704
2010-12-16,1169.5
2010-12-17,1159.014
2010-12-20,1158.15
2010-12-21,1173.684
2010-12-22,1163.494
2010-12-23,1163.245
2010-12-24,1167.369
2010-12-27,1163.87
2010-12-28,1159.073
2010-12-29,1155.41
2010-12-30,1163.2
2010-12-31,1167.064
2011-01-03,1171.829
2011-01-04,1167.988
2011-01-05,1153.633
2011-01-06,1164.914
2011-01-07,1149.914
2011-01-10,1137.506
2011-01-11,1149.76
2011-01-12,1170.134
2011-01-13,1192.045
2011-01-14,1173.664
2011-01-17,1158.651
2011-01-18,1174.939
2011-01-19,1163.299
2011-01-20,1132.198
2011-01-21,1148.008
2011-01-24,1165.492
2011-01-25,1177.727
2011-01-26,1179.518
2011-01-27,1164.308
2011-01-28,1133.028
2011-01-31,1141.304
2011-02-01,1147.755
2011-02-02,1163.89
2011-02-03,1155.063
2011-02-04,1135.446
2011-02-07,1160.844
2011-02-08,1169.274
2011-02-09,1159.576
2011-02-10,1147.535
2011-02-11,1151.462
2011-02-14,1131.121
2011-02-15,1140.627
2011-02-16,1135.39
2011-02-17,1134.977
2011-02-18,1133.393
2011-02-21,1127.818
2011-02-22,1134.534
2011-02-23,1140.399
2011-02-24,1138.828
2011-02-25,1137.627
2011-02-28,1152.863
2011-03-01,1171.453
2011-03-02,1149.55
2011-03-03,1176.933
2011-03-04,1193.916
2011-03-07,1180.329
2011-03-08,1172.262
2011-03-09,1182.99
2011-03-10,1171.982
2011-03-11,1167.715
2011-03-14,1162.374
2011-03-15,1123.423
2011-03-16,1110.275
2011-03-17,1135.344
2011-03-18,1130.625
2011-03-21,1157.856
2011-03-22,1154.223
2011-03-23,1159.338
2011-03-24,1182.671
2011-03-25,1183.977
2011-03-28,1167.987
2011-03-29,1166.455
2011-03-30,1175.528
2011-03-31,1167.192
2011-04-01,1202.292
2011-04-04,1218.045
2011-04-05,1217.847
2011-04-06,1228.22
2011-04-07,1208.59
2011-04-08,1212.313
2011-04-11,1223.579
2011-04-12,1216.952
2011-04-13,1235.191
2011-04-14,1231.482
2011-04-15,1253.778
2011-04-18,1225.122
2011-04-19,1257.122
2011-04-20,1267.141
2011-04-21,1272.767
2011-04-22,1272.767
2011-04-25,1271.85
2011-04-26,1300.4
2011-04-27,1301.671
2011-04-28,1324.49
2011-04-29,1326.834
2011-05-02,1332.652
2011-05-03,1323.658
2011-05-04,1285.771
2011-05-05,1240.283
2011-05-06,1248.824
2011-05-09,1222.28
2011-05-10,1233.996
2011-05-11,1222.071
2011-05-12,1229.268
2011-05-13,1248.448
2011-05-16,1253.827
2011-05-17,1248.92
2011-05-18,1253.057
2011-05-19,1256.426
2011-05-20,1259.736
2011-05-23,1219.401
2011-05-24,1222.906
2011-05-25,1224.488
2011-05-26,1210.71
2011-05-27,1225.669
2011-05-30,1231.389
2011-05-31,1262.302
2011-06-01,1261.511
2011-06-02,1239.339
2011-06-03,1239.669
2011-06-06,1235.282
2011-06-07,1240.315
2011-06-08,1227.971
2011-06-09,1228.224
2011-06-10,1194.64
2011-06-13,1202.83
2011-06-14,1216.823
2011-06-15,1188.235
2011-06-16,1175.105
2011-06-17,1198.747
2011-06-20,1194.178
2011-06-21,1207.396
2011-06-22,1191.961
2011-06-23,1169.57
2011-06-24,1161.588
2011-06-27,1177.573
2011-06-28,1190.461
2011-06-29,1207.67
2011-06-30,1214.75
2011-07-01,1214.623
2011-07-04,1238.831
2011-07-05,1221.554
2011-07-06,1209.109
2011-07-07,1232.88
2011-07-08,1205.095
2011-07-11,1164.82
2011-07-12,1143.353
2011-07-13,1148.843
2011-07-14,1163.329
2011-07-15,1162.031
2011-07-18,1152.205
2011-07-19,1170.516
2011-07-20,1189.447
2011-07-21,1214.418
2011-07-22,1242.724
2011-07-25,1240.816
2011-07-26,1245.216
2011-07-27,1226.204
2011-07-28,1231.666
2011-07-29,1210.003
2011-08-01,1189.824
2011-08-02,1186.334
2011-08-03,1156.735
2011-08-04,1121.305
2011-08-05,1116.169
2011-08-08,1081.787
2011-08-09,1090.222
2011-08-10,1044.047
2011-08-11,1077.464
2011-08-12,1142.355
2011-08-15,1154.332
2011-08-16,1174.403
2011-08-17,1188.274
2011-08-18,1144.624
2011-08-19,1132.695
2011-08-22,1144.7
2011-08-23,1147.566
2011-08-24,1126.818
2011-08-25,1122.511
2011-08-26,1117.533
2011-08-29,1137.433
2011-08-30,1144.908
2011-08-31,1159.584
2011-09-01,1148.302
2011-09-02,1141.941
2011-09-05,1076.841
2011-09-06,1095.875
2011-09-07,1107.645
2011-09-08,1117.586
2011-09-09,1073.643
2011-09-12,1033.936
2011-09-13,1042.005
2011-09-14,1048.669
2011-09-15,1068.414
2011-09-16,1096.171
2011-09-19,1076.402
2011-09-20,1109.999
2011-09-21,1099.633
2011-09-22,1044.675
2011-09-23,1073.602
2011-09-26,1093.149
2011-09-27,1139.26
2011-09-28,1130.437
2011-09-29,1134.957
2011-09-30,1117.814
2011-10-03,1122.026
2011-10-04,1107.067
2011-10-05,1104.676
2011-10-06,1107.845
2011-10-07,1097.639
2011-10-10,1120.481
2011-10-11,1119.29
2011-10-12,1135.085
2011-10-13,1132.519
2011-10-14,1161.672
2011-10-17,1141.966
2011-10-18,1131.03
2011-10-19,1147.721
2011-10-20,1136.921
2011-10-21,1164.395
2011-10-24,1170.098
2011-10-25,1154.83
2011-10-26,1140.099
2011-10-27,1191.292
2011-10-28,1185.799
2011-10-31,1174.908
2011-11-01,1145.837
2011-11-02,1141.423
2011-11-03,1148.572
2011-11-04,1138.237
2011-11-07,1148.233
2011-11-08,1182.552
2011-11-09,1182.362
2011-11-10,1193.592
2011-11-11,1238.527
2011-11-14,1208.77
2011-11-15,1196.184
2011-11-16,1212.107
2011-11-17,1200.483
2011-11-18,1213.179
2011-11-21,1189.159
2011-11-22,1208.547
2011-11-23,1194.158
2011-11-24,1184.588
2011-11-25,1186.918
2011-11-28,1225.061
2011-11-29,1228.993
2011-11-30,1249.111
2011-12-01,1251.733
2011-12-02,1252.142
2011-12-05,1266.64
2011-12-06,1243.742
2011-12-07,1254.303
2011-12-08,1244.022
2011-12-09,1237.497
2011-12-12,1220.517
2011-12-13,1220.528
2011-12-14,1200.656
2011-12-15,1214.223
2011-12-16,1202.314
2011-12-19,1231.272
2011-12-20,1242.582
2011-12-21,1234.335
2011-12-22,1243.927
2011-12-23,1255.38
2011-12-26,1255.38
2011-12-27,1274.675
2011-12-28,1263.966
2011-12-29,1276.802
2011-12-30,1286.281
2012-01-02,1313.88
2012-01-03,1290.221
2012-01-04,1253.274
2012-01-05,1259.43
2012-01-06,1236.207
2012-01-09,1267.173
2012-01-10,1282.845
2012-01-11,1264.757
2012-01-12,1279.257
2012-01-13,1243.925
2012-01-16,1271.059
2012-01-17,1278.995
2012-01-18,1292.482
2012-01-19,1298.661
2012-01-20,1296.103
2012-01-23,1295.367
2012-01-24,1275.17
2012-01-25,1282.635
2012-01-26,1302.843
2012-01-27,1281.801
2012-01-30,1280.044
2012-01-31,1271.032
2012-02-01,1300.821
2012-02-02,1312.606
2012-02-03,1345.004
2012-02-06,1338.165
2012-02-07,1357.72
2012-02-08,1353.675
2012-02-09,1358.642
2012-02-10,1340.959
2012-02-13,1360.088
2012-02-14,1354.59
2012-02-15,1353.221
2012-02-16,1360.707
2012-02-17,1371.677
2012-02-20,1382.514
2012-02-21,1378.086
2012-02-22,1375.922
2012-02-23,1381.556
2012-02-24,1388.275
2012-02-27,1385.051
2012-02-28,1398.823
2012-02-29,1412.75
2012-03-01,1430.059
2012-03-02,1400.117
2012-03-05,1412.179
2012-03-06,1379.089
2012-03-07,1398.853
2012-03-08,1466.545
2012-03-09,1459.477
2012-03-12,1481.024
2012-03-13,1491.808
2012-03-14,1495.187
2012-03-15,1491.808
2012-03-16,1511.279
2012-03-19,1519.425
2012-03-20,1511.974
2012-03-21,1519.537
2012-03-22,1513.975
2012-03-23,1511.834
2012-03-26,1528.226
2012-03-27,1526.931
2012-03-28,1511.401
2012-03-29,1497.022
2012-03-30,1528.031
2012-04-02,1534.553
2012-04-03,1548.717
2012-04-04,1486.181
2012-04-05,1470.977
2012-04-06,1470.977
2012-04-09,1471.822
2012-04-10,1472.133
2012-04-11,1490.919
2012-04-12,1509.473
2012-04-13,1483.095
2012-04-16,1504.791
2012-04-17,1522.425
2012-04-18,1540.072
2012-04-19,1527.887
2012-04-20,1527.144
2012-04-23,1497.146
2012-04-24,1527.119
2012-04-25,1532.653
2012-04-26,1550.413
2012-04-27,1563.649
2012-04-30,1542.406
2012-05-01,1541.183
2012-05-02,1562.231
2012-05-03,1597.478
2012-05-04,1569.786
2012-05-07,1604.177
2012-05-08,1554.707
2012-05-09,1536.87
2012-05-10,1538.038
2012-05-11,1552.761
2012-05-14,1524.109
2012-05-15,1509.521
2012-05-16,1499.777
2012-05-17,1496.437
2012-05-18,1453.704
2012-05-21,1457.32
2012-05-22,1474.473
2012-05-23,1433.299
2012-05-24,1466.309
2012-05-25,1464.252
2012-05-28,1445.022
2012-05-29,1477.256
2012-05-30,1448.145
2012-05-31,1448.843
2012-06-01,1402.363
2012-06-04,1411.298
2012-06-05,1411.952
2012-06-06,1440.145
2012-06-07,1440.106
2012-06-08,1451.248
2012-06-11,1453.157
2012-06-12,1468.746
2012-06-13,1504.609
2012-06-14,1522.668
2012-06-15,1518.007
2012-06-18,1510.651
2012-06-19,1530.982
2012-06-20,1500.955
2012-06-21,1506.819
2012-06-22,1492.49
2012-06-25,1515.797
2012-06-26,1543.53
2012-06-27,1560.193
2012-06-28,1569.405
2012-06-29,1664.945
2012-07-02,1691.102
2012-07-03,1696.487
2012-07-04,1686.245
2012-07-05,1667.796
2012-07-06,1655.458
2012-07-09,1645.762
2012-07-10,1678.694
2012-07-11,1652.966
2012-07-12,1642.824
2012-07-13,1650.914
2012-07-16,1651.423
2012-07-17,1645.166
2012-07-18,1666.278
2012-07-19,1702.278
2012-07-20,1664.036
2012-07-23,1635.346
2012-07-24,1638.011
2012-07-25,1637.521
2012-07-26,1716.116
2012-07-27,1732.766
2012-07-30,1736.654
2012-07-31,1691.394
2012-08-01,1727.541
2012-08-02,1698.335
2012-08-03,1753.39
2012-08-06,1753.401
2012-08-07,1771.136
2012-08-08,1761.359
2012-08-09,1750.302
2012-08-10,1735.464
2012-08-13,1729.382
2012-08-14,1728.346
2012-08-15,1732.794
2012-08-16,1738.136
2012-08-17,1732.015
2012-08-20,1747.457
2012-08-21,1754.051
2012-08-22,1735.75
2012-08-23,1728.132
2012-08-24,1752.018
2012-08-27,1768.021
2012-08-28,1790.145
2012-08-29,1788.879
2012-08-30,1778.782
2012-08-31,1801.565
2012-09-03,1850.666
2012-09-04,1832.521
2012-09-05,1845.785
2012-09-06,1891.305
2012-09-07,1865.468
2012-09-10,1811.015
2012-09-11,1829.686
2012-09-12,1801.259
2012-09-13,1801.635
2012-09-14,1829.577
2012-09-17,1828.96
2012-09-18,1839.408
2012-09-19,1853.662
2012-09-20,1858.367
2012-09-21,1866.734
2012-09-24,1852.3
2012-09-25,1872.635
2012-09-26,1861.533
2012-09-27,1838.775
2012-09-28,1821.929
2012-10-01,1844.994
2012-10-02,1882.781
2012-10-03,1886.465
2012-10-04,1896.31
2012-10-05,1940.387
2012-10-08,1914.654
2012-10-09,1879.864
2012-10-10,1858.576
2012-10-11,1864.001
2012-10-12,1863.017
2012-10-15,1857.732
2012-10-16,1889.737
2012-10-17,1894.971
2012-10-18,1857.439
2012-10-19,1840.418
2012-10-22,1843.479
2012-10-23,1831.233
2012-10-24,1838.878
2012-10-25,1825.605
2012-10-26,1824.981
2012-10-29,1822.899
2012-10-30,1840.988
2012-10-31,1789.063
2012-11-01,1779.518
2012-11-02,1787.207
2012-11-05,1759.156
2012-11-06,1784.716
2012-11-07,1754.211
2012-11-08,1752.811
2012-11-09,1774.269
2012-11-12,1774.004
2012-11-13,1805.289
2012-11-14,1771.815
2012-11-15,1774.905
2012-11-16,1756.648
2012-11-19,1819.511
2012-11-20,1838.834
2012-11-21,1818.158
2012-11-22,1847.65
2012-11-23,1855.139
2012-11-26,1856.347
2012-11-27,1841.516
2012-11-28,1826.85
2012-11-29,1848.836
2012-11-30,1875.857
2012-12-03,1904.888
2012-12-04,1895.03
2012-12-05,1868.857
2012-12-06,1867.764
2012-12-07,1870.141
2012-12-10,1882.854
2012-12-11,1904.338
2012-12-12,1877.691
2012-12-13,1873.327
2012-12-14,1883.699
2012-12-17,1863.074
2012-12-18,1880.262
2012-12-19,1902.487
2012-12-20,1899.825
2012-12-21,1874.219
2012-12-24,1866.687
2012-12-25,1866.687
2012-12-26,1870.506
2012-12-27,1879.067
2012-12-28,1860.744
2012-12-31,1854.973
2013-01-01,1854.973
2013-01-02,1908.402
2013-01-03,1864.943
2013-01-04,1887.904
2013-01-07,1876.375
2013-01-08,1842.844
2013-01-09,1804.986
2013-01-10,1839.61
2013-01-11,1875.41
2013-01-14,1866.277
2013-01-15,1904.044
2013-01-16,1913.488
2013-01-17,1896.608
2013-01-18,1911.346
2013-01-21,1911.875
2013-01-22,1931.669
2013-01-23,1923.479
2013-01-24,1934.945
2013-01-25,1963.689
2013-01-28,1966.834
2013-01-29,1995.568
2013-01-30,2012.601
2013-01-31,1856.39
2013-02-01,1951.34
2013-02-04,1893.735
2013-02-05,1884.044
2013-02-06,1865.085
2013-02-07,1849.212
2013-02-08,1836.514
2013-02-11,1832.299
2013-02-12,1875.707
2013-02-13,1889.061
2013-02-14,1987.065
2013-02-15,1991.263
2013-02-18,1957.334
2013-02-19,1978.151
2013-02-20,1998.464
2013-02-21,1961.135
2013-02-22,1985.683
2013-02-25,1993.887
2013-02-26,1952.111
2013-02-27,1982.176
2013-02-28,2007.867
2013-03-01,2007.182
2013-03-04,2004.441
2013-03-05,2021.279
2013-03-06,2016.889
2013-03-07,2036.969
2013-03-08,2060.139
2013-03-11,2071.226
2013-03-12,2050.802
2013-03-13,2040.927
2013-03-14,2062.481
2013-03-15,2042.789
2013-03-18,2060.015
2013-03-19,2030.446
2013-03-20,2055.14
2013-03-21,2048.763
2013-03-22,2085.687
2013-03-25,2079.72
2013-03-26,2104.823
2013-03-27,2080.567
2013-03-28,2123.039
2013-03-29,2123.039
2013-04-01,2124.031
2013-04-02,2161.368
2013-04-03,2131.62
2013-04-04,2104.83
2013-04-05,2094.437
2013-04-08,2125.95
2013-04-09,2108.53
2013-04-10,2173.182
2013-04-11,2163.218
2013-04-12,2134.051
2013-04-15,2124.851
2013-04-16,2112.369
2013-04-17,2074.486
2013-04-18,2085.328
2013-04-19,2116.606
2013-04-22,2119.509
2013-04-23,2145.4
2013-04-24,2128.835
2013-04-25,2107.173
2013-04-26,2052.026
2013-04-29,2097.965
2013-04-30,2086.866
2013-05-01,2088.291
2013-05-02,2086.481
2013-05-03,2100.607
2013-05-06,2099.294
2013-05-07,2103.589
2013-05-08,2143.792
2013-05-09,2119.541
2013-05-10,2116.116
2013-05-13,2131.766
2013-05-14,2155.846
2013-05-15,2138.467
2013-05-16,2134.028
2013-05-17,2107.144
2013-05-20,2098.401
2013-05-21,2096.501
2013-05-22,2095.459
2013-05-23,2076.148
2013-05-24,2092.349
2013-05-27,2111.583
2013-05-28,2106.124
2013-05-29,2064.449
2013-05-30,2069.228
2013-05-31,2019.609
2013-06-03,2001.323
2013-06-04,2022.952
2013-06-05,1979.612
2013-06-06,2014.815
2013-06-07,2073.527
2013-06-10,2054.418
2013-06-11,2039.246
2013-06-12,2039.421
2013-06-13,2029.683
2013-06-14,2062.167
2013-06-17,2077.655
2013-06-18,2054.439
2013-06-19,2047.1
2013-06-20,1914.276
2013-06-21,1911.561
2013-06-24,1866.146
2013-06-25,1906.835
2013-06-26,1949.034
2013-06-27,1975.318
2013-06-28,1947.58
2013-07-01,1975.685
2013-07-02,1965.539
2013-07-03,1901.265
2013-07-04,1977.564
2013-07-05,1910.917
2013-07-08,1960.76
2013-07-09,1971.485
2013-07-10,1990.679
2013-07-11,2039.089
2013-07-12,2005.868
2013-07-15,2012.663
2013-07-16,1991.432
2013-07-17,1983.328
2013-07-18,1965.243
2013-07-19,1961.798
2013-07-22,1962.634
2013-07-23,1936.525
2013-07-24,1959.171
2013-07-25,1929.736
2013-07-26,1941.229
2013-07-29,1946.588
2013-07-30,1965.381
2013-07-31,2105.606
2013-08-01,2138.77
2013-08-02,2154.627
2013-08-05,2151.133
2013-08-06,2159.217
2013-08-07,2164.26
2013-08-08,2197.353
2013-08-09,2184.751
2013-08-12,2186.037
2013-08-13,2190.003
2013-08-14,2176.074
2013-08-15,2147.775
2013-08-16,2161.277
2013-08-19,2138.082
2013-08-20,2124.957
2013-08-21,2116.829
2013-08-22,2105.041
2013-08-23,2129.832
2013-08-26,2121.415
2013-08-27,2087.75
2013-08-28,2053.769
2013-08-29,2057.93
2013-08-30,2033.161
2013-09-02,2085.556
2013-09-03,2071.351
2013-09-04,2084.088
2013-09-05,2075.715
2013-09-06,2110.136
2013-09-09,2087.626
2013-09-10,2115.038
2013-09-11,2127.321
2013-09-12,2119.693
2013-09-13,2149.653
2013-09-16,2180.82
2013-09-17,2180.833
2013-09-18,2196.753
2013-09-19,2264.96
2013-09-20,2207.942
2013-09-23,2185.949
2013-09-24,2172.056
2013-09-25,2178.318
2013-09-26,2192.947
2013-09-27,2189.438
2013-09-30,2182.105
2013-10-01,2156.626
2013-10-02,2145.553
2013-10-03,2148.673
2013-10-04,2162.426
2013-10-07,2139.58
2013-10-08,2116.414
2013-10-09,2099.52
2013-10-10,2130.077
2013-10-11,2143.807
2013-10-14,2150.2
2013-10-15,2162.289
2013-10-16,2160.368
2013-10-17,2207.747
2013-10-18,2249.743
2013-10-21,2245.259
2013-10-22,2287.299
2013-10-23,2258.599
2013-10-24,2263.25
2013-10-25,2287.682
2013-10-28,2281.742
2013-10-29,2283.015
2013-10-30,2249.172
2013-10-31,2281.484
2013-11-01,2233.6
2013-11-04,2243.328
2013-11-05,2236.76
2013-11-06,2274.898
2013-11-07,2242.891
2013-11-08,2219.812
2013-11-11,2288.204
2013-11-12,2280.076
2013-11-13,2274.771
2013-11-14,2313.353
2013-11-15,2313.128
2013-11-18,2318.811
2013-11-19,2307.165
2013-11-20,2299.052
2013-11-21,2277.608
2013-11-22,2269.156
2013-11-25,2292.379
2013-11-26,2262.92
2013-11-27,2271.85
2013-11-28,2258.318
2013-11-29,2259.172
2013-12-02,2249.382
2013-12-03,2234.425
2013-12-04,2219.749
2013-12-05,2217.429
2013-12-06,2256.941
2013-12-09,2254.315
2013-12-10,2251.609
2013-12-11,2242.84
2013-12-12,2215.87
2013-12-13,2199.734
2013-12-16,2256.947
2013-12-17,2231.566
2013-12-18,2263.507
2013-12-19,2283.357
2013-12-20,2293.35
2013-12-23,2297.876
2013-12-24,2293.668
2013-12-25,2293.668
2013-12-26,2297.948
2013-12-27,2353.888
2013-12-30,2342.518
2013-12-31,2350.579
2014-01-01,2350.579
2014-01-02,2280.179
2014-01-03,2298.215
2014-01-06,2261.844
2014-01-07,2301.24
2014-01-08,2311.335
2014-01-09,2315.685
2014-01-10,2313.827
2014-01-13,2293.814
2014-01-14,2275.651
2014-01-15,2268.294
2014-01-16,2278.771
2014-01-17,2249.847
2014-01-20,2279.592
2014-01-21,2284.174
2014-01-22,2291.441
2014-01-23,2270.561
2014-01-24,2184.669
2014-01-27,2176.111
2014-01-28,2177.616
2014-01-29,2156.433
2014-01-30,2125.363
2014-01-31,2115.523
2014-02-03,2086.972
2014-02-04,2078.876
2014-02-05,2078.078
2014-02-06,2116.592
2014-02-07,2145.408
2014-02-10,2150.579
2014-02-11,2199.236
2014-02-12,2207.588
2014-02-13,2208.712
2014-02-14,2233.701
2014-02-17,2246.983
2014-02-18,2240.667
2014-02-19,2248.362
2014-02-20,2241.357
2014-02-21,2247.883
2014-02-24,2262.739
2014-02-25,2252.067
2014-02-26,2303.626
2014-02-27,2290.362
2014-02-28,2316.089
2014-03-03,2253.152
2014-03-04,2297.236
2014-03-05,2275.196
2014-03-06,2299.172
2014-03-07,2270.996
2014-03-10,2276.928
2014-03-11,2277.857
2014-03-12,2251.331
2014-03-13,2238.368
2014-03-14,2218.597
2014-03-17,2223.22
2014-03-18,2240.031
2014-03-19,2225.033
2014-03-20,2217.66
2014-03-21,2255.537
2014-03-24,2238.354
2014-03-25,2262.324
2014-03-26,2291.336
2014-03-27,2304.015
2014-03-28,2349.92
2014-03-31,2315.791
2014-04-01,2353.442
2014-04-02,2361.384
2014-04-03,2360.123
2014-04-04,2366.143
2014-04-07,2340.541
2014-04-08,2347.351
2014-04-09,2362.528
2014-04-10,2361.15
2014-04-11,2335.273
2014-04-14,2375.327
2014-04-15,2367.937
2014-04-16,2406.702
2014-04-17,2398.622
2014-04-18,2398.622
2014-04-21,2393.161
2014-04-22,2415.011
2014-04-23,2394.223
2014-04-24,2408.358
2014-04-25,2395.302
2014-04-28,2437.475
2014-04-29,2465.975
2014-04-30,2401.374
2014-05-01,2401.374
2014-05-02,2379.331
2014-05-05,2410.673
2014-05-06,2401.022
2014-05-07,2431.469
2014-05-08,2474.401
2014-05-09,2443.633
2014-05-12,2473.469
2014-05-13,2462.808
2014-05-14,2463.219
2014-05-15,2444.242
2014-05-16,2478.171
2014-05-19,2472.242
2014-05-20,2477.775
2014-05-21,2482.925
2014-05-22,2492.223
2014-05-23,2478.462
2014-05-26,2507.278
2014-05-27,2487.621
2014-05-28,2475.033
2014-05-29,2469.427
2014-05-30,2471.185
2014-06-02,2465.314
2014-06-03,2460.019
2014-06-04,2464.692
2014-06-05,2469.486
2014-06-06,2485.465
2014-06-09,2482.628
2014-06-10,2520.774
2014-06-11,2511.363
2014-06-12,2503.258
2014-06-13,2483.403
2014-06-16,2478.099
2014-06-17,2496.069
2014-06-18,2492.009
2014-06-19,2544.098
2014-06-20,2558.284
2014-06-23,2537.356
2014-06-24,2528.031
2014-06-25,2535.573
2014-06-26,2521.102
2014-06-27,2532.035
2014-06-30,2536.66
2014-07-01,2549.331
2014-07-02,2537.541
2014-07-03,2565.374
2014-07-04,2541.909
2014-07-07,2539.208
2014-07-08,2519.325
2014-07-09,2533.844
2014-07-10,2498.772
2014-07-11,2483.836
2014-07-14,2508.95
2014-07-15,2481.303
2014-07-16,2502.467
2014-07-17,2461.711
2014-07-18,2475.753
2014-07-21,2454.525
2014-07-22,2491.182
2014-07-23,2489.017
2014-07-24,2501.101
2014-07-25,2464.425
2014-07-28,2443.832
2014-07-29,2450.838
2014-07-30,2434.983
2014-07-31,2411.145
2014-08-01,2381.91
2014-08-04,2397.264
2014-08-05,2399.324
2014-08-06,2388.577
2014-08-07,2381.515
2014-08-08,2378.591
2014-08-11,2424.687
2014-08-12,2411.062
2014-08-13,2426.999
2014-08-14,2432.673
2014-08-15,2439.712
2014-08-18,2469.53
2014-08-19,2477.365
2014-08-20,2466.761
2014-08-21,2483.016
2014-08-22,2464.516
2014-08-25,2500.569
2014-08-26,2513.248
2014-08-27,2508.305
2014-08-28,2479.749
2014-08-29,2485.506
2014-09-01,2486.966
2014-09-02,2482.688
2014-09-03,2498.354
2014-09-04,2531.436
2014-09-05,2512.14
2014-09-08,2490.24
2014-09-09,2479.776
2014-09-10,2481.525
2014-09-11,2488.484
2014-09-12,2469.383
2014-09-15,2527.793
2014-09-16,2519.419
2014-09-17,2523.035
2014-09-18,2542.41
2014-09-19,2538.848
2014-09-22,2528.412
2014-09-23,2515.072
2014-09-24,2520.352
2014-09-25,2492.603
2014-09-26,2475.145
2014-09-29,2451.266
2014-09-30,2461.328
2014-10-01,2405.809
2014-10-02,2361.105
2014-10-03,2365.957
2014-10-06,2401.964
2014-10-07,2362.78
2014-10-08,2353.416
2014-10-09,2360.085
2014-10-10,2346.434
2014-10-13,2356.633
2014-10-14,2365.408
2014-10-15,2295.069
2014-10-16,2298.688
2014-10-17,2351.817
2014-10-20,2357.743
2014-10-21,2396.811
2014-10-22,2383.736
2014-10-23,2395.246
2014-10-24,2397.17
2014-10-27,2383.734
2014-10-28,2431.758
2014-10-29,2449.56
2014-10-30,2429.363
2014-10-31,2445.313
2014-11-03,2426.081
2014-11-04,2399.734
2014-11-05,2429.989
2014-11-06,2427.881
2014-11-07,2407.037
2014-11-10,2439.107
2014-11-11,2452.175
2014-11-12,2431.789
2014-11-13,2474.938
2014-11-14,2468.77
2014-11-17,2480.685
2014-11-18,2502.664
2014-11-19,2517.374
2014-11-20,2529.734
2014-11-21,2574.044
2014-11-24,2584.516
2014-11-25,2589.242
2014-11-26,2586.836
2014-11-27,2607.462
2014-11-28,2635.754
2014-12-01,2608.104
2014-12-02,2575.365
2014-12-03,2556.508
2014-12-04,2550.893
2014-12-05,2601.224
2014-12-08,2581.823
2014-12-09,2539.362
2014-12-10,2551.455
2014-12-11,2540.134
2014-12-12,2482.789
2014-12-15,2449.449
2014-12-16,2491.435
2014-12-17,2468.053
2014-12-18,2552.352
2014-12-19,2573.18
2014-12-22,2576.043
2014-12-23,2589.177
2014-12-24,2579.127
2014-12-25,2579.127
2014-12-26,2575.107
2014-12-29,2589.011
2014-12-30,2533.575
2014-12-31,2547.886
2015-01-01,2547.886
2015-01-02,2508.46
2015-01-05,2430.898
2015-01-06,2402.733
2015-01-07,2423.823
2015-01-08,2532.377
2015-01-09,2493.667
2015-01-12,2530.255
2015-01-13,2558.626
2015-01-14,2526.011
2015-01-15,2547.384
2015-01-16,2573.071
2015-01-19,2616.075
2015-01-20,2598.288
2015-01-21,2638.255
2015-01-22,2639.639
2015-01-23,2671.179
2015-01-26,2678.479
2015-01-27,2686.395
2015-01-28,2693.851
2015-01-29,2716.856
2015-01-30,2696.709
2015-02-02,2712.696
2015-02-03,2753.87
2015-02-04,2762.614
