Date,AUSTRALIA SMALL CAP Small Cap
2005-11-10,278.524
2005-11-11,280.353
2005-11-14,279.742
2005-11-15,281.145
2005-11-16,281.233
2005-11-17,284.063
2005-11-18,285.643
2005-11-21,286.583
2005-11-22,284.634
2005-11-23,287.493
2005-11-24,290.12
2005-11-25,288.778
2005-11-28,290.361
2005-11-29,290.073
2005-11-30,291.163
2005-12-01,286.294
2005-12-02,289.866
2005-12-05,292.836
2005-12-06,293.869
2005-12-07,294.102
2005-12-08,292.212
2005-12-09,292.549
2005-12-12,294.971
2005-12-13,293.2
2005-12-14,295.495
2005-12-15,292.896
2005-12-16,292.832
2005-12-19,291.743
2005-12-20,289.954
2005-12-21,291.824
2005-12-22,292.099
2005-12-23,292.582
2005-12-26,292.582
2005-12-27,291.859
2005-12-28,296.44
2005-12-29,297.009
2005-12-30,297.886
2006-01-02,297.886
2006-01-03,300.009
2006-01-04,305.281
2006-01-05,305.132
2006-01-06,307.236
2006-01-09,310.172
2006-01-10,307.965
2006-01-11,311.508
2006-01-12,310.173
2006-01-13,310.631
2006-01-16,312.253
2006-01-17,313.398
2006-01-18,303.892
2006-01-19,306.454
2006-01-20,307.877
2006-01-23,306.619
2006-01-24,305.006
2006-01-25,308.846
2006-01-26,309.729
2006-01-27,309.956
2006-01-30,310.359
2006-01-31,314.38
2006-02-01,314.669
2006-02-02,309.481
2006-02-03,305.011
2006-02-06,303.945
2006-02-07,303.648
2006-02-08,297.691
2006-02-09,302.557
2006-02-10,300.964
2006-02-13,297.924
2006-02-14,299.644
2006-02-15,301.473
2006-02-16,297.688
2006-02-17,297.676
2006-02-20,302.299
2006-02-21,303.113
2006-02-22,301.769
2006-02-23,304.488
2006-02-24,305.967
2006-02-27,308.283
2006-02-28,311.361
2006-03-01,308.967
2006-03-02,314.436
2006-03-03,313.299
2006-03-06,312.633
2006-03-07,309.405
2006-03-08,308.171
2006-03-09,310.684
2006-03-10,308.89
2006-03-13,312.108
2006-03-14,313.607
2006-03-15,315.731
2006-03-16,316.665
2006-03-17,313.023
2006-03-20,315.183
2006-03-21,311.457
2006-03-22,314.863
2006-03-23,313.888
2006-03-24,314.329
2006-03-27,319.287
2006-03-28,319.842
2006-03-29,316.966
2006-03-30,322.498
2006-03-31,323.932
2006-04-03,329.319
2006-04-04,328.209
2006-04-05,331.677
2006-04-06,336.219
2006-04-07,333.344
2006-04-10,330.49
2006-04-11,333.196
2006-04-12,329.066
2006-04-13,326.162
2006-04-14,326.162
2006-04-17,331.87
2006-04-18,336.919
2006-04-19,345.298
2006-04-20,343.341
2006-04-21,343.703
2006-04-24,344.709
2006-04-25,345.822
2006-04-26,352.561
2006-04-27,353.263
2006-04-28,350.264
2006-05-01,354.147
2006-05-02,350.702
2006-05-03,355.055
2006-05-04,351.217
2006-05-05,357.617
2006-05-08,362.647
2006-05-09,365.964
2006-05-10,372.667
2006-05-11,374.623
2006-05-12,371.552
2006-05-15,356.762
2006-05-16,352.042
2006-05-17,354.22
2006-05-18,347.381
2006-05-19,339.166
2006-05-22,326.13
2006-05-23,328.002
2006-05-24,331.51
2006-05-25,327.837
2006-05-26,333.147
2006-05-29,340.122
2006-05-30,341.928
2006-05-31,336.046
2006-06-01,336.407
2006-06-02,337.958
2006-06-05,341.934
2006-06-06,332.661
2006-06-07,330.762
2006-06-08,325.245
2006-06-09,328.536
2006-06-12,327.397
2006-06-13,318.434
2006-06-14,317.418
2006-06-15,318.97
2006-06-16,326.318
2006-06-19,321.251
2006-06-20,320.966
2006-06-21,321.356
2006-06-22,325.213
2006-06-23,321.659
2006-06-26,321.929
2006-06-27,326.838
2006-06-28,321.673
2006-06-29,325.935
2006-06-30,333.863
2006-07-03,335.975
2006-07-04,337.304
2006-07-05,333.875
2006-07-06,340.91
2006-07-07,344.496
2006-07-10,341.242
2006-07-11,340.905
2006-07-12,343.88
2006-07-13,341.803
2006-07-14,333.551
2006-07-17,329.675
2006-07-18,328.795
2006-07-19,329.174
2006-07-20,334.385
2006-07-21,332.61
2006-07-24,330.314
2006-07-25,334.066
2006-07-26,331.708
2006-07-27,338.565
2006-07-28,336.825
2006-07-31,338.712
2006-08-01,336.573
2006-08-02,333.41
2006-08-03,335.129
2006-08-04,333.701
2006-08-07,333.415
2006-08-08,334.277
2006-08-09,329.754
2006-08-10,331.588
2006-08-11,332.093
2006-08-14,331.502
2006-08-15,330.653
2006-08-16,331.469
2006-08-17,335.775
2006-08-18,332.957
2006-08-21,337.709
2006-08-22,339.018
2006-08-23,341.405
2006-08-24,338.297
2006-08-25,337.894
2006-08-28,340.277
2006-08-29,343.211
2006-08-30,345.867
2006-08-31,350.888
2006-09-01,349.861
2006-09-04,355.168
2006-09-05,356.099
2006-09-06,352.421
2006-09-07,349.318
2006-09-08,345.002
2006-09-11,337.657
2006-09-12,335.598
2006-09-13,339.035
2006-09-14,344.556
2006-09-15,343.199
2006-09-18,344.544
2006-09-19,347.63
2006-09-20,344.236
2006-09-21,341.901
2006-09-22,337.364
2006-09-25,341.227
2006-09-26,343.37
2006-09-27,351.17
2006-09-28,350.542
2006-09-29,351.055
2006-10-02,354.341
2006-10-03,353.474
2006-10-04,350.468
2006-10-05,356.423
2006-10-06,355.847
2006-10-09,356.88
2006-10-10,359.041
2006-10-11,361.5
2006-10-12,361.706
2006-10-13,364.21
2006-10-16,368.499
2006-10-17,369.219
2006-10-18,371.963
2006-10-19,372.374
2006-10-20,374.019
2006-10-23,373.904
2006-10-24,373.455
2006-10-25,378.458
2006-10-26,379.067
2006-10-27,379.54
2006-10-30,380.721
2006-10-31,381.924
2006-11-01,384.929
2006-11-02,385.067
2006-11-03,383.167
2006-11-06,385.797
2006-11-07,391.24
2006-11-08,384.915
2006-11-09,383.999
2006-11-10,388.094
2006-11-13,382.422
2006-11-14,384.17
2006-11-15,381.587
2006-11-16,380.308
2006-11-17,383.023
2006-11-20,375.162
2006-11-21,382.878
2006-11-22,391.99
2006-11-23,393.125
2006-11-24,396.284
2006-11-27,398.672
2006-11-28,392.334
2006-11-29,399.469
2006-11-30,403.386
2006-12-01,399.857
2006-12-04,399.56
2006-12-05,398.135
2006-12-06,401.71
2006-12-07,401.216
2006-12-08,398.684
2006-12-11,398.119
2006-12-12,397.091
2006-12-13,399.736
2006-12-14,401.991
2006-12-15,402.889
2006-12-18,402.538
2006-12-19,403.978
2006-12-20,410.982
2006-12-21,406.197
2006-12-22,408.365
2006-12-25,408.365
2006-12-26,407.506
2006-12-27,410.532
2006-12-28,414.447
2006-12-29,414.528
2007-01-01,414.528
2007-01-02,418.0
2007-01-03,416.276
2007-01-04,407.413
2007-01-05,403.1
2007-01-08,399.198
2007-01-09,403.395
2007-01-10,397.361
2007-01-11,401.36
2007-01-12,406.892
2007-01-15,409.977
2007-01-16,413.731
2007-01-17,414.08
2007-01-18,416.055
2007-01-19,414.819
2007-01-22,417.299
2007-01-23,420.327
2007-01-24,417.698
2007-01-25,415.616
2007-01-26,412.627
2007-01-29,410.996
2007-01-30,415.697
2007-01-31,413.616
2007-02-01,417.721
2007-02-02,418.92
2007-02-05,417.922
2007-02-06,419.158
2007-02-07,420.556
2007-02-08,423.586
2007-02-09,422.931
2007-02-12,422.395
2007-02-13,427.818
2007-02-14,432.305
2007-02-15,434.049
2007-02-16,434.495
2007-02-19,438.083
2007-02-20,437.236
2007-02-21,439.49
2007-02-22,442.708
2007-02-23,443.253
2007-02-26,444.693
2007-02-27,440.375
2007-02-28,424.541
2007-03-01,423.636
2007-03-02,420.988
2007-03-05,402.425
2007-03-06,410.764
2007-03-07,418.13
2007-03-08,417.801
2007-03-09,421.502
2007-03-12,427.958
2007-03-13,428.325
2007-03-14,418.832
2007-03-15,428.09
2007-03-16,430.856
2007-03-19,435.468
2007-03-20,439.267
2007-03-21,437.175
2007-03-22,445.898
2007-03-23,442.795
2007-03-26,448.885
2007-03-27,448.923
2007-03-28,443.571
2007-03-29,445.622
2007-03-30,448.582
2007-04-02,448.88
2007-04-03,453.498
2007-04-04,463.175
2007-04-05,461.095
2007-04-06,461.095
2007-04-09,459.463
2007-04-10,470.897
2007-04-11,472.562
2007-04-12,474.57
2007-04-13,475.865
2007-04-16,480.809
2007-04-17,482.095
2007-04-18,484.26
2007-04-19,477.357
2007-04-20,479.985
2007-04-23,485.038
2007-04-24,478.371
2007-04-25,481.78
2007-04-26,480.699
2007-04-27,481.463
2007-04-30,484.791
2007-05-01,478.527
2007-05-02,484.27
2007-05-03,484.853
2007-05-04,487.039
2007-05-07,490.788
2007-05-08,489.782
2007-05-09,492.637
2007-05-10,496.965
2007-05-11,493.862
2007-05-14,501.042
2007-05-15,497.977
2007-05-16,493.758
2007-05-17,494.547
2007-05-18,491.923
2007-05-21,495.431
2007-05-22,493.985
2007-05-23,499.297
2007-05-24,490.229
2007-05-25,489.019
2007-05-28,488.93
2007-05-29,490.547
2007-05-30,486.645
2007-05-31,500.353
2007-06-01,502.023
2007-06-04,507.022
2007-06-05,508.726
2007-06-06,509.493
2007-06-07,508.237
2007-06-08,499.876
2007-06-11,498.661
2007-06-12,502.708
2007-06-13,495.889
2007-06-14,496.018
2007-06-15,499.964
2007-06-18,502.04
2007-06-19,505.715
2007-06-20,510.305
2007-06-21,511.318
2007-06-22,514.887
2007-06-25,510.865
2007-06-26,512.057
2007-06-27,496.308
2007-06-28,508.768
2007-06-29,511.234
2007-07-02,516.877
2007-07-03,516.323
2007-07-04,516.811
2007-07-05,516.466
2007-07-06,517.462
2007-07-09,517.96
2007-07-10,516.264
2007-07-11,515.171
2007-07-12,520.346
2007-07-13,525.392
2007-07-16,529.749
2007-07-17,528.719
2007-07-18,526.734
2007-07-19,532.504
2007-07-20,538.335
2007-07-23,539.46
2007-07-24,544.404
2007-07-25,536.85
2007-07-26,526.915
2007-07-27,500.954
2007-07-30,498.099
2007-07-31,506.109
2007-08-01,484.095
2007-08-02,485.822
2007-08-03,488.354
2007-08-06,475.917
2007-08-07,481.519
2007-08-08,492.331
2007-08-09,494.088
2007-08-10,471.961
2007-08-13,473.609
2007-08-14,465.029
2007-08-15,442.101
2007-08-16,411.104
2007-08-17,408.837
2007-08-20,433.29
2007-08-21,437.188
2007-08-22,443.172
2007-08-23,461.131
2007-08-24,460.428
2007-08-27,472.652
2007-08-28,468.309
2007-08-29,460.453
2007-08-30,465.937
2007-08-31,473.269
2007-09-03,478.621
2007-09-04,485.754
2007-09-05,485.338
2007-09-06,483.042
2007-09-07,485.536
2007-09-10,479.018
2007-09-11,484.33
2007-09-12,488.627
2007-09-13,488.15
2007-09-14,494.285
2007-09-17,490.369
2007-09-18,479.691
2007-09-19,502.714
2007-09-20,509.099
2007-09-21,506.235
2007-09-24,512.047
2007-09-25,512.502
2007-09-26,516.483
2007-09-27,519.856
2007-09-28,523.837
2007-10-01,528.226
2007-10-02,528.729
2007-10-03,529.354
2007-10-04,528.808
2007-10-05,535.301
2007-10-08,536.356
2007-10-09,535.811
2007-10-10,541.925
2007-10-11,546.348
2007-10-12,545.491
2007-10-15,548.966
2007-10-16,535.416
2007-10-17,538.152
2007-10-18,541.566
2007-10-19,537.564
2007-10-22,519.239
2007-10-23,533.651
2007-10-24,536.354
2007-10-25,541.787
2007-10-26,551.576
2007-10-29,561.78
2007-10-30,559.193
2007-10-31,569.672
2007-11-01,569.996
2007-11-02,554.985
2007-11-05,548.628
2007-11-06,556.275
2007-11-07,566.433
2007-11-08,550.26
2007-11-09,541.482
2007-11-12,510.685
2007-11-13,521.953
2007-11-14,532.583
2007-11-15,529.237
2007-11-16,522.755
2007-11-19,526.823
2007-11-20,522.562
2007-11-21,505.257
2007-11-22,502.161
2007-11-23,502.947
2007-11-26,511.813
2007-11-27,508.406
2007-11-28,508.281
2007-11-29,511.781
2007-11-30,519.306
2007-12-03,519.432
2007-12-04,514.388
2007-12-05,507.563
2007-12-06,517.173
2007-12-07,526.163
2007-12-10,527.922
2007-12-11,532.594
2007-12-12,528.408
2007-12-13,521.252
2007-12-14,502.456
2007-12-17,479.695
2007-12-18,475.885
2007-12-19,479.076
2007-12-20,478.862
2007-12-21,491.319
2007-12-24,499.939
2007-12-25,499.939
2007-12-26,501.288
2007-12-27,506.395
2007-12-28,503.688
2007-12-31,505.265
2008-01-01,505.265
2008-01-02,507.364
2008-01-03,504.799
2008-01-04,501.579
2008-01-07,487.479
2008-01-08,493.893
2008-01-09,487.354
2008-01-10,490.135
2008-01-11,484.884
2008-01-14,486.974
2008-01-15,477.195
2008-01-16,460.549
2008-01-17,468.303
2008-01-18,453.496
2008-01-21,435.008
2008-01-22,404.572
2008-01-23,415.343
2008-01-24,431.307
2008-01-25,454.498
2008-01-28,455.347
2008-01-29,451.263
2008-01-30,443.798
2008-01-31,446.159
2008-02-01,464.476
2008-02-04,476.938
2008-02-05,464.231
2008-02-06,450.339
2008-02-07,447.831
2008-02-08,456.28
2008-02-11,451.377
2008-02-12,458.908
2008-02-13,452.619
2008-02-14,465.374
2008-02-15,459.518
2008-02-18,461.715
2008-02-19,468.434
2008-02-20,460.493
2008-02-21,470.979
2008-02-22,467.882
2008-02-25,471.274
2008-02-26,480.072
2008-02-27,489.285
2008-02-28,490.012
2008-02-29,481.875
2008-03-03,467.705
2008-03-04,463.741
2008-03-05,461.439
2008-03-06,465.908
2008-03-07,454.079
2008-03-10,437.13
2008-03-11,435.336
2008-03-12,444.873
2008-03-13,441.894
2008-03-14,443.847
2008-03-17,426.976
2008-03-18,431.684
2008-03-19,438.712
2008-03-20,414.458
2008-03-21,414.458
2008-03-24,419.27
2008-03-25,439.996
2008-03-26,452.621
2008-03-27,454.018
2008-03-28,453.234
2008-03-31,454.671
2008-04-01,450.484
2008-04-02,459.307
2008-04-03,467.967
2008-04-04,470.278
2008-04-07,478.313
2008-04-08,477.679
2008-04-09,472.2
2008-04-10,463.983
2008-04-11,460.796
2008-04-14,448.742
2008-04-15,453.905
2008-04-16,466.512
2008-04-17,471.847
2008-04-18,464.984
2008-04-21,484.871
2008-04-22,482.197
2008-04-23,488.478
2008-04-24,481.632
2008-04-25,478.356
2008-04-28,483.78
2008-04-29,483.416
2008-04-30,488.456
2008-05-01,482.484
2008-05-02,492.907
2008-05-05,498.59
2008-05-06,496.694
2008-05-07,494.369
2008-05-08,497.343
2008-05-09,496.471
2008-05-12,497.08
2008-05-13,493.662
2008-05-14,491.207
2008-05-15,496.012
2008-05-16,502.614
2008-05-19,502.762
2008-05-20,506.366
2008-05-21,506.314
2008-05-22,504.177
2008-05-23,502.564
2008-05-26,497.868
2008-05-27,499.439
2008-05-28,496.676
2008-05-29,499.844
2008-05-30,495.675
2008-06-02,492.935
2008-06-03,488.872
2008-06-04,490.919
2008-06-05,478.794
2008-06-06,484.163
2008-06-09,480.007
2008-06-10,461.326
2008-06-11,459.454
2008-06-12,445.221
2008-06-13,449.231
2008-06-16,446.753
2008-06-17,450.831
2008-06-18,451.816
2008-06-19,451.261
2008-06-20,451.561
2008-06-23,444.589
2008-06-24,447.469
2008-06-25,444.932
2008-06-26,449.922
2008-06-27,441.599
2008-06-30,435.019
2008-07-01,430.279
2008-07-02,432.381
2008-07-03,422.177
2008-07-04,426.938
2008-07-07,420.296
2008-07-08,413.726
2008-07-09,415.417
2008-07-10,414.044
2008-07-11,419.322
2008-07-14,417.185
2008-07-15,419.793
2008-07-16,414.111
2008-07-17,418.0
2008-07-18,412.508
2008-07-21,422.658
2008-07-22,426.923
2008-07-23,429.889
2008-07-24,429.369
2008-07-25,418.976
2008-07-28,420.959
2008-07-29,414.222
2008-07-30,416.031
2008-07-31,417.692
2008-08-01,409.63
2008-08-04,406.836
2008-08-05,394.639
2008-08-06,398.391
2008-08-07,395.959
2008-08-08,390.645
2008-08-11,395.678
2008-08-12,386.317
2008-08-13,372.535
2008-08-14,381.526
2008-08-15,378.129
2008-08-18,379.8
2008-08-19,370.323
2008-08-20,374.138
2008-08-21,373.289
2008-08-22,376.484
2008-08-25,383.992
2008-08-26,379.213
2008-08-27,379.237
2008-08-28,384.877
2008-08-29,388.935
2008-09-01,383.391
2008-09-02,380.594
2008-09-03,375.434
2008-09-04,366.852
2008-09-05,349.156
2008-09-08,365.679
2008-09-09,356.23
2008-09-10,348.783
2008-09-11,338.185
2008-09-12,352.577
2008-09-15,341.185
2008-09-16,324.894
2008-09-17,323.78
2008-09-18,318.291
2008-09-19,338.303
2008-09-22,353.001
2008-09-23,344.571
2008-09-24,349.224
2008-09-25,348.849
2008-09-26,342.501
2008-09-29,331.619
2008-09-30,310.094
2008-10-01,318.945
2008-10-02,304.865
2008-10-03,302.035
2008-10-06,263.505
2008-10-07,264.516
2008-10-08,232.415
2008-10-09,239.225
2008-10-10,202.802
2008-10-13,217.499
2008-10-14,236.264
2008-10-15,232.114
2008-10-16,207.855
2008-10-17,216.512
2008-10-20,221.75
2008-10-21,224.933
2008-10-22,212.127
2008-10-23,200.771
2008-10-24,178.45
2008-10-27,170.467
2008-10-28,170.997
2008-10-29,184.864
2008-10-30,193.837
2008-10-31,196.467
2008-11-03,213.242
2008-11-04,218.34
2008-11-05,228.075
2008-11-06,209.996
2008-11-07,203.815
2008-11-10,212.15
2008-11-11,194.432
2008-11-12,188.633
2008-11-13,181.092
2008-11-14,188.604
2008-11-17,179.33
2008-11-18,174.271
2008-11-19,171.689
2008-11-20,156.611
2008-11-21,155.976
2008-11-24,163.321
2008-11-25,165.035
2008-11-26,160.994
2008-11-27,165.818
2008-11-28,169.726
2008-12-01,165.934
2008-12-02,159.377
2008-12-03,161.058
2008-12-04,158.823
2008-12-05,153.662
2008-12-08,164.934
2008-12-09,163.819
2008-12-10,168.87
2008-12-11,168.822
2008-12-12,160.867
2008-12-15,168.973
2008-12-16,165.694
2008-12-17,173.063
2008-12-18,176.696
2008-12-19,169.27
2008-12-22,166.83
2008-12-23,167.255
2008-12-24,170.411
2008-12-25,170.411
2008-12-26,169.85
2008-12-29,175.624
2008-12-30,178.391
2008-12-31,185.199
2009-01-01,185.199
2009-01-02,187.626
2009-01-05,191.63
2009-01-06,194.876
2009-01-07,197.29
2009-01-08,190.933
2009-01-09,190.138
2009-01-12,182.002
2009-01-13,175.249
2009-01-14,174.949
2009-01-15,165.851
2009-01-16,171.089
2009-01-19,172.096
2009-01-20,163.863
2009-01-21,159.872
2009-01-22,162.189
2009-01-23,155.961
2009-01-26,157.974
2009-01-27,159.736
2009-01-28,162.832
2009-01-29,161.239
2009-01-30,155.511
2009-02-02,152.685
2009-02-03,154.259
2009-02-04,151.964
2009-02-05,150.026
2009-02-06,155.212
2009-02-09,160.771
2009-02-10,156.821
2009-02-11,151.868
2009-02-12,152.548
2009-02-13,157.79
2009-02-16,153.877
2009-02-17,150.568
2009-02-18,146.231
2009-02-19,151.093
2009-02-20,147.11
2009-02-23,144.866
2009-02-24,143.671
2009-02-25,145.01
2009-02-26,147.326
2009-02-27,144.897
2009-03-02,140.13
2009-03-03,139.484
2009-03-04,138.099
2009-03-05,138.212
2009-03-06,136.161
2009-03-09,134.344
2009-03-10,137.386
2009-03-11,140.623
2009-03-12,139.332
2009-03-13,146.974
2009-03-16,150.49
2009-03-17,156.275
2009-03-18,157.528
2009-03-19,167.311
2009-03-20,164.567
2009-03-23,170.156
2009-03-24,172.184
2009-03-25,176.204
2009-03-26,178.874
2009-03-27,178.803
2009-03-30,173.906
2009-03-31,177.405
2009-04-01,176.931
2009-04-02,188.721
2009-04-03,189.563
2009-04-06,193.484
2009-04-07,190.873
2009-04-08,184.721
2009-04-09,191.295
2009-04-10,191.295
2009-04-13,194.003
2009-04-14,198.564
2009-04-15,198.501
2009-04-16,201.65
2009-04-17,201.444
2009-04-20,198.466
2009-04-21,192.544
2009-04-22,192.504
2009-04-23,195.853
2009-04-24,195.794
2009-04-27,197.354
2009-04-28,196.014
2009-04-29,203.413
2009-04-30,210.387
2009-05-01,209.326
2009-05-04,219.919
2009-05-05,223.665
2009-05-06,222.282
2009-05-07,231.875
2009-05-08,233.218
2009-05-11,236.505
2009-05-12,234.263
2009-05-13,231.404
2009-05-14,220.214
2009-05-15,221.277
2009-05-18,218.493
2009-05-19,228.475
2009-05-20,230.285
2009-05-21,230.311
2009-05-22,231.58
2009-05-25,232.868
2009-05-26,235.31
2009-05-27,240.023
2009-05-28,237.479
2009-05-29,243.957
2009-06-01,250.96
2009-06-02,260.151
2009-06-03,263.64
2009-06-04,256.893
2009-06-05,257.099
2009-06-08,252.137
2009-06-09,253.155
2009-06-10,260.731
2009-06-11,269.771
2009-06-12,270.004
2009-06-15,263.202
2009-06-16,257.772
2009-06-17,249.152
2009-06-18,253.188
2009-06-19,255.065
2009-06-22,252.345
2009-06-23,243.864
2009-06-24,249.527
2009-06-25,249.958
2009-06-26,256.109
2009-06-29,252.714
2009-06-30,257.514
2009-07-01,252.298
2009-07-02,249.082
2009-07-03,247.686
2009-07-06,241.783
2009-07-07,244.658
2009-07-08,237.47
2009-07-09,236.824
2009-07-10,237.332
2009-07-13,235.107
2009-07-14,245.265
2009-07-15,255.519
2009-07-16,260.845
2009-07-17,259.384
2009-07-20,265.349
2009-07-21,268.081
2009-07-22,270.698
2009-07-23,276.292
2009-07-24,274.358
2009-07-27,279.561
2009-07-28,283.514
2009-07-29,281.294
2009-07-30,285.67
2009-07-31,292.001
2009-08-03,297.616
2009-08-04,297.586
2009-08-05,292.861
2009-08-06,295.849
2009-08-07,293.079
2009-08-10,296.121
2009-08-11,297.261
2009-08-12,296.406
2009-08-13,307.88
2009-08-14,308.082
2009-08-17,299.832
2009-08-18,297.92
2009-08-19,300.863
2009-08-20,302.953
2009-08-21,298.863
2009-08-24,308.805
2009-08-25,309.969
2009-08-26,310.053
2009-08-27,308.999
2009-08-28,319.243
2009-08-31,319.564
2009-09-01,315.957
2009-09-02,308.911
2009-09-03,312.378
2009-09-04,317.405
2009-09-07,324.089
2009-09-08,331.841
2009-09-09,332.327
2009-09-10,335.026
2009-09-11,338.994
2009-09-14,333.593
2009-09-15,335.015
2009-09-16,344.772
2009-09-17,351.306
2009-09-18,348.914
2009-09-21,345.681
2009-09-22,348.588
2009-09-23,353.382
2009-09-24,347.589
2009-09-25,343.419
2009-09-28,339.249
2009-09-29,344.161
2009-09-30,350.724
2009-10-01,348.832
2009-10-02,337.428
2009-10-05,339.468
2009-10-06,346.931
2009-10-07,352.221
2009-10-08,362.058
2009-10-09,363.697
2009-10-12,363.794
2009-10-13,367.777
2009-10-14,373.875
2009-10-15,378.644
2009-10-16,375.803
2009-10-19,377.142
2009-10-20,381.211
2009-10-21,384.462
2009-10-22,380.785
2009-10-23,383.071
2009-10-26,379.199
2009-10-27,369.882
2009-10-28,358.823
2009-10-29,354.301
2009-10-30,357.102
2009-11-02,350.077
2009-11-03,349.526
2009-11-04,352.432
2009-11-05,350.813
2009-11-06,360.573
2009-11-09,371.933
2009-11-10,376.392
2009-11-11,378.811
2009-11-12,377.763
2009-11-13,378.56
2009-11-16,387.891
2009-11-17,381.425
2009-11-18,383.1
2009-11-19,375.191
2009-11-20,371.367
2009-11-23,380.474
2009-11-24,376.783
2009-11-25,379.623
2009-11-26,373.799
2009-11-27,362.927
2009-11-30,369.499
2009-12-01,373.518
2009-12-02,380.264
2009-12-03,381.716
2009-12-04,372.88
2009-12-07,369.155
2009-12-08,364.694
2009-12-09,362.277
2009-12-10,362.152
2009-12-11,365.053
2009-12-14,368.262
2009-12-15,366.725
2009-12-16,360.077
2009-12-17,358.841
2009-12-18,357.182
2009-12-21,357.577
2009-12-22,357.762
2009-12-23,362.848
2009-12-24,367.211
2009-12-25,367.211
2009-12-28,369.313
2009-12-29,378.327
2009-12-30,375.921
2009-12-31,381.016
2010-01-01,381.016
2010-01-04,389.218
2010-01-05,394.653
2010-01-06,398.431
2010-01-07,398.868
2010-01-08,399.019
2010-01-11,406.1
2010-01-12,399.467
2010-01-13,395.539
2010-01-14,398.193
2010-01-15,394.755
2010-01-18,393.958
2010-01-19,388.119
2010-01-20,384.626
2010-01-21,375.46
2010-01-22,369.114
2010-01-25,367.127
2010-01-26,365.176
2010-01-27,357.3
2010-01-28,360.151
2010-01-29,349.032
2010-02-01,340.009
2010-02-02,347.972
2010-02-03,350.801
2010-02-04,343.143
2010-02-05,331.709
2010-02-08,331.839
2010-02-09,332.279
2010-02-10,336.271
2010-02-11,346.881
2010-02-12,348.46
2010-02-15,347.283
2010-02-16,351.999
2010-02-17,358.759
2010-02-18,359.166
2010-02-19,354.517
2010-02-22,361.688
2010-02-23,358.338
2010-02-24,356.754
2010-02-25,348.077
2010-02-26,352.646
2010-03-01,358.858
2010-03-02,362.22
2010-03-03,367.064
2010-03-04,365.4
2010-03-05,370.376
2010-03-08,375.756
2010-03-09,376.633
2010-03-10,378.162
2010-03-11,375.757
2010-03-12,376.583
2010-03-15,373.206
2010-03-16,374.423
2010-03-17,382.378
2010-03-18,383.845
2010-03-19,383.408
2010-03-22,379.55
2010-03-23,383.155
2010-03-24,379.824
2010-03-25,378.751
2010-03-26,375.188
2010-03-29,381.56
2010-03-30,385.401
2010-03-31,383.94
2010-04-01,387.094
2010-04-02,387.094
2010-04-05,386.863
2010-04-06,394.926
2010-04-07,397.355
2010-04-08,396.4
2010-04-09,401.143
2010-04-12,404.475
2010-04-13,397.552
2010-04-14,404.201
2010-04-15,403.811
2010-04-16,400.945
2010-04-19,391.698
2010-04-20,397.254
2010-04-21,400.905
2010-04-22,397.173
2010-04-23,395.166
2010-04-26,397.481
2010-04-27,397.615
2010-04-28,389.209
2010-04-29,389.026
2010-04-30,390.138
2010-05-03,384.54
2010-05-04,373.13
2010-05-05,365.278
2010-05-06,358.909
2010-05-07,345.817
2010-05-10,360.169
2010-05-11,356.842
2010-05-12,360.315
2010-05-13,368.664
2010-05-14,364.159
2010-05-17,347.228
2010-05-18,343.374
2010-05-19,323.639
2010-05-20,307.824
2010-05-21,307.548
2010-05-24,313.696
2010-05-25,299.35
2010-05-26,307.232
2010-05-27,315.371
2010-05-28,322.821
2010-05-31,319.122
2010-06-01,317.585
2010-06-02,310.597
2010-06-03,321.534
2010-06-04,314.34
2010-06-07,299.421
2010-06-08,303.714
2010-06-09,309.131
2010-06-10,316.032
2010-06-11,321.112
2010-06-14,327.049
2010-06-15,327.565
2010-06-16,335.427
2010-06-17,334.107
2010-06-18,339.335
2010-06-21,348.038
2010-06-22,342.736
2010-06-23,331.539
2010-06-24,331.369
2010-06-25,327.34
2010-06-28,327.236
2010-06-29,316.233
2010-06-30,310.083
2010-07-01,302.386
2010-07-02,307.869
2010-07-05,305.662
2010-07-06,313.692
2010-07-07,311.912
2010-07-08,324.126
2010-07-09,327.515
2010-07-12,329.44
2010-07-13,329.679
2010-07-14,336.981
2010-07-15,334.157
2010-07-16,330.516
2010-07-19,321.023
2010-07-20,329.094
2010-07-21,333.173
2010-07-22,336.084
2010-07-23,342.794
2010-07-26,347.921
2010-07-27,349.04
2010-07-28,345.693
2010-07-29,348.548
2010-07-30,347.517
2010-08-02,354.167
2010-08-03,357.985
2010-08-04,356.112
2010-08-05,359.262
2010-08-06,360.98
2010-08-09,363.448
2010-08-10,357.02
2010-08-11,348.261
2010-08-12,340.756
2010-08-13,346.952
2010-08-16,347.251
2010-08-17,355.791
2010-08-18,353.396
2010-08-19,352.766
2010-08-20,344.488
2010-08-23,348.294
2010-08-24,343.222
2010-08-25,335.697
2010-08-26,340.745
2010-08-27,344.553
2010-08-30,352.733
2010-08-31,348.188
2010-09-01,362.115
2010-09-02,366.019
2010-09-03,373.39
2010-09-06,379.916
2010-09-07,377.398
2010-09-08,376.967
2010-09-09,384.009
2010-09-10,382.846
2010-09-13,392.723
2010-09-14,397.256
2010-09-15,400.382
2010-09-16,396.014
2010-09-17,398.653
2010-09-20,403.153
2010-09-21,401.709
2010-09-22,406.371
