Date,AUSTRALIA SMALL CAP Small Cap
2010-09-23,451.462
2010-09-24,452.132
2010-09-27,460.876
2010-09-28,461.743
2010-09-29,462.729
2010-09-30,458.337
2010-10-01,457.83
2010-10-04,458.472
2010-10-05,459.607
2010-10-06,471.12
2010-10-07,477.66
2010-10-08,476.671
2010-10-11,481.462
2010-10-12,474.401
2010-10-13,481.406
2010-10-14,491.286
2010-10-15,486.692
2010-10-18,484.183
2010-10-19,477.205
2010-10-20,479.787
2010-10-21,483.301
2010-10-22,480.501
2010-10-25,493.281
2010-10-26,488.329
2010-10-27,472.461
2010-10-28,480.309
2010-10-29,479.807
2010-11-01,489.068
2010-11-02,494.287
2010-11-03,494.57
2010-11-04,506.268
2010-11-05,511.115
2010-11-08,508.637
2010-11-09,512.356
2010-11-10,499.822
2010-11-11,503.164
2010-11-12,496.0
2010-11-15,493.204
2010-11-16,486.939
2010-11-17,478.975
2010-11-18,485.171
2010-11-19,484.968
2010-11-22,488.751
2010-11-23,477.214
2010-11-24,480.886
2010-11-25,480.519
2010-11-26,472.55
2010-11-29,469.142
2010-11-30,468.59
2010-12-01,469.417
2010-12-02,482.647
2010-12-03,491.234
2010-12-06,495.531
2010-12-07,499.873
2010-12-08,490.788
2010-12-09,496.536
2010-12-10,494.447
2010-12-13,499.696
2010-12-14,504.623
2010-12-15,503.12
2010-12-16,500.268
2010-12-17,501.979
2010-12-20,503.823
2010-12-21,508.211
2010-12-22,510.536
2010-12-23,515.541
2010-12-24,513.777
2010-12-27,513.47
2010-12-28,517.693
2010-12-29,524.601
2010-12-30,527.428
2010-12-31,533.081
2011-01-03,529.753
2011-01-04,526.875
2011-01-05,516.877
2011-01-06,514.18
2011-01-07,513.442
2011-01-10,510.972
2011-01-11,504.561
2011-01-12,513.271
2011-01-13,525.584
2011-01-14,521.446
2011-01-17,520.225
2011-01-18,523.555
2011-01-19,532.603
2011-01-20,519.176
2011-01-21,516.378
2011-01-24,521.34
2011-01-25,521.998
2011-01-26,522.785
2011-01-27,518.342
2011-01-28,510.136
2011-01-31,509.11
2011-02-01,519.298
2011-02-02,523.965
2011-02-03,527.161
2011-02-04,534.856
2011-02-07,535.271
2011-02-08,536.334
2011-02-09,533.757
2011-02-10,526.84
2011-02-11,523.643
2011-02-14,529.902
2011-02-15,528.816
2011-02-16,529.065
2011-02-17,535.177
2011-02-18,537.911
2011-02-21,534.089
2011-02-22,523.65
2011-02-23,520.784
2011-02-24,521.093
2011-02-25,527.764
2011-02-28,530.574
2011-03-01,531.679
2011-03-02,530.989
2011-03-03,530.248
2011-03-04,535.444
2011-03-07,531.808
2011-03-08,526.877
2011-03-09,524.239
2011-03-10,509.311
2011-03-11,506.826
2011-03-14,501.476
2011-03-15,478.909
2011-03-16,483.288
2011-03-17,480.374
2011-03-18,499.483
2011-03-21,505.507
2011-03-22,511.613
2011-03-23,510.254
2011-03-24,523.538
2011-03-25,533.936
2011-03-28,531.822
2011-03-29,532.237
2011-03-30,542.69
2011-03-31,547.811
2011-04-01,551.159
2011-04-04,557.912
2011-04-05,557.819
2011-04-06,562.564
2011-04-07,564.259
2011-04-08,573.709
2011-04-11,575.189
2011-04-12,559.495
2011-04-13,562.492
2011-04-14,562.785
2011-04-15,559.111
2011-04-18,554.503
2011-04-19,545.219
2011-04-20,562.934
2011-04-21,574.473
2011-04-22,574.473
2011-04-25,572.361
2011-04-26,575.623
2011-04-27,569.787
2011-04-28,573.654
2011-04-29,566.438
2011-05-02,565.915
2011-05-03,554.728
2011-05-04,547.979
2011-05-05,546.397
2011-05-06,551.749
2011-05-09,552.047
2011-05-10,553.935
2011-05-11,560.792
2011-05-12,543.48
2011-05-13,542.483
2011-05-16,536.482
2011-05-17,534.973
2011-05-18,539.49
2011-05-19,547.912
2011-05-20,546.844
2011-05-23,530.652
2011-05-24,531.543
2011-05-25,522.657
2011-05-26,536.123
2011-05-27,543.991
2011-05-30,544.181
2011-05-31,548.031
2011-06-01,551.333
2011-06-02,536.751
2011-06-03,537.704
2011-06-06,535.456
2011-06-07,533.322
2011-06-08,523.485
2011-06-09,525.474
2011-06-10,525.193
2011-06-13,526.014
2011-06-14,531.518
2011-06-15,531.446
2011-06-16,512.48
2011-06-17,518.489
2011-06-20,509.92
2011-06-21,516.568
2011-06-22,520.932
2011-06-23,510.335
2011-06-24,510.068
2011-06-27,496.703
2011-06-28,499.272
2011-06-29,511.512
2011-06-30,526.609
2011-07-01,528.976
2011-07-04,533.792
2011-07-05,528.369
2011-07-06,530.213
2011-07-07,535.006
2011-07-08,542.117
2011-07-11,529.551
2011-07-12,516.922
2011-07-13,528.65
2011-07-14,525.03
2011-07-15,518.329
2011-07-18,516.525
2011-07-19,521.927
2011-07-20,532.2
2011-07-21,538.783
2011-07-22,549.609
2011-07-25,540.925
2011-07-26,552.036
2011-07-27,552.898
2011-07-28,543.104
2011-07-29,536.44
2011-08-01,546.442
2011-08-02,533.566
2011-08-03,516.139
2011-08-04,503.087
2011-08-05,471.556
2011-08-08,449.686
2011-08-09,444.185
2011-08-10,455.47
2011-08-11,455.09
2011-08-12,462.333
2011-08-15,480.957
2011-08-16,481.64
2011-08-17,493.614
2011-08-18,478.116
2011-08-19,460.99
2011-08-22,457.387
2011-08-23,471.736
2011-08-24,473.756
2011-08-25,476.67
2011-08-26,480.821
2011-08-29,495.374
2011-08-30,500.131
2011-08-31,505.602
2011-09-01,507.511
2011-09-02,495.315
2011-09-05,482.406
2011-09-06,472.281
2011-09-07,486.237
2011-09-08,490.804
2011-09-09,485.142
2011-09-12,461.406
2011-09-13,465.268
2011-09-14,450.173
2011-09-15,462.093
2011-09-16,473.136
2011-09-19,456.093
2011-09-20,456.212
2011-09-21,454.066
2011-09-22,422.928
2011-09-23,413.582
2011-09-26,397.965
2011-09-27,423.24
2011-09-28,425.602
2011-09-29,418.673
2011-09-30,414.574
2011-10-03,398.266
2011-10-04,390.432
2011-10-05,403.532
2011-10-06,420.641
2011-10-07,438.707
2011-10-10,449.314
2011-10-11,452.989
2011-10-12,459.775
2011-10-13,462.1
2011-10-14,466.291
2011-10-17,472.161
2011-10-18,458.836
2011-10-19,467.0
2011-10-20,455.672
2011-10-21,462.692
2011-10-24,480.35
2011-10-25,476.892
2011-10-26,473.119
2011-10-27,501.772
2011-10-28,505.415
2011-10-31,494.13
2011-11-01,471.535
2011-11-02,470.687
2011-11-03,468.008
2011-11-04,479.751
2011-11-07,479.586
2011-11-08,482.013
2011-11-09,481.299
2011-11-10,468.439
2011-11-11,481.919
2011-11-14,483.196
2011-11-15,478.617
2011-11-16,472.617
2011-11-17,469.794
2011-11-18,460.886
2011-11-21,447.967
2011-11-22,444.635
2011-11-23,429.872
2011-11-24,428.62
2011-11-25,426.311
2011-11-28,440.314
2011-11-29,447.178
2011-11-30,460.807
2011-12-01,469.08
2011-12-02,477.384
2011-12-05,483.194
2011-12-06,472.842
2011-12-07,477.511
2011-12-08,473.699
2011-12-09,465.312
2011-12-12,465.615
2011-12-13,457.859
2011-12-14,448.72
2011-12-15,443.724
2011-12-16,450.548
2011-12-19,431.267
2011-12-20,437.863
2011-12-21,446.446
2011-12-22,440.938
2011-12-23,448.907
2011-12-26,448.907
2011-12-27,449.128
2011-12-28,440.763
2011-12-29,436.554
2011-12-30,442.746
2012-01-02,442.746
2012-01-03,454.547
2012-01-04,459.663
2012-01-05,452.388
2012-01-06,449.085
2012-01-09,447.501
2012-01-10,456.217
2012-01-11,460.108
2012-01-12,462.203
2012-01-13,464.924
2012-01-16,461.468
2012-01-17,474.552
2012-01-18,475.851
2012-01-19,479.8
2012-01-20,485.133
2012-01-23,488.841
2012-01-24,482.192
2012-01-25,483.307
2012-01-26,491.242
2012-01-27,494.436
2012-01-30,491.381
2012-01-31,492.923
2012-02-01,494.702
2012-02-02,500.216
2012-02-03,503.167
2012-02-06,506.976
2012-02-07,508.161
2012-02-08,511.195
2012-02-09,512.582
2012-02-10,504.421
2012-02-13,510.034
2012-02-14,500.522
2012-02-15,500.854
2012-02-16,494.166
2012-02-17,499.07
2012-02-20,509.04
2012-02-21,512.008
2012-02-22,510.723
2012-02-23,514.297
2012-02-24,519.02
2012-02-27,518.421
2012-02-28,522.372
2012-02-29,528.753
2012-03-01,522.127
2012-03-02,522.613
2012-03-05,517.641
2012-03-06,503.767
2012-03-07,493.764
2012-03-08,500.675
2012-03-09,506.907
2012-03-12,500.972
2012-03-13,510.036
2012-03-14,511.444
2012-03-15,513.525
2012-03-16,515.794
2012-03-19,520.846
2012-03-20,511.254
2012-03-21,507.624
2012-03-22,504.5
2012-03-23,506.907
2012-03-26,511.444
2012-03-27,513.224
2012-03-28,510.615
2012-03-29,504.105
2012-03-30,507.635
2012-04-02,510.952
2012-04-03,509.788
2012-04-04,500.049
2012-04-05,498.728
2012-04-06,498.728
2012-04-09,498.873
2012-04-10,492.642
2012-04-11,488.221
2012-04-12,499.443
2012-04-13,502.971
2012-04-16,498.872
2012-04-17,498.004
2012-04-18,506.441
2012-04-19,507.091
2012-04-20,509.065
2012-04-23,501.945
2012-04-24,499.394
2012-04-25,500.606
2012-04-26,503.684
2012-04-27,506.456
2012-04-30,509.235
2012-05-01,507.895
2012-05-02,505.593
2012-05-03,498.693
2012-05-04,488.089
2012-05-07,473.637
2012-05-08,472.284
2012-05-09,458.636
2012-05-10,467.354
2012-05-11,464.983
2012-05-14,459.496
2012-05-15,451.552
2012-05-16,437.038
2012-05-17,439.97
2012-05-18,425.418
2012-05-21,426.681
2012-05-22,436.449
2012-05-23,421.036
2012-05-24,421.388
2012-05-25,419.595
2012-05-28,428.265
2012-05-29,435.309
2012-05-30,427.274
2012-05-31,429.251
2012-06-01,418.573
2012-06-04,408.577
2012-06-05,418.599
2012-06-06,428.41
2012-06-07,433.58
2012-06-08,424.557
2012-06-11,426.922
2012-06-12,425.812
2012-06-13,428.126
2012-06-14,425.168
2012-06-15,431.192
2012-06-18,440.015
2012-06-19,440.29
2012-06-20,439.69
2012-06-21,431.214
2012-06-22,421.329
2012-06-25,416.33
2012-06-26,413.79
2012-06-27,417.643
2012-06-28,416.437
2012-06-29,434.221
2012-07-02,438.85
2012-07-03,438.942
2012-07-04,447.206
2012-07-05,446.204
2012-07-06,441.352
2012-07-09,432.995
2012-07-10,429.438
2012-07-11,427.848
2012-07-12,418.298
2012-07-13,424.498
2012-07-16,428.302
2012-07-17,430.925
2012-07-18,431.118
2012-07-19,441.326
2012-07-20,442.524
2012-07-23,426.346
2012-07-24,425.009
2012-07-25,421.907
2012-07-26,429.848
2012-07-27,438.219
2012-07-30,443.376
2012-07-31,446.884
2012-08-01,444.387
2012-08-02,445.134
2012-08-03,441.84
2012-08-06,449.187
2012-08-07,450.593
2012-08-08,455.121
2012-08-09,456.888
2012-08-10,455.901
2012-08-13,457.724
2012-08-14,458.2
2012-08-15,460.221
2012-08-16,465.541
2012-08-17,469.224
2012-08-20,472.656
2012-08-21,476.624
2012-08-22,471.366
2012-08-23,475.152
2012-08-24,468.341
2012-08-27,468.724
2012-08-28,467.727
2012-08-29,464.219
2012-08-30,452.239
2012-08-31,449.611
2012-09-03,447.385
2012-09-04,444.923
2012-09-05,436.166
2012-09-06,448.954
2012-09-07,459.103
2012-09-10,462.403
2012-09-11,464.054
2012-09-12,468.631
2012-09-13,464.919
2012-09-14,482.103
2012-09-17,478.536
2012-09-18,473.916
2012-09-19,477.357
2012-09-20,471.721
2012-09-21,476.058
2012-09-24,471.088
2012-09-25,469.977
2012-09-26,463.197
2012-09-27,467.971
2012-09-28,469.274
2012-10-01,468.24
2012-10-02,470.765
2012-10-03,468.135
2012-10-04,471.401
2012-10-05,476.218
2012-10-08,471.926
2012-10-09,474.115
2012-10-10,474.552
2012-10-11,474.794
2012-10-12,473.17
2012-10-15,470.482
2012-10-16,472.432
2012-10-17,482.962
2012-10-18,485.33
2012-10-19,486.792
2012-10-22,485.48
2012-10-23,482.585
2012-10-24,480.614
2012-10-25,481.42
2012-10-26,475.892
2012-10-29,475.641
2012-10-30,476.005
2012-10-31,481.101
2012-11-01,475.143
2012-11-02,475.204
2012-11-05,472.314
2012-11-06,475.108
2012-11-07,478.001
2012-11-08,475.63
2012-11-09,474.726
2012-11-12,475.388
2012-11-13,467.429
2012-11-14,464.051
2012-11-15,456.537
2012-11-16,457.165
2012-11-19,465.781
2012-11-20,467.754
2012-11-21,463.423
2012-11-22,471.6
2012-11-23,472.057
2012-11-26,476.551
2012-11-27,478.195
2012-11-28,474.28
2012-11-29,475.397
2012-11-30,478.413
2012-12-03,477.052
2012-12-04,474.818
2012-12-05,474.267
2012-12-06,473.947
2012-12-07,477.661
2012-12-10,477.948
2012-12-11,483.446
2012-12-12,489.462
2012-12-13,491.43
2012-12-14,491.095
2012-12-17,492.468
2012-12-18,496.579
2012-12-19,496.124
2012-12-20,494.284
2012-12-21,488.895
2012-12-24,487.3
2012-12-25,487.3
2012-12-26,486.454
2012-12-27,490.28
2012-12-28,494.727
2012-12-31,492.687
2013-01-01,492.687
2013-01-02,507.893
2013-01-03,515.815
2013-01-04,507.539
2013-01-07,508.513
2013-01-08,505.53
2013-01-09,508.505
2013-01-10,512.709
2013-01-11,512.732
2013-01-14,514.638
2013-01-15,512.603
2013-01-16,516.933
2013-01-17,515.326
2013-01-18,514.622
2013-01-21,516.342
2013-01-22,517.401
2013-01-23,517.363
2013-01-24,515.336
2013-01-25,517.083
2013-01-28,515.547
2013-01-29,520.741
2013-01-30,518.914
2013-01-31,518.266
2013-02-01,520.131
2013-02-04,519.04
2013-02-05,512.335
2013-02-06,513.16
2013-02-07,513.081
2013-02-08,517.728
2013-02-11,515.852
2013-02-12,520.278
2013-02-13,524.36
2013-02-14,526.739
2013-02-15,524.797
2013-02-18,525.89
2013-02-19,526.948
2013-02-20,521.859
2013-02-21,507.185
2013-02-22,519.074
2013-02-25,522.958
2013-02-26,516.427
2013-02-27,516.866
2013-02-28,523.823
2013-03-01,517.452
2013-03-04,508.824
2013-03-05,516.569
2013-03-06,523.428
2013-03-07,523.147
2013-03-08,526.246
2013-03-11,530.148
2013-03-12,527.46
2013-03-13,524.043
2013-03-14,523.725
2013-03-15,534.042
2013-03-18,524.123
2013-03-19,523.408
2013-03-20,521.596
2013-03-21,524.861
2013-03-22,524.345
2013-03-25,524.918
2013-03-26,525.671
2013-03-27,526.013
2013-03-28,521.118
2013-03-29,521.118
2013-04-01,520.568
2013-04-02,521.938
2013-04-03,517.75
2013-04-04,503.415
2013-04-05,505.109
2013-04-08,509.024
2013-04-09,519.343
2013-04-10,522.384
2013-04-11,524.537
2013-04-12,520.017
2013-04-15,502.668
2013-04-16,494.166
2013-04-17,494.134
2013-04-18,481.082
2013-04-19,488.692
2013-04-22,488.578
2013-04-23,489.268
2013-04-24,497.024
2013-04-25,499.689
2013-04-26,500.964
2013-04-29,502.978
2013-04-30,505.469
2013-05-01,497.906
2013-05-02,488.132
2013-05-03,492.096
2013-05-06,493.8
2013-05-07,492.636
2013-05-08,502.165
2013-05-09,505.767
2013-05-10,498.776
2013-05-13,495.335
2013-05-14,490.925
2013-05-15,481.78
2013-05-16,471.667
2013-05-17,468.058
2013-05-20,471.541
2013-05-21,467.945
2013-05-22,460.926
2013-05-23,452.255
2013-05-24,445.847
2013-05-27,438.494
2013-05-28,439.198
2013-05-29,444.193
2013-05-30,444.292
2013-05-31,443.063
2013-06-03,440.901
2013-06-04,438.974
2013-06-05,430.374
2013-06-06,423.463
2013-06-07,417.538
2013-06-10,415.755
2013-06-11,415.396
2013-06-12,415.467
2013-06-13,411.694
2013-06-14,420.943
2013-06-17,418.642
2013-06-18,412.36
2013-06-19,422.249
2013-06-20,398.287
2013-06-21,398.332
2013-06-24,392.329
2013-06-25,388.235
2013-06-26,397.732
2013-06-27,402.957
2013-06-28,395.787
2013-07-01,393.539
2013-07-02,403.058
2013-07-03,394.742
2013-07-04,407.01
2013-07-05,406.683
2013-07-08,406.219
2013-07-09,414.053
2013-07-10,415.009
2013-07-11,421.95
2013-07-12,420.414
2013-07-15,422.627
2013-07-16,426.901
2013-07-17,427.99
2013-07-18,425.258
2013-07-19,428.623
2013-07-22,436.092
2013-07-23,436.321
2013-07-24,434.806
2013-07-25,428.141
2013-07-26,429.759
2013-07-29,427.818
2013-07-30,421.309
2013-07-31,420.265
2013-08-01,418.652
2013-08-02,420.309
2013-08-05,419.903
2013-08-06,422.584
2013-08-07,414.586
2013-08-08,424.354
2013-08-09,428.69
2013-08-12,435.52
2013-08-13,438.674
2013-08-14,440.401
2013-08-15,435.937
2013-08-16,441.133
2013-08-19,441.597
2013-08-20,436.435
2013-08-21,435.509
2013-08-22,434.035
2013-08-23,440.14
2013-08-26,442.001
2013-08-27,436.113
2013-08-28,429.698
2013-08-29,427.223
2013-08-30,430.635
2013-09-02,441.061
2013-09-03,446.731
2013-09-04,452.607
2013-09-05,449.779
2013-09-06,453.09
2013-09-09,458.267
2013-09-10,464.071
2013-09-11,466.493
2013-09-12,464.613
2013-09-13,458.674
2013-09-16,466.228
2013-09-17,464.991
2013-09-18,461.116
2013-09-19,475.306
2013-09-20,468.289
2013-09-23,468.324
2013-09-24,465.032
2013-09-25,466.779
2013-09-26,467.29
2013-09-27,467.006
2013-09-30,462.997
2013-10-01,463.39
2013-10-02,463.71
2013-10-03,466.072
2013-10-04,466.329
2013-10-07,458.22
2013-10-08,458.88
2013-10-09,458.329
2013-10-10,458.832
2013-10-11,467.402
2013-10-14,463.48
2013-10-15,471.321
2013-10-16,470.699
2013-10-17,477.34
2013-10-18,483.927
2013-10-21,489.308
2013-10-22,492.377
2013-10-23,487.405
2013-10-24,485.743
2013-10-25,485.96
2013-10-28,486.423
2013-10-29,477.574
2013-10-30,478.248
2013-10-31,479.911
2013-11-01,475.509
2013-11-04,475.506
2013-11-05,480.645
2013-11-06,479.773
2013-11-07,476.27
2013-11-08,470.328
2013-11-11,467.881
2013-11-12,465.461
2013-11-13,458.603
2013-11-14,464.566
2013-11-15,470.594
2013-11-18,470.139
2013-11-19,468.275
2013-11-20,462.847
2013-11-21,452.3
2013-11-22,453.778
2013-11-25,455.109
2013-11-26,452.614
2013-11-27,444.379
2013-11-28,444.137
2013-11-29,443.645
2013-12-02,437.398
2013-12-03,435.497
2013-12-04,431.034
2013-12-05,427.886
2013-12-06,430.522
2013-12-09,428.302
2013-12-10,428.309
2013-12-11,423.42
2013-12-12,416.023
2013-12-13,419.819
2013-12-16,421.811
2013-12-17,418.433
2013-12-18,415.276
2013-12-19,423.181
2013-12-20,430.549
2013-12-23,437.079
2013-12-24,440.759
2013-12-25,440.759
2013-12-26,438.635
2013-12-27,438.589
2013-12-30,444.236
2013-12-31,445.752
2014-01-01,445.752
2014-01-02,448.114
2014-01-03,447.281
2014-01-06,444.106
2014-01-07,441.359
2014-01-08,440.743
2014-01-09,440.045
2014-01-10,445.091
2014-01-13,447.282
2014-01-14,435.497
2014-01-15,436.561
2014-01-16,436.63
2014-01-17,433.302
2014-01-20,434.658
2014-01-21,439.225
2014-01-22,439.899
2014-01-23,429.613
2014-01-24,424.278
2014-01-27,425.591
2014-01-28,420.189
2014-01-29,425.569
2014-01-30,420.882
2014-01-31,421.218
2014-02-03,424.648
2014-02-04,421.477
2014-02-05,420.536
2014-02-06,427.205
2014-02-07,434.656
2014-02-10,437.03
2014-02-11,443.567
2014-02-12,449.269
2014-02-13,446.864
2014-02-14,454.191
2014-02-17,458.069
2014-02-18,456.814
2014-02-19,455.505
2014-02-20,455.029
2014-02-21,456.876
2014-02-24,463.085
2014-02-25,461.781
2014-02-26,459.033
2014-02-27,454.001
2014-02-28,454.516
2014-03-03,454.238
2014-03-04,455.325
2014-03-05,463.365
2014-03-06,469.295
2014-03-07,473.592
2014-03-10,466.468
2014-03-11,461.472
2014-03-12,455.648
2014-03-13,465.734
2014-03-14,455.532
2014-03-17,457.949
2014-03-18,461.498
2014-03-19,462.049
2014-03-20,452.468
2014-03-21,458.266
2014-03-24,460.13
2014-03-25,457.842
2014-03-26,464.223
2014-03-27,462.351
2014-03-28,463.741
2014-03-31,468.98
2014-04-01,464.698
2014-04-02,465.529
2014-04-03,466.503
2014-04-04,470.784
2014-04-07,466.603
2014-04-08,468.216
2014-04-09,475.265
2014-04-10,482.867
2014-04-11,475.754
2014-04-14,469.625
2014-04-15,468.54
2014-04-16,472.919
2014-04-17,474.799
2014-04-18,474.799
2014-04-21,474.901
2014-04-22,476.48
2014-04-23,475.999
2014-04-24,477.061
2014-04-25,477.782
2014-04-28,472.693
2014-04-29,467.5
2014-04-30,469.398
2014-05-01,464.868
2014-05-02,463.787
2014-05-05,466.772
2014-05-06,472.997
2014-05-07,466.838
2014-05-08,471.938
2014-05-09,469.359
2014-05-12,469.675
2014-05-13,474.315
2014-05-14,477.25
2014-05-15,475.907
2014-05-16,473.596
2014-05-19,466.257
2014-05-20,462.723
2014-05-21,458.032
2014-05-22,465.378
2014-05-23,465.225
2014-05-26,468.289
2014-05-27,468.502
2014-05-28,470.758
2014-05-29,472.824
2014-05-30,470.845
2014-06-02,472.145
2014-06-03,466.574
2014-06-04,464.342
2014-06-05,465.581
2014-06-06,468.536
2014-06-09,468.987
2014-06-10,469.776
2014-06-11,467.798
2014-06-12,466.207
2014-06-13,462.431
2014-06-16,463.092
2014-06-17,461.468
2014-06-18,463.104
2014-06-19,472.742
2014-06-20,470.26
2014-06-23,475.795
2014-06-24,471.945
2014-06-25,470.793
2014-06-26,476.647
2014-06-27,474.907
2014-06-30,471.982
2014-07-01,475.929
2014-07-02,477.839
2014-07-03,478.466
2014-07-04,480.899
2014-07-07,480.095
2014-07-08,481.672
2014-07-09,476.584
2014-07-10,478.801
2014-07-11,478.123
2014-07-14,479.024
2014-07-15,477.054
2014-07-16,477.978
2014-07-17,480.767
2014-07-18,482.585
2014-07-21,483.699
2014-07-22,486.104
2014-07-23,492.846
2014-07-24,491.376
2014-07-25,489.12
2014-07-28,490.048
2014-07-29,490.121
2014-07-30,490.465
2014-07-31,488.546
2014-08-01,483.36
2014-08-04,483.072
2014-08-05,479.661
2014-08-06,479.118
2014-08-07,477.099
2014-08-08,471.843
2014-08-11,471.078
2014-08-12,479.838
2014-08-13,479.98
2014-08-14,483.579
2014-08-15,484.082
2014-08-18,487.205
2014-08-19,492.494
2014-08-20,493.549
2014-08-21,493.809
2014-08-22,494.602
2014-08-25,492.87
2014-08-26,492.227
2014-08-27,495.538
2014-08-28,494.107
2014-08-29,496.342
2014-09-01,495.001
2014-09-02,493.242
2014-09-03,498.0
2014-09-04,497.703
2014-09-05,495.114
2014-09-08,488.984
2014-09-09,488.394
2014-09-10,480.67
2014-09-11,473.778
2014-09-12,470.228
2014-09-15,465.658
2014-09-16,461.946
2014-09-17,461.19
2014-09-18,456.837
2014-09-19,456.365
2014-09-22,447.382
2014-09-23,449.517
2014-09-24,447.024
2014-09-25,444.449
2014-09-26,438.625
2014-09-29,432.598
2014-09-30,435.085
2014-10-01,435.129
2014-10-02,435.107
2014-10-03,428.666
2014-10-06,431.135
2014-10-07,434.32
2014-10-08,427.14
2014-10-09,435.327
2014-10-10,420.184
2014-10-13,417.144
2014-10-14,420.457
2014-10-15,423.359
2014-10-16,420.815
2014-10-17,421.409
2014-10-20,427.27
2014-10-21,430.049
2014-10-22,436.368
2014-10-23,432.562
2014-10-24,436.675
2014-10-27,438.441
2014-10-28,438.183
2014-10-29,443.205
2014-10-30,438.608
2014-10-31,440.303
2014-11-03,434.074
2014-11-04,437.329
2014-11-05,428.739
2014-11-06,426.776
2014-11-07,431.447
2014-11-10,434.663
2014-11-11,433.581
2014-11-12,433.983
2014-11-13,433.377
2014-11-14,433.872
2014-11-17,431.292
2014-11-18,431.234
2014-11-19,424.11
2014-11-20,419.215
2014-11-21,420.584
2014-11-24,422.409
2014-11-25,415.319
2014-11-26,420.549
2014-11-27,419.226
2014-11-28,412.005
2014-12-01,396.8
2014-12-02,400.095
2014-12-03,403.254
2014-12-04,404.808
2014-12-05,401.147
2014-12-08,403.131
2014-12-09,395.794
2014-12-10,392.461
2014-12-11,386.875
2014-12-12,386.051
2014-12-15,381.725
2014-12-16,379.671
2014-12-17,378.774
2014-12-18,383.069
2014-12-19,392.161
2014-12-22,400.282
2014-12-23,394.331
2014-12-24,394.869
2014-12-25,394.869
2014-12-26,395.21
2014-12-29,405.627
2014-12-30,402.639
2014-12-31,403.464
2015-01-01,403.464
2015-01-02,404.21
2015-01-05,404.691
2015-01-06,397.528
2015-01-07,392.746
2015-01-08,397.774
2015-01-09,407.934
2015-01-12,403.045
2015-01-13,401.377
2015-01-14,397.131
2015-01-15,398.513
2015-01-16,392.648
2015-01-19,393.966
2015-01-20,391.542
2015-01-21,395.275
2015-01-22,393.316
2015-01-23,391.032
2015-01-26,389.9
2015-01-27,394.486
2015-01-28,394.537
2015-01-29,386.145
2015-01-30,387.304
2015-02-02,390.167
2015-02-03,389.332
2015-02-04,396.843
2015-02-05,402.859
2015-02-06,403.723
2015-02-09,405.175
2015-02-10,402.423
2015-02-11,399.13
2015-02-12,399.148
2015-02-13,409.877
2015-02-16,411.194
2015-02-17,410.984
2015-02-18,413.948
2015-02-19,413.48
2015-02-20,413.783
2015-02-23,413.602
2015-02-24,414.653
2015-02-25,422.904
2015-02-26,417.704
2015-02-27,419.525
2015-03-02,417.103
2015-03-03,418.522
2015-03-04,417.376
2015-03-05,415.874
2015-03-06,412.603
2015-03-09,405.318
2015-03-10,400.779
2015-03-11,397.075
2015-03-12,408.298
2015-03-13,405.519
2015-03-16,404.322
2015-03-17,399.669
2015-03-18,402.413
2015-03-19,405.22
2015-03-20,414.726
2015-03-23,419.321
2015-03-24,423.318
2015-03-25,422.975
2015-03-26,415.14
2015-03-27,414.27
2015-03-30,403.114
2015-03-31,407.004
2015-04-01,403.128
2015-04-02,404.759
2015-04-03,404.759
2015-04-06,409.406
2015-04-07,408.423
2015-04-08,415.387
2015-04-09,414.078
2015-04-10,414.862
2015-04-13,408.682
2015-04-14,413.094
2015-04-15,408.568
2015-04-16,421.595
2015-04-17,415.363
2015-04-20,408.9
2015-04-21,413.182
2015-04-22,413.291
2015-04-23,413.274
2015-04-24,423.225
2015-04-27,429.603
2015-04-28,435.118
2015-04-29,432.479
2015-04-30,420.267
2015-05-01,420.096
2015-05-04,424.956
2015-05-05,430.176
2015-05-06,427.354
2015-05-07,418.269
2015-05-08,418.879
2015-05-11,420.797
2015-05-12,427.036
2015-05-13,436.754
2015-05-14,436.014
2015-05-15,438.181
2015-05-18,431.693
2015-05-19,422.917
2015-05-20,420.408
2015-05-21,424.523
2015-05-22,423.49
2015-05-25,425.396
2015-05-26,423.766
2015-05-27,419.647
2015-05-28,415.027
2015-05-29,418.141
2015-06-01,413.369
2015-06-02,413.948
2015-06-03,412.552
2015-06-04,399.809
2015-06-05,398.307
2015-06-08,398.594
2015-06-09,397.385
2015-06-10,402.25
2015-06-11,406.164
2015-06-12,405.811
2015-06-15,405.252
2015-06-16,401.383
2015-06-17,398.948
2015-06-18,401.742
2015-06-19,404.244
2015-06-22,402.845
2015-06-23,405.88
2015-06-24,402.469
2015-06-25,398.898
2015-06-26,388.192
2015-06-29,379.626
2015-06-30,383.543
2015-07-01,387.207
2015-07-02,393.001
2015-07-03,382.089
2015-07-06,375.894
2015-07-07,376.323
2015-07-08,369.725
2015-07-09,368.571
2015-07-10,368.495
2015-07-13,364.986
2015-07-14,374.804
2015-07-15,375.836
2015-07-16,376.853
2015-07-17,376.875
2015-07-20,376.037
2015-07-21,381.757
2015-07-22,374.429
2015-07-23,374.344
2015-07-24,366.162
2015-07-27,366.544
2015-07-28,364.516
2015-07-29,367.864
2015-07-30,370.015
2015-07-31,375.209
2015-08-03,370.745
2015-08-04,379.352
2015-08-05,373.32
