Date,CANADA SMALL GROWTH Small Cap
2005-11-10,577.145
2005-11-11,580.294
2005-11-14,577.715
2005-11-15,573.706
2005-11-16,582.823
2005-11-17,587.836
2005-11-18,588.945
2005-11-21,598.231
2005-11-22,602.849
2005-11-23,604.046
2005-11-24,607.597
2005-11-25,607.172
2005-11-28,603.123
2005-11-29,603.959
2005-11-30,602.258
2005-12-01,616.182
2005-12-02,617.469
2005-12-05,623.971
2005-12-06,633.978
2005-12-07,636.563
2005-12-08,641.731
2005-12-09,639.042
2005-12-12,637.678
2005-12-13,642.46
2005-12-14,637.679
2005-12-15,639.926
2005-12-16,643.511
2005-12-19,637.896
2005-12-20,630.198
2005-12-21,634.685
2005-12-22,643.867
2005-12-23,646.393
2005-12-26,646.393
2005-12-27,642.949
2005-12-28,651.075
2005-12-29,654.414
2005-12-30,652.464
2006-01-02,652.464
2006-01-03,670.894
2006-01-04,680.05
2006-01-05,671.703
2006-01-06,677.831
2006-01-09,674.481
2006-01-10,681.316
2006-01-11,685.485
2006-01-12,685.083
2006-01-13,685.719
2006-01-16,695.637
2006-01-17,690.25
2006-01-18,674.201
2006-01-19,688.861
2006-01-20,693.307
2006-01-23,701.715
2006-01-24,694.581
2006-01-25,702.875
2006-01-26,707.785
2006-01-27,716.523
2006-01-30,729.119
2006-01-31,731.677
2006-02-01,737.938
2006-02-02,739.303
2006-02-03,737.552
2006-02-06,749.779
2006-02-07,722.237
2006-02-08,715.732
2006-02-09,720.926
2006-02-10,702.912
2006-02-13,683.595
2006-02-14,694.543
2006-02-15,688.58
2006-02-16,699.744
2006-02-17,706.419
2006-02-20,717.052
2006-02-21,719.862
2006-02-22,715.085
2006-02-23,708.362
2006-02-24,710.332
2006-02-27,706.081
2006-02-28,709.156
2006-03-01,721.62
2006-03-02,737.533
2006-03-03,735.586
2006-03-06,723.745
2006-03-07,709.354
2006-03-08,697.934
2006-03-09,697.66
2006-03-10,702.36
2006-03-13,705.945
2006-03-14,717.129
2006-03-15,722.502
2006-03-16,723.908
2006-03-17,718.803
2006-03-20,709.984
2006-03-21,707.62
2006-03-22,709.767
2006-03-23,716.467
2006-03-24,725.869
2006-03-27,729.247
2006-03-28,724.239
2006-03-29,735.01
2006-03-30,750.112
2006-03-31,741.036
2006-04-03,743.014
2006-04-04,747.235
2006-04-05,758.827
2006-04-06,770.151
2006-04-07,764.612
2006-04-10,768.347
2006-04-11,760.609
2006-04-12,761.925
2006-04-13,763.46
2006-04-14,763.46
2006-04-17,778.196
2006-04-18,790.602
2006-04-19,799.211
2006-04-20,778.491
2006-04-21,795.853
2006-04-24,789.569
2006-04-25,793.154
2006-04-26,802.528
2006-04-27,786.013
2006-04-28,803.497
2006-05-01,812.339
2006-05-02,818.546
2006-05-03,808.52
2006-05-04,814.878
2006-05-05,822.909
2006-05-08,822.312
2006-05-09,843.915
2006-05-10,841.561
2006-05-11,831.104
2006-05-12,806.439
2006-05-15,765.172
2006-05-16,761.833
2006-05-17,745.89
2006-05-18,729.044
2006-05-19,723.356
2006-05-22,727.552
2006-05-23,737.34
2006-05-24,716.972
2006-05-25,744.265
2006-05-26,755.881
2006-05-29,770.974
2006-05-30,761.206
2006-05-31,770.513
2006-06-01,767.643
2006-06-02,776.453
2006-06-05,760.251
2006-06-06,737.038
2006-06-07,728.397
2006-06-08,708.091
2006-06-09,718.146
2006-06-12,695.693
2006-06-13,657.846
2006-06-14,666.334
2006-06-15,695.983
2006-06-16,691.13
2006-06-19,673.756
2006-06-20,679.388
2006-06-21,699.461
2006-06-22,695.509
2006-06-23,703.815
2006-06-26,711.192
2006-06-27,702.196
2006-06-28,695.829
2006-06-29,721.224
2006-06-30,732.336
2006-07-03,732.731
2006-07-04,748.892
2006-07-05,736.136
2006-07-06,739.065
2006-07-07,733.739
2006-07-10,719.563
2006-07-11,724.872
2006-07-12,720.971
2006-07-13,712.413
2006-07-14,714.044
2006-07-17,695.816
2006-07-18,691.686
2006-07-19,698.995
2006-07-20,686.32
2006-07-21,677.634
2006-07-24,689.365
2006-07-25,708.304
2006-07-26,718.319
2006-07-27,716.18
2006-07-28,724.123
2006-07-31,730.282
2006-08-01,733.281
2006-08-02,747.586
2006-08-03,740.568
2006-08-04,739.582
2006-08-07,745.031
2006-08-08,745.439
2006-08-09,745.412
2006-08-10,733.251
2006-08-11,730.675
2006-08-14,719.539
2006-08-15,729.101
2006-08-16,739.381
2006-08-17,731.811
2006-08-18,726.903
2006-08-21,743.601
2006-08-22,745.337
2006-08-23,748.805
2006-08-24,744.051
2006-08-25,747.964
2006-08-28,742.839
2006-08-29,744.586
2006-08-30,746.421
2006-08-31,758.781
2006-09-01,771.846
2006-09-04,771.427
2006-09-05,776.005
2006-09-06,771.351
2006-09-07,757.373
2006-09-08,746.53
2006-09-11,714.531
2006-09-12,713.939
2006-09-13,720.493
2006-09-14,710.217
2006-09-15,707.306
2006-09-18,717.356
2006-09-19,701.822
2006-09-20,688.945
2006-09-21,690.831
2006-09-22,689.895
2006-09-25,680.154
2006-09-26,691.366
2006-09-27,703.261
2006-09-28,705.033
2006-09-29,700.054
2006-10-02,697.124
2006-10-03,671.853
2006-10-04,669.506
2006-10-05,687.127
2006-10-06,685.033
2006-10-09,688.054
2006-10-10,690.098
2006-10-11,687.362
2006-10-12,697.399
2006-10-13,711.391
2006-10-16,720.136
2006-10-17,712.899
2006-10-18,715.924
2006-10-19,728.375
2006-10-20,731.157
2006-10-23,732.67
2006-10-24,737.475
2006-10-25,754.14
2006-10-26,753.335
2006-10-27,754.826
2006-10-30,754.85
2006-10-31,759.671
2006-11-01,741.31
2006-11-02,740.594
2006-11-03,756.273
2006-11-06,765.731
2006-11-07,766.386
2006-11-08,767.619
2006-11-09,778.442
2006-11-10,773.021
2006-11-13,763.664
2006-11-14,755.805
2006-11-15,760.657
2006-11-16,751.014
2006-11-17,746.12
2006-11-20,749.052
2006-11-21,766.672
2006-11-22,772.719
2006-11-23,776.405
2006-11-24,790.236
2006-11-27,787.016
2006-11-28,788.508
2006-11-29,798.085
2006-11-30,811.527
2006-12-01,810.192
2006-12-04,814.001
2006-12-05,814.564
2006-12-06,810.32
2006-12-07,810.077
2006-12-08,809.105
2006-12-11,810.161
2006-12-12,800.723
2006-12-13,804.125
2006-12-14,811.024
2006-12-15,798.238
2006-12-18,796.241
2006-12-19,803.083
2006-12-20,805.843
2006-12-21,792.159
2006-12-22,794.05
2006-12-25,794.05
2006-12-26,792.304
2006-12-27,799.621
2006-12-28,805.588
2006-12-29,806.148
2007-01-01,806.148
2007-01-02,806.81
2007-01-03,776.575
2007-01-04,759.592
2007-01-05,759.073
2007-01-08,762.362
2007-01-09,754.968
2007-01-10,759.065
2007-01-11,765.788
2007-01-12,783.891
2007-01-15,792.042
2007-01-16,787.665
2007-01-17,789.361
2007-01-18,783.625
2007-01-19,789.386
2007-01-22,791.467
2007-01-23,805.603
2007-01-24,811.156
2007-01-25,808.926
2007-01-26,809.058
2007-01-29,803.544
2007-01-30,808.237
2007-01-31,816.727
2007-02-01,823.387
2007-02-02,815.67
2007-02-05,820.234
2007-02-06,822.037
2007-02-07,818.977
2007-02-08,821.512
2007-02-09,826.164
2007-02-12,818.827
2007-02-13,828.727
2007-02-14,832.555
2007-02-15,843.126
2007-02-16,845.922
2007-02-19,850.232
2007-02-20,844.72
2007-02-21,853.082
2007-02-22,859.503
2007-02-23,867.283
2007-02-26,873.776
2007-02-27,832.645
2007-02-28,832.261
2007-03-01,827.582
2007-03-02,812.575
2007-03-05,789.456
2007-03-06,814.288
2007-03-07,825.741
2007-03-08,825.298
2007-03-09,823.58
2007-03-12,828.628
2007-03-13,809.121
2007-03-14,803.632
2007-03-15,812.604
2007-03-16,810.728
2007-03-19,817.775
2007-03-20,822.989
2007-03-21,836.884
2007-03-22,846.958
2007-03-23,851.015
2007-03-26,860.344
2007-03-27,853.194
2007-03-28,858.038
2007-03-29,861.207
2007-03-30,861.842
2007-04-02,866.612
2007-04-03,872.903
2007-04-04,885.233
2007-04-05,893.324
2007-04-06,893.324
2007-04-09,895.459
2007-04-10,896.163
2007-04-11,894.123
2007-04-12,905.973
2007-04-13,917.598
2007-04-16,925.295
2007-04-17,924.064
2007-04-18,920.598
2007-04-19,906.179
2007-04-20,922.309
2007-04-23,924.279
2007-04-24,913.296
2007-04-25,924.026
2007-04-26,913.788
2007-04-27,925.915
2007-04-30,920.468
2007-05-01,916.276
2007-05-02,935.908
2007-05-03,954.95
2007-05-04,959.119
2007-05-07,968.756
2007-05-08,964.873
2007-05-09,970.282
2007-05-10,958.561
2007-05-11,959.934
2007-05-14,950.831
2007-05-15,959.96
2007-05-16,953.641
2007-05-17,959.499
2007-05-18,977.8
2007-05-21,983.03
2007-05-22,982.332
2007-05-23,989.232
2007-05-24,966.913
2007-05-25,977.173
2007-05-28,985.397
2007-05-29,980.774
2007-05-30,980.833
2007-05-31,1000.0
2007-06-01,1013.051
2007-06-04,1029.961
2007-06-05,1029.154
2007-06-06,1020.396
2007-06-07,995.526
2007-06-08,994.299
2007-06-11,1000.084
2007-06-12,987.182
2007-06-13,994.538
2007-06-14,1013.035
2007-06-15,1030.808
2007-06-18,1024.84
2007-06-19,1032.662
2007-06-20,1021.531
2007-06-21,1018.205
2007-06-22,1014.614
2007-06-25,998.141
2007-06-26,976.697
2007-06-27,983.216
2007-06-28,992.987
2007-06-29,1006.048
2007-07-02,1015.884
2007-07-03,1034.058
2007-07-04,1045.945
2007-07-05,1050.724
2007-07-06,1076.035
2007-07-09,1077.692
2007-07-10,1067.174
2007-07-11,1069.034
2007-07-12,1099.174
2007-07-13,1102.725
2007-07-16,1088.462
2007-07-17,1084.909
2007-07-18,1104.419
2007-07-19,1110.589
2007-07-20,1107.045
2007-07-23,1094.816
2007-07-24,1067.058
2007-07-25,1051.036
2007-07-26,1017.748
2007-07-27,1013.635
2007-07-30,1018.786
2007-07-31,1018.298
2007-08-01,1006.323
2007-08-02,1019.669
2007-08-03,1011.447
2007-08-06,1012.504
2007-08-07,995.786
2007-08-08,1016.769
2007-08-09,986.109
2007-08-10,972.09
2007-08-13,981.377
2007-08-14,943.154
2007-08-15,905.435
2007-08-16,867.355
2007-08-17,891.019
2007-08-20,899.125
2007-08-21,899.574
2007-08-22,931.187
2007-08-23,933.98
2007-08-24,948.459
2007-08-27,946.268
2007-08-28,913.493
2007-08-29,927.808
2007-08-30,926.885
2007-08-31,949.051
2007-09-03,954.193
2007-09-04,971.829
2007-09-05,962.494
2007-09-06,982.59
2007-09-07,978.401
2007-09-10,967.425
2007-09-11,990.589
2007-09-12,997.84
2007-09-13,1008.767
2007-09-14,1006.651
2007-09-17,1011.467
2007-09-18,1036.168
2007-09-19,1035.028
2007-09-20,1056.359
2007-09-21,1059.778
2007-09-24,1061.662
2007-09-25,1055.783
2007-09-26,1050.368
2007-09-27,1070.233
2007-09-28,1081.899
2007-10-01,1094.851
2007-10-02,1085.977
2007-10-03,1073.466
2007-10-04,1077.002
2007-10-05,1113.623
2007-10-08,1108.538
2007-10-09,1119.156
2007-10-10,1135.447
2007-10-11,1145.276
2007-10-12,1154.104
2007-10-15,1156.591
2007-10-16,1139.327
2007-10-17,1142.305
2007-10-18,1158.34
2007-10-19,1147.336
2007-10-22,1116.816
2007-10-23,1147.041
2007-10-24,1145.919
2007-10-25,1160.779
2007-10-26,1178.738
2007-10-29,1216.468
2007-10-30,1198.017
2007-10-31,1235.328
2007-11-01,1216.394
2007-11-02,1225.591
2007-11-05,1213.857
2007-11-06,1231.954
2007-11-07,1209.2
2007-11-08,1190.476
2007-11-09,1160.368
2007-11-12,1081.99
2007-11-13,1102.738
2007-11-14,1131.945
2007-11-15,1083.711
2007-11-16,1080.529
2007-11-19,1040.704
2007-11-20,1048.278
2007-11-21,1013.579
2007-11-22,1024.269
2007-11-23,1048.752
2007-11-26,1026.745
2007-11-27,1005.127
2007-11-28,1026.337
2007-11-29,1029.98
2007-11-30,1027.613
2007-12-03,1026.987
2007-12-04,1003.312
2007-12-05,1016.842
2007-12-06,1044.73
2007-12-07,1054.125
2007-12-10,1056.602
2007-12-11,1039.076
2007-12-12,1049.371
2007-12-13,1025.378
2007-12-14,1019.679
2007-12-17,986.465
2007-12-18,987.356
2007-12-19,999.26
2007-12-20,1008.86
2007-12-21,1045.437
2007-12-24,1049.424
2007-12-25,1049.424
2007-12-26,1054.601
2007-12-27,1063.505
2007-12-28,1079.954
2007-12-31,1074.414
2008-01-01,1074.414
2008-01-02,1085.676
2008-01-03,1090.562
2008-01-04,1058.972
2008-01-07,1035.426
2008-01-08,1041.963
2008-01-09,1024.238
2008-01-10,1027.99
2008-01-11,1015.71
2008-01-14,1032.369
2008-01-15,1005.759
2008-01-16,972.008
2008-01-17,951.35
2008-01-18,934.534
2008-01-21,857.775
2008-01-22,906.085
2008-01-23,903.207
2008-01-24,946.772
2008-01-25,952.85
2008-01-28,964.85
2008-01-29,968.951
2008-01-30,974.892
2008-01-31,973.008
2008-02-01,1010.82
2008-02-04,1012.287
2008-02-05,970.66
2008-02-06,970.664
2008-02-07,968.061
2008-02-08,997.076
2008-02-11,1002.002
2008-02-12,999.195
2008-02-13,1018.369
2008-02-14,1021.622
2008-02-15,1014.288
2008-02-18,1008.953
2008-02-19,1017.641
2008-02-20,1015.598
2008-02-21,1022.885
2008-02-22,1026.829
2008-02-25,1059.743
2008-02-26,1082.088
2008-02-27,1096.925
2008-02-28,1116.55
2008-02-29,1087.211
2008-03-03,1085.242
2008-03-04,1060.861
2008-03-05,1080.489
2008-03-06,1063.129
2008-03-07,1046.878
2008-03-10,1001.232
2008-03-11,1030.869
2008-03-12,1041.264
2008-03-13,1058.784
2008-03-14,1039.041
2008-03-17,1005.834
2008-03-18,1001.798
2008-03-19,957.215
2008-03-20,932.103
2008-03-21,932.103
2008-03-24,949.082
2008-03-25,983.148
2008-03-26,995.283
2008-03-27,993.572
2008-03-28,974.549
2008-03-31,963.731
2008-04-01,946.993
2008-04-02,969.896
2008-04-03,978.108
2008-04-04,996.076
2008-04-07,992.538
2008-04-08,980.212
2008-04-09,979.553
2008-04-10,992.037
2008-04-11,979.0
2008-04-14,982.366
2008-04-15,1003.421
2008-04-16,1039.5
2008-04-17,1024.938
2008-04-18,1024.322
2008-04-21,1025.054
2008-04-22,1009.495
2008-04-23,984.068
2008-04-24,970.577
2008-04-25,989.092
2008-04-28,986.579
2008-04-29,967.545
2008-04-30,978.459
2008-05-01,967.733
2008-05-02,987.066
2008-05-05,1002.791
2008-05-06,1019.407
2008-05-07,1018.681
2008-05-08,1024.846
2008-05-09,1025.989
2008-05-12,1024.513
2008-05-13,1027.921
2008-05-14,1020.604
2008-05-15,1033.754
2008-05-16,1046.19
2008-05-19,1051.725
2008-05-20,1060.652
2008-05-21,1059.84
2008-05-22,1051.084
2008-05-23,1042.839
2008-05-26,1042.176
2008-05-27,1017.438
2008-05-28,1033.666
2008-05-29,1026.683
2008-05-30,1031.122
2008-06-02,1029.374
2008-06-03,1013.436
2008-06-04,996.74
2008-06-05,1008.392
2008-06-06,1021.038
2008-06-09,1011.634
2008-06-10,994.995
2008-06-11,998.539
2008-06-12,984.642
2008-06-13,992.372
2008-06-16,1008.162
2008-06-17,1019.484
2008-06-18,1018.767
2008-06-19,1011.596
2008-06-20,992.574
2008-06-23,997.895
2008-06-24,986.896
2008-06-25,976.346
2008-06-26,978.926
2008-06-27,989.274
2008-06-30,990.102
2008-07-01,981.876
2008-07-02,961.141
2008-07-03,941.337
2008-07-04,947.903
2008-07-07,914.121
2008-07-08,894.952
2008-07-09,900.931
2008-07-10,921.742
2008-07-11,920.429
2008-07-14,949.528
2008-07-15,934.798
2008-07-16,915.892
2008-07-17,905.299
2008-07-18,904.778
2008-07-21,917.292
2008-07-22,900.082
2008-07-23,873.785
2008-07-24,855.465
2008-07-25,857.035
2008-07-28,857.163
2008-07-29,845.126
2008-07-30,878.773
2008-07-31,878.43
2008-08-01,863.56
2008-08-04,860.379
2008-08-05,813.563
2008-08-06,824.562
2008-08-07,821.207
2008-08-08,786.565
2008-08-11,766.973
2008-08-12,762.745
2008-08-13,788.587
2008-08-14,786.253
2008-08-15,768.197
2008-08-18,767.167
2008-08-19,767.341
2008-08-20,782.518
2008-08-21,819.979
2008-08-22,803.928
2008-08-25,794.732
2008-08-26,801.226
2008-08-27,809.853
2008-08-28,820.752
2008-08-29,824.145
2008-09-01,817.168
2008-09-02,771.153
2008-09-03,751.528
2008-09-04,727.439
2008-09-05,726.747
2008-09-08,705.773
2008-09-09,654.747
2008-09-10,670.856
2008-09-11,660.096
2008-09-12,698.131
2008-09-15,650.293
2008-09-16,625.97
2008-09-17,625.474
2008-09-18,635.462
2008-09-19,696.194
2008-09-22,704.954
2008-09-23,692.262
2008-09-24,693.472
2008-09-25,690.906
2008-09-26,670.703
2008-09-29,612.418
2008-09-30,611.027
2008-10-01,607.189
2008-10-02,539.385
2008-10-03,534.42
2008-10-06,466.856
2008-10-07,444.315
2008-10-08,441.648
2008-10-09,416.525
2008-10-10,370.314
2008-10-13,379.972
2008-10-14,421.43
2008-10-15,377.553
2008-10-16,362.514
2008-10-17,381.48
2008-10-20,415.257
2008-10-21,389.652
2008-10-22,345.22
2008-10-23,335.074
2008-10-24,326.422
2008-10-27,298.856
2008-10-28,315.038
2008-10-29,356.424
2008-10-30,370.17
2008-10-31,368.405
2008-11-03,377.451
2008-11-04,424.283
2008-11-05,403.244
2008-11-06,374.873
2008-11-07,375.213
2008-11-10,375.752
2008-11-11,351.767
2008-11-12,326.157
2008-11-13,340.692
2008-11-14,337.455
2008-11-17,323.911
2008-11-18,319.188
2008-11-19,299.912
2008-11-20,267.196
2008-11-21,285.357
2008-11-24,307.026
2008-11-25,303.231
2008-11-26,313.993
2008-11-27,320.966
2008-11-28,331.785
2008-12-01,306.717
2008-12-02,308.068
2008-12-03,297.722
2008-12-04,285.742
2008-12-05,273.73
2008-12-08,301.451
2008-12-09,297.638
2008-12-10,310.617
2008-12-11,320.437
2008-12-12,319.441
2008-12-15,321.975
2008-12-16,329.937
2008-12-17,336.05
2008-12-18,325.737
2008-12-19,324.975
2008-12-22,313.913
2008-12-23,316.324
2008-12-24,319.002
2008-12-25,319.002
2008-12-26,317.526
2008-12-29,335.139
2008-12-30,342.651
2008-12-31,348.221
2009-01-01,348.221
2009-01-02,367.524
2009-01-05,373.652
2009-01-06,387.66
2009-01-07,365.874
2009-01-08,372.458
2009-01-09,364.329
2009-01-12,345.163
2009-01-13,346.27
2009-01-14,331.339
2009-01-15,332.26
2009-01-16,340.389
2009-01-19,339.831
2009-01-20,331.551
2009-01-21,334.486
2009-01-22,333.5
2009-01-23,342.989
2009-01-26,352.28
2009-01-27,347.594
2009-01-28,358.258
2009-01-29,356.77
2009-01-30,353.006
2009-02-02,348.341
2009-02-03,350.265
2009-02-04,357.208
2009-02-05,359.548
2009-02-06,362.819
2009-02-09,370.703
2009-02-10,361.581
2009-02-11,359.516
2009-02-12,357.89
2009-02-13,362.366
2009-02-16,361.448
2009-02-17,352.816
2009-02-18,343.884
2009-02-19,341.418
2009-02-20,330.349
2009-02-23,327.796
2009-02-24,327.37
2009-02-25,328.71
2009-02-26,342.396
2009-02-27,334.434
2009-03-02,314.457
2009-03-03,310.759
2009-03-04,318.915
2009-03-05,315.35
2009-03-06,311.698
2009-03-09,303.752
2009-03-10,310.395
2009-03-11,314.523
2009-03-12,323.179
2009-03-13,326.931
2009-03-16,331.295
2009-03-17,332.282
2009-03-18,338.43
2009-03-19,356.463
2009-03-20,352.891
2009-03-23,366.642
2009-03-24,369.49
2009-03-25,371.332
2009-03-26,372.846
2009-03-27,365.547
2009-03-30,351.249
2009-03-31,356.027
2009-04-01,360.878
2009-04-02,374.199
2009-04-03,375.223
2009-04-06,369.273
2009-04-07,362.612
2009-04-08,365.823
2009-04-09,378.794
2009-04-10,378.794
2009-04-13,387.235
2009-04-14,394.036
2009-04-15,395.202
2009-04-16,398.323
2009-04-17,393.945
2009-04-20,376.518
2009-04-21,377.454
2009-04-22,382.96
2009-04-23,392.158
2009-04-24,405.024
2009-04-27,400.236
2009-04-28,393.8
2009-04-29,407.571
2009-04-30,407.977
2009-05-01,417.779
2009-05-04,435.668
2009-05-05,434.915
2009-05-06,445.68
2009-05-07,443.218
2009-05-08,458.73
2009-05-11,453.011
2009-05-12,455.712
2009-05-13,438.401
2009-05-14,435.473
2009-05-15,434.636
2009-05-18,435.904
2009-05-19,455.353
2009-05-20,466.024
2009-05-21,455.547
2009-05-22,465.504
2009-05-25,465.798
2009-05-26,469.52
2009-05-27,471.935
2009-05-28,484.585
2009-05-29,494.72
2009-06-01,512.117
2009-06-02,510.473
2009-06-03,484.329
2009-06-04,493.883
2009-06-05,492.514
2009-06-08,486.071
2009-06-09,500.18
2009-06-10,502.805
2009-06-11,515.267
2009-06-12,501.943
2009-06-15,481.183
2009-06-16,475.653
2009-06-17,464.49
2009-06-18,471.672
2009-06-19,479.874
2009-06-22,443.783
2009-06-23,447.996
2009-06-24,464.911
2009-06-25,468.351
2009-06-26,470.709
2009-06-29,469.25
2009-06-30,459.442
2009-07-01,464.765
2009-07-02,457.443
2009-07-03,458.771
2009-07-06,443.722
2009-07-07,438.336
2009-07-08,421.2
2009-07-09,432.55
2009-07-10,428.946
2009-07-13,438.026
2009-07-14,451.08
2009-07-15,471.045
2009-07-16,472.658
2009-07-17,478.425
2009-07-20,493.778
2009-07-21,493.47
2009-07-22,493.696
2009-07-23,506.718
2009-07-24,509.573
2009-07-27,510.318
2009-07-28,494.679
2009-07-29,486.967
2009-07-30,500.911
2009-07-31,510.203
2009-08-03,517.625
2009-08-04,527.84
2009-08-05,532.131
2009-08-06,534.504
2009-08-07,531.881
2009-08-10,525.63
2009-08-11,515.035
2009-08-12,525.287
2009-08-13,535.787
2009-08-14,533.329
2009-08-17,505.851
2009-08-18,515.692
2009-08-19,516.166
2009-08-20,522.197
2009-08-21,535.768
2009-08-24,540.639
2009-08-25,537.843
2009-08-26,526.875
2009-08-27,527.105
2009-08-28,542.046
2009-08-31,529.173
2009-09-01,522.448
2009-09-02,525.842
2009-09-03,541.237
2009-09-04,555.861
2009-09-07,563.376
2009-09-08,572.259
2009-09-09,571.231
2009-09-10,574.666
2009-09-11,581.947
2009-09-14,572.41
2009-09-15,585.595
2009-09-16,603.216
2009-09-17,598.444
2009-09-18,595.899
2009-09-21,585.534
2009-09-22,602.848
2009-09-23,595.959
2009-09-24,574.413
2009-09-25,578.956
2009-09-28,586.492
2009-09-29,588.382
2009-09-30,607.377
2009-10-01,585.005
2009-10-02,580.837
2009-10-05,595.79
2009-10-06,622.856
2009-10-07,628.321
2009-10-08,647.028
2009-10-09,655.803
2009-10-12,660.779
2009-10-13,670.098
2009-10-14,676.85
2009-10-15,670.635
2009-10-16,664.245
2009-10-19,670.829
2009-10-20,662.858
2009-10-21,662.81
2009-10-22,661.381
2009-10-23,653.583
2009-10-26,631.129
2009-10-27,628.581
2009-10-28,601.852
2009-10-29,632.217
2009-10-30,613.247
2009-11-02,613.778
2009-11-03,634.661
2009-11-04,650.661
2009-11-05,654.794
2009-11-06,655.15
2009-11-09,675.189
2009-11-10,672.163
2009-11-11,682.527
2009-11-12,666.62
2009-11-13,672.671
2009-11-16,690.359
2009-11-17,680.749
2009-11-18,688.277
2009-11-19,674.476
2009-11-20,671.226
2009-11-23,687.679
2009-11-24,681.945
2009-11-25,698.26
2009-11-26,681.872
2009-11-27,680.811
2009-11-30,682.45
2009-12-01,713.356
2009-12-02,721.563
2009-12-03,706.131
2009-12-04,696.244
2009-12-07,690.097
2009-12-08,672.141
2009-12-09,680.485
2009-12-10,689.743
2009-12-11,685.172
2009-12-14,695.022
2009-12-15,697.491
2009-12-16,710.42
2009-12-17,684.991
2009-12-18,689.351
2009-12-21,695.977
2009-12-22,697.413
2009-12-23,714.516
2009-12-24,718.515
2009-12-25,718.515
2009-12-28,722.061
2009-12-29,722.735
2009-12-30,712.381
2009-12-31,717.444
2010-01-01,717.444
2010-01-04,743.035
2010-01-05,745.617
2010-01-06,762.329
2010-01-07,767.576
2010-01-08,773.814
2010-01-11,779.997
2010-01-12,755.961
2010-01-13,762.681
2010-01-14,766.702
2010-01-15,766.658
2010-01-18,770.648
2010-01-19,769.299
2010-01-20,741.168
2010-01-21,713.583
2010-01-22,711.414
2010-01-25,708.761
2010-01-26,702.674
2010-01-27,689.724
2010-01-28,690.541
2010-01-29,674.598
2010-02-01,700.479
2010-02-02,716.414
2010-02-03,707.256
2010-02-04,673.597
2010-02-05,684.065
2010-02-08,676.957
2010-02-09,690.68
2010-02-10,693.255
2010-02-11,715.018
2010-02-12,720.478
2010-02-15,724.011
2010-02-16,741.931
2010-02-17,738.165
2010-02-18,743.069
2010-02-19,738.362
2010-02-22,734.832
2010-02-23,720.534
2010-02-24,718.211
2010-02-25,716.807
2010-02-26,728.125
2010-03-01,743.653
2010-03-02,763.764
2010-03-03,772.601
2010-03-04,767.444
2010-03-05,784.478
2010-03-08,780.012
2010-03-09,775.646
2010-03-10,785.413
2010-03-11,785.402
2010-03-12,792.678
2010-03-15,790.487
2010-03-16,805.279
2010-03-17,814.482
2010-03-18,802.743
2010-03-19,791.189
2010-03-22,786.435
2010-03-23,798.126
2010-03-24,779.832
2010-03-25,781.181
2010-03-26,780.811
2010-03-29,798.593
2010-03-30,794.635
2010-03-31,795.255
2010-04-01,816.24
2010-04-02,816.24
2010-04-05,834.529
2010-04-06,832.506
2010-04-07,831.344
2010-04-08,826.17
2010-04-09,837.721
2010-04-12,838.666
2010-04-13,830.345
2010-04-14,847.184
2010-04-15,848.358
2010-04-16,827.934
2010-04-19,821.645
2010-04-20,836.761
2010-04-21,841.302
2010-04-22,840.361
2010-04-23,849.74
2010-04-26,859.51
2010-04-27,848.201
2010-04-28,844.749
2010-04-29,852.619
2010-04-30,850.299
2010-05-03,833.681
2010-05-04,802.453
2010-05-05,795.869
2010-05-06,785.898
2010-05-07,757.854
2010-05-10,801.397
2010-05-11,817.082
2010-05-12,837.595
2010-05-13,829.748
2010-05-14,804.385
2010-05-17,773.691
2010-05-18,763.346
2010-05-19,733.891
2010-05-20,697.531
2010-05-21,720.26
2010-05-24,721.619
2010-05-25,716.352
2010-05-26,740.877
2010-05-27,767.516
2010-05-28,763.281
2010-05-31,769.714
2010-06-01,760.086
2010-06-02,772.044
2010-06-03,775.065
2010-06-04,758.485
2010-06-07,750.704
2010-06-08,756.248
2010-06-09,764.986
2010-06-10,779.738
2010-06-11,788.403
2010-06-14,796.246
2010-06-15,807.037
2010-06-16,810.664
2010-06-17,813.231
2010-06-18,823.074
2010-06-21,816.051
2010-06-22,802.052
2010-06-23,787.531
2010-06-24,779.226
2010-06-25,797.062
2010-06-28,793.824
2010-06-29,756.205
2010-06-30,747.705
2010-07-01,746.897
2010-07-02,734.697
2010-07-05,721.191
2010-07-06,734.09
2010-07-07,752.64
2010-07-08,756.355
2010-07-09,777.048
2010-07-12,769.157
2010-07-13,779.079
2010-07-14,777.848
2010-07-15,775.863
2010-07-16,757.725
2010-07-19,753.277
2010-07-20,757.802
2010-07-21,764.152
2010-07-22,779.832
2010-07-23,786.708
2010-07-26,790.761
2010-07-27,782.059
2010-07-28,780.965
2010-07-29,788.523
2010-07-30,797.314
2010-08-02,803.556
2010-08-03,809.647
2010-08-04,824.126
2010-08-05,824.744
2010-08-06,820.77
2010-08-09,827.131
2010-08-10,811.708
2010-08-11,789.231
2010-08-12,794.831
2010-08-13,805.192
2010-08-16,806.844
2010-08-17,822.681
2010-08-18,828.524
2010-08-19,822.763
2010-08-20,811.978
2010-08-23,806.102
2010-08-24,789.846
2010-08-25,794.726
2010-08-26,807.653
2010-08-27,812.753
2010-08-30,812.625
