Date,CANADA SMALL GROWTH Small Cap
2010-08-31,814.499
2010-09-01,831.441
2010-09-02,840.481
2010-09-03,847.673
2010-09-06,854.962
2010-09-07,848.871
2010-09-08,849.9
2010-09-09,850.709
2010-09-10,861.494
2010-09-13,869.437
2010-09-14,881.843
2010-09-15,873.183
2010-09-16,878.415
2010-09-17,872.86
2010-09-20,881.189
2010-09-21,881.633
2010-09-22,885.025
2010-09-23,875.932
2010-09-24,888.992
2010-09-27,890.982
2010-09-28,897.113
2010-09-29,904.72
2010-09-30,903.851
2010-10-01,909.32
2010-10-04,897.979
2010-10-05,921.821
2010-10-06,931.386
2010-10-07,919.135
2010-10-08,927.426
2010-10-11,930.171
2010-10-12,937.002
2010-10-13,963.721
2010-10-14,960.143
2010-10-15,951.235
2010-10-18,951.118
2010-10-19,910.807
2010-10-20,938.008
2010-10-21,927.386
2010-10-22,930.824
2010-10-25,947.014
2010-10-26,946.845
2010-10-27,927.628
2010-10-28,946.742
2010-10-29,963.298
2010-11-01,969.853
2010-11-02,979.382
2010-11-03,983.163
2010-11-04,1019.099
2010-11-05,1032.653
2010-11-08,1048.518
2010-11-09,1028.679
2010-11-10,1024.183
2010-11-11,1027.145
2010-11-12,999.532
2010-11-15,999.453
2010-11-16,965.499
2010-11-17,980.295
2010-11-18,1010.354
2010-11-19,1013.841
2010-11-22,1023.802
2010-11-23,1013.069
2010-11-24,1032.423
2010-11-25,1041.234
2010-11-26,1028.448
2010-11-29,1021.357
2010-11-30,1030.318
2010-12-01,1047.803
2010-12-02,1067.915
2010-12-03,1086.772
2010-12-06,1096.444
2010-12-07,1086.367
2010-12-08,1075.027
2010-12-09,1076.779
2010-12-10,1079.856
2010-12-13,1093.501
2010-12-14,1091.522
2010-12-15,1085.708
2010-12-16,1070.151
2010-12-17,1076.485
2010-12-20,1076.316
2010-12-21,1090.397
2010-12-22,1080.272
2010-12-23,1086.795
2010-12-24,1091.616
2010-12-27,1089.072
2010-12-28,1099.157
2010-12-29,1112.401
2010-12-30,1112.416
2010-12-31,1123.299
2011-01-03,1127.042
2011-01-04,1105.763
2011-01-05,1104.418
2011-01-06,1084.486
2011-01-07,1089.885
2011-01-10,1092.072
2011-01-11,1112.549
2011-01-12,1132.767
2011-01-13,1119.307
2011-01-14,1112.452
2011-01-17,1116.021
2011-01-18,1122.019
2011-01-19,1110.281
2011-01-20,1084.806
2011-01-21,1081.343
2011-01-24,1084.775
2011-01-25,1074.063
2011-01-26,1100.431
2011-01-27,1092.686
2011-01-28,1102.683
2011-01-31,1101.551
2011-02-01,1129.967
2011-02-02,1132.221
2011-02-03,1158.351
2011-02-04,1156.697
2011-02-07,1165.215
2011-02-08,1170.727
2011-02-09,1150.287
2011-02-10,1149.105
2011-02-11,1148.28
2011-02-14,1165.229
2011-02-15,1174.625
2011-02-16,1183.251
2011-02-17,1185.798
2011-02-18,1187.08
2011-02-21,1185.693
2011-02-22,1162.467
2011-02-23,1153.934
2011-02-24,1145.16
2011-02-25,1168.717
2011-02-28,1174.866
2011-03-01,1186.864
2011-03-02,1185.411
2011-03-03,1184.124
2011-03-04,1202.043
2011-03-07,1186.019
2011-03-08,1168.641
2011-03-09,1156.063
2011-03-10,1121.171
2011-03-11,1127.562
2011-03-14,1107.064
2011-03-15,1083.994
2011-03-16,1073.562
2011-03-17,1094.121
2011-03-18,1109.633
2011-03-21,1143.058
2011-03-22,1142.453
2011-03-23,1154.984
2011-03-24,1158.686
2011-03-25,1154.882
2011-03-28,1140.785
2011-03-29,1138.048
2011-03-30,1158.421
2011-03-31,1165.45
2011-04-01,1173.541
2011-04-04,1186.032
2011-04-05,1209.963
2011-04-06,1220.502
2011-04-07,1211.888
2011-04-08,1228.216
2011-04-11,1200.003
2011-04-12,1166.027
2011-04-13,1185.233
2011-04-14,1190.648
2011-04-15,1182.665
2011-04-18,1160.27
2011-04-19,1178.367
2011-04-20,1202.991
2011-04-21,1208.444
2011-04-22,1208.444
2011-04-25,1199.318
2011-04-26,1192.402
2011-04-27,1194.517
2011-04-28,1206.655
2011-04-29,1208.315
2011-05-02,1192.914
2011-05-03,1164.997
2011-05-04,1153.215
2011-05-05,1118.411
2011-05-06,1132.92
2011-05-09,1142.689
2011-05-10,1146.678
2011-05-11,1123.012
2011-05-12,1103.765
2011-05-13,1100.08
2011-05-16,1088.042
2011-05-17,1076.056
2011-05-18,1098.871
2011-05-19,1102.381
2011-05-20,1112.898
2011-05-23,1106.82
2011-05-24,1110.366
2011-05-25,1122.267
2011-05-26,1123.546
2011-05-27,1135.284
2011-05-30,1141.21
2011-05-31,1149.893
2011-06-01,1130.529
2011-06-02,1111.904
2011-06-03,1106.917
2011-06-06,1085.839
2011-06-07,1086.706
2011-06-08,1055.585
2011-06-09,1071.494
2011-06-10,1057.228
2011-06-13,1033.942
2011-06-14,1060.639
2011-06-15,1046.72
2011-06-16,1014.937
2011-06-17,1017.975
2011-06-20,1017.797
2011-06-21,1057.86
2011-06-22,1066.823
2011-06-23,1048.785
2011-06-24,1035.525
2011-06-27,1023.778
2011-06-28,1036.601
2011-06-29,1065.826
2011-06-30,1080.023
2011-07-01,1083.052
2011-07-04,1095.371
2011-07-05,1111.49
2011-07-06,1113.2
2011-07-07,1125.181
2011-07-08,1111.391
2011-07-11,1084.879
2011-07-12,1099.938
2011-07-13,1138.185
2011-07-14,1129.001
2011-07-15,1137.359
2011-07-18,1147.326
2011-07-19,1147.904
2011-07-20,1156.449
2011-07-21,1159.64
2011-07-22,1166.294
2011-07-25,1165.15
2011-07-26,1164.28
2011-07-27,1129.761
2011-07-28,1131.222
2011-07-29,1121.52
2011-08-01,1114.627
2011-08-02,1124.758
2011-08-03,1115.082
2011-08-04,1043.757
2011-08-05,1004.428
2011-08-08,959.388
2011-08-09,988.1
2011-08-10,1019.927
2011-08-11,1035.48
2011-08-12,1035.553
2011-08-15,1057.582
2011-08-16,1049.575
2011-08-17,1053.72
2011-08-18,1014.529
2011-08-19,1014.639
2011-08-22,1032.538
2011-08-23,1028.465
2011-08-24,1012.346
2011-08-25,1022.226
2011-08-26,1038.633
2011-08-29,1061.15
2011-08-30,1080.591
2011-08-31,1085.434
2011-09-01,1080.085
2011-09-02,1081.213
2011-09-05,1070.078
2011-09-06,1063.318
2011-09-07,1077.045
2011-09-08,1091.023
2011-09-09,1057.778
2011-09-12,1031.504
2011-09-13,1042.9
2011-09-14,1042.155
2011-09-15,1049.167
2011-09-16,1064.17
2011-09-19,1040.916
2011-09-20,1053.739
2011-09-21,1026.744
2011-09-22,940.736
2011-09-23,911.445
2011-09-26,908.7
2011-09-27,940.26
2011-09-28,905.345
2011-09-29,885.975
2011-09-30,874.318
2011-10-03,841.148
2011-10-04,814.208
2011-10-05,853.76
2011-10-06,887.278
2011-10-07,884.463
2011-10-10,888.47
2011-10-11,916.665
2011-10-12,944.982
2011-10-13,930.096
2011-10-14,957.218
2011-10-17,935.81
2011-10-18,950.563
2011-10-19,929.902
2011-10-20,914.782
2011-10-21,933.078
2011-10-24,960.735
2011-10-25,956.028
2011-10-26,968.138
2011-10-27,1008.757
2011-10-28,1018.457
2011-10-31,996.215
2011-11-01,968.885
2011-11-02,988.871
2011-11-03,1010.457
2011-11-04,1004.459
2011-11-07,1017.556
2011-11-08,1020.587
2011-11-09,984.75
2011-11-10,974.228
2011-11-11,998.779
2011-11-14,987.715
2011-11-15,981.435
2011-11-16,973.367
2011-11-17,948.371
2011-11-18,940.841
2011-11-21,910.829
2011-11-22,920.36
2011-11-23,890.873
2011-11-24,885.918
2011-11-25,882.517
2011-11-28,913.023
2011-11-29,918.743
2011-11-30,969.529
2011-12-01,966.492
2011-12-02,963.54
2011-12-05,964.486
2011-12-06,966.016
2011-12-07,964.302
2011-12-08,943.223
2011-12-09,947.534
2011-12-12,930.913
2011-12-13,904.914
2011-12-14,867.852
2011-12-15,867.037
2011-12-16,885.312
2011-12-19,874.547
2011-12-20,911.109
2011-12-21,911.17
2011-12-22,910.575
2011-12-23,920.449
2011-12-26,920.449
2011-12-27,919.277
2011-12-28,894.373
2011-12-29,909.492
2011-12-30,920.55
2012-01-02,920.55
2012-01-03,961.469
2012-01-04,959.283
2012-01-05,956.757
2012-01-06,951.565
2012-01-09,950.286
2012-01-10,967.078
2012-01-11,961.249
2012-01-12,962.241
2012-01-13,948.818
2012-01-16,958.991
2012-01-17,957.494
2012-01-18,965.836
2012-01-19,973.089
2012-01-20,972.533
2012-01-23,985.616
2012-01-24,970.403
2012-01-25,993.731
2012-01-26,1010.542
2012-01-27,1015.757
2012-01-30,1008.191
2012-01-31,1012.222
2012-02-01,1022.159
2012-02-02,1031.149
2012-02-03,1025.238
2012-02-06,1021.653
2012-02-07,1014.433
2012-02-08,1009.237
2012-02-09,1011.383
2012-02-10,994.075
2012-02-13,993.812
2012-02-14,987.642
2012-02-15,990.124
2012-02-16,995.262
2012-02-17,992.956
2012-02-20,997.659
2012-02-21,1017.486
2012-02-22,1024.401
2012-02-23,1035.486
2012-02-24,1032.054
2012-02-27,1020.38
2012-02-28,1029.566
2012-02-29,1028.35
2012-03-01,1030.161
2012-03-02,1022.485
2012-03-05,996.79
2012-03-06,967.877
2012-03-07,981.32
2012-03-08,998.618
2012-03-09,1005.76
2012-03-12,991.84
2012-03-13,995.456
2012-03-14,970.375
2012-03-15,970.745
2012-03-16,969.344
2012-03-19,967.417
2012-03-20,958.223
2012-03-21,956.094
2012-03-22,937.311
2012-03-23,953.992
2012-03-26,969.657
2012-03-27,958.937
2012-03-28,937.332
2012-03-29,932.113
2012-03-30,944.166
2012-04-02,956.771
2012-04-03,943.22
2012-04-04,919.651
2012-04-05,916.934
2012-04-06,916.934
2012-04-09,898.31
2012-04-10,890.952
2012-04-11,898.09
2012-04-12,923.061
2012-04-13,910.403
2012-04-16,890.144
2012-04-17,908.622
2012-04-18,910.861
2012-04-19,909.167
2012-04-20,910.735
2012-04-23,889.055
2012-04-24,886.541
2012-04-25,910.18
2012-04-26,922.913
2012-04-27,928.651
2012-04-30,927.793
2012-05-01,939.772
2012-05-02,929.569
2012-05-03,907.591
2012-05-04,894.019
2012-05-07,882.109
2012-05-08,861.453
2012-05-09,860.273
2012-05-10,869.264
2012-05-11,866.558
2012-05-14,830.609
2012-05-15,804.332
2012-05-16,797.093
2012-05-17,807.367
2012-05-18,805.885
2012-05-21,802.848
2012-05-22,817.915
2012-05-23,822.677
2012-05-24,824.637
2012-05-25,832.798
2012-05-28,837.886
2012-05-29,839.698
2012-05-30,820.906
2012-05-31,816.965
2012-06-01,816.604
2012-06-04,815.592
2012-06-05,838.293
2012-06-06,853.503
2012-06-07,845.752
2012-06-08,835.777
2012-06-11,829.086
2012-06-12,833.694
2012-06-13,832.381
2012-06-14,827.658
2012-06-15,825.495
2012-06-18,837.196
2012-06-19,849.763
2012-06-20,843.163
2012-06-21,805.136
2012-06-22,797.631
2012-06-25,784.985
2012-06-26,777.198
2012-06-27,785.689
2012-06-28,765.929
2012-06-29,801.854
2012-07-02,802.169
2012-07-03,830.86
2012-07-04,837.704
2012-07-05,833.743
2012-07-06,815.709
2012-07-09,811.624
2012-07-10,796.032
2012-07-11,791.679
2012-07-12,777.807
2012-07-13,793.301
2012-07-16,794.48
2012-07-17,791.237
2012-07-18,793.392
2012-07-19,807.836
2012-07-20,804.908
2012-07-23,789.129
2012-07-24,786.532
2012-07-25,796.851
2012-07-26,816.982
2012-07-27,827.35
2012-07-30,830.612
2012-07-31,820.979
2012-08-01,816.728
2012-08-02,809.335
2012-08-03,825.66
2012-08-06,825.784
2012-08-07,846.181
2012-08-08,844.018
2012-08-09,854.286
2012-08-10,853.258
2012-08-13,846.034
2012-08-14,841.804
2012-08-15,848.218
2012-08-16,860.369
2012-08-17,864.547
2012-08-20,862.863
2012-08-21,878.985
2012-08-22,878.695
2012-08-23,880.407
2012-08-24,880.596
2012-08-27,874.7
2012-08-28,870.811
2012-08-29,861.73
2012-08-30,842.573
2012-08-31,865.311
2012-09-03,864.96
2012-09-04,869.788
2012-09-05,863.859
2012-09-06,889.669
2012-09-07,907.434
2012-09-10,902.565
2012-09-11,904.942
2012-09-12,899.163
2012-09-13,916.463
2012-09-14,936.224
2012-09-17,927.842
2012-09-18,926.743
2012-09-19,930.716
2012-09-20,929.647
2012-09-21,939.383
2012-09-24,919.602
2012-09-25,912.939
2012-09-26,903.109
2012-09-27,920.427
2012-09-28,923.223
2012-10-01,929.586
2012-10-02,927.632
2012-10-03,918.957
2012-10-04,936.136
2012-10-05,938.484
2012-10-08,938.004
2012-10-09,919.418
2012-10-10,918.061
2012-10-11,919.699
2012-10-12,913.058
2012-10-15,905.706
2012-10-16,914.585
2012-10-17,928.957
2012-10-18,925.724
2012-10-19,910.626
2012-10-22,912.185
2012-10-23,902.109
2012-10-24,898.037
2012-10-25,905.74
2012-10-26,902.79
2012-10-29,900.426
2012-10-30,902.244
2012-10-31,911.629
2012-11-01,922.007
2012-11-02,910.591
2012-11-05,905.575
2012-11-06,911.068
2012-11-07,904.496
2012-11-08,907.591
2012-11-09,899.605
2012-11-12,897.243
2012-11-13,888.442
2012-11-14,868.319
2012-11-15,852.355
2012-11-16,856.3
2012-11-19,881.627
2012-11-20,873.929
2012-11-21,875.142
2012-11-22,877.612
2012-11-23,891.302
2012-11-26,882.941
2012-11-27,874.888
2012-11-28,876.455
2012-11-29,879.634
2012-11-30,879.57
2012-12-03,873.541
2012-12-04,867.939
2012-12-05,861.985
2012-12-06,866.971
2012-12-07,871.941
2012-12-10,882.434
2012-12-11,884.879
2012-12-12,896.852
2012-12-13,888.56
2012-12-14,890.142
2012-12-17,886.629
2012-12-18,881.407
2012-12-19,880.995
2012-12-20,876.832
2012-12-21,866.293
2012-12-24,869.637
2012-12-25,869.637
2012-12-26,867.844
2012-12-27,872.674
2012-12-28,869.008
2012-12-31,884.273
2013-01-01,884.273
2013-01-02,914.086
2013-01-03,896.356
2013-01-04,902.928
2013-01-07,902.764
2013-01-08,903.132
2013-01-09,900.899
2013-01-10,906.867
2013-01-11,906.519
2013-01-14,903.353
2013-01-15,908.916
2013-01-16,906.267
2013-01-17,913.435
2013-01-18,906.415
2013-01-21,906.413
2013-01-22,911.572
2013-01-23,903.382
2013-01-24,892.268
2013-01-25,880.412
2013-01-28,871.677
2013-01-29,882.686
2013-01-30,885.173
2013-01-31,887.342
2013-02-01,891.845
2013-02-04,887.473
2013-02-05,887.743
2013-02-06,891.138
2013-02-07,892.458
2013-02-08,890.415
2013-02-11,877.549
2013-02-12,882.028
2013-02-13,877.631
2013-02-14,876.314
2013-02-15,866.222
2013-02-18,862.791
2013-02-19,863.953
2013-02-20,843.065
2013-02-21,841.023
2013-02-22,841.916
2013-02-25,843.879
2013-02-26,839.897
2013-02-27,839.637
2013-02-28,840.609
2013-03-01,834.022
2013-03-04,824.924
2013-03-05,826.255
2013-03-06,839.113
2013-03-07,843.154
2013-03-08,847.828
2013-03-11,850.156
2013-03-12,856.957
2013-03-13,845.944
2013-03-14,849.283
2013-03-15,866.535
2013-03-18,865.369
2013-03-19,860.302
2013-03-20,859.806
2013-03-21,867.38
2013-03-22,866.496
2013-03-25,860.298
2013-03-26,862.706
2013-03-27,868.623
2013-03-28,870.824
2013-03-29,870.824
2013-04-01,861.638
2013-04-02,848.386
2013-04-03,827.984
2013-04-04,832.051
2013-04-05,832.759
2013-04-08,832.594
2013-04-09,849.356
2013-04-10,846.046
2013-04-11,845.304
2013-04-12,823.949
2013-04-15,774.547
2013-04-16,780.006
2013-04-17,754.922
2013-04-18,766.758
2013-04-19,772.053
2013-04-22,777.493
2013-04-23,777.366
2013-04-24,796.299
2013-04-25,815.443
2013-04-26,806.119
2013-04-29,814.83
2013-04-30,827.89
2013-05-01,813.96
2013-05-02,814.0
2013-05-03,817.503
2013-05-06,813.412
2013-05-07,805.964
2013-05-08,820.205
2013-05-09,821.032
2013-05-10,815.016
2013-05-13,808.017
2013-05-14,804.536
2013-05-15,792.487
2013-05-16,799.247
2013-05-17,787.482
2013-05-20,787.022
2013-05-21,796.435
2013-05-22,792.829
2013-05-23,791.762
2013-05-24,791.063
2013-05-27,798.27
2013-05-28,788.285
2013-05-29,790.917
2013-05-30,808.334
2013-05-31,801.649
2013-06-03,803.469
2013-06-04,799.75
2013-06-05,793.329
2013-06-06,798.022
2013-06-07,801.114
2013-06-10,804.556
2013-06-11,790.635
2013-06-12,784.432
2013-06-13,791.644
2013-06-14,787.971
2013-06-17,794.163
2013-06-18,789.056
2013-06-19,786.767
2013-06-20,749.731
2013-06-21,743.443
2013-06-24,722.459
2013-06-25,737.55
2013-06-26,733.386
2013-06-27,738.025
2013-06-28,751.127
2013-07-01,754.489
2013-07-02,751.149
2013-07-03,754.905
2013-07-04,758.53
2013-07-05,752.674
2013-07-08,755.563
2013-07-09,760.13
2013-07-10,766.234
2013-07-11,791.531
2013-07-12,789.4
2013-07-15,789.847
2013-07-16,793.253
2013-07-17,787.916
2013-07-18,794.949
2013-07-19,803.505
2013-07-22,813.155
2013-07-23,822.237
2013-07-24,814.035
2013-07-25,818.902
2013-07-26,816.743
2013-07-29,819.316
2013-07-30,815.519
2013-07-31,816.354
2013-08-01,816.357
2013-08-02,808.954
2013-08-05,806.504
2013-08-06,797.346
2013-08-07,794.798
2013-08-08,814.003
2013-08-09,820.385
2013-08-12,828.403
2013-08-13,826.702
2013-08-14,831.924
2013-08-15,837.098
2013-08-16,837.735
2013-08-19,826.379
2013-08-20,828.948
2013-08-21,815.672
2013-08-22,815.428
2013-08-23,822.258
2013-08-26,825.189
2013-08-27,812.05
2013-08-28,810.836
2013-08-29,815.9
2013-08-30,811.248
2013-09-02,811.709
2013-09-03,816.699
2013-09-04,823.773
2013-09-05,822.064
2013-09-06,837.199
2013-09-09,837.488
2013-09-10,834.572
2013-09-11,835.693
2013-09-12,827.098
2013-09-13,830.334
2013-09-16,836.146
2013-09-17,838.32
2013-09-18,854.035
2013-09-19,861.535
2013-09-20,841.457
2013-09-23,834.958
2013-09-24,843.547
2013-09-25,845.28
2013-09-26,837.338
2013-09-27,843.248
2013-09-30,843.184
2013-10-01,838.558
2013-10-02,838.745
2013-10-03,833.655
2013-10-04,836.939
2013-10-07,840.005
2013-10-08,829.632
2013-10-09,822.624
2013-10-10,831.874
2013-10-11,828.407
2013-10-14,831.529
2013-10-15,832.04
2013-10-16,833.729
2013-10-17,852.927
2013-10-18,858.998
2013-10-21,862.471
2013-10-22,873.114
2013-10-23,857.438
2013-10-24,863.693
2013-10-25,867.298
2013-10-28,865.671
2013-10-29,865.294
2013-10-30,866.791
2013-10-31,869.336
2013-11-01,863.5
2013-11-04,871.718
2013-11-05,867.221
2013-11-06,872.91
2013-11-07,861.358
2013-11-08,861.695
2013-11-11,864.003
2013-11-12,857.2
2013-11-13,861.054
2013-11-14,868.413
2013-11-15,872.033
2013-11-18,869.739
2013-11-19,867.205
2013-11-20,861.522
2013-11-21,860.327
2013-11-22,861.023
2013-11-25,855.661
2013-11-26,853.034
2013-11-27,853.229
2013-11-28,855.777
2013-11-29,860.428
2013-12-02,851.983
2013-12-03,845.329
2013-12-04,848.623
2013-12-05,851.562
2013-12-06,853.973
2013-12-09,852.293
2013-12-10,862.507
2013-12-11,851.823
2013-12-12,848.441
2013-12-13,857.683
2013-12-16,865.565
2013-12-17,864.436
2013-12-18,863.807
2013-12-19,859.499
2013-12-20,860.46
2013-12-23,868.133
2013-12-24,871.9
2013-12-25,871.9
2013-12-26,870.671
2013-12-27,871.999
2013-12-30,876.434
2013-12-31,883.913
2014-01-01,883.913
2014-01-02,883.886
2014-01-03,883.136
2014-01-06,881.874
2014-01-07,882.645
2014-01-08,877.559
2014-01-09,865.932
2014-01-10,869.905
2014-01-13,875.946
2014-01-14,868.578
2014-01-15,874.675
2014-01-16,881.495
2014-01-17,887.953
2014-01-20,889.152
2014-01-21,890.649
2014-01-22,879.341
2014-01-23,872.214
2014-01-24,861.664
2014-01-27,850.47
2014-01-28,850.476
2014-01-29,854.14
2014-01-30,855.629
2014-01-31,856.911
2014-02-03,847.882
2014-02-04,853.531
2014-02-05,856.95
2014-02-06,870.222
2014-02-07,881.665
2014-02-10,878.962
2014-02-11,891.116
2014-02-12,890.193
2014-02-13,905.5
2014-02-14,916.022
2014-02-17,916.481
2014-02-18,918.963
2014-02-19,906.17
2014-02-20,915.473
2014-02-21,909.239
2014-02-24,917.184
2014-02-25,909.99
2014-02-26,909.211
2014-02-27,910.584
2014-02-28,926.373
2014-03-03,922.908
2014-03-04,930.668
2014-03-05,939.865
2014-03-06,950.516
2014-03-07,941.049
2014-03-10,932.035
2014-03-11,931.804
2014-03-12,928.409
2014-03-13,939.191
2014-03-14,937.912
2014-03-17,934.589
2014-03-18,938.31
2014-03-19,927.742
2014-03-20,926.644
2014-03-21,926.105
2014-03-24,913.554
2014-03-25,922.692
2014-03-26,913.906
2014-03-27,922.303
2014-03-28,930.198
2014-03-31,936.895
2014-04-01,938.98
2014-04-02,953.317
2014-04-03,953.915
2014-04-04,960.723
2014-04-07,945.506
2014-04-08,959.611
2014-04-09,968.437
2014-04-10,958.947
2014-04-11,947.611
2014-04-14,949.488
2014-04-15,943.333
2014-04-16,952.54
2014-04-17,958.382
2014-04-18,958.382
2014-04-21,959.442
2014-04-22,963.034
2014-04-23,967.053
2014-04-24,970.635
2014-04-25,968.562
2014-04-28,959.675
2014-04-29,970.44
2014-04-30,969.315
2014-05-01,973.061
2014-05-02,991.72
2014-05-05,986.208
2014-05-06,985.687
2014-05-07,982.014
2014-05-08,973.545
2014-05-09,964.368
2014-05-12,974.286
2014-05-13,978.284
2014-05-14,976.303
2014-05-15,964.569
2014-05-16,958.059
2014-05-19,960.31
2014-05-20,952.775
2014-05-21,960.207
2014-05-22,966.92
2014-05-23,971.832
2014-05-26,977.148
2014-05-27,967.282
2014-05-28,965.431
2014-05-29,970.841
2014-05-30,968.61
2014-06-02,972.844
2014-06-03,976.75
2014-06-04,980.1
2014-06-05,982.747
2014-06-06,989.712
2014-06-09,996.3
2014-06-10,996.363
2014-06-11,1002.815
2014-06-12,1014.02
2014-06-13,1025.52
2014-06-16,1029.291
2014-06-17,1030.845
2014-06-18,1035.103
2014-06-19,1045.34
2014-06-20,1048.862
2014-06-23,1053.859
2014-06-24,1039.416
2014-06-25,1040.656
2014-06-26,1044.548
2014-06-27,1047.217
2014-06-30,1062.696
2014-07-01,1062.048
2014-07-02,1064.694
2014-07-03,1068.473
2014-07-04,1070.601
2014-07-07,1053.635
2014-07-08,1047.905
2014-07-09,1061.802
2014-07-10,1046.318
2014-07-11,1039.854
2014-07-14,1037.151
2014-07-15,1020.493
2014-07-16,1029.851
2014-07-17,1028.7
2014-07-18,1033.769
2014-07-21,1030.563
2014-07-22,1034.628
2014-07-23,1038.367
2014-07-24,1034.935
2014-07-25,1036.862
2014-07-28,1033.254
2014-07-29,1030.367
2014-07-30,1023.519
2014-07-31,1009.312
2014-08-01,1007.995
2014-08-04,1006.056
2014-08-05,995.641
2014-08-06,1003.747
2014-08-07,1006.469
2014-08-08,1008.013
2014-08-11,1017.044
2014-08-12,1014.691
2014-08-13,1021.255
2014-08-14,1012.677
2014-08-15,1013.047
2014-08-18,1021.92
2014-08-19,1031.514
2014-08-20,1033.443
2014-08-21,1034.133
2014-08-22,1032.928
2014-08-25,1031.761
2014-08-26,1039.677
2014-08-27,1042.79
2014-08-28,1042.862
2014-08-29,1050.486
2014-09-01,1048.697
2014-09-02,1036.731
2014-09-03,1038.928
2014-09-04,1029.305
2014-09-05,1025.005
2014-09-08,1010.366
2014-09-09,1004.78
2014-09-10,1006.416
2014-09-11,1005.546
2014-09-12,998.435
2014-09-15,991.011
2014-09-16,993.353
2014-09-17,993.264
2014-09-18,993.984
2014-09-19,980.04
2014-09-22,947.65
2014-09-23,945.861
2014-09-24,953.104
2014-09-25,940.419
2014-09-26,941.99
2014-09-29,948.019
2014-09-30,939.251
2014-10-01,926.12
2014-10-02,922.938
2014-10-03,912.648
2014-10-06,918.884
2014-10-07,908.918
2014-10-08,918.749
2014-10-09,904.09
2014-10-10,878.396
2014-10-13,876.751
2014-10-14,862.274
2014-10-15,845.7
2014-10-16,864.921
2014-10-17,877.993
2014-10-20,882.44
2014-10-21,903.963
2014-10-22,882.611
2014-10-23,891.646
2014-10-24,892.372
2014-10-27,875.917
2014-10-28,893.061
2014-10-29,891.542
2014-10-30,874.512
2014-10-31,873.794
2014-11-03,871.038
2014-11-04,846.498
2014-11-05,855.591
2014-11-06,862.813
2014-11-07,885.118
2014-11-10,874.136
2014-11-11,879.827
2014-11-12,886.862
2014-11-13,871.771
2014-11-14,884.697
2014-11-17,894.408
2014-11-18,898.83
2014-11-19,886.673
2014-11-20,900.528
2014-11-21,914.554
2014-11-24,900.043
2014-11-25,901.734
2014-11-26,896.755
2014-11-27,871.436
2014-11-28,854.931
2014-12-01,843.275
2014-12-02,842.54
2014-12-03,856.969
2014-12-04,836.076
2014-12-05,840.43
2014-12-08,814.828
2014-12-09,825.894
2014-12-10,800.83
2014-12-11,797.824
2014-12-12,784.19
2014-12-15,775.841
2014-12-16,782.042
2014-12-17,803.556
2014-12-18,815.893
2014-12-19,824.417
2014-12-22,806.354
2014-12-23,815.985
2014-12-24,822.552
2014-12-25,822.552
2014-12-26,822.411
2014-12-29,825.179
2014-12-30,827.19
2014-12-31,833.398
2015-01-01,833.398
2015-01-02,834.071
2015-01-05,811.437
2015-01-06,796.948
2015-01-07,793.501
2015-01-08,798.128
2015-01-09,798.858
2015-01-12,786.572
2015-01-13,782.601
2015-01-14,776.66
2015-01-15,779.37
2015-01-16,790.891
2015-01-19,795.319
2015-01-20,779.174
2015-01-21,775.33
2015-01-22,777.12
2015-01-23,775.442
2015-01-26,775.517
2015-01-27,784.373
2015-01-28,763.564
2015-01-29,755.3
2015-01-30,761.182
2015-02-02,776.707
2015-02-03,792.563
2015-02-04,784.029
2015-02-05,799.077
2015-02-06,792.613
2015-02-09,801.332
2015-02-10,792.452
2015-02-11,786.16
2015-02-12,807.449
2015-02-13,816.501
2015-02-16,814.603
2015-02-17,816.411
2015-02-18,814.762
2015-02-19,807.538
2015-02-20,805.958
2015-02-23,797.728
2015-02-24,799.016
2015-02-25,813.715
2015-02-26,803.875
2015-02-27,803.757
2015-03-02,799.348
2015-03-03,801.54
2015-03-04,799.437
2015-03-05,795.05
2015-03-06,774.988
2015-03-09,768.362
2015-03-10,754.761
2015-03-11,752.947
2015-03-12,757.841
2015-03-13,743.283
2015-03-16,746.364
2015-03-17,751.489
2015-03-18,761.913
2015-03-19,759.318
2015-03-20,773.182
2015-03-23,781.433
2015-03-24,785.772
2015-03-25,784.267
2015-03-26,785.794
2015-03-27,781.282
2015-03-30,771.681
2015-03-31,771.349
2015-04-01,778.056
2015-04-02,786.843
2015-04-03,786.843
2015-04-06,811.0
2015-04-07,812.605
2015-04-08,804.549
2015-04-09,801.204
2015-04-10,807.597
2015-04-13,807.336
2015-04-14,817.136
2015-04-15,825.968
2015-04-16,834.901
2015-04-17,833.723
2015-04-20,832.475
2015-04-21,822.144
2015-04-22,815.985
2015-04-23,828.743
2015-04-24,826.615
2015-04-27,830.855
2015-04-28,838.938
2015-04-29,850.233
2015-04-30,836.437
2015-05-01,836.153
2015-05-04,844.333
2015-05-05,842.644
2015-05-06,832.27
2015-05-07,822.823
2015-05-08,834.177
2015-05-11,833.695
2015-05-12,840.133
2015-05-13,841.258
2015-05-14,846.053
2015-05-15,847.532
2015-05-18,838.835
2015-05-19,830.905
2015-05-20,835.318
2015-05-21,840.829
2015-05-22,837.127
2015-05-25,835.908
2015-05-26,818.694
2015-05-27,818.806
2015-05-28,816.308
2015-05-29,818.481
2015-06-01,820.03
2015-06-02,831.06
