Date,FRANCE SMID GROWTH SMID (Small+Mid Cap)
2005-11-09,552.128
2005-11-10,550.752
2005-11-11,552.878
2005-11-14,553.993
2005-11-15,552.193
2005-11-16,550.097
2005-11-17,556.833
2005-11-18,558.557
2005-11-21,561.998
2005-11-22,562.52
2005-11-23,569.062
2005-11-24,567.636
2005-11-25,567.576
2005-11-28,568.787
2005-11-29,568.177
2005-11-30,570.73
2005-12-01,572.509
2005-12-02,575.517
2005-12-05,580.238
2005-12-06,582.977
2005-12-07,582.263
2005-12-08,587.9
2005-12-09,589.545
2005-12-12,596.61
2005-12-13,594.969
2005-12-14,597.706
2005-12-15,593.892
2005-12-16,599.115
2005-12-19,598.709
2005-12-20,591.874
2005-12-21,593.504
2005-12-22,597.107
2005-12-23,597.197
2005-12-26,597.197
2005-12-27,599.575
2005-12-28,600.828
2005-12-29,599.993
2005-12-30,595.335
2006-01-02,599.975
2006-01-03,613.129
2006-01-04,625.971
2006-01-05,628.571
2006-01-06,635.681
2006-01-09,633.812
2006-01-10,631.715
2006-01-11,637.645
2006-01-12,637.905
2006-01-13,636.893
2006-01-16,642.002
2006-01-17,637.771
2006-01-18,637.215
2006-01-19,643.936
2006-01-20,640.031
2006-01-23,648.928
2006-01-24,649.246
2006-01-25,650.17
2006-01-26,654.733
2006-01-27,655.612
2006-01-30,651.179
2006-01-31,654.275
2006-02-01,658.626
2006-02-02,648.336
2006-02-03,643.059
2006-02-06,647.099
2006-02-07,644.086
2006-02-08,641.59
2006-02-09,649.06
2006-02-10,644.235
2006-02-13,645.825
2006-02-14,643.242
2006-02-15,647.232
2006-02-16,647.443
2006-02-17,651.672
2006-02-20,653.586
2006-02-21,650.432
2006-02-22,650.379
2006-02-23,656.311
2006-02-24,655.06
2006-02-27,659.111
2006-02-28,655.862
2006-03-01,666.256
2006-03-02,668.768
2006-03-03,671.634
2006-03-06,675.775
2006-03-07,661.948
2006-03-08,654.433
2006-03-09,659.751
2006-03-10,663.197
2006-03-13,672.043
2006-03-14,675.623
2006-03-15,680.029
2006-03-16,689.889
2006-03-17,692.01
2006-03-20,694.951
2006-03-21,688.983
2006-03-22,690.653
2006-03-23,686.283
2006-03-24,692.007
2006-03-27,690.721
2006-03-28,693.884
2006-03-29,692.386
2006-03-30,702.317
2006-03-31,701.709
2006-04-03,707.636
2006-04-04,713.03
2006-04-05,716.572
2006-04-06,716.1
2006-04-07,706.033
2006-04-10,705.929
2006-04-11,696.572
2006-04-12,691.76
2006-04-13,691.702
2006-04-14,691.702
2006-04-17,702.688
2006-04-18,702.15
2006-04-19,712.835
2006-04-20,719.186
2006-04-21,731.089
2006-04-24,734.484
2006-04-25,736.763
2006-04-26,739.094
2006-04-27,738.759
2006-04-28,733.612
2006-05-01,734.893
2006-05-02,739.282
2006-05-03,736.171
2006-05-04,748.945
2006-05-05,760.686
2006-05-08,764.353
2006-05-09,767.885
2006-05-10,771.149
2006-05-11,768.057
2006-05-12,755.539
2006-05-15,733.42
2006-05-16,729.733
2006-05-17,705.98
2006-05-18,698.562
2006-05-19,696.401
2006-05-22,674.095
2006-05-23,699.701
2006-05-24,682.107
2006-05-25,689.658
2006-05-26,704.411
2006-05-29,713.258
2006-05-30,702.558
2006-05-31,707.159
2006-06-01,708.241
2006-06-02,720.732
2006-06-05,718.086
2006-06-06,689.285
2006-06-07,687.724
2006-06-08,657.944
2006-06-09,670.033
2006-06-12,660.874
2006-06-13,637.33
2006-06-14,642.884
2006-06-15,669.753
2006-06-16,666.535
2006-06-19,668.35
2006-06-20,670.633
2006-06-21,674.504
2006-06-22,676.692
2006-06-23,675.369
2006-06-26,678.949
2006-06-27,679.482
2006-06-28,674.016
2006-06-29,684.799
2006-06-30,712.626
2006-07-03,716.827
2006-07-04,717.022
2006-07-05,703.692
2006-07-06,709.29
2006-07-07,708.433
2006-07-10,703.523
2006-07-11,692.59
2006-07-12,693.611
2006-07-13,679.311
2006-07-14,667.236
2006-07-17,650.024
2006-07-18,639.694
2006-07-19,659.514
2006-07-20,666.734
2006-07-21,658.05
2006-07-24,667.97
2006-07-25,671.189
2006-07-26,672.191
2006-07-27,688.807
2006-07-28,690.251
2006-07-31,689.184
2006-08-01,681.894
2006-08-02,691.269
2006-08-03,683.187
2006-08-04,694.394
2006-08-07,685.34
2006-08-08,682.298
2006-08-09,687.76
2006-08-10,674.243
2006-08-11,677.513
2006-08-14,681.184
2006-08-15,689.347
2006-08-16,701.82
2006-08-17,708.599
2006-08-18,706.13
2006-08-21,710.399
2006-08-22,709.872
2006-08-23,707.846
2006-08-24,708.623
2006-08-25,709.303
2006-08-28,716.782
2006-08-29,718.171
2006-08-30,729.116
2006-08-31,724.582
2006-09-01,729.392
2006-09-04,736.138
2006-09-05,727.935
2006-09-06,722.095
2006-09-07,712.212
2006-09-08,711.278
2006-09-11,706.776
2006-09-12,715.698
2006-09-13,715.642
2006-09-14,720.941
2006-09-15,719.749
2006-09-18,724.401
2006-09-19,724.633
2006-09-20,727.928
2006-09-21,728.93
2006-09-22,730.043
2006-09-25,724.283
2006-09-26,728.541
2006-09-27,733.316
2006-09-28,736.002
2006-09-29,734.931
2006-10-02,739.147
2006-10-03,733.512
2006-10-04,732.443
2006-10-05,736.722
2006-10-06,730.429
2006-10-09,731.389
2006-10-10,732.203
2006-10-11,732.233
2006-10-12,734.383
2006-10-13,734.554
2006-10-16,739.246
2006-10-17,731.609
2006-10-18,739.046
2006-10-19,744.943
2006-10-20,749.218
2006-10-23,749.408
2006-10-24,750.395
2006-10-25,755.614
2006-10-26,763.576
2006-10-27,764.06
2006-10-30,762.341
2006-10-31,767.368
2006-11-01,770.43
2006-11-02,764.859
2006-11-03,766.789
2006-11-06,772.061
2006-11-07,780.959
2006-11-08,780.246
2006-11-09,785.842
2006-11-10,795.356
2006-11-13,796.552
2006-11-14,793.189
2006-11-15,800.143
2006-11-16,805.048
2006-11-17,798.766
2006-11-20,798.964
2006-11-21,804.192
2006-11-22,814.417
2006-11-23,814.416
2006-11-24,821.822
2006-11-27,810.308
2006-11-28,805.244
2006-11-29,819.568
2006-11-30,822.494
2006-12-01,821.928
2006-12-04,825.585
2006-12-05,830.011
2006-12-06,828.702
2006-12-07,832.819
2006-12-08,836.457
2006-12-11,836.003
2006-12-12,838.489
2006-12-13,841.332
2006-12-14,842.884
2006-12-15,841.654
2006-12-18,841.992
2006-12-19,842.58
2006-12-20,850.933
2006-12-21,852.376
2006-12-22,846.55
2006-12-25,846.55
2006-12-26,845.231
2006-12-27,851.991
2006-12-28,854.884
2006-12-29,859.39
2007-01-01,859.39
2007-01-02,872.953
2007-01-03,865.838
2007-01-04,850.415
2007-01-05,840.766
2007-01-08,847.409
2007-01-09,845.523
2007-01-10,840.065
2007-01-11,848.679
2007-01-12,849.658
2007-01-15,853.248
2007-01-16,847.873
2007-01-17,849.032
2007-01-18,846.753
2007-01-19,849.406
2007-01-22,851.835
2007-01-23,855.005
2007-01-24,859.336
2007-01-25,856.112
2007-01-26,848.539
2007-01-29,855.658
2007-01-30,857.743
2007-01-31,859.14
2007-02-01,869.426
2007-02-02,867.455
2007-02-05,866.894
2007-02-06,871.536
2007-02-07,882.971
2007-02-08,879.134
2007-02-09,878.88
2007-02-12,873.389
2007-02-13,881.134
2007-02-14,900.314
2007-02-15,907.372
2007-02-16,906.651
2007-02-19,912.614
2007-02-20,910.494
2007-02-21,909.194
2007-02-22,912.744
2007-02-23,915.824
2007-02-26,915.796
2007-02-27,886.775
2007-02-28,880.92
2007-03-01,869.333
2007-03-02,870.836
2007-03-05,853.646
2007-03-06,860.048
2007-03-07,869.149
2007-03-08,880.167
2007-03-09,879.059
2007-03-12,881.82
2007-03-13,872.488
2007-03-14,853.058
2007-03-15,873.494
2007-03-16,879.555
2007-03-19,887.744
2007-03-20,893.151
2007-03-21,903.626
2007-03-22,919.361
2007-03-23,923.074
2007-03-26,926.164
2007-03-27,925.382
2007-03-28,925.771
2007-03-29,937.065
2007-03-30,935.832
2007-04-02,946.632
2007-04-03,956.244
2007-04-04,957.976
2007-04-05,965.91
2007-04-06,965.91
2007-04-09,960.878
2007-04-10,964.662
2007-04-11,958.6
2007-04-12,959.36
2007-04-13,962.422
2007-04-16,971.285
2007-04-17,971.227
2007-04-18,969.034
2007-04-19,968.905
2007-04-20,979.4
2007-04-23,976.915
2007-04-24,972.703
2007-04-25,983.548
2007-04-26,976.755
2007-04-27,977.806
2007-04-30,978.496
2007-05-01,974.839
2007-05-02,980.627
2007-05-03,980.293
2007-05-04,992.657
2007-05-07,995.708
2007-05-08,981.618
2007-05-09,982.413
2007-05-10,975.413
2007-05-11,976.701
2007-05-14,970.947
2007-05-15,978.66
2007-05-16,976.804
2007-05-17,973.127
2007-05-18,980.787
2007-05-21,977.327
2007-05-22,983.935
2007-05-23,989.22
2007-05-24,979.625
2007-05-25,979.767
2007-05-28,983.023
2007-05-29,986.186
2007-05-30,980.107
2007-05-31,1000.0
2007-06-01,1003.193
2007-06-04,1008.439
2007-06-05,1006.055
2007-06-06,983.346
2007-06-07,965.561
2007-06-08,956.73
2007-06-11,964.466
2007-06-12,955.303
2007-06-13,959.891
2007-06-14,973.714
2007-06-15,986.24
2007-06-18,983.861
2007-06-19,980.878
2007-06-20,984.081
2007-06-21,972.096
2007-06-22,970.197
2007-06-25,967.472
2007-06-26,964.814
2007-06-27,964.357
2007-06-28,979.707
2007-06-29,987.302
2007-07-02,992.881
2007-07-03,993.197
2007-07-04,1001.549
2007-07-05,995.512
2007-07-06,1002.388
2007-07-09,1001.459
2007-07-10,1000.791
2007-07-11,1000.494
2007-07-12,1016.662
2007-07-13,1020.689
2007-07-16,1020.971
2007-07-17,1018.35
2007-07-18,1010.46
2007-07-19,1025.204
2007-07-20,1017.759
2007-07-23,1018.399
2007-07-24,1004.647
2007-07-25,990.147
2007-07-26,964.335
2007-07-27,952.088
2007-07-30,959.174
2007-07-31,970.87
2007-08-01,953.538
2007-08-02,955.522
2007-08-03,953.451
2007-08-06,940.38
2007-08-07,942.828
2007-08-08,964.109
2007-08-09,943.056
2007-08-10,917.418
2007-08-13,925.946
2007-08-14,912.668
2007-08-15,901.739
2007-08-16,863.117
2007-08-17,879.47
2007-08-20,886.169
2007-08-21,888.737
2007-08-22,911.768
2007-08-23,921.43
2007-08-24,931.412
2007-08-27,937.633
2007-08-28,922.727
2007-08-29,926.316
2007-08-30,934.392
2007-08-31,946.833
2007-09-03,946.179
2007-09-04,949.918
2007-09-05,935.272
2007-09-06,942.911
2007-09-07,927.291
2007-09-10,916.202
2007-09-11,931.216
2007-09-12,933.959
2007-09-13,934.617
2007-09-14,926.147
2007-09-17,914.393
2007-09-18,923.669
2007-09-19,948.396
2007-09-20,949.773
2007-09-21,954.438
2007-09-24,952.307
2007-09-25,950.857
2007-09-26,955.379
2007-09-27,962.947
2007-09-28,966.13
2007-10-01,975.845
2007-10-02,980.226
2007-10-03,983.418
2007-10-04,982.869
2007-10-05,987.181
2007-10-08,994.204
2007-10-09,1004.879
2007-10-10,1013.39
2007-10-11,1024.605
2007-10-12,1015.618
2007-10-15,1014.206
2007-10-16,1001.02
2007-10-17,1008.353
2007-10-18,1000.016
2007-10-19,990.075
2007-10-22,969.06
2007-10-23,988.739
2007-10-24,985.518
2007-10-25,998.195
2007-10-26,1003.383
2007-10-29,1007.982
2007-10-30,990.123
2007-10-31,1003.862
2007-11-01,990.362
2007-11-02,991.602
2007-11-05,981.824
2007-11-06,995.342
2007-11-07,995.826
2007-11-08,986.157
2007-11-09,965.983
2007-11-12,956.856
2007-11-13,957.916
2007-11-14,973.867
2007-11-15,951.318
2007-11-16,933.722
2007-11-19,912.61
2007-11-20,926.985
2007-11-21,905.981
2007-11-22,909.405
2007-11-23,925.847
2007-11-26,926.882
2007-11-27,923.27
2007-11-28,936.466
2007-11-29,943.863
2007-11-30,949.179
2007-12-03,946.591
2007-12-04,936.713
2007-12-05,944.88
2007-12-06,940.375
2007-12-07,949.418
2007-12-10,955.108
2007-12-11,955.619
2007-12-12,954.383
2007-12-13,928.194
2007-12-14,919.105
2007-12-17,898.3
2007-12-18,898.574
2007-12-19,894.518
2007-12-20,894.278
2007-12-21,903.963
2007-12-24,916.854
2007-12-25,916.854
2007-12-26,923.156
2007-12-27,925.979
2007-12-28,938.746
2007-12-31,937.528
2008-01-01,937.528
2008-01-02,936.355
2008-01-03,929.375
2008-01-04,909.229
2008-01-07,888.682
2008-01-08,892.559
2008-01-09,869.568
2008-01-10,854.787
2008-01-11,842.925
2008-01-14,859.79
2008-01-15,830.998
2008-01-16,807.96
2008-01-17,806.825
2008-01-18,793.052
2008-01-21,738.891
2008-01-22,767.123
2008-01-23,749.316
2008-01-24,791.913
2008-01-25,803.94
2008-01-28,800.529
2008-01-29,823.442
2008-01-30,812.438
2008-01-31,814.39
2008-02-01,840.386
2008-02-04,844.436
2008-02-05,807.645
2008-02-06,810.043
2008-02-07,783.633
2008-02-08,788.297
2008-02-11,777.307
2008-02-12,807.682
2008-02-13,813.574
2008-02-14,826.862
2008-02-15,825.149
2008-02-18,832.466
2008-02-19,846.031
2008-02-20,835.334
2008-02-21,854.882
2008-02-22,850.386
2008-02-25,866.731
2008-02-26,879.41
2008-02-27,888.617
2008-02-28,876.688
2008-02-29,865.413
2008-03-03,854.096
2008-03-04,847.203
2008-03-05,867.248
2008-03-06,861.231
2008-03-07,850.028
2008-03-10,840.318
2008-03-11,846.778
2008-03-12,865.079
2008-03-13,855.884
2008-03-14,857.587
2008-03-17,832.529
2008-03-18,846.375
2008-03-19,829.209
2008-03-20,815.412
2008-03-21,815.412
2008-03-24,814.248
2008-03-25,853.264
2008-03-26,863.089
2008-03-27,875.81
2008-03-28,871.05
2008-03-31,883.216
2008-04-01,888.423
2008-04-02,888.645
2008-04-03,881.77
2008-04-04,894.517
2008-04-07,906.5
2008-04-08,894.622
2008-04-09,896.774
2008-04-10,896.845
2008-04-11,889.899
2008-04-14,882.851
2008-04-15,888.944
2008-04-16,912.427
2008-04-17,911.682
2008-04-18,913.927
2008-04-21,920.186
2008-04-22,922.0
2008-04-23,925.554
2008-04-24,915.005
2008-04-25,921.7
2008-04-28,925.765
2008-04-29,920.762
2008-04-30,927.303
2008-05-01,920.245
2008-05-02,922.746
2008-05-05,924.355
2008-05-06,926.169
2008-05-07,928.968
2008-05-08,930.098
2008-05-09,925.3
2008-05-12,934.302
2008-05-13,935.513
2008-05-14,937.82
2008-05-15,941.321
2008-05-16,953.226
2008-05-19,965.476
2008-05-20,955.164
2008-05-21,963.761
2008-05-22,957.489
2008-05-23,950.414
2008-05-26,949.568
2008-05-27,940.29
2008-05-28,945.148
2008-05-29,944.429
2008-05-30,953.169
2008-06-02,941.927
2008-06-03,946.184
2008-06-04,942.303
2008-06-05,952.129
2008-06-06,951.623
2008-06-09,934.298
2008-06-10,912.673
2008-06-11,904.202
2008-06-12,894.954
2008-06-13,894.997
2008-06-16,904.133
2008-06-17,910.431
2008-06-18,894.084
2008-06-19,884.17
2008-06-20,879.12
2008-06-23,863.929
2008-06-24,860.666
2008-06-25,873.994
2008-06-26,863.223
2008-06-27,860.631
2008-06-30,862.85
2008-07-01,847.711
2008-07-02,839.774
2008-07-03,833.823
2008-07-04,826.809
2008-07-07,838.1
2008-07-08,824.174
2008-07-09,840.427
2008-07-10,820.415
2008-07-11,806.505
2008-07-14,809.682
2008-07-15,796.133
2008-07-16,804.516
2008-07-17,831.797
2008-07-18,840.043
2008-07-21,848.77
2008-07-22,838.58
2008-07-23,846.589
2008-07-24,832.746
2008-07-25,834.964
2008-07-28,830.251
2008-07-29,823.511
2008-07-30,836.367
2008-07-31,832.918
2008-08-01,826.072
2008-08-04,823.465
2008-08-05,833.795
2008-08-06,842.48
2008-08-07,839.862
2008-08-08,831.295
2008-08-11,840.507
2008-08-12,838.576
2008-08-13,821.087
2008-08-14,823.606
2008-08-15,822.162
2008-08-18,818.008
2008-08-19,796.844
2008-08-20,805.181
2008-08-21,810.04
2008-08-22,819.703
2008-08-25,812.624
2008-08-26,810.663
2008-08-27,812.372
2008-08-28,830.578
2008-08-29,836.446
2008-09-01,825.18
2008-09-02,833.123
2008-09-03,816.039
2008-09-04,790.2
2008-09-05,764.149
2008-09-08,775.861
2008-09-09,760.569
2008-09-10,750.953
2008-09-11,737.658
2008-09-12,758.877
2008-09-15,743.946
2008-09-16,731.381
2008-09-17,717.197
2008-09-18,724.134
2008-09-19,768.643
2008-09-22,771.704
2008-09-23,757.932
2008-09-24,745.817
2008-09-25,751.566
2008-09-26,732.731
2008-09-29,690.228
2008-09-30,685.102
2008-10-01,682.059
2008-10-02,661.628
2008-10-03,663.121
2008-10-06,594.736
2008-10-07,580.259
2008-10-08,555.035
2008-10-09,556.415
2008-10-10,515.281
2008-10-13,561.752
2008-10-14,581.491
2008-10-15,539.147
2008-10-16,505.708
2008-10-17,511.029
2008-10-20,524.036
2008-10-21,521.081
2008-10-22,493.663
2008-10-23,494.598
2008-10-24,469.137
2008-10-27,444.605
2008-10-28,451.942
2008-10-29,491.319
2008-10-30,500.1
2008-10-31,503.223
2008-11-03,515.281
2008-11-04,548.299
2008-11-05,544.4
2008-11-06,501.775
2008-11-07,506.926
2008-11-10,517.814
2008-11-11,491.213
2008-11-12,478.427
2008-11-13,479.222
2008-11-14,485.993
2008-11-17,474.177
2008-11-18,471.841
2008-11-19,455.923
2008-11-20,437.913
2008-11-21,429.04
2008-11-24,463.221
2008-11-25,475.43
2008-11-26,468.558
2008-11-27,474.966
2008-11-28,475.483
2008-12-01,455.632
2008-12-02,461.273
2008-12-03,464.108
2008-12-04,464.83
2008-12-05,448.994
2008-12-08,475.066
2008-12-09,477.689
2008-12-10,484.695
2008-12-11,494.018
2008-12-12,490.871
2008-12-15,502.979
2008-12-16,514.253
2008-12-17,527.122
2008-12-18,533.062
2008-12-19,510.608
2008-12-22,501.268
2008-12-23,503.761
2008-12-24,506.317
2008-12-25,506.317
2008-12-26,508.76
2008-12-29,516.664
2008-12-30,520.73
2008-12-31,516.355
2009-01-01,516.355
2009-01-02,531.88
2009-01-05,529.897
2009-01-06,522.97
2009-01-07,525.942
2009-01-08,523.436
2009-01-09,518.114
2009-01-12,504.679
2009-01-13,494.749
2009-01-14,479.864
2009-01-15,472.401
2009-01-16,483.217
2009-01-19,478.633
2009-01-20,456.318
2009-01-21,457.315
2009-01-22,457.525
2009-01-23,446.048
2009-01-26,467.274
2009-01-27,472.235
2009-01-28,484.566
2009-01-29,473.026
2009-01-30,465.653
2009-02-02,455.385
2009-02-03,465.708
2009-02-04,471.457
2009-02-05,474.274
2009-02-06,480.608
2009-02-09,492.515
2009-02-10,482.866
2009-02-11,477.526
2009-02-12,466.581
2009-02-13,473.39
2009-02-16,469.784
2009-02-17,452.296
2009-02-18,446.657
2009-02-19,452.875
2009-02-20,440.99
2009-02-23,436.843
2009-02-24,431.654
2009-02-25,432.971
2009-02-26,434.734
2009-02-27,434.179
2009-03-02,417.636
2009-03-03,411.762
2009-03-04,423.645
2009-03-05,410.517
2009-03-06,405.8
2009-03-09,406.065
2009-03-10,421.616
2009-03-11,421.227
2009-03-12,426.981
2009-03-13,432.731
2009-03-16,444.605
2009-03-17,443.316
2009-03-18,448.329
2009-03-19,468.813
2009-03-20,463.914
2009-03-23,467.474
2009-03-24,468.623
2009-03-25,472.521
2009-03-26,475.731
2009-03-27,460.728
2009-03-30,447.223
2009-03-31,463.586
2009-04-01,470.449
2009-04-02,491.514
2009-04-03,485.908
2009-04-06,485.792
2009-04-07,476.954
2009-04-08,478.089
2009-04-09,486.94
2009-04-10,486.94
2009-04-13,491.069
2009-04-14,488.162
2009-04-15,487.161
2009-04-16,494.186
2009-04-17,495.405
2009-04-20,476.682
2009-04-21,480.375
2009-04-22,488.928
2009-04-23,499.525
2009-04-24,511.07
2009-04-27,508.009
2009-04-28,500.797
2009-04-29,516.669
2009-04-30,518.351
2009-05-01,518.429
2009-05-04,533.168
2009-05-05,532.092
2009-05-06,537.553
2009-05-07,541.319
2009-05-08,546.188
2009-05-11,541.202
2009-05-12,539.473
2009-05-13,527.445
2009-05-14,527.789
2009-05-15,531.66
2009-05-18,537.246
2009-05-19,545.093
2009-05-20,554.098
2009-05-21,544.354
2009-05-22,551.692
2009-05-25,555.909
2009-05-26,556.251
2009-05-27,558.021
2009-05-28,554.829
2009-05-29,565.436
2009-06-01,576.081
2009-06-02,585.498
2009-06-03,575.6
2009-06-04,575.308
2009-06-05,568.134
2009-06-08,560.158
2009-06-09,569.08
2009-06-10,573.896
2009-06-11,581.389
2009-06-12,577.868
2009-06-15,559.166
2009-06-16,560.457
2009-06-17,551.724
2009-06-18,554.948
2009-06-19,556.88
2009-06-22,541.7
2009-06-23,546.148
2009-06-24,556.843
2009-06-25,553.563
2009-06-26,561.973
2009-06-29,566.449
2009-06-30,566.707
2009-07-01,580.069
2009-07-02,565.379
2009-07-03,561.888
2009-07-06,555.837
2009-07-07,553.413
2009-07-08,543.252
2009-07-09,549.081
2009-07-10,544.18
2009-07-13,550.716
2009-07-14,553.818
2009-07-15,569.854
2009-07-16,574.088
2009-07-17,576.6
2009-07-20,586.337
2009-07-21,591.181
2009-07-22,593.985
2009-07-23,601.093
2009-07-24,598.495
2009-07-27,598.722
2009-07-28,590.803
2009-07-29,592.368
2009-07-30,605.772
2009-07-31,621.539
2009-08-03,638.001
2009-08-04,636.825
2009-08-05,636.619
2009-08-06,636.855
2009-08-07,632.028
2009-08-10,633.461
2009-08-11,623.767
2009-08-12,631.039
2009-08-13,639.729
2009-08-14,635.032
2009-08-17,617.714
2009-08-18,621.992
2009-08-19,623.549
2009-08-20,634.358
2009-08-21,646.015
2009-08-24,653.141
2009-08-25,658.108
2009-08-26,657.508
2009-08-27,654.024
2009-08-28,667.732
2009-08-31,661.741
2009-09-01,649.492
2009-09-02,638.681
2009-09-03,642.476
2009-09-04,650.188
2009-09-07,667.484
2009-09-08,681.442
2009-09-09,690.946
2009-09-10,696.492
2009-09-11,704.35
2009-09-14,706.07
2009-09-15,709.507
2009-09-16,722.799
2009-09-17,731.005
2009-09-18,728.487
2009-09-21,725.169
2009-09-22,737.341
2009-09-23,739.45
2009-09-24,724.594
2009-09-25,722.086
2009-09-28,729.355
2009-09-29,724.805
2009-09-30,729.195
2009-10-01,718.897
2009-10-02,704.671
2009-10-05,710.596
2009-10-06,730.465
2009-10-07,732.131
2009-10-08,749.54
2009-10-09,751.416
2009-10-12,765.782
2009-10-13,757.682
2009-10-14,771.634
2009-10-15,769.84
2009-10-16,760.156
2009-10-19,768.695
2009-10-20,761.832
2009-10-21,760.161
2009-10-22,747.069
2009-10-23,745.198
2009-10-26,724.994
2009-10-27,717.886
2009-10-28,694.721
2009-10-29,710.107
2009-10-30,690.319
2009-11-02,694.72
2009-11-03,683.055
2009-11-04,706.389
2009-11-05,707.605
2009-11-06,709.81
2009-11-09,723.535
2009-11-10,713.568
2009-11-11,717.561
2009-11-12,712.473
2009-11-13,713.566
2009-11-16,728.911
2009-11-17,719.331
2009-11-18,723.716
2009-11-19,705.663
2009-11-20,700.584
2009-11-23,710.831
2009-11-24,705.505
2009-11-25,713.664
2009-11-26,690.985
2009-11-27,698.569
2009-11-30,691.701
2009-12-01,708.888
2009-12-02,710.018
2009-12-03,710.379
2009-12-04,706.457
2009-12-07,706.907
2009-12-08,698.45
2009-12-09,690.862
2009-12-10,692.921
2009-12-11,693.676
2009-12-14,699.866
2009-12-15,699.139
2009-12-16,707.974
2009-12-17,692.498
2009-12-18,688.012
2009-12-21,697.19
2009-12-22,697.402
2009-12-23,703.424
2009-12-24,704.364
2009-12-25,704.364
2009-12-28,707.786
2009-12-29,712.779
2009-12-30,706.193
2009-12-31,709.281
2010-01-01,709.281
2010-01-04,726.558
2010-01-05,731.723
2010-01-06,734.637
2010-01-07,734.076
2010-01-08,736.14
2010-01-11,749.409
2010-01-12,741.191
2010-01-13,742.969
2010-01-14,746.131
2010-01-15,736.198
2010-01-18,738.188
2010-01-19,733.08
2010-01-20,722.828
2010-01-21,711.683
2010-01-22,708.818
2010-01-25,705.66
2010-01-26,704.041
2010-01-27,698.121
2010-01-28,691.801
2010-01-29,695.437
2010-02-01,702.005
2010-02-02,711.8
2010-02-03,708.756
2010-02-04,685.965
2010-02-05,665.569
2010-02-08,665.319
2010-02-09,667.741
2010-02-10,669.939
2010-02-11,661.433
2010-02-12,657.883
2010-02-15,656.319
2010-02-16,667.707
2010-02-17,677.858
2010-02-18,682.68
2010-02-19,680.843
2010-02-22,685.518
2010-02-23,679.805
2010-02-24,684.56
2010-02-25,675.082
2010-02-26,692.242
2010-03-01,695.914
2010-03-02,705.296
2010-03-03,715.675
2010-03-04,713.175
2010-03-05,721.779
2010-03-08,723.391
2010-03-09,717.606
2010-03-10,728.551
2010-03-11,728.191
2010-03-12,732.727
2010-03-15,723.279
2010-03-16,737.102
2010-03-17,739.604
2010-03-18,730.46
2010-03-19,727.844
2010-03-22,728.716
2010-03-23,731.51
2010-03-24,724.034
2010-03-25,732.079
2010-03-26,735.393
2010-03-29,740.899
2010-03-30,730.959
2010-03-31,738.832
2010-04-01,749.975
2010-04-02,749.975
2010-04-05,748.257
2010-04-06,747.212
2010-04-07,739.305
2010-04-08,734.21
2010-04-09,745.163
2010-04-12,752.113
2010-04-13,750.189
2010-04-14,761.885
2010-04-15,765.721
2010-04-16,753.746
2010-04-19,750.561
2010-04-20,759.876
2010-04-21,756.572
2010-04-22,746.852
2010-04-23,754.616
2010-04-26,755.31
2010-04-27,738.943
2010-04-28,716.582
2010-04-29,732.275
2010-04-30,735.323
2010-05-03,732.431
2010-05-04,705.254
2010-05-05,684.445
2010-05-06,673.177
2010-05-07,643.154
2010-05-10,691.529
2010-05-11,682.116
2010-05-12,696.735
2010-05-13,693.207
2010-05-14,665.041
2010-05-17,654.303
2010-05-18,665.684
2010-05-19,647.77
2010-05-20,631.083
2010-05-21,643.001
2010-05-24,633.894
2010-05-25,604.897
2010-05-26,618.943
2010-05-27,640.51
2010-05-28,644.271
2010-05-31,643.28
2010-06-01,639.8
2010-06-02,633.343
2010-06-03,647.717
2010-06-04,629.389
2010-06-07,615.088
2010-06-08,609.049
2010-06-09,627.166
2010-06-10,641.355
2010-06-11,642.806
2010-06-14,663.066
2010-06-15,670.719
2010-06-16,669.856
2010-06-17,673.825
2010-06-18,675.427
2010-06-21,682.275
2010-06-22,671.489
2010-06-23,662.591
2010-06-24,653.937
2010-06-25,648.296
2010-06-28,658.011
2010-06-29,629.905
2010-06-30,632.534
2010-07-01,628.659
2010-07-02,638.061
2010-07-05,632.458
2010-07-06,651.196
2010-07-07,655.142
2010-07-08,666.606
2010-07-09,667.149
2010-07-12,669.582
2010-07-13,684.339
2010-07-14,687.432
2010-07-15,689.648
2010-07-16,683.812
2010-07-19,677.623
2010-07-20,668.457
2010-07-21,673.14
2010-07-22,692.955
2010-07-23,690.1
2010-07-26,699.065
2010-07-27,700.477
2010-07-28,697.773
2010-07-29,699.462
2010-07-30,693.719
2010-08-02,715.14
2010-08-03,714.574
2010-08-04,708.136
2010-08-05,708.512
2010-08-06,707.991
2010-08-09,711.554
2010-08-10,695.524
2010-08-11,668.549
2010-08-12,663.198
2010-08-13,660.72
2010-08-16,665.835
2010-08-17,678.671
2010-08-18,679.089
2010-08-19,672.223
2010-08-20,654.848
2010-08-23,655.263
2010-08-24,647.909
2010-08-25,637.218
2010-08-26,648.557
2010-08-27,648.288
2010-08-30,645.705
2010-08-31,649.505
2010-09-01,671.932
2010-09-02,677.078
2010-09-03,684.614
2010-09-06,687.387
2010-09-07,671.485
2010-09-08,675.273
2010-09-09,681.929
2010-09-10,683.448
2010-09-13,696.448
2010-09-14,703.202
2010-09-15,704.914
2010-09-16,705.421
