Date,FRANCE SMID GROWTH SMID (Small+Mid Cap)
2010-09-17,692.017
2010-09-20,705.369
2010-09-21,708.75
2010-09-22,716.526
2010-09-23,709.808
2010-09-24,726.497
2010-09-27,726.307
2010-09-28,732.156
2010-09-29,736.953
2010-09-30,737.198
2010-10-01,743.413
2010-10-04,735.584
2010-10-05,756.15
2010-10-06,762.808
2010-10-07,762.87
2010-10-08,761.258
2010-10-11,764.329
2010-10-12,761.987
2010-10-13,778.506
2010-10-14,786.357
2010-10-15,783.05
2010-10-18,781.204
2010-10-19,767.009
2010-10-20,779.967
2010-10-21,792.078
2010-10-22,786.297
2010-10-25,790.776
2010-10-26,782.434
2010-10-27,772.797
2010-10-28,782.162
2010-10-29,782.496
2010-11-01,789.526
2010-11-02,801.541
2010-11-03,797.873
2010-11-04,814.963
2010-11-05,807.452
2010-11-08,798.132
2010-11-09,805.489
2010-11-10,783.61
2010-11-11,774.183
2010-11-12,772.597
2010-11-15,773.428
2010-11-16,753.51
2010-11-17,755.621
2010-11-18,769.149
2010-11-19,772.031
2010-11-22,763.074
2010-11-23,744.038
2010-11-24,753.465
2010-11-25,755.924
2010-11-26,746.775
2010-11-29,725.273
2010-11-30,722.328
2010-12-01,741.58
2010-12-02,762.964
2010-12-03,780.962
2010-12-06,777.638
2010-12-07,790.663
2010-12-08,780.905
2010-12-09,777.458
2010-12-10,779.83
2010-12-13,795.92
2010-12-14,795.941
2010-12-15,793.197
2010-12-16,788.529
2010-12-17,793.233
2010-12-20,791.833
2010-12-21,799.565
2010-12-22,800.196
2010-12-23,797.1
2010-12-24,795.541
2010-12-27,792.301
2010-12-28,793.12
2010-12-29,797.895
2010-12-30,804.275
2010-12-31,806.819
2011-01-03,817.346
2011-01-04,819.645
2011-01-05,806.942
2011-01-06,802.426
2011-01-07,798.074
2011-01-10,787.441
2011-01-11,799.311
2011-01-12,809.584
2011-01-13,817.821
2011-01-14,821.703
2011-01-17,817.165
2011-01-18,829.494
2011-01-19,827.622
2011-01-20,806.23
2011-01-21,822.073
2011-01-24,822.8
2011-01-25,825.667
2011-01-26,840.399
2011-01-27,847.671
2011-01-28,833.047
2011-01-31,832.91
2011-02-01,850.745
2011-02-02,851.689
2011-02-03,839.004
2011-02-04,839.278
2011-02-07,847.703
2011-02-08,859.928
2011-02-09,862.593
2011-02-10,858.412
2011-02-11,865.412
2011-02-14,864.509
2011-02-15,862.361
2011-02-16,867.431
2011-02-17,876.614
2011-02-18,878.561
2011-02-21,869.545
2011-02-22,867.859
2011-02-23,861.263
2011-02-24,853.709
2011-02-25,871.747
2011-02-28,886.375
2011-03-01,884.801
2011-03-02,885.477
2011-03-03,898.238
2011-03-04,897.166
2011-03-07,902.962
2011-03-08,895.979
2011-03-09,893.955
2011-03-10,875.287
2011-03-11,867.263
2011-03-14,865.866
2011-03-15,849.932
2011-03-16,831.893
2011-03-17,853.078
2011-03-18,867.621
2011-03-21,890.366
2011-03-22,888.858
2011-03-23,886.492
2011-03-24,907.029
2011-03-25,907.382
2011-03-28,910.608
2011-03-29,914.127
2011-03-30,920.81
2011-03-31,923.168
2011-04-01,931.963
2011-04-04,950.801
2011-04-05,948.461
2011-04-06,955.45
2011-04-07,942.627
2011-04-08,955.377
2011-04-11,949.869
2011-04-12,936.792
2011-04-13,950.592
2011-04-14,945.219
2011-04-15,944.841
2011-04-18,915.91
2011-04-19,924.71
2011-04-20,960.165
2011-04-21,963.979
2011-04-22,963.979
2011-04-25,963.285
2011-04-26,974.863
2011-04-27,976.779
2011-04-28,992.429
2011-04-29,997.368
2011-05-02,1005.286
2011-05-03,994.948
2011-05-04,986.037
2011-05-05,967.027
2011-05-06,969.43
2011-05-09,959.854
2011-05-10,971.443
2011-05-11,969.244
2011-05-12,958.145
2011-05-13,961.362
2011-05-16,958.629
2011-05-17,940.312
2011-05-18,949.832
2011-05-19,958.851
2011-05-20,952.442
2011-05-23,927.911
2011-05-24,936.465
2011-05-25,934.01
2011-05-26,937.666
2011-05-27,954.144
2011-05-30,957.657
2011-05-31,973.463
2011-06-01,974.178
2011-06-02,963.094
2011-06-03,972.744
2011-06-06,974.929
2011-06-07,980.486
2011-06-08,960.895
2011-06-09,965.112
2011-06-10,943.977
2011-06-13,944.31
2011-06-14,961.947
2011-06-15,940.979
2011-06-16,922.871
2011-06-17,933.568
2011-06-20,928.632
2011-06-21,950.993
2011-06-22,953.7
2011-06-23,917.529
2011-06-24,919.942
2011-06-27,930.553
2011-06-28,940.965
2011-06-29,963.297
2011-06-30,982.375
2011-07-01,983.248
2011-07-04,993.031
2011-07-05,985.78
2011-07-06,973.986
2011-07-07,985.233
2011-07-08,966.252
2011-07-11,928.875
2011-07-12,922.221
2011-07-13,941.199
2011-07-14,926.196
2011-07-15,921.03
2011-07-18,897.603
2011-07-19,925.533
2011-07-20,933.616
2011-07-21,954.895
2011-07-22,957.876
2011-07-25,955.541
2011-07-26,962.741
2011-07-27,939.184
2011-07-28,913.132
2011-07-29,911.127
2011-08-01,888.763
2011-08-02,868.52
2011-08-03,853.011
2011-08-04,806.043
2011-08-05,798.639
2011-08-08,748.631
2011-08-09,772.219
2011-08-10,757.542
2011-08-11,783.828
2011-08-12,812.826
2011-08-15,832.322
2011-08-16,822.716
2011-08-17,826.925
2011-08-18,772.168
2011-08-19,770.492
2011-08-22,772.289
2011-08-23,779.343
2011-08-24,796.682
2011-08-25,791.313
2011-08-26,791.273
2011-08-29,817.29
2011-08-30,816.975
2011-08-31,843.965
2011-09-01,839.371
2011-09-02,814.578
2011-09-05,773.53
2011-09-06,763.058
2011-09-07,792.203
2011-09-08,798.445
2011-09-09,757.767
2011-09-12,727.819
2011-09-13,731.517
2011-09-14,745.908
2011-09-15,768.752
2011-09-16,765.723
2011-09-19,739.557
2011-09-20,756.734
2011-09-21,750.193
2011-09-22,700.829
2011-09-23,700.965
2011-09-26,702.858
2011-09-27,741.867
2011-09-28,731.66
2011-09-29,739.71
2011-09-30,711.927
2011-10-03,684.082
2011-10-04,662.055
2011-10-05,686.476
2011-10-06,712.229
2011-10-07,719.106
2011-10-10,745.961
2011-10-11,741.01
2011-10-12,765.116
2011-10-13,755.941
2011-10-14,776.531
2011-10-17,757.382
2011-10-18,753.237
2011-10-19,751.32
2011-10-20,731.879
2011-10-21,757.902
2011-10-24,772.032
2011-10-25,772.103
2011-10-26,766.331
2011-10-27,812.314
2011-10-28,809.791
2011-10-31,777.914
2011-11-01,734.077
2011-11-02,746.592
2011-11-03,766.802
2011-11-04,752.578
2011-11-07,747.73
2011-11-08,755.962
2011-11-09,731.154
2011-11-10,724.338
2011-11-11,745.246
2011-11-14,730.971
2011-11-15,716.216
2011-11-16,716.324
2011-11-17,701.563
2011-11-18,697.254
2011-11-21,674.586
2011-11-22,670.688
2011-11-23,654.426
2011-11-24,658.336
2011-11-25,659.695
2011-11-28,689.546
2011-11-29,693.572
2011-11-30,724.944
2011-12-01,719.984
2011-12-02,720.052
2011-12-05,729.491
2011-12-06,721.489
2011-12-07,719.191
2011-12-08,698.662
2011-12-09,711.713
2011-12-12,689.427
2011-12-13,685.011
2011-12-14,658.854
2011-12-15,663.339
2011-12-16,666.289
2011-12-19,663.898
2011-12-20,689.964
2011-12-21,679.786
2011-12-22,688.605
2011-12-23,693.585
2011-12-26,693.585
2011-12-27,694.499
2011-12-28,687.538
2011-12-29,692.301
2011-12-30,701.66
2012-01-02,713.264
2012-01-03,721.037
2012-01-04,706.504
2012-01-05,692.844
2012-01-06,690.054
2012-01-09,690.309
2012-01-10,705.954
2012-01-11,702.865
2012-01-12,713.353
2012-01-13,700.889
2012-01-16,705.063
2012-01-17,717.191
2012-01-18,726.682
2012-01-19,740.084
2012-01-20,737.461
2012-01-23,747.329
2012-01-24,734.694
2012-01-25,733.122
2012-01-26,755.046
2012-01-27,748.415
2012-01-30,737.054
2012-01-31,745.968
2012-02-01,765.221
2012-02-02,767.345
2012-02-03,772.853
2012-02-06,767.043
2012-02-07,773.774
2012-02-08,778.333
2012-02-09,782.093
2012-02-10,777.194
2012-02-13,779.815
2012-02-14,777.385
2012-02-15,782.751
2012-02-16,782.383
2012-02-17,796.244
2012-02-20,808.735
2012-02-21,804.222
2012-02-22,799.876
2012-02-23,802.811
2012-02-24,821.904
2012-02-27,811.607
2012-02-28,816.468
2012-02-29,816.158
2012-03-01,820.068
2012-03-02,813.723
2012-03-05,809.38
2012-03-06,777.555
2012-03-07,786.424
2012-03-08,817.09
2012-03-09,811.216
2012-03-12,812.299
2012-03-13,820.628
2012-03-14,813.491
2012-03-15,821.767
2012-03-16,832.768
2012-03-19,836.041
2012-03-20,826.557
2012-03-21,824.845
2012-03-22,814.041
2012-03-23,820.748
2012-03-26,837.284
2012-03-27,833.924
2012-03-28,825.09
2012-03-29,815.619
2012-03-30,831.24
2012-04-02,839.73
2012-04-03,835.773
2012-04-04,796.831
2012-04-05,798.137
2012-04-06,798.137
2012-04-09,798.595
2012-04-10,778.19
2012-04-11,789.344
2012-04-12,807.333
2012-04-13,791.387
2012-04-16,791.071
2012-04-17,811.013
2012-04-18,800.72
2012-04-19,796.762
2012-04-20,795.123
2012-04-23,770.796
2012-04-24,788.342
2012-04-25,804.796
2012-04-26,809.288
2012-04-27,816.052
2012-04-30,808.627
2012-05-01,807.986
2012-05-02,807.43
2012-05-03,807.373
2012-05-04,787.562
2012-05-07,791.734
2012-05-08,768.693
2012-05-09,769.316
2012-05-10,774.016
2012-05-11,764.406
2012-05-14,745.699
2012-05-15,740.34
2012-05-16,736.531
2012-05-17,724.199
2012-05-18,717.195
2012-05-21,725.424
2012-05-22,738.303
2012-05-23,709.596
2012-05-24,717.034
2012-05-25,713.885
2012-05-28,721.192
2012-05-29,731.102
2012-05-30,708.866
2012-05-31,701.896
2012-06-01,684.027
2012-06-04,686.748
2012-06-05,691.515
2012-06-06,708.005
2012-06-07,723.585
2012-06-08,713.044
2012-06-11,715.405
2012-06-12,709.636
2012-06-13,711.198
2012-06-14,710.172
2012-06-15,722.598
2012-06-18,723.167
2012-06-19,737.968
2012-06-20,744.672
2012-06-21,736.461
2012-06-22,722.08
2012-06-25,709.602
2012-06-26,704.883
2012-06-27,720.172
2012-06-28,715.326
2012-06-29,757.105
2012-07-02,762.695
2012-07-03,770.978
2012-07-04,764.562
2012-07-05,754.609
2012-07-06,739.513
2012-07-09,735.765
2012-07-10,739.095
2012-07-11,734.183
2012-07-12,724.169
2012-07-13,737.84
2012-07-16,738.527
2012-07-17,735.16
2012-07-18,746.911
2012-07-19,759.362
2012-07-20,750.146
2012-07-23,725.338
2012-07-24,722.621
2012-07-25,725.828
2012-07-26,756.65
2012-07-27,763.845
2012-07-30,759.535
2012-07-31,756.951
2012-08-01,758.494
2012-08-02,743.179
2012-08-03,772.296
2012-08-06,784.599
2012-08-07,785.395
2012-08-08,776.388
2012-08-09,774.023
2012-08-10,775.03
2012-08-13,772.209
2012-08-14,773.451
2012-08-15,772.648
2012-08-16,785.527
2012-08-17,786.068
2012-08-20,783.136
2012-08-21,798.625
2012-08-22,790.237
2012-08-23,794.751
2012-08-24,787.003
2012-08-27,788.052
2012-08-28,787.335
2012-08-29,784.376
2012-08-30,779.005
2012-08-31,787.68
2012-09-03,792.774
2012-09-04,782.969
2012-09-05,785.82
2012-09-06,803.003
2012-09-07,817.417
2012-09-10,814.081
2012-09-11,819.452
2012-09-12,827.95
2012-09-13,827.075
2012-09-14,859.368
2012-09-17,856.438
2012-09-18,844.981
2012-09-19,846.449
2012-09-20,839.329
2012-09-21,849.827
2012-09-24,835.521
2012-09-25,846.383
2012-09-26,823.275
2012-09-27,824.915
2012-09-28,824.896
2012-10-01,836.906
2012-10-02,837.14
2012-10-03,832.648
2012-10-04,838.291
2012-10-05,851.348
2012-10-08,838.749
2012-10-09,829.33
2012-10-10,820.256
2012-10-11,826.168
2012-10-12,821.722
2012-10-15,825.246
2012-10-16,837.06
2012-10-17,840.912
2012-10-18,842.463
2012-10-19,838.865
2012-10-22,837.349
2012-10-23,817.741
2012-10-24,821.754
2012-10-25,824.378
2012-10-26,823.401
2012-10-29,820.184
2012-10-30,828.521
2012-10-31,823.526
2012-11-01,831.209
2012-11-02,827.406
2012-11-05,817.293
2012-11-06,822.574
2012-11-07,813.569
2012-11-08,808.856
2012-11-09,810.236
2012-11-12,809.696
2012-11-13,811.893
2012-11-14,809.954
2012-11-15,806.722
2012-11-16,796.526
2012-11-19,814.586
2012-11-20,820.492
2012-11-21,824.596
2012-11-22,839.938
2012-11-23,849.834
2012-11-26,845.94
2012-11-27,848.637
2012-11-28,848.665
2012-11-29,859.549
2012-11-30,863.543
2012-12-03,867.411
2012-12-04,869.773
2012-12-05,870.187
2012-12-06,869.938
2012-12-07,869.327
2012-12-10,868.458
2012-12-11,876.939
2012-12-12,878.74
2012-12-13,877.657
2012-12-14,881.291
2012-12-17,883.099
2012-12-18,890.492
2012-12-19,898.284
2012-12-20,895.676
2012-12-21,883.402
2012-12-24,881.744
2012-12-25,881.744
2012-12-26,883.548
2012-12-27,887.393
2012-12-28,881.235
2012-12-31,881.975
2013-01-01,881.975
2013-01-02,902.135
2013-01-03,896.106
2013-01-04,895.178
2013-01-07,897.067
2013-01-08,889.269
2013-01-09,887.134
2013-01-10,894.034
2013-01-11,902.751
2013-01-14,906.223
2013-01-15,905.893
2013-01-16,906.246
2013-01-17,919.924
2013-01-18,918.64
2013-01-21,922.163
2013-01-22,917.946
2013-01-23,922.774
2013-01-24,931.327
2013-01-25,943.969
2013-01-28,940.829
2013-01-29,939.462
2013-01-30,934.922
2013-01-31,937.203
2013-02-01,964.822
2013-02-04,945.879
2013-02-05,945.075
2013-02-06,944.771
2013-02-07,930.657
2013-02-08,938.453
2013-02-11,933.188
2013-02-12,943.828
2013-02-13,948.465
2013-02-14,940.743
2013-02-15,948.868
2013-02-18,947.258
2013-02-19,958.271
2013-02-20,957.263
2013-02-21,936.275
2013-02-22,943.697
2013-02-25,945.869
2013-02-26,928.035
2013-02-27,937.095
2013-02-28,935.228
2013-03-01,924.161
2013-03-04,924.423
2013-03-05,944.928
2013-03-06,940.468
2013-03-07,946.059
2013-03-08,940.628
2013-03-11,943.444
2013-03-12,944.619
2013-03-13,936.927
2013-03-14,942.085
2013-03-15,946.645
2013-03-18,943.464
2013-03-19,934.099
2013-03-20,937.734
2013-03-21,929.274
2013-03-22,932.709
2013-03-25,921.702
2013-03-26,920.568
2013-03-27,907.026
2013-03-28,915.496
2013-03-29,915.496
2013-04-01,915.924
2013-04-02,925.207
2013-04-03,927.351
2013-04-04,919.486
2013-04-05,913.848
2013-04-08,918.279
2013-04-09,917.25
2013-04-10,930.672
2013-04-11,941.242
2013-04-12,932.576
2013-04-15,915.856
2013-04-16,911.938
2013-04-17,890.786
2013-04-18,887.22
2013-04-19,889.213
2013-04-22,885.374
2013-04-23,905.119
2013-04-24,911.749
2013-04-25,922.86
2013-04-26,920.642
2013-04-29,931.084
2013-04-30,935.016
2013-05-01,935.654
2013-05-02,926.468
2013-05-03,935.907
2013-05-06,936.43
2013-05-07,941.458
2013-05-08,949.598
2013-05-09,946.065
2013-05-10,942.232
2013-05-13,942.176
2013-05-14,943.796
2013-05-15,938.908
2013-05-16,946.855
2013-05-17,945.803
2013-05-20,958.1
2013-05-21,963.132
2013-05-22,963.959
2013-05-23,947.852
2013-05-24,947.46
2013-05-27,956.125
2013-05-28,961.842
2013-05-29,954.596
2013-05-30,968.084
2013-05-31,955.07
2013-06-03,953.028
2013-06-04,957.222
2013-06-05,945.27
2013-06-06,950.31
2013-06-07,957.398
2013-06-10,958.04
2013-06-11,953.229
2013-06-12,956.346
2013-06-13,954.173
2013-06-14,960.35
2013-06-17,966.917
2013-06-18,975.901
2013-06-19,980.553
2013-06-20,943.334
2013-06-21,925.445
2013-06-24,899.948
2013-06-25,907.099
2013-06-26,914.891
2013-06-27,926.919
2013-06-28,920.55
2013-07-01,934.786
2013-07-02,930.461
2013-07-03,921.332
2013-07-04,934.575
2013-07-05,927.265
2013-07-08,937.864
2013-07-09,938.667
2013-07-10,948.705
2013-07-11,967.17
2013-07-12,969.008
2013-07-15,970.688
2013-07-16,970.444
2013-07-17,966.939
2013-07-18,977.917
2013-07-19,980.806
2013-07-22,983.293
2013-07-23,983.71
2013-07-24,995.674
2013-07-25,994.022
2013-07-26,991.351
2013-07-29,992.392
2013-07-30,998.339
2013-07-31,1004.651
2013-08-01,1009.754
2013-08-02,1011.396
2013-08-05,1011.703
2013-08-06,1014.849
2013-08-07,1011.13
2013-08-08,1019.979
2013-08-09,1018.928
2013-08-12,1017.581
2013-08-13,1017.843
2013-08-14,1026.649
2013-08-15,1014.587
2013-08-16,1022.341
2013-08-19,1023.782
2013-08-20,1019.903
2013-08-21,1015.583
2013-08-22,1021.757
2013-08-23,1029.842
2013-08-26,1024.199
2013-08-27,1007.163
2013-08-28,998.11
2013-08-29,999.461
2013-08-30,989.082
2013-09-02,1001.035
2013-09-03,1000.684
2013-09-04,1006.811
2013-09-05,1012.134
2013-09-06,1015.292
2013-09-09,1025.474
2013-09-10,1041.671
2013-09-11,1042.507
2013-09-12,1041.853
2013-09-13,1041.122
2013-09-16,1053.006
2013-09-17,1047.62
2013-09-18,1052.132
2013-09-19,1070.056
2013-09-20,1076.477
2013-09-23,1063.215
2013-09-24,1069.306
2013-09-25,1066.661
2013-09-26,1065.787
2013-09-27,1068.649
2013-09-30,1062.513
2013-10-01,1072.673
2013-10-02,1068.7
2013-10-03,1066.83
2013-10-04,1065.618
2013-10-07,1057.166
2013-10-08,1055.374
2013-10-09,1040.637
2013-10-10,1059.085
2013-10-11,1065.361
2013-10-14,1060.449
2013-10-15,1059.95
2013-10-16,1052.937
2013-10-17,1067.664
2013-10-18,1083.214
2013-10-21,1088.086
2013-10-22,1095.615
2013-10-23,1088.712
2013-10-24,1088.794
2013-10-25,1089.895
2013-10-28,1083.676
2013-10-29,1088.787
2013-10-30,1087.321
2013-10-31,1079.208
2013-11-01,1073.269
2013-11-04,1078.105
2013-11-05,1074.455
2013-11-06,1088.121
2013-11-07,1066.996
2013-11-08,1065.233
2013-11-11,1078.234
2013-11-12,1075.916
2013-11-13,1066.623
2013-11-14,1080.717
2013-11-15,1082.047
2013-11-18,1084.064
2013-11-19,1079.573
2013-11-20,1066.735
2013-11-21,1062.404
2013-11-22,1071.99
2013-11-25,1074.189
2013-11-26,1077.079
2013-11-27,1076.407
2013-11-28,1082.533
2013-11-29,1089.801
2013-12-02,1083.315
2013-12-03,1068.5
2013-12-04,1066.437
2013-12-05,1070.246
2013-12-06,1079.869
2013-12-09,1084.346
2013-12-10,1084.088
2013-12-11,1084.873
2013-12-12,1073.264
2013-12-13,1072.12
2013-12-16,1079.16
2013-12-17,1063.536
2013-12-18,1067.691
2013-12-19,1071.48
2013-12-20,1074.166
2013-12-23,1080.288
2013-12-24,1081.314
2013-12-25,1081.314
2013-12-26,1083.331
2013-12-27,1102.615
2013-12-30,1108.506
2013-12-31,1107.385
2014-01-01,1107.385
2014-01-02,1094.283
2014-01-03,1095.97
2014-01-06,1094.404
2014-01-07,1096.007
2014-01-08,1100.139
2014-01-09,1089.188
2014-01-10,1095.182
2014-01-13,1104.93
2014-01-14,1102.998
2014-01-15,1103.197
2014-01-16,1103.854
2014-01-17,1102.38
2014-01-20,1101.036
2014-01-21,1103.336
2014-01-22,1105.013
2014-01-23,1107.159
2014-01-24,1083.76
2014-01-27,1076.325
2014-01-28,1082.69
2014-01-29,1083.622
2014-01-30,1075.017
2014-01-31,1062.842
2014-02-03,1061.311
2014-02-04,1062.49
2014-02-05,1063.251
2014-02-06,1084.912
2014-02-07,1091.424
2014-02-10,1097.826
2014-02-11,1107.263
2014-02-12,1106.784
2014-02-13,1119.442
2014-02-14,1122.958
2014-02-17,1130.524
2014-02-18,1133.92
2014-02-19,1134.638
2014-02-20,1138.018
2014-02-21,1153.135
2014-02-24,1162.131
2014-02-25,1164.489
2014-02-26,1153.423
2014-02-27,1154.641
2014-02-28,1171.97
2014-03-03,1143.882
2014-03-04,1161.389
2014-03-05,1160.753
2014-03-06,1181.258
2014-03-07,1178.692
2014-03-10,1178.073
2014-03-11,1178.268
2014-03-12,1171.067
2014-03-13,1165.782
2014-03-14,1154.374
2014-03-17,1168.114
2014-03-18,1178.15
2014-03-19,1181.548
2014-03-20,1176.19
2014-03-21,1178.235
2014-03-24,1163.697
2014-03-25,1172.151
2014-03-26,1183.438
2014-03-27,1181.32
2014-03-28,1187.387
2014-03-31,1192.181
2014-04-01,1196.543
2014-04-02,1195.881
2014-04-03,1189.639
2014-04-04,1192.731
2014-04-07,1184.968
2014-04-08,1180.016
2014-04-09,1194.525
2014-04-10,1194.849
2014-04-11,1179.453
2014-04-14,1160.885
2014-04-15,1156.611
2014-04-16,1171.254
2014-04-17,1183.313
2014-04-18,1183.313
2014-04-21,1180.619
2014-04-22,1193.131
2014-04-23,1195.095
2014-04-24,1204.109
2014-04-25,1199.86
2014-04-28,1195.963
2014-04-29,1199.295
2014-04-30,1203.063
2014-05-01,1203.063
2014-05-02,1206.894
2014-05-05,1206.585
2014-05-06,1207.273
2014-05-07,1201.661
2014-05-08,1204.377
2014-05-09,1192.589
2014-05-12,1203.931
2014-05-13,1203.77
2014-05-14,1201.641
2014-05-15,1185.912
2014-05-16,1175.916
2014-05-19,1182.545
2014-05-20,1184.983
2014-05-21,1185.384
2014-05-22,1190.326
2014-05-23,1187.374
2014-05-26,1202.507
2014-05-27,1201.696
2014-05-28,1203.099
2014-05-29,1211.507
2014-05-30,1216.796
2014-06-02,1212.533
2014-06-03,1205.436
2014-06-04,1207.778
2014-06-05,1218.13
2014-06-06,1227.341
2014-06-09,1225.283
2014-06-10,1221.133
2014-06-11,1200.114
2014-06-12,1206.628
2014-06-13,1195.302
2014-06-16,1192.212
2014-06-17,1196.55
2014-06-18,1198.799
2014-06-19,1208.134
2014-06-20,1199.978
2014-06-23,1194.13
2014-06-24,1189.806
2014-06-25,1179.432
2014-06-26,1179.864
2014-06-27,1187.046
2014-06-30,1188.402
2014-07-01,1195.39
2014-07-02,1195.899
2014-07-03,1205.102
2014-07-04,1202.607
2014-07-07,1189.299
2014-07-08,1171.11
2014-07-09,1172.599
2014-07-10,1154.364
2014-07-11,1155.409
2014-07-14,1167.975
2014-07-15,1151.659
2014-07-16,1162.145
2014-07-17,1156.55
2014-07-18,1158.614
2014-07-21,1154.078
2014-07-22,1160.002
2014-07-23,1163.353
2014-07-24,1165.799
2014-07-25,1148.569
2014-07-28,1147.14
2014-07-29,1147.957
2014-07-30,1138.701
2014-07-31,1121.87
2014-08-01,1104.173
2014-08-04,1095.687
2014-08-05,1093.139
2014-08-06,1080.759
2014-08-07,1072.125
2014-08-08,1066.601
2014-08-11,1083.812
2014-08-12,1081.583
2014-08-13,1082.554
2014-08-14,1088.068
2014-08-15,1082.536
2014-08-18,1093.103
2014-08-19,1099.939
2014-08-20,1094.146
2014-08-21,1104.824
2014-08-22,1095.554
2014-08-25,1102.787
2014-08-26,1111.933
2014-08-27,1114.264
2014-08-28,1099.49
2014-08-29,1099.959
2014-09-01,1095.032
2014-09-02,1097.472
2014-09-03,1106.714
2014-09-04,1103.057
2014-09-05,1101.725
2014-09-08,1099.443
2014-09-09,1092.892
2014-09-10,1087.468
2014-09-11,1091.826
2014-09-12,1093.337
2014-09-15,1092.392
2014-09-16,1083.976
2014-09-17,1089.114
2014-09-18,1093.066
2014-09-19,1081.998
2014-09-22,1074.464
2014-09-23,1059.953
2014-09-24,1054.872
2014-09-25,1039.897
2014-09-26,1037.808
2014-09-29,1034.454
2014-09-30,1033.034
2014-10-01,1023.61
2014-10-02,1010.469
2014-10-03,1006.556
2014-10-06,1011.103
2014-10-07,996.905
2014-10-08,987.263
2014-10-09,982.966
2014-10-10,959.84
2014-10-13,956.37
2014-10-14,964.826
2014-10-15,943.047
2014-10-16,940.885
2014-10-17,968.073
2014-10-20,964.255
2014-10-21,981.952
2014-10-22,984.311
2014-10-23,985.662
2014-10-24,983.82
2014-10-27,980.891
2014-10-28,995.946
2014-10-29,1004.345
2014-10-30,1009.549
2014-10-31,1015.66
2014-11-03,1015.989
2014-11-04,1013.771
2014-11-05,1019.592
2014-11-06,1020.637
2014-11-07,1014.934
2014-11-10,1020.886
2014-11-11,1024.337
2014-11-12,1019.749
2014-11-13,1018.049
2014-11-14,1023.498
2014-11-17,1023.322
2014-11-18,1040.383
2014-11-19,1040.549
2014-11-20,1037.558
2014-11-21,1043.137
2014-11-24,1053.255
2014-11-25,1061.89
2014-11-26,1065.78
2014-11-27,1063.155
2014-11-28,1065.562
2014-12-01,1068.818
2014-12-02,1061.676
2014-12-03,1059.337
2014-12-04,1067.361
2014-12-05,1066.514
2014-12-08,1061.209
2014-12-09,1050.683
2014-12-10,1046.847
2014-12-11,1041.165
2014-12-12,1028.732
2014-12-15,1007.462
2014-12-16,1028.115
2014-12-17,1020.289
2014-12-18,1043.15
2014-12-19,1046.238
2014-12-22,1052.469
2014-12-23,1056.239
2014-12-24,1055.922
2014-12-25,1055.922
2014-12-26,1054.276
2014-12-29,1055.396
2014-12-30,1044.648
2014-12-31,1045.632
2015-01-01,1045.632
2015-01-02,1041.0
2015-01-05,1015.162
2015-01-06,1001.296
2015-01-07,992.225
2015-01-08,1015.886
2015-01-09,1018.209
2015-01-12,1022.731
2015-01-13,1028.789
2015-01-14,1017.125
2015-01-15,1019.332
2015-01-16,1011.402
2015-01-19,1029.35
2015-01-20,1030.37
2015-01-21,1037.257
2015-01-22,1040.209
2015-01-23,1046.517
2015-01-26,1062.185
2015-01-27,1062.66
2015-01-28,1065.339
2015-01-29,1068.933
2015-01-30,1061.875
2015-02-02,1062.271
2015-02-03,1086.118
2015-02-04,1091.901
2015-02-05,1100.667
2015-02-06,1089.524
2015-02-09,1078.638
2015-02-10,1089.939
2015-02-11,1084.092
2015-02-12,1101.265
2015-02-13,1102.61
2015-02-16,1105.454
2015-02-17,1102.613
2015-02-18,1113.244
2015-02-19,1122.488
2015-02-20,1117.912
2015-02-23,1126.492
2015-02-24,1126.056
2015-02-25,1125.032
2015-02-26,1120.815
2015-02-27,1122.792
2015-03-02,1117.354
2015-03-03,1108.219
2015-03-04,1102.458
2015-03-05,1113.866
2015-03-06,1098.521
2015-03-09,1093.18
2015-03-10,1070.608
2015-03-11,1079.622
2015-03-12,1085.977
2015-03-13,1081.486
2015-03-16,1095.233
2015-03-17,1083.961
2015-03-18,1082.803
2015-03-19,1087.494
2015-03-20,1107.687
2015-03-23,1114.107
2015-03-24,1117.935
2015-03-25,1109.265
2015-03-26,1097.774
2015-03-27,1095.878
2015-03-30,1104.256
2015-03-31,1084.029
2015-04-01,1089.34
2015-04-02,1106.325
2015-04-03,1106.325
2015-04-06,1121.676
2015-04-07,1115.665
2015-04-08,1108.803
2015-04-09,1114.116
2015-04-10,1119.504
2015-04-13,1115.19
2015-04-14,1134.194
2015-04-15,1116.746
2015-04-16,1121.206
2015-04-17,1115.287
2015-04-20,1120.384
2015-04-21,1137.931
2015-04-22,1137.972
2015-04-23,1142.096
2015-04-24,1156.124
2015-04-27,1173.671
2015-04-28,1163.087
2015-04-29,1157.245
2015-04-30,1165.753
2015-05-01,1167.522
2015-05-04,1176.005
2015-05-05,1160.347
2015-05-06,1174.925
2015-05-07,1163.781
2015-05-08,1180.007
2015-05-11,1175.588
2015-05-12,1171.562
2015-05-13,1186.257
2015-05-14,1197.109
2015-05-15,1202.596
2015-05-18,1200.877
2015-05-19,1195.719
2015-05-20,1194.215
2015-05-21,1201.615
2015-05-22,1185.518
2015-05-25,1183.526
2015-05-26,1164.473
2015-05-27,1177.897
2015-05-28,1178.161
2015-05-29,1163.744
2015-06-01,1160.141
2015-06-02,1182.07
