Date,USA SMALL VALUE Small Cap
2005-11-11,764.348
2005-11-14,762.667
2005-11-15,756.759
2005-11-16,755.486
2005-11-17,767.427
2005-11-18,772.138
2005-11-21,778.203
2005-11-22,782.419
2005-11-23,784.89
2005-11-24,784.89
2005-11-25,785.53
2005-11-28,774.052
2005-11-29,776.814
2005-11-30,777.9
2005-12-01,790.902
2005-12-02,790.254
2005-12-05,785.717
2005-12-06,786.251
2005-12-07,781.568
2005-12-08,783.874
2005-12-09,788.036
2005-12-12,788.063
2005-12-13,789.566
2005-12-14,792.407
2005-12-15,786.906
2005-12-16,785.284
2005-12-19,775.765
2005-12-20,776.604
2005-12-21,781.466
2005-12-22,785.346
2005-12-23,788.278
2005-12-26,788.278
2005-12-27,779.815
2005-12-28,783.296
2005-12-29,781.394
2005-12-30,777.174
2006-01-02,777.174
2006-01-03,788.918
2006-01-04,793.799
2006-01-05,796.042
2006-01-06,802.551
2006-01-09,808.848
2006-01-10,814.114
2006-01-11,814.227
2006-01-12,808.784
2006-01-13,808.943
2006-01-16,808.943
2006-01-17,804.61
2006-01-18,804.454
2006-01-19,813.452
2006-01-20,802.614
2006-01-23,806.701
2006-01-24,815.875
2006-01-25,814.393
2006-01-26,823.181
2006-01-27,826.864
2006-01-30,826.271
2006-01-31,828.115
2006-02-01,830.432
2006-02-02,821.805
2006-02-03,818.353
2006-02-06,822.608
2006-02-07,813.514
2006-02-08,816.207
2006-02-09,814.673
2006-02-10,814.444
2006-02-13,809.281
2006-02-14,818.146
2006-02-15,822.377
2006-02-16,829.024
2006-02-17,829.618
2006-02-20,829.618
2006-02-21,826.982
2006-02-22,835.674
2006-02-23,832.754
2006-02-24,835.178
2006-02-27,838.248
2006-02-28,828.739
2006-03-01,838.254
2006-03-02,835.437
2006-03-03,832.923
2006-03-06,827.85
2006-03-07,819.303
2006-03-08,820.392
2006-03-09,818.948
2006-03-10,826.303
2006-03-13,827.614
2006-03-14,835.709
2006-03-15,843.373
2006-03-16,845.31
2006-03-17,848.689
2006-03-20,845.588
2006-03-21,836.28
2006-03-22,843.374
2006-03-23,844.241
2006-03-24,847.462
2006-03-27,846.949
2006-03-28,844.546
2006-03-29,856.221
2006-03-30,853.978
2006-03-31,855.829
2006-04-03,853.102
2006-04-04,854.974
2006-04-05,860.018
2006-04-06,858.261
2006-04-07,848.852
2006-04-10,845.097
2006-04-11,836.062
2006-04-12,839.47
2006-04-13,839.514
2006-04-14,839.514
2006-04-17,838.349
2006-04-18,858.056
2006-04-19,864.781
2006-04-20,862.694
2006-04-21,861.601
2006-04-24,856.261
2006-04-25,854.671
2006-04-26,855.61
2006-04-27,855.754
2006-04-28,858.159
2006-05-01,854.785
2006-05-02,859.028
2006-05-03,858.332
2006-05-04,865.013
2006-05-05,873.019
2006-05-08,874.027
2006-05-09,872.843
2006-05-10,870.29
2006-05-11,854.789
2006-05-12,842.042
2006-05-15,839.791
2006-05-16,838.361
2006-05-17,825.061
2006-05-18,819.179
2006-05-19,822.651
2006-05-22,817.681
2006-05-23,812.466
2006-05-24,813.923
2006-05-25,826.681
2006-05-26,831.304
2006-05-29,831.304
2006-05-30,816.127
2006-05-31,825.717
2006-06-01,838.592
2006-06-02,841.37
2006-06-05,823.624
2006-06-06,819.45
2006-06-07,816.901
2006-06-08,817.112
2006-06-09,815.17
2006-06-12,800.031
2006-06-13,789.373
2006-06-14,790.454
2006-06-15,811.349
2006-06-16,805.971
2006-06-19,795.315
2006-06-20,793.699
2006-06-21,804.371
2006-06-22,800.964
2006-06-23,801.727
2006-06-26,809.99
2006-06-27,800.975
2006-06-28,803.204
2006-06-29,825.331
2006-06-30,829.542
2006-07-03,834.339
2006-07-04,834.339
2006-07-05,825.391
2006-07-06,827.175
2006-07-07,819.841
2006-07-10,822.29
2006-07-11,825.545
2006-07-12,815.372
2006-07-13,802.286
2006-07-14,795.943
2006-07-17,793.237
2006-07-18,797.271
2006-07-19,815.334
2006-07-20,800.709
2006-07-21,790.314
2006-07-24,806.915
2006-07-25,813.048
2006-07-26,813.3
2006-07-27,804.736
2006-07-28,818.274
2006-07-31,816.928
2006-08-01,811.03
2006-08-02,815.066
2006-08-03,821.376
2006-08-04,822.231
2006-08-07,817.112
2006-08-08,809.037
2006-08-09,803.316
2006-08-10,807.404
2006-08-11,801.766
2006-08-14,804.468
2006-08-15,818.416
2006-08-16,826.818
2006-08-17,827.891
2006-08-18,829.501
2006-08-21,824.066
2006-08-22,826.569
2006-08-23,817.836
2006-08-24,818.335
2006-08-25,817.619
2006-08-28,825.257
2006-08-29,831.291
2006-08-30,835.145
2006-08-31,837.533
2006-09-01,838.952
2006-09-04,838.952
2006-09-05,843.076
2006-09-06,830.414
2006-09-07,824.706
2006-09-08,827.382
2006-09-11,826.72
2006-09-12,841.162
2006-09-13,846.123
2006-09-14,842.854
2006-09-15,844.851
2006-09-18,843.2
2006-09-19,841.438
2006-09-20,848.448
2006-09-21,840.368
2006-09-22,835.532
2006-09-25,843.197
2006-09-26,846.562
2006-09-27,849.307
2006-09-28,849.309
2006-09-29,843.444
2006-10-02,839.909
2006-10-03,840.511
2006-10-04,852.824
2006-10-05,860.417
2006-10-06,856.087
2006-10-09,861.869
2006-10-10,862.793
2006-10-11,859.839
2006-10-12,872.594
2006-10-13,877.695
2006-10-16,883.151
2006-10-17,879.015
2006-10-18,878.798
2006-10-19,880.55
2006-10-20,875.696
2006-10-23,878.866
2006-10-24,879.562
2006-10-25,884.105
2006-10-26,890.701
2006-10-27,881.465
2006-10-30,886.066
2006-10-31,883.027
2006-11-01,872.127
2006-11-02,869.647
2006-11-03,870.002
2006-11-06,879.875
2006-11-07,880.091
2006-11-08,886.004
2006-11-09,881.331
2006-11-10,887.512
2006-11-13,890.334
2006-11-14,901.705
2006-11-15,906.132
2006-11-16,907.505
2006-11-17,905.009
2006-11-20,908.849
2006-11-21,911.775
2006-11-22,913.745
2006-11-23,913.745
2006-11-24,914.256
2006-11-27,894.732
2006-11-28,897.414
2006-11-29,907.89
2006-11-30,910.974
2006-12-01,908.152
2006-12-04,920.067
2006-12-05,922.453
2006-12-06,920.971
2006-12-07,916.699
2006-12-08,916.075
2006-12-11,916.804
2006-12-12,914.128
2006-12-13,915.009
2006-12-14,920.29
2006-12-15,919.338
2006-12-18,910.741
2006-12-19,911.225
2006-12-20,914.073
2006-12-21,910.739
2006-12-22,908.015
2006-12-25,908.015
2006-12-26,915.852
2006-12-27,924.794
2006-12-28,922.233
2006-12-29,915.981
2007-01-01,915.981
2007-01-02,915.981
2007-01-03,917.439
2007-01-04,917.819
2007-01-05,904.091
2007-01-08,903.819
2007-01-09,906.045
2007-01-10,906.809
2007-01-11,915.719
2007-01-12,921.01
2007-01-15,921.01
2007-01-16,919.236
2007-01-17,917.227
2007-01-18,910.508
2007-01-19,917.37
2007-01-22,910.953
2007-01-23,917.216
2007-01-24,925.647
2007-01-25,917.185
2007-01-26,920.592
2007-01-29,925.179
2007-01-30,931.108
2007-01-31,934.24
2007-02-01,942.651
2007-02-02,945.441
2007-02-05,943.92
2007-02-06,949.419
2007-02-07,955.693
2007-02-08,955.129
2007-02-09,946.756
2007-02-12,944.594
2007-02-13,953.282
2007-02-14,955.473
2007-02-15,957.649
2007-02-16,959.291
2007-02-19,959.291
2007-02-20,966.451
2007-02-21,966.186
2007-02-22,967.155
2007-02-23,963.718
2007-02-26,962.231
2007-02-27,932.335
2007-02-28,934.288
2007-03-01,932.546
2007-03-02,918.749
2007-03-05,899.659
2007-03-06,917.313
2007-03-07,915.719
2007-03-08,921.817
2007-03-09,926.147
2007-03-12,929.432
2007-03-13,908.522
2007-03-14,914.729
2007-03-15,923.023
2007-03-16,917.692
2007-03-19,926.61
2007-03-20,934.011
2007-03-21,948.396
2007-03-22,948.848
2007-03-23,950.519
2007-03-26,949.091
2007-03-27,941.708
2007-03-28,936.939
2007-03-29,938.685
2007-03-30,940.663
2007-04-02,944.813
2007-04-03,952.66
2007-04-04,951.17
2007-04-05,952.79
2007-04-06,952.79
2007-04-09,952.783
2007-04-10,955.469
2007-04-11,949.104
2007-04-12,953.63
2007-04-13,957.815
2007-04-16,969.227
2007-04-17,969.707
2007-04-18,967.929
2007-04-19,963.311
2007-04-20,973.074
2007-04-23,973.419
2007-04-24,972.106
2007-04-25,979.312
2007-04-26,979.841
2007-04-27,976.503
2007-04-30,962.273
2007-05-01,965.787
2007-05-02,976.859
2007-05-03,979.157
2007-05-04,982.034
2007-05-07,983.427
2007-05-08,982.335
2007-05-09,988.399
2007-05-10,973.975
2007-05-11,984.413
2007-05-14,979.237
2007-05-15,972.989
2007-05-16,978.192
2007-05-17,974.884
2007-05-18,979.416
2007-05-21,986.895
2007-05-22,992.299
2007-05-23,987.24
2007-05-24,972.432
2007-05-25,978.376
2007-05-28,978.376
2007-05-29,987.292
2007-05-30,996.769
2007-05-31,1000.0
2007-06-01,1006.356
2007-06-04,1009.413
2007-06-05,1000.162
2007-06-06,990.257
2007-06-07,971.646
2007-06-08,981.274
2007-06-11,980.188
2007-06-12,968.436
2007-06-13,979.576
2007-06-14,983.53
2007-06-15,992.646
2007-06-18,990.579
2007-06-19,992.112
2007-06-20,979.532
2007-06-21,982.145
2007-06-22,974.531
2007-06-25,968.133
2007-06-26,965.022
2007-06-27,976.377
2007-06-28,977.409
2007-06-29,972.901
2007-07-02,985.4
2007-07-03,987.901
2007-07-04,987.901
2007-07-05,989.342
2007-07-06,991.733
2007-07-09,992.041
2007-07-10,974.493
2007-07-11,977.089
2007-07-12,992.659
2007-07-13,995.24
2007-07-16,988.022
2007-07-17,987.626
2007-07-18,982.951
2007-07-19,988.787
2007-07-20,973.049
2007-07-23,971.716
2007-07-24,946.066
2007-07-25,947.049
2007-07-26,922.804
2007-07-27,907.426
2007-07-30,914.271
2007-07-31,904.268
2007-08-01,906.889
2007-08-02,912.548
2007-08-03,880.884
2007-08-06,893.975
2007-08-07,897.047
2007-08-08,912.057
2007-08-09,894.26
2007-08-10,903.914
2007-08-13,898.965
2007-08-14,878.078
2007-08-15,864.351
2007-08-16,881.071
2007-08-17,902.025
2007-08-20,903.881
2007-08-21,907.55
2007-08-22,918.15
2007-08-23,910.056
2007-08-24,920.468
2007-08-27,909.602
2007-08-28,886.083
2007-08-29,907.244
2007-08-30,901.991
2007-08-31,912.665
2007-09-03,912.665
2007-09-04,920.797
2007-09-05,909.101
2007-09-06,911.133
2007-09-07,894.322
2007-09-10,887.739
2007-09-11,898.228
2007-09-12,894.427
2007-09-13,897.902
2007-09-14,902.314
2007-09-17,894.88
2007-09-18,926.089
2007-09-19,936.419
2007-09-20,927.291
2007-09-21,928.623
2007-09-24,920.419
2007-09-25,915.308
2007-09-26,922.905
2007-09-27,928.415
2007-09-28,920.704
2007-10-01,937.844
2007-10-02,944.121
2007-10-03,938.987
2007-10-04,940.88
2007-10-05,956.853
2007-10-08,950.337
2007-10-09,955.473
2007-10-10,951.905
2007-10-11,945.461
2007-10-12,947.56
2007-10-15,935.917
2007-10-16,926.568
2007-10-17,925.525
2007-10-18,924.184
2007-10-19,899.544
2007-10-22,910.25
2007-10-23,915.371
2007-10-24,909.848
2007-10-25,907.8
2007-10-26,922.007
2007-10-29,921.793
2007-10-30,919.421
2007-10-31,931.069
2007-11-01,899.521
2007-11-02,895.654
2007-11-05,888.153
2007-11-06,899.096
2007-11-07,871.836
2007-11-08,883.216
2007-11-09,877.467
2007-11-12,872.764
2007-11-13,894.136
2007-11-14,885.114
2007-11-15,876.114
2007-11-16,870.812
2007-11-19,852.109
2007-11-20,850.197
2007-11-21,841.182
2007-11-22,841.182
2007-11-23,856.23
2007-11-26,833.506
2007-11-27,843.582
2007-11-28,871.155
2007-11-29,866.546
2007-11-30,872.574
2007-12-03,864.909
2007-12-04,857.055
2007-12-05,869.783
2007-12-06,891.563
2007-12-07,891.389
2007-12-10,899.368
2007-12-11,869.831
2007-12-12,870.994
2007-12-13,869.785
2007-12-14,852.816
2007-12-17,840.636
2007-12-18,852.624
2007-12-19,851.95
2007-12-20,859.611
2007-12-21,875.933
2007-12-24,886.376
2007-12-25,886.376
2007-12-26,883.815
2007-12-27,863.58
2007-12-28,861.364
2007-12-31,857.863
2008-01-01,857.863
2008-01-02,844.98
2008-01-03,832.581
2008-01-04,808.794
2008-01-07,814.186
2008-01-08,793.617
2008-01-09,799.429
2008-01-10,807.454
2008-01-11,794.002
2008-01-14,798.799
2008-01-15,781.776
2008-01-16,787.616
2008-01-17,767.536
2008-01-18,758.987
2008-01-21,758.987
2008-01-22,761.885
2008-01-23,793.078
2008-01-24,790.259
2008-01-25,785.127
2008-01-28,804.738
2008-01-29,811.545
2008-01-30,803.371
2008-01-31,826.557
2008-02-01,844.661
2008-02-04,836.481
2008-02-05,814.848
2008-02-06,806.928
2008-02-07,818.075
2008-02-08,811.454
2008-02-11,809.835
2008-02-12,815.902
2008-02-13,827.131
2008-02-14,812.005
2008-02-15,810.657
2008-02-18,810.657
2008-02-19,808.896
2008-02-20,819.4
2008-02-21,804.818
2008-02-22,808.741
2008-02-25,825.348
2008-02-26,831.87
2008-02-27,828.719
2008-02-28,815.005
2008-02-29,792.434
2008-03-03,791.862
2008-03-04,788.76
2008-03-05,789.205
2008-03-06,766.004
2008-03-07,765.619
2008-03-10,751.768
2008-03-11,782.711
2008-03-12,774.956
2008-03-13,786.626
2008-03-14,769.988
2008-03-17,759.294
2008-03-18,789.985
2008-03-19,773.754
2008-03-20,793.128
2008-03-21,793.128
2008-03-24,809.802
2008-03-25,814.366
2008-03-26,805.674
2008-03-27,794.309
2008-03-28,784.671
2008-03-31,791.882
2008-04-01,819.009
2008-04-02,821.711
2008-04-03,822.687
2008-04-04,819.624
2008-04-07,820.991
2008-04-08,817.537
2008-04-09,802.326
2008-04-10,808.226
2008-04-11,791.962
2008-04-14,788.564
2008-04-15,797.167
2008-04-16,820.745
2008-04-17,818.382
2008-04-18,829.494
2008-04-21,823.574
2008-04-22,811.465
2008-04-23,812.659
2008-04-24,825.421
2008-04-25,831.564
2008-04-28,836.249
2008-04-29,831.924
2008-04-30,827.454
2008-05-01,845.997
2008-05-02,843.532
2008-05-05,839.232
2008-05-06,844.397
2008-05-07,831.178
2008-05-08,832.137
2008-05-09,831.848
2008-05-12,846.039
2008-05-13,848.3
2008-05-14,851.688
2008-05-15,858.96
2008-05-16,856.134
2008-05-19,855.777
2008-05-20,850.786
2008-05-21,840.94
2008-05-22,846.608
2008-05-23,835.678
2008-05-26,835.678
2008-05-27,845.535
2008-05-28,847.862
2008-05-29,856.083
2008-05-30,857.387
2008-06-02,848.696
2008-06-03,847.662
2008-06-04,851.644
2008-06-05,867.519
2008-06-06,839.031
2008-06-09,831.715
2008-06-10,831.178
2008-06-11,812.633
2008-06-12,816.634
2008-06-13,828.248
2008-06-16,834.418
2008-06-17,824.928
2008-06-18,816.212
2008-06-19,823.091
2008-06-20,808.304
2008-06-23,797.745
2008-06-24,789.971
2008-06-25,799.395
2008-06-26,776.236
2008-06-27,770.044
2008-06-30,761.543
2008-07-01,763.047
2008-07-02,744.979
2008-07-03,737.81
2008-07-04,737.81
2008-07-07,729.311
2008-07-08,757.555
2008-07-09,736.5
2008-07-10,739.898
2008-07-11,738.985
2008-07-14,723.633
2008-07-15,719.562
2008-07-16,749.304
2008-07-17,767.642
2008-07-18,765.969
2008-07-21,767.597
2008-07-22,790.459
2008-07-23,797.187
2008-07-24,773.127
2008-07-25,778.256
2008-07-28,763.682
2008-07-29,788.438
2008-07-30,792.633
2008-07-31,788.244
2008-08-01,790.391
2008-08-04,781.894
2008-08-05,805.033
2008-08-06,806.096
2008-08-07,789.807
2008-08-08,814.747
2008-08-11,832.546
2008-08-12,822.036
2008-08-13,819.693
2008-08-14,829.433
2008-08-15,832.488
2008-08-18,820.343
2008-08-19,806.848
2008-08-20,806.473
2008-08-21,800.605
2008-08-22,815.605
2008-08-25,797.696
2008-08-26,800.595
2008-08-27,810.303
2008-08-28,827.899
2008-08-29,820.346
2008-09-01,820.346
2008-09-02,823.415
2008-09-03,829.652
2008-09-04,807.292
2008-09-05,809.434
2008-09-08,830.68
2008-09-09,803.363
2008-09-10,811.853
2008-09-11,814.777
2008-09-12,818.644
2008-09-15,782.898
2008-09-16,803.414
2008-09-17,765.726
2008-09-18,820.181
2008-09-19,852.273
2008-09-22,805.958
2008-09-23,798.333
2008-09-24,787.937
2008-09-25,797.331
2008-09-26,796.828
2008-09-29,741.378
2008-09-30,768.477
2008-10-01,766.394
2008-10-02,730.682
2008-10-03,712.463
2008-10-06,684.895
2008-10-07,646.679
2008-10-08,631.459
2008-10-09,575.742
2008-10-10,596.204
2008-10-13,648.507
2008-10-14,636.728
2008-10-15,579.373
2008-10-16,607.648
2008-10-17,599.488
2008-10-20,620.415
2008-10-21,603.377
2008-10-22,570.423
2008-10-23,558.157
2008-10-24,539.401
2008-10-27,516.696
2008-10-28,559.576
2008-10-29,565.89
2008-10-30,589.258
2008-10-31,611.589
2008-11-03,613.195
2008-11-04,623.418
2008-11-05,588.669
2008-11-06,565.569
2008-11-07,578.615
2008-11-10,561.612
2008-11-11,550.071
2008-11-12,520.527
2008-11-13,563.554
2008-11-14,528.608
2008-11-17,521.094
2008-11-18,519.336
2008-11-19,478.476
2008-11-20,445.136
2008-11-21,468.845
2008-11-24,506.203
2008-11-25,516.319
2008-11-26,543.191
2008-11-27,543.191
2008-11-28,551.593
2008-12-01,483.95
2008-12-02,514.072
2008-12-03,529.967
2008-12-04,513.679
2008-12-05,538.914
2008-12-08,560.818
2008-12-09,543.699
2008-12-10,557.952
2008-12-11,526.931
2008-12-12,546.606
2008-12-15,529.612
2008-12-16,566.408
2008-12-17,569.228
2008-12-18,556.789
2008-12-19,565.438
2008-12-22,551.291
2008-12-23,544.169
2008-12-24,546.645
2008-12-25,546.645
2008-12-26,554.151
2008-12-29,543.42
2008-12-30,564.024
2008-12-31,583.348
2009-01-01,583.348
2009-01-02,593.113
2009-01-05,592.918
2009-01-06,606.981
2009-01-07,585.542
2009-01-08,592.124
2009-01-09,570.308
2009-01-12,552.571
2009-01-13,559.163
2009-01-14,534.52
2009-01-15,541.447
2009-01-16,548.794
2009-01-19,548.794
2009-01-20,508.433
2009-01-21,536.481
2009-01-22,517.964
2009-01-23,523.236
2009-01-26,526.934
2009-01-27,534.293
2009-01-28,556.951
2009-01-29,531.214
2009-01-30,516.697
2009-02-02,520.983
2009-02-03,522.747
2009-02-04,518.349
2009-02-05,524.877
2009-02-06,546.373
2009-02-09,544.842
2009-02-10,515.817
2009-02-11,519.969
2009-02-12,520.874
2009-02-13,513.759
2009-02-16,513.759
2009-02-17,488.31
2009-02-18,481.726
2009-02-19,470.982
2009-02-20,465.619
2009-02-23,445.696
2009-02-24,468.3
2009-02-25,458.683
2009-02-26,451.42
2009-02-27,446.2
2009-03-02,419.732
2009-03-03,410.741
2009-03-04,423.299
2009-03-05,396.488
2009-03-06,396.653
2009-03-09,390.925
2009-03-10,422.633
2009-03-11,422.837
2009-03-12,447.538
2009-03-13,451.175
2009-03-16,444.885
2009-03-17,464.747
2009-03-18,484.271
2009-03-19,478.931
2009-03-20,463.182
2009-03-23,504.823
2009-03-24,485.652
2009-03-25,495.459
2009-03-26,515.877
2009-03-27,499.921
2009-03-30,478.543
2009-03-31,489.272
2009-04-01,498.166
2009-04-02,523.078
2009-04-03,534.103
2009-04-06,525.509
2009-04-07,506.539
2009-04-08,517.542
2009-04-09,552.634
2009-04-10,552.634
2009-04-13,555.519
2009-04-14,534.953
2009-04-15,548.211
2009-04-16,563.331
2009-04-17,571.211
2009-04-20,532.843
2009-04-21,557.501
2009-04-22,556.018
2009-04-23,555.437
2009-04-24,572.874
2009-04-27,560.114
2009-04-28,563.647
2009-04-29,585.699
2009-04-30,583.439
2009-05-01,582.996
2009-05-04,612.846
2009-05-05,608.005
2009-05-06,616.111
2009-05-07,598.211
2009-05-08,625.832
2009-05-11,608.449
2009-05-12,599.991
2009-05-13,568.313
2009-05-14,581.429
2009-05-15,572.471
2009-05-18,599.883
2009-05-19,598.293
2009-05-20,592.761
2009-05-21,583.641
2009-05-22,578.869
2009-05-25,578.869
2009-05-26,604.669
2009-05-27,589.926
2009-05-28,595.139
2009-05-29,604.857
2009-06-01,628.794
2009-06-02,631.576
2009-06-03,621.952
2009-06-04,635.332
2009-06-05,634.268
2009-06-08,628.685
2009-06-09,631.627
2009-06-10,628.285
2009-06-11,631.295
2009-06-12,631.732
2009-06-15,612.52
2009-06-16,602.545
2009-06-17,599.754
2009-06-18,603.71
2009-06-19,607.377
2009-06-22,582.254
2009-06-23,579.876
2009-06-24,587.179
2009-06-25,602.413
2009-06-26,607.859
2009-06-29,610.799
2009-06-30,607.456
2009-07-01,618.622
2009-07-02,594.347
2009-07-03,594.347
2009-07-06,592.881
2009-07-07,579.787
2009-07-08,573.707
2009-07-09,575.287
2009-07-10,575.062
2009-07-13,591.896
2009-07-14,596.244
2009-07-15,619.344
2009-07-16,627.04
2009-07-17,622.777
2009-07-20,633.219
2009-07-21,629.918
2009-07-22,634.344
2009-07-23,654.015
2009-07-24,658.496
2009-07-27,664.908
2009-07-28,664.906
2009-07-29,659.931
2009-07-30,672.533
2009-07-31,672.774
2009-08-03,687.049
2009-08-04,696.807
2009-08-05,697.168
2009-08-06,689.991
2009-08-07,711.523
2009-08-10,710.182
2009-08-11,696.628
2009-08-12,707.915
2009-08-13,714.058
2009-08-14,702.53
2009-08-17,680.043
2009-08-18,690.52
2009-08-19,694.47
2009-08-20,705.072
2009-08-21,721.468
2009-08-24,720.174
2009-08-25,725.255
2009-08-26,725.751
2009-08-27,728.342
2009-08-28,728.558
2009-08-31,718.634
2009-09-01,697.359
2009-09-02,691.322
2009-09-03,701.197
2009-09-04,710.562
2009-09-07,710.562
2009-09-08,719.79
2009-09-09,731.994
2009-09-10,742.878
2009-09-11,742.464
2009-09-14,752.156
2009-09-15,760.908
2009-09-16,779.926
2009-09-17,773.676
2009-09-18,775.155
2009-09-21,771.009
2009-09-22,780.447
2009-09-23,768.577
2009-09-24,751.669
2009-09-25,747.2
2009-09-28,766.592
2009-09-29,765.767
2009-09-30,758.091
2009-10-01,731.413
2009-10-02,725.526
2009-10-05,742.676
2009-10-06,753.468
2009-10-07,754.118
2009-10-08,764.035
2009-10-09,770.891
2009-10-12,771.205
2009-10-13,766.726
2009-10-14,783.55
2009-10-15,783.852
2009-10-16,772.609
2009-10-19,780.364
2009-10-20,769.93
2009-10-21,760.862
2009-10-22,772.772
2009-10-23,757.081
2009-10-26,746.75
2009-10-27,738.418
2009-10-28,712.169
2009-10-29,732.178
2009-10-30,708.736
2009-11-02,707.239
2009-11-03,717.716
2009-11-04,709.774
2009-11-05,730.73
2009-11-06,728.948
2009-11-09,747.82
2009-11-10,743.673
2009-11-11,751.677
2009-11-12,737.357
2009-11-13,744.301
2009-11-16,762.067
2009-11-17,762.003
2009-11-18,761.633
2009-11-19,744.372
2009-11-20,741.93
2009-11-23,752.086
2009-11-24,748.604
2009-11-25,750.634
2009-11-26,750.634
2009-11-27,732.431
2009-11-30,737.745
2009-12-01,748.404
2009-12-02,756.033
2009-12-03,747.631
2009-12-04,763.236
2009-12-07,762.462
2009-12-08,757.376
2009-12-09,757.136
2009-12-10,756.239
2009-12-11,764.098
2009-12-14,775.806
2009-12-15,772.031
2009-12-16,776.861
2009-12-17,769.403
2009-12-18,775.971
2009-12-21,785.31
2009-12-22,792.056
2009-12-23,798.484
2009-12-24,803.566
2009-12-25,803.566
2009-12-28,802.653
2009-12-29,801.596
2009-12-30,800.963
2009-12-31,790.447
2010-01-01,790.447
2010-01-04,804.498
2010-01-05,804.365
2010-01-06,806.406
2010-01-07,813.658
2010-01-08,816.811
2010-01-11,816.538
2010-01-12,806.174
2010-01-13,816.384
2010-01-14,818.849
2010-01-15,809.012
2010-01-18,809.012
2010-01-19,821.04
2010-01-20,812.645
2010-01-21,799.902
2010-01-22,783.938
2010-01-25,786.59
2010-01-26,781.235
2010-01-27,787.075
2010-01-28,776.603
2010-01-29,768.806
2010-02-01,779.232
2010-02-02,788.433
2010-02-03,782.027
2010-02-04,757.16
2010-02-05,760.462
2010-02-08,752.49
2010-02-09,761.825
2010-02-10,762.137
2010-02-11,772.735
2010-02-12,778.573
2010-02-15,778.573
2010-02-16,792.657
2010-02-17,797.549
2010-02-18,803.867
2010-02-19,808.098
2010-02-22,810.178
2010-02-23,800.055
2010-02-24,807.106
2010-02-25,807.326
2010-02-26,805.29
2010-03-01,819.077
2010-03-02,824.739
2010-03-03,825.5
2010-03-04,829.731
2010-03-05,844.327
2010-03-08,847.154
2010-03-09,849.39
2010-03-10,855.628
2010-03-11,858.662
2010-03-12,858.766
2010-03-15,857.176
2010-03-16,865.642
2010-03-17,872.69
2010-03-18,870.371
2010-03-19,862.308
2010-03-22,872.307
2010-03-23,879.899
2010-03-24,874.308
2010-03-25,868.901
2010-03-26,869.229
2010-03-29,873.767
2010-03-30,874.711
2010-03-31,868.772
2010-04-01,876.647
2010-04-02,876.647
2010-04-05,892.503
2010-04-06,899.107
2010-04-07,895.201
2010-04-08,895.213
2010-04-09,901.595
2010-04-12,903.891
2010-04-13,906.702
2010-04-14,923.113
2010-04-15,922.265
2010-04-16,908.827
2010-04-19,907.433
2010-04-20,920.798
2010-04-21,928.668
2010-04-22,938.954
2010-04-23,948.452
2010-04-26,944.594
2010-04-27,918.348
2010-04-28,921.554
2010-04-29,941.917
2010-04-30,917.402
2010-05-03,935.086
2010-05-04,906.598
2010-05-05,894.128
2010-05-06,861.411
2010-05-07,838.596
2010-05-10,885.748
2010-05-11,890.694
2010-05-12,911.913
2010-05-13,902.897
2010-05-14,882.07
2010-05-17,883.716
2010-05-18,867.07
2010-05-19,857.794
2010-05-20,815.984
2010-05-21,829.273
2010-05-24,818.254
2010-05-25,817.457
2010-05-26,820.206
2010-05-27,855.104
2010-05-28,844.862
2010-05-31,844.862
2010-06-01,819.344
2010-06-02,840.622
2010-06-03,846.81
2010-06-04,806.618
2010-06-07,789.797
2010-06-08,792.438
2010-06-09,792.529
2010-06-10,820.052
2010-06-11,829.9
2010-06-14,833.761
2010-06-15,855.695
2010-06-16,851.31
2010-06-17,849.79
2010-06-18,850.36
2010-06-21,843.522
2010-06-22,825.665
2010-06-23,823.639
2010-06-24,810.068
2010-06-25,823.242
2010-06-28,819.624
2010-06-29,789.176
2010-06-30,779.983
2010-07-01,773.732
2010-07-02,766.543
2010-07-05,766.543
2010-07-06,758.917
2010-07-07,787.832
2010-07-08,798.796
2010-07-09,810.029
2010-07-12,803.69
2010-07-13,827.868
2010-07-14,823.399
2010-07-15,820.304
2010-07-16,791.289
2010-07-19,796.025
2010-07-20,808.759
2010-07-21,795.11
2010-07-22,821.682
2010-07-23,836.823
2010-07-26,854.314
2010-07-27,850.662
2010-07-28,838.583
2010-07-29,838.038
2010-07-30,838.152
2010-08-02,854.619
2010-08-03,844.983
2010-08-04,853.398
2010-08-05,846.16
2010-08-06,842.406
2010-08-09,852.237
2010-08-10,838.306
2010-08-11,807.681
2010-08-12,802.98
2010-08-13,796.346
2010-08-16,799.983
2010-08-17,813.589
2010-08-18,816.244
2010-08-19,796.929
2010-08-20,795.888
2010-08-23,787.197
2010-08-24,777.903
2010-08-25,787.498
2010-08-26,781.407
2010-08-27,800.254
2010-08-30,783.14
2010-08-31,785.591
2010-09-01,813.578
2010-09-02,822.607
2010-09-03,835.189
2010-09-06,835.189
2010-09-07,818.83
2010-09-08,823.888
2010-09-09,826.58
2010-09-10,828.95
2010-09-13,845.816
2010-09-14,843.017
2010-09-15,845.868
2010-09-16,840.202
2010-09-17,843.232
2010-09-20,861.892
2010-09-21,855.097
2010-09-22,846.357
2010-09-23,836.064
