Date,USA SMALL VALUE Small Cap
2010-09-24,883.603
2010-09-27,880.131
2010-09-28,888.06
2010-09-29,888.792
2010-09-30,888.793
2010-10-01,892.391
2010-10-04,883.273
2010-10-05,904.723
2010-10-06,901.547
2010-10-07,900.181
2010-10-08,910.375
2010-10-11,910.608
2010-10-12,914.28
2010-10-13,925.415
2010-10-14,923.022
2010-10-15,920.732
2010-10-18,929.455
2010-10-19,913.574
2010-10-20,925.255
2010-10-21,921.622
2010-10-22,925.33
2010-10-25,927.897
2010-10-26,924.168
2010-10-27,920.627
2010-10-28,918.182
2010-10-29,920.079
2010-11-01,917.823
2010-11-02,931.048
2010-11-03,933.24
2010-11-04,956.163
2010-11-05,961.055
2010-11-08,958.547
2010-11-09,944.053
2010-11-10,953.163
2010-11-11,949.743
2010-11-12,935.468
2010-11-15,936.637
2010-11-16,917.646
2010-11-17,920.45
2010-11-18,934.002
2010-11-19,937.111
2010-11-22,939.448
2010-11-23,929.095
2010-11-24,948.054
2010-11-25,948.054
2010-11-26,942.713
2010-11-29,942.188
2010-11-30,936.011
2010-12-01,955.561
2010-12-02,969.005
2010-12-03,975.258
2010-12-06,977.417
2010-12-07,979.98
2010-12-08,981.215
2010-12-09,985.141
2010-12-10,995.516
2010-12-13,992.235
2010-12-14,991.621
2010-12-15,984.943
2010-12-16,994.396
2010-12-17,996.515
2010-12-20,999.862
2010-12-21,1010.276
2010-12-22,1015.187
2010-12-23,1012.017
2010-12-24,1012.017
2010-12-27,1015.874
2010-12-28,1014.377
2010-12-29,1015.959
2010-12-30,1016.088
2010-12-31,1010.225
2011-01-03,1027.733
2011-01-04,1014.072
2011-01-05,1022.369
2011-01-06,1019.578
2011-01-07,1015.87
2011-01-10,1018.765
2011-01-11,1022.383
2011-01-12,1031.111
2011-01-13,1029.6
2011-01-14,1039.109
2011-01-17,1039.109
2011-01-18,1042.124
2011-01-19,1020.949
2011-01-20,1014.326
2011-01-21,1011.149
2011-01-24,1019.957
2011-01-25,1022.699
2011-01-26,1033.073
2011-01-27,1039.312
2011-01-28,1016.11
2011-01-31,1021.558
2011-02-01,1041.183
2011-02-02,1036.854
2011-02-03,1039.973
2011-02-04,1041.362
2011-02-07,1051.402
2011-02-08,1056.817
2011-02-09,1052.807
2011-02-10,1055.024
2011-02-11,1065.735
2011-02-14,1068.445
2011-02-15,1062.982
2011-02-16,1073.635
2011-02-17,1080.597
2011-02-18,1080.469
2011-02-21,1080.469
2011-02-22,1054.402
2011-02-23,1039.003
2011-02-24,1039.781
2011-02-25,1060.945
2011-02-28,1065.797
2011-03-01,1046.621
2011-03-02,1049.849
2011-03-03,1070.172
2011-03-04,1062.295
2011-03-07,1048.881
2011-03-08,1064.627
2011-03-09,1062.559
2011-03-10,1038.669
2011-03-11,1044.037
2011-03-14,1037.117
2011-03-15,1028.568
2011-03-16,1015.938
2011-03-17,1021.809
2011-03-18,1030.912
2011-03-21,1051.522
2011-03-22,1044.593
2011-03-23,1044.983
2011-03-24,1052.141
2011-03-25,1060.243
2011-03-28,1056.273
2011-03-29,1064.373
2011-03-30,1076.171
2011-03-31,1079.972
2011-04-01,1086.711
2011-04-04,1088.579
2011-04-05,1092.317
2011-04-06,1095.711
2011-04-07,1089.669
2011-04-08,1079.628
2011-04-11,1071.129
2011-04-12,1059.543
2011-04-13,1058.991
2011-04-14,1061.705
2011-04-15,1071.386
2011-04-18,1056.119
2011-04-19,1060.147
2011-04-20,1077.221
2011-04-21,1083.296
2011-04-22,1083.296
2011-04-25,1082.293
2011-04-26,1094.053
2011-04-27,1100.637
2011-04-28,1104.205
2011-04-29,1105.827
2011-05-02,1098.154
2011-05-03,1088.926
2011-05-04,1077.915
2011-05-05,1073.935
2011-05-06,1075.34
2011-05-09,1083.322
2011-05-10,1097.867
2011-05-11,1082.831
2011-05-12,1090.145
2011-05-13,1076.456
2011-05-16,1066.216
2011-05-17,1061.543
2011-05-18,1075.375
2011-05-19,1077.414
2011-05-20,1069.386
2011-05-23,1052.722
2011-05-24,1049.748
2011-05-25,1057.654
2011-05-26,1067.113
2011-05-27,1074.757
2011-05-30,1074.757
2011-05-31,1088.304
2011-06-01,1057.411
2011-06-02,1055.61
2011-06-03,1042.323
2011-06-06,1028.639
2011-06-07,1031.866
2011-06-08,1023.013
2011-06-09,1027.478
2011-06-10,1012.118
2011-06-13,1010.661
2011-06-14,1030.449
2011-06-15,1013.301
2011-06-16,1015.834
2011-06-17,1019.37
2011-06-20,1027.893
2011-06-21,1045.899
2011-06-22,1039.584
2011-06-23,1036.508
2011-06-24,1028.972
2011-06-27,1034.797
2011-06-28,1048.257
2011-06-29,1056.352
2011-06-30,1064.871
2011-07-01,1082.835
2011-07-04,1082.835
2011-07-05,1081.261
2011-07-06,1086.95
2011-07-07,1101.479
2011-07-08,1093.458
2011-07-11,1070.615
2011-07-12,1067.163
2011-07-13,1071.948
2011-07-14,1057.471
2011-07-15,1062.945
2011-07-18,1047.828
2011-07-19,1067.029
2011-07-20,1067.941
2011-07-21,1080.575
2011-07-22,1080.074
2011-07-25,1069.995
2011-07-26,1063.193
2011-07-27,1035.093
2011-07-28,1030.089
2011-07-29,1027.771
2011-08-01,1022.227
2011-08-02,990.457
2011-08-03,993.239
2011-08-04,935.648
2011-08-05,919.995
2011-08-08,840.007
2011-08-09,897.361
2011-08-10,856.762
2011-08-11,902.665
2011-08-12,901.667
2011-08-15,930.141
2011-08-16,916.81
2011-08-17,915.344
2011-08-18,866.693
2011-08-19,851.536
2011-08-22,851.168
2011-08-23,884.873
2011-08-24,899.496
2011-08-25,878.965
2011-08-26,897.948
2011-08-29,937.957
2011-08-30,940.371
2011-08-31,943.21
2011-09-01,921.338
2011-09-02,890.378
2011-09-05,890.378
2011-09-06,885.235
2011-09-07,921.824
2011-09-08,905.866
2011-09-09,880.681
2011-09-12,886.744
2011-09-13,900.623
2011-09-14,915.094
2011-09-15,928.951
2011-09-16,929.043
2011-09-19,913.488
2011-09-20,901.03
2011-09-21,864.711
2011-09-22,838.266
2011-09-23,847.988
2011-09-26,866.633
2011-09-27,882.164
2011-09-28,850.618
2011-09-29,868.063
2011-09-30,844.047
2011-10-03,803.105
2011-10-04,843.843
2011-10-05,856.934
2011-10-06,878.709
2011-10-07,858.137
2011-10-10,893.479
2011-10-11,893.84
2011-10-12,908.703
2011-10-13,904.702
2011-10-14,921.435
2011-10-17,893.926
2011-10-18,922.162
2011-10-19,908.223
2011-10-20,912.819
2011-10-21,934.052
2011-10-24,960.253
2011-10-25,934.018
2011-10-26,949.46
2011-10-27,994.427
2011-10-28,988.699
2011-10-31,963.975
2011-11-01,929.883
2011-11-02,953.694
2011-11-03,976.122
2011-11-04,971.866
2011-11-07,972.859
2011-11-08,984.144
2011-11-09,940.325
2011-11-10,949.471
2011-11-11,971.372
2011-11-14,956.634
2011-11-15,966.296
2011-11-16,951.313
2011-11-17,936.565
2011-11-18,939.997
2011-11-21,921.484
2011-11-22,913.884
2011-11-23,887.804
2011-11-24,887.804
2011-11-25,882.616
2011-11-28,914.855
2011-11-29,914.01
2011-11-30,963.335
2011-12-01,955.926
2011-12-02,960.647
2011-12-05,974.303
2011-12-06,973.126
2011-12-07,975.273
2011-12-08,945.575
2011-12-09,970.73
2011-12-12,954.422
2011-12-13,937.963
2011-12-14,926.852
2011-12-15,937.217
2011-12-16,944.732
2011-12-19,927.413
2011-12-20,963.224
2011-12-21,970.096
2011-12-22,979.482
2011-12-23,983.904
2011-12-26,983.904
2011-12-27,986.321
2011-12-28,968.161
2011-12-29,982.185
2011-12-30,976.966
2012-01-02,976.966
2012-01-03,992.041
2012-01-04,988.468
2012-01-05,995.005
2012-01-06,993.664
2012-01-09,998.532
2012-01-10,1011.966
2012-01-11,1015.779
2012-01-12,1018.466
2012-01-13,1011.019
2012-01-16,1011.019
2012-01-17,1011.887
2012-01-18,1028.51
2012-01-19,1032.731
2012-01-20,1036.414
2012-01-23,1035.641
2012-01-24,1040.774
2012-01-25,1050.207
2012-01-26,1045.139
2012-01-27,1050.848
2012-01-30,1042.614
2012-01-31,1041.183
2012-02-01,1062.342
2012-02-02,1064.534
2012-02-03,1085.757
2012-02-06,1081.496
2012-02-07,1081.929
2012-02-08,1084.679
2012-02-09,1083.55
2012-02-10,1070.627
2012-02-13,1082.605
2012-02-14,1076.681
2012-02-15,1071.151
2012-02-16,1090.569
2012-02-17,1091.91
2012-02-20,1091.91
2012-02-21,1086.935
2012-02-22,1077.437
2012-02-23,1090.118
2012-02-24,1087.635
2012-02-27,1088.413
2012-02-28,1085.118
2012-02-29,1074.431
2012-03-01,1080.565
2012-03-02,1068.83
2012-03-05,1068.793
2012-03-06,1047.254
2012-03-07,1058.339
2012-03-08,1069.889
2012-03-09,1083.205
2012-03-12,1079.946
2012-03-13,1104.047
2012-03-14,1096.063
2012-03-15,1106.538
2012-03-16,1105.68
2012-03-19,1112.068
2012-03-20,1103.211
2012-03-21,1101.003
2012-03-22,1088.099
2012-03-23,1096.409
2012-03-26,1113.067
2012-03-27,1107.613
2012-03-28,1103.566
2012-03-29,1101.918
2012-03-30,1101.073
2012-04-02,1111.243
2012-04-03,1107.419
2012-04-04,1092.197
2012-04-05,1087.625
2012-04-06,1087.625
2012-04-09,1071.413
2012-04-10,1046.503
2012-04-11,1061.231
2012-04-12,1079.451
2012-04-13,1062.609
2012-04-16,1068.252
2012-04-17,1084.348
2012-04-18,1075.38
2012-04-19,1070.723
2012-04-20,1077.601
2012-04-23,1064.31
2012-04-24,1073.015
2012-04-25,1089.437
2012-04-26,1097.379
2012-04-27,1105.746
2012-04-30,1095.68
2012-05-01,1098.039
2012-05-02,1100.08
2012-05-03,1086.588
2012-05-04,1069.103
2012-05-07,1071.659
2012-05-08,1070.993
2012-05-09,1065.904
2012-05-10,1069.728
2012-05-11,1067.196
2012-05-14,1053.915
2012-05-15,1049.448
2012-05-16,1040.06
2012-05-17,1015.582
2012-05-18,1005.297
2012-05-21,1026.008
2012-05-22,1024.686
2012-05-23,1030.776
2012-05-24,1034.541
2012-05-25,1032.884
2012-05-28,1032.884
2012-05-29,1048.323
2012-05-30,1027.375
2012-05-31,1027.921
2012-06-01,997.898
2012-06-04,993.157
2012-06-05,1004.003
2012-06-06,1029.431
2012-06-07,1025.065
2012-06-08,1034.725
2012-06-11,1012.516
2012-06-12,1024.846
2012-06-13,1013.785
2012-06-14,1024.955
2012-06-15,1034.899
2012-06-18,1037.391
2012-06-19,1053.178
2012-06-20,1051.19
2012-06-21,1025.586
2012-06-22,1034.939
2012-06-25,1017.833
2012-06-26,1023.186
2012-06-27,1037.583
2012-06-28,1042.836
2012-06-29,1068.635
2012-07-02,1078.436
2012-07-03,1090.932
2012-07-04,1090.932
2012-07-05,1089.232
2012-07-06,1080.415
2012-07-09,1075.478
2012-07-10,1065.118
2012-07-11,1063.174
2012-07-12,1058.999
2012-07-13,1075.163
2012-07-16,1070.467
2012-07-17,1076.204
2012-07-18,1081.762
2012-07-19,1077.15
2012-07-20,1066.941
2012-07-23,1053.215
2012-07-24,1038.674
2012-07-25,1037.87
2012-07-26,1048.086
2012-07-27,1069.602
2012-07-30,1067.449
2012-07-31,1063.061
2012-08-01,1050.986
2012-08-02,1046.368
2012-08-03,1069.014
2012-08-06,1074.039
2012-08-07,1082.041
2012-08-08,1083.674
2012-08-09,1087.348
2012-08-10,1087.052
2012-08-13,1085.152
2012-08-14,1082.869
2012-08-15,1089.821
2012-08-16,1100.105
2012-08-17,1106.373
2012-08-20,1104.172
2012-08-21,1104.044
2012-08-22,1100.557
2012-08-23,1090.468
2012-08-24,1094.745
2012-08-27,1094.654
2012-08-28,1098.838
2012-08-29,1102.687
2012-08-30,1093.808
2012-08-31,1097.882
2012-09-03,1097.882
2012-09-04,1108.038
2012-09-05,1106.451
2012-09-06,1127.909
2012-09-07,1134.992
2012-09-10,1131.422
2012-09-11,1136.555
2012-09-12,1142.226
2012-09-13,1157.158
2012-09-14,1170.425
2012-09-17,1158.254
2012-09-18,1153.181
2012-09-19,1155.15
2012-09-20,1150.153
2012-09-21,1151.491
2012-09-24,1148.543
2012-09-25,1130.649
2012-09-26,1124.295
2012-09-27,1134.322
2012-09-28,1127.562
2012-10-01,1128.669
2012-10-02,1131.382
2012-10-03,1131.724
2012-10-04,1142.447
2012-10-05,1143.46
2012-10-08,1139.084
2012-10-09,1128.489
2012-10-10,1125.033
2012-10-11,1130.223
2012-10-12,1119.365
2012-10-15,1127.201
2012-10-16,1135.979
2012-10-17,1147.401
2012-10-18,1145.186
2012-10-19,1128.63
2012-10-22,1127.648
2012-10-23,1118.734
2012-10-24,1116.718
2012-10-25,1119.379
2012-10-26,1115.327
2012-10-29,1115.327
2012-10-30,1115.327
2012-10-31,1122.157
2012-11-01,1138.729
2012-11-02,1124.936
2012-11-05,1130.435
2012-11-06,1141.032
2012-11-07,1111.884
2012-11-08,1097.738
2012-11-09,1098.485
2012-11-12,1096.602
2012-11-13,1089.955
2012-11-14,1068.525
2012-11-15,1064.59
2012-11-16,1074.851
2012-11-19,1095.759
2012-11-20,1098.791
2012-11-21,1103.742
2012-11-22,1103.742
2012-11-23,1116.748
2012-11-26,1118.387
2012-11-27,1115.346
2012-11-28,1122.013
2012-11-29,1132.105
2012-11-30,1133.294
2012-12-03,1131.216
2012-12-04,1132.652
2012-12-05,1133.82
2012-12-06,1136.277
2012-12-07,1138.945
2012-12-10,1145.118
2012-12-11,1152.093
2012-12-12,1147.775
2012-12-13,1141.352
2012-12-14,1140.418
2012-12-17,1154.194
2012-12-18,1169.873
2012-12-19,1169.724
2012-12-20,1178.357
2012-12-21,1170.234
2012-12-24,1166.636
2012-12-25,1166.636
2012-12-26,1159.545
2012-12-27,1157.834
2012-12-28,1149.651
2012-12-31,1169.997
2013-01-01,1169.997
2013-01-02,1200.643
2013-01-03,1203.004
2013-01-04,1213.19
2013-01-07,1207.948
2013-01-08,1204.089
2013-01-09,1208.896
2013-01-10,1211.911
2013-01-11,1210.689
2013-01-14,1211.175
2013-01-15,1217.148
2013-01-16,1214.633
2013-01-17,1225.921
2013-01-18,1229.586
2013-01-21,1229.586
2013-01-22,1239.874
2013-01-23,1238.159
2013-01-24,1241.783
2013-01-25,1247.867
2013-01-28,1249.563
2013-01-29,1252.291
2013-01-30,1243.183
2013-01-31,1248.731
2013-02-01,1260.461
2013-02-04,1245.599
2013-02-05,1255.653
2013-02-06,1261.858
2013-02-07,1260.529
2013-02-08,1269.183
2013-02-11,1269.67
2013-02-12,1277.073
2013-02-13,1282.12
2013-02-14,1286.354
2013-02-15,1285.792
2013-02-18,1285.792
2013-02-19,1297.279
2013-02-20,1272.721
2013-02-21,1261.588
2013-02-22,1275.053
2013-02-25,1247.885
2013-02-26,1255.913
2013-02-27,1271.344
2013-02-28,1272.566
2013-03-01,1272.062
2013-03-04,1275.845
2013-03-05,1289.826
2013-03-06,1293.031
2013-03-07,1298.737
2013-03-08,1309.146
2013-03-11,1312.165
2013-03-12,1309.769
2013-03-13,1315.022
2013-03-14,1326.876
2013-03-15,1327.722
2013-03-18,1321.672
2013-03-19,1317.916
2013-03-20,1329.023
2013-03-21,1318.025
2013-03-22,1321.131
2013-03-25,1319.729
2013-03-26,1326.823
2013-03-27,1326.969
2013-03-28,1330.332
2013-03-29,1330.332
2013-04-01,1316.725
2013-04-02,1310.759
2013-04-03,1292.652
2013-04-04,1301.876
2013-04-05,1300.575
2013-04-08,1312.766
2013-04-09,1312.293
2013-04-10,1330.162
2013-04-11,1333.241
2013-04-12,1327.458
2013-04-15,1281.47
2013-04-16,1302.002
2013-04-17,1279.721
2013-04-18,1273.955
2013-04-19,1288.826
2013-04-22,1292.14
2013-04-23,1307.734
2013-04-24,1316.377
2013-04-25,1320.872
2013-04-26,1313.373
2013-04-29,1323.531
2013-04-30,1332.159
2013-05-01,1305.33
2013-05-02,1321.776
2013-05-03,1339.375
2013-05-06,1348.273
2013-05-07,1361.391
2013-05-08,1366.412
2013-05-09,1358.5
2013-05-10,1365.798
2013-05-13,1363.529
2013-05-14,1378.889
2013-05-15,1385.666
2013-05-16,1378.77
2013-05-17,1393.74
2013-05-20,1398.3
2013-05-21,1399.28
2013-05-22,1375.359
2013-05-23,1372.719
2013-05-24,1369.847
2013-05-27,1369.847
2013-05-28,1380.284
2013-05-29,1367.619
2013-05-30,1377.303
2013-05-31,1364.976
2013-06-03,1368.171
2013-06-04,1357.897
2013-06-05,1339.306
2013-06-06,1354.415
2013-06-07,1364.677
2013-06-10,1368.314
2013-06-11,1350.245
2013-06-12,1337.272
2013-06-13,1365.23
2013-06-14,1356.615
2013-06-17,1362.498
2013-06-18,1376.898
2013-06-19,1355.2
2013-06-20,1320.722
2013-06-21,1322.83
2013-06-24,1306.719
2013-06-25,1324.695
2013-06-26,1332.427
2013-06-27,1353.367
2013-06-28,1351.503
2013-07-01,1366.451
2013-07-02,1367.105
2013-07-03,1365.694
2013-07-04,1365.694
2013-07-05,1381.349
2013-07-08,1385.911
2013-07-09,1400.133
2013-07-10,1401.033
2013-07-11,1418.357
2013-07-12,1422.35
2013-07-15,1429.108
2013-07-16,1421.594
2013-07-17,1427.607
2013-07-18,1441.343
2013-07-19,1441.206
2013-07-22,1447.333
2013-07-23,1448.399
2013-07-24,1435.157
2013-07-25,1442.069
2013-07-26,1437.753
2013-07-29,1428.734
2013-07-30,1433.412
2013-07-31,1433.775
2013-08-01,1452.531
2013-08-02,1451.365
2013-08-05,1452.068
2013-08-06,1436.294
2013-08-07,1426.769
2013-08-08,1434.978
2013-08-09,1436.666
2013-08-12,1439.686
2013-08-13,1435.567
2013-08-14,1432.016
2013-08-15,1407.186
2013-08-16,1399.872
2013-08-19,1384.369
2013-08-20,1404.016
2013-08-21,1391.935
2013-08-22,1408.774
2013-08-23,1412.239
2013-08-26,1409.231
2013-08-27,1380.036
2013-08-28,1381.66
2013-08-29,1389.1
2013-08-30,1369.274
2013-09-02,1369.274
2013-09-03,1370.394
2013-09-04,1382.115
2013-09-05,1384.922
2013-09-06,1388.204
2013-09-09,1407.783
2013-09-10,1418.582
2013-09-11,1419.973
2013-09-12,1411.849
2013-09-13,1416.893
2013-09-16,1424.232
2013-09-17,1433.95
2013-09-18,1451.458
2013-09-19,1447.662
2013-09-20,1440.638
2013-09-23,1437.997
2013-09-24,1440.392
2013-09-25,1442.573
2013-09-26,1446.747
2013-09-27,1441.23
2013-09-30,1439.707
2013-10-01,1457.588
2013-10-02,1451.6
2013-10-03,1437.282
2013-10-04,1446.376
2013-10-07,1432.434
2013-10-08,1414.902
2013-10-09,1411.423
2013-10-10,1443.275
2013-10-11,1460.237
2013-10-14,1465.923
2013-10-15,1454.204
2013-10-16,1470.207
2013-10-17,1486.488
2013-10-18,1498.355
2013-10-21,1497.943
2013-10-22,1507.053
2013-10-23,1502.537
2013-10-24,1507.215
2013-10-25,1511.826
2013-10-28,1511.618
2013-10-29,1515.228
2013-10-30,1501.313
2013-10-31,1495.79
2013-11-01,1495.978
2013-11-04,1509.671
2013-11-05,1499.625
2013-11-06,1497.846
2013-11-07,1472.571
2013-11-08,1494.088
2013-11-11,1495.634
2013-11-12,1492.608
2013-11-13,1507.265
2013-11-14,1512.407
2013-11-15,1516.393
2013-11-18,1508.05
2013-11-19,1500.448
2013-11-20,1496.877
2013-11-21,1515.411
2013-11-22,1521.656
2013-11-25,1520.275
2013-11-26,1524.367
2013-11-27,1531.806
2013-11-28,1531.806
2013-11-29,1530.629
2013-12-02,1520.004
2013-12-03,1513.555
2013-12-04,1512.289
2013-12-05,1512.168
2013-12-06,1525.648
2013-12-09,1526.082
2013-12-10,1517.394
2013-12-11,1493.493
2013-12-12,1494.694
2013-12-13,1498.145
2013-12-16,1511.052
2013-12-17,1511.022
2013-12-18,1528.464
2013-12-19,1518.754
2013-12-20,1538.524
2013-12-23,1550.572
2013-12-24,1557.897
2013-12-25,1557.897
2013-12-26,1558.432
2013-12-27,1560.515
2013-12-30,1560.737
2013-12-31,1564.075
2014-01-01,1564.075
2014-01-02,1548.51
2014-01-03,1553.231
2014-01-06,1544.189
2014-01-07,1555.817
2014-01-08,1554.335
2014-01-09,1556.548
2014-01-10,1566.369
2014-01-13,1548.499
2014-01-14,1565.722
2014-01-15,1573.791
2014-01-16,1572.687
2014-01-17,1568.144
2014-01-20,1568.144
2014-01-21,1577.609
2014-01-22,1584.707
2014-01-23,1573.242
2014-01-24,1537.686
2014-01-27,1523.028
2014-01-28,1534.519
2014-01-29,1517.93
2014-01-30,1538.01
2014-01-31,1529.032
2014-02-03,1482.934
2014-02-04,1495.175
2014-02-05,1488.656
2014-02-06,1504.675
2014-02-07,1516.353
2014-02-10,1519.147
2014-02-11,1533.703
2014-02-12,1539.367
2014-02-13,1553.607
2014-02-14,1560.254
2014-02-17,1560.254
2014-02-18,1570.232
2014-02-19,1556.767
2014-02-20,1568.814
2014-02-21,1570.891
2014-02-24,1580.375
2014-02-25,1578.847
2014-02-26,1587.25
2014-02-27,1594.267
2014-02-28,1598.996
2014-03-03,1590.222
2014-03-04,1621.735
2014-03-05,1619.223
2014-03-06,1621.337
2014-03-07,1620.487
2014-03-10,1615.725
2014-03-11,1603.064
2014-03-12,1606.8
2014-03-13,1591.716
2014-03-14,1596.884
2014-03-17,1607.466
2014-03-18,1623.902
2014-03-19,1613.68
2014-03-20,1619.954
2014-03-21,1622.846
2014-03-24,1610.836
2014-03-25,1613.376
2014-03-26,1590.804
2014-03-27,1587.797
2014-03-28,1594.954
2014-03-31,1620.565
2014-04-01,1634.133
2014-04-02,1641.474
2014-04-03,1636.323
2014-04-04,1612.565
2014-04-07,1591.302
2014-04-08,1599.465
2014-04-09,1612.007
2014-04-10,1579.735
2014-04-11,1561.442
2014-04-14,1568.202
2014-04-15,1576.031
2014-04-16,1590.939
2014-04-17,1596.896
2014-04-18,1596.896
2014-04-21,1601.433
2014-04-22,1614.119
2014-04-23,1610.437
2014-04-24,1608.961
2014-04-25,1590.615
2014-04-28,1585.812
2014-04-29,1588.542
2014-04-30,1598.542
2014-05-01,1597.058
2014-05-02,1600.472
2014-05-05,1597.933
2014-05-06,1582.963
2014-05-07,1593.225
2014-05-08,1584.816
2014-05-09,1590.728
2014-05-12,1617.029
2014-05-13,1606.178
2014-05-14,1588.171
2014-05-15,1576.964
2014-05-16,1584.834
2014-05-19,1594.812
2014-05-20,1577.799
2014-05-21,1584.548
2014-05-22,1592.693
2014-05-23,1605.811
2014-05-26,1605.811
2014-05-27,1620.523
2014-05-28,1616.125
2014-05-29,1622.822
2014-05-30,1619.96
2014-06-02,1620.959
2014-06-03,1619.389
2014-06-04,1626.951
2014-06-05,1651.285
2014-06-06,1662.322
2014-06-09,1669.999
2014-06-10,1666.29
2014-06-11,1657.697
2014-06-12,1649.776
2014-06-13,1654.172
2014-06-16,1654.34
2014-06-17,1666.834
2014-06-18,1674.703
2014-06-19,1678.942
2014-06-20,1682.867
2014-06-23,1678.494
2014-06-24,1665.029
2014-06-25,1675.255
2014-06-26,1672.949
2014-06-27,1682.906
2014-06-30,1688.404
2014-07-01,1703.179
2014-07-02,1694.431
2014-07-03,1703.37
2014-07-04,1703.37
2014-07-07,1684.413
2014-07-08,1673.462
2014-07-09,1675.46
2014-07-10,1664.951
2014-07-11,1662.135
2014-07-14,1669.446
2014-07-15,1663.214
2014-07-16,1662.163
2014-07-17,1641.841
2014-07-18,1664.039
2014-07-21,1657.677
2014-07-22,1667.764
2014-07-23,1666.689
2014-07-24,1665.59
2014-07-25,1653.019
2014-07-28,1650.085
2014-07-29,1644.419
2014-07-30,1645.102
2014-07-31,1613.967
2014-08-01,1609.204
2014-08-04,1618.005
2014-08-05,1612.073
2014-08-06,1615.843
2014-08-07,1610.437
2014-08-08,1626.307
2014-08-11,1636.192
2014-08-12,1629.378
2014-08-13,1643.318
2014-08-14,1648.381
2014-08-15,1647.361
2014-08-18,1666.746
2014-08-19,1673.065
2014-08-20,1672.186
2014-08-21,1677.701
2014-08-22,1675.691
2014-08-25,1681.265
2014-08-26,1688.944
2014-08-27,1688.144
2014-08-28,1683.496
2014-08-29,1693.023
2014-09-01,1693.023
2014-09-02,1698.714
2014-09-03,1694.018
2014-09-04,1687.852
2014-09-05,1694.259
2014-09-08,1692.664
2014-09-09,1676.241
2014-09-10,1679.229
2014-09-11,1687.886
2014-09-12,1669.535
2014-09-15,1658.413
2014-09-16,1667.009
2014-09-17,1668.247
2014-09-18,1671.932
2014-09-19,1659.845
2014-09-22,1637.181
2014-09-23,1622.3
2014-09-24,1628.871
2014-09-25,1607.162
2014-09-26,1619.479
2014-09-29,1614.675
2014-09-30,1596.627
2014-10-01,1578.232
2014-10-02,1584.66
2014-10-03,1595.212
2014-10-06,1589.58
2014-10-07,1567.288
2014-10-08,1593.439
2014-10-09,1556.016
2014-10-10,1537.213
2014-10-13,1526.999
2014-10-14,1541.815
2014-10-15,1542.322
2014-10-16,1558.607
2014-10-17,1562.592
2014-10-20,1579.292
2014-10-21,1610.545
2014-10-22,1596.035
2014-10-23,1619.242
2014-10-24,1622.218
2014-10-27,1620.08
2014-10-28,1654.286
2014-10-29,1652.262
2014-10-30,1659.237
2014-10-31,1682.593
2014-11-03,1681.815
2014-11-04,1674.483
2014-11-05,1682.215
2014-11-06,1686.857
2014-11-07,1688.905
2014-11-10,1695.24
2014-11-11,1692.655
2014-11-12,1698.283
2014-11-13,1688.505
2014-11-14,1686.052
2014-11-17,1680.228
2014-11-18,1688.011
2014-11-19,1676.725
2014-11-20,1689.376
2014-11-21,1694.058
2014-11-24,1707.165
2014-11-25,1708.119
2014-11-26,1710.835
2014-11-27,1710.835
2014-11-28,1688.826
2014-12-01,1666.361
2014-12-02,1680.484
2014-12-03,1695.467
2014-12-04,1690.559
2014-12-05,1698.204
2014-12-08,1680.711
2014-12-09,1699.285
2014-12-10,1663.91
2014-12-11,1669.593
2014-12-12,1644.849
2014-12-15,1627.863
2014-12-16,1628.092
2014-12-17,1670.669
2014-12-18,1694.032
2014-12-19,1702.871
2014-12-22,1712.159
2014-12-23,1718.496
2014-12-24,1720.293
2014-12-25,1720.293
2014-12-26,1729.276
2014-12-29,1740.373
2014-12-30,1733.6
2014-12-31,1715.54
2015-01-01,1715.54
2015-01-02,1712.633
2015-01-05,1686.119
2015-01-06,1666.083
2015-01-07,1682.648
2015-01-08,1707.965
2015-01-09,1691.58
2015-01-12,1683.6
2015-01-13,1683.461
2015-01-14,1678.705
2015-01-15,1659.161
2015-01-16,1684.582
2015-01-19,1684.582
2015-01-20,1673.097
2015-01-21,1676.766
2015-01-22,1710.398
2015-01-23,1702.228
2015-01-26,1719.287
2015-01-27,1710.827
2015-01-28,1685.861
2015-01-29,1700.534
2015-01-30,1673.005
2015-02-02,1690.413
2015-02-03,1724.12
2015-02-04,1712.639
2015-02-05,1734.575
2015-02-06,1726.958
2015-02-09,1715.668
2015-02-10,1722.915
2015-02-11,1718.413
2015-02-12,1738.453
2015-02-13,1745.145
2015-02-16,1745.145
2015-02-17,1746.602
2015-02-18,1751.822
2015-02-19,1748.316
2015-02-20,1756.865
2015-02-23,1757.595
2015-02-24,1758.613
2015-02-25,1758.332
2015-02-26,1755.648
2015-02-27,1751.236
2015-03-02,1761.781
2015-03-03,1754.634
2015-03-04,1746.314
2015-03-05,1747.548
2015-03-06,1721.909
2015-03-09,1727.88
2015-03-10,1708.156
2015-03-11,1718.483
2015-03-12,1744.489
2015-03-13,1735.76
2015-03-16,1747.884
2015-03-17,1750.814
2015-03-18,1770.62
2015-03-19,1765.269
2015-03-20,1788.618
2015-03-23,1787.077
2015-03-24,1780.937
2015-03-25,1750.691
2015-03-26,1745.445
2015-03-27,1751.444
2015-03-30,1776.048
2015-03-31,1770.826
2015-04-01,1769.612
2015-04-02,1777.576
