Date,JAPAN LARGE VALUE Large Cap
2005-11-10,765.023
2005-11-11,768.35
2005-11-14,753.166
2005-11-15,748.574
2005-11-16,756.537
2005-11-17,773.433
2005-11-18,780.415
2005-11-21,781.332
2005-11-22,777.051
2005-11-23,780.522
2005-11-24,772.736
2005-11-25,776.256
2005-11-28,787.257
2005-11-29,783.635
2005-11-30,777.449
2005-12-01,782.777
2005-12-02,794.221
2005-12-05,794.788
2005-12-06,790.273
2005-12-07,795.599
2005-12-08,784.389
2005-12-09,791.161
2005-12-12,806.066
2005-12-13,812.031
2005-12-14,819.473
2005-12-15,809.701
2005-12-16,814.681
2005-12-19,816.693
2005-12-20,820.146
2005-12-21,826.632
2005-12-22,834.237
2005-12-23,836.496
2005-12-26,837.072
2005-12-27,825.485
2005-12-28,831.775
2005-12-29,831.685
2005-12-30,824.222
2006-01-02,824.222
2006-01-03,834.009
2006-01-04,847.047
2006-01-05,858.367
2006-01-06,864.818
2006-01-09,867.239
2006-01-10,851.797
2006-01-11,861.541
2006-01-12,866.159
2006-01-13,856.986
2006-01-16,842.854
2006-01-17,824.802
2006-01-18,808.471
2006-01-19,827.019
2006-01-20,832.347
2006-01-23,824.972
2006-01-24,832.53
2006-01-25,823.577
2006-01-26,832.378
2006-01-27,846.499
2006-01-30,848.174
2006-01-31,857.049
2006-02-01,842.76
2006-02-02,845.736
2006-02-03,834.832
2006-02-06,839.805
2006-02-07,845.905
2006-02-08,824.787
2006-02-09,830.637
2006-02-10,829.658
2006-02-13,818.019
2006-02-14,829.214
2006-02-15,825.773
2006-02-16,831.048
2006-02-17,820.865
2006-02-20,814.554
2006-02-21,822.37
2006-02-22,821.565
2006-02-23,844.454
2006-02-24,847.839
2006-02-27,861.277
2006-02-28,865.55
2006-03-01,853.391
2006-03-02,855.078
2006-03-03,844.848
2006-03-06,844.346
2006-03-07,840.882
2006-03-08,835.208
2006-03-09,849.77
2006-03-10,839.012
2006-03-13,849.652
2006-03-14,858.52
2006-03-15,860.954
2006-03-16,855.469
2006-03-17,872.155
2006-03-20,882.876
2006-03-21,877.144
2006-03-22,875.952
2006-03-23,865.342
2006-03-24,870.857
2006-03-27,881.432
2006-03-28,882.75
2006-03-29,878.161
2006-03-30,890.974
2006-03-31,884.854
2006-04-03,895.348
2006-04-04,896.8
2006-04-05,897.793
2006-04-06,914.423
2006-04-07,915.956
2006-04-10,911.05
2006-04-11,907.294
2006-04-12,896.085
2006-04-13,896.084
2006-04-14,896.169
2006-04-17,892.046
2006-04-18,901.962
2006-04-19,904.036
2006-04-20,910.931
2006-04-21,925.929
2006-04-24,918.169
2006-04-25,920.248
2006-04-26,920.774
2006-04-27,932.098
2006-04-28,923.139
2006-05-01,937.952
2006-05-02,948.246
2006-05-03,944.741
2006-05-04,945.448
2006-05-05,955.505
2006-05-08,971.762
2006-05-09,970.635
2006-05-10,963.217
2006-05-11,955.398
2006-05-12,944.097
2006-05-15,942.967
2006-05-16,928.947
2006-05-17,939.361
2006-05-18,914.909
2006-05-19,903.391
2006-05-22,892.567
2006-05-23,881.7
2006-05-24,888.77
2006-05-25,878.584
2006-05-26,892.464
2006-05-29,895.826
2006-05-30,902.311
2006-05-31,880.754
2006-06-01,886.479
2006-06-02,908.25
2006-06-05,897.443
2006-06-06,872.729
2006-06-07,854.523
2006-06-08,820.418
2006-06-09,830.543
2006-06-12,829.458
2006-06-13,794.742
2006-06-14,802.457
2006-06-15,807.859
2006-06-16,832.93
2006-06-19,827.567
2006-06-20,824.903
2006-06-21,822.962
2006-06-22,839.493
2006-06-23,832.224
2006-06-26,833.151
2006-06-27,833.914
2006-06-28,820.474
2006-06-29,834.182
2006-06-30,870.77
2006-07-03,868.264
2006-07-04,874.233
2006-07-05,858.584
2006-07-06,856.001
2006-07-07,868.504
2006-07-10,880.145
2006-07-11,875.457
2006-07-12,854.876
2006-07-13,852.754
2006-07-14,829.419
2006-07-17,823.754
2006-07-18,802.398
2006-07-19,805.011
2006-07-20,834.179
2006-07-21,831.604
2006-07-24,828.762
2006-07-25,841.431
2006-07-26,835.485
2006-07-27,857.673
2006-07-28,869.913
2006-07-31,873.696
2006-08-01,866.96
2006-08-02,871.636
2006-08-03,870.17
2006-08-04,877.181
2006-08-07,856.888
2006-08-08,870.262
2006-08-09,879.102
2006-08-10,878.038
2006-08-11,869.168
2006-08-14,876.699
2006-08-15,880.499
2006-08-16,896.911
2006-08-17,900.364
2006-08-18,903.777
2006-08-21,892.859
2006-08-22,898.078
2006-08-23,895.842
2006-08-24,888.124
2006-08-25,879.84
2006-08-28,873.508
2006-08-29,884.628
2006-08-30,882.377
2006-08-31,892.19
2006-09-01,888.718
2006-09-04,908.398
2006-09-05,906.824
2006-09-06,899.46
2006-09-07,882.883
2006-09-08,883.2
2006-09-11,863.966
2006-09-12,859.488
2006-09-13,862.002
2006-09-14,875.623
2006-09-15,870.885
2006-09-18,867.785
2006-09-19,870.301
2006-09-20,860.215
2006-09-21,869.905
2006-09-22,862.253
2006-09-25,860.212
2006-09-26,854.455
2006-09-27,874.327
2006-09-28,876.23
2006-09-29,876.935
2006-10-02,889.932
2006-10-03,886.508
2006-10-04,881.674
2006-10-05,904.87
2006-10-06,897.916
2006-10-09,896.71
2006-10-10,895.678
2006-10-11,896.263
2006-10-12,892.956
2006-10-13,894.307
2006-10-16,903.524
2006-10-17,900.98
2006-10-18,897.925
2006-10-19,901.19
2006-10-20,906.654
2006-10-23,909.932
2006-10-24,911.105
2006-10-25,909.862
2006-10-26,919.631
2006-10-27,921.088
2006-10-30,906.047
2006-10-31,904.831
2006-11-01,909.306
2006-11-02,908.292
2006-11-03,900.907
2006-11-06,899.402
2006-11-07,910.174
2006-11-08,903.545
2006-11-09,898.867
2006-11-10,901.215
2006-11-13,890.509
2006-11-14,905.243
2006-11-15,899.875
2006-11-16,895.063
2006-11-17,897.024
2006-11-20,873.938
2006-11-21,875.848
2006-11-22,890.851
2006-11-23,894.456
2006-11-24,888.747
2006-11-27,893.009
2006-11-28,889.179
2006-11-29,903.686
2006-11-30,921.582
2006-12-01,924.0
2006-12-04,921.669
2006-12-05,923.174
2006-12-06,936.067
2006-12-07,938.38
2006-12-08,931.966
2006-12-11,928.148
2006-12-12,933.784
2006-12-13,934.256
2006-12-14,938.542
2006-12-15,940.632
2006-12-18,945.726
2006-12-19,937.076
2006-12-20,949.847
2006-12-21,955.162
2006-12-22,956.617
2006-12-25,953.468
2006-12-26,956.053
2006-12-27,962.409
2006-12-28,963.023
2006-12-29,964.469
2007-01-01,964.469
2007-01-02,967.147
2007-01-03,962.772
2007-01-04,974.754
2007-01-05,960.744
2007-01-08,961.878
2007-01-09,963.621
2007-01-10,942.537
2007-01-11,933.019
2007-01-12,950.158
2007-01-15,957.458
2007-01-16,953.649
2007-01-17,954.579
2007-01-18,955.877
2007-01-19,955.336
2007-01-22,962.904
2007-01-23,967.681
2007-01-24,980.308
2007-01-25,973.302
2007-01-26,971.444
2007-01-29,972.346
2007-01-30,974.601
2007-01-31,973.13
2007-02-01,986.974
2007-02-02,985.036
2007-02-05,974.056
2007-02-06,990.267
2007-02-07,991.603
2007-02-08,982.258
2007-02-09,994.208
2007-02-12,993.31
2007-02-13,1005.087
2007-02-14,1010.605
2007-02-15,1026.254
2007-02-16,1025.501
2007-02-19,1023.501
2007-02-20,1024.394
2007-02-21,1015.043
2007-02-22,1017.094
2007-02-23,1027.878
2007-02-26,1036.64
2007-02-27,1053.823
2007-02-28,1019.577
2007-03-01,1019.106
2007-03-02,1011.53
2007-03-05,988.058
2007-03-06,1006.529
2007-03-07,1002.148
2007-03-08,1016.301
2007-03-09,1012.641
2007-03-12,1022.619
2007-03-13,1017.478
2007-03-14,993.957
2007-03-15,1001.779
2007-03-16,997.774
2007-03-19,1004.008
2007-03-20,1011.927
2007-03-21,1007.59
2007-03-22,1021.875
2007-03-23,1029.841
2007-03-26,1026.67
2007-03-27,1022.336
2007-03-28,1026.535
2007-03-29,1014.801
2007-03-30,1010.775
2007-04-02,994.912
2007-04-03,998.866
2007-04-04,1014.063
2007-04-05,1005.765
2007-04-06,1000.848
2007-04-09,1006.546
2007-04-10,1006.904
2007-04-11,1008.443
2007-04-12,1003.355
2007-04-13,984.235
2007-04-16,994.12
2007-04-17,995.814
2007-04-18,1013.006
2007-04-19,1000.203
2007-04-20,997.955
2007-04-23,998.167
2007-04-24,1000.136
2007-04-25,986.593
2007-04-26,985.009
2007-04-27,984.628
2007-04-30,984.446
2007-05-01,978.563
2007-05-02,980.699
2007-05-03,978.906
2007-05-04,979.802
2007-05-07,998.736
2007-05-08,996.085
2007-05-09,1004.936
2007-05-10,990.609
2007-05-11,987.952
2007-05-14,997.136
2007-05-15,991.289
2007-05-16,991.408
2007-05-17,981.935
2007-05-18,977.472
2007-05-21,982.689
2007-05-22,990.507
2007-05-23,992.428
2007-05-24,993.606
2007-05-25,977.309
2007-05-28,983.019
2007-05-29,989.253
2007-05-30,989.801
2007-05-31,1000.0
2007-06-01,1007.438
2007-06-04,1013.238
2007-06-05,1017.344
2007-06-06,1026.457
2007-06-07,1022.09
2007-06-08,1004.723
2007-06-11,1007.802
2007-06-12,1003.167
2007-06-13,992.866
2007-06-14,993.681
2007-06-15,999.337
2007-06-18,1004.627
2007-06-19,1000.441
2007-06-20,1001.351
2007-06-21,1003.431
2007-06-22,992.623
2007-06-25,989.424
2007-06-26,995.843
2007-06-27,985.369
2007-06-28,987.293
2007-06-29,998.903
2007-07-02,1010.877
2007-07-03,1013.659
2007-07-04,1009.624
2007-07-05,1011.246
2007-07-06,1003.27
2007-07-09,1010.876
2007-07-10,1019.689
2007-07-11,1007.439
2007-07-12,1001.41
2007-07-13,1016.009
2007-07-16,1017.424
2007-07-17,1012.247
2007-07-18,1003.272
2007-07-19,1003.375
2007-07-20,1015.402
2007-07-23,1001.916
2007-07-24,1013.024
2007-07-25,1008.535
2007-07-26,1006.794
2007-07-27,991.035
2007-07-30,993.03
2007-07-31,987.746
2007-08-01,971.392
2007-08-02,964.161
2007-08-03,972.312
2007-08-06,973.938
2007-08-07,964.689
2007-08-08,959.245
2007-08-09,973.757
2007-08-10,951.184
2007-08-13,946.859
2007-08-14,954.809
2007-08-15,934.305
2007-08-16,946.778
2007-08-17,896.799
2007-08-20,916.763
2007-08-21,936.741
2007-08-22,926.036
2007-08-23,943.894
2007-08-24,941.038
2007-08-27,942.022
2007-08-28,948.478
2007-08-29,932.646
2007-08-30,931.438
2007-08-31,954.231
2007-09-03,952.78
2007-09-04,945.73
2007-09-05,938.674
2007-09-06,938.519
2007-09-07,947.48
2007-09-10,932.185
2007-09-11,928.286
2007-09-12,926.726
2007-09-13,917.207
2007-09-14,932.421
2007-09-17,932.827
2007-09-18,905.981
2007-09-19,935.543
2007-09-20,953.045
2007-09-21,937.276
2007-09-24,940.862
2007-09-25,961.818
2007-09-26,947.77
2007-09-27,966.041
2007-09-28,972.847
2007-10-01,971.885
2007-10-02,981.865
2007-10-03,987.685
2007-10-04,983.42
2007-10-05,983.723
2007-10-08,976.36
2007-10-09,978.751
2007-10-10,975.568
2007-10-11,982.118
2007-10-12,975.286
2007-10-15,967.599
2007-10-16,957.105
2007-10-17,940.313
2007-10-18,958.683
2007-10-19,948.957
2007-10-22,940.454
2007-10-23,939.296
2007-10-24,939.404
2007-10-25,926.688
2007-10-26,948.394
2007-10-29,969.112
2007-10-30,964.591
2007-10-31,968.757
2007-11-01,985.825
2007-11-02,961.858
2007-11-05,949.05
2007-11-06,949.212
2007-11-07,953.706
2007-11-08,932.206
2007-11-09,934.929
2007-11-12,923.521
2007-11-13,911.816
2007-11-14,927.187
2007-11-15,933.892
2007-11-16,919.113
2007-11-19,915.128
2007-11-20,921.417
2007-11-21,916.664
2007-11-22,914.936
2007-11-23,919.178
2007-11-26,936.904
2007-11-27,941.514
2007-11-28,925.581
2007-11-29,953.297
2007-11-30,954.917
2007-12-03,957.993
2007-12-04,957.211
2007-12-05,953.413
2007-12-06,968.72
2007-12-07,970.535
2007-12-10,970.357
2007-12-11,976.517
2007-12-12,963.427
2007-12-13,935.881
2007-12-14,912.558
2007-12-17,898.882
2007-12-18,899.137
2007-12-19,890.269
2007-12-20,897.502
2007-12-21,894.122
2007-12-24,890.447
2007-12-25,906.081
2007-12-26,914.08
2007-12-27,907.639
2007-12-28,902.307
2007-12-31,913.615
2008-01-01,913.615
2008-01-02,929.93
2008-01-03,931.968
2008-01-04,902.305
2008-01-07,889.234
2008-01-08,888.677
2008-01-09,905.565
2008-01-10,889.095
2008-01-11,882.098
2008-01-14,890.346
2008-01-15,887.015
2008-01-16,861.253
2008-01-17,873.442
2008-01-18,872.926
2008-01-21,851.176
2008-01-22,794.262
2008-01-23,825.632
2008-01-24,839.1
2008-01-25,878.246
2008-01-28,852.624
2008-01-29,873.451
2008-01-30,864.933
2008-01-31,889.044
2008-02-01,881.764
2008-02-04,898.024
2008-02-05,891.401
2008-02-06,860.371
2008-02-07,867.836
2008-02-08,852.11
2008-02-11,857.657
2008-02-12,856.852
2008-02-13,846.91
2008-02-14,873.415
2008-02-15,880.956
2008-02-18,871.49
2008-02-19,888.805
2008-02-20,856.715
2008-02-21,876.634
2008-02-22,871.469
2008-02-25,880.811
2008-02-26,880.241
2008-02-27,900.642
2008-02-28,896.822
2008-02-29,891.96
2008-03-03,865.351
2008-03-04,866.004
2008-03-05,855.319
2008-03-06,874.987
2008-03-07,849.106
2008-03-10,848.548
2008-03-11,844.64
2008-03-12,865.076
2008-03-13,851.541
2008-03-14,838.018
2008-03-17,831.93
2008-03-18,829.073
2008-03-19,841.38
2008-03-20,846.193
2008-03-21,864.023
2008-03-24,851.299
2008-03-25,868.215
2008-03-26,879.767
2008-03-27,861.644
2008-03-28,874.448
2008-03-31,850.488
2008-04-01,843.457
2008-04-02,873.301
2008-04-03,890.39
2008-04-04,887.423
2008-04-07,887.603
2008-04-08,874.967
2008-04-09,865.387
2008-04-10,868.902
2008-04-11,886.416
2008-04-14,866.015
2008-04-15,872.411
2008-04-16,881.101
2008-04-17,886.708
2008-04-18,876.014
2008-04-21,908.078
2008-04-22,893.688
2008-04-23,890.22
2008-04-24,881.038
2008-04-25,904.449
2008-04-28,921.102
2008-04-29,931.082
2008-04-30,914.951
2008-05-01,907.725
2008-05-02,915.126
2008-05-05,916.344
2008-05-06,922.837
2008-05-07,933.57
2008-05-08,931.613
2008-05-09,914.714
2008-05-12,906.254
2008-05-13,910.328
2008-05-14,907.658
2008-05-15,926.066
2008-05-16,938.815
2008-05-19,942.49
2008-05-20,942.133
2008-05-21,922.553
2008-05-22,922.575
2008-05-23,923.679
2008-05-26,899.442
2008-05-27,913.639
2008-05-28,892.972
2008-05-29,908.649
2008-05-30,929.671
2008-06-02,950.559
2008-06-03,933.16
2008-06-04,953.548
2008-06-05,941.061
2008-06-06,952.59
2008-06-09,922.605
2008-06-10,905.363
2008-06-11,916.345
2008-06-12,885.123
2008-06-13,893.058
2008-06-16,910.908
2008-06-17,911.333
2008-06-18,919.339
2008-06-19,892.3
2008-06-20,887.12
2008-06-23,874.653
2008-06-24,875.299
2008-06-25,869.704
2008-06-26,875.77
2008-06-27,869.253
2008-06-30,871.709
2008-07-01,874.922
2008-07-02,863.219
2008-07-03,854.584
2008-07-04,854.712
2008-07-07,858.959
2008-07-08,845.802
2008-07-09,849.9
2008-07-10,855.005
2008-07-11,856.033
2008-07-14,843.802
2008-07-15,840.862
2008-07-16,835.304
2008-07-17,836.001
2008-07-18,822.381
2008-07-21,821.458
2008-07-22,847.533
2008-07-23,847.454
2008-07-24,872.194
2008-07-25,848.706
2008-07-28,852.214
2008-07-29,832.937
2008-07-30,846.768
2008-07-31,850.138
2008-08-01,838.119
2008-08-04,821.201
2008-08-05,820.151
2008-08-06,829.29
2008-08-07,816.511
2008-08-08,815.191
2008-08-11,832.396
2008-08-12,832.096
2008-08-13,827.434
2008-08-14,815.519
2008-08-15,815.044
2008-08-18,826.38
2008-08-19,810.387
2008-08-20,802.134
2008-08-21,808.294
2008-08-22,790.932
2008-08-25,809.553
2008-08-26,802.341
2008-08-27,798.691
2008-08-28,800.818
2008-08-29,830.561
2008-09-01,816.456
2008-09-02,801.548
2008-09-03,815.265
2008-09-04,810.056
2008-09-05,801.926
2008-09-08,816.361
2008-09-09,805.635
2008-09-10,807.946
2008-09-11,795.657
2008-09-12,794.322
2008-09-15,801.873
2008-09-16,768.597
2008-09-17,772.487
2008-09-18,748.422
2008-09-19,769.883
2008-09-22,787.713
2008-09-23,795.536
2008-09-24,794.318
2008-09-25,789.007
2008-09-26,794.226
2008-09-29,784.94
2008-09-30,744.421
2008-10-01,762.913
2008-10-02,751.649
2008-10-03,724.899
2008-10-06,727.404
2008-10-07,697.523
2008-10-08,661.709
2008-10-09,658.649
2008-10-10,610.348
2008-10-13,604.081
2008-10-14,677.587
2008-10-15,684.897
2008-10-16,624.894
2008-10-17,645.4
2008-10-20,669.729
2008-10-21,700.142
2008-10-22,664.015
2008-10-23,664.582
2008-10-24,649.55
2008-10-27,600.615
2008-10-28,615.426
2008-10-29,643.389
2008-10-30,700.837
2008-10-31,658.19
2008-11-03,653.949
2008-11-04,680.423
2008-11-05,725.033
2008-11-06,686.017
2008-11-07,658.291
2008-11-10,684.763
2008-11-11,671.028
2008-11-12,672.24
2008-11-13,639.011
2008-11-14,644.159
2008-11-17,649.673
2008-11-18,631.293
2008-11-19,632.176
2008-11-20,611.805
2008-11-21,625.379
2008-11-24,616.004
2008-11-25,644.001
2008-11-26,634.383
2008-11-27,640.612
2008-11-28,651.972
2008-12-01,656.92
2008-12-02,622.238
2008-12-03,627.467
2008-12-04,618.967
2008-12-05,619.091
2008-12-08,633.446
2008-12-09,646.697
2008-12-10,665.518
2008-12-11,690.205
2008-12-12,654.441
2008-12-15,692.624
2008-12-16,679.435
2008-12-17,702.262
2008-12-18,690.96
2008-12-19,685.539
2008-12-22,691.319
2008-12-23,689.907
2008-12-24,667.049
2008-12-25,679.369
2008-12-26,687.902
2008-12-29,699.572
2008-12-30,703.081
2008-12-31,699.436
2009-01-01,699.436
2009-01-02,696.937
2009-01-05,699.228
2009-01-06,692.276
2009-01-07,726.627
2009-01-08,714.324
2009-01-09,718.548
2009-01-12,726.643
2009-01-13,684.351
2009-01-14,696.277
2009-01-15,666.74
2009-01-16,681.739
2009-01-19,686.421
2009-01-20,681.528
2009-01-21,682.946
2009-01-22,676.623
2009-01-23,653.251
2009-01-26,647.465
2009-01-27,689.891
2009-01-28,685.27
2009-01-29,697.418
2009-01-30,673.569
2009-02-02,662.677
2009-02-03,665.821
2009-02-04,681.901
2009-02-05,675.494
2009-02-06,670.84
2009-02-09,666.194
2009-02-10,666.177
2009-02-11,672.744
2009-02-12,652.2
2009-02-13,645.616
2009-02-16,647.394
2009-02-17,633.948
2009-02-18,620.113
2009-02-19,621.97
2009-02-20,613.969
2009-02-23,605.508
2009-02-24,590.076
2009-02-25,605.019
2009-02-26,591.839
2009-02-27,606.016
2009-03-02,587.551
2009-03-03,575.789
2009-03-04,570.08
2009-03-05,584.109
2009-03-06,568.249
2009-03-09,551.629
2009-03-10,548.473
2009-03-11,568.106
2009-03-12,548.273
2009-03-13,570.657
2009-03-16,581.152
2009-03-17,594.686
2009-03-18,603.447
2009-03-19,628.873
2009-03-20,613.607
2009-03-23,629.271
2009-03-24,643.827
2009-03-25,650.221
2009-03-26,656.749
2009-03-27,658.036
2009-03-30,634.744
2009-03-31,610.034
2009-04-01,631.49
2009-04-02,658.192
2009-04-03,667.688
2009-04-06,660.569
2009-04-07,663.314
2009-04-08,653.282
2009-04-09,674.506
2009-04-10,683.114
2009-04-13,688.875
2009-04-14,689.151
2009-04-15,681.308
2009-04-16,678.439
2009-04-17,697.834
2009-04-20,707.301
2009-04-21,687.026
2009-04-22,688.617
2009-04-23,698.362
2009-04-24,694.744
2009-04-27,702.479
2009-04-28,681.9
2009-04-29,679.123
2009-04-30,694.378
2009-05-01,696.739
2009-05-04,696.318
2009-05-05,700.016
2009-05-06,701.079
2009-05-07,737.992
2009-05-08,741.105
2009-05-11,751.304
2009-05-12,743.803
2009-05-13,748.075
2009-05-14,725.233
2009-05-15,744.681
2009-05-18,722.175
2009-05-19,739.472
2009-05-20,752.7
2009-05-21,754.733
2009-05-22,748.752
2009-05-25,749.96
2009-05-26,752.029
2009-05-27,759.681
2009-05-28,752.702
2009-05-29,763.242
2009-06-01,768.438
2009-06-02,774.193
2009-06-03,773.532
2009-06-04,763.666
2009-06-05,757.592
2009-06-08,763.488
2009-06-09,762.676
2009-06-10,774.425
2009-06-11,779.332
2009-06-12,783.9
2009-06-15,777.889
2009-06-16,759.982
2009-06-17,772.849
2009-06-18,755.017
2009-06-19,763.902
2009-06-22,770.651
2009-06-23,757.18
2009-06-24,758.961
2009-06-25,764.925
2009-06-26,776.306
2009-06-29,759.797
2009-06-30,765.999
2009-07-01,762.597
2009-07-02,763.835
2009-07-03,760.704
2009-07-06,764.107
2009-07-07,757.297
2009-07-08,746.275
2009-07-09,743.632
2009-07-10,747.67
2009-07-13,732.359
2009-07-14,744.598
2009-07-15,733.542
2009-07-16,742.144
2009-07-17,743.517
2009-07-20,739.861
2009-07-21,767.333
2009-07-22,769.159
2009-07-23,763.215
2009-07-24,773.881
2009-07-27,777.236
2009-07-28,787.622
2009-07-29,783.459
2009-07-30,786.184
2009-07-31,802.232
2009-08-03,808.589
2009-08-04,809.431
2009-08-05,804.446
2009-08-06,807.72
2009-08-07,791.394
2009-08-10,803.708
2009-08-11,817.134
2009-08-12,800.616
2009-08-13,814.296
2009-08-14,827.05
2009-08-17,805.619
2009-08-18,803.59
2009-08-19,807.126
2009-08-20,815.007
2009-08-21,801.231
2009-08-24,818.306
2009-08-25,817.492
2009-08-26,824.985
2009-08-27,820.289
2009-08-28,825.0
2009-08-31,826.988
2009-09-01,825.418
2009-09-02,813.483
2009-09-03,806.749
2009-09-04,798.351
2009-09-07,805.281
2009-09-08,811.382
2009-09-09,806.721
2009-09-10,825.289
2009-09-11,827.399
2009-09-14,811.731
2009-09-15,805.724
2009-09-16,807.262
2009-09-17,812.337
2009-09-18,814.893
2009-09-21,806.809
2009-09-22,816.458
2009-09-23,814.314
2009-09-24,819.027
2009-09-25,807.924
2009-09-28,791.227
2009-09-29,786.86
2009-09-30,797.268
2009-10-01,786.064
2009-10-02,770.488
2009-10-05,764.119
2009-10-06,777.816
2009-10-07,788.761
2009-10-08,797.879
2009-10-09,797.279
2009-10-12,794.658
2009-10-13,799.967
2009-10-14,794.501
2009-10-15,793.673
2009-10-16,785.593
2009-10-19,791.748
2009-10-20,796.929
2009-10-21,793.795
2009-10-22,785.89
2009-10-23,774.178
2009-10-26,782.099
2009-10-27,769.181
2009-10-28,772.814
2009-10-29,767.394
2009-10-30,787.333
2009-11-02,773.038
2009-11-03,774.45
2009-11-04,773.063
2009-11-05,769.904
2009-11-06,775.404
2009-11-09,770.412
2009-11-10,771.724
2009-11-11,774.331
2009-11-12,768.406
2009-11-13,775.476
2009-11-16,772.961
2009-11-17,773.252
2009-11-18,767.108
2009-11-19,755.583
2009-11-20,754.713
2009-11-23,754.67
2009-11-24,750.849
2009-11-25,763.567
2009-11-26,769.153
2009-11-27,749.619
2009-11-30,783.386
2009-12-01,792.138
2009-12-02,787.502
2009-12-03,804.499
2009-12-04,791.47
2009-12-07,799.264
2009-12-08,809.524
2009-12-09,800.82
2009-12-10,788.312
2009-12-11,789.3
2009-12-14,792.964
2009-12-15,781.41
2009-12-16,800.783
2009-12-17,794.136
2009-12-18,783.754
2009-12-21,780.808
2009-12-22,783.757
2009-12-23,786.843
2009-12-24,794.574
2009-12-25,788.937
2009-12-28,793.665
2009-12-29,792.886
2009-12-30,780.394
2009-12-31,776.915
2010-01-01,776.915
2010-01-04,788.758
2010-01-05,799.729
2010-01-06,805.961
2010-01-07,804.101
2010-01-08,815.136
2010-01-11,824.18
2010-01-12,847.412
2010-01-13,835.307
2010-01-14,853.369
2010-01-15,865.503
2010-01-18,856.811
2010-01-19,844.84
2010-01-20,840.174
2010-01-21,851.099
2010-01-22,849.432
2010-01-25,843.269
2010-01-26,830.972
2010-01-27,823.01
2010-01-28,818.521
2010-01-29,799.864
2010-02-01,798.084
2010-02-02,816.52
2010-02-03,806.651
2010-02-04,804.202
2010-02-05,798.551
2010-02-08,791.665
2010-02-09,791.874
2010-02-10,789.064
2010-02-11,789.592
2010-02-12,798.357
2010-02-15,786.728
2010-02-16,786.684
2010-02-17,796.544
2010-02-18,794.289
2010-02-19,772.026
2010-02-22,796.318
2010-02-23,803.17
2010-02-24,795.056
2010-02-25,800.791
2010-02-26,804.225
2010-03-01,804.475
2010-03-02,811.257
2010-03-03,820.249
2010-03-04,809.046
2010-03-05,802.99
2010-03-08,819.736
2010-03-09,822.099
2010-03-10,811.705
2010-03-11,820.604
2010-03-12,823.053
2010-03-15,828.372
2010-03-16,828.742
2010-03-17,835.589
2010-03-18,830.525
2010-03-19,838.183
2010-03-22,842.605
2010-03-23,839.841
2010-03-24,830.487
2010-03-25,824.622
2010-03-26,836.98
2010-03-29,842.51
2010-03-30,850.005
2010-03-31,844.403
2010-04-01,844.062
2010-04-02,850.248
2010-04-05,848.253
2010-04-06,850.023
2010-04-07,858.36
2010-04-08,855.415
2010-04-09,853.947
2010-04-12,862.047
2010-04-13,858.963
2010-04-14,857.669
2010-04-15,866.327
2010-04-16,867.71
2010-04-19,850.148
2010-04-20,842.257
2010-04-21,852.51
2010-04-22,844.218
2010-04-23,830.408
2010-04-26,845.762
2010-04-27,849.278
2010-04-28,828.866
2010-04-29,827.503
2010-04-30,834.283
2010-05-03,829.87
2010-05-04,829.826
2010-05-05,831.057
2010-05-06,812.606
2010-05-07,813.274
2010-05-10,804.185
2010-05-11,796.667
2010-05-12,795.581
2010-05-13,809.392
2010-05-14,804.897
2010-05-17,790.509
2010-05-18,784.21
2010-05-19,792.393
2010-05-20,798.682
2010-05-21,780.742
2010-05-24,776.358
2010-05-25,768.663
2010-05-26,762.515
2010-05-27,769.169
2010-05-28,772.975
2010-05-31,771.266
2010-06-01,771.865
2010-06-02,753.939
2010-06-03,766.962
2010-06-04,770.016
2010-06-07,746.72
2010-06-08,749.349
2010-06-09,738.424
2010-06-10,743.875
2010-06-11,747.62
2010-06-14,753.39
2010-06-15,758.897
2010-06-16,768.214
2010-06-17,770.553
2010-06-18,765.809
2010-06-21,777.342
2010-06-22,776.001
2010-06-23,770.647
2010-06-24,775.305
2010-06-25,767.848
2010-06-28,760.971
2010-06-29,761.339
2010-06-30,754.32
2010-07-01,757.434
2010-07-02,753.625
2010-07-05,757.091
2010-07-06,769.772
2010-07-07,768.179
2010-07-08,773.574
2010-07-09,773.043
2010-07-12,766.419
2010-07-13,768.947
2010-07-14,778.361
2010-07-15,772.091
2010-07-16,770.32
2010-07-19,768.01
2010-07-20,755.161
2010-07-21,751.139
2010-07-22,751.055
2010-07-23,760.833
2010-07-26,762.259
2010-07-27,757.976
2010-07-28,778.984
2010-07-29,777.492
2010-07-30,774.294
2010-08-02,777.681
2010-08-03,792.748
2010-08-04,780.904
2010-08-05,792.693
2010-08-06,803.983
2010-08-09,794.621
2010-08-10,793.63
2010-08-11,781.647
2010-08-12,769.324
2010-08-13,768.432
2010-08-16,777.404
2010-08-17,774.29
2010-08-18,785.695
2010-08-19,795.588
2010-08-20,776.275
2010-08-23,779.936
2010-08-24,785.086
2010-08-25,768.872
2010-08-26,771.354
2010-08-27,772.993
2010-08-30,781.894
2010-08-31,769.441
2010-09-01,769.422
2010-09-02,775.83
2010-09-03,778.795
2010-09-06,794.056
2010-09-07,795.795
2010-09-08,782.006
2010-09-09,788.809
2010-09-10,787.593
2010-09-13,795.52
2010-09-14,800.396
