Date,ACWI SMID VALUE SMID (Small+Mid Cap)
2010-08-25,788.394
2010-08-26,790.297
2010-08-27,800.677
2010-08-30,796.263
2010-08-31,794.316
2010-09-01,816.528
2010-09-02,823.532
2010-09-03,833.153
2010-09-06,837.795
2010-09-07,826.217
2010-09-08,828.866
2010-09-09,834.559
2010-09-10,836.398
2010-09-13,849.965
2010-09-14,851.588
2010-09-15,852.122
2010-09-16,848.672
2010-09-17,850.106
2010-09-20,862.074
2010-09-21,860.033
2010-09-22,859.222
2010-09-23,852.811
2010-09-24,868.737
2010-09-27,869.551
2010-09-28,874.323
2010-09-29,877.565
2010-09-30,876.606
2010-10-01,880.784
2010-10-04,875.201
2010-10-05,891.214
2010-10-06,896.368
2010-10-07,897.775
2010-10-08,900.769
2010-10-11,902.402
2010-10-12,899.261
2010-10-13,911.093
2010-10-14,914.352
2010-10-15,910.235
2010-10-18,912.446
2010-10-19,899.396
2010-10-20,908.125
2010-10-21,908.837
2010-10-22,909.052
2010-10-25,915.233
2010-10-26,910.871
2010-10-27,902.922
2010-10-28,904.962
2010-10-29,907.527
2010-11-01,908.684
2010-11-02,916.44
2010-11-03,916.96
2010-11-04,937.685
2010-11-05,938.867
2010-11-08,936.737
2010-11-09,932.647
2010-11-10,928.846
2010-11-11,925.868
2010-11-12,914.858
2010-11-15,913.557
2010-11-16,896.946
2010-11-17,898.664
2010-11-18,911.453
2010-11-19,913.125
2010-11-22,913.476
2010-11-23,900.388
2010-11-24,908.848
2010-11-25,910.581
2010-11-26,900.965
2010-11-29,896.574
2010-11-30,892.248
2010-12-01,908.712
2010-12-02,925.225
2010-12-03,933.86
2010-12-06,934.804
2010-12-07,938.934
2010-12-08,936.005
2010-12-09,938.903
2010-12-10,943.501
2010-12-13,949.15
2010-12-14,951.159
2010-12-15,946.184
2010-12-16,946.111
2010-12-17,946.986
2010-12-20,947.848
2010-12-21,957.423
2010-12-22,960.643
2010-12-23,960.555
2010-12-24,960.88
2010-12-27,961.607
2010-12-28,963.367
2010-12-29,967.869
2010-12-30,968.894
2010-12-31,971.374
2011-01-03,979.674
2011-01-04,977.707
2011-01-05,975.438
2011-01-06,974.018
2011-01-07,972.223
2011-01-10,969.0
2011-01-11,973.8
2011-01-12,984.93
2011-01-13,989.655
2011-01-14,992.379
2011-01-17,991.315
2011-01-18,996.675
2011-01-19,990.471
2011-01-20,978.283
2011-01-21,979.415
2011-01-24,985.78
2011-01-25,986.264
2011-01-26,993.069
2011-01-27,997.053
2011-01-28,982.861
2011-01-31,983.998
2011-02-01,999.158
2011-02-02,999.374
2011-02-03,998.116
2011-02-04,1000.392
2011-02-07,1007.448
2011-02-08,1011.737
2011-02-09,1006.23
2011-02-10,1000.53
2011-02-11,1003.55
2011-02-14,1007.429
2011-02-15,1005.735
2011-02-16,1011.952
2011-02-17,1018.449
2011-02-18,1021.819
2011-02-21,1018.69
2011-02-22,1000.961
2011-02-23,991.675
2011-02-24,987.487
2011-02-25,1001.91
2011-02-28,1009.721
2011-03-01,1002.744
2011-03-02,1000.027
2011-03-03,1011.17
2011-03-04,1011.153
2011-03-07,1003.869
2011-03-08,1007.463
2011-03-09,1008.676
2011-03-10,988.493
2011-03-11,988.307
2011-03-14,977.998
2011-03-15,953.047
2011-03-16,951.436
2011-03-17,961.721
2011-03-18,971.968
2011-03-21,987.62
2011-03-22,991.304
2011-03-23,990.254
2011-03-24,998.668
2011-03-25,1001.466
2011-03-28,998.386
2011-03-29,1001.025
2011-03-30,1012.111
2011-03-31,1015.383
2011-04-01,1020.462
2011-04-04,1024.065
2011-04-05,1023.757
2011-04-06,1028.328
2011-04-07,1024.275
2011-04-08,1026.43
2011-04-11,1022.138
2011-04-12,1009.812
2011-04-13,1012.984
2011-04-14,1014.317
2011-04-15,1017.312
2011-04-18,1002.546
2011-04-19,1007.195
2011-04-20,1024.705
2011-04-21,1033.261
2011-04-22,1033.293
2011-04-25,1031.39
2011-04-26,1038.627
2011-04-27,1041.253
2011-04-28,1050.931
2011-04-29,1052.838
2011-05-02,1054.094
2011-05-03,1044.812
2011-05-04,1036.908
2011-05-05,1028.871
2011-05-06,1030.851
2011-05-09,1029.549
2011-05-10,1040.267
2011-05-11,1034.666
2011-05-12,1030.37
2011-05-13,1023.54
2011-05-16,1016.69
2011-05-17,1010.242
2011-05-18,1020.461
2011-05-19,1021.68
2011-05-20,1016.983
2011-05-23,999.021
2011-05-24,999.622
2011-05-25,1001.417
2011-05-26,1008.452
2011-05-27,1017.908
2011-05-30,1018.853
2011-05-31,1031.382
2011-06-01,1018.895
2011-06-02,1012.058
2011-06-03,1007.51
2011-06-06,999.137
2011-06-07,1002.191
2011-06-08,992.661
2011-06-09,993.57
2011-06-10,980.388
2011-06-13,978.499
2011-06-14,992.715
2011-06-15,978.824
2011-06-16,969.292
2011-06-17,974.143
2011-06-20,973.671
2011-06-21,988.283
2011-06-22,988.303
2011-06-23,975.812
2011-06-24,973.959
2011-06-27,974.836
2011-06-28,984.483
2011-06-29,997.162
2011-06-30,1008.989
2011-07-01,1019.764
2011-07-04,1025.182
2011-07-05,1022.579
2011-07-06,1020.66
2011-07-07,1029.087
2011-07-08,1022.817
2011-07-11,1000.86
2011-07-12,995.084
2011-07-13,1004.905
2011-07-14,995.861
2011-07-15,997.349
2011-07-18,983.134
2011-07-19,996.524
2011-07-20,1003.055
2011-07-21,1015.548
2011-07-22,1020.364
2011-07-25,1013.027
2011-07-26,1013.6
2011-07-27,996.326
2011-07-28,990.157
2011-07-29,986.877
2011-08-01,981.851
2011-08-02,959.056
2011-08-03,951.29
2011-08-04,910.094
2011-08-05,890.535
2011-08-08,836.792
2011-08-09,860.386
2011-08-10,845.816
2011-08-11,870.944
2011-08-12,877.649
2011-08-15,899.346
2011-08-16,892.496
2011-08-17,895.761
2011-08-18,858.983
2011-08-19,844.75
2011-08-22,841.854
2011-08-23,860.079
2011-08-24,867.311
2011-08-25,857.087
2011-08-26,864.587
2011-08-29,891.81
2011-08-30,897.063
2011-08-31,907.56
2011-09-01,898.887
2011-09-02,878.959
2011-09-05,864.008
2011-09-06,853.699
2011-09-07,878.66
2011-09-08,874.293
2011-09-09,851.582
2011-09-12,842.206
2011-09-13,850.307
2011-09-14,853.839
2011-09-15,869.146
2011-09-16,875.799
2011-09-19,858.517
2011-09-20,855.515
2011-09-21,836.759
2011-09-22,802.853
2011-09-23,803.333
2011-09-26,806.483
2011-09-27,830.036
2011-09-28,818.158
2011-09-29,826.576
2011-09-30,809.855
2011-10-03,782.753
2011-10-04,785.779
2011-10-05,796.405
2011-10-06,817.436
2011-10-07,816.495
2011-10-10,837.191
2011-10-11,841.236
2011-10-12,855.358
2011-10-13,852.869
2011-10-14,862.393
2011-10-17,852.708
2011-10-18,857.543
2011-10-19,856.022
2011-10-20,849.569
2011-10-21,867.92
2011-10-24,886.735
2011-10-25,873.883
2011-10-26,878.871
2011-10-27,915.674
2011-10-28,916.483
2011-10-31,893.996
2011-11-01,862.922
2011-11-02,874.369
2011-11-03,885.815
2011-11-04,887.256
2011-11-07,886.63
2011-11-08,892.128
2011-11-09,867.893
2011-11-10,863.872
2011-11-11,882.46
2011-11-14,874.443
2011-11-15,872.399
2011-11-16,863.394
2011-11-17,853.817
2011-11-18,850.697
2011-11-21,831.981
2011-11-22,827.315
2011-11-23,807.651
2011-11-24,806.774
2011-11-25,803.456
2011-11-28,826.678
2011-11-29,832.969
2011-11-30,863.91
2011-12-01,864.544
2011-12-02,868.612
2011-12-05,879.024
2011-12-06,872.75
2011-12-07,876.581
2011-12-08,857.354
2011-12-09,866.078
2011-12-12,853.389
2011-12-13,842.804
2011-12-14,829.868
2011-12-15,833.879
2011-12-16,838.65
2011-12-19,825.576
2011-12-20,848.193
2011-12-21,853.424
2011-12-22,859.669
2011-12-23,865.246
2011-12-26,865.537
2011-12-27,865.841
2011-12-28,854.426
2011-12-29,861.327
2011-12-30,864.57
2012-01-02,866.084
2012-01-03,880.127
2012-01-04,878.165
2012-01-05,875.108
2012-01-06,871.978
2012-01-09,873.225
2012-01-10,885.65
2012-01-11,887.406
2012-01-12,891.364
2012-01-13,887.437
2012-01-16,888.09
2012-01-17,895.082
2012-01-18,905.144
2012-01-19,913.656
2012-01-20,918.024
2012-01-23,922.975
2012-01-24,919.938
2012-01-25,925.14
2012-01-26,931.802
2012-01-27,932.979
2012-01-30,925.586
2012-01-31,929.319
2012-02-01,946.217
2012-02-02,951.415
2012-02-03,962.861
2012-02-06,961.562
2012-02-07,963.389
2012-02-08,969.381
2012-02-09,971.413
2012-02-10,958.42
2012-02-13,966.046
2012-02-14,959.724
2012-02-15,961.983
2012-02-16,966.136
2012-02-17,973.72
2012-02-20,979.784
2012-02-21,975.809
2012-02-22,970.484
2012-02-23,975.72
2012-02-24,979.503
2012-02-27,976.833
2012-02-28,978.783
2012-02-29,976.546
2012-03-01,978.67
2012-03-02,975.175
2012-03-05,969.794
2012-03-06,948.702
2012-03-07,954.363
2012-03-08,968.578
2012-03-09,974.417
2012-03-12,970.673
2012-03-13,985.881
2012-03-14,982.539
2012-03-15,989.04
2012-03-16,991.458
2012-03-19,994.289
2012-03-20,986.227
2012-03-21,982.93
2012-03-22,974.826
2012-03-23,979.337
2012-03-26,989.008
2012-03-27,989.976
2012-03-28,983.596
2012-03-29,977.763
2012-03-30,981.79
2012-04-02,987.858
2012-04-03,984.677
2012-04-04,966.045
2012-04-05,962.497
2012-04-06,962.314
2012-04-09,952.99
2012-04-10,936.936
2012-04-11,943.991
2012-04-12,958.241
2012-04-13,949.335
2012-04-16,947.644
2012-04-17,959.367
2012-04-18,956.521
2012-04-19,952.226
2012-04-20,955.854
2012-04-23,942.888
2012-04-24,949.241
2012-04-25,960.04
2012-04-26,964.985
2012-04-27,969.985
2012-04-30,966.723
2012-05-01,968.289
2012-05-02,967.955
2012-05-03,960.641
2012-05-04,948.003
2012-05-07,943.505
2012-05-08,938.564
2012-05-09,929.861
2012-05-10,934.784
2012-05-11,931.457
2012-05-14,916.532
2012-05-15,907.643
2012-05-16,895.896
2012-05-17,885.122
2012-05-18,872.487
2012-05-21,883.503
2012-05-22,890.101
2012-05-23,882.119
2012-05-24,884.544
2012-05-25,882.98
2012-05-28,884.654
2012-05-29,895.713
2012-05-30,879.086
2012-05-31,878.111
2012-06-01,858.091
2012-06-04,851.528
2012-06-05,859.557
2012-06-06,878.791
2012-06-07,883.0
2012-06-08,881.577
2012-06-11,875.851
2012-06-12,879.056
2012-06-13,875.608
2012-06-14,879.5
2012-06-15,889.462
2012-06-18,893.571
2012-06-19,904.644
2012-06-20,908.678
2012-06-21,893.58
2012-06-22,892.01
2012-06-25,879.079
2012-06-26,879.5
2012-06-27,889.014
2012-06-28,891.245
2012-06-29,917.288
2012-07-02,923.226
2012-07-03,932.764
2012-07-04,933.09
2012-07-05,928.47
2012-07-06,920.147
2012-07-09,913.908
2012-07-10,909.657
2012-07-11,908.288
2012-07-12,899.504
2012-07-13,912.141
2012-07-16,911.989
2012-07-17,914.591
2012-07-18,918.257
2012-07-19,923.444
2012-07-20,913.233
2012-07-23,896.234
2012-07-24,889.16
2012-07-25,887.19
2012-07-26,903.182
2012-07-27,919.223
2012-07-30,922.331
2012-07-31,920.54
2012-08-01,915.999
2012-08-02,907.116
2012-08-03,921.721
2012-08-06,929.724
2012-08-07,935.683
2012-08-08,937.209
2012-08-09,940.982
2012-08-10,941.447
2012-08-13,939.091
2012-08-14,940.079
2012-08-15,941.483
2012-08-16,949.701
2012-08-17,954.069
2012-08-20,953.187
2012-08-21,957.415
2012-08-22,952.64
2012-08-23,951.193
2012-08-24,949.515
2012-08-27,949.052
2012-08-28,947.668
2012-08-29,948.591
2012-08-30,940.494
2012-08-31,944.902
2012-09-03,946.371
2012-09-04,946.758
2012-09-05,944.668
2012-09-06,959.755
2012-09-07,973.593
2012-09-10,972.247
2012-09-11,976.135
2012-09-12,982.469
2012-09-13,989.421
2012-09-14,1007.418
2012-09-17,1000.544
2012-09-18,995.655
2012-09-19,999.36
2012-09-20,992.291
2012-09-21,996.279
2012-09-24,992.035
2012-09-25,987.502
2012-09-26,976.364
2012-09-27,983.442
2012-09-28,979.781
2012-10-01,982.021
2012-10-02,983.596
2012-10-03,981.893
2012-10-04,990.199
2012-10-05,995.042
2012-10-08,988.672
2012-10-09,981.064
2012-10-10,975.442
2012-10-11,979.468
2012-10-12,976.623
2012-10-15,979.932
2012-10-16,990.584
2012-10-17,1001.381
2012-10-18,1002.816
2012-10-19,992.529
2012-10-22,991.597
2012-10-23,980.365
2012-10-24,979.258
2012-10-25,982.379
2012-10-26,977.293
2012-10-29,974.438
2012-10-30,976.842
2012-10-31,980.43
2012-11-01,990.307
2012-11-02,985.222
2012-11-05,984.145
2012-11-06,990.841
2012-11-07,977.079
2012-11-08,966.971
2012-11-09,965.228
2012-11-12,962.44
2012-11-13,958.12
2012-11-14,947.889
2012-11-15,944.536
2012-11-16,945.901
2012-11-19,962.908
2012-11-20,963.552
2012-11-21,965.713
2012-11-22,971.114
2012-11-23,980.576
2012-11-26,981.337
2012-11-27,980.44
2012-11-28,982.128
2012-11-29,992.187
2012-11-30,994.132
2012-12-03,994.448
2012-12-04,995.887
2012-12-05,999.105
2012-12-06,1002.855
2012-12-07,1004.883
2012-12-10,1007.275
2012-12-11,1012.245
2012-12-12,1014.367
2012-12-13,1012.947
2012-12-14,1013.585
2012-12-17,1021.462
2012-12-18,1031.91
2012-12-19,1037.352
2012-12-20,1041.488
2012-12-21,1033.573
2012-12-24,1031.413
2012-12-25,1032.2
2012-12-26,1031.133
2012-12-27,1032.715
2012-12-28,1029.339
2012-12-31,1037.109
2013-01-01,1037.379
2013-01-02,1058.786
2013-01-03,1060.064
2013-01-04,1065.933
2013-01-07,1065.291
2013-01-08,1060.87
2013-01-09,1065.66
2013-01-10,1072.982
2013-01-11,1074.126
2013-01-14,1074.681
2013-01-15,1077.428
2013-01-16,1072.638
2013-01-17,1078.677
2013-01-18,1082.468
2013-01-21,1083.993
2013-01-22,1089.693
2013-01-23,1085.559
2013-01-24,1087.354
2013-01-25,1092.423
2013-01-28,1091.154
2013-01-29,1095.465
2013-01-30,1094.019
2013-01-31,1095.198
2013-02-01,1102.034
2013-02-04,1092.295
2013-02-05,1093.158
2013-02-06,1099.608
2013-02-07,1096.787
2013-02-08,1102.143
2013-02-11,1099.481
2013-02-12,1106.798
2013-02-13,1108.257
2013-02-14,1108.629
2013-02-15,1106.047
2013-02-18,1107.738
2013-02-19,1116.033
2013-02-20,1108.06
2013-02-21,1094.624
2013-02-22,1101.38
2013-02-25,1092.587
2013-02-26,1089.027
2013-02-27,1098.98
2013-02-28,1104.796
2013-03-01,1101.653
2013-03-04,1101.524
2013-03-05,1112.667
2013-03-06,1116.528
2013-03-07,1117.836
2013-03-08,1122.508
2013-03-11,1126.534
2013-03-12,1124.342
2013-03-13,1122.95
2013-03-14,1131.13
2013-03-15,1136.479
2013-03-18,1127.319
2013-03-19,1124.046
2013-03-20,1129.308
2013-03-21,1126.491
2013-03-22,1126.964
2013-03-25,1125.394
2013-03-26,1129.727
2013-03-27,1129.208
2013-03-28,1133.172
2013-03-29,1133.799
2013-04-01,1124.793
2013-04-02,1123.413
2013-04-03,1116.5
2013-04-04,1114.907
2013-04-05,1114.024
2013-04-08,1120.353
2013-04-09,1124.726
2013-04-10,1140.451
2013-04-11,1147.35
2013-04-12,1144.293
2013-04-15,1120.503
2013-04-16,1126.747
2013-04-17,1115.218
2013-04-18,1110.331
2013-04-19,1119.619
2013-04-22,1124.491
2013-04-23,1135.963
2013-04-24,1145.19
2013-04-25,1153.297
2013-04-26,1150.277
2013-04-29,1157.254
2013-04-30,1166.965
2013-05-01,1156.985
2013-05-02,1158.969
2013-05-03,1168.734
2013-05-06,1171.384
2013-05-07,1182.547
2013-05-08,1191.314
2013-05-09,1185.519
2013-05-10,1183.838
2013-05-13,1183.145
2013-05-14,1189.251
2013-05-15,1192.571
2013-05-16,1191.595
2013-05-17,1196.85
2013-05-20,1203.893
2013-05-21,1205.413
2013-05-22,1193.879
2013-05-23,1174.645
2013-05-24,1175.071
2013-05-27,1171.983
2013-05-28,1176.195
2013-05-29,1172.888
2013-05-30,1172.069
2013-05-31,1161.657
2013-06-03,1158.586
2013-06-04,1158.117
2013-06-05,1142.11
2013-06-06,1144.076
2013-06-07,1151.641
2013-06-10,1153.574
2013-06-11,1142.364
2013-06-12,1137.908
2013-06-13,1143.224
2013-06-14,1145.531
2013-06-17,1154.439
2013-06-18,1158.441
2013-06-19,1151.832
2013-06-20,1112.686
2013-06-21,1109.111
2013-06-24,1092.129
2013-06-25,1101.275
2013-06-26,1109.723
2013-06-27,1123.884
2013-06-28,1127.933
2013-07-01,1137.672
2013-07-02,1139.06
2013-07-03,1133.399
2013-07-04,1138.005
2013-07-05,1141.238
2013-07-08,1143.968
2013-07-09,1154.181
2013-07-10,1157.358
2013-07-11,1176.498
2013-07-12,1178.375
2013-07-15,1182.455
2013-07-16,1182.709
2013-07-17,1184.859
2013-07-18,1193.145
2013-07-19,1193.099
2013-07-22,1200.705
2013-07-23,1203.369
2013-07-24,1197.483
2013-07-25,1198.013
2013-07-26,1195.754
2013-07-29,1187.177
2013-07-30,1191.497
2013-07-31,1188.667
2013-08-01,1202.859
2013-08-02,1207.717
2013-08-05,1207.728
2013-08-06,1203.535
2013-08-07,1196.593
2013-08-08,1205.92
2013-08-09,1208.085
2013-08-12,1208.293
2013-08-13,1208.15
2013-08-14,1210.315
2013-08-15,1194.329
2013-08-16,1193.767
2013-08-19,1185.211
2013-08-20,1187.161
2013-08-21,1177.536
2013-08-22,1183.627
2013-08-23,1191.074
2013-08-26,1188.0
2013-08-27,1169.429
2013-08-28,1163.794
2013-08-29,1166.38
2013-08-30,1158.363
2013-09-02,1164.551
2013-09-03,1168.166
2013-09-04,1175.739
2013-09-05,1177.646
2013-09-06,1182.56
2013-09-09,1197.932
2013-09-10,1209.531
2013-09-11,1213.845
2013-09-12,1211.25
2013-09-13,1211.985
2013-09-16,1222.561
2013-09-17,1224.672
2013-09-18,1234.244
2013-09-19,1243.17
2013-09-20,1234.411
2013-09-23,1232.897
2013-09-24,1233.903
2013-09-25,1234.443
2013-09-26,1236.252
2013-09-27,1235.324
2013-09-30,1230.499
2013-10-01,1239.595
2013-10-02,1237.684
2013-10-03,1231.525
2013-10-04,1235.615
2013-10-07,1225.849
2013-10-08,1218.834
2013-10-09,1217.177
2013-10-10,1236.204
2013-10-11,1247.592
2013-10-14,1251.308
2013-10-15,1247.96
2013-10-16,1255.929
2013-10-17,1271.266
2013-10-18,1280.607
2013-10-21,1282.755
2013-10-22,1289.677
2013-10-23,1282.968
2013-10-24,1286.424
2013-10-25,1285.307
2013-10-28,1285.773
2013-10-29,1287.013
2013-10-30,1284.412
2013-10-31,1278.627
2013-11-01,1272.029
2013-11-04,1278.768
2013-11-05,1273.09
2013-11-06,1277.486
2013-11-07,1261.1
2013-11-08,1265.359
2013-11-11,1267.676
2013-11-12,1265.628
2013-11-13,1267.125
2013-11-14,1275.79
2013-11-15,1282.111
2013-11-18,1282.309
2013-11-19,1276.338
2013-11-20,1271.412
2013-11-21,1274.808
2013-11-22,1279.819
2013-11-25,1280.439
2013-11-26,1279.878
2013-11-27,1283.337
2013-11-28,1285.598
2013-11-29,1285.876
2013-12-02,1279.162
2013-12-03,1272.981
2013-12-04,1268.249
2013-12-05,1265.7
2013-12-06,1273.961
2013-12-09,1277.434
2013-12-10,1275.908
2013-12-11,1262.458
2013-12-12,1255.271
2013-12-13,1256.013
2013-12-16,1263.158
2013-12-17,1263.05
2013-12-18,1274.081
2013-12-19,1272.278
2013-12-20,1282.62
2013-12-23,1291.374
2013-12-24,1295.056
2013-12-25,1294.954
2013-12-26,1297.738
2013-12-27,1303.702
2013-12-30,1308.197
2013-12-31,1310.908
2014-01-01,1310.995
2014-01-02,1299.978
2014-01-03,1302.298
2014-01-06,1298.228
2014-01-07,1302.154
2014-01-08,1304.783
2014-01-09,1303.509
2014-01-10,1313.195
2014-01-13,1308.16
2014-01-14,1311.732
2014-01-15,1317.456
2014-01-16,1316.883
2014-01-17,1316.499
2014-01-20,1315.849
2014-01-21,1318.579
2014-01-22,1322.364
2014-01-23,1313.329
2014-01-24,1289.057
2014-01-27,1275.515
2014-01-28,1282.253
2014-01-29,1279.765
2014-01-30,1282.025
2014-01-31,1277.516
2014-02-03,1253.464
2014-02-04,1250.464
2014-02-05,1251.097
2014-02-06,1265.805
2014-02-07,1278.124
2014-02-10,1282.409
2014-02-11,1293.699
2014-02-12,1299.051
2014-02-13,1303.116
2014-02-14,1309.31
2014-02-17,1313.777
2014-02-18,1319.816
2014-02-19,1315.999
2014-02-20,1316.587
2014-02-21,1322.533
2014-02-24,1328.252
2014-02-25,1329.844
2014-02-26,1329.12
2014-02-27,1332.285
2014-02-28,1340.922
2014-03-03,1327.584
2014-03-04,1344.226
2014-03-05,1346.347
2014-03-06,1352.666
2014-03-07,1350.402
2014-03-10,1344.47
2014-03-11,1340.641
2014-03-12,1336.12
2014-03-13,1330.143
2014-03-14,1324.518
2014-03-17,1333.074
2014-03-18,1343.868
2014-03-19,1338.227
2014-03-20,1331.25
2014-03-21,1333.697
2014-03-24,1329.129
2014-03-25,1334.995
2014-03-26,1331.761
2014-03-27,1333.125
2014-03-28,1340.165
2014-03-31,1355.139
2014-04-01,1363.237
2014-04-02,1367.6
2014-04-03,1364.562
2014-04-04,1359.184
2014-04-07,1347.416
2014-04-08,1350.206
2014-04-09,1358.388
2014-04-10,1346.367
2014-04-11,1331.813
2014-04-14,1331.356
2014-04-15,1332.27
2014-04-16,1345.54
2014-04-17,1350.806
2014-04-18,1351.628
2014-04-21,1351.895
2014-04-22,1359.242
2014-04-23,1358.483
2014-04-24,1358.982
2014-04-25,1349.919
2014-04-28,1346.986
2014-04-29,1352.538
2014-04-30,1357.761
2014-05-01,1359.243
2014-05-02,1362.423
2014-05-05,1361.019
2014-05-06,1358.613
2014-05-07,1358.958
2014-05-08,1359.223
2014-05-09,1357.209
2014-05-12,1368.455
2014-05-13,1367.192
2014-05-14,1363.099
2014-05-15,1352.228
2014-05-16,1351.119
2014-05-19,1355.738
2014-05-20,1348.104
2014-05-21,1351.503
2014-05-22,1359.364
2014-05-23,1366.851
2014-05-26,1370.702
2014-05-27,1375.341
2014-05-28,1375.718
2014-05-29,1380.045
2014-05-30,1379.819
2014-06-02,1382.62
2014-06-03,1380.6
2014-06-04,1383.683
2014-06-05,1394.06
2014-06-06,1403.972
2014-06-09,1407.167
2014-06-10,1404.981
2014-06-11,1401.185
2014-06-12,1399.486
2014-06-13,1398.143
2014-06-16,1396.616
2014-06-17,1400.447
2014-06-18,1406.326
2014-06-19,1414.655
2014-06-20,1413.35
2014-06-23,1411.506
2014-06-24,1404.714
2014-06-25,1405.782
2014-06-26,1408.666
2014-06-27,1412.673
2014-06-30,1419.103
2014-07-01,1427.063
2014-07-02,1425.897
2014-07-03,1430.9
2014-07-04,1431.215
2014-07-07,1422.5
2014-07-08,1414.125
2014-07-09,1413.974
2014-07-10,1406.068
2014-07-11,1403.821
2014-07-14,1410.251
2014-07-15,1406.496
2014-07-16,1410.673
2014-07-17,1400.216
2014-07-18,1406.82
2014-07-21,1403.775
2014-07-22,1411.741
2014-07-23,1413.685
2014-07-24,1414.983
2014-07-25,1408.824
2014-07-28,1408.506
2014-07-29,1404.217
2014-07-30,1399.412
2014-07-31,1381.908
2014-08-01,1375.294
2014-08-04,1378.52
2014-08-05,1370.695
2014-08-06,1366.282
2014-08-07,1361.274
2014-08-08,1363.926
2014-08-11,1376.067
2014-08-12,1375.196
2014-08-13,1383.194
2014-08-14,1388.303
2014-08-15,1388.209
2014-08-18,1398.087
2014-08-19,1403.837
2014-08-20,1403.305
2014-08-21,1407.191
2014-08-22,1404.083
2014-08-25,1408.633
2014-08-26,1412.568
2014-08-27,1416.324
2014-08-28,1411.262
2014-08-29,1415.278
2014-09-01,1415.583
2014-09-02,1414.909
2014-09-03,1417.855
2014-09-04,1413.952
2014-09-05,1415.557
2014-09-08,1410.495
2014-09-09,1399.274
2014-09-10,1397.508
2014-09-11,1400.017
2014-09-12,1390.614
2014-09-15,1384.319
2014-09-16,1385.033
2014-09-17,1387.298
2014-09-18,1388.553
2014-09-19,1384.601
2014-09-22,1371.918
2014-09-23,1362.459
2014-09-24,1364.769
2014-09-25,1352.606
2014-09-26,1354.49
2014-09-29,1349.441
2014-09-30,1342.04
2014-10-01,1329.236
2014-10-02,1323.178
2014-10-03,1325.821
2014-10-06,1328.948
2014-10-07,1316.933
2014-10-08,1323.585
2014-10-09,1307.188
2014-10-10,1288.75
2014-10-13,1280.752
2014-10-14,1283.997
2014-10-15,1277.381
2014-10-16,1279.085
2014-10-17,1287.802
2014-10-20,1301.06
2014-10-21,1318.773
2014-10-22,1317.759
2014-10-23,1325.007
2014-10-24,1328.401
2014-10-27,1326.982
2014-10-28,1343.978
2014-10-29,1346.488
2014-10-30,1346.142
2014-10-31,1359.45
2014-11-03,1354.712
2014-11-04,1353.358
2014-11-05,1357.429
2014-11-06,1354.185
2014-11-07,1355.693
2014-11-10,1362.535
2014-11-11,1362.078
2014-11-12,1363.108
2014-11-13,1359.213
2014-11-14,1359.2
2014-11-17,1356.182
2014-11-18,1365.342
2014-11-19,1359.966
2014-11-20,1363.603
2014-11-21,1371.306
2014-11-24,1375.93
2014-11-25,1378.295
2014-11-26,1381.102
2014-11-27,1377.549
2014-11-28,1368.354
2014-12-01,1357.483
2014-12-02,1362.55
2014-12-03,1369.303
2014-12-04,1366.747
2014-12-05,1367.348
2014-12-08,1358.057
2014-12-09,1360.592
2014-12-10,1342.868
2014-12-11,1340.945
2014-12-12,1325.812
2014-12-15,1310.431
2014-12-16,1312.671
2014-12-17,1328.826
2014-12-18,1348.118
2014-12-19,1356.957
2014-12-22,1362.638
2014-12-23,1364.879
2014-12-24,1367.985
2014-12-25,1367.3
2014-12-26,1371.47
2014-12-29,1376.328
2014-12-30,1372.054
2014-12-31,1364.735
2015-01-01,1364.807
2015-01-02,1362.38
2015-01-05,1343.245
2015-01-06,1329.483
2015-01-07,1333.45
2015-01-08,1352.477
2015-01-09,1348.38
2015-01-12,1343.362
2015-01-13,1344.803
2015-01-14,1340.148
2015-01-15,1336.452
2015-01-16,1343.853
2015-01-19,1348.621
2015-01-20,1345.709
2015-01-21,1351.26
2015-01-22,1364.859
2015-01-23,1362.349
2015-01-26,1369.551
2015-01-27,1371.399
2015-01-28,1361.433
2015-01-29,1362.0
2015-01-30,1351.298
2015-02-02,1361.199
2015-02-03,1379.7
2015-02-04,1378.519
2015-02-05,1391.657
2015-02-06,1384.969
2015-02-09,1378.396
2015-02-10,1382.697
2015-02-11,1377.115
2015-02-12,1393.953
2015-02-13,1401.531
2015-02-16,1403.089
2015-02-17,1403.578
2015-02-18,1410.095
2015-02-19,1410.513
2015-02-20,1414.555
2015-02-23,1415.411
2015-02-24,1417.206
2015-02-25,1420.801
2015-02-26,1418.087
2015-02-27,1418.299
2015-03-02,1419.382
2015-03-03,1415.45
2015-03-04,1406.54
2015-03-05,1409.737
2015-03-06,1393.614
2015-03-09,1389.981
2015-03-10,1371.312
2015-03-11,1371.967
2015-03-12,1386.951
2015-03-13,1380.217
2015-03-16,1389.693
2015-03-17,1389.259
2015-03-18,1402.489
2015-03-19,1402.466
2015-03-20,1421.417
2015-03-23,1427.18
2015-03-24,1425.774
2015-03-25,1414.615
2015-03-26,1403.542
2015-03-27,1404.029
2015-03-30,1414.223
2015-03-31,1408.057
2015-04-01,1408.895
2015-04-02,1420.184
2015-04-03,1421.131
2015-04-06,1433.103
2015-04-07,1428.932
2015-04-08,1434.151
