Date,ACWI SMID VALUE SMID (Small+Mid Cap)
2005-11-09,674.712
2005-11-10,677.096
2005-11-11,680.278
2005-11-14,678.598
2005-11-15,674.957
2005-11-16,674.875
2005-11-17,684.035
2005-11-18,686.65
2005-11-21,690.108
2005-11-22,691.673
2005-11-23,696.561
2005-11-24,696.384
2005-11-25,696.496
2005-11-28,693.987
2005-11-29,695.07
2005-11-30,695.273
2005-12-01,702.666
2005-12-02,705.285
2005-12-05,705.834
2005-12-06,706.935
2005-12-07,704.652
2005-12-08,704.895
2005-12-09,707.984
2005-12-12,712.541
2005-12-13,714.618
2005-12-14,719.063
2005-12-15,715.376
2005-12-16,716.87
2005-12-19,712.71
2005-12-20,712.706
2005-12-21,716.007
2005-12-22,718.903
2005-12-23,720.603
2005-12-26,721.274
2005-12-27,717.087
2005-12-28,720.106
2005-12-29,720.13
2005-12-30,716.786
2006-01-02,717.117
2006-01-03,729.01
2006-01-04,737.546
2006-01-05,738.786
2006-01-06,745.74
2006-01-09,748.492
2006-01-10,748.178
2006-01-11,751.07
2006-01-12,749.577
2006-01-13,749.255
2006-01-16,750.196
2006-01-17,742.773
2006-01-18,736.207
2006-01-19,745.477
2006-01-20,740.004
2006-01-23,741.38
2006-01-24,747.517
2006-01-25,749.807
2006-01-26,755.554
2006-01-27,759.623
2006-01-30,759.419
2006-01-31,761.192
2006-02-01,762.434
2006-02-02,757.872
2006-02-03,752.684
2006-02-06,756.696
2006-02-07,752.203
2006-02-08,749.886
2006-02-09,751.84
2006-02-10,751.064
2006-02-13,745.374
2006-02-14,750.01
2006-02-15,752.392
2006-02-16,755.519
2006-02-17,755.927
2006-02-20,755.902
2006-02-21,756.75
2006-02-22,760.79
2006-02-23,764.253
2006-02-24,765.855
2006-02-27,768.216
2006-02-28,763.812
2006-03-01,767.791
2006-03-02,766.653
2006-03-03,763.652
2006-03-06,761.754
2006-03-07,752.561
2006-03-08,750.21
2006-03-09,753.225
2006-03-10,756.28
2006-03-13,761.619
2006-03-14,769.309
2006-03-15,774.848
2006-03-16,778.924
2006-03-17,782.524
2006-03-20,782.829
2006-03-21,777.031
2006-03-22,780.926
2006-03-23,778.591
2006-03-24,781.37
2006-03-27,782.425
2006-03-28,780.232
2006-03-29,783.902
2006-03-30,788.313
2006-03-31,786.512
2006-04-03,790.232
2006-04-04,794.648
2006-04-05,797.725
2006-04-06,799.375
2006-04-07,792.79
2006-04-10,791.189
2006-04-11,784.93
2006-04-12,783.752
2006-04-13,784.421
2006-04-14,784.9
2006-04-17,788.332
2006-04-18,798.964
2006-04-19,806.023
2006-04-20,805.041
2006-04-21,807.851
2006-04-24,804.636
2006-04-25,805.139
2006-04-26,808.025
2006-04-27,809.73
2006-04-28,810.178
2006-05-01,811.896
2006-05-02,817.388
2006-05-03,816.547
2006-05-04,821.599
2006-05-05,830.796
2006-05-08,834.587
2006-05-09,835.44
2006-05-10,834.571
2006-05-11,827.563
2006-05-12,815.319
2006-05-15,805.299
2006-05-16,801.448
2006-05-17,789.747
2006-05-18,780.33
2006-05-19,778.729
2006-05-22,766.865
2006-05-23,771.156
2006-05-24,766.305
2006-05-25,774.424
2006-05-26,783.121
2006-05-29,784.776
2006-05-30,776.039
2006-05-31,778.296
2006-06-01,783.619
2006-06-02,791.074
2006-06-05,780.517
2006-06-06,767.811
2006-06-07,762.087
2006-06-08,748.665
2006-06-09,754.291
2006-06-12,745.962
2006-06-13,729.102
2006-06-14,732.433
2006-06-15,749.408
2006-06-16,751.599
2006-06-19,745.889
2006-06-20,743.615
2006-06-21,748.992
2006-06-22,749.646
2006-06-23,748.585
2006-06-26,752.212
2006-06-27,749.192
2006-06-28,748.005
2006-06-29,762.059
2006-06-30,775.427
2006-07-03,780.033
2006-07-04,782.067
2006-07-05,772.204
2006-07-06,774.322
2006-07-07,773.481
2006-07-10,774.442
2006-07-11,773.532
2006-07-12,766.747
2006-07-13,756.965
2006-07-14,747.671
2006-07-17,741.588
2006-07-18,739.219
2006-07-19,752.272
2006-07-20,753.773
2006-07-21,747.929
2006-07-24,755.512
2006-07-25,760.492
2006-07-26,760.791
2006-07-27,764.732
2006-07-28,772.9
2006-07-31,773.753
2006-08-01,769.704
2006-08-02,775.107
2006-08-03,775.703
2006-08-04,780.344
2006-08-07,773.867
2006-08-08,772.47
2006-08-09,771.956
2006-08-10,770.073
2006-08-11,768.117
2006-08-14,770.392
2006-08-15,778.554
2006-08-16,786.651
2006-08-17,788.454
2006-08-18,788.235
2006-08-21,786.323
2006-08-22,787.271
2006-08-23,782.931
2006-08-24,781.825
2006-08-25,780.216
2006-08-28,783.135
2006-08-29,787.071
2006-08-30,791.045
2006-08-31,793.624
2006-09-01,796.273
2006-09-04,801.312
2006-09-05,801.022
2006-09-06,792.63
2006-09-07,785.544
2006-09-08,786.929
2006-09-11,782.101
2006-09-12,789.371
2006-09-13,792.451
2006-09-14,794.796
2006-09-15,794.903
2006-09-18,795.614
2006-09-19,795.233
2006-09-20,796.996
2006-09-21,796.558
2006-09-22,792.909
2006-09-25,795.185
2006-09-26,797.734
2006-09-27,803.474
2006-09-28,804.506
2006-09-29,802.392
2006-10-02,804.317
2006-10-03,803.132
2006-10-04,806.558
2006-10-05,814.066
2006-10-06,809.918
2006-10-09,810.72
2006-10-10,811.875
2006-10-11,810.287
2006-10-12,817.473
2006-10-13,821.136
2006-10-16,826.644
2006-10-17,822.266
2006-10-18,824.623
2006-10-19,827.526
2006-10-20,827.802
2006-10-23,828.768
2006-10-24,830.065
2006-10-25,833.87
2006-10-26,839.445
2006-10-27,835.708
2006-10-30,834.829
2006-10-31,837.318
2006-11-01,834.444
2006-11-02,832.718
2006-11-03,831.658
2006-11-06,837.638
2006-11-07,840.961
2006-11-08,840.62
2006-11-09,839.342
2006-11-10,844.002
2006-11-13,843.089
2006-11-14,849.455
2006-11-15,851.747
2006-11-16,853.339
2006-11-17,851.504
2006-11-20,849.989
2006-11-21,853.646
2006-11-22,860.969
2006-11-23,861.872
2006-11-24,863.635
2006-11-27,854.546
2006-11-28,854.237
2006-11-29,865.502
2006-11-30,871.51
2006-12-01,872.416
2006-12-04,878.82
2006-12-05,880.815
2006-12-06,882.718
2006-12-07,882.208
2006-12-08,881.738
2006-12-11,880.821
2006-12-12,880.316
2006-12-13,881.772
2006-12-14,885.906
2006-12-15,885.227
2006-12-18,881.617
2006-12-19,880.117
2006-12-20,885.055
2006-12-21,882.687
2006-12-22,881.102
2006-12-25,880.381
2006-12-26,883.419
2006-12-27,890.115
2006-12-28,890.591
2006-12-29,889.071
2007-01-01,889.108
2007-01-02,894.457
2007-01-03,892.323
2007-01-04,888.531
2007-01-05,878.685
2007-01-08,878.94
2007-01-09,881.281
2007-01-10,877.059
2007-01-11,882.448
2007-01-12,889.612
2007-01-15,893.833
2007-01-16,892.9
2007-01-17,893.743
2007-01-18,892.361
2007-01-19,896.315
2007-01-22,895.22
2007-01-23,898.969
2007-01-24,904.218
2007-01-25,899.212
2007-01-26,897.083
2007-01-29,899.561
2007-01-30,904.062
2007-01-31,906.414
2007-02-01,916.177
2007-02-02,919.702
2007-02-05,919.166
2007-02-06,925.017
2007-02-07,928.641
2007-02-08,925.518
2007-02-09,923.224
2007-02-12,918.596
2007-02-13,925.66
2007-02-14,934.375
2007-02-15,938.82
2007-02-16,939.093
2007-02-19,941.068
2007-02-20,943.283
2007-02-21,942.406
2007-02-22,944.301
2007-02-23,945.471
2007-02-26,947.013
2007-02-27,923.69
2007-02-28,915.741
2007-03-01,911.481
2007-03-02,904.52
2007-03-05,882.292
2007-03-06,897.08
2007-03-07,900.094
2007-03-08,909.013
2007-03-09,912.086
2007-03-12,916.835
2007-03-13,904.168
2007-03-14,896.146
2007-03-15,906.152
2007-03-16,904.883
2007-03-19,914.389
2007-03-20,920.694
2007-03-21,930.15
2007-03-22,936.443
2007-03-23,937.754
2007-03-26,937.516
2007-03-27,933.326
2007-03-28,929.474
2007-03-29,932.181
2007-03-30,934.011
2007-04-02,937.271
2007-04-03,944.471
2007-04-04,947.588
2007-04-05,949.877
2007-04-06,949.927
2007-04-09,950.663
2007-04-10,955.899
2007-04-11,952.776
2007-04-12,955.057
2007-04-13,956.643
2007-04-16,967.053
2007-04-17,967.409
2007-04-18,969.54
2007-04-19,964.404
2007-04-20,971.796
2007-04-23,972.672
2007-04-24,970.906
2007-04-25,976.696
2007-04-26,975.748
2007-04-27,974.928
2007-04-30,968.866
2007-05-01,968.776
2007-05-02,975.927
2007-05-03,978.803
2007-05-04,983.444
2007-05-07,987.937
2007-05-08,982.393
2007-05-09,987.103
2007-05-10,979.137
2007-05-11,983.487
2007-05-14,982.809
2007-05-15,980.911
2007-05-16,982.65
2007-05-17,981.275
2007-05-18,983.925
2007-05-21,987.9
2007-05-22,992.35
2007-05-23,993.249
2007-05-24,981.773
2007-05-25,982.723
2007-05-28,984.575
2007-05-29,990.442
2007-05-30,992.271
2007-05-31,1000.0
2007-06-01,1005.354
2007-06-04,1008.743
2007-06-05,1004.484
2007-06-06,994.404
2007-06-07,979.471
2007-06-08,978.846
2007-06-11,980.637
2007-06-12,973.447
2007-06-13,977.387
2007-06-14,984.265
2007-06-15,993.251
2007-06-18,994.388
2007-06-19,995.456
2007-06-20,990.562
2007-06-21,989.511
2007-06-22,984.245
2007-06-25,978.827
2007-06-26,975.89
2007-06-27,975.924
2007-06-28,982.607
2007-06-29,984.16
2007-07-02,994.748
2007-07-03,999.553
2007-07-04,1001.917
2007-07-05,1001.252
2007-07-06,1004.372
2007-07-09,1006.858
2007-07-10,998.676
2007-07-11,998.548
2007-07-12,1009.033
2007-07-13,1014.573
2007-07-16,1012.303
2007-07-17,1011.609
2007-07-18,1006.863
2007-07-19,1012.898
2007-07-20,1007.21
2007-07-23,1005.71
2007-07-24,991.094
2007-07-25,986.012
2007-07-26,965.115
2007-07-27,948.233
2007-07-30,952.901
2007-07-31,955.223
2007-08-01,945.782
2007-08-02,950.044
2007-08-03,935.457
2007-08-06,937.591
2007-08-07,940.652
2007-08-08,954.838
2007-08-09,939.005
2007-08-10,926.847
2007-08-13,929.704
2007-08-14,915.636
2007-08-15,898.562
2007-08-16,886.119
2007-08-17,894.814
2007-08-20,905.409
2007-08-21,908.706
2007-08-22,921.45
2007-08-23,926.707
2007-08-24,932.568
2007-08-27,931.501
2007-08-28,916.258
2007-08-29,925.088
2007-08-30,927.226
2007-08-31,941.225
2007-09-03,943.064
2007-09-04,947.948
2007-09-05,937.238
2007-09-06,939.134
2007-09-07,929.176
2007-09-10,920.179
2007-09-11,929.862
2007-09-12,929.878
2007-09-13,931.734
2007-09-14,931.428
2007-09-17,922.77
2007-09-18,935.896
2007-09-19,954.088
2007-09-20,951.316
2007-09-21,952.659
2007-09-24,950.999
2007-09-25,947.412
2007-09-26,953.368
2007-09-27,963.692
2007-09-28,963.736
2007-10-01,974.243
2007-10-02,980.542
2007-10-03,979.619
2007-10-04,978.9
2007-10-05,989.507
2007-10-08,984.829
2007-10-09,990.963
2007-10-10,992.458
2007-10-11,994.158
2007-10-12,990.485
2007-10-15,984.882
2007-10-16,973.84
2007-10-17,975.549
2007-10-18,976.06
2007-10-19,960.623
2007-10-22,953.812
2007-10-23,965.194
2007-10-24,960.604
2007-10-25,964.635
2007-10-26,976.175
2007-10-29,981.216
2007-10-30,978.57
2007-10-31,990.314
2007-11-01,972.564
2007-11-02,965.448
2007-11-05,956.877
2007-11-06,965.856
2007-11-07,950.959
2007-11-08,946.451
2007-11-09,938.615
2007-11-12,923.225
2007-11-13,935.507
2007-11-14,940.165
2007-11-15,928.395
2007-11-16,920.325
2007-11-19,903.599
2007-11-20,905.353
2007-11-21,889.373
2007-11-22,889.232
2007-11-23,899.137
2007-11-26,893.051
2007-11-27,895.686
2007-11-28,911.498
2007-11-29,915.781
2007-11-30,923.255
2007-12-03,920.355
2007-12-04,912.312
2007-12-05,920.805
2007-12-06,931.57
2007-12-07,936.944
2007-12-10,942.093
2007-12-11,928.548
2007-12-12,927.502
2007-12-13,914.992
2007-12-14,901.18
2007-12-17,881.039
2007-12-18,884.681
2007-12-19,883.034
2007-12-20,883.933
2007-12-21,895.677
2007-12-24,903.078
2007-12-25,904.436
2007-12-26,906.817
2007-12-27,900.945
2007-12-28,902.307
2007-12-31,902.729
2008-01-01,902.954
2008-01-02,898.03
2008-01-03,890.059
2008-01-04,871.535
2008-01-07,865.236
2008-01-08,857.182
2008-01-09,854.563
2008-01-10,853.986
2008-01-11,847.548
2008-01-14,854.743
2008-01-15,837.204
2008-01-16,827.21
2008-01-17,820.019
2008-01-18,813.923
2008-01-21,793.65
2008-01-22,790.41
2008-01-23,805.308
2008-01-24,819.278
2008-01-25,824.97
2008-01-28,828.116
2008-01-29,839.666
2008-01-30,833.62
2008-01-31,846.623
2008-02-01,862.41
2008-02-04,863.477
2008-02-05,841.53
2008-02-06,832.988
2008-02-07,830.554
2008-02-08,827.169
2008-02-11,824.201
2008-02-12,833.468
2008-02-13,837.603
2008-02-14,839.17
2008-02-15,837.867
2008-02-18,840.325
2008-02-19,844.802
2008-02-20,840.835
2008-02-21,842.289
2008-02-22,842.888
2008-02-25,856.562
2008-02-26,863.006
2008-02-27,869.585
2008-02-28,861.592
2008-02-29,846.449
2008-03-03,836.982
2008-03-04,833.049
2008-03-05,835.89
2008-03-06,827.828
2008-03-07,819.122
2008-03-10,805.742
2008-03-11,822.819
2008-03-12,827.519
2008-03-13,826.712
2008-03-14,816.294
2008-03-17,798.756
2008-03-18,820.346
2008-03-19,810.403
2008-03-20,813.567
2008-03-21,816.766
2008-03-24,824.416
2008-03-25,841.854
2008-03-26,841.982
2008-03-27,841.016
2008-03-28,836.951
2008-03-31,840.025
2008-04-01,854.939
2008-04-02,863.135
2008-04-03,864.486
2008-04-04,865.557
2008-04-07,869.67
2008-04-08,861.793
2008-04-09,852.885
2008-04-10,854.298
2008-04-11,848.063
2008-04-14,841.989
2008-04-15,845.713
2008-04-16,865.709
2008-04-17,865.748
2008-04-18,870.38
2008-04-21,871.954
2008-04-22,865.17
2008-04-23,865.044
2008-04-24,864.309
2008-04-25,871.176
2008-04-28,875.74
2008-04-29,870.607
2008-04-30,870.269
2008-05-01,875.726
2008-05-02,881.885
2008-05-05,882.351
2008-05-06,886.172
2008-05-07,879.357
2008-05-08,881.6
2008-05-09,876.215
2008-05-12,884.536
2008-05-13,884.476
2008-05-14,886.51
2008-05-15,894.532
2008-05-16,899.086
2008-05-19,899.822
2008-05-20,893.648
2008-05-21,886.245
2008-05-22,888.444
2008-05-23,881.727
2008-05-26,876.84
2008-05-27,879.619
2008-05-28,879.501
2008-05-29,884.569
2008-05-30,888.007
2008-06-02,883.054
2008-06-03,879.248
2008-06-04,880.135
2008-06-05,888.339
2008-06-06,875.386
2008-06-09,865.042
2008-06-10,853.472
2008-06-11,841.624
2008-06-12,837.466
2008-06-13,842.94
2008-06-16,849.547
2008-06-17,848.15
2008-06-18,839.319
2008-06-19,835.173
2008-06-20,825.081
2008-06-23,814.308
2008-06-24,809.679
2008-06-25,816.771
2008-06-26,804.114
2008-06-27,796.938
2008-06-30,793.798
2008-07-01,786.945
2008-07-02,774.608
2008-07-03,766.755
2008-07-04,764.408
2008-07-07,760.81
2008-07-08,764.658
2008-07-09,761.869
2008-07-10,762.024
2008-07-11,757.959
2008-07-14,751.659
2008-07-15,743.559
2008-07-16,755.618
2008-07-17,772.699
2008-07-18,773.634
2008-07-21,779.55
2008-07-22,788.317
2008-07-23,797.702
2008-07-24,783.796
2008-07-25,779.883
2008-07-28,771.713
2008-07-29,776.681
2008-07-30,786.736
2008-07-31,784.236
2008-08-01,779.912
2008-08-04,772.246
2008-08-05,785.445
2008-08-06,791.534
2008-08-07,779.689
2008-08-08,787.24
2008-08-11,798.193
2008-08-12,789.678
2008-08-13,780.437
2008-08-14,784.814
2008-08-15,784.861
2008-08-18,778.762
2008-08-19,764.149
2008-08-20,765.813
2008-08-21,766.02
2008-08-22,772.42
2008-08-25,765.777
2008-08-26,763.916
2008-08-27,769.131
2008-08-28,780.33
2008-08-29,782.68
2008-09-01,776.99
2008-09-02,775.434
2008-09-03,774.415
2008-09-04,756.338
2008-09-05,751.177
2008-09-08,770.722
2008-09-09,751.727
2008-09-10,751.869
2008-09-11,746.093
2008-09-12,756.44
2008-09-15,733.361
2008-09-16,729.728
2008-09-17,708.316
2008-09-18,729.491
2008-09-19,762.818
2008-09-22,744.692
2008-09-23,736.231
2008-09-24,731.332
2008-09-25,736.72
2008-09-26,730.313
2008-09-29,686.278
2008-09-30,693.519
2008-10-01,694.214
2008-10-02,670.67
2008-10-03,659.981
2008-10-06,624.247
2008-10-07,601.752
2008-10-08,577.064
2008-10-09,551.013
2008-10-10,536.609
2008-10-13,572.906
2008-10-14,587.391
2008-10-15,551.524
2008-10-16,542.421
2008-10-17,544.649
2008-10-20,559.039
2008-10-21,552.509
2008-10-22,520.667
2008-10-23,510.179
2008-10-24,488.801
2008-10-27,464.839
2008-10-28,491.166
2008-10-29,507.144
2008-10-30,528.557
2008-10-31,536.614
2008-11-03,542.594
2008-11-04,562.81
2008-11-05,552.778
2008-11-06,526.421
2008-11-07,531.359
2008-11-10,528.961
2008-11-11,512.922
2008-11-12,495.093
2008-11-13,507.613
2008-11-14,494.773
2008-11-17,487.043
2008-11-18,483.266
2008-11-19,461.522
2008-11-20,435.657
2008-11-21,447.729
2008-11-24,471.689
2008-11-25,481.056
2008-11-26,492.828
2008-11-27,498.716
2008-11-28,503.229
2008-12-01,467.591
2008-12-02,476.271
2008-12-03,483.814
2008-12-04,475.021
2008-12-05,480.477
2008-12-08,504.137
2008-12-09,500.644
2008-12-10,513.63
2008-12-11,505.838
2008-12-12,506.386
2008-12-15,508.398
2008-12-16,524.799
2008-12-17,533.438
2008-12-18,529.807
2008-12-19,526.724
2008-12-22,517.008
2008-12-23,513.381
2008-12-24,513.163
2008-12-25,514.024
2008-12-26,517.91
2008-12-29,519.603
2008-12-30,530.389
2008-12-31,536.419
2009-01-01,536.649
2009-01-02,548.793
2009-01-05,550.632
2009-01-06,558.731
2009-01-07,552.754
2009-01-08,549.91
2009-01-09,540.11
2009-01-12,527.206
2009-01-13,520.75
2009-01-14,505.905
2009-01-15,501.452
2009-01-16,510.507
2009-01-19,507.027
2009-01-20,482.607
2009-01-21,493.669
2009-01-22,486.892
2009-01-23,483.576
2009-01-26,490.344
2009-01-27,498.364
2009-01-28,513.187
2009-01-29,499.228
2009-01-30,488.684
2009-02-02,483.05
2009-02-03,487.482
2009-02-04,490.708
2009-02-05,492.909
2009-02-06,506.396
2009-02-09,509.275
2009-02-10,492.679
2009-02-11,491.889
2009-02-12,487.39
2009-02-13,487.514
2009-02-16,484.493
2009-02-17,463.555
2009-02-18,458.135
2009-02-19,454.545
2009-02-20,444.735
2009-02-23,434.739
2009-02-24,440.138
2009-02-25,437.292
2009-02-26,436.095
2009-02-27,431.473
2009-03-02,410.23
2009-03-03,403.939
2009-03-04,414.269
2009-03-05,401.027
2009-03-06,397.746
2009-03-09,391.831
2009-03-10,411.82
2009-03-11,416.624
2009-03-12,425.689
2009-03-13,432.161
2009-03-16,436.978
2009-03-17,445.925
2009-03-18,456.297
2009-03-19,466.496
2009-03-20,456.975
2009-03-23,481.103
2009-03-24,477.316
2009-03-25,481.771
2009-03-26,492.096
2009-03-27,483.868
2009-03-30,463.942
2009-03-31,471.209
2009-04-01,480.218
2009-04-02,504.697
2009-04-03,511.984
2009-04-06,508.889
2009-04-07,497.949
2009-04-08,499.571
2009-04-09,522.845
2009-04-10,523.974
2009-04-13,527.928
2009-04-14,524.777
2009-04-15,528.706
2009-04-16,537.994
2009-04-17,542.536
2009-04-20,520.145
2009-04-21,528.276
2009-04-22,531.803
2009-04-23,536.075
2009-04-24,548.427
2009-04-27,540.271
2009-04-28,533.707
2009-04-29,549.369
2009-04-30,555.76
2009-05-01,556.616
2009-05-04,577.933
2009-05-05,579.396
2009-05-06,587.146
2009-05-07,584.781
2009-05-08,601.139
2009-05-11,593.332
2009-05-12,588.502
2009-05-13,568.763
2009-05-14,571.052
2009-05-15,572.468
2009-05-18,585.499
2009-05-19,594.167
2009-05-20,599.382
2009-05-21,591.181
2009-05-22,592.708
2009-05-25,594.263
2009-05-26,602.94
2009-05-27,600.911
2009-05-28,601.37
2009-05-29,611.611
2009-06-01,631.464
2009-06-02,635.323
2009-06-03,625.849
2009-06-04,629.089
2009-06-05,627.24
2009-06-08,620.031
2009-06-09,624.24
2009-06-10,628.724
2009-06-11,634.618
2009-06-12,633.198
2009-06-15,616.137
2009-06-16,608.872
2009-06-17,601.003
2009-06-18,602.419
2009-06-19,606.573
2009-06-22,589.685
2009-06-23,586.386
2009-06-24,597.092
2009-06-25,603.409
2009-06-26,610.678
2009-06-29,613.631
2009-06-30,611.6
2009-07-01,619.731
2009-07-02,605.163
2009-07-03,604.247
2009-07-06,599.025
2009-07-07,592.675
2009-07-08,583.584
2009-07-09,586.833
2009-07-10,584.544
2009-07-13,589.427
2009-07-14,598.691
2009-07-15,617.701
2009-07-16,623.583
2009-07-17,623.846
2009-07-20,635.105
2009-07-21,639.384
2009-07-22,641.787
2009-07-23,655.711
2009-07-24,659.724
2009-07-27,664.933
2009-07-28,663.32
2009-07-29,658.259
2009-07-30,669.303
2009-07-31,676.069
2009-08-03,692.52
2009-08-04,696.042
2009-08-05,695.743
2009-08-06,693.83
2009-08-07,699.939
2009-08-10,699.552
2009-08-11,691.532
2009-08-12,697.946
2009-08-13,708.624
2009-08-14,704.831
2009-08-17,681.275
2009-08-18,689.035
2009-08-19,691.404
2009-08-20,701.635
2009-08-21,713.326
2009-08-24,720.5
2009-08-25,723.571
2009-08-26,721.6
2009-08-27,720.914
2009-08-28,728.734
2009-08-31,720.786
2009-09-01,707.301
2009-09-02,698.596
2009-09-03,706.276
2009-09-04,713.909
2009-09-07,721.443
2009-09-08,731.738
2009-09-09,739.205
2009-09-10,745.82
2009-09-11,750.148
2009-09-14,750.007
2009-09-15,755.812
2009-09-16,771.034
2009-09-17,771.705
2009-09-18,769.709
2009-09-21,762.339
2009-09-22,772.085
2009-09-23,766.371
2009-09-24,754.754
2009-09-25,750.987
2009-09-28,759.915
2009-09-29,759.956
2009-09-30,761.052
2009-10-01,743.684
2009-10-02,733.4
2009-10-05,743.081
2009-10-06,758.05
2009-10-07,760.459
2009-10-08,772.172
2009-10-09,775.007
2009-10-12,778.853
2009-10-13,776.698
2009-10-14,790.681
2009-10-15,792.876
2009-10-16,784.752
2009-10-19,793.208
2009-10-20,789.377
2009-10-21,784.958
2009-10-22,785.29
2009-10-23,778.382
2009-10-26,768.18
2009-10-27,755.767
2009-10-28,732.578
2009-10-29,746.304
2009-10-30,733.907
2009-11-02,732.891
2009-11-03,732.237
2009-11-04,739.395
2009-11-05,748.751
2009-11-06,750.806
2009-11-09,768.037
2009-11-10,765.469
2009-11-11,771.246
2009-11-12,762.561
2009-11-13,767.38
2009-11-16,780.338
2009-11-17,774.93
2009-11-18,776.467
2009-11-19,761.354
2009-11-20,757.605
2009-11-23,768.64
2009-11-24,763.684
2009-11-25,768.221
2009-11-26,758.441
2009-11-27,748.329
2009-11-30,753.293
2009-12-01,768.75
2009-12-02,773.025
2009-12-03,771.228
2009-12-04,772.616
2009-12-07,771.822
2009-12-08,764.625
2009-12-09,760.859
2009-12-10,762.154
2009-12-11,765.887
2009-12-14,774.031
2009-12-15,769.588
2009-12-16,774.724
2009-12-17,764.048
2009-12-18,763.463
2009-12-21,769.029
2009-12-22,772.604
2009-12-23,778.506
2009-12-24,782.625
2009-12-25,782.577
2009-12-28,785.55
2009-12-29,787.393
2009-12-30,784.418
2009-12-31,782.727
2010-01-01,782.727
2010-01-04,796.768
2010-01-05,800.916
2010-01-06,803.436
2010-01-07,805.342
2010-01-08,809.374
2010-01-11,816.125
2010-01-12,809.644
2010-01-13,812.453
2010-01-14,817.05
2010-01-15,811.304
2010-01-18,812.434
2010-01-19,815.902
2010-01-20,805.82
2010-01-21,795.346
2010-01-22,783.526
2010-01-25,783.215
2010-01-26,776.038
2010-01-27,773.685
2010-01-28,769.793
2010-01-29,763.007
2010-02-01,768.438
2010-02-02,778.826
2010-02-03,776.684
2010-02-04,757.18
2010-02-05,748.779
2010-02-08,743.781
2010-02-09,749.356
2010-02-10,751.259
2010-02-11,757.125
2010-02-12,758.642
2010-02-15,758.514
2010-02-16,768.608
2010-02-17,775.406
2010-02-18,778.499
2010-02-19,775.286
2010-02-22,781.155
2010-02-23,774.741
2010-02-24,776.566
2010-02-25,771.905
2010-02-26,777.345
2010-03-01,784.545
2010-03-02,792.116
2010-03-03,797.509
2010-03-04,797.314
2010-03-05,807.458
2010-03-08,811.95
2010-03-09,811.446
2010-03-10,816.771
2010-03-11,818.384
2010-03-12,822.037
2010-03-15,818.343
2010-03-16,826.461
2010-03-17,834.625
2010-03-18,830.508
2010-03-19,825.23
2010-03-22,828.12
2010-03-23,833.204
2010-03-24,827.031
2010-03-25,826.059
2010-03-26,828.705
2010-03-29,834.906
2010-03-30,836.619
2010-03-31,835.542
2010-04-01,844.3
2010-04-02,844.622
2010-04-05,852.068
2010-04-06,855.99
2010-04-07,854.413
2010-04-08,852.325
2010-04-09,859.584
2010-04-12,863.467
2010-04-13,861.188
2010-04-14,871.808
2010-04-15,872.675
2010-04-16,861.189
2010-04-19,853.57
2010-04-20,864.067
2010-04-21,868.465
2010-04-22,868.776
2010-04-23,875.617
2010-04-26,878.064
2010-04-27,859.828
2010-04-28,851.856
2010-04-29,864.862
2010-04-30,858.357
2010-05-03,862.514
2010-05-04,840.506
2010-05-05,826.605
2010-05-06,803.38
2010-05-07,781.804
2010-05-10,821.216
2010-05-11,817.789
2010-05-12,831.398
2010-05-13,829.559
2010-05-14,811.351
2010-05-17,802.737
2010-05-18,796.884
2010-05-19,783.02
2010-05-20,756.494
2010-05-21,762.757
2010-05-24,757.023
2010-05-25,742.507
2010-05-26,750.052
2010-05-27,774.84
2010-05-28,774.385
2010-05-31,775.718
2010-06-01,763.318
2010-06-02,770.931
2010-06-03,779.893
2010-06-04,756.861
2010-06-07,740.26
2010-06-08,742.357
2010-06-09,746.785
2010-06-10,765.657
2010-06-11,771.299
2010-06-14,781.564
2010-06-15,793.949
2010-06-16,793.819
2010-06-17,794.547
2010-06-18,797.432
2010-06-21,800.987
2010-06-22,790.124
2010-06-23,784.447
2010-06-24,776.026
2010-06-25,778.101
2010-06-28,778.83
2010-06-29,754.507
2010-06-30,748.589
2010-07-01,743.915
2010-07-02,743.377
2010-07-05,742.299
2010-07-06,750.067
2010-07-07,763.989
2010-07-08,774.035
2010-07-09,780.923
2010-07-12,777.825
2010-07-13,791.571
2010-07-14,792.691
2010-07-15,791.769
2010-07-16,775.75
2010-07-19,776.102
2010-07-20,780.708
2010-07-21,777.921
2010-07-22,794.553
2010-07-23,802.688
2010-07-26,814.381
2010-07-27,814.977
2010-07-28,811.294
2010-07-29,812.061
2010-07-30,809.657
2010-08-02,826.723
2010-08-03,824.981
2010-08-04,825.476
2010-08-05,825.181
2010-08-06,824.774
2010-08-09,829.925
2010-08-10,817.631
2010-08-11,793.854
2010-08-12,787.102
2010-08-13,786.814
2010-08-16,789.467
2010-08-17,799.827
2010-08-18,801.999
2010-08-19,793.156
2010-08-20,784.371
2010-08-23,783.008
2010-08-24,774.554
2010-08-25,772.371
2010-08-26,774.224
2010-08-27,784.354
2010-08-30,780.001
2010-08-31,778.092
2010-09-01,799.836
2010-09-02,806.684
2010-09-03,816.105
2010-09-06,820.641
2010-09-07,809.271
2010-09-08,811.829
2010-09-09,817.399
2010-09-10,819.194
2010-09-13,832.44
2010-09-14,834.014
2010-09-15,834.524
2010-09-16,831.135
2010-09-17,832.536
