Date,FRANCE GROWTH Standard (Large+Mid Cap)
2005-06-15,2310.956
2005-06-16,2292.285
2005-06-17,2341.926
2005-06-20,2312.017
2005-06-21,2326.056
2005-06-22,2327.74
2005-06-23,2316.922
2005-06-24,2300.497
2005-06-27,2296.248
2005-06-28,2300.106
2005-06-29,2327.37
2005-06-30,2331.82
2005-07-01,2327.989
2005-07-04,2314.361
2005-07-05,2309.481
2005-07-06,2326.884
2005-07-07,2305.47
2005-07-08,2349.1
2005-07-11,2381.901
2005-07-12,2407.025
2005-07-13,2398.122
2005-07-14,2410.332
2005-07-15,2403.447
2005-07-18,2395.272
2005-07-19,2412.239
2005-07-20,2415.568
2005-07-21,2433.137
2005-07-22,2425.011
2005-07-25,2415.602
2005-07-26,2416.105
2005-07-27,2423.481
2005-07-28,2451.814
2005-07-29,2463.388
2005-08-01,2479.48
2005-08-02,2502.535
2005-08-03,2512.477
2005-08-04,2509.001
2005-08-05,2480.312
2005-08-08,2500.439
2005-08-09,2520.757
2005-08-10,2542.296
2005-08-11,2536.762
2005-08-12,2516.969
2005-08-15,2497.966
2005-08-16,2481.267
2005-08-17,2473.62
2005-08-18,2455.783
2005-08-19,2485.499
2005-08-22,2500.93
2005-08-23,2470.332
2005-08-24,2470.246
2005-08-25,2458.129
2005-08-26,2449.509
2005-08-29,2447.025
2005-08-30,2430.369
2005-08-31,2470.001
2005-09-01,2514.412
2005-09-02,2518.182
2005-09-05,2525.952
2005-09-06,2532.045
2005-09-07,2527.901
2005-09-08,2506.238
2005-09-09,2525.894
2005-09-12,2496.401
2005-09-13,2475.543
2005-09-14,2493.081
2005-09-15,2482.65
2005-09-16,2501.499
2005-09-19,2486.871
2005-09-20,2506.374
2005-09-21,2479.158
2005-09-22,2451.255
2005-09-23,2451.506
2005-09-26,2484.12
2005-09-27,2465.426
2005-09-28,2485.505
2005-09-29,2476.473
2005-09-30,2496.89
2005-10-03,2476.717
2005-10-04,2492.723
2005-10-05,2473.954
2005-10-06,2483.67
2005-10-07,2475.833
2005-10-10,2467.378
2005-10-11,2461.602
2005-10-12,2443.732
2005-10-13,2400.758
2005-10-14,2433.071
2005-10-17,2424.618
2005-10-18,2388.91
2005-10-19,2361.886
2005-10-20,2367.016
2005-10-21,2362.657
2005-10-24,2381.519
2005-10-25,2394.97
2005-10-26,2392.181
2005-10-27,2351.149
2005-10-28,2338.672
2005-10-31,2370.547
2005-11-01,2366.66
2005-11-02,2376.353
2005-11-03,2398.809
2005-11-04,2362.274
2005-11-07,2360.693
2005-11-08,2361.449
2005-11-09,2339.711
2005-11-10,2333.42
2005-11-11,2350.691
2005-11-14,2353.962
2005-11-15,2337.123
2005-11-16,2321.119
2005-11-17,2343.051
2005-11-18,2353.389
2005-11-21,2371.728
2005-11-22,2362.67
2005-11-23,2397.689
2005-11-24,2390.85
2005-11-25,2387.246
2005-11-28,2382.261
2005-11-29,2380.87
2005-11-30,2379.754
2005-12-01,2397.141
2005-12-02,2410.891
2005-12-05,2419.888
2005-12-06,2431.021
2005-12-07,2418.03
2005-12-08,2451.015
2005-12-09,2447.468
2005-12-12,2482.357
2005-12-13,2489.574
2005-12-14,2493.052
2005-12-15,2476.49
2005-12-16,2504.29
2005-12-19,2508.398
2005-12-20,2485.827
2005-12-21,2493.578
2005-12-22,2503.462
2005-12-23,2507.413
2005-12-26,2507.413
2005-12-27,2514.345
2005-12-28,2516.358
2005-12-29,2510.33
2005-12-30,2471.378
2006-01-02,2495.919
2006-01-03,2542.312
2006-01-04,2595.324
2006-01-05,2599.857
2006-01-06,2628.659
2006-01-09,2617.968
2006-01-10,2608.476
2006-01-11,2629.333
2006-01-12,2608.918
2006-01-13,2595.914
2006-01-16,2612.877
2006-01-17,2576.768
2006-01-18,2569.406
2006-01-19,2590.215
2006-01-20,2566.117
2006-01-23,2592.827
2006-01-24,2585.159
2006-01-25,2591.57
2006-01-26,2620.86
2006-01-27,2626.587
2006-01-30,2596.409
2006-01-31,2613.563
2006-02-01,2630.687
2006-02-02,2586.404
2006-02-03,2573.019
2006-02-06,2564.331
2006-02-07,2555.846
2006-02-08,2547.449
2006-02-09,2571.321
2006-02-10,2534.159
2006-02-13,2542.255
2006-02-14,2540.571
2006-02-15,2543.781
2006-02-16,2548.963
2006-02-17,2566.827
2006-02-20,2554.594
2006-02-21,2545.637
2006-02-22,2553.043
2006-02-23,2567.434
2006-02-24,2562.827
2006-02-27,2571.552
2006-02-28,2543.951
2006-03-01,2573.228
2006-03-02,2569.83
2006-03-03,2570.074
2006-03-06,2583.681
2006-03-07,2552.196
2006-03-08,2550.551
2006-03-09,2575.894
2006-03-10,2596.414
2006-03-13,2625.225
2006-03-14,2640.567
2006-03-15,2645.934
2006-03-16,2671.439
2006-03-17,2678.73
2006-03-20,2679.547
2006-03-21,2658.764
2006-03-22,2710.293
2006-03-23,2684.729
2006-03-24,2707.669
2006-03-27,2683.435
2006-03-28,2691.21
2006-03-29,2689.138
2006-03-30,2743.744
2006-03-31,2727.542
2006-04-03,2742.467
2006-04-04,2752.057
2006-04-05,2758.452
2006-04-06,2748.793
2006-04-07,2704.436
2006-04-10,2711.126
2006-04-11,2681.115
2006-04-12,2663.396
2006-04-13,2665.939
2006-04-14,2665.939
2006-04-17,2708.282
2006-04-18,2705.633
2006-04-19,2742.246
2006-04-20,2766.787
2006-04-21,2793.289
2006-04-24,2788.508
2006-04-25,2795.711
2006-04-26,2807.191
2006-04-27,2806.243
2006-04-28,2801.711
2006-05-01,2806.604
2006-05-02,2832.799
2006-05-03,2800.268
2006-05-04,2843.799
2006-05-05,2877.149
2006-05-08,2869.556
2006-05-09,2896.34
2006-05-10,2893.812
2006-05-11,2885.175
2006-05-12,2846.675
2006-05-15,2791.471
2006-05-16,2809.86
2006-05-17,2722.019
2006-05-18,2727.455
2006-05-19,2706.738
2006-05-22,2666.972
2006-05-23,2741.734
2006-05-24,2687.465
2006-05-25,2732.326
2006-05-26,2777.638
2006-05-29,2778.815
2006-05-30,2739.818
2006-05-31,2748.824
2006-06-01,2751.942
2006-06-02,2789.314
2006-06-05,2772.318
2006-06-06,2682.092
2006-06-07,2692.975
2006-06-08,2588.614
2006-06-09,2633.685
2006-06-12,2602.833
2006-06-13,2546.284
2006-06-14,2557.716
2006-06-15,2625.343
2006-06-16,2605.251
2006-06-19,2604.846
2006-06-20,2627.352
2006-06-21,2648.047
2006-06-22,2654.843
2006-06-23,2661.814
2006-06-26,2664.603
2006-06-27,2657.323
2006-06-28,2640.199
2006-06-29,2695.344
2006-06-30,2796.899
2006-07-03,2809.59
2006-07-04,2805.744
2006-07-05,2752.707
2006-07-06,2788.424
2006-07-07,2797.423
2006-07-10,2791.36
2006-07-11,2759.611
2006-07-12,2761.881
2006-07-13,2720.815
2006-07-14,2680.291
2006-07-17,2630.631
2006-07-18,2606.455
2006-07-19,2680.259
2006-07-20,2711.955
2006-07-21,2698.346
2006-07-24,2734.288
2006-07-25,2746.644
2006-07-26,2757.418
2006-07-27,2795.814
2006-07-28,2811.329
2006-07-31,2802.855
2006-08-01,2765.481
2006-08-02,2804.432
2006-08-03,2777.616
2006-08-04,2803.852
2006-08-07,2757.544
2006-08-08,2748.294
2006-08-09,2777.325
2006-08-10,2723.548
2006-08-11,2726.61
2006-08-14,2752.155
2006-08-15,2799.981
2006-08-16,2829.076
2006-08-17,2836.215
2006-08-18,2818.388
2006-08-21,2825.049
2006-08-22,2822.878
2006-08-23,2805.575
2006-08-24,2819.66
2006-08-25,2808.103
2006-08-28,2836.497
2006-08-29,2835.693
2006-08-30,2870.195
2006-08-31,2856.38
2006-09-01,2867.403
2006-09-04,2882.763
2006-09-05,2852.196
2006-09-06,2813.996
2006-09-07,2773.943
2006-09-08,2764.738
2006-09-11,2755.62
2006-09-12,2792.122
2006-09-13,2794.654
2006-09-14,2800.33
2006-09-15,2788.573
2006-09-18,2802.618
2006-09-19,2798.168
2006-09-20,2825.385
2006-09-21,2837.611
2006-09-22,2829.276
2006-09-25,2811.801
2006-09-26,2837.353
2006-09-27,2854.314
2006-09-28,2865.669
2006-09-29,2861.499
2006-10-02,2873.574
2006-10-03,2854.56
2006-10-04,2848.447
2006-10-05,2863.57
2006-10-06,2832.064
2006-10-09,2837.813
2006-10-10,2832.45
2006-10-11,2836.802
2006-10-12,2843.814
2006-10-13,2833.313
2006-10-16,2851.533
2006-10-17,2839.605
2006-10-18,2863.497
2006-10-19,2878.874
2006-10-20,2892.738
2006-10-23,2896.229
2006-10-24,2898.988
2006-10-25,2918.016
2006-10-26,2936.285
2006-10-27,2917.336
2006-10-30,2904.874
2006-10-31,2903.744
2006-11-01,2917.889
2006-11-02,2889.827
2006-11-03,2889.408
2006-11-06,2928.688
2006-11-07,2966.97
2006-11-08,2961.812
2006-11-09,2985.893
2006-11-10,2997.791
2006-11-13,3013.94
2006-11-14,3005.434
2006-11-15,3023.944
2006-11-16,3028.506
2006-11-17,3006.391
2006-11-20,3012.203
2006-11-21,3023.126
2006-11-22,3053.451
2006-11-23,3047.348
2006-11-24,3063.802
2006-11-27,3029.001
2006-11-28,3030.129
2006-11-29,3076.668
2006-11-30,3066.37
2006-12-01,3039.592
2006-12-04,3063.986
2006-12-05,3094.317
2006-12-06,3089.798
2006-12-07,3103.165
2006-12-08,3118.646
2006-12-11,3112.025
2006-12-12,3121.874
2006-12-13,3144.581
2006-12-14,3150.148
2006-12-15,3146.637
2006-12-18,3135.155
2006-12-19,3133.85
2006-12-20,3153.475
2006-12-21,3151.821
2006-12-22,3117.62
2006-12-25,3117.62
2006-12-26,3112.762
2006-12-27,3151.73
2006-12-28,3146.544
2006-12-29,3175.821
2007-01-01,3175.821
2007-01-02,3226.523
2007-01-03,3194.912
2007-01-04,3141.635
2007-01-05,3083.73
2007-01-08,3090.003
2007-01-09,3080.845
2007-01-10,3056.044
2007-01-11,3096.712
2007-01-12,3105.314
2007-01-15,3103.925
2007-01-16,3084.1
2007-01-17,3080.683
2007-01-18,3073.012
2007-01-19,3097.483
2007-01-22,3092.332
2007-01-23,3109.871
2007-01-24,3125.577
2007-01-25,3114.745
2007-01-26,3092.025
2007-01-29,3127.06
2007-01-30,3144.175
2007-01-31,3135.31
2007-02-01,3170.352
2007-02-02,3172.164
2007-02-05,3164.511
2007-02-06,3168.764
2007-02-07,3204.632
2007-02-08,3187.751
2007-02-09,3194.152
2007-02-12,3159.978
2007-02-13,3199.463
2007-02-14,3264.584
2007-02-15,3291.055
2007-02-16,3278.259
2007-02-19,3309.56
2007-02-20,3298.445
2007-02-21,3278.33
2007-02-22,3292.553
2007-02-23,3307.472
2007-02-26,3331.986
2007-02-27,3236.738
2007-02-28,3201.669
2007-03-01,3154.764
2007-03-02,3152.496
2007-03-05,3107.375
2007-03-06,3140.411
2007-03-07,3171.347
2007-03-08,3197.897
2007-03-09,3205.584
2007-03-12,3205.81
2007-03-13,3175.112
2007-03-14,3122.276
2007-03-15,3190.121
2007-03-16,3211.449
2007-03-19,3248.642
2007-03-20,3275.1
2007-03-21,3282.342
2007-03-22,3340.592
2007-03-23,3350.947
2007-03-26,3329.533
2007-03-27,3339.288
2007-03-28,3334.209
2007-03-29,3376.062
2007-03-30,3371.084
2007-04-02,3403.28
2007-04-03,3442.665
2007-04-04,3451.988
2007-04-05,3469.293
2007-04-06,3469.293
2007-04-09,3451.219
2007-04-10,3474.213
2007-04-11,3458.943
2007-04-12,3468.101
2007-04-13,3488.455
2007-04-16,3526.139
2007-04-17,3530.964
2007-04-18,3510.414
2007-04-19,3522.45
2007-04-20,3556.348
2007-04-23,3553.266
2007-04-24,3543.614
2007-04-25,3585.868
2007-04-26,3560.559
2007-04-27,3563.98
2007-04-30,3578.62
2007-05-01,3565.247
2007-05-02,3589.44
2007-05-03,3598.458
2007-05-04,3630.878
2007-05-07,3651.112
2007-05-08,3594.568
2007-05-09,3601.831
2007-05-10,3577.372
2007-05-11,3584.259
2007-05-14,3576.982
2007-05-15,3599.549
2007-05-16,3588.136
2007-05-17,3582.595
2007-05-18,3633.51
2007-05-21,3623.154
2007-05-22,3629.66
2007-05-23,3648.24
2007-05-24,3610.435
2007-05-25,3617.973
2007-05-28,3620.541
2007-05-29,3620.933
2007-05-30,3601.447
2007-05-31,3651.528
2007-06-01,3665.805
2007-06-04,3668.97
2007-06-05,3650.782
2007-06-06,3575.432
2007-06-07,3515.821
2007-06-08,3479.445
2007-06-11,3507.616
2007-06-12,3475.32
2007-06-13,3494.016
2007-06-14,3549.076
2007-06-15,3595.869
2007-06-18,3583.31
2007-06-19,3568.241
2007-06-20,3575.479
2007-06-21,3532.161
2007-06-22,3541.304
2007-06-25,3541.547
2007-06-26,3515.325
2007-06-27,3512.224
2007-06-28,3556.124
2007-06-29,3594.388
2007-07-02,3609.269
2007-07-03,3630.525
2007-07-04,3659.228
2007-07-05,3638.337
2007-07-06,3652.373
2007-07-09,3644.419
2007-07-10,3629.702
2007-07-11,3652.175
2007-07-12,3712.058
2007-07-13,3704.706
2007-07-16,3699.02
2007-07-17,3688.52
2007-07-18,3640.941
2007-07-19,3694.617
2007-07-20,3647.056
2007-07-23,3667.519
2007-07-24,3616.208
2007-07-25,3551.704
2007-07-26,3451.712
2007-07-27,3418.44
2007-07-30,3433.029
2007-07-31,3492.633
2007-08-01,3432.64
2007-08-02,3445.811
2007-08-03,3431.187
2007-08-06,3393.226
2007-08-07,3419.363
2007-08-08,3520.015
2007-08-09,3439.591
2007-08-10,3348.689
2007-08-13,3383.034
2007-08-14,3328.323
2007-08-15,3281.542
2007-08-16,3151.504
2007-08-17,3203.47
2007-08-20,3226.676
2007-08-21,3249.151
2007-08-22,3327.819
2007-08-23,3347.271
2007-08-24,3403.416
2007-08-27,3415.592
2007-08-28,3355.582
2007-08-29,3395.724
2007-08-30,3444.191
2007-08-31,3490.745
2007-09-03,3474.433
2007-09-04,3472.643
2007-09-05,3415.056
2007-09-06,3436.707
2007-09-07,3364.372
2007-09-10,3337.761
2007-09-11,3405.865
2007-09-12,3437.368
2007-09-13,3477.598
2007-09-14,3465.718
2007-09-17,3404.746
2007-09-18,3468.482
2007-09-19,3589.938
2007-09-20,3596.722
2007-09-21,3614.68
2007-09-24,3612.903
2007-09-25,3592.901
2007-09-26,3620.467
2007-09-27,3649.604
2007-09-28,3653.91
2007-10-01,3707.913
2007-10-02,3695.589
2007-10-03,3700.435
2007-10-04,3691.098
2007-10-05,3715.747
2007-10-08,3701.61
2007-10-09,3731.332
2007-10-10,3740.027
2007-10-11,3776.142
2007-10-12,3739.085
2007-10-15,3741.257
2007-10-16,3689.988
2007-10-17,3745.622
2007-10-18,3736.254
2007-10-19,3721.923
2007-10-22,3648.713
2007-10-23,3715.81
2007-10-24,3705.4
2007-10-25,3783.046
2007-10-26,3812.83
2007-10-29,3838.706
2007-10-30,3805.858
2007-10-31,3840.504
2007-11-01,3780.23
2007-11-02,3804.315
2007-11-05,3792.527
2007-11-06,3826.427
2007-11-07,3810.388
2007-11-08,3781.148
2007-11-09,3713.203
2007-11-12,3670.969
2007-11-13,3690.0
2007-11-14,3767.531
2007-11-15,3714.821
2007-11-16,3700.196
2007-11-19,3638.844
2007-11-20,3718.325
2007-11-21,3646.768
2007-11-22,3700.273
2007-11-23,3752.75
2007-11-26,3725.291
2007-11-27,3696.448
2007-11-28,3750.102
2007-11-29,3776.8
2007-11-30,3793.475
2007-12-03,3768.698
2007-12-04,3728.198
2007-12-05,3781.174
2007-12-06,3780.146
2007-12-07,3822.574
2007-12-10,3844.203
2007-12-11,3827.151
2007-12-12,3834.839
2007-12-13,3711.556
2007-12-14,3682.983
2007-12-17,3611.907
2007-12-18,3611.246
2007-12-19,3607.188
2007-12-20,3601.022
2007-12-21,3681.591
2007-12-24,3710.308
2007-12-25,3710.308
2007-12-26,3735.811
2007-12-27,3766.953
2007-12-28,3810.408
2007-12-31,3781.982
2008-01-01,3781.982
2008-01-02,3770.394
2008-01-03,3750.961
2008-01-04,3671.278
2008-01-07,3621.362
2008-01-08,3647.679
2008-01-09,3556.051
2008-01-10,3516.739
2008-01-11,3478.615
2008-01-14,3534.369
2008-01-15,3414.863
2008-01-16,3355.613
2008-01-17,3330.713
2008-01-18,3309.068
2008-01-21,3048.751
2008-01-22,3166.571
2008-01-23,3041.072
2008-01-24,3286.829
2008-01-25,3285.891
2008-01-28,3283.595
2008-01-29,3346.129
2008-01-30,3302.998
2008-01-31,3309.21
2008-02-01,3405.268
2008-02-04,3408.884
2008-02-05,3243.747
2008-02-06,3287.939
2008-02-07,3175.251
2008-02-08,3186.326
2008-02-11,3175.215
2008-02-12,3320.507
2008-02-13,3308.493
2008-02-14,3337.884
2008-02-15,3317.005
2008-02-18,3361.691
2008-02-19,3406.052
2008-02-20,3349.733
2008-02-21,3430.39
2008-02-22,3425.496
2008-02-25,3488.76
2008-02-26,3526.958
2008-02-27,3582.876
2008-02-28,3526.288
2008-02-29,3472.75
2008-03-03,3437.973
2008-03-04,3423.51
2008-03-05,3489.451
2008-03-06,3479.727
2008-03-07,3423.433
2008-03-10,3378.938
2008-03-11,3406.015
2008-03-12,3499.725
2008-03-13,3484.878
2008-03-14,3497.851
2008-03-17,3419.414
2008-03-18,3497.489
2008-03-19,3447.963
2008-03-20,3364.633
2008-03-21,3364.633
2008-03-24,3359.832
2008-03-25,3522.573
2008-03-26,3568.004
2008-03-27,3602.464
2008-03-28,3567.352
2008-03-31,3610.537
2008-04-01,3632.857
2008-04-02,3636.329
2008-04-03,3633.562
2008-04-04,3681.534
2008-04-07,3713.651
2008-04-08,3679.165
2008-04-09,3667.724
2008-04-10,3654.753
2008-04-11,3614.053
2008-04-14,3598.821
2008-04-15,3615.048
2008-04-16,3704.845
2008-04-17,3701.832
2008-04-18,3720.119
2008-04-21,3725.473
2008-04-22,3711.45
2008-04-23,3768.521
2008-04-24,3716.97
2008-04-25,3736.123
2008-04-28,3761.634
2008-04-29,3709.925
2008-04-30,3722.376
2008-05-01,3694.044
2008-05-02,3715.657
2008-05-05,3734.264
2008-05-06,3753.734
2008-05-07,3753.96
2008-05-08,3768.488
2008-05-09,3736.061
2008-05-12,3776.358
2008-05-13,3785.018
2008-05-14,3823.784
2008-05-15,3839.996
2008-05-16,3878.293
2008-05-19,3931.453
2008-05-20,3889.038
2008-05-21,3916.447
2008-05-22,3899.226
2008-05-23,3851.263
2008-05-26,3867.177
2008-05-27,3823.573
2008-05-28,3872.79
2008-05-29,3878.321
2008-05-30,3901.651
2008-06-02,3840.495
2008-06-03,3874.674
2008-06-04,3843.738
2008-06-05,3878.304
2008-06-06,3860.68
2008-06-09,3858.444
2008-06-10,3761.005
2008-06-11,3694.581
2008-06-12,3663.838
2008-06-13,3658.613
2008-06-16,3666.85
2008-06-17,3692.593
2008-06-18,3652.752
2008-06-19,3620.255
2008-06-20,3574.799
2008-06-23,3543.455
2008-06-24,3502.257
2008-06-25,3538.011
2008-06-26,3496.935
2008-06-27,3462.135
2008-06-30,3478.05
2008-07-01,3413.657
2008-07-02,3376.016
2008-07-03,3360.275
2008-07-04,3285.616
2008-07-07,3343.138
2008-07-08,3292.682
2008-07-09,3347.941
2008-07-10,3239.726
2008-07-11,3168.917
2008-07-14,3205.426
2008-07-15,3164.529
2008-07-16,3208.707
2008-07-17,3314.208
2008-07-18,3326.161
2008-07-21,3359.835
2008-07-22,3360.553
2008-07-23,3376.198
2008-07-24,3322.392
2008-07-25,3361.409
2008-07-28,3334.689
2008-07-29,3314.241
2008-07-30,3367.43
2008-07-31,3361.611
2008-08-01,3281.93
2008-08-04,3276.706
2008-08-05,3317.746
2008-08-06,3341.459
2008-08-07,3345.942
2008-08-08,3305.672
2008-08-11,3331.353
2008-08-12,3302.165
2008-08-13,3230.588
2008-08-14,3226.495
2008-08-15,3216.304
2008-08-18,3210.291
2008-08-19,3135.539
2008-08-20,3159.915
2008-08-21,3152.208
2008-08-22,3200.314
2008-08-25,3159.667
2008-08-26,3154.94
2008-08-27,3165.41
2008-08-28,3213.739
2008-08-29,3234.638
2008-09-01,3204.474
2008-09-02,3240.868
2008-09-03,3156.969
2008-09-04,3048.091
2008-09-05,2952.387
2008-09-08,3014.751
2008-09-09,2948.636
2008-09-10,2924.763
2008-09-11,2876.912
2008-09-12,2988.695
2008-09-15,2931.417
2008-09-16,2884.684
2008-09-17,2835.84
2008-09-18,2848.36
2008-09-19,3044.152
2008-09-22,3030.007
2008-09-23,2979.825
2008-09-24,2933.442
2008-09-25,2990.419
2008-09-26,2920.663
2008-09-29,2768.35
2008-09-30,2734.832
2008-10-01,2725.976
2008-10-02,2601.548
2008-10-03,2634.147
2008-10-06,2356.442
2008-10-07,2368.917
2008-10-08,2249.862
2008-10-09,2200.287
2008-10-10,2049.022
2008-10-13,2303.91
2008-10-14,2357.54
2008-10-15,2170.341
2008-10-16,2032.877
2008-10-17,2101.341
2008-10-20,2148.226
2008-10-21,2115.543
2008-10-22,1946.906
2008-10-23,1946.333
2008-10-24,1872.218
2008-10-27,1773.291
2008-10-28,1837.121
2008-10-29,2032.337
2008-10-30,2049.477
2008-10-31,2047.232
2008-11-03,2104.322
2008-11-04,2226.652
2008-11-05,2197.569
2008-11-06,2011.658
2008-11-07,2060.659
2008-11-10,2106.841
2008-11-11,1975.378
2008-11-12,1932.431
2008-11-13,1951.011
2008-11-14,1978.242
2008-11-17,1929.953
2008-11-18,1943.447
2008-11-19,1885.977
2008-11-20,1803.51
2008-11-21,1758.724
2008-11-24,1962.741
2008-11-25,2021.081
2008-11-26,1962.7
2008-11-27,1998.293
2008-11-28,1968.884
2008-12-01,1849.511
2008-12-02,1903.215
2008-12-03,1905.697
2008-12-04,1901.516
2008-12-05,1778.896
2008-12-08,1950.655
2008-12-09,1970.926
2008-12-10,1998.57
2008-12-11,2042.6
2008-12-12,2021.282
2008-12-15,2072.425
2008-12-16,2127.318
2008-12-17,2232.741
2008-12-18,2249.799
2008-12-19,2154.677
2008-12-22,2106.795
2008-12-23,2108.591
2008-12-24,2112.346
2008-12-25,2112.346
2008-12-26,2122.54
2008-12-29,2159.173
2008-12-30,2193.848
2008-12-31,2157.161
2009-01-01,2157.161
2009-01-02,2233.572
2009-01-05,2205.731
2009-01-06,2160.504
2009-01-07,2157.66
2009-01-08,2161.708
2009-01-09,2104.479
2009-01-12,2048.441
2009-01-13,1994.097
2009-01-14,1909.826
2009-01-15,1874.638
2009-01-16,1897.48
2009-01-19,1881.371
2009-01-20,1828.043
2009-01-21,1807.023
2009-01-22,1792.49
2009-01-23,1773.45
2009-01-26,1880.436
2009-01-27,1895.076
2009-01-28,1947.594
2009-01-29,1892.134
2009-01-30,1839.431
2009-02-02,1817.769
2009-02-03,1867.995
2009-02-04,1904.841
2009-02-05,1893.454
2009-02-06,1935.776
2009-02-09,1976.707
2009-02-10,1908.109
2009-02-11,1885.955
2009-02-12,1836.448
2009-02-13,1881.958
2009-02-16,1855.514
2009-02-17,1784.078
2009-02-18,1770.257
2009-02-19,1800.841
2009-02-20,1738.392
2009-02-23,1735.02
2009-02-24,1726.616
2009-02-25,1714.712
2009-02-26,1736.926
2009-02-27,1723.332
2009-03-02,1629.334
2009-03-03,1603.135
2009-03-04,1687.273
2009-03-05,1630.732
2009-03-06,1632.833
2009-03-09,1628.398
2009-03-10,1714.65
2009-03-11,1719.566
2009-03-12,1729.82
2009-03-13,1742.789
2009-03-16,1796.538
2009-03-17,1769.418
2009-03-18,1776.48
2009-03-19,1857.39
2009-03-20,1850.133
2009-03-23,1880.886
2009-03-24,1887.331
2009-03-25,1905.437
2009-03-26,1903.111
2009-03-27,1838.714
2009-03-30,1756.897
2009-03-31,1821.928
2009-04-01,1822.112
2009-04-02,1928.95
2009-04-03,1896.012
2009-04-06,1883.263
2009-04-07,1857.726
2009-04-08,1846.262
2009-04-09,1870.103
2009-04-10,1870.103
2009-04-13,1885.962
2009-04-14,1865.809
2009-04-15,1857.138
2009-04-16,1887.445
2009-04-17,1872.223
2009-04-20,1800.525
2009-04-21,1832.188
2009-04-22,1848.799
2009-04-23,1867.561
2009-04-24,1957.992
2009-04-27,1946.092
2009-04-28,1920.16
2009-04-29,1981.96
2009-04-30,1979.647
2009-05-01,1979.945
2009-05-04,2050.104
2009-05-05,2025.538
2009-05-06,2043.703
2009-05-07,2064.956
2009-05-08,2114.745
2009-05-11,2099.086
2009-05-12,2113.19
2009-05-13,2079.814
2009-05-14,2073.794
2009-05-15,2081.316
2009-05-18,2114.867
2009-05-19,2150.566
2009-05-20,2199.843
2009-05-21,2140.865
2009-05-22,2177.222
2009-05-25,2181.237
2009-05-26,2188.288
2009-05-27,2186.924
2009-05-28,2166.262
2009-05-29,2208.38
2009-06-01,2262.054
2009-06-02,2293.968
2009-06-03,2235.329
2009-06-04,2229.024
2009-06-05,2213.98
2009-06-08,2170.002
2009-06-09,2199.14
2009-06-10,2211.999
2009-06-11,2225.131
2009-06-12,2196.707
2009-06-15,2117.167
2009-06-16,2135.659
2009-06-17,2100.292
2009-06-18,2122.217
2009-06-19,2133.188
2009-06-22,2072.798
2009-06-23,2096.855
2009-06-24,2145.977
2009-06-25,2121.46
2009-06-26,2138.461
2009-06-29,2171.824
2009-06-30,2142.923
2009-07-01,2207.101
2009-07-02,2132.968
2009-07-03,2130.265
2009-07-06,2093.767
2009-07-07,2078.558
2009-07-08,2042.968
2009-07-09,2067.923
2009-07-10,2043.542
2009-07-13,2080.028
2009-07-14,2088.254
2009-07-15,2160.503
2009-07-16,2178.495
2009-07-17,2187.463
2009-07-20,2231.633
2009-07-21,2265.941
2009-07-22,2273.386
2009-07-23,2318.974
2009-07-24,2303.921
2009-07-27,2301.135
2009-07-28,2275.461
2009-07-29,2283.609
2009-07-30,2329.002
2009-07-31,2349.287
2009-08-03,2399.375
2009-08-04,2383.266
2009-08-05,2362.62
2009-08-06,2362.004
2009-08-07,2344.868
2009-08-10,2328.262
2009-08-11,2298.002
2009-08-12,2342.664
2009-08-13,2356.646
2009-08-14,2336.285
2009-08-17,2263.331
2009-08-18,2284.377
2009-08-19,2300.406
2009-08-20,2337.914
2009-08-21,2404.184
2009-08-24,2424.212
2009-08-25,2449.333
2009-08-26,2443.111
2009-08-27,2426.117
2009-08-28,2487.527
2009-08-31,2466.949
2009-09-01,2420.383
2009-09-02,2406.325
2009-09-03,2388.51
2009-09-04,2405.357
2009-09-07,2462.952
2009-09-08,2518.007
2009-09-09,2559.394
2009-09-10,2562.822
2009-09-11,2585.291
2009-09-14,2594.413
2009-09-15,2599.115
2009-09-16,2636.406
2009-09-17,2649.91
2009-09-18,2632.112
2009-09-21,2623.359
2009-09-22,2653.48
2009-09-23,2652.82
2009-09-24,2595.191
2009-09-25,2581.049
2009-09-28,2620.717
2009-09-29,2591.795
2009-09-30,2600.376
2009-10-01,2547.361
2009-10-02,2508.715
2009-10-05,2523.269
2009-10-06,2597.842
2009-10-07,2584.523
2009-10-08,2643.228
2009-10-09,2645.818
2009-10-12,2679.249
2009-10-13,2651.561
2009-10-14,2706.349
2009-10-15,2710.558
2009-10-16,2681.276
2009-10-19,2734.903
2009-10-20,2719.588
2009-10-21,2735.934
2009-10-22,2708.888
2009-10-23,2692.158
2009-10-26,2653.926
2009-10-27,2653.472
2009-10-28,2595.153
2009-10-29,2629.321
2009-10-30,2558.123
2009-11-02,2588.845
2009-11-03,2543.136
2009-11-04,2612.674
2009-11-05,2644.114
2009-11-06,2640.022
2009-11-09,2702.236
2009-11-10,2690.4
2009-11-11,2706.648
2009-11-12,2683.596
2009-11-13,2696.054
2009-11-16,2757.943
2009-11-17,2713.924
2009-11-18,2723.996
2009-11-19,2660.398
2009-11-20,2643.993
2009-11-23,2714.038
2009-11-24,2705.433
2009-11-25,2731.376
2009-11-26,2646.782
2009-11-27,2671.095
2009-11-30,2644.903
