Date,FRANCE GROWTH Standard (Large+Mid Cap)
2009-11-19,2211.183
2009-11-20,2197.548
2009-11-23,2255.751
2009-11-24,2248.598
2009-11-25,2270.161
2009-11-26,2199.851
2009-11-27,2219.809
2009-11-30,2198.042
2009-12-01,2255.145
2009-12-02,2264.639
2009-12-03,2270.714
2009-12-04,2267.644
2009-12-07,2260.258
2009-12-08,2216.31
2009-12-09,2200.461
2009-12-10,2219.951
2009-12-11,2211.468
2009-12-14,2230.749
2009-12-15,2222.457
2009-12-16,2248.593
2009-12-17,2185.284
2009-12-18,2149.582
2009-12-21,2193.95
2009-12-22,2190.73
2009-12-23,2210.339
2009-12-24,2216.484
2009-12-25,2216.484
2009-12-28,2234.922
2009-12-29,2246.043
2009-12-30,2219.686
2009-12-31,2226.611
2010-01-01,2226.611
2010-01-04,2283.932
2010-01-05,2278.94
2010-01-06,2282.934
2010-01-07,2282.698
2010-01-08,2301.594
2010-01-11,2335.007
2010-01-12,2310.896
2010-01-13,2315.478
2010-01-14,2319.985
2010-01-15,2276.943
2010-01-18,2292.986
2010-01-19,2284.637
2010-01-20,2219.206
2010-01-21,2173.606
2010-01-22,2160.747
2010-01-25,2144.672
2010-01-26,2149.659
2010-01-27,2127.859
2010-01-28,2087.575
2010-01-29,2103.153
2010-02-01,2123.465
2010-02-02,2156.651
2010-02-03,2135.833
2010-02-04,2049.251
2010-02-05,1967.925
2010-02-08,1992.99
2010-02-09,2010.444
2010-02-10,2024.609
2010-02-11,1995.001
2010-02-12,1984.055
2010-02-15,1987.085
2010-02-16,2028.578
2010-02-17,2059.6
2010-02-18,2063.249
2010-02-19,2060.163
2010-02-22,2071.096
2010-02-23,2044.572
2010-02-24,2061.66
2010-02-25,2017.559
2010-02-26,2076.652
2010-03-01,2089.653
2010-03-02,2126.048
2010-03-03,2158.558
2010-03-04,2142.198
2010-03-05,2186.407
2010-03-08,2187.886
2010-03-09,2173.685
2010-03-10,2205.469
2010-03-11,2198.865
2010-03-12,2210.789
2010-03-15,2174.138
2010-03-16,2217.766
2010-03-17,2221.519
2010-03-18,2193.578
2010-03-19,2181.065
2010-03-22,2184.82
2010-03-23,2196.721
2010-03-24,2165.27
2010-03-25,2188.917
2010-03-26,2194.38
2010-03-29,2212.291
2010-03-30,2193.379
2010-03-31,2203.459
2010-04-01,2239.845
2010-04-02,2239.845
2010-04-05,2234.716
2010-04-06,2220.807
2010-04-07,2194.241
2010-04-08,2169.134
2010-04-09,2220.131
2010-04-12,2253.129
2010-04-13,2249.582
2010-04-14,2275.711
2010-04-15,2272.502
2010-04-16,2221.255
2010-04-19,2207.874
2010-04-20,2230.911
2010-04-21,2198.502
2010-04-22,2163.019
2010-04-23,2186.008
2010-04-26,2206.336
2010-04-27,2127.584
2010-04-28,2073.585
2010-04-29,2119.114
2010-04-30,2125.293
2010-05-03,2114.198
2010-05-04,2026.086
2010-05-05,1972.97
2010-05-06,1923.35
2010-05-07,1828.764
2010-05-10,2026.389
2010-05-11,1993.857
2010-05-12,2023.038
2010-05-13,2005.812
2010-05-14,1900.789
2010-05-17,1877.128
2010-05-18,1915.925
2010-05-19,1862.015
2010-05-20,1827.795
2010-05-21,1859.159
2010-05-24,1834.2
2010-05-25,1759.164
2010-05-26,1796.668
2010-05-27,1860.208
2010-05-28,1867.1
2010-05-31,1861.121
2010-06-01,1862.76
2010-06-02,1853.158
2010-06-03,1885.394
2010-06-04,1815.03
2010-06-07,1779.135
2010-06-08,1765.294
2010-06-09,1822.152
2010-06-10,1863.037
2010-06-11,1874.323
2010-06-14,1936.734
2010-06-15,1954.952
2010-06-16,1960.459
2010-06-17,1979.139
2010-06-18,1987.049
2010-06-21,2014.619
2010-06-22,1987.922
2010-06-23,1956.776
2010-06-24,1925.94
2010-06-25,1908.228
2010-06-28,1947.672
2010-06-29,1854.483
2010-06-30,1868.38
2010-07-01,1848.954
2010-07-02,1879.168
2010-07-05,1860.845
2010-07-06,1928.204
2010-07-07,1953.614
2010-07-08,1985.711
2010-07-09,1988.917
2010-07-12,1989.013
2010-07-13,2033.149
2010-07-14,2039.048
2010-07-15,2047.099
2010-07-16,2019.184
2010-07-19,2007.326
2010-07-20,1986.897
2010-07-21,1998.292
2010-07-22,2063.436
2010-07-23,2060.886
2010-07-26,2094.503
2010-07-27,2098.365
2010-07-28,2101.963
2010-07-29,2094.432
2010-07-30,2079.795
2010-08-02,2157.024
2010-08-03,2156.859
2010-08-04,2147.264
2010-08-05,2144.159
2010-08-06,2145.081
2010-08-09,2166.363
2010-08-10,2119.23
2010-08-11,2039.194
2010-08-12,2029.114
2010-08-13,2016.283
2010-08-16,2026.047
2010-08-17,2063.426
2010-08-18,2056.411
2010-08-19,2023.91
2010-08-20,1969.226
2010-08-23,1973.192
2010-08-24,1955.372
2010-08-25,1926.665
2010-08-26,1967.482
2010-08-27,1974.649
2010-08-30,1963.061
2010-08-31,1969.775
2010-09-01,2055.661
2010-09-02,2062.769
2010-09-03,2085.399
2010-09-06,2093.821
2010-09-07,2046.552
2010-09-08,2065.685
2010-09-09,2087.219
2010-09-10,2090.443
2010-09-13,2127.903
2010-09-14,2153.373
2010-09-15,2157.212
2010-09-16,2159.292
2010-09-17,2152.351
2010-09-20,2195.909
2010-09-21,2204.942
2010-09-22,2223.802
2010-09-23,2199.415
2010-09-24,2266.155
2010-09-27,2255.693
2010-09-28,2265.844
2010-09-29,2265.176
2010-09-30,2269.972
2010-10-01,2267.076
2010-10-04,2243.438
2010-10-05,2311.559
2010-10-06,2341.953
2010-10-07,2349.307
2010-10-08,2337.242
2010-10-11,2332.58
2010-10-12,2325.123
2010-10-13,2381.683
2010-10-14,2400.205
2010-10-15,2381.068
2010-10-18,2374.553
2010-10-19,2330.912
2010-10-20,2369.668
2010-10-21,2427.16
2010-10-22,2412.641
2010-10-25,2442.82
2010-10-26,2396.852
2010-10-27,2352.376
2010-10-28,2376.464
2010-10-29,2369.797
2010-11-01,2377.205
2010-11-02,2414.228
2010-11-03,2405.087
2010-11-04,2476.344
2010-11-05,2437.53
2010-11-08,2410.997
2010-11-09,2431.456
2010-11-10,2362.197
2010-11-11,2345.958
2010-11-12,2338.633
2010-11-15,2337.331
2010-11-16,2285.361
2010-11-17,2294.478
2010-11-18,2344.521
2010-11-19,2350.849
2010-11-22,2321.932
2010-11-23,2246.124
2010-11-24,2261.525
2010-11-25,2271.3
2010-11-26,2234.614
2010-11-29,2162.958
2010-11-30,2143.911
2010-12-01,2177.001
2010-12-02,2248.259
2010-12-03,2277.864
2010-12-06,2263.394
2010-12-07,2308.524
2010-12-08,2279.799
2010-12-09,2262.42
2010-12-10,2278.034
2010-12-13,2329.41
2010-12-14,2333.408
2010-12-15,2313.061
2010-12-16,2302.824
2010-12-17,2296.13
2010-12-20,2290.729
2010-12-21,2316.235
2010-12-22,2312.403
2010-12-23,2302.528
2010-12-24,2305.01
2010-12-27,2292.391
2010-12-28,2286.872
2010-12-29,2303.485
2010-12-30,2304.947
2010-12-31,2303.198
2011-01-03,2342.397
2011-01-04,2334.957
2011-01-05,2287.774
2011-01-06,2267.417
2011-01-07,2249.225
2011-01-10,2219.156
2011-01-11,2255.578
2011-01-12,2292.797
2011-01-13,2333.648
2011-01-14,2335.175
2011-01-17,2321.685
2011-01-18,2355.189
2011-01-19,2344.95
2011-01-20,2292.701
2011-01-21,2345.407
2011-01-24,2360.724
2011-01-25,2371.264
2011-01-26,2404.546
2011-01-27,2408.033
2011-01-28,2364.831
2011-01-31,2381.321
2011-02-01,2428.094
2011-02-02,2423.386
2011-02-03,2390.917
2011-02-04,2383.892
2011-02-07,2401.263
2011-02-08,2435.236
2011-02-09,2440.258
2011-02-10,2428.668
2011-02-11,2431.51
2011-02-14,2424.631
2011-02-15,2430.648
2011-02-16,2435.621
2011-02-17,2451.165
2011-02-18,2465.637
2011-02-21,2444.851
2011-02-22,2435.585
2011-02-23,2414.694
2011-02-24,2407.234
2011-02-25,2447.719
2011-02-28,2480.083
2011-03-01,2475.245
2011-03-02,2457.087
2011-03-03,2487.283
2011-03-04,2471.91
2011-03-07,2469.283
2011-03-08,2460.833
2011-03-09,2464.984
2011-03-10,2418.878
2011-03-11,2395.887
2011-03-14,2380.86
2011-03-15,2327.482
2011-03-16,2268.286
2011-03-17,2336.938
2011-03-18,2379.293
2011-03-21,2445.469
2011-03-22,2441.32
2011-03-23,2439.482
2011-03-24,2491.746
2011-03-25,2481.681
2011-03-28,2479.883
2011-03-29,2482.942
2011-03-30,2511.58
2011-03-31,2513.899
2011-04-01,2545.226
2011-04-04,2565.634
2011-04-05,2562.234
2011-04-06,2584.381
2011-04-07,2545.141
2011-04-08,2585.611
2011-04-11,2566.612
2011-04-12,2531.082
2011-04-13,2561.124
2011-04-14,2537.657
2011-04-15,2540.967
2011-04-18,2457.996
2011-04-19,2512.517
2011-04-20,2611.684
2011-04-21,2636.577
2011-04-22,2636.577
2011-04-25,2634.677
2011-04-26,2663.29
2011-04-27,2674.914
2011-04-28,2724.804
2011-04-29,2741.482
2011-05-02,2751.271
2011-05-03,2730.584
2011-05-04,2696.666
2011-05-05,2643.494
2011-05-06,2660.819
2011-05-09,2598.318
2011-05-10,2639.542
2011-05-11,2638.078
2011-05-12,2597.637
2011-05-13,2603.639
2011-05-16,2601.597
2011-05-17,2551.533
2011-05-18,2588.588
2011-05-19,2618.487
2011-05-20,2588.727
2011-05-23,2519.023
2011-05-24,2545.243
2011-05-25,2538.308
2011-05-26,2540.697
2011-05-27,2587.328
2011-05-30,2592.968
2011-05-31,2658.333
2011-06-01,2646.321
2011-06-02,2608.097
2011-06-03,2631.074
2011-06-06,2636.575
2011-06-07,2651.842
2011-06-08,2605.258
2011-06-09,2619.974
2011-06-10,2549.073
2011-06-13,2556.009
2011-06-14,2608.459
2011-06-15,2546.488
2011-06-16,2502.614
2011-06-17,2543.005
2011-06-20,2533.419
2011-06-21,2592.691
2011-06-22,2601.349
2011-06-23,2497.687
2011-06-24,2512.945
2011-06-27,2544.472
2011-06-28,2592.772
2011-06-29,2644.004
2011-06-30,2689.911
2011-07-01,2698.195
2011-07-04,2709.046
2011-07-05,2692.059
2011-07-06,2656.618
2011-07-07,2688.025
2011-07-08,2633.807
2011-07-11,2530.295
2011-07-12,2508.59
2011-07-13,2559.337
2011-07-14,2526.842
2011-07-15,2511.89
2011-07-18,2452.916
2011-07-19,2502.939
2011-07-20,2531.067
2011-07-21,2592.642
2011-07-22,2605.864
2011-07-25,2607.203
2011-07-26,2621.134
2011-07-27,2566.898
2011-07-28,2523.384
2011-07-29,2517.388
2011-08-01,2450.943
2011-08-02,2403.489
2011-08-03,2376.462
2011-08-04,2256.778
2011-08-05,2244.405
2011-08-08,2125.693
2011-08-09,2190.917
2011-08-10,2107.495
2011-08-11,2184.788
2011-08-12,2260.238
2011-08-15,2310.59
2011-08-16,2302.436
2011-08-17,2326.695
2011-08-18,2182.227
2011-08-19,2157.82
2011-08-22,2165.231
2011-08-23,2190.575
2011-08-24,2229.637
2011-08-25,2207.817
2011-08-26,2198.617
2011-08-29,2262.886
2011-08-30,2255.081
2011-08-31,2314.87
2011-09-01,2297.771
2011-09-02,2221.602
2011-09-05,2112.577
2011-09-06,2091.12
2011-09-07,2167.934
2011-09-08,2164.267
2011-09-09,2056.578
2011-09-12,1976.102
2011-09-13,1993.725
2011-09-14,2041.023
2011-09-15,2115.802
2011-09-16,2100.065
2011-09-19,2020.99
2011-09-20,2082.058
2011-09-21,2055.178
2011-09-22,1918.37
2011-09-23,1920.64
2011-09-26,1932.975
2011-09-27,2041.088
2011-09-28,2014.736
2011-09-29,2024.602
2011-09-30,1958.461
2011-10-03,1902.462
2011-10-04,1853.789
2011-10-05,1931.387
2011-10-06,2001.866
2011-10-07,2021.564
2011-10-10,2090.099
2011-10-11,2073.173
2011-10-12,2147.473
2011-10-13,2118.962
2011-10-14,2170.86
2011-10-17,2120.34
2011-10-18,2115.844
2011-10-19,2124.904
2011-10-20,2070.362
2011-10-21,2154.978
2011-10-24,2188.557
2011-10-25,2175.579
2011-10-26,2163.141
2011-10-27,2316.368
2011-10-28,2313.144
2011-10-31,2220.417
2011-11-01,2090.063
2011-11-02,2131.983
2011-11-03,2174.205
2011-11-04,2134.266
2011-11-07,2111.746
2011-11-08,2143.248
2011-11-09,2069.499
2011-11-10,2060.341
2011-11-11,2139.706
2011-11-14,2091.477
2011-11-15,2042.363
2011-11-16,2043.202
2011-11-17,2008.644
2011-11-18,2003.514
2011-11-21,1932.487
2011-11-22,1936.587
2011-11-23,1883.786
2011-11-24,1886.808
2011-11-25,1891.572
2011-11-28,1990.076
2011-11-29,2001.318
2011-11-30,2096.849
2011-12-01,2076.955
2011-12-02,2074.114
2011-12-05,2092.585
2011-12-06,2067.679
2011-12-07,2064.48
2011-12-08,2007.687
2011-12-09,2053.143
2011-12-12,1990.603
2011-12-13,1966.224
2011-12-14,1888.493
2011-12-15,1904.746
2011-12-16,1897.788
2011-12-19,1900.026
2011-12-20,1961.819
2011-12-21,1938.867
2011-12-22,1957.283
2011-12-23,1973.065
2011-12-26,1973.065
2011-12-27,1980.735
2011-12-28,1955.19
2011-12-29,1979.74
2011-12-30,2007.901
2012-01-02,2039.1
2012-01-03,2067.297
2012-01-04,2019.035
2012-01-05,1984.003
2012-01-06,1966.892
2012-01-09,1978.447
2012-01-10,2035.827
2012-01-11,2020.759
2012-01-12,2039.027
2012-01-13,2011.909
2012-01-16,2027.098
2012-01-17,2062.567
2012-01-18,2078.438
2012-01-19,2121.83
2012-01-20,2119.217
2012-01-23,2147.216
2012-01-24,2125.541
2012-01-25,2119.836
2012-01-26,2182.385
2012-01-27,2151.671
2012-01-30,2126.83
2012-01-31,2146.263
2012-02-01,2207.177
2012-02-02,2201.302
2012-02-03,2227.136
2012-02-06,2203.739
2012-02-07,2219.652
2012-02-08,2216.183
2012-02-09,2235.204
2012-02-10,2204.297
2012-02-13,2217.188
2012-02-14,2214.7
2012-02-15,2218.603
2012-02-16,2210.097
2012-02-17,2245.367
2012-02-20,2289.234
2012-02-21,2277.567
2012-02-22,2275.855
2012-02-23,2299.699
2012-02-24,2329.94
2012-02-27,2303.174
2012-02-28,2319.134
2012-02-29,2317.348
2012-03-01,2344.054
2012-03-02,2319.501
2012-03-05,2320.532
2012-03-06,2222.01
2012-03-07,2246.494
2012-03-08,2340.371
2012-03-09,2317.27
2012-03-12,2330.976
2012-03-13,2357.459
2012-03-14,2335.823
2012-03-15,2358.631
2012-03-16,2387.501
2012-03-19,2383.674
2012-03-20,2349.753
2012-03-21,2348.844
2012-03-22,2318.403
2012-03-23,2331.75
2012-03-26,2370.271
2012-03-27,2370.561
2012-03-28,2344.542
2012-03-29,2315.416
2012-03-30,2358.343
2012-04-02,2387.15
2012-04-03,2370.256
2012-04-04,2265.638
2012-04-05,2267.356
2012-04-06,2267.356
2012-04-09,2268.658
2012-04-10,2210.518
2012-04-11,2238.746
2012-04-12,2286.807
2012-04-13,2229.635
2012-04-16,2251.98
2012-04-17,2311.346
2012-04-18,2282.415
2012-04-19,2263.655
2012-04-20,2264.449
2012-04-23,2195.118
2012-04-24,2256.252
2012-04-25,2296.014
2012-04-26,2304.288
2012-04-27,2326.343
2012-04-30,2287.968
2012-05-01,2286.153
2012-05-02,2299.139
2012-05-03,2309.705
2012-05-04,2258.665
2012-05-07,2279.253
2012-05-08,2203.18
2012-05-09,2201.919
2012-05-10,2203.238
2012-05-11,2208.249
2012-05-14,2152.971
2012-05-15,2144.5
2012-05-16,2144.31
2012-05-17,2117.51
2012-05-18,2097.263
2012-05-21,2120.607
2012-05-22,2151.821
2012-05-23,2070.901
2012-05-24,2088.851
2012-05-25,2083.294
2012-05-28,2095.013
2012-05-29,2133.968
2012-05-30,2062.351
2012-05-31,2052.61
2012-06-01,1994.159
2012-06-04,2003.886
2012-06-05,2018.065
2012-06-06,2073.025
2012-06-07,2107.679
2012-06-08,2080.341
2012-06-11,2091.334
2012-06-12,2080.986
2012-06-13,2086.12
2012-06-14,2084.73
2012-06-15,2106.649
2012-06-18,2106.768
2012-06-19,2138.693
2012-06-20,2137.283
2012-06-21,2116.506
2012-06-22,2075.291
2012-06-25,2034.439
2012-06-26,2027.124
2012-06-27,2055.01
2012-06-28,2039.152
2012-06-29,2171.409
2012-07-02,2180.42
2012-07-03,2206.437
2012-07-04,2192.849
2012-07-05,2155.992
2012-07-06,2113.365
2012-07-09,2096.332
2012-07-10,2105.254
2012-07-11,2076.456
2012-07-12,2047.795
2012-07-13,2090.858
2012-07-16,2090.471
2012-07-17,2088.762
2012-07-18,2126.892
2012-07-19,2158.153
2012-07-20,2122.461
2012-07-23,2052.421
2012-07-24,2044.535
2012-07-25,2049.894
2012-07-26,2149.045
2012-07-27,2189.104
2012-07-30,2179.786
2012-07-31,2165.297
2012-08-01,2187.26
2012-08-02,2124.684
2012-08-03,2229.479
2012-08-06,2259.03
2012-08-07,2269.661
2012-08-08,2242.686
2012-08-09,2247.96
2012-08-10,2236.66
2012-08-13,2233.281
2012-08-14,2240.475
2012-08-15,2232.275
2012-08-16,2261.615
2012-08-17,2254.572
2012-08-20,2262.508
2012-08-21,2308.863
2012-08-22,2275.59
2012-08-23,2283.763
2012-08-24,2276.791
2012-08-27,2290.878
2012-08-28,2281.618
2012-08-29,2266.136
2012-08-30,2238.433
2012-08-31,2268.208
2012-09-03,2294.372
2012-09-04,2257.126
2012-09-05,2272.762
2012-09-06,2333.805
2012-09-07,2355.003
2012-09-10,2334.501
2012-09-11,2338.101
2012-09-12,2340.811
2012-09-13,2322.947
2012-09-14,2408.158
2012-09-17,2392.609
2012-09-18,2367.548
2012-09-19,2375.591
2012-09-20,2355.389
2012-09-21,2368.661
2012-09-24,2336.546
2012-09-25,2360.103
2012-09-26,2295.223
2012-09-27,2305.388
2012-09-28,2274.186
2012-10-01,2324.254
2012-10-02,2320.898
2012-10-03,2306.653
2012-10-04,2330.281
2012-10-05,2369.546
2012-10-08,2325.753
2012-10-09,2290.995
2012-10-10,2282.876
2012-10-11,2316.318
2012-10-12,2307.171
2012-10-15,2321.948
2012-10-16,2375.336
2012-10-17,2390.227
2012-10-18,2379.764
2012-10-19,2356.021
2012-10-22,2345.485
2012-10-23,2278.412
2012-10-24,2296.525
2012-10-25,2296.528
2012-10-26,2306.236
2012-10-29,2294.871
2012-10-30,2327.707
2012-10-31,2315.244
2012-11-01,2342.509
2012-11-02,2338.857
2012-11-05,2309.696
2012-11-06,2325.38
2012-11-07,2284.329
2012-11-08,2279.583
2012-11-09,2293.718
2012-11-12,2286.86
2012-11-13,2299.428
2012-11-14,2284.526
2012-11-15,2277.917
2012-11-16,2247.326
2012-11-19,2316.178
2012-11-20,2333.471
2012-11-21,2342.889
2012-11-22,2372.434
2012-11-23,2401.895
2012-11-26,2389.635
2012-11-27,2394.278
2012-11-28,2403.93
2012-11-29,2439.628
2012-11-30,2446.884
2012-12-03,2467.708
2012-12-04,2476.738
2012-12-05,2472.419
2012-12-06,2477.445
2012-12-07,2475.903
2012-12-10,2481.998
2012-12-11,2509.893
2012-12-12,2504.856
2012-12-13,2506.384
2012-12-14,2510.585
2012-12-17,2511.437
2012-12-18,2527.679
2012-12-19,2552.646
2012-12-20,2550.029
2012-12-21,2528.561
2012-12-24,2521.993
2012-12-25,2521.993
2012-12-26,2527.154
2012-12-27,2542.856
2012-12-28,2516.238
2012-12-31,2521.417
2013-01-01,2521.417
2013-01-02,2583.816
2013-01-03,2543.871
2013-01-04,2540.807
2013-01-07,2529.691
2013-01-08,2518.4
2013-01-09,2514.57
2013-01-10,2529.355
2013-01-11,2555.596
2013-01-14,2560.563
2013-01-15,2566.27
2013-01-16,2571.336
2013-01-17,2607.453
2013-01-18,2597.092
2013-01-21,2605.638
2013-01-22,2599.553
2013-01-23,2606.5
2013-01-24,2635.02
2013-01-25,2670.433
2013-01-28,2663.012
2013-01-29,2671.391
2013-01-30,2676.064
2013-01-31,2660.097
2013-02-01,2721.561
2013-02-04,2636.16
2013-02-05,2644.66
2013-02-06,2621.661
2013-02-07,2580.672
2013-02-08,2602.611
2013-02-11,2584.971
2013-02-12,2623.288
2013-02-13,2635.132
2013-02-14,2605.031
2013-02-15,2614.189
2013-02-18,2610.45
2013-02-19,2660.089
2013-02-20,2659.061
2013-02-21,2599.857
2013-02-22,2641.25
2013-02-25,2657.051
2013-02-26,2581.828
2013-02-27,2624.25
2013-02-28,2647.406
2013-03-01,2627.111
2013-03-04,2637.873
2013-03-05,2680.624
2013-03-06,2665.644
2013-03-07,2700.379
2013-03-08,2690.419
2013-03-11,2694.586
2013-03-12,2699.56
2013-03-13,2693.691
2013-03-14,2712.067
2013-03-15,2720.078
2013-03-18,2705.474
2013-03-19,2662.681
2013-03-20,2691.445
2013-03-21,2639.982
2013-03-22,2662.655
2013-03-25,2629.572
2013-03-26,2632.878
2013-03-27,2598.464
2013-03-28,2629.506
2013-03-29,2629.506
2013-04-01,2630.734
2013-04-02,2680.229
2013-04-03,2667.64
2013-04-04,2638.316
2013-04-05,2619.346
2013-04-08,2633.548
2013-04-09,2618.42
2013-04-10,2662.307
2013-04-11,2689.19
2013-04-12,2660.639
2013-04-15,2631.995
2013-04-16,2620.55
2013-04-17,2560.444
2013-04-18,2576.811
2013-04-19,2617.895
2013-04-22,2602.426
2013-04-23,2680.43
2013-04-24,2706.621
2013-04-25,2704.52
2013-04-26,2690.541
2013-04-29,2738.616
2013-04-30,2750.313
2013-05-01,2752.19
2013-05-02,2733.445
2013-05-03,2764.894
2013-05-06,2755.617
2013-05-07,2752.296
2013-05-08,2789.113
2013-05-09,2773.652
2013-05-10,2761.299
2013-05-13,2764.145
2013-05-14,2785.534
2013-05-15,2771.282
2013-05-16,2795.051
2013-05-17,2782.896
2013-05-20,2810.12
2013-05-21,2830.218
2013-05-22,2833.249
2013-05-23,2781.854
2013-05-24,2782.67
2013-05-27,2805.049
2013-05-28,2816.945
2013-05-29,2793.319
2013-05-30,2829.716
2013-05-31,2783.406
2013-06-03,2776.271
2013-06-04,2780.856
2013-06-05,2732.047
2013-06-06,2743.441
2013-06-07,2780.967
2013-06-10,2776.639
2013-06-11,2753.328
2013-06-12,2764.629
2013-06-13,2745.13
2013-06-14,2754.486
2013-06-17,2783.558
2013-06-18,2792.306
2013-06-19,2789.223
2013-06-20,2652.908
2013-06-21,2616.287
2013-06-24,2564.863
2013-06-25,2602.92
2013-06-26,2633.921
2013-06-27,2657.888
2013-06-28,2639.611
2013-07-01,2676.816
2013-07-02,2659.003
2013-07-03,2620.161
2013-07-04,2674.063
2013-07-05,2626.3
2013-07-08,2671.201
2013-07-09,2672.256
2013-07-10,2693.102
2013-07-11,2752.239
2013-07-12,2739.475
2013-07-15,2751.053
2013-07-16,2744.09
2013-07-17,2747.061
2013-07-18,2766.852
2013-07-19,2778.394
2013-07-22,2781.399
2013-07-23,2772.395
2013-07-24,2802.846
2013-07-25,2796.438
2013-07-26,2818.629
2013-07-29,2825.526
2013-07-30,2835.763
2013-07-31,2847.848
2013-08-01,2886.7
2013-08-02,2896.243
2013-08-05,2882.695
2013-08-06,2900.954
2013-08-07,2890.608
2013-08-08,2908.583
2013-08-09,2905.307
2013-08-12,2888.524
2013-08-13,2887.083
2013-08-14,2910.034
2013-08-15,2887.124
2013-08-16,2914.377
2013-08-19,2902.505
2013-08-20,2889.206
2013-08-21,2872.497
2013-08-22,2890.892
2013-08-23,2908.097
2013-08-26,2901.867
2013-08-27,2842.04
2013-08-28,2802.611
2013-08-29,2793.529
2013-08-30,2763.176
2013-09-02,2805.809
2013-09-03,2785.408
2013-09-04,2789.369
2013-09-05,2785.85
2013-09-06,2814.256
2013-09-09,2828.708
2013-09-10,2883.384
2013-09-11,2883.287
2013-09-12,2875.636
2013-09-13,2873.172
2013-09-16,2930.113
2013-09-17,2921.404
2013-09-18,2951.136
2013-09-19,3020.062
2013-09-20,3017.25
2013-09-23,2981.844
2013-09-24,2993.45
2013-09-25,2988.075
2013-09-26,2976.956
2013-09-27,2982.305
2013-09-30,2960.401
2013-10-01,2985.382
2013-10-02,2956.463
2013-10-03,2946.819
2013-10-04,2951.058
2013-10-07,2937.325
2013-10-08,2921.268
2013-10-09,2883.429
2013-10-10,2931.526
2013-10-11,2946.465
2013-10-14,2938.963
2013-10-15,2924.747
2013-10-16,2885.583
2013-10-17,2925.79
2013-10-18,2985.56
2013-10-21,2977.317
2013-10-22,3017.901
2013-10-23,3011.683
2013-10-24,3011.725
2013-10-25,3009.154
2013-10-28,3003.755
2013-10-29,3014.441
2013-10-30,3004.692
2013-10-31,2968.56
2013-11-01,2935.393
2013-11-04,2959.525
2013-11-05,2931.117
2013-11-06,2961.625
2013-11-07,2920.249
2013-11-08,2910.245
2013-11-11,2942.23
2013-11-12,2929.351
2013-11-13,2904.725
2013-11-14,2946.62
2013-11-15,2948.519
2013-11-18,2980.456
2013-11-19,2955.5
2013-11-20,2938.014
2013-11-21,2913.327
2013-11-22,2944.453
2013-11-25,2955.144
2013-11-26,2941.969
2013-11-27,2958.752
2013-11-28,2969.344
2013-11-29,2970.088
2013-12-02,2956.402
2013-12-03,2893.735
2013-12-04,2873.374
2013-12-05,2871.928
2013-12-06,2899.033
2013-12-09,2914.545
2013-12-10,2895.25
2013-12-11,2906.111
2013-12-12,2883.713
2013-12-13,2876.722
2013-12-16,2919.353
2013-12-17,2876.616
2013-12-18,2896.678
2013-12-19,2916.099
2013-12-20,2921.667
2013-12-23,2937.538
2013-12-24,2935.197
2013-12-25,2935.197
2013-12-26,2940.673
2013-12-27,2999.449
2013-12-30,3010.198
2013-12-31,3012.444
2014-01-01,3012.444
2014-01-02,2958.165
2014-01-03,2958.86
2014-01-06,2944.236
2014-01-07,2946.225
2014-01-08,2945.057
2014-01-09,2918.963
2014-01-10,2956.134
2014-01-13,2972.25
2014-01-14,2975.637
2014-01-15,2983.283
2014-01-16,2985.829
2014-01-17,2977.237
2014-01-20,2974.619
2014-01-21,2986.105
2014-01-22,2991.576
2014-01-23,2980.229
2014-01-24,2908.8
2014-01-27,2890.667
2014-01-28,2909.709
2014-01-29,2891.873
2014-01-30,2861.166
2014-01-31,2849.24
2014-02-03,2835.408
2014-02-04,2836.384
2014-02-05,2839.107
2014-02-06,2903.36
2014-02-07,2925.841
2014-02-10,2949.406
2014-02-11,2980.186
2014-02-12,2963.942
2014-02-13,2993.982
2014-02-14,3014.801
2014-02-17,3020.049
2014-02-18,3026.748
2014-02-19,3036.392
2014-02-20,3039.691
2014-02-21,3057.044
2014-02-24,3074.262
2014-02-25,3077.371
2014-02-26,3045.027
2014-02-27,3043.921
2014-02-28,3078.138
2014-03-03,2993.975
2014-03-04,3053.434
2014-03-05,3040.492
2014-03-06,3072.867
2014-03-07,3055.976
2014-03-10,3048.846
2014-03-11,3036.687
2014-03-12,3007.082
2014-03-13,2984.517
2014-03-14,2958.242
2014-03-17,2990.964
2014-03-18,3008.983
2014-03-19,3009.321
2014-03-20,2996.839
2014-03-21,3004.232
2014-03-24,2971.433
2014-03-25,3014.683
2014-03-26,3047.89
2014-03-27,3033.554
2014-03-28,3054.325
2014-03-31,3048.378
2014-04-01,3066.58
2014-04-02,3064.103
2014-04-03,3056.597
2014-04-04,3076.91
2014-04-07,3059.541
2014-04-08,3059.189
2014-04-09,3084.035
2014-04-10,3091.6
2014-04-11,3060.269
2014-04-14,3045.566
2014-04-15,3033.757
2014-04-16,3075.109
2014-04-17,3091.813
2014-04-18,3091.813
2014-04-21,3084.774
2014-04-22,3109.152
2014-04-23,3101.619
2014-04-24,3125.138
2014-04-25,3112.321
2014-04-28,3117.465
2014-04-29,3125.572
2014-04-30,3137.805
2014-05-01,3137.805
2014-05-02,3128.719
2014-05-05,3128.112
2014-05-06,3121.121
