Date,NEW ZEALAND Standard (Large+Mid Cap)
2005-11-09,253.304
2005-11-10,252.96
2005-11-11,252.058
2005-11-14,252.175
2005-11-15,255.073
2005-11-16,258.083
2005-11-17,258.196
2005-11-18,257.167
2005-11-21,259.446
2005-11-22,258.389
2005-11-23,258.68
2005-11-24,260.092
2005-11-25,260.797
2005-11-28,260.209
2005-11-29,260.102
2005-11-30,261.182
2005-12-01,259.857
2005-12-02,262.899
2005-12-05,262.815
2005-12-06,259.063
2005-12-07,255.502
2005-12-08,253.809
2005-12-09,250.412
2005-12-12,251.821
2005-12-13,252.024
2005-12-14,253.125
2005-12-15,251.311
2005-12-16,255.335
2005-12-19,258.449
2005-12-20,256.367
2005-12-21,253.639
2005-12-22,250.121
2005-12-23,250.033
2005-12-26,250.033
2005-12-27,250.982
2005-12-28,257.058
2005-12-29,258.422
2005-12-30,259.167
2006-01-02,259.167
2006-01-03,259.281
2006-01-04,261.042
2006-01-05,260.126
2006-01-06,260.504
2006-01-09,261.454
2006-01-10,263.219
2006-01-11,264.452
2006-01-12,262.854
2006-01-13,262.125
2006-01-16,260.91
2006-01-17,257.753
2006-01-18,254.776
2006-01-19,254.158
2006-01-20,251.8
2006-01-23,250.366
2006-01-24,250.204
2006-01-25,251.687
2006-01-26,252.419
2006-01-27,253.417
2006-01-30,252.251
2006-01-31,253.966
2006-02-01,255.412
2006-02-02,260.435
2006-02-03,257.343
2006-02-06,255.807
2006-02-07,253.74
2006-02-08,250.037
2006-02-09,250.331
2006-02-10,250.052
2006-02-13,250.371
2006-02-14,247.424
2006-02-15,246.863
2006-02-16,241.501
2006-02-17,243.981
2006-02-20,247.904
2006-02-21,243.847
2006-02-22,245.62
2006-02-23,244.873
2006-02-24,244.368
2006-02-27,242.976
2006-02-28,246.583
2006-03-01,246.574
2006-03-02,247.872
2006-03-03,247.465
2006-03-06,246.729
2006-03-07,245.583
2006-03-08,245.11
2006-03-09,245.653
2006-03-10,243.666
2006-03-13,246.1
2006-03-14,250.009
2006-03-15,251.369
2006-03-16,247.366
2006-03-17,245.203
2006-03-20,240.767
2006-03-21,238.297
2006-03-22,242.432
2006-03-23,241.961
2006-03-24,237.45
2006-03-27,240.174
2006-03-28,243.674
2006-03-29,241.717
2006-03-30,245.651
2006-03-31,247.475
2006-04-03,249.308
2006-04-04,249.32
2006-04-05,253.41
2006-04-06,255.346
2006-04-07,255.162
2006-04-10,252.542
2006-04-11,252.072
2006-04-12,255.257
2006-04-13,254.304
2006-04-14,254.304
2006-04-17,256.565
2006-04-18,257.053
2006-04-19,257.564
2006-04-20,251.143
2006-04-21,255.406
2006-04-24,255.871
2006-04-25,253.277
2006-04-26,259.489
2006-04-27,260.798
2006-04-28,263.569
2006-05-01,263.778
2006-05-02,262.211
2006-05-03,261.644
2006-05-04,255.668
2006-05-05,250.092
2006-05-08,250.811
2006-05-09,249.442
2006-05-10,248.38
2006-05-11,248.437
2006-05-12,245.399
2006-05-15,238.023
2006-05-16,238.517
2006-05-17,239.269
2006-05-18,240.506
2006-05-19,242.228
2006-05-22,239.877
2006-05-23,237.477
2006-05-24,242.096
2006-05-25,242.521
2006-05-26,242.263
2006-05-29,243.8
2006-05-30,245.609
2006-05-31,244.168
2006-06-01,243.176
2006-06-02,244.773
2006-06-05,244.831
2006-06-06,240.42
2006-06-07,244.552
2006-06-08,243.981
2006-06-09,244.178
2006-06-12,241.89
2006-06-13,238.141
2006-06-14,235.977
2006-06-15,231.158
2006-06-16,232.782
2006-06-19,232.512
2006-06-20,231.734
2006-06-21,230.597
2006-06-22,231.233
2006-06-23,228.508
2006-06-26,227.973
2006-06-27,230.723
2006-06-28,223.01
2006-06-29,224.022
2006-06-30,229.022
2006-07-03,229.192
2006-07-04,229.855
2006-07-05,227.614
2006-07-06,227.237
2006-07-07,232.27
2006-07-10,232.858
2006-07-11,235.794
2006-07-12,236.724
2006-07-13,238.828
2006-07-14,234.906
2006-07-17,233.348
2006-07-18,232.207
2006-07-19,228.792
2006-07-20,228.998
2006-07-21,229.887
2006-07-24,228.552
2006-07-25,231.477
2006-07-26,230.549
2006-07-27,229.176
2006-07-28,227.73
2006-07-31,229.79
2006-08-01,230.553
2006-08-02,230.811
2006-08-03,232.356
2006-08-04,233.122
2006-08-07,230.508
2006-08-08,233.037
2006-08-09,232.145
2006-08-10,231.776
2006-08-11,232.041
2006-08-14,228.641
2006-08-15,230.534
2006-08-16,233.47
2006-08-17,232.851
2006-08-18,229.722
2006-08-21,226.87
2006-08-22,226.369
2006-08-23,229.524
2006-08-24,229.623
2006-08-25,230.881
2006-08-28,228.634
2006-08-29,231.664
2006-08-30,235.631
2006-08-31,240.101
2006-09-01,241.305
2006-09-04,240.976
2006-09-05,239.983
2006-09-06,239.381
2006-09-07,238.815
2006-09-08,235.364
2006-09-11,236.963
2006-09-12,237.772
2006-09-13,239.136
2006-09-14,244.18
2006-09-15,247.954
2006-09-18,248.649
2006-09-19,249.045
2006-09-20,244.95
2006-09-21,246.696
2006-09-22,243.121
2006-09-25,246.112
2006-09-26,248.325
2006-09-27,248.444
2006-09-28,248.856
2006-09-29,248.023
2006-10-02,250.169
2006-10-03,251.389
2006-10-04,251.127
2006-10-05,252.023
2006-10-06,249.28
2006-10-09,247.932
2006-10-10,249.068
2006-10-11,250.587
2006-10-12,249.682
2006-10-13,250.856
2006-10-16,253.747
2006-10-17,256.789
2006-10-18,256.362
2006-10-19,259.197
2006-10-20,258.737
2006-10-23,257.321
2006-10-24,256.393
2006-10-25,256.138
2006-10-26,256.453
2006-10-27,259.318
2006-10-30,264.731
2006-10-31,267.375
2006-11-01,270.109
2006-11-02,265.893
2006-11-03,266.631
2006-11-06,267.697
2006-11-07,271.37
2006-11-08,269.18
2006-11-09,267.332
2006-11-10,269.485
2006-11-13,266.026
2006-11-14,267.639
2006-11-15,266.327
2006-11-16,265.631
2006-11-17,264.883
2006-11-20,265.525
2006-11-21,266.661
2006-11-22,267.51
2006-11-23,270.835
2006-11-24,270.081
2006-11-27,268.216
2006-11-28,272.096
2006-11-29,274.659
2006-11-30,278.969
2006-12-01,277.87
2006-12-04,276.977
2006-12-05,278.24
2006-12-06,278.009
2006-12-07,279.058
2006-12-08,284.441
2006-12-11,282.174
2006-12-12,287.087
2006-12-13,288.127
2006-12-14,288.88
2006-12-15,291.698
2006-12-18,291.591
2006-12-19,292.31
2006-12-20,295.901
2006-12-21,296.185
2006-12-22,297.867
2006-12-25,297.867
2006-12-26,297.761
2006-12-27,299.515
2006-12-28,301.508
2006-12-29,302.074
2007-01-01,302.074
2007-01-02,303.188
2007-01-03,301.91
2007-01-04,295.536
2007-01-05,291.731
2007-01-08,290.547
2007-01-09,294.136
2007-01-10,293.595
2007-01-11,294.515
2007-01-12,294.068
2007-01-15,298.804
2007-01-16,297.117
2007-01-17,295.793
2007-01-18,299.68
2007-01-19,299.124
2007-01-22,304.155
2007-01-23,306.394
2007-01-24,305.219
2007-01-25,306.996
2007-01-26,303.958
2007-01-29,305.022
2007-01-30,300.4
2007-01-31,301.873
2007-02-01,298.253
2007-02-02,295.791
2007-02-05,296.952
2007-02-06,295.213
2007-02-07,303.411
2007-02-08,300.447
2007-02-09,300.175
2007-02-12,299.73
2007-02-13,301.534
2007-02-14,305.217
2007-02-15,307.283
2007-02-16,305.905
2007-02-19,304.383
2007-02-20,302.031
2007-02-21,302.375
2007-02-22,300.042
2007-02-23,303.11
2007-02-26,305.759
2007-02-27,302.577
2007-02-28,295.89
2007-03-01,294.382
2007-03-02,296.82
2007-03-05,286.502
2007-03-06,287.718
2007-03-07,291.402
2007-03-08,291.696
2007-03-09,294.366
2007-03-12,296.666
2007-03-13,300.055
2007-03-14,292.279
2007-03-15,293.473
2007-03-16,293.565
2007-03-19,295.908
2007-03-20,294.715
2007-03-21,296.239
2007-03-22,302.75
2007-03-23,300.386
2007-03-26,306.029
2007-03-27,309.477
2007-03-28,303.95
2007-03-29,305.345
2007-03-30,305.179
2007-04-02,310.999
2007-04-03,313.808
2007-04-04,313.661
2007-04-05,314.643
2007-04-06,314.643
2007-04-09,313.078
2007-04-10,316.086
2007-04-11,313.351
2007-04-12,316.15
2007-04-13,319.4
2007-04-16,321.713
2007-04-17,324.205
2007-04-18,325.032
2007-04-19,324.741
2007-04-20,325.183
2007-04-23,327.129
2007-04-24,322.067
2007-04-25,323.542
2007-04-26,320.674
2007-04-27,322.905
2007-04-30,324.109
2007-05-01,323.677
2007-05-02,322.517
2007-05-03,322.699
2007-05-04,322.804
2007-05-07,323.098
2007-05-08,324.45
2007-05-09,323.442
2007-05-10,325.412
2007-05-11,323.443
2007-05-14,326.467
2007-05-15,323.144
2007-05-16,322.978
2007-05-17,326.438
2007-05-18,326.041
2007-05-21,326.996
2007-05-22,326.238
2007-05-23,330.035
2007-05-24,331.123
2007-05-25,329.869
2007-05-28,329.448
2007-05-29,330.098
2007-05-30,328.393
2007-05-31,333.228
2007-06-01,334.154
2007-06-04,335.863
2007-06-05,339.421
2007-06-06,337.713
2007-06-07,334.798
2007-06-08,329.804
2007-06-11,328.132
2007-06-12,332.249
2007-06-13,329.124
2007-06-14,329.888
2007-06-15,333.138
2007-06-18,342.787
2007-06-19,344.906
2007-06-20,348.626
2007-06-21,344.74
2007-06-22,344.891
2007-06-25,343.207
2007-06-26,341.861
2007-06-27,334.382
2007-06-28,338.654
2007-06-29,344.835
2007-07-02,347.129
2007-07-03,348.321
2007-07-04,350.357
2007-07-05,350.424
2007-07-06,347.64
2007-07-09,346.243
2007-07-10,346.079
2007-07-11,346.226
2007-07-12,348.712
2007-07-13,351.336
2007-07-16,353.121
2007-07-17,356.043
2007-07-18,356.741
2007-07-19,360.388
2007-07-20,366.073
2007-07-23,368.217
2007-07-24,372.342
2007-07-25,369.765
2007-07-26,364.143
2007-07-27,345.847
2007-07-30,341.859
2007-07-31,341.706
2007-08-01,334.723
2007-08-02,334.577
2007-08-03,332.243
2007-08-06,327.116
2007-08-07,332.9
2007-08-08,330.859
2007-08-09,329.902
2007-08-10,321.663
2007-08-13,314.892
2007-08-14,309.926
2007-08-15,300.591
2007-08-16,281.908
2007-08-17,278.056
2007-08-20,289.537
2007-08-21,293.362
2007-08-22,294.547
2007-08-23,305.817
2007-08-24,302.674
2007-08-27,305.971
2007-08-28,301.107
2007-08-29,299.063
2007-08-30,302.228
2007-08-31,300.617
2007-09-03,302.911
2007-09-04,303.571
2007-09-05,299.107
2007-09-06,297.893
2007-09-07,298.901
2007-09-10,299.177
2007-09-11,305.759
2007-09-12,308.693
2007-09-13,311.15
2007-09-14,310.009
2007-09-17,309.662
2007-09-18,305.542
2007-09-19,321.073
2007-09-20,329.607
2007-09-21,333.324
2007-09-24,334.301
2007-09-25,330.417
2007-09-26,337.818
2007-09-27,339.29
2007-09-28,341.548
2007-10-01,347.632
2007-10-02,349.034
2007-10-03,349.318
2007-10-04,343.885
2007-10-05,344.384
2007-10-08,345.873
2007-10-09,344.064
2007-10-10,344.226
2007-10-11,349.64
2007-10-12,351.527
2007-10-15,352.071
2007-10-16,338.846
2007-10-17,343.181
2007-10-18,342.514
2007-10-19,341.861
2007-10-22,338.143
2007-10-23,339.6
2007-10-24,340.565
2007-10-25,342.358
2007-10-26,339.573
2007-10-29,339.117
2007-10-30,337.965
2007-10-31,336.775
2007-11-01,333.86
2007-11-02,327.105
2007-11-05,329.09
2007-11-06,332.794
2007-11-07,346.986
2007-11-08,342.342
2007-11-09,332.47
2007-11-12,320.946
2007-11-13,326.704
2007-11-14,334.175
2007-11-15,327.706
2007-11-16,327.525
2007-11-19,329.063
2007-11-20,328.327
2007-11-21,324.767
2007-11-22,323.242
2007-11-23,324.613
2007-11-26,327.57
2007-11-27,332.629
2007-11-28,333.163
2007-11-29,331.657
2007-11-30,329.819
2007-12-03,329.68
2007-12-04,326.623
2007-12-05,325.286
2007-12-06,329.403
2007-12-07,338.553
2007-12-10,334.718
2007-12-11,333.827
2007-12-12,334.075
2007-12-13,330.346
2007-12-14,326.818
2007-12-17,316.646
2007-12-18,315.13
2007-12-19,315.788
2007-12-20,317.038
2007-12-21,325.365
2007-12-24,328.519
2007-12-25,328.519
2007-12-26,329.697
2007-12-27,331.567
2007-12-28,330.155
2007-12-31,328.961
2008-01-01,328.961
2008-01-02,330.008
2008-01-03,331.529
2008-01-04,326.724
2008-01-07,318.545
2008-01-08,319.365
2008-01-09,317.046
2008-01-10,321.25
2008-01-11,320.061
2008-01-14,318.118
2008-01-15,315.739
2008-01-16,305.496
2008-01-17,304.144
2008-01-18,295.922
2008-01-21,287.83
2008-01-22,290.963
2008-01-23,289.474
2008-01-24,298.177
2008-01-25,304.059
2008-01-28,304.711
2008-01-29,304.059
2008-01-30,304.773
2008-01-31,304.857
2008-02-01,312.33
2008-02-04,312.616
2008-02-05,305.78
2008-02-06,305.897
2008-02-07,304.644
2008-02-08,299.59
2008-02-11,295.108
2008-02-12,298.198
2008-02-13,290.672
2008-02-14,295.773
2008-02-15,293.012
2008-02-18,304.047
2008-02-19,306.104
2008-02-20,304.117
2008-02-21,304.482
2008-02-22,305.126
2008-02-25,306.633
2008-02-26,301.638
2008-02-27,304.51
2008-02-28,302.966
2008-02-29,299.006
2008-03-03,300.54
2008-03-04,299.604
2008-03-05,304.097
2008-03-06,301.82
2008-03-07,295.432
2008-03-10,294.408
2008-03-11,296.793
2008-03-12,299.171
2008-03-13,305.936
2008-03-14,298.778
2008-03-17,288.76
2008-03-18,293.299
2008-03-19,293.837
2008-03-20,283.558
2008-03-21,283.558
2008-03-24,286.707
2008-03-25,286.944
2008-03-26,286.895
2008-03-27,283.458
2008-03-28,283.875
2008-03-31,280.652
2008-04-01,285.222
2008-04-02,292.99
2008-04-03,293.251
2008-04-04,294.714
2008-04-07,301.167
2008-04-08,295.105
2008-04-09,291.1
2008-04-10,288.073
2008-04-11,280.555
2008-04-14,278.967
2008-04-15,281.145
2008-04-16,283.904
2008-04-17,284.557
2008-04-18,283.787
2008-04-21,289.783
2008-04-22,290.699
2008-04-23,294.07
2008-04-24,291.032
2008-04-25,289.426
2008-04-28,292.886
2008-04-29,282.629
2008-04-30,287.95
2008-05-01,288.085
2008-05-02,293.467
2008-05-05,296.691
2008-05-06,295.548
2008-05-07,286.792
2008-05-08,286.646
2008-05-09,279.959
2008-05-12,283.531
2008-05-13,283.857
2008-05-14,279.963
2008-05-15,274.658
2008-05-16,286.428
2008-05-19,287.274
2008-05-20,285.927
2008-05-21,283.362
2008-05-22,284.935
2008-05-23,285.963
2008-05-26,286.371
2008-05-27,284.335
2008-05-28,281.773
2008-05-29,282.552
2008-05-30,289.461
2008-06-02,289.905
2008-06-03,279.115
2008-06-04,281.491
2008-06-05,273.08
2008-06-06,271.175
2008-06-09,265.549
2008-06-10,260.987
2008-06-11,260.19
2008-06-12,254.341
2008-06-13,251.826
2008-06-16,252.299
2008-06-17,254.832
2008-06-18,254.745
2008-06-19,253.041
2008-06-20,247.468
2008-06-23,248.222
2008-06-24,247.509
2008-06-25,245.301
2008-06-26,246.588
2008-06-27,241.822
2008-06-30,240.337
2008-07-01,235.889
2008-07-02,234.632
2008-07-03,227.321
2008-07-04,235.168
2008-07-07,229.192
2008-07-08,235.061
2008-07-09,239.575
2008-07-10,231.712
2008-07-11,233.17
2008-07-14,229.222
2008-07-15,228.099
2008-07-16,230.275
2008-07-17,233.089
2008-07-18,233.672
2008-07-21,234.313
2008-07-22,234.294
2008-07-23,235.432
2008-07-24,238.4
2008-07-25,236.204
2008-07-28,238.875
2008-07-29,234.591
2008-07-30,238.988
2008-07-31,243.909
2008-08-01,237.802
2008-08-04,240.998
2008-08-05,236.139
2008-08-06,238.084
2008-08-07,238.899
2008-08-08,227.918
2008-08-11,226.662
2008-08-12,222.499
2008-08-13,223.448
2008-08-14,224.011
2008-08-15,224.832
2008-08-18,228.082
2008-08-19,225.306
2008-08-20,227.736
2008-08-21,231.312
2008-08-22,227.365
2008-08-25,229.631
2008-08-26,224.484
2008-08-27,224.977
2008-08-28,227.432
2008-08-29,230.086
2008-09-01,226.985
2008-09-02,224.794
2008-09-03,221.908
2008-09-04,221.294
2008-09-05,216.326
2008-09-08,222.453
2008-09-09,221.041
2008-09-10,217.251
2008-09-11,208.543
2008-09-12,215.879
2008-09-15,211.073
2008-09-16,202.996
2008-09-17,207.398
2008-09-18,204.986
2008-09-19,208.628
2008-09-22,217.08
2008-09-23,213.965
2008-09-24,216.146
2008-09-25,214.155
2008-09-26,210.261
2008-09-29,208.582
2008-09-30,199.935
2008-10-01,209.89
2008-10-02,209.701
2008-10-03,204.277
2008-10-06,184.715
2008-10-07,182.991
2008-10-08,169.309
2008-10-09,173.29
2008-10-10,158.427
2008-10-13,158.393
2008-10-14,175.405
2008-10-15,168.693
2008-10-16,154.778
2008-10-17,162.589
2008-10-20,171.765
2008-10-21,173.222
2008-10-22,163.95
2008-10-23,156.298
2008-10-24,145.279
2008-10-27,141.372
2008-10-28,139.562
2008-10-29,149.863
2008-10-30,151.946
2008-10-31,155.026
2008-11-03,159.874
2008-11-04,161.914
2008-11-05,164.905
2008-11-06,157.764
2008-11-07,152.81
2008-11-10,158.896
2008-11-11,150.558
2008-11-12,146.861
2008-11-13,144.494
2008-11-14,148.341
2008-11-17,145.428
2008-11-18,143.163
2008-11-19,142.537
2008-11-20,133.826
2008-11-21,128.804
2008-11-24,134.352
2008-11-25,137.931
2008-11-26,140.47
2008-11-27,143.761
2008-11-28,144.451
2008-12-01,137.406
2008-12-02,133.724
2008-12-03,138.552
2008-12-04,139.56
2008-12-05,134.79
2008-12-08,137.211
2008-12-09,140.063
2008-12-10,141.847
2008-12-11,144.789
2008-12-12,139.661
2008-12-15,143.131
2008-12-16,147.295
2008-12-17,154.295
2008-12-18,158.949
2008-12-19,148.337
2008-12-22,148.815
2008-12-23,145.866
2008-12-24,147.333
2008-12-25,147.333
2008-12-26,147.615
2008-12-29,148.814
2008-12-30,146.165
2008-12-31,152.007
2009-01-01,152.007
2009-01-02,152.176
2009-01-05,155.377
2009-01-06,157.729
2009-01-07,159.132
2009-01-08,159.036
2009-01-09,159.019
2009-01-12,156.604
2009-01-13,149.884
2009-01-14,146.306
2009-01-15,140.604
2009-01-16,145.347
2009-01-19,145.116
2009-01-20,138.98
2009-01-21,137.497
2009-01-22,140.8
2009-01-23,139.608
2009-01-26,140.703
2009-01-27,143.058
2009-01-28,144.421
2009-01-29,141.241
2009-01-30,139.216
2009-02-02,137.758
2009-02-03,139.624
2009-02-04,140.329
2009-02-05,141.643
2009-02-06,145.075
2009-02-09,148.974
2009-02-10,145.578
2009-02-11,140.927
2009-02-12,141.355
2009-02-13,144.58
2009-02-16,136.251
2009-02-17,134.207
2009-02-18,131.761
2009-02-19,132.653
2009-02-20,129.031
2009-02-23,128.208
2009-02-24,126.228
2009-02-25,128.283
2009-02-26,126.741
2009-02-27,125.352
2009-03-02,120.921
2009-03-03,118.921
2009-03-04,123.505
2009-03-05,125.612
2009-03-06,123.578
2009-03-09,120.884
2009-03-10,122.538
2009-03-11,125.524
2009-03-12,127.127
2009-03-13,131.244
2009-03-16,133.452
2009-03-17,134.529
2009-03-18,138.888
2009-03-19,149.735
2009-03-20,147.682
2009-03-23,148.746
2009-03-24,150.466
2009-03-25,149.389
2009-03-26,150.844
2009-03-27,151.887
2009-03-30,149.906
2009-03-31,147.356
2009-04-01,145.68
2009-04-02,150.477
2009-04-03,151.895
2009-04-06,157.584
2009-04-07,155.144
2009-04-08,150.122
2009-04-09,152.596
2009-04-10,152.596
2009-04-13,153.67
2009-04-14,155.246
2009-04-15,152.685
2009-04-16,156.451
2009-04-17,158.341
2009-04-20,152.721
2009-04-21,150.833
2009-04-22,150.543
2009-04-23,151.578
2009-04-24,154.666
2009-04-27,154.589
2009-04-28,154.351
2009-04-29,159.154
2009-04-30,161.943
2009-05-01,157.656
2009-05-04,164.153
2009-05-05,168.208
2009-05-06,168.467
2009-05-07,174.051
2009-05-08,174.0
2009-05-11,171.625
2009-05-12,170.666
2009-05-13,167.812
2009-05-14,164.497
2009-05-15,164.894
2009-05-18,164.191
2009-05-19,167.375
2009-05-20,170.355
2009-05-21,166.664
2009-05-22,170.648
2009-05-25,166.779
2009-05-26,169.288
2009-05-27,172.508
2009-05-28,168.639
2009-05-29,174.831
2009-06-01,176.892
2009-06-02,184.511
2009-06-03,181.975
2009-06-04,178.481
2009-06-05,178.724
2009-06-08,171.634
2009-06-09,174.388
2009-06-10,176.578
2009-06-11,177.602
2009-06-12,177.711
2009-06-15,176.472
2009-06-16,174.484
2009-06-17,171.204
2009-06-18,178.782
2009-06-19,177.744
2009-06-22,175.853
2009-06-23,173.932
2009-06-24,175.079
2009-06-25,176.618
2009-06-26,177.245
2009-06-29,180.066
2009-06-30,182.221
2009-07-01,179.133
2009-07-02,173.248
2009-07-03,174.427
2009-07-06,172.493
2009-07-07,175.168
2009-07-08,175.422
2009-07-09,173.998
2009-07-10,173.112
2009-07-13,172.778
2009-07-14,175.42
2009-07-15,179.375
2009-07-16,182.21
2009-07-17,182.454
2009-07-20,186.464
2009-07-21,192.523
2009-07-22,194.244
2009-07-23,197.364
2009-07-24,197.308
2009-07-27,199.708
2009-07-28,202.286
2009-07-29,197.53
2009-07-30,197.389
2009-07-31,198.842
2009-08-03,205.6
2009-08-04,208.944
2009-08-05,209.23
2009-08-06,204.348
2009-08-07,206.482
2009-08-10,205.153
2009-08-11,200.155
2009-08-12,205.786
2009-08-13,213.412
2009-08-14,213.479
2009-08-17,203.474
2009-08-18,206.074
2009-08-19,206.734
2009-08-20,205.46
2009-08-21,206.873
2009-08-24,210.839
2009-08-25,212.907
2009-08-26,212.44
2009-08-27,209.694
2009-08-28,216.47
2009-08-31,212.615
2009-09-01,209.13
2009-09-02,205.832
2009-09-03,210.094
2009-09-04,213.298
2009-09-07,218.649
2009-09-08,218.551
2009-09-09,218.055
2009-09-10,218.462
2009-09-11,221.863
2009-09-14,218.879
2009-09-15,216.748
2009-09-16,221.925
2009-09-17,226.246
2009-09-18,223.858
2009-09-21,221.278
2009-09-22,226.125
2009-09-23,226.79
2009-09-24,224.261
2009-09-25,222.129
2009-09-28,225.46
2009-09-29,226.614
2009-09-30,228.738
2009-10-01,231.713
2009-10-02,227.519
2009-10-05,227.882
2009-10-06,232.905
2009-10-07,227.89
2009-10-08,233.63
2009-10-09,229.701
2009-10-12,230.645
2009-10-13,229.086
2009-10-14,231.992
2009-10-15,233.217
2009-10-16,233.851
2009-10-19,239.319
2009-10-20,243.27
2009-10-21,243.232
2009-10-22,239.666
2009-10-23,240.989
2009-10-26,239.17
2009-10-27,236.316
2009-10-28,233.476
2009-10-29,233.731
2009-10-30,231.78
2009-11-02,227.383
2009-11-03,224.453
2009-11-04,227.363
2009-11-05,222.646
2009-11-06,225.838
2009-11-09,230.778
2009-11-10,230.132
2009-11-11,230.519
2009-11-12,230.282
2009-11-13,230.881
2009-11-16,234.148
2009-11-17,228.995
2009-11-18,231.419
2009-11-19,226.348
2009-11-20,222.343
2009-11-23,224.59
2009-11-24,220.25
2009-11-25,222.277
2009-11-26,217.644
2009-11-27,214.619
2009-11-30,219.916
2009-12-01,224.967
2009-12-02,224.418
2009-12-03,222.597
2009-12-04,218.333
2009-12-07,213.978
2009-12-08,213.703
2009-12-09,213.383
2009-12-10,220.863
2009-12-11,218.193
2009-12-14,216.719
2009-12-15,216.51
2009-12-16,217.976
2009-12-17,214.188
2009-12-18,217.061
2009-12-21,216.053
2009-12-22,215.937
2009-12-23,220.322
2009-12-24,219.31
2009-12-25,219.31
2009-12-28,220.462
2009-12-29,226.966
2009-12-30,226.167
2009-12-31,228.625
2010-01-01,228.625
2010-01-04,230.589
2010-01-05,235.967
2010-01-06,234.566
2010-01-07,235.228
2010-01-08,238.748
2010-01-11,240.608
2010-01-12,239.47
2010-01-13,237.373
2010-01-14,237.419
2010-01-15,233.866
2010-01-18,232.58
2010-01-19,229.29
2010-01-20,224.014
2010-01-21,223.462
2010-01-22,218.81
2010-01-25,219.829
2010-01-26,220.578
2010-01-27,219.405
2010-01-28,218.368
2010-01-29,214.927
2010-02-01,213.852
2010-02-02,214.836
2010-02-03,212.913
2010-02-04,209.659
2010-02-05,204.259
2010-02-08,203.854
2010-02-09,202.086
2010-02-10,203.266
2010-02-11,203.33
2010-02-12,203.236
2010-02-15,203.294
2010-02-16,207.568
2010-02-17,211.291
2010-02-18,211.374
2010-02-19,208.362
2010-02-22,211.665
2010-02-23,209.33
2010-02-24,208.818
2010-02-25,208.401
2010-02-26,211.405
2010-03-01,209.35
2010-03-02,209.271
2010-03-03,210.198
2010-03-04,210.221
2010-03-05,212.764
2010-03-08,214.807
2010-03-09,213.201
2010-03-10,217.041
2010-03-11,214.021
2010-03-12,214.654
2010-03-15,214.84
2010-03-16,214.663
2010-03-17,216.819
2010-03-18,218.798
2010-03-19,217.793
2010-03-22,217.741
2010-03-23,216.881
2010-03-24,215.024
2010-03-25,217.639
2010-03-26,216.236
2010-03-29,218.079
2010-03-30,218.13
2010-03-31,219.777
2010-04-01,220.308
2010-04-02,220.308
2010-04-05,219.514
2010-04-06,222.016
2010-04-07,225.402
2010-04-08,222.448
2010-04-09,225.448
2010-04-12,224.692
2010-04-13,222.808
2010-04-14,227.401
2010-04-15,224.995
2010-04-16,224.044
2010-04-19,221.585
2010-04-20,222.955
2010-04-21,222.174
2010-04-22,221.868
2010-04-23,224.2
2010-04-26,226.94
2010-04-27,224.558
2010-04-28,223.759
2010-04-29,225.828
2010-04-30,227.8
2010-05-03,226.927
2010-05-04,225.689
2010-05-05,220.663
2010-05-06,219.155
2010-05-07,213.096
2010-05-10,216.621
2010-05-11,214.446
2010-05-12,213.496
2010-05-13,216.464
2010-05-14,216.086
2010-05-17,211.122
2010-05-18,210.291
2010-05-19,200.131
2010-05-20,197.285
2010-05-21,196.488
2010-05-24,195.708
2010-05-25,187.152
2010-05-26,191.012
2010-05-27,196.739
2010-05-28,196.794
2010-05-31,197.98
2010-06-01,200.088
2010-06-02,195.743
2010-06-03,196.333
2010-06-04,195.128
2010-06-07,191.365
2010-06-08,188.197
2010-06-09,192.375
2010-06-10,196.499
2010-06-11,200.301
2010-06-14,203.654
2010-06-15,201.699
2010-06-16,203.979
2010-06-17,203.124
2010-06-18,205.187
2010-06-21,209.822
2010-06-22,207.339
2010-06-23,209.391
2010-06-24,207.543
2010-06-25,207.287
2010-06-28,204.42
2010-06-29,199.362
2010-06-30,196.252
2010-07-01,192.768
2010-07-02,194.724
2010-07-05,193.521
2010-07-06,196.63
2010-07-07,198.814
2010-07-08,202.297
2010-07-09,203.534
2010-07-12,205.184
2010-07-13,207.018
2010-07-14,209.948
2010-07-15,206.874
2010-07-16,203.502
2010-07-19,198.962
2010-07-20,204.602
2010-07-21,207.4
2010-07-22,207.742
2010-07-23,209.607
2010-07-26,212.1
2010-07-27,211.488
2010-07-28,210.391
2010-07-29,210.901
2010-07-30,210.499
2010-08-02,213.401
2010-08-03,214.159
2010-08-04,213.576
2010-08-05,211.25
2010-08-06,213.07
2010-08-09,214.442
2010-08-10,211.168
2010-08-11,208.98
2010-08-12,204.857
2010-08-13,205.72
2010-08-16,204.104
2010-08-17,203.346
2010-08-18,206.802
2010-08-19,207.147
2010-08-20,200.656
2010-08-23,205.017
2010-08-24,204.392
2010-08-25,199.792
2010-08-26,204.21
2010-08-27,204.176
2010-08-30,207.159
2010-08-31,203.511
2010-09-01,209.972
2010-09-02,211.948
2010-09-03,213.96
2010-09-06,220.016
2010-09-07,221.691
2010-09-08,222.015
2010-09-09,220.386
2010-09-10,221.823
2010-09-13,225.917
2010-09-14,227.541
2010-09-15,226.508
2010-09-16,223.212
2010-09-17,224.62
2010-09-20,226.746
2010-09-21,227.618
