Date,NEW ZEALAND Standard (Large+Mid Cap)
2005-11-09,328.25
2005-11-10,327.805
2005-11-11,326.636
2005-11-14,326.799
2005-11-15,330.555
2005-11-16,334.455
2005-11-17,334.601
2005-11-18,333.268
2005-11-21,336.221
2005-11-22,334.851
2005-11-23,335.229
2005-11-24,337.059
2005-11-25,338.018
2005-11-28,337.652
2005-11-29,337.513
2005-11-30,338.915
2005-12-01,337.195
2005-12-02,341.2
2005-12-05,341.09
2005-12-06,336.222
2005-12-07,331.599
2005-12-08,329.455
2005-12-09,325.046
2005-12-12,326.875
2005-12-13,327.139
2005-12-14,328.568
2005-12-15,326.213
2005-12-16,331.436
2005-12-19,335.479
2005-12-20,332.776
2005-12-21,329.235
2005-12-22,324.669
2005-12-23,324.554
2005-12-26,324.554
2005-12-27,325.785
2005-12-28,333.673
2005-12-29,335.443
2005-12-30,336.411
2006-01-02,336.411
2006-01-03,336.559
2006-01-04,338.845
2006-01-05,337.656
2006-01-06,338.146
2006-01-09,339.379
2006-01-10,341.67
2006-01-11,343.271
2006-01-12,341.196
2006-01-13,340.25
2006-01-16,338.673
2006-01-17,334.575
2006-01-18,330.71
2006-01-19,329.908
2006-01-20,326.848
2006-01-23,324.986
2006-01-24,324.776
2006-01-25,326.702
2006-01-26,327.652
2006-01-27,328.947
2006-01-30,327.434
2006-01-31,329.659
2006-02-01,331.536
2006-02-02,338.056
2006-02-03,334.043
2006-02-06,332.048
2006-02-07,329.366
2006-02-08,324.559
2006-02-09,324.941
2006-02-10,324.579
2006-02-13,324.993
2006-02-14,321.167
2006-02-15,320.439
2006-02-16,313.479
2006-02-17,316.698
2006-02-20,321.79
2006-02-21,316.525
2006-02-22,318.826
2006-02-23,317.856
2006-02-24,317.201
2006-02-27,315.973
2006-02-28,320.663
2006-03-01,320.652
2006-03-02,322.339
2006-03-03,321.81
2006-03-06,320.853
2006-03-07,319.363
2006-03-08,318.747
2006-03-09,319.454
2006-03-10,316.928
2006-03-13,320.209
2006-03-14,325.295
2006-03-15,327.065
2006-03-16,321.857
2006-03-17,319.042
2006-03-20,313.342
2006-03-21,310.126
2006-03-22,315.509
2006-03-23,314.895
2006-03-24,309.054
2006-03-27,312.814
2006-03-28,317.372
2006-03-29,314.824
2006-03-30,319.947
2006-03-31,322.324
2006-04-03,324.74
2006-04-04,324.756
2006-04-05,330.084
2006-04-06,332.605
2006-04-07,332.365
2006-04-10,328.952
2006-04-11,328.34
2006-04-12,332.488
2006-04-13,331.248
2006-04-14,331.248
2006-04-17,334.193
2006-04-18,334.857
2006-04-19,335.522
2006-04-20,327.157
2006-04-21,332.712
2006-04-24,333.317
2006-04-25,329.938
2006-04-26,338.03
2006-04-27,339.736
2006-04-28,343.345
2006-05-01,343.617
2006-05-02,341.577
2006-05-03,340.838
2006-05-04,333.053
2006-05-05,325.789
2006-05-08,326.725
2006-05-09,324.942
2006-05-10,323.559
2006-05-11,323.632
2006-05-12,319.676
2006-05-15,310.067
2006-05-16,310.71
2006-05-17,311.69
2006-05-18,313.302
2006-05-19,315.544
2006-05-22,312.482
2006-05-23,309.356
2006-05-24,315.373
2006-05-25,315.926
2006-05-26,315.59
2006-05-29,317.963
2006-05-30,320.323
2006-05-31,318.444
2006-06-01,317.15
2006-06-02,319.233
2006-06-05,319.309
2006-06-06,313.607
2006-06-07,318.996
2006-06-08,318.253
2006-06-09,318.51
2006-06-12,315.525
2006-06-13,310.634
2006-06-14,307.857
2006-06-15,301.569
2006-06-16,303.689
2006-06-19,303.405
2006-06-20,302.39
2006-06-21,300.907
2006-06-22,301.737
2006-06-23,298.181
2006-06-26,297.484
2006-06-27,301.071
2006-06-28,291.006
2006-06-29,292.328
2006-06-30,298.851
2006-07-03,299.073
2006-07-04,299.938
2006-07-05,297.015
2006-07-06,296.522
2006-07-07,303.09
2006-07-10,303.857
2006-07-11,307.689
2006-07-12,308.903
2006-07-13,311.647
2006-07-14,306.53
2006-07-17,304.496
2006-07-18,303.007
2006-07-19,298.551
2006-07-20,298.821
2006-07-21,299.981
2006-07-24,298.239
2006-07-25,302.056
2006-07-26,300.844
2006-07-27,299.053
2006-07-28,297.166
2006-07-31,299.854
2006-08-01,300.849
2006-08-02,301.186
2006-08-03,303.203
2006-08-04,304.202
2006-08-07,300.79
2006-08-08,304.091
2006-08-09,302.927
2006-08-10,302.445
2006-08-11,302.791
2006-08-14,298.355
2006-08-15,300.824
2006-08-16,304.656
2006-08-17,303.849
2006-08-18,299.765
2006-08-21,296.044
2006-08-22,295.39
2006-08-23,299.507
2006-08-24,299.636
2006-08-25,301.278
2006-08-28,298.664
2006-08-29,302.654
2006-08-30,307.836
2006-08-31,313.857
2006-09-01,315.431
2006-09-04,315.018
2006-09-05,313.72
2006-09-06,312.933
2006-09-07,312.192
2006-09-08,307.682
2006-09-11,309.998
2006-09-12,311.055
2006-09-13,312.841
2006-09-14,319.439
2006-09-15,324.377
2006-09-18,325.286
2006-09-19,325.803
2006-09-20,320.446
2006-09-21,322.731
2006-09-22,318.054
2006-09-25,322.176
2006-09-26,325.074
2006-09-27,325.229
2006-09-28,325.768
2006-09-29,324.677
2006-10-02,327.487
2006-10-03,329.084
2006-10-04,328.742
2006-10-05,329.915
2006-10-06,326.324
2006-10-09,324.558
2006-10-10,326.046
2006-10-11,328.035
2006-10-12,326.849
2006-10-13,328.387
2006-10-16,332.267
2006-10-17,336.25
2006-10-18,335.691
2006-10-19,339.404
2006-10-20,338.801
2006-10-23,336.947
2006-10-24,335.732
2006-10-25,335.397
2006-10-26,335.811
2006-10-27,339.562
2006-10-30,346.649
2006-10-31,350.112
2006-11-01,353.692
2006-11-02,348.172
2006-11-03,349.138
2006-11-06,350.533
2006-11-07,355.344
2006-11-08,352.475
2006-11-09,350.056
2006-11-10,352.874
2006-11-13,348.359
2006-11-14,350.47
2006-11-15,348.753
2006-11-16,347.841
2006-11-17,346.862
2006-11-20,347.703
2006-11-21,349.189
2006-11-22,350.302
2006-11-23,354.719
2006-11-24,353.778
2006-11-27,351.648
2006-11-28,356.735
2006-11-29,360.097
2006-11-30,365.746
2006-12-01,364.306
2006-12-04,363.135
2006-12-05,364.855
2006-12-06,364.552
2006-12-07,365.928
2006-12-08,372.986
2006-12-11,370.013
2006-12-12,376.456
2006-12-13,377.82
2006-12-14,378.807
2006-12-15,382.502
2006-12-18,382.362
2006-12-19,383.306
2006-12-20,388.014
2006-12-21,388.386
2006-12-22,390.593
2006-12-25,390.593
2006-12-26,390.453
2006-12-27,392.753
2006-12-28,395.366
2006-12-29,396.109
2007-01-01,396.109
2007-01-02,397.569
2007-01-03,395.894
2007-01-04,387.535
2007-01-05,382.546
2007-01-08,380.994
2007-01-09,385.699
2007-01-10,384.99
2007-01-11,386.197
2007-01-12,385.61
2007-01-15,391.821
2007-01-16,389.609
2007-01-17,387.872
2007-01-18,392.97
2007-01-19,392.241
2007-01-22,398.838
2007-01-23,401.774
2007-01-24,400.233
2007-01-25,402.563
2007-01-26,398.579
2007-01-29,399.974
2007-01-30,393.914
2007-01-31,395.845
2007-02-01,391.098
2007-02-02,387.87
2007-02-05,389.392
2007-02-06,387.111
2007-02-07,397.862
2007-02-08,393.975
2007-02-09,393.618
2007-02-12,393.034
2007-02-13,395.401
2007-02-14,400.23
2007-02-15,402.939
2007-02-16,401.132
2007-02-19,399.136
2007-02-20,396.052
2007-02-21,396.503
2007-02-22,393.445
2007-02-23,397.467
2007-02-26,401.277
2007-02-27,397.101
2007-02-28,388.325
2007-03-01,386.346
2007-03-02,389.545
2007-03-05,376.004
2007-03-06,377.6
2007-03-07,382.435
2007-03-08,382.82
2007-03-09,386.325
2007-03-12,389.411
2007-03-13,393.86
2007-03-14,383.653
2007-03-15,385.315
2007-03-16,385.437
2007-03-19,388.625
2007-03-20,387.058
2007-03-21,389.06
2007-03-22,397.611
2007-03-23,394.507
2007-03-26,402.135
2007-03-27,406.667
2007-03-28,399.404
2007-03-29,401.237
2007-03-30,401.018
2007-04-02,408.707
2007-04-03,412.398
2007-04-04,412.205
2007-04-05,413.496
2007-04-06,413.496
2007-04-09,411.439
2007-04-10,415.392
2007-04-11,411.798
2007-04-12,415.476
2007-04-13,419.747
2007-04-16,422.787
2007-04-17,426.062
2007-04-18,427.149
2007-04-19,426.8
2007-04-20,427.381
2007-04-23,429.939
2007-04-24,423.286
2007-04-25,425.224
2007-04-26,421.455
2007-04-27,424.387
2007-04-30,425.969
2007-05-01,425.402
2007-05-02,423.878
2007-05-03,424.116
2007-05-04,424.254
2007-05-07,424.64
2007-05-08,426.418
2007-05-09,425.093
2007-05-10,427.682
2007-05-11,425.095
2007-05-14,429.068
2007-05-15,424.7
2007-05-16,424.483
2007-05-17,429.03
2007-05-18,428.508
2007-05-21,429.763
2007-05-22,428.767
2007-05-23,433.758
2007-05-24,435.188
2007-05-25,433.54
2007-05-28,433.337
2007-05-29,434.192
2007-05-30,431.949
2007-05-31,438.309
2007-06-01,439.526
2007-06-04,441.774
2007-06-05,446.524
2007-06-06,444.278
2007-06-07,440.443
2007-06-08,433.873
2007-06-11,431.735
2007-06-12,437.152
2007-06-13,433.04
2007-06-14,434.046
2007-06-15,438.322
2007-06-18,451.018
2007-06-19,453.806
2007-06-20,458.701
2007-06-21,453.685
2007-06-22,453.883
2007-06-25,451.667
2007-06-26,449.896
2007-06-27,440.054
2007-06-28,445.675
2007-06-29,453.81
2007-07-02,456.829
2007-07-03,458.398
2007-07-04,461.076
2007-07-05,461.165
2007-07-06,457.501
2007-07-09,455.663
2007-07-10,455.447
2007-07-11,455.64
2007-07-12,458.912
2007-07-13,462.365
2007-07-16,464.714
2007-07-17,468.56
2007-07-18,469.478
2007-07-19,474.278
2007-07-20,481.76
2007-07-23,484.581
2007-07-24,490.01
2007-07-25,486.618
2007-07-26,479.219
2007-07-27,455.142
2007-07-30,449.894
2007-07-31,449.692
2007-08-01,440.503
2007-08-02,440.31
2007-08-03,437.239
2007-08-06,430.491
2007-08-07,438.103
2007-08-08,435.417
2007-08-09,434.158
2007-08-10,423.315
2007-08-13,414.405
2007-08-14,407.869
2007-08-15,395.584
2007-08-16,370.997
2007-08-17,365.927
2007-08-20,381.036
2007-08-21,386.071
2007-08-22,387.63
2007-08-23,402.462
2007-08-24,398.325
2007-08-27,403.298
2007-08-28,396.887
2007-08-29,394.193
2007-08-30,398.516
2007-08-31,396.392
2007-09-03,399.475
2007-09-04,400.346
2007-09-05,394.458
2007-09-06,392.825
2007-09-07,394.154
2007-09-10,394.518
2007-09-11,403.334
2007-09-12,407.33
2007-09-13,410.432
2007-09-14,408.927
2007-09-17,408.469
2007-09-18,403.034
2007-09-19,423.521
2007-09-20,434.779
2007-09-21,439.682
2007-09-24,441.279
2007-09-25,436.153
2007-09-26,445.922
2007-09-27,447.865
2007-09-28,450.846
2007-10-01,458.877
2007-10-02,460.727
2007-10-03,461.101
2007-10-04,453.93
2007-10-05,454.588
2007-10-08,456.555
2007-10-09,454.166
2007-10-10,454.38
2007-10-11,461.527
2007-10-12,464.017
2007-10-15,464.862
2007-10-16,447.401
2007-10-17,453.124
2007-10-18,452.244
2007-10-19,451.381
2007-10-22,446.472
2007-10-23,448.397
2007-10-24,449.67
2007-10-25,452.037
2007-10-26,448.361
2007-10-29,447.758
2007-10-30,446.238
2007-10-31,444.667
2007-11-01,440.817
2007-11-02,431.897
2007-11-05,434.519
2007-11-06,439.41
2007-11-07,458.148
2007-11-08,452.016
2007-11-09,438.982
2007-11-12,423.766
2007-11-13,431.369
2007-11-14,441.233
2007-11-15,432.692
2007-11-16,432.453
2007-11-19,434.484
2007-11-20,433.511
2007-11-21,428.812
2007-11-22,426.798
2007-11-23,428.607
2007-11-26,432.934
2007-11-27,439.621
2007-11-28,440.327
2007-11-29,438.335
2007-11-30,435.907
2007-12-03,435.767
2007-12-04,431.726
2007-12-05,429.96
2007-12-06,435.446
2007-12-07,447.543
2007-12-10,442.473
2007-12-11,441.295
2007-12-12,441.623
2007-12-13,436.693
2007-12-14,432.03
2007-12-17,418.582
2007-12-18,416.579
2007-12-19,417.449
2007-12-20,419.101
2007-12-21,430.109
2007-12-24,434.278
2007-12-25,434.278
2007-12-26,435.835
2007-12-27,438.308
2007-12-28,436.441
2007-12-31,434.862
2008-01-01,434.862
2008-01-02,436.247
2008-01-03,438.257
2008-01-04,431.905
2008-01-07,421.093
2008-01-08,422.177
2008-01-09,419.111
2008-01-10,424.669
2008-01-11,423.097
2008-01-14,420.529
2008-01-15,417.383
2008-01-16,403.843
2008-01-17,402.056
2008-01-18,391.188
2008-01-21,380.49
2008-01-22,384.632
2008-01-23,382.663
2008-01-24,394.168
2008-01-25,401.944
2008-01-28,402.805
2008-01-29,401.944
2008-01-30,402.888
2008-01-31,402.998
2008-02-01,412.878
2008-02-04,413.255
2008-02-05,404.218
2008-02-06,404.373
2008-02-07,402.717
2008-02-08,396.036
2008-02-11,390.111
2008-02-12,394.195
2008-02-13,384.246
2008-02-14,390.991
2008-02-15,387.34
2008-02-18,401.928
2008-02-19,404.647
2008-02-20,402.02
2008-02-21,402.503
2008-02-22,403.354
2008-02-25,405.777
2008-02-26,399.167
2008-02-27,402.967
2008-02-28,400.924
2008-02-29,395.684
2008-03-03,397.713
2008-03-04,396.476
2008-03-05,402.421
2008-03-06,399.408
2008-03-07,390.955
2008-03-10,389.916
2008-03-11,393.075
2008-03-12,396.225
2008-03-13,405.184
2008-03-14,395.704
2008-03-17,382.437
2008-03-18,388.448
2008-03-19,389.16
2008-03-20,375.547
2008-03-21,375.547
2008-03-24,379.717
2008-03-25,380.442
2008-03-26,380.378
2008-03-27,375.82
2008-03-28,376.374
2008-03-31,372.1
2008-04-01,378.187
2008-04-02,388.486
2008-04-03,388.832
2008-04-04,390.772
2008-04-07,399.328
2008-04-08,391.291
2008-04-09,385.981
2008-04-10,381.967
2008-04-11,371.999
2008-04-14,369.893
2008-04-15,372.78
2008-04-16,376.439
2008-04-17,377.305
2008-04-18,376.284
2008-04-21,384.234
2008-04-22,385.449
2008-04-23,389.918
2008-04-24,385.89
2008-04-25,383.761
2008-04-28,388.349
2008-04-29,374.749
2008-04-30,381.803
2008-05-01,381.983
2008-05-02,389.119
2008-05-05,393.394
2008-05-06,391.878
2008-05-07,380.269
2008-05-08,380.074
2008-05-09,371.209
2008-05-12,375.944
2008-05-13,376.377
2008-05-14,371.213
2008-05-15,364.179
2008-05-16,379.785
2008-05-19,380.908
2008-05-20,379.121
2008-05-21,375.72
2008-05-22,377.806
2008-05-23,379.169
2008-05-26,380.14
2008-05-27,377.438
2008-05-28,374.036
2008-05-29,375.07
2008-05-30,384.242
2008-06-02,384.831
2008-06-03,370.509
2008-06-04,373.663
2008-06-05,362.498
2008-06-06,359.969
2008-06-09,352.5
2008-06-10,346.445
2008-06-11,345.387
2008-06-12,337.622
2008-06-13,334.284
2008-06-16,334.912
2008-06-17,338.275
2008-06-18,338.159
2008-06-19,335.897
2008-06-20,328.499
2008-06-23,329.5
2008-06-24,328.553
2008-06-25,325.623
2008-06-26,327.331
2008-06-27,321.005
2008-06-30,319.033
2008-07-01,313.129
2008-07-02,311.459
2008-07-03,301.755
2008-07-04,312.172
2008-07-07,304.239
2008-07-08,312.029
2008-07-09,318.022
2008-07-10,307.584
2008-07-11,309.519
2008-07-14,304.279
2008-07-15,302.787
2008-07-16,305.677
2008-07-17,309.411
2008-07-18,310.186
2008-07-21,311.036
2008-07-22,311.012
2008-07-23,312.522
2008-07-24,316.462
2008-07-25,313.547
2008-07-28,317.092
2008-07-29,311.405
2008-07-30,317.242
2008-07-31,323.775
2008-08-01,315.668
2008-08-04,319.911
2008-08-05,313.46
2008-08-06,316.043
2008-08-07,317.125
2008-08-08,302.548
2008-08-11,300.88
2008-08-12,295.354
2008-08-13,296.614
2008-08-14,297.361
2008-08-15,298.451
2008-08-18,302.765
2008-08-19,299.08
2008-08-20,302.306
2008-08-21,307.053
2008-08-22,301.814
2008-08-25,304.822
2008-08-26,297.99
2008-08-27,298.644
2008-08-28,301.903
2008-08-29,305.425
2008-09-01,301.796
2008-09-02,298.883
2008-09-03,295.046
2008-09-04,294.231
2008-09-05,287.624
2008-09-08,295.771
2008-09-09,293.894
2008-09-10,289.015
2008-09-11,277.43
2008-09-12,287.189
2008-09-15,280.796
2008-09-16,270.05
2008-09-17,275.906
2008-09-18,272.697
2008-09-19,277.543
2008-09-22,288.786
2008-09-23,284.642
2008-09-24,287.544
2008-09-25,284.895
2008-09-26,279.715
2008-09-29,277.892
2008-09-30,266.37
2008-10-01,279.633
2008-10-02,279.382
2008-10-03,272.156
2008-10-06,246.094
2008-10-07,243.796
2008-10-08,225.568
2008-10-09,230.872
2008-10-10,211.07
2008-10-13,211.025
2008-10-14,233.689
2008-10-15,224.748
2008-10-16,206.209
2008-10-17,216.615
2008-10-20,228.914
2008-10-21,230.856
2008-10-22,218.498
2008-10-23,208.301
2008-10-24,193.616
2008-10-27,188.409
2008-10-28,185.997
2008-10-29,199.724
2008-10-30,202.501
2008-10-31,206.605
2008-11-03,213.066
2008-11-04,215.786
2008-11-05,219.771
2008-11-06,210.254
2008-11-07,203.652
2008-11-10,211.762
2008-11-11,200.65
2008-11-12,195.724
2008-11-13,192.569
2008-11-14,197.695
2008-11-17,193.814
2008-11-18,190.795
2008-11-19,189.961
2008-11-20,178.352
2008-11-21,171.659
2008-11-24,179.053
2008-11-25,183.823
2008-11-26,187.206
2008-11-27,191.593
2008-11-28,192.512
2008-12-01,183.369
2008-12-02,178.456
2008-12-03,184.899
2008-12-04,186.244
2008-12-05,179.879
2008-12-08,183.109
2008-12-09,186.915
2008-12-10,189.296
2008-12-11,193.222
2008-12-12,186.378
2008-12-15,191.01
2008-12-16,196.566
2008-12-17,205.908
2008-12-18,212.118
2008-12-19,197.957
2008-12-22,198.595
2008-12-23,194.658
2008-12-24,196.617
2008-12-25,196.617
2008-12-26,196.993
2008-12-29,198.593
2008-12-30,195.059
2008-12-31,202.854
2009-01-01,202.854
2009-01-02,203.08
2009-01-05,207.351
2009-01-06,210.49
2009-01-07,212.362
2009-01-08,212.234
2009-01-09,212.212
2009-01-12,208.989
2009-01-13,200.02
2009-01-14,195.246
2009-01-15,187.637
2009-01-16,193.966
2009-01-19,193.659
2009-01-20,185.469
2009-01-21,183.49
2009-01-22,187.899
2009-01-23,186.307
2009-01-26,187.769
2009-01-27,190.911
2009-01-28,192.731
2009-01-29,188.487
2009-01-30,185.784
2009-02-02,183.839
2009-02-03,186.33
2009-02-04,187.269
2009-02-05,189.024
2009-02-06,193.603
2009-02-09,198.807
2009-02-10,194.274
2009-02-11,188.068
2009-02-12,188.64
2009-02-13,192.943
2009-02-16,181.828
2009-02-17,179.1
2009-02-18,175.835
2009-02-19,177.026
2009-02-20,172.193
2009-02-23,171.094
2009-02-24,168.452
2009-02-25,171.195
2009-02-26,169.136
2009-02-27,167.282
2009-03-02,161.599
2009-03-03,158.926
2009-03-04,165.052
2009-03-05,167.868
2009-03-06,165.15
2009-03-09,161.549
2009-03-10,163.76
2009-03-11,167.831
2009-03-12,169.974
2009-03-13,175.478
2009-03-16,178.529
2009-03-17,179.971
2009-03-18,185.802
2009-03-19,200.637
2009-03-20,197.886
2009-03-23,199.311
2009-03-24,201.616
2009-03-25,200.173
2009-03-26,202.123
2009-03-27,203.52
2009-03-30,200.865
2009-03-31,197.449
2009-04-01,195.203
2009-04-02,201.536
2009-04-03,203.435
2009-04-06,211.055
2009-04-07,207.787
2009-04-08,201.061
2009-04-09,204.374
2009-04-10,204.374
2009-04-13,205.813
2009-04-14,207.924
2009-04-15,204.493
2009-04-16,209.537
2009-04-17,212.069
2009-04-20,204.541
2009-04-21,202.013
2009-04-22,201.625
2009-04-23,203.012
2009-04-24,207.147
2009-04-27,207.044
2009-04-28,206.726
2009-04-29,213.158
2009-04-30,216.893
2009-05-01,211.151
2009-05-04,219.853
2009-05-05,225.284
2009-05-06,225.631
2009-05-07,233.11
2009-05-08,233.041
2009-05-11,229.86
2009-05-12,228.576
2009-05-13,224.753
2009-05-14,220.314
2009-05-15,220.846
2009-05-18,219.904
2009-05-19,224.169
2009-05-20,228.16
2009-05-21,223.216
2009-05-22,228.552
2009-05-25,223.65
2009-05-26,227.015
2009-05-27,231.333
2009-05-28,226.144
2009-05-29,234.447
2009-06-01,237.211
2009-06-02,247.429
2009-06-03,244.028
2009-06-04,239.343
2009-06-05,239.669
2009-06-08,230.161
2009-06-09,233.854
2009-06-10,236.79
2009-06-11,238.163
2009-06-12,238.31
2009-06-15,236.649
2009-06-16,233.982
2009-06-17,229.585
2009-06-18,239.747
2009-06-19,238.354
2009-06-22,235.818
2009-06-23,233.242
2009-06-24,234.78
2009-06-25,236.844
2009-06-26,237.685
2009-06-29,241.467
2009-06-30,244.358
2009-07-01,240.216
2009-07-02,232.325
2009-07-03,233.906
2009-07-06,231.313
2009-07-07,234.9
2009-07-08,235.24
2009-07-09,233.331
2009-07-10,232.143
2009-07-13,231.694
2009-07-14,235.238
2009-07-15,240.542
2009-07-16,244.343
2009-07-17,244.67
2009-07-20,250.047
2009-07-21,258.173
2009-07-22,260.481
2009-07-23,264.664
2009-07-24,264.59
2009-07-27,267.808
2009-07-28,271.264
2009-07-29,264.888
2009-07-30,264.698
2009-07-31,266.646
2009-08-03,275.708
2009-08-04,280.193
2009-08-05,280.576
2009-08-06,274.03
2009-08-07,276.891
2009-08-10,275.109
2009-08-11,268.407
2009-08-12,275.958
2009-08-13,286.185
2009-08-14,286.274
2009-08-17,272.858
2009-08-18,276.345
2009-08-19,277.23
2009-08-20,275.522
2009-08-21,277.416
2009-08-24,282.735
2009-08-25,285.508
2009-08-26,284.881
2009-08-27,281.199
2009-08-28,290.285
2009-08-31,285.116
2009-09-01,280.442
2009-09-02,276.02
2009-09-03,281.735
2009-09-04,286.032
2009-09-07,293.652
2009-09-08,293.52
2009-09-09,292.854
2009-09-10,293.401
2009-09-11,297.969
2009-09-14,293.961
2009-09-15,291.099
2009-09-16,298.052
2009-09-17,303.855
2009-09-18,300.647
2009-09-21,297.183
2009-09-22,303.692
2009-09-23,304.586
2009-09-24,301.189
2009-09-25,298.325
2009-09-28,303.075
2009-09-29,304.626
2009-09-30,307.482
2009-10-01,311.48
2009-10-02,305.843
2009-10-05,306.331
2009-10-06,313.084
2009-10-07,306.342
2009-10-08,314.057
2009-10-09,308.776
2009-10-12,310.045
2009-10-13,307.949
2009-10-14,311.856
2009-10-15,313.503
2009-10-16,314.355
2009-10-19,321.847
2009-10-20,327.159
2009-10-21,327.109
2009-10-22,322.313
2009-10-23,324.092
2009-10-26,321.646
2009-10-27,317.808
2009-10-28,313.989
2009-10-29,314.332
2009-10-30,311.708
2009-11-02,305.795
2009-11-03,301.854
2009-11-04,305.768
2009-11-05,299.424
2009-11-06,303.716
2009-11-09,310.361
2009-11-10,309.492
2009-11-11,310.013
2009-11-12,309.694
2009-11-13,310.498
2009-11-16,314.893
2009-11-17,307.962
2009-11-18,311.222
2009-11-19,304.402
2009-11-20,299.017
2009-11-23,302.382
2009-11-24,296.538
2009-11-25,299.268
2009-11-26,293.031
2009-11-27,288.957
2009-11-30,296.089
2009-12-01,302.89
2009-12-02,302.15
2009-12-03,299.699
2009-12-04,293.957
2009-12-07,288.095
2009-12-08,287.725
2009-12-09,287.294
2009-12-10,297.365
2009-12-11,293.769
2009-12-14,291.785
2009-12-15,291.503
2009-12-16,293.477
2009-12-17,288.378
2009-12-18,292.245
2009-12-21,290.888
2009-12-22,290.732
2009-12-23,296.636
2009-12-24,295.273
2009-12-25,295.273
2009-12-28,296.825
2009-12-29,305.581
2009-12-30,304.505
2009-12-31,307.815
2010-01-01,307.815
2010-01-04,310.459
2010-01-05,317.7
2010-01-06,315.813
2010-01-07,316.706
2010-01-08,321.443
2010-01-11,323.948
2010-01-12,322.416
2010-01-13,319.593
2010-01-14,319.655
2010-01-15,314.871
2010-01-18,313.14
2010-01-19,308.71
2010-01-20,301.607
2010-01-21,300.863
2010-01-22,294.601
2010-01-25,295.972
2010-01-26,296.98
2010-01-27,295.402
2010-01-28,294.004
2010-01-29,289.372
2010-02-01,287.925
2010-02-02,289.25
2010-02-03,286.661
2010-02-04,282.279
2010-02-05,275.009
2010-02-08,274.464
2010-02-09,272.083
2010-02-10,273.672
2010-02-11,273.758
2010-02-12,273.632
2010-02-15,273.71
2010-02-16,279.464
2010-02-17,284.476
2010-02-18,284.588
2010-02-19,280.533
2010-02-22,284.981
2010-02-23,281.836
2010-02-24,281.147
2010-02-25,280.585
2010-02-26,284.631
2010-03-01,282.194
2010-03-02,282.088
2010-03-03,283.338
2010-03-04,283.369
2010-03-05,286.796
2010-03-08,289.55
2010-03-09,287.385
2010-03-10,292.561
2010-03-11,288.49
2010-03-12,289.344
2010-03-15,289.594
2010-03-16,289.356
2010-03-17,292.262
2010-03-18,295.052
2010-03-19,293.695
2010-03-22,293.788
2010-03-23,292.628
2010-03-24,290.122
2010-03-25,293.651
2010-03-26,291.758
2010-03-29,294.244
2010-03-30,294.313
2010-03-31,296.536
2010-04-01,297.53
2010-04-02,297.53
2010-04-05,296.457
2010-04-06,299.836
2010-04-07,304.409
2010-04-08,300.421
2010-04-09,304.472
2010-04-12,303.451
2010-04-13,300.906
2010-04-14,307.109
2010-04-15,303.86
2010-04-16,302.576
2010-04-19,299.254
2010-04-20,301.105
2010-04-21,300.05
2010-04-22,299.637
2010-04-23,302.786
2010-04-26,306.487
2010-04-27,303.269
2010-04-28,302.191
2010-04-29,304.984
2010-04-30,307.648
2010-05-03,306.469
2010-05-04,304.798
2010-05-05,298.01
2010-05-06,295.972
2010-05-07,287.79
2010-05-10,292.551
2010-05-11,289.614
2010-05-12,288.33
2010-05-13,292.339
2010-05-14,291.828
2010-05-17,285.124
2010-05-18,284.002
2010-05-19,270.281
2010-05-20,266.437
2010-05-21,265.361
2010-05-24,264.632
2010-05-25,253.064
2010-05-26,258.283
2010-05-27,266.027
2010-05-28,266.101
2010-05-31,267.705
2010-06-01,270.556
2010-06-02,264.68
2010-06-03,265.478
2010-06-04,263.848
2010-06-07,258.76
2010-06-08,254.476
2010-06-09,260.126
2010-06-10,265.703
2010-06-11,270.843
2010-06-14,275.377
2010-06-15,272.734
2010-06-16,275.817
2010-06-17,274.661
2010-06-18,277.45
2010-06-21,283.718
2010-06-22,280.36
2010-06-23,283.135
2010-06-24,280.635
2010-06-25,280.289
2010-06-28,276.412
2010-06-29,269.573
2010-06-30,265.369
2010-07-01,260.657
2010-07-02,263.302
2010-07-05,261.675
2010-07-06,265.879
2010-07-07,268.833
2010-07-08,273.542
2010-07-09,275.215
2010-07-12,277.446
2010-07-13,279.926
2010-07-14,283.888
2010-07-15,279.731
2010-07-16,275.172
2010-07-19,269.032
2010-07-20,276.659
2010-07-21,280.442
2010-07-22,280.905
2010-07-23,283.427
2010-07-26,286.797
2010-07-27,285.971
2010-07-28,284.487
2010-07-29,285.176
2010-07-30,284.633
2010-08-02,288.556
2010-08-03,289.581
2010-08-04,288.793
2010-08-05,285.648
2010-08-06,288.11
2010-08-09,289.965
2010-08-10,285.537
2010-08-11,282.579
2010-08-12,277.004
2010-08-13,278.17
2010-08-16,275.985
2010-08-17,274.961
2010-08-18,279.633
2010-08-19,280.1
2010-08-20,271.324
2010-08-23,277.221
2010-08-24,276.375
2010-08-25,270.156
2010-08-26,276.128
2010-08-27,276.084
2010-08-30,280.116
2010-08-31,275.183
2010-09-01,284.272
2010-09-02,286.947
2010-09-03,289.671
2010-09-06,297.87
2010-09-07,300.137
2010-09-08,300.772
2010-09-09,298.566
2010-09-10,300.512
2010-09-13,306.058
2010-09-14,308.259
2010-09-15,306.859
2010-09-16,302.394
2010-09-17,304.302
2010-09-20,307.205
2010-09-21,308.386
