Date,GERMANY VALUE Standard (Large+Mid Cap)
2005-06-15,3845.332
2005-06-16,3862.938
2005-06-17,3932.498
2005-06-20,3887.304
2005-06-21,3905.603
2005-06-22,3908.371
2005-06-23,3893.381
2005-06-24,3860.37
2005-06-27,3846.856
2005-06-28,3842.558
2005-06-29,3856.6
2005-06-30,3870.904
2005-07-01,3855.803
2005-07-04,3842.537
2005-07-05,3832.431
2005-07-06,3853.799
2005-07-07,3785.669
2005-07-08,3841.549
2005-07-11,3946.193
2005-07-12,3974.185
2005-07-13,3957.351
2005-07-14,3977.163
2005-07-15,3971.162
2005-07-18,3983.901
2005-07-19,4005.342
2005-07-20,4025.002
2005-07-21,4109.376
2005-07-22,4112.614
2005-07-25,4113.178
2005-07-26,4102.524
2005-07-27,4122.437
2005-07-28,4188.835
2005-07-29,4210.319
2005-08-01,4233.951
2005-08-02,4272.228
2005-08-03,4286.227
2005-08-04,4256.316
2005-08-05,4202.183
2005-08-08,4225.068
2005-08-09,4292.002
2005-08-10,4399.735
2005-08-11,4392.109
2005-08-12,4383.216
2005-08-15,4348.158
2005-08-16,4311.225
2005-08-17,4285.65
2005-08-18,4211.977
2005-08-19,4278.22
2005-08-22,4327.833
2005-08-23,4286.575
2005-08-24,4306.339
2005-08-25,4260.73
2005-08-26,4214.532
2005-08-29,4216.719
2005-08-30,4165.053
2005-08-31,4238.311
2005-09-01,4309.972
2005-09-02,4331.827
2005-09-05,4399.403
2005-09-06,4449.848
2005-09-07,4451.438
2005-09-08,4439.049
2005-09-09,4452.148
2005-09-12,4369.578
2005-09-13,4286.877
2005-09-14,4312.257
2005-09-15,4285.786
2005-09-16,4363.879
2005-09-19,4276.952
2005-09-20,4322.381
2005-09-21,4265.937
2005-09-22,4222.497
2005-09-23,4233.009
2005-09-26,4319.277
2005-09-27,4294.34
2005-09-28,4379.871
2005-09-29,4348.018
2005-09-30,4380.007
2005-10-03,4362.375
2005-10-04,4428.949
2005-10-05,4367.319
2005-10-06,4379.626
2005-10-07,4360.611
2005-10-10,4343.098
2005-10-11,4332.018
2005-10-12,4303.578
2005-10-13,4240.001
2005-10-14,4312.642
2005-10-17,4308.724
2005-10-18,4240.071
2005-10-19,4178.453
2005-10-20,4190.54
2005-10-21,4185.319
2005-10-24,4236.445
2005-10-25,4265.21
2005-10-26,4284.57
2005-10-27,4226.725
2005-10-28,4224.982
2005-10-31,4286.194
2005-11-01,4284.145
2005-11-02,4332.95
2005-11-03,4361.442
2005-11-04,4282.939
2005-11-07,4309.095
2005-11-08,4276.967
2005-11-09,4266.045
2005-11-10,4275.949
2005-11-11,4318.972
2005-11-14,4316.491
2005-11-15,4332.287
2005-11-16,4297.814
2005-11-17,4333.74
2005-11-18,4345.951
2005-11-21,4404.13
2005-11-22,4402.093
2005-11-23,4450.255
2005-11-24,4445.354
2005-11-25,4433.404
2005-11-28,4439.607
2005-11-29,4451.589
2005-11-30,4453.559
2005-12-01,4485.229
2005-12-02,4504.037
2005-12-05,4480.894
2005-12-06,4526.304
2005-12-07,4482.147
2005-12-08,4531.917
2005-12-09,4525.418
2005-12-12,4586.699
2005-12-13,4584.677
2005-12-14,4591.648
2005-12-15,4567.77
2005-12-16,4658.945
2005-12-19,4646.79
2005-12-20,4614.965
2005-12-21,4613.374
2005-12-22,4642.152
2005-12-23,4662.164
2005-12-26,4662.164
2005-12-27,4677.475
2005-12-28,4705.793
2005-12-29,4686.299
2005-12-30,4620.123
2006-01-02,4657.109
2006-01-03,4739.7
2006-01-04,4838.317
2006-01-05,4820.17
2006-01-06,4850.15
2006-01-09,4830.286
2006-01-10,4807.894
2006-01-11,4872.233
2006-01-12,4855.583
2006-01-13,4813.409
2006-01-16,4849.644
2006-01-17,4777.437
2006-01-18,4731.672
2006-01-19,4774.583
2006-01-20,4683.501
2006-01-23,4751.564
2006-01-24,4745.719
2006-01-25,4797.267
2006-01-26,4915.46
2006-01-27,4956.884
2006-01-30,4951.485
2006-01-31,4978.053
2006-02-01,5018.033
2006-02-02,4946.287
2006-02-03,4917.218
2006-02-06,4915.571
2006-02-07,4914.873
2006-02-08,4917.297
2006-02-09,4989.171
2006-02-10,4935.883
2006-02-13,4999.313
2006-02-14,4989.019
2006-02-15,5002.204
2006-02-16,5003.534
2006-02-17,5025.821
2006-02-20,5035.535
2006-02-21,5027.476
2006-02-22,5057.411
2006-02-23,5070.253
2006-02-24,5051.246
2006-02-27,5079.119
2006-02-28,4994.649
2006-03-01,5063.001
2006-03-02,5008.987
2006-03-03,4955.697
2006-03-06,5007.167
2006-03-07,4946.687
2006-03-08,4906.73
2006-03-09,4944.053
2006-03-10,5009.437
2006-03-13,5034.717
2006-03-14,5086.652
2006-03-15,5111.675
2006-03-16,5162.696
2006-03-17,5151.915
2006-03-20,5165.922
2006-03-21,5137.52
2006-03-22,5154.547
2006-03-23,5105.72
2006-03-24,5149.065
2006-03-27,5103.86
2006-03-28,5102.348
2006-03-29,5094.169
2006-03-30,5203.424
2006-03-31,5165.072
2006-04-03,5217.08
2006-04-04,5283.56
2006-04-05,5311.829
2006-04-06,5289.565
2006-04-07,5163.95
2006-04-10,5206.298
2006-04-11,5127.927
2006-04-12,5110.919
2006-04-13,5113.441
2006-04-14,5113.441
2006-04-17,5194.657
2006-04-18,5178.188
2006-04-19,5280.662
2006-04-20,5340.72
2006-04-21,5393.774
2006-04-24,5402.137
2006-04-25,5434.075
2006-04-26,5476.402
2006-04-27,5471.993
2006-04-28,5451.719
2006-05-01,5461.24
2006-05-02,5507.332
2006-05-03,5417.473
2006-05-04,5515.932
2006-05-05,5609.132
2006-05-08,5609.794
2006-05-09,5645.976
2006-05-10,5647.607
2006-05-11,5586.224
2006-05-12,5479.083
2006-05-15,5400.973
2006-05-16,5408.282
2006-05-17,5188.089
2006-05-18,5204.841
2006-05-19,5172.457
2006-05-22,5104.891
2006-05-23,5231.156
2006-05-24,5121.574
2006-05-25,5244.429
2006-05-26,5289.452
2006-05-29,5274.215
2006-05-30,5197.672
2006-05-31,5263.989
2006-06-01,5268.484
2006-06-02,5299.688
2006-06-05,5246.169
2006-06-06,5083.188
2006-06-07,5112.329
2006-06-08,4907.285
2006-06-09,4996.57
2006-06-12,4910.076
2006-06-13,4811.713
2006-06-14,4827.755
2006-06-15,4918.826
2006-06-16,4868.188
2006-06-19,4871.687
2006-06-20,4931.029
2006-06-21,4963.201
2006-06-22,4970.285
2006-06-23,4948.951
2006-06-26,4954.725
2006-06-27,4921.326
2006-06-28,4900.36
2006-06-29,5021.788
2006-06-30,5217.367
2006-07-03,5245.757
2006-07-04,5256.336
2006-07-05,5129.267
2006-07-06,5214.53
2006-07-07,5235.173
2006-07-10,5224.927
2006-07-11,5141.457
2006-07-12,5130.441
2006-07-13,5052.655
2006-07-14,4933.104
2006-07-17,4891.027
2006-07-18,4857.928
2006-07-19,5028.332
2006-07-20,5068.684
2006-07-21,5014.622
2006-07-24,5115.563
2006-07-25,5086.533
2006-07-26,5105.75
2006-07-27,5255.152
2006-07-28,5321.022
2006-07-31,5286.037
2006-08-01,5179.095
2006-08-02,5297.248
2006-08-03,5258.921
2006-08-04,5393.715
2006-08-07,5300.563
2006-08-08,5319.997
2006-08-09,5395.801
2006-08-10,5253.008
2006-08-11,5235.624
2006-08-14,5288.07
2006-08-15,5377.16
2006-08-16,5429.402
2006-08-17,5451.198
2006-08-18,5419.973
2006-08-21,5449.892
2006-08-22,5416.517
2006-08-23,5371.11
2006-08-24,5409.689
2006-08-25,5381.683
2006-08-28,5438.055
2006-08-29,5413.391
2006-08-30,5453.813
2006-08-31,5443.615
2006-09-01,5471.302
2006-09-04,5520.906
2006-09-05,5470.448
2006-09-06,5398.201
2006-09-07,5343.883
2006-09-08,5349.061
2006-09-11,5367.171
2006-09-12,5420.237
2006-09-13,5447.468
2006-09-14,5481.714
2006-09-15,5443.858
2006-09-18,5455.95
2006-09-19,5405.95
2006-09-20,5496.472
2006-09-21,5508.823
2006-09-22,5476.115
2006-09-25,5472.783
2006-09-26,5477.877
2006-09-27,5505.39
2006-09-28,5480.531
2006-09-29,5483.757
2006-10-02,5516.828
2006-10-03,5507.499
2006-10-04,5548.364
2006-10-05,5576.038
2006-10-06,5535.392
2006-10-09,5529.544
2006-10-10,5545.066
2006-10-11,5561.807
2006-10-12,5602.727
2006-10-13,5594.942
2006-10-16,5617.072
2006-10-17,5553.023
2006-10-18,5600.76
2006-10-19,5637.853
2006-10-20,5654.709
2006-10-23,5669.611
2006-10-24,5668.595
2006-10-25,5714.023
2006-10-26,5785.463
2006-10-27,5805.344
2006-10-30,5803.21
2006-10-31,5846.15
2006-11-01,5872.045
2006-11-02,5806.081
2006-11-03,5785.07
2006-11-06,5881.434
2006-11-07,5949.247
2006-11-08,5919.656
2006-11-09,5936.016
2006-11-10,5948.979
2006-11-13,5977.856
2006-11-14,5972.854
2006-11-15,6016.582
2006-11-16,6028.689
2006-11-17,6000.606
2006-11-20,6041.703
2006-11-21,6048.764
2006-11-22,6116.104
2006-11-23,6110.362
2006-11-24,6112.476
2006-11-27,6012.757
2006-11-28,6023.469
2006-11-29,6119.661
2006-11-30,6111.752
2006-12-01,6070.49
2006-12-04,6119.22
2006-12-05,6192.207
2006-12-06,6211.664
2006-12-07,6244.867
2006-12-08,6261.381
2006-12-11,6267.424
2006-12-12,6282.537
2006-12-13,6309.929
2006-12-14,6332.576
2006-12-15,6339.187
2006-12-18,6341.272
2006-12-19,6363.876
2006-12-20,6413.634
2006-12-21,6390.408
2006-12-22,6320.918
2006-12-25,6320.918
2006-12-26,6311.068
2006-12-27,6413.338
2006-12-28,6423.385
2006-12-29,6420.149
2007-01-01,6420.149
2007-01-02,6545.044
2007-01-03,6518.581
2007-01-04,6456.81
2007-01-05,6313.389
2007-01-08,6329.651
2007-01-09,6309.991
2007-01-10,6212.657
2007-01-11,6298.189
2007-01-12,6356.673
2007-01-15,6378.4
2007-01-16,6362.068
2007-01-17,6339.439
2007-01-18,6314.36
2007-01-19,6386.452
2007-01-22,6338.028
2007-01-23,6356.951
2007-01-24,6420.648
2007-01-25,6357.748
2007-01-26,6280.464
2007-01-29,6320.542
2007-01-30,6380.007
2007-01-31,6403.355
2007-02-01,6477.924
2007-02-02,6508.368
2007-02-05,6479.776
2007-02-06,6516.228
2007-02-07,6567.957
2007-02-08,6543.208
2007-02-09,6557.249
2007-02-12,6477.776
2007-02-13,6530.767
2007-02-14,6669.347
2007-02-15,6696.507
2007-02-16,6689.373
2007-02-19,6737.18
2007-02-20,6747.968
2007-02-21,6693.498
2007-02-22,6736.552
2007-02-23,6816.09
2007-02-26,6879.174
2007-02-27,6683.757
2007-02-28,6543.296
2007-03-01,6423.149
2007-03-02,6372.239
2007-03-05,6280.86
2007-03-06,6344.01
2007-03-07,6387.994
2007-03-08,6456.641
2007-03-09,6453.758
2007-03-12,6469.784
2007-03-13,6388.928
2007-03-14,6214.051
2007-03-15,6362.142
2007-03-16,6377.047
2007-03-19,6484.761
2007-03-20,6491.954
2007-03-21,6501.634
2007-03-22,6687.532
2007-03-23,6722.827
2007-03-26,6651.145
2007-03-27,6711.328
2007-03-28,6674.69
2007-03-29,6745.095
2007-03-30,6746.476
2007-04-02,6814.98
2007-04-03,6937.342
2007-04-04,6941.157
2007-04-05,6992.87
2007-04-06,6992.87
2007-04-09,6956.439
2007-04-10,7049.324
2007-04-11,7040.539
2007-04-12,7087.713
2007-04-13,7137.387
2007-04-16,7279.693
2007-04-17,7307.899
2007-04-18,7257.456
2007-04-19,7208.635
2007-04-20,7303.026
2007-04-23,7261.339
2007-04-24,7234.506
2007-04-25,7342.221
2007-04-26,7366.577
2007-04-27,7393.842
2007-04-30,7438.112
2007-05-01,7410.316
2007-05-02,7457.555
2007-05-03,7463.549
2007-05-04,7536.34
2007-05-07,7563.503
2007-05-08,7425.739
2007-05-09,7474.149
2007-05-10,7391.133
2007-05-11,7465.324
2007-05-14,7456.521
2007-05-15,7539.468
2007-05-16,7499.105
2007-05-17,7481.215
2007-05-18,7568.347
2007-05-21,7562.59
2007-05-22,7610.901
2007-05-23,7730.02
2007-05-24,7619.598
2007-05-25,7674.228
2007-05-28,7674.228
2007-05-29,7722.413
2007-05-30,7691.428
2007-05-31,7831.592
2007-06-01,7932.127
2007-06-04,7948.258
2007-06-05,7908.207
2007-06-06,7700.737
2007-06-07,7568.89
2007-06-08,7486.349
2007-06-11,7602.642
2007-06-12,7539.04
2007-06-13,7517.381
2007-06-14,7670.831
2007-06-15,7860.612
2007-06-18,7892.437
2007-06-19,7885.613
2007-06-20,7960.929
2007-06-21,7807.339
2007-06-22,7819.881
2007-06-25,7816.137
2007-06-26,7755.886
2007-06-27,7668.92
2007-06-28,7792.395
2007-06-29,7894.243
2007-07-02,7901.122
2007-07-03,7969.918
2007-07-04,7988.393
2007-07-05,7859.097
2007-07-06,7948.707
2007-07-09,7979.04
2007-07-10,7940.756
2007-07-11,7891.958
2007-07-12,8017.63
2007-07-13,8061.072
2007-07-16,8085.278
2007-07-17,8017.039
2007-07-18,7882.349
2007-07-19,7939.895
2007-07-20,7827.455
2007-07-23,7894.403
2007-07-24,7744.514
2007-07-25,7599.616
2007-07-26,7443.931
2007-07-27,7365.618
2007-07-30,7328.846
2007-07-31,7516.488
2007-08-01,7403.339
2007-08-02,7501.497
2007-08-03,7443.406
2007-08-06,7429.127
2007-08-07,7519.282
2007-08-08,7627.906
2007-08-09,7378.922
2007-08-10,7228.672
2007-08-13,7385.437
2007-08-14,7317.796
2007-08-15,7264.668
2007-08-16,7087.512
2007-08-17,7272.489
2007-08-20,7275.408
2007-08-21,7267.148
2007-08-22,7376.584
2007-08-23,7399.693
2007-08-24,7409.603
2007-08-27,7407.679
2007-08-28,7354.582
2007-08-29,7364.974
2007-08-30,7408.471
2007-08-31,7515.725
2007-09-03,7538.763
2007-09-04,7606.939
2007-09-05,7512.593
2007-09-06,7565.37
2007-09-07,7431.143
2007-09-10,7386.528
2007-09-11,7478.139
2007-09-12,7524.805
2007-09-13,7576.714
2007-09-14,7542.614
2007-09-17,7508.494
2007-09-18,7592.451
2007-09-19,7815.703
2007-09-20,7846.808
2007-09-21,7927.933
2007-09-24,7896.738
2007-09-25,7909.234
2007-09-26,7952.485
2007-09-27,8041.413
2007-09-28,8105.545
2007-10-01,8165.687
2007-10-02,8149.858
2007-10-03,8168.245
2007-10-04,8165.451
2007-10-05,8227.714
2007-10-08,8167.368
2007-10-09,8198.598
2007-10-10,8243.21
2007-10-11,8338.28
2007-10-12,8300.057
2007-10-15,8271.623
2007-10-16,8233.267
2007-10-17,8242.398
2007-10-18,8220.27
2007-10-19,8146.457
2007-10-22,8007.186
2007-10-23,8096.129
2007-10-24,8097.598
2007-10-25,8261.579
2007-10-26,8323.678
2007-10-29,8389.431
2007-10-30,8406.998
2007-10-31,8504.244
2007-11-01,8315.535
2007-11-02,8269.527
2007-11-05,8180.708
2007-11-06,8243.77
2007-11-07,8258.795
2007-11-08,8225.152
2007-11-09,8190.932
2007-11-12,8152.984
2007-11-13,8158.626
2007-11-14,8253.771
2007-11-15,8123.882
2007-11-16,8047.646
2007-11-19,7938.047
2007-11-20,8097.295
2007-11-21,7957.351
2007-11-22,8009.086
2007-11-23,8034.586
2007-11-26,8004.452
2007-11-27,7983.201
2007-11-28,8156.294
2007-11-29,8203.239
2007-11-30,8268.395
2007-12-03,8227.233
2007-12-04,8195.416
2007-12-05,8247.492
2007-12-06,8209.315
2007-12-07,8330.997
2007-12-10,8433.28
2007-12-11,8384.328
2007-12-12,8418.454
2007-12-13,8179.406
2007-12-14,8092.361
2007-12-17,7947.086
2007-12-18,7980.044
2007-12-19,7920.486
2007-12-20,7916.391
2007-12-21,8048.312
2007-12-24,8066.233
2007-12-25,8066.233
2007-12-26,8121.675
2007-12-27,8217.121
2007-12-28,8312.468
2007-12-31,8264.983
2008-01-01,8264.983
2008-01-02,8216.101
2008-01-03,8157.952
2008-01-04,8047.73
2008-01-07,8032.043
2008-01-08,8018.025
2008-01-09,7935.278
2008-01-10,7924.696
2008-01-11,7987.681
2008-01-14,8050.62
2008-01-15,7810.014
2008-01-16,7682.564
2008-01-17,7588.038
2008-01-18,7390.969
2008-01-21,6818.826
2008-01-22,6866.087
2008-01-23,6502.22
2008-01-24,7020.839
2008-01-25,6981.753
2008-01-28,7060.065
2008-01-29,7107.754
2008-01-30,7099.67
2008-01-31,7052.454
2008-02-01,7173.655
2008-02-04,7162.968
2008-02-05,6830.277
2008-02-06,6920.706
2008-02-07,6777.379
2008-02-08,6785.999
2008-02-11,6720.439
2008-02-12,6968.165
2008-02-13,6969.319
2008-02-14,6977.655
2008-02-15,6909.072
2008-02-18,7060.478
2008-02-19,7140.266
2008-02-20,6981.574
2008-02-21,7101.76
2008-02-22,6989.645
2008-02-25,7096.537
2008-02-26,7268.638
2008-02-27,7390.408
2008-02-28,7323.824
2008-02-29,7207.281
2008-03-03,7136.884
2008-03-04,7001.514
2008-03-05,7160.85
2008-03-06,7073.884
2008-03-07,6994.039
2008-03-10,6915.104
2008-03-11,6968.16
2008-03-12,7156.15
2008-03-13,7061.436
2008-03-14,7001.532
2008-03-17,6805.482
2008-03-18,7053.687
2008-03-19,6940.668
2008-03-20,6830.735
2008-03-21,6830.735
2008-03-24,6820.987
2008-03-25,7187.709
2008-03-26,7227.141
2008-03-27,7364.225
2008-03-28,7368.805
2008-03-31,7358.716
2008-04-01,7487.385
2008-04-02,7589.356
2008-04-03,7522.111
2008-04-04,7589.687
2008-04-07,7629.465
2008-04-08,7565.548
2008-04-09,7518.879
2008-04-10,7525.107
2008-04-11,7428.281
2008-04-14,7359.687
2008-04-15,7360.695
2008-04-16,7580.773
2008-04-17,7531.149
2008-04-18,7646.888
2008-04-21,7633.77
2008-04-22,7586.976
2008-04-23,7550.088
2008-04-24,7466.359
2008-04-25,7534.191
2008-04-28,7593.196
2008-04-29,7505.392
2008-04-30,7532.061
2008-05-01,7474.733
2008-05-02,7581.897
2008-05-05,7627.226
2008-05-06,7616.328
2008-05-07,7629.208
2008-05-08,7632.768
2008-05-09,7576.986
2008-05-12,7640.178
2008-05-13,7604.348
2008-05-14,7617.433
2008-05-15,7616.339
2008-05-16,7709.769
2008-05-19,7757.728
2008-05-20,7705.945
2008-05-21,7630.755
2008-05-22,7647.394
2008-05-23,7562.514
2008-05-26,7557.114
2008-05-27,7520.886
2008-05-28,7531.624
2008-05-29,7504.807
2008-05-30,7547.456
2008-06-02,7443.245
2008-06-03,7424.26
2008-06-04,7362.895
2008-06-05,7377.557
2008-06-06,7301.278
2008-06-09,7295.167
2008-06-10,7117.461
2008-06-11,7021.718
2008-06-12,7052.003
2008-06-13,7081.316
2008-06-16,7094.1
2008-06-17,7183.739
2008-06-18,7104.494
2008-06-19,7065.635
2008-06-20,7017.575
2008-06-23,6929.432
2008-06-24,6915.37
2008-06-25,6985.745
2008-06-26,6892.475
2008-06-27,6806.262
2008-06-30,6789.881
2008-07-01,6661.242
2008-07-02,6723.592
2008-07-03,6714.437
2008-07-04,6612.831
2008-07-07,6685.772
2008-07-08,6622.938
2008-07-09,6724.888
2008-07-10,6673.547
2008-07-11,6563.514
2008-07-14,6560.771
2008-07-15,6408.487
2008-07-16,6394.485
2008-07-17,6604.069
2008-07-18,6755.882
2008-07-21,6815.185
2008-07-22,6787.109
2008-07-23,6879.386
2008-07-24,6719.144
2008-07-25,6651.967
2008-07-28,6565.208
2008-07-29,6523.475
2008-07-30,6562.06
2008-07-31,6591.846
2008-08-01,6493.047
2008-08-04,6476.143
2008-08-05,6628.18
2008-08-06,6645.58
2008-08-07,6604.969
2008-08-08,6517.178
2008-08-11,6579.619
2008-08-12,6530.689
2008-08-13,6303.021
2008-08-14,6308.423
2008-08-15,6226.886
2008-08-18,6215.66
2008-08-19,6044.808
2008-08-20,6096.355
2008-08-21,6074.599
2008-08-22,6177.451
2008-08-25,6128.085
2008-08-26,6108.966
2008-08-27,6120.663
2008-08-28,6222.702
2008-08-29,6234.805
2008-09-01,6164.969
2008-09-02,6231.57
2008-09-03,6161.357
2008-09-04,5947.13
2008-09-05,5740.313
2008-09-08,5873.704
2008-09-09,5838.175
2008-09-10,5774.132
2008-09-11,5679.691
2008-09-12,5816.908
2008-09-15,5540.026
2008-09-16,5346.352
2008-09-17,5242.183
2008-09-18,5190.403
2008-09-19,5658.3
2008-09-22,5647.208
2008-09-23,5649.457
2008-09-24,5640.34
2008-09-25,5787.256
2008-09-26,5643.615
2008-09-29,5220.267
2008-09-30,5083.329
2008-10-01,5056.521
2008-10-02,4914.32
2008-10-03,5080.809
2008-10-06,4581.376
2008-10-07,4529.021
2008-10-08,4215.532
2008-10-09,4116.91
2008-10-10,3677.088
2008-10-13,4169.465
2008-10-14,4353.077
2008-10-15,4025.974
2008-10-16,3736.714
2008-10-17,3926.933
2008-10-20,3962.663
2008-10-21,3912.469
2008-10-22,3631.518
2008-10-23,3585.65
2008-10-24,3365.712
2008-10-27,2940.074
2008-10-28,2862.889
2008-10-29,3406.095
2008-10-30,3540.994
2008-10-31,3574.547
2008-11-03,3698.816
2008-11-04,3984.068
2008-11-05,3930.549
2008-11-06,3535.344
2008-11-07,3645.612
2008-11-10,3734.835
2008-11-11,3469.379
2008-11-12,3327.869
2008-11-13,3351.08
2008-11-14,3444.037
2008-11-17,3331.449
2008-11-18,3329.592
2008-11-19,3131.938
2008-11-20,3019.8
2008-11-21,2946.299
2008-11-24,3401.996
2008-11-25,3477.849
2008-11-26,3429.197
2008-11-27,3521.296
2008-11-28,3517.193
2008-12-01,3246.309
2008-12-02,3396.86
2008-12-03,3403.61
2008-12-04,3428.595
2008-12-05,3287.209
2008-12-08,3617.5
2008-12-09,3656.509
2008-12-10,3726.509
2008-12-11,3783.136
2008-12-12,3724.501
2008-12-15,3794.248
2008-12-16,3878.28
2008-12-17,4015.707
2008-12-18,4084.928
2008-12-19,3883.015
2008-12-22,3852.544
2008-12-23,3873.758
2008-12-24,3886.122
2008-12-25,3886.122
2008-12-26,3904.877
2008-12-29,4048.013
2008-12-30,4128.24
2008-12-31,4057.025
2009-01-01,4057.025
2009-01-02,4190.2
2009-01-05,4109.885
2009-01-06,3999.561
2009-01-07,3972.124
2009-01-08,3933.54
2009-01-09,3826.003
2009-01-12,3765.909
2009-01-13,3643.973
2009-01-14,3481.69
2009-01-15,3345.419
2009-01-16,3412.633
2009-01-19,3330.922
2009-01-20,3219.664
2009-01-21,3200.888
2009-01-22,3179.787
2009-01-23,3112.589
2009-01-26,3314.794
2009-01-27,3315.68
2009-01-28,3492.406
2009-01-29,3380.956
2009-01-30,3249.438
2009-02-02,3163.925
2009-02-03,3305.933
2009-02-04,3379.771
2009-02-05,3371.958
2009-02-06,3469.54
2009-02-09,3551.316
2009-02-10,3404.263
2009-02-11,3374.079
2009-02-12,3258.355
2009-02-13,3296.864
2009-02-16,3215.417
2009-02-17,3038.209
2009-02-18,3011.607
2009-02-19,3078.397
2009-02-20,2895.98
2009-02-23,2857.566
2009-02-24,2829.845
2009-02-25,2771.397
2009-02-26,2905.722
2009-02-27,2838.989
2009-03-02,2692.538
2009-03-03,2673.775
2009-03-04,2834.079
2009-03-05,2651.269
2009-03-06,2669.575
2009-03-09,2663.758
2009-03-10,2834.145
2009-03-11,2881.719
2009-03-12,2920.576
2009-03-13,2942.681
2009-03-16,3065.017
2009-03-17,3026.203
2009-03-18,3059.863
2009-03-19,3265.381
2009-03-20,3216.909
2009-03-23,3322.62
2009-03-24,3305.407
2009-03-25,3348.515
2009-03-26,3373.853
2009-03-27,3283.0
2009-03-30,3052.426
2009-03-31,3159.959
2009-04-01,3201.191
2009-04-02,3502.46
2009-04-03,3504.915
2009-04-06,3479.05
2009-04-07,3420.777
2009-04-08,3451.902
2009-04-09,3568.056
2009-04-10,3568.056
2009-04-13,3598.313
2009-04-14,3641.614
2009-04-15,3606.28
2009-04-16,3669.325
2009-04-17,3698.753
2009-04-20,3491.348
2009-04-21,3494.006
2009-04-22,3588.977
2009-04-23,3551.414
2009-04-24,3717.721
2009-04-27,3700.9
2009-04-28,3608.436
2009-04-29,3753.387
2009-04-30,3831.379
2009-05-01,3831.957
2009-05-04,3985.294
2009-05-05,3974.707
2009-05-06,3980.92
2009-05-07,3943.334
2009-05-08,4054.461
2009-05-11,4023.826
2009-05-12,4003.09
2009-05-13,3843.206
2009-05-14,3851.503
2009-05-15,3856.357
2009-05-18,3921.335
2009-05-19,4045.338
2009-05-20,4150.133
2009-05-21,4029.469
2009-05-22,4115.155
2009-05-25,4112.423
2009-05-26,4180.611
2009-05-27,4196.032
2009-05-28,4134.905
2009-05-29,4202.899
2009-06-01,4390.792
2009-06-02,4412.896
2009-06-03,4294.87
2009-06-04,4294.637
2009-06-05,4262.194
2009-06-08,4147.127
2009-06-09,4175.794
2009-06-10,4227.101
2009-06-11,4290.853
2009-06-12,4248.501
2009-06-15,4048.21
2009-06-16,4060.206
2009-06-17,3967.829
2009-06-18,4036.102
2009-06-19,4043.194
2009-06-22,3902.31
2009-06-23,3949.183
2009-06-24,4049.747
2009-06-25,3995.795
2009-06-26,4010.032
2009-06-29,4117.161
2009-06-30,4047.912
2009-07-01,4168.341
2009-07-02,3976.712
2009-07-03,3954.857
2009-07-06,3886.952
2009-07-07,3861.42
2009-07-08,3812.3
2009-07-09,3879.84
2009-07-10,3825.319
2009-07-13,3957.231
2009-07-14,4017.533
2009-07-15,4181.059
2009-07-16,4214.012
2009-07-17,4221.511
2009-07-20,4308.436
2009-07-21,4361.076
2009-07-22,4371.665
2009-07-23,4493.137
2009-07-24,4462.981
2009-07-27,4495.832
2009-07-28,4419.954
2009-07-29,4463.46
2009-07-30,4527.54
2009-07-31,4537.194
2009-08-03,4692.484
2009-08-04,4689.607
2009-08-05,4647.592
2009-08-06,4650.52
2009-08-07,4671.49
2009-08-10,4641.376
2009-08-11,4527.281
2009-08-12,4623.204
2009-08-13,4704.062
2009-08-14,4641.317
2009-08-17,4498.262
2009-08-18,4562.195
2009-08-19,4623.028
2009-08-20,4698.714
2009-08-21,4875.299
2009-08-24,4942.871
2009-08-25,4996.38
2009-08-26,4928.448
2009-08-27,4904.083
2009-08-28,5004.815
2009-08-31,4939.615
2009-09-01,4795.002
2009-09-02,4763.325
2009-09-03,4756.986
2009-09-04,4823.741
2009-09-07,4919.628
2009-09-08,4999.525
2009-09-09,5088.04
2009-09-10,5093.978
2009-09-11,5130.495
2009-09-14,5113.102
2009-09-15,5119.697
2009-09-16,5223.776
2009-09-17,5274.57
2009-09-18,5251.06
2009-09-21,5183.521
2009-09-22,5274.791
2009-09-23,5270.9
2009-09-24,5151.38
2009-09-25,5123.079
2009-09-28,5261.673
2009-09-29,5203.859
2009-09-30,5205.325
2009-10-01,5067.204
2009-10-02,4993.591
2009-10-05,5034.555
2009-10-06,5233.156
2009-10-07,5194.969
2009-10-08,5301.599
2009-10-09,5292.809
2009-10-12,5361.754
2009-10-13,5308.592
2009-10-14,5461.851
2009-10-15,5441.34
2009-10-16,5319.425
2009-10-19,5429.117
2009-10-20,5399.302
2009-10-21,5443.938
2009-10-22,5377.57
2009-10-23,5354.055
2009-10-26,5227.232
2009-10-27,5165.854
2009-10-28,5036.116
2009-10-29,5140.93
2009-10-30,4955.119
2009-11-02,4985.924
2009-11-03,4852.112
2009-11-04,5001.196
2009-11-05,5050.536
2009-11-06,5050.286
2009-11-09,5235.782
2009-11-10,5197.283
2009-11-11,5249.779
2009-11-12,5198.681
2009-11-13,5214.392
2009-11-16,5359.794
2009-11-17,5266.699
2009-11-18,5340.866
2009-11-19,5226.963
2009-11-20,5167.284
2009-11-23,5347.008
2009-11-24,5299.458
2009-11-25,5377.107
2009-11-26,5172.303
2009-11-27,5235.286
2009-11-30,5198.997
