Date,GERMANY VALUE Standard (Large+Mid Cap)
2009-12-01,4089.086
2009-12-02,4099.205
2009-12-03,4079.989
2009-12-04,4055.54
2009-12-07,4014.165
2009-12-08,3928.849
2009-12-09,3898.539
2009-12-10,3940.031
2009-12-11,3939.954
2009-12-14,3979.165
2009-12-15,3960.579
2009-12-16,4029.422
2009-12-17,3917.94
2009-12-18,3882.888
2009-12-21,3964.978
2009-12-22,3960.81
2009-12-23,3994.405
2009-12-24,4001.233
2009-12-25,4001.233
2009-12-28,4048.645
2009-12-29,4063.301
2009-12-30,3989.042
2009-12-31,4002.012
2010-01-01,4002.012
2010-01-04,4096.397
2010-01-05,4088.187
2010-01-06,4074.803
2010-01-07,4047.038
2010-01-08,4073.258
2010-01-11,4132.351
2010-01-12,4064.423
2010-01-13,4059.534
2010-01-14,4050.608
2010-01-15,3948.309
2010-01-18,3977.962
2010-01-19,3993.509
2010-01-20,3861.139
2010-01-21,3794.067
2010-01-22,3779.552
2010-01-25,3750.053
2010-01-26,3752.386
2010-01-27,3740.472
2010-01-28,3649.822
2010-01-29,3664.7
2010-02-01,3696.106
2010-02-02,3752.006
2010-02-03,3709.957
2010-02-04,3576.045
2010-02-05,3484.343
2010-02-08,3528.615
2010-02-09,3548.448
2010-02-10,3567.14
2010-02-11,3520.255
2010-02-12,3510.915
2010-02-15,3524.694
2010-02-16,3602.323
2010-02-17,3631.48
2010-02-18,3655.612
2010-02-19,3640.755
2010-02-22,3650.343
2010-02-23,3588.415
2010-02-24,3604.799
2010-02-25,3527.347
2010-02-26,3609.488
2010-03-01,3627.172
2010-03-02,3684.793
2010-03-03,3755.326
2010-03-04,3713.77
2010-03-05,3768.012
2010-03-08,3787.495
2010-03-09,3772.054
2010-03-10,3833.075
2010-03-11,3838.542
2010-03-12,3874.468
2010-03-15,3815.73
2010-03-16,3889.773
2010-03-17,3928.847
2010-03-18,3878.889
2010-03-19,3836.66
2010-03-22,3833.554
2010-03-23,3851.046
2010-03-24,3811.25
2010-03-25,3875.081
2010-03-26,3891.739
2010-03-29,3942.732
2010-03-30,3924.515
2010-03-31,3963.041
2010-04-01,4023.295
2010-04-02,4023.295
2010-04-05,4014.082
2010-04-06,4002.929
2010-04-07,3967.721
2010-04-08,3929.583
2010-04-09,4013.088
2010-04-12,4069.044
2010-04-13,4023.011
2010-04-14,4072.658
2010-04-15,4068.454
2010-04-16,3965.391
2010-04-19,3942.723
2010-04-20,3994.942
2010-04-21,3945.895
2010-04-22,3871.89
2010-04-23,3918.094
2010-04-26,3955.939
2010-04-27,3834.009
2010-04-28,3757.793
2010-04-29,3809.519
2010-04-30,3817.788
2010-05-03,3804.722
2010-05-04,3664.744
2010-05-05,3583.34
2010-05-06,3489.7
2010-05-07,3347.013
2010-05-10,3602.671
2010-05-11,3566.147
2010-05-12,3655.455
2010-05-13,3657.0
2010-05-14,3486.924
2010-05-17,3463.1
2010-05-18,3536.548
2010-05-19,3426.014
2010-05-20,3358.003
2010-05-21,3393.687
2010-05-24,3329.457
2010-05-25,3217.534
2010-05-26,3261.1
2010-05-27,3384.946
2010-05-28,3405.932
2010-05-31,3392.518
2010-06-01,3404.374
2010-06-02,3375.546
2010-06-03,3413.284
2010-06-04,3298.515
2010-06-07,3248.572
2010-06-08,3224.045
2010-06-09,3307.92
2010-06-10,3355.749
2010-06-11,3353.533
2010-06-14,3450.326
2010-06-15,3490.459
2010-06-16,3510.268
2010-06-17,3537.218
2010-06-18,3534.461
2010-06-21,3576.406
2010-06-22,3529.652
2010-06-23,3480.813
2010-06-24,3454.903
2010-06-25,3422.045
2010-06-28,3484.274
2010-06-29,3322.327
2010-06-30,3350.131
2010-07-01,3348.997
2010-07-02,3377.289
2010-07-05,3348.879
2010-07-06,3452.926
2010-07-07,3481.347
2010-07-08,3530.996
2010-07-09,3534.407
2010-07-12,3529.291
2010-07-13,3613.809
2010-07-14,3641.92
2010-07-15,3651.182
2010-07-16,3592.025
2010-07-19,3578.176
2010-07-20,3535.819
2010-07-21,3531.304
2010-07-22,3652.598
2010-07-23,3639.163
2010-07-26,3693.127
2010-07-27,3724.815
2010-07-28,3716.31
2010-07-29,3715.556
2010-07-30,3709.019
2010-08-02,3851.77
2010-08-03,3869.98
2010-08-04,3864.302
2010-08-05,3864.024
2010-08-06,3861.046
2010-08-09,3903.8
2010-08-10,3818.305
2010-08-11,3683.319
2010-08-12,3660.318
2010-08-13,3615.315
2010-08-16,3631.212
2010-08-17,3690.686
2010-08-18,3671.836
2010-08-19,3608.818
2010-08-20,3517.201
2010-08-23,3513.545
2010-08-24,3475.75
2010-08-25,3438.904
2010-08-26,3479.253
2010-08-27,3501.852
2010-08-30,3473.545
2010-08-31,3489.478
2010-09-01,3608.285
2010-09-02,3607.309
2010-09-03,3649.497
2010-09-06,3666.763
2010-09-07,3601.625
2010-09-08,3630.516
2010-09-09,3656.2
2010-09-10,3647.099
2010-09-13,3717.356
2010-09-14,3751.609
2010-09-15,3756.072
2010-09-16,3758.799
2010-09-17,3701.483
2010-09-20,3759.887
2010-09-21,3754.649
2010-09-22,3796.614
2010-09-23,3759.841
2010-09-24,3865.149
2010-09-27,3850.407
2010-09-28,3866.727
2010-09-29,3851.157
2010-09-30,3859.038
2010-10-01,3880.742
2010-10-04,3818.06
2010-10-05,3908.392
2010-10-06,3968.488
2010-10-07,3985.774
2010-10-08,3988.996
2010-10-11,3989.348
2010-10-12,3954.951
2010-10-13,4083.05
2010-10-14,4138.527
2010-10-15,4141.018
2010-10-18,4147.577
2010-10-19,4083.997
2010-10-20,4159.897
2010-10-21,4221.38
2010-10-22,4190.246
2010-10-25,4226.692
2010-10-26,4178.97
2010-10-27,4134.9
2010-10-28,4194.92
2010-10-29,4191.739
2010-11-01,4186.21
2010-11-02,4266.929
2010-11-03,4238.773
2010-11-04,4380.146
2010-11-05,4338.386
2010-11-08,4291.021
2010-11-09,4315.717
2010-11-10,4202.164
2010-11-11,4183.985
2010-11-12,4199.673
2010-11-15,4216.906
2010-11-16,4124.933
2010-11-17,4151.968
2010-11-18,4249.446
2010-11-19,4277.656
2010-11-22,4247.328
2010-11-23,4108.376
2010-11-24,4160.73
2010-11-25,4180.819
2010-11-26,4104.155
2010-11-29,3971.64
2010-11-30,3938.84
2010-12-01,4053.426
2010-12-02,4141.037
2010-12-03,4186.799
2010-12-06,4156.471
2010-12-07,4209.631
2010-12-08,4176.544
2010-12-09,4189.816
2010-12-10,4220.407
2010-12-13,4290.878
2010-12-14,4291.995
2010-12-15,4262.312
2010-12-16,4224.749
2010-12-17,4177.646
2010-12-20,4177.555
2010-12-21,4223.668
2010-12-22,4205.508
2010-12-23,4191.186
2010-12-24,4207.704
2010-12-27,4175.492
2010-12-28,4175.665
2010-12-29,4191.558
2010-12-30,4188.767
2010-12-31,4230.869
2011-01-03,4263.525
2011-01-04,4239.203
2011-01-05,4173.17
2011-01-06,4164.552
2011-01-07,4123.305
2011-01-10,4057.746
2011-01-11,4082.284
2011-01-12,4218.682
2011-01-13,4335.863
2011-01-14,4348.078
2011-01-17,4319.963
2011-01-18,4402.815
2011-01-19,4400.323
2011-01-20,4373.445
2011-01-21,4474.556
2011-01-24,4501.167
2011-01-25,4470.919
2011-01-26,4495.357
2011-01-27,4537.869
2011-01-28,4463.04
2011-01-31,4479.642
2011-02-01,4591.439
2011-02-02,4596.203
2011-02-03,4541.929
2011-02-04,4537.186
2011-02-07,4570.424
2011-02-08,4625.76
2011-02-09,4633.928
2011-02-10,4600.533
2011-02-11,4586.632
2011-02-14,4564.668
2011-02-15,4605.115
2011-02-16,4625.879
2011-02-17,4646.95
2011-02-18,4690.499
2011-02-21,4628.496
2011-02-22,4621.75
2011-02-23,4582.054
2011-02-24,4539.329
2011-02-25,4542.151
2011-02-28,4608.944
2011-03-01,4571.405
2011-03-02,4565.129
2011-03-03,4608.987
2011-03-04,4597.411
2011-03-07,4597.616
2011-03-08,4558.733
2011-03-09,4543.515
2011-03-10,4460.354
2011-03-11,4425.291
2011-03-14,4374.989
2011-03-15,4233.216
2011-03-16,4135.178
2011-03-17,4265.755
2011-03-18,4291.455
2011-03-21,4415.342
2011-03-22,4410.797
2011-03-23,4395.399
2011-03-24,4493.688
2011-03-25,4479.577
2011-03-28,4469.892
2011-03-29,4448.015
2011-03-30,4532.004
2011-03-31,4551.979
2011-04-01,4626.972
2011-04-04,4651.943
2011-04-05,4640.415
2011-04-06,4721.553
2011-04-07,4693.838
2011-04-08,4780.585
2011-04-11,4785.258
2011-04-12,4729.461
2011-04-13,4779.079
2011-04-14,4731.077
2011-04-15,4730.476
2011-04-18,4537.193
2011-04-19,4571.134
2011-04-20,4768.74
2011-04-21,4806.276
2011-04-22,4806.276
2011-04-25,4802.813
2011-04-26,4869.513
2011-04-27,4911.866
2011-04-28,5050.736
2011-04-29,5079.559
2011-05-02,5094.329
2011-05-03,5063.683
2011-05-04,4991.951
2011-05-05,4883.131
2011-05-06,4922.056
2011-05-09,4765.332
2011-05-10,4856.394
2011-05-11,4829.478
2011-05-12,4747.607
2011-05-13,4711.432
2011-05-16,4703.138
2011-05-17,4604.804
2011-05-18,4661.267
2011-05-19,4693.844
2011-05-20,4597.126
2011-05-23,4460.858
2011-05-24,4495.681
2011-05-25,4506.234
2011-05-26,4481.856
2011-05-27,4564.137
2011-05-30,4558.431
2011-05-31,4689.298
2011-06-01,4647.451
2011-06-02,4553.675
2011-06-03,4620.996
2011-06-06,4604.811
2011-06-07,4655.846
2011-06-08,4604.531
2011-06-09,4634.572
2011-06-10,4535.289
2011-06-13,4543.536
2011-06-14,4659.79
2011-06-15,4526.511
2011-06-16,4475.788
2011-06-17,4572.408
2011-06-20,4555.444
2011-06-21,4675.967
2011-06-22,4699.68
2011-06-23,4518.425
2011-06-24,4485.094
2011-06-27,4501.837
2011-06-28,4566.958
2011-06-29,4668.404
2011-06-30,4772.405
2011-07-01,4806.258
2011-07-04,4821.201
2011-07-05,4796.545
2011-07-06,4733.944
2011-07-07,4764.894
2011-07-08,4670.307
2011-07-11,4458.421
2011-07-12,4417.32
2011-07-13,4525.884
2011-07-14,4497.095
2011-07-15,4464.001
2011-07-18,4358.951
2011-07-19,4468.133
2011-07-20,4504.605
2011-07-21,4636.629
2011-07-22,4648.978
2011-07-25,4635.722
2011-07-26,4687.607
2011-07-27,4582.352
2011-07-28,4522.806
2011-07-29,4523.083
2011-08-01,4328.234
2011-08-02,4243.461
2011-08-03,4169.991
2011-08-04,4003.792
2011-08-05,3891.428
2011-08-08,3710.27
2011-08-09,3682.658
2011-08-10,3440.083
2011-08-11,3571.343
2011-08-12,3700.135
2011-08-15,3790.395
2011-08-16,3754.236
2011-08-17,3741.358
2011-08-18,3487.218
2011-08-19,3423.495
2011-08-22,3421.725
2011-08-23,3450.908
2011-08-24,3547.86
2011-08-25,3464.491
2011-08-26,3409.998
2011-08-29,3550.498
2011-08-30,3502.161
2011-08-31,3574.794
2011-09-01,3495.965
2011-09-02,3352.077
2011-09-05,3139.884
2011-09-06,3078.172
2011-09-07,3197.41
2011-09-08,3204.848
2011-09-09,2981.634
2011-09-12,2866.576
2011-09-13,2960.222
2011-09-14,3057.146
2011-09-15,3215.661
2011-09-16,3236.322
2011-09-19,3098.387
2011-09-20,3208.369
2011-09-21,3114.815
2011-09-22,2897.717
2011-09-23,2942.352
2011-09-26,3062.595
2011-09-27,3290.861
2011-09-28,3246.951
2011-09-29,3331.225
2011-09-30,3191.104
2011-10-03,3088.043
2011-10-04,2998.925
2011-10-05,3175.608
2011-10-06,3314.8
2011-10-07,3336.178
2011-10-10,3485.491
2011-10-11,3479.617
2011-10-12,3609.9
2011-10-13,3513.896
2011-10-14,3575.938
2011-10-17,3473.973
2011-10-18,3448.156
2011-10-19,3518.866
2011-10-20,3372.906
2011-10-21,3554.721
2011-10-24,3608.767
2011-10-25,3606.336
2011-10-26,3556.842
2011-10-27,3889.777
2011-10-28,3884.439
2011-10-31,3680.494
2011-11-01,3398.763
2011-11-02,3502.569
2011-11-03,3596.777
2011-11-04,3480.182
2011-11-07,3461.486
2011-11-08,3484.356
2011-11-09,3341.077
2011-11-10,3376.324
2011-11-11,3546.181
2011-11-14,3472.519
2011-11-15,3400.272
2011-11-16,3400.549
2011-11-17,3354.311
2011-11-18,3338.097
2011-11-21,3202.248
2011-11-22,3155.921
2011-11-23,3069.967
2011-11-24,3046.904
2011-11-25,3077.805
2011-11-28,3262.484
2011-11-29,3299.691
2011-11-30,3512.356
2011-12-01,3478.877
2011-12-02,3503.919
2011-12-05,3542.274
2011-12-06,3465.914
2011-12-07,3442.298
2011-12-08,3340.687
2011-12-09,3445.814
2011-12-12,3273.004
2011-12-13,3227.601
2011-12-14,3134.418
2011-12-15,3181.513
2011-12-16,3168.907
2011-12-19,3138.639
2011-12-20,3272.947
2011-12-21,3245.154
2011-12-22,3294.099
2011-12-23,3306.967
2011-12-26,3306.967
2011-12-27,3312.112
2011-12-28,3198.663
2011-12-29,3241.237
2011-12-30,3289.303
2012-01-02,3402.829
2012-01-03,3470.093
2012-01-04,3377.353
2012-01-05,3316.771
2012-01-06,3270.612
2012-01-09,3239.39
2012-01-10,3356.933
2012-01-11,3333.14
2012-01-12,3385.701
2012-01-13,3324.132
2012-01-16,3372.084
2012-01-17,3452.07
2012-01-18,3472.171
2012-01-19,3549.701
2012-01-20,3550.957
2012-01-23,3604.181
2012-01-24,3572.277
2012-01-25,3566.359
2012-01-26,3688.759
2012-01-27,3665.175
2012-01-30,3611.431
2012-01-31,3617.352
2012-02-01,3750.67
2012-02-02,3759.487
2012-02-03,3809.043
2012-02-06,3792.993
2012-02-07,3844.037
2012-02-08,3856.599
2012-02-09,3893.032
2012-02-10,3795.768
2012-02-13,3836.066
2012-02-14,3801.935
2012-02-15,3789.444
2012-02-16,3778.185
2012-02-17,3880.69
2012-02-20,3969.457
2012-02-21,3936.601
2012-02-22,3888.739
2012-02-23,3879.805
2012-02-24,3968.525
2012-02-27,3936.711
2012-02-28,3956.515
2012-02-29,3924.983
2012-03-01,3958.337
2012-03-02,3909.529
2012-03-05,3881.094
2012-03-06,3709.742
2012-03-07,3733.487
2012-03-08,3874.602
2012-03-09,3846.226
2012-03-12,3867.065
2012-03-13,3914.787
2012-03-14,3952.45
2012-03-15,3993.967
2012-03-16,4027.358
2012-03-19,4059.275
2012-03-20,3991.323
2012-03-21,3997.06
2012-03-22,3947.396
2012-03-23,3982.057
2012-03-26,4050.416
2012-03-27,4050.15
2012-03-28,3988.889
2012-03-29,3900.331
2012-03-30,3950.582
2012-04-02,4000.413
2012-04-03,3971.654
2012-04-04,3799.14
2012-04-05,3770.594
2012-04-06,3770.594
2012-04-09,3772.759
2012-04-10,3671.213
2012-04-11,3724.284
2012-04-12,3766.807
2012-04-13,3643.513
2012-04-16,3656.84
2012-04-17,3795.455
2012-04-18,3744.948
2012-04-19,3703.533
2012-04-20,3771.044
2012-04-23,3614.881
2012-04-24,3686.148
2012-04-25,3739.577
2012-04-26,3771.851
2012-04-27,3818.908
2012-04-30,3773.899
2012-05-01,3770.905
2012-05-02,3721.968
2012-05-03,3715.935
2012-05-04,3635.168
2012-05-07,3633.698
2012-05-08,3555.723
2012-05-09,3552.077
2012-05-10,3583.139
2012-05-11,3605.014
2012-05-14,3491.475
2012-05-15,3439.406
2012-05-16,3418.787
2012-05-17,3363.594
2012-05-18,3356.29
2012-05-21,3398.946
2012-05-22,3456.381
2012-05-23,3326.514
2012-05-24,3347.694
2012-05-25,3350.868
2012-05-28,3338.161
2012-05-29,3362.287
2012-05-30,3265.086
2012-05-31,3249.467
2012-06-01,3138.79
2012-06-04,3151.054
2012-06-05,3128.387
2012-06-06,3203.684
2012-06-07,3233.807
2012-06-08,3207.727
2012-06-11,3214.39
2012-06-12,3213.081
2012-06-13,3236.022
2012-06-14,3244.96
2012-06-15,3312.14
2012-06-18,3296.482
2012-06-19,3383.29
2012-06-20,3427.078
2012-06-21,3378.555
2012-06-22,3336.285
2012-06-25,3239.076
2012-06-26,3239.344
2012-06-27,3296.921
2012-06-28,3252.904
2012-06-29,3472.698
2012-07-02,3494.826
2012-07-03,3540.586
2012-07-04,3497.426
2012-07-05,3439.414
2012-07-06,3355.192
2012-07-09,3350.229
2012-07-10,3365.18
2012-07-11,3372.632
2012-07-12,3324.418
2012-07-13,3410.096
2012-07-16,3414.985
2012-07-17,3403.62
2012-07-18,3471.675
2012-07-19,3499.393
2012-07-20,3387.448
2012-07-23,3260.366
2012-07-24,3218.308
2012-07-25,3239.306
2012-07-26,3379.668
2012-07-27,3454.423
2012-07-30,3471.222
2012-07-31,3497.856
2012-08-01,3490.326
2012-08-02,3365.452
2012-08-03,3576.217
2012-08-06,3629.86
2012-08-07,3670.091
2012-08-08,3648.82
2012-08-09,3627.349
2012-08-10,3626.096
2012-08-13,3614.936
2012-08-14,3633.896
2012-08-15,3606.542
2012-08-16,3665.617
2012-08-17,3677.633
2012-08-20,3680.855
2012-08-21,3756.531
2012-08-22,3723.12
2012-08-23,3718.188
2012-08-24,3705.479
2012-08-27,3747.577
2012-08-28,3739.627
2012-08-29,3728.167
2012-08-30,3659.266
2012-08-31,3735.762
2012-09-03,3747.742
2012-09-04,3704.348
2012-09-05,3725.497
2012-09-06,3848.537
2012-09-07,3942.643
2012-09-10,3947.867
2012-09-11,4024.056
2012-09-12,4052.674
2012-09-13,4039.397
2012-09-14,4186.641
2012-09-17,4170.212
2012-09-18,4088.403
2012-09-19,4117.631
2012-09-20,4074.303
2012-09-21,4121.364
2012-09-24,4075.264
2012-09-25,4094.087
2012-09-26,3960.901
2012-09-27,3972.838
2012-09-28,3928.365
2012-10-01,3995.064
2012-10-02,4002.993
2012-10-03,4007.739
2012-10-04,4033.563
2012-10-05,4093.096
2012-10-08,4001.4
2012-10-09,3943.469
2012-10-10,3938.217
2012-10-11,3987.938
2012-10-12,3964.235
2012-10-15,3965.948
2012-10-16,4066.854
2012-10-17,4126.269
2012-10-18,4150.803
2012-10-19,4089.85
2012-10-22,4086.911
2012-10-23,3977.265
2012-10-24,3971.38
2012-10-25,3955.772
2012-10-26,3967.672
2012-10-29,3924.975
2012-10-30,3998.573
2012-10-31,3993.832
2012-11-01,4029.122
2012-11-02,4006.72
2012-11-05,3969.63
2012-11-06,4007.332
2012-11-07,3908.325
2012-11-08,3886.75
2012-11-09,3851.893
2012-11-12,3853.569
2012-11-13,3835.882
2012-11-14,3795.388
2012-11-15,3786.785
2012-11-16,3697.131
2012-11-19,3816.594
2012-11-20,3826.134
2012-11-21,3830.357
2012-11-22,3880.197
2012-11-23,3933.376
2012-11-26,3918.19
2012-11-27,3923.705
2012-11-28,3916.322
2012-11-29,3977.204
2012-11-30,3985.264
2012-12-03,4012.774
2012-12-04,4023.174
2012-12-05,4039.928
2012-12-06,4039.533
2012-12-07,4016.858
2012-12-10,4013.186
2012-12-11,4077.477
2012-12-12,4110.007
2012-12-13,4105.7
2012-12-14,4115.972
2012-12-17,4142.539
2012-12-18,4194.192
2012-12-19,4224.487
2012-12-20,4221.273
2012-12-21,4182.527
2012-12-24,4189.035
2012-12-25,4189.035
2012-12-26,4197.606
2012-12-27,4216.265
2012-12-28,4187.85
2012-12-31,4176.13
2013-01-01,4176.13
2013-01-02,4304.896
2013-01-03,4254.331
2013-01-04,4256.555
2013-01-07,4265.548
2013-01-08,4231.071
2013-01-09,4238.901
2013-01-10,4303.236
2013-01-11,4350.458
2013-01-14,4357.191
2013-01-15,4327.902
2013-01-16,4295.625
2013-01-17,4342.85
2013-01-18,4302.004
2013-01-21,4335.31
2013-01-22,4288.802
2013-01-23,4275.409
2013-01-24,4331.578
2013-01-25,4396.789
2013-01-28,4379.635
2013-01-29,4408.261
2013-01-30,4413.82
2013-01-31,4395.724
2013-02-01,4447.532
2013-02-04,4284.095
2013-02-05,4294.681
2013-02-06,4268.161
2013-02-07,4222.699
2013-02-08,4261.915
2013-02-11,4259.208
2013-02-12,4300.537
2013-02-13,4316.585
2013-02-14,4243.439
2013-02-15,4212.052
2013-02-18,4238.424
2013-02-19,4292.423
2013-02-20,4260.227
2013-02-21,4119.417
2013-02-22,4144.526
2013-02-25,4232.878
2013-02-26,4084.193
2013-02-27,4145.288
2013-02-28,4163.882
2013-03-01,4103.548
2013-03-04,4091.421
2013-03-05,4199.798
2013-03-06,4211.064
2013-03-07,4246.131
2013-03-08,4255.78
2013-03-11,4257.797
2013-03-12,4245.518
2013-03-13,4210.904
2013-03-14,4263.646
2013-03-15,4275.813
2013-03-18,4221.204
2013-03-19,4156.208
2013-03-20,4211.423
2013-03-21,4205.146
2013-03-22,4223.942
2013-03-25,4152.103
2013-03-26,4134.741
2013-03-27,4051.065
2013-03-28,4054.279
2013-03-29,4054.279
2013-04-01,4056.173
2013-04-02,4142.833
2013-04-03,4088.923
2013-04-04,4072.431
2013-04-05,4061.975
2013-04-08,4053.036
2013-04-09,4065.952
2013-04-10,4193.443
2013-04-11,4230.281
2013-04-12,4146.605
2013-04-15,4106.038
2013-04-16,4104.215
2013-04-17,3989.63
2013-04-18,3961.477
2013-04-19,3959.511
2013-04-22,3963.781
2013-04-23,4063.624
2013-04-24,4117.432
2013-04-25,4158.75
2013-04-26,4134.068
2013-04-29,4196.364
2013-04-30,4254.098
2013-05-01,4257.003
2013-05-02,4251.815
2013-05-03,4348.31
2013-05-06,4313.811
2013-05-07,4357.857
2013-05-08,4419.292
2013-05-09,4397.238
2013-05-10,4361.14
2013-05-13,4362.162
2013-05-14,4394.484
2013-05-15,4377.515
2013-05-16,4399.968
2013-05-17,4406.375
2013-05-20,4468.159
2013-05-21,4466.051
2013-05-22,4505.989
2013-05-23,4404.772
2013-05-24,4399.392
2013-05-27,4446.937
2013-05-28,4465.101
2013-05-29,4440.107
2013-05-30,4521.746
2013-05-31,4460.319
2013-06-03,4450.762
2013-06-04,4465.61
2013-06-05,4407.962
2013-06-06,4377.82
2013-06-07,4475.052
2013-06-10,4492.046
2013-06-11,4469.533
2013-06-12,4430.508
2013-06-13,4391.279
2013-06-14,4428.526
2013-06-17,4471.524
2013-06-18,4498.835
2013-06-19,4475.551
2013-06-20,4245.738
2013-06-21,4146.583
2013-06-24,4089.782
2013-06-25,4151.38
2013-06-26,4182.879
2013-06-27,4197.183
2013-06-28,4189.681
2013-07-01,4222.522
2013-07-02,4186.527
2013-07-03,4120.07
2013-07-04,4200.39
2013-07-05,4075.088
2013-07-08,4174.307
2013-07-09,4190.765
2013-07-10,4218.637
2013-07-11,4333.546
2013-07-12,4366.487
2013-07-15,4379.115
2013-07-16,4395.886
2013-07-17,4412.581
2013-07-18,4464.701
2013-07-19,4490.169
2013-07-22,4522.206
2013-07-23,4527.31
2013-07-24,4574.65
2013-07-25,4512.739
2013-07-26,4497.916
2013-07-29,4497.754
2013-07-30,4500.071
2013-07-31,4499.974
2013-08-01,4561.379
2013-08-02,4571.44
2013-08-05,4545.098
2013-08-06,4507.754
2013-08-07,4505.914
2013-08-08,4579.221
2013-08-09,4583.214
2013-08-12,4584.921
2013-08-13,4599.314
2013-08-14,4615.158
2013-08-15,4571.484
2013-08-16,4613.787
2013-08-19,4594.014
2013-08-20,4569.595
2013-08-21,4542.54
2013-08-22,4596.299
2013-08-23,4632.814
2013-08-26,4625.314
2013-08-27,4515.747
2013-08-28,4461.068
2013-08-29,4442.42
2013-08-30,4384.751
2013-09-02,4471.003
2013-09-03,4434.298
2013-09-04,4469.967
2013-09-05,4495.113
2013-09-06,4547.154
2013-09-09,4587.024
2013-09-10,4693.449
2013-09-11,4744.509
2013-09-12,4751.281
2013-09-13,4739.549
2013-09-16,4839.137
2013-09-17,4831.378
2013-09-18,4848.764
2013-09-19,4945.037
2013-09-20,4913.014
2013-09-23,4890.185
2013-09-24,4912.85
2013-09-25,4909.976
2013-09-26,4900.537
2013-09-27,4916.829
2013-09-30,4871.831
2013-10-01,4932.519
2013-10-02,4926.413
2013-10-03,4913.811
2013-10-04,4931.943
2013-10-07,4919.912
2013-10-08,4916.907
2013-10-09,4873.72
2013-10-10,4982.81
2013-10-11,4996.622
2013-10-14,5013.106
2013-10-15,5031.715
2013-10-16,5055.965
2013-10-17,5093.182
2013-10-18,5127.737
2013-10-21,5106.856
2013-10-22,5180.606
2013-10-23,5156.918
2013-10-24,5220.405
2013-10-25,5214.511
2013-10-28,5199.677
2013-10-29,5224.783
2013-10-30,5220.652
2013-10-31,5182.92
2013-11-01,5128.384
2013-11-04,5145.072
2013-11-05,5097.54
2013-11-06,5131.909
2013-11-07,5097.732
2013-11-08,5074.895
2013-11-11,5107.91
2013-11-12,5095.473
2013-11-13,5073.562
2013-11-14,5142.003
2013-11-15,5156.688
2013-11-18,5224.792
2013-11-19,5203.905
2013-11-20,5179.991
2013-11-21,5172.04
2013-11-22,5214.252
2013-11-25,5246.464
2013-11-26,5261.271
2013-11-27,5296.06
2013-11-28,5321.415
2013-11-29,5334.746
2013-12-02,5318.404
2013-12-03,5218.304
2013-12-04,5158.135
2013-12-05,5146.839
2013-12-06,5213.96
2013-12-09,5242.296
2013-12-10,5220.195
2013-12-11,5199.818
2013-12-12,5153.361
2013-12-13,5137.267
2013-12-16,5249.52
2013-12-17,5197.329
2013-12-18,5249.224
2013-12-19,5298.931
2013-12-20,5340.733
2013-12-23,5397.628
2013-12-24,5382.073
2013-12-25,5382.073
2013-12-26,5392.115
2013-12-27,5491.378
2013-12-30,5481.114
2013-12-31,5467.227
2014-01-01,5467.227
2014-01-02,5331.906
2014-01-03,5326.324
2014-01-06,5333.251
2014-01-07,5382.873
2014-01-08,5362.295
2014-01-09,5323.574
2014-01-10,5389.343
2014-01-13,5416.886
2014-01-14,5455.129
2014-01-15,5535.162
2014-01-16,5523.786
2014-01-17,5519.912
2014-01-20,5505.751
2014-01-21,5502.092
2014-01-22,5493.735
2014-01-23,5493.154
2014-01-24,5366.759
2014-01-27,5338.827
2014-01-28,5389.609
2014-01-29,5321.403
2014-01-30,5306.383
2014-01-31,5243.004
2014-02-03,5171.995
2014-02-04,5141.295
2014-02-05,5160.225
2014-02-06,5276.545
2014-02-07,5320.331
2014-02-10,5321.994
2014-02-11,5434.956
2014-02-12,5440.901
2014-02-13,5504.783
2014-02-14,5544.51
2014-02-17,5549.243
2014-02-18,5566.707
2014-02-19,5565.226
2014-02-20,5537.762
2014-02-21,5576.448
2014-02-24,5588.531
2014-02-25,5592.736
2014-02-26,5545.06
2014-02-27,5502.574
2014-02-28,5599.117
2014-03-03,5399.123
2014-03-04,5521.472
2014-03-05,5511.365
2014-03-06,5546.045
2014-03-07,5442.934
2014-03-10,5393.946
2014-03-11,5428.375
2014-03-12,5378.902
2014-03-13,5287.131
2014-03-14,5289.641
2014-03-17,5379.092
2014-03-18,5413.003
2014-03-19,5421.996
2014-03-20,5381.893
2014-03-21,5402.374
2014-03-24,5316.523
2014-03-25,5394.337
2014-03-26,5469.992
2014-03-27,5447.059
2014-03-28,5534.373
2014-03-31,5532.951
2014-04-01,5579.028
2014-04-02,5567.982
2014-04-03,5545.143
2014-04-04,5587.715
2014-04-07,5503.662
2014-04-08,5515.204
2014-04-09,5549.888
2014-04-10,5536.026
2014-04-11,5473.314
2014-04-14,5447.947
2014-04-15,5348.051
2014-04-16,5429.052
2014-04-17,5510.379
2014-04-18,5510.379
2014-04-21,5497.833
2014-04-22,5604.036
2014-04-23,5574.638
2014-04-24,5572.35
2014-04-25,5498.92
2014-04-28,5512.205
2014-04-29,5570.032
2014-04-30,5591.272
2014-05-01,5591.272
2014-05-02,5562.79
2014-05-05,5552.51
2014-05-06,5533.346
2014-05-07,5564.434
2014-05-08,5591.568
2014-05-09,5535.729
2014-05-12,5596.94
2014-05-13,5604.637
2014-05-14,5590.566
2014-05-15,5537.755
2014-05-16,5506.205
