Date,SWITZERLAND SMALL GROWTH Small Cap
2010-09-10,732.078
2010-09-13,748.233
2010-09-14,758.075
2010-09-15,751.682
2010-09-16,743.976
2010-09-17,748.834
2010-09-20,760.784
2010-09-21,763.361
2010-09-22,775.391
2010-09-23,774.99
2010-09-24,780.581
2010-09-27,782.54
2010-09-28,792.661
2010-09-29,794.987
2010-09-30,795.471
2010-10-01,800.63
2010-10-04,798.5
2010-10-05,807.909
2010-10-06,813.663
2010-10-07,818.069
2010-10-08,824.233
2010-10-11,827.249
2010-10-12,831.579
2010-10-13,840.597
2010-10-14,847.568
2010-10-15,844.448
2010-10-18,847.443
2010-10-19,829.414
2010-10-20,840.838
2010-10-21,846.159
2010-10-22,838.353
2010-10-25,850.465
2010-10-26,836.85
2010-10-27,825.435
2010-10-28,835.169
2010-10-29,841.801
2010-11-01,834.22
2010-11-02,851.377
2010-11-03,850.522
2010-11-04,872.726
2010-11-05,877.41
2010-11-08,871.905
2010-11-09,879.049
2010-11-10,860.432
2010-11-11,857.87
2010-11-12,851.628
2010-11-15,852.288
2010-11-16,841.196
2010-11-17,843.441
2010-11-18,851.368
2010-11-19,850.439
2010-11-22,857.7
2010-11-23,846.822
2010-11-24,853.203
2010-11-25,858.578
2010-11-26,847.83
2010-11-29,840.982
2010-11-30,840.396
2010-12-01,847.455
2010-12-02,869.111
2010-12-03,890.526
2010-12-06,888.079
2010-12-07,894.692
2010-12-08,890.034
2010-12-09,888.461
2010-12-10,892.18
2010-12-13,912.454
2010-12-14,917.798
2010-12-15,923.205
2010-12-16,910.235
2010-12-17,912.882
2010-12-20,920.261
2010-12-21,931.843
2010-12-22,936.482
2010-12-23,931.942
2010-12-24,930.973
2010-12-27,926.624
2010-12-28,941.151
2010-12-29,944.483
2010-12-30,956.563
2010-12-31,961.386
2011-01-03,963.316
2011-01-04,955.427
2011-01-05,927.017
2011-01-06,925.207
2011-01-07,918.816
2011-01-10,905.057
2011-01-11,915.369
2011-01-12,935.785
2011-01-13,933.41
2011-01-14,935.548
2011-01-17,932.414
2011-01-18,935.223
2011-01-19,929.501
2011-01-20,908.817
2011-01-21,922.733
2011-01-24,928.351
2011-01-25,932.749
2011-01-26,938.351
2011-01-27,942.81
2011-01-28,944.762
2011-01-31,936.743
2011-02-01,945.913
2011-02-02,949.588
2011-02-03,939.069
2011-02-04,934.668
2011-02-07,939.952
2011-02-08,938.759
2011-02-09,936.398
2011-02-10,927.276
2011-02-11,926.086
2011-02-14,931.324
2011-02-15,930.257
2011-02-16,928.149
2011-02-17,945.076
2011-02-18,944.442
2011-02-21,942.609
2011-02-22,943.072
2011-02-23,938.583
2011-02-24,934.71
2011-02-25,943.687
2011-02-28,954.965
2011-03-01,954.483
2011-03-02,956.279
2011-03-03,949.083
2011-03-04,961.187
2011-03-07,963.971
2011-03-08,957.246
2011-03-09,958.713
2011-03-10,943.306
2011-03-11,935.18
2011-03-14,931.307
2011-03-15,913.929
2011-03-16,918.442
2011-03-17,933.325
2011-03-18,947.336
2011-03-21,971.133
2011-03-22,974.39
2011-03-23,976.351
2011-03-24,981.057
2011-03-25,979.751
2011-03-28,978.444
2011-03-29,978.9
2011-03-30,980.54
2011-03-31,990.125
2011-04-01,986.743
2011-04-04,996.025
2011-04-05,993.413
2011-04-06,995.641
2011-04-07,993.138
2011-04-08,1003.785
2011-04-11,1004.441
2011-04-12,1011.451
2011-04-13,1016.401
2011-04-14,1022.149
2011-04-15,1018.443
2011-04-18,1004.177
2011-04-19,1006.678
2011-04-20,1023.651
2011-04-21,1043.354
2011-04-22,1043.354
2011-04-25,1043.709
2011-04-26,1046.986
2011-04-27,1042.066
2011-04-28,1059.539
2011-04-29,1067.952
2011-05-02,1075.89
2011-05-03,1074.499
2011-05-04,1069.048
2011-05-05,1052.041
2011-05-06,1052.272
2011-05-09,1049.576
2011-05-10,1054.356
2011-05-11,1050.715
2011-05-12,1038.764
2011-05-13,1037.16
2011-05-16,1039.864
2011-05-17,1026.621
2011-05-18,1033.167
2011-05-19,1036.113
2011-05-20,1040.877
2011-05-23,1016.537
2011-05-24,1024.291
2011-05-25,1024.84
2011-05-26,1034.225
2011-05-27,1056.843
2011-05-30,1061.941
2011-05-31,1065.486
2011-06-01,1085.752
2011-06-02,1082.663
2011-06-03,1083.078
2011-06-06,1073.332
2011-06-07,1062.483
2011-06-08,1046.442
2011-06-09,1046.03
2011-06-10,1030.049
2011-06-13,1036.943
2011-06-14,1030.739
2011-06-15,1017.746
2011-06-16,999.318
2011-06-17,1002.716
2011-06-20,995.106
2011-06-21,1003.248
2011-06-22,1010.203
2011-06-23,985.945
2011-06-24,982.252
2011-06-27,981.952
2011-06-28,995.608
2011-06-29,1002.259
2011-06-30,1014.074
2011-07-01,1013.899
2011-07-04,1024.923
2011-07-05,1024.603
2011-07-06,1024.003
2011-07-07,1024.647
2011-07-08,1025.13
2011-07-11,1004.005
2011-07-12,1001.847
2011-07-13,1016.045
2011-07-14,1009.265
2011-07-15,995.439
2011-07-18,968.16
2011-07-19,975.991
2011-07-20,984.227
2011-07-21,995.721
2011-07-22,1001.912
2011-07-25,1007.904
2011-07-26,1007.508
2011-07-27,995.708
2011-07-28,976.336
2011-07-29,991.812
2011-08-01,1000.891
2011-08-02,974.847
2011-08-03,953.928
2011-08-04,919.656
2011-08-05,904.641
2011-08-08,850.33
2011-08-09,883.561
2011-08-10,883.446
2011-08-11,866.739
2011-08-12,891.075
2011-08-15,901.674
2011-08-16,875.748
2011-08-17,873.127
2011-08-18,834.213
2011-08-19,834.204
2011-08-22,843.554
2011-08-23,842.496
2011-08-24,855.196
2011-08-25,852.117
2011-08-26,838.459
2011-08-29,857.523
2011-08-30,864.274
2011-08-31,898.444
2011-09-01,896.784
2011-09-02,893.164
2011-09-05,851.712
2011-09-06,794.296
2011-09-07,817.657
2011-09-08,818.934
2011-09-09,790.54
2011-09-12,770.468
2011-09-13,778.889
2011-09-14,784.541
2011-09-15,806.228
2011-09-16,813.689
2011-09-19,789.195
2011-09-20,794.438
2011-09-21,781.449
2011-09-22,747.363
2011-09-23,744.136
2011-09-26,745.936
2011-09-27,779.028
2011-09-28,777.992
2011-09-29,782.598
2011-09-30,753.182
2011-10-03,738.73
2011-10-04,714.334
2011-10-05,725.105
2011-10-06,741.939
2011-10-07,752.116
2011-10-10,771.159
2011-10-11,768.78
2011-10-12,792.385
2011-10-13,784.865
2011-10-14,800.397
2011-10-17,791.598
2011-10-18,782.716
2011-10-19,786.276
2011-10-20,778.477
2011-10-21,803.536
2011-10-24,822.154
2011-10-25,815.025
2011-10-26,811.534
2011-10-27,852.138
2011-10-28,852.951
2011-10-31,833.919
2011-11-01,791.551
2011-11-02,802.313
2011-11-03,820.286
2011-11-04,814.186
2011-11-07,799.229
2011-11-08,807.949
2011-11-09,786.01
2011-11-10,781.74
2011-11-11,800.791
2011-11-14,788.43
2011-11-15,776.209
2011-11-16,775.946
2011-11-17,766.122
2011-11-18,762.67
2011-11-21,741.64
2011-11-22,741.817
2011-11-23,727.245
2011-11-24,725.943
2011-11-25,712.718
2011-11-28,743.629
2011-11-29,748.325
2011-11-30,779.322
2011-12-01,773.088
2011-12-02,772.029
2011-12-05,782.104
2011-12-06,768.504
2011-12-07,773.097
2011-12-08,759.692
2011-12-09,765.372
2011-12-12,743.772
2011-12-13,739.094
2011-12-14,716.565
2011-12-15,725.627
2011-12-16,729.129
2011-12-19,728.461
2011-12-20,744.853
2011-12-21,738.023
2011-12-22,749.513
2011-12-23,756.699
2011-12-26,756.699
2011-12-27,756.055
2011-12-28,747.692
2011-12-29,751.62
2011-12-30,760.92
2012-01-02,760.92
2012-01-03,783.996
2012-01-04,772.525
2012-01-05,756.716
2012-01-06,751.405
2012-01-09,752.941
2012-01-10,761.348
2012-01-11,758.986
2012-01-12,774.845
2012-01-13,767.436
2012-01-16,771.414
2012-01-17,779.329
2012-01-18,784.446
2012-01-19,797.698
2012-01-20,796.814
2012-01-23,807.875
2012-01-24,800.111
2012-01-25,800.126
2012-01-26,816.567
2012-01-27,818.228
2012-01-30,808.779
2012-01-31,816.237
2012-02-01,836.17
2012-02-02,840.42
2012-02-03,852.194
2012-02-06,851.64
2012-02-07,863.214
2012-02-08,858.889
2012-02-09,856.196
2012-02-10,848.169
2012-02-13,852.913
2012-02-14,846.06
2012-02-15,847.484
2012-02-16,840.46
2012-02-17,850.752
2012-02-20,863.049
2012-02-21,861.842
2012-02-22,852.684
2012-02-23,852.988
2012-02-24,866.595
2012-02-27,864.025
2012-02-28,865.348
2012-02-29,865.203
2012-03-01,860.684
2012-03-02,855.977
2012-03-05,852.801
2012-03-06,826.397
2012-03-07,827.822
2012-03-08,847.202
2012-03-09,842.378
2012-03-12,843.098
2012-03-13,847.631
2012-03-14,842.281
2012-03-15,857.076
2012-03-16,864.694
2012-03-19,874.32
2012-03-20,868.911
2012-03-21,861.223
2012-03-22,849.335
2012-03-23,858.51
2012-03-26,869.061
2012-03-27,871.122
2012-03-28,865.139
2012-03-29,858.07
2012-03-30,870.557
2012-04-02,878.062
2012-04-03,885.005
2012-04-04,857.128
2012-04-05,851.071
2012-04-06,851.071
2012-04-09,852.228
2012-04-10,837.995
2012-04-11,842.345
2012-04-12,859.436
2012-04-13,846.93
2012-04-16,838.019
2012-04-17,853.986
2012-04-18,854.922
2012-04-19,857.603
2012-04-20,862.805
2012-04-23,845.712
2012-04-24,857.929
2012-04-25,870.976
2012-04-26,877.614
2012-04-27,885.695
2012-04-30,890.474
2012-05-01,889.543
2012-05-02,884.138
2012-05-03,885.424
2012-05-04,875.313
2012-05-07,872.752
2012-05-08,860.475
2012-05-09,848.619
2012-05-10,851.499
2012-05-11,856.232
2012-05-14,835.234
2012-05-15,825.089
2012-05-16,828.511
2012-05-17,826.32
2012-05-18,814.293
2012-05-21,821.092
2012-05-22,830.298
2012-05-23,810.448
2012-05-24,811.184
2012-05-25,805.757
2012-05-28,806.681
2012-05-29,817.168
2012-05-30,800.7
2012-05-31,794.43
2012-06-01,778.841
2012-06-04,772.96
2012-06-05,772.585
2012-06-06,792.039
2012-06-07,808.298
2012-06-08,801.706
2012-06-11,804.26
2012-06-12,796.257
2012-06-13,805.471
2012-06-14,800.186
2012-06-15,806.876
2012-06-18,807.586
2012-06-19,824.01
2012-06-20,828.117
2012-06-21,822.245
2012-06-22,810.497
2012-06-25,797.203
2012-06-26,793.799
2012-06-27,792.492
2012-06-28,783.952
2012-06-29,817.777
2012-07-02,817.01
2012-07-03,825.398
2012-07-04,819.114
2012-07-05,808.903
2012-07-06,797.049
2012-07-09,796.188
2012-07-10,798.858
2012-07-11,791.598
2012-07-12,769.381
2012-07-13,778.224
2012-07-16,779.474
2012-07-17,782.768
2012-07-18,793.402
2012-07-19,805.512
2012-07-20,787.499
2012-07-23,767.881
2012-07-24,768.021
2012-07-25,771.036
2012-07-26,792.241
2012-07-27,800.137
2012-07-30,790.92
2012-07-31,800.362
2012-08-01,799.011
2012-08-02,779.595
2012-08-03,799.666
2012-08-06,812.596
2012-08-07,814.741
2012-08-08,816.086
2012-08-09,815.359
2012-08-10,812.146
2012-08-13,806.218
2012-08-14,812.151
2012-08-15,807.239
2012-08-16,816.422
2012-08-17,814.008
2012-08-20,814.899
2012-08-21,824.099
2012-08-22,817.498
2012-08-23,822.235
2012-08-24,817.643
2012-08-27,818.943
2012-08-28,813.977
2012-08-29,813.059
2012-08-30,806.577
2012-08-31,818.0
2012-09-03,820.355
2012-09-04,814.451
2012-09-05,814.72
2012-09-06,824.53
2012-09-07,839.579
2012-09-10,837.453
2012-09-11,841.65
2012-09-12,850.765
2012-09-13,852.232
2012-09-14,876.926
2012-09-17,872.846
2012-09-18,864.576
2012-09-19,865.787
2012-09-20,857.366
2012-09-21,860.027
2012-09-24,853.327
2012-09-25,854.809
2012-09-26,832.056
2012-09-27,837.317
2012-09-28,838.553
2012-10-01,847.167
2012-10-02,852.687
2012-10-03,849.126
2012-10-04,855.486
2012-10-05,861.88
2012-10-08,851.835
2012-10-09,845.2
2012-10-10,837.34
2012-10-11,844.625
2012-10-12,846.459
2012-10-15,846.814
2012-10-16,856.086
2012-10-17,865.398
2012-10-18,865.712
2012-10-19,857.137
2012-10-22,860.294
2012-10-23,840.188
2012-10-24,844.716
2012-10-25,842.989
2012-10-26,843.955
2012-10-29,841.394
2012-10-30,849.38
2012-10-31,844.225
2012-11-01,847.806
2012-11-02,845.612
2012-11-05,838.53
2012-11-06,842.542
2012-11-07,832.587
2012-11-08,826.797
2012-11-09,822.304
2012-11-12,814.883
2012-11-13,812.321
2012-11-14,809.19
2012-11-15,804.581
2012-11-16,791.865
2012-11-19,816.924
2012-11-20,812.551
2012-11-21,813.38
2012-11-22,822.88
2012-11-23,831.174
2012-11-26,828.652
2012-11-27,827.875
2012-11-28,826.322
2012-11-29,834.767
2012-11-30,841.922
2012-12-03,846.877
2012-12-04,841.699
2012-12-05,844.705
2012-12-06,847.396
2012-12-07,847.04
2012-12-10,850.739
2012-12-11,850.727
2012-12-12,851.588
2012-12-13,856.721
2012-12-14,855.719
2012-12-17,862.748
2012-12-18,870.86
2012-12-19,873.846
2012-12-20,875.773
2012-12-21,865.803
2012-12-24,867.127
2012-12-25,867.127
2012-12-26,868.551
2012-12-27,869.858
2012-12-28,867.859
2012-12-31,865.82
2013-01-01,865.82
2013-01-02,867.289
2013-01-03,872.773
2013-01-04,881.584
2013-01-07,886.104
2013-01-08,883.051
2013-01-09,887.792
2013-01-10,899.665
2013-01-11,904.985
2013-01-14,900.129
2013-01-15,885.171
2013-01-16,877.791
2013-01-17,893.813
2013-01-18,893.293
2013-01-21,893.609
2013-01-22,892.381
2013-01-23,897.304
2013-01-24,899.265
2013-01-25,913.32
2013-01-28,909.812
2013-01-29,901.898
2013-01-30,909.343
2013-01-31,906.515
2013-02-01,922.066
2013-02-04,911.268
2013-02-05,910.896
2013-02-06,914.779
2013-02-07,905.331
2013-02-08,912.29
2013-02-11,910.358
2013-02-12,916.937
2013-02-13,923.606
2013-02-14,919.54
2013-02-15,916.351
2013-02-18,915.753
2013-02-19,922.266
2013-02-20,919.675
2013-02-21,901.928
2013-02-22,906.988
2013-02-25,903.687
2013-02-26,894.246
2013-02-27,903.355
2013-02-28,903.749
2013-03-01,893.641
2013-03-04,890.65
2013-03-05,901.08
2013-03-06,892.449
2013-03-07,896.232
2013-03-08,888.745
2013-03-11,889.674
2013-03-12,895.068
2013-03-13,888.316
2013-03-14,895.673
2013-03-15,911.157
2013-03-18,902.418
2013-03-19,891.842
2013-03-20,899.473
2013-03-21,892.198
2013-03-22,894.294
2013-03-25,886.974
2013-03-26,889.15
2013-03-27,881.243
2013-03-28,891.895
2013-03-29,891.895
2013-04-01,891.048
2013-04-02,892.068
2013-04-03,893.905
2013-04-04,886.354
2013-04-05,886.958
2013-04-08,887.717
2013-04-09,888.841
2013-04-10,905.054
2013-04-11,911.842
2013-04-12,908.63
2013-04-15,901.07
2013-04-16,902.481
2013-04-17,883.371
2013-04-18,884.487
2013-04-19,888.927
2013-04-22,883.276
2013-04-23,890.758
2013-04-24,891.794
2013-04-25,900.873
2013-04-26,905.234
2013-04-29,910.749
2013-04-30,921.12
2013-05-01,922.212
2013-05-02,912.606
2013-05-03,918.67
2013-05-06,914.982
2013-05-07,918.809
2013-05-08,936.351
2013-05-09,931.176
2013-05-10,928.38
2013-05-13,921.71
2013-05-14,925.362
2013-05-15,926.48
2013-05-16,934.691
2013-05-17,921.762
2013-05-20,926.332
2013-05-21,927.922
2013-05-22,928.655
2013-05-23,920.213
2013-05-24,925.347
2013-05-27,924.898
2013-05-28,923.436
2013-05-29,925.561
2013-05-30,937.375
2013-05-31,928.898
2013-06-03,921.302
2013-06-04,931.068
2013-06-05,927.358
2013-06-06,926.523
2013-06-07,936.575
2013-06-10,931.248
2013-06-11,926.782
2013-06-12,929.809
2013-06-13,922.594
2013-06-14,929.591
2013-06-17,930.44
2013-06-18,940.274
2013-06-19,941.892
2013-06-20,909.047
2013-06-21,904.828
2013-06-24,884.339
2013-06-25,889.286
2013-06-26,898.856
2013-06-27,898.012
2013-06-28,902.241
2013-07-01,909.907
2013-07-02,910.902
2013-07-03,902.333
2013-07-04,909.04
2013-07-05,899.268
2013-07-08,902.886
2013-07-09,902.475
2013-07-10,906.953
2013-07-11,930.792
2013-07-12,934.402
2013-07-15,934.521
2013-07-16,941.774
2013-07-17,940.228
2013-07-18,943.995
2013-07-19,948.66
2013-07-22,952.308
2013-07-23,944.335
2013-07-24,943.806
2013-07-25,949.644
2013-07-26,961.721
2013-07-29,961.779
2013-07-30,967.021
2013-07-31,972.106
2013-08-01,967.265
2013-08-02,981.913
2013-08-05,982.059
2013-08-06,990.032
2013-08-07,993.353
2013-08-08,1003.364
2013-08-09,1007.318
2013-08-12,1004.689
2013-08-13,997.439
2013-08-14,1005.366
2013-08-15,1000.94
2013-08-16,1008.162
2013-08-19,1010.483
2013-08-20,1013.501
2013-08-21,1007.977
2013-08-22,1016.202
2013-08-23,1023.828
2013-08-26,1019.177
2013-08-27,1010.275
2013-08-28,997.239
2013-08-29,989.111
2013-08-30,985.992
2013-09-02,995.564
2013-09-03,995.501
2013-09-04,1002.875
2013-09-05,1000.985
2013-09-06,1009.516
2013-09-09,1015.126
2013-09-10,1028.842
2013-09-11,1030.013
2013-09-12,1035.652
2013-09-13,1028.882
2013-09-16,1040.866
2013-09-17,1037.613
2013-09-18,1036.098
2013-09-19,1056.746
2013-09-20,1054.763
2013-09-23,1057.249
2013-09-24,1055.634
2013-09-25,1059.347
2013-09-26,1060.634
2013-09-27,1071.975
2013-09-30,1066.834
2013-10-01,1077.27
2013-10-02,1083.503
2013-10-03,1083.365
2013-10-04,1078.357
2013-10-07,1070.174
2013-10-08,1069.874
2013-10-09,1052.48
2013-10-10,1063.65
2013-10-11,1073.072
2013-10-14,1075.018
2013-10-15,1075.183
2013-10-16,1068.872
2013-10-17,1087.786
2013-10-18,1096.816
2013-10-21,1109.37
2013-10-22,1122.42
2013-10-23,1132.102
2013-10-24,1138.115
2013-10-25,1135.728
2013-10-28,1135.373
2013-10-29,1131.826
2013-10-30,1133.751
2013-10-31,1130.05
2013-11-01,1117.82
2013-11-04,1116.516
2013-11-05,1116.942
2013-11-06,1128.465
2013-11-07,1122.567
2013-11-08,1116.569
2013-11-11,1136.004
2013-11-12,1138.389
2013-11-13,1126.876
2013-11-14,1142.241
2013-11-15,1147.216
2013-11-18,1156.494
2013-11-19,1144.914
2013-11-20,1140.078
2013-11-21,1139.554
2013-11-22,1147.284
2013-11-25,1154.745
2013-11-26,1164.684
2013-11-27,1166.602
2013-11-28,1181.916
2013-11-29,1182.324
2013-12-02,1178.857
2013-12-03,1167.778
2013-12-04,1155.651
2013-12-05,1169.152
2013-12-06,1176.884
2013-12-09,1187.481
2013-12-10,1186.481
2013-12-11,1185.811
2013-12-12,1175.471
2013-12-13,1180.517
2013-12-16,1189.968
2013-12-17,1189.679
2013-12-18,1206.339
2013-12-19,1201.759
2013-12-20,1213.029
2013-12-23,1220.644
2013-12-24,1216.015
2013-12-25,1216.015
2013-12-26,1217.373
2013-12-27,1240.506
2013-12-30,1244.596
2013-12-31,1240.468
2014-01-01,1240.468
2014-01-02,1224.768
2014-01-03,1233.168
2014-01-06,1239.403
2014-01-07,1239.339
2014-01-08,1241.306
2014-01-09,1241.393
2014-01-10,1258.688
2014-01-13,1258.409
2014-01-14,1261.913
2014-01-15,1255.122
2014-01-16,1246.209
2014-01-17,1247.1
2014-01-20,1250.623
2014-01-21,1245.767
2014-01-22,1250.967
2014-01-23,1262.467
2014-01-24,1238.295
2014-01-27,1220.016
2014-01-28,1237.353
2014-01-29,1237.028
2014-01-30,1236.428
2014-01-31,1229.023
2014-02-03,1213.401
2014-02-04,1213.699
2014-02-05,1214.3
2014-02-06,1231.418
2014-02-07,1244.651
2014-02-10,1242.951
2014-02-11,1246.949
2014-02-12,1247.902
2014-02-13,1257.311
2014-02-14,1268.969
2014-02-17,1274.464
2014-02-18,1272.152
2014-02-19,1278.241
2014-02-20,1264.752
2014-02-21,1274.875
2014-02-24,1275.657
2014-02-25,1284.769
2014-02-26,1287.307
2014-02-27,1290.928
2014-02-28,1314.757
2014-03-03,1282.074
2014-03-04,1298.368
2014-03-05,1312.237
2014-03-06,1339.063
2014-03-07,1324.524
2014-03-10,1322.409
2014-03-11,1311.765
2014-03-12,1298.319
2014-03-13,1298.913
2014-03-14,1291.197
2014-03-17,1302.134
2014-03-18,1321.767
2014-03-19,1327.098
2014-03-20,1305.945
2014-03-21,1303.442
2014-03-24,1280.495
2014-03-25,1286.82
2014-03-26,1297.79
2014-03-27,1297.19
2014-03-28,1302.726
2014-03-31,1311.487
2014-04-01,1316.302
2014-04-02,1317.695
2014-04-03,1312.875
2014-04-04,1308.114
2014-04-07,1293.595
2014-04-08,1279.278
2014-04-09,1295.994
2014-04-10,1300.578
2014-04-11,1276.061
2014-04-14,1247.852
2014-04-15,1238.285
2014-04-16,1256.536
2014-04-17,1270.313
2014-04-18,1270.313
2014-04-21,1266.216
2014-04-22,1295.368
2014-04-23,1304.277
2014-04-24,1297.947
2014-04-25,1289.697
2014-04-28,1285.295
2014-04-29,1292.157
2014-04-30,1301.589
2014-05-01,1303.069
2014-05-02,1301.861
2014-05-05,1296.669
2014-05-06,1296.035
2014-05-07,1287.322
2014-05-08,1289.799
2014-05-09,1277.452
2014-05-12,1289.731
2014-05-13,1285.839
2014-05-14,1282.725
2014-05-15,1256.405
2014-05-16,1249.636
2014-05-19,1253.899
2014-05-20,1259.929
2014-05-21,1260.865
2014-05-22,1272.371
2014-05-23,1276.031
2014-05-26,1292.818
2014-05-27,1294.299
2014-05-28,1299.693
2014-05-29,1302.23
2014-05-30,1311.968
2014-06-02,1304.801
2014-06-03,1289.968
2014-06-04,1305.956
2014-06-05,1313.965
2014-06-06,1326.169
2014-06-09,1320.701
2014-06-10,1322.836
2014-06-11,1313.629
2014-06-12,1319.283
2014-06-13,1312.46
2014-06-16,1308.4
2014-06-17,1313.165
2014-06-18,1326.453
2014-06-19,1340.288
2014-06-20,1340.495
2014-06-23,1337.771
2014-06-24,1339.456
2014-06-25,1327.724
2014-06-26,1320.183
2014-06-27,1332.02
2014-06-30,1349.27
2014-07-01,1356.398
2014-07-02,1362.471
2014-07-03,1365.494
2014-07-04,1363.975
2014-07-07,1352.139
2014-07-08,1340.845
2014-07-09,1335.479
2014-07-10,1319.438
2014-07-11,1322.75
2014-07-14,1342.761
2014-07-15,1329.033
2014-07-16,1332.912
2014-07-17,1327.073
2014-07-18,1321.545
2014-07-21,1319.482
2014-07-22,1324.218
2014-07-23,1322.771
2014-07-24,1320.348
2014-07-25,1308.676
2014-07-28,1297.808
2014-07-29,1316.273
2014-07-30,1306.4
2014-07-31,1288.679
2014-08-01,1294.445
2014-08-04,1269.353
2014-08-05,1264.434
2014-08-06,1243.875
2014-08-07,1242.657
2014-08-08,1236.978
2014-08-11,1260.408
2014-08-12,1265.367
2014-08-13,1272.778
2014-08-14,1285.847
2014-08-15,1282.592
2014-08-18,1294.723
2014-08-19,1311.264
2014-08-20,1304.357
2014-08-21,1305.729
2014-08-22,1299.93
2014-08-25,1311.201
2014-08-26,1313.455
2014-08-27,1316.734
2014-08-28,1307.369
2014-08-29,1304.109
2014-09-01,1299.554
2014-09-02,1298.508
2014-09-03,1294.867
2014-09-04,1276.973
2014-09-05,1277.6
2014-09-08,1274.77
2014-09-09,1269.094
2014-09-10,1260.419
2014-09-11,1266.35
2014-09-12,1266.446
2014-09-15,1260.765
2014-09-16,1251.697
2014-09-17,1252.28
2014-09-18,1256.29
2014-09-19,1254.501
2014-09-22,1248.248
2014-09-23,1247.042
2014-09-24,1239.059
2014-09-25,1226.521
2014-09-26,1218.84
2014-09-29,1216.182
2014-09-30,1218.089
2014-10-01,1206.261
2014-10-02,1185.355
2014-10-03,1186.616
2014-10-06,1188.005
2014-10-07,1170.612
2014-10-08,1158.094
2014-10-09,1149.354
2014-10-10,1108.363
2014-10-13,1104.602
2014-10-14,1112.967
2014-10-15,1100.165
2014-10-16,1097.056
2014-10-17,1133.817
2014-10-20,1143.414
2014-10-21,1155.679
2014-10-22,1163.667
2014-10-23,1169.875
2014-10-24,1171.803
2014-10-27,1163.694
2014-10-28,1180.466
2014-10-29,1188.058
2014-10-30,1184.132
2014-10-31,1189.072
2014-11-03,1187.978
2014-11-04,1190.319
2014-11-05,1196.967
2014-11-06,1193.287
2014-11-07,1187.507
2014-11-10,1200.535
2014-11-11,1195.681
2014-11-12,1196.087
2014-11-13,1203.237
2014-11-14,1197.842
2014-11-17,1193.941
2014-11-18,1208.434
2014-11-19,1213.146
2014-11-20,1216.048
2014-11-21,1215.797
2014-11-24,1227.2
2014-11-25,1232.18
2014-11-26,1234.55
2014-11-27,1240.561
2014-11-28,1237.982
2014-12-01,1232.782
2014-12-02,1223.596
2014-12-03,1223.636
2014-12-04,1235.343
2014-12-05,1236.327
2014-12-08,1237.128
2014-12-09,1230.298
2014-12-10,1229.673
2014-12-11,1226.447
2014-12-12,1218.977
2014-12-15,1192.422
2014-12-16,1195.466
2014-12-17,1185.866
2014-12-18,1196.39
2014-12-19,1202.884
2014-12-22,1211.904
2014-12-23,1207.227
2014-12-24,1208.39
2014-12-25,1208.39
2014-12-26,1206.311
2014-12-29,1209.447
2014-12-30,1211.643
2014-12-31,1205.424
2015-01-01,1205.424
2015-01-02,1198.789
2015-01-05,1190.039
2015-01-06,1184.14
2015-01-07,1170.361
2015-01-08,1195.266
2015-01-09,1201.037
2015-01-12,1206.683
2015-01-13,1200.27
2015-01-14,1187.835
2015-01-15,1207.962
2015-01-16,1213.086
2015-01-19,1216.472
2015-01-20,1206.806
2015-01-21,1205.261
2015-01-22,1194.059
2015-01-23,1194.541
2015-01-26,1187.582
2015-01-27,1171.995
2015-01-28,1170.951
2015-01-29,1165.638
2015-01-30,1172.217
2015-02-02,1177.524
2015-02-03,1180.371
2015-02-04,1192.844
2015-02-05,1198.7
2015-02-06,1200.225
2015-02-09,1203.203
2015-02-10,1213.795
2015-02-11,1206.766
2015-02-12,1218.922
2015-02-13,1228.65
2015-02-16,1247.197
2015-02-17,1241.048
2015-02-18,1249.773
2015-02-19,1243.214
2015-02-20,1254.367
2015-02-23,1261.326
2015-02-24,1268.766
2015-02-25,1275.083
2015-02-26,1270.964
2015-02-27,1295.289
2015-03-02,1289.911
2015-03-03,1282.269
2015-03-04,1276.363
2015-03-05,1280.493
2015-03-06,1272.218
2015-03-09,1266.412
2015-03-10,1232.587
2015-03-11,1238.544
2015-03-12,1245.935
2015-03-13,1259.395
2015-03-16,1263.037
2015-03-17,1258.538
2015-03-18,1268.393
2015-03-19,1282.542
2015-03-20,1317.546
2015-03-23,1341.579
2015-03-24,1356.644
2015-03-25,1339.243
2015-03-26,1323.101
2015-03-27,1324.209
2015-03-30,1348.58
2015-03-31,1336.559
2015-04-01,1339.11
2015-04-02,1357.692
2015-04-03,1357.692
2015-04-06,1367.691
2015-04-07,1360.787
2015-04-08,1359.013
2015-04-09,1360.652
2015-04-10,1363.189
2015-04-13,1372.262
2015-04-14,1377.715
2015-04-15,1371.825
2015-04-16,1383.09
2015-04-17,1370.202
2015-04-20,1380.052
2015-04-21,1389.401
2015-04-22,1370.54
2015-04-23,1385.216
2015-04-24,1390.105
2015-04-27,1385.23
2015-04-28,1383.906
2015-04-29,1400.479
2015-04-30,1406.841
2015-05-01,1414.997
2015-05-04,1424.253
2015-05-05,1420.596
2015-05-06,1424.153
2015-05-07,1420.358
2015-05-08,1424.96
2015-05-11,1423.867
2015-05-12,1422.11
2015-05-13,1446.857
2015-05-14,1450.573
2015-05-15,1466.317
2015-05-18,1460.974
