Date,SPAIN IMI GROWTH IMI (Large+Mid+Small Cap)
2005-11-08,572.184
2005-11-09,572.474
2005-11-10,571.67
2005-11-11,574.468
2005-11-14,575.231
2005-11-15,567.639
2005-11-16,562.751
2005-11-17,566.716
2005-11-18,570.384
2005-11-21,570.127
2005-11-22,568.064
2005-11-23,577.734
2005-11-24,579.444
2005-11-25,578.578
2005-11-28,577.678
2005-11-29,577.91
2005-11-30,576.018
2005-12-01,577.46
2005-12-02,574.709
2005-12-05,572.168
2005-12-06,572.915
2005-12-07,568.541
2005-12-08,572.305
2005-12-09,573.587
2005-12-12,582.103
2005-12-13,580.018
2005-12-14,582.722
2005-12-15,579.339
2005-12-16,584.776
2005-12-19,584.643
2005-12-20,580.351
2005-12-21,581.054
2005-12-22,584.463
2005-12-23,586.202
2005-12-26,586.202
2005-12-27,588.688
2005-12-28,591.213
2005-12-29,588.091
2005-12-30,584.195
2006-01-02,587.838
2006-01-03,599.553
2006-01-04,609.542
2006-01-05,611.916
2006-01-06,614.649
2006-01-09,613.22
2006-01-10,608.883
2006-01-11,615.379
2006-01-12,611.52
2006-01-13,607.439
2006-01-16,611.901
2006-01-17,603.802
2006-01-18,600.375
2006-01-19,606.949
2006-01-20,601.356
2006-01-23,608.112
2006-01-24,604.451
2006-01-25,613.667
2006-01-26,619.552
2006-01-27,620.238
2006-01-30,618.057
2006-01-31,623.403
2006-02-01,627.485
2006-02-02,621.338
2006-02-03,617.971
2006-02-06,615.406
2006-02-07,613.162
2006-02-08,616.72
2006-02-09,628.169
2006-02-10,625.547
2006-02-13,627.944
2006-02-14,626.288
2006-02-15,627.051
2006-02-16,630.599
2006-02-17,634.075
2006-02-20,635.324
2006-02-21,634.237
2006-02-22,638.47
2006-02-23,640.974
2006-02-24,639.25
2006-02-27,641.8
2006-02-28,640.942
2006-03-01,652.262
2006-03-02,649.094
2006-03-03,648.405
2006-03-06,650.793
2006-03-07,641.108
2006-03-08,639.292
2006-03-09,643.636
2006-03-10,645.248
2006-03-13,652.224
2006-03-14,657.388
2006-03-15,658.642
2006-03-16,665.397
2006-03-17,667.56
2006-03-20,670.41
2006-03-21,666.385
2006-03-22,666.942
2006-03-23,658.265
2006-03-24,662.221
2006-03-27,659.503
2006-03-28,659.461
2006-03-29,656.603
2006-03-30,668.156
2006-03-31,665.61
2006-04-03,670.353
2006-04-04,676.961
2006-04-05,678.544
2006-04-06,677.241
2006-04-07,665.149
2006-04-10,665.848
2006-04-11,659.181
2006-04-12,652.528
2006-04-13,652.557
2006-04-14,652.557
2006-04-17,662.922
2006-04-18,659.98
2006-04-19,671.482
2006-04-20,672.844
2006-04-21,681.973
2006-04-24,684.265
2006-04-25,689.04
2006-04-26,691.013
2006-04-27,694.562
2006-04-28,698.071
2006-05-01,699.29
2006-05-02,703.249
2006-05-03,698.438
2006-05-04,706.377
2006-05-05,714.786
2006-05-08,718.442
2006-05-09,722.359
2006-05-10,724.841
2006-05-11,722.607
2006-05-12,710.579
2006-05-15,701.079
2006-05-16,702.148
2006-05-17,679.487
2006-05-18,677.663
2006-05-19,673.582
2006-05-22,660.576
2006-05-23,672.508
2006-05-24,660.237
2006-05-25,670.869
2006-05-26,682.899
2006-05-29,683.892
2006-05-30,679.506
2006-05-31,687.69
2006-06-01,685.955
2006-06-02,693.357
2006-06-05,690.071
2006-06-06,674.484
2006-06-07,679.736
2006-06-08,657.379
2006-06-09,665.44
2006-06-12,659.335
2006-06-13,645.201
2006-06-14,650.244
2006-06-15,660.855
2006-06-16,656.852
2006-06-19,656.46
2006-06-20,659.124
2006-06-21,668.219
2006-06-22,670.292
2006-06-23,666.276
2006-06-26,666.947
2006-06-27,666.511
2006-06-28,660.892
2006-06-29,672.347
2006-06-30,695.251
2006-07-03,701.09
2006-07-04,704.532
2006-07-05,697.323
2006-07-06,705.446
2006-07-07,709.374
2006-07-10,707.191
2006-07-11,701.443
2006-07-12,698.372
2006-07-13,689.436
2006-07-14,678.405
2006-07-17,667.361
2006-07-18,665.504
2006-07-19,684.179
2006-07-20,691.177
2006-07-21,686.555
2006-07-24,696.582
2006-07-25,699.905
2006-07-26,700.191
2006-07-27,712.094
2006-07-28,719.3
2006-07-31,715.488
2006-08-01,709.654
2006-08-02,722.186
2006-08-03,718.459
2006-08-04,732.429
2006-08-07,722.855
2006-08-08,723.685
2006-08-09,731.242
2006-08-10,718.439
2006-08-11,715.536
2006-08-14,721.192
2006-08-15,728.365
2006-08-16,735.858
2006-08-17,740.568
2006-08-18,737.763
2006-08-21,741.22
2006-08-22,736.618
2006-08-23,731.778
2006-08-24,734.788
2006-08-25,731.44
2006-08-28,738.728
2006-08-29,738.689
2006-08-30,745.019
2006-08-31,741.955
2006-09-01,746.425
2006-09-04,755.219
2006-09-05,746.498
2006-09-06,738.235
2006-09-07,729.303
2006-09-08,727.958
2006-09-11,728.78
2006-09-12,734.858
2006-09-13,737.766
2006-09-14,741.993
2006-09-15,740.127
2006-09-18,742.482
2006-09-19,741.396
2006-09-20,753.249
2006-09-21,756.046
2006-09-22,755.29
2006-09-25,753.487
2006-09-26,757.219
2006-09-27,776.956
2006-09-28,773.801
2006-09-29,774.371
2006-10-02,777.706
2006-10-03,774.205
2006-10-04,780.201
2006-10-05,788.451
2006-10-06,781.549
2006-10-09,780.95
2006-10-10,777.809
2006-10-11,778.896
2006-10-12,784.287
2006-10-13,784.255
2006-10-16,785.111
2006-10-17,777.116
2006-10-18,784.041
2006-10-19,793.301
2006-10-20,798.732
2006-10-23,798.871
2006-10-24,797.308
2006-10-25,804.165
2006-10-26,809.873
2006-10-27,818.54
2006-10-30,816.324
2006-10-31,822.942
2006-11-01,828.368
2006-11-02,824.998
2006-11-03,822.848
2006-11-06,832.012
2006-11-07,841.702
2006-11-08,838.989
2006-11-09,841.578
2006-11-10,841.623
2006-11-13,843.806
2006-11-14,844.482
2006-11-15,850.781
2006-11-16,856.398
2006-11-17,853.568
2006-11-20,856.933
2006-11-21,854.231
2006-11-22,862.469
2006-11-23,864.644
2006-11-24,861.968
2006-11-27,844.374
2006-11-28,841.09
2006-11-29,857.09
2006-11-30,857.575
2006-12-01,851.128
2006-12-04,860.583
2006-12-05,869.004
2006-12-06,868.438
2006-12-07,873.359
2006-12-08,876.911
2006-12-11,878.5
2006-12-12,879.86
2006-12-13,887.228
2006-12-14,886.275
2006-12-15,884.052
2006-12-18,878.839
2006-12-19,878.089
2006-12-20,880.879
2006-12-21,875.828
2006-12-22,869.636
2006-12-25,869.636
2006-12-26,868.28
2006-12-27,875.456
2006-12-28,874.878
2006-12-29,875.587
2007-01-01,875.587
2007-01-02,897.396
2007-01-03,894.642
2007-01-04,887.134
2007-01-05,878.173
2007-01-08,882.122
2007-01-09,882.75
2007-01-10,867.221
2007-01-11,877.571
2007-01-12,885.334
2007-01-15,890.054
2007-01-16,886.678
2007-01-17,883.875
2007-01-18,882.15
2007-01-19,889.807
2007-01-22,888.401
2007-01-23,893.65
2007-01-24,897.04
2007-01-25,897.599
2007-01-26,885.778
2007-01-29,893.126
2007-01-30,897.154
2007-01-31,899.098
2007-02-01,906.951
2007-02-02,907.293
2007-02-05,906.022
2007-02-06,915.802
2007-02-07,932.747
2007-02-08,931.405
2007-02-09,931.428
2007-02-12,922.113
2007-02-13,927.916
2007-02-14,942.184
2007-02-15,942.022
2007-02-16,938.629
2007-02-19,944.173
2007-02-20,942.193
2007-02-21,934.86
2007-02-22,931.299
2007-02-23,933.975
2007-02-26,941.759
2007-02-27,916.32
2007-02-28,901.074
2007-03-01,886.058
2007-03-02,879.958
2007-03-05,861.041
2007-03-06,867.266
2007-03-07,874.66
2007-03-08,894.191
2007-03-09,896.538
2007-03-12,893.895
2007-03-13,885.476
2007-03-14,863.971
2007-03-15,889.614
2007-03-16,896.921
2007-03-19,916.213
2007-03-20,920.445
2007-03-21,923.192
2007-03-22,938.426
2007-03-23,937.093
2007-03-26,931.664
2007-03-27,936.922
2007-03-28,936.613
2007-03-29,942.346
2007-03-30,942.749
2007-04-02,954.076
2007-04-03,970.298
2007-04-04,968.729
2007-04-05,973.674
2007-04-06,973.674
2007-04-09,968.602
2007-04-10,978.113
2007-04-11,977.272
2007-04-12,973.763
2007-04-13,980.647
2007-04-16,987.083
2007-04-17,986.768
2007-04-18,981.31
2007-04-19,979.936
2007-04-20,999.077
2007-04-23,990.183
2007-04-24,967.91
2007-04-25,972.066
2007-04-26,967.844
2007-04-27,959.815
2007-04-30,957.447
2007-05-01,953.869
2007-05-02,957.99
2007-05-03,951.932
2007-05-04,968.74
2007-05-07,975.936
2007-05-08,961.25
2007-05-09,963.241
2007-05-10,957.179
2007-05-11,967.233
2007-05-14,965.917
2007-05-15,979.433
2007-05-16,982.381
2007-05-17,983.502
2007-05-18,987.374
2007-05-21,984.748
2007-05-22,986.369
2007-05-23,999.417
2007-05-24,988.58
2007-05-25,986.235
2007-05-28,991.248
2007-05-29,996.554
2007-05-30,988.632
2007-05-31,1000.0
2007-06-01,1004.434
2007-06-04,1004.01
2007-06-05,1001.457
2007-06-06,971.523
2007-06-07,955.574
2007-06-08,953.487
2007-06-11,958.788
2007-06-12,947.343
2007-06-13,950.003
2007-06-14,966.592
2007-06-15,980.557
2007-06-18,971.961
2007-06-19,965.771
2007-06-20,968.66
2007-06-21,958.0
2007-06-22,952.416
2007-06-25,956.365
2007-06-26,952.352
2007-06-27,948.439
2007-06-28,959.305
2007-06-29,966.999
2007-07-02,973.613
2007-07-03,975.187
2007-07-04,984.638
2007-07-05,978.845
2007-07-06,988.46
2007-07-09,983.847
2007-07-10,981.88
2007-07-11,983.357
2007-07-12,995.227
2007-07-13,1001.162
2007-07-16,1007.681
2007-07-17,1011.036
2007-07-18,1007.486
2007-07-19,1016.789
2007-07-20,999.704
2007-07-23,1006.108
2007-07-24,997.871
2007-07-25,991.578
2007-07-26,967.165
2007-07-27,964.721
2007-07-30,962.505
2007-07-31,980.991
2007-08-01,969.656
2007-08-02,977.492
2007-08-03,974.59
2007-08-06,968.948
2007-08-07,979.637
2007-08-08,1005.117
2007-08-09,988.051
2007-08-10,959.898
2007-08-13,972.024
2007-08-14,959.115
2007-08-15,949.912
2007-08-16,907.961
2007-08-17,928.418
2007-08-20,930.956
2007-08-21,931.078
2007-08-22,941.59
2007-08-23,942.6
2007-08-24,950.014
2007-08-27,949.925
2007-08-28,939.031
2007-08-29,942.411
2007-08-30,949.904
2007-08-31,963.048
2007-09-03,967.808
2007-09-04,969.475
2007-09-05,949.834
2007-09-06,950.08
2007-09-07,935.163
2007-09-10,927.809
2007-09-11,948.318
2007-09-12,956.298
2007-09-13,964.548
2007-09-14,945.174
2007-09-17,930.565
2007-09-18,954.003
2007-09-19,989.087
2007-09-20,993.064
2007-09-21,995.771
2007-09-24,999.196
2007-09-25,986.253
2007-09-26,1001.278
2007-09-27,1007.184
2007-09-28,1013.438
2007-10-01,1017.023
2007-10-02,1021.75
2007-10-03,1020.561
2007-10-04,1013.928
2007-10-05,1028.305
2007-10-08,1017.021
2007-10-09,1022.265
2007-10-10,1031.944
2007-10-11,1064.169
2007-10-12,1074.203
2007-10-15,1071.673
2007-10-16,1074.074
2007-10-17,1087.403
2007-10-18,1095.506
2007-10-19,1091.919
2007-10-22,1072.717
2007-10-23,1087.064
2007-10-24,1074.311
2007-10-25,1088.243
2007-10-26,1109.68
2007-10-29,1117.848
2007-10-30,1119.825
2007-10-31,1131.633
2007-11-01,1122.281
2007-11-02,1132.189
2007-11-05,1132.106
2007-11-06,1143.846
2007-11-07,1146.571
2007-11-08,1146.686
2007-11-09,1125.385
2007-11-12,1120.506
2007-11-13,1133.567
2007-11-14,1145.157
2007-11-15,1133.302
2007-11-16,1137.592
2007-11-19,1122.378
2007-11-20,1142.702
2007-11-21,1119.712
2007-11-22,1117.002
2007-11-23,1119.797
2007-11-26,1121.024
2007-11-27,1123.232
2007-11-28,1137.532
2007-11-29,1145.54
2007-11-30,1146.194
2007-12-03,1144.028
2007-12-04,1153.612
2007-12-05,1149.981
2007-12-06,1135.285
2007-12-07,1144.132
2007-12-10,1152.3
2007-12-11,1155.661
2007-12-12,1151.344
2007-12-13,1118.321
2007-12-14,1108.069
2007-12-17,1086.665
2007-12-18,1088.112
2007-12-19,1074.85
2007-12-20,1068.407
2007-12-21,1083.668
2007-12-24,1086.081
2007-12-25,1086.081
2007-12-26,1093.546
2007-12-27,1092.31
2007-12-28,1092.755
2007-12-31,1086.512
2008-01-01,1086.512
2008-01-02,1083.857
2008-01-03,1069.046
2008-01-04,1053.09
2008-01-07,1059.017
2008-01-08,1068.827
2008-01-09,1061.647
2008-01-10,1065.921
2008-01-11,1058.189
2008-01-14,1067.755
2008-01-15,1036.438
2008-01-16,1014.782
2008-01-17,1015.414
2008-01-18,1010.463
2008-01-21,934.525
2008-01-22,952.128
2008-01-23,907.001
2008-01-24,966.226
2008-01-25,965.427
2008-01-28,963.552
2008-01-29,980.414
2008-01-30,974.419
2008-01-31,980.882
2008-02-01,999.252
2008-02-04,1004.421
2008-02-05,944.471
2008-02-06,963.38
2008-02-07,943.353
2008-02-08,945.518
2008-02-11,935.64
2008-02-12,972.198
2008-02-13,966.421
2008-02-14,972.72
2008-02-15,960.375
2008-02-18,972.609
2008-02-19,975.812
2008-02-20,956.929
2008-02-21,976.636
2008-02-22,965.735
2008-02-25,975.055
2008-02-26,994.274
2008-02-27,1011.832
2008-02-28,1001.519
2008-02-29,995.21
2008-03-03,975.331
2008-03-04,958.97
2008-03-05,983.903
2008-03-06,982.007
2008-03-07,974.517
2008-03-10,972.247
2008-03-11,990.778
2008-03-12,1005.97
2008-03-13,1005.038
2008-03-14,1004.995
2008-03-17,990.622
2008-03-18,1012.774
2008-03-19,992.371
2008-03-20,972.789
2008-03-21,972.789
2008-03-24,971.401
2008-03-25,1018.531
2008-03-26,1026.674
2008-03-27,1041.402
2008-03-28,1032.007
2008-03-31,1023.977
2008-04-01,1036.679
2008-04-02,1042.182
2008-04-03,1036.152
2008-04-04,1054.27
2008-04-07,1058.458
2008-04-08,1042.045
2008-04-09,1040.681
2008-04-10,1036.015
2008-04-11,1020.269
2008-04-14,1010.747
2008-04-15,1020.607
2008-04-16,1048.063
2008-04-17,1035.199
2008-04-18,1047.081
2008-04-21,1046.283
2008-04-22,1041.168
2008-04-23,1043.745
2008-04-24,1026.023
2008-04-25,1034.489
2008-04-28,1037.672
2008-04-29,1017.43
2008-04-30,1023.292
2008-05-01,1015.504
2008-05-02,1032.987
2008-05-05,1041.879
2008-05-06,1039.111
2008-05-07,1030.088
2008-05-08,1035.834
2008-05-09,1028.3
2008-05-12,1042.821
2008-05-13,1046.947
2008-05-14,1055.607
2008-05-15,1054.801
2008-05-16,1053.958
2008-05-19,1060.033
2008-05-20,1048.037
2008-05-21,1048.201
2008-05-22,1049.435
2008-05-23,1033.464
2008-05-26,1038.052
2008-05-27,1022.952
2008-05-28,1019.334
2008-05-29,1017.939
2008-05-30,1022.883
2008-06-02,999.274
2008-06-03,1008.35
2008-06-04,1000.519
2008-06-05,1000.947
2008-06-06,990.048
2008-06-09,982.807
2008-06-10,957.116
2008-06-11,954.07
2008-06-12,962.901
2008-06-13,966.366
2008-06-16,965.208
2008-06-17,971.233
2008-06-18,956.374
2008-06-19,950.447
2008-06-20,941.409
2008-06-23,933.182
2008-06-24,925.042
2008-06-25,939.644
2008-06-26,927.843
2008-06-27,931.128
2008-06-30,931.368
2008-07-01,915.293
2008-07-02,927.961
2008-07-03,929.171
2008-07-04,920.978
2008-07-07,942.659
2008-07-08,926.996
2008-07-09,943.193
2008-07-10,928.479
2008-07-11,908.482
2008-07-14,913.808
2008-07-15,896.898
2008-07-16,900.878
2008-07-17,931.046
2008-07-18,942.657
2008-07-21,933.117
2008-07-22,908.349
2008-07-23,913.726
2008-07-24,891.594
2008-07-25,885.887
2008-07-28,882.654
2008-07-29,890.774
2008-07-30,902.789
2008-07-31,912.631
2008-08-01,893.015
2008-08-04,892.21
2008-08-05,903.269
2008-08-06,899.563
2008-08-07,894.856
2008-08-08,879.33
2008-08-11,892.374
2008-08-12,882.49
2008-08-13,864.725
2008-08-14,861.095
2008-08-15,854.268
2008-08-18,856.845
2008-08-19,835.291
2008-08-20,842.851
2008-08-21,842.381
2008-08-22,855.198
2008-08-25,843.83
2008-08-26,844.057
2008-08-27,852.776
2008-08-28,864.251
2008-08-29,867.012
2008-09-01,859.013
2008-09-02,868.812
2008-09-03,858.292
2008-09-04,831.005
2008-09-05,800.012
2008-09-08,820.428
2008-09-09,800.917
2008-09-10,787.524
2008-09-11,779.512
2008-09-12,812.531
2008-09-15,786.528
2008-09-16,782.217
2008-09-17,777.519
2008-09-18,786.107
2008-09-19,838.568
2008-09-22,837.088
2008-09-23,828.794
2008-09-24,813.276
2008-09-25,835.974
2008-09-26,826.356
2008-09-29,788.386
2008-09-30,767.53
2008-10-01,776.052
2008-10-02,753.241
2008-10-03,767.303
2008-10-06,704.569
2008-10-07,717.553
2008-10-08,683.564
2008-10-09,658.729
2008-10-10,598.973
2008-10-13,667.511
2008-10-14,687.214
2008-10-15,652.89
2008-10-16,622.715
2008-10-17,651.426
2008-10-20,664.419
2008-10-21,649.154
2008-10-22,590.128
2008-10-23,582.636
2008-10-24,555.811
2008-10-27,520.186
2008-10-28,521.938
2008-10-29,577.7
2008-10-30,584.482
2008-10-31,591.593
2008-11-03,606.221
2008-11-04,647.956
2008-11-05,651.742
2008-11-06,600.759
2008-11-07,615.382
2008-11-10,621.334
2008-11-11,596.69
2008-11-12,589.288
2008-11-13,594.315
2008-11-14,610.435
2008-11-17,592.674
2008-11-18,598.004
2008-11-19,586.941
2008-11-20,570.476
2008-11-21,562.907
2008-11-24,621.651
2008-11-25,631.689
2008-11-26,624.504
2008-11-27,629.627
2008-11-28,625.051
2008-12-01,600.263
2008-12-02,621.905
2008-12-03,625.358
2008-12-04,626.981
2008-12-05,600.578
2008-12-08,643.907
2008-12-09,640.901
2008-12-10,650.781
2008-12-11,665.861
2008-12-12,663.325
2008-12-15,681.986
2008-12-16,694.463
2008-12-17,728.033
2008-12-18,739.867
2008-12-19,710.027
2008-12-22,697.306
2008-12-23,695.75
2008-12-24,697.971
2008-12-25,697.971
2008-12-26,701.339
2008-12-29,708.375
2008-12-30,715.654
2008-12-31,703.309
2009-01-01,703.309
2009-01-02,726.039
2009-01-05,720.389
2009-01-06,710.116
2009-01-07,713.316
2009-01-08,711.081
2009-01-09,692.794
2009-01-12,676.095
2009-01-13,662.035
2009-01-14,641.121
2009-01-15,632.057
2009-01-16,645.176
2009-01-19,639.612
2009-01-20,623.864
2009-01-21,617.899
2009-01-22,615.998
2009-01-23,611.596
2009-01-26,634.36
2009-01-27,628.021
2009-01-28,641.061
2009-01-29,617.915
2009-01-30,604.421
2009-02-02,594.696
2009-02-03,612.144
2009-02-04,615.991
2009-02-05,611.976
2009-02-06,622.108
2009-02-09,634.766
2009-02-10,621.544
2009-02-11,613.086
2009-02-12,598.66
2009-02-13,614.109
2009-02-16,601.091
2009-02-17,583.908
2009-02-18,578.092
2009-02-19,588.05
2009-02-20,572.351
2009-02-23,577.095
2009-02-24,576.831
2009-02-25,574.068
2009-02-26,596.843
2009-02-27,586.949
2009-03-02,564.519
2009-03-03,561.962
2009-03-04,568.339
2009-03-05,548.807
2009-03-06,549.028
2009-03-09,536.252
2009-03-10,556.52
2009-03-11,556.224
2009-03-12,566.899
2009-03-13,577.653
2009-03-16,597.382
2009-03-17,598.631
2009-03-18,605.666
2009-03-19,632.52
2009-03-20,624.683
2009-03-23,637.452
2009-03-24,636.153
2009-03-25,642.839
2009-03-26,642.794
2009-03-27,622.048
2009-03-30,599.373
2009-03-31,617.328
2009-04-01,621.77
2009-04-02,648.652
2009-04-03,643.515
2009-04-06,643.418
2009-04-07,639.134
2009-04-08,637.796
2009-04-09,642.632
2009-04-10,642.632
2009-04-13,648.082
2009-04-14,648.009
2009-04-15,641.231
2009-04-16,650.139
2009-04-17,652.819
2009-04-20,628.645
2009-04-21,624.991
2009-04-22,637.886
2009-04-23,639.315
2009-04-24,652.143
2009-04-27,638.207
2009-04-28,630.038
2009-04-29,647.792
2009-04-30,648.387
2009-05-01,648.485
2009-05-04,665.871
2009-05-05,667.59
2009-05-06,673.64
2009-05-07,680.602
2009-05-08,687.299
2009-05-11,688.966
2009-05-12,697.829
2009-05-13,684.103
2009-05-14,681.409
2009-05-15,680.855
2009-05-18,683.277
2009-05-19,697.289
2009-05-20,711.199
2009-05-21,703.584
2009-05-22,717.728
2009-05-25,721.164
2009-05-26,723.339
2009-05-27,725.189
2009-05-28,724.137
2009-05-29,734.1
2009-06-01,741.457
2009-06-02,751.148
2009-06-03,737.434
2009-06-04,736.906
2009-06-05,728.695
2009-06-08,714.801
2009-06-09,729.334
2009-06-10,734.102
2009-06-11,742.305
2009-06-12,737.583
2009-06-15,719.249
2009-06-16,721.757
2009-06-17,712.243
2009-06-18,723.81
2009-06-19,727.4
2009-06-22,713.697
2009-06-23,725.455
2009-06-24,742.23
2009-06-25,742.207
2009-06-26,751.515
2009-06-29,755.704
2009-06-30,750.535
2009-07-01,766.886
2009-07-02,745.707
2009-07-03,744.183
2009-07-06,733.93
2009-07-07,735.041
2009-07-08,722.281
2009-07-09,732.153
2009-07-10,721.914
2009-07-13,735.271
2009-07-14,735.558
2009-07-15,755.767
2009-07-16,762.76
2009-07-17,767.84
2009-07-20,777.101
2009-07-21,778.983
2009-07-22,780.967
2009-07-23,798.751
2009-07-24,799.031
2009-07-27,805.454
2009-07-28,807.124
2009-07-29,800.452
2009-07-30,816.388
2009-07-31,812.714
2009-08-03,831.281
2009-08-04,828.784
2009-08-05,814.906
2009-08-06,812.309
2009-08-07,817.245
2009-08-10,813.222
2009-08-11,808.523
2009-08-12,814.562
2009-08-13,825.372
2009-08-14,808.96
2009-08-17,779.262
2009-08-18,788.286
2009-08-19,793.549
2009-08-20,808.868
2009-08-21,827.944
2009-08-24,834.596
2009-08-25,839.756
2009-08-26,831.727
2009-08-27,828.257
2009-08-28,841.351
2009-08-31,835.426
2009-09-01,822.59
2009-09-02,811.724
2009-09-03,811.345
2009-09-04,817.432
2009-09-07,838.735
2009-09-08,852.759
2009-09-09,866.597
2009-09-10,862.055
2009-09-11,873.389
2009-09-14,879.153
2009-09-15,885.991
2009-09-16,903.061
2009-09-17,905.844
2009-09-18,899.235
2009-09-21,897.427
2009-09-22,911.156
2009-09-23,910.664
2009-09-24,896.282
2009-09-25,891.865
2009-09-28,906.861
2009-09-29,898.357
2009-09-30,897.37
2009-10-01,881.599
2009-10-02,875.107
2009-10-05,896.894
2009-10-06,917.301
2009-10-07,903.029
2009-10-08,916.044
2009-10-09,911.723
2009-10-12,909.595
2009-10-13,901.657
2009-10-14,921.071
2009-10-15,920.31
2009-10-16,903.796
2009-10-19,917.378
2009-10-20,912.142
2009-10-21,917.883
2009-10-22,919.901
2009-10-23,914.806
2009-10-26,900.669
2009-10-27,894.549
2009-10-28,885.953
2009-10-29,902.094
2009-10-30,884.811
2009-11-02,892.307
2009-11-03,872.524
2009-11-04,890.418
2009-11-05,907.374
2009-11-06,905.494
2009-11-09,931.996
2009-11-10,928.551
2009-11-11,929.771
2009-11-12,928.385
2009-11-13,930.587
2009-11-16,941.881
2009-11-17,933.69
2009-11-18,949.904
2009-11-19,929.734
2009-11-20,919.404
2009-11-23,939.602
2009-11-24,936.144
2009-11-25,947.996
2009-11-26,926.13
2009-11-27,932.679
2009-11-30,926.042
2009-12-01,948.786
2009-12-02,950.459
2009-12-03,950.891
2009-12-04,944.145
2009-12-07,938.311
2009-12-08,920.533
2009-12-09,907.221
2009-12-10,913.22
2009-12-11,913.809
2009-12-14,918.404
2009-12-15,915.944
2009-12-16,919.719
2009-12-17,893.656
2009-12-18,887.976
2009-12-21,902.476
2009-12-22,902.636
2009-12-23,913.116
2009-12-24,914.677
2009-12-25,914.677
2009-12-28,919.315
2009-12-29,921.549
2009-12-30,908.679
2009-12-31,911.634
2010-01-01,911.634
2010-01-04,933.075
2010-01-05,933.385
2010-01-06,928.628
2010-01-07,917.57
2010-01-08,910.82
2010-01-11,908.559
2010-01-12,904.126
2010-01-13,907.261
2010-01-14,906.457
2010-01-15,893.484
2010-01-18,896.461
2010-01-19,900.369
2010-01-20,869.924
2010-01-21,856.963
2010-01-22,855.949
2010-01-25,850.71
2010-01-26,852.976
2010-01-27,840.87
2010-01-28,819.554
2010-01-29,819.701
2010-02-01,821.669
2010-02-02,831.955
2010-02-03,820.225
2010-02-04,777.293
2010-02-05,760.656
2010-02-08,769.271
2010-02-09,770.87
2010-02-10,779.198
2010-02-11,763.044
2010-02-12,761.894
2010-02-15,765.892
2010-02-16,777.73
2010-02-17,784.161
2010-02-18,789.45
2010-02-19,789.242
2010-02-22,787.825
2010-02-23,773.262
2010-02-24,776.252
2010-02-25,764.354
2010-02-26,784.455
2010-03-01,783.812
2010-03-02,793.661
2010-03-03,806.642
2010-03-04,804.255
2010-03-05,818.773
2010-03-08,823.039
2010-03-09,814.256
2010-03-10,825.703
2010-03-11,821.513
2010-03-12,828.178
2010-03-15,813.69
2010-03-16,826.568
2010-03-17,833.58
2010-03-18,821.85
2010-03-19,814.498
2010-03-22,807.478
2010-03-23,814.338
2010-03-24,798.506
2010-03-25,812.129
2010-03-26,813.329
2010-03-29,819.291
2010-03-30,808.849
2010-03-31,807.865
2010-04-01,817.574
2010-04-02,817.574
2010-04-05,815.702
2010-04-06,813.08
2010-04-07,807.301
2010-04-08,801.476
2010-04-09,823.859
2010-04-12,836.896
2010-04-13,833.45
2010-04-14,841.395
2010-04-15,836.31
2010-04-16,815.154
2010-04-19,809.268
2010-04-20,812.25
2010-04-21,795.008
2010-04-22,776.405
2010-04-23,790.147
2010-04-26,784.882
2010-04-27,758.946
2010-04-28,736.827
2010-04-29,754.419
2010-04-30,762.294
2010-05-03,758.37
2010-05-04,719.164
2010-05-05,696.944
2010-05-06,674.336
2010-05-07,652.88
2010-05-10,731.405
2010-05-11,706.298
2010-05-12,710.984
2010-05-13,693.971
2010-05-14,649.617
2010-05-17,647.616
2010-05-18,668.578
2010-05-19,653.925
2010-05-20,648.517
2010-05-21,665.584
2010-05-24,650.048
2010-05-25,628.373
2010-05-26,628.92
2010-05-27,654.384
2010-05-28,664.152
2010-05-31,659.166
2010-06-01,660.563
2010-06-02,657.859
2010-06-03,659.105
2010-06-04,635.749
2010-06-07,620.935
2010-06-08,612.743
2010-06-09,638.056
2010-06-10,653.265
2010-06-11,670.148
2010-06-14,680.808
2010-06-15,691.161
2010-06-16,689.119
2010-06-17,690.642
2010-06-18,700.766
2010-06-21,706.193
2010-06-22,701.765
2010-06-23,695.078
2010-06-24,682.799
2010-06-25,675.515
2010-06-28,684.135
2010-06-29,649.086
2010-06-30,651.053
2010-07-01,656.086
2010-07-02,673.722
2010-07-05,689.449
2010-07-06,714.941
2010-07-07,721.727
2010-07-08,727.23
2010-07-09,726.112
2010-07-12,718.293
2010-07-13,736.533
2010-07-14,741.841
2010-07-15,752.919
2010-07-16,747.943
2010-07-19,741.942
2010-07-20,742.874
2010-07-21,742.412
2010-07-22,764.664
2010-07-23,766.391
2010-07-26,780.207
2010-07-27,781.252
2010-07-28,781.399
2010-07-29,781.082
2010-07-30,767.586
2010-08-02,793.029
2010-08-03,801.108
2010-08-04,793.199
2010-08-05,793.31
2010-08-06,788.676
2010-08-09,797.362
2010-08-10,779.234
2010-08-11,748.162
2010-08-12,741.675
2010-08-13,736.269
2010-08-16,748.031
2010-08-17,761.965
2010-08-18,764.599
2010-08-19,754.706
2010-08-20,734.249
2010-08-23,739.089
2010-08-24,732.137
2010-08-25,723.612
2010-08-26,735.438
2010-08-27,744.818
2010-08-30,743.199
