Date,EUROPE SMALL GROWTH Small Cap
2005-11-10,546.229
2005-11-11,546.184
2005-11-14,547.773
2005-11-15,544.771
2005-11-16,539.825
2005-11-17,545.208
2005-11-18,545.994
2005-11-21,548.966
2005-11-22,548.541
2005-11-23,554.227
2005-11-24,552.684
2005-11-25,552.756
2005-11-28,553.892
2005-11-29,553.328
2005-11-30,555.902
2005-12-01,558.338
2005-12-02,562.684
2005-12-05,564.816
2005-12-06,567.22
2005-12-07,566.249
2005-12-08,570.124
2005-12-09,572.674
2005-12-12,578.512
2005-12-13,578.224
2005-12-14,581.11
2005-12-15,577.635
2005-12-16,582.588
2005-12-19,581.687
2005-12-20,578.578
2005-12-21,576.05
2005-12-22,579.896
2005-12-23,581.889
2005-12-26,581.889
2005-12-27,583.136
2005-12-28,584.892
2005-12-29,585.478
2005-12-30,582.542
2006-01-02,584.832
2006-01-03,600.668
2006-01-04,612.65
2006-01-05,611.593
2006-01-06,617.263
2006-01-09,615.01
2006-01-10,610.634
2006-01-11,615.373
2006-01-12,616.723
2006-01-13,618.266
2006-01-16,622.447
2006-01-17,616.451
2006-01-18,613.976
2006-01-19,620.643
2006-01-20,620.536
2006-01-23,626.834
2006-01-24,628.588
2006-01-25,634.293
2006-01-26,636.548
2006-01-27,639.131
2006-01-30,635.146
2006-01-31,638.054
2006-02-01,644.404
2006-02-02,641.958
2006-02-03,635.501
2006-02-06,636.665
2006-02-07,632.854
2006-02-08,631.52
2006-02-09,639.496
2006-02-10,637.548
2006-02-13,636.383
2006-02-14,632.051
2006-02-15,636.79
2006-02-16,638.237
2006-02-17,644.953
2006-02-20,648.858
2006-02-21,648.877
2006-02-22,649.185
2006-02-23,653.258
2006-02-24,653.226
2006-02-27,655.158
2006-02-28,652.721
2006-03-01,658.552
2006-03-02,659.034
2006-03-03,661.081
2006-03-06,664.976
2006-03-07,652.22
2006-03-08,645.702
2006-03-09,651.008
2006-03-10,650.899
2006-03-13,659.642
2006-03-14,667.083
2006-03-15,671.39
2006-03-16,680.46
2006-03-17,684.278
2006-03-20,686.472
2006-03-21,681.457
2006-03-22,683.509
2006-03-23,679.034
2006-03-24,684.823
2006-03-27,684.345
2006-03-28,686.043
2006-03-29,681.757
2006-03-30,692.147
2006-03-31,689.277
2006-04-03,695.312
2006-04-04,703.351
2006-04-05,706.573
2006-04-06,709.416
2006-04-07,701.138
2006-04-10,701.307
2006-04-11,697.035
2006-04-12,692.739
2006-04-13,695.22
2006-04-14,695.22
2006-04-17,705.679
2006-04-18,708.496
2006-04-19,719.17
2006-04-20,720.737
2006-04-21,729.483
2006-04-24,733.139
2006-04-25,735.723
2006-04-26,740.284
2006-04-27,738.954
2006-04-28,740.981
2006-05-01,744.036
2006-05-02,752.643
2006-05-03,752.557
2006-05-04,762.57
2006-05-05,773.421
2006-05-08,775.971
2006-05-09,779.479
2006-05-10,780.8
2006-05-11,785.065
2006-05-12,772.101
2006-05-15,745.6
2006-05-16,743.11
2006-05-17,723.384
2006-05-18,706.311
2006-05-19,702.715
2006-05-22,672.16
2006-05-23,700.149
2006-05-24,684.814
2006-05-25,692.016
2006-05-26,710.235
2006-05-29,717.121
2006-05-30,708.295
2006-05-31,712.097
2006-06-01,712.456
2006-06-02,726.526
2006-06-05,723.351
2006-06-06,697.401
2006-06-07,691.412
2006-06-08,659.655
2006-06-09,671.682
2006-06-12,661.92
2006-06-13,637.565
2006-06-14,641.64
2006-06-15,667.788
2006-06-16,665.465
2006-06-19,665.122
2006-06-20,665.851
2006-06-21,668.072
2006-06-22,669.959
2006-06-23,670.211
2006-06-26,671.722
2006-06-27,674.142
2006-06-28,669.033
2006-06-29,676.418
2006-06-30,701.285
2006-07-03,708.656
2006-07-04,710.873
2006-07-05,698.116
2006-07-06,703.877
2006-07-07,705.228
2006-07-10,699.954
2006-07-11,695.218
2006-07-12,695.2
2006-07-13,684.183
2006-07-14,673.14
2006-07-17,656.294
2006-07-18,649.598
2006-07-19,665.98
2006-07-20,673.112
2006-07-21,667.796
2006-07-24,671.872
2006-07-25,675.711
2006-07-26,677.553
2006-07-27,690.216
2006-07-28,691.669
2006-07-31,693.588
2006-08-01,691.944
2006-08-02,702.327
2006-08-03,696.164
2006-08-04,707.316
2006-08-07,700.753
2006-08-08,699.774
2006-08-09,702.629
2006-08-10,690.128
2006-08-11,691.268
2006-08-14,692.869
2006-08-15,698.518
2006-08-16,709.179
2006-08-17,711.847
2006-08-18,709.484
2006-08-21,715.7
2006-08-22,711.105
2006-08-23,709.432
2006-08-24,709.349
2006-08-25,707.906
2006-08-28,711.956
2006-08-29,712.043
2006-08-30,720.654
2006-08-31,719.897
2006-09-01,727.088
2006-09-04,733.93
2006-09-05,729.82
2006-09-06,723.606
2006-09-07,712.433
2006-09-08,711.831
2006-09-11,704.258
2006-09-12,710.388
2006-09-13,714.223
2006-09-14,721.663
2006-09-15,718.324
2006-09-18,721.08
2006-09-19,722.501
2006-09-20,725.525
2006-09-21,729.223
2006-09-22,727.673
2006-09-25,722.965
2006-09-26,726.802
2006-09-27,732.698
2006-09-28,733.249
2006-09-29,733.835
2006-10-02,736.806
2006-10-03,731.461
2006-10-04,732.448
2006-10-05,739.728
2006-10-06,733.631
2006-10-09,736.14
2006-10-10,737.826
2006-10-11,737.988
2006-10-12,741.947
2006-10-13,742.899
2006-10-16,746.386
2006-10-17,740.177
2006-10-18,745.887
2006-10-19,752.673
2006-10-20,756.098
2006-10-23,754.464
2006-10-24,755.592
2006-10-25,762.42
2006-10-26,768.096
2006-10-27,767.901
2006-10-30,764.53
2006-10-31,770.526
2006-11-01,774.855
2006-11-02,772.08
2006-11-03,770.079
2006-11-06,777.409
2006-11-07,787.175
2006-11-08,785.006
2006-11-09,790.002
2006-11-10,795.466
2006-11-13,795.421
2006-11-14,796.308
2006-11-15,800.848
2006-11-16,802.758
2006-11-17,795.952
2006-11-20,796.535
2006-11-21,800.788
2006-11-22,808.535
2006-11-23,807.982
2006-11-24,811.827
2006-11-27,802.536
2006-11-28,798.389
2006-11-29,812.318
2006-11-30,819.171
2006-12-01,824.531
2006-12-04,827.492
2006-12-05,831.366
2006-12-06,834.434
2006-12-07,836.404
2006-12-08,840.563
2006-12-11,839.681
2006-12-12,843.589
2006-12-13,847.034
2006-12-14,847.721
2006-12-15,847.663
2006-12-18,846.827
2006-12-19,848.887
2006-12-20,855.547
2006-12-21,855.832
2006-12-22,855.26
2006-12-25,855.26
2006-12-26,853.772
2006-12-27,857.944
2006-12-28,860.993
2006-12-29,865.274
2007-01-01,865.274
2007-01-02,880.904
2007-01-03,874.02
2007-01-04,858.364
2007-01-05,850.332
2007-01-08,853.675
2007-01-09,856.857
2007-01-10,849.034
2007-01-11,855.839
2007-01-12,859.575
2007-01-15,869.562
2007-01-16,866.338
2007-01-17,868.273
2007-01-18,869.348
2007-01-19,872.51
2007-01-22,875.439
2007-01-23,877.816
2007-01-24,880.17
2007-01-25,880.959
2007-01-26,872.327
2007-01-29,875.741
2007-01-30,878.914
2007-01-31,881.523
2007-02-01,894.388
2007-02-02,896.739
2007-02-05,897.697
2007-02-06,904.139
2007-02-07,914.301
2007-02-08,909.24
2007-02-09,912.681
2007-02-12,906.073
2007-02-13,909.918
2007-02-14,925.431
2007-02-15,925.911
2007-02-16,923.321
2007-02-19,929.004
2007-02-20,927.467
2007-02-21,922.608
2007-02-22,924.637
2007-02-23,927.866
2007-02-26,932.47
2007-02-27,897.806
2007-02-28,887.973
2007-03-01,875.975
2007-03-02,877.627
2007-03-05,853.982
2007-03-06,866.995
2007-03-07,878.818
2007-03-08,894.755
2007-03-09,893.916
2007-03-12,898.474
2007-03-13,891.745
2007-03-14,871.103
2007-03-15,889.357
2007-03-16,895.508
2007-03-19,907.816
2007-03-20,910.42
2007-03-21,919.634
2007-03-22,932.76
2007-03-23,931.548
2007-03-26,930.934
2007-03-27,930.018
2007-03-28,928.44
2007-03-29,934.641
2007-03-30,936.111
2007-04-02,944.517
2007-04-03,953.601
2007-04-04,956.158
2007-04-05,960.892
2007-04-06,960.892
2007-04-09,955.524
2007-04-10,968.149
2007-04-11,966.567
2007-04-12,964.544
2007-04-13,970.317
2007-04-16,981.927
2007-04-17,982.494
2007-04-18,979.241
2007-04-19,973.681
2007-04-20,983.551
2007-04-23,983.678
2007-04-24,977.251
2007-04-25,987.311
2007-04-26,986.114
2007-04-27,987.493
2007-04-30,988.227
2007-05-01,984.972
2007-05-02,989.555
2007-05-03,984.582
2007-05-04,994.744
2007-05-07,998.98
2007-05-08,984.807
2007-05-09,984.828
2007-05-10,979.583
2007-05-11,978.928
2007-05-14,980.177
2007-05-15,986.268
2007-05-16,984.966
2007-05-17,981.684
2007-05-18,987.881
2007-05-21,987.377
2007-05-22,991.828
2007-05-23,1000.862
2007-05-24,993.136
2007-05-25,992.043
2007-05-28,994.356
2007-05-29,997.52
2007-05-30,987.103
2007-05-31,1000.0
2007-06-01,1003.507
2007-06-04,1004.467
2007-06-05,1005.379
2007-06-06,984.158
2007-06-07,966.004
2007-06-08,957.697
2007-06-11,966.266
2007-06-12,959.122
2007-06-13,959.218
2007-06-14,973.383
2007-06-15,985.95
2007-06-18,988.631
2007-06-19,986.231
2007-06-20,992.081
2007-06-21,979.92
2007-06-22,981.317
2007-06-25,977.887
2007-06-26,973.965
2007-06-27,968.307
2007-06-28,982.503
2007-06-29,991.437
2007-07-02,1003.857
2007-07-03,1012.773
2007-07-04,1019.594
2007-07-05,1014.72
2007-07-06,1021.509
2007-07-09,1023.225
2007-07-10,1022.284
2007-07-11,1022.385
2007-07-12,1033.752
2007-07-13,1037.462
2007-07-16,1035.708
2007-07-17,1031.538
2007-07-18,1027.792
2007-07-19,1038.098
2007-07-20,1033.348
2007-07-23,1032.672
2007-07-24,1019.469
2007-07-25,998.125
2007-07-26,973.166
2007-07-27,957.301
2007-07-30,964.273
2007-07-31,984.934
2007-08-01,970.84
2007-08-02,975.819
2007-08-03,973.93
2007-08-06,956.242
2007-08-07,962.126
2007-08-08,985.152
2007-08-09,963.699
2007-08-10,935.151
2007-08-13,943.499
2007-08-14,933.495
2007-08-15,916.882
2007-08-16,870.597
2007-08-17,886.28
2007-08-20,892.107
2007-08-21,889.813
2007-08-22,913.639
2007-08-23,922.586
2007-08-24,930.068
2007-08-27,933.326
2007-08-28,919.728
2007-08-29,923.746
2007-08-30,933.138
2007-08-31,947.546
2007-09-03,952.727
2007-09-04,959.073
2007-09-05,948.967
2007-09-06,952.979
2007-09-07,942.498
2007-09-10,930.896
2007-09-11,949.07
2007-09-12,952.026
2007-09-13,948.785
2007-09-14,933.111
2007-09-17,915.357
2007-09-18,922.136
2007-09-19,950.425
2007-09-20,951.693
2007-09-21,959.807
2007-09-24,960.708
2007-09-25,949.088
2007-09-26,954.003
2007-09-27,962.364
2007-09-28,970.204
2007-10-01,977.426
2007-10-02,980.809
2007-10-03,985.144
2007-10-04,986.54
2007-10-05,994.785
2007-10-08,991.285
2007-10-09,995.797
2007-10-10,1005.143
2007-10-11,1018.632
2007-10-12,1013.044
2007-10-15,1014.475
2007-10-16,1001.799
2007-10-17,1016.117
2007-10-18,1011.854
2007-10-19,1003.237
2007-10-22,977.061
2007-10-23,999.111
2007-10-24,993.319
2007-10-25,1009.259
2007-10-26,1013.937
2007-10-29,1021.53
2007-10-30,1017.539
2007-10-31,1035.42
2007-11-01,1025.349
2007-11-02,1024.319
2007-11-05,1014.292
2007-11-06,1027.99
2007-11-07,1026.23
2007-11-08,1021.021
2007-11-09,1001.87
2007-11-12,983.961
2007-11-13,980.377
2007-11-14,993.822
2007-11-15,972.154
2007-11-16,961.412
2007-11-19,931.11
2007-11-20,939.487
2007-11-21,912.235
2007-11-22,915.411
2007-11-23,927.778
2007-11-26,933.904
2007-11-27,928.398
2007-11-28,945.113
2007-11-29,950.818
2007-11-30,957.529
2007-12-03,952.417
2007-12-04,938.211
2007-12-05,945.512
2007-12-06,942.389
2007-12-07,952.083
2007-12-10,959.527
2007-12-11,960.604
2007-12-12,961.537
2007-12-13,936.123
2007-12-14,928.052
2007-12-17,903.073
2007-12-18,905.498
2007-12-19,900.124
2007-12-20,899.27
2007-12-21,908.646
2007-12-24,910.463
2007-12-25,910.463
2007-12-26,915.978
2007-12-27,923.514
2007-12-28,935.032
2007-12-31,933.23
2008-01-01,933.23
2008-01-02,933.559
2008-01-03,924.834
2008-01-04,909.121
2008-01-07,889.788
2008-01-08,894.867
2008-01-09,869.931
2008-01-10,854.592
2008-01-11,851.221
2008-01-14,863.446
2008-01-15,839.306
2008-01-16,809.589
2008-01-17,811.582
2008-01-18,801.46
2008-01-21,751.222
2008-01-22,774.271
2008-01-23,759.442
2008-01-24,797.784
2008-01-25,809.513
2008-01-28,805.258
2008-01-29,823.258
2008-01-30,821.5
2008-01-31,819.266
2008-02-01,840.255
2008-02-04,851.88
2008-02-05,820.564
2008-02-06,818.835
2008-02-07,797.11
2008-02-08,800.237
2008-02-11,795.115
2008-02-12,824.731
2008-02-13,828.026
2008-02-14,839.995
2008-02-15,831.379
2008-02-18,840.549
2008-02-19,851.214
2008-02-20,839.909
2008-02-21,856.317
2008-02-22,852.699
2008-02-25,864.485
2008-02-26,875.405
2008-02-27,887.366
2008-02-28,874.825
2008-02-29,866.168
2008-03-03,853.847
2008-03-04,847.811
2008-03-05,862.485
2008-03-06,861.582
2008-03-07,847.101
2008-03-10,833.648
2008-03-11,841.356
2008-03-12,861.511
2008-03-13,851.088
2008-03-14,848.309
2008-03-17,824.037
2008-03-18,838.51
2008-03-19,822.065
2008-03-20,806.173
2008-03-21,806.173
2008-03-24,805.1
2008-03-25,838.123
2008-03-26,846.76
2008-03-27,866.903
2008-03-28,863.653
2008-03-31,872.464
2008-04-01,879.674
2008-04-02,883.016
2008-04-03,878.427
2008-04-04,888.362
2008-04-07,894.096
2008-04-08,879.711
2008-04-09,881.155
2008-04-10,876.547
2008-04-11,870.01
2008-04-14,863.926
2008-04-15,868.518
2008-04-16,890.14
2008-04-17,887.724
2008-04-18,893.715
2008-04-21,895.663
2008-04-22,900.325
2008-04-23,898.98
2008-04-24,884.428
2008-04-25,892.514
2008-04-28,899.509
2008-04-29,889.735
2008-04-30,897.138
2008-05-01,891.064
2008-05-02,901.657
2008-05-05,904.988
2008-05-06,909.594
2008-05-07,908.973
2008-05-08,914.324
2008-05-09,905.794
2008-05-12,916.184
2008-05-13,911.97
2008-05-14,915.207
2008-05-15,919.927
2008-05-16,932.255
2008-05-19,941.967
2008-05-20,931.392
2008-05-21,937.776
2008-05-22,937.036
2008-05-23,928.835
2008-05-26,925.278
2008-05-27,915.697
2008-05-28,916.966
2008-05-29,916.298
2008-05-30,919.103
2008-06-02,913.755
2008-06-03,919.939
2008-06-04,910.811
2008-06-05,917.049
2008-06-06,918.171
2008-06-09,910.195
2008-06-10,887.281
2008-06-11,881.242
2008-06-12,879.168
2008-06-13,879.045
2008-06-16,886.421
2008-06-17,897.233
2008-06-18,883.938
2008-06-19,878.599
2008-06-20,875.748
2008-06-23,864.08
2008-06-24,859.642
2008-06-25,869.139
2008-06-26,861.833
2008-06-27,861.7
2008-06-30,863.175
2008-07-01,844.574
2008-07-02,836.813
2008-07-03,821.771
2008-07-04,814.824
2008-07-07,823.508
2008-07-08,808.623
2008-07-09,821.766
2008-07-10,810.983
2008-07-11,801.489
2008-07-14,802.702
2008-07-15,789.604
2008-07-16,787.474
2008-07-17,812.302
2008-07-18,815.129
2008-07-21,826.323
2008-07-22,823.645
2008-07-23,831.423
2008-07-24,812.813
2008-07-25,806.441
2008-07-28,803.762
2008-07-29,798.162
2008-07-30,811.66
2008-07-31,814.106
2008-08-01,806.538
2008-08-04,798.857
2008-08-05,798.337
2008-08-06,805.523
2008-08-07,803.107
2008-08-08,789.258
2008-08-11,793.982
2008-08-12,783.386
2008-08-13,767.026
2008-08-14,773.874
2008-08-15,770.481
2008-08-18,771.258
2008-08-19,756.754
2008-08-20,760.419
2008-08-21,770.776
2008-08-22,776.891
2008-08-25,772.565
2008-08-26,765.485
2008-08-27,770.578
2008-08-28,777.191
2008-08-29,785.066
2008-09-01,772.839
2008-09-02,771.835
2008-09-03,755.526
2008-09-04,737.077
2008-09-05,715.238
2008-09-08,726.645
2008-09-09,707.767
2008-09-10,693.55
2008-09-11,683.625
2008-09-12,704.641
2008-09-15,686.265
2008-09-16,661.607
2008-09-17,658.2
2008-09-18,661.458
2008-09-19,702.993
2008-09-22,705.609
2008-09-23,694.61
2008-09-24,686.675
2008-09-25,687.128
2008-09-26,670.384
2008-09-29,625.67
2008-09-30,618.573
2008-10-01,613.639
2008-10-02,597.763
2008-10-03,596.647
2008-10-06,539.342
2008-10-07,535.116
2008-10-08,503.61
2008-10-09,506.685
2008-10-10,473.535
2008-10-13,515.269
2008-10-14,531.156
2008-10-15,498.43
2008-10-16,467.077
2008-10-17,473.243
2008-10-20,478.92
2008-10-21,477.68
2008-10-22,448.884
2008-10-23,436.128
2008-10-24,408.381
2008-10-27,383.956
2008-10-28,388.807
2008-10-29,424.107
2008-10-30,437.685
2008-10-31,442.983
2008-11-03,453.688
2008-11-04,484.628
2008-11-05,480.317
2008-11-06,446.675
2008-11-07,450.055
2008-11-10,458.7
2008-11-11,434.386
2008-11-12,416.616
2008-11-13,411.013
2008-11-14,414.448
2008-11-17,406.917
2008-11-18,401.915
2008-11-19,387.718
2008-11-20,368.23
2008-11-21,364.164
2008-11-24,392.16
2008-11-25,399.231
2008-11-26,396.997
2008-11-27,408.319
2008-11-28,405.174
2008-12-01,383.2
2008-12-02,389.515
2008-12-03,386.696
2008-12-04,385.975
2008-12-05,372.901
2008-12-08,394.737
2008-12-09,397.825
2008-12-10,405.084
2008-12-11,411.339
2008-12-12,406.042
2008-12-15,416.325
2008-12-16,418.689
2008-12-17,430.065
2008-12-18,434.417
2008-12-19,414.734
2008-12-22,410.096
2008-12-23,412.658
2008-12-24,414.937
2008-12-25,414.937
2008-12-26,415.957
2008-12-29,422.796
2008-12-30,425.63
2008-12-31,419.801
2009-01-01,419.801
2009-01-02,435.133
2009-01-05,437.936
2009-01-06,440.941
2009-01-07,446.284
2009-01-08,445.635
2009-01-09,440.041
2009-01-12,429.217
2009-01-13,416.94
2009-01-14,404.953
2009-01-15,400.808
2009-01-16,411.733
2009-01-19,402.607
2009-01-20,387.45
2009-01-21,384.314
2009-01-22,385.661
2009-01-23,377.374
2009-01-26,394.005
2009-01-27,398.017
2009-01-28,411.24
2009-01-29,402.086
2009-01-30,399.401
2009-02-02,388.09
2009-02-03,396.958
2009-02-04,404.762
2009-02-05,406.209
2009-02-06,415.573
2009-02-09,428.067
2009-02-10,418.921
2009-02-11,411.958
2009-02-12,405.249
2009-02-13,413.402
2009-02-16,406.556
2009-02-17,391.896
2009-02-18,388.148
2009-02-19,391.901
2009-02-20,380.297
2009-02-23,379.348
2009-02-24,374.644
2009-02-25,375.442
2009-02-26,380.525
2009-02-27,376.522
2009-03-02,359.065
2009-03-03,354.336
2009-03-04,368.423
2009-03-05,359.387
2009-03-06,356.415
2009-03-09,348.935
2009-03-10,361.708
2009-03-11,363.416
2009-03-12,365.322
2009-03-13,373.433
2009-03-16,383.632
2009-03-17,380.174
2009-03-18,380.981
2009-03-19,402.914
2009-03-20,400.493
2009-03-23,407.959
2009-03-24,409.417
2009-03-25,410.822
2009-03-26,411.807
2009-03-27,402.157
2009-03-30,388.949
2009-03-31,400.288
2009-04-01,406.867
2009-04-02,428.229
2009-04-03,431.388
2009-04-06,430.262
2009-04-07,421.599
2009-04-08,421.038
2009-04-09,430.88
2009-04-10,430.88
2009-04-13,434.78
2009-04-14,443.026
2009-04-15,444.478
2009-04-16,450.11
2009-04-17,451.744
2009-04-20,431.178
2009-04-21,432.827
2009-04-22,440.949
2009-04-23,445.336
2009-04-24,459.549
2009-04-27,454.474
2009-04-28,447.714
2009-04-29,463.169
2009-04-30,470.073
2009-05-01,473.081
2009-05-04,485.663
2009-05-05,493.605
2009-05-06,496.728
2009-05-07,498.623
2009-05-08,504.614
2009-05-11,498.827
2009-05-12,503.327
2009-05-13,487.892
2009-05-14,489.644
2009-05-15,497.172
2009-05-18,502.99
2009-05-19,515.267
2009-05-20,527.466
2009-05-21,519.233
2009-05-22,526.864
2009-05-25,527.294
2009-05-26,525.298
2009-05-27,528.477
2009-05-28,524.942
2009-05-29,532.319
2009-06-01,545.911
2009-06-02,556.471
2009-06-03,545.213
2009-06-04,542.884
2009-06-05,538.38
2009-06-08,529.626
2009-06-09,538.849
2009-06-10,546.303
2009-06-11,554.296
2009-06-12,549.253
2009-06-15,534.017
2009-06-16,534.57
2009-06-17,519.014
2009-06-18,521.751
2009-06-19,526.222
2009-06-22,509.859
2009-06-23,511.75
2009-06-24,525.779
2009-06-25,521.19
2009-06-26,531.405
2009-06-29,538.003
2009-06-30,533.685
2009-07-01,545.342
2009-07-02,533.276
2009-07-03,530.689
2009-07-06,519.812
2009-07-07,520.527
2009-07-08,509.786
2009-07-09,515.499
2009-07-10,510.208
2009-07-13,514.789
2009-07-14,523.752
2009-07-15,540.371
2009-07-16,541.086
2009-07-17,540.894
2009-07-20,551.557
2009-07-21,556.746
2009-07-22,557.539
2009-07-23,565.218
2009-07-24,562.786
2009-07-27,564.036
2009-07-28,556.765
2009-07-29,554.835
2009-07-30,565.088
2009-07-31,572.727
2009-08-03,593.608
2009-08-04,592.076
2009-08-05,593.419
2009-08-06,594.626
2009-08-07,591.415
2009-08-10,589.843
2009-08-11,582.635
2009-08-12,588.911
2009-08-13,599.495
2009-08-14,598.368
2009-08-17,577.143
2009-08-18,585.895
2009-08-19,586.638
2009-08-20,597.313
2009-08-21,608.952
2009-08-24,616.233
2009-08-25,618.262
2009-08-26,609.463
2009-08-27,604.335
2009-08-28,617.664
2009-08-31,612.045
2009-09-01,600.452
2009-09-02,591.431
2009-09-03,598.684
2009-09-04,606.94
2009-09-07,621.306
2009-09-08,634.51
2009-09-09,642.222
2009-09-10,645.964
2009-09-11,651.912
2009-09-14,647.889
2009-09-15,650.355
2009-09-16,665.065
2009-09-17,671.604
2009-09-18,665.943
2009-09-21,656.489
2009-09-22,669.04
2009-09-23,669.859
2009-09-24,652.422
2009-09-25,648.791
2009-09-28,653.691
2009-09-29,652.532
2009-09-30,655.454
2009-10-01,646.329
2009-10-02,633.331
2009-10-05,640.272
2009-10-06,661.072
2009-10-07,659.772
2009-10-08,674.4
2009-10-09,674.029
2009-10-12,680.591
2009-10-13,677.294
2009-10-14,695.312
2009-10-15,697.439
2009-10-16,691.963
2009-10-19,701.52
2009-10-20,699.394
2009-10-21,700.039
2009-10-22,690.675
2009-10-23,688.144
2009-10-26,676.057
2009-10-27,666.198
2009-10-28,645.12
2009-10-29,662.161
2009-10-30,653.159
2009-11-02,652.145
2009-11-03,640.168
2009-11-04,662.685
2009-11-05,668.58
2009-11-06,669.993
2009-11-09,686.11
2009-11-10,681.164
2009-11-11,685.501
2009-11-12,684.169
2009-11-13,688.368
2009-11-16,703.44
2009-11-17,694.136
2009-11-18,698.886
2009-11-19,680.718
2009-11-20,675.544
2009-11-23,690.17
2009-11-24,685.331
2009-11-25,690.352
2009-11-26,666.679
2009-11-27,675.926
2009-11-30,666.319
2009-12-01,687.26
2009-12-02,691.939
2009-12-03,691.144
2009-12-04,686.997
2009-12-07,683.543
2009-12-08,669.689
2009-12-09,661.398
2009-12-10,664.33
2009-12-11,663.354
2009-12-14,668.163
2009-12-15,664.959
2009-12-16,673.479
2009-12-17,659.22
2009-12-18,655.489
2009-12-21,660.947
2009-12-22,659.062
2009-12-23,665.651
2009-12-24,666.061
2009-12-25,666.061
2009-12-28,669.527
2009-12-29,674.348
2009-12-30,671.949
2009-12-31,676.078
2010-01-01,676.078
2010-01-04,695.163
2010-01-05,699.187
2010-01-06,702.089
2010-01-07,703.534
2010-01-08,707.567
2010-01-11,718.613
2010-01-12,709.098
2010-01-13,709.904
2010-01-14,713.946
2010-01-15,707.589
2010-01-18,710.297
2010-01-19,708.301
2010-01-20,694.93
2010-01-21,685.593
2010-01-22,677.778
2010-01-25,680.907
2010-01-26,675.908
2010-01-27,672.983
2010-01-28,667.65
2010-01-29,668.814
2010-02-01,672.265
2010-02-02,685.724
2010-02-03,681.608
2010-02-04,657.739
2010-02-05,636.72
2010-02-08,632.545
2010-02-09,636.253
2010-02-10,638.593
2010-02-11,640.14
2010-02-12,636.075
2010-02-15,635.315
2010-02-16,646.534
2010-02-17,656.362
2010-02-18,657.579
2010-02-19,653.003
2010-02-22,658.315
2010-02-23,651.095
2010-02-24,650.796
2010-02-25,635.771
2010-02-26,647.537
2010-03-01,648.557
2010-03-02,658.252
2010-03-03,669.011
2010-03-04,667.503
2010-03-05,676.099
2010-03-08,677.483
2010-03-09,674.149
2010-03-10,683.843
2010-03-11,685.736
2010-03-12,693.97
2010-03-15,684.518
2010-03-16,695.626
2010-03-17,702.606
2010-03-18,694.67
2010-03-19,688.157
2010-03-22,688.736
2010-03-23,695.395
2010-03-24,688.1
2010-03-25,694.674
2010-03-26,697.149
2010-03-29,699.121
2010-03-30,695.916
2010-03-31,701.186
2010-04-01,713.828
2010-04-02,713.828
2010-04-05,712.432
2010-04-06,717.177
2010-04-07,714.718
2010-04-08,712.104
2010-04-09,724.419
2010-04-12,729.894
2010-04-13,723.952
2010-04-14,734.031
2010-04-15,736.92
2010-04-16,725.473
2010-04-19,715.286
2010-04-20,727.985
2010-04-21,725.48
2010-04-22,717.209
2010-04-23,729.729
2010-04-26,735.592
2010-04-27,717.02
2010-04-28,695.848
2010-04-29,709.284
2010-04-30,709.937
2010-05-03,707.38
2010-05-04,680.238
2010-05-05,661.027
2010-05-06,646.231
2010-05-07,613.482
2010-05-10,662.802
2010-05-11,652.558
2010-05-12,667.795
2010-05-13,663.489
2010-05-14,639.395
2010-05-17,628.136
2010-05-18,635.295
2010-05-19,609.584
2010-05-20,589.141
2010-05-21,599.956
2010-05-24,595.265
2010-05-25,568.888
2010-05-26,586.676
2010-05-27,607.318
2010-05-28,608.026
2010-05-31,609.197
2010-06-01,610.192
2010-06-02,606.63
2010-06-03,617.864
2010-06-04,600.625
2010-06-07,588.381
2010-06-08,580.021
2010-06-09,598.272
2010-06-10,610.987
2010-06-11,611.762
2010-06-14,631.462
2010-06-15,636.878
2010-06-16,634.999
2010-06-17,634.977
2010-06-18,639.16
2010-06-21,645.615
2010-06-22,639.695
2010-06-23,633.87
2010-06-24,625.948
2010-06-25,621.147
2010-06-28,629.551
2010-06-29,603.486
2010-06-30,604.516
2010-07-01,597.781
2010-07-02,609.9
2010-07-05,607.924
2010-07-06,629.298
2010-07-07,632.128
2010-07-08,641.716
2010-07-09,641.539
2010-07-12,641.027
2010-07-13,655.98
2010-07-14,658.554
2010-07-15,661.004
2010-07-16,655.108
2010-07-19,648.386
2010-07-20,642.44
2010-07-21,652.229
2010-07-22,666.489
2010-07-23,670.684
2010-07-26,681.756
2010-07-27,683.299
2010-07-28,682.136
2010-07-29,685.701
2010-07-30,679.437
2010-08-02,703.888
2010-08-03,706.081
2010-08-04,701.954
2010-08-05,703.072
2010-08-06,705.985
2010-08-09,712.086
2010-08-10,695.666
2010-08-11,671.149
2010-08-12,663.8
2010-08-13,662.393
2010-08-16,668.098
2010-08-17,678.09
2010-08-18,677.017
2010-08-19,672.319
2010-08-20,657.438
2010-08-23,658.933
2010-08-24,646.643
2010-08-25,638.154
2010-08-26,649.775
2010-08-27,652.116
2010-08-30,652.567
2010-08-31,654.3
2010-09-01,676.292
2010-09-02,679.061
2010-09-03,685.682
2010-09-06,688.669
2010-09-07,677.224
2010-09-08,685.723
2010-09-09,692.201
2010-09-10,692.959
2010-09-13,706.234
2010-09-14,711.717
2010-09-15,714.46
2010-09-16,712.915
