Date,IRELAND MID CAP Mid Cap
2005-11-11,574.503
2005-11-14,575.145
2005-11-15,584.139
2005-11-16,579.16
2005-11-17,583.724
2005-11-18,591.571
2005-11-21,581.723
2005-11-22,585.854
2005-11-23,601.729
2005-11-24,600.161
2005-11-25,599.724
2005-11-28,608.355
2005-11-29,604.894
2005-11-30,600.934
2005-12-01,604.567
2005-12-02,608.366
2005-12-05,607.787
2005-12-06,617.948
2005-12-07,626.944
2005-12-08,649.183
2005-12-09,654.581
2005-12-12,660.379
2005-12-13,659.003
2005-12-14,663.991
2005-12-15,663.99
2005-12-16,680.644
2005-12-19,668.358
2005-12-20,649.297
2005-12-21,654.875
2005-12-22,661.023
2005-12-23,669.037
2005-12-26,669.037
2005-12-27,668.699
2005-12-28,682.548
2005-12-29,680.19
2005-12-30,684.197
2006-01-02,684.197
2006-01-03,695.365
2006-01-04,705.087
2006-01-05,705.364
2006-01-06,707.741
2006-01-09,720.287
2006-01-10,708.868
2006-01-11,726.748
2006-01-12,725.638
2006-01-13,725.282
2006-01-16,727.488
2006-01-17,723.424
2006-01-18,726.428
2006-01-19,709.346
2006-01-20,702.658
2006-01-23,706.023
2006-01-24,702.725
2006-01-25,703.233
2006-01-26,708.869
2006-01-27,713.963
2006-01-30,709.139
2006-01-31,723.849
2006-02-01,731.294
2006-02-02,722.021
2006-02-03,720.433
2006-02-06,714.885
2006-02-07,706.269
2006-02-08,697.355
2006-02-09,704.783
2006-02-10,702.2
2006-02-13,700.0
2006-02-14,693.975
2006-02-15,699.301
2006-02-16,706.094
2006-02-17,710.144
2006-02-20,711.053
2006-02-21,704.229
2006-02-22,709.723
2006-02-23,724.283
2006-02-24,725.979
2006-02-27,726.518
2006-02-28,720.557
2006-03-01,715.962
2006-03-02,722.065
2006-03-03,706.355
2006-03-06,712.519
2006-03-07,710.71
2006-03-08,710.98
2006-03-09,737.024
2006-03-10,726.766
2006-03-13,737.234
2006-03-14,735.867
2006-03-15,744.76
2006-03-16,743.272
2006-03-17,744.865
2006-03-20,753.843
2006-03-21,746.782
2006-03-22,733.638
2006-03-23,732.33
2006-03-24,738.933
2006-03-27,737.105
2006-03-28,738.399
2006-03-29,732.85
2006-03-30,751.882
2006-03-31,755.13
2006-04-03,751.734
2006-04-04,752.404
2006-04-05,756.863
2006-04-06,753.998
2006-04-07,744.086
2006-04-10,739.638
2006-04-11,731.211
2006-04-12,742.141
2006-04-13,744.472
2006-04-14,744.472
2006-04-17,757.019
2006-04-18,752.276
2006-04-19,750.788
2006-04-20,750.588
2006-04-21,760.905
2006-04-24,759.024
2006-04-25,768.419
2006-04-26,768.418
2006-04-27,772.035
2006-04-28,777.096
2006-05-01,778.453
2006-05-02,784.628
2006-05-03,780.398
2006-05-04,786.799
2006-05-05,802.577
2006-05-08,810.717
2006-05-09,816.304
2006-05-10,810.377
2006-05-11,795.997
2006-05-12,786.035
2006-05-15,788.516
2006-05-16,813.864
2006-05-17,787.864
2006-05-18,774.234
2006-05-19,776.128
2006-05-22,765.436
2006-05-23,775.32
2006-05-24,763.065
2006-05-25,767.466
2006-05-26,782.899
2006-05-29,789.669
2006-05-30,791.828
2006-05-31,795.866
2006-06-01,794.099
2006-06-02,805.662
2006-06-05,806.347
2006-06-06,727.321
2006-06-07,720.982
2006-06-08,701.269
2006-06-09,716.175
2006-06-12,698.768
2006-06-13,675.985
2006-06-14,674.141
2006-06-15,715.549
2006-06-16,713.741
2006-06-19,720.242
2006-06-20,711.544
2006-06-21,717.757
2006-06-22,714.292
2006-06-23,708.543
2006-06-26,736.051
2006-06-27,730.143
2006-06-28,728.905
2006-06-29,725.013
2006-06-30,759.739
2006-07-03,749.383
2006-07-04,750.145
2006-07-05,734.866
2006-07-06,739.486
2006-07-07,732.522
2006-07-10,729.571
2006-07-11,721.239
2006-07-12,719.96
2006-07-13,706.134
2006-07-14,690.278
2006-07-17,670.625
2006-07-18,662.619
2006-07-19,682.11
2006-07-20,692.569
2006-07-21,680.74
2006-07-24,681.459
2006-07-25,685.849
2006-07-26,690.146
2006-07-27,701.201
2006-07-28,705.512
2006-07-31,709.488
2006-08-01,707.492
2006-08-02,717.541
2006-08-03,714.418
2006-08-04,732.498
2006-08-07,720.889
2006-08-08,725.518
2006-08-09,733.464
2006-08-10,724.287
2006-08-11,714.812
2006-08-14,715.39
2006-08-15,729.825
2006-08-16,739.041
2006-08-17,743.678
2006-08-18,736.47
2006-08-21,746.379
2006-08-22,737.426
2006-08-23,738.635
2006-08-24,751.409
2006-08-25,768.121
2006-08-28,779.732
2006-08-29,783.535
2006-08-30,790.084
2006-08-31,795.428
2006-09-01,798.946
2006-09-04,799.129
2006-09-05,780.337
2006-09-06,776.487
2006-09-07,762.416
2006-09-08,753.785
2006-09-11,758.201
2006-09-12,757.155
2006-09-13,762.905
2006-09-14,760.595
2006-09-15,761.733
2006-09-18,771.572
2006-09-19,766.317
2006-09-20,775.859
2006-09-21,777.932
2006-09-22,776.269
2006-09-25,769.49
2006-09-26,771.644
2006-09-27,777.386
2006-09-28,779.005
2006-09-29,779.121
2006-10-02,789.193
2006-10-03,780.935
2006-10-04,789.02
2006-10-05,794.693
2006-10-06,780.101
2006-10-09,790.922
2006-10-10,790.946
2006-10-11,783.7
2006-10-12,794.389
2006-10-13,791.087
2006-10-16,798.411
2006-10-17,796.462
2006-10-18,792.041
2006-10-19,799.63
2006-10-20,798.536
2006-10-23,792.687
2006-10-24,789.907
2006-10-25,791.793
2006-10-26,802.918
2006-10-27,803.135
2006-10-30,791.205
2006-10-31,801.138
2006-11-01,805.585
2006-11-02,804.168
2006-11-03,793.307
2006-11-06,799.543
2006-11-07,812.008
2006-11-08,806.233
2006-11-09,801.627
2006-11-10,800.818
2006-11-13,793.324
2006-11-14,803.628
2006-11-15,809.547
2006-11-16,813.694
2006-11-17,817.083
2006-11-20,814.766
2006-11-21,826.001
2006-11-22,828.864
2006-11-23,836.812
2006-11-24,841.714
2006-11-27,831.396
2006-11-28,820.384
2006-11-29,827.985
2006-11-30,823.604
2006-12-01,823.483
2006-12-04,828.174
2006-12-05,829.64
2006-12-06,853.221
2006-12-07,862.274
2006-12-08,864.14
2006-12-11,856.415
2006-12-12,859.86
2006-12-13,855.017
2006-12-14,868.734
2006-12-15,871.713
2006-12-18,871.06
2006-12-19,870.297
2006-12-20,882.578
2006-12-21,875.999
2006-12-22,877.653
2006-12-25,877.653
2006-12-26,876.285
2006-12-27,882.491
2006-12-28,892.4
2006-12-29,890.294
2007-01-01,890.294
2007-01-02,904.464
2007-01-03,892.666
2007-01-04,882.001
2007-01-05,880.885
2007-01-08,869.87
2007-01-09,879.61
2007-01-10,871.394
2007-01-11,860.277
2007-01-12,866.868
2007-01-15,868.917
2007-01-16,863.562
2007-01-17,866.93
2007-01-18,857.98
2007-01-19,868.104
2007-01-22,856.782
2007-01-23,854.207
2007-01-24,860.186
2007-01-25,851.689
2007-01-26,843.991
2007-01-29,846.758
2007-01-30,848.257
2007-01-31,842.069
2007-02-01,858.186
2007-02-02,882.995
2007-02-05,880.547
2007-02-06,878.891
2007-02-07,884.091
2007-02-08,888.877
2007-02-09,890.012
2007-02-12,881.488
2007-02-13,888.175
2007-02-14,903.83
2007-02-15,918.467
2007-02-16,920.411
2007-02-19,922.186
2007-02-20,919.759
2007-02-21,915.949
2007-02-22,914.851
2007-02-23,916.339
2007-02-26,912.992
2007-02-27,888.067
2007-02-28,875.15
2007-03-01,860.807
2007-03-02,845.208
2007-03-05,826.726
2007-03-06,835.94
2007-03-07,846.657
2007-03-08,877.601
2007-03-09,875.107
2007-03-12,881.042
2007-03-13,875.074
2007-03-14,850.944
2007-03-15,857.097
2007-03-16,876.808
2007-03-19,884.836
2007-03-20,880.982
2007-03-21,886.307
2007-03-22,898.889
2007-03-23,890.311
2007-03-26,895.496
2007-03-27,887.164
2007-03-28,878.837
2007-03-29,890.887
2007-03-30,882.827
2007-04-02,890.512
2007-04-03,894.309
2007-04-04,886.689
2007-04-05,901.516
2007-04-06,901.516
2007-04-09,896.819
2007-04-10,918.252
2007-04-11,918.358
2007-04-12,929.835
2007-04-13,940.173
2007-04-16,956.745
2007-04-17,959.578
2007-04-18,951.031
2007-04-19,951.495
2007-04-20,953.43
2007-04-23,956.851
2007-04-24,938.845
2007-04-25,941.297
2007-04-26,945.337
2007-04-27,940.001
2007-04-30,935.653
2007-05-01,932.002
2007-05-02,949.493
2007-05-03,965.546
2007-05-04,958.585
2007-05-07,960.984
2007-05-08,944.025
2007-05-09,941.161
2007-05-10,919.85
2007-05-11,930.591
2007-05-14,934.894
2007-05-15,937.061
2007-05-16,932.454
2007-05-17,927.813
2007-05-18,946.204
2007-05-21,969.944
2007-05-22,971.796
2007-05-23,996.121
2007-05-24,987.537
2007-05-25,995.1
2007-05-28,990.29
2007-05-29,1000.075
2007-05-30,992.565
2007-05-31,1000.0
2007-06-01,1008.152
2007-06-04,1012.998
2007-06-05,980.11
2007-06-06,947.216
2007-06-07,945.789
2007-06-08,932.481
2007-06-11,947.007
2007-06-12,944.019
2007-06-13,934.06
2007-06-14,951.69
2007-06-15,974.521
2007-06-18,982.225
2007-06-19,978.45
2007-06-20,978.364
2007-06-21,964.07
2007-06-22,957.14
2007-06-25,954.4
2007-06-26,954.791
2007-06-27,947.811
2007-06-28,957.673
2007-06-29,960.148
2007-07-02,968.338
2007-07-03,972.205
2007-07-04,974.431
2007-07-05,963.971
2007-07-06,973.035
2007-07-09,971.663
2007-07-10,963.684
2007-07-11,966.109
2007-07-12,951.274
2007-07-13,936.663
2007-07-16,932.805
2007-07-17,927.2
2007-07-18,929.76
2007-07-19,940.904
2007-07-20,920.818
2007-07-23,932.037
2007-07-24,909.702
2007-07-25,889.761
2007-07-26,867.639
2007-07-27,846.1
2007-07-30,832.682
2007-07-31,843.368
2007-08-01,843.839
2007-08-02,858.937
2007-08-03,852.085
2007-08-06,844.543
2007-08-07,865.218
2007-08-08,888.627
2007-08-09,875.817
2007-08-10,848.254
2007-08-13,853.302
2007-08-14,845.149
2007-08-15,833.355
2007-08-16,797.54
2007-08-17,797.191
2007-08-20,794.354
2007-08-21,796.786
2007-08-22,813.573
2007-08-23,830.508
2007-08-24,829.36
2007-08-27,843.554
2007-08-28,821.95
2007-08-29,831.473
2007-08-30,839.636
2007-08-31,850.911
2007-09-03,849.445
2007-09-04,858.782
2007-09-05,843.791
2007-09-06,853.405
2007-09-07,845.214
2007-09-10,836.521
2007-09-11,858.67
2007-09-12,852.578
2007-09-13,862.016
2007-09-14,827.041
2007-09-17,810.27
2007-09-18,810.398
2007-09-19,836.211
2007-09-20,827.37
2007-09-21,851.998
2007-09-24,846.809
2007-09-25,828.618
2007-09-26,827.687
2007-09-27,839.612
2007-09-28,840.073
2007-10-01,862.908
2007-10-02,885.641
2007-10-03,901.064
2007-10-04,901.236
2007-10-05,911.022
2007-10-08,904.6
2007-10-09,901.819
2007-10-10,894.663
2007-10-11,884.793
2007-10-12,874.861
2007-10-15,891.565
2007-10-16,875.554
2007-10-17,885.955
2007-10-18,886.18
2007-10-19,871.46
2007-10-22,853.377
2007-10-23,876.017
2007-10-24,871.624
2007-10-25,887.892
2007-10-26,890.734
2007-10-29,895.328
2007-10-30,888.768
2007-10-31,898.08
2007-11-01,889.025
2007-11-02,868.622
2007-11-05,854.852
2007-11-06,856.73
2007-11-07,845.557
2007-11-08,836.484
2007-11-09,843.446
2007-11-12,823.168
2007-11-13,841.638
2007-11-14,832.652
2007-11-15,834.212
2007-11-16,831.092
2007-11-19,813.088
2007-11-20,803.233
2007-11-21,774.957
2007-11-22,770.829
2007-11-23,790.846
2007-11-26,782.252
2007-11-27,770.87
2007-11-28,787.252
2007-11-29,784.674
2007-11-30,808.53
2007-12-03,801.121
2007-12-04,798.021
2007-12-05,808.427
2007-12-06,823.611
2007-12-07,827.03
2007-12-10,833.677
2007-12-11,836.615
2007-12-12,835.531
2007-12-13,782.102
2007-12-14,785.023
2007-12-17,759.002
2007-12-18,739.142
2007-12-19,735.101
2007-12-20,729.539
2007-12-21,740.746
2007-12-24,753.727
2007-12-25,753.727
2007-12-26,758.907
2007-12-27,742.873
2007-12-28,752.12
2007-12-31,741.915
2008-01-01,741.915
2008-01-02,758.57
2008-01-03,764.533
2008-01-04,766.999
2008-01-07,753.759
2008-01-08,761.083
2008-01-09,761.319
2008-01-10,761.189
2008-01-11,756.89
2008-01-14,759.758
2008-01-15,730.43
2008-01-16,723.655
2008-01-17,722.405
2008-01-18,722.469
2008-01-21,688.385
2008-01-22,715.952
2008-01-23,710.266
2008-01-24,731.122
2008-01-25,703.35
2008-01-28,709.526
2008-01-29,727.592
2008-01-30,744.35
2008-01-31,731.007
2008-02-01,747.841
2008-02-04,763.863
2008-02-05,730.559
2008-02-06,727.221
2008-02-07,699.99
2008-02-08,722.78
2008-02-11,714.194
2008-02-12,725.528
2008-02-13,719.307
2008-02-14,719.59
2008-02-15,723.08
2008-02-18,729.904
2008-02-19,742.815
2008-02-20,727.368
2008-02-21,717.36
2008-02-22,698.699
2008-02-25,714.32
2008-02-26,741.423
2008-02-27,753.604
2008-02-28,729.171
2008-02-29,722.525
2008-03-03,703.957
2008-03-04,684.413
2008-03-05,702.655
2008-03-06,683.187
2008-03-07,665.11
2008-03-10,640.853
2008-03-11,641.725
2008-03-12,671.966
2008-03-13,656.007
2008-03-14,651.856
2008-03-17,631.049
2008-03-18,650.285
2008-03-19,640.942
2008-03-20,697.396
2008-03-21,697.396
2008-03-24,696.401
2008-03-25,712.892
2008-03-26,704.58
2008-03-27,710.964
2008-03-28,697.443
2008-03-31,699.418
2008-04-01,711.673
2008-04-02,734.769
2008-04-03,711.038
2008-04-04,724.505
2008-04-07,747.298
2008-04-08,749.672
2008-04-09,726.902
2008-04-10,737.11
2008-04-11,708.414
2008-04-14,691.988
2008-04-15,684.367
2008-04-16,732.359
2008-04-17,727.635
2008-04-18,752.851
2008-04-21,761.685
2008-04-22,756.176
2008-04-23,763.725
2008-04-24,744.24
2008-04-25,751.592
2008-04-28,765.615
2008-04-29,765.716
2008-04-30,763.78
2008-05-01,757.967
2008-05-02,766.014
2008-05-05,769.843
2008-05-06,768.665
2008-05-07,758.549
2008-05-08,768.025
2008-05-09,770.917
2008-05-12,773.817
2008-05-13,770.949
2008-05-14,770.668
2008-05-15,778.996
2008-05-16,779.898
2008-05-19,771.289
2008-05-20,740.574
2008-05-21,734.701
2008-05-22,735.865
2008-05-23,720.29
2008-05-26,727.759
2008-05-27,720.779
2008-05-28,724.536
2008-05-29,729.513
2008-05-30,734.945
2008-06-02,734.377
2008-06-03,707.418
2008-06-04,704.086
2008-06-05,720.156
2008-06-06,706.296
2008-06-09,682.94
2008-06-10,686.505
2008-06-11,680.327
2008-06-12,688.918
2008-06-13,683.547
2008-06-16,693.624
2008-06-17,711.365
2008-06-18,714.063
2008-06-19,725.107
2008-06-20,742.279
2008-06-23,746.834
2008-06-24,738.766
2008-06-25,747.054
2008-06-26,749.782
2008-06-27,752.263
2008-06-30,720.486
2008-07-01,714.112
2008-07-02,706.239
2008-07-03,699.887
2008-07-04,685.848
2008-07-07,691.645
2008-07-08,668.239
2008-07-09,697.69
2008-07-10,690.19
2008-07-11,651.715
2008-07-14,649.003
2008-07-15,634.776
2008-07-16,642.833
2008-07-17,653.861
2008-07-18,685.053
2008-07-21,723.253
2008-07-22,694.041
2008-07-23,729.803
2008-07-24,683.819
2008-07-25,684.664
2008-07-28,661.968
2008-07-29,640.005
2008-07-30,547.89
2008-07-31,526.609
2008-08-01,425.203
2008-08-04,427.705
2008-08-05,460.981
2008-08-06,482.949
2008-08-07,463.544
2008-08-08,462.58
2008-08-11,489.58
2008-08-12,458.922
2008-08-13,441.297
2008-08-14,459.664
2008-08-15,482.031
2008-08-18,471.466
2008-08-19,453.189
2008-08-20,449.936
2008-08-21,442.336
2008-08-22,448.823
2008-08-25,445.676
2008-08-26,458.844
2008-08-27,463.781
2008-08-28,465.567
2008-08-29,478.479
2008-09-01,462.267
2008-09-02,463.035
2008-09-03,456.884
2008-09-04,454.593
2008-09-05,435.167
2008-09-08,460.912
2008-09-09,454.3
2008-09-10,431.801
2008-09-11,418.937
2008-09-12,432.853
2008-09-15,415.293
2008-09-16,398.633
2008-09-17,386.456
2008-09-18,384.287
2008-09-19,435.611
2008-09-22,423.696
2008-09-23,396.102
2008-09-24,391.112
2008-09-25,398.565
2008-09-26,396.002
2008-09-29,313.15
2008-09-30,363.002
2008-10-01,384.106
2008-10-02,411.622
2008-10-03,416.327
2008-10-06,347.722
2008-10-07,309.144
2008-10-08,281.265
2008-10-09,285.956
2008-10-10,260.402
2008-10-13,277.844
2008-10-14,290.248
2008-10-15,277.569
2008-10-16,268.697
2008-10-17,270.389
2008-10-20,273.568
2008-10-21,278.683
2008-10-22,252.761
2008-10-23,241.268
2008-10-24,234.119
2008-10-27,210.581
2008-10-28,205.398
2008-10-29,238.483
2008-10-30,229.462
2008-10-31,255.171
2008-11-03,251.877
2008-11-04,251.512
2008-11-05,256.02
2008-11-06,233.345
2008-11-07,233.807
2008-11-10,238.757
2008-11-11,228.782
2008-11-12,221.659
2008-11-13,215.632
2008-11-14,208.898
2008-11-17,202.087
2008-11-18,192.746
2008-11-19,189.377
2008-11-20,180.862
2008-11-21,178.668
2008-11-24,191.756
2008-11-25,191.235
2008-11-26,193.678
2008-11-27,200.989
2008-11-28,201.116
2008-12-01,196.251
2008-12-02,194.831
2008-12-03,186.163
2008-12-04,183.68
2008-12-05,179.503
2008-12-08,195.262
2008-12-09,190.189
2008-12-10,186.49
2008-12-11,182.635
2008-12-12,177.39
2008-12-15,181.799
2008-12-16,173.668
2008-12-17,180.428
2008-12-18,175.803
2008-12-19,163.313
2008-12-22,167.526
2008-12-23,162.842
2008-12-24,162.872
2008-12-25,162.872
2008-12-26,163.658
2008-12-29,163.915
2008-12-30,163.813
2008-12-31,160.624
2009-01-01,160.624
2009-01-02,167.682
2009-01-05,173.465
2009-01-06,181.908
2009-01-07,186.441
2009-01-08,190.975
2009-01-09,195.033
2009-01-12,191.82
2009-01-13,192.952
2009-01-14,180.675
2009-01-15,174.614
2009-01-16,161.268
2009-01-19,130.624
2009-01-20,130.19
2009-01-21,128.314
2009-01-22,133.925
2009-01-23,140.189
2009-01-26,145.888
2009-01-27,152.299
2009-01-28,166.648
2009-01-29,155.462
2009-01-30,149.981
2009-02-02,154.143
2009-02-03,154.736
2009-02-04,158.896
2009-02-05,156.236
2009-02-06,158.75
2009-02-09,162.916
2009-02-10,161.331
2009-02-11,151.839
2009-02-12,147.902
2009-02-13,144.043
2009-02-16,136.55
2009-02-17,135.01
2009-02-18,133.375
2009-02-19,134.834
2009-02-20,128.052
2009-02-23,127.361
2009-02-24,124.789
2009-02-25,122.44
2009-02-26,125.182
2009-02-27,127.63
2009-03-02,117.081
2009-03-03,115.22
2009-03-04,113.315
2009-03-05,112.269
2009-03-06,109.197
2009-03-09,109.463
2009-03-10,116.53
2009-03-11,109.809
2009-03-12,113.879
2009-03-13,112.257
2009-03-16,115.554
2009-03-17,113.511
2009-03-18,115.809
2009-03-19,114.834
2009-03-20,114.491
2009-03-23,115.33
2009-03-24,118.249
2009-03-25,122.736
2009-03-26,132.076
2009-03-27,121.635
2009-03-30,120.43
2009-03-31,129.013
2009-04-01,126.106
2009-04-02,127.548
2009-04-03,120.241
2009-04-06,116.373
2009-04-07,111.514
2009-04-08,114.948
2009-04-09,117.106
2009-04-10,117.106
2009-04-13,118.099
2009-04-14,120.01
2009-04-15,117.737
2009-04-16,122.992
2009-04-17,122.068
2009-04-20,118.036
2009-04-21,119.103
2009-04-22,122.924
2009-04-23,122.421
2009-04-24,122.725
2009-04-27,118.731
2009-04-28,116.848
2009-04-29,123.613
2009-04-30,125.961
2009-05-01,125.98
2009-05-04,126.836
2009-05-05,132.19
2009-05-06,133.207
2009-05-07,131.33
2009-05-08,137.294
2009-05-11,135.648
2009-05-12,137.243
2009-05-13,132.34
2009-05-14,133.436
2009-05-15,137.452
2009-05-18,137.116
2009-05-19,143.042
2009-05-20,145.429
2009-05-21,143.534
2009-05-22,140.941
2009-05-25,139.865
2009-05-26,139.704
2009-05-27,143.91
2009-05-28,141.746
2009-05-29,150.109
2009-06-01,150.136
2009-06-02,149.988
2009-06-03,148.584
2009-06-04,153.421
2009-06-05,153.674
2009-06-08,148.603
2009-06-09,149.754
2009-06-10,149.011
2009-06-11,148.672
2009-06-12,148.875
2009-06-15,141.309
2009-06-16,140.452
2009-06-17,140.04
2009-06-18,143.115
2009-06-19,141.33
2009-06-22,136.661
2009-06-23,138.333
2009-06-24,143.421
2009-06-25,141.014
2009-06-26,141.43
2009-06-29,140.811
2009-06-30,138.777
2009-07-01,141.022
2009-07-02,148.953
2009-07-03,152.103
2009-07-06,144.889
2009-07-07,147.552
2009-07-08,145.153
2009-07-09,145.331
2009-07-10,142.066
2009-07-13,141.104
2009-07-14,138.965
2009-07-15,143.869
2009-07-16,147.5
2009-07-17,147.263
2009-07-20,153.423
2009-07-21,152.856
2009-07-22,149.435
2009-07-23,151.936
2009-07-24,150.613
2009-07-27,150.449
2009-07-28,151.218
2009-07-29,147.665
2009-07-30,148.67
2009-07-31,149.624
2009-08-03,153.569
2009-08-04,153.607
2009-08-05,150.499
2009-08-06,151.689
2009-08-07,149.677
2009-08-10,148.406
2009-08-11,148.429
2009-08-12,151.63
2009-08-13,149.937
2009-08-14,149.696
2009-08-17,145.457
2009-08-18,147.203
2009-08-19,146.26
2009-08-20,147.156
2009-08-21,149.253
2009-08-24,149.761
2009-08-25,150.212
2009-08-26,148.231
2009-08-27,149.907
2009-08-28,153.02
2009-08-31,149.772
2009-09-01,150.41
2009-09-02,147.708
2009-09-03,150.726
2009-09-04,151.095
2009-09-07,155.201
2009-09-08,162.89
2009-09-09,163.639
2009-09-10,166.669
2009-09-11,167.255
2009-09-14,166.647
2009-09-15,169.133
2009-09-16,165.336
2009-09-17,164.551
2009-09-18,158.06
2009-09-21,156.642
2009-09-22,161.934
2009-09-23,162.022
2009-09-24,159.896
2009-09-25,159.353
2009-09-28,158.37
2009-09-29,157.257
2009-09-30,157.882
2009-10-01,155.766
2009-10-02,152.989
2009-10-05,151.879
2009-10-06,155.374
2009-10-07,156.798
2009-10-08,156.178
2009-10-09,156.717
2009-10-12,157.128
2009-10-13,154.531
2009-10-14,156.136
2009-10-15,157.291
2009-10-16,155.01
2009-10-19,157.387
2009-10-20,156.485
2009-10-21,155.472
2009-10-22,153.09
2009-10-23,143.738
2009-10-26,144.402
2009-10-27,145.606
2009-10-28,138.699
2009-10-29,141.833
2009-10-30,141.608
2009-11-02,143.161
2009-11-03,143.637
2009-11-04,146.797
2009-11-05,146.881
2009-11-06,147.019
2009-11-09,150.916
2009-11-10,150.354
2009-11-11,150.16
2009-11-12,150.943
2009-11-13,153.999
2009-11-16,155.131
2009-11-17,153.359
2009-11-18,153.125
2009-11-19,150.868
2009-11-20,152.469
2009-11-23,153.322
2009-11-24,152.129
2009-11-25,150.095
2009-11-26,146.972
2009-11-27,148.669
2009-11-30,150.749
2009-12-01,152.615
2009-12-02,152.718
2009-12-03,156.622
2009-12-04,159.548
2009-12-07,158.872
2009-12-08,154.587
2009-12-09,153.749
2009-12-10,154.76
2009-12-11,157.514
2009-12-14,158.526
2009-12-15,157.379
2009-12-16,158.329
2009-12-17,155.334
2009-12-18,156.49
2009-12-21,157.408
2009-12-22,158.505
2009-12-23,158.492
2009-12-24,155.748
2009-12-25,155.748
2009-12-28,156.112
2009-12-29,159.788
2009-12-30,155.639
2009-12-31,149.306
2010-01-01,149.306
2010-01-04,161.835
2010-01-05,161.708
2010-01-06,164.774
2010-01-07,164.025
2010-01-08,163.046
2010-01-11,166.032
2010-01-12,165.836
2010-01-13,168.242
2010-01-14,172.806
2010-01-15,172.466
2010-01-18,171.823
2010-01-19,172.211
2010-01-20,171.038
2010-01-21,167.601
2010-01-22,168.416
2010-01-25,168.246
2010-01-26,166.344
2010-01-27,165.072
2010-01-28,163.656
2010-01-29,162.718
2010-02-01,160.163
2010-02-02,162.341
2010-02-03,165.092
2010-02-04,158.611
2010-02-05,154.608
2010-02-08,155.339
2010-02-09,154.817
2010-02-10,156.829
2010-02-11,156.139
2010-02-12,158.611
2010-02-15,158.254
2010-02-16,158.461
2010-02-17,159.455
2010-02-18,159.894
2010-02-19,160.05
2010-02-22,160.222
2010-02-23,160.152
2010-02-24,161.65
2010-02-25,161.356
2010-02-26,162.898
2010-03-01,164.666
2010-03-02,168.054
2010-03-03,172.622
2010-03-04,167.818
2010-03-05,165.961
2010-03-08,166.303
2010-03-09,165.219
2010-03-10,164.592
2010-03-11,167.196
2010-03-12,169.148
2010-03-15,166.396
2010-03-16,166.583
2010-03-17,168.747
2010-03-18,166.155
2010-03-19,165.423
2010-03-22,165.483
2010-03-23,167.589
2010-03-24,164.879
2010-03-25,164.565
2010-03-26,166.543
2010-03-29,166.582
2010-03-30,165.69
2010-03-31,167.36
2010-04-01,170.972
2010-04-02,170.972
2010-04-05,170.581
2010-04-06,169.541
2010-04-07,168.577
2010-04-08,169.499
2010-04-09,174.364
2010-04-12,176.234
2010-04-13,177.869
2010-04-14,178.575
2010-04-15,176.309
2010-04-16,171.768
2010-04-19,170.161
2010-04-20,171.005
2010-04-21,171.765
2010-04-22,167.816
2010-04-23,169.613
2010-04-26,167.517
2010-04-27,163.683
2010-04-28,157.47
2010-04-29,162.228
2010-04-30,163.976
2010-05-03,162.477
2010-05-04,155.498
2010-05-05,149.32
2010-05-06,148.873
2010-05-07,141.847
2010-05-10,147.277
2010-05-11,146.133
2010-05-12,149.644
2010-05-13,150.728
2010-05-14,145.394
2010-05-17,144.545
2010-05-18,144.287
2010-05-19,139.209
2010-05-20,135.788
2010-05-21,134.773
2010-05-24,134.18
2010-05-25,127.802
2010-05-26,128.511
2010-05-27,134.858
2010-05-28,137.454
2010-05-31,140.342
2010-06-01,139.572
2010-06-02,139.538
2010-06-03,141.402
2010-06-04,138.781
2010-06-07,137.559
2010-06-08,129.715
2010-06-09,136.28
2010-06-10,140.349
2010-06-11,138.074
2010-06-14,135.656
2010-06-15,136.553
2010-06-16,136.238
2010-06-17,136.123
2010-06-18,136.59
2010-06-21,136.167
2010-06-22,132.185
2010-06-23,128.976
2010-06-24,127.852
2010-06-25,126.472
2010-06-28,128.585
2010-06-29,124.085
2010-06-30,123.044
2010-07-01,121.997
2010-07-02,126.877
2010-07-05,123.981
2010-07-06,129.794
2010-07-07,129.136
2010-07-08,134.697
2010-07-09,134.312
2010-07-12,134.521
2010-07-13,136.795
2010-07-14,138.382
2010-07-15,136.6
2010-07-16,135.689
2010-07-19,133.1
2010-07-20,134.963
2010-07-21,136.485
2010-07-22,139.417
2010-07-23,138.263
2010-07-26,141.475
2010-07-27,143.615
2010-07-28,143.17
2010-07-29,142.965
2010-07-30,144.209
2010-08-02,146.951
2010-08-03,148.448
2010-08-04,148.157
2010-08-05,151.06
2010-08-06,149.238
2010-08-09,152.836
2010-08-10,149.327
2010-08-11,144.096
2010-08-12,143.326
2010-08-13,139.545
2010-08-16,139.827
2010-08-17,141.88
2010-08-18,141.231
2010-08-19,139.721
2010-08-20,136.19
2010-08-23,137.363
2010-08-24,135.44
2010-08-25,134.469
2010-08-26,136.424
2010-08-27,135.834
2010-08-30,134.556
2010-08-31,138.698
2010-09-01,140.178
2010-09-02,139.595
2010-09-03,141.245
2010-09-06,140.927
2010-09-07,137.331
2010-09-08,136.017
2010-09-09,138.623
2010-09-10,136.299
2010-09-13,139.602
2010-09-14,140.017
2010-09-15,141.865
2010-09-16,140.849
2010-09-17,137.166
2010-09-20,140.266
2010-09-21,142.727
2010-09-22,142.799
2010-09-23,140.145
