Date,NORWAY Standard (Large+Mid Cap)
2005-06-15,6113.798
2005-06-16,6154.27
2005-06-17,6248.303
2005-06-20,6229.937
2005-06-21,6234.329
2005-06-22,6201.869
2005-06-23,6195.48
2005-06-24,6280.425
2005-06-27,6258.527
2005-06-28,6298.514
2005-06-29,6346.358
2005-06-30,6380.492
2005-07-01,6393.583
2005-07-04,6477.308
2005-07-05,6437.211
2005-07-06,6577.797
2005-07-07,6453.057
2005-07-08,6664.765
2005-07-11,6699.066
2005-07-12,6708.784
2005-07-13,6685.368
2005-07-14,6657.748
2005-07-15,6526.605
2005-07-18,6495.912
2005-07-19,6463.717
2005-07-20,6453.763
2005-07-21,6517.021
2005-07-22,6595.967
2005-07-25,6669.939
2005-07-26,6646.153
2005-07-27,6633.612
2005-07-28,6672.095
2005-07-29,6793.262
2005-08-01,6829.876
2005-08-02,6915.891
2005-08-03,7039.235
2005-08-04,6984.958
2005-08-05,6896.024
2005-08-08,7010.589
2005-08-09,7072.519
2005-08-10,7085.886
2005-08-11,7175.604
2005-08-12,7154.59
2005-08-15,7066.684
2005-08-16,6961.004
2005-08-17,6938.841
2005-08-18,6842.417
2005-08-19,6902.599
2005-08-22,7052.09
2005-08-23,7051.625
2005-08-24,7046.853
2005-08-25,7085.634
2005-08-26,7103.477
2005-08-29,7134.547
2005-08-30,7087.178
2005-08-31,7267.965
2005-09-01,7494.47
2005-09-02,7527.971
2005-09-05,7448.669
2005-09-06,7504.086
2005-09-07,7452.285
2005-09-08,7365.378
2005-09-09,7419.325
2005-09-12,7378.874
2005-09-13,7298.602
2005-09-14,7374.31
2005-09-15,7407.449
2005-09-16,7398.671
2005-09-19,7444.519
2005-09-20,7511.12
2005-09-21,7544.092
2005-09-22,7521.534
2005-09-23,7376.351
2005-09-26,7261.43
2005-09-27,7251.673
2005-09-28,7339.341
2005-09-29,7409.188
2005-09-30,7375.666
2005-10-03,7314.395
2005-10-04,7251.601
2005-10-05,7159.433
2005-10-06,6947.553
2005-10-07,6932.111
2005-10-10,6901.335
2005-10-11,6959.554
2005-10-12,6972.661
2005-10-13,6610.539
2005-10-14,6634.553
2005-10-17,6695.916
2005-10-18,6438.762
2005-10-19,6275.855
2005-10-20,6479.916
2005-10-21,6417.643
2005-10-24,6541.888
2005-10-25,6643.191
2005-10-26,6746.487
2005-10-27,6703.602
2005-10-28,6630.054
2005-10-31,6813.028
2005-11-01,6743.073
2005-11-02,6813.777
2005-11-03,7024.265
2005-11-04,6900.611
2005-11-07,6879.531
2005-11-08,6806.31
2005-11-09,6858.731
2005-11-10,6818.93
2005-11-11,6726.744
2005-11-14,6772.805
2005-11-15,6709.123
2005-11-16,6594.834
2005-11-17,6734.68
2005-11-18,6722.352
2005-11-21,6755.2
2005-11-22,6869.639
2005-11-23,6869.906
2005-11-24,6819.05
2005-11-25,6879.59
2005-11-28,6842.099
2005-11-29,6801.24
2005-11-30,6809.311
2005-12-01,6876.351
2005-12-02,7001.158
2005-12-05,7086.887
2005-12-06,7042.821
2005-12-07,7140.223
2005-12-08,7142.138
2005-12-09,7190.258
2005-12-12,7226.115
2005-12-13,7254.866
2005-12-14,7322.731
2005-12-15,7148.434
2005-12-16,7084.988
2005-12-19,6965.13
2005-12-20,6968.932
2005-12-21,6937.247
2005-12-22,6994.18
2005-12-23,6989.368
2005-12-26,6989.368
2005-12-27,7013.235
2005-12-28,7062.495
2005-12-29,7056.332
2005-12-30,7048.88
2006-01-02,7044.467
2006-01-03,7258.23
2006-01-04,7394.076
2006-01-05,7375.622
2006-01-06,7481.663
2006-01-09,7438.461
2006-01-10,7342.659
2006-01-11,7325.033
2006-01-12,7360.833
2006-01-13,7318.506
2006-01-16,7408.831
2006-01-17,7323.768
2006-01-18,7218.977
2006-01-19,7395.95
2006-01-20,7517.874
2006-01-23,7562.719
2006-01-24,7643.979
2006-01-25,7653.961
2006-01-26,7653.191
2006-01-27,7760.172
2006-01-30,7793.753
2006-01-31,7791.556
2006-02-01,7870.187
2006-02-02,7860.845
2006-02-03,7682.146
2006-02-06,7798.292
2006-02-07,7642.626
2006-02-08,7593.583
2006-02-09,7687.3
2006-02-10,7600.552
2006-02-13,7465.191
2006-02-14,7314.737
2006-02-15,7469.497
2006-02-16,7530.66
2006-02-17,7692.338
2006-02-20,7825.284
2006-02-21,7846.694
2006-02-22,7753.353
2006-02-23,7863.591
2006-02-24,7936.161
2006-02-27,7922.696
2006-02-28,7843.615
2006-03-01,7977.556
2006-03-02,8013.362
2006-03-03,8144.53
2006-03-06,8115.539
2006-03-07,7973.204
2006-03-08,7872.361
2006-03-09,7888.32
2006-03-10,7886.22
2006-03-13,7975.277
2006-03-14,8065.703
2006-03-15,8099.02
2006-03-16,8237.289
2006-03-17,8375.513
2006-03-20,8413.534
2006-03-21,8242.208
2006-03-22,8351.191
2006-03-23,8391.184
2006-03-24,8487.475
2006-03-27,8529.362
2006-03-28,8557.449
2006-03-29,8584.762
2006-03-30,8782.023
2006-03-31,8702.374
2006-04-03,8826.325
2006-04-04,8769.973
2006-04-05,8854.817
2006-04-06,8947.664
2006-04-07,8848.157
2006-04-10,8987.218
2006-04-11,8999.479
2006-04-12,8853.126
2006-04-13,8825.347
2006-04-14,8825.347
2006-04-17,8970.079
2006-04-18,9115.165
2006-04-19,9287.2
2006-04-20,9487.005
2006-04-21,9469.7
2006-04-24,9599.559
2006-04-25,9539.358
2006-04-26,9684.993
2006-04-27,9502.067
2006-04-28,9501.561
2006-05-01,9524.843
2006-05-02,9704.168
2006-05-03,9797.436
2006-05-04,9987.53
2006-05-05,10015.579
2006-05-08,9881.441
2006-05-09,10017.749
2006-05-10,10113.658
2006-05-11,10184.336
2006-05-12,9960.637
2006-05-15,9380.1
2006-05-16,9351.847
2006-05-17,9330.409
2006-05-18,8835.002
2006-05-19,8756.046
2006-05-22,8419.32
2006-05-23,9032.79
2006-05-24,8721.403
2006-05-25,8738.432
2006-05-26,9037.595
2006-05-29,9279.518
2006-05-30,9092.455
2006-05-31,9052.882
2006-06-01,9093.191
2006-06-02,9371.801
2006-06-05,9411.346
2006-06-06,9021.837
2006-06-07,8886.893
2006-06-08,8239.033
2006-06-09,8469.077
2006-06-12,8208.218
2006-06-13,7832.703
2006-06-14,7862.798
2006-06-15,8355.433
2006-06-16,8207.874
2006-06-19,8149.791
2006-06-20,8031.533
2006-06-21,8048.865
2006-06-22,8119.618
2006-06-23,8359.937
2006-06-26,8336.833
2006-06-27,8585.568
2006-06-28,8447.184
2006-06-29,8573.892
2006-06-30,8711.667
2006-07-03,8856.835
2006-07-04,8913.732
2006-07-05,8701.371
2006-07-06,8892.414
2006-07-07,9024.604
2006-07-10,8837.943
2006-07-11,8840.126
2006-07-12,9003.2
2006-07-13,8939.194
2006-07-14,8807.036
2006-07-17,8556.857
2006-07-18,8384.005
2006-07-19,8426.632
2006-07-20,8592.765
2006-07-21,8461.4
2006-07-24,8420.409
2006-07-25,8731.479
2006-07-26,8746.346
2006-07-27,9022.482
2006-07-28,8960.272
2006-07-31,8969.95
2006-08-01,8981.905
2006-08-02,9155.092
2006-08-03,9023.275
2006-08-04,9047.049
2006-08-07,9063.063
2006-08-08,9034.734
2006-08-09,8991.549
2006-08-10,8765.901
2006-08-11,8715.661
2006-08-14,8596.602
2006-08-15,8724.791
2006-08-16,8748.541
2006-08-17,8639.696
2006-08-18,8671.304
2006-08-21,8951.466
2006-08-22,8877.839
2006-08-23,8949.77
2006-08-24,8851.595
2006-08-25,8845.413
2006-08-28,8843.251
2006-08-29,8678.606
2006-08-30,8807.863
2006-08-31,8796.528
2006-09-01,8868.022
2006-09-04,9007.823
2006-09-05,9019.169
2006-09-06,8776.078
2006-09-07,8581.529
2006-09-08,8492.14
2006-09-11,8134.604
2006-09-12,8170.052
2006-09-13,8185.966
2006-09-14,8286.745
2006-09-15,8166.647
2006-09-18,8254.482
2006-09-19,8355.596
2006-09-20,8265.619
2006-09-21,8058.858
2006-09-22,8016.085
2006-09-25,7699.392
2006-09-26,7956.384
2006-09-27,8183.236
2006-09-28,8248.451
2006-09-29,8173.212
2006-10-02,8096.886
2006-10-03,7884.431
2006-10-04,7906.656
2006-10-05,8058.078
2006-10-06,7941.582
2006-10-09,8056.698
2006-10-10,8123.769
2006-10-11,8050.35
2006-10-12,8117.806
2006-10-13,8285.28
2006-10-16,8397.178
2006-10-17,8342.766
2006-10-18,8427.394
2006-10-19,8584.674
2006-10-20,8658.792
2006-10-23,8502.63
2006-10-24,8591.358
2006-10-25,8662.588
2006-10-26,8934.844
2006-10-27,8938.487
2006-10-30,8783.565
2006-10-31,8873.527
2006-11-01,9038.199
2006-11-02,8969.817
2006-11-03,9061.389
2006-11-06,9242.168
2006-11-07,9245.48
2006-11-08,9233.398
2006-11-09,9340.546
2006-11-10,9356.104
2006-11-13,9310.542
2006-11-14,9381.642
2006-11-15,9426.587
2006-11-16,9521.95
2006-11-17,9172.36
2006-11-20,9255.092
2006-11-21,9375.589
2006-11-22,9444.569
2006-11-23,9369.673
2006-11-24,9483.096
2006-11-27,9360.96
2006-11-28,9228.459
2006-11-29,9508.024
2006-11-30,9692.775
2006-12-01,9694.773
2006-12-04,9759.172
2006-12-05,9840.852
2006-12-06,9818.266
2006-12-07,9834.071
2006-12-08,9857.336
2006-12-11,9809.895
2006-12-12,9882.376
2006-12-13,9812.582
2006-12-14,9955.514
2006-12-15,9976.161
2006-12-18,10269.032
2006-12-19,10201.004
2006-12-20,10347.845
2006-12-21,10214.283
2006-12-22,10191.682
2006-12-25,10191.682
2006-12-26,10188.9
2006-12-27,10156.484
2006-12-28,10256.284
2006-12-29,10314.442
2007-01-01,10314.442
2007-01-02,10531.827
2007-01-03,10254.469
2007-01-04,9869.403
2007-01-05,9785.678
2007-01-08,9936.078
2007-01-09,9787.328
2007-01-10,9534.879
2007-01-11,9682.078
2007-01-12,9758.757
2007-01-15,10068.748
2007-01-16,10040.875
2007-01-17,9943.102
2007-01-18,9971.624
2007-01-19,10132.735
2007-01-22,10262.1
2007-01-23,10326.198
2007-01-24,10569.509
2007-01-25,10547.44
2007-01-26,10546.243
2007-01-29,10679.204
2007-01-30,10649.262
2007-01-31,10743.729
2007-02-01,10868.642
2007-02-02,10896.787
2007-02-05,10908.502
2007-02-06,10959.489
2007-02-07,11032.941
2007-02-08,10929.224
2007-02-09,10972.816
2007-02-12,10866.982
2007-02-13,11010.057
2007-02-14,11243.42
2007-02-15,11032.026
2007-02-16,11040.547
2007-02-19,11117.106
2007-02-20,10963.102
2007-02-21,10938.705
2007-02-22,10909.615
2007-02-23,11019.763
2007-02-26,11136.846
2007-02-27,10749.545
2007-02-28,10498.7
2007-03-01,10356.448
2007-03-02,10412.182
2007-03-05,10115.229
2007-03-06,10253.259
2007-03-07,10320.287
2007-03-08,10544.411
2007-03-09,10535.258
2007-03-12,10581.704
2007-03-13,10561.027
2007-03-14,10342.346
2007-03-15,10458.695
2007-03-16,10527.936
2007-03-19,10698.427
2007-03-20,10725.459
2007-03-21,10822.499
2007-03-22,10967.072
2007-03-23,11067.015
2007-03-26,11032.894
2007-03-27,10913.515
2007-03-28,11065.382
2007-03-29,11114.645
2007-03-30,11057.755
2007-04-02,11091.539
2007-04-03,11132.737
2007-04-04,11121.024
2007-04-05,11201.132
2007-04-06,11201.132
2007-04-09,11139.724
2007-04-10,11372.741
2007-04-11,11334.119
2007-04-12,11278.276
2007-04-13,11389.257
2007-04-16,11573.062
2007-04-17,11565.571
2007-04-18,11396.021
2007-04-19,11385.931
2007-04-20,11560.666
2007-04-23,11651.868
2007-04-24,11629.755
2007-04-25,11689.02
2007-04-26,11720.989
2007-04-27,11653.06
2007-04-30,11736.387
2007-05-01,11686.77
2007-05-02,11865.318
2007-05-03,11884.501
2007-05-04,12023.285
2007-05-07,12092.041
2007-05-08,11704.805
2007-05-09,11721.029
2007-05-10,11573.812
2007-05-11,11424.62
2007-05-14,11443.515
2007-05-15,11658.523
2007-05-16,11714.776
2007-05-17,11615.487
2007-05-18,11824.03
2007-05-21,11920.416
2007-05-22,12034.823
2007-05-23,12213.071
2007-05-24,12113.323
2007-05-25,11988.202
2007-05-28,11988.202
2007-05-29,11925.853
2007-05-30,11778.505
2007-05-31,12062.884
2007-06-01,12180.375
2007-06-04,12196.767
2007-06-05,12212.441
2007-06-06,11960.712
2007-06-07,11857.308
2007-06-08,11693.078
2007-06-11,11776.694
2007-06-12,11594.666
2007-06-13,11666.154
2007-06-14,11960.081
2007-06-15,12327.059
2007-06-18,12400.317
2007-06-19,12406.972
2007-06-20,12517.394
2007-06-21,12540.808
2007-06-22,12538.167
2007-06-25,12471.303
2007-06-26,12384.85
2007-06-27,12253.967
2007-06-28,12652.55
2007-06-29,12763.784
2007-07-02,13020.01
2007-07-03,13019.578
2007-07-04,13154.336
2007-07-05,13165.094
2007-07-06,13174.154
2007-07-09,13243.609
2007-07-10,13140.287
2007-07-11,13198.101
2007-07-12,13473.808
2007-07-13,13530.736
2007-07-16,13585.778
2007-07-17,13504.167
2007-07-18,13482.091
2007-07-19,13690.769
2007-07-20,13623.99
2007-07-23,13572.65
2007-07-24,13230.04
2007-07-25,12987.365
2007-07-26,12609.761
2007-07-27,12302.565
2007-07-30,12414.902
2007-07-31,12669.437
2007-08-01,12348.763
2007-08-02,12498.935
2007-08-03,12391.684
2007-08-06,12015.781
2007-08-07,12087.419
2007-08-08,12576.998
2007-08-09,12049.048
2007-08-10,11626.26
2007-08-13,11807.14
2007-08-14,11762.277
2007-08-15,11494.78
2007-08-16,10870.144
2007-08-17,11304.373
2007-08-20,11487.814
2007-08-21,11290.871
2007-08-22,11583.989
2007-08-23,11789.119
2007-08-24,11901.222
2007-08-27,11831.257
2007-08-28,11590.813
2007-08-29,11622.424
2007-08-30,11837.32
2007-08-31,12087.057
2007-09-03,12101.36
2007-09-04,12267.045
2007-09-05,12335.038
2007-09-06,12482.71
2007-09-07,12327.971
2007-09-10,12270.771
2007-09-11,12521.398
2007-09-12,12623.694
2007-09-13,12883.924
2007-09-14,12868.957
2007-09-17,12746.736
2007-09-18,12763.939
2007-09-19,13304.635
2007-09-20,13392.905
2007-09-21,13494.421
2007-09-24,13559.477
2007-09-25,13349.6
2007-09-26,13454.371
2007-09-27,13563.964
2007-09-28,13732.583
2007-10-01,13945.207
2007-10-02,13615.336
2007-10-03,13393.312
2007-10-04,13338.285
2007-10-05,13480.541
2007-10-08,13371.393
2007-10-09,13381.21
2007-10-10,13508.938
2007-10-11,13987.673
2007-10-12,13954.255
2007-10-15,14167.29
2007-10-16,13949.218
2007-10-17,13982.733
2007-10-18,13832.1
2007-10-19,13827.986
2007-10-22,13257.777
2007-10-23,13698.217
2007-10-24,13580.36
2007-10-25,13953.13
2007-10-26,14207.709
2007-10-29,14428.834
2007-10-30,14230.718
2007-10-31,14289.343
2007-11-01,14007.044
2007-11-02,13953.019
2007-11-05,13999.328
2007-11-06,14427.078
2007-11-07,14616.429
2007-11-08,14666.584
2007-11-09,14367.421
2007-11-12,13683.43
2007-11-13,13514.697
2007-11-14,13764.082
2007-11-15,13328.263
2007-11-16,13092.396
2007-11-19,12695.186
2007-11-20,13240.209
2007-11-21,12989.754
2007-11-22,13011.949
2007-11-23,13283.33
2007-11-26,13510.428
2007-11-27,13075.479
2007-11-28,13420.778
2007-11-29,13459.407
2007-11-30,13452.372
2007-12-03,13326.3
2007-12-04,13222.728
2007-12-05,13518.378
2007-12-06,13715.119
2007-12-07,13423.944
2007-12-10,13548.264
2007-12-11,13554.663
2007-12-12,13659.019
2007-12-13,13344.667
2007-12-14,13084.9
2007-12-17,12744.249
2007-12-18,12763.871
2007-12-19,12710.916
2007-12-20,12645.027
2007-12-21,12975.475
2007-12-24,13048.294
2007-12-25,13048.294
2007-12-26,13137.144
2007-12-27,13484.639
2007-12-28,13696.237
2007-12-31,13660.671
2008-01-01,13660.671
2008-01-02,13711.008
2008-01-03,13709.386
2008-01-04,13463.896
2008-01-07,13178.545
2008-01-08,13478.405
2008-01-09,13097.982
2008-01-10,12804.131
2008-01-11,12540.284
2008-01-14,12698.17
2008-01-15,12220.848
2008-01-16,11500.621
2008-01-17,11435.341
2008-01-18,11135.891
2008-01-21,10239.571
2008-01-22,10635.128
2008-01-23,10306.008
2008-01-24,10857.372
2008-01-25,11227.515
2008-01-28,10913.329
2008-01-29,11268.642
2008-01-30,11201.925
2008-01-31,10783.016
2008-02-01,11120.763
2008-02-04,11327.666
2008-02-05,11039.05
2008-02-06,11001.011
2008-02-07,10696.745
2008-02-08,10614.591
2008-02-11,10547.314
2008-02-12,11118.02
2008-02-13,11119.262
2008-02-14,11583.86
2008-02-15,11579.249
2008-02-18,11787.767
2008-02-19,12023.937
2008-02-20,11803.848
2008-02-21,12136.227
2008-02-22,12002.196
2008-02-25,12013.016
2008-02-26,12140.1
2008-02-27,12545.624
2008-02-28,12562.033
2008-02-29,12319.568
2008-03-03,12221.256
2008-03-04,12311.006
2008-03-05,12436.785
2008-03-06,12394.362
2008-03-07,12027.056
2008-03-10,11772.524
2008-03-11,12118.7
2008-03-12,12247.728
2008-03-13,12019.274
2008-03-14,11943.003
2008-03-17,11572.557
2008-03-18,11780.451
2008-03-19,11586.365
2008-03-20,11294.854
2008-03-21,11294.854
2008-03-24,11294.854
2008-03-25,11609.733
2008-03-26,11845.656
2008-03-27,12104.366
2008-03-28,12155.17
2008-03-31,12235.088
2008-04-01,12211.329
2008-04-02,12403.077
2008-04-03,12448.335
2008-04-04,12764.599
2008-04-07,13030.412
2008-04-08,12916.036
2008-04-09,13011.58
2008-04-10,13064.428
2008-04-11,13034.257
2008-04-14,12920.501
2008-04-15,13216.51
2008-04-16,13536.163
2008-04-17,13330.185
2008-04-18,13275.627
2008-04-21,13626.265
2008-04-22,14065.989
2008-04-23,13938.29
2008-04-24,13500.197
2008-04-25,13600.443
2008-04-28,13969.291
2008-04-29,13590.462
2008-04-30,13829.341
2008-05-01,13699.584
2008-05-02,14227.56
2008-05-05,14303.589
2008-05-06,14392.403
2008-05-07,14612.488
2008-05-08,14774.319
2008-05-09,14593.768
2008-05-12,14736.665
2008-05-13,14627.717
2008-05-14,14858.461
2008-05-15,15217.908
2008-05-16,15500.092
2008-05-19,15718.091
2008-05-20,15565.998
2008-05-21,15812.731
2008-05-22,16175.169
2008-05-23,15897.537
2008-05-26,15445.22
2008-05-27,15120.941
2008-05-28,15020.197
2008-05-29,14852.114
2008-05-30,14953.904
2008-06-02,14847.03
2008-06-03,14887.208
2008-06-04,14505.472
2008-06-05,14469.611
2008-06-06,14987.458
2008-06-09,14832.651
2008-06-10,14314.449
2008-06-11,14220.191
2008-06-12,14255.204
2008-06-13,14248.578
2008-06-16,14648.174
2008-06-17,14740.162
2008-06-18,14578.71
2008-06-19,14512.042
2008-06-20,14277.811
2008-06-23,14046.455
2008-06-24,14114.734
2008-06-25,14147.642
2008-06-26,14091.087
2008-06-27,13956.597
2008-06-30,13995.719
2008-07-01,13783.616
2008-07-02,13922.631
2008-07-03,13351.079
2008-07-04,13374.98
2008-07-07,13476.43
2008-07-08,12992.168
2008-07-09,13248.824
2008-07-10,13018.991
2008-07-11,13148.626
2008-07-14,12799.599
2008-07-15,12394.988
2008-07-16,11936.833
2008-07-17,12342.226
2008-07-18,12262.694
2008-07-21,12539.66
2008-07-22,12340.686
2008-07-23,12053.357
2008-07-24,11845.045
2008-07-25,11729.009
2008-07-28,12000.216
2008-07-29,12005.95
2008-07-30,12284.635
2008-07-31,12571.759
2008-08-01,12119.166
2008-08-04,11998.643
2008-08-05,11566.286
2008-08-06,11731.426
2008-08-07,11868.74
2008-08-08,11404.23
2008-08-11,11458.732
2008-08-12,11277.86
2008-08-13,11042.286
2008-08-14,11284.891
2008-08-15,11099.976
2008-08-18,11367.704
2008-08-19,11178.59
2008-08-20,11422.854
2008-08-21,11867.848
2008-08-22,11889.421
2008-08-25,11710.901
2008-08-26,11495.818
2008-08-27,11799.892
2008-08-28,11925.096
2008-08-29,11922.657
2008-09-01,11559.876
2008-09-02,11088.812
2008-09-03,10703.754
2008-09-04,10303.6
2008-09-05,9858.235
2008-09-08,10099.027
2008-09-09,9399.92
2008-09-10,9387.465
2008-09-11,9262.485
2008-09-12,9786.533
2008-09-15,9279.942
2008-09-16,8632.896
2008-09-17,8382.57
2008-09-18,8768.374
2008-09-19,9722.689
2008-09-22,9984.228
2008-09-23,9792.541
2008-09-24,9568.475
2008-09-25,9472.339
2008-09-26,8938.317
2008-09-29,8001.656
2008-09-30,8310.837
2008-10-01,8011.639
2008-10-02,7364.515
2008-10-03,7896.486
2008-10-06,6849.455
2008-10-07,6777.379
2008-10-08,6310.57
2008-10-09,6555.002
2008-10-10,5925.013
2008-10-13,6321.262
2008-10-14,6633.15
2008-10-15,5896.317
2008-10-16,5225.415
2008-10-17,5407.345
2008-10-20,5820.248
2008-10-21,5834.666
2008-10-22,5317.82
2008-10-23,5365.292
2008-10-24,4968.185
2008-10-27,4592.34
2008-10-28,4730.629
2008-10-29,4993.249
2008-10-30,5331.899
2008-10-31,5538.325
2008-11-03,5821.292
2008-11-04,6324.538
2008-11-05,6243.814
2008-11-06,5443.703
2008-11-07,5602.102
2008-11-10,5657.967
2008-11-11,5167.545
2008-11-12,4676.421
2008-11-13,4701.127
2008-11-14,4849.654
2008-11-17,4624.601
2008-11-18,4581.134
2008-11-19,4243.678
2008-11-20,3993.603
2008-11-21,3877.549
2008-11-24,4522.869
2008-11-25,4562.672
2008-11-26,4609.497
2008-11-27,4904.19
2008-11-28,4700.853
2008-12-01,4244.167
2008-12-02,4407.969
2008-12-03,4465.992
2008-12-04,4352.323
2008-12-05,3915.715
2008-12-08,4494.956
2008-12-09,4530.94
2008-12-10,4662.735
2008-12-11,4839.963
2008-12-12,4532.979
2008-12-15,4732.018
2008-12-16,4726.397
2008-12-17,5129.91
2008-12-18,5042.953
2008-12-19,4747.84
2008-12-22,4566.909
2008-12-23,4599.505
2008-12-24,4579.679
2008-12-25,4579.679
2008-12-26,4557.391
2008-12-29,4848.873
2008-12-30,4931.224
2008-12-31,4930.414
2009-01-01,4930.414
2009-01-02,5316.129
2009-01-05,5367.824
2009-01-06,5481.252
2009-01-07,5265.935
2009-01-08,5247.765
2009-01-09,5180.528
2009-01-12,5012.123
2009-01-13,4900.759
2009-01-14,4639.857
2009-01-15,4749.055
2009-01-16,5124.867
2009-01-19,4973.834
2009-01-20,4796.875
2009-01-21,4943.156
2009-01-22,4876.539
2009-01-23,4917.09
2009-01-26,5274.637
2009-01-27,5222.046
2009-01-28,5387.822
2009-01-29,5203.08
2009-01-30,5052.325
2009-02-02,4745.211
2009-02-03,4947.183
2009-02-04,5082.205
2009-02-05,5065.195
2009-02-06,5259.016
2009-02-09,5578.967
2009-02-10,5482.991
2009-02-11,5403.638
2009-02-12,5122.033
2009-02-13,5327.558
2009-02-16,5109.327
2009-02-17,4868.118
2009-02-18,4794.88
2009-02-19,4954.994
2009-02-20,4659.3
2009-02-23,4662.103
2009-02-24,4636.782
2009-02-25,4651.684
2009-02-26,4857.142
2009-02-27,4657.335
2009-03-02,4394.657
2009-03-03,4170.907
2009-03-04,4557.845
2009-03-05,4345.194
2009-03-06,4362.217
2009-03-09,4481.697
2009-03-10,4728.258
2009-03-11,4667.278
2009-03-12,4586.211
2009-03-13,4702.828
2009-03-16,4833.403
2009-03-17,4840.202
2009-03-18,4754.96
2009-03-19,5333.657
2009-03-20,5336.228
2009-03-23,5609.91
2009-03-24,5470.245
2009-03-25,5446.046
2009-03-26,5574.188
2009-03-27,5307.067
2009-03-30,4930.826
2009-03-31,5090.727
2009-04-01,5144.656
2009-04-02,5563.876
2009-04-03,5334.565
2009-04-06,5280.946
2009-04-07,5066.549
2009-04-08,4930.231
2009-04-09,4981.229
2009-04-10,4981.229
2009-04-13,5014.892
2009-04-14,5215.298
2009-04-15,5178.597
2009-04-16,5348.426
2009-04-17,5501.687
2009-04-20,5139.579
2009-04-21,5249.174
2009-04-22,5347.786
2009-04-23,5335.504
2009-04-24,5560.647
2009-04-27,5385.63
2009-04-28,5401.39
2009-04-29,5705.334
2009-04-30,5743.909
2009-05-01,5762.617
2009-05-04,6132.758
2009-05-05,6060.484
2009-05-06,6143.526
2009-05-07,6351.241
2009-05-08,6646.965
2009-05-11,6471.823
2009-05-12,6506.704
2009-05-13,6271.785
2009-05-14,6282.803
2009-05-15,6327.194
2009-05-18,6446.434
2009-05-19,6605.173
2009-05-20,6799.119
2009-05-21,6760.142
2009-05-22,6664.534
2009-05-25,6699.497
2009-05-26,6583.377
2009-05-27,6656.327
2009-05-28,6664.993
2009-05-29,6977.091
2009-06-01,7067.19
2009-06-02,7423.065
2009-06-03,6929.704
2009-06-04,7046.174
2009-06-05,6980.56
2009-06-08,6736.121
2009-06-09,6905.365
2009-06-10,7041.161
2009-06-11,7182.578
2009-06-12,7068.535
2009-06-15,6704.332
2009-06-16,6846.518
2009-06-17,6522.521
2009-06-18,6635.578
2009-06-19,6640.412
2009-06-22,6084.551
2009-06-23,6094.483
2009-06-24,6351.844
2009-06-25,6164.801
2009-06-26,6342.879
2009-06-29,6452.429
2009-06-30,6394.883
2009-07-01,6586.355
2009-07-02,6388.7
2009-07-03,6357.271
2009-07-06,5998.977
2009-07-07,6004.993
2009-07-08,5869.291
2009-07-09,5959.366
2009-07-10,5834.929
2009-07-13,5929.541
2009-07-14,6093.026
2009-07-15,6395.647
2009-07-16,6360.942
2009-07-17,6421.202
2009-07-20,6619.753
2009-07-21,6818.734
2009-07-22,6810.774
2009-07-23,6973.477
2009-07-24,6951.497
2009-07-27,7090.209
2009-07-28,6868.954
2009-07-29,6763.539
2009-07-30,6958.387
2009-07-31,7080.222
2009-08-03,7442.521
2009-08-04,7340.803
2009-08-05,7334.611
2009-08-06,7285.187
2009-08-07,7253.931
2009-08-10,7078.833
2009-08-11,6895.043
2009-08-12,7184.187
2009-08-13,7289.442
2009-08-14,7195.961
2009-08-17,6854.954
2009-08-18,7012.301
2009-08-19,7096.82
2009-08-20,7249.568
2009-08-21,7471.374
2009-08-24,7592.872
2009-08-25,7599.944
2009-08-26,7350.861
2009-08-27,7213.139
2009-08-28,7455.12
2009-08-31,7269.843
2009-09-01,7178.02
2009-09-02,7016.071
2009-09-03,7118.764
2009-09-04,7191.16
2009-09-07,7413.08
2009-09-08,7544.114
2009-09-09,7705.143
2009-09-10,7613.159
2009-09-11,7686.478
2009-09-14,7602.547
2009-09-15,7810.74
2009-09-16,8008.281
2009-09-17,8096.198
2009-09-18,8046.725
2009-09-21,7870.72
2009-09-22,8127.734
2009-09-23,8039.997
2009-09-24,7914.442
2009-09-25,7978.021
2009-09-28,8020.194
2009-09-29,7979.847
2009-09-30,8091.047
2009-10-01,7925.5
2009-10-02,7742.687
2009-10-05,8065.002
2009-10-06,8427.945
2009-10-07,8282.899
2009-10-08,8557.889
2009-10-09,8652.816
2009-10-12,8660.941
2009-10-13,8597.803
2009-10-14,8900.139
2009-10-15,8875.401
2009-10-16,8743.997
2009-10-19,9021.983
2009-10-20,9036.075
2009-10-21,9096.809
2009-10-22,8952.761
2009-10-23,8855.807
2009-10-26,8684.381
2009-10-27,8645.217
2009-10-28,8285.741
2009-10-29,8640.022
2009-10-30,8374.919
2009-11-02,8399.553
2009-11-03,8157.084
2009-11-04,8547.47
2009-11-05,8587.602
2009-11-06,8489.817
2009-11-09,8913.387
2009-11-10,8810.238
2009-11-11,8918.838
2009-11-12,8826.307
2009-11-13,8855.669
2009-11-16,9245.739
2009-11-17,9113.462
2009-11-18,9242.421
2009-11-19,8899.748
2009-11-20,8932.34
2009-11-23,9361.91
2009-11-24,9229.652
2009-11-25,9297.567
2009-11-26,8871.175
2009-11-27,9049.038
2009-11-30,8860.703
