Date,NORWAY Standard (Large+Mid Cap)
2005-06-15,4673.786
2005-06-16,4704.725
2005-06-17,4776.61
2005-06-20,4762.57
2005-06-21,4765.927
2005-06-22,4741.113
2005-06-23,4736.229
2005-06-24,4801.167
2005-06-27,4784.426
2005-06-28,4814.995
2005-06-29,4851.57
2005-06-30,4877.664
2005-07-01,4887.672
2005-07-04,4951.677
2005-07-05,4921.024
2005-07-06,5028.497
2005-07-07,4933.138
2005-07-08,5094.981
2005-07-11,5121.203
2005-07-12,5128.632
2005-07-13,5110.731
2005-07-14,5089.617
2005-07-15,4989.363
2005-07-18,4965.899
2005-07-19,4941.287
2005-07-20,4933.678
2005-07-21,4982.036
2005-07-22,5042.387
2005-07-25,5098.937
2005-07-26,5080.753
2005-07-27,5071.166
2005-07-28,5100.585
2005-07-29,5193.213
2005-08-01,5221.203
2005-08-02,5286.958
2005-08-03,5381.25
2005-08-04,5339.758
2005-08-05,5271.771
2005-08-08,5359.351
2005-08-09,5406.695
2005-08-10,5416.913
2005-08-11,5485.5
2005-08-12,5469.435
2005-08-15,5402.234
2005-08-16,5321.445
2005-08-17,5304.503
2005-08-18,5230.79
2005-08-19,5276.797
2005-08-22,5391.077
2005-08-23,5390.722
2005-08-24,5387.074
2005-08-25,5416.721
2005-08-26,5430.361
2005-08-29,5454.113
2005-08-30,5417.901
2005-08-31,5556.107
2005-09-01,5729.262
2005-09-02,5752.958
2005-09-05,5692.354
2005-09-06,5734.704
2005-09-07,5695.118
2005-09-08,5628.702
2005-09-09,5669.929
2005-09-12,5639.016
2005-09-13,5577.671
2005-09-14,5635.528
2005-09-15,5660.854
2005-09-16,5654.145
2005-09-19,5689.182
2005-09-20,5740.08
2005-09-21,5765.277
2005-09-22,5748.038
2005-09-23,5637.087
2005-09-26,5549.264
2005-09-27,5541.808
2005-09-28,5608.804
2005-09-29,5662.182
2005-09-30,5636.564
2005-10-03,5589.74
2005-10-04,5541.752
2005-10-05,5471.317
2005-10-06,5309.396
2005-10-07,5297.595
2005-10-10,5274.076
2005-10-11,5318.567
2005-10-12,5328.584
2005-10-13,5051.846
2005-10-14,5070.198
2005-10-17,5117.092
2005-10-18,4920.572
2005-10-19,4796.077
2005-10-20,4952.022
2005-10-21,4904.432
2005-10-24,4999.382
2005-10-25,5076.799
2005-10-26,5155.739
2005-10-27,5122.965
2005-10-28,5066.759
2005-10-31,5206.59
2005-11-01,5153.13
2005-11-02,5207.163
2005-11-03,5368.02
2005-11-04,5273.522
2005-11-07,5257.413
2005-11-08,5201.456
2005-11-09,5241.517
2005-11-10,5211.101
2005-11-11,5140.651
2005-11-14,5175.851
2005-11-15,5127.185
2005-11-16,5039.844
2005-11-17,5146.716
2005-11-18,5137.294
2005-11-21,5162.397
2005-11-22,5249.853
2005-11-23,5250.057
2005-11-24,5211.193
2005-11-25,5256.034
2005-11-28,5226.682
2005-11-29,5195.47
2005-11-30,5201.635
2005-12-01,5252.847
2005-12-02,5348.188
2005-12-05,5413.676
2005-12-06,5380.014
2005-12-07,5454.419
2005-12-08,5455.882
2005-12-09,5492.641
2005-12-12,5520.032
2005-12-13,5541.995
2005-12-14,5593.837
2005-12-15,5460.692
2005-12-16,5412.225
2005-12-19,5320.666
2005-12-20,5323.57
2005-12-21,5299.366
2005-12-22,5342.857
2005-12-23,5338.632
2005-12-26,5338.632
2005-12-27,5356.862
2005-12-28,5394.488
2005-12-29,5389.781
2005-12-30,5384.089
2006-01-02,5380.718
2006-01-03,5543.995
2006-01-04,5647.758
2006-01-05,5633.662
2006-01-06,5714.658
2006-01-09,5681.659
2006-01-10,5608.484
2006-01-11,5595.021
2006-01-12,5622.365
2006-01-13,5590.035
2006-01-16,5659.028
2006-01-17,5594.054
2006-01-18,5514.013
2006-01-19,5649.189
2006-01-20,5742.317
2006-01-23,5776.571
2006-01-24,5838.639
2006-01-25,5846.263
2006-01-26,5845.675
2006-01-27,5927.389
2006-01-30,5953.039
2006-01-31,5951.361
2006-02-01,6011.421
2006-02-02,6004.286
2006-02-03,5867.791
2006-02-06,5956.506
2006-02-07,5837.605
2006-02-08,5800.145
2006-02-09,5871.728
2006-02-10,5805.468
2006-02-13,5702.077
2006-02-14,5587.156
2006-02-15,5705.366
2006-02-16,5752.083
2006-02-17,5875.576
2006-02-20,5977.123
2006-02-21,5993.476
2006-02-22,5922.181
2006-02-23,6006.383
2006-02-24,6061.814
2006-02-27,6051.529
2006-02-28,5991.125
2006-03-01,6093.432
2006-03-02,6119.332
2006-03-03,6219.497
2006-03-06,6197.359
2006-03-07,6088.666
2006-03-08,6011.658
2006-03-09,6023.845
2006-03-10,6022.241
2006-03-13,6090.249
2006-03-14,6159.302
2006-03-15,6184.744
2006-03-16,6290.332
2006-03-17,6395.886
2006-03-20,6424.92
2006-03-21,6294.088
2006-03-22,6377.312
2006-03-23,6407.853
2006-03-24,6481.141
2006-03-27,6513.127
2006-03-28,6534.574
2006-03-29,6555.431
2006-03-30,6706.061
2006-03-31,6645.241
2006-04-03,6739.892
2006-04-04,6696.86
2006-04-05,6761.648
2006-04-06,6832.548
2006-04-07,6756.563
2006-04-10,6862.751
2006-04-11,6872.114
2006-04-12,6760.357
2006-04-13,6739.144
2006-04-14,6739.144
2006-04-17,6849.664
2006-04-18,6960.453
2006-04-19,7091.821
2006-04-20,7244.395
2006-04-21,7228.6
2006-04-24,7327.726
2006-04-25,7281.773
2006-04-26,7386.031
2006-04-27,7246.527
2006-04-28,7241.839
2006-05-01,7259.584
2006-05-02,7396.261
2006-05-03,7467.347
2006-05-04,7608.641
2006-05-05,7630.01
2006-05-08,7527.822
2006-05-09,7631.663
2006-05-10,7695.136
2006-05-11,7732.297
2006-05-12,7560.309
2006-05-15,7119.67
2006-05-16,7098.225
2006-05-17,7081.954
2006-05-18,6705.931
2006-05-19,6646.002
2006-05-22,6389.681
2006-05-23,6855.262
2006-05-24,6614.227
2006-05-25,6627.142
2006-05-26,6854.024
2006-05-29,7037.496
2006-05-30,6894.888
2006-05-31,6864.879
2006-06-01,6895.446
2006-06-02,7106.718
2006-06-05,7136.705
2006-06-06,6841.337
2006-06-07,6739.008
2006-06-08,6246.41
2006-06-09,6420.817
2006-06-12,6223.048
2006-06-13,5938.352
2006-06-14,5961.168
2006-06-15,6334.658
2006-06-16,6222.787
2006-06-19,6178.751
2006-06-20,6089.094
2006-06-21,6102.234
2006-06-22,6155.876
2006-06-23,6338.073
2006-06-26,6320.557
2006-06-27,6509.135
2006-06-28,6404.219
2006-06-29,6500.282
2006-06-30,6604.737
2006-07-03,6714.795
2006-07-04,6757.932
2006-07-05,6596.931
2006-07-06,6741.77
2006-07-07,6841.989
2006-07-10,6700.472
2006-07-11,6702.127
2006-07-12,6825.762
2006-07-13,6777.236
2006-07-14,6677.04
2006-07-17,6487.367
2006-07-18,6356.32
2006-07-19,6388.638
2006-07-20,6514.591
2006-07-21,6414.997
2006-07-24,6383.92
2006-07-25,6619.757
2006-07-26,6631.028
2006-07-27,6840.381
2006-07-28,6793.216
2006-07-31,6800.554
2006-08-01,6809.617
2006-08-02,6940.918
2006-08-03,6840.981
2006-08-04,6859.006
2006-08-07,6871.147
2006-08-08,6849.669
2006-08-09,6816.929
2006-08-10,6645.854
2006-08-11,6607.764
2006-08-14,6517.5
2006-08-15,6614.686
2006-08-16,6632.693
2006-08-17,6550.172
2006-08-18,6574.135
2006-08-21,6786.54
2006-08-22,6730.719
2006-08-23,6785.254
2006-08-24,6710.822
2006-08-25,6706.136
2006-08-28,6704.497
2006-08-29,6578.355
2006-08-30,6676.331
2006-08-31,6667.739
2006-09-01,6721.931
2006-09-04,6827.9
2006-09-05,6836.5
2006-09-06,6652.238
2006-09-07,6504.77
2006-09-08,6437.013
2006-09-11,6166.003
2006-09-12,6192.872
2006-09-13,6204.935
2006-09-14,6281.325
2006-09-15,6190.291
2006-09-18,6256.87
2006-09-19,6333.514
2006-09-20,6265.311
2006-09-21,6108.588
2006-09-22,6076.166
2006-09-25,5836.114
2006-09-26,6030.912
2006-09-27,6202.866
2006-09-28,6252.298
2006-09-29,6195.267
2006-10-02,6137.412
2006-10-03,5976.372
2006-10-04,5993.219
2006-10-05,6107.996
2006-10-06,6019.692
2006-10-09,6106.95
2006-10-10,6157.79
2006-10-11,6102.138
2006-10-12,6153.27
2006-10-13,6280.215
2006-10-16,6365.033
2006-10-17,6323.789
2006-10-18,6387.937
2006-10-19,6507.155
2006-10-20,6563.336
2006-10-23,6444.965
2006-10-24,6512.221
2006-10-25,6566.213
2006-10-26,6772.582
2006-10-27,6775.343
2006-10-30,6657.913
2006-10-31,6726.104
2006-11-01,6850.925
2006-11-02,6799.092
2006-11-03,6868.503
2006-11-06,7005.532
2006-11-07,7008.043
2006-11-08,6998.885
2006-11-09,7080.103
2006-11-10,7091.895
2006-11-13,7057.36
2006-11-14,7111.253
2006-11-15,7145.321
2006-11-16,7217.281
2006-11-17,6952.306
2006-11-20,7015.013
2006-11-21,7106.345
2006-11-22,7158.63
2006-11-23,7101.861
2006-11-24,7187.831
2006-11-27,7095.257
2006-11-28,6994.826
2006-11-29,7206.726
2006-11-30,7346.76
2006-12-01,7348.274
2006-12-04,7397.087
2006-12-05,7456.836
2006-12-06,7439.722
2006-12-07,7451.698
2006-12-08,7469.327
2006-12-11,7433.378
2006-12-12,7488.301
2006-12-13,7435.415
2006-12-14,7543.721
2006-12-15,7559.366
2006-12-18,7781.286
2006-12-19,7729.739
2006-12-20,7841.006
2006-12-21,7739.801
2006-12-22,7722.675
2006-12-25,7722.675
2006-12-26,7720.567
2006-12-27,7693.825
2006-12-28,7769.427
2006-12-29,7813.483
2007-01-01,7813.483
2007-01-02,7978.159
2007-01-03,7768.052
2007-01-04,7476.354
2007-01-05,7412.929
2007-01-08,7526.862
2007-01-09,7414.179
2007-01-10,7222.942
2007-01-11,7334.45
2007-01-12,7392.536
2007-01-15,7627.363
2007-01-16,7606.248
2007-01-17,7532.183
2007-01-18,7553.789
2007-01-19,7675.835
2007-01-22,7773.833
2007-01-23,7822.389
2007-01-24,8006.704
2007-01-25,7989.986
2007-01-26,7989.079
2007-01-29,8089.801
2007-01-30,8067.119
2007-01-31,8138.68
2007-02-01,8233.305
2007-02-02,8254.626
2007-02-05,8263.5
2007-02-06,8302.124
2007-02-07,8357.766
2007-02-08,8279.198
2007-02-09,8312.22
2007-02-12,8232.048
2007-02-13,8340.431
2007-02-14,8517.21
2007-02-15,8357.073
2007-02-16,8363.528
2007-02-19,8421.524
2007-02-20,8304.862
2007-02-21,8286.38
2007-02-22,8264.344
2007-02-23,8347.784
2007-02-26,8436.478
2007-02-27,8143.086
2007-02-28,7953.064
2007-03-01,7845.304
2007-03-02,7887.524
2007-03-05,7662.574
2007-03-06,7765.37
2007-03-07,7816.134
2007-03-08,7985.876
2007-03-09,7978.944
2007-03-12,8014.12
2007-03-13,7998.46
2007-03-14,7832.84
2007-03-15,7920.958
2007-03-16,7973.399
2007-03-19,8102.521
2007-03-20,8122.994
2007-03-21,8196.487
2007-03-22,8305.981
2007-03-23,8381.674
2007-03-26,8355.831
2007-03-27,8265.419
2007-03-28,8380.436
2007-03-29,8417.746
2007-03-30,8371.056
2007-04-02,8396.631
2007-04-03,8427.819
2007-04-04,8418.952
2007-04-05,8479.596
2007-04-06,8479.596
2007-04-09,8433.109
2007-04-10,8609.509
2007-04-11,8580.272
2007-04-12,8537.997
2007-04-13,8619.396
2007-04-16,8758.5
2007-04-17,8752.83
2007-04-18,8624.321
2007-04-19,8616.685
2007-04-20,8743.399
2007-04-23,8812.376
2007-04-24,8795.652
2007-04-25,8832.969
2007-04-26,8855.993
2007-04-27,8804.668
2007-04-30,8867.627
2007-05-01,8830.138
2007-05-02,8965.043
2007-05-03,8979.537
2007-05-04,9083.671
2007-05-07,9135.617
2007-05-08,8843.057
2007-05-09,8845.428
2007-05-10,8734.328
2007-05-11,8619.641
2007-05-14,8633.897
2007-05-15,8796.117
2007-05-16,8816.653
2007-05-17,8741.927
2007-05-18,8898.879
2007-05-21,8971.419
2007-05-22,9057.523
2007-05-23,9191.674
2007-05-24,9116.603
2007-05-25,9022.1
2007-05-28,9022.1
2007-05-29,8974.518
2007-05-30,8863.634
2007-05-31,9077.973
2007-06-01,9166.392
2007-06-04,9178.727
2007-06-05,9190.523
2007-06-06,8999.796
2007-06-07,8921.99
2007-06-08,8798.415
2007-06-11,8861.332
2007-06-12,8724.365
2007-06-13,8778.157
2007-06-14,8999.321
2007-06-15,9275.452
2007-06-18,9330.277
2007-06-19,9335.284
2007-06-20,9418.368
2007-06-21,9433.402
2007-06-22,9431.416
2007-06-25,9381.12
2007-06-26,9316.088
2007-06-27,9217.635
2007-06-28,9517.457
2007-06-29,9601.129
2007-07-02,9793.866
2007-07-03,9793.541
2007-07-04,9894.908
2007-07-05,9903.001
2007-07-06,9909.816
2007-07-09,9962.06
2007-07-10,9884.34
2007-07-11,9927.829
2007-07-12,10135.22
2007-07-13,10178.043
2007-07-16,10219.446
2007-07-17,10158.057
2007-07-18,10141.451
2007-07-19,10298.422
2007-07-20,10248.189
2007-07-23,10209.571
2007-07-24,9951.854
2007-07-25,9769.31
2007-07-26,9485.27
2007-07-27,9254.192
2007-07-30,9338.694
2007-07-31,9530.159
2007-08-01,9288.943
2007-08-02,9401.905
2007-08-03,9321.229
2007-08-06,9038.469
2007-08-07,9092.356
2007-08-08,9460.625
2007-08-09,9063.492
2007-08-10,8745.464
2007-08-13,8881.525
2007-08-14,8847.778
2007-08-15,8646.563
2007-08-16,8176.701
2007-08-17,8503.336
2007-08-20,8641.323
2007-08-21,8493.179
2007-08-22,8713.667
2007-08-23,8867.97
2007-08-24,8952.295
2007-08-27,8899.666
2007-08-28,8718.801
2007-08-29,8742.579
2007-08-30,8904.227
2007-08-31,9092.083
2007-09-03,9102.842
2007-09-04,9227.473
2007-09-05,9278.619
2007-09-06,9389.7
2007-09-07,9273.303
2007-09-10,9230.276
2007-09-11,9418.802
2007-09-12,9495.75
2007-09-13,9691.5
2007-09-14,9680.241
2007-09-17,9588.305
2007-09-18,9601.245
2007-09-19,10007.965
2007-09-20,10074.364
2007-09-21,10150.725
2007-09-24,10199.662
2007-09-25,10041.789
2007-09-26,10120.599
2007-09-27,10203.037
2007-09-28,10329.875
2007-10-01,10489.815
2007-10-02,10241.68
2007-10-03,10074.67
2007-10-04,10033.278
2007-10-05,10140.285
2007-10-08,10058.182
2007-10-09,10065.566
2007-10-10,10158.862
2007-10-11,10518.876
2007-10-12,10493.746
2007-10-15,10653.95
2007-10-16,10489.958
2007-10-17,10515.161
2007-10-18,10401.884
2007-10-19,10398.789
2007-10-22,9969.986
2007-10-23,10301.202
2007-10-24,10212.572
2007-10-25,10492.9
2007-10-26,10684.345
2007-10-29,10850.634
2007-10-30,10701.648
2007-10-31,10745.735
2007-11-01,10533.443
2007-11-02,10492.816
2007-11-05,10527.64
2007-11-06,10849.314
2007-11-07,10991.707
2007-11-08,11029.424
2007-11-09,10804.451
2007-11-12,10290.082
2007-11-13,10163.193
2007-11-14,10350.733
2007-11-15,10022.993
2007-11-16,9845.618
2007-11-19,9546.912
2007-11-20,9956.775
2007-11-21,9768.431
2007-11-22,9785.121
2007-11-23,9989.203
2007-11-26,10159.688
2007-11-27,9831.338
2007-11-28,10090.965
2007-11-29,10120.01
2007-11-30,10114.72
2007-12-03,10019.928
2007-12-04,9942.053
2007-12-05,10164.349
2007-12-06,10312.277
2007-12-07,10091.189
2007-12-10,10184.644
2007-12-11,10189.455
2007-12-12,10267.902
2007-12-13,10031.594
2007-12-14,9836.319
2007-12-17,9580.241
2007-12-18,9594.992
2007-12-19,9555.184
2007-12-20,9505.653
2007-12-21,9754.061
2007-12-24,9808.801
2007-12-25,9808.801
2007-12-26,9875.593
2007-12-27,10136.815
2007-12-28,10295.88
2007-12-31,10269.144
2008-01-01,10269.144
2008-01-02,10306.983
2008-01-03,10305.764
2008-01-04,10121.223
2008-01-07,9906.715
2008-01-08,10132.129
2008-01-09,9846.153
2008-01-10,9625.257
2008-01-11,9426.915
2008-01-14,9545.602
2008-01-15,9186.785
2008-01-16,8645.368
2008-01-17,8596.296
2008-01-18,8371.19
2008-01-21,7697.399
2008-01-22,7994.751
2008-01-23,7747.341
2008-01-24,8161.818
2008-01-25,8440.066
2008-01-28,8203.883
2008-01-29,8470.983
2008-01-30,8420.829
2008-01-31,8105.922
2008-02-01,8359.818
2008-02-04,8515.353
2008-02-05,8298.391
2008-02-06,8269.796
2008-02-07,8041.07
2008-02-08,7979.313
2008-02-11,7928.739
2008-02-12,8357.756
2008-02-13,8358.689
2008-02-14,8707.942
2008-02-15,8704.475
2008-02-18,8861.225
2008-02-19,9038.761
2008-02-20,8873.313
2008-02-21,9123.172
2008-02-22,9021.521
2008-02-25,9029.654
2008-02-26,9125.178
2008-02-27,9429.992
2008-02-28,9442.326
2008-02-29,9260.076
2008-03-03,9186.179
2008-03-04,9253.64
2008-03-05,9347.067
2008-03-06,9315.183
2008-03-07,9039.129
2008-03-10,8847.831
2008-03-11,9108.005
2008-03-12,9204.978
2008-03-13,9033.28
2008-03-14,8975.957
2008-03-17,8697.542
2008-03-18,8853.788
2008-03-19,8707.92
2008-03-20,8488.83
2008-03-21,8488.83
2008-03-24,8488.83
2008-03-25,8725.482
2008-03-26,8902.794
2008-03-27,9097.232
2008-03-28,9135.415
2008-03-31,9195.479
2008-04-01,9177.622
2008-04-02,9321.733
2008-04-03,9355.747
2008-04-04,9591.765
2008-04-07,9791.507
2008-04-08,9705.561
2008-04-09,9777.356
2008-04-10,9817.067
2008-04-11,9794.396
2008-04-14,9708.916
2008-04-15,9931.347
2008-04-16,10171.545
2008-04-17,10016.767
2008-04-18,9975.577
2008-04-21,10239.053
2008-04-22,10569.471
2008-04-23,10473.515
2008-04-24,10142.547
2008-04-25,10211.559
2008-04-28,10488.499
2008-04-29,10204.065
2008-04-30,10383.421
2008-05-01,10285.996
2008-05-02,10671.315
2008-05-05,10728.34
2008-05-06,10794.955
2008-05-07,10951.651
2008-05-08,11072.939
2008-05-09,10924.829
2008-05-12,11031.8
2008-05-13,10950.242
2008-05-14,11122.976
2008-05-15,11392.057
2008-05-16,11603.299
2008-05-19,11766.338
2008-05-20,11648.792
2008-05-21,11795.369
2008-05-22,12065.726
2008-05-23,11858.629
2008-05-26,11521.227
2008-05-27,11279.334
2008-05-28,11204.185
2008-05-29,11078.084
2008-05-30,11154.009
2008-06-02,11074.292
2008-06-03,11104.261
2008-06-04,10819.527
2008-06-05,10789.621
2008-06-06,11175.766
2008-06-09,11060.33
2008-06-10,10673.921
2008-06-11,10603.635
2008-06-12,10629.743
2008-06-13,10624.802
2008-06-16,10922.771
2008-06-17,10991.364
2008-06-18,10870.973
2008-06-19,10821.261
2008-06-20,10646.601
2008-06-23,10474.084
2008-06-24,10524.998
2008-06-25,10549.537
2008-06-26,10507.365
2008-06-27,10407.079
2008-06-30,10436.252
2008-07-01,10278.092
2008-07-02,10381.752
2008-07-03,9955.56
2008-07-04,9973.383
2008-07-07,10049.031
2008-07-08,9687.929
2008-07-09,9879.311
2008-07-10,9707.93
2008-07-11,9804.596
2008-07-14,9544.335
2008-07-15,9242.627
2008-07-16,8900.993
2008-07-17,9203.284
2008-07-18,9143.979
2008-07-21,9350.505
2008-07-22,9202.136
2008-07-23,8987.882
2008-07-24,8832.549
2008-07-25,8746.024
2008-07-28,8948.256
2008-07-29,8952.531
2008-07-30,9160.34
2008-07-31,9374.441
2008-08-01,9036.954
2008-08-04,8947.083
2008-08-05,8624.685
2008-08-06,8747.826
2008-08-07,8850.217
2008-08-08,8503.844
2008-08-11,8544.485
2008-08-12,8409.613
2008-08-13,8233.952
2008-08-14,8414.856
2008-08-15,8276.969
2008-08-18,8476.608
2008-08-19,8335.59
2008-08-20,8517.732
2008-08-21,8849.552
2008-08-22,8865.639
2008-08-25,8732.521
2008-08-26,8572.139
2008-08-27,8798.879
2008-08-28,8892.241
2008-08-29,8890.422
2008-09-01,8619.905
2008-09-02,8265.766
2008-09-03,7978.738
2008-09-04,7677.37
2008-09-05,7345.522
2008-09-08,7524.94
2008-09-09,7004.024
2008-09-10,6994.744
2008-09-11,6901.62
2008-09-12,7292.095
2008-09-15,6914.627
2008-09-16,6432.503
2008-09-17,6245.982
2008-09-18,6533.45
2008-09-19,7244.524
2008-09-22,7437.856
2008-09-23,7295.057
2008-09-24,7128.136
2008-09-25,7056.519
2008-09-26,6658.693
2008-09-29,5960.918
2008-09-30,6191.246
2008-10-01,5968.355
2008-10-02,5486.273
2008-10-03,5882.571
2008-10-06,5102.573
2008-10-07,5048.88
2008-10-08,4701.126
2008-10-09,4883.218
2008-10-10,4413.901
2008-10-13,4709.091
2008-10-14,4941.435
2008-10-15,4392.523
2008-10-16,3892.728
2008-10-17,4028.259
2008-10-20,4335.855
2008-10-21,4346.596
2008-10-22,3961.566
2008-10-23,3996.931
2008-10-24,3701.101
2008-10-27,3421.112
2008-10-28,3524.132
2008-10-29,3719.773
2008-10-30,3972.054
2008-10-31,4125.834
2008-11-03,4336.633
2008-11-04,4711.531
2008-11-05,4651.395
2008-11-06,4055.344
2008-11-07,4173.345
2008-11-10,4214.962
2008-11-11,3849.617
2008-11-12,3483.749
2008-11-13,3502.154
2008-11-14,3612.801
2008-11-17,3445.145
2008-11-18,3412.764
2008-11-19,3161.372
2008-11-20,2975.077
2008-11-21,2888.621
2008-11-24,3369.359
2008-11-25,3399.011
2008-11-26,3433.893
2008-11-27,3653.428
2008-11-28,3501.95
2008-12-01,3161.737
2008-12-02,3283.763
2008-12-03,3326.987
2008-12-04,3242.309
2008-12-05,2916.547
2008-12-08,3347.984
2008-12-09,3374.786
2008-12-10,3472.951
2008-12-11,3604.956
2008-12-12,3376.304
2008-12-15,3524.555
2008-12-16,3520.369
2008-12-17,3820.917
2008-12-18,3756.149
2008-12-19,3536.34
2008-12-22,3401.577
2008-12-23,3425.855
2008-12-24,3411.088
2008-12-25,3411.088
2008-12-26,3394.488
2008-12-29,3611.593
2008-12-30,3672.93
2008-12-31,3672.327
2009-01-01,3672.327
2009-01-02,3959.62
2009-01-05,3998.123
2009-01-06,4082.608
2009-01-07,3922.233
2009-01-08,3908.7
2009-01-09,3858.62
2009-01-12,3733.186
2009-01-13,3650.239
2009-01-14,3455.911
2009-01-15,3537.245
2009-01-16,3817.161
2009-01-19,3704.668
2009-01-20,3572.862
2009-01-21,3681.817
2009-01-22,3632.199
2009-01-23,3662.403
2009-01-26,3928.715
2009-01-27,3889.543
2009-01-28,4013.019
2009-01-29,3875.417
2009-01-30,3763.13
2009-02-02,3534.382
2009-02-03,3684.817
2009-02-04,3785.386
2009-02-05,3772.716
2009-02-06,3917.08
2009-02-09,4155.389
2009-02-10,4083.903
2009-02-11,4024.799
2009-02-12,3815.05
2009-02-13,3968.132
2009-02-16,3805.586
2009-02-17,3625.927
2009-02-18,3571.377
2009-02-19,3690.635
2009-02-20,3470.392
2009-02-23,3472.481
2009-02-24,3453.621
2009-02-25,3464.72
2009-02-26,3617.752
2009-02-27,3468.929
2009-03-02,3273.278
2009-03-03,3106.622
2009-03-04,3394.826
2009-03-05,3236.436
2009-03-06,3249.116
2009-03-09,3337.855
2009-03-10,3521.487
2009-03-11,3476.071
2009-03-12,3415.694
2009-03-13,3502.548
2009-03-16,3599.796
2009-03-17,3604.861
2009-03-18,3541.375
2009-03-19,3972.373
2009-03-20,3974.288
2009-03-23,4178.119
2009-03-24,4074.1
2009-03-25,4056.078
2009-03-26,4151.514
2009-03-27,3952.569
2009-03-30,3672.355
2009-03-31,3791.445
2009-04-01,3831.61
2009-04-02,4143.835
2009-04-03,3972.275
2009-04-06,3932.349
2009-04-07,3772.702
2009-04-08,3671.196
2009-04-09,3709.171
2009-04-10,3709.171
2009-04-13,3734.237
2009-04-14,3883.466
2009-04-15,3856.137
2009-04-16,3982.597
2009-04-17,4096.719
2009-04-20,3827.083
2009-04-21,3908.691
2009-04-22,3982.12
2009-04-23,3972.975
2009-04-24,4135.155
2009-04-27,4005.005
2009-04-28,4016.725
2009-04-29,4242.752
2009-04-30,4271.437
2009-05-01,4285.35
2009-05-04,4560.604
2009-05-05,4506.857
2009-05-06,4568.611
2009-05-07,4723.078
2009-05-08,4940.409
2009-05-11,4810.233
2009-05-12,4836.159
2009-05-13,4661.553
2009-05-14,4669.742
2009-05-15,4702.736
2009-05-18,4791.362
2009-05-19,4909.346
2009-05-20,5025.123
2009-05-21,4996.315
2009-05-22,4925.653
2009-05-25,4951.494
2009-05-26,4865.671
2009-05-27,4919.588
2009-05-28,4925.992
2009-05-29,5156.659
2009-06-01,5223.25
2009-06-02,5486.271
2009-06-03,5121.636
2009-06-04,5207.717
2009-06-05,5159.223
2009-06-08,4978.562
2009-06-09,5103.648
2009-06-10,5204.013
2009-06-11,5308.531
2009-06-12,5224.244
2009-06-15,4955.067
2009-06-16,5060.154
2009-06-17,4820.694
2009-06-18,4904.252
2009-06-19,4907.825
2009-06-22,4496.997
2009-06-23,4504.337
2009-06-24,4694.549
2009-06-25,4556.309
2009-06-26,4687.923
2009-06-29,4768.89
2009-06-30,4726.358
2009-07-01,4867.872
2009-07-02,4721.789
2009-07-03,4698.56
2009-07-06,4433.75
2009-07-07,4438.197
2009-07-08,4337.901
2009-07-09,4404.474
2009-07-10,4312.505
2009-07-13,4382.431
2009-07-14,4503.26
2009-07-15,4726.923
2009-07-16,4701.273
2009-07-17,4745.81
2009-07-20,4892.556
2009-07-21,5039.62
2009-07-22,5033.737
2009-07-23,5153.988
2009-07-24,5137.743
2009-07-27,5240.263
2009-07-28,5076.737
2009-07-29,4998.827
2009-07-30,5142.835
2009-07-31,5232.882
2009-08-03,5500.651
2009-08-04,5425.473
2009-08-05,5420.897
2009-08-06,5384.368
2009-08-07,5361.267
2009-08-10,5231.855
2009-08-11,5096.019
2009-08-12,5309.72
2009-08-13,5387.513
2009-08-14,5318.422
2009-08-17,5066.39
2009-08-18,5182.683
2009-08-19,5245.149
2009-08-20,5358.043
2009-08-21,5521.976
2009-08-24,5611.774
2009-08-25,5617.0
2009-08-26,5432.907
2009-08-27,5331.118
2009-08-28,5509.963
2009-08-31,5373.028
2009-09-01,5305.162
2009-09-02,5185.468
2009-09-03,5261.368
2009-09-04,5314.874
2009-09-07,5478.892
2009-09-08,5575.737
2009-09-09,5694.751
2009-09-10,5626.767
2009-09-11,5680.956
2009-09-14,5618.924
2009-09-15,5772.796
2009-09-16,5918.796
2009-09-17,5983.774
2009-09-18,5947.209
2009-09-21,5817.126
2009-09-22,6007.081
2009-09-23,5942.236
2009-09-24,5849.441
2009-09-25,5896.431
2009-09-28,5927.6
2009-09-29,5897.78
2009-09-30,5979.967
2009-10-01,5857.613
2009-10-02,5722.5
2009-10-05,5960.717
2009-10-06,6228.963
2009-10-07,6121.762
2009-10-08,6325.002
2009-10-09,6395.161
2009-10-12,6401.167
2009-10-13,6354.502
2009-10-14,6577.954
2009-10-15,6559.671
2009-10-16,6462.552
2009-10-19,6668.007
2009-10-20,6678.422
2009-10-21,6723.31
2009-10-22,6616.846
2009-10-23,6545.189
2009-10-26,6418.491
2009-10-27,6389.545
2009-10-28,6123.862
2009-10-29,6385.705
2009-10-30,6189.772
2009-11-02,6207.979
2009-11-03,6028.774
2009-11-04,6317.302
2009-11-05,6346.963
2009-11-06,6274.691
2009-11-09,6587.746
2009-11-10,6511.51
2009-11-11,6591.774
2009-11-12,6523.386
2009-11-13,6545.087
2009-11-16,6833.381
2009-11-17,6735.617
2009-11-18,6830.93
2009-11-19,6577.665
2009-11-20,6601.753
2009-11-23,6916.299
2009-11-24,6818.591
2009-11-25,6868.764
2009-11-26,6553.759
2009-11-27,6685.159
2009-11-30,6546.022
