Date,JAPAN SMID VALUE SMID (Small+Mid Cap)
2005-11-09,888.122
2005-11-10,880.344
2005-11-11,887.356
2005-11-14,872.801
2005-11-15,862.085
2005-11-16,867.106
2005-11-17,885.774
2005-11-18,888.747
2005-11-21,890.622
2005-11-22,889.551
2005-11-23,893.524
2005-11-24,887.059
2005-11-25,884.664
2005-11-28,894.202
2005-11-29,895.633
2005-11-30,895.925
2005-12-01,904.264
2005-12-02,914.342
2005-12-05,921.777
2005-12-06,918.061
2005-12-07,922.385
2005-12-08,909.543
2005-12-09,918.129
2005-12-12,939.91
2005-12-13,942.97
2005-12-14,956.919
2005-12-15,953.222
2005-12-16,957.022
2005-12-19,956.75
2005-12-20,963.746
2005-12-21,973.288
2005-12-22,980.526
2005-12-23,983.183
2005-12-26,989.337
2005-12-27,976.684
2005-12-28,983.726
2005-12-29,984.402
2005-12-30,975.328
2006-01-02,975.328
2006-01-03,986.909
2006-01-04,1003.724
2006-01-05,1014.423
2006-01-06,1029.234
2006-01-09,1032.115
2006-01-10,1022.166
2006-01-11,1027.239
2006-01-12,1034.569
2006-01-13,1033.205
2006-01-16,1028.577
2006-01-17,996.807
2006-01-18,960.019
2006-01-19,990.847
2006-01-20,987.659
2006-01-23,971.345
2006-01-24,988.005
2006-01-25,985.554
2006-01-26,995.273
2006-01-27,1008.8
2006-01-30,1010.798
2006-01-31,1017.579
2006-02-01,1006.035
2006-02-02,1009.195
2006-02-03,1000.08
2006-02-06,1009.924
2006-02-07,1019.222
2006-02-08,992.635
2006-02-09,998.187
2006-02-10,990.947
2006-02-13,960.399
2006-02-14,968.812
2006-02-15,963.898
2006-02-16,960.15
2006-02-17,937.676
2006-02-20,918.773
2006-02-21,935.473
2006-02-22,938.287
2006-02-23,972.895
2006-02-24,977.15
2006-02-27,985.187
2006-02-28,989.88
2006-03-01,972.777
2006-03-02,967.862
2006-03-03,953.355
2006-03-06,953.325
2006-03-07,945.097
2006-03-08,937.664
2006-03-09,961.83
2006-03-10,954.789
2006-03-13,970.715
2006-03-14,981.338
2006-03-15,982.585
2006-03-16,976.202
2006-03-17,995.609
2006-03-20,1009.503
2006-03-21,1002.948
2006-03-22,1009.86
2006-03-23,999.522
2006-03-24,1002.03
2006-03-27,1018.42
2006-03-28,1021.67
2006-03-29,1020.125
2006-03-30,1030.659
2006-03-31,1023.085
2006-04-03,1037.115
2006-04-04,1038.87
2006-04-05,1029.497
2006-04-06,1042.236
2006-04-07,1044.079
2006-04-10,1040.822
2006-04-11,1034.981
2006-04-12,1022.536
2006-04-13,1023.077
2006-04-14,1022.075
2006-04-17,1013.835
2006-04-18,1025.942
2006-04-19,1026.806
2006-04-20,1026.272
2006-04-21,1033.006
2006-04-24,1023.333
2006-04-25,1034.753
2006-04-26,1039.903
2006-04-27,1050.74
2006-04-28,1043.904
2006-05-01,1058.146
2006-05-02,1065.919
2006-05-03,1061.978
2006-05-04,1062.774
2006-05-05,1074.078
2006-05-08,1092.282
2006-05-09,1088.862
2006-05-10,1079.878
2006-05-11,1070.579
2006-05-12,1059.071
2006-05-15,1057.089
2006-05-16,1036.6
2006-05-17,1044.727
2006-05-18,1024.74
2006-05-19,1016.216
2006-05-22,1004.264
2006-05-23,992.184
2006-05-24,990.91
2006-05-25,991.504
2006-05-26,1002.685
2006-05-29,1003.832
2006-05-30,1006.609
2006-05-31,988.429
2006-06-01,986.119
2006-06-02,1003.345
2006-06-05,994.862
2006-06-06,963.148
2006-06-07,943.738
2006-06-08,905.068
2006-06-09,918.603
2006-06-12,927.719
2006-06-13,893.959
2006-06-14,902.399
2006-06-15,914.621
2006-06-16,940.777
2006-06-19,932.691
2006-06-20,926.36
2006-06-21,923.629
2006-06-22,941.885
2006-06-23,931.622
2006-06-26,931.859
2006-06-27,934.961
2006-06-28,921.265
2006-06-29,930.589
2006-06-30,965.339
2006-07-03,965.747
2006-07-04,971.452
2006-07-05,956.504
2006-07-06,952.11
2006-07-07,959.239
2006-07-10,965.881
2006-07-11,958.552
2006-07-12,935.242
2006-07-13,930.089
2006-07-14,908.446
2006-07-17,902.242
2006-07-18,872.378
2006-07-19,871.662
2006-07-20,904.326
2006-07-21,899.913
2006-07-24,894.055
2006-07-25,902.083
2006-07-26,893.492
2006-07-27,914.547
2006-07-28,929.202
2006-07-31,943.776
2006-08-01,939.071
2006-08-02,948.992
2006-08-03,943.632
2006-08-04,950.885
2006-08-07,925.619
2006-08-08,937.218
2006-08-09,944.601
2006-08-10,944.692
2006-08-11,939.635
2006-08-14,948.883
2006-08-15,954.642
2006-08-16,967.877
2006-08-17,968.823
2006-08-18,972.733
2006-08-21,963.556
2006-08-22,967.423
2006-08-23,965.799
2006-08-24,959.357
2006-08-25,950.853
2006-08-28,938.861
2006-08-29,946.716
2006-08-30,945.087
2006-08-31,955.642
2006-09-01,955.009
2006-09-04,974.557
2006-09-05,974.48
2006-09-06,966.613
2006-09-07,953.128
2006-09-08,955.032
2006-09-11,934.535
2006-09-12,927.194
2006-09-13,922.901
2006-09-14,932.166
2006-09-15,928.41
2006-09-18,925.106
2006-09-19,931.827
2006-09-20,921.956
2006-09-21,931.191
2006-09-22,925.873
2006-09-25,927.042
2006-09-26,921.375
2006-09-27,939.68
2006-09-28,942.278
2006-09-29,945.678
2006-10-02,955.447
2006-10-03,948.305
2006-10-04,933.459
2006-10-05,950.02
2006-10-06,933.871
2006-10-09,932.616
2006-10-10,924.462
2006-10-11,912.119
2006-10-12,910.67
2006-10-13,918.659
2006-10-16,933.238
2006-10-17,934.669
2006-10-18,933.076
2006-10-19,941.814
2006-10-20,941.993
2006-10-23,943.578
2006-10-24,942.932
2006-10-25,940.487
2006-10-26,948.688
2006-10-27,950.154
2006-10-30,935.516
2006-10-31,940.589
2006-11-01,944.121
2006-11-02,942.917
2006-11-03,935.25
2006-11-06,931.567
2006-11-07,937.449
2006-11-08,921.807
2006-11-09,914.484
2006-11-10,915.879
2006-11-13,901.633
2006-11-14,919.417
2006-11-15,912.189
2006-11-16,907.254
2006-11-17,905.055
2006-11-20,878.533
2006-11-21,877.125
2006-11-22,901.549
2006-11-23,905.198
2006-11-24,903.489
2006-11-27,911.689
2006-11-28,913.554
2006-11-29,926.999
2006-11-30,943.257
2006-12-01,948.713
2006-12-04,952.651
2006-12-05,950.162
2006-12-06,962.452
2006-12-07,963.286
2006-12-08,958.651
2006-12-11,953.216
2006-12-12,955.033
2006-12-13,956.315
2006-12-14,958.53
2006-12-15,959.42
2006-12-18,956.989
2006-12-19,945.993
2006-12-20,956.599
2006-12-21,956.711
2006-12-22,953.711
2006-12-25,946.532
2006-12-26,951.52
2006-12-27,957.269
2006-12-28,955.973
2006-12-29,955.479
2007-01-01,955.479
2007-01-02,958.132
2007-01-03,953.798
2007-01-04,964.932
2007-01-05,957.755
2007-01-08,958.885
2007-01-09,962.158
2007-01-10,944.734
2007-01-11,938.484
2007-01-12,952.655
2007-01-15,963.335
2007-01-16,963.582
2007-01-17,968.139
2007-01-18,967.097
2007-01-19,970.417
2007-01-22,975.753
2007-01-23,976.789
2007-01-24,982.988
2007-01-25,976.073
2007-01-26,972.094
2007-01-29,976.962
2007-01-30,978.303
2007-01-31,975.742
2007-02-01,993.989
2007-02-02,992.11
2007-02-05,989.625
2007-02-06,995.261
2007-02-07,989.679
2007-02-08,981.477
2007-02-09,988.165
2007-02-12,987.273
2007-02-13,995.284
2007-02-14,1006.549
2007-02-15,1024.751
2007-02-16,1024.603
2007-02-19,1024.949
2007-02-20,1023.223
2007-02-21,1022.476
2007-02-22,1030.322
2007-02-23,1042.961
2007-02-26,1051.751
2007-02-27,1061.117
2007-02-28,1029.17
2007-03-01,1032.971
2007-03-02,1029.282
2007-03-05,999.839
2007-03-06,1014.748
2007-03-07,1011.791
2007-03-08,1021.36
2007-03-09,1018.336
2007-03-12,1034.941
2007-03-13,1031.021
2007-03-14,1005.397
2007-03-15,1005.695
2007-03-16,999.83
2007-03-19,1001.638
2007-03-20,1011.905
2007-03-21,1007.569
2007-03-22,1021.119
2007-03-23,1024.072
2007-03-26,1024.148
2007-03-27,1019.282
2007-03-28,1030.43
2007-03-29,1016.818
2007-03-30,1020.402
2007-04-02,1005.471
2007-04-03,1003.709
2007-04-04,1020.344
2007-04-05,1017.498
2007-04-06,1017.461
2007-04-09,1025.018
2007-04-10,1024.429
2007-04-11,1020.675
2007-04-12,1018.666
2007-04-13,1003.449
2007-04-16,1011.019
2007-04-17,1008.517
2007-04-18,1029.688
2007-04-19,1016.425
2007-04-20,1010.774
2007-04-23,1008.131
2007-04-24,1013.7
2007-04-25,1004.909
2007-04-26,1008.522
2007-04-27,1009.579
2007-04-30,1009.349
2007-05-01,1005.556
2007-05-02,1010.528
2007-05-03,1008.683
2007-05-04,1009.606
2007-05-07,1023.281
2007-05-08,1018.23
2007-05-09,1026.074
2007-05-10,1016.369
2007-05-11,1011.324
2007-05-14,1008.77
2007-05-15,997.496
2007-05-16,991.436
2007-05-17,985.076
2007-05-18,977.888
2007-05-21,979.818
2007-05-22,992.466
2007-05-23,994.938
2007-05-24,991.6
2007-05-25,977.181
2007-05-28,984.07
2007-05-29,990.649
2007-05-30,990.644
2007-05-31,1000.0
2007-06-01,1001.28
2007-06-04,1004.579
2007-06-05,1006.714
2007-06-06,1010.654
2007-06-07,1005.963
2007-06-08,992.071
2007-06-11,991.226
2007-06-12,987.042
2007-06-13,977.175
2007-06-14,979.608
2007-06-15,983.574
2007-06-18,991.617
2007-06-19,988.232
2007-06-20,991.502
2007-06-21,992.865
2007-06-22,983.515
2007-06-25,976.546
2007-06-26,982.858
2007-06-27,975.503
2007-06-28,983.439
2007-06-29,989.356
2007-07-02,1002.742
2007-07-03,1002.287
2007-07-04,997.431
2007-07-05,997.615
2007-07-06,990.263
2007-07-09,996.636
2007-07-10,1005.764
2007-07-11,997.859
2007-07-12,988.68
2007-07-13,997.451
2007-07-16,998.84
2007-07-17,996.207
2007-07-18,987.934
2007-07-19,993.389
2007-07-20,1001.275
2007-07-23,986.875
2007-07-24,995.531
2007-07-25,993.473
2007-07-26,989.46
2007-07-27,973.829
2007-07-30,981.66
2007-07-31,980.234
2007-08-01,970.176
2007-08-02,969.33
2007-08-03,971.446
2007-08-06,976.231
2007-08-07,968.807
2007-08-08,957.58
2007-08-09,969.273
2007-08-10,945.191
2007-08-13,947.347
2007-08-14,955.725
2007-08-15,938.012
2007-08-16,942.777
2007-08-17,897.365
2007-08-20,907.588
2007-08-21,927.396
2007-08-22,921.774
2007-08-23,936.905
2007-08-24,935.677
2007-08-27,937.21
2007-08-28,945.764
2007-08-29,927.744
2007-08-30,930.017
2007-08-31,952.741
2007-09-03,952.666
2007-09-04,947.307
2007-09-05,933.638
2007-09-06,929.789
2007-09-07,943.451
2007-09-10,927.127
2007-09-11,924.132
2007-09-12,923.107
2007-09-13,911.859
2007-09-14,920.429
2007-09-17,920.829
2007-09-18,896.01
2007-09-19,919.174
2007-09-20,930.65
2007-09-21,912.75
2007-09-24,916.243
2007-09-25,930.491
2007-09-26,933.278
2007-09-27,956.271
2007-09-28,964.169
2007-10-01,957.413
2007-10-02,965.385
2007-10-03,970.53
2007-10-04,964.046
2007-10-05,964.329
2007-10-08,957.111
2007-10-09,966.566
2007-10-10,963.409
2007-10-11,969.209
2007-10-12,962.146
2007-10-15,962.326
2007-10-16,951.541
2007-10-17,938.442
2007-10-18,956.819
2007-10-19,948.994
2007-10-22,940.811
2007-10-23,939.954
2007-10-24,938.898
2007-10-25,933.036
2007-10-26,941.652
2007-10-29,950.694
2007-10-30,956.513
2007-10-31,965.619
2007-11-01,974.175
2007-11-02,958.273
2007-11-05,943.639
2007-11-06,947.572
2007-11-07,942.1
2007-11-08,923.487
2007-11-09,931.352
2007-11-12,919.739
2007-11-13,911.481
2007-11-14,925.991
2007-11-15,931.267
2007-11-16,918.847
2007-11-19,910.598
2007-11-20,913.244
2007-11-21,914.927
2007-11-22,910.787
2007-11-23,915.468
2007-11-26,928.927
2007-11-27,935.701
2007-11-28,922.511
2007-11-29,944.012
2007-11-30,942.609
2007-12-03,950.867
2007-12-04,948.688
2007-12-05,947.092
2007-12-06,953.372
2007-12-07,960.037
2007-12-10,955.052
2007-12-11,960.12
2007-12-12,952.31
2007-12-13,932.629
2007-12-14,916.415
2007-12-17,896.82
2007-12-18,898.9
2007-12-19,889.87
2007-12-20,888.877
2007-12-21,886.066
2007-12-24,882.425
2007-12-25,892.49
2007-12-26,906.036
2007-12-27,901.166
2007-12-28,894.059
2007-12-31,905.264
2008-01-01,905.264
2008-01-02,921.43
2008-01-03,923.449
2008-01-04,896.401
2008-01-07,883.824
2008-01-08,879.251
2008-01-09,891.085
2008-01-10,879.596
2008-01-11,866.966
2008-01-14,875.073
2008-01-15,862.878
2008-01-16,834.497
2008-01-17,853.152
2008-01-18,866.646
2008-01-21,848.032
2008-01-22,795.808
2008-01-23,819.273
2008-01-24,835.374
2008-01-25,863.532
2008-01-28,840.746
2008-01-29,861.769
2008-01-30,852.774
2008-01-31,884.686
2008-02-01,880.002
2008-02-04,891.302
2008-02-05,885.911
2008-02-06,849.218
2008-02-07,853.183
2008-02-08,839.615
2008-02-11,845.081
2008-02-12,830.208
2008-02-13,821.089
2008-02-14,850.317
2008-02-15,858.941
2008-02-18,854.507
2008-02-19,864.04
2008-02-20,836.143
2008-02-21,861.722
2008-02-22,858.886
2008-02-25,869.307
2008-02-26,858.89
2008-02-27,881.553
2008-02-28,881.682
2008-02-29,883.271
2008-03-03,857.009
2008-03-04,854.333
2008-03-05,839.588
2008-03-06,864.139
2008-03-07,844.555
2008-03-10,842.02
2008-03-11,837.287
2008-03-12,853.459
2008-03-13,848.84
2008-03-14,835.429
2008-03-17,835.522
2008-03-18,840.45
2008-03-19,850.954
2008-03-20,855.821
2008-03-21,879.168
2008-03-24,863.259
2008-03-25,880.229
2008-03-26,894.883
2008-03-27,885.666
2008-03-28,895.916
2008-03-31,882.551
2008-04-01,872.01
2008-04-02,892.225
2008-04-03,903.1
2008-04-04,901.936
2008-04-07,902.463
2008-04-08,886.679
2008-04-09,873.18
2008-04-10,866.851
2008-04-11,888.958
2008-04-14,875.259
2008-04-15,874.659
2008-04-16,885.605
2008-04-17,888.868
2008-04-18,874.672
2008-04-21,891.702
2008-04-22,884.058
2008-04-23,881.937
2008-04-24,874.498
2008-04-25,889.294
2008-04-28,900.318
2008-04-29,910.073
2008-04-30,901.906
2008-05-01,897.031
2008-05-02,904.425
2008-05-05,905.629
2008-05-06,912.046
2008-05-07,912.956
2008-05-08,924.692
2008-05-09,906.477
2008-05-12,904.556
2008-05-13,906.094
2008-05-14,913.375
2008-05-15,928.48
2008-05-16,934.511
2008-05-19,928.109
2008-05-20,931.117
2008-05-21,921.244
2008-05-22,923.444
2008-05-23,930.282
2008-05-26,906.941
2008-05-27,914.506
2008-05-28,896.202
2008-05-29,910.423
2008-05-30,926.396
2008-06-02,941.344
2008-06-03,919.565
2008-06-04,935.312
2008-06-05,929.044
2008-06-06,932.539
2008-06-09,908.061
2008-06-10,890.773
2008-06-11,893.265
2008-06-12,869.304
2008-06-13,868.848
2008-06-16,880.291
2008-06-17,884.073
2008-06-18,889.376
2008-06-19,869.364
2008-06-20,862.0
2008-06-23,853.411
2008-06-24,857.9
2008-06-25,854.73
2008-06-26,860.182
2008-06-27,857.402
2008-06-30,861.105
2008-07-01,863.041
2008-07-02,844.204
2008-07-03,834.744
2008-07-04,833.687
2008-07-07,834.762
2008-07-08,817.696
2008-07-09,818.302
2008-07-10,821.622
2008-07-11,825.408
2008-07-14,819.159
2008-07-15,822.144
2008-07-16,815.846
2008-07-17,817.451
2008-07-18,801.46
2008-07-21,800.56
2008-07-22,820.021
2008-07-23,824.118
2008-07-24,845.735
2008-07-25,828.624
2008-07-28,830.034
2008-07-29,812.381
2008-07-30,829.065
2008-07-31,832.676
2008-08-01,814.562
2008-08-04,790.628
2008-08-05,790.443
2008-08-06,808.268
2008-08-07,790.705
2008-08-08,785.832
2008-08-11,797.814
2008-08-12,789.963
2008-08-13,784.203
2008-08-14,770.569
2008-08-15,772.814
2008-08-18,783.501
2008-08-19,770.47
2008-08-20,770.813
2008-08-21,777.988
2008-08-22,759.484
2008-08-25,775.073
2008-08-26,768.71
2008-08-27,765.737
2008-08-28,766.08
2008-08-29,795.411
2008-09-01,781.569
2008-09-02,760.675
2008-09-03,768.858
2008-09-04,758.877
2008-09-05,755.119
2008-09-08,774.57
2008-09-09,765.405
2008-09-10,767.679
2008-09-11,760.425
2008-09-12,768.117
2008-09-15,775.42
2008-09-16,756.819
2008-09-17,755.766
2008-09-18,751.751
2008-09-19,757.159
2008-09-22,762.75
2008-09-23,770.326
2008-09-24,766.696
2008-09-25,762.845
2008-09-26,756.37
2008-09-29,752.193
2008-09-30,725.02
2008-10-01,731.644
2008-10-02,713.266
2008-10-03,687.849
2008-10-06,682.421
2008-10-07,659.651
2008-10-08,622.504
2008-10-09,619.81
2008-10-10,583.569
2008-10-13,577.577
2008-10-14,642.519
2008-10-15,650.353
2008-10-16,598.677
2008-10-17,620.703
2008-10-20,639.901
2008-10-21,658.845
2008-10-22,627.624
2008-10-23,627.519
2008-10-24,611.285
2008-10-27,563.01
2008-10-28,586.301
2008-10-29,610.617
2008-10-30,656.574
2008-10-31,631.68
2008-11-03,627.861
2008-11-04,659.567
2008-11-05,692.944
2008-11-06,665.417
2008-11-07,643.711
2008-11-10,668.468
2008-11-11,659.115
2008-11-12,665.029
2008-11-13,643.554
2008-11-14,640.114
2008-11-17,644.55
2008-11-18,636.257
2008-11-19,635.643
2008-11-20,619.317
2008-11-21,636.246
2008-11-24,626.708
2008-11-25,651.161
2008-11-26,643.635
2008-11-27,648.695
2008-11-28,660.823
2008-12-01,659.612
2008-12-02,629.2
2008-12-03,641.829
2008-12-04,640.232
2008-12-05,639.482
2008-12-08,654.397
2008-12-09,664.54
2008-12-10,678.027
2008-12-11,701.38
2008-12-12,679.317
2008-12-15,714.957
2008-12-16,702.118
2008-12-17,721.416
2008-12-18,709.026
2008-12-19,699.033
2008-12-22,701.102
2008-12-23,699.67
2008-12-24,682.167
2008-12-25,689.584
2008-12-26,699.514
2008-12-29,711.568
2008-12-30,716.406
2008-12-31,712.691
2009-01-01,712.691
2009-01-02,710.145
2009-01-05,700.682
2009-01-06,693.147
2009-01-07,714.917
2009-01-08,702.793
2009-01-09,704.625
2009-01-12,712.561
2009-01-13,674.496
2009-01-14,686.458
2009-01-15,665.867
2009-01-16,676.276
2009-01-19,677.522
2009-01-20,667.271
2009-01-21,673.648
2009-01-22,675.175
2009-01-23,653.567
2009-01-26,646.226
2009-01-27,680.198
2009-01-28,673.922
2009-01-29,680.157
2009-01-30,665.929
2009-02-02,654.198
2009-02-03,653.78
2009-02-04,666.259
2009-02-05,660.246
2009-02-06,652.961
2009-02-09,640.419
2009-02-10,643.69
2009-02-11,650.035
2009-02-12,632.65
2009-02-13,627.974
2009-02-16,632.187
2009-02-17,617.973
2009-02-18,607.24
2009-02-19,602.3
2009-02-20,591.51
2009-02-23,584.565
2009-02-24,565.233
2009-02-25,570.207
2009-02-26,562.045
2009-02-27,572.519
2009-03-02,561.165
2009-03-03,552.806
2009-03-04,558.563
2009-03-05,576.79
2009-03-06,564.072
2009-03-09,552.241
2009-03-10,549.297
2009-03-11,566.945
2009-03-12,554.797
2009-03-13,569.048
2009-03-16,586.353
2009-03-17,594.791
2009-03-18,600.783
2009-03-19,627.124
2009-03-20,611.901
2009-03-23,624.857
2009-03-24,638.507
2009-03-25,641.684
2009-03-26,651.37
2009-03-27,659.072
2009-03-30,636.753
2009-03-31,614.517
2009-04-01,628.267
2009-04-02,648.648
2009-04-03,647.592
2009-04-06,641.379
2009-04-07,646.201
2009-04-08,633.76
2009-04-09,653.627
2009-04-10,659.433
2009-04-13,667.546
2009-04-14,671.792
2009-04-15,662.389
2009-04-16,661.159
2009-04-17,671.676
2009-04-20,680.57
2009-04-21,665.997
2009-04-22,666.508
2009-04-23,676.937
2009-04-24,673.295
2009-04-27,679.941
2009-04-28,659.996
2009-04-29,657.308
2009-04-30,665.809
2009-05-01,665.068
2009-05-04,664.666
2009-05-05,668.196
2009-05-06,669.211
2009-05-07,695.46
2009-05-08,702.308
2009-05-11,718.067
2009-05-12,714.866
2009-05-13,718.355
2009-05-14,702.198
2009-05-15,720.904
2009-05-18,702.407
2009-05-19,713.437
2009-05-20,728.579
2009-05-21,732.013
2009-05-22,727.557
2009-05-25,732.144
2009-05-26,736.353
2009-05-27,739.267
2009-05-28,729.422
2009-05-29,742.854
2009-06-01,745.019
2009-06-02,753.12
2009-06-03,758.79
2009-06-04,751.749
2009-06-05,742.248
2009-06-08,744.112
2009-06-09,749.392
2009-06-10,758.888
2009-06-11,762.774
2009-06-12,769.284
2009-06-15,776.288
2009-06-16,757.829
2009-06-17,776.55
2009-06-18,763.918
2009-06-19,761.633
2009-06-22,776.48
2009-06-23,764.904
2009-06-24,765.302
2009-06-25,774.554
2009-06-26,792.585
2009-06-29,784.406
2009-06-30,791.47
2009-07-01,789.842
2009-07-02,793.123
2009-07-03,786.499
2009-07-06,790.127
2009-07-07,786.286
2009-07-08,778.376
2009-07-09,773.258
2009-07-10,779.412
2009-07-13,750.099
2009-07-14,760.772
2009-07-15,753.705
2009-07-16,759.142
2009-07-17,760.022
2009-07-20,756.284
2009-07-21,784.829
2009-07-22,789.735
2009-07-23,779.663
2009-07-24,790.427
2009-07-27,791.661
2009-07-28,798.757
2009-07-29,796.018
2009-07-30,790.882
2009-07-31,804.975
2009-08-03,810.512
2009-08-04,812.999
2009-08-05,807.587
2009-08-06,804.606
2009-08-07,789.126
2009-08-10,799.845
2009-08-11,819.851
2009-08-12,807.046
2009-08-13,821.483
2009-08-14,835.803
2009-08-17,818.606
2009-08-18,816.033
2009-08-19,819.576
2009-08-20,827.535
2009-08-21,817.338
2009-08-24,832.81
2009-08-25,834.557
2009-08-26,844.307
2009-08-27,844.055
2009-08-28,850.355
2009-08-31,852.912
2009-09-01,854.402
2009-09-02,843.81
2009-09-03,836.821
2009-09-04,824.95
2009-09-07,827.365
2009-09-08,837.517
2009-09-09,838.172
2009-09-10,851.591
2009-09-11,857.218
2009-09-14,842.114
2009-09-15,834.787
2009-09-16,831.13
2009-09-17,838.255
2009-09-18,828.937
2009-09-21,820.713
2009-09-22,830.528
2009-09-23,828.347
2009-09-24,843.9
2009-09-25,842.14
2009-09-28,830.965
2009-09-29,822.262
2009-09-30,835.13
2009-10-01,820.708
2009-10-02,806.274
2009-10-05,795.348
2009-10-06,802.209
2009-10-07,813.163
2009-10-08,819.349
2009-10-09,817.903
2009-10-12,815.224
2009-10-13,820.685
2009-10-14,815.661
2009-10-15,814.832
2009-10-16,808.283
2009-10-19,813.624
2009-10-20,818.246
2009-10-21,814.121
2009-10-22,805.909
2009-10-23,800.532
2009-10-26,806.773
2009-10-27,793.521
2009-10-28,796.15
2009-10-29,781.905
2009-10-30,800.632
2009-11-02,796.06
2009-11-03,797.489
2009-11-04,792.056
2009-11-05,788.49
2009-11-06,790.59
2009-11-09,787.689
2009-11-10,789.282
2009-11-11,784.176
2009-11-12,767.939
2009-11-13,773.335
2009-11-16,769.54
2009-11-17,759.53
2009-11-18,754.347
2009-11-19,752.283
2009-11-20,756.046
2009-11-23,756.004
2009-11-24,747.659
2009-11-25,753.069
2009-11-26,761.598
2009-11-27,745.436
2009-11-30,771.782
2009-12-01,788.204
2009-12-02,779.877
2009-12-03,797.224
2009-12-04,778.012
2009-12-07,787.267
2009-12-08,793.237
2009-12-09,788.686
2009-12-10,777.793
2009-12-11,777.082
2009-12-14,784.284
2009-12-15,772.626
2009-12-16,783.202
2009-12-17,776.476
2009-12-18,771.126
2009-12-21,768.2
2009-12-22,767.895
2009-12-23,770.919
2009-12-24,774.37
2009-12-25,772.909
2009-12-28,780.755
2009-12-29,779.217
2009-12-30,764.942
2009-12-31,761.532
2010-01-01,761.532
2010-01-04,775.332
2010-01-05,785.344
2010-01-06,783.961
2010-01-07,781.952
2010-01-08,792.629
2010-01-11,801.424
2010-01-12,816.227
2010-01-13,808.925
2010-01-14,818.761
2010-01-15,824.084
2010-01-18,818.347
2010-01-19,813.385
2010-01-20,810.886
2010-01-21,817.542
2010-01-22,813.987
2010-01-25,808.446
2010-01-26,801.213
2010-01-27,793.155
2010-01-28,795.759
2010-01-29,779.804
2010-02-01,774.858
2010-02-02,788.614
2010-02-03,791.852
2010-02-04,798.7
2010-02-05,790.859
2010-02-08,786.227
2010-02-09,779.321
2010-02-10,777.411
2010-02-11,777.93
2010-02-12,780.255
2010-02-15,775.243
2010-02-16,772.866
2010-02-17,782.79
2010-02-18,784.453
2010-02-19,763.542
2010-02-22,786.081
2010-02-23,793.42
2010-02-24,787.066
2010-02-25,794.322
2010-02-26,798.767
2010-03-01,798.314
2010-03-02,803.622
2010-03-03,809.58
2010-03-04,800.088
2010-03-05,798.726
2010-03-08,811.484
2010-03-09,814.542
2010-03-10,806.781
2010-03-11,814.48
2010-03-12,817.357
2010-03-15,822.968
2010-03-16,823.559
2010-03-17,832.294
2010-03-18,827.511
2010-03-19,832.592
2010-03-22,836.985
2010-03-23,831.806
2010-03-24,819.371
2010-03-25,810.202
2010-03-26,824.655
2010-03-29,830.947
2010-03-30,842.511
2010-03-31,840.858
2010-04-01,841.337
2010-04-02,843.528
2010-04-05,846.861
2010-04-06,848.032
2010-04-07,855.852
2010-04-08,854.759
2010-04-09,855.804
2010-04-12,863.96
2010-04-13,860.032
2010-04-14,859.157
2010-04-15,868.467
2010-04-16,867.824
2010-04-19,853.755
2010-04-20,847.544
2010-04-21,861.793
2010-04-22,861.269
2010-04-23,855.415
2010-04-26,872.136
2010-04-27,875.431
2010-04-28,852.165
2010-04-29,850.763
2010-04-30,864.085
2010-05-03,859.514
2010-05-04,859.468
2010-05-05,860.743
2010-05-06,846.783
2010-05-07,844.829
2010-05-10,836.637
2010-05-11,834.961
2010-05-12,830.627
2010-05-13,847.722
2010-05-14,847.41
2010-05-17,825.711
2010-05-18,815.216
2010-05-19,822.398
2010-05-20,831.083
2010-05-21,808.657
2010-05-24,804.085
2010-05-25,793.269
2010-05-26,783.313
2010-05-27,786.845
2010-05-28,793.232
2010-05-31,798.805
2010-06-01,797.61
2010-06-02,780.861
2010-06-03,796.518
2010-06-04,800.421
2010-06-07,777.868
2010-06-08,783.818
2010-06-09,774.54
2010-06-10,782.688
2010-06-11,788.285
2010-06-14,797.615
2010-06-15,801.121
2010-06-16,809.803
2010-06-17,812.167
2010-06-18,812.616
2010-06-21,823.424
2010-06-22,825.123
2010-06-23,817.321
2010-06-24,824.232
2010-06-25,813.634
2010-06-28,809.549
2010-06-29,809.926
2010-06-30,799.194
2010-07-01,800.079
2010-07-02,797.796
2010-07-05,803.94
2010-07-06,813.869
2010-07-07,809.895
2010-07-08,813.264
2010-07-09,813.422
2010-07-12,808.268
2010-07-13,806.393
2010-07-14,815.007
2010-07-15,814.178
2010-07-16,811.074
2010-07-19,808.641
2010-07-20,802.212
2010-07-21,798.077
2010-07-22,795.215
2010-07-23,804.575
2010-07-26,810.431
2010-07-27,805.649
2010-07-28,822.452
2010-07-29,820.729
2010-07-30,810.672
2010-08-02,811.698
2010-08-03,824.093
2010-08-04,807.281
2010-08-05,821.453
2010-08-06,832.108
2010-08-09,824.677
2010-08-10,817.999
2010-08-11,803.7
2010-08-12,791.09
2010-08-13,792.789
2010-08-16,799.96
2010-08-17,796.355
2010-08-18,805.479
2010-08-19,813.492
2010-08-20,792.384
2010-08-23,793.041
2010-08-24,798.368
2010-08-25,785.701
2010-08-26,788.536
2010-08-27,795.588
2010-08-30,807.62
2010-08-31,791.011
2010-09-01,792.423
2010-09-02,802.001
