Date,JAPAN SMID VALUE SMID (Small+Mid Cap)
2010-09-03,801.356
2010-09-06,817.629
2010-09-07,817.466
2010-09-08,801.969
2010-09-09,809.028
2010-09-10,808.062
2010-09-13,814.865
2010-09-14,819.755
2010-09-15,804.808
2010-09-16,799.043
2010-09-17,806.112
2010-09-20,807.099
2010-09-21,809.184
2010-09-22,815.848
2010-09-23,817.638
2010-09-24,810.835
2010-09-27,819.058
2010-09-28,822.044
2010-09-29,833.688
2010-09-30,818.028
2010-10-01,820.256
2010-10-04,808.821
2010-10-05,822.33
2010-10-06,835.736
2010-10-07,844.739
2010-10-08,842.563
2010-10-11,840.254
2010-10-12,820.318
2010-10-13,820.67
2010-10-14,835.253
2010-10-15,824.322
2010-10-18,831.447
2010-10-19,827.898
2010-10-20,828.137
2010-10-21,821.437
2010-10-22,824.33
2010-10-25,827.615
2010-10-26,818.281
2010-10-27,814.549
2010-10-28,814.328
2010-10-29,820.988
2010-11-01,814.85
2010-11-02,810.992
2010-11-03,804.965
2010-11-04,825.589
2010-11-05,834.278
2010-11-08,841.461
2010-11-09,844.859
2010-11-10,833.173
2010-11-11,839.362
2010-11-12,834.711
2010-11-15,831.543
2010-11-16,824.267
2010-11-17,830.006
2010-11-18,842.946
2010-11-19,843.995
2010-11-22,850.781
2010-11-23,856.062
2010-11-24,846.322
2010-11-25,847.655
2010-11-26,840.357
2010-11-29,843.82
2010-11-30,835.533
2010-12-01,835.716
2010-12-02,849.897
2010-12-03,865.362
2010-12-06,871.366
2010-12-07,866.896
2010-12-08,865.102
2010-12-09,870.587
2010-12-10,869.215
2010-12-13,885.02
2010-12-14,894.057
2010-12-15,891.269
2010-12-16,887.471
2010-12-17,889.689
2010-12-20,888.502
2010-12-21,894.214
2010-12-22,895.719
2010-12-23,900.141
2010-12-24,895.725
2010-12-27,898.562
2010-12-28,907.184
2010-12-29,916.484
2010-12-30,912.192
2010-12-31,919.39
2011-01-03,912.75
2011-01-04,925.874
2011-01-05,912.517
2011-01-06,924.96
2011-01-07,927.628
2011-01-10,930.488
2011-01-11,925.352
2011-01-12,926.792
2011-01-13,939.3
2011-01-14,933.52
2011-01-17,934.223
2011-01-18,936.157
2011-01-19,950.008
2011-01-20,930.669
2011-01-21,917.347
2011-01-24,925.157
2011-01-25,937.862
2011-01-26,934.207
2011-01-27,931.042
2011-01-28,928.285
2011-01-31,924.425
2011-02-01,933.1
2011-02-02,945.32
2011-02-03,941.328
2011-02-04,948.819
2011-02-07,949.926
2011-02-08,956.383
2011-02-09,947.571
2011-02-10,941.261
2011-02-11,939.003
2011-02-14,947.519
2011-02-15,945.457
2011-02-16,947.963
2011-02-17,959.898
2011-02-18,961.689
2011-02-21,964.889
2011-02-22,952.091
2011-02-23,947.876
2011-02-24,941.623
2011-02-25,951.088
2011-02-28,961.433
2011-03-01,971.374
2011-03-02,953.441
2011-03-03,952.588
2011-03-04,957.986
2011-03-07,949.092
2011-03-08,938.37
2011-03-09,942.405
2011-03-10,924.4
2011-03-11,923.208
2011-03-14,855.862
2011-03-15,766.096
2011-03-16,825.015
2011-03-17,843.129
2011-03-18,847.482
2011-03-21,847.587
2011-03-22,893.513
2011-03-23,887.135
2011-03-24,885.197
2011-03-25,881.987
2011-03-28,877.065
2011-03-29,876.738
2011-03-30,887.887
2011-03-31,895.967
2011-04-01,873.496
2011-04-04,872.912
2011-04-05,852.137
2011-04-06,834.394
2011-04-07,834.137
2011-04-08,846.811
2011-04-11,850.769
2011-04-12,846.187
2011-04-13,846.601
2011-04-14,861.123
2011-04-15,857.172
2011-04-18,865.671
2011-04-19,855.265
2011-04-20,862.86
2011-04-21,873.92
2011-04-22,873.084
2011-04-25,869.979
2011-04-26,866.783
2011-04-27,861.705
2011-04-28,889.633
2011-04-29,893.142
2011-05-02,907.009
2011-05-03,909.589
2011-05-04,911.676
2011-05-05,919.37
2011-05-06,907.206
2011-05-09,902.678
2011-05-10,906.564
2011-05-11,901.859
2011-05-12,898.344
2011-05-13,885.031
2011-05-16,872.388
2011-05-17,862.597
2011-05-18,872.981
2011-05-19,860.919
2011-05-20,861.195
2011-05-23,849.982
2011-05-24,846.183
2011-05-25,844.768
2011-05-26,859.974
2011-05-27,862.883
2011-05-30,864.476
2011-05-31,874.404
2011-06-01,880.753
2011-06-02,867.298
2011-06-03,859.922
2011-06-06,856.359
2011-06-07,861.812
2011-06-08,866.645
2011-06-09,862.577
2011-06-10,865.896
2011-06-13,862.184
2011-06-14,869.46
2011-06-15,869.943
2011-06-16,859.175
2011-06-17,855.756
2011-06-20,859.381
2011-06-21,869.688
2011-06-22,886.683
2011-06-23,877.137
2011-06-24,885.057
2011-06-27,872.951
2011-06-28,881.17
2011-06-29,891.653
2011-06-30,900.966
2011-07-01,903.268
2011-07-04,914.506
2011-07-05,912.607
2011-07-06,920.711
2011-07-07,916.741
2011-07-08,927.058
2011-07-11,928.73
2011-07-12,929.294
2011-07-13,938.484
2011-07-14,932.194
2011-07-15,937.562
2011-07-18,936.91
2011-07-19,936.895
2011-07-20,942.835
2011-07-21,945.071
2011-07-22,953.47
2011-07-25,948.801
2011-07-26,954.182
2011-07-27,947.292
2011-07-28,937.217
2011-07-29,939.571
2011-08-01,960.0
2011-08-02,944.134
2011-08-03,929.465
2011-08-04,906.5
2011-08-05,885.119
2011-08-08,873.04
2011-08-09,867.365
2011-08-10,887.034
2011-08-11,882.985
2011-08-12,879.457
2011-08-15,889.096
2011-08-16,892.322
2011-08-17,896.224
2011-08-18,885.568
2011-08-19,872.288
2011-08-22,856.032
2011-08-23,869.533
2011-08-24,860.77
2011-08-25,862.469
2011-08-26,874.779
2011-08-29,878.987
2011-08-30,892.914
2011-08-31,897.633
2011-09-01,897.869
2011-09-02,893.127
2011-09-05,878.179
2011-09-06,860.903
2011-09-07,870.298
2011-09-08,874.353
2011-09-09,868.505
2011-09-12,860.978
2011-09-13,873.966
2011-09-14,863.319
2011-09-15,876.71
2011-09-16,893.16
2011-09-19,898.654
2011-09-20,880.989
2011-09-21,882.062
2011-09-22,873.261
2011-09-23,873.834
2011-09-26,855.521
2011-09-27,875.831
2011-09-28,900.631
2011-09-29,910.046
2011-09-30,907.428
2011-10-03,896.911
2011-10-04,882.372
2011-10-05,863.098
2011-10-06,876.957
2011-10-07,879.985
2011-10-10,880.329
2011-10-11,894.521
2011-10-12,884.189
2011-10-13,893.937
2011-10-14,872.902
2011-10-17,893.86
2011-10-18,882.395
2011-10-19,883.683
2011-10-20,876.835
2011-10-21,882.75
2011-10-24,893.878
2011-10-25,886.736
2011-10-26,883.48
2011-10-27,900.657
2011-10-28,905.554
2011-10-31,874.399
2011-11-01,862.855
2011-11-02,850.989
2011-11-03,851.698
2011-11-04,862.586
2011-11-07,860.381
2011-11-08,850.091
2011-11-09,862.934
2011-11-10,847.916
2011-11-11,849.32
2011-11-14,856.8
2011-11-15,850.257
2011-11-16,841.159
2011-11-17,845.651
2011-11-18,840.592
2011-11-21,839.792
2011-11-22,840.74
2011-11-23,836.237
2011-11-24,825.196
2011-11-25,817.552
2011-11-28,819.066
2011-11-29,839.531
2011-11-30,843.036
2011-12-01,851.021
2011-12-02,853.345
2011-12-05,862.271
2011-12-06,847.423
2011-12-07,863.281
2011-12-08,862.357
2011-12-09,855.841
2011-12-12,864.649
2011-12-13,858.232
2011-12-14,852.023
2011-12-15,841.053
2011-12-16,840.435
2011-12-19,830.919
2011-12-20,837.444
2011-12-21,842.676
2011-12-22,835.481
2011-12-23,835.374
2011-12-26,837.902
2011-12-27,840.143
2011-12-28,837.047
2011-12-29,840.192
2011-12-30,859.219
2012-01-02,859.219
2012-01-03,861.346
2012-01-04,877.529
2012-01-05,865.111
2012-01-06,857.168
2012-01-09,860.124
2012-01-10,862.141
2012-01-11,864.042
2012-01-12,858.016
2012-01-13,862.677
2012-01-16,857.077
2012-01-17,864.823
2012-01-18,870.197
2012-01-19,875.452
2012-01-20,889.638
2012-01-23,894.487
2012-01-24,883.728
2012-01-25,888.424
2012-01-26,896.638
2012-01-27,899.122
2012-01-30,899.008
2012-01-31,900.581
2012-02-01,906.151
2012-02-02,908.631
2012-02-03,898.962
2012-02-06,906.117
2012-02-07,904.782
2012-02-08,913.578
2012-02-09,909.518
2012-02-10,900.061
2012-02-13,904.478
2012-02-14,899.424
2012-02-15,913.98
2012-02-16,904.548
2012-02-17,908.76
2012-02-20,912.491
2012-02-21,908.876
2012-02-22,915.686
2012-02-23,927.649
2012-02-24,926.818
2012-02-27,932.137
2012-02-28,933.593
2012-02-29,921.423
2012-03-01,914.093
2012-03-02,920.02
2012-03-05,916.574
2012-03-06,921.446
2012-03-07,920.852
2012-03-08,927.182
2012-03-09,928.917
2012-03-12,926.368
2012-03-13,919.253
2012-03-14,918.01
2012-03-15,928.216
2012-03-16,931.314
2012-03-19,932.952
2012-03-20,929.326
2012-03-21,918.936
2012-03-22,931.961
2012-03-23,926.062
2012-03-26,918.62
2012-03-27,937.08
2012-03-28,939.899
2012-03-29,944.596
2012-03-30,942.403
2012-04-02,941.972
2012-04-03,933.81
2012-04-04,915.375
2012-04-05,910.6
2012-04-06,905.145
2012-04-09,904.182
2012-04-10,907.357
2012-04-11,899.87
2012-04-12,906.198
2012-04-13,911.095
2012-04-16,906.106
2012-04-17,902.718
2012-04-18,915.953
2012-04-19,904.442
2012-04-20,904.301
2012-04-23,905.634
2012-04-24,898.44
2012-04-25,901.391
2012-04-26,908.925
2012-04-27,905.635
2012-04-30,912.497
2012-05-01,897.391
2012-05-02,905.082
2012-05-03,902.83
2012-05-04,908.481
2012-05-07,882.98
2012-05-08,890.365
2012-05-09,879.624
2012-05-10,877.39
2012-05-11,865.363
2012-05-14,861.445
2012-05-15,847.397
2012-05-16,830.068
2012-05-17,850.465
2012-05-18,829.054
2012-05-21,830.41
2012-05-22,832.423
2012-05-23,824.379
2012-05-24,823.262
2012-05-25,818.465
2012-05-28,814.088
2012-05-29,824.233
2012-05-30,824.847
2012-05-31,829.081
2012-06-01,815.401
2012-06-04,796.81
2012-06-05,808.876
2012-06-06,815.639
2012-06-07,822.752
2012-06-08,807.813
2012-06-11,823.813
2012-06-12,818.27
2012-06-13,821.583
2012-06-14,820.714
2012-06-15,827.239
2012-06-18,842.495
2012-06-19,836.084
2012-06-20,846.674
2012-06-21,844.376
2012-06-22,839.586
2012-06-25,843.554
2012-06-26,837.809
2012-06-27,844.704
2012-06-28,860.983
2012-06-29,867.565
2012-07-02,872.282
2012-07-03,872.26
2012-07-04,873.287
2012-07-05,870.275
2012-07-06,871.372
2012-07-09,862.012
2012-07-10,857.106
2012-07-11,850.062
2012-07-12,843.795
2012-07-13,845.775
2012-07-16,850.824
2012-07-17,841.365
2012-07-18,835.878
2012-07-19,845.626
2012-07-20,831.315
2012-07-23,815.815
2012-07-24,816.889
2012-07-25,803.469
2012-07-26,815.661
2012-07-27,824.319
2012-07-30,837.067
2012-07-31,840.967
2012-08-01,829.943
2012-08-02,831.854
2012-08-03,814.79
2012-08-06,828.073
2012-08-07,832.392
2012-08-08,842.538
2012-08-09,844.335
2012-08-10,845.089
2012-08-13,843.011
2012-08-14,844.846
2012-08-15,839.577
2012-08-16,845.316
2012-08-17,851.228
2012-08-20,851.881
2012-08-21,852.911
2012-08-22,850.965
2012-08-23,861.455
2012-08-24,851.018
2012-08-27,849.129
2012-08-28,839.789
2012-08-29,840.976
2012-08-30,834.555
2012-08-31,824.838
2012-09-03,823.056
2012-09-04,818.707
2012-09-05,808.73
2012-09-06,799.736
2012-09-07,824.932
2012-09-10,824.822
2012-09-11,823.436
2012-09-12,833.3
2012-09-13,840.815
2012-09-14,843.251
2012-09-17,838.009
2012-09-18,845.733
2012-09-19,855.942
2012-09-20,844.621
2012-09-21,848.0
2012-09-24,849.245
2012-09-25,857.458
2012-09-26,851.431
2012-09-27,854.862
2012-09-28,845.704
2012-10-01,836.412
2012-10-02,831.792
2012-10-03,820.281
2012-10-04,829.171
2012-10-05,832.185
2012-10-08,837.881
2012-10-09,827.335
2012-10-10,813.697
2012-10-11,807.91
2012-10-12,816.591
2012-10-15,817.575
2012-10-16,826.982
2012-10-17,837.59
2012-10-18,842.847
2012-10-19,843.92
2012-10-22,840.194
2012-10-23,836.564
2012-10-24,830.005
2012-10-25,835.49
2012-10-26,832.156
2012-10-29,831.714
2012-10-30,826.757
2012-10-31,831.73
2012-11-01,835.515
2012-11-02,841.975
2012-11-05,839.854
2012-11-06,833.105
2012-11-07,835.835
2012-11-08,826.033
2012-11-09,823.891
2012-11-12,814.876
2012-11-13,815.27
2012-11-14,811.058
2012-11-15,820.29
2012-11-16,830.963
2012-11-19,842.123
2012-11-20,835.93
2012-11-21,835.146
2012-11-22,845.487
2012-11-23,847.283
2012-11-26,853.344
2012-11-27,854.115
2012-11-28,845.38
2012-11-29,851.142
2012-11-30,847.974
2012-12-03,851.148
2012-12-04,855.656
2012-12-05,850.281
2012-12-06,860.058
2012-12-07,863.285
2012-12-10,860.746
2012-12-11,857.823
2012-12-12,859.098
2012-12-13,861.969
2012-12-14,867.979
2012-12-17,876.711
2012-12-18,881.438
2012-12-19,900.006
2012-12-20,900.208
2012-12-21,897.69
2012-12-24,890.544
2012-12-25,895.31
2012-12-26,902.909
2012-12-27,909.438
2012-12-28,911.851
2012-12-31,907.949
2013-01-01,907.949
2013-01-02,900.606
2013-01-03,904.028
2013-01-04,921.036
2013-01-07,914.862
2013-01-08,907.726
2013-01-09,907.536
2013-01-10,915.553
2013-01-11,916.171
2013-01-14,914.426
2013-01-15,925.737
2013-01-16,909.006
2013-01-17,896.473
2013-01-18,914.885
2013-01-21,913.907
2013-01-22,921.109
2013-01-23,906.181
2013-01-24,900.557
2013-01-25,907.277
2013-01-28,906.901
2013-01-29,912.695
2013-01-30,920.591
2013-01-31,927.88
2013-02-01,915.898
2013-02-04,924.406
2013-02-05,901.528
2013-02-06,927.746
2013-02-07,935.093
2013-02-08,928.914
2013-02-11,922.005
2013-02-12,931.214
2013-02-13,911.929
2013-02-14,914.831
2013-02-15,896.435
2013-02-18,916.337
2013-02-19,923.219
2013-02-20,933.053
2013-02-21,935.509
2013-02-22,931.973
2013-02-25,944.031
2013-02-26,954.428
2013-02-27,951.177
2013-02-28,965.089
2013-03-01,960.656
2013-03-04,970.246
2013-03-05,965.156
2013-03-06,977.06
2013-03-07,963.218
2013-03-08,961.166
2013-03-11,979.668
2013-03-12,973.207
2013-03-13,971.446
2013-03-14,981.078
2013-03-15,1009.585
2013-03-18,994.04
2013-03-19,1010.735
2013-03-20,1003.803
2013-03-21,1024.141
2013-03-22,1016.468
2013-03-25,1027.848
2013-03-26,1028.069
2013-03-27,1041.73
2013-03-28,1033.299
2013-03-29,1035.601
2013-04-01,1000.987
2013-04-02,989.183
2013-04-03,1009.337
2013-04-04,995.509
2013-04-05,1014.591
2013-04-08,1032.374
2013-04-09,1028.794
2013-04-10,1039.458
2013-04-11,1050.862
2013-04-12,1066.831
2013-04-15,1066.691
2013-04-16,1053.322
2013-04-17,1073.298
2013-04-18,1054.087
2013-04-19,1053.676
2013-04-22,1075.331
2013-04-23,1076.686
2013-04-24,1096.032
2013-04-25,1102.091
2013-04-26,1107.819
2013-04-29,1102.514
2013-04-30,1121.69
2013-05-01,1117.395
2013-05-02,1103.376
2013-05-03,1093.116
2013-05-06,1089.044
2013-05-07,1125.337
2013-05-08,1131.294
2013-05-09,1111.476
2013-05-10,1103.426
2013-05-13,1112.116
2013-05-14,1109.228
2013-05-15,1108.738
2013-05-16,1113.551
2013-05-17,1119.303
2013-05-20,1153.329
2013-05-21,1159.697
2013-05-22,1147.105
2013-05-23,1076.683
2013-05-24,1094.538
2013-05-27,1059.43
2013-05-28,1053.924
2013-05-29,1084.414
2013-05-30,1038.075
2013-05-31,1040.776
2013-06-03,1022.956
2013-06-04,1035.147
2013-06-05,1011.848
2013-06-06,994.175
2013-06-07,992.083
2013-06-10,1019.392
2013-06-11,1031.347
2013-06-12,1041.106
2013-06-13,1011.74
2013-06-14,1021.772
2013-06-17,1051.488
2013-06-18,1041.664
2013-06-19,1065.043
2013-06-20,1018.422
2013-06-21,1030.585
2013-06-24,1025.08
2013-06-25,1014.47
2013-06-26,1005.129
2013-06-27,1019.062
2013-06-28,1046.893
2013-07-01,1053.897
2013-07-02,1065.916
2013-07-03,1072.685
2013-07-04,1066.328
2013-07-05,1073.505
2013-07-08,1059.658
2013-07-09,1078.201
2013-07-10,1087.08
2013-07-11,1102.116
2013-07-12,1104.903
2013-07-15,1099.925
2013-07-16,1113.363
2013-07-17,1109.921
2013-07-18,1109.782
2013-07-19,1098.387
2013-07-22,1114.328
2013-07-23,1115.508
2013-07-24,1106.948
2013-07-25,1101.617
2013-07-26,1090.951
2013-07-29,1055.385
2013-07-30,1078.165
2013-07-31,1059.585
2013-08-01,1078.224
2013-08-02,1110.001
2013-08-05,1104.44
2013-08-06,1126.232
2013-08-07,1106.653
2013-08-08,1100.835
2013-08-09,1098.589
2013-08-12,1090.774
2013-08-13,1093.881
2013-08-14,1107.939
2013-08-15,1095.45
2013-08-16,1089.594
2013-08-19,1091.11
2013-08-20,1081.326
2013-08-21,1068.338
2013-08-22,1056.275
2013-08-23,1073.691
2013-08-26,1068.584
2013-08-27,1079.468
2013-08-28,1054.243
2013-08-29,1048.36
2013-08-30,1041.856
2013-09-02,1038.59
2013-09-03,1059.481
2013-09-04,1065.895
2013-09-05,1061.0
2013-09-06,1064.103
2013-09-09,1085.21
2013-09-10,1095.356
2013-09-11,1100.141
2013-09-12,1107.161
2013-09-13,1106.2
2013-09-16,1112.303
2013-09-17,1106.322
2013-09-18,1118.408
2013-09-19,1136.968
2013-09-20,1134.135
2013-09-23,1144.822
2013-09-24,1142.858
2013-09-25,1139.237
2013-09-26,1155.387
2013-09-27,1163.819
2013-09-30,1150.558
2013-10-01,1145.707
2013-10-02,1133.782
2013-10-03,1129.145
2013-10-04,1123.153
2013-10-07,1104.445
2013-10-08,1113.0
2013-10-09,1127.995
2013-10-10,1125.095
2013-10-11,1143.117
2013-10-14,1145.331
2013-10-15,1141.38
2013-10-16,1137.366
2013-10-17,1159.109
2013-10-18,1160.537
2013-10-21,1164.28
2013-10-22,1164.833
2013-10-23,1159.284
2013-10-24,1165.745
2013-10-25,1144.671
2013-10-28,1155.766
2013-10-29,1145.666
2013-10-30,1154.15
2013-10-31,1144.517
2013-11-01,1124.069
2013-11-04,1126.064
2013-11-05,1126.644
2013-11-06,1135.971
2013-11-07,1122.306
2013-11-08,1117.203
2013-11-11,1121.334
2013-11-12,1135.037
2013-11-13,1135.804
2013-11-14,1144.173
2013-11-15,1160.21
2013-11-18,1161.895
2013-11-19,1155.55
2013-11-20,1156.854
2013-11-21,1152.864
2013-11-22,1151.49
2013-11-25,1154.681
2013-11-26,1154.667
2013-11-27,1142.142
2013-11-28,1149.433
2013-11-29,1148.846
2013-12-02,1144.425
2013-12-03,1152.513
2013-12-04,1133.184
2013-12-05,1128.175
2013-12-06,1124.288
2013-12-09,1135.86
2013-12-10,1140.342
2013-12-11,1138.578
2013-12-12,1124.569
2013-12-13,1119.051
2013-12-16,1107.744
2013-12-17,1120.328
2013-12-18,1126.266
2013-12-19,1119.682
2013-12-20,1122.279
2013-12-23,1123.358
2013-12-24,1116.398
2013-12-25,1115.698
2013-12-26,1133.823
2013-12-27,1142.742
2013-12-30,1158.889
2013-12-31,1158.117
2014-01-01,1158.117
2014-01-02,1158.999
2014-01-03,1165.101
2014-01-06,1159.7
2014-01-07,1148.258
2014-01-08,1163.075
2014-01-09,1158.6
2014-01-10,1168.385
2014-01-13,1177.202
2014-01-14,1153.353
2014-01-15,1163.511
2014-01-16,1167.859
2014-01-17,1175.969
2014-01-20,1178.049
2014-01-21,1175.703
2014-01-22,1178.179
2014-01-23,1172.266
2014-01-24,1168.844
2014-01-27,1136.08
2014-01-28,1128.433
2014-01-29,1167.707
2014-01-30,1134.947
2014-01-31,1141.651
2014-02-03,1127.198
2014-02-04,1070.266
2014-02-05,1085.937
2014-02-06,1081.772
2014-02-07,1103.331
2014-02-10,1115.145
2014-02-11,1111.278
2014-02-12,1122.102
2014-02-13,1110.407
2014-02-14,1101.054
2014-02-17,1113.251
2014-02-18,1129.927
2014-02-19,1128.844
2014-02-20,1107.937
2014-02-21,1129.6
2014-02-24,1128.577
2014-02-25,1144.171
2014-02-26,1135.047
2014-02-27,1129.682
2014-02-28,1126.489
2014-03-03,1121.068
2014-03-04,1121.023
2014-03-05,1126.104
2014-03-06,1128.986
2014-03-07,1135.285
2014-03-10,1131.108
2014-03-11,1136.482
2014-03-12,1119.231
2014-03-13,1126.104
2014-03-14,1101.163
2014-03-17,1089.516
2014-03-18,1107.049
2014-03-19,1101.845
2014-03-20,1074.555
2014-03-21,1074.712
2014-03-24,1097.14
2014-03-25,1099.645
2014-03-26,1102.577
2014-03-27,1120.932
2014-03-28,1120.032
2014-03-31,1128.528
2014-04-01,1124.657
2014-04-02,1127.413
2014-04-03,1127.84
2014-04-04,1129.24
2014-04-07,1122.543
2014-04-08,1117.073
2014-04-09,1097.709
2014-04-10,1101.237
2014-04-11,1088.727
2014-04-14,1084.085
2014-04-15,1088.641
2014-04-16,1108.377
2014-04-17,1111.072
2014-04-18,1118.297
2014-04-21,1113.441
2014-04-22,1104.637
2014-04-23,1114.951
2014-04-24,1114.238
2014-04-25,1123.424
2014-04-28,1109.304
2014-04-29,1109.736
2014-04-30,1113.611
2014-05-01,1129.448
2014-05-02,1127.261
2014-05-05,1128.696
2014-05-06,1134.92
2014-05-07,1105.796
2014-05-08,1113.815
2014-05-09,1118.187
2014-05-12,1104.143
2014-05-13,1116.599
2014-05-14,1127.584
2014-05-15,1128.768
2014-05-16,1116.36
2014-05-19,1113.494
2014-05-20,1115.411
2014-05-21,1111.672
2014-05-22,1126.244
2014-05-23,1132.411
2014-05-26,1142.738
2014-05-27,1142.065
2014-05-28,1151.019
2014-05-29,1154.92
2014-05-30,1153.505
2014-06-02,1162.297
2014-06-03,1164.72
2014-06-04,1161.317
2014-06-05,1162.342
2014-06-06,1165.055
2014-06-09,1166.408
2014-06-10,1164.062
2014-06-11,1180.303
2014-06-12,1179.312
2014-06-13,1182.997
2014-06-16,1178.334
2014-06-17,1180.808
2014-06-18,1191.55
2014-06-19,1208.201
2014-06-20,1204.734
2014-06-23,1207.434
2014-06-24,1208.643
2014-06-25,1207.368
2014-06-26,1210.548
2014-06-27,1203.856
2014-06-30,1220.294
2014-07-01,1227.018
2014-07-02,1226.439
2014-07-03,1221.512
2014-07-04,1228.331
2014-07-07,1227.542
2014-07-08,1226.803
2014-07-09,1219.636
2014-07-10,1214.17
2014-07-11,1208.101
2014-07-14,1212.956
2014-07-15,1218.071
2014-07-16,1219.349
2014-07-17,1219.765
2014-07-18,1212.46
2014-07-21,1213.298
2014-07-22,1222.52
2014-07-23,1221.939
2014-07-24,1216.087
2014-07-25,1226.015
2014-07-28,1230.506
2014-07-29,1230.244
2014-07-30,1222.417
2014-07-31,1221.733
2014-08-01,1216.141
2014-08-04,1214.836
2014-08-05,1199.364
2014-08-06,1192.744
2014-08-07,1201.047
2014-08-08,1181.352
2014-08-11,1200.801
2014-08-12,1203.66
2014-08-13,1206.352
2014-08-14,1213.221
2014-08-15,1217.247
2014-08-18,1215.789
2014-08-19,1220.709
2014-08-20,1212.947
2014-08-21,1216.518
2014-08-22,1208.42
2014-08-25,1213.136
2014-08-26,1206.528
2014-08-27,1210.855
2014-08-28,1208.448
2014-08-29,1206.676
2014-09-01,1206.387
2014-09-02,1206.335
2014-09-03,1209.956
2014-09-04,1204.008
2014-09-05,1203.134
2014-09-08,1203.263
2014-09-09,1191.396
2014-09-10,1195.398
2014-09-11,1195.78
2014-09-12,1189.408
2014-09-15,1190.85
2014-09-16,1188.537
2014-09-17,1178.422
2014-09-18,1173.506
2014-09-19,1179.393
2014-09-22,1178.971
2014-09-23,1180.379
2014-09-24,1178.51
2014-09-25,1194.913
2014-09-26,1183.803
2014-09-29,1186.929
2014-09-30,1172.581
2014-10-01,1168.748
2014-10-02,1147.701
2014-10-03,1137.957
2014-10-06,1154.282
2014-10-07,1156.358
2014-10-08,1144.794
2014-10-09,1135.475
2014-10-10,1120.807
2014-10-13,1126.653
2014-10-14,1109.462
2014-10-15,1126.759
2014-10-16,1102.183
2014-10-17,1081.827
2014-10-20,1115.345
2014-10-21,1100.056
2014-10-22,1121.887
2014-10-23,1110.039
2014-10-24,1114.559
2014-10-27,1133.263
2014-10-28,1130.311
2014-10-29,1146.618
2014-10-30,1144.598
2014-10-31,1154.096
2014-11-03,1133.023
2014-11-04,1161.865
2014-11-05,1154.511
2014-11-06,1133.375
2014-11-07,1140.922
2014-11-10,1149.019
2014-11-11,1145.065
2014-11-12,1152.341
2014-11-13,1156.066
2014-11-14,1161.051
2014-11-17,1134.592
2014-11-18,1154.502
2014-11-19,1144.786
2014-11-20,1141.168
2014-11-21,1152.555
2014-11-24,1144.475
2014-11-25,1154.45
2014-11-26,1157.612
2014-11-27,1143.574
2014-11-28,1149.956
2014-12-01,1163.097
2014-12-02,1163.777
2014-12-03,1163.321
2014-12-04,1167.634
2014-12-05,1153.24
2014-12-08,1161.197
2014-12-09,1177.104
2014-12-10,1158.081
2014-12-11,1147.187
2014-12-12,1153.013
2014-12-15,1140.096
2014-12-16,1133.571
2014-12-17,1135.299
2014-12-18,1142.744
2014-12-19,1159.131
2014-12-22,1157.364
2014-12-23,1149.836
2014-12-24,1161.45
2014-12-25,1155.765
2014-12-26,1163.401
2014-12-29,1162.803
2014-12-30,1167.301
2014-12-31,1162.239
2015-01-01,1162.239
2015-01-02,1159.241
2015-01-05,1163.552
2015-01-06,1142.682
2015-01-07,1134.552
2015-01-08,1145.814
2015-01-09,1154.904
2015-01-12,1157.045
2015-01-13,1154.353
2015-01-14,1159.827
2015-01-15,1176.44
2015-01-16,1154.599
2015-01-19,1162.083
2015-01-20,1172.895
2015-01-21,1169.937
2015-01-22,1162.161
2015-01-23,1175.099
2015-01-26,1168.826
2015-01-27,1198.333
2015-01-28,1204.773
2015-01-29,1189.503
2015-01-30,1200.994
2015-02-02,1197.527
2015-02-03,1179.044
2015-02-04,1195.9
2015-02-05,1193.896
2015-02-06,1189.673
2015-02-09,1194.41
2015-02-10,1184.548
2015-02-11,1173.675
2015-02-12,1208.118
2015-02-13,1208.407
2015-02-16,1222.495
2015-02-17,1221.887
2015-02-18,1234.296
2015-02-19,1244.466
2015-02-20,1250.149
2015-02-23,1249.847
2015-02-24,1249.013
2015-02-25,1256.172
2015-02-26,1259.932
2015-02-27,1258.687
2015-03-02,1252.955
2015-03-03,1259.207
2015-03-04,1250.876
2015-03-05,1249.928
2015-03-06,1249.439
2015-03-09,1238.455
2015-03-10,1233.062
2015-03-11,1229.796
2015-03-12,1244.312
2015-03-13,1252.783
2015-03-16,1251.85
2015-03-17,1255.701
2015-03-18,1269.658
2015-03-19,1262.429
2015-03-20,1272.726
2015-03-23,1283.948
2015-03-24,1282.786
2015-03-25,1294.111
2015-03-26,1277.375
2015-03-27,1268.819
2015-03-30,1265.411
2015-03-31,1257.775
2015-04-01,1248.805
2015-04-02,1266.301
2015-04-03,1271.115
2015-04-06,1277.458
2015-04-07,1276.003
2015-04-08,1290.194
2015-04-09,1291.296
2015-04-10,1290.067
2015-04-13,1284.759
2015-04-14,1308.143
2015-04-15,1300.204
2015-04-16,1318.517
2015-04-17,1312.546
2015-04-20,1299.707
2015-04-21,1311.316
2015-04-22,1317.756
2015-04-23,1320.333
2015-04-24,1324.149
2015-04-27,1323.345
2015-04-28,1327.58
2015-04-29,1326.073
2015-04-30,1302.37
2015-05-01,1286.739
2015-05-04,1286.31
2015-05-05,1287.918
2015-05-06,1294.715
