Date,IRELAND IMI IMI (Large+Mid+Small Cap)
2010-09-21,246.554
2010-09-22,248.246
2010-09-23,243.804
2010-09-24,247.125
2010-09-27,245.702
2010-09-28,244.402
2010-09-29,245.851
2010-09-30,248.515
2010-10-01,248.446
2010-10-04,248.873
2010-10-05,254.751
2010-10-06,259.442
2010-10-07,258.423
2010-10-08,258.13
2010-10-11,257.961
2010-10-12,254.848
2010-10-13,259.725
2010-10-14,259.09
2010-10-15,256.505
2010-10-18,255.46
2010-10-19,250.545
2010-10-20,253.535
2010-10-21,263.761
2010-10-22,259.109
2010-10-25,259.53
2010-10-26,255.84
2010-10-27,252.268
2010-10-28,253.731
2010-10-29,254.049
2010-11-01,253.41
2010-11-02,257.336
2010-11-03,259.034
2010-11-04,268.379
2010-11-05,259.859
2010-11-08,258.845
2010-11-09,264.678
2010-11-10,253.937
2010-11-11,248.459
2010-11-12,248.948
2010-11-15,249.831
2010-11-16,245.14
2010-11-17,248.855
2010-11-18,259.329
2010-11-19,263.143
2010-11-22,257.21
2010-11-23,243.989
2010-11-24,243.554
2010-11-25,240.118
2010-11-26,238.316
2010-11-29,233.582
2010-11-30,230.727
2010-12-01,235.996
2010-12-02,245.166
2010-12-03,248.507
2010-12-06,247.486
2010-12-07,254.655
2010-12-08,253.685
2010-12-09,256.212
2010-12-10,254.877
2010-12-13,261.348
2010-12-14,261.885
2010-12-15,258.966
2010-12-16,256.457
2010-12-17,253.331
2010-12-20,253.248
2010-12-21,259.002
2010-12-22,258.629
2010-12-23,257.12
2010-12-24,257.165
2010-12-27,257.773
2010-12-28,257.41
2010-12-29,258.001
2010-12-30,259.605
2010-12-31,261.997
2011-01-03,260.953
2011-01-04,259.078
2011-01-05,254.123
2011-01-06,251.281
2011-01-07,250.783
2011-01-10,250.333
2011-01-11,253.733
2011-01-12,258.898
2011-01-13,262.001
2011-01-14,264.639
2011-01-17,263.594
2011-01-18,266.083
2011-01-19,264.456
2011-01-20,258.933
2011-01-21,263.254
2011-01-24,268.918
2011-01-25,273.188
2011-01-26,274.201
2011-01-27,273.964
2011-01-28,268.134
2011-01-31,266.059
2011-02-01,274.258
2011-02-02,273.076
2011-02-03,273.452
2011-02-04,276.099
2011-02-07,279.59
2011-02-08,280.838
2011-02-09,275.974
2011-02-10,274.603
2011-02-11,276.614
2011-02-14,275.22
2011-02-15,275.779
2011-02-16,277.384
2011-02-17,275.946
2011-02-18,281.289
2011-02-21,277.935
2011-02-22,275.218
2011-02-23,274.114
2011-02-24,273.804
2011-02-25,278.913
2011-02-28,283.655
2011-03-01,281.32
2011-03-02,277.762
2011-03-03,280.098
2011-03-04,279.684
2011-03-07,280.283
2011-03-08,277.476
2011-03-09,277.221
2011-03-10,272.37
2011-03-11,270.808
2011-03-14,272.028
2011-03-15,265.605
2011-03-16,260.924
2011-03-17,271.316
2011-03-18,274.629
2011-03-21,277.903
2011-03-22,276.35
2011-03-23,275.342
2011-03-24,281.517
2011-03-25,282.621
2011-03-28,285.729
2011-03-29,281.346
2011-03-30,281.747
2011-03-31,280.637
2011-04-01,286.99
2011-04-04,290.665
2011-04-05,289.661
2011-04-06,295.292
2011-04-07,292.959
2011-04-08,295.368
2011-04-11,290.98
2011-04-12,289.313
2011-04-13,293.743
2011-04-14,293.04
2011-04-15,292.923
2011-04-18,283.547
2011-04-19,287.919
2011-04-20,292.984
2011-04-21,297.014
2011-04-22,297.014
2011-04-25,296.8
2011-04-26,301.564
2011-04-27,300.921
2011-04-28,305.744
2011-04-29,308.142
2011-05-02,309.295
2011-05-03,305.22
2011-05-04,301.869
2011-05-05,294.432
2011-05-06,298.973
2011-05-09,293.328
2011-05-10,298.693
2011-05-11,298.403
2011-05-12,294.015
2011-05-13,293.774
2011-05-16,292.669
2011-05-17,290.437
2011-05-18,290.186
2011-05-19,292.441
2011-05-20,289.141
2011-05-23,281.827
2011-05-24,283.801
2011-05-25,282.684
2011-05-26,282.062
2011-05-27,289.649
2011-05-30,288.636
2011-05-31,293.107
2011-06-01,292.847
2011-06-02,292.334
2011-06-03,292.587
2011-06-06,293.321
2011-06-07,294.379
2011-06-08,289.877
2011-06-09,291.939
2011-06-10,283.648
2011-06-13,285.959
2011-06-14,289.404
2011-06-15,282.34
2011-06-16,278.519
2011-06-17,282.865
2011-06-20,281.687
2011-06-21,287.687
2011-06-22,286.693
2011-06-23,276.559
2011-06-24,277.843
2011-06-27,281.823
2011-06-28,286.171
2011-06-29,290.896
2011-06-30,296.66
2011-07-01,301.298
2011-07-04,302.824
2011-07-05,299.822
2011-07-06,293.612
2011-07-07,294.975
2011-07-08,286.776
2011-07-11,277.856
2011-07-12,276.273
2011-07-13,280.712
2011-07-14,278.73
2011-07-15,275.225
2011-07-18,271.965
2011-07-19,277.161
2011-07-20,279.43
2011-07-21,285.118
2011-07-22,287.259
2011-07-25,286.482
2011-07-26,286.743
2011-07-27,281.154
2011-07-28,277.279
2011-07-29,276.022
2011-08-01,266.245
2011-08-02,261.172
2011-08-03,254.906
2011-08-04,243.926
2011-08-05,241.46
2011-08-08,231.813
2011-08-09,241.194
2011-08-10,234.307
2011-08-11,240.302
2011-08-12,245.631
2011-08-15,253.179
2011-08-16,251.971
2011-08-17,253.948
2011-08-18,240.648
2011-08-19,238.972
2011-08-22,240.929
2011-08-23,239.064
2011-08-24,244.314
2011-08-25,240.595
2011-08-26,239.996
2011-08-29,247.216
2011-08-30,246.527
2011-08-31,256.078
2011-09-01,257.005
2011-09-02,247.295
2011-09-05,235.988
2011-09-06,236.246
2011-09-07,244.47
2011-09-08,243.155
2011-09-09,229.126
2011-09-12,221.112
2011-09-13,224.303
2011-09-14,229.858
2011-09-15,233.87
2011-09-16,235.556
2011-09-19,229.002
2011-09-20,235.012
2011-09-21,230.427
2011-09-22,218.89
2011-09-23,222.059
2011-09-26,225.716
2011-09-27,236.696
2011-09-28,235.62
2011-09-29,238.142
2011-09-30,233.572
2011-10-03,231.877
2011-10-04,223.408
2011-10-05,230.14
2011-10-06,240.035
2011-10-07,243.161
2011-10-10,248.821
2011-10-11,245.812
2011-10-12,252.949
2011-10-13,247.803
2011-10-14,253.249
2011-10-17,249.955
2011-10-18,250.916
2011-10-19,254.371
2011-10-20,250.974
2011-10-21,257.205
2011-10-24,262.99
2011-10-25,259.731
2011-10-26,258.339
2011-10-27,272.37
2011-10-28,273.131
2011-10-31,263.821
2011-11-01,246.837
2011-11-02,249.687
2011-11-03,254.681
2011-11-04,254.627
2011-11-07,252.514
2011-11-08,255.395
2011-11-09,248.259
2011-11-10,248.439
2011-11-11,254.637
2011-11-14,253.314
2011-11-15,247.237
2011-11-16,249.463
2011-11-17,245.803
2011-11-18,243.452
2011-11-21,237.318
2011-11-22,237.333
2011-11-23,231.137
2011-11-24,230.471
2011-11-25,230.165
2011-11-28,240.783
2011-11-29,243.264
2011-11-30,258.806
2011-12-01,252.038
2011-12-02,255.603
2011-12-05,259.374
2011-12-06,255.747
2011-12-07,258.765
2011-12-08,251.96
2011-12-09,253.553
2011-12-12,247.944
2011-12-13,246.847
2011-12-14,239.35
2011-12-15,242.49
2011-12-16,244.883
2011-12-19,246.894
2011-12-20,253.478
2011-12-21,256.926
2011-12-22,259.217
2011-12-23,260.984
2011-12-26,260.984
2011-12-27,261.524
2011-12-28,257.86
2011-12-29,258.233
2011-12-30,265.104
2012-01-02,265.104
2012-01-03,271.521
2012-01-04,263.548
2012-01-05,259.886
2012-01-06,255.838
2012-01-09,258.654
2012-01-10,265.078
2012-01-11,261.328
2012-01-12,261.974
2012-01-13,261.205
2012-01-16,261.097
2012-01-17,263.683
2012-01-18,265.812
2012-01-19,276.1
2012-01-20,275.232
2012-01-23,278.71
2012-01-24,274.948
2012-01-25,274.13
2012-01-26,281.125
2012-01-27,277.77
2012-01-30,274.036
2012-01-31,276.013
2012-02-01,285.737
2012-02-02,284.473
2012-02-03,292.417
2012-02-06,291.678
2012-02-07,294.87
2012-02-08,293.132
2012-02-09,294.938
2012-02-10,289.018
2012-02-13,288.06
2012-02-14,284.901
2012-02-15,285.999
2012-02-16,286.082
2012-02-17,295.359
2012-02-20,302.299
2012-02-21,298.951
2012-02-22,296.282
2012-02-23,298.108
2012-02-24,304.559
2012-02-27,303.746
2012-02-28,301.121
2012-02-29,302.908
2012-03-01,305.387
2012-03-02,304.35
2012-03-05,300.625
2012-03-06,288.853
2012-03-07,292.851
2012-03-08,304.991
2012-03-09,305.19
2012-03-12,301.507
2012-03-13,305.465
2012-03-14,303.855
2012-03-15,310.763
2012-03-16,319.939
2012-03-19,316.928
2012-03-20,313.508
2012-03-21,313.605
2012-03-22,308.148
2012-03-23,310.044
2012-03-26,311.988
2012-03-27,311.023
2012-03-28,309.648
2012-03-29,303.749
2012-03-30,307.177
2012-04-02,309.603
2012-04-03,306.339
2012-04-04,294.768
2012-04-05,293.23
2012-04-06,293.23
2012-04-09,293.402
2012-04-10,286.222
2012-04-11,289.663
2012-04-12,295.379
2012-04-13,291.124
2012-04-16,290.245
2012-04-17,299.055
2012-04-18,297.899
2012-04-19,296.611
2012-04-20,300.143
2012-04-23,291.088
2012-04-24,295.179
2012-04-25,297.095
2012-04-26,297.935
2012-04-27,302.582
2012-04-30,301.761
2012-05-01,303.844
2012-05-02,301.345
2012-05-03,300.224
2012-05-04,289.305
2012-05-07,287.889
2012-05-08,281.826
2012-05-09,280.279
2012-05-10,282.491
2012-05-11,285.134
2012-05-14,275.244
2012-05-15,274.507
2012-05-16,272.819
2012-05-17,268.222
2012-05-18,268.992
2012-05-21,271.448
2012-05-22,276.901
2012-05-23,269.022
2012-05-24,270.164
2012-05-25,273.736
2012-05-28,274.287
2012-05-29,278.343
2012-05-30,271.774
2012-05-31,268.662
2012-06-01,261.479
2012-06-04,264.292
2012-06-05,260.807
2012-06-06,268.576
2012-06-07,269.078
2012-06-08,268.854
2012-06-11,269.787
2012-06-12,268.511
2012-06-13,269.702
2012-06-14,268.435
2012-06-15,274.675
2012-06-18,273.434
2012-06-19,276.962
2012-06-20,277.316
2012-06-21,273.539
2012-06-22,269.052
2012-06-25,264.757
2012-06-26,266.27
2012-06-27,270.15
2012-06-28,270.528
2012-06-29,284.782
2012-07-02,284.334
2012-07-03,286.085
2012-07-04,286.639
2012-07-05,281.807
2012-07-06,276.56
2012-07-09,276.608
2012-07-10,276.141
2012-07-11,276.52
2012-07-12,272.347
2012-07-13,275.752
2012-07-16,279.571
2012-07-17,278.878
2012-07-18,280.543
2012-07-19,281.803
2012-07-20,275.703
2012-07-23,268.697
2012-07-24,261.645
2012-07-25,261.566
2012-07-26,270.956
2012-07-27,276.49
2012-07-30,277.1
2012-07-31,274.972
2012-08-01,271.59
2012-08-02,268.553
2012-08-03,275.032
2012-08-06,279.797
2012-08-07,277.584
2012-08-08,277.738
2012-08-09,281.181
2012-08-10,281.661
2012-08-13,281.744
2012-08-14,275.428
2012-08-15,272.822
2012-08-16,274.458
2012-08-17,275.142
2012-08-20,274.436
2012-08-21,280.178
2012-08-22,276.61
2012-08-23,278.589
2012-08-24,276.93
2012-08-27,278.64
2012-08-28,277.915
2012-08-29,276.97
2012-08-30,273.764
2012-08-31,279.424
2012-09-03,279.353
2012-09-04,277.664
2012-09-05,279.792
2012-09-06,286.693
2012-09-07,293.417
2012-09-10,293.35
2012-09-11,293.424
2012-09-12,294.26
2012-09-13,295.831
2012-09-14,305.205
2012-09-17,302.763
2012-09-18,300.433
2012-09-19,301.944
2012-09-20,303.036
2012-09-21,306.23
2012-09-24,304.002
2012-09-25,303.97
2012-09-26,296.89
2012-09-27,297.679
2012-09-28,298.911
2012-10-01,300.319
2012-10-02,302.39
2012-10-03,302.11
2012-10-04,304.206
2012-10-05,309.219
2012-10-08,303.06
2012-10-09,297.4
2012-10-10,294.103
2012-10-11,295.712
2012-10-12,295.302
2012-10-15,295.264
2012-10-16,299.324
2012-10-17,302.771
2012-10-18,301.732
2012-10-19,297.471
2012-10-22,298.272
2012-10-23,292.069
2012-10-24,294.183
2012-10-25,296.346
2012-10-26,296.16
2012-10-29,294.627
2012-10-30,299.159
2012-10-31,297.893
2012-11-01,300.364
2012-11-02,301.395
2012-11-05,301.273
2012-11-06,302.086
2012-11-07,295.51
2012-11-08,291.008
2012-11-09,291.338
2012-11-12,289.053
2012-11-13,290.998
2012-11-14,287.346
2012-11-15,286.115
2012-11-16,283.7
2012-11-19,291.008
2012-11-20,291.883
2012-11-21,293.991
2012-11-22,296.308
2012-11-23,299.43
2012-11-26,298.391
2012-11-27,298.39
2012-11-28,299.587
2012-11-29,305.716
2012-11-30,304.482
2012-12-03,305.634
2012-12-04,306.84
2012-12-05,306.794
2012-12-06,309.372
2012-12-07,309.194
2012-12-10,309.06
2012-12-11,312.818
2012-12-12,313.497
2012-12-13,313.612
2012-12-14,313.009
2012-12-17,313.37
2012-12-18,316.374
2012-12-19,323.685
2012-12-20,324.574
2012-12-21,322.851
2012-12-24,320.923
2012-12-25,320.923
2012-12-26,321.58
2012-12-27,322.611
2012-12-28,322.342
2012-12-31,322.986
2013-01-01,322.986
2013-01-02,331.47
2013-01-03,328.309
2013-01-04,328.33
2013-01-07,328.74
2013-01-08,327.719
2013-01-09,325.952
2013-01-10,329.033
2013-01-11,329.811
2013-01-14,328.769
2013-01-15,327.25
2013-01-16,326.489
2013-01-17,330.383
2013-01-18,328.369
2013-01-21,330.326
2013-01-22,330.907
2013-01-23,329.276
2013-01-24,335.192
2013-01-25,340.171
2013-01-28,341.142
2013-01-29,341.179
2013-01-30,343.623
2013-01-31,344.693
2013-02-01,348.737
2013-02-04,340.867
2013-02-05,339.225
2013-02-06,337.293
2013-02-07,336.331
2013-02-08,341.396
2013-02-11,339.202
2013-02-12,346.359
2013-02-13,351.647
2013-02-14,349.376
2013-02-15,347.682
2013-02-18,347.893
2013-02-19,350.182
2013-02-20,350.133
2013-02-21,340.356
2013-02-22,346.917
2013-02-25,350.774
2013-02-26,350.096
2013-02-27,349.989
2013-02-28,352.041
2013-03-01,349.885
2013-03-04,355.31
2013-03-05,363.658
2013-03-06,358.921
2013-03-07,363.007
2013-03-08,360.967
2013-03-11,365.655
2013-03-12,368.14
2013-03-13,366.504
2013-03-14,373.611
2013-03-15,367.723
2013-03-18,371.14
2013-03-19,369.786
2013-03-20,374.73
2013-03-21,370.64
2013-03-22,372.089
2013-03-25,369.715
2013-03-26,367.593
2013-03-27,363.474
2013-03-28,370.344
2013-03-29,370.344
2013-04-01,370.517
2013-04-02,372.935
2013-04-03,369.368
2013-04-04,366.247
2013-04-05,360.05
2013-04-08,359.516
2013-04-09,362.06
2013-04-10,370.468
2013-04-11,372.931
2013-04-12,368.187
2013-04-15,365.935
2013-04-16,366.406
2013-04-17,358.716
2013-04-18,359.3
2013-04-19,360.902
2013-04-22,360.477
2013-04-23,371.718
2013-04-24,369.872
2013-04-25,369.794
2013-04-26,366.631
2013-04-29,370.778
2013-04-30,370.701
2013-05-01,370.733
2013-05-02,368.41
2013-05-03,375.946
2013-05-06,374.226
2013-05-07,380.053
2013-05-08,379.301
2013-05-09,376.641
2013-05-10,374.906
2013-05-13,376.066
2013-05-14,377.497
2013-05-15,375.339
2013-05-16,376.155
2013-05-17,374.934
2013-05-20,378.694
2013-05-21,379.428
2013-05-22,379.225
2013-05-23,377.183
2013-05-24,379.452
2013-05-27,382.477
2013-05-28,383.547
2013-05-29,379.797
2013-05-30,382.377
2013-05-31,376.557
2013-06-03,378.576
2013-06-04,379.218
2013-06-05,375.164
2013-06-06,373.763
2013-06-07,380.308
2013-06-10,377.71
2013-06-11,373.141
2013-06-12,371.734
2013-06-13,369.579
2013-06-14,374.237
2013-06-17,375.291
2013-06-18,378.861
2013-06-19,378.691
2013-06-20,365.536
2013-06-21,362.331
2013-06-24,353.227
2013-06-25,360.139
2013-06-26,365.311
2013-06-27,370.634
2013-06-28,370.901
2013-07-01,376.305
2013-07-02,374.364
2013-07-03,367.477
2013-07-04,376.804
2013-07-05,369.088
2013-07-08,373.253
2013-07-09,374.611
2013-07-10,376.109
2013-07-11,380.752
2013-07-12,383.087
2013-07-15,383.199
2013-07-16,380.041
2013-07-17,378.548
2013-07-18,385.932
2013-07-19,385.006
2013-07-22,385.518
2013-07-23,385.557
2013-07-24,391.98
2013-07-25,394.127
2013-07-26,391.585
2013-07-29,392.313
2013-07-30,392.706
2013-07-31,397.266
2013-08-01,401.7
2013-08-02,406.685
2013-08-05,406.05
2013-08-06,408.354
2013-08-07,407.335
2013-08-08,413.605
2013-08-09,417.879
2013-08-12,415.699
2013-08-13,415.338
2013-08-14,417.087
2013-08-15,410.167
2013-08-16,412.071
2013-08-19,414.908
2013-08-20,413.878
2013-08-21,413.504
2013-08-22,418.282
2013-08-23,420.689
2013-08-26,420.586
2013-08-27,411.143
2013-08-28,408.675
2013-08-29,413.697
2013-08-30,411.234
2013-09-02,416.805
2013-09-03,413.568
2013-09-04,413.58
2013-09-05,418.686
2013-09-06,419.907
2013-09-09,422.621
2013-09-10,425.588
2013-09-11,426.131
2013-09-12,424.517
2013-09-13,419.936
2013-09-16,428.127
2013-09-17,426.38
2013-09-18,428.285
2013-09-19,438.12
2013-09-20,433.919
2013-09-23,431.937
2013-09-24,433.302
2013-09-25,433.698
2013-09-26,431.57
2013-09-27,432.106
2013-09-30,430.528
2013-10-01,434.563
2013-10-02,435.64
2013-10-03,434.685
2013-10-04,436.796
2013-10-07,436.605
2013-10-08,432.667
2013-10-09,426.96
2013-10-10,433.93
2013-10-11,434.691
2013-10-14,438.397
2013-10-15,442.397
2013-10-16,447.741
2013-10-17,453.167
2013-10-18,457.219
2013-10-21,456.78
2013-10-22,459.574
2013-10-23,456.426
2013-10-24,455.683
2013-10-25,454.767
2013-10-28,453.245
2013-10-29,452.612
2013-10-30,456.121
2013-10-31,457.778
2013-11-01,451.058
2013-11-04,457.123
2013-11-05,457.395
2013-11-06,462.127
2013-11-07,457.382
2013-11-08,457.371
2013-11-11,462.519
2013-11-12,468.609
2013-11-13,464.951
2013-11-14,470.473
2013-11-15,470.555
2013-11-18,469.141
2013-11-19,463.809
2013-11-20,462.961
2013-11-21,462.106
2013-11-22,464.654
2013-11-25,465.56
2013-11-26,464.14
2013-11-27,467.04
2013-11-28,470.08
2013-11-29,472.367
2013-12-02,468.207
2013-12-03,458.027
2013-12-04,454.214
2013-12-05,454.307
2013-12-06,459.264
2013-12-09,461.594
2013-12-10,463.545
2013-12-11,460.811
2013-12-12,455.078
2013-12-13,455.129
2013-12-16,460.806
2013-12-17,461.232
2013-12-18,462.183
2013-12-19,465.679
2013-12-20,469.461
2013-12-23,469.942
2013-12-24,465.931
2013-12-25,465.931
2013-12-26,466.801
2013-12-27,477.58
2013-12-30,475.452
2013-12-31,475.928
2014-01-01,475.928
2014-01-02,473.445
2014-01-03,475.409
2014-01-06,478.534
2014-01-07,485.595
2014-01-08,487.925
2014-01-09,494.742
2014-01-10,497.745
2014-01-13,504.351
2014-01-14,504.902
2014-01-15,502.915
2014-01-16,502.658
2014-01-17,501.441
2014-01-20,501.085
2014-01-21,500.964
2014-01-22,500.916
2014-01-23,501.703
2014-01-24,491.543
2014-01-27,481.395
2014-01-28,492.691
2014-01-29,496.946
2014-01-30,489.49
2014-01-31,481.236
2014-02-03,479.638
2014-02-04,480.247
2014-02-05,480.947
2014-02-06,492.143
2014-02-07,501.581
2014-02-10,500.423
2014-02-11,506.957
2014-02-12,510.197
2014-02-13,514.013
2014-02-14,517.134
2014-02-17,524.072
2014-02-18,525.132
2014-02-19,526.117
2014-02-20,525.434
2014-02-21,529.811
2014-02-24,536.7
2014-02-25,550.366
2014-02-26,541.908
2014-02-27,545.473
2014-02-28,562.884
2014-03-03,544.952
2014-03-04,542.149
2014-03-05,544.852
2014-03-06,553.109
2014-03-07,541.722
2014-03-10,541.685
2014-03-11,545.649
2014-03-12,539.377
2014-03-13,535.054
2014-03-14,524.623
2014-03-17,530.997
2014-03-18,532.51
2014-03-19,524.836
2014-03-20,519.617
2014-03-21,516.872
2014-03-24,509.539
2014-03-25,515.791
2014-03-26,522.246
2014-03-27,518.845
2014-03-28,522.709
2014-03-31,524.092
2014-04-01,536.073
2014-04-02,534.718
2014-04-03,532.155
2014-04-04,536.531
2014-04-07,531.775
2014-04-08,526.44
2014-04-09,529.737
2014-04-10,526.806
2014-04-11,519.56
2014-04-14,514.007
2014-04-15,509.85
2014-04-16,517.43
2014-04-17,515.453
2014-04-18,515.453
2014-04-21,514.28
2014-04-22,523.15
2014-04-23,518.854
2014-04-24,514.748
2014-04-25,510.907
2014-04-28,510.045
2014-04-29,516.461
2014-04-30,520.079
2014-05-01,520.224
2014-05-02,520.697
2014-05-05,521.185
2014-05-06,523.532
2014-05-07,514.695
2014-05-08,520.041
2014-05-09,510.689
2014-05-12,513.061
2014-05-13,508.128
2014-05-14,501.361
2014-05-15,484.405
2014-05-16,484.154
2014-05-19,492.791
2014-05-20,491.519
2014-05-21,496.394
2014-05-22,499.121
2014-05-23,499.307
2014-05-26,507.13
2014-05-27,506.438
2014-05-28,508.777
2014-05-29,507.99
2014-05-30,506.715
2014-06-02,505.304
2014-06-03,503.571
2014-06-04,505.963
2014-06-05,509.699
2014-06-06,517.904
2014-06-09,518.084
2014-06-10,513.833
2014-06-11,506.653
2014-06-12,509.205
2014-06-13,501.848
2014-06-16,497.476
2014-06-17,495.597
2014-06-18,491.944
2014-06-19,503.146
2014-06-20,492.505
2014-06-23,488.055
2014-06-24,483.079
2014-06-25,480.085
2014-06-26,478.588
2014-06-27,480.331
2014-06-30,478.572
2014-07-01,483.415
2014-07-02,483.384
2014-07-03,489.766
2014-07-04,484.89
2014-07-07,481.69
2014-07-08,472.044
2014-07-09,475.988
2014-07-10,472.058
2014-07-11,472.512
2014-07-14,477.541
2014-07-15,477.096
2014-07-16,481.068
2014-07-17,476.86
2014-07-18,473.706
2014-07-21,470.226
2014-07-22,472.893
2014-07-23,474.674
2014-07-24,476.829
2014-07-25,473.939
2014-07-28,472.027
2014-07-29,476.627
2014-07-30,471.641
2014-07-31,464.207
2014-08-01,463.709
2014-08-04,461.861
2014-08-05,458.115
2014-08-06,453.189
2014-08-07,453.883
2014-08-08,454.028
2014-08-11,458.786
2014-08-12,457.971
2014-08-13,462.968
2014-08-14,468.82
2014-08-15,470.116
2014-08-18,476.867
2014-08-19,471.213
2014-08-20,464.449
2014-08-21,468.925
2014-08-22,467.426
2014-08-25,470.631
2014-08-26,473.265
2014-08-27,477.21
2014-08-28,477.051
2014-08-29,475.546
2014-09-01,476.013
2014-09-02,476.238
2014-09-03,484.278
2014-09-04,485.593
2014-09-05,485.925
2014-09-08,480.929
2014-09-09,478.083
2014-09-10,476.995
2014-09-11,478.28
2014-09-12,479.463
2014-09-15,474.489
2014-09-16,471.102
2014-09-17,473.303
2014-09-18,480.465
2014-09-19,472.115
2014-09-22,471.504
2014-09-23,467.141
2014-09-24,463.066
2014-09-25,460.156
2014-09-26,458.973
2014-09-29,460.115
2014-09-30,462.919
2014-10-01,459.152
2014-10-02,448.961
2014-10-03,450.01
2014-10-06,455.464
2014-10-07,447.447
2014-10-08,442.539
2014-10-09,438.633
2014-10-10,426.63
2014-10-13,425.606
2014-10-14,429.672
2014-10-15,419.463
2014-10-16,417.316
2014-10-17,431.726
2014-10-20,433.992
2014-10-21,446.271
2014-10-22,448.554
2014-10-23,450.176
2014-10-24,447.843
2014-10-27,446.63
2014-10-28,450.901
2014-10-29,447.09
2014-10-30,442.833
2014-10-31,449.953
2014-11-03,448.128
2014-11-04,449.185
2014-11-05,453.699
2014-11-06,451.681
2014-11-07,446.69
2014-11-10,447.413
2014-11-11,445.691
2014-11-12,442.947
2014-11-13,441.017
2014-11-14,438.199
2014-11-17,440.517
2014-11-18,447.063
2014-11-19,455.016
2014-11-20,457.747
2014-11-21,464.307
2014-11-24,466.92
2014-11-25,475.267
2014-11-26,475.057
2014-11-27,480.123
2014-11-28,483.574
2014-12-01,485.217
2014-12-02,483.896
2014-12-03,486.113
2014-12-04,491.341
2014-12-05,496.038
2014-12-08,492.867
2014-12-09,485.559
2014-12-10,482.946
2014-12-11,482.261
2014-12-12,475.178
2014-12-15,461.436
2014-12-16,470.904
2014-12-17,468.264
2014-12-18,476.251
2014-12-19,475.96
2014-12-22,477.336
2014-12-23,480.933
2014-12-24,479.504
2014-12-25,479.504
2014-12-26,478.757
2014-12-29,479.764
2014-12-30,475.662
2014-12-31,475.801
2015-01-01,475.801
2015-01-02,473.679
2015-01-05,461.935
2015-01-06,453.501
2015-01-07,450.796
2015-01-08,459.394
2015-01-09,457.338
2015-01-12,455.363
2015-01-13,463.816
2015-01-14,458.976
2015-01-15,459.311
2015-01-16,460.084
2015-01-19,468.753
2015-01-20,466.007
2015-01-21,471.368
2015-01-22,473.077
2015-01-23,474.694
2015-01-26,477.115
2015-01-27,475.551
2015-01-28,468.778
2015-01-29,469.251
2015-01-30,464.023
2015-02-02,479.516
2015-02-03,487.424
2015-02-04,490.039
2015-02-05,489.974
2015-02-06,488.665
2015-02-09,487.812
2015-02-10,490.688
2015-02-11,493.495
2015-02-12,503.683
2015-02-13,508.651
2015-02-16,504.563
2015-02-17,502.022
2015-02-18,509.492
2015-02-19,510.639
2015-02-20,507.134
2015-02-23,515.29
2015-02-24,515.873
2015-02-25,517.419
2015-02-26,511.615
2015-02-27,520.151
2015-03-02,518.657
2015-03-03,510.244
2015-03-04,508.582
2015-03-05,515.241
2015-03-06,507.805
2015-03-09,500.182
2015-03-10,489.386
2015-03-11,493.067
2015-03-12,509.535
2015-03-13,508.53
2015-03-16,504.459
2015-03-17,494.864
2015-03-18,504.202
2015-03-19,503.222
2015-03-20,521.615
2015-03-23,526.252
2015-03-24,524.4
2015-03-25,523.567
2015-03-26,512.202
2015-03-27,513.083
2015-03-30,515.806
2015-03-31,503.147
2015-04-01,505.387
2015-04-02,514.175
2015-04-03,514.175
2015-04-06,521.309
2015-04-07,523.319
2015-04-08,520.425
2015-04-09,522.274
2015-04-10,518.506
2015-04-13,519.641
2015-04-14,526.243
2015-04-15,528.178
2015-04-16,532.522
2015-04-17,528.946
2015-04-20,528.334
2015-04-21,530.091
2015-04-22,526.794
2015-04-23,529.805
2015-04-24,537.677
2015-04-27,546.601
2015-04-28,546.492
2015-04-29,533.811
2015-04-30,534.309
2015-05-01,532.723
2015-05-04,529.827
2015-05-05,532.973
2015-05-06,537.29
2015-05-07,535.853
2015-05-08,547.963
2015-05-11,539.776
2015-05-12,536.737
2015-05-13,542.151
2015-05-14,549.346
2015-05-15,555.33
2015-05-18,552.968
2015-05-19,552.485
2015-05-20,553.886
2015-05-21,551.749
2015-05-22,545.471
2015-05-25,544.691
2015-05-26,534.793
2015-05-27,541.151
2015-05-28,542.722
2015-05-29,537.382
2015-06-01,534.147
2015-06-02,538.545
2015-06-03,548.045
2015-06-04,543.111
2015-06-05,531.419
2015-06-08,534.391
2015-06-09,533.954
2015-06-10,545.461
2015-06-11,552.395
2015-06-12,549.249
2015-06-15,544.111
2015-06-16,545.189
2015-06-17,544.294
2015-06-18,556.344
2015-06-19,559.725
2015-06-22,567.271
2015-06-23,564.337
2015-06-24,559.873
2015-06-25,559.781
2015-06-26,558.712
2015-06-29,543.922
2015-06-30,540.375
2015-07-01,542.664
2015-07-02,543.135
2015-07-03,543.077
2015-07-06,532.483
2015-07-07,521.641
2015-07-08,524.457
2015-07-09,533.288
2015-07-10,551.674
2015-07-13,553.375
2015-07-14,555.547
2015-07-15,556.841
2015-07-16,559.252
2015-07-17,556.343
2015-07-20,560.073
2015-07-21,559.301
2015-07-22,560.997
2015-07-23,565.428
2015-07-24,562.789
2015-07-27,554.619
2015-07-28,554.933
2015-07-29,559.374
2015-07-30,556.396
2015-07-31,567.832
2015-08-03,572.569
