Date,IRELAND IMI IMI (Large+Mid+Small Cap)
2005-11-09,576.484
2005-11-10,578.234
2005-11-11,578.192
2005-11-14,578.467
2005-11-15,577.297
2005-11-16,574.555
2005-11-17,576.29
2005-11-18,580.597
2005-11-21,582.806
2005-11-22,583.759
2005-11-23,594.051
2005-11-24,589.808
2005-11-25,588.725
2005-11-28,593.543
2005-11-29,590.572
2005-11-30,592.113
2005-12-01,594.869
2005-12-02,598.248
2005-12-05,603.856
2005-12-06,609.485
2005-12-07,606.388
2005-12-08,615.721
2005-12-09,620.072
2005-12-12,627.476
2005-12-13,623.273
2005-12-14,627.352
2005-12-15,626.268
2005-12-16,637.015
2005-12-19,632.804
2005-12-20,622.501
2005-12-21,622.48
2005-12-22,623.096
2005-12-23,630.876
2005-12-26,630.876
2005-12-27,630.557
2005-12-28,636.685
2005-12-29,635.238
2005-12-30,632.707
2006-01-02,632.707
2006-01-03,650.554
2006-01-04,661.8
2006-01-05,660.452
2006-01-06,665.113
2006-01-09,664.497
2006-01-10,655.169
2006-01-11,664.545
2006-01-12,664.755
2006-01-13,665.808
2006-01-16,669.737
2006-01-17,665.81
2006-01-18,662.188
2006-01-19,661.103
2006-01-20,656.322
2006-01-23,665.187
2006-01-24,667.289
2006-01-25,667.116
2006-01-26,671.125
2006-01-27,674.42
2006-01-30,668.807
2006-01-31,673.233
2006-02-01,675.445
2006-02-02,674.393
2006-02-03,674.657
2006-02-06,672.368
2006-02-07,664.671
2006-02-08,659.406
2006-02-09,665.522
2006-02-10,663.539
2006-02-13,665.165
2006-02-14,664.073
2006-02-15,669.007
2006-02-16,673.927
2006-02-17,680.248
2006-02-20,685.03
2006-02-21,683.468
2006-02-22,689.285
2006-02-23,697.579
2006-02-24,695.212
2006-02-27,697.529
2006-02-28,696.065
2006-03-01,697.311
2006-03-02,696.953
2006-03-03,691.463
2006-03-06,696.708
2006-03-07,686.107
2006-03-08,683.265
2006-03-09,692.536
2006-03-10,692.49
2006-03-13,703.26
2006-03-14,703.613
2006-03-15,711.589
2006-03-16,715.037
2006-03-17,721.807
2006-03-20,725.55
2006-03-21,718.645
2006-03-22,713.071
2006-03-23,709.826
2006-03-24,718.19
2006-03-27,714.913
2006-03-28,711.938
2006-03-29,704.177
2006-03-30,722.825
2006-03-31,725.553
2006-04-03,726.735
2006-04-04,729.832
2006-04-05,730.075
2006-04-06,727.843
2006-04-07,713.205
2006-04-10,713.984
2006-04-11,706.031
2006-04-12,703.709
2006-04-13,705.905
2006-04-14,705.905
2006-04-17,717.32
2006-04-18,712.859
2006-04-19,718.293
2006-04-20,717.461
2006-04-21,726.783
2006-04-24,721.495
2006-04-25,730.799
2006-04-26,737.52
2006-04-27,741.115
2006-04-28,748.433
2006-05-01,749.74
2006-05-02,751.244
2006-05-03,745.505
2006-05-04,748.231
2006-05-05,757.518
2006-05-08,760.326
2006-05-09,763.639
2006-05-10,761.742
2006-05-11,754.643
2006-05-12,746.518
2006-05-15,735.623
2006-05-16,748.704
2006-05-17,731.068
2006-05-18,725.406
2006-05-19,720.926
2006-05-22,707.224
2006-05-23,724.479
2006-05-24,714.678
2006-05-25,721.836
2006-05-26,731.14
2006-05-29,736.432
2006-05-30,735.234
2006-05-31,733.051
2006-06-01,735.684
2006-06-02,745.134
2006-06-05,745.768
2006-06-06,698.833
2006-06-07,696.125
2006-06-08,676.154
2006-06-09,687.887
2006-06-12,672.254
2006-06-13,648.515
2006-06-14,657.887
2006-06-15,689.318
2006-06-16,690.949
2006-06-19,696.989
2006-06-20,691.419
2006-06-21,694.261
2006-06-22,688.541
2006-06-23,682.321
2006-06-26,692.249
2006-06-27,695.939
2006-06-28,691.494
2006-06-29,696.097
2006-06-30,722.784
2006-07-03,727.682
2006-07-04,727.56
2006-07-05,717.214
2006-07-06,724.153
2006-07-07,728.687
2006-07-10,728.666
2006-07-11,722.302
2006-07-12,720.029
2006-07-13,708.026
2006-07-14,687.645
2006-07-17,671.298
2006-07-18,668.168
2006-07-19,692.871
2006-07-20,704.236
2006-07-21,697.27
2006-07-24,701.888
2006-07-25,695.476
2006-07-26,695.403
2006-07-27,710.101
2006-07-28,714.508
2006-07-31,713.507
2006-08-01,716.233
2006-08-02,734.837
2006-08-03,728.871
2006-08-04,746.267
2006-08-07,733.164
2006-08-08,737.041
2006-08-09,748.237
2006-08-10,733.883
2006-08-11,728.212
2006-08-14,732.679
2006-08-15,743.412
2006-08-16,752.18
2006-08-17,755.424
2006-08-18,750.091
2006-08-21,758.729
2006-08-22,754.5
2006-08-23,750.639
2006-08-24,754.085
2006-08-25,758.713
2006-08-28,765.223
2006-08-29,770.564
2006-08-30,775.631
2006-08-31,778.292
2006-09-01,782.976
2006-09-04,790.396
2006-09-05,784.869
2006-09-06,779.887
2006-09-07,769.05
2006-09-08,759.656
2006-09-11,757.066
2006-09-12,760.444
2006-09-13,764.224
2006-09-14,770.934
2006-09-15,768.716
2006-09-18,774.094
2006-09-19,773.659
2006-09-20,784.694
2006-09-21,784.509
2006-09-22,784.721
2006-09-25,778.952
2006-09-26,779.047
2006-09-27,781.349
2006-09-28,783.016
2006-09-29,782.914
2006-10-02,787.308
2006-10-03,781.559
2006-10-04,786.88
2006-10-05,790.148
2006-10-06,780.255
2006-10-09,790.471
2006-10-10,790.624
2006-10-11,787.07
2006-10-12,794.34
2006-10-13,791.628
2006-10-16,799.366
2006-10-17,797.991
2006-10-18,798.609
2006-10-19,804.972
2006-10-20,800.972
2006-10-23,795.796
2006-10-24,799.285
2006-10-25,801.979
2006-10-26,810.034
2006-10-27,814.633
2006-10-30,810.752
2006-10-31,821.294
2006-11-01,822.497
2006-11-02,814.656
2006-11-03,807.576
2006-11-06,815.9
2006-11-07,830.469
2006-11-08,825.867
2006-11-09,827.114
2006-11-10,829.984
2006-11-13,823.227
2006-11-14,822.401
2006-11-15,829.41
2006-11-16,835.139
2006-11-17,839.287
2006-11-20,837.907
2006-11-21,848.991
2006-11-22,859.131
2006-11-23,858.345
2006-11-24,864.989
2006-11-27,852.908
2006-11-28,841.872
2006-11-29,852.681
2006-11-30,856.488
2006-12-01,852.651
2006-12-04,859.894
2006-12-05,864.093
2006-12-06,881.801
2006-12-07,884.646
2006-12-08,884.326
2006-12-11,880.161
2006-12-12,885.616
2006-12-13,883.903
2006-12-14,894.101
2006-12-15,903.502
2006-12-18,901.026
2006-12-19,906.528
2006-12-20,916.707
2006-12-21,917.613
2006-12-22,915.447
2006-12-25,915.447
2006-12-26,914.02
2006-12-27,917.452
2006-12-28,927.276
2006-12-29,926.849
2007-01-01,926.849
2007-01-02,946.244
2007-01-03,928.404
2007-01-04,915.491
2007-01-05,911.981
2007-01-08,903.755
2007-01-09,906.304
2007-01-10,895.239
2007-01-11,890.536
2007-01-12,895.272
2007-01-15,901.455
2007-01-16,890.472
2007-01-17,890.889
2007-01-18,889.942
2007-01-19,900.287
2007-01-22,896.918
2007-01-23,899.971
2007-01-24,908.84
2007-01-25,901.996
2007-01-26,890.363
2007-01-29,894.114
2007-01-30,891.202
2007-01-31,886.548
2007-02-01,903.043
2007-02-02,914.686
2007-02-05,915.31
2007-02-06,919.999
2007-02-07,923.367
2007-02-08,926.521
2007-02-09,935.003
2007-02-12,928.316
2007-02-13,933.901
2007-02-14,956.756
2007-02-15,968.416
2007-02-16,964.797
2007-02-19,970.847
2007-02-20,974.981
2007-02-21,972.039
2007-02-22,964.916
2007-02-23,966.562
2007-02-26,965.197
2007-02-27,936.29
2007-02-28,919.765
2007-03-01,902.2
2007-03-02,900.664
2007-03-05,880.3
2007-03-06,890.774
2007-03-07,905.45
2007-03-08,928.958
2007-03-09,928.596
2007-03-12,932.469
2007-03-13,924.29
2007-03-14,892.115
2007-03-15,903.822
2007-03-16,914.3
2007-03-19,923.493
2007-03-20,922.919
2007-03-21,927.292
2007-03-22,946.777
2007-03-23,938.978
2007-03-26,936.468
2007-03-27,929.492
2007-03-28,918.772
2007-03-29,931.272
2007-03-30,926.879
2007-04-02,925.824
2007-04-03,930.51
2007-04-04,925.848
2007-04-05,936.45
2007-04-06,936.45
2007-04-09,931.572
2007-04-10,949.549
2007-04-11,952.216
2007-04-12,957.624
2007-04-13,963.396
2007-04-16,976.925
2007-04-17,976.345
2007-04-18,969.21
2007-04-19,967.261
2007-04-20,977.042
2007-04-23,974.894
2007-04-24,965.883
2007-04-25,966.588
2007-04-26,969.022
2007-04-27,957.015
2007-04-30,957.991
2007-05-01,957.113
2007-05-02,979.651
2007-05-03,998.065
2007-05-04,999.837
2007-05-07,1002.339
2007-05-08,981.239
2007-05-09,971.112
2007-05-10,959.638
2007-05-11,968.383
2007-05-14,968.853
2007-05-15,976.531
2007-05-16,973.711
2007-05-17,968.311
2007-05-18,977.866
2007-05-21,987.039
2007-05-22,995.687
2007-05-23,1010.982
2007-05-24,1003.952
2007-05-25,1004.856
2007-05-28,1005.878
2007-05-29,1008.281
2007-05-30,997.243
2007-05-31,1000.0
2007-06-01,1007.751
2007-06-04,1012.512
2007-06-05,989.711
2007-06-06,965.544
2007-06-07,957.764
2007-06-08,947.437
2007-06-11,957.127
2007-06-12,948.009
2007-06-13,941.391
2007-06-14,960.225
2007-06-15,979.123
2007-06-18,979.463
2007-06-19,976.422
2007-06-20,983.418
2007-06-21,963.906
2007-06-22,955.876
2007-06-25,955.118
2007-06-26,955.827
2007-06-27,937.512
2007-06-28,947.506
2007-06-29,950.694
2007-07-02,962.17
2007-07-03,963.51
2007-07-04,970.102
2007-07-05,959.287
2007-07-06,972.096
2007-07-09,969.318
2007-07-10,959.616
2007-07-11,952.244
2007-07-12,949.869
2007-07-13,948.271
2007-07-16,954.947
2007-07-17,951.805
2007-07-18,948.633
2007-07-19,955.811
2007-07-20,940.578
2007-07-23,937.359
2007-07-24,917.319
2007-07-25,897.7
2007-07-26,871.869
2007-07-27,856.711
2007-07-30,847.512
2007-07-31,875.856
2007-08-01,866.159
2007-08-02,888.782
2007-08-03,883.551
2007-08-06,873.885
2007-08-07,888.407
2007-08-08,923.12
2007-08-09,894.334
2007-08-10,855.845
2007-08-13,871.506
2007-08-14,858.241
2007-08-15,846.883
2007-08-16,811.071
2007-08-17,824.892
2007-08-20,826.376
2007-08-21,830.764
2007-08-22,845.061
2007-08-23,852.264
2007-08-24,854.157
2007-08-27,863.285
2007-08-28,839.581
2007-08-29,849.013
2007-08-30,851.567
2007-08-31,859.264
2007-09-03,861.239
2007-09-04,868.18
2007-09-05,853.053
2007-09-06,853.95
2007-09-07,846.012
2007-09-10,832.567
2007-09-11,846.916
2007-09-12,843.148
2007-09-13,843.02
2007-09-14,811.108
2007-09-17,776.684
2007-09-18,788.448
2007-09-19,832.103
2007-09-20,820.541
2007-09-21,830.505
2007-09-24,820.157
2007-09-25,801.348
2007-09-26,802.924
2007-09-27,824.762
2007-09-28,840.224
2007-10-01,852.797
2007-10-02,876.564
2007-10-03,889.387
2007-10-04,892.965
2007-10-05,900.063
2007-10-08,890.86
2007-10-09,885.413
2007-10-10,880.84
2007-10-11,867.884
2007-10-12,845.837
2007-10-15,837.535
2007-10-16,829.562
2007-10-17,841.058
2007-10-18,834.594
2007-10-19,824.837
2007-10-22,802.559
2007-10-23,821.632
2007-10-24,817.996
2007-10-25,826.247
2007-10-26,839.884
2007-10-29,843.344
2007-10-30,838.893
2007-10-31,849.575
2007-11-01,828.13
2007-11-02,815.62
2007-11-05,798.348
2007-11-06,796.69
2007-11-07,779.422
2007-11-08,763.398
2007-11-09,772.99
2007-11-12,769.301
2007-11-13,777.314
2007-11-14,762.065
2007-11-15,753.604
2007-11-16,753.753
2007-11-19,732.814
2007-11-20,728.011
2007-11-21,706.444
2007-11-22,699.806
2007-11-23,729.193
2007-11-26,730.186
2007-11-27,738.904
2007-11-28,763.766
2007-11-29,769.189
2007-11-30,790.444
2007-12-03,773.063
2007-12-04,761.056
2007-12-05,766.749
2007-12-06,786.092
2007-12-07,798.065
2007-12-10,816.675
2007-12-11,808.894
2007-12-12,806.069
2007-12-13,769.989
2007-12-14,767.745
2007-12-17,744.097
2007-12-18,737.25
2007-12-19,735.61
2007-12-20,729.183
2007-12-21,744.483
2007-12-24,753.576
2007-12-25,753.576
2007-12-26,758.756
2007-12-27,752.793
2007-12-28,765.34
2007-12-31,759.27
2008-01-01,759.27
2008-01-02,767.572
2008-01-03,772.933
2008-01-04,776.231
2008-01-07,759.227
2008-01-08,764.47
2008-01-09,741.383
2008-01-10,733.465
2008-01-11,741.413
2008-01-14,755.042
2008-01-15,724.431
2008-01-16,715.759
2008-01-17,716.979
2008-01-18,720.357
2008-01-21,683.926
2008-01-22,715.989
2008-01-23,712.454
2008-01-24,757.801
2008-01-25,751.99
2008-01-28,744.188
2008-01-29,750.774
2008-01-30,756.033
2008-01-31,746.108
2008-02-01,769.952
2008-02-04,777.097
2008-02-05,733.745
2008-02-06,729.868
2008-02-07,708.976
2008-02-08,717.081
2008-02-11,710.417
2008-02-12,732.525
2008-02-13,726.185
2008-02-14,721.895
2008-02-15,718.39
2008-02-18,722.823
2008-02-19,729.44
2008-02-20,725.155
2008-02-21,727.584
2008-02-22,717.868
2008-02-25,734.906
2008-02-26,759.338
2008-02-27,769.48
2008-02-28,754.765
2008-02-29,743.191
2008-03-03,728.873
2008-03-04,719.891
2008-03-05,740.893
2008-03-06,720.571
2008-03-07,717.624
2008-03-10,711.36
2008-03-11,717.988
2008-03-12,739.99
2008-03-13,722.352
2008-03-14,716.966
2008-03-17,689.75
2008-03-18,713.372
2008-03-19,703.035
2008-03-20,732.509
2008-03-21,732.509
2008-03-24,731.463
2008-03-25,760.432
2008-03-26,755.531
2008-03-27,760.647
2008-03-28,748.498
2008-03-31,754.813
2008-04-01,770.38
2008-04-02,790.143
2008-04-03,762.799
2008-04-04,771.275
2008-04-07,774.446
2008-04-08,766.702
2008-04-09,759.365
2008-04-10,755.397
2008-04-11,743.906
2008-04-14,730.7
2008-04-15,725.549
2008-04-16,752.59
2008-04-17,751.488
2008-04-18,760.47
2008-04-21,765.504
2008-04-22,754.71
2008-04-23,754.645
2008-04-24,738.605
2008-04-25,745.892
2008-04-28,760.719
2008-04-29,760.168
2008-04-30,761.061
2008-05-01,755.33
2008-05-02,767.687
2008-05-05,771.525
2008-05-06,765.382
2008-05-07,765.834
2008-05-08,769.463
2008-05-09,765.213
2008-05-12,775.547
2008-05-13,759.573
2008-05-14,761.958
2008-05-15,766.293
2008-05-16,770.98
2008-05-19,772.751
2008-05-20,762.469
2008-05-21,748.512
2008-05-22,744.76
2008-05-23,737.524
2008-05-26,744.317
2008-05-27,739.611
2008-05-28,740.998
2008-05-29,734.677
2008-05-30,736.573
2008-06-02,735.839
2008-06-03,713.114
2008-06-04,706.023
2008-06-05,718.748
2008-06-06,704.787
2008-06-09,683.729
2008-06-10,672.529
2008-06-11,660.841
2008-06-12,661.07
2008-06-13,661.963
2008-06-16,662.354
2008-06-17,668.503
2008-06-18,652.399
2008-06-19,653.515
2008-06-20,655.828
2008-06-23,642.151
2008-06-24,634.206
2008-06-25,648.191
2008-06-26,633.554
2008-06-27,642.098
2008-06-30,629.862
2008-07-01,612.442
2008-07-02,593.095
2008-07-03,594.002
2008-07-04,586.762
2008-07-07,582.925
2008-07-08,557.115
2008-07-09,575.811
2008-07-10,567.764
2008-07-11,536.299
2008-07-14,545.911
2008-07-15,528.813
2008-07-16,533.637
2008-07-17,565.234
2008-07-18,592.469
2008-07-21,616.634
2008-07-22,595.373
2008-07-23,621.536
2008-07-24,594.718
2008-07-25,584.936
2008-07-28,560.858
2008-07-29,549.954
2008-07-30,532.522
2008-07-31,525.359
2008-08-01,489.798
2008-08-04,492.0
2008-08-05,526.566
2008-08-06,538.535
2008-08-07,520.04
2008-08-08,523.323
2008-08-11,543.489
2008-08-12,525.311
2008-08-13,505.215
2008-08-14,519.379
2008-08-15,523.004
2008-08-18,516.528
2008-08-19,492.003
2008-08-20,487.93
2008-08-21,480.241
2008-08-22,492.991
2008-08-25,488.222
2008-08-26,487.547
2008-08-27,495.94
2008-08-28,511.474
2008-08-29,513.33
2008-09-01,504.927
2008-09-02,517.423
2008-09-03,508.884
2008-09-04,497.203
2008-09-05,473.409
2008-09-08,506.927
2008-09-09,501.794
2008-09-10,480.776
2008-09-11,465.199
2008-09-12,477.624
2008-09-15,460.878
2008-09-16,442.355
2008-09-17,421.091
2008-09-18,413.338
2008-09-19,461.591
2008-09-22,447.7
2008-09-23,422.736
2008-09-24,425.209
2008-09-25,433.04
2008-09-26,426.701
2008-09-29,363.803
2008-09-30,387.046
2008-10-01,398.293
2008-10-02,413.786
2008-10-03,429.584
2008-10-06,375.606
2008-10-07,349.714
2008-10-08,322.162
2008-10-09,321.008
2008-10-10,300.036
2008-10-13,307.465
2008-10-14,315.446
2008-10-15,294.741
2008-10-16,278.648
2008-10-17,276.215
2008-10-20,279.466
2008-10-21,292.01
2008-10-22,265.209
2008-10-23,262.415
2008-10-24,251.581
2008-10-27,238.155
2008-10-28,234.811
2008-10-29,257.892
2008-10-30,266.69
2008-10-31,289.451
2008-11-03,290.478
2008-11-04,298.565
2008-11-05,300.541
2008-11-06,265.903
2008-11-07,268.301
2008-11-10,272.963
2008-11-11,264.072
2008-11-12,255.93
2008-11-13,251.366
2008-11-14,253.056
2008-11-17,241.799
2008-11-18,229.329
2008-11-19,226.344
2008-11-20,213.82
2008-11-21,213.511
2008-11-24,233.311
2008-11-25,236.923
2008-11-26,236.015
2008-11-27,240.573
2008-11-28,237.185
2008-12-01,231.988
2008-12-02,234.733
2008-12-03,228.787
2008-12-04,231.495
2008-12-05,227.717
2008-12-08,246.961
2008-12-09,252.731
2008-12-10,253.61
2008-12-11,253.715
2008-12-12,245.935
2008-12-15,254.473
2008-12-16,251.492
2008-12-17,266.683
2008-12-18,256.859
2008-12-19,237.558
2008-12-22,238.249
2008-12-23,237.176
2008-12-24,237.12
2008-12-25,237.12
2008-12-26,238.264
2008-12-29,242.172
2008-12-30,240.683
2008-12-31,236.471
2009-01-01,236.471
2009-01-02,244.04
2009-01-05,247.095
2009-01-06,257.112
2009-01-07,262.609
2009-01-08,266.628
2009-01-09,268.196
2009-01-12,258.485
2009-01-13,253.513
2009-01-14,237.419
2009-01-15,234.291
2009-01-16,233.123
2009-01-19,210.393
2009-01-20,202.034
2009-01-21,198.547
2009-01-22,206.155
2009-01-23,208.389
2009-01-26,218.244
2009-01-27,223.448
2009-01-28,236.774
2009-01-29,220.666
2009-01-30,215.605
2009-02-02,214.97
2009-02-03,215.827
2009-02-04,221.686
2009-02-05,219.104
2009-02-06,227.189
2009-02-09,232.744
2009-02-10,229.34
2009-02-11,223.128
2009-02-12,216.379
2009-02-13,216.245
2009-02-16,203.608
2009-02-17,193.72
2009-02-18,190.275
2009-02-19,192.008
2009-02-20,181.121
2009-02-23,180.28
2009-02-24,180.078
2009-02-25,181.57
2009-02-26,182.261
2009-02-27,185.615
2009-03-02,174.534
2009-03-03,174.142
2009-03-04,187.544
2009-03-05,177.802
2009-03-06,173.179
2009-03-09,168.359
2009-03-10,176.111
2009-03-11,177.174
2009-03-12,182.783
2009-03-13,187.298
2009-03-16,197.276
2009-03-17,195.669
2009-03-18,200.575
2009-03-19,208.862
2009-03-20,210.484
2009-03-23,213.102
2009-03-24,211.624
2009-03-25,213.72
2009-03-26,217.56
2009-03-27,210.77
2009-03-30,204.028
2009-03-31,212.527
2009-04-01,221.342
2009-04-02,232.113
2009-04-03,228.179
2009-04-06,223.898
2009-04-07,219.518
2009-04-08,221.323
2009-04-09,226.681
2009-04-10,226.681
2009-04-13,228.603
2009-04-14,230.63
2009-04-15,222.961
2009-04-16,230.988
2009-04-17,231.006
2009-04-20,220.576
2009-04-21,222.25
2009-04-22,229.411
2009-04-23,226.919
2009-04-24,229.638
2009-04-27,229.114
2009-04-28,226.047
2009-04-29,240.418
2009-04-30,253.848
2009-05-01,253.873
2009-05-04,255.597
2009-05-05,263.851
2009-05-06,257.752
2009-05-07,252.017
2009-05-08,263.41
2009-05-11,257.737
2009-05-12,259.182
2009-05-13,245.339
2009-05-14,252.386
2009-05-15,260.238
2009-05-18,260.207
2009-05-19,273.936
2009-05-20,278.441
2009-05-21,273.613
2009-05-22,277.543
2009-05-25,276.36
2009-05-26,277.386
2009-05-27,280.086
2009-05-28,272.235
2009-05-29,279.926
2009-06-01,280.014
2009-06-02,296.178
2009-06-03,295.89
2009-06-04,297.224
2009-06-05,298.674
2009-06-08,288.593
2009-06-09,294.403
2009-06-10,299.116
2009-06-11,304.86
2009-06-12,305.132
2009-06-15,290.785
2009-06-16,292.555
2009-06-17,279.681
2009-06-18,281.959
2009-06-19,286.245
2009-06-22,271.535
2009-06-23,270.736
2009-06-24,279.717
2009-06-25,271.582
2009-06-26,272.644
2009-06-29,275.354
2009-06-30,273.857
2009-07-01,273.634
2009-07-02,270.253
2009-07-03,273.478
2009-07-06,260.643
2009-07-07,267.651
2009-07-08,267.118
2009-07-09,266.009
2009-07-10,256.896
2009-07-13,259.813
2009-07-14,264.621
2009-07-15,271.269
2009-07-16,272.958
2009-07-17,276.064
2009-07-20,282.293
2009-07-21,283.722
2009-07-22,281.981
2009-07-23,293.688
2009-07-24,289.531
2009-07-27,288.179
2009-07-28,284.159
2009-07-29,283.333
2009-07-30,287.361
2009-07-31,289.391
2009-08-03,303.08
2009-08-04,304.503
2009-08-05,298.675
2009-08-06,301.642
2009-08-07,300.203
2009-08-10,298.098
2009-08-11,296.511
2009-08-12,302.439
2009-08-13,311.614
2009-08-14,311.255
2009-08-17,297.777
2009-08-18,299.267
2009-08-19,302.82
2009-08-20,310.435
2009-08-21,316.51
2009-08-24,317.718
2009-08-25,322.774
2009-08-26,317.824
2009-08-27,323.356
2009-08-28,332.585
2009-08-31,329.501
2009-09-01,321.66
2009-09-02,313.985
2009-09-03,313.332
2009-09-04,320.162
2009-09-07,325.969
2009-09-08,339.436
2009-09-09,344.692
2009-09-10,346.151
2009-09-11,354.244
2009-09-14,357.534
2009-09-15,360.373
2009-09-16,369.372
2009-09-17,384.186
2009-09-18,383.796
2009-09-21,372.173
2009-09-22,375.119
2009-09-23,376.523
2009-09-24,364.798
2009-09-25,363.603
2009-09-28,364.907
2009-09-29,364.237
2009-09-30,367.09
2009-10-01,359.46
2009-10-02,350.827
2009-10-05,352.817
2009-10-06,363.397
2009-10-07,363.47
2009-10-08,372.568
2009-10-09,371.005
2009-10-12,375.501
2009-10-13,364.601
2009-10-14,372.093
2009-10-15,372.831
2009-10-16,363.083
2009-10-19,368.14
2009-10-20,366.204
2009-10-21,365.265
2009-10-22,356.258
2009-10-23,352.295
2009-10-26,343.503
2009-10-27,335.325
2009-10-28,309.411
2009-10-29,320.639
2009-10-30,309.403
2009-11-02,311.261
2009-11-03,300.265
2009-11-04,317.888
2009-11-05,326.421
2009-11-06,325.81
2009-11-09,335.059
2009-11-10,326.27
2009-11-11,327.843
2009-11-12,324.67
2009-11-13,327.84
2009-11-16,326.834
2009-11-17,317.006
2009-11-18,320.745
2009-11-19,313.964
2009-11-20,314.956
2009-11-23,323.168
2009-11-24,318.619
2009-11-25,320.338
2009-11-26,309.563
2009-11-27,314.97
2009-11-30,310.751
2009-12-01,318.869
2009-12-02,323.272
2009-12-03,326.516
2009-12-04,330.42
2009-12-07,325.82
2009-12-08,313.151
2009-12-09,310.582
2009-12-10,314.065
2009-12-11,317.3
2009-12-14,318.417
2009-12-15,314.107
2009-12-16,314.652
2009-12-17,307.022
2009-12-18,306.818
2009-12-21,310.752
2009-12-22,318.623
2009-12-23,320.306
2009-12-24,316.493
2009-12-25,316.493
2009-12-28,317.231
2009-12-29,325.613
2009-12-30,318.159
2009-12-31,314.018
2010-01-01,314.018
2010-01-04,329.884
2010-01-05,326.115
2010-01-06,326.851
2010-01-07,323.106
2010-01-08,324.366
2010-01-11,331.273
2010-01-12,325.458
2010-01-13,328.497
2010-01-14,329.513
2010-01-15,325.669
2010-01-18,326.839
2010-01-19,324.42
2010-01-20,317.838
2010-01-21,311.636
2010-01-22,311.556
2010-01-25,310.285
2010-01-26,308.953
2010-01-27,300.589
2010-01-28,297.118
2010-01-29,300.125
2010-02-01,298.462
2010-02-02,303.265
2010-02-03,303.022
2010-02-04,292.361
2010-02-05,283.589
2010-02-08,285.83
2010-02-09,283.827
2010-02-10,286.846
2010-02-11,282.1
2010-02-12,283.25
2010-02-15,278.756
2010-02-16,285.511
2010-02-17,290.483
2010-02-18,291.642
2010-02-19,288.534
2010-02-22,290.668
2010-02-23,287.161
2010-02-24,284.787
2010-02-25,277.39
2010-02-26,279.644
2010-03-01,279.414
2010-03-02,284.341
2010-03-03,288.046
2010-03-04,290.036
2010-03-05,295.93
2010-03-08,296.775
2010-03-09,295.504
2010-03-10,300.656
2010-03-11,303.704
2010-03-12,308.956
2010-03-15,302.467
2010-03-16,306.643
2010-03-17,315.891
2010-03-18,309.141
2010-03-19,310.056
2010-03-22,307.51
2010-03-23,314.699
2010-03-24,308.677
2010-03-25,313.116
2010-03-26,314.202
2010-03-29,308.658
2010-03-30,307.115
2010-03-31,312.489
2010-04-01,317.793
2010-04-02,317.793
2010-04-05,317.065
2010-04-06,319.34
2010-04-07,315.968
2010-04-08,316.869
2010-04-09,327.002
2010-04-12,330.907
2010-04-13,327.129
2010-04-14,334.023
2010-04-15,331.343
2010-04-16,330.799
2010-04-19,329.661
2010-04-20,334.549
2010-04-21,336.336
2010-04-22,329.63
2010-04-23,341.634
2010-04-26,345.153
2010-04-27,326.759
2010-04-28,316.005
2010-04-29,329.852
2010-04-30,335.886
2010-05-03,332.817
2010-05-04,313.16
2010-05-05,301.533
2010-05-06,289.712
2010-05-07,275.437
2010-05-10,305.844
2010-05-11,298.527
2010-05-12,302.282
2010-05-13,299.259
2010-05-14,281.55
2010-05-17,278.388
2010-05-18,284.42
2010-05-19,272.133
2010-05-20,261.321
2010-05-21,267.431
2010-05-24,263.263
2010-05-25,249.648
2010-05-26,258.586
2010-05-27,270.942
2010-05-28,266.526
2010-05-31,265.133
2010-06-01,268.045
2010-06-02,267.381
2010-06-03,271.138
2010-06-04,262.238
2010-06-07,259.928
2010-06-08,252.185
2010-06-09,263.157
2010-06-10,269.797
2010-06-11,267.388
2010-06-14,271.682
2010-06-15,275.421
2010-06-16,275.167
2010-06-17,276.586
2010-06-18,279.593
2010-06-21,279.88
2010-06-22,272.525
2010-06-23,264.061
2010-06-24,263.05
2010-06-25,258.898
2010-06-28,263.821
2010-06-29,248.028
2010-06-30,250.281
2010-07-01,246.266
2010-07-02,254.047
2010-07-05,250.651
2010-07-06,261.985
2010-07-07,253.583
2010-07-08,257.44
2010-07-09,255.008
2010-07-12,255.92
2010-07-13,263.715
2010-07-14,265.041
2010-07-15,262.288
2010-07-16,258.818
2010-07-19,256.253
2010-07-20,254.95
2010-07-21,258.456
2010-07-22,266.657
2010-07-23,263.731
2010-07-26,270.133
2010-07-27,272.68
2010-07-28,270.337
2010-07-29,272.518
2010-07-30,271.065
2010-08-02,279.205
2010-08-03,279.594
2010-08-04,277.852
2010-08-05,279.628
2010-08-06,278.141
2010-08-09,283.165
2010-08-10,275.928
2010-08-11,264.09
2010-08-12,259.521
2010-08-13,253.87
2010-08-16,253.883
2010-08-17,259.488
2010-08-18,258.552
2010-08-19,252.507
2010-08-20,243.527
2010-08-23,245.307
2010-08-24,228.423
2010-08-25,228.708
2010-08-26,232.752
2010-08-27,232.511
2010-08-30,231.251
2010-08-31,235.888
2010-09-01,244.611
2010-09-02,244.206
2010-09-03,250.753
2010-09-06,252.336
2010-09-07,246.143
2010-09-08,243.264
2010-09-09,245.249
2010-09-10,244.483
2010-09-13,251.042
2010-09-14,250.391
2010-09-15,251.08
2010-09-16,250.259
2010-09-17,244.916
2010-09-20,247.694
