Date,EM (EMERGING MARKETS) IMI GROWTH IMI (Large+Mid+Small Cap)
2005-11-04,600.413
2005-11-07,599.815
2005-11-08,598.883
2005-11-09,603.193
2005-11-10,605.069
2005-11-11,610.513
2005-11-14,612.583
2005-11-15,610.299
2005-11-16,613.023
2005-11-17,618.179
2005-11-18,621.32
2005-11-21,622.742
2005-11-22,616.551
2005-11-23,627.013
2005-11-24,628.429
2005-11-25,629.781
2005-11-28,632.345
2005-11-29,628.576
2005-11-30,630.907
2005-12-01,635.559
2005-12-02,642.217
2005-12-05,646.811
2005-12-06,650.678
2005-12-07,650.975
2005-12-08,646.918
2005-12-09,646.307
2005-12-12,650.404
2005-12-13,653.151
2005-12-14,653.363
2005-12-15,652.344
2005-12-16,652.341
2005-12-19,657.502
2005-12-20,656.581
2005-12-21,662.664
2005-12-22,663.542
2005-12-23,667.693
2005-12-26,667.511
2005-12-27,669.289
2005-12-28,666.984
2005-12-29,674.068
2005-12-30,673.121
2006-01-02,674.503
2006-01-03,689.237
2006-01-04,702.527
2006-01-05,705.775
2006-01-06,711.252
2006-01-09,719.886
2006-01-10,717.132
2006-01-11,718.3
2006-01-12,721.924
2006-01-13,721.142
2006-01-16,726.84
2006-01-17,716.7
2006-01-18,702.538
2006-01-19,715.8
2006-01-20,714.733
2006-01-23,710.215
2006-01-24,721.313
2006-01-25,729.224
2006-01-26,733.091
2006-01-27,739.923
2006-01-30,737.656
2006-01-31,744.114
2006-02-01,745.139
2006-02-02,739.053
2006-02-03,727.267
2006-02-06,737.645
2006-02-07,733.017
2006-02-08,722.163
2006-02-09,730.302
2006-02-10,732.736
2006-02-13,723.315
2006-02-14,724.607
2006-02-15,722.16
2006-02-16,728.419
2006-02-17,736.856
2006-02-20,743.901
2006-02-21,741.105
2006-02-22,737.25
2006-02-23,743.054
2006-02-24,744.398
2006-02-27,749.108
2006-02-28,742.444
2006-03-01,747.534
2006-03-02,751.972
2006-03-03,743.159
2006-03-06,740.676
2006-03-07,718.069
2006-03-08,709.274
2006-03-09,709.717
2006-03-10,712.615
2006-03-13,722.875
2006-03-14,723.124
2006-03-15,732.73
2006-03-16,736.157
2006-03-17,740.413
2006-03-20,742.757
2006-03-21,734.531
2006-03-22,728.112
2006-03-23,728.27
2006-03-24,728.997
2006-03-27,734.506
2006-03-28,730.49
2006-03-29,731.724
2006-03-30,742.573
2006-03-31,747.986
2006-04-03,762.367
2006-04-04,768.869
2006-04-05,771.225
2006-04-06,776.972
2006-04-07,774.201
2006-04-10,770.147
2006-04-11,767.293
2006-04-12,763.502
2006-04-13,763.821
2006-04-14,769.167
2006-04-17,775.092
2006-04-18,783.984
2006-04-19,793.929
2006-04-20,795.184
2006-04-21,800.779
2006-04-24,799.387
2006-04-25,793.43
2006-04-26,801.915
2006-04-27,797.259
2006-04-28,799.081
2006-05-01,802.268
2006-05-02,810.899
2006-05-03,814.934
2006-05-04,820.319
2006-05-05,824.417
2006-05-08,835.125
2006-05-09,835.281
2006-05-10,831.652
2006-05-11,827.594
2006-05-12,811.54
2006-05-15,777.798
2006-05-16,775.057
2006-05-17,776.001
2006-05-18,753.993
2006-05-19,750.082
2006-05-22,715.065
2006-05-23,725.154
2006-05-24,711.457
2006-05-25,712.076
2006-05-26,728.256
2006-05-29,732.853
2006-05-30,720.81
2006-05-31,715.634
2006-06-01,716.961
2006-06-02,730.697
2006-06-05,723.035
2006-06-06,707.782
2006-06-07,690.776
2006-06-08,661.666
2006-06-09,670.816
2006-06-12,661.305
2006-06-13,632.851
2006-06-14,639.794
2006-06-15,652.929
2006-06-16,670.021
2006-06-19,663.313
2006-06-20,654.32
2006-06-21,658.855
2006-06-22,663.397
2006-06-23,661.035
2006-06-26,662.542
2006-06-27,667.804
2006-06-28,668.062
2006-06-29,682.758
2006-06-30,706.283
2006-07-03,717.342
2006-07-04,721.095
2006-07-05,704.878
2006-07-06,708.949
2006-07-07,711.136
2006-07-10,715.647
2006-07-11,711.912
2006-07-12,712.118
2006-07-13,694.833
2006-07-14,682.535
2006-07-17,670.409
2006-07-18,672.191
2006-07-19,681.794
2006-07-20,696.074
2006-07-21,690.764
2006-07-24,690.631
2006-07-25,699.075
2006-07-26,700.824
2006-07-27,715.75
2006-07-28,715.666
2006-07-31,717.042
2006-08-01,709.963
2006-08-02,716.948
2006-08-03,717.429
2006-08-04,723.82
2006-08-07,721.369
2006-08-08,726.111
2006-08-09,734.0
2006-08-10,732.794
2006-08-11,733.318
2006-08-14,732.219
2006-08-15,734.643
2006-08-16,746.647
2006-08-17,752.593
2006-08-18,746.6
2006-08-21,740.15
2006-08-22,743.944
2006-08-23,738.154
2006-08-24,732.691
2006-08-25,733.75
2006-08-28,733.776
2006-08-29,741.034
2006-08-30,746.981
2006-08-31,744.479
2006-09-01,748.939
2006-09-04,760.649
2006-09-05,760.45
2006-09-06,753.224
2006-09-07,743.903
2006-09-08,744.896
2006-09-11,730.27
2006-09-12,734.67
2006-09-13,741.963
2006-09-14,743.956
2006-09-15,747.105
2006-09-18,757.659
2006-09-19,756.997
2006-09-20,753.846
2006-09-21,749.798
2006-09-22,740.531
2006-09-25,737.688
2006-09-26,742.722
2006-09-27,750.174
2006-09-28,754.619
2006-09-29,752.054
2006-10-02,755.124
2006-10-03,751.261
2006-10-04,751.163
2006-10-05,761.359
2006-10-06,760.593
2006-10-09,758.536
2006-10-10,762.121
2006-10-11,761.461
2006-10-12,764.73
2006-10-13,778.555
2006-10-16,782.022
2006-10-17,777.031
2006-10-18,779.751
2006-10-19,781.297
2006-10-20,781.125
2006-10-23,778.809
2006-10-24,780.776
2006-10-25,783.43
2006-10-26,788.652
2006-10-27,786.598
2006-10-30,777.696
2006-10-31,785.06
2006-11-01,793.847
2006-11-02,793.922
2006-11-03,798.985
2006-11-06,803.383
2006-11-07,808.916
2006-11-08,805.878
2006-11-09,810.513
2006-11-10,810.866
2006-11-13,809.854
2006-11-14,816.555
2006-11-15,817.761
2006-11-16,820.164
2006-11-17,813.335
2006-11-20,814.682
2006-11-21,821.037
2006-11-22,829.797
2006-11-23,831.627
2006-11-24,832.508
2006-11-27,832.895
2006-11-28,823.259
2006-11-29,835.511
2006-11-30,843.057
2006-12-01,844.366
2006-12-04,848.102
2006-12-05,856.29
2006-12-06,859.597
2006-12-07,859.386
2006-12-08,853.072
2006-12-11,849.613
2006-12-12,841.9
2006-12-13,843.432
2006-12-14,854.292
2006-12-15,858.715
2006-12-18,862.796
2006-12-19,849.445
2006-12-20,860.439
2006-12-21,861.673
2006-12-22,863.067
2006-12-25,862.039
2006-12-26,862.942
2006-12-27,877.03
2006-12-28,881.276
2006-12-29,883.681
2007-01-01,883.744
2007-01-02,898.277
2007-01-03,894.944
2007-01-04,881.572
2007-01-05,868.346
2007-01-08,862.581
2007-01-09,853.215
2007-01-10,844.403
2007-01-11,851.332
2007-01-12,863.054
2007-01-15,876.728
2007-01-16,876.872
2007-01-17,876.496
2007-01-18,878.785
2007-01-19,876.646
2007-01-22,882.523
2007-01-23,884.54
2007-01-24,894.907
2007-01-25,891.446
2007-01-26,880.183
2007-01-29,872.506
2007-01-30,875.974
2007-01-31,877.206
2007-02-01,886.667
2007-02-02,893.741
2007-02-05,895.639
2007-02-06,902.878
2007-02-07,904.028
2007-02-08,901.522
2007-02-09,900.142
2007-02-12,888.408
2007-02-13,890.461
2007-02-14,904.053
2007-02-15,910.783
2007-02-16,912.529
2007-02-19,914.374
2007-02-20,912.105
2007-02-21,913.264
2007-02-22,918.44
2007-02-23,914.434
2007-02-26,915.483
2007-02-27,889.154
2007-02-28,874.829
2007-03-01,861.526
2007-03-02,856.023
2007-03-05,821.516
2007-03-06,843.06
2007-03-07,846.079
2007-03-08,863.251
2007-03-09,869.962
2007-03-12,877.76
2007-03-13,872.027
2007-03-14,855.059
2007-03-15,867.254
2007-03-16,866.684
2007-03-19,879.762
2007-03-20,883.237
2007-03-21,892.714
2007-03-22,903.534
2007-03-23,905.238
2007-03-26,907.758
2007-03-27,903.59
2007-03-28,893.091
2007-03-29,902.532
2007-03-30,906.768
2007-04-02,905.799
2007-04-03,916.844
2007-04-04,927.809
2007-04-05,930.68
2007-04-06,931.538
2007-04-09,937.722
2007-04-10,939.212
2007-04-11,943.505
2007-04-12,944.403
2007-04-13,951.232
2007-04-16,962.369
2007-04-17,960.997
2007-04-18,959.349
2007-04-19,947.686
2007-04-20,964.115
2007-04-23,966.213
2007-04-24,966.291
2007-04-25,968.638
2007-04-26,969.387
2007-04-27,961.885
2007-04-30,958.215
2007-05-01,957.545
2007-05-02,962.372
2007-05-03,972.949
2007-05-04,982.014
2007-05-07,987.922
2007-05-08,980.802
2007-05-09,985.378
2007-05-10,980.923
2007-05-11,977.406
2007-05-14,983.417
2007-05-15,976.324
2007-05-16,985.97
2007-05-17,985.231
2007-05-18,986.725
2007-05-21,993.51
2007-05-22,997.142
2007-05-23,996.045
2007-05-24,984.928
2007-05-25,987.302
2007-05-28,990.383
2007-05-29,990.574
2007-05-30,982.041
2007-05-31,1000.0
2007-06-01,1017.189
2007-06-04,1018.956
2007-06-05,1018.858
2007-06-06,1008.019
2007-06-07,1005.555
2007-06-08,992.673
2007-06-11,998.706
2007-06-12,997.934
2007-06-13,998.796
2007-06-14,1019.616
2007-06-15,1032.174
2007-06-18,1045.194
2007-06-19,1045.394
2007-06-20,1045.444
2007-06-21,1050.389
2007-06-22,1047.785
2007-06-25,1040.877
2007-06-26,1033.206
2007-06-27,1028.877
2007-06-28,1040.309
2007-06-29,1044.218
2007-07-02,1057.481
2007-07-03,1072.901
2007-07-04,1080.834
2007-07-05,1084.541
2007-07-06,1094.245
2007-07-09,1109.592
2007-07-10,1108.09
2007-07-11,1105.769
2007-07-12,1120.02
2007-07-13,1133.056
2007-07-16,1125.281
2007-07-17,1126.741
2007-07-18,1119.688
2007-07-19,1129.916
2007-07-20,1138.589
2007-07-23,1150.165
2007-07-24,1145.91
2007-07-25,1134.081
2007-07-26,1109.481
2007-07-27,1073.192
2007-07-30,1082.696
2007-07-31,1103.551
2007-08-01,1065.825
2007-08-02,1072.965
2007-08-03,1072.694
2007-08-06,1050.412
2007-08-07,1054.386
2007-08-08,1084.893
2007-08-09,1073.243
2007-08-10,1038.785
2007-08-13,1045.107
2007-08-14,1027.817
2007-08-15,1001.939
2007-08-16,942.077
2007-08-17,943.574
2007-08-20,980.118
2007-08-21,977.96
2007-08-22,1002.129
2007-08-23,1021.141
2007-08-24,1025.553
2007-08-27,1044.63
2007-08-28,1036.518
2007-08-29,1033.697
2007-08-30,1046.486
2007-08-31,1069.987
2007-09-03,1076.325
2007-09-04,1073.983
2007-09-05,1068.809
2007-09-06,1078.392
2007-09-07,1075.22
2007-09-10,1061.777
2007-09-11,1073.021
2007-09-12,1075.606
2007-09-13,1087.561
2007-09-14,1094.265
2007-09-17,1084.421
2007-09-18,1094.091
2007-09-19,1127.825
2007-09-20,1134.65
2007-09-21,1142.306
2007-09-24,1152.073
2007-09-25,1148.474
2007-09-26,1159.939
2007-09-27,1181.27
2007-09-28,1185.039
2007-10-01,1197.284
2007-10-02,1220.13
2007-10-03,1209.754
2007-10-04,1202.667
2007-10-05,1222.221
2007-10-08,1230.075
2007-10-09,1238.87
2007-10-10,1250.571
2007-10-11,1268.136
2007-10-12,1254.567
2007-10-15,1262.713
2007-10-16,1245.837
2007-10-17,1250.664
2007-10-18,1253.883
2007-10-19,1239.853
2007-10-22,1209.516
2007-10-23,1242.691
2007-10-24,1235.937
2007-10-25,1251.76
2007-10-26,1279.039
2007-10-29,1305.572
2007-10-30,1301.874
2007-10-31,1309.929
2007-11-01,1301.632
2007-11-02,1282.971
2007-11-05,1265.201
2007-11-06,1284.909
2007-11-07,1281.811
2007-11-08,1253.372
2007-11-09,1246.217
2007-11-12,1202.155
2007-11-13,1208.587
2007-11-14,1244.979
2007-11-15,1231.0
2007-11-16,1214.161
2007-11-19,1194.179
2007-11-20,1193.408
2007-11-21,1151.622
2007-11-22,1146.414
2007-11-23,1144.071
2007-11-26,1158.876
2007-11-27,1147.7
2007-11-28,1167.249
2007-11-29,1190.186
2007-11-30,1210.8
2007-12-03,1213.837
2007-12-04,1218.887
2007-12-05,1238.986
2007-12-06,1247.073
2007-12-07,1248.508
2007-12-10,1240.382
2007-12-11,1238.659
2007-12-12,1231.508
2007-12-13,1203.462
2007-12-14,1185.181
2007-12-17,1143.198
2007-12-18,1148.304
2007-12-19,1156.134
2007-12-20,1154.012
2007-12-21,1173.417
2007-12-24,1196.067
2007-12-25,1196.578
2007-12-26,1201.834
2007-12-27,1209.879
2007-12-28,1211.229
2007-12-31,1210.1
2008-01-01,1210.438
2008-01-02,1201.348
2008-01-03,1194.436
2008-01-04,1190.606
2008-01-07,1171.995
2008-01-08,1181.324
2008-01-09,1185.53
2008-01-10,1181.316
2008-01-11,1171.731
2008-01-14,1172.582
2008-01-15,1152.33
2008-01-16,1101.871
2008-01-17,1095.147
2008-01-18,1090.808
2008-01-21,1023.376
2008-01-22,992.924
2008-01-23,1002.056
2008-01-24,1031.211
2008-01-25,1058.738
2008-01-28,1034.536
2008-01-29,1047.882
2008-01-30,1033.815
2008-01-31,1029.983
2008-02-01,1060.973
2008-02-04,1085.122
2008-02-05,1071.364
2008-02-06,1050.548
2008-02-07,1039.663
2008-02-08,1039.893
2008-02-11,1031.973
2008-02-12,1047.383
2008-02-13,1055.906
2008-02-14,1080.163
2008-02-15,1081.169
2008-02-18,1090.313
2008-02-19,1102.477
2008-02-20,1089.222
2008-02-21,1102.807
2008-02-22,1100.085
2008-02-25,1110.759
2008-02-26,1122.182
2008-02-27,1139.352
2008-02-28,1141.877
2008-02-29,1119.545
2008-03-03,1095.705
2008-03-04,1086.945
2008-03-05,1090.679
2008-03-06,1093.376
2008-03-07,1069.345
2008-03-10,1040.75
2008-03-11,1064.578
2008-03-12,1076.328
2008-03-13,1045.928
2008-03-14,1037.885
2008-03-17,989.807
2008-03-18,1009.401
2008-03-19,1009.674
2008-03-20,990.394
2008-03-21,996.732
2008-03-24,1016.693
2008-03-25,1048.008
2008-03-26,1052.437
2008-03-27,1052.897
2008-03-28,1060.283
2008-03-31,1052.91
2008-04-01,1059.476
2008-04-02,1079.758
2008-04-03,1085.687
2008-04-04,1089.895
2008-04-07,1105.997
2008-04-08,1098.564
2008-04-09,1093.937
2008-04-10,1100.176
2008-04-11,1099.469
2008-04-14,1081.268
2008-04-15,1087.485
2008-04-16,1101.148
2008-04-17,1108.728
2008-04-18,1109.029
2008-04-21,1120.988
2008-04-22,1126.533
2008-04-23,1131.416
2008-04-24,1127.527
2008-04-25,1125.557
2008-04-28,1128.926
2008-04-29,1116.027
2008-04-30,1129.322
2008-05-01,1130.288
2008-05-02,1143.938
2008-05-05,1147.393
2008-05-06,1152.177
2008-05-07,1143.203
2008-05-08,1133.893
2008-05-09,1126.616
2008-05-12,1132.166
2008-05-13,1140.587
2008-05-14,1142.856
2008-05-15,1156.308
2008-05-16,1174.8
2008-05-19,1184.869
2008-05-20,1171.403
2008-05-21,1167.547
2008-05-22,1157.642
2008-05-23,1146.227
2008-05-26,1131.643
2008-05-27,1131.672
2008-05-28,1135.571
2008-05-29,1142.449
2008-05-30,1151.081
2008-06-02,1148.647
2008-06-03,1133.601
2008-06-04,1118.631
2008-06-05,1127.568
2008-06-06,1124.505
2008-06-09,1109.353
2008-06-10,1081.501
2008-06-11,1074.674
2008-06-12,1066.082
2008-06-13,1063.023
2008-06-16,1073.451
2008-06-17,1084.558
2008-06-18,1081.791
2008-06-19,1070.67
2008-06-20,1054.076
2008-06-23,1043.533
2008-06-24,1037.055
2008-06-25,1051.275
2008-06-26,1043.113
2008-06-27,1027.031
2008-06-30,1026.275
2008-07-01,1007.031
2008-07-02,995.164
2008-07-03,974.693
2008-07-04,972.051
2008-07-07,978.94
2008-07-08,965.556
2008-07-09,978.848
2008-07-10,978.304
2008-07-11,985.89
2008-07-14,987.448
2008-07-15,960.445
2008-07-16,957.992
2008-07-17,973.06
2008-07-18,965.395
2008-07-21,983.292
2008-07-22,977.258
2008-07-23,991.494
2008-07-24,987.09
2008-07-25,971.832
2008-07-28,973.364
2008-07-29,963.677
2008-07-30,984.412
2008-07-31,987.067
2008-08-01,973.819
2008-08-04,950.065
2008-08-05,940.783
2008-08-06,954.271
2008-08-07,951.045
2008-08-08,935.246
2008-08-11,937.022
2008-08-12,929.14
2008-08-13,921.779
2008-08-14,931.481
2008-08-15,919.13
2008-08-18,907.788
2008-08-19,892.742
2008-08-20,911.031
2008-08-21,905.016
2008-08-22,904.088
2008-08-25,898.029
2008-08-26,886.55
2008-08-27,900.444
2008-08-28,902.616
2008-08-29,901.637
2008-09-01,879.453
2008-09-02,873.246
2008-09-03,859.915
2008-09-04,840.618
2008-09-05,822.148
2008-09-08,850.274
2008-09-09,817.389
2008-09-10,809.263
2008-09-11,790.219
2008-09-12,805.21
2008-09-15,776.163
2008-09-16,737.528
2008-09-17,723.27
2008-09-18,722.173
2008-09-19,793.558
2008-09-22,799.914
2008-09-23,777.79
2008-09-24,779.381
2008-09-25,785.084
2008-09-26,769.187
2008-09-29,723.966
2008-09-30,734.329
2008-10-01,733.196
2008-10-02,706.905
2008-10-03,691.979
2008-10-06,626.363
2008-10-07,615.112
2008-10-08,567.361
2008-10-09,578.33
2008-10-10,553.82
2008-10-13,594.199
2008-10-14,628.713
2008-10-15,581.995
2008-10-16,539.111
2008-10-17,534.06
2008-10-20,553.619
2008-10-21,542.985
2008-10-22,499.84
2008-10-23,479.131
2008-10-24,439.709
2008-10-27,420.129
2008-10-28,449.638
2008-10-29,469.902
2008-10-30,518.771
2008-10-31,528.434
2008-11-03,543.136
2008-11-04,561.765
2008-11-05,556.229
2008-11-06,516.688
2008-11-07,523.74
2008-11-10,539.636
2008-11-11,513.719
2008-11-12,495.229
2008-11-13,486.743
2008-11-14,491.847
2008-11-17,481.902
2008-11-18,462.962
2008-11-19,451.148
2008-11-20,427.176
2008-11-21,431.085
2008-11-24,447.996
2008-11-25,459.966
2008-11-26,470.287
2008-11-27,481.281
2008-11-28,481.959
2008-12-01,470.717
2008-12-02,459.023
2008-12-03,459.833
2008-12-04,457.824
2008-12-05,453.206
2008-12-08,488.986
2008-12-09,488.89
2008-12-10,510.998
2008-12-11,517.911
2008-12-12,503.278
2008-12-15,512.625
2008-12-16,521.089
2008-12-17,532.535
2008-12-18,536.941
2008-12-19,530.598
2008-12-22,517.811
2008-12-23,507.602
2008-12-24,506.756
2008-12-25,506.001
2008-12-26,505.653
2008-12-29,511.603
2008-12-30,519.481
2008-12-31,520.666
2009-01-01,521.707
2009-01-02,532.565
2009-01-05,547.743
2009-01-06,555.364
2009-01-07,543.948
2009-01-08,529.533
2009-01-09,523.496
2009-01-12,507.458
2009-01-13,506.681
2009-01-14,499.438
2009-01-15,485.156
2009-01-16,495.651
2009-01-19,493.006
2009-01-20,478.986
2009-01-21,476.779
2009-01-22,476.368
2009-01-23,470.462
2009-01-26,478.151
2009-01-27,481.017
2009-01-28,494.012
2009-01-29,493.169
2009-01-30,490.801
2009-02-02,481.164
2009-02-03,488.675
2009-02-04,498.308
2009-02-05,498.802
2009-02-06,518.065
2009-02-09,523.028
2009-02-10,520.068
2009-02-11,514.672
2009-02-12,505.328
2009-02-13,515.891
2009-02-16,510.665
2009-02-17,487.009
2009-02-18,483.861
2009-02-19,488.87
2009-02-20,471.529
2009-02-23,479.027
2009-02-24,472.226
2009-02-25,473.988
2009-02-26,474.124
2009-02-27,468.924
2009-03-02,446.972
2009-03-03,448.325
2009-03-04,464.575
2009-03-05,459.811
2009-03-06,460.763
2009-03-09,458.214
2009-03-10,471.879
2009-03-11,481.457
2009-03-12,485.187
2009-03-13,495.977
2009-03-16,506.661
2009-03-17,508.385
2009-03-18,510.443
2009-03-19,522.596
2009-03-20,518.141
2009-03-23,541.031
2009-03-24,542.186
2009-03-25,547.701
2009-03-26,558.286
2009-03-27,551.103
2009-03-30,525.841
2009-03-31,533.4
2009-04-01,542.135
2009-04-02,571.383
2009-04-03,574.32
2009-04-06,578.807
2009-04-07,573.354
2009-04-08,567.821
2009-04-09,588.403
2009-04-10,591.481
2009-04-13,595.984
2009-04-14,599.822
2009-04-15,598.114
2009-04-16,602.699
2009-04-17,597.831
2009-04-20,590.498
2009-04-21,586.15
2009-04-22,588.864
2009-04-23,599.971
2009-04-24,608.136
2009-04-27,595.665
2009-04-28,586.709
2009-04-29,606.505
2009-04-30,622.095
2009-05-01,622.267
2009-05-04,656.418
2009-05-05,658.756
2009-05-06,665.006
2009-05-07,666.012
2009-05-08,676.013
2009-05-11,675.116
2009-05-12,673.801
2009-05-13,664.752
2009-05-14,656.232
2009-05-15,663.611
2009-05-18,683.645
2009-05-19,698.698
2009-05-20,708.506
2009-05-21,694.884
2009-05-22,702.668
2009-05-25,705.196
2009-05-26,698.288
2009-05-27,710.837
2009-05-28,718.398
2009-05-29,727.571
2009-06-01,753.86
2009-06-02,748.212
2009-06-03,738.514
2009-06-04,737.14
2009-06-05,742.051
2009-06-08,729.133
2009-06-09,727.351
2009-06-10,743.257
2009-06-11,744.943
2009-06-12,742.851
2009-06-15,723.711
2009-06-16,719.512
2009-06-17,705.542
2009-06-18,701.949
2009-06-19,708.066
2009-06-22,695.47
2009-06-23,683.569
2009-06-24,700.683
2009-06-25,708.787
2009-06-26,719.589
2009-06-29,720.974
2009-06-30,717.322
2009-07-01,728.213
2009-07-02,722.393
2009-07-03,723.885
2009-07-06,712.815
2009-07-07,713.325
2009-07-08,703.055
2009-07-09,704.477
2009-07-10,698.692
2009-07-13,686.203
2009-07-14,702.113
2009-07-15,727.5
2009-07-16,734.063
2009-07-17,742.258
2009-07-20,765.241
2009-07-21,768.233
2009-07-22,763.918
2009-07-23,777.113
2009-07-24,778.764
2009-07-27,788.83
2009-07-28,791.873
2009-07-29,778.305
2009-07-30,788.23
2009-07-31,797.66
2009-08-03,816.397
2009-08-04,812.899
2009-08-05,807.367
2009-08-06,805.735
2009-08-07,803.255
2009-08-10,805.117
2009-08-11,797.7
2009-08-12,794.249
2009-08-13,808.84
2009-08-14,805.861
2009-08-17,774.937
2009-08-18,780.419
2009-08-19,778.9
2009-08-20,790.729
2009-08-21,798.363
2009-08-24,812.942
2009-08-25,810.55
2009-08-26,805.022
2009-08-27,797.908
2009-08-28,804.949
2009-08-31,794.848
2009-09-01,798.037
2009-09-02,787.724
2009-09-03,796.778
2009-09-04,808.49
2009-09-07,820.376
2009-09-08,834.228
2009-09-09,833.126
2009-09-10,838.349
2009-09-11,844.365
2009-09-14,835.257
2009-09-15,843.995
2009-09-16,860.748
2009-09-17,866.814
2009-09-18,866.77
2009-09-21,860.083
2009-09-22,871.505
2009-09-23,867.999
2009-09-24,858.856
2009-09-25,860.016
2009-09-28,856.242
2009-09-29,864.326
2009-09-30,865.141
2009-10-01,861.831
2009-10-02,853.692
2009-10-05,858.059
2009-10-06,876.25
2009-10-07,878.033
2009-10-08,888.233
2009-10-09,894.306
2009-10-12,898.606
2009-10-13,898.768
2009-10-14,917.731
2009-10-15,919.075
2009-10-16,910.0
2009-10-19,921.117
2009-10-20,916.653
2009-10-21,912.873
2009-10-22,907.049
2009-10-23,912.951
2009-10-26,911.129
2009-10-27,893.492
2009-10-28,866.773
2009-10-29,871.622
2009-10-30,865.043
2009-11-02,863.597
2009-11-03,857.994
2009-11-04,879.494
2009-11-05,882.535
2009-11-06,888.552
2009-11-09,909.242
2009-11-10,911.215
2009-11-11,919.658
2009-11-12,908.007
2009-11-13,911.48
2009-11-16,930.39
2009-11-17,927.618
2009-11-18,929.591
2009-11-19,917.783
2009-11-20,915.028
2009-11-23,926.845
2009-11-24,921.885
2009-11-25,928.519
2009-11-26,910.516
2009-11-27,894.74
2009-11-30,906.667
2009-12-01,925.146
2009-12-02,933.473
2009-12-03,937.548
2009-12-04,936.697
2009-12-07,935.395
2009-12-08,925.991
2009-12-09,920.015
2009-12-10,921.334
2009-12-11,928.76
2009-12-14,934.997
2009-12-15,930.614
2009-12-16,929.666
2009-12-17,912.007
2009-12-18,907.779
2009-12-21,903.799
2009-12-22,910.963
2009-12-23,920.707
2009-12-24,929.349
2009-12-25,929.522
2009-12-28,936.021
2009-12-29,936.024
2009-12-30,937.558
2009-12-31,946.208
2010-01-01,946.208
2010-01-04,960.964
2010-01-05,970.696
2010-01-06,976.8
2010-01-07,969.539
2010-01-08,972.685
2010-01-11,983.896
2010-01-12,979.599
2010-01-13,972.912
2010-01-14,975.695
2010-01-15,973.779
2010-01-18,975.079
2010-01-19,973.646
2010-01-20,958.777
2010-01-21,941.864
2010-01-22,923.178
2010-01-25,919.147
2010-01-26,897.5
2010-01-27,887.121
2010-01-28,897.053
2010-01-29,891.549
2010-02-01,891.934
2010-02-02,899.091
2010-02-03,910.676
2010-02-04,885.697
2010-02-05,858.38
2010-02-08,854.906
2010-02-09,868.052
2010-02-10,871.834
2010-02-11,882.113
2010-02-12,881.143
2010-02-15,883.823
2010-02-16,891.565
2010-02-17,903.791
2010-02-18,902.328
2010-02-19,893.317
2010-02-22,901.54
2010-02-23,898.98
2010-02-24,893.438
2010-02-25,883.327
2010-02-26,895.066
2010-03-01,906.49
2010-03-02,918.882
2010-03-03,925.316
2010-03-04,921.005
2010-03-05,934.401
2010-03-08,945.527
2010-03-09,946.773
2010-03-10,952.677
2010-03-11,949.774
2010-03-12,951.776
2010-03-15,942.826
2010-03-16,951.164
2010-03-17,964.269
2010-03-18,960.762
2010-03-19,957.662
2010-03-22,950.73
2010-03-23,955.342
2010-03-24,954.008
2010-03-25,953.173
2010-03-26,956.925
2010-03-29,967.058
2010-03-30,971.288
2010-03-31,971.63
2010-04-01,988.24
2010-04-02,989.205
2010-04-05,995.969
2010-04-06,999.098
2010-04-07,1002.198
2010-04-08,996.833
2010-04-09,1004.801
2010-04-12,1002.385
2010-04-13,995.565
2010-04-14,1008.416
2010-04-15,1011.158
2010-04-16,996.273
2010-04-19,975.069
2010-04-20,985.825
2010-04-21,990.158
2010-04-22,985.006
2010-04-23,988.401
2010-04-26,999.497
2010-04-27,985.367
2010-04-28,970.786
2010-04-29,978.869
2010-04-30,983.611
2010-05-03,973.271
2010-05-04,956.468
2010-05-05,937.659
2010-05-06,915.357
2010-05-07,894.068
2010-05-10,933.152
2010-05-11,926.297
2010-05-12,934.432
2010-05-13,942.382
2010-05-14,927.23
2010-05-17,906.978
2010-05-18,907.02
2010-05-19,879.662
2010-05-20,851.42
2010-05-21,855.206
2010-05-24,859.827
2010-05-25,825.523
2010-05-26,853.044
2010-05-27,874.77
2010-05-28,887.03
2010-05-31,894.593
2010-06-01,877.215
2010-06-02,877.683
2010-06-03,893.465
2010-06-04,882.79
2010-06-07,859.005
2010-06-08,860.559
2010-06-09,863.102
2010-06-10,873.476
2010-06-11,884.393
2010-06-14,897.8
2010-06-15,904.838
2010-06-16,910.529
2010-06-17,915.59
2010-06-18,921.782
2010-06-21,946.518
2010-06-22,936.153
2010-06-23,928.848
2010-06-24,922.176
2010-06-25,916.506
2010-06-28,920.331
2010-06-29,894.118
2010-06-30,887.799
2010-07-01,879.561
2010-07-02,882.3
2010-07-05,883.119
2010-07-06,900.234
2010-07-07,900.789
2010-07-08,911.277
2010-07-09,922.228
2010-07-12,923.415
2010-07-13,927.684
2010-07-14,932.393
2010-07-15,929.098
2010-07-16,922.126
2010-07-19,918.222
2010-07-20,926.624
2010-07-21,936.677
2010-07-22,944.535
2010-07-23,952.2
2010-07-26,955.719
2010-07-27,960.371
2010-07-28,961.366
2010-07-29,964.494
2010-07-30,962.624
2010-08-02,983.3
2010-08-03,981.23
2010-08-04,983.047
2010-08-05,982.475
2010-08-06,982.206
2010-08-09,987.796
2010-08-10,975.604
