Date,EM (EMERGING MARKETS) IMI GROWTH IMI (Large+Mid+Small Cap)
2010-07-21,943.655
2010-07-22,951.576
2010-07-23,959.3
2010-07-26,962.861
2010-07-27,967.55
2010-07-28,968.675
2010-07-29,971.848
2010-07-30,969.967
2010-08-02,990.812
2010-08-03,988.763
2010-08-04,990.612
2010-08-05,990.038
2010-08-06,989.772
2010-08-09,995.406
2010-08-10,983.133
2010-08-11,964.926
2010-08-12,958.91
2010-08-13,964.812
2010-08-16,970.301
2010-08-17,978.962
2010-08-18,980.435
2010-08-19,982.174
2010-08-20,975.913
2010-08-23,974.315
2010-08-24,962.679
2010-08-25,951.221
2010-08-26,954.269
2010-08-27,956.828
2010-08-30,959.703
2010-08-31,957.09
2010-09-01,975.767
2010-09-02,982.127
2010-09-03,990.377
2010-09-06,998.182
2010-09-07,992.392
2010-09-08,992.72
2010-09-09,997.777
2010-09-10,1001.686
2010-09-13,1021.391
2010-09-14,1024.251
2010-09-15,1026.846
2010-09-16,1020.432
2010-09-17,1026.867
2010-09-20,1034.48
2010-09-21,1035.445
2010-09-22,1039.676
2010-09-23,1038.876
2010-09-24,1045.041
2010-09-27,1052.474
2010-09-28,1053.454
2010-09-29,1061.912
2010-09-30,1068.351
2010-10-01,1078.697
2010-10-04,1081.527
2010-10-05,1086.826
2010-10-06,1097.112
2010-10-07,1094.252
2010-10-08,1093.059
2010-10-11,1099.907
2010-10-12,1091.696
2010-10-13,1111.374
2010-10-14,1118.942
2010-10-15,1113.237
2010-10-18,1105.065
2010-10-19,1090.713
2010-10-20,1096.432
2010-10-21,1104.161
2010-10-22,1102.686
2010-10-25,1112.566
2010-10-26,1111.291
2010-10-27,1093.319
2010-10-28,1097.653
2010-10-29,1101.594
2010-11-01,1116.086
2010-11-02,1119.412
2010-11-03,1126.191
2010-11-04,1143.934
2010-11-05,1148.487
2010-11-08,1144.951
2010-11-09,1146.685
2010-11-10,1140.41
2010-11-11,1132.776
2010-11-12,1114.901
2010-11-15,1109.262
2010-11-16,1094.186
2010-11-17,1087.027
2010-11-18,1105.422
2010-11-19,1107.745
2010-11-22,1112.098
2010-11-23,1088.449
2010-11-24,1093.976
2010-11-25,1097.04
2010-11-26,1078.347
2010-11-29,1078.667
2010-11-30,1075.457
2010-12-01,1095.623
2010-12-02,1111.582
2010-12-03,1118.504
2010-12-06,1123.499
2010-12-07,1127.938
2010-12-08,1113.09
2010-12-09,1113.325
2010-12-10,1111.18
2010-12-13,1117.163
2010-12-14,1124.794
2010-12-15,1117.017
2010-12-16,1108.163
2010-12-17,1110.422
2010-12-20,1104.484
2010-12-21,1116.817
2010-12-22,1119.664
2010-12-23,1121.284
2010-12-24,1120.371
2010-12-27,1117.79
2010-12-28,1118.319
2010-12-29,1129.152
2010-12-30,1138.157
2010-12-31,1143.438
2011-01-03,1155.309
2011-01-04,1157.721
2011-01-05,1153.198
2011-01-06,1148.439
2011-01-07,1141.2
2011-01-10,1129.623
2011-01-11,1135.034
2011-01-12,1152.904
2011-01-13,1152.625
2011-01-14,1149.663
2011-01-17,1144.957
2011-01-18,1148.372
2011-01-19,1149.802
2011-01-20,1132.285
2011-01-21,1125.289
2011-01-24,1125.951
2011-01-25,1125.137
2011-01-26,1132.546
2011-01-27,1131.243
2011-01-28,1114.763
2011-01-31,1106.793
2011-02-01,1116.976
2011-02-02,1120.196
2011-02-03,1117.19
2011-02-04,1113.892
2011-02-07,1113.166
2011-02-08,1111.76
2011-02-09,1093.911
2011-02-10,1073.345
2011-02-11,1075.054
2011-02-14,1091.016
2011-02-15,1090.701
2011-02-16,1093.844
2011-02-17,1098.865
2011-02-18,1109.588
2011-02-21,1107.571
2011-02-22,1086.455
2011-02-23,1078.005
2011-02-24,1066.905
2011-02-25,1079.553
2011-02-28,1087.717
2011-03-01,1093.216
2011-03-02,1094.021
2011-03-03,1109.404
2011-03-04,1120.273
2011-03-07,1113.717
2011-03-08,1117.757
2011-03-09,1119.409
2011-03-10,1101.342
2011-03-11,1093.006
2011-03-14,1098.521
2011-03-15,1072.808
2011-03-16,1077.804
2011-03-17,1070.387
2011-03-18,1079.301
2011-03-21,1091.489
2011-03-22,1102.622
2011-03-23,1104.549
2011-03-24,1116.555
2011-03-25,1125.385
2011-03-28,1120.018
2011-03-29,1124.273
2011-03-30,1140.636
2011-03-31,1152.195
2011-04-01,1166.278
2011-04-04,1173.874
2011-04-05,1176.143
2011-04-06,1186.152
2011-04-07,1188.001
2011-04-08,1191.549
2011-04-11,1186.916
2011-04-12,1165.14
2011-04-13,1175.055
2011-04-14,1175.55
2011-04-15,1174.233
2011-04-18,1157.587
2011-04-19,1160.267
2011-04-20,1187.723
2011-04-21,1199.857
2011-04-22,1199.288
2011-04-25,1198.564
2011-04-26,1197.786
2011-04-27,1197.073
2011-04-28,1195.501
2011-04-29,1197.435
2011-05-02,1201.442
2011-05-03,1180.348
2011-05-04,1165.59
2011-05-05,1159.338
2011-05-06,1160.184
2011-05-09,1159.086
2011-05-10,1162.778
2011-05-11,1162.92
2011-05-12,1146.331
2011-05-13,1145.737
2011-05-16,1137.799
2011-05-17,1133.732
2011-05-18,1143.654
2011-05-19,1141.165
2011-05-20,1140.853
2011-05-23,1113.686
2011-05-24,1124.093
2011-05-25,1116.437
2011-05-26,1133.039
2011-05-27,1145.935
2011-05-30,1147.136
2011-05-31,1168.056
2011-06-01,1167.599
2011-06-02,1160.201
2011-06-03,1158.039
2011-06-06,1153.011
2011-06-07,1155.795
2011-06-08,1147.518
2011-06-09,1144.879
2011-06-10,1130.687
2011-06-13,1124.658
2011-06-14,1135.434
2011-06-15,1129.581
2011-06-16,1108.45
2011-06-17,1104.21
2011-06-20,1097.625
2011-06-21,1111.606
2011-06-22,1116.61
2011-06-23,1106.405
2011-06-24,1116.002
2011-06-27,1112.686
2011-06-28,1121.85
2011-06-29,1134.779
2011-06-30,1148.871
2011-07-01,1160.902
2011-07-04,1174.862
2011-07-05,1172.626
2011-07-06,1169.962
2011-07-07,1177.686
2011-07-08,1173.41
2011-07-11,1153.185
2011-07-12,1130.739
2011-07-13,1148.826
2011-07-14,1147.841
2011-07-15,1149.163
2011-07-18,1137.473
2011-07-19,1143.826
2011-07-20,1150.807
2011-07-21,1155.111
2011-07-22,1165.911
2011-07-25,1158.667
2011-07-26,1166.724
2011-07-27,1161.281
2011-07-28,1158.857
2011-07-29,1150.471
2011-08-01,1161.209
2011-08-02,1140.967
2011-08-03,1117.708
2011-08-04,1085.438
2011-08-05,1050.741
2011-08-08,997.789
2011-08-09,980.848
2011-08-10,994.263
2011-08-11,1003.516
2011-08-12,1004.117
2011-08-15,1027.472
2011-08-16,1034.016
2011-08-17,1039.985
2011-08-18,1010.744
2011-08-19,980.298
2011-08-22,971.322
2011-08-23,992.53
2011-08-24,984.658
2011-08-25,978.381
2011-08-26,981.714
2011-08-29,1009.366
2011-08-30,1020.536
2011-08-31,1041.998
2011-09-01,1046.917
2011-09-02,1032.419
2011-09-05,999.17
2011-09-06,995.267
2011-09-07,1016.552
2011-09-08,1019.855
2011-09-09,1000.573
2011-09-12,976.988
2011-09-13,970.959
2011-09-14,956.424
2011-09-15,967.355
2011-09-16,981.949
2011-09-19,953.67
2011-09-20,955.955
2011-09-21,944.687
2011-09-22,885.467
2011-09-23,866.783
2011-09-26,850.25
2011-09-27,893.307
2011-09-28,892.072
2011-09-29,895.137
2011-09-30,880.815
2011-10-03,851.335
2011-10-04,828.516
2011-10-05,833.708
2011-10-06,862.575
2011-10-07,885.666
2011-10-10,900.536
2011-10-11,912.599
2011-10-12,928.332
2011-10-13,937.476
2011-10-14,941.844
2011-10-17,950.063
2011-10-18,932.216
2011-10-19,938.917
2011-10-20,911.06
2011-10-21,923.48
2011-10-24,953.678
2011-10-25,959.065
2011-10-26,965.69
2011-10-27,1000.08
2011-10-28,1013.966
2011-10-31,997.96
2011-11-01,970.608
2011-11-02,979.659
2011-11-03,976.817
2011-11-04,993.618
2011-11-07,993.957
2011-11-08,993.917
2011-11-09,984.218
2011-11-10,957.349
2011-11-11,973.552
2011-11-14,981.221
2011-11-15,972.975
2011-11-16,961.969
2011-11-17,954.574
2011-11-18,936.281
2011-11-21,911.064
2011-11-22,911.484
2011-11-23,886.556
2011-11-24,890.527
2011-11-25,878.778
2011-11-28,902.834
2011-11-29,911.829
2011-11-30,928.216
2011-12-01,957.478
2011-12-02,957.703
2011-12-05,961.932
2011-12-06,950.053
2011-12-07,955.353
2011-12-08,945.09
2011-12-09,932.012
2011-12-12,924.135
2011-12-13,915.752
2011-12-14,903.506
2011-12-15,895.162
2011-12-16,904.566
2011-12-19,889.038
2011-12-20,900.231
2011-12-21,915.117
2011-12-22,916.604
2011-12-23,924.969
2011-12-26,925.545
2011-12-27,922.214
2011-12-28,912.592
2011-12-29,913.752
2011-12-30,916.571
2012-01-02,917.399
2012-01-03,937.58
2012-01-04,934.232
2012-01-05,927.24
2012-01-06,922.05
2012-01-09,925.331
2012-01-10,942.188
2012-01-11,941.284
2012-01-12,944.604
2012-01-13,943.514
2012-01-16,941.657
2012-01-17,960.831
2012-01-18,968.289
2012-01-19,978.171
2012-01-20,980.998
2012-01-23,984.573
2012-01-24,981.928
2012-01-25,984.214
2012-01-26,999.858
2012-01-27,1000.068
2012-01-30,990.102
2012-01-31,1002.842
2012-02-01,1012.072
2012-02-02,1025.21
2012-02-03,1029.663
2012-02-06,1027.472
2012-02-07,1028.84
2012-02-08,1040.104
2012-02-09,1041.709
2012-02-10,1025.853
2012-02-13,1036.55
2012-02-14,1031.538
2012-02-15,1044.656
2012-02-16,1036.977
2012-02-17,1050.736
2012-02-20,1054.747
2012-02-21,1053.49
2012-02-22,1055.835
2012-02-23,1049.89
2012-02-24,1056.743
2012-02-27,1047.126
2012-02-28,1058.234
2012-02-29,1069.514
2012-03-01,1066.476
2012-03-02,1069.33
2012-03-05,1057.193
2012-03-06,1035.703
2012-03-07,1033.781
2012-03-08,1049.211
2012-03-09,1057.766
2012-03-12,1047.81
2012-03-13,1061.479
2012-03-14,1062.605
2012-03-15,1062.443
2012-03-16,1060.505
2012-03-19,1060.471
2012-03-20,1049.494
2012-03-21,1048.012
2012-03-22,1042.938
2012-03-23,1043.943
2012-03-26,1047.252
2012-03-27,1059.087
2012-03-28,1049.047
2012-03-29,1037.587
2012-03-30,1045.041
2012-04-02,1052.007
2012-04-03,1060.072
2012-04-04,1043.061
2012-04-05,1045.279
2012-04-06,1046.096
2012-04-09,1036.082
2012-04-10,1024.94
2012-04-11,1025.527
2012-04-12,1031.826
2012-04-13,1033.623
2012-04-16,1028.2
2012-04-17,1028.369
2012-04-18,1033.286
2012-04-19,1035.105
2012-04-20,1033.168
2012-04-23,1019.347
2012-04-24,1023.184
2012-04-25,1024.56
2012-04-26,1030.858
2012-04-27,1035.316
2012-04-30,1043.055
2012-05-01,1042.528
2012-05-02,1045.949
2012-05-03,1041.754
2012-05-04,1030.611
2012-05-07,1019.045
2012-05-08,1010.54
2012-05-09,996.234
2012-05-10,999.264
2012-05-11,991.006
2012-05-14,973.704
2012-05-15,969.36
2012-05-16,944.862
2012-05-17,942.675
2012-05-18,926.719
2012-05-21,933.557
2012-05-22,940.148
2012-05-23,917.622
2012-05-24,923.925
2012-05-25,924.363
2012-05-28,931.752
2012-05-29,943.204
2012-05-30,930.34
2012-05-31,929.29
2012-06-01,916.335
2012-06-04,900.962
2012-06-05,905.035
2012-06-06,923.062
2012-06-07,935.033
2012-06-08,927.942
2012-06-11,939.579
2012-06-12,937.555
2012-06-13,944.455
2012-06-14,938.587
2012-06-15,948.075
2012-06-18,958.184
2012-06-19,966.899
2012-06-20,971.432
2012-06-21,955.275
2012-06-22,940.07
2012-06-25,927.77
2012-06-26,930.489
2012-06-27,937.918
2012-06-28,932.393
2012-06-29,962.078
2012-07-02,965.727
2012-07-03,980.126
2012-07-04,982.565
2012-07-05,981.32
2012-07-06,973.34
2012-07-09,962.781
2012-07-10,962.417
2012-07-11,961.633
2012-07-12,943.283
2012-07-13,955.57
2012-07-16,956.967
2012-07-17,963.101
2012-07-18,960.418
2012-07-19,972.189
2012-07-20,968.709
2012-07-23,943.988
2012-07-24,941.806
2012-07-25,937.691
2012-07-26,948.642
2012-07-27,973.599
2012-07-30,980.539
2012-07-31,984.289
2012-08-01,986.766
2012-08-02,977.535
2012-08-03,984.944
2012-08-06,999.884
2012-08-07,999.794
2012-08-08,1001.167
2012-08-09,1010.254
2012-08-10,1010.727
2012-08-13,1003.587
2012-08-14,1008.065
2012-08-15,1004.741
2012-08-16,1007.497
2012-08-17,1002.799
2012-08-20,1002.579
2012-08-21,1009.941
2012-08-22,1003.446
2012-08-23,1009.239
2012-08-24,1002.018
2012-08-27,995.127
2012-08-28,991.854
2012-08-29,989.875
2012-08-30,983.046
2012-08-31,986.827
2012-09-03,993.639
2012-09-04,987.916
2012-09-05,980.096
2012-09-06,990.491
2012-09-07,1007.814
2012-09-10,1008.689
2012-09-11,1013.252
2012-09-12,1018.953
2012-09-13,1021.53
2012-09-14,1050.883
2012-09-17,1048.007
2012-09-18,1041.85
2012-09-19,1044.693
2012-09-20,1033.86
2012-09-21,1043.238
2012-09-24,1042.014
2012-09-25,1040.689
2012-09-26,1028.728
2012-09-27,1037.492
2012-09-28,1044.011
2012-10-01,1047.028
2012-10-02,1048.895
2012-10-03,1045.785
2012-10-04,1049.756
2012-10-05,1054.053
2012-10-08,1042.787
2012-10-09,1040.579
2012-10-10,1035.923
2012-10-11,1037.543
2012-10-12,1039.405
2012-10-15,1037.08
2012-10-16,1045.992
2012-10-17,1053.39
2012-10-18,1054.436
2012-10-19,1046.686
2012-10-22,1048.431
2012-10-23,1039.13
2012-10-24,1037.832
2012-10-25,1041.863
2012-10-26,1032.192
2012-10-29,1030.429
2012-10-30,1035.374
2012-10-31,1039.78
2012-11-01,1044.658
2012-11-02,1049.751
2012-11-05,1047.491
2012-11-06,1053.179
2012-11-07,1054.817
2012-11-08,1044.684
2012-11-09,1041.172
2012-11-12,1041.346
2012-11-13,1035.458
2012-11-14,1033.715
2012-11-15,1027.259
2012-11-16,1022.685
2012-11-19,1030.028
2012-11-20,1033.009
2012-11-21,1034.778
2012-11-22,1040.15
2012-11-23,1051.482
2012-11-26,1050.679
2012-11-27,1052.381
2012-11-28,1047.237
2012-11-29,1059.597
2012-11-30,1063.758
2012-12-03,1065.828
2012-12-04,1065.944
2012-12-05,1075.977
2012-12-06,1078.838
2012-12-07,1081.822
2012-12-10,1086.452
2012-12-11,1089.64
2012-12-12,1095.941
2012-12-13,1098.295
2012-12-14,1096.637
2012-12-17,1092.782
2012-12-18,1097.954
2012-12-19,1104.02
2012-12-20,1101.542
2012-12-21,1091.259
2012-12-24,1093.487
2012-12-25,1095.415
2012-12-26,1097.57
2012-12-27,1102.283
2012-12-28,1108.826
2012-12-31,1109.249
2013-01-01,1109.839
2013-01-02,1132.638
2013-01-03,1135.664
2013-01-04,1130.968
2013-01-07,1129.524
2013-01-08,1125.208
2013-01-09,1129.396
2013-01-10,1131.583
2013-01-11,1127.347
2013-01-14,1134.39
2013-01-15,1125.447
2013-01-16,1123.849
2013-01-17,1124.404
2013-01-18,1132.53
2013-01-21,1129.298
2013-01-22,1130.497
2013-01-23,1127.986
2013-01-24,1123.579
2013-01-25,1118.929
2013-01-28,1110.532
2013-01-29,1121.08
2013-01-30,1121.365
2013-01-31,1123.024
2013-02-01,1126.33
2013-02-04,1127.433
2013-02-05,1125.078
2013-02-06,1121.872
2013-02-07,1119.918
2013-02-08,1122.44
2013-02-11,1120.62
2013-02-12,1121.409
2013-02-13,1126.812
2013-02-14,1128.221
2013-02-15,1130.837
2013-02-18,1128.682
2013-02-19,1128.418
2013-02-20,1134.744
2013-02-21,1119.821
2013-02-22,1119.632
2013-02-25,1120.56
2013-02-26,1108.866
2013-02-27,1113.287
2013-02-28,1121.724
2013-03-01,1122.606
2013-03-04,1112.581
2013-03-05,1122.313
2013-03-06,1130.148
2013-03-07,1126.808
2013-03-08,1136.406
2013-03-11,1132.567
2013-03-12,1126.81
2013-03-13,1120.741
2013-03-14,1118.395
2013-03-15,1111.771
2013-03-18,1097.806
2013-03-19,1095.36
2013-03-20,1097.168
2013-03-21,1093.637
2013-03-22,1085.837
2013-03-25,1093.454
2013-03-26,1100.409
2013-03-27,1103.533
2013-03-28,1105.404
2013-03-29,1107.879
2013-04-01,1104.418
2013-04-02,1103.662
2013-04-03,1099.592
2013-04-04,1092.339
2013-04-05,1082.952
2013-04-08,1082.077
2013-04-09,1090.398
2013-04-10,1100.875
2013-04-11,1108.114
2013-04-12,1099.794
2013-04-15,1084.578
2013-04-16,1091.117
2013-04-17,1085.417
2013-04-18,1080.974
2013-04-19,1095.911
2013-04-22,1097.606
2013-04-23,1093.853
2013-04-24,1100.833
2013-04-25,1109.951
2013-04-26,1105.601
2013-04-29,1110.432
2013-04-30,1124.899
2013-05-01,1123.715
2013-05-02,1125.693
2013-05-03,1131.29
2013-05-06,1134.626
2013-05-07,1141.64
2013-05-08,1152.428
2013-05-09,1151.212
2013-05-10,1140.549
2013-05-13,1132.051
2013-05-14,1138.944
2013-05-15,1140.556
2013-05-16,1140.767
2013-05-17,1140.011
2013-05-20,1142.281
2013-05-21,1143.228
2013-05-22,1144.0
2013-05-23,1120.655
2013-05-24,1122.762
2013-05-27,1125.706
2013-05-28,1128.294
2013-05-29,1118.021
2013-05-30,1114.968
2013-05-31,1107.34
2013-06-03,1093.294
2013-06-04,1099.89
2013-06-05,1087.267
2013-06-06,1079.298
2013-06-07,1074.376
2013-06-10,1067.083
2013-06-11,1046.543
2013-06-12,1048.146
2013-06-13,1036.337
2013-06-14,1050.274
2013-06-17,1053.688
2013-06-18,1049.891
2013-06-19,1043.741
2013-06-20,1001.9
2013-06-21,993.777
2013-06-24,973.783
2013-06-25,973.891
2013-06-26,992.111
2013-06-27,1013.845
2013-06-28,1036.345
2013-07-01,1038.309
2013-07-02,1030.235
2013-07-03,1009.285
2013-07-04,1018.489
2013-07-05,1013.012
2013-07-08,999.031
2013-07-09,1005.414
2013-07-10,1008.051
2013-07-11,1037.416
2013-07-12,1041.801
2013-07-15,1049.765
2013-07-16,1051.577
2013-07-17,1057.835
2013-07-18,1053.908
2013-07-19,1044.538
2013-07-22,1047.416
2013-07-23,1061.824
2013-07-24,1060.202
2013-07-25,1055.267
2013-07-26,1054.213
2013-07-29,1044.326
2013-07-30,1045.496
2013-07-31,1039.789
2013-08-01,1046.99
2013-08-02,1048.802
2013-08-05,1050.314
2013-08-06,1040.282
2013-08-07,1030.117
2013-08-08,1038.765
2013-08-09,1044.872
2013-08-12,1049.842
2013-08-13,1059.441
2013-08-14,1060.192
2013-08-15,1051.475
2013-08-16,1048.708
2013-08-19,1032.87
2013-08-20,1017.732
2013-08-21,1010.206
2013-08-22,1004.729
2013-08-23,1017.921
2013-08-26,1017.841
2013-08-27,997.244
2013-08-28,990.247
2013-08-29,1005.657
2013-08-30,1015.923
2013-09-02,1025.237
2013-09-03,1019.284
2013-09-04,1022.352
2013-09-05,1033.268
2013-09-06,1041.118
2013-09-09,1060.09
2013-09-10,1079.617
2013-09-11,1081.21
2013-09-12,1081.793
2013-09-13,1078.43
2013-09-16,1094.358
2013-09-17,1094.145
2013-09-18,1092.933
2013-09-19,1116.56
2013-09-20,1106.056
2013-09-23,1109.071
2013-09-24,1104.391
2013-09-25,1100.869
2013-09-26,1096.885
2013-09-27,1094.21
2013-09-30,1081.875
2013-10-01,1092.338
2013-10-02,1096.776
2013-10-03,1105.648
2013-10-04,1109.104
2013-10-07,1106.775
2013-10-08,1111.144
2013-10-09,1107.735
2013-10-10,1116.928
2013-10-11,1126.552
2013-10-14,1124.506
2013-10-15,1132.259
2013-10-16,1132.465
2013-10-17,1136.63
2013-10-18,1148.1
2013-10-21,1148.968
2013-10-22,1152.356
2013-10-23,1141.281
2013-10-24,1139.111
2013-10-25,1135.256
2013-10-28,1141.882
2013-10-29,1142.763
2013-10-30,1149.367
2013-10-31,1139.805
2013-11-01,1134.254
2013-11-04,1132.715
2013-11-05,1121.005
2013-11-06,1117.903
2013-11-07,1111.356
2013-11-08,1095.115
2013-11-11,1091.886
2013-11-12,1092.09
2013-11-13,1080.023
2013-11-14,1094.685
2013-11-15,1107.827
2013-11-18,1128.77
2013-11-19,1126.68
2013-11-20,1121.406
2013-11-21,1104.849
2013-11-22,1111.035
2013-11-25,1115.54
2013-11-26,1113.297
2013-11-27,1117.438
2013-11-28,1121.702
2013-11-29,1127.935
2013-12-02,1124.177
2013-12-03,1112.545
2013-12-04,1104.923
2013-12-05,1107.29
2013-12-06,1110.921
2013-12-09,1122.925
2013-12-10,1122.602
2013-12-11,1114.787
2013-12-12,1102.536
2013-12-13,1100.125
2013-12-16,1100.263
2013-12-17,1099.616
2013-12-18,1100.934
2013-12-19,1099.892
2013-12-20,1095.327
2013-12-23,1101.048
2013-12-24,1103.375
2013-12-25,1102.946
2013-12-26,1100.355
2013-12-27,1106.278
2013-12-30,1111.588
2013-12-31,1113.164
2014-01-01,1113.195
2014-01-02,1101.781
2014-01-03,1090.93
2014-01-06,1084.655
2014-01-07,1084.62
2014-01-08,1087.386
2014-01-09,1075.675
2014-01-10,1083.234
2014-01-13,1091.151
2014-01-14,1089.646
2014-01-15,1093.454
2014-01-16,1090.186
2014-01-17,1088.028
2014-01-20,1087.688
2014-01-21,1084.926
2014-01-22,1090.615
2014-01-23,1078.294
2014-01-24,1061.372
2014-01-27,1039.692
2014-01-28,1044.487
2014-01-29,1048.005
2014-01-30,1047.466
2014-01-31,1048.078
2014-02-03,1039.375
2014-02-04,1029.262
2014-02-05,1027.167
2014-02-06,1042.088
2014-02-07,1051.772
2014-02-10,1050.834
2014-02-11,1061.744
2014-02-12,1071.087
2014-02-13,1065.151
2014-02-14,1077.374
2014-02-17,1085.617
2014-02-18,1080.535
2014-02-19,1080.608
2014-02-20,1069.887
2014-02-21,1081.183
2014-02-24,1080.431
2014-02-25,1079.384
2014-02-26,1083.297
2014-02-27,1091.014
2014-02-28,1096.305
2014-03-03,1079.665
2014-03-04,1086.053
2014-03-05,1091.877
2014-03-06,1105.275
2014-03-07,1101.131
2014-03-10,1089.064
2014-03-11,1091.869
2014-03-12,1077.459
2014-03-13,1077.465
2014-03-14,1068.567
2014-03-17,1072.495
2014-03-18,1084.7
2014-03-19,1082.207
2014-03-20,1070.647
2014-03-21,1074.807
2014-03-24,1082.683
2014-03-25,1084.04
2014-03-26,1094.215
2014-03-27,1097.798
2014-03-28,1108.367
2014-03-31,1119.275
2014-04-01,1129.117
2014-04-02,1134.976
2014-04-03,1130.606
2014-04-04,1130.585
2014-04-07,1129.136
2014-04-08,1136.495
2014-04-09,1140.844
2014-04-10,1150.374
2014-04-11,1140.687
2014-04-14,1137.07
2014-04-15,1126.408
2014-04-16,1130.031
2014-04-17,1136.416
2014-04-18,1139.832
2014-04-21,1138.966
2014-04-22,1138.257
2014-04-23,1134.225
2014-04-24,1135.481
2014-04-25,1123.435
2014-04-28,1120.682
2014-04-29,1126.528
2014-04-30,1119.926
2014-05-01,1120.806
2014-05-02,1129.676
2014-05-05,1127.633
2014-05-06,1129.796
2014-05-07,1129.406
2014-05-08,1132.147
2014-05-09,1129.848
2014-05-12,1141.268
2014-05-13,1148.376
2014-05-14,1158.193
2014-05-15,1155.533
2014-05-16,1156.844
2014-05-19,1158.349
2014-05-20,1155.235
2014-05-21,1157.59
2014-05-22,1168.171
2014-05-23,1169.843
2014-05-26,1169.422
2014-05-27,1161.555
2014-05-28,1168.073
2014-05-29,1168.636
2014-05-30,1159.01
2014-06-02,1159.475
2014-06-03,1166.758
2014-06-04,1161.67
2014-06-05,1166.363
2014-06-06,1176.029
2014-06-09,1179.396
2014-06-10,1190.075
2014-06-11,1188.598
2014-06-12,1188.848
2014-06-13,1181.57
2014-06-16,1180.068
2014-06-17,1177.094
2014-06-18,1177.437
2014-06-19,1183.988
2014-06-20,1177.797
2014-06-23,1174.338
2014-06-24,1181.898
2014-06-25,1175.602
2014-06-26,1181.689
2014-06-27,1181.067
2014-06-30,1187.084
2014-07-01,1188.926
2014-07-02,1201.51
2014-07-03,1205.866
2014-07-04,1206.778
2014-07-07,1208.814
2014-07-08,1208.994
2014-07-09,1204.289
2014-07-10,1204.949
2014-07-11,1201.634
2014-07-14,1207.835
2014-07-15,1209.968
2014-07-16,1209.459
2014-07-17,1203.671
2014-07-18,1203.911
2014-07-21,1204.141
2014-07-22,1216.166
2014-07-23,1217.998
2014-07-24,1219.88
2014-07-25,1218.339
2014-07-28,1218.065
2014-07-29,1218.389
2014-07-30,1215.075
2014-07-31,1199.098
2014-08-01,1194.349
2014-08-04,1205.966
2014-08-05,1200.708
2014-08-06,1192.961
2014-08-07,1184.779
2014-08-08,1180.716
2014-08-11,1197.907
2014-08-12,1201.74
2014-08-13,1211.249
2014-08-14,1212.717
2014-08-15,1212.67
2014-08-18,1215.368
2014-08-19,1223.703
2014-08-20,1224.354
2014-08-21,1221.438
2014-08-22,1222.87
2014-08-25,1225.406
2014-08-26,1228.742
2014-08-27,1233.762
2014-08-28,1226.232
2014-08-29,1226.338
2014-09-01,1229.465
2014-09-02,1224.396
2014-09-03,1238.675
2014-09-04,1240.086
2014-09-05,1236.315
2014-09-08,1234.576
2014-09-09,1226.267
2014-09-10,1213.618
2014-09-11,1207.708
2014-09-12,1199.095
2014-09-15,1193.72
2014-09-16,1191.385
2014-09-17,1200.027
2014-09-18,1195.968
2014-09-19,1196.521
2014-09-22,1182.034
2014-09-23,1173.409
2014-09-24,1175.531
2014-09-25,1166.931
2014-09-26,1166.349
2014-09-29,1153.029
2014-09-30,1149.574
2014-10-01,1141.037
2014-10-02,1137.295
2014-10-03,1141.895
2014-10-06,1156.747
2014-10-07,1156.143
2014-10-08,1141.442
2014-10-09,1150.672
2014-10-10,1129.495
2014-10-13,1125.178
2014-10-14,1125.897
2014-10-15,1117.093
2014-10-16,1106.362
2014-10-17,1113.588
2014-10-20,1119.429
2014-10-21,1122.292
2014-10-22,1130.957
2014-10-23,1124.786
2014-10-24,1126.385
2014-10-27,1119.133
2014-10-28,1136.677
2014-10-29,1150.506
2014-10-30,1154.702
2014-10-31,1166.002
2014-11-03,1160.876
2014-11-04,1157.346
2014-11-05,1149.765
2014-11-06,1138.871
2014-11-07,1134.377
2014-11-10,1147.061
2014-11-11,1143.107
2014-11-12,1145.052
2014-11-13,1142.084
2014-11-14,1142.242
2014-11-17,1135.833
2014-11-18,1139.613
2014-11-19,1142.954
2014-11-20,1143.731
2014-11-21,1157.938
2014-11-24,1163.14
2014-11-25,1161.492
2014-11-26,1165.402
2014-11-27,1167.699
2014-11-28,1159.882
2014-12-01,1140.609
2014-12-02,1139.647
2014-12-03,1141.013
2014-12-04,1139.766
2014-12-05,1137.398
2014-12-08,1126.382
2014-12-09,1117.581
2014-12-10,1111.361
2014-12-11,1098.154
2014-12-12,1090.362
2014-12-15,1075.32
2014-12-16,1059.656
2014-12-17,1064.941
2014-12-18,1084.062
2014-12-19,1095.951
2014-12-22,1106.83
2014-12-23,1100.491
2014-12-24,1100.587
2014-12-25,1100.255
2014-12-26,1103.571
2014-12-29,1112.896
2014-12-30,1111.455
2014-12-31,1114.326
2015-01-01,1114.226
2015-01-02,1112.219
2015-01-05,1098.463
2015-01-06,1092.565
2015-01-07,1100.797
2015-01-08,1121.307
2015-01-09,1123.675
2015-01-12,1118.566
2015-01-13,1122.877
2015-01-14,1120.69
2015-01-15,1124.747
2015-01-16,1121.811
2015-01-19,1117.072
2015-01-20,1121.944
2015-01-21,1143.704
2015-01-22,1149.901
2015-01-23,1160.127
2015-01-26,1160.787
2015-01-27,1163.756
2015-01-28,1159.521
2015-01-29,1146.892
