Date,ACWI IMI GROWTH IMI (Large+Mid+Small Cap)
2014-02-27,1300.67
2014-02-28,1304.915
2014-03-03,1288.803
2014-03-04,1306.779
2014-03-05,1308.792
2014-03-06,1315.064
2014-03-07,1311.289
2014-03-10,1306.099
2014-03-11,1303.034
2014-03-12,1296.955
2014-03-13,1286.049
2014-03-14,1277.81
2014-03-17,1287.047
2014-03-18,1297.737
2014-03-19,1292.3
2014-03-20,1286.601
2014-03-21,1283.842
2014-03-24,1277.242
2014-03-25,1281.743
2014-03-26,1279.719
2014-03-27,1279.806
2014-03-28,1285.315
2014-03-31,1295.581
2014-04-01,1306.242
2014-04-02,1309.927
2014-04-03,1305.711
2014-04-04,1295.481
2014-04-07,1281.157
2014-04-08,1285.351
2014-04-09,1296.499
2014-04-10,1281.589
2014-04-11,1265.878
2014-04-14,1269.004
2014-04-15,1269.297
2014-04-16,1283.77
2014-04-17,1288.167
2014-04-18,1289.319
2014-04-21,1291.246
2014-04-22,1299.741
2014-04-23,1296.173
2014-04-24,1298.311
2014-04-25,1286.789
2014-04-28,1284.541
2014-04-29,1291.841
2014-04-30,1295.376
2014-05-01,1299.626
2014-05-02,1301.052
2014-05-05,1302.336
2014-05-06,1297.255
2014-05-07,1293.955
2014-05-08,1294.481
2014-05-09,1293.674
2014-05-12,1305.73
2014-05-13,1307.986
2014-05-14,1306.098
2014-05-15,1296.719
2014-05-16,1298.578
2014-05-19,1302.22
2014-05-20,1296.56
2014-05-21,1303.181
2014-05-22,1310.856
2014-05-23,1315.622
2014-05-26,1319.353
2014-05-27,1324.013
2014-05-28,1323.119
2014-05-29,1328.778
2014-05-30,1328.427
2014-06-02,1329.919
2014-06-03,1329.286
2014-06-04,1331.464
2014-06-05,1338.233
2014-06-06,1345.458
2014-06-09,1347.494
2014-06-10,1348.111
2014-06-11,1345.661
2014-06-12,1340.467
2014-06-13,1339.274
2014-06-16,1339.268
2014-06-17,1340.758
2014-06-18,1346.716
2014-06-19,1354.039
2014-06-20,1352.681
2014-06-23,1350.873
2014-06-24,1346.012
2014-06-25,1347.339
2014-06-26,1348.867
2014-06-27,1352.299
2014-06-30,1356.521
2014-07-01,1365.948
2014-07-02,1369.03
2014-07-03,1375.552
2014-07-04,1375.243
2014-07-07,1367.352
2014-07-08,1356.603
2014-07-09,1359.582
2014-07-10,1350.494
2014-07-11,1351.307
2014-07-14,1360.308
2014-07-15,1354.18
2014-07-16,1358.571
2014-07-17,1346.637
2014-07-18,1354.506
2014-07-21,1351.613
2014-07-22,1361.732
2014-07-23,1365.162
2014-07-24,1366.235
2014-07-25,1359.337
2014-07-28,1358.368
2014-07-29,1356.423
2014-07-30,1355.797
2014-07-31,1333.968
2014-08-01,1328.138
2014-08-04,1332.931
2014-08-05,1325.653
2014-08-06,1321.233
2014-08-07,1314.838
2014-08-08,1318.923
2014-08-11,1330.609
2014-08-12,1328.511
2014-08-13,1336.894
2014-08-14,1342.492
2014-08-15,1342.444
2014-08-18,1353.381
2014-08-19,1361.221
2014-08-20,1361.739
2014-08-21,1364.051
2014-08-22,1362.01
2014-08-25,1368.669
2014-08-26,1372.288
2014-08-27,1373.418
2014-08-28,1367.733
2014-08-29,1370.64
2014-09-01,1370.771
2014-09-02,1371.367
2014-09-03,1374.13
2014-09-04,1371.217
2014-09-05,1372.127
2014-09-08,1368.74
2014-09-09,1359.768
2014-09-10,1360.769
2014-09-11,1361.361
2014-09-12,1355.419
2014-09-15,1350.473
2014-09-16,1354.029
2014-09-17,1357.092
2014-09-18,1362.141
2014-09-19,1358.873
2014-09-22,1345.206
2014-09-23,1337.858
2014-09-24,1344.44
2014-09-25,1328.771
2014-09-26,1333.862
2014-09-29,1329.817
2014-09-30,1325.619
2014-10-01,1309.74
2014-10-02,1303.402
2014-10-03,1309.807
2014-10-06,1313.457
2014-10-07,1299.331
2014-10-08,1305.686
2014-10-09,1292.311
2014-10-10,1269.171
2014-10-13,1257.314
2014-10-14,1256.788
2014-10-15,1248.728
2014-10-16,1248.26
2014-10-17,1263.33
2014-10-20,1274.781
2014-10-21,1294.296
2014-10-22,1291.116
2014-10-23,1301.215
2014-10-24,1306.218
2014-10-27,1304.97
2014-10-28,1321.249
2014-10-29,1324.031
2014-10-30,1327.686
2014-10-31,1341.889
2014-11-03,1335.694
2014-11-04,1333.942
2014-11-05,1336.752
2014-11-06,1338.536
2014-11-07,1336.966
2014-11-10,1344.269
2014-11-11,1346.263
2014-11-12,1347.354
2014-11-13,1348.65
2014-11-14,1349.358
2014-11-17,1344.797
2014-11-18,1355.666
2014-11-19,1352.993
2014-11-20,1355.276
2014-11-21,1364.572
2014-11-24,1370.26
2014-11-25,1372.288
2014-11-26,1376.525
2014-11-27,1375.841
2014-11-28,1371.844
2014-12-01,1359.292
2014-12-02,1362.512
2014-12-03,1366.385
2014-12-04,1365.377
2014-12-05,1366.576
2014-12-08,1356.644
2014-12-09,1355.522
2014-12-10,1337.823
2014-12-11,1336.968
2014-12-12,1322.157
2014-12-15,1307.126
2014-12-16,1302.985
2014-12-17,1316.198
2014-12-18,1342.011
2014-12-19,1350.614
2014-12-22,1355.787
2014-12-23,1353.423
2014-12-24,1355.802
2014-12-25,1355.443
2014-12-26,1359.78
2014-12-29,1363.296
2014-12-30,1355.635
2014-12-31,1349.148
2015-01-01,1349.14
2015-01-02,1344.517
2015-01-05,1321.643
2015-01-06,1307.27
2015-01-07,1314.84
2015-01-08,1340.273
2015-01-09,1334.896
2015-01-12,1329.218
2015-01-13,1331.499
2015-01-14,1323.447
2015-01-15,1319.62
2015-01-16,1327.537
2015-01-19,1332.06
2015-01-20,1334.993
2015-01-21,1343.479
2015-01-22,1354.961
2015-01-23,1357.572
2015-01-26,1362.483
2015-01-27,1359.086
2015-01-28,1349.561
2015-01-29,1352.049
2015-01-30,1340.68
2015-02-02,1349.735
2015-02-03,1363.587
2015-02-04,1365.217
2015-02-05,1374.463
2015-02-06,1368.638
2015-02-09,1363.099
2015-02-10,1372.014
2015-02-11,1370.655
2015-02-12,1386.217
2015-02-13,1396.039
2015-02-16,1396.143
2015-02-17,1397.869
2015-02-18,1402.855
2015-02-19,1407.056
2015-02-20,1413.459
2015-02-23,1416.953
2015-02-24,1419.546
2015-02-25,1423.056
2015-02-26,1422.789
2015-02-27,1420.863
2015-03-02,1425.701
2015-03-03,1419.494
2015-03-04,1413.97
2015-03-05,1416.856
2015-03-06,1402.605
2015-03-09,1400.571
2015-03-10,1378.337
2015-03-11,1377.774
2015-03-12,1392.769
2015-03-13,1386.429
2015-03-16,1401.636
2015-03-17,1401.09
2015-03-18,1413.766
2015-03-19,1416.072
2015-03-20,1431.494
2015-03-23,1432.906
2015-03-24,1430.774
2015-03-25,1416.502
2015-03-26,1406.099
2015-03-27,1408.879
2015-03-30,1419.991
2015-03-31,1410.002
2015-04-01,1408.838
2015-04-02,1418.942
2015-04-03,1420.016
2015-04-06,1432.132
2015-04-07,1430.951
2015-04-08,1439.207
2015-04-09,1444.611
2015-04-10,1450.366
2015-04-13,1446.005
2015-04-14,1448.574
2015-04-15,1449.696
2015-04-16,1454.063
2015-04-17,1437.59
2015-04-20,1443.229
2015-04-21,1449.942
2015-04-22,1453.911
2015-04-23,1459.027
2015-04-24,1464.066
2015-04-27,1464.485
2015-04-28,1462.523
2015-04-29,1455.007
2015-04-30,1438.575
2015-05-01,1446.03
2015-05-04,1448.843
2015-05-05,1435.23
2015-05-06,1434.195
2015-05-07,1431.607
2015-05-08,1450.545
2015-05-11,1448.71
2015-05-12,1444.695
2015-05-13,1449.703
2015-05-14,1461.426
2015-05-15,1466.743
2015-05-18,1469.777
2015-05-19,1466.622
2015-05-20,1466.176
2015-05-21,1471.288
2015-05-22,1467.942
2015-05-25,1467.967
2015-05-26,1450.589
2015-05-27,1459.488
2015-05-28,1456.46
2015-05-29,1446.452
2015-06-01,1447.648
2015-06-02,1450.084
2015-06-03,1455.604
2015-06-04,1445.197
2015-06-05,1434.945
2015-06-08,1427.513
2015-06-09,1424.554
2015-06-10,1443.709
2015-06-11,1446.458
2015-06-12,1441.612
2015-06-15,1431.389
2015-06-16,1435.685
2015-06-17,1435.212
2015-06-18,1451.048
2015-06-19,1447.882
2015-06-22,1464.395
2015-06-23,1465.582
2015-06-24,1457.561
2015-06-25,1455.698
2015-06-26,1450.132
2015-06-29,1417.694
2015-06-30,1421.144
2015-07-01,1430.905
2015-07-02,1429.583
2015-07-03,1426.2
2015-07-06,1412.862
2015-07-07,1407.168
2015-07-08,1388.606
2015-07-09,1401.259
2015-07-10,1422.881
2015-07-13,1437.632
2015-07-14,1445.563
2015-07-15,1443.425
2015-07-16,1454.686
2015-07-17,1457.454
2015-07-20,1459.556
2015-07-21,1457.255
2015-07-22,1448.624
2015-07-23,1445.128
2015-07-24,1431.119
2015-07-27,1416.642
2015-07-28,1427.149
2015-07-29,1437.13
2015-07-30,1434.076
2015-07-31,1441.563
2015-08-03,1436.99
2015-08-04,1436.588
2015-08-05,1438.892
2015-08-06,1426.649
2015-08-07,1422.853
2015-08-10,1437.384
2015-08-11,1423.49
2015-08-12,1414.175
2015-08-13,1416.991
2015-08-14,1419.263
2015-08-17,1423.502
2015-08-18,1418.964
2015-08-19,1404.669
2015-08-20,1378.27
2015-08-21,1340.879
2015-08-24,1291.967
2015-08-25,1294.636
2015-08-26,1319.311
2015-08-27,1346.978
2015-08-28,1354.158
2015-08-31,1343.408
2015-09-01,1309.134
2015-09-02,1321.608
2015-09-03,1326.116
2015-09-04,1306.78
2015-09-07,1307.067
2015-09-08,1328.537
2015-09-09,1332.443
2015-09-10,1331.714
2015-09-11,1334.435
2015-09-14,1330.426
2015-09-15,1339.823
2015-09-16,1355.844
2015-09-17,1358.752
2015-09-18,1345.917
2015-09-21,1341.458
2015-09-22,1319.014
2015-09-23,1313.879
2015-09-24,1304.817
2015-09-25,1306.808
2015-09-28,1279.084
2015-09-29,1267.814
2015-09-30,1294.743
2015-10-01,1301.597
2015-10-02,1317.871
2015-10-05,1340.837
2015-10-06,1340.516
2015-10-07,1349.941
2015-10-08,1355.595
2015-10-09,1365.795
2015-10-12,1368.055
2015-10-13,1356.739
2015-10-14,1349.281
2015-10-15,1369.998
2015-10-16,1373.969
2015-10-19,1374.326
2015-10-20,1371.537
2015-10-21,1366.223
2015-10-22,1374.766
2015-10-23,1390.639
2015-10-26,1391.185
2015-10-27,1385.602
2015-10-28,1399.117
2015-10-29,1394.225
2015-10-30,1395.007
2015-11-02,1403.188
2015-11-03,1405.54
2015-11-04,1404.173
2015-11-05,1403.079
2015-11-06,1398.294
2015-11-09,1387.841
2015-11-10,1385.239
2015-11-11,1386.605
2015-11-12,1373.461
2015-11-13,1357.265
2015-11-16,1364.184
2015-11-17,1373.907
2015-11-18,1386.43
2015-11-19,1394.418
2015-11-20,1400.715
2015-11-23,1397.306
2015-11-24,1394.621
2015-11-25,1398.897
2015-11-26,1403.385
2015-11-27,1399.532
2015-11-30,1392.875
2015-12-01,1405.758
2015-12-02,1397.491
2015-12-03,1382.942
2015-12-04,1395.038
2015-12-07,1390.498
2015-12-08,1380.652
2015-12-09,1371.287
2015-12-10,1370.923
2015-12-11,1349.295
2015-12-14,1346.145
2015-12-15,1355.27
2015-12-16,1373.516
2015-12-17,1365.465
2015-12-18,1348.44
2015-12-21,1352.618
2015-12-22,1360.023
2015-12-23,1373.593
2015-12-24,1375.527
2015-12-25,1375.446
2015-12-28,1374.002
2015-12-29,1387.042
2015-12-30,1379.903
2015-12-31,1370.205
2016-01-01,1370.213
2016-01-04,1340.051
2016-01-05,1338.644
2016-01-06,1324.134
2016-01-07,1295.509
2016-01-08,1285.434
2016-01-11,1278.799
2016-01-12,1283.662
2016-01-13,1268.204
2016-01-14,1267.868
2016-01-15,1246.665
2016-01-18,1241.228
2016-01-19,1248.064
2016-01-20,1227.726
2016-01-21,1229.406
2016-01-22,1262.222
2016-01-25,1253.984
2016-01-26,1260.957
2016-01-27,1254.724
2016-01-28,1254.515
2016-01-29,1280.402
2016-02-01,1287.926
2016-02-02,1267.066
2016-02-03,1265.473
2016-02-04,1270.201
2016-02-05,1244.246
2016-02-08,1221.478
2016-02-09,1216.228
2016-02-10,1218.326
2016-02-11,1205.733
2016-02-12,1213.154
2016-02-15,1228.365
2016-02-16,1242.081
2016-02-17,1262.022
2016-02-18,1262.664
2016-02-19,1261.281
2016-02-22,1276.16
2016-02-23,1264.919
2016-02-24,1261.719
2016-02-25,1274.863
2016-02-26,1276.401
2016-02-29,1271.771
2016-03-01,1296.209
2016-03-02,1303.753
2016-03-03,1310.86
2016-03-04,1318.422
2016-03-07,1316.389
2016-03-08,1305.436
2016-03-09,1308.087
2016-03-10,1307.58
2016-03-11,1329.938
2016-03-14,1333.235
2016-03-15,1325.208
2016-03-16,1327.823
2016-03-17,1345.456
2016-03-18,1349.947
2016-03-21,1350.097
2016-03-22,1351.642
2016-03-23,1342.188
2016-03-24,1336.341
2016-03-25,1336.803
2016-03-28,1340.108
2016-03-29,1351.247
2016-03-30,1366.883
2016-03-31,1365.015
2016-04-01,1359.874
2016-04-04,1360.791
2016-04-05,1344.894
2016-04-06,1357.741
2016-04-07,1349.439
2016-04-08,1356.2
2016-04-11,1355.708
2016-04-12,1362.615
2016-04-13,1380.094
2016-04-14,1383.983
2016-04-15,1383.857
2016-04-18,1387.01
2016-04-19,1397.866
2016-04-20,1397.343
2016-04-21,1394.972
2016-04-22,1388.73
2016-04-25,1386.722
2016-04-26,1388.411
2016-04-27,1386.57
2016-04-28,1379.837
2016-04-29,1375.482
2016-05-02,1379.818
2016-05-03,1366.975
2016-05-04,1356.288
2016-05-05,1354.025
2016-05-06,1355.325
2016-05-09,1358.398
2016-05-10,1372.878
2016-05-11,1364.879
2016-05-12,1361.493
2016-05-13,1351.385
2016-05-16,1361.384
2016-05-17,1356.299
2016-05-18,1354.384
2016-05-19,1342.346
2016-05-20,1354.103
2016-05-23,1352.868
2016-05-24,1367.74
2016-05-25,1376.896
2016-05-26,1380.158
2016-05-27,1385.51
2016-05-30,1386.074
2016-05-31,1386.27
2016-06-01,1386.839
2016-06-02,1389.338
2016-06-03,1394.779
2016-06-06,1400.717
2016-06-07,1406.723
2016-06-08,1411.902
2016-06-09,1404.538
2016-06-10,1384.555
2016-06-13,1367.39
2016-06-14,1356.396
2016-06-15,1360.301
2016-06-16,1353.195
2016-06-17,1355.707
2016-06-20,1379.324
2016-06-21,1382.317
2016-06-22,1382.178
2016-06-23,1398.508
2016-06-24,1337.915
2016-06-27,1310.107
2016-06-28,1333.278
2016-06-29,1361.765
2016-06-30,1376.856
2016-07-01,1384.59
2016-07-04,1386.148
2016-07-05,1374.099
2016-07-06,1370.782
2016-07-07,1376.238
2016-07-08,1389.969
2016-07-11,1403.698
2016-07-12,1412.554
2016-07-13,1413.496
2016-07-14,1420.308
2016-07-15,1417.159
2016-07-18,1421.332
2016-07-19,1418.268
2016-07-20,1426.769
2016-07-21,1423.563
2016-07-22,1424.434
2016-07-25,1423.121
2016-07-26,1426.327
2016-07-27,1428.42
2016-07-28,1432.605
2016-07-29,1442.658
2016-08-01,1444.375
2016-08-02,1435.787
2016-08-03,1431.143
2016-08-04,1434.598
2016-08-05,1440.973
2016-08-08,1441.465
2016-08-09,1449.266
2016-08-10,1450.744
2016-08-11,1458.346
2016-08-12,1460.304
2016-08-15,1464.779
2016-08-16,1457.131
2016-08-17,1454.362
2016-08-18,1458.957
2016-08-19,1455.225
2016-08-22,1456.375
2016-08-23,1461.704
2016-08-24,1452.245
2016-08-25,1448.822
2016-08-26,1448.86
2016-08-29,1446.008
2016-08-30,1443.304
2016-08-31,1438.347
2016-09-01,1442.119
2016-09-02,1451.466
2016-09-05,1454.846
2016-09-06,1465.033
2016-09-07,1467.615
2016-09-08,1462.687
2016-09-09,1429.807
2016-09-12,1433.752
2016-09-13,1421.241
2016-09-14,1421.731
2016-09-15,1432.903
2016-09-16,1427.645
2016-09-19,1434.145
2016-09-20,1435.324
2016-09-21,1448.982
2016-09-22,1466.667
2016-09-23,1458.679
2016-09-26,1446.91
2016-09-27,1453.338
2016-09-28,1457.262
2016-09-29,1450.045
2016-09-30,1452.963
2016-10-03,1452.975
2016-10-04,1449.443
2016-10-05,1449.046
2016-10-06,1446.322
2016-10-07,1439.099
2016-10-10,1444.554
2016-10-11,1427.311
2016-10-12,1423.674
2016-10-13,1417.886
2016-10-14,1420.968
2016-10-17,1415.392
2016-10-18,1427.69
2016-10-19,1433.12
2016-10-20,1430.086
2016-10-21,1427.313
2016-10-24,1432.663
2016-10-25,1424.956
2016-10-26,1419.768
2016-10-27,1412.94
2016-10-28,1408.945
2016-10-31,1408.273
2016-11-01,1402.201
2016-11-02,1392.495
2016-11-03,1385.33
2016-11-04,1380.673
2016-11-07,1401.563
2016-11-08,1406.723
2016-11-09,1404.636
2016-11-10,1402.264
2016-11-11,1394.868
2016-11-14,1386.208
2016-11-15,1393.156
2016-11-16,1395.478
2016-11-17,1403.788
2016-11-18,1396.782
2016-11-21,1406.057
2016-11-22,1408.88
2016-11-23,1405.803
2016-11-24,1407.482
2016-11-25,1413.751
2016-11-28,1409.278
2016-11-29,1411.877
2016-11-30,1405.227
2016-12-01,1395.454
2016-12-02,1394.063
2016-12-05,1401.491
2016-12-06,1407.181
2016-12-07,1420.058
2016-12-08,1423.749
2016-12-09,1428.84
2016-12-12,1425.667
2016-12-13,1437.454
2016-12-14,1430.535
2016-12-15,1420.24
2016-12-16,1419.642
2016-12-19,1423.373
2016-12-20,1425.025
2016-12-21,1423.981
2016-12-22,1419.698
2016-12-23,1421.261
2016-12-26,1421.416
2016-12-27,1424.486
2016-12-28,1419.186
2016-12-29,1423.348
2016-12-30,1421.281
2017-01-02,1422.536
2017-01-03,1425.87
2017-01-04,1439.231
2017-01-05,1449.395
2017-01-06,1451.874
2017-01-09,1449.909
2017-01-10,1454.354
2017-01-11,1452.505
2017-01-12,1457.853
2017-01-13,1462.007
2017-01-16,1458.492
2017-01-17,1458.522
2017-01-18,1461.973
2017-01-19,1454.731
2017-01-20,1458.505
2017-01-23,1461.443
2017-01-24,1470.224
2017-01-25,1481.59
2017-01-26,1480.659
2017-01-27,1480.773
2017-01-30,1472.855
2017-01-31,1473.905
2017-02-01,1477.34
2017-02-02,1479.194
2017-02-03,1487.041
2017-02-06,1482.545
2017-02-07,1482.708
2017-02-08,1488.44
2017-02-09,1493.411
2017-02-10,1499.539
2017-02-13,1505.304
2017-02-14,1504.071
2017-02-15,1512.177
2017-02-16,1514.996
2017-02-17,1517.012
2017-02-20,1517.515
2017-02-21,1523.198
2017-02-22,1523.9
2017-02-23,1524.274
2017-02-24,1521.452
2017-02-27,1523.655
2017-02-28,1518.969
2017-03-01,1531.708
2017-03-02,1526.056
2017-03-03,1524.169
2017-03-06,1522.515
2017-03-07,1519.098
2017-03-08,1515.58
2017-03-09,1514.068
2017-03-10,1522.648
2017-03-13,1529.427
2017-03-14,1524.926
2017-03-15,1534.181
2017-03-16,1545.483
2017-03-17,1547.174
2017-03-20,1547.887
2017-03-21,1536.486
2017-03-22,1534.595
2017-03-23,1536.548
2017-03-24,1538.808
2017-03-27,1539.196
2017-03-28,1548.872
2017-03-29,1550.396
2017-03-30,1551.144
2017-03-31,1546.417
2017-04-03,1545.307
2017-04-04,1546.038
2017-04-05,1543.883
2017-04-06,1544.208
2017-04-07,1544.308
2017-04-10,1545.732
2017-04-11,1546.276
2017-04-12,1543.69
2017-04-13,1539.585
2017-04-14,1538.118
2017-04-17,1549.701
2017-04-18,1544.306
2017-04-19,1544.468
2017-04-20,1554.523
2017-04-21,1552.565
2017-04-24,1573.321
2017-04-25,1582.697
2017-04-26,1583.655
2017-04-27,1586.626
2017-04-28,1585.668
2017-05-01,1590.345
2017-05-02,1596.341
2017-05-03,1592.186
2017-05-04,1594.52
2017-05-05,1602.349
2017-05-08,1605.119
2017-05-09,1606.923
2017-05-10,1609.936
2017-05-11,1608.795
2017-05-12,1611.578
2017-05-15,1618.629
2017-05-16,1623.732
2017-05-17,1604.348
2017-05-18,1602.701
2017-05-19,1613.815
2017-05-22,1624.668
2017-05-23,1624.288
2017-05-24,1626.889
2017-05-25,1635.689
2017-05-26,1635.73
2017-05-29,1634.88
2017-05-30,1633.481
2017-05-31,1635.637
2017-06-01,1646.439
2017-06-02,1659.227
2017-06-05,1657.792
2017-06-06,1652.068
2017-06-07,1653.387
2017-06-08,1651.397
2017-06-09,1641.858
2017-06-12,1632.523
2017-06-13,1643.537
2017-06-14,1645.976
2017-06-15,1632.74
2017-06-16,1636.99
2017-06-19,1652.048
2017-06-20,1641.227
2017-06-21,1643.158
2017-06-22,1645.342
2017-06-23,1650.378
2017-06-26,1651.936
2017-06-27,1640.057
2017-06-28,1650.018
2017-06-29,1636.017
2017-06-30,1634.238
2017-07-03,1632.251
2017-07-04,1628.195
2017-07-05,1632.954
2017-07-06,1622.95
2017-07-07,1628.267
2017-07-10,1633.993
2017-07-11,1635.938
2017-07-12,1653.166
2017-07-13,1658.046
2017-07-14,1669.095
2017-07-17,1670.637
2017-07-18,1674.212
2017-07-19,1683.853
2017-07-20,1687.011
2017-07-21,1684.779
2017-07-24,1684.311
2017-07-25,1684.695
2017-07-26,1686.922
2017-07-27,1687.516
2017-07-28,1683.261
2017-07-31,1681.675
2017-08-01,1688.385
2017-08-02,1688.346
2017-08-03,1685.909
2017-08-04,1685.975
2017-08-07,1692.112
2017-08-08,1688.313
2017-08-09,1682.831
2017-08-10,1662.702
2017-08-11,1662.19
2017-08-14,1676.815
2017-08-15,1673.756
2017-08-16,1680.594
2017-08-17,1668.858
2017-08-18,1664.016
2017-08-21,1666.221
2017-08-22,1680.661
2017-08-23,1678.22
2017-08-24,1677.411
2017-08-25,1680.17
2017-08-28,1682.736
2017-08-29,1683.314
2017-08-30,1689.448
2017-08-31,1700.887
2017-09-01,1705.817
2017-09-04,1702.651
2017-09-05,1698.293
2017-09-06,1701.536
2017-09-07,1710.206
2017-09-08,1709.599
2017-09-11,1722.792
2017-09-12,1726.685
2017-09-13,1724.619
2017-09-14,1721.24
2017-09-15,1724.751
2017-09-18,1728.583
2017-09-19,1730.468
2017-09-20,1733.178
2017-09-21,1724.285
2017-09-22,1726.063
2017-09-25,1716.144
2017-09-26,1710.072
2017-09-27,1716.958
2017-09-28,1719.996
2017-09-29,1729.816
2017-10-02,1733.563
2017-10-03,1739.926
2017-10-04,1743.35
2017-10-05,1747.088
2017-10-06,1746.214
2017-10-09,1745.44
2017-10-10,1753.582
2017-10-11,1758.208
2017-10-12,1760.781
2017-10-13,1765.576
2017-10-16,1767.84
2017-10-17,1764.313
2017-10-18,1766.109
2017-10-19,1763.704
2017-10-20,1765.616
2017-10-23,1760.274
2017-10-24,1760.475
2017-10-25,1755.676
2017-10-26,1756.393
2017-10-27,1769.86
2017-10-30,1772.466
2017-10-31,1778.556
2017-11-01,1781.635
2017-11-02,1781.293
2017-11-03,1785.998
2017-11-06,1791.087
2017-11-07,1791.452
2017-11-08,1795.528
2017-11-09,1787.119
2017-11-10,1786.561
2017-11-13,1783.076
2017-11-14,1780.655
2017-11-15,1769.92
2017-11-16,1788.979
2017-11-17,1790.036
2017-11-20,1794.726
2017-11-21,1810.216
2017-11-22,1811.94
2017-11-23,1813.624
2017-11-24,1819.749
2017-11-27,1814.919
2017-11-28,1820.788
2017-11-29,1810.68
2017-11-30,1816.363
2017-12-01,1806.922
2017-12-04,1803.018
2017-12-05,1798.171
2017-12-06,1792.433
2017-12-07,1800.269
2017-12-08,1809.538
2017-12-11,1816.777
2017-12-12,1813.608
2017-12-13,1817.061
2017-12-14,1813.459
2017-12-15,1820.668
2017-12-18,1838.598
2017-12-19,1833.052
2017-12-20,1832.54
2017-12-21,1836.025
2017-12-22,1836.467
2017-12-25,1836.959
2017-12-26,1835.516
2017-12-27,1841.15
2017-12-28,1846.548
2017-12-29,1844.062
2018-01-01,1843.908
2018-01-02,1860.095
2018-01-03,1872.222
2018-01-04,1886.102
2018-01-05,1900.868
2018-01-08,1903.268
2018-01-09,1906.189
2018-01-10,1901.452
2018-01-11,1908.626
2018-01-12,1921.237
2018-01-15,1928.392
2018-01-16,1924.115
2018-01-17,1935.693
2018-01-18,1934.654
2018-01-19,1946.683
2018-01-22,1957.409
2018-01-23,1970.685
2018-01-24,1970.103
2018-01-25,1972.034
2018-01-26,1986.426
2018-01-29,1973.971
2018-01-30,1956.323
2018-01-31,1959.027
2018-02-01,1956.451
2018-02-02,1919.704
2018-02-05,1862.88
2018-02-06,1855.682
2018-02-07,1856.33
2018-02-08,1808.314
2018-02-09,1810.922
2018-02-12,1834.224
2018-02-13,1841.83
2018-02-14,1869.602
2018-02-15,1895.987
2018-02-16,1900.435
2018-02-19,1898.568
2018-02-20,1894.147
2018-02-21,1893.637
2018-02-22,1891.489
2018-02-23,1912.423
2018-02-26,1927.937
2018-02-27,1910.836
2018-02-28,1892.54
2018-03-01,1869.195
2018-03-02,1870.2
2018-03-05,1882.206
2018-03-06,1897.796
2018-03-07,1899.286
2018-03-08,1909.501
2018-03-09,1933.368
2018-03-12,1940.562
2018-03-13,1932.727
2018-03-14,1927.239
2018-03-15,1926.788
2018-03-16,1923.949
2018-03-19,1903.454
2018-03-20,1907.603
2018-03-21,1905.039
2018-03-22,1872.545
2018-03-23,1837.987
2018-03-26,1868.0
2018-03-27,1851.525
2018-03-28,1837.523
2018-03-29,1855.891
2018-03-30,1857.827
2018-04-02,1834.482
2018-04-03,1841.122
2018-04-04,1848.263
2018-04-05,1865.6
2018-04-06,1841.364
2018-04-09,1848.133
2018-04-10,1873.574
2018-04-11,1867.984
2018-04-12,1875.117
2018-04-13,1871.334
2018-04-16,1880.104
2018-04-17,1898.873
2018-04-18,1909.526
2018-04-19,1902.336
2018-04-20,1883.56
2018-04-23,1876.358
2018-04-24,1857.132
2018-04-25,1850.327
2018-04-26,1868.909
2018-04-27,1873.553
2018-04-30,1868.779
2018-05-01,1870.139
2018-05-02,1867.354
2018-05-03,1863.659
2018-05-04,1880.573
2018-05-07,1890.353
2018-05-08,1891.905
2018-05-09,1902.984
2018-05-10,1916.247
2018-05-11,1924.299
2018-05-14,1927.433
2018-05-15,1909.37
2018-05-16,1915.897
2018-05-17,1916.957
2018-05-18,1915.282
2018-05-21,1923.964
2018-05-22,1920.604
2018-05-23,1918.875
2018-05-24,1919.362
2018-05-25,1918.02
2018-05-28,1916.395
2018-05-29,1899.486
2018-05-30,1910.007
2018-05-31,1908.07
2018-06-01,1923.947
2018-06-04,1939.363
2018-06-05,1942.054
2018-06-06,1956.248
2018-06-07,1951.552
2018-06-08,1950.325
2018-06-11,1956.831
2018-06-12,1961.921
2018-06-13,1958.66
2018-06-14,1960.37
2018-06-15,1952.683
2018-06-18,1947.218
2018-06-19,1928.029
2018-06-20,1938.711
2018-06-21,1926.26
2018-06-22,1930.011
2018-06-25,1897.135
2018-06-26,1900.735
2018-06-27,1884.941
2018-06-28,1886.887
2018-06-29,1900.655
2018-07-02,1894.619
2018-07-03,1892.249
2018-07-04,1890.444
2018-07-05,1901.415
2018-07-06,1919.871
2018-07-09,1938.554
2018-07-10,1941.339
2018-07-11,1926.669
2018-07-12,1944.316
2018-07-13,1951.104
2018-07-16,1947.371
2018-07-17,1954.05
2018-07-18,1957.981
2018-07-19,1949.865
2018-07-20,1955.497
2018-07-23,1951.73
2018-07-24,1959.198
2018-07-25,1972.673
2018-07-26,1967.541
2018-07-27,1956.387
2018-07-30,1938.909
2018-07-31,1941.773
2018-08-01,1944.491
2018-08-02,1945.756
2018-08-03,1949.827
2018-08-06,1953.327
2018-08-07,1961.949
2018-08-08,1961.795
2018-08-09,1962.941
2018-08-10,1941.965
2018-08-13,1929.734
