Date,ACWI IMI GROWTH IMI (Large+Mid+Small Cap)
2005-11-08,731.341
2005-11-09,730.958
2005-11-10,733.45
2005-11-11,736.84
2005-11-14,735.696
2005-11-15,733.073
2005-11-16,733.211
2005-11-17,741.838
2005-11-18,744.675
2005-11-21,748.848
2005-11-22,749.929
2005-11-23,754.118
2005-11-24,753.89
2005-11-25,754.238
2005-11-28,751.016
2005-11-29,750.293
2005-11-30,748.633
2005-12-01,757.296
2005-12-02,761.492
2005-12-05,761.387
2005-12-06,763.388
2005-12-07,761.327
2005-12-08,761.548
2005-12-09,764.495
2005-12-12,769.376
2005-12-13,770.952
2005-12-14,773.563
2005-12-15,770.067
2005-12-16,771.298
2005-12-19,768.283
2005-12-20,767.8
2005-12-21,770.514
2005-12-22,773.56
2005-12-23,774.772
2005-12-26,775.662
2005-12-27,771.06
2005-12-28,773.732
2005-12-29,773.507
2005-12-30,768.408
2006-01-02,769.171
2006-01-03,782.788
2006-01-04,792.804
2006-01-05,793.248
2006-01-06,801.349
2006-01-09,803.566
2006-01-10,800.626
2006-01-11,804.541
2006-01-12,803.232
2006-01-13,803.251
2006-01-16,804.758
2006-01-17,796.615
2006-01-18,788.961
2006-01-19,798.426
2006-01-20,789.585
2006-01-23,790.646
2006-01-24,794.769
2006-01-25,795.844
2006-01-26,801.61
2006-01-27,808.537
2006-01-30,808.556
2006-01-31,810.2
2006-02-01,810.906
2006-02-02,805.092
2006-02-03,800.123
2006-02-06,801.505
2006-02-07,795.372
2006-02-08,793.365
2006-02-09,795.919
2006-02-10,794.017
2006-02-13,787.747
2006-02-14,792.209
2006-02-15,793.773
2006-02-16,798.292
2006-02-17,796.994
2006-02-20,797.409
2006-02-21,797.796
2006-02-22,800.264
2006-02-23,803.05
2006-02-24,804.189
2006-02-27,808.594
2006-02-28,802.378
2006-03-01,807.906
2006-03-02,807.742
2006-03-03,805.353
2006-03-06,802.759
2006-03-07,793.47
2006-03-08,791.477
2006-03-09,793.775
2006-03-10,796.842
2006-03-13,802.934
2006-03-14,809.934
2006-03-15,813.734
2006-03-16,815.074
2006-03-17,818.201
2006-03-20,819.837
2006-03-21,814.007
2006-03-22,816.407
2006-03-23,813.268
2006-03-24,817.179
2006-03-27,817.262
2006-03-28,815.693
2006-03-29,818.871
2006-03-30,826.553
2006-03-31,823.626
2006-04-03,829.287
2006-04-04,833.702
2006-04-05,837.076
2006-04-06,839.938
2006-04-07,832.999
2006-04-10,832.819
2006-04-11,826.916
2006-04-12,824.622
2006-04-13,826.356
2006-04-14,826.857
2006-04-17,828.875
2006-04-18,838.343
2006-04-19,845.19
2006-04-20,844.216
2006-04-21,847.074
2006-04-24,844.41
2006-04-25,843.366
2006-04-26,846.32
2006-04-27,847.189
2006-04-28,845.596
2006-05-01,847.232
2006-05-02,853.362
2006-05-03,849.558
2006-05-04,854.507
2006-05-05,863.565
2006-05-08,866.82
2006-05-09,868.847
2006-05-10,866.548
2006-05-11,859.287
2006-05-12,847.764
2006-05-15,837.016
2006-05-16,833.66
2006-05-17,821.626
2006-05-18,812.416
2006-05-19,809.908
2006-05-22,797.33
2006-05-23,801.933
2006-05-24,796.386
2006-05-25,804.319
2006-05-26,813.411
2006-05-29,815.599
2006-05-30,805.386
2006-05-31,806.52
2006-06-01,812.077
2006-06-02,818.793
2006-06-05,807.845
2006-06-06,793.954
2006-06-07,786.771
2006-06-08,770.872
2006-06-09,775.86
2006-06-12,765.166
2006-06-13,748.644
2006-06-14,754.215
2006-06-15,772.823
2006-06-16,774.916
2006-06-19,768.502
2006-06-20,767.706
2006-06-21,775.309
2006-06-22,775.168
2006-06-23,775.046
2006-06-26,777.13
2006-06-27,772.955
2006-06-28,771.898
2006-06-29,789.003
2006-06-30,803.402
2006-07-03,808.936
2006-07-04,810.697
2006-07-05,798.538
2006-07-06,801.077
2006-07-07,798.977
2006-07-10,798.403
2006-07-11,797.745
2006-07-12,790.382
2006-07-13,779.239
2006-07-14,769.215
2006-07-17,762.46
2006-07-18,758.655
2006-07-19,772.974
2006-07-20,773.832
2006-07-21,767.123
2006-07-24,776.475
2006-07-25,782.323
2006-07-26,781.256
2006-07-27,786.526
2006-07-28,795.074
2006-07-31,796.22
2006-08-01,789.885
2006-08-02,798.102
2006-08-03,796.495
2006-08-04,800.757
2006-08-07,793.733
2006-08-08,793.157
2006-08-09,795.496
2006-08-10,793.833
2006-08-11,791.364
2006-08-14,794.024
2006-08-15,804.222
2006-08-16,814.783
2006-08-17,817.072
2006-08-18,816.386
2006-08-21,815.096
2006-08-22,815.149
2006-08-23,810.889
2006-08-24,809.268
2006-08-25,808.007
2006-08-28,811.005
2006-08-29,814.42
2006-08-30,818.807
2006-08-31,819.295
2006-09-01,823.585
2006-09-04,829.008
2006-09-05,828.712
2006-09-06,818.089
2006-09-07,810.037
2006-09-08,810.865
2006-09-11,805.315
2006-09-12,812.842
2006-09-13,816.045
2006-09-14,817.269
2006-09-15,816.782
2006-09-18,819.365
2006-09-19,817.52
2006-09-20,819.951
2006-09-21,819.293
2006-09-22,814.416
2006-09-25,815.775
2006-09-26,821.129
2006-09-27,827.595
2006-09-28,829.322
2006-09-29,827.418
2006-10-02,827.464
2006-10-03,825.034
2006-10-04,829.62
2006-10-05,837.384
2006-10-06,832.954
2006-10-09,834.497
2006-10-10,835.651
2006-10-11,833.19
2006-10-12,839.889
2006-10-13,843.598
2006-10-16,849.43
2006-10-17,844.549
2006-10-18,846.005
2006-10-19,849.846
2006-10-20,850.676
2006-10-23,853.337
2006-10-24,853.912
2006-10-25,857.589
2006-10-26,863.101
2006-10-27,858.88
2006-10-30,856.476
2006-10-31,858.265
2006-11-01,856.112
2006-11-02,854.993
2006-11-03,853.951
2006-11-06,861.833
2006-11-07,867.667
2006-11-08,865.008
2006-11-09,862.546
2006-11-10,864.673
2006-11-13,863.438
2006-11-14,869.139
2006-11-15,872.502
2006-11-16,873.421
2006-11-17,870.548
2006-11-20,868.719
2006-11-21,872.135
2006-11-22,879.904
2006-11-23,880.466
2006-11-24,879.976
2006-11-27,870.163
2006-11-28,869.776
2006-11-29,880.475
2006-11-30,884.506
2006-12-01,883.652
2006-12-04,890.757
2006-12-05,894.177
2006-12-06,895.063
2006-12-07,893.959
2006-12-08,893.596
2006-12-11,891.997
2006-12-12,891.607
2006-12-13,893.668
2006-12-14,899.817
2006-12-15,899.007
2006-12-18,895.334
2006-12-19,893.985
2006-12-20,896.288
2006-12-21,893.228
2006-12-22,889.635
2006-12-25,889.208
2006-12-26,890.54
2006-12-27,897.784
2006-12-28,898.41
2006-12-29,897.046
2007-01-01,897.051
2007-01-02,903.656
2007-01-03,899.119
2007-01-04,896.203
2007-01-05,888.163
2007-01-08,888.921
2007-01-09,889.3
2007-01-10,885.822
2007-01-11,892.926
2007-01-12,901.542
2007-01-15,906.158
2007-01-16,904.289
2007-01-17,904.886
2007-01-18,901.486
2007-01-19,904.931
2007-01-22,902.948
2007-01-23,907.449
2007-01-24,913.711
2007-01-25,907.895
2007-01-26,902.508
2007-01-29,902.945
2007-01-30,907.709
2007-01-31,910.431
2007-02-01,918.918
2007-02-02,920.887
2007-02-05,919.07
2007-02-06,921.907
2007-02-07,925.42
2007-02-08,922.81
2007-02-09,920.455
2007-02-12,915.135
2007-02-13,920.92
2007-02-14,932.175
2007-02-15,936.894
2007-02-16,936.0
2007-02-19,937.747
2007-02-20,938.326
2007-02-21,936.157
2007-02-22,938.599
2007-02-23,940.259
2007-02-26,940.469
2007-02-27,914.393
2007-02-28,907.177
2007-03-01,900.877
2007-03-02,893.619
2007-03-05,877.64
2007-03-06,891.338
2007-03-07,894.074
2007-03-08,902.769
2007-03-09,904.212
2007-03-12,908.415
2007-03-13,896.625
2007-03-14,889.589
2007-03-15,898.567
2007-03-16,898.24
2007-03-19,908.464
2007-03-20,914.272
2007-03-21,924.234
2007-03-22,931.555
2007-03-23,932.115
2007-03-26,932.208
2007-03-27,928.201
2007-03-28,923.233
2007-03-29,926.49
2007-03-30,927.095
2007-04-02,929.308
2007-04-03,938.722
2007-04-04,944.223
2007-04-05,947.509
2007-04-06,947.499
2007-04-09,947.119
2007-04-10,952.457
2007-04-11,949.213
2007-04-12,952.701
2007-04-13,956.02
2007-04-16,966.293
2007-04-17,967.0
2007-04-18,966.746
2007-04-19,962.414
2007-04-20,971.401
2007-04-23,970.824
2007-04-24,969.371
2007-04-25,975.466
2007-04-26,975.301
2007-04-27,973.885
2007-04-30,968.54
2007-05-01,967.125
2007-05-02,974.514
2007-05-03,976.964
2007-05-04,982.9
2007-05-07,987.448
2007-05-08,982.637
2007-05-09,987.352
2007-05-10,976.581
2007-05-11,981.502
2007-05-14,980.577
2007-05-15,979.295
2007-05-16,982.773
2007-05-17,981.384
2007-05-18,987.018
2007-05-21,989.395
2007-05-22,991.071
2007-05-23,994.185
2007-05-24,984.321
2007-05-25,987.023
2007-05-28,988.212
2007-05-29,991.044
2007-05-30,992.789
2007-05-31,1000.0
2007-06-01,1006.4
2007-06-04,1009.934
2007-06-05,1007.226
2007-06-06,996.068
2007-06-07,982.158
2007-06-08,981.881
2007-06-11,985.439
2007-06-12,978.392
2007-06-13,984.925
2007-06-14,995.642
2007-06-15,1006.478
2007-06-18,1008.385
2007-06-19,1007.89
2007-06-20,1003.609
2007-06-21,1004.32
2007-06-22,998.52
2007-06-25,994.102
2007-06-26,989.989
2007-06-27,991.048
2007-06-28,996.917
2007-06-29,1000.667
2007-07-02,1010.97
2007-07-03,1016.886
2007-07-04,1019.884
2007-07-05,1020.419
2007-07-06,1025.726
2007-07-09,1029.702
2007-07-10,1023.298
2007-07-11,1025.448
2007-07-12,1038.626
2007-07-13,1044.09
2007-07-16,1042.122
2007-07-17,1041.493
2007-07-18,1037.169
2007-07-19,1046.271
2007-07-20,1040.955
2007-07-23,1043.301
2007-07-24,1030.903
2007-07-25,1024.289
2007-07-26,1002.552
2007-07-27,985.923
2007-07-30,993.54
2007-07-31,995.596
2007-08-01,986.499
2007-08-02,993.26
2007-08-03,981.793
2007-08-06,983.73
2007-08-07,987.323
2007-08-08,1005.328
2007-08-09,987.506
2007-08-10,971.355
2007-08-13,976.51
2007-08-14,962.149
2007-08-15,945.537
2007-08-16,923.639
2007-08-17,934.348
2007-08-20,944.684
2007-08-21,948.497
2007-08-22,963.057
2007-08-23,969.623
2007-08-24,978.848
2007-08-27,978.942
2007-08-28,963.393
2007-08-29,973.105
2007-08-30,977.861
2007-08-31,993.336
2007-09-03,994.502
2007-09-04,1000.508
2007-09-05,991.348
2007-09-06,997.359
2007-09-07,985.136
2007-09-10,978.013
2007-09-11,992.309
2007-09-12,994.494
2007-09-13,999.147
2007-09-14,998.591
2007-09-17,990.347
2007-09-18,1005.443
2007-09-19,1025.401
2007-09-20,1027.074
2007-09-21,1031.228
2007-09-24,1033.087
2007-09-25,1033.052
2007-09-26,1038.542
2007-09-27,1049.045
2007-09-28,1051.908
2007-10-01,1061.422
2007-10-02,1064.125
2007-10-03,1061.021
2007-10-04,1059.982
2007-10-05,1072.204
2007-10-08,1069.587
2007-10-09,1077.556
2007-10-10,1082.95
2007-10-11,1086.381
2007-10-12,1086.283
2007-10-15,1081.778
2007-10-16,1070.841
2007-10-17,1076.204
2007-10-18,1080.407
2007-10-19,1061.728
2007-10-22,1051.203
2007-10-23,1067.958
2007-10-24,1064.364
2007-10-25,1069.98
2007-10-26,1084.946
2007-10-29,1095.242
2007-10-30,1090.058
2007-10-31,1102.845
2007-11-01,1088.588
2007-11-02,1087.252
2007-11-05,1078.382
2007-11-06,1091.193
2007-11-07,1080.546
2007-11-08,1071.269
2007-11-09,1055.026
2007-11-12,1033.881
2007-11-13,1048.675
2007-11-14,1056.216
2007-11-15,1042.881
2007-11-16,1040.407
2007-11-19,1023.235
2007-11-20,1031.985
2007-11-21,1011.755
2007-11-22,1014.234
2007-11-23,1025.738
2007-11-26,1022.017
2007-11-27,1024.474
2007-11-28,1044.891
2007-11-29,1053.496
2007-11-30,1058.132
2007-12-03,1054.23
2007-12-04,1048.999
2007-12-05,1060.338
2007-12-06,1068.906
2007-12-07,1072.94
2007-12-10,1077.857
2007-12-11,1065.635
2007-12-12,1067.734
2007-12-13,1053.334
2007-12-14,1040.664
2007-12-17,1017.531
2007-12-18,1020.145
2007-12-19,1019.452
2007-12-20,1023.967
2007-12-21,1041.23
2007-12-24,1048.739
2007-12-25,1050.682
2007-12-26,1055.222
2007-12-27,1050.839
2007-12-28,1053.917
2007-12-31,1049.993
2008-01-01,1050.025
2008-01-02,1042.952
2008-01-03,1040.639
2008-01-04,1017.474
2008-01-07,1008.47
2008-01-08,1004.434
2008-01-09,1005.742
2008-01-10,1005.15
2008-01-11,992.937
2008-01-14,1003.164
2008-01-15,979.486
2008-01-16,956.896
2008-01-17,945.723
2008-01-18,943.0
2008-01-21,912.659
2008-01-22,905.319
2008-01-23,906.75
2008-01-24,935.631
2008-01-25,940.066
2008-01-28,938.228
2008-01-29,947.555
2008-01-30,941.177
2008-01-31,951.774
2008-02-01,968.918
2008-02-04,970.459
2008-02-05,942.177
2008-02-06,932.684
2008-02-07,926.265
2008-02-08,928.263
2008-02-11,930.783
2008-02-12,944.578
2008-02-13,951.728
2008-02-14,955.438
2008-02-15,951.095
2008-02-18,955.554
2008-02-19,961.703
2008-02-20,956.061
2008-02-21,960.392
2008-02-22,960.548
2008-02-25,974.641
2008-02-26,984.835
2008-02-27,993.839
2008-02-28,988.488
2008-02-29,969.64
2008-03-03,959.78
2008-03-04,954.73
2008-03-05,963.709
2008-03-06,957.658
2008-03-07,943.508
2008-03-10,925.776
2008-03-11,942.153
2008-03-12,949.638
2008-03-13,947.986
2008-03-14,936.811
2008-03-17,912.941
2008-03-18,938.684
2008-03-19,922.619
2008-03-20,919.337
2008-03-21,921.167
2008-03-24,931.703
2008-03-25,953.698
2008-03-26,956.091
2008-03-27,953.85
2008-03-28,950.965
2008-03-31,951.928
2008-04-01,967.678
2008-04-02,976.269
2008-04-03,980.671
2008-04-04,987.569
2008-04-07,992.423
2008-04-08,984.994
2008-04-09,979.447
2008-04-10,983.72
2008-04-11,972.95
2008-04-14,966.5
2008-04-15,970.549
2008-04-16,993.627
2008-04-17,990.595
2008-04-18,1001.238
2008-04-21,1009.773
2008-04-22,1003.892
2008-04-23,1007.909
2008-04-24,1004.114
2008-04-25,1011.442
2008-04-28,1013.096
2008-04-29,1005.361
2008-04-30,1006.431
2008-05-01,1011.651
2008-05-02,1020.193
2008-05-05,1022.007
2008-05-06,1028.88
2008-05-07,1020.776
2008-05-08,1025.619
2008-05-09,1018.301
2008-05-12,1026.61
2008-05-13,1029.535
2008-05-14,1032.284
2008-05-15,1043.838
2008-05-16,1052.35
2008-05-19,1057.028
2008-05-20,1048.853
2008-05-21,1039.614
2008-05-22,1039.637
2008-05-23,1029.437
2008-05-26,1025.086
2008-05-27,1027.522
2008-05-28,1031.421
2008-05-29,1035.016
2008-05-30,1040.382
2008-06-02,1036.315
2008-06-03,1031.843
2008-06-04,1029.392
2008-06-05,1038.514
2008-06-06,1027.316
2008-06-09,1022.883
2008-06-10,1006.826
2008-06-11,996.92
2008-06-12,992.428
2008-06-13,1000.433
2008-06-16,1007.661
2008-06-17,1010.896
2008-06-18,1005.6
2008-06-19,1003.024
2008-06-20,989.222
2008-06-23,986.056
2008-06-24,980.129
2008-06-25,984.872
2008-06-26,970.167
2008-06-27,966.706
2008-06-30,968.483
2008-07-01,961.046
2008-07-02,944.942
2008-07-03,938.218
2008-07-04,935.403
2008-07-07,936.501
2008-07-08,934.005
2008-07-09,932.873
2008-07-10,933.01
2008-07-11,928.185
2008-07-14,929.442
2008-07-15,919.289
2008-07-16,924.758
2008-07-17,935.578
2008-07-18,931.519
2008-07-21,938.692
2008-07-22,941.242
2008-07-23,942.954
2008-07-24,929.579
2008-07-25,929.379
2008-07-28,923.716
2008-07-29,926.685
2008-07-30,941.84
2008-07-31,937.653
2008-08-01,925.559
2008-08-04,913.417
2008-08-05,920.817
2008-08-06,929.568
2008-08-07,921.282
2008-08-08,921.431
2008-08-11,926.199
2008-08-12,919.771
2008-08-13,914.749
2008-08-14,919.618
2008-08-15,914.57
2008-08-18,909.5
2008-08-19,898.351
2008-08-20,906.156
2008-08-21,909.856
2008-08-22,914.233
2008-08-25,905.451
2008-08-26,903.15
2008-08-27,910.082
2008-08-28,917.578
2008-08-29,914.815
2008-09-01,906.952
2008-09-02,897.752
2008-09-03,885.847
2008-09-04,862.375
2008-09-05,851.831
2008-09-08,865.449
2008-09-09,841.087
2008-09-10,841.618
2008-09-11,840.742
2008-09-12,856.461
2008-09-15,830.853
2008-09-16,821.932
2008-09-17,800.512
2008-09-18,814.254
2008-09-19,854.201
2008-09-22,844.29
2008-09-23,832.485
2008-09-24,828.556
2008-09-25,836.192
2008-09-26,825.763
2008-09-29,772.34
2008-09-30,782.759
2008-10-01,778.482
2008-10-02,744.456
2008-10-03,739.128
2008-10-06,693.301
2008-10-07,675.283
2008-10-08,651.559
2008-10-09,631.208
2008-10-10,602.375
2008-10-13,659.006
2008-10-14,670.038
2008-10-15,621.409
2008-10-16,610.722
2008-10-17,618.316
2008-10-20,641.143
2008-10-21,628.312
2008-10-22,588.144
2008-10-23,581.006
2008-10-24,556.115
2008-10-27,533.744
2008-10-28,571.686
2008-10-29,591.982
2008-10-30,615.365
2008-10-31,621.047
2008-11-03,624.789
2008-11-04,651.527
2008-11-05,637.042
2008-11-06,600.085
2008-11-07,608.595
2008-11-10,612.466
2008-11-11,589.03
2008-11-12,565.87
2008-11-13,578.675
2008-11-14,568.662
2008-11-17,555.949
2008-11-18,554.58
2008-11-19,531.702
2008-11-20,500.571
2008-11-21,515.302
2008-11-24,546.474
2008-11-25,553.06
2008-11-26,562.991
2008-11-27,568.461
2008-11-28,572.227
2008-12-01,537.165
2008-12-02,542.669
2008-12-03,550.326
2008-12-04,541.208
2008-12-05,543.255
2008-12-08,571.106
2008-12-09,567.812
2008-12-10,576.967
2008-12-11,574.126
2008-12-12,569.964
2008-12-15,575.518
2008-12-16,590.442
2008-12-17,600.337
2008-12-18,597.516
2008-12-19,589.936
2008-12-22,580.466
2008-12-23,577.084
2008-12-24,576.995
2008-12-25,577.433
2008-12-26,579.77
2008-12-29,584.165
2008-12-30,593.447
2008-12-31,596.194
2009-01-01,596.305
2009-01-02,612.218
2009-01-05,615.397
2009-01-06,619.157
2009-01-07,612.319
2009-01-08,610.807
2009-01-09,600.468
2009-01-12,587.311
2009-01-13,580.763
2009-01-14,565.473
2009-01-15,562.452
2009-01-16,572.018
2009-01-19,569.421
2009-01-20,548.078
2009-01-21,556.589
2009-01-22,552.944
2009-01-23,549.856
2009-01-26,559.646
2009-01-27,566.99
2009-01-28,579.785
2009-01-29,569.572
2009-01-30,559.326
2009-02-02,553.049
2009-02-03,563.471
2009-02-04,567.406
2009-02-05,571.707
2009-02-06,583.445
2009-02-09,586.132
2009-02-10,570.7
2009-02-11,568.903
2009-02-12,565.4
2009-02-13,567.61
2009-02-16,564.406
2009-02-17,544.13
2009-02-18,541.152
2009-02-19,541.097
2009-02-20,530.865
2009-02-23,521.965
2009-02-24,525.902
2009-02-25,522.691
2009-02-26,519.735
2009-02-27,514.987
2009-03-02,491.452
2009-03-03,487.483
2009-03-04,500.555
2009-03-05,489.471
2009-03-06,488.0
2009-03-09,481.614
2009-03-10,502.647
2009-03-11,507.675
2009-03-12,515.555
2009-03-13,522.806
2009-03-16,527.484
2009-03-17,535.281
2009-03-18,539.263
2009-03-19,549.957
2009-03-20,542.887
2009-03-23,566.823
2009-03-24,564.502
2009-03-25,567.666
2009-03-26,578.007
2009-03-27,566.535
2009-03-30,548.134
2009-03-31,555.349
2009-04-01,561.663
2009-04-02,584.677
2009-04-03,584.815
2009-04-06,581.428
2009-04-07,571.893
2009-04-08,573.944
2009-04-09,588.411
2009-04-10,588.675
2009-04-13,590.607
2009-04-14,588.974
2009-04-15,588.871
2009-04-16,597.339
2009-04-17,598.52
2009-04-20,581.776
2009-04-21,585.762
2009-04-22,587.11
2009-04-23,591.661
2009-04-24,603.77
2009-04-27,599.734
2009-04-28,593.879
2009-04-29,607.639
2009-04-30,612.82
2009-05-01,614.533
2009-05-04,631.993
2009-05-05,632.627
2009-05-06,637.636
2009-05-07,637.144
2009-05-08,646.891
2009-05-11,643.859
2009-05-12,644.021
2009-05-13,632.287
2009-05-14,632.075
2009-05-15,634.079
2009-05-18,644.657
2009-05-19,653.297
2009-05-20,659.227
2009-05-21,648.568
2009-05-22,651.317
2009-05-25,652.78
2009-05-26,661.595
2009-05-27,659.94
2009-05-28,661.896
2009-05-29,671.938
2009-06-01,689.546
2009-06-02,693.437
2009-06-03,684.054
2009-06-04,684.718
2009-06-05,683.571
2009-06-08,677.355
2009-06-09,682.575
2009-06-10,687.176
2009-06-11,692.223
2009-06-12,690.119
2009-06-15,673.433
2009-06-16,668.079
2009-06-17,664.006
2009-06-18,665.848
2009-06-19,670.341
2009-06-22,654.43
2009-06-23,652.682
2009-06-24,662.594
2009-06-25,668.533
2009-06-26,674.164
2009-06-29,677.135
2009-06-30,673.096
2009-07-01,679.725
2009-07-02,665.363
2009-07-03,664.588
2009-07-06,659.316
2009-07-07,652.932
2009-07-08,648.09
2009-07-09,651.554
2009-07-10,648.597
2009-07-13,652.928
2009-07-14,660.971
2009-07-15,679.12
2009-07-16,685.571
2009-07-17,688.832
2009-07-20,699.038
2009-07-21,705.021
2009-07-22,705.437
2009-07-23,717.544
2009-07-24,718.455
2009-07-27,720.599
2009-07-28,719.336
2009-07-29,714.957
2009-07-30,724.065
2009-07-31,728.442
2009-08-03,741.982
2009-08-04,741.21
2009-08-05,735.718
2009-08-06,733.037
2009-08-07,733.971
2009-08-10,732.057
2009-08-11,726.965
2009-08-12,731.535
2009-08-13,740.234
2009-08-14,735.511
2009-08-17,714.812
2009-08-18,722.075
2009-08-19,725.255
2009-08-20,733.753
2009-08-21,743.793
2009-08-24,748.923
2009-08-25,749.156
2009-08-26,746.497
2009-08-27,744.592
2009-08-28,750.211
2009-08-31,744.086
2009-09-01,735.62
2009-09-02,731.497
2009-09-03,735.903
2009-09-04,743.892
2009-09-07,751.214
2009-09-08,761.681
2009-09-09,766.012
2009-09-10,772.616
2009-09-11,776.967
2009-09-14,774.795
2009-09-15,776.742
2009-09-16,788.567
2009-09-17,791.378
2009-09-18,789.156
2009-09-21,784.529
2009-09-22,792.62
2009-09-23,789.209
2009-09-24,779.794
2009-09-25,775.787
2009-09-28,781.236
2009-09-29,781.318
2009-09-30,783.31
2009-10-01,768.457
2009-10-02,760.281
2009-10-05,765.563
2009-10-06,781.057
2009-10-07,782.385
2009-10-08,792.733
2009-10-09,795.269
2009-10-12,798.527
2009-10-13,797.414
2009-10-14,810.651
2009-10-15,813.607
2009-10-16,808.025
2009-10-19,818.021
2009-10-20,815.039
2009-10-21,813.262
2009-10-22,811.913
2009-10-23,807.358
2009-10-26,800.784
2009-10-27,792.742
2009-10-28,776.008
2009-10-29,786.936
2009-10-30,775.272
2009-11-02,776.665
2009-11-03,774.2
2009-11-04,783.57
2009-11-05,792.015
2009-11-06,795.655
2009-11-09,812.336
2009-11-10,811.856
2009-11-11,815.822
2009-11-12,808.628
2009-11-13,813.342
2009-11-16,826.019
2009-11-17,822.588
2009-11-18,822.821
2009-11-19,810.141
2009-11-20,806.335
2009-11-23,819.025
2009-11-24,815.515
2009-11-25,822.73
2009-11-26,812.414
2009-11-27,804.488
2009-11-30,807.637
2009-12-01,824.668
2009-12-02,827.911
2009-12-03,826.658
2009-12-04,825.304
2009-12-07,823.231
2009-12-08,813.873
2009-12-09,812.337
2009-12-10,815.588
2009-12-11,817.238
2009-12-14,824.98
2009-12-15,821.082
2009-12-16,825.546
2009-12-17,811.005
2009-12-18,811.103
2009-12-21,817.55
2009-12-22,821.186
2009-12-23,828.177
2009-12-24,832.874
2009-12-25,832.611
2009-12-28,836.333
2009-12-29,837.339
2009-12-30,833.617
2009-12-31,832.521
2010-01-01,832.521
2010-01-04,847.665
2010-01-05,850.123
2010-01-06,851.351
2010-01-07,849.591
2010-01-08,854.436
2010-01-11,860.285
2010-01-12,854.117
2010-01-13,855.432
2010-01-14,860.001
2010-01-15,852.545
2010-01-18,854.308
2010-01-19,857.34
2010-01-20,843.444
2010-01-21,831.468
2010-01-22,817.922
2010-01-25,816.781
2010-01-26,811.179
2010-01-27,808.277
2010-01-28,801.16
2010-01-29,793.535
2010-02-01,799.942
2010-02-02,810.25
2010-02-03,809.681
2010-02-04,786.48
2010-02-05,776.796
2010-02-08,774.929
2010-02-09,782.417
2010-02-10,782.613
2010-02-11,790.326
2010-02-12,790.873
2010-02-15,791.16
2010-02-16,802.426
2010-02-17,810.017
2010-02-18,813.308
2010-02-19,809.195
2010-02-22,812.932
2010-02-23,805.73
2010-02-24,807.787
2010-02-25,801.65
2010-02-26,808.557
2010-03-01,816.405
2010-03-02,823.916
2010-03-03,829.793
2010-03-04,828.195
2010-03-05,839.025
2010-03-08,843.093
2010-03-09,843.013
2010-03-10,847.64
2010-03-11,848.875
2010-03-12,852.522
2010-03-15,847.848
2010-03-16,855.502
2010-03-17,862.26
2010-03-18,858.32
2010-03-19,853.708
2010-03-22,855.873
2010-03-23,860.997
2010-03-24,853.657
2010-03-25,853.741
2010-03-26,855.134
2010-03-29,861.355
2010-03-30,863.175
2010-03-31,862.607
2010-04-01,871.794
2010-04-02,872.171
2010-04-05,876.894
2010-04-06,877.578
2010-04-07,875.488
2010-04-08,873.452
2010-04-09,881.714
2010-04-12,884.685
2010-04-13,881.951
2010-04-14,892.01
2010-04-15,894.064
2010-04-16,881.354
2010-04-19,874.891
2010-04-20,882.773
2010-04-21,882.91
2010-04-22,879.875
2010-04-23,885.612
2010-04-26,889.88
2010-04-27,872.898
2010-04-28,864.833
2010-04-29,875.213
2010-04-30,869.343
2010-05-03,870.375
2010-05-04,848.809
2010-05-05,837.942
2010-05-06,817.112
2010-05-07,796.444
2010-05-10,834.523
2010-05-11,829.386
2010-05-12,840.92
2010-05-13,838.454
2010-05-14,819.058
2010-05-17,811.221
2010-05-18,808.345
2010-05-19,793.804
2010-05-20,769.466
2010-05-21,775.735
2010-05-24,772.238
2010-05-25,758.002
2010-05-26,764.807
2010-05-27,787.718
2010-05-28,786.655
2010-05-31,787.792
2010-06-01,779.15
2010-06-02,786.713
2010-06-03,797.54
2010-06-04,776.81
2010-06-07,760.922
2010-06-08,762.464
2010-06-09,766.814
2010-06-10,784.565
2010-06-11,789.424
2010-06-14,798.821
2010-06-15,810.69
2010-06-16,813.276
2010-06-17,814.253
2010-06-18,816.252
2010-06-21,822.328
2010-06-22,811.472
2010-06-23,805.305
2010-06-24,796.218
2010-06-25,793.822
2010-06-28,796.073
2010-06-29,770.082
2010-06-30,764.214
2010-07-01,759.87
2010-07-02,760.523
2010-07-05,759.149
2010-07-06,771.0
2010-07-07,783.165
2010-07-08,792.454
2010-07-09,798.12
2010-07-12,798.074
2010-07-13,809.706
2010-07-14,813.981
2010-07-15,813.712
2010-07-16,797.926
2010-07-19,797.111
2010-07-20,801.981
2010-07-21,800.077
2010-07-22,814.876
2010-07-23,822.0
2010-07-26,829.642
2010-07-27,827.964
2010-07-28,826.655
2010-07-29,825.619
2010-07-30,823.943
2010-08-02,842.23
2010-08-03,842.48
2010-08-04,843.073
2010-08-05,842.919
2010-08-06,842.948
2010-08-09,847.416
2010-08-10,837.083
2010-08-11,814.7
2010-08-12,809.609
2010-08-13,808.754
2010-08-16,812.164
2010-08-17,822.237
2010-08-18,823.464
2010-08-19,816.738
2010-08-20,808.356
2010-08-23,806.209
2010-08-24,795.508
2010-08-25,791.827
2010-08-26,794.476
2010-08-27,802.394
2010-08-30,799.704
