Date,NORWAY SMID GROWTH SMID (Small+Mid Cap)
2010-08-20,636.175
2010-08-23,638.152
2010-08-24,617.505
2010-08-25,601.258
2010-08-26,617.07
2010-08-27,621.741
2010-08-30,624.425
2010-08-31,624.383
2010-09-01,663.147
2010-09-02,667.679
2010-09-03,677.679
2010-09-06,678.219
2010-09-07,660.287
2010-09-08,671.572
2010-09-09,676.611
2010-09-10,681.063
2010-09-13,698.257
2010-09-14,702.551
2010-09-15,698.603
2010-09-16,695.123
2010-09-17,698.626
2010-09-20,709.602
2010-09-21,719.714
2010-09-22,727.57
2010-09-23,725.722
2010-09-24,739.378
2010-09-27,740.247
2010-09-28,741.296
2010-09-29,748.65
2010-09-30,754.9
2010-10-01,757.814
2010-10-04,752.022
2010-10-05,772.603
2010-10-06,788.319
2010-10-07,779.011
2010-10-08,783.284
2010-10-11,781.049
2010-10-12,773.428
2010-10-13,806.027
2010-10-14,820.728
2010-10-15,811.971
2010-10-18,805.445
2010-10-19,782.331
2010-10-20,799.07
2010-10-21,809.747
2010-10-22,805.517
2010-10-25,818.981
2010-10-26,808.924
2010-10-27,790.917
2010-10-28,800.22
2010-10-29,800.328
2010-11-01,818.161
2010-11-02,832.833
2010-11-03,822.347
2010-11-04,861.807
2010-11-05,859.769
2010-11-08,850.924
2010-11-09,870.104
2010-11-10,842.268
2010-11-11,847.654
2010-11-12,827.916
2010-11-15,827.232
2010-11-16,791.232
2010-11-17,797.173
2010-11-18,812.295
2010-11-19,818.449
2010-11-22,812.598
2010-11-23,780.637
2010-11-24,795.046
2010-11-25,795.6
2010-11-26,781.026
2010-11-29,765.951
2010-11-30,762.637
2010-12-01,790.416
2010-12-02,827.114
2010-12-03,845.424
2010-12-06,844.72
2010-12-07,850.051
2010-12-08,841.804
2010-12-09,833.26
2010-12-10,834.501
2010-12-13,854.753
2010-12-14,854.839
2010-12-15,859.632
2010-12-16,860.154
2010-12-17,863.739
2010-12-20,872.721
2010-12-21,894.636
2010-12-22,892.384
2010-12-23,900.521
2010-12-24,903.06
2010-12-27,900.321
2010-12-28,910.387
2010-12-29,912.277
2010-12-30,920.414
2010-12-31,932.56
2011-01-03,942.637
2011-01-04,931.111
2011-01-05,921.041
2011-01-06,923.341
2011-01-07,921.265
2011-01-10,915.697
2011-01-11,925.119
2011-01-12,941.881
2011-01-13,940.245
2011-01-14,940.894
2011-01-17,938.742
2011-01-18,953.333
2011-01-19,944.156
2011-01-20,902.654
2011-01-21,930.629
2011-01-24,927.354
2011-01-25,915.758
2011-01-26,933.755
2011-01-27,946.915
2011-01-28,938.169
2011-01-31,938.342
2011-02-01,975.439
2011-02-02,977.738
2011-02-03,970.077
2011-02-04,970.924
2011-02-07,977.697
2011-02-08,977.708
2011-02-09,971.26
2011-02-10,942.308
2011-02-11,958.714
2011-02-14,965.693
2011-02-15,969.189
2011-02-16,976.082
2011-02-17,978.104
2011-02-18,987.502
2011-02-21,967.061
2011-02-22,962.808
2011-02-23,964.817
2011-02-24,973.97
2011-02-25,986.639
2011-02-28,1004.701
2011-03-01,1008.164
2011-03-02,1008.188
2011-03-03,1008.541
2011-03-04,1018.755
2011-03-07,1020.912
2011-03-08,1011.593
2011-03-09,1003.886
2011-03-10,964.089
2011-03-11,945.417
2011-03-14,950.338
2011-03-15,927.065
2011-03-16,916.911
2011-03-17,943.752
2011-03-18,964.065
2011-03-21,985.427
2011-03-22,983.845
2011-03-23,977.588
2011-03-24,996.999
2011-03-25,999.526
2011-03-28,1001.26
2011-03-29,995.402
2011-03-30,1009.366
2011-03-31,1017.378
2011-04-01,1033.051
2011-04-04,1043.506
2011-04-05,1045.483
2011-04-06,1056.533
2011-04-07,1040.65
2011-04-08,1058.558
2011-04-11,1053.518
2011-04-12,1023.321
2011-04-13,1035.615
2011-04-14,1016.539
2011-04-15,1016.497
2011-04-18,971.406
2011-04-19,999.604
2011-04-20,1037.482
2011-04-21,1038.286
2011-04-22,1038.286
2011-04-25,1036.486
2011-04-26,1041.651
2011-04-27,1035.415
2011-04-28,1050.774
2011-04-29,1062.21
2011-05-02,1058.714
2011-05-03,1034.135
2011-05-04,992.269
2011-05-05,967.012
2011-05-06,988.946
2011-05-09,975.014
2011-05-10,1000.68
2011-05-11,992.861
2011-05-12,970.509
2011-05-13,982.049
2011-05-16,983.331
2011-05-17,970.043
2011-05-18,973.849
2011-05-19,978.908
2011-05-20,974.891
2011-05-23,941.448
2011-05-24,948.887
2011-05-25,956.658
2011-05-26,963.332
2011-05-27,993.979
2011-05-30,1001.628
2011-05-31,1016.931
2011-06-01,1014.248
2011-06-02,1012.168
2011-06-03,1001.53
2011-06-06,1002.681
2011-06-07,1004.999
2011-06-08,968.762
2011-06-09,965.505
2011-06-10,932.42
2011-06-13,939.443
2011-06-14,965.72
2011-06-15,923.845
2011-06-16,908.298
2011-06-17,911.003
2011-06-20,893.416
2011-06-21,925.59
2011-06-22,932.07
2011-06-23,886.442
2011-06-24,883.722
2011-06-27,889.011
2011-06-28,904.395
2011-06-29,941.74
2011-06-30,962.769
2011-07-01,968.565
2011-07-04,982.696
2011-07-05,984.261
2011-07-06,961.921
2011-07-07,984.567
2011-07-08,966.739
2011-07-11,927.118
2011-07-12,908.265
2011-07-13,928.92
2011-07-14,913.462
2011-07-15,923.547
2011-07-18,905.35
2011-07-19,939.072
2011-07-20,963.191
2011-07-21,988.801
2011-07-22,991.957
2011-07-25,995.664
2011-07-26,997.565
2011-07-27,973.963
2011-07-28,969.482
2011-07-29,961.052
2011-08-01,950.608
2011-08-02,920.566
2011-08-03,896.837
2011-08-04,809.615
2011-08-05,782.946
2011-08-08,723.383
2011-08-09,738.261
2011-08-10,733.07
2011-08-11,770.343
2011-08-12,792.357
2011-08-15,832.607
2011-08-16,833.452
2011-08-17,855.251
2011-08-18,775.978
2011-08-19,766.6
2011-08-22,765.822
2011-08-23,766.718
2011-08-24,790.142
2011-08-25,775.945
2011-08-26,788.082
2011-08-29,818.488
2011-08-30,819.656
2011-08-31,845.665
2011-09-01,835.881
2011-09-02,803.793
2011-09-05,761.405
2011-09-06,769.761
2011-09-07,794.871
2011-09-08,802.893
2011-09-09,765.204
2011-09-12,720.063
2011-09-13,714.424
2011-09-14,726.116
2011-09-15,753.725
2011-09-16,760.984
2011-09-19,722.935
2011-09-20,747.623
2011-09-21,734.671
2011-09-22,670.254
2011-09-23,662.194
2011-09-26,654.996
2011-09-27,692.282
2011-09-28,675.132
2011-09-29,679.429
2011-09-30,660.199
2011-10-03,622.868
2011-10-04,589.763
2011-10-05,624.301
2011-10-06,652.03
2011-10-07,652.273
2011-10-10,706.363
2011-10-11,691.223
2011-10-12,725.907
2011-10-13,704.7
2011-10-14,742.554
2011-10-17,732.139
2011-10-18,728.738
2011-10-19,739.409
2011-10-20,732.86
2011-10-21,774.554
2011-10-24,797.254
2011-10-25,797.514
2011-10-26,787.981
2011-10-27,831.715
2011-10-28,813.984
2011-10-31,776.394
2011-11-01,711.998
2011-11-02,724.717
2011-11-03,751.471
2011-11-04,742.456
2011-11-07,753.886
2011-11-08,760.699
2011-11-09,725.834
2011-11-10,720.231
2011-11-11,751.3
2011-11-14,738.278
2011-11-15,722.166
2011-11-16,727.196
2011-11-17,700.878
2011-11-18,701.315
2011-11-21,670.247
2011-11-22,667.437
2011-11-23,638.728
2011-11-24,635.982
2011-11-25,644.382
2011-11-28,675.017
2011-11-29,676.602
2011-11-30,719.293
2011-12-01,715.792
2011-12-02,724.227
2011-12-05,741.878
2011-12-06,736.535
2011-12-07,728.141
2011-12-08,696.718
2011-12-09,709.141
2011-12-12,675.138
2011-12-13,667.723
2011-12-14,633.488
2011-12-15,642.784
2011-12-16,656.384
2011-12-19,651.106
2011-12-20,684.581
2011-12-21,676.639
2011-12-22,688.316
2011-12-23,693.681
2011-12-26,693.681
2011-12-27,697.387
2011-12-28,680.753
2011-12-29,685.886
2011-12-30,694.589
2012-01-02,709.119
2012-01-03,729.963
2012-01-04,719.942
2012-01-05,716.784
2012-01-06,720.476
2012-01-09,719.201
2012-01-10,738.464
2012-01-11,729.763
2012-01-12,754.621
2012-01-13,734.258
2012-01-16,738.328
2012-01-17,746.341
2012-01-18,761.047
2012-01-19,780.941
2012-01-20,773.819
2012-01-23,782.704
2012-01-24,765.876
2012-01-25,773.443
2012-01-26,801.521
2012-01-27,799.107
2012-01-30,779.207
2012-01-31,786.085
2012-02-01,816.891
2012-02-02,824.57
2012-02-03,837.516
2012-02-06,838.771
2012-02-07,840.457
2012-02-08,845.992
2012-02-09,847.337
2012-02-10,852.32
2012-02-13,859.018
2012-02-14,853.218
2012-02-15,858.884
2012-02-16,855.327
2012-02-17,887.151
2012-02-20,922.591
2012-02-21,911.579
2012-02-22,912.948
2012-02-23,906.396
2012-02-24,930.008
2012-02-27,924.345
2012-02-28,930.326
2012-02-29,934.41
2012-03-01,933.793
2012-03-02,930.553
2012-03-05,915.768
2012-03-06,860.087
2012-03-07,879.496
2012-03-08,916.885
2012-03-09,909.097
2012-03-12,901.817
2012-03-13,912.33
2012-03-14,898.329
2012-03-15,909.899
2012-03-16,932.446
2012-03-19,946.119
2012-03-20,917.816
2012-03-21,913.762
2012-03-22,900.982
2012-03-23,917.513
2012-03-26,955.823
2012-03-27,935.999
2012-03-28,921.366
2012-03-29,912.983
2012-03-30,942.097
2012-04-02,958.746
2012-04-03,954.286
2012-04-04,927.307
2012-04-05,925.953
2012-04-06,925.953
2012-04-09,922.364
2012-04-10,883.198
2012-04-11,887.643
2012-04-12,914.19
2012-04-13,899.953
2012-04-16,900.706
2012-04-17,933.663
2012-04-18,925.716
2012-04-19,920.345
2012-04-20,936.557
2012-04-23,899.394
2012-04-24,916.769
2012-04-25,928.163
2012-04-26,935.601
2012-04-27,944.321
2012-04-30,943.357
2012-05-01,944.511
2012-05-02,937.757
2012-05-03,953.154
2012-05-04,909.545
2012-05-07,915.211
2012-05-08,864.256
2012-05-09,853.545
2012-05-10,871.345
2012-05-11,861.208
2012-05-14,823.246
2012-05-15,816.204
2012-05-16,815.522
2012-05-17,811.889
2012-05-18,780.23
2012-05-21,806.621
2012-05-22,832.135
2012-05-23,788.569
2012-05-24,797.306
2012-05-25,794.873
2012-05-28,797.488
2012-05-29,820.887
2012-05-30,792.356
2012-05-31,768.043
2012-06-01,743.296
2012-06-04,729.804
2012-06-05,743.337
2012-06-06,774.201
2012-06-07,793.129
2012-06-08,777.901
2012-06-11,776.975
2012-06-12,773.32
2012-06-13,767.292
2012-06-14,773.657
2012-06-15,800.591
2012-06-18,791.06
2012-06-19,813.956
2012-06-20,826.547
2012-06-21,807.845
2012-06-22,778.655
2012-06-25,759.098
2012-06-26,759.528
2012-06-27,779.978
2012-06-28,780.621
2012-06-29,833.345
2012-07-02,841.149
2012-07-03,862.803
2012-07-04,848.465
2012-07-05,832.414
2012-07-06,804.947
2012-07-09,797.589
2012-07-10,817.46
2012-07-11,811.714
2012-07-12,797.589
2012-07-13,825.256
2012-07-16,833.025
2012-07-17,842.083
2012-07-18,848.936
2012-07-19,863.37
2012-07-20,845.942
2012-07-23,812.68
2012-07-24,813.54
2012-07-25,824.305
2012-07-26,853.768
2012-07-27,860.45
2012-07-30,858.738
2012-07-31,857.996
2012-08-01,857.728
2012-08-02,836.514
2012-08-03,872.26
2012-08-06,889.771
2012-08-07,901.442
2012-08-08,888.074
2012-08-09,898.307
2012-08-10,899.784
2012-08-13,897.884
2012-08-14,909.048
2012-08-15,908.579
2012-08-16,917.371
2012-08-17,924.343
2012-08-20,918.975
2012-08-21,934.368
2012-08-22,925.25
2012-08-23,922.792
2012-08-24,918.821
2012-08-27,927.297
2012-08-28,921.315
2012-08-29,927.401
2012-08-30,916.868
2012-08-31,932.649
2012-09-03,946.864
2012-09-04,935.36
2012-09-05,934.563
2012-09-06,946.839
2012-09-07,963.4
2012-09-10,963.05
2012-09-11,971.047
2012-09-12,983.752
2012-09-13,973.978
2012-09-14,1028.74
2012-09-17,1024.536
2012-09-18,1005.951
2012-09-19,997.611
2012-09-20,981.696
2012-09-21,997.459
2012-09-24,988.013
2012-09-25,1004.493
2012-09-26,967.808
2012-09-27,977.244
2012-09-28,980.203
2012-10-01,999.744
2012-10-02,1002.746
2012-10-03,985.411
2012-10-04,995.815
2012-10-05,1019.862
2012-10-08,1004.44
2012-10-09,999.21
2012-10-10,988.939
2012-10-11,998.745
2012-10-12,993.81
2012-10-15,988.237
2012-10-16,1001.344
2012-10-17,1002.266
2012-10-18,1002.68
2012-10-19,989.72
2012-10-22,984.668
2012-10-23,941.249
2012-10-24,951.396
2012-10-25,957.229
2012-10-26,944.57
2012-10-29,947.272
2012-10-30,955.635
2012-10-31,958.789
2012-11-01,980.058
2012-11-02,963.501
2012-11-05,950.4
2012-11-06,957.67
2012-11-07,946.253
2012-11-08,944.433
2012-11-09,940.067
2012-11-12,930.947
2012-11-13,917.441
2012-11-14,920.736
2012-11-15,908.338
2012-11-16,900.59
2012-11-19,930.724
2012-11-20,934.712
2012-11-21,942.215
2012-11-22,960.73
2012-11-23,965.207
2012-11-26,956.49
2012-11-27,958.509
2012-11-28,946.723
2012-11-29,967.423
2012-11-30,966.966
2012-12-03,975.425
2012-12-04,973.556
2012-12-05,974.616
2012-12-06,981.076
2012-12-07,977.984
2012-12-10,971.379
2012-12-11,986.222
2012-12-12,1000.769
2012-12-13,996.649
2012-12-14,991.669
2012-12-17,1002.044
2012-12-18,1009.867
2012-12-19,1027.403
2012-12-20,1021.777
2012-12-21,1020.331
2012-12-24,1013.485
2012-12-25,1013.485
2012-12-26,1015.133
2012-12-27,1012.8
2012-12-28,1003.351
2012-12-31,1007.155
2013-01-01,1007.155
2013-01-02,1045.94
2013-01-03,1034.25
2013-01-04,1030.676
2013-01-07,1020.67
2013-01-08,1030.144
2013-01-09,1033.074
2013-01-10,1050.943
2013-01-11,1047.794
2013-01-14,1055.165
2013-01-15,1041.1
2013-01-16,1048.276
2013-01-17,1057.648
2013-01-18,1047.398
2013-01-21,1049.967
2013-01-22,1050.357
2013-01-23,1059.613
2013-01-24,1064.978
2013-01-25,1077.329
2013-01-28,1068.13
2013-01-29,1072.628
2013-01-30,1052.963
2013-01-31,1054.81
2013-02-01,1081.41
2013-02-04,1068.125
2013-02-05,1058.715
2013-02-06,1057.245
2013-02-07,1060.323
2013-02-08,1064.314
2013-02-11,1057.739
2013-02-12,1075.065
2013-02-13,1081.441
2013-02-14,1069.246
2013-02-15,1060.46
2013-02-18,1060.056
2013-02-19,1076.726
2013-02-20,1083.606
2013-02-21,1051.485
2013-02-22,1057.929
2013-02-25,1066.379
2013-02-26,1058.326
2013-02-27,1072.812
2013-02-28,1067.362
2013-03-01,1052.955
2013-03-04,1060.101
2013-03-05,1080.291
2013-03-06,1077.553
2013-03-07,1080.851
2013-03-08,1069.308
2013-03-11,1078.474
2013-03-12,1088.113
2013-03-13,1080.929
2013-03-14,1069.071
2013-03-15,1073.45
2013-03-18,1067.557
2013-03-19,1054.888
2013-03-20,1047.038
2013-03-21,1044.51
2013-03-22,1047.303
2013-03-25,1039.01
2013-03-26,1036.886
2013-03-27,1037.454
2013-03-28,1041.67
2013-03-29,1041.67
2013-04-01,1044.32
2013-04-02,1050.927
2013-04-03,1061.646
2013-04-04,1048.182
2013-04-05,1041.048
2013-04-08,1049.285
2013-04-09,1057.976
2013-04-10,1058.835
2013-04-11,1070.258
2013-04-12,1061.059
2013-04-15,1032.963
2013-04-16,1028.26
2013-04-17,998.68
2013-04-18,1005.809
2013-04-19,1011.752
2013-04-22,999.435
2013-04-23,1007.305
2013-04-24,1011.93
2013-04-25,1027.306
2013-04-26,1024.374
2013-04-29,994.336
2013-04-30,1003.165
2013-05-01,1002.277
2013-05-02,1002.976
2013-05-03,1014.506
2013-05-06,1005.18
2013-05-07,1008.058
2013-05-08,1031.635
2013-05-09,1028.778
2013-05-10,1025.151
2013-05-13,1029.902
2013-05-14,1031.2
2013-05-15,1019.042
2013-05-16,1026.859
2013-05-17,1018.549
2013-05-20,1023.638
2013-05-21,1043.921
2013-05-22,1041.275
2013-05-23,1015.638
2013-05-24,1019.6
2013-05-27,1026.447
2013-05-28,1034.324
2013-05-29,1025.118
2013-05-30,1039.97
2013-05-31,1025.492
2013-06-03,1036.861
2013-06-04,1038.911
2013-06-05,1027.48
2013-06-06,1024.955
2013-06-07,1033.213
2013-06-10,1029.594
2013-06-11,1009.036
2013-06-12,1023.228
2013-06-13,1019.745
2013-06-14,1036.795
2013-06-17,1041.41
2013-06-18,1036.111
2013-06-19,1040.52
2013-06-20,975.185
2013-06-21,966.428
2013-06-24,927.688
2013-06-25,940.451
2013-06-26,953.065
2013-06-27,939.946
2013-06-28,928.798
2013-07-01,941.931
2013-07-02,955.718
2013-07-03,940.89
2013-07-04,953.266
2013-07-05,937.025
2013-07-08,941.776
2013-07-09,928.011
2013-07-10,951.151
2013-07-11,969.361
2013-07-12,978.792
2013-07-15,980.035
2013-07-16,995.475
2013-07-17,986.002
2013-07-18,985.208
2013-07-19,1011.294
2013-07-22,1019.778
2013-07-23,1030.393
2013-07-24,1027.109
2013-07-25,1014.978
2013-07-26,1014.227
2013-07-29,1009.637
2013-07-30,1008.74
2013-07-31,1010.952
2013-08-01,1013.154
2013-08-02,1010.734
2013-08-05,1009.932
2013-08-06,1008.161
2013-08-07,1005.81
2013-08-08,1023.08
2013-08-09,1040.853
2013-08-12,1029.641
2013-08-13,1021.717
2013-08-14,1044.528
2013-08-15,1024.304
2013-08-16,1029.391
2013-08-19,1044.992
2013-08-20,1032.166
2013-08-21,1019.557
2013-08-22,1019.462
2013-08-23,1028.577
2013-08-26,1020.094
2013-08-27,1012.449
2013-08-28,1009.943
2013-08-29,1003.831
2013-08-30,986.5
2013-09-02,1010.545
2013-09-03,1010.185
2013-09-04,1010.325
2013-09-05,998.668
2013-09-06,1004.638
2013-09-09,1017.047
2013-09-10,1045.493
2013-09-11,1057.412
2013-09-12,1053.206
2013-09-13,1047.186
2013-09-16,1055.602
2013-09-17,1050.892
2013-09-18,1055.389
2013-09-19,1078.233
2013-09-20,1057.19
2013-09-23,1056.371
2013-09-24,1046.892
2013-09-25,1041.807
2013-09-26,1045.426
2013-09-27,1044.949
2013-09-30,1026.288
2013-10-01,1040.825
2013-10-02,1039.117
2013-10-03,1068.506
2013-10-04,1064.871
2013-10-07,1056.492
2013-10-08,1030.122
2013-10-09,1015.842
2013-10-10,1024.299
2013-10-11,1036.847
2013-10-14,1045.955
2013-10-15,1056.489
2013-10-16,1061.597
2013-10-17,1075.318
2013-10-18,1089.488
2013-10-21,1108.632
2013-10-22,1111.113
2013-10-23,1103.872
2013-10-24,1107.878
2013-10-25,1114.547
2013-10-28,1104.061
2013-10-29,1111.946
2013-10-30,1112.459
2013-10-31,1096.392
2013-11-01,1103.116
2013-11-04,1108.564
2013-11-05,1090.452
2013-11-06,1124.182
2013-11-07,1101.12
2013-11-08,1073.786
2013-11-11,1090.165
2013-11-12,1068.568
2013-11-13,1060.825
2013-11-14,1073.989
2013-11-15,1090.558
2013-11-18,1092.769
2013-11-19,1095.654
2013-11-20,1089.974
2013-11-21,1073.717
2013-11-22,1084.738
2013-11-25,1080.292
2013-11-26,1102.489
2013-11-27,1117.473
2013-11-28,1121.365
2013-11-29,1115.614
2013-12-02,1114.539
2013-12-03,1111.464
2013-12-04,1094.879
2013-12-05,1089.055
2013-12-06,1089.997
2013-12-09,1088.594
2013-12-10,1098.27
2013-12-11,1094.822
2013-12-12,1071.678
2013-12-13,1073.08
2013-12-16,1080.488
2013-12-17,1079.375
2013-12-18,1081.744
2013-12-19,1076.388
2013-12-20,1089.896
2013-12-23,1106.679
2013-12-24,1104.663
2013-12-25,1104.663
2013-12-26,1104.519
2013-12-27,1119.304
2013-12-30,1133.424
2013-12-31,1135.508
2014-01-01,1135.508
2014-01-02,1127.421
2014-01-03,1135.475
2014-01-06,1127.691
2014-01-07,1123.875
2014-01-08,1128.996
2014-01-09,1127.666
2014-01-10,1135.61
2014-01-13,1143.311
2014-01-14,1150.917
2014-01-15,1149.621
2014-01-16,1147.331
2014-01-17,1143.753
2014-01-20,1134.539
2014-01-21,1146.579
2014-01-22,1150.781
2014-01-23,1143.477
2014-01-24,1115.579
2014-01-27,1103.655
2014-01-28,1115.483
2014-01-29,1095.754
2014-01-30,1081.426
2014-01-31,1064.897
2014-02-03,1071.571
2014-02-04,1066.279
2014-02-05,1073.066
2014-02-06,1090.292
2014-02-07,1102.35
2014-02-10,1109.291
2014-02-11,1114.641
2014-02-12,1125.025
2014-02-13,1135.291
2014-02-14,1138.683
2014-02-17,1152.17
2014-02-18,1148.978
2014-02-19,1149.525
2014-02-20,1143.205
2014-02-21,1167.04
2014-02-24,1176.346
2014-02-25,1169.173
2014-02-26,1166.675
2014-02-27,1172.221
2014-02-28,1183.9
2014-03-03,1155.085
2014-03-04,1178.728
2014-03-05,1172.654
2014-03-06,1171.253
2014-03-07,1167.628
2014-03-10,1156.212
2014-03-11,1163.447
2014-03-12,1140.74
2014-03-13,1134.499
2014-03-14,1116.852
2014-03-17,1134.657
2014-03-18,1132.306
2014-03-19,1124.583
2014-03-20,1106.417
2014-03-21,1117.599
2014-03-24,1109.365
2014-03-25,1123.2
2014-03-26,1135.646
2014-03-27,1151.64
2014-03-28,1157.321
2014-03-31,1161.77
2014-04-01,1164.734
2014-04-02,1155.597
2014-04-03,1148.36
2014-04-04,1146.746
2014-04-07,1125.059
2014-04-08,1115.72
2014-04-09,1136.45
2014-04-10,1149.945
2014-04-11,1116.29
2014-04-14,1106.522
2014-04-15,1098.398
2014-04-16,1104.07
2014-04-17,1103.765
2014-04-18,1103.765
2014-04-21,1100.664
2014-04-22,1136.658
2014-04-23,1138.415
2014-04-24,1140.741
2014-04-25,1140.087
2014-04-28,1140.591
2014-04-29,1149.121
2014-04-30,1177.404
2014-05-01,1181.042
2014-05-02,1196.073
2014-05-05,1185.703
2014-05-06,1194.771
2014-05-07,1189.761
2014-05-08,1192.979
2014-05-09,1191.053
2014-05-12,1204.683
2014-05-13,1206.029
2014-05-14,1211.971
2014-05-15,1190.306
2014-05-16,1176.287
2014-05-19,1182.049
2014-05-20,1172.981
2014-05-21,1179.186
2014-05-22,1202.303
2014-05-23,1207.522
2014-05-26,1196.749
2014-05-27,1202.221
2014-05-28,1206.891
2014-05-29,1211.264
2014-05-30,1208.922
2014-06-02,1210.61
2014-06-03,1202.72
2014-06-04,1202.439
2014-06-05,1215.666
2014-06-06,1232.358
2014-06-09,1229.334
2014-06-10,1235.279
2014-06-11,1220.519
2014-06-12,1222.922
2014-06-13,1218.932
2014-06-16,1212.605
2014-06-17,1198.927
2014-06-18,1204.808
2014-06-19,1196.607
2014-06-20,1202.592
2014-06-23,1208.709
2014-06-24,1195.302
2014-06-25,1176.05
2014-06-26,1171.767
2014-06-27,1178.269
2014-06-30,1180.043
2014-07-01,1180.834
2014-07-02,1186.107
2014-07-03,1202.543
2014-07-04,1204.596
2014-07-07,1207.517
2014-07-08,1185.603
2014-07-09,1197.514
2014-07-10,1170.775
2014-07-11,1175.115
2014-07-14,1190.039
2014-07-15,1188.418
2014-07-16,1212.578
2014-07-17,1204.848
2014-07-18,1188.586
2014-07-21,1191.605
2014-07-22,1208.767
2014-07-23,1210.413
2014-07-24,1199.913
2014-07-25,1191.502
2014-07-28,1187.858
2014-07-29,1178.424
2014-07-30,1170.234
2014-07-31,1156.791
2014-08-01,1144.505
2014-08-04,1138.182
2014-08-05,1138.836
2014-08-06,1123.013
2014-08-07,1107.301
2014-08-08,1108.875
2014-08-11,1149.109
2014-08-12,1140.719
2014-08-13,1137.972
2014-08-14,1148.935
2014-08-15,1156.538
2014-08-18,1160.107
2014-08-19,1162.703
2014-08-20,1166.38
2014-08-21,1179.871
2014-08-22,1169.104
2014-08-25,1176.716
2014-08-26,1190.299
2014-08-27,1190.543
2014-08-28,1178.65
2014-08-29,1171.196
2014-09-01,1162.411
2014-09-02,1168.442
2014-09-03,1171.096
2014-09-04,1182.36
2014-09-05,1167.483
2014-09-08,1162.396
2014-09-09,1163.119
2014-09-10,1161.079
2014-09-11,1151.802
2014-09-12,1159.012
2014-09-15,1144.808
2014-09-16,1135.343
2014-09-17,1140.26
2014-09-18,1161.756
2014-09-19,1150.139
2014-09-22,1133.569
2014-09-23,1116.93
2014-09-24,1117.627
2014-09-25,1107.913
2014-09-26,1102.918
2014-09-29,1105.47
2014-09-30,1117.29
2014-10-01,1099.254
2014-10-02,1054.386
2014-10-03,1047.684
2014-10-06,1046.635
2014-10-07,1022.053
2014-10-08,1011.759
2014-10-09,1000.67
2014-10-10,971.592
2014-10-13,971.597
2014-10-14,985.32
2014-10-15,954.26
2014-10-16,934.924
2014-10-17,982.424
2014-10-20,973.253
2014-10-21,1015.343
2014-10-22,1029.956
2014-10-23,1029.234
2014-10-24,1023.868
2014-10-27,1012.535
2014-10-28,1019.193
2014-10-29,1024.689
2014-10-30,1017.435
2014-10-31,1027.732
2014-11-03,1028.104
2014-11-04,1009.998
2014-11-05,1021.572
2014-11-06,1026.285
2014-11-07,1034.759
2014-11-10,1064.812
2014-11-11,1056.671
2014-11-12,1066.035
2014-11-13,1051.265
2014-11-14,1115.205
2014-11-17,1117.114
2014-11-18,1125.854
2014-11-19,1111.376
2014-11-20,1109.878
2014-11-21,1126.459
2014-11-24,1132.369
2014-11-25,1130.582
2014-11-26,1120.398
2014-11-27,1084.046
2014-11-28,1063.529
2014-12-01,1062.779
2014-12-02,1066.387
2014-12-03,1066.697
2014-12-04,1059.054
2014-12-05,1044.091
2014-12-08,1044.241
2014-12-09,1032.797
2014-12-10,1028.039
2014-12-11,999.563
2014-12-12,977.423
2014-12-15,963.308
2014-12-16,947.903
2014-12-17,988.405
2014-12-18,1020.82
2014-12-19,1045.951
2014-12-22,1046.226
2014-12-23,1039.922
2014-12-24,1034.2
2014-12-25,1034.2
2014-12-26,1032.886
2014-12-29,1034.329
2014-12-30,1034.368
2014-12-31,1022.373
2015-01-01,1022.373
2015-01-02,1027.675
2015-01-05,995.071
2015-01-06,992.984
2015-01-07,988.025
2015-01-08,1004.855
2015-01-09,1004.919
2015-01-12,989.06
2015-01-13,1000.657
2015-01-14,991.485
2015-01-15,992.829
2015-01-16,996.8
2015-01-19,1019.043
2015-01-20,1014.099
2015-01-21,1017.97
2015-01-22,1026.186
2015-01-23,1018.799
2015-01-26,1022.852
2015-01-27,1021.336
2015-01-28,1030.032
2015-01-29,1023.657
2015-01-30,1032.918
2015-02-02,1042.679
2015-02-03,1066.597
2015-02-04,1059.359
2015-02-05,1071.501
2015-02-06,1065.384
2015-02-09,1048.836
2015-02-10,1051.989
2015-02-11,1003.112
2015-02-12,1015.991
2015-02-13,1021.932
2015-02-16,1025.708
2015-02-17,1019.119
2015-02-18,1015.448
2015-02-19,993.981
2015-02-20,998.129
2015-02-23,979.022
2015-02-24,971.181
2015-02-25,989.864
2015-02-26,972.163
2015-02-27,980.073
2015-03-02,959.288
2015-03-03,959.634
2015-03-04,920.091
2015-03-05,940.874
2015-03-06,927.157
2015-03-09,917.189
2015-03-10,885.081
2015-03-11,885.309
2015-03-12,903.463
2015-03-13,892.289
2015-03-16,882.481
2015-03-17,874.562
2015-03-18,886.621
2015-03-19,911.758
2015-03-20,929.094
2015-03-23,944.143
2015-03-24,945.036
2015-03-25,935.372
2015-03-26,915.373
2015-03-27,916.655
2015-03-30,917.436
2015-03-31,911.667
2015-04-01,915.555
2015-04-02,924.209
2015-04-03,924.209
2015-04-06,932.206
2015-04-07,935.608
2015-04-08,940.254
2015-04-09,946.618
2015-04-10,969.408
2015-04-13,972.819
2015-04-14,994.937
2015-04-15,999.838
2015-04-16,1014.659
2015-04-17,990.63
2015-04-20,989.348
