Date,NORWAY SMID GROWTH SMID (Small+Mid Cap)
2005-11-09,507.177
2005-11-10,499.306
2005-11-11,489.214
2005-11-14,493.79
2005-11-15,488.484
2005-11-16,479.607
2005-11-17,493.155
2005-11-18,487.945
2005-11-21,491.371
2005-11-22,501.221
2005-11-23,501.232
2005-11-24,499.73
2005-11-25,505.163
2005-11-28,502.57
2005-11-29,500.221
2005-11-30,507.62
2005-12-01,507.784
2005-12-02,520.506
2005-12-05,528.079
2005-12-06,523.89
2005-12-07,530.005
2005-12-08,536.114
2005-12-09,543.755
2005-12-12,548.577
2005-12-13,556.86
2005-12-14,559.174
2005-12-15,552.332
2005-12-16,540.867
2005-12-19,531.064
2005-12-20,530.569
2005-12-21,533.845
2005-12-22,552.13
2005-12-23,557.239
2005-12-26,557.239
2005-12-27,556.932
2005-12-28,563.341
2005-12-29,562.192
2005-12-30,564.086
2006-01-02,569.13
2006-01-03,587.44
2006-01-04,597.233
2006-01-05,594.223
2006-01-06,599.753
2006-01-09,600.756
2006-01-10,584.826
2006-01-11,583.551
2006-01-12,589.151
2006-01-13,584.751
2006-01-16,588.317
2006-01-17,579.056
2006-01-18,563.651
2006-01-19,581.46
2006-01-20,592.97
2006-01-23,599.181
2006-01-24,606.796
2006-01-25,611.002
2006-01-26,607.804
2006-01-27,615.104
2006-01-30,614.581
2006-01-31,602.18
2006-02-01,612.449
2006-02-02,609.395
2006-02-03,600.275
2006-02-06,605.358
2006-02-07,596.385
2006-02-08,587.496
2006-02-09,608.35
2006-02-10,599.292
2006-02-13,596.615
2006-02-14,580.253
2006-02-15,585.106
2006-02-16,584.492
2006-02-17,605.061
2006-02-20,617.291
2006-02-21,618.577
2006-02-22,614.087
2006-02-23,618.112
2006-02-24,627.324
2006-02-27,629.989
2006-02-28,621.606
2006-03-01,639.879
2006-03-02,654.004
2006-03-03,663.998
2006-03-06,662.438
2006-03-07,647.685
2006-03-08,634.673
2006-03-09,640.466
2006-03-10,640.259
2006-03-13,648.002
2006-03-14,655.738
2006-03-15,665.194
2006-03-16,672.164
2006-03-17,673.9
2006-03-20,681.568
2006-03-21,667.159
2006-03-22,670.783
2006-03-23,671.186
2006-03-24,684.356
2006-03-27,692.343
2006-03-28,704.021
2006-03-29,702.299
2006-03-30,712.966
2006-03-31,705.403
2006-04-03,722.637
2006-04-04,726.309
2006-04-05,731.487
2006-04-06,742.118
2006-04-07,731.675
2006-04-10,740.767
2006-04-11,741.437
2006-04-12,727.752
2006-04-13,725.468
2006-04-14,725.468
2006-04-17,737.366
2006-04-18,751.463
2006-04-19,763.65
2006-04-20,777.122
2006-04-21,789.424
2006-04-24,801.717
2006-04-25,802.117
2006-04-26,808.872
2006-04-27,785.305
2006-04-28,784.35
2006-05-01,786.272
2006-05-02,805.932
2006-05-03,815.539
2006-05-04,835.385
2006-05-05,836.122
2006-05-08,827.015
2006-05-09,836.364
2006-05-10,845.012
2006-05-11,866.338
2006-05-12,849.858
2006-05-15,785.733
2006-05-16,782.566
2006-05-17,780.772
2006-05-18,733.801
2006-05-19,718.827
2006-05-22,671.655
2006-05-23,732.338
2006-05-24,714.834
2006-05-25,716.23
2006-05-26,751.145
2006-05-29,769.718
2006-05-30,753.158
2006-05-31,766.793
2006-06-01,771.699
2006-06-02,796.742
2006-06-05,800.104
2006-06-06,762.195
2006-06-07,741.281
2006-06-08,682.586
2006-06-09,700.112
2006-06-12,674.858
2006-06-13,639.304
2006-06-14,640.991
2006-06-15,682.899
2006-06-16,678.371
2006-06-19,671.477
2006-06-20,662.735
2006-06-21,664.645
2006-06-22,670.635
2006-06-23,689.547
2006-06-26,689.961
2006-06-27,711.995
2006-06-28,700.678
2006-06-29,706.357
2006-06-30,728.947
2006-07-03,745.923
2006-07-04,752.085
2006-07-05,728.466
2006-07-06,743.835
2006-07-07,745.462
2006-07-10,735.119
2006-07-11,734.798
2006-07-12,751.575
2006-07-13,742.235
2006-07-14,729.191
2006-07-17,702.214
2006-07-18,684.593
2006-07-19,692.14
2006-07-20,700.201
2006-07-21,681.019
2006-07-24,678.634
2006-07-25,702.904
2006-07-26,707.058
2006-07-27,719.322
2006-07-28,722.697
2006-07-31,730.958
2006-08-01,731.944
2006-08-02,748.936
2006-08-03,729.618
2006-08-04,733.478
2006-08-07,726.675
2006-08-08,719.493
2006-08-09,714.828
2006-08-10,697.746
2006-08-11,695.482
2006-08-14,681.586
2006-08-15,687.05
2006-08-16,703.487
2006-08-17,694.171
2006-08-18,702.753
2006-08-21,726.478
2006-08-22,720.514
2006-08-23,729.196
2006-08-24,724.063
2006-08-25,725.405
2006-08-28,721.675
2006-08-29,711.486
2006-08-30,726.74
2006-08-31,724.356
2006-09-01,732.834
2006-09-04,745.413
2006-09-05,752.085
2006-09-06,728.315
2006-09-07,713.206
2006-09-08,709.269
2006-09-11,666.134
2006-09-12,659.749
2006-09-13,669.596
2006-09-14,679.949
2006-09-15,671.697
2006-09-18,675.848
2006-09-19,687.126
2006-09-20,685.215
2006-09-21,664.989
2006-09-22,660.979
2006-09-25,626.834
2006-09-26,648.213
2006-09-27,666.408
2006-09-28,673.322
2006-09-29,677.96
2006-10-02,673.511
2006-10-03,649.715
2006-10-04,646.076
2006-10-05,663.165
2006-10-06,651.24
2006-10-09,663.84
2006-10-10,670.552
2006-10-11,666.57
2006-10-12,668.398
2006-10-13,681.837
2006-10-16,687.656
2006-10-17,682.989
2006-10-18,690.164
2006-10-19,707.61
2006-10-20,717.627
2006-10-23,713.063
2006-10-24,724.044
2006-10-25,732.644
2006-10-26,749.678
2006-10-27,741.137
2006-10-30,726.152
2006-10-31,737.57
2006-11-01,753.029
2006-11-02,749.5
2006-11-03,750.636
2006-11-06,763.924
2006-11-07,767.074
2006-11-08,765.336
2006-11-09,778.452
2006-11-10,782.494
2006-11-13,771.297
2006-11-14,782.265
2006-11-15,790.385
2006-11-16,798.372
2006-11-17,769.125
2006-11-20,776.411
2006-11-21,791.119
2006-11-22,798.483
2006-11-23,790.71
2006-11-24,806.587
2006-11-27,796.418
2006-11-28,782.723
2006-11-29,800.019
2006-11-30,818.835
2006-12-01,819.899
2006-12-04,822.644
2006-12-05,827.961
2006-12-06,830.672
2006-12-07,831.45
2006-12-08,835.435
2006-12-11,831.486
2006-12-12,831.494
2006-12-13,832.628
2006-12-14,842.992
2006-12-15,845.737
2006-12-18,843.981
2006-12-19,839.367
2006-12-20,848.42
2006-12-21,838.343
2006-12-22,838.671
2006-12-25,838.671
2006-12-26,838.442
2006-12-27,835.533
2006-12-28,835.904
2006-12-29,845.563
2007-01-01,845.563
2007-01-02,873.543
2007-01-03,849.075
2007-01-04,805.969
2007-01-05,798.943
2007-01-08,811.376
2007-01-09,794.865
2007-01-10,773.15
2007-01-11,787.592
2007-01-12,792.505
2007-01-15,817.698
2007-01-16,809.595
2007-01-17,804.858
2007-01-18,805.044
2007-01-19,816.033
2007-01-22,832.913
2007-01-23,837.803
2007-01-24,854.309
2007-01-25,852.389
2007-01-26,852.166
2007-01-29,860.257
2007-01-30,860.175
2007-01-31,865.969
2007-02-01,879.587
2007-02-02,876.749
2007-02-05,873.257
2007-02-06,878.38
2007-02-07,887.963
2007-02-08,885.31
2007-02-09,893.125
2007-02-12,885.436
2007-02-13,889.018
2007-02-14,906.644
2007-02-15,897.654
2007-02-16,897.002
2007-02-19,899.24
2007-02-20,886.689
2007-02-21,886.659
2007-02-22,895.105
2007-02-23,901.99
2007-02-26,919.709
2007-02-27,880.702
2007-02-28,858.325
2007-03-01,850.543
2007-03-02,856.837
2007-03-05,824.912
2007-03-06,840.063
2007-03-07,841.976
2007-03-08,862.909
2007-03-09,862.39
2007-03-12,863.342
2007-03-13,864.32
2007-03-14,841.107
2007-03-15,857.126
2007-03-16,866.225
2007-03-19,882.541
2007-03-20,883.618
2007-03-21,894.956
2007-03-22,907.502
2007-03-23,912.149
2007-03-26,917.971
2007-03-27,911.338
2007-03-28,925.662
2007-03-29,929.816
2007-03-30,928.712
2007-04-02,927.251
2007-04-03,934.214
2007-04-04,933.744
2007-04-05,938.61
2007-04-06,938.61
2007-04-09,933.464
2007-04-10,951.048
2007-04-11,943.372
2007-04-12,941.999
2007-04-13,949.871
2007-04-16,965.832
2007-04-17,962.303
2007-04-18,946.016
2007-04-19,944.24
2007-04-20,960.657
2007-04-23,963.869
2007-04-24,965.408
2007-04-25,973.426
2007-04-26,970.584
2007-04-27,974.808
2007-04-30,979.961
2007-05-01,975.818
2007-05-02,989.205
2007-05-03,976.914
2007-05-04,991.018
2007-05-07,986.795
2007-05-08,952.016
2007-05-09,957.527
2007-05-10,951.944
2007-05-11,943.826
2007-05-14,947.373
2007-05-15,955.301
2007-05-16,959.005
2007-05-17,950.877
2007-05-18,969.227
2007-05-21,978.257
2007-05-22,988.892
2007-05-23,1000.672
2007-05-24,1001.496
2007-05-25,996.397
2007-05-28,996.397
2007-05-29,990.48
2007-05-30,975.674
2007-05-31,1000.0
2007-06-01,1007.168
2007-06-04,1006.918
2007-06-05,1010.624
2007-06-06,982.781
2007-06-07,979.16
2007-06-08,961.333
2007-06-11,970.45
2007-06-12,957.348
2007-06-13,962.606
2007-06-14,991.612
2007-06-15,1018.93
2007-06-18,1028.476
2007-06-19,1027.518
2007-06-20,1041.516
2007-06-21,1036.04
2007-06-22,1042.858
2007-06-25,1033.268
2007-06-26,1028.638
2007-06-27,1015.409
2007-06-28,1040.433
2007-06-29,1048.339
2007-07-02,1078.179
2007-07-03,1082.553
2007-07-04,1089.129
2007-07-05,1091.458
2007-07-06,1087.13
2007-07-09,1092.843
2007-07-10,1080.519
2007-07-11,1088.951
2007-07-12,1103.845
2007-07-13,1107.735
2007-07-16,1111.771
2007-07-17,1112.081
2007-07-18,1108.992
2007-07-19,1128.359
2007-07-20,1119.021
2007-07-23,1127.363
2007-07-24,1095.412
2007-07-25,1072.152
2007-07-26,1042.159
2007-07-27,1014.19
2007-07-30,1024.698
2007-07-31,1045.936
2007-08-01,1011.695
2007-08-02,1030.555
2007-08-03,1015.85
2007-08-06,988.928
2007-08-07,996.48
2007-08-08,1044.237
2007-08-09,1017.652
2007-08-10,984.612
2007-08-13,990.963
2007-08-14,987.466
2007-08-15,961.242
2007-08-16,901.084
2007-08-17,937.471
2007-08-20,951.425
2007-08-21,942.927
2007-08-22,966.765
2007-08-23,978.957
2007-08-24,985.707
2007-08-27,983.939
2007-08-28,959.052
2007-08-29,958.594
2007-08-30,978.611
2007-08-31,995.846
2007-09-03,1000.894
2007-09-04,1015.655
2007-09-05,1010.62
2007-09-06,1023.065
2007-09-07,1005.014
2007-09-10,1000.661
2007-09-11,1019.859
2007-09-12,1026.324
2007-09-13,1037.403
2007-09-14,1036.965
2007-09-17,1025.869
2007-09-18,1030.459
2007-09-19,1080.359
2007-09-20,1093.917
2007-09-21,1104.714
2007-09-24,1116.022
2007-09-25,1102.87
2007-09-26,1117.834
2007-09-27,1134.34
2007-09-28,1139.966
2007-10-01,1162.373
2007-10-02,1148.226
2007-10-03,1127.092
2007-10-04,1116.808
2007-10-05,1133.575
2007-10-08,1131.021
2007-10-09,1127.701
2007-10-10,1138.358
2007-10-11,1169.615
2007-10-12,1161.944
2007-10-15,1178.098
2007-10-16,1151.116
2007-10-17,1157.718
2007-10-18,1142.482
2007-10-19,1136.981
2007-10-22,1094.009
2007-10-23,1137.445
2007-10-24,1130.778
2007-10-25,1153.086
2007-10-26,1172.521
2007-10-29,1185.825
2007-10-30,1170.632
2007-10-31,1172.571
2007-11-01,1156.472
2007-11-02,1147.12
2007-11-05,1150.66
2007-11-06,1186.599
2007-11-07,1200.043
2007-11-08,1207.285
2007-11-09,1172.105
2007-11-12,1115.223
2007-11-13,1104.249
2007-11-14,1125.761
2007-11-15,1078.574
2007-11-16,1048.154
2007-11-19,1008.003
2007-11-20,1046.137
2007-11-21,1024.122
2007-11-22,1019.974
2007-11-23,1038.566
2007-11-26,1063.663
2007-11-27,1031.15
2007-11-28,1059.411
2007-11-29,1056.484
2007-11-30,1052.801
2007-12-03,1037.682
2007-12-04,1019.652
2007-12-05,1036.482
2007-12-06,1035.926
2007-12-07,1054.967
2007-12-10,1069.489
2007-12-11,1075.829
2007-12-12,1089.497
2007-12-13,1066.729
2007-12-14,1055.539
2007-12-17,1016.58
2007-12-18,1016.63
2007-12-19,1007.776
2007-12-20,1007.527
2007-12-21,1031.921
2007-12-24,1037.712
2007-12-25,1037.712
2007-12-26,1044.778
2007-12-27,1067.621
2007-12-28,1092.233
2007-12-31,1089.397
2008-01-01,1089.397
2008-01-02,1104.172
2008-01-03,1103.413
2008-01-04,1087.869
2008-01-07,1066.237
2008-01-08,1093.226
2008-01-09,1063.378
2008-01-10,1042.137
2008-01-11,1021.15
2008-01-14,1028.743
2008-01-15,984.158
2008-01-16,920.046
2008-01-17,919.482
2008-01-18,902.946
2008-01-21,829.376
2008-01-22,858.277
2008-01-23,828.456
2008-01-24,887.013
2008-01-25,930.722
2008-01-28,905.76
2008-01-29,932.731
2008-01-30,926.956
2008-01-31,885.825
2008-02-01,899.335
2008-02-04,912.129
2008-02-05,892.699
2008-02-06,903.155
2008-02-07,880.516
2008-02-08,880.962
2008-02-11,877.003
2008-02-12,918.202
2008-02-13,923.823
2008-02-14,962.075
2008-02-15,957.958
2008-02-18,973.381
2008-02-19,992.464
2008-02-20,974.577
2008-02-21,1014.043
2008-02-22,1005.579
2008-02-25,1001.567
2008-02-26,1014.434
2008-02-27,1054.089
2008-02-28,1050.789
2008-02-29,1024.596
2008-03-03,1010.631
2008-03-04,1019.847
2008-03-05,1034.457
2008-03-06,1030.135
2008-03-07,992.019
2008-03-10,971.849
2008-03-11,1001.887
2008-03-12,1014.015
2008-03-13,989.102
2008-03-14,992.995
2008-03-17,961.308
2008-03-18,974.255
2008-03-19,966.936
2008-03-20,942.609
2008-03-21,942.609
2008-03-24,942.609
2008-03-25,963.04
2008-03-26,987.002
2008-03-27,1009.836
2008-03-28,1008.973
2008-03-31,1025.414
2008-04-01,1011.922
2008-04-02,1025.094
2008-04-03,1038.631
2008-04-04,1066.646
2008-04-07,1080.217
2008-04-08,1072.383
2008-04-09,1090.836
2008-04-10,1099.519
2008-04-11,1095.035
2008-04-14,1096.161
2008-04-15,1124.216
2008-04-16,1151.248
2008-04-17,1133.763
2008-04-18,1139.317
2008-04-21,1166.249
2008-04-22,1199.248
2008-04-23,1170.639
2008-04-24,1140.679
2008-04-25,1151.914
2008-04-28,1180.992
2008-04-29,1146.091
2008-04-30,1165.453
2008-05-01,1154.518
2008-05-02,1180.452
2008-05-05,1193.218
2008-05-06,1200.63
2008-05-07,1215.535
2008-05-08,1234.481
2008-05-09,1223.001
2008-05-12,1234.976
2008-05-13,1221.652
2008-05-14,1244.428
2008-05-15,1254.221
2008-05-16,1281.654
2008-05-19,1309.765
2008-05-20,1282.934
2008-05-21,1311.981
2008-05-22,1322.663
2008-05-23,1291.406
2008-05-26,1261.178
2008-05-27,1241.455
2008-05-28,1238.29
2008-05-29,1224.726
2008-05-30,1232.418
2008-06-02,1221.966
2008-06-03,1231.634
2008-06-04,1201.361
2008-06-05,1202.389
2008-06-06,1229.4
2008-06-09,1209.383
2008-06-10,1166.411
2008-06-11,1148.058
2008-06-12,1139.185
2008-06-13,1150.15
2008-06-16,1170.294
2008-06-17,1186.8
2008-06-18,1160.506
2008-06-19,1166.417
2008-06-20,1154.248
2008-06-23,1132.062
2008-06-24,1130.67
2008-06-25,1139.223
2008-06-26,1120.657
2008-06-27,1112.678
2008-06-30,1110.848
2008-07-01,1100.459
2008-07-02,1108.846
2008-07-03,1064.926
2008-07-04,1057.842
2008-07-07,1075.638
2008-07-08,1048.322
2008-07-09,1056.454
2008-07-10,1019.898
2008-07-11,1035.904
2008-07-14,1021.349
2008-07-15,979.176
2008-07-16,959.99
2008-07-17,1007.932
2008-07-18,1002.236
2008-07-21,1012.083
2008-07-22,1008.256
2008-07-23,1000.876
2008-07-24,975.631
2008-07-25,968.355
2008-07-28,983.404
2008-07-29,983.65
2008-07-30,1009.708
2008-07-31,1047.604
2008-08-01,1023.204
2008-08-04,1009.987
2008-08-05,957.446
2008-08-06,975.353
2008-08-07,992.758
2008-08-08,965.578
2008-08-11,978.171
2008-08-12,954.187
2008-08-13,938.551
2008-08-14,953.583
2008-08-15,940.816
2008-08-18,964.342
2008-08-19,953.899
2008-08-20,966.67
2008-08-21,1002.78
2008-08-22,1000.459
2008-08-25,994.335
2008-08-26,974.224
2008-08-27,994.605
2008-08-28,1013.569
2008-08-29,1010.0
2008-09-01,969.679
2008-09-02,941.261
2008-09-03,910.061
2008-09-04,878.631
2008-09-05,843.595
2008-09-08,854.521
2008-09-09,790.79
2008-09-10,784.241
2008-09-11,765.712
2008-09-12,814.087
2008-09-15,760.469
2008-09-16,687.274
2008-09-17,671.141
2008-09-18,708.52
2008-09-19,792.162
2008-09-22,817.982
2008-09-23,798.304
2008-09-24,782.374
2008-09-25,769.97
2008-09-26,726.306
2008-09-29,648.212
2008-09-30,657.586
2008-10-01,631.725
2008-10-02,577.367
2008-10-03,594.043
2008-10-06,498.484
2008-10-07,492.521
2008-10-08,442.498
2008-10-09,461.371
2008-10-10,431.175
2008-10-13,456.054
2008-10-14,480.805
2008-10-15,432.162
2008-10-16,350.753
2008-10-17,364.486
2008-10-20,389.902
2008-10-21,398.43
2008-10-22,364.973
2008-10-23,352.923
2008-10-24,325.467
2008-10-27,311.445
2008-10-28,323.469
2008-10-29,349.304
2008-10-30,377.792
2008-10-31,398.588
2008-11-03,419.235
2008-11-04,459.646
2008-11-05,447.883
2008-11-06,394.481
2008-11-07,402.576
2008-11-10,416.467
2008-11-11,374.387
2008-11-12,352.13
2008-11-13,352.016
2008-11-14,362.026
2008-11-17,349.884
2008-11-18,340.464
2008-11-19,312.967
2008-11-20,294.923
2008-11-21,277.783
2008-11-24,323.117
2008-11-25,325.514
2008-11-26,327.843
2008-11-27,355.244
2008-11-28,359.288
2008-12-01,320.384
2008-12-02,328.364
2008-12-03,330.09
2008-12-04,325.49
2008-12-05,292.202
2008-12-08,331.642
2008-12-09,331.528
2008-12-10,353.344
2008-12-11,358.81
2008-12-12,340.145
2008-12-15,349.899
2008-12-16,351.062
2008-12-17,372.21
2008-12-18,362.716
2008-12-19,339.584
2008-12-22,325.305
2008-12-23,333.16
2008-12-24,331.724
2008-12-25,331.724
2008-12-26,330.11
2008-12-29,339.587
2008-12-30,352.051
2008-12-31,351.993
2009-01-01,351.993
2009-01-02,386.16
2009-01-05,390.876
2009-01-06,401.403
2009-01-07,385.624
2009-01-08,387.062
2009-01-09,383.135
2009-01-12,366.16
2009-01-13,356.436
2009-01-14,335.028
2009-01-15,335.168
2009-01-16,356.89
2009-01-19,339.013
2009-01-20,325.931
2009-01-21,332.967
2009-01-22,336.195
2009-01-23,333.999
2009-01-26,364.297
2009-01-27,360.368
2009-01-28,374.449
2009-01-29,360.009
2009-01-30,349.951
2009-02-02,328.537
2009-02-03,340.588
2009-02-04,353.362
2009-02-05,357.656
2009-02-06,379.51
2009-02-09,403.195
2009-02-10,394.195
2009-02-11,387.051
2009-02-12,370.616
2009-02-13,385.945
2009-02-16,376.067
2009-02-17,356.806
2009-02-18,344.221
2009-02-19,352.997
2009-02-20,333.109
2009-02-23,323.541
2009-02-24,330.743
2009-02-25,328.853
2009-02-26,336.273
2009-02-27,326.834
2009-03-02,307.851
2009-03-03,292.519
2009-03-04,311.143
2009-03-05,299.043
2009-03-06,295.541
2009-03-09,304.294
2009-03-10,322.809
2009-03-11,321.489
2009-03-12,324.508
2009-03-13,332.67
2009-03-16,344.209
2009-03-17,344.398
2009-03-18,339.842
2009-03-19,377.562
2009-03-20,381.562
2009-03-23,398.935
2009-03-24,392.63
2009-03-25,395.615
2009-03-26,407.869
2009-03-27,394.453
2009-03-30,366.096
2009-03-31,378.414
2009-04-01,378.397
2009-04-02,406.886
2009-04-03,398.228
2009-04-06,395.937
2009-04-07,380.08
2009-04-08,372.47
2009-04-09,376.323
2009-04-10,376.323
2009-04-13,378.866
2009-04-14,387.419
2009-04-15,389.884
2009-04-16,401.034
2009-04-17,414.551
2009-04-20,385.849
2009-04-21,393.54
2009-04-22,399.845
2009-04-23,403.516
2009-04-24,414.411
2009-04-27,402.157
2009-04-28,394.304
2009-04-29,415.843
2009-04-30,422.148
2009-05-01,423.523
2009-05-04,453.605
2009-05-05,452.376
2009-05-06,456.246
2009-05-07,472.6
2009-05-08,492.332
2009-05-11,479.115
2009-05-12,483.297
2009-05-13,459.567
2009-05-14,462.321
2009-05-15,469.872
2009-05-18,479.006
2009-05-19,500.3
2009-05-20,520.813
2009-05-21,517.827
2009-05-22,516.526
2009-05-25,515.468
2009-05-26,502.378
2009-05-27,510.312
2009-05-28,507.956
2009-05-29,537.946
2009-06-01,544.893
2009-06-02,576.433
2009-06-03,542.51
2009-06-04,548.035
2009-06-05,544.092
2009-06-08,529.134
2009-06-09,545.215
2009-06-10,561.461
2009-06-11,578.38
2009-06-12,568.609
2009-06-15,546.549
2009-06-16,552.133
2009-06-17,518.909
2009-06-18,532.568
2009-06-19,529.653
2009-06-22,481.007
2009-06-23,484.246
2009-06-24,513.482
2009-06-25,501.372
2009-06-26,512.86
2009-06-29,523.683
2009-06-30,522.808
2009-07-01,545.374
2009-07-02,525.628
2009-07-03,523.847
2009-07-06,495.91
2009-07-07,495.832
2009-07-08,479.66
2009-07-09,485.912
2009-07-10,469.698
2009-07-13,482.75
2009-07-14,492.661
2009-07-15,521.715
2009-07-16,516.303
2009-07-17,517.447
2009-07-20,532.105
2009-07-21,547.84
2009-07-22,539.665
2009-07-23,551.727
2009-07-24,553.086
2009-07-27,567.321
2009-07-28,550.518
2009-07-29,539.621
2009-07-30,558.624
2009-07-31,564.661
2009-08-03,591.278
2009-08-04,579.322
2009-08-05,583.151
2009-08-06,579.052
2009-08-07,572.667
2009-08-10,562.038
2009-08-11,548.797
2009-08-12,566.112
2009-08-13,574.537
2009-08-14,569.434
2009-08-17,542.406
2009-08-18,553.471
2009-08-19,554.083
2009-08-20,568.69
2009-08-21,582.122
2009-08-24,597.944
2009-08-25,601.446
2009-08-26,581.719
2009-08-27,572.314
2009-08-28,592.544
2009-08-31,574.519
2009-09-01,568.358
2009-09-02,546.822
2009-09-03,560.38
2009-09-04,569.993
2009-09-07,588.517
2009-09-08,600.312
2009-09-09,612.29
2009-09-10,605.277
2009-09-11,610.145
2009-09-14,601.625
2009-09-15,615.869
2009-09-16,643.851
2009-09-17,648.358
2009-09-18,650.719
2009-09-21,634.286
2009-09-22,655.921
2009-09-23,655.241
2009-09-24,630.695
2009-09-25,634.317
2009-09-28,639.355
2009-09-29,636.119
2009-09-30,649.282
2009-10-01,643.823
2009-10-02,625.349
2009-10-05,637.58
2009-10-06,675.62
2009-10-07,667.012
2009-10-08,691.491
2009-10-09,695.831
2009-10-12,702.75
2009-10-13,697.009
2009-10-14,718.838
2009-10-15,714.115
2009-10-16,701.543
2009-10-19,722.585
2009-10-20,720.239
2009-10-21,721.12
2009-10-22,713.065
2009-10-23,721.772
2009-10-26,699.379
2009-10-27,683.561
2009-10-28,650.851
2009-10-29,677.078
2009-10-30,656.293
2009-11-02,650.141
2009-11-03,634.434
2009-11-04,666.686
2009-11-05,672.607
2009-11-06,664.826
2009-11-09,695.571
2009-11-10,690.179
2009-11-11,704.639
2009-11-12,691.883
2009-11-13,692.977
2009-11-16,719.613
2009-11-17,709.177
2009-11-18,712.763
2009-11-19,688.858
2009-11-20,686.11
2009-11-23,718.94
2009-11-24,709.936
2009-11-25,715.438
2009-11-26,686.985
2009-11-27,700.558
2009-11-30,690.434
2009-12-01,715.58
2009-12-02,723.772
2009-12-03,721.723
2009-12-04,725.775
2009-12-07,725.151
2009-12-08,712.597
2009-12-09,703.647
2009-12-10,713.362
2009-12-11,710.071
2009-12-14,721.929
2009-12-15,724.916
2009-12-16,742.957
2009-12-17,721.664
2009-12-18,718.47
2009-12-21,735.526
2009-12-22,727.546
2009-12-23,739.384
2009-12-24,739.695
2009-12-25,739.695
2009-12-28,752.343
2009-12-29,756.005
2009-12-30,749.558
2009-12-31,753.846
2010-01-01,753.846
2010-01-04,780.71
2010-01-05,784.639
2010-01-06,781.518
2010-01-07,785.488
2010-01-08,789.245
2010-01-11,795.831
2010-01-12,777.492
2010-01-13,774.465
2010-01-14,783.229
2010-01-15,772.652
2010-01-18,773.04
2010-01-19,767.269
2010-01-20,736.881
2010-01-21,722.415
2010-01-22,712.584
2010-01-25,717.289
2010-01-26,709.968
2010-01-27,712.163
2010-01-28,707.604
2010-01-29,724.836
2010-02-01,730.284
2010-02-02,754.869
2010-02-03,748.01
2010-02-04,717.923
2010-02-05,695.479
2010-02-08,684.817
2010-02-09,700.884
2010-02-10,689.355
2010-02-11,693.958
2010-02-12,684.826
2010-02-15,677.656
2010-02-16,698.39
2010-02-17,702.655
2010-02-18,700.517
2010-02-19,705.222
2010-02-22,718.015
2010-02-23,702.626
2010-02-24,700.866
2010-02-25,674.405
2010-02-26,700.976
2010-03-01,712.182
2010-03-02,721.13
2010-03-03,733.86
2010-03-04,728.858
2010-03-05,746.468
2010-03-08,744.319
2010-03-09,741.312
2010-03-10,756.282
2010-03-11,755.36
2010-03-12,760.37
2010-03-15,741.668
2010-03-16,758.378
2010-03-17,766.427
2010-03-18,749.497
2010-03-19,743.106
2010-03-22,737.686
2010-03-23,756.478
2010-03-24,740.332
2010-03-25,744.142
2010-03-26,741.177
2010-03-29,749.897
2010-03-30,744.181
2010-03-31,759.701
2010-04-01,761.567
2010-04-02,761.567
2010-04-05,759.534
2010-04-06,777.948
2010-04-07,781.78
2010-04-08,780.081
2010-04-09,796.222
2010-04-12,801.178
2010-04-13,789.318
2010-04-14,806.96
2010-04-15,815.751
2010-04-16,793.095
2010-04-19,776.063
2010-04-20,796.728
2010-04-21,795.992
2010-04-22,791.562
2010-04-23,809.759
2010-04-26,820.062
2010-04-27,805.762
2010-04-28,780.389
2010-04-29,797.32
2010-04-30,779.417
2010-05-03,781.965
2010-05-04,742.028
2010-05-05,723.722
2010-05-06,696.93
2010-05-07,660.296
2010-05-10,726.587
2010-05-11,711.016
2010-05-12,729.434
2010-05-13,725.723
2010-05-14,693.638
2010-05-17,689.429
2010-05-18,684.912
2010-05-19,632.453
2010-05-20,594.713
2010-05-21,623.36
2010-05-24,621.897
2010-05-25,581.793
2010-05-26,625.76
2010-05-27,638.884
2010-05-28,630.092
2010-05-31,614.703
2010-06-01,615.743
2010-06-02,614.242
2010-06-03,634.712
2010-06-04,613.521
2010-06-07,589.246
2010-06-08,577.498
2010-06-09,603.691
2010-06-10,621.543
2010-06-11,627.645
2010-06-14,653.436
2010-06-15,660.558
2010-06-16,643.534
2010-06-17,641.886
2010-06-18,648.518
2010-06-21,667.854
2010-06-22,649.824
2010-06-23,635.506
2010-06-24,616.197
2010-06-25,603.016
2010-06-28,603.361
2010-06-29,558.096
2010-06-30,558.369
2010-07-01,535.646
2010-07-02,562.588
2010-07-05,556.479
2010-07-06,591.496
2010-07-07,594.998
2010-07-08,599.266
2010-07-09,602.512
2010-07-12,604.418
2010-07-13,623.531
2010-07-14,618.132
2010-07-15,609.274
2010-07-16,603.452
2010-07-19,598.524
2010-07-20,591.171
2010-07-21,611.68
2010-07-22,628.974
2010-07-23,631.65
2010-07-26,644.601
2010-07-27,647.372
2010-07-28,648.869
2010-07-29,651.528
2010-07-30,645.842
2010-08-02,682.456
2010-08-03,686.038
2010-08-04,689.087
2010-08-05,686.489
2010-08-06,693.576
2010-08-09,697.455
2010-08-10,672.526
2010-08-11,639.884
2010-08-12,632.822
2010-08-13,634.826
2010-08-16,640.815
2010-08-17,660.905
2010-08-18,657.858
2010-08-19,642.924
