Date,NORWAY LARGE CAP Large Cap
2005-11-10,600.6
2005-11-11,589.345
2005-11-14,595.945
2005-11-15,588.479
2005-11-16,579.377
2005-11-17,592.059
2005-11-18,591.04
2005-11-21,595.033
2005-11-22,607.641
2005-11-23,605.371
2005-11-24,599.099
2005-11-25,605.329
2005-11-28,602.469
2005-11-29,598.422
2005-11-30,596.179
2005-12-01,604.829
2005-12-02,615.889
2005-12-05,626.196
2005-12-06,623.375
2005-12-07,632.947
2005-12-08,630.187
2005-12-09,634.726
2005-12-12,637.26
2005-12-13,641.038
2005-12-14,648.482
2005-12-15,627.318
2005-12-16,622.753
2005-12-19,609.612
2005-12-20,613.109
2005-12-21,606.757
2005-12-22,611.524
2005-12-23,608.91
2005-12-26,608.91
2005-12-27,611.163
2005-12-28,616.323
2005-12-29,617.182
2005-12-30,615.167
2006-01-02,615.726
2006-01-03,636.378
2006-01-04,650.959
2006-01-05,650.519
2006-01-06,659.889
2006-01-09,657.432
2006-01-10,650.043
2006-01-11,643.797
2006-01-12,646.949
2006-01-13,644.672
2006-01-16,655.017
2006-01-17,649.664
2006-01-18,641.774
2006-01-19,659.951
2006-01-20,673.898
2006-01-23,678.049
2006-01-24,684.177
2006-01-25,684.611
2006-01-26,685.917
2006-01-27,695.979
2006-01-30,700.924
2006-01-31,705.129
2006-02-01,710.838
2006-02-02,707.019
2006-02-03,692.605
2006-02-06,706.568
2006-02-07,689.347
2006-02-08,685.364
2006-02-09,690.738
2006-02-10,682.586
2006-02-13,664.762
2006-02-14,648.673
2006-02-15,665.269
2006-02-16,672.698
2006-02-17,683.957
2006-02-20,696.186
2006-02-21,698.546
2006-02-22,685.062
2006-02-23,695.455
2006-02-24,701.773
2006-02-27,697.918
2006-02-28,692.709
2006-03-01,703.06
2006-03-02,705.607
2006-03-03,717.129
2006-03-06,713.79
2006-03-07,699.639
2006-03-08,689.974
2006-03-09,692.329
2006-03-10,692.886
2006-03-13,700.843
2006-03-14,709.577
2006-03-15,713.078
2006-03-16,725.049
2006-03-17,739.562
2006-03-20,738.8
2006-03-21,724.941
2006-03-22,737.931
2006-03-23,739.399
2006-03-24,747.256
2006-03-27,750.688
2006-03-28,754.674
2006-03-29,759.564
2006-03-30,782.774
2006-03-31,776.85
2006-04-03,787.429
2006-04-04,781.601
2006-04-05,787.97
2006-04-06,798.504
2006-04-07,789.853
2006-04-10,809.123
2006-04-11,810.898
2006-04-12,797.857
2006-04-13,795.353
2006-04-14,795.353
2006-04-17,808.397
2006-04-18,827.514
2006-04-19,839.408
2006-04-20,855.708
2006-04-21,850.682
2006-04-24,861.815
2006-04-25,854.438
2006-04-26,871.475
2006-04-27,854.792
2006-04-28,861.889
2006-05-01,864.001
2006-05-02,879.962
2006-05-03,886.57
2006-05-04,904.837
2006-05-05,902.164
2006-05-08,885.168
2006-05-09,902.843
2006-05-10,915.446
2006-05-11,920.838
2006-05-12,899.284
2006-05-15,847.273
2006-05-16,843.39
2006-05-17,841.456
2006-05-18,792.436
2006-05-19,789.349
2006-05-22,763.248
2006-05-23,818.965
2006-05-24,787.882
2006-05-25,789.42
2006-05-26,820.665
2006-05-29,843.152
2006-05-30,827.055
2006-05-31,821.315
2006-06-01,823.668
2006-06-02,846.457
2006-06-05,850.029
2006-06-06,818.592
2006-06-07,812.091
2006-06-08,752.304
2006-06-09,773.293
2006-06-12,749.121
2006-06-13,713.486
2006-06-14,715.817
2006-06-15,763.938
2006-06-16,744.85
2006-06-19,743.17
2006-06-20,727.55
2006-06-21,729.846
2006-06-22,737.118
2006-06-23,762.124
2006-06-26,757.819
2006-06-27,782.907
2006-06-28,769.758
2006-06-29,783.881
2006-06-30,791.327
2006-07-03,803.608
2006-07-04,807.415
2006-07-05,791.469
2006-07-06,811.75
2006-07-07,829.212
2006-07-10,807.421
2006-07-11,808.773
2006-07-12,824.12
2006-07-13,820.982
2006-07-14,811.932
2006-07-17,792.35
2006-07-18,779.087
2006-07-19,776.933
2006-07-20,796.413
2006-07-21,786.877
2006-07-24,781.398
2006-07-25,813.99
2006-07-26,809.847
2006-07-27,843.678
2006-07-28,834.015
2006-07-31,831.156
2006-08-01,830.521
2006-08-02,845.82
2006-08-03,833.965
2006-08-04,832.533
2006-08-07,840.551
2006-08-08,843.281
2006-08-09,835.937
2006-08-10,815.135
2006-08-11,808.218
2006-08-14,796.879
2006-08-15,811.181
2006-08-16,805.026
2006-08-17,791.901
2006-08-18,789.427
2006-08-21,817.543
2006-08-22,810.632
2006-08-23,812.466
2006-08-24,801.595
2006-08-25,797.32
2006-08-28,796.312
2006-08-29,777.401
2006-08-30,786.472
2006-08-31,783.949
2006-09-01,790.77
2006-09-04,801.738
2006-09-05,802.296
2006-09-06,783.376
2006-09-07,761.959
2006-09-08,752.193
2006-09-11,725.389
2006-09-12,734.171
2006-09-13,729.837
2006-09-14,738.822
2006-09-15,722.592
2006-09-18,734.413
2006-09-19,742.877
2006-09-20,729.083
2006-09-21,705.318
2006-09-22,702.516
2006-09-25,674.456
2006-09-26,699.963
2006-09-27,720.551
2006-09-28,728.218
2006-09-29,713.554
2006-10-02,702.581
2006-10-03,685.075
2006-10-04,690.622
2006-10-05,704.13
2006-10-06,694.218
2006-10-09,703.8
2006-10-10,710.211
2006-10-11,703.428
2006-10-12,707.877
2006-10-13,723.429
2006-10-16,737.612
2006-10-17,735.448
2006-10-18,739.477
2006-10-19,751.297
2006-10-20,756.785
2006-10-23,737.13
2006-10-24,741.944
2006-10-25,744.779
2006-10-26,773.26
2006-10-27,781.266
2006-10-30,765.004
2006-10-31,772.992
2006-11-01,785.722
2006-11-02,778.338
2006-11-03,791.459
2006-11-06,808.785
2006-11-07,804.933
2006-11-08,804.799
2006-11-09,813.587
2006-11-10,812.027
2006-11-13,810.314
2006-11-14,814.211
2006-11-15,816.616
2006-11-16,824.085
2006-11-17,791.339
2006-11-20,794.926
2006-11-21,804.195
2006-11-22,808.051
2006-11-23,800.766
2006-11-24,807.228
2006-11-27,796.808
2006-11-28,791.279
2006-11-29,820.541
2006-11-30,834.995
2006-12-01,835.515
2006-12-04,840.752
2006-12-05,853.87
2006-12-06,843.606
2006-12-07,844.515
2006-12-08,846.788
2006-12-11,840.45
2006-12-12,849.924
2006-12-13,842.626
2006-12-14,860.455
2006-12-15,862.56
2006-12-18,911.616
2006-12-19,903.502
2006-12-20,916.649
2006-12-21,902.622
2006-12-22,899.051
2006-12-25,899.051
2006-12-26,898.806
2006-12-27,895.744
2006-12-28,910.229
2006-12-29,912.084
2007-01-01,912.084
2007-01-02,928.14
2007-01-03,900.667
2007-01-04,872.087
2007-01-05,866.661
2007-01-08,878.071
2007-01-09,866.061
2007-01-10,842.389
2007-01-11,853.569
2007-01-12,856.974
2007-01-15,883.243
2007-01-16,879.78
2007-01-17,867.492
2007-01-18,869.562
2007-01-19,886.107
2007-01-22,896.043
2007-01-23,902.893
2007-01-24,927.252
2007-01-25,927.051
2007-01-26,929.355
2007-01-29,939.755
2007-01-30,937.542
2007-01-31,946.208
2007-02-01,956.314
2007-02-02,957.363
2007-02-05,954.413
2007-02-06,958.087
2007-02-07,959.191
2007-02-08,943.535
2007-02-09,948.289
2007-02-12,938.605
2007-02-13,952.511
2007-02-14,966.147
2007-02-15,935.689
2007-02-16,936.076
2007-02-19,944.429
2007-02-20,931.734
2007-02-21,927.635
2007-02-22,917.197
2007-02-23,932.297
2007-02-26,937.343
2007-02-27,908.369
2007-02-28,889.798
2007-03-01,878.424
2007-03-02,883.471
2007-03-05,860.791
2007-03-06,868.255
2007-03-07,869.918
2007-03-08,887.558
2007-03-09,885.34
2007-03-12,890.493
2007-03-13,890.047
2007-03-14,875.432
2007-03-15,884.473
2007-03-16,883.211
2007-03-19,898.595
2007-03-20,899.536
2007-03-21,903.944
2007-03-22,916.084
2007-03-23,930.33
2007-03-26,921.428
2007-03-27,915.495
2007-03-28,929.823
2007-03-29,929.903
2007-03-30,923.245
2007-04-02,923.136
2007-04-03,927.047
2007-04-04,928.79
2007-04-05,936.65
2007-04-06,936.65
2007-04-09,931.515
2007-04-10,952.665
2007-04-11,947.969
2007-04-12,939.435
2007-04-13,947.946
2007-04-16,961.033
2007-04-17,966.707
2007-04-18,953.851
2007-04-19,949.037
2007-04-20,962.178
2007-04-23,975.516
2007-04-24,973.953
2007-04-25,973.395
2007-04-26,981.353
2007-04-27,966.924
2007-04-30,976.798
2007-05-01,972.668
2007-05-02,988.131
2007-05-03,990.545
2007-05-04,1005.948
2007-05-07,1018.393
2007-05-08,987.543
2007-05-09,986.327
2007-05-10,972.59
2007-05-11,956.355
2007-05-14,958.672
2007-05-15,980.895
2007-05-16,983.629
2007-05-17,975.292
2007-05-18,991.602
2007-05-21,998.93
2007-05-22,1007.57
2007-05-23,1020.447
2007-05-24,1008.901
2007-05-25,994.863
2007-05-28,994.863
2007-05-29,992.402
2007-05-30,977.907
2007-05-31,1000.0
2007-06-01,1011.86
2007-06-04,1014.973
2007-06-05,1013.672
2007-06-06,996.939
2007-06-07,986.007
2007-06-08,974.012
2007-06-11,979.899
2007-06-12,963.757
2007-06-13,969.075
2007-06-14,990.186
2007-06-15,1022.188
2007-06-18,1023.188
2007-06-19,1025.426
2007-06-20,1030.531
2007-06-21,1036.403
2007-06-22,1035.478
2007-06-25,1030.403
2007-06-26,1022.849
2007-06-27,1014.553
2007-06-28,1052.205
2007-06-29,1063.756
2007-07-02,1080.525
2007-07-03,1079.09
2007-07-04,1091.212
2007-07-05,1091.529
2007-07-06,1096.809
2007-07-09,1099.721
2007-07-10,1094.488
2007-07-11,1097.369
2007-07-12,1124.523
2007-07-13,1130.087
2007-07-16,1134.16
2007-07-17,1124.157
2007-07-18,1122.118
2007-07-19,1137.024
2007-07-20,1134.01
2007-07-23,1125.213
2007-07-24,1096.658
2007-07-25,1078.979
2007-07-26,1046.965
2007-07-27,1019.805
2007-07-30,1029.344
2007-07-31,1050.311
2007-08-01,1028.689
2007-08-02,1036.705
2007-08-03,1032.961
2007-08-06,999.297
2007-08-07,1003.208
2007-08-08,1039.827
2007-08-09,988.429
2007-08-10,953.487
2007-08-13,974.538
2007-08-14,970.638
2007-08-15,949.825
2007-08-16,902.646
2007-08-17,937.17
2007-08-20,952.465
2007-08-21,929.701
2007-08-22,952.724
2007-08-23,972.774
2007-08-24,982.649
2007-08-27,974.815
2007-08-28,957.741
2007-08-29,962.996
2007-08-30,980.197
2007-08-31,1002.511
2007-09-03,1002.221
2007-09-04,1014.811
2007-09-05,1029.484
2007-09-06,1040.627
2007-09-07,1032.276
2007-09-10,1028.457
2007-09-11,1050.361
2007-09-12,1059.705
2007-09-13,1086.295
2007-09-14,1084.342
2007-09-17,1075.819
2007-09-18,1074.561
2007-09-19,1116.154
2007-09-20,1120.718
2007-09-21,1124.827
2007-09-24,1125.402
2007-09-25,1106.55
2007-09-26,1109.099
2007-09-27,1114.97
2007-09-28,1136.637
2007-10-01,1151.368
2007-10-02,1114.68
2007-10-03,1100.35
2007-10-04,1100.424
2007-10-05,1109.255
2007-10-08,1094.763
2007-10-09,1097.361
2007-10-10,1109.538
2007-10-11,1157.761
2007-10-12,1159.881
2007-10-15,1180.419
2007-10-16,1166.894
2007-10-17,1167.441
2007-10-18,1155.521
2007-10-19,1156.216
2007-10-22,1107.645
2007-10-23,1140.165
2007-10-24,1127.627
2007-10-25,1161.967
2007-10-26,1180.947
2007-10-29,1200.987
2007-10-30,1185.844
2007-10-31,1190.166
2007-11-01,1163.168
2007-11-02,1165.332
2007-11-05,1169.277
2007-11-06,1205.541
2007-11-07,1226.772
2007-11-08,1230.656
2007-11-09,1212.181
2007-11-12,1155.787
2007-11-13,1139.831
2007-11-14,1160.791
2007-11-15,1131.891
2007-11-16,1119.852
2007-11-19,1087.946
2007-11-20,1138.286
2007-11-21,1116.456
2007-11-22,1121.912
2007-11-23,1144.818
2007-11-26,1160.665
2007-11-27,1122.478
2007-11-28,1149.781
2007-11-29,1154.407
2007-11-30,1152.755
2007-12-03,1145.571
2007-12-04,1138.994
2007-12-05,1165.309
2007-12-06,1187.587
2007-12-07,1141.438
2007-12-10,1150.532
2007-12-11,1149.114
2007-12-12,1155.49
2007-12-13,1129.563
2007-12-14,1103.265
2007-12-17,1078.638
2007-12-18,1081.356
2007-12-19,1079.536
2007-12-20,1070.944
2007-12-21,1098.366
2007-12-24,1104.53
2007-12-25,1104.53
2007-12-26,1112.051
2007-12-27,1144.642
2007-12-28,1159.142
2007-12-31,1156.132
2008-01-01,1156.132
2008-01-02,1153.462
2008-01-03,1155.051
2008-01-04,1130.081
2008-01-07,1104.63
2008-01-08,1128.322
2008-01-09,1094.236
2008-01-10,1070.446
2008-01-11,1050.62
2008-01-14,1062.958
2008-01-15,1023.426
2008-01-16,966.098
2008-01-17,963.74
2008-01-18,936.87
2008-01-21,860.326
2008-01-22,890.005
2008-01-23,865.007
2008-01-24,904.102
2008-01-25,927.692
2008-01-28,901.779
2008-01-29,930.552
2008-01-30,926.029
2008-01-31,896.821
2008-02-01,929.784
2008-02-04,948.766
2008-02-05,924.41
2008-02-06,914.728
2008-02-07,886.241
2008-02-08,876.029
2008-02-11,867.591
2008-02-12,913.771
2008-02-13,914.508
2008-02-14,949.11
2008-02-15,951.009
2008-02-18,968.498
2008-02-19,986.549
2008-02-20,966.683
2008-02-21,987.306
2008-02-22,976.067
2008-02-25,981.058
2008-02-26,988.959
2008-02-27,1020.347
2008-02-28,1024.893
2008-02-29,1008.53
2008-03-03,1001.991
2008-03-04,1009.049
2008-03-05,1016.139
2008-03-06,1012.027
2008-03-07,987.732
2008-03-10,966.854
2008-03-11,992.648
2008-03-12,1002.215
2008-03-13,985.907
2008-03-14,974.266
2008-03-17,945.755
2008-03-18,963.678
2008-03-19,944.83
2008-03-20,921.058
2008-03-21,921.058
2008-03-24,921.058
2008-03-25,949.478
2008-03-26,967.861
2008-03-27,988.266
2008-03-28,992.029
2008-03-31,995.903
2008-04-01,999.229
2008-04-02,1017.645
2008-04-03,1012.736
2008-04-04,1034.983
2008-04-07,1062.195
2008-04-08,1051.57
2008-04-09,1053.936
2008-04-10,1052.205
2008-04-11,1049.927
2008-04-14,1035.767
2008-04-15,1061.184
2008-04-16,1085.841
2008-04-17,1069.52
2008-04-18,1051.465
2008-04-21,1080.87
2008-04-22,1115.346
2008-04-23,1115.127
2008-04-24,1078.527
2008-04-25,1086.873
2008-04-28,1115.582
2008-04-29,1089.326
2008-04-30,1109.723
2008-05-01,1099.311
2008-05-02,1151.358
2008-05-05,1152.733
2008-05-06,1157.45
2008-05-07,1176.222
2008-05-08,1188.235
2008-05-09,1172.058
2008-05-12,1183.534
2008-05-13,1175.703
2008-05-14,1189.255
2008-05-15,1226.378
2008-05-16,1251.663
2008-05-19,1264.424
2008-05-20,1258.064
2008-05-21,1272.807
2008-05-22,1311.708
2008-05-23,1295.028
2008-05-26,1255.854
2008-05-27,1227.881
2008-05-28,1214.4
2008-05-29,1199.518
2008-05-30,1212.107
2008-06-02,1202.167
2008-06-03,1203.736
2008-06-04,1173.578
2008-06-05,1170.018
2008-06-06,1214.08
2008-06-09,1204.104
2008-06-10,1164.627
2008-06-11,1160.914
2008-06-12,1168.154
2008-06-13,1165.842
2008-06-16,1200.034
2008-06-17,1208.336
2008-06-18,1197.2
2008-06-19,1189.426
2008-06-20,1170.281
2008-06-23,1153.734
2008-06-24,1159.754
2008-06-25,1160.025
2008-06-26,1159.519
2008-06-27,1146.702
2008-06-30,1152.052
2008-07-01,1133.94
2008-07-02,1143.093
2008-07-03,1096.954
2008-07-04,1101.35
2008-07-07,1108.76
2008-07-08,1068.433
2008-07-09,1090.54
2008-07-10,1080.021
2008-07-11,1091.313
2008-07-14,1059.186
2008-07-15,1027.943
2008-07-16,987.431
2008-07-17,1012.878
2008-07-18,1005.894
2008-07-21,1031.225
2008-07-22,1012.308
2008-07-23,984.234
2008-07-24,969.033
2008-07-25,961.757
2008-07-28,985.212
2008-07-29,987.113
2008-07-30,1008.967
2008-07-31,1026.027
2008-08-01,988.461
2008-08-04,981.741
2008-08-05,950.343
2008-08-06,961.605
2008-08-07,971.503
2008-08-08,932.245
2008-08-11,933.675
2008-08-12,920.332
2008-08-13,903.621
2008-08-14,922.481
2008-08-15,907.16
2008-08-18,927.204
2008-08-19,912.115
2008-08-20,933.065
2008-08-21,968.032
2008-08-22,971.368
2008-08-25,954.585
2008-08-26,937.238
2008-08-27,962.605
2008-08-28,969.693
2008-08-29,968.814
2008-09-01,943.049
2008-09-02,900.98
2008-09-03,870.042
2008-09-04,836.618
2008-09-05,801.701
2008-09-08,820.075
2008-09-09,764.352
2008-09-10,761.334
2008-09-11,754.064
2008-09-12,795.054
2008-09-15,755.877
2008-09-16,703.647
2008-09-17,681.634
2008-09-18,710.573
2008-09-19,783.398
2008-09-22,802.814
2008-09-23,790.322
2008-09-24,771.394
2008-09-25,764.008
2008-09-26,720.844
2008-09-29,648.404
2008-09-30,674.527
2008-10-01,655.702
2008-10-02,605.506
2008-10-03,653.389
2008-10-06,571.957
2008-10-07,567.632
2008-10-08,534.393
2008-10-09,553.983
2008-10-10,498.618
2008-10-13,532.533
2008-10-14,557.949
2008-10-15,498.301
2008-10-16,451.645
2008-10-17,469.154
2008-10-20,503.275
2008-10-21,501.011
2008-10-22,457.358
2008-10-23,466.359
2008-10-24,435.495
2008-10-27,403.215
2008-10-28,415.035
2008-10-29,436.681
2008-10-30,465.49
2008-10-31,481.208
2008-11-03,504.082
2008-11-04,541.985
2008-11-05,538.86
2008-11-06,469.886
2008-11-07,482.207
2008-11-10,484.382
2008-11-11,444.366
2008-11-12,401.022
2008-11-13,402.465
2008-11-14,415.711
2008-11-17,396.156
2008-11-18,394.278
2008-11-19,367.134
2008-11-20,347.046
2008-11-21,340.56
2008-11-24,394.385
2008-11-25,398.504
2008-11-26,401.359
2008-11-27,423.659
2008-11-28,407.326
2008-12-01,371.013
2008-12-02,385.378
2008-12-03,389.227
2008-12-04,377.015
2008-12-05,338.528
2008-12-08,387.623
2008-12-09,391.459
2008-12-10,400.388
2008-12-11,419.187
2008-12-12,391.704
2008-12-15,410.233
2008-12-16,410.373
2008-12-17,444.126
2008-12-18,436.346
2008-12-19,411.76
2008-12-22,397.248
2008-12-23,398.043
2008-12-24,396.327
2008-12-25,396.327
2008-12-26,394.398
2008-12-29,421.177
2008-12-30,428.045
2008-12-31,427.975
2009-01-01,427.975
2009-01-02,459.053
2009-01-05,465.039
2009-01-06,472.164
2009-01-07,455.288
2009-01-08,452.731
2009-01-09,447.345
2009-01-12,435.656
2009-01-13,425.499
2009-01-14,405.283
2009-01-15,416.916
2009-01-16,449.995
2009-01-19,438.654
2009-01-20,423.051
2009-01-21,436.58
2009-01-22,431.75
2009-01-23,435.171
2009-01-26,465.976
2009-01-27,461.54
2009-01-28,473.623
2009-01-29,456.969
2009-01-30,443.737
2009-02-02,418.568
2009-02-03,435.257
2009-02-04,445.358
2009-02-05,442.227
2009-02-06,457.852
2009-02-09,486.508
2009-02-10,478.829
2009-02-11,472.381
2009-02-12,447.542
2009-02-13,464.364
2009-02-16,444.425
2009-02-17,424.037
2009-02-18,420.084
2009-02-19,434.795
2009-02-20,410.701
2009-02-23,415.016
2009-02-24,412.406
2009-02-25,412.655
2009-02-26,432.938
2009-02-27,415.244
2009-03-02,392.757
2009-03-03,373.245
2009-03-04,407.328
2009-03-05,389.95
2009-03-06,394.046
2009-03-09,403.571
2009-03-10,425.069
2009-03-11,419.956
2009-03-12,410.185
2009-03-13,420.933
2009-03-16,431.445
2009-03-17,433.603
2009-03-18,426.032
2009-03-19,476.967
2009-03-20,473.788
2009-03-23,497.963
2009-03-24,485.594
2009-03-25,481.844
2009-03-26,490.332
2009-03-27,466.049
2009-03-30,434.127
2009-03-31,448.031
2009-04-01,454.986
2009-04-02,492.044
2009-04-03,470.731
2009-04-06,466.32
2009-04-07,448.034
2009-04-08,434.485
2009-04-09,438.979
2009-04-10,438.979
2009-04-13,441.946
2009-04-14,459.231
2009-04-15,454.681
2009-04-16,470.099
2009-04-17,482.578
2009-04-20,452.165
2009-04-21,461.673
2009-04-22,470.543
2009-04-23,467.372
2009-04-24,486.66
2009-04-27,472.103
2009-04-28,476.518
2009-04-29,502.268
2009-04-30,506.317
2009-05-01,507.966
2009-05-04,536.471
2009-05-05,532.041
2009-05-06,538.427
2009-05-07,555.702
2009-05-08,581.559
2009-05-11,569.467
2009-05-12,573.403
2009-05-13,555.689
2009-05-14,556.264
2009-05-15,558.344
2009-05-18,568.806
2009-05-19,579.302
2009-05-20,593.228
2009-05-21,589.827
2009-05-22,583.962
2009-05-25,588.817
2009-05-26,579.937
2009-05-27,582.26
2009-05-28,583.173
2009-05-29,610.015
2009-06-01,617.893
2009-06-02,646.224
2009-06-03,603.543
2009-06-04,616.792
2009-06-05,610.534
2009-06-08,588.441
2009-06-09,603.801
2009-06-10,614.457
2009-06-11,623.177
2009-06-12,614.151
2009-06-15,583.355
2009-06-16,594.592
2009-06-17,569.521
2009-06-18,577.988
2009-06-19,577.729
2009-06-22,531.465
2009-06-23,532.752
2009-06-24,553.933
2009-06-25,536.334
2009-06-26,553.105
2009-06-29,562.608
2009-06-30,557.353
2009-07-01,573.245
2009-07-02,557.607
2009-07-03,555.611
2009-07-06,525.571
2009-07-07,527.916
2009-07-08,516.923
2009-07-09,525.739
2009-07-10,515.681
2009-07-13,521.475
2009-07-14,537.757
2009-07-15,561.743
2009-07-16,560.556
2009-07-17,565.678
2009-07-20,583.457
2009-07-21,598.623
2009-07-22,597.314
2009-07-23,611.16
2009-07-24,607.377
2009-07-27,617.352
2009-07-28,599.333
2009-07-29,591.154
2009-07-30,606.54
2009-07-31,617.742
2009-08-03,647.874
2009-08-04,640.899
2009-08-05,638.223
2009-08-06,633.694
2009-08-07,633.356
2009-08-10,618.11
2009-08-11,602.722
2009-08-12,629.548
2009-08-13,638.061
2009-08-14,629.977
2009-08-17,600.532
2009-08-18,613.049
2009-08-19,621.721
2009-08-20,634.642
2009-08-21,656.407
2009-08-24,664.533
2009-08-25,663.807
2009-08-26,643.016
2009-08-27,631.475
2009-08-28,650.212
2009-08-31,634.959
2009-09-01,627.808
2009-09-02,616.163
2009-09-03,623.482
2009-09-04,629.968
2009-09-07,649.823
2009-09-08,659.173
2009-09-09,672.421
2009-09-10,663.143
2009-09-11,670.905
2009-09-14,663.659
2009-09-15,681.245
2009-09-16,694.719
2009-09-17,701.319
2009-09-18,693.932
2009-09-21,678.913
2009-09-22,702.341
2009-09-23,695.92
2009-09-24,686.77
2009-09-25,694.824
2009-09-28,698.069
2009-09-29,693.557
2009-09-30,698.941
2009-10-01,686.188
2009-10-02,672.196
2009-10-05,702.277
2009-10-06,732.231
2009-10-07,720.231
2009-10-08,739.09
2009-10-09,749.826
2009-10-12,747.55
2009-10-13,741.948
2009-10-14,767.576
2009-10-15,766.512
2009-10-16,757.852
2009-10-19,780.967
2009-10-20,785.532
2009-10-21,792.316
2009-10-22,781.479
2009-10-23,770.38
2009-10-26,756.454
2009-10-27,758.105
2009-10-28,730.141
2009-10-29,761.37
2009-10-30,739.636
2009-11-02,741.523
2009-11-03,719.472
2009-11-04,753.329
2009-11-05,754.964
2009-11-06,745.137
2009-11-09,781.597
2009-11-10,772.83
2009-11-11,780.933
2009-11-12,773.561
2009-11-13,776.728
2009-11-16,810.036
2009-11-17,798.965
2009-11-18,809.887
2009-11-19,780.323
2009-11-20,783.639
2009-11-23,819.561
2009-11-24,808.889
2009-11-25,816.311
2009-11-26,779.781
2009-11-27,795.152
2009-11-30,777.674
2009-12-01,805.999
2009-12-02,812.293
2009-12-03,801.819
2009-12-04,808.536
2009-12-07,798.374
2009-12-08,785.389
2009-12-09,782.176
2009-12-10,796.486
2009-12-11,793.842
2009-12-14,795.721
2009-12-15,794.574
2009-12-16,810.45
2009-12-17,781.29
2009-12-18,773.293
2009-12-21,788.386
2009-12-22,784.548
2009-12-23,796.618
2009-12-24,796.953
2009-12-25,796.953
2009-12-28,800.421
2009-12-29,809.325
2009-12-30,793.945
2009-12-31,798.487
2010-01-01,798.487
2010-01-04,828.927
2010-01-05,829.197
2010-01-06,825.231
2010-01-07,821.166
2010-01-08,827.202
2010-01-11,848.202
2010-01-12,830.787
2010-01-13,826.148
2010-01-14,836.722
2010-01-15,821.664
2010-01-18,828.515
2010-01-19,817.692
2010-01-20,788.41
2010-01-21,772.53
2010-01-22,759.385
2010-01-25,756.541
2010-01-26,741.595
2010-01-27,741.821
2010-01-28,740.01
2010-01-29,750.421
2010-02-01,750.85
2010-02-02,764.628
2010-02-03,760.299
2010-02-04,726.784
2010-02-05,711.486
2010-02-08,712.443
2010-02-09,721.486
2010-02-10,705.271
2010-02-11,707.585
2010-02-12,703.894
2010-02-15,696.653
2010-02-16,722.076
2010-02-17,727.236
2010-02-18,727.34
2010-02-19,724.92
2010-02-22,739.22
2010-02-23,722.715
2010-02-24,726.864
2010-02-25,704.395
2010-02-26,719.275
2010-03-01,732.761
2010-03-02,733.225
2010-03-03,746.812
2010-03-04,741.096
2010-03-05,756.724
2010-03-08,755.592
2010-03-09,749.249
2010-03-10,767.083
2010-03-11,755.343
2010-03-12,762.707
2010-03-15,747.069
2010-03-16,764.755
2010-03-17,768.066
2010-03-18,754.912
2010-03-19,753.128
2010-03-22,746.467
2010-03-23,759.126
2010-03-24,744.191
2010-03-25,743.532
2010-03-26,739.153
2010-03-29,747.665
2010-03-30,745.441
2010-03-31,760.246
2010-04-01,762.114
2010-04-02,762.114
2010-04-05,760.079
2010-04-06,765.745
2010-04-07,764.553
2010-04-08,762.285
2010-04-09,775.649
2010-04-12,781.573
2010-04-13,770.065
2010-04-14,780.519
2010-04-15,787.376
2010-04-16,777.389
2010-04-19,765.132
2010-04-20,782.92
2010-04-21,781.069
2010-04-22,774.465
2010-04-23,780.923
2010-04-26,783.889
2010-04-27,773.303
2010-04-28,752.041
2010-04-29,769.914
2010-04-30,770.42
2010-05-03,765.95
2010-05-04,743.614
2010-05-05,724.557
2010-05-06,698.178
2010-05-07,668.544
2010-05-10,722.144
2010-05-11,716.709
2010-05-12,734.814
2010-05-13,731.076
2010-05-14,700.669
2010-05-17,696.416
2010-05-18,702.788
2010-05-19,664.134
2010-05-20,636.366
2010-05-21,648.545
2010-05-24,647.023
2010-05-25,615.625
2010-05-26,649.816
2010-05-27,671.69
2010-05-28,667.568
2010-05-31,657.357
2010-06-01,665.008
2010-06-02,664.357
2010-06-03,681.654
2010-06-04,658.488
2010-06-07,641.154
2010-06-08,635.308
2010-06-09,664.198
2010-06-10,678.215
2010-06-11,682.175
2010-06-14,708.152
2010-06-15,710.38
2010-06-16,704.273
2010-06-17,707.801
2010-06-18,712.366
2010-06-21,721.594
2010-06-22,698.595
2010-06-23,686.401
2010-06-24,678.03
2010-06-25,663.709
2010-06-28,683.271
2010-06-29,644.938
2010-06-30,648.399
2010-07-01,634.917
2010-07-02,654.881
2010-07-05,648.253
2010-07-06,677.919
2010-07-07,689.384
2010-07-08,698.309
2010-07-09,707.772
2010-07-12,716.771
2010-07-13,738.152
2010-07-14,737.925
2010-07-15,733.232
2010-07-16,723.332
2010-07-19,718.1
2010-07-20,713.298
2010-07-21,732.934
2010-07-22,762.391
2010-07-23,755.559
2010-07-26,767.623
2010-07-27,767.31
2010-07-28,766.615
2010-07-29,764.261
2010-07-30,760.029
2010-08-02,795.799
2010-08-03,793.641
2010-08-04,795.697
2010-08-05,799.929
2010-08-06,806.971
2010-08-09,800.602
2010-08-10,777.358
2010-08-11,749.005
2010-08-12,748.01
2010-08-13,741.001
2010-08-16,752.535
2010-08-17,770.444
2010-08-18,765.605
2010-08-19,748.798
2010-08-20,730.076
2010-08-23,734.549
2010-08-24,708.931
