Date,WORLD SMALL VALUE Small Cap
2010-09-23,815.135
2010-09-24,832.639
2010-09-27,833.312
2010-09-28,838.788
2010-09-29,841.56
2010-09-30,840.163
2010-10-01,844.143
2010-10-04,837.009
2010-10-05,854.149
2010-10-06,856.187
2010-10-07,857.007
2010-10-08,861.858
2010-10-11,863.136
2010-10-12,861.263
2010-10-13,873.049
2010-10-14,875.511
2010-10-15,870.675
2010-10-18,875.615
2010-10-19,861.595
2010-10-20,871.22
2010-10-21,870.674
2010-10-22,871.583
2010-10-25,876.716
2010-10-26,872.49
2010-10-27,865.252
2010-10-28,867.167
2010-10-29,869.589
2010-11-01,869.121
2010-11-02,878.122
2010-11-03,878.259
2010-11-04,899.042
2010-11-05,901.064
2010-11-08,899.139
2010-11-09,892.64
2010-11-10,890.2
2010-11-11,887.42
2010-11-12,877.51
2010-11-15,877.818
2010-11-16,860.902
2010-11-17,863.408
2010-11-18,875.975
2010-11-19,878.261
2010-11-22,879.469
2010-11-23,867.608
2010-11-24,878.46
2010-11-25,879.608
2010-11-26,872.168
2010-11-29,867.765
2010-11-30,862.586
2010-12-01,878.478
2010-12-02,894.982
2010-12-03,904.35
2010-12-06,906.565
2010-12-07,911.25
2010-12-08,908.968
2010-12-09,912.031
2010-12-10,918.634
2010-12-13,922.827
2010-12-14,924.171
2010-12-15,920.079
2010-12-16,921.554
2010-12-17,922.53
2010-12-20,924.001
2010-12-21,932.932
2010-12-22,936.03
2010-12-23,935.333
2010-12-24,935.321
2010-12-27,936.642
2010-12-28,937.672
2010-12-29,942.297
2010-12-30,943.208
2010-12-31,944.361
2011-01-03,953.182
2011-01-04,947.589
2011-01-05,947.517
2011-01-06,945.656
2011-01-07,943.049
2011-01-10,942.196
2011-01-11,947.464
2011-01-12,957.177
2011-01-13,961.616
2011-01-14,966.087
2011-01-17,965.912
2011-01-18,970.795
2011-01-19,960.891
2011-01-20,948.229
2011-01-21,949.021
2011-01-24,955.924
2011-01-25,956.83
2011-01-26,965.286
2011-01-27,968.588
2011-01-28,953.938
2011-01-31,956.323
2011-02-01,973.647
2011-02-02,972.808
2011-02-03,971.378
2011-02-04,973.327
2011-02-07,981.872
2011-02-08,986.947
2011-02-09,983.106
2011-02-10,979.168
2011-02-11,984.602
2011-02-14,988.504
2011-02-15,985.763
2011-02-16,991.937
2011-02-17,998.555
2011-02-18,1000.703
2011-02-21,997.753
2011-02-22,979.941
2011-02-23,969.754
2011-02-24,967.022
2011-02-25,982.946
2011-02-28,991.013
2011-03-01,982.505
2011-03-02,981.025
2011-03-03,992.702
2011-03-04,991.188
2011-03-07,983.562
2011-03-08,987.714
2011-03-09,987.822
2011-03-10,966.339
2011-03-11,966.75
2011-03-14,955.572
2011-03-15,934.08
2011-03-16,930.937
2011-03-17,941.889
2011-03-18,952.945
2011-03-21,969.99
2011-03-22,971.93
2011-03-23,970.564
2011-03-24,978.475
2011-03-25,982.442
2011-03-28,979.537
2011-03-29,982.554
2011-03-30,993.172
2011-03-31,996.152
2011-04-01,999.635
2011-04-04,1003.356
2011-04-05,1002.941
2011-04-06,1006.457
2011-04-07,1000.672
2011-04-08,1000.85
2011-04-11,996.038
2011-04-12,983.729
2011-04-13,986.598
2011-04-14,989.064
2011-04-15,992.98
2011-04-18,977.856
2011-04-19,982.962
2011-04-20,1000.271
2011-04-21,1008.206
2011-04-22,1008.412
2011-04-25,1006.568
2011-04-26,1014.527
2011-04-27,1017.201
2011-04-28,1027.091
2011-04-29,1029.395
2011-05-02,1027.742
2011-05-03,1019.389
2011-05-04,1010.226
2011-05-05,1003.099
2011-05-06,1004.738
2011-05-09,1005.149
2011-05-10,1017.178
2011-05-11,1008.942
2011-05-12,1006.735
2011-05-13,998.857
2011-05-16,991.022
2011-05-17,984.517
2011-05-18,994.75
2011-05-19,996.217
2011-05-20,991.342
2011-05-23,974.599
2011-05-24,974.439
2011-05-25,978.063
2011-05-26,985.238
2011-05-27,994.584
2011-05-30,995.646
2011-05-31,1006.701
2011-06-01,991.304
2011-06-02,985.811
2011-06-03,978.59
2011-06-06,969.435
2011-06-07,972.613
2011-06-08,961.975
2011-06-09,964.302
2011-06-10,951.374
2011-06-13,949.45
2011-06-14,964.605
2011-06-15,950.464
2011-06-16,943.177
2011-06-17,947.025
2011-06-20,948.464
2011-06-21,964.258
2011-06-22,963.11
2011-06-23,952.253
2011-06-24,949.049
2011-06-27,950.632
2011-06-28,961.242
2011-06-29,973.469
2011-06-30,984.635
2011-07-01,996.279
2011-07-04,1000.515
2011-07-05,998.972
2011-07-06,999.131
2011-07-07,1008.527
2011-07-08,1002.05
2011-07-11,979.917
2011-07-12,975.55
2011-07-13,985.062
2011-07-14,974.38
2011-07-15,976.156
2011-07-18,961.684
2011-07-19,976.939
2011-07-20,981.745
2011-07-21,994.022
2011-07-22,997.085
2011-07-25,989.638
2011-07-26,988.357
2011-07-27,967.924
2011-07-28,962.183
2011-07-29,960.067
2011-08-01,954.973
2011-08-02,929.31
2011-08-03,923.449
2011-08-04,877.052
2011-08-05,858.847
2011-08-08,800.728
2011-08-09,834.085
2011-08-10,813.016
2011-08-11,841.579
2011-08-12,848.242
2011-08-15,870.602
2011-08-16,860.931
2011-08-17,863.47
2011-08-18,823.293
2011-08-19,810.855
2011-08-22,808.106
2011-08-23,829.339
2011-08-24,838.228
2011-08-25,826.761
2011-08-26,837.138
2011-08-29,866.595
2011-08-30,870.991
2011-08-31,879.756
2011-09-01,867.322
2011-09-02,845.259
2011-09-05,833.396
2011-09-06,823.822
2011-09-07,850.035
2011-09-08,842.9
2011-09-09,820.243
2011-09-12,813.238
2011-09-13,823.174
2011-09-14,830.217
2011-09-15,845.67
2011-09-16,850.829
2011-09-19,835.103
2011-09-20,828.933
2011-09-21,806.594
2011-09-22,776.338
2011-09-23,780.176
2011-09-26,786.358
2011-09-27,808.291
2011-09-28,792.621
2011-09-29,802.4
2011-09-30,784.343
2011-10-03,754.856
2011-10-04,766.674
2011-10-05,777.046
2011-10-06,797.805
2011-10-07,791.726
2011-10-10,815.566
2011-10-11,819.058
2011-10-12,833.576
2011-10-13,830.013
2011-10-14,841.433
2011-10-17,826.775
2011-10-18,837.609
2011-10-19,833.067
2011-10-20,829.374
2011-10-21,848.214
2011-10-24,868.271
2011-10-25,852.547
2011-10-26,859.333
2011-10-27,897.868
2011-10-28,896.723
2011-10-31,873.124
2011-11-01,840.631
2011-11-02,855.245
2011-11-03,870.108
2011-11-04,869.242
2011-11-07,868.148
2011-11-08,875.062
2011-11-09,846.986
2011-11-10,846.945
2011-11-11,866.058
2011-11-14,856.471
2011-11-15,856.816
2011-11-16,846.914
2011-11-17,836.461
2011-11-18,835.595
2011-11-21,817.524
2011-11-22,812.446
2011-11-23,792.267
2011-11-24,790.985
2011-11-25,786.651
2011-11-28,811.748
2011-11-29,816.095
2011-11-30,851.302
2011-12-01,846.209
2011-12-02,851.029
2011-12-05,862.69
2011-12-06,857.784
2011-12-07,861.118
2011-12-08,839.772
2011-12-09,852.903
2011-12-12,838.737
2011-12-13,827.663
2011-12-14,814.137
2011-12-15,820.051
2011-12-16,825.247
2011-12-19,813.276
2011-12-20,838.395
2011-12-21,842.047
2011-12-22,848.18
2011-12-23,852.306
2011-12-26,852.419
2011-12-27,854.32
2011-12-28,841.474
2011-12-29,849.23
2011-12-30,852.051
2012-01-02,853.883
2012-01-03,868.355
2012-01-04,865.821
2012-01-05,863.636
2012-01-06,861.333
2012-01-09,863.515
2012-01-10,874.405
2012-01-11,876.085
2012-01-12,879.621
2012-01-13,874.798
2012-01-16,876.311
2012-01-17,880.861
2012-01-18,892.374
2012-01-19,900.168
2012-01-20,904.801
2012-01-23,909.57
2012-01-24,907.319
2012-01-25,913.444
2012-01-26,917.925
2012-01-27,920.566
2012-01-30,912.832
2012-01-31,914.851
2012-02-01,932.728
2012-02-02,936.206
2012-02-03,948.736
2012-02-06,947.733
2012-02-07,949.147
2012-02-08,953.204
2012-02-09,954.408
2012-02-10,942.024
2012-02-13,951.104
2012-02-14,944.188
2012-02-15,943.137
2012-02-16,950.248
2012-02-17,956.888
2012-02-20,962.383
2012-02-21,959.084
2012-02-22,952.699
2012-02-23,960.795
2012-02-24,963.255
2012-02-27,962.186
2012-02-28,961.924
2012-02-29,956.337
2012-03-01,959.398
2012-03-02,952.738
2012-03-05,949.357
2012-03-06,928.856
2012-03-07,936.53
2012-03-08,949.911
2012-03-09,956.507
2012-03-12,953.256
2012-03-13,969.431
2012-03-14,963.933
2012-03-15,971.446
2012-03-16,974.777
2012-03-19,979.632
2012-03-20,970.465
2012-03-21,967.235
2012-03-22,957.866
2012-03-23,964.184
2012-03-26,976.385
2012-03-27,975.125
2012-03-28,969.396
2012-03-29,965.165
2012-03-30,967.864
2012-04-02,974.388
2012-04-03,971.151
2012-04-04,952.735
2012-04-05,949.004
2012-04-06,948.453
2012-04-09,939.301
2012-04-10,921.197
2012-04-11,930.356
2012-04-12,945.655
2012-04-13,934.355
2012-04-16,934.366
2012-04-17,948.004
2012-04-18,944.869
2012-04-19,940.075
2012-04-20,945.178
2012-04-23,931.687
2012-04-24,938.471
2012-04-25,950.334
2012-04-26,956.051
2012-04-27,963.27
2012-04-30,958.181
2012-05-01,958.752
2012-05-02,959.237
2012-05-03,950.557
2012-05-04,935.451
2012-05-07,932.521
2012-05-08,927.52
2012-05-09,919.573
2012-05-10,925.274
2012-05-11,922.558
2012-05-14,908.021
2012-05-15,899.997
2012-05-16,890.138
2012-05-17,877.561
2012-05-18,866.121
2012-05-21,878.528
2012-05-22,883.56
2012-05-23,878.968
2012-05-24,881.301
2012-05-25,878.927
2012-05-28,880.191
2012-05-29,891.527
2012-05-30,874.474
2012-05-31,874.321
2012-06-01,852.166
2012-06-04,846.716
2012-06-05,854.867
2012-06-06,874.844
2012-06-07,877.682
2012-06-08,877.487
2012-06-11,867.588
2012-06-12,870.949
2012-06-13,865.443
2012-06-14,870.993
2012-06-15,881.461
2012-06-18,885.096
2012-06-19,896.97
2012-06-20,899.455
2012-06-21,882.869
2012-06-22,883.914
2012-06-25,869.997
2012-06-26,870.738
2012-06-27,881.139
2012-06-28,883.188
2012-06-29,908.865
2012-07-02,916.236
2012-07-03,925.677
2012-07-04,925.579
2012-07-05,921.814
2012-07-06,913.366
2012-07-09,907.929
2012-07-10,902.035
2012-07-11,899.458
2012-07-12,892.576
2012-07-13,906.001
2012-07-16,905.805
2012-07-17,907.636
2012-07-18,911.222
2012-07-19,914.548
2012-07-20,904.914
2012-07-23,888.153
2012-07-24,879.961
2012-07-25,878.214
2012-07-26,892.559
2012-07-27,907.474
2012-07-30,909.006
2012-07-31,906.813
2012-08-01,899.635
2012-08-02,892.985
2012-08-03,908.378
2012-08-06,915.623
2012-08-07,922.071
2012-08-08,923.197
2012-08-09,925.731
2012-08-10,926.079
2012-08-13,924.118
2012-08-14,924.189
2012-08-15,926.883
2012-08-16,935.461
2012-08-17,940.975
2012-08-20,939.855
2012-08-21,943.935
2012-08-22,939.244
2012-08-23,936.196
2012-08-24,935.499
2012-08-27,935.53
2012-08-28,935.725
2012-08-29,936.922
2012-08-30,928.743
2012-08-31,933.488
2012-09-03,934.488
2012-09-04,937.513
2012-09-05,935.909
2012-09-06,951.716
2012-09-07,964.246
2012-09-10,963.401
2012-09-11,967.69
2012-09-12,974.029
2012-09-13,981.938
2012-09-14,997.91
2012-09-17,989.552
2012-09-18,984.866
2012-09-19,987.787
2012-09-20,981.73
2012-09-21,984.881
2012-09-24,980.643
2012-09-25,974.441
2012-09-26,963.81
2012-09-27,971.164
2012-09-28,966.46
2012-10-01,968.248
2012-10-02,969.944
2012-10-03,966.874
2012-10-04,976.921
2012-10-05,981.829
2012-10-08,976.593
2012-10-09,968.257
2012-10-10,962.712
2012-10-11,966.099
2012-10-12,961.621
2012-10-15,965.679
2012-10-16,975.009
2012-10-17,986.653
2012-10-18,986.591
2012-10-19,975.327
2012-10-22,974.588
2012-10-23,964.839
2012-10-24,964.337
2012-10-25,967.639
2012-10-26,964.301
2012-10-29,961.988
2012-10-30,963.333
2012-10-31,967.175
2012-11-01,977.799
2012-11-02,971.254
2012-11-05,971.525
2012-11-06,977.329
2012-11-07,960.296
2012-11-08,949.819
2012-11-09,948.037
2012-11-12,944.977
2012-11-13,940.174
2012-11-14,927.668
2012-11-15,923.915
2012-11-16,927.259
2012-11-19,946.085
2012-11-20,947.352
2012-11-21,950.52
2012-11-22,955.455
2012-11-23,964.681
2012-11-26,965.789
2012-11-27,964.666
2012-11-28,966.291
2012-11-29,976.097
2012-11-30,976.501
2012-12-03,977.186
2012-12-04,978.877
2012-12-05,980.114
2012-12-06,983.157
2012-12-07,984.353
2012-12-10,987.421
2012-12-11,993.538
2012-12-12,993.684
2012-12-13,991.073
2012-12-14,991.512
2012-12-17,1000.074
2012-12-18,1011.255
2012-12-19,1016.367
2012-12-20,1020.495
2012-12-21,1013.233
2012-12-24,1010.784
2012-12-25,1011.274
2012-12-26,1008.718
2012-12-27,1009.171
2012-12-28,1005.009
2012-12-31,1015.123
2013-01-01,1015.26
2013-01-02,1038.152
2013-01-03,1038.875
2013-01-04,1045.898
2013-01-07,1045.992
2013-01-08,1042.376
2013-01-09,1046.691
2013-01-10,1053.076
2013-01-11,1054.305
2013-01-14,1053.389
2013-01-15,1056.865
2013-01-16,1053.024
2013-01-17,1060.502
2013-01-18,1063.519
2013-01-21,1065.621
2013-01-22,1071.938
2013-01-23,1069.004
2013-01-24,1071.725
2013-01-25,1077.427
2013-01-28,1078.181
2013-01-29,1080.795
2013-01-30,1077.407
2013-01-31,1080.263
2013-02-01,1089.564
2013-02-04,1078.038
2013-02-05,1080.594
2013-02-06,1087.852
2013-02-07,1086.028
2013-02-08,1092.381
2013-02-11,1089.877
2013-02-12,1098.28
2013-02-13,1100.648
2013-02-14,1101.305
2013-02-15,1098.46
2013-02-18,1100.43
2013-02-19,1110.373
2013-02-20,1097.943
2013-02-21,1084.355
2013-02-22,1092.264
2013-02-25,1080.427
2013-02-26,1079.611
2013-02-27,1089.664
2013-02-28,1094.079
2013-03-01,1089.918
2013-03-04,1090.537
2013-03-05,1102.057
2013-03-06,1105.185
2013-03-07,1107.816
2013-03-08,1112.317
2013-03-11,1116.548
2013-03-12,1114.866
2013-03-13,1115.398
2013-03-14,1125.619
2013-03-15,1132.312
2013-03-18,1124.871
2013-03-19,1121.07
2013-03-20,1127.95
2013-03-21,1124.672
2013-03-22,1125.242
2013-03-25,1123.564
2013-03-26,1127.427
2013-03-27,1126.36
2013-03-28,1129.16
2013-03-29,1128.376
2013-04-01,1116.896
2013-04-02,1113.941
2013-04-03,1105.662
2013-04-04,1105.428
2013-04-05,1105.106
2013-04-08,1112.755
2013-04-09,1116.389
2013-04-10,1131.139
2013-04-11,1137.33
2013-04-12,1132.789
2013-04-15,1103.826
2013-04-16,1111.733
2013-04-17,1097.286
2013-04-18,1092.794
2013-04-19,1101.845
2013-04-22,1106.244
2013-04-23,1118.31
2013-04-24,1127.428
2013-04-25,1135.449
2013-04-26,1131.832
2013-04-29,1138.673
2013-04-30,1147.289
2013-05-01,1133.447
2013-05-02,1137.781
2013-05-03,1149.493
2013-05-06,1152.792
2013-05-07,1164.116
2013-05-08,1172.16
2013-05-09,1166.009
2013-05-10,1165.165
2013-05-13,1164.308
2013-05-14,1170.678
2013-05-15,1172.403
2013-05-16,1170.521
2013-05-17,1177.678
2013-05-20,1184.575
2013-05-21,1185.172
2013-05-22,1171.114
2013-05-23,1156.636
2013-05-24,1156.764
2013-05-27,1154.455
2013-05-28,1160.901
2013-05-29,1155.944
2013-05-30,1158.379
2013-05-31,1150.091
2013-06-03,1149.111
2013-06-04,1145.403
2013-06-05,1130.296
2013-06-06,1133.862
2013-06-07,1140.362
2013-06-10,1144.491
2013-06-11,1133.685
2013-06-12,1127.768
2013-06-13,1137.448
2013-06-14,1137.729
2013-06-17,1146.112
2013-06-18,1151.726
2013-06-19,1144.365
2013-06-20,1107.079
2013-06-21,1105.398
2013-06-24,1089.043
2013-06-25,1100.276
2013-06-26,1105.501
2013-06-27,1120.802
2013-06-28,1123.288
2013-07-01,1134.734
2013-07-02,1136.127
2013-07-03,1133.816
2013-07-04,1137.731
2013-07-05,1142.513
2013-07-08,1146.475
2013-07-09,1157.145
2013-07-10,1160.132
2013-07-11,1177.696
2013-07-12,1180.25
2013-07-15,1183.683
2013-07-16,1182.649
2013-07-17,1185.782
2013-07-18,1195.33
2013-07-19,1195.516
2013-07-22,1203.684
2013-07-23,1205.892
2013-07-24,1199.524
2013-07-25,1201.306
2013-07-26,1198.058
2013-07-29,1189.319
2013-07-30,1193.948
2013-07-31,1192.341
2013-08-01,1205.694
2013-08-02,1210.607
2013-08-05,1211.842
2013-08-06,1205.132
2013-08-07,1197.969
2013-08-08,1207.335
2013-08-09,1209.575
2013-08-12,1210.68
2013-08-13,1208.671
2013-08-14,1210.388
2013-08-15,1192.945
2013-08-16,1192.645
2013-08-19,1184.97
2013-08-20,1191.493
2013-08-21,1182.515
2013-08-22,1191.361
2013-08-23,1197.961
2013-08-26,1194.608
2013-08-27,1175.497
2013-08-28,1170.943
2013-08-29,1173.634
2013-08-30,1159.804
2013-09-02,1165.452
2013-09-03,1168.376
2013-09-04,1176.625
2013-09-05,1177.717
2013-09-06,1183.289
2013-09-09,1199.1
2013-09-10,1210.386
2013-09-11,1213.994
2013-09-12,1210.102
2013-09-13,1212.51
2013-09-16,1221.468
2013-09-17,1224.565
2013-09-18,1235.38
2013-09-19,1242.463
2013-09-20,1234.594
2013-09-23,1232.567
2013-09-24,1235.153
2013-09-25,1236.301
2013-09-26,1238.741
2013-09-27,1237.552
2013-09-30,1234.602
2013-10-01,1245.214
2013-10-02,1241.66
2013-10-03,1233.995
2013-10-04,1237.984
2013-10-07,1227.777
2013-10-08,1218.833
2013-10-09,1215.834
2013-10-10,1236.291
2013-10-11,1249.195
2013-10-14,1253.592
2013-10-15,1248.962
2013-10-16,1256.647
2013-10-17,1273.87
2013-10-18,1284.264
2013-10-21,1287.339
2013-10-22,1294.652
2013-10-23,1288.785
2013-10-24,1293.358
2013-10-25,1292.692
2013-10-28,1291.506
2013-10-29,1292.885
2013-10-30,1287.995
2013-10-31,1282.202
2013-11-01,1276.803
2013-11-04,1285.436
2013-11-05,1279.63
2013-11-06,1283.185
2013-11-07,1264.744
2013-11-08,1272.193
2013-11-11,1276.398
2013-11-12,1273.558
2013-11-13,1276.874
2013-11-14,1283.914
2013-11-15,1288.615
2013-11-18,1287.711
2013-11-19,1280.826
2013-11-20,1276.732
2013-11-21,1283.524
2013-11-22,1288.69
2013-11-25,1289.145
2013-11-26,1291.145
2013-11-27,1294.605
2013-11-28,1296.562
2013-11-29,1296.832
2013-12-02,1287.891
2013-12-03,1281.629
2013-12-04,1276.661
2013-12-05,1275.88
2013-12-06,1284.79
2013-12-09,1287.691
2013-12-10,1284.539
2013-12-11,1270.28
2013-12-12,1264.318
2013-12-13,1265.611
2013-12-16,1273.926
2013-12-17,1274.151
2013-12-18,1285.509
2013-12-19,1282.465
2013-12-20,1294.88
2013-12-23,1304.946
2013-12-24,1308.125
2013-12-25,1308.046
2013-12-26,1311.179
2013-12-27,1318.046
2013-12-30,1322.483
2013-12-31,1324.659
2014-01-01,1324.703
2014-01-02,1314.212
2014-01-03,1318.548
2014-01-06,1314.648
2014-01-07,1319.949
2014-01-08,1320.797
2014-01-09,1320.285
2014-01-10,1332.205
2014-01-13,1325.893
2014-01-14,1331.495
2014-01-15,1337.309
2014-01-16,1336.86
2014-01-17,1336.834
2014-01-20,1337.196
2014-01-21,1340.51
2014-01-22,1344.439
2014-01-23,1335.893
2014-01-24,1310.063
2014-01-27,1295.104
2014-01-28,1303.314
2014-01-29,1299.237
2014-01-30,1303.891
2014-01-31,1298.453
2014-02-03,1269.293
2014-02-04,1268.146
2014-02-05,1267.847
2014-02-06,1283.297
2014-02-07,1294.745
2014-02-10,1298.141
2014-02-11,1310.198
2014-02-12,1315.414
2014-02-13,1322.137
2014-02-14,1328.385
2014-02-17,1332.591
2014-02-18,1339.868
2014-02-19,1333.159
2014-02-20,1335.471
2014-02-21,1341.267
2014-02-24,1347.643
2014-02-25,1349.377
2014-02-26,1349.768
2014-02-27,1353.59
2014-02-28,1362.577
2014-03-03,1348.759
2014-03-04,1370.165
2014-03-05,1371.818
2014-03-06,1377.334
2014-03-07,1375.323
2014-03-10,1369.639
2014-03-11,1363.522
2014-03-12,1359.752
2014-03-13,1352.804
2014-03-14,1348.848
2014-03-17,1357.721
2014-03-18,1370.264
2014-03-19,1363.705
2014-03-20,1357.438
2014-03-21,1358.3
2014-03-24,1351.109
2014-03-25,1355.8
2014-03-26,1348.133
2014-03-27,1348.904
2014-03-28,1354.672
2014-03-31,1373.053
2014-04-01,1382.056
2014-04-02,1386.829
2014-04-03,1383.043
2014-04-04,1373.982
2014-04-07,1360.185
2014-04-08,1361.803
2014-04-09,1370.378
2014-04-10,1355.075
2014-04-11,1338.301
2014-04-14,1336.006
2014-04-15,1336.974
2014-04-16,1351.243
2014-04-17,1358.381
2014-04-18,1359.284
2014-04-21,1360.306
2014-04-22,1369.238
2014-04-23,1367.88
2014-04-24,1368.748
2014-04-25,1358.695
2014-04-28,1353.424
2014-04-29,1357.215
2014-04-30,1363.618
2014-05-01,1364.817
2014-05-02,1368.374
2014-05-05,1366.761
2014-05-06,1362.497
2014-05-07,1361.131
2014-05-08,1359.848
2014-05-09,1358.657
2014-05-12,1373.842
2014-05-13,1368.815
2014-05-14,1360.023
2014-05-15,1348.262
2014-05-16,1346.616
2014-05-19,1351.309
2014-05-20,1342.559
2014-05-21,1346.959
2014-05-22,1354.97
2014-05-23,1364.0
2014-05-26,1368.828
2014-05-27,1376.911
2014-05-28,1375.432
2014-05-29,1380.285
2014-05-30,1379.308
2014-06-02,1382.165
2014-06-03,1379.51
2014-06-04,1383.691
2014-06-05,1397.061
2014-06-06,1407.952
2014-06-09,1412.648
2014-06-10,1409.651
2014-06-11,1404.579
2014-06-12,1402.167
2014-06-13,1401.676
2014-06-16,1400.308
2014-06-17,1405.427
2014-06-18,1411.706
2014-06-19,1419.632
2014-06-20,1419.835
2014-06-23,1417.465
2014-06-24,1407.852
2014-06-25,1411.144
2014-06-26,1412.113
2014-06-27,1417.499
2014-06-30,1424.617
2014-07-01,1434.389
2014-07-02,1431.383
2014-07-03,1437.692
2014-07-04,1437.912
2014-07-07,1425.069
2014-07-08,1414.907
2014-07-09,1414.541
2014-07-10,1403.83
2014-07-11,1401.581
2014-07-14,1408.55
2014-07-15,1402.3
2014-07-16,1405.416
2014-07-17,1393.891
2014-07-18,1403.065
2014-07-21,1399.004
2014-07-22,1407.303
2014-07-23,1409.307
2014-07-24,1408.673
2014-07-25,1401.46
2014-07-28,1399.137
2014-07-29,1396.488
2014-07-30,1393.292
2014-07-31,1372.605
2014-08-01,1365.559
2014-08-04,1368.495
2014-08-05,1361.69
2014-08-06,1359.285
2014-08-07,1354.786
2014-08-08,1359.386
2014-08-11,1372.12
2014-08-12,1369.169
2014-08-13,1377.294
2014-08-14,1381.845
2014-08-15,1381.459
2014-08-18,1394.318
2014-08-19,1399.132
2014-08-20,1396.584
2014-08-21,1402.244
2014-08-22,1398.913
2014-08-25,1403.481
2014-08-26,1409.288
2014-08-27,1411.343
2014-08-28,1405.679
2014-08-29,1410.665
2014-09-01,1410.18
2014-09-02,1410.775
2014-09-03,1410.943
2014-09-04,1405.303
2014-09-05,1407.291
2014-09-08,1402.887
2014-09-09,1390.665
2014-09-10,1390.441
2014-09-11,1393.744
2014-09-12,1383.365
2014-09-15,1375.607
2014-09-16,1377.587
2014-09-17,1379.633
2014-09-18,1381.618
2014-09-19,1374.371
2014-09-22,1358.962
2014-09-23,1349.324
2014-09-24,1351.15
2014-09-25,1338.624
2014-09-26,1341.001
2014-09-29,1337.009
2014-09-30,1326.385
2014-10-01,1313.457
2014-10-02,1308.918
2014-10-03,1311.345
2014-10-06,1312.893
2014-10-07,1298.783
2014-10-08,1307.62
2014-10-09,1286.441
2014-10-10,1266.804
2014-10-13,1260.909
2014-10-14,1266.174
2014-10-15,1263.016
2014-10-16,1268.79
2014-10-17,1276.142
2014-10-20,1289.128
2014-10-21,1309.362
2014-10-22,1305.813
2014-10-23,1315.966
2014-10-24,1317.667
2014-10-27,1315.988
2014-10-28,1336.313
2014-10-29,1338.48
2014-10-30,1337.89
2014-10-31,1352.615
2014-11-03,1347.736
2014-11-04,1345.182
2014-11-05,1348.221
2014-11-06,1347.155
2014-11-07,1348.463
2014-11-10,1355.442
2014-11-11,1353.686
2014-11-12,1356.42
2014-11-13,1350.235
2014-11-14,1349.739
2014-11-17,1345.142
2014-11-18,1354.195
2014-11-19,1345.785
2014-11-20,1351.867
2014-11-21,1358.118
2014-11-24,1364.194
2014-11-25,1367.964
2014-11-26,1370.393
2014-11-27,1366.366
2014-11-28,1353.18
2014-12-01,1340.622
2014-12-02,1347.076
2014-12-03,1355.446
2014-12-04,1353.024
2014-12-05,1354.878
2014-12-08,1344.469
2014-12-09,1352.885
2014-12-10,1331.871
2014-12-11,1330.936
2014-12-12,1315.515
2014-12-15,1299.768
2014-12-16,1303.531
2014-12-17,1324.87
2014-12-18,1341.443
2014-12-19,1350.613
2014-12-22,1355.742
2014-12-23,1358.913
2014-12-24,1362.204
2014-12-25,1361.516
2014-12-26,1366.615
2014-12-29,1372.376
2014-12-30,1369.081
2014-12-31,1360.582
2015-01-01,1360.602
2015-01-02,1357.737
2015-01-05,1338.641
2015-01-06,1323.092
2015-01-07,1327.5
2015-01-08,1345.887
2015-01-09,1340.057
2015-01-12,1334.27
2015-01-13,1335.212
2015-01-14,1330.101
2015-01-15,1323.507
2015-01-16,1333.268
2015-01-19,1338.244
2015-01-20,1333.214
2015-01-21,1335.941
2015-01-22,1352.167
2015-01-23,1348.47
2015-01-26,1357.965
2015-01-27,1357.677
2015-01-28,1344.873
2015-01-29,1347.448
2015-01-30,1335.707
2015-02-02,1346.926
2015-02-03,1368.038
2015-02-04,1364.664
2015-02-05,1379.764
2015-02-06,1373.339
2015-02-09,1366.968
2015-02-10,1369.88
2015-02-11,1363.547
2015-02-12,1382.985
2015-02-13,1390.708
2015-02-16,1393.224
2015-02-17,1393.779
2015-02-18,1400.819
2015-02-19,1400.762
2015-02-20,1405.641
2015-02-23,1406.207
2015-02-24,1407.955
2015-02-25,1411.48
2015-02-26,1408.616
2015-02-27,1408.04
2015-03-02,1410.53
2015-03-03,1405.559
2015-03-04,1397.575
2015-03-05,1399.609
2015-03-06,1381.861
2015-03-09,1381.15
2015-03-10,1363.985
2015-03-11,1367.152
2015-03-12,1383.554
2015-03-13,1377.835
2015-03-16,1386.126
2015-03-17,1385.7
2015-03-18,1398.841
2015-03-19,1397.876
2015-03-20,1418.834
2015-03-23,1424.494
2015-03-24,1423.387
2015-03-25,1409.942
2015-03-26,1400.066
2015-03-27,1400.123
2015-03-30,1410.21
2015-03-31,1405.471
2015-04-01,1405.337
2015-04-02,1415.435
2015-04-03,1416.079
2015-04-06,1427.803
2015-04-07,1421.172
2015-04-08,1425.452
2015-04-09,1421.798
2015-04-10,1426.56
2015-04-13,1423.385
2015-04-14,1431.799
2015-04-15,1435.992
2015-04-16,1438.0
2015-04-17,1422.77
2015-04-20,1428.86
2015-04-21,1429.717
2015-04-22,1430.684
2015-04-23,1436.425
2015-04-24,1439.124
2015-04-27,1436.997
2015-04-28,1441.942
2015-04-29,1435.181
2015-04-30,1419.7
2015-05-01,1420.921
2015-05-04,1425.319
2015-05-05,1412.869
2015-05-06,1416.071
2015-05-07,1413.985
2015-05-08,1430.586
2015-05-11,1432.526
2015-05-12,1431.865
2015-05-13,1438.478
2015-05-14,1448.387
