Date,WORLD SMALL VALUE Small Cap
2005-11-10,694.202
2005-11-11,696.528
2005-11-14,694.325
2005-11-15,689.947
2005-11-16,688.884
2005-11-17,698.563
2005-11-18,701.631
2005-11-21,706.166
2005-11-22,708.297
2005-11-23,712.541
2005-11-24,712.142
2005-11-25,711.683
2005-11-28,707.596
2005-11-29,709.569
2005-11-30,710.769
2005-12-01,718.8
2005-12-02,721.066
2005-12-05,721.43
2005-12-06,721.735
2005-12-07,719.7
2005-12-08,720.497
2005-12-09,724.272
2005-12-12,728.537
2005-12-13,729.438
2005-12-14,733.345
2005-12-15,729.165
2005-12-16,730.559
2005-12-19,725.392
2005-12-20,725.293
2005-12-21,728.599
2005-12-22,732.24
2005-12-23,734.485
2005-12-26,735.274
2005-12-27,729.948
2005-12-28,733.657
2005-12-29,733.486
2005-12-30,729.68
2006-01-02,730.124
2006-01-03,742.067
2006-01-04,750.714
2006-01-05,752.505
2006-01-06,759.583
2006-01-09,762.195
2006-01-10,763.255
2006-01-11,765.91
2006-01-12,764.421
2006-01-13,764.476
2006-01-16,765.402
2006-01-17,757.286
2006-01-18,750.796
2006-01-19,761.925
2006-01-20,756.483
2006-01-23,758.396
2006-01-24,765.18
2006-01-25,767.303
2006-01-26,773.721
2006-01-27,777.629
2006-01-30,777.324
2006-01-31,780.113
2006-02-01,781.998
2006-02-02,777.422
2006-02-03,772.857
2006-02-06,776.829
2006-02-07,771.579
2006-02-08,769.718
2006-02-09,771.839
2006-02-10,769.683
2006-02-13,762.968
2006-02-14,767.809
2006-02-15,770.928
2006-02-16,773.875
2006-02-17,773.883
2006-02-20,772.896
2006-02-21,773.664
2006-02-22,778.684
2006-02-23,782.347
2006-02-24,784.228
2006-02-27,787.37
2006-02-28,782.612
2006-03-01,786.964
2006-03-02,785.117
2006-03-03,782.479
2006-03-06,780.719
2006-03-07,771.381
2006-03-08,768.928
2006-03-09,772.359
2006-03-10,775.085
2006-03-13,780.86
2006-03-14,789.251
2006-03-15,794.976
2006-03-16,798.534
2006-03-17,802.656
2006-03-20,803.166
2006-03-21,796.701
2006-03-22,802.172
2006-03-23,799.887
2006-03-24,803.191
2006-03-27,804.55
2006-03-28,803.264
2006-03-29,807.912
2006-03-30,812.115
2006-03-31,810.841
2006-04-03,812.911
2006-04-04,816.841
2006-04-05,819.625
2006-04-06,821.298
2006-04-07,814.501
2006-04-10,811.671
2006-04-11,804.628
2006-04-12,803.412
2006-04-13,804.562
2006-04-14,804.376
2006-04-17,806.687
2006-04-18,818.229
2006-04-19,825.351
2006-04-20,823.327
2006-04-21,826.126
2006-04-24,822.689
2006-04-25,824.165
2006-04-26,826.674
2006-04-27,827.713
2006-04-28,829.297
2006-05-01,830.486
2006-05-02,835.78
2006-05-03,834.145
2006-05-04,840.395
2006-05-05,849.493
2006-05-08,852.666
2006-05-09,853.793
2006-05-10,851.693
2006-05-11,843.413
2006-05-12,831.125
2006-05-15,821.12
2006-05-16,817.195
2006-05-17,805.554
2006-05-18,795.995
2006-05-19,794.359
2006-05-22,783.075
2006-05-23,786.809
2006-05-24,782.073
2006-05-25,791.761
2006-05-26,800.205
2006-05-29,802.537
2006-05-30,793.064
2006-05-31,796.195
2006-06-01,802.315
2006-06-02,810.051
2006-06-05,798.636
2006-06-06,784.329
2006-06-07,779.591
2006-06-08,766.566
2006-06-09,771.659
2006-06-12,762.371
2006-06-13,745.765
2006-06-14,749.046
2006-06-15,768.127
2006-06-16,767.802
2006-06-19,761.125
2006-06-20,759.686
2006-06-21,765.547
2006-06-22,765.698
2006-06-23,764.457
2006-06-26,769.513
2006-06-27,765.673
2006-06-28,763.841
2006-06-29,779.02
2006-06-30,792.488
2006-07-03,796.509
2006-07-04,798.528
2006-07-05,788.634
2006-07-06,791.353
2006-07-07,789.071
2006-07-10,788.665
2006-07-11,788.495
2006-07-12,780.637
2006-07-13,770.33
2006-07-14,761.355
2006-07-17,754.703
2006-07-18,752.414
2006-07-19,766.724
2006-07-20,764.976
2006-07-21,757.951
2006-07-24,766.408
2006-07-25,771.568
2006-07-26,771.621
2006-07-27,773.96
2006-07-28,783.293
2006-07-31,785.175
2006-08-01,780.868
2006-08-02,786.522
2006-08-03,787.67
2006-08-04,791.96
2006-08-07,785.44
2006-08-08,782.412
2006-08-09,780.92
2006-08-10,779.369
2006-08-11,776.795
2006-08-14,779.377
2006-08-15,788.965
2006-08-16,797.891
2006-08-17,799.493
2006-08-18,800.027
2006-08-21,798.508
2006-08-22,798.902
2006-08-23,794.321
2006-08-24,793.125
2006-08-25,791.654
2006-08-28,795.265
2006-08-29,799.659
2006-08-30,803.898
2006-08-31,806.452
2006-09-01,809.043
2006-09-04,813.347
2006-09-05,814.288
2006-09-06,805.147
2006-09-07,797.169
2006-09-08,797.872
2006-09-11,793.167
2006-09-12,801.763
2006-09-13,804.894
2006-09-14,806.838
2006-09-15,806.664
2006-09-18,806.294
2006-09-19,806.043
2006-09-20,809.153
2006-09-21,807.786
2006-09-22,804.341
2006-09-25,806.648
2006-09-26,808.735
2006-09-27,814.72
2006-09-28,815.371
2006-09-29,812.65
2006-10-02,813.645
2006-10-03,812.122
2006-10-04,816.822
2006-10-05,824.975
2006-10-06,820.089
2006-10-09,822.88
2006-10-10,823.145
2006-10-11,820.405
2006-10-12,828.395
2006-10-13,832.589
2006-10-16,839.211
2006-10-17,834.387
2006-10-18,836.124
2006-10-19,840.185
2006-10-20,839.145
2006-10-23,840.126
2006-10-24,840.971
2006-10-25,845.103
2006-10-26,851.379
2006-10-27,846.987
2006-10-30,847.168
2006-10-31,848.497
2006-11-01,843.514
2006-11-02,841.676
2006-11-03,840.922
2006-11-06,847.738
2006-11-07,851.37
2006-11-08,851.36
2006-11-09,848.8
2006-11-10,854.143
2006-11-13,853.01
2006-11-14,861.542
2006-11-15,864.08
2006-11-16,865.017
2006-11-17,862.767
2006-11-20,860.894
2006-11-21,864.79
2006-11-22,871.583
2006-11-23,872.216
2006-11-24,873.941
2006-11-27,863.304
2006-11-28,864.142
2006-11-29,875.078
2006-11-30,880.849
2006-12-01,881.412
2006-12-04,888.334
2006-12-05,890.317
2006-12-06,892.031
2006-12-07,890.744
2006-12-08,890.782
2006-12-11,890.12
2006-12-12,888.986
2006-12-13,891.018
2006-12-14,894.469
2006-12-15,893.879
2006-12-18,889.085
2006-12-19,888.936
2006-12-20,893.598
2006-12-21,891.469
2006-12-22,889.849
2006-12-25,889.041
2006-12-26,893.101
2006-12-27,900.311
2006-12-28,900.128
2006-12-29,897.687
2007-01-01,897.687
2007-01-02,902.48
2007-01-03,900.487
2007-01-04,897.633
2007-01-05,887.124
2007-01-08,888.006
2007-01-09,890.51
2007-01-10,886.672
2007-01-11,892.391
2007-01-12,899.521
2007-01-15,903.822
2007-01-16,901.889
2007-01-17,902.458
2007-01-18,899.521
2007-01-19,904.497
2007-01-22,902.746
2007-01-23,907.039
2007-01-24,911.678
2007-01-25,906.488
2007-01-26,905.191
2007-01-29,908.964
2007-01-30,913.264
2007-01-31,915.074
2007-02-01,925.015
2007-02-02,927.334
2007-02-05,926.314
2007-02-06,931.569
2007-02-07,935.756
2007-02-08,932.999
2007-02-09,929.987
2007-02-12,926.43
2007-02-13,933.343
2007-02-14,940.544
2007-02-15,944.634
2007-02-16,945.245
2007-02-19,947.483
2007-02-20,950.544
2007-02-21,949.569
2007-02-22,951.999
2007-02-23,953.254
2007-02-26,954.208
2007-02-27,930.481
2007-02-28,923.51
2007-03-01,919.743
2007-03-02,912.508
2007-03-05,890.614
2007-03-06,905.744
2007-03-07,909.114
2007-03-08,916.747
2007-03-09,919.998
2007-03-12,925.164
2007-03-13,911.981
2007-03-14,905.343
2007-03-15,915.52
2007-03-16,914.755
2007-03-19,923.231
2007-03-20,929.654
2007-03-21,939.719
2007-03-22,945.635
2007-03-23,946.009
2007-03-26,946.538
2007-03-27,941.559
2007-03-28,939.196
2007-03-29,940.704
2007-03-30,943.08
2007-04-02,946.538
2007-04-03,953.194
2007-04-04,955.554
2007-04-05,958.089
2007-04-06,957.988
2007-04-09,957.235
2007-04-10,963.197
2007-04-11,959.718
2007-04-12,962.17
2007-04-13,964.292
2007-04-16,974.388
2007-04-17,975.028
2007-04-18,975.839
2007-04-19,970.082
2007-04-20,977.094
2007-04-23,977.375
2007-04-24,975.627
2007-04-25,981.286
2007-04-26,980.951
2007-04-27,981.162
2007-04-30,974.419
2007-05-01,974.591
2007-05-02,982.742
2007-05-03,983.355
2007-05-04,988.348
2007-05-07,992.321
2007-05-08,987.347
2007-05-09,991.641
2007-05-10,982.462
2007-05-11,986.89
2007-05-14,984.478
2007-05-15,982.041
2007-05-16,982.737
2007-05-17,980.244
2007-05-18,982.801
2007-05-21,987.088
2007-05-22,992.337
2007-05-23,992.973
2007-05-24,981.138
2007-05-25,981.855
2007-05-28,983.441
2007-05-29,989.466
2007-05-30,992.076
2007-05-31,1000.0
2007-06-01,1005.159
2007-06-04,1008.923
2007-06-05,1003.438
2007-06-06,993.05
2007-06-07,976.578
2007-06-08,977.191
2007-06-11,979.041
2007-06-12,970.205
2007-06-13,974.494
2007-06-14,980.839
2007-06-15,990.334
2007-06-18,990.003
2007-06-19,990.434
2007-06-20,984.619
2007-06-21,982.739
2007-06-22,978.262
2007-06-25,972.72
2007-06-26,970.605
2007-06-27,973.133
2007-06-28,979.87
2007-06-29,980.013
2007-07-02,990.896
2007-07-03,994.374
2007-07-04,996.104
2007-07-05,995.853
2007-07-06,998.025
2007-07-09,999.801
2007-07-10,991.249
2007-07-11,991.636
2007-07-12,1002.23
2007-07-13,1006.246
2007-07-16,1002.905
2007-07-17,1001.725
2007-07-18,997.175
2007-07-19,1003.378
2007-07-20,995.031
2007-07-23,992.198
2007-07-24,975.566
2007-07-25,969.837
2007-07-26,948.287
2007-07-27,932.859
2007-07-30,938.36
2007-07-31,938.165
2007-08-01,932.443
2007-08-02,936.232
2007-08-03,918.488
2007-08-06,921.408
2007-08-07,923.79
2007-08-08,936.668
2007-08-09,920.524
2007-08-10,914.137
2007-08-13,915.389
2007-08-14,900.251
2007-08-15,884.624
2007-08-16,881.586
2007-08-17,892.795
2007-08-20,898.055
2007-08-21,901.835
2007-08-22,913.684
2007-08-23,915.148
2007-08-24,922.531
2007-08-27,918.931
2007-08-28,901.941
2007-08-29,912.855
2007-08-30,913.703
2007-08-31,926.466
2007-09-03,927.933
2007-09-04,933.919
2007-09-05,923.203
2007-09-06,924.379
2007-09-07,914.024
2007-09-10,905.553
2007-09-11,915.691
2007-09-12,915.096
2007-09-13,914.909
2007-09-14,914.701
2007-09-17,905.526
2007-09-18,921.616
2007-09-19,938.28
2007-09-20,935.341
2007-09-21,935.757
2007-09-24,931.888
2007-09-25,926.815
2007-09-26,932.77
2007-09-27,941.715
2007-09-28,939.993
2007-10-01,950.589
2007-10-02,956.578
2007-10-03,955.152
2007-10-04,955.724
2007-10-05,967.406
2007-10-08,961.883
2007-10-09,967.258
2007-10-10,967.839
2007-10-11,967.998
2007-10-12,966.381
2007-10-15,959.429
2007-10-16,948.409
2007-10-17,949.96
2007-10-18,950.232
2007-10-19,933.26
2007-10-22,930.235
2007-10-23,940.569
2007-10-24,935.627
2007-10-25,938.823
2007-10-26,950.016
2007-10-29,952.891
2007-10-30,950.496
2007-10-31,964.378
2007-11-01,943.799
2007-11-02,938.665
2007-11-05,929.213
2007-11-06,939.498
2007-11-07,923.193
2007-11-08,923.528
2007-11-09,915.29
2007-11-12,903.873
2007-11-13,915.939
2007-11-14,916.974
2007-11-15,905.616
2007-11-16,897.648
2007-11-19,878.962
2007-11-20,880.271
2007-11-21,866.779
2007-11-22,867.953
2007-11-23,880.658
2007-11-26,869.999
2007-11-27,874.314
2007-11-28,892.625
2007-11-29,894.665
2007-11-30,899.966
2007-12-03,895.558
2007-12-04,885.832
2007-12-05,893.739
2007-12-06,907.144
2007-12-07,911.442
2007-12-10,917.564
2007-12-11,902.149
2007-12-12,901.735
2007-12-13,891.597
2007-12-14,876.976
2007-12-17,858.982
2007-12-18,865.395
2007-12-19,863.477
2007-12-20,866.965
2007-12-21,879.764
2007-12-24,886.658
2007-12-25,887.404
2007-12-26,889.353
2007-12-27,880.485
2007-12-28,881.434
2007-12-31,880.324
2008-01-01,880.324
2008-01-02,875.759
2008-01-03,866.521
2008-01-04,844.986
2008-01-07,840.66
2008-01-08,829.436
2008-01-09,826.488
2008-01-10,826.845
2008-01-11,817.538
2008-01-14,824.882
2008-01-15,806.873
2008-01-16,799.82
2008-01-17,792.088
2008-01-18,785.031
2008-01-21,769.214
2008-01-22,769.893
2008-01-23,786.121
2008-01-24,798.023
2008-01-25,801.876
2008-01-28,809.139
2008-01-29,820.449
2008-01-30,814.354
2008-01-31,830.31
2008-02-01,846.807
2008-02-04,846.476
2008-02-05,823.744
2008-02-06,815.221
2008-02-07,815.605
2008-02-08,812.861
2008-02-11,811.145
2008-02-12,821.007
2008-02-13,826.348
2008-02-14,824.037
2008-02-15,821.278
2008-02-18,822.575
2008-02-19,826.288
2008-02-20,825.611
2008-02-21,824.458
2008-02-22,825.225
2008-02-25,839.163
2008-02-26,845.593
2008-02-27,850.118
2008-02-28,841.0
2008-02-29,824.932
2008-03-03,817.596
2008-03-04,813.236
2008-03-05,815.238
2008-03-06,804.443
2008-03-07,797.341
2008-03-10,784.595
2008-03-11,803.133
2008-03-12,806.471
2008-03-13,810.35
2008-03-14,798.478
2008-03-17,784.495
2008-03-18,806.574
2008-03-19,794.092
2008-03-20,799.497
2008-03-21,802.334
2008-03-24,810.389
2008-03-25,825.561
2008-03-26,825.093
2008-03-27,823.744
2008-03-28,818.16
2008-03-31,823.734
2008-04-01,840.211
2008-04-02,846.471
2008-04-03,846.445
2008-04-04,846.199
2008-04-07,848.611
2008-04-08,842.021
2008-04-09,831.999
2008-04-10,832.89
2008-04-11,824.246
2008-04-14,819.201
2008-04-15,824.358
2008-04-16,844.726
2008-04-17,843.128
2008-04-18,848.655
2008-04-21,848.331
2008-04-22,840.514
2008-04-23,839.783
2008-04-24,841.858
2008-04-25,848.816
2008-04-28,854.605
2008-04-29,850.358
2008-04-30,850.281
2008-05-01,857.29
2008-05-02,861.169
2008-05-05,860.538
2008-05-06,865.265
2008-05-07,858.077
2008-05-08,861.717
2008-05-09,857.994
2008-05-12,867.774
2008-05-13,867.485
2008-05-14,869.274
2008-05-15,877.168
2008-05-16,878.959
2008-05-19,879.592
2008-05-20,875.222
2008-05-21,868.431
2008-05-22,870.875
2008-05-23,863.946
2008-05-26,860.541
2008-05-27,863.874
2008-05-28,863.59
2008-05-29,869.451
2008-05-30,871.007
2008-06-02,865.566
2008-06-03,862.556
2008-06-04,864.835
2008-06-05,874.936
2008-06-06,859.64
2008-06-09,849.368
2008-06-10,839.462
2008-06-11,826.953
2008-06-12,824.333
2008-06-13,831.674
2008-06-16,838.783
2008-06-17,835.868
2008-06-18,827.039
2008-06-19,825.912
2008-06-20,816.045
2008-06-23,805.279
2008-06-24,799.893
2008-06-25,807.593
2008-06-26,793.816
2008-06-27,787.761
2008-06-30,782.662
2008-07-01,777.938
2008-07-02,763.128
2008-07-03,755.234
2008-07-04,753.877
2008-07-07,749.161
2008-07-08,758.05
2008-07-09,751.686
2008-07-10,752.017
2008-07-11,748.829
2008-07-14,740.536
2008-07-15,735.742
2008-07-16,750.058
2008-07-17,767.405
2008-07-18,768.816
2008-07-21,774.417
2008-07-22,786.223
2008-07-23,793.461
2008-07-24,778.079
2008-07-25,776.692
2008-07-28,766.799
2008-07-29,775.563
2008-07-30,784.212
2008-07-31,782.286
2008-08-01,780.502
2008-08-04,772.85
2008-08-05,787.742
2008-08-06,792.576
2008-08-07,780.389
2008-08-08,790.545
2008-08-11,804.343
2008-08-12,795.782
2008-08-13,787.871
2008-08-14,792.424
2008-08-15,793.389
2008-08-18,787.559
2008-08-19,772.672
2008-08-20,772.808
2008-08-21,772.102
2008-08-22,780.591
2008-08-25,772.087
2008-08-26,771.462
2008-08-27,776.718
2008-08-28,789.217
2008-08-29,790.287
2008-09-01,786.426
2008-09-02,786.47
2008-09-03,787.853
2008-09-04,768.774
2008-09-05,764.178
2008-09-08,782.009
2008-09-09,762.157
2008-09-10,764.33
2008-09-11,759.839
2008-09-12,769.2
2008-09-15,744.812
2008-09-16,747.531
2008-09-17,725.059
2008-09-18,754.477
2008-09-19,784.326
2008-09-22,760.2
2008-09-23,752.007
2008-09-24,745.122
2008-09-25,750.039
2008-09-26,744.079
2008-09-29,699.58
2008-09-30,707.593
2008-10-01,707.115
2008-10-02,680.792
2008-10-03,668.278
2008-10-06,634.138
2008-10-07,608.592
2008-10-08,586.688
2008-10-09,555.388
2008-10-10,550.539
2008-10-13,588.328
2008-10-14,595.579
2008-10-15,556.669
2008-10-16,557.894
2008-10-17,557.62
2008-10-20,572.229
2008-10-21,563.66
2008-10-22,533.114
2008-10-23,522.84
2008-10-24,502.067
2008-10-27,477.18
2008-10-28,503.684
2008-10-29,519.746
2008-10-30,541.156
2008-10-31,553.852
2008-11-03,558.81
2008-11-04,575.098
2008-11-05,559.557
2008-11-06,536.609
2008-11-07,540.849
2008-11-10,535.494
2008-11-11,520.715
2008-11-12,500.673
2008-11-13,520.013
2008-11-14,501.231
2008-11-17,494.469
2008-11-18,491.161
2008-11-19,465.031
2008-11-20,438.345
2008-11-21,452.816
2008-11-24,479.526
2008-11-25,487.38
2008-11-26,500.981
2008-11-27,505.284
2008-11-28,510.619
2008-12-01,468.084
2008-12-02,481.872
2008-12-03,490.943
2008-12-04,481.566
2008-12-05,491.187
2008-12-08,512.606
2008-12-09,505.019
2008-12-10,517.238
2008-12-11,504.779
2008-12-12,511.002
2008-12-15,509.181
2008-12-16,528.936
2008-12-17,536.737
2008-12-18,530.15
2008-12-19,528.036
2008-12-22,519.079
2008-12-23,515.708
2008-12-24,516.296
2008-12-25,517.109
2008-12-26,522.337
2008-12-29,521.553
2008-12-30,535.019
2008-12-31,544.204
2009-01-01,544.204
2009-01-02,555.13
2009-01-05,554.863
2009-01-06,562.563
2009-01-07,554.755
2009-01-08,556.126
2009-01-09,543.791
2009-01-12,531.037
2009-01-13,526.043
2009-01-14,509.316
2009-01-15,508.841
2009-01-16,517.303
2009-01-19,514.119
2009-01-20,485.929
2009-01-21,501.397
2009-01-22,492.009
2009-01-23,489.848
2009-01-26,496.049
2009-01-27,504.34
2009-01-28,520.074
2009-01-29,504.15
2009-01-30,493.577
2009-02-02,490.72
2009-02-03,493.466
2009-02-04,494.468
2009-02-05,496.898
2009-02-06,511.161
2009-02-09,513.022
2009-02-10,494.498
2009-02-11,494.789
2009-02-12,491.625
2009-02-13,490.28
2009-02-16,488.293
2009-02-17,467.966
2009-02-18,461.116
2009-02-19,455.756
2009-02-20,446.995
2009-02-23,434.548
2009-02-24,443.051
2009-02-25,438.845
2009-02-26,436.955
2009-02-27,433.452
2009-03-02,413.013
2009-03-03,405.141
2009-03-04,415.691
2009-03-05,399.715
2009-03-06,397.196
2009-03-09,389.907
2009-03-10,411.248
2009-03-11,414.341
2009-03-12,427.342
2009-03-13,433.069
2009-03-16,435.236
2009-03-17,445.915
2009-03-18,457.674
2009-03-19,465.666
2009-03-20,454.326
2009-03-23,481.6
2009-03-24,473.739
2009-03-25,480.355
2009-03-26,493.202
2009-03-27,483.038
2009-03-30,464.661
2009-03-31,471.349
2009-04-01,480.085
2009-04-02,504.371
2009-04-03,512.458
2009-04-06,507.741
2009-04-07,495.506
2009-04-08,499.58
2009-04-09,524.958
2009-04-10,525.237
2009-04-13,529.327
2009-04-14,523.121
2009-04-15,529.97
2009-04-16,539.605
2009-04-17,545.791
2009-04-20,519.883
2009-04-21,531.413
2009-04-22,533.828
2009-04-23,536.894
2009-04-24,550.662
2009-04-27,542.871
2009-04-28,539.584
2009-04-29,557.607
2009-04-30,560.29
2009-05-01,560.92
2009-05-04,582.824
2009-05-05,584.511
2009-05-06,591.078
2009-05-07,585.602
2009-05-08,604.33
2009-05-11,594.625
2009-05-12,590.318
2009-05-13,566.328
2009-05-14,572.451
2009-05-15,572.308
2009-05-18,586.937
2009-05-19,593.886
2009-05-20,597.272
2009-05-21,589.561
2009-05-22,589.45
2009-05-25,590.643
2009-05-26,604.711
2009-05-27,598.793
2009-05-28,599.336
2009-05-29,608.884
2009-06-01,628.248
2009-06-02,634.283
2009-06-03,626.578
2009-06-04,631.681
2009-06-05,628.971
2009-06-08,621.94
2009-06-09,627.64
2009-06-10,630.392
2009-06-11,636.291
2009-06-12,635.063
2009-06-15,618.981
2009-06-16,611.071
2009-06-17,604.827
2009-06-18,606.637
2009-06-19,609.658
2009-06-22,590.955
2009-06-23,588.177
2009-06-24,598.065
2009-06-25,605.963
2009-06-26,614.518
2009-06-29,616.591
2009-06-30,613.872
2009-07-01,623.198
2009-07-02,606.794
2009-07-03,605.201
2009-07-06,600.503
2009-07-07,593.479
2009-07-08,584.739
2009-07-09,586.603
2009-07-10,585.285
2009-07-13,592.854
2009-07-14,601.238
2009-07-15,620.236
2009-07-16,626.093
2009-07-17,624.199
2009-07-20,634.007
2009-07-21,637.432
2009-07-22,640.769
2009-07-23,654.799
2009-07-24,658.796
2009-07-27,663.411
2009-07-28,661.505
2009-07-29,658.054
2009-07-30,669.389
2009-07-31,675.068
2009-08-03,691.298
2009-08-04,696.727
2009-08-05,697.954
2009-08-06,695.684
2009-08-07,704.049
2009-08-10,704.122
2009-08-11,695.38
2009-08-12,703.03
2009-08-13,713.428
2009-08-14,709.039
2009-08-17,686.234
2009-08-18,695.606
2009-08-19,698.785
2009-08-20,709.602
2009-08-21,722.268
2009-08-24,728.023
2009-08-25,732.285
2009-08-26,730.994
2009-08-27,731.132
2009-08-28,738.368
2009-08-31,730.283
2009-09-01,714.233
2009-09-02,705.318
2009-09-03,713.494
2009-09-04,721.645
2009-09-07,727.872
2009-09-08,739.055
2009-09-09,748.757
2009-09-10,756.89
2009-09-11,760.708
2009-09-14,762.346
2009-09-15,768.396
2009-09-16,783.943
2009-09-17,784.068
2009-09-18,781.676
2009-09-21,774.349
2009-09-22,784.897
2009-09-23,778.434
2009-09-24,764.191
2009-09-25,759.935
2009-09-28,771.264
2009-09-29,770.627
2009-09-30,770.205
2009-10-01,750.077
2009-10-02,739.937
2009-10-05,750.702
2009-10-06,765.855
2009-10-07,767.484
2009-10-08,779.038
2009-10-09,782.938
2009-10-12,785.634
2009-10-13,782.618
2009-10-14,797.01
2009-10-15,798.292
2009-10-16,788.854
2009-10-19,797.455
2009-10-20,791.828
2009-10-21,786.774
2009-10-22,789.365
2009-10-23,779.42
2009-10-26,768.822
2009-10-27,757.63
2009-10-28,733.614
2009-10-29,749.771
2009-10-30,735.317
2009-11-02,733.357
2009-11-03,734.377
2009-11-04,738.637
2009-11-05,751.452
2009-11-06,751.782
2009-11-09,768.591
2009-11-10,764.851
2009-11-11,770.867
2009-11-12,760.271
2009-11-13,766.432
2009-11-16,781.182
2009-11-17,775.61
2009-11-18,776.768
2009-11-19,759.73
2009-11-20,756.284
2009-11-23,767.596
2009-11-24,762.027
2009-11-25,765.144
2009-11-26,756.756
2009-11-27,747.576
2009-11-30,750.137
2009-12-01,765.595
2009-12-02,770.647
2009-12-03,767.313
2009-12-04,771.599
2009-12-07,770.592
2009-12-08,763.067
2009-12-09,760.29
2009-12-10,760.301
2009-12-11,763.635
2009-12-14,772.257
2009-12-15,768.213
2009-12-16,774.133
2009-12-17,764.724
2009-12-18,766.21
2009-12-21,772.704
2009-12-22,775.737
2009-12-23,782.361
2009-12-24,785.948
2009-12-25,785.932
2009-12-28,787.846
2009-12-29,789.785
2009-12-30,786.949
2009-12-31,782.608
2010-01-01,782.608
2010-01-04,798.199
2010-01-05,800.705
2010-01-06,802.946
2010-01-07,806.662
2010-01-08,810.967
2010-01-11,816.25
2010-01-12,808.815
2010-01-13,814.296
2010-01-14,818.397
2010-01-15,811.936
2010-01-18,812.7
2010-01-19,817.837
2010-01-20,807.181
2010-01-21,797.013
2010-01-22,785.342
2010-01-25,786.303
2010-01-26,780.347
2010-01-27,780.878
2010-01-28,774.592
2010-01-29,767.677
2010-02-01,773.665
2010-02-02,784.495
2010-02-03,780.128
2010-02-04,759.673
2010-02-05,754.596
2010-02-08,748.379
2010-02-09,753.8
2010-02-10,754.856
2010-02-11,762.144
2010-02-12,765.313
2010-02-15,764.56
2010-02-16,774.853
2010-02-17,781.134
2010-02-18,785.204
2010-02-19,783.562
2010-02-22,789.333
2010-02-23,782.39
2010-02-24,785.18
2010-02-25,781.646
2010-02-26,784.768
2010-03-01,793.075
2010-03-02,800.727
2010-03-03,805.346
2010-03-04,805.831
2010-03-05,817.193
2010-03-08,820.299
2010-03-09,820.955
2010-03-10,826.565
2010-03-11,828.947
2010-03-12,832.513
2010-03-15,829.816
2010-03-16,837.91
2010-03-17,844.978
2010-03-18,841.079
2010-03-19,834.737
2010-03-22,840.428
2010-03-23,846.157
2010-03-24,839.307
2010-03-25,837.471
2010-03-26,839.347
2010-03-29,844.657
2010-03-30,846.715
2010-03-31,844.089
2010-04-01,852.238
2010-04-02,852.442
2010-04-05,862.027
2010-04-06,867.104
2010-04-07,865.818
2010-04-08,864.941
2010-04-09,872.419
2010-04-12,876.769
2010-04-13,875.614
2010-04-14,888.347
2010-04-15,889.697
2010-04-16,878.684
2010-04-19,872.751
2010-04-20,883.492
2010-04-21,889.2
2010-04-22,891.894
2010-04-23,899.984
2010-04-26,901.345
2010-04-27,881.176
2010-04-28,873.672
2010-04-29,888.973
2010-04-30,877.488
2010-05-03,885.417
2010-05-04,860.579
2010-05-05,846.846
2010-05-06,822.475
2010-05-07,797.874
2010-05-10,839.792
2010-05-11,839.496
2010-05-12,855.7
2010-05-13,851.737
2010-05-14,832.717
2010-05-17,825.594
2010-05-18,816.741
2010-05-19,803.702
2010-05-20,774.297
2010-05-21,782.534
2010-05-24,774.981
2010-05-25,763.578
2010-05-26,769.665
2010-05-27,795.79
2010-05-28,792.258
2010-05-31,793.292
2010-06-01,778.852
2010-06-02,787.884
2010-06-03,796.307
2010-06-04,768.484
2010-06-07,751.452
2010-06-08,751.74
2010-06-09,756.534
2010-06-10,777.151
2010-06-11,783.988
2010-06-14,793.57
2010-06-15,807.713
2010-06-16,806.379
2010-06-17,806.291
2010-06-18,809.141
2010-06-21,808.396
2010-06-22,797.011
2010-06-23,791.82
2010-06-24,782.53
2010-06-25,787.481
2010-06-28,787.122
2010-06-29,761.245
2010-06-30,755.0
2010-07-01,749.603
2010-07-02,748.477
2010-07-05,747.558
2010-07-06,751.385
2010-07-07,768.04
2010-07-08,778.508
2010-07-09,785.801
2010-07-12,781.703
2010-07-13,799.207
2010-07-14,798.855
2010-07-15,797.384
2010-07-16,778.42
2010-07-19,778.338
2010-07-20,783.906
2010-07-21,779.044
2010-07-22,798.374
2010-07-23,808.228
2010-07-26,822.415
2010-07-27,821.459
2010-07-28,815.551
2010-07-29,817.012
2010-07-30,815.137
2010-08-02,831.324
2010-08-03,828.51
2010-08-04,830.483
2010-08-05,828.379
2010-08-06,827.899
2010-08-09,833.963
2010-08-10,819.549
2010-08-11,793.676
2010-08-12,786.8
2010-08-13,783.851
2010-08-16,787.654
2010-08-17,799.088
2010-08-18,800.965
2010-08-19,789.636
2010-08-20,781.451
2010-08-23,777.926
2010-08-24,769.557
2010-08-25,770.869
2010-08-26,771.859
2010-08-27,784.308
2010-08-30,777.461
2010-08-31,776.53
2010-09-01,799.028
2010-09-02,806.248
2010-09-03,816.002
2010-09-06,819.67
2010-09-07,807.255
2010-09-08,810.578
2010-09-09,814.975
2010-09-10,816.609
2010-09-13,831.406
2010-09-14,832.496
2010-09-15,833.166
2010-09-16,829.39
2010-09-17,830.932
2010-09-20,844.151
2010-09-21,841.853
2010-09-22,840.104
