Date,NORWAY MID GROWTH Mid Cap
2006-09-21,588.06
2006-09-22,581.443
2006-09-25,551.703
2006-09-26,572.226
2006-09-27,588.534
2006-09-28,602.016
2006-09-29,617.421
2006-10-02,606.986
2006-10-03,576.758
2006-10-04,566.894
2006-10-05,576.508
2006-10-06,563.537
2006-10-09,573.191
2006-10-10,581.963
2006-10-11,591.63
2006-10-12,595.529
2006-10-13,601.909
2006-10-16,611.763
2006-10-17,600.456
2006-10-18,609.812
2006-10-19,627.455
2006-10-20,636.996
2006-10-23,646.031
2006-10-24,660.648
2006-10-25,676.073
2006-10-26,680.576
2006-10-27,676.168
2006-10-30,665.719
2006-10-31,684.859
2006-11-01,696.117
2006-11-02,691.044
2006-11-03,703.107
2006-11-06,712.803
2006-11-07,712.306
2006-11-08,712.691
2006-11-09,727.928
2006-11-10,729.577
2006-11-13,710.532
2006-11-14,722.522
2006-11-15,738.541
2006-11-16,740.98
2006-11-17,704.523
2006-11-20,714.72
2006-11-21,732.909
2006-11-22,740.893
2006-11-23,735.626
2006-11-24,753.236
2006-11-27,740.468
2006-11-28,731.972
2006-11-29,759.679
2006-11-30,774.75
2006-12-01,775.705
2006-12-04,780.261
2006-12-05,787.97
2006-12-06,791.377
2006-12-07,793.902
2006-12-08,800.938
2006-12-11,804.478
2006-12-12,804.179
2006-12-13,803.565
2006-12-14,814.472
2006-12-15,814.716
2006-12-18,812.426
2006-12-19,802.742
2006-12-20,817.274
2006-12-21,804.655
2006-12-22,803.78
2006-12-25,803.78
2006-12-26,803.56
2006-12-27,800.939
2006-12-28,805.56
2006-12-29,814.215
2007-01-01,814.215
2007-01-02,843.107
2007-01-03,814.64
2007-01-04,771.832
2007-01-05,763.541
2007-01-08,768.69
2007-01-09,749.738
2007-01-10,727.019
2007-01-11,741.563
2007-01-12,758.404
2007-01-15,789.286
2007-01-16,780.88
2007-01-17,770.772
2007-01-18,764.546
2007-01-19,777.104
2007-01-22,801.31
2007-01-23,802.183
2007-01-24,822.963
2007-01-25,818.281
2007-01-26,824.648
2007-01-29,835.195
2007-01-30,837.075
2007-01-31,842.961
2007-02-01,862.365
2007-02-02,851.667
2007-02-05,833.907
2007-02-06,832.677
2007-02-07,841.745
2007-02-08,838.776
2007-02-09,847.951
2007-02-12,836.188
2007-02-13,844.427
2007-02-14,863.977
2007-02-15,851.511
2007-02-16,856.449
2007-02-19,863.947
2007-02-20,849.914
2007-02-21,850.186
2007-02-22,862.464
2007-02-23,862.874
2007-02-26,884.657
2007-02-27,842.64
2007-02-28,815.523
2007-03-01,812.937
2007-03-02,819.529
2007-03-05,789.888
2007-03-06,806.057
2007-03-07,808.984
2007-03-08,832.873
2007-03-09,823.911
2007-03-12,823.416
2007-03-13,824.296
2007-03-14,797.215
2007-03-15,809.573
2007-03-16,821.425
2007-03-19,831.46
2007-03-20,831.927
2007-03-21,844.932
2007-03-22,849.742
2007-03-23,849.622
2007-03-26,854.494
2007-03-27,845.474
2007-03-28,856.282
2007-03-29,858.585
2007-03-30,862.495
2007-04-02,865.681
2007-04-03,863.407
2007-04-04,871.903
2007-04-05,867.549
2007-04-06,867.549
2007-04-09,862.793
2007-04-10,871.562
2007-04-11,868.706
2007-04-12,869.442
2007-04-13,875.208
2007-04-16,889.841
2007-04-17,889.934
2007-04-18,870.715
2007-04-19,875.708
2007-04-20,895.986
2007-04-23,895.819
2007-04-24,892.69
2007-04-25,911.181
2007-04-26,912.566
2007-04-27,924.354
2007-04-30,928.061
2007-05-01,924.138
2007-05-02,944.264
2007-05-03,934.422
2007-05-04,947.74
2007-05-07,945.649
2007-05-08,901.861
2007-05-09,914.477
2007-05-10,919.96
2007-05-11,906.525
2007-05-14,907.18
2007-05-15,915.389
2007-05-16,915.448
2007-05-17,907.689
2007-05-18,938.789
2007-05-21,944.845
2007-05-22,963.146
2007-05-23,978.998
2007-05-24,993.7
2007-05-25,990.364
2007-05-28,990.364
2007-05-29,982.135
2007-05-30,963.822
2007-05-31,1000.0
2007-06-01,1004.29
2007-06-04,1000.292
2007-06-05,1006.018
2007-06-06,978.893
2007-06-07,975.008
2007-06-08,956.046
2007-06-11,969.395
2007-06-12,958.663
2007-06-13,965.855
2007-06-14,1000.377
2007-06-15,1032.369
2007-06-18,1050.43
2007-06-19,1047.524
2007-06-20,1062.606
2007-06-21,1058.371
2007-06-22,1061.829
2007-06-25,1051.513
2007-06-26,1048.459
2007-06-27,1030.223
2007-06-28,1057.506
2007-06-29,1069.273
2007-07-02,1099.585
2007-07-03,1102.736
2007-07-04,1109.781
2007-07-05,1115.204
2007-07-06,1104.136
2007-07-09,1116.685
2007-07-10,1101.924
2007-07-11,1116.466
2007-07-12,1133.347
2007-07-13,1148.905
2007-07-16,1151.241
2007-07-17,1154.672
2007-07-18,1150.811
2007-07-19,1179.963
2007-07-20,1166.463
2007-07-23,1176.729
2007-07-24,1142.129
2007-07-25,1117.233
2007-07-26,1082.97
2007-07-27,1059.769
2007-07-30,1070.643
2007-07-31,1091.815
2007-08-01,1051.389
2007-08-02,1075.847
2007-08-03,1060.917
2007-08-06,1031.385
2007-08-07,1044.225
2007-08-08,1097.85
2007-08-09,1067.244
2007-08-10,1031.706
2007-08-13,1036.265
2007-08-14,1031.407
2007-08-15,1002.779
2007-08-16,937.054
2007-08-17,979.812
2007-08-20,993.259
2007-08-21,985.636
2007-08-22,1011.484
2007-08-23,1025.389
2007-08-24,1033.627
2007-08-27,1030.758
2007-08-28,1003.067
2007-08-29,1001.805
2007-08-30,1029.044
2007-08-31,1048.874
2007-09-03,1053.104
2007-09-04,1071.244
2007-09-05,1062.195
2007-09-06,1074.885
2007-09-07,1052.038
2007-09-10,1047.163
2007-09-11,1067.944
2007-09-12,1074.905
2007-09-13,1089.298
2007-09-14,1093.465
2007-09-17,1078.296
2007-09-18,1088.194
2007-09-19,1150.291
2007-09-20,1163.976
2007-09-21,1176.43
2007-09-24,1191.639
2007-09-25,1178.143
2007-09-26,1199.573
2007-09-27,1219.694
2007-09-28,1222.917
2007-10-01,1247.964
2007-10-02,1231.82
2007-10-03,1201.362
2007-10-04,1191.66
2007-10-05,1207.767
2007-10-08,1208.23
2007-10-09,1207.511
2007-10-10,1222.081
2007-10-11,1254.568
2007-10-12,1245.822
2007-10-15,1262.868
2007-10-16,1231.102
2007-10-17,1233.628
2007-10-18,1215.101
2007-10-19,1206.986
2007-10-22,1161.02
2007-10-23,1214.146
2007-10-24,1204.64
2007-10-25,1233.493
2007-10-26,1259.74
2007-10-29,1279.414
2007-10-30,1261.104
2007-10-31,1261.942
2007-11-01,1249.748
2007-11-02,1240.968
2007-11-05,1242.368
2007-11-06,1282.278
2007-11-07,1299.076
2007-11-08,1307.986
2007-11-09,1269.556
2007-11-12,1199.773
2007-11-13,1187.67
2007-11-14,1211.868
2007-11-15,1155.458
2007-11-16,1118.21
2007-11-19,1075.243
2007-11-20,1124.104
2007-11-21,1098.961
2007-11-22,1092.439
2007-11-23,1115.097
2007-11-26,1142.001
2007-11-27,1103.134
2007-11-28,1138.965
2007-11-29,1137.099
2007-11-30,1129.942
2007-12-03,1108.151
2007-12-04,1094.706
2007-12-05,1115.469
2007-12-06,1115.987
2007-12-07,1148.938
2007-12-10,1165.084
2007-12-11,1165.2
2007-12-12,1183.062
2007-12-13,1153.959
2007-12-14,1141.695
2007-12-17,1098.887
2007-12-18,1099.622
2007-12-19,1088.089
2007-12-20,1086.95
2007-12-21,1119.63
2007-12-24,1125.913
2007-12-25,1125.913
2007-12-26,1133.58
2007-12-27,1153.876
2007-12-28,1182.919
2007-12-31,1179.847
2008-01-01,1179.847
2008-01-02,1203.807
2008-01-03,1199.551
2008-01-04,1187.044
2008-01-07,1160.925
2008-01-08,1193.24
2008-01-09,1161.271
2008-01-10,1135.931
2008-01-11,1102.618
2008-01-14,1118.643
2008-01-15,1074.467
2008-01-16,1003.169
2008-01-17,994.848
2008-01-18,969.857
2008-01-21,890.573
2008-01-22,936.187
2008-01-23,898.39
2008-01-24,964.462
2008-01-25,1015.298
2008-01-28,989.138
2008-01-29,1021.714
2008-01-30,1012.296
2008-01-31,954.845
2008-02-01,977.757
2008-02-04,992.821
2008-02-05,970.982
2008-02-06,984.613
2008-02-07,961.711
2008-02-08,960.334
2008-02-11,959.269
2008-02-12,1011.987
2008-02-13,1013.475
2008-02-14,1064.99
2008-02-15,1063.598
2008-02-18,1079.685
2008-02-19,1106.052
2008-02-20,1091.087
2008-02-21,1140.285
2008-02-22,1128.647
2008-02-25,1119.952
2008-02-26,1136.19
2008-02-27,1181.821
2008-02-28,1179.57
2008-02-29,1147.025
2008-03-03,1136.681
2008-03-04,1146.526
2008-03-05,1167.364
2008-03-06,1164.728
2008-03-07,1115.878
2008-03-10,1092.982
2008-03-11,1134.638
2008-03-12,1146.865
2008-03-13,1117.443
2008-03-14,1119.84
2008-03-17,1077.925
2008-03-18,1095.337
2008-03-19,1088.177
2008-03-20,1060.799
2008-03-21,1060.799
2008-03-24,1060.799
2008-03-25,1080.016
2008-03-26,1107.352
2008-03-27,1132.052
2008-03-28,1136.842
2008-03-31,1148.115
2008-04-01,1132.84
2008-04-02,1145.365
2008-04-03,1170.509
2008-04-04,1210.1
2008-04-07,1224.041
2008-04-08,1213.047
2008-04-09,1236.195
2008-04-10,1258.393
2008-04-11,1252.128
2008-04-14,1255.314
2008-04-15,1278.498
2008-04-16,1304.258
2008-04-17,1285.092
2008-04-18,1306.189
2008-04-21,1341.777
2008-04-22,1385.053
2008-04-23,1348.803
2008-04-24,1308.371
2008-04-25,1317.924
2008-04-28,1358.221
2008-04-29,1310.427
2008-04-30,1337.709
2008-05-01,1325.157
2008-05-02,1350.971
2008-05-05,1370.381
2008-05-06,1383.98
2008-05-07,1403.037
2008-05-08,1425.347
2008-05-09,1407.093
2008-05-12,1420.871
2008-05-13,1400.709
2008-05-14,1437.203
2008-05-15,1449.637
2008-05-16,1475.299
2008-05-19,1504.887
2008-05-20,1471.424
2008-05-21,1512.665
2008-05-22,1528.951
2008-05-23,1488.889
2008-05-26,1451.51
2008-05-27,1425.844
2008-05-28,1426.713
2008-05-29,1410.211
2008-05-30,1417.706
2008-06-02,1406.633
2008-06-03,1423.544
2008-06-04,1387.377
2008-06-05,1380.445
2008-06-06,1421.072
2008-06-09,1394.099
2008-06-10,1335.85
2008-06-11,1302.097
2008-06-12,1279.209
2008-06-13,1289.045
2008-06-16,1317.146
2008-06-17,1324.852
2008-06-18,1302.092
2008-06-19,1317.81
2008-06-20,1294.262
2008-06-23,1260.821
2008-06-24,1271.233
2008-06-25,1289.606
2008-06-26,1258.731
2008-06-27,1259.017
2008-06-30,1256.645
2008-07-01,1244.293
2008-07-02,1266.121
2008-07-03,1203.538
2008-07-04,1194.802
2008-07-07,1214.149
2008-07-08,1178.997
2008-07-09,1193.114
2008-07-10,1122.23
2008-07-11,1136.668
2008-07-14,1118.835
2008-07-15,1072.368
2008-07-16,1048.501
2008-07-17,1119.564
2008-07-18,1107.163
2008-07-21,1111.51
2008-07-22,1114.614
2008-07-23,1102.703
2008-07-24,1070.343
2008-07-25,1061.144
2008-07-28,1080.333
2008-07-29,1076.847
2008-07-30,1104.454
2008-07-31,1173.556
2008-08-01,1128.645
2008-08-04,1097.568
2008-08-05,1021.422
2008-08-06,1053.091
2008-08-07,1071.282
2008-08-08,1034.111
2008-08-11,1043.633
2008-08-12,1016.62
2008-08-13,991.645
2008-08-14,1021.738
2008-08-15,1003.199
2008-08-18,1036.685
2008-08-19,1021.387
2008-08-20,1040.812
2008-08-21,1094.585
2008-08-22,1084.452
2008-08-25,1080.772
2008-08-26,1061.347
2008-08-27,1091.006
2008-08-28,1117.728
2008-08-29,1110.996
2008-09-01,1055.477
2008-09-02,1021.386
2008-09-03,982.334
2008-09-04,943.328
2008-09-05,895.968
2008-09-08,913.538
2008-09-09,836.18
2008-09-10,847.043
2008-09-11,822.408
2008-09-12,895.578
2008-09-15,840.005
2008-09-16,771.221
2008-09-17,755.352
2008-09-18,808.682
2008-09-19,911.448
2008-09-22,954.974
2008-09-23,931.026
2008-09-24,907.711
2008-09-25,890.388
2008-09-26,832.892
2008-09-29,728.343
2008-09-30,750.985
2008-10-01,704.661
2008-10-02,620.927
2008-10-03,651.537
2008-10-06,533.921
2008-10-07,524.647
2008-10-08,459.105
2008-10-09,479.213
2008-10-10,445.956
2008-10-13,471.608
2008-10-14,501.35
2008-10-15,428.076
2008-10-16,321.634
2008-10-17,321.769
2008-10-20,360.862
2008-10-21,380.042
2008-10-22,343.612
2008-10-23,322.882
2008-10-24,283.397
2008-10-27,259.024
2008-10-28,265.508
2008-10-29,289.018
2008-10-30,321.522
2008-10-31,345.091
2008-11-03,367.204
2008-11-04,420.872
2008-11-05,398.625
2008-11-06,343.854
2008-11-07,356.932
2008-11-10,373.625
2008-11-11,330.237
2008-11-12,297.454
2008-11-13,304.631
2008-11-14,312.642
2008-11-17,301.27
2008-11-18,289.916
2008-11-19,255.256
2008-11-20,234.778
2008-11-21,211.057
2008-11-24,267.491
2008-11-25,267.776
2008-11-26,273.794
2008-11-27,310.218
2008-11-28,300.205
2008-12-01,256.631
2008-12-02,269.392
2008-12-03,274.855
2008-12-04,278.216
2008-12-05,247.494
2008-12-08,286.145
2008-12-09,275.831
2008-12-10,296.046
2008-12-11,294.931
2008-12-12,276.115
2008-12-15,287.201
2008-12-16,289.384
2008-12-17,317.957
2008-12-18,308.571
2008-12-19,283.873
2008-12-22,271.885
2008-12-23,282.782
2008-12-24,281.564
2008-12-25,281.564
2008-12-26,280.193
2008-12-29,292.137
2008-12-30,305.708
2008-12-31,305.658
2009-01-01,305.658
2009-01-02,341.598
2009-01-05,344.697
2009-01-06,352.182
2009-01-07,332.031
2009-01-08,332.325
2009-01-09,325.928
2009-01-12,309.701
2009-01-13,300.429
2009-01-14,278.967
2009-01-15,277.87
2009-01-16,296.676
2009-01-19,278.274
2009-01-20,267.025
2009-01-21,277.065
2009-01-22,275.368
2009-01-23,273.407
2009-01-26,302.787
2009-01-27,302.011
2009-01-28,319.448
2009-01-29,308.734
2009-01-30,301.278
2009-02-02,270.698
2009-02-03,287.203
2009-02-04,304.087
2009-02-05,309.506
2009-02-06,323.926
2009-02-09,350.259
2009-02-10,341.086
2009-02-11,335.464
2009-02-12,318.106
2009-02-13,337.074
2009-02-16,327.128
2009-02-17,305.954
2009-02-18,286.449
2009-02-19,289.508
2009-02-20,265.395
2009-02-23,251.619
2009-02-24,260.82
2009-02-25,257.441
2009-02-26,263.238
2009-02-27,261.642
2009-03-02,246.797
2009-03-03,233.532
2009-03-04,254.445
2009-03-05,240.049
2009-03-06,231.615
2009-03-09,241.681
2009-03-10,260.647
2009-03-11,255.217
2009-03-12,259.409
2009-03-13,264.782
2009-03-16,278.121
2009-03-17,275.932
2009-03-18,266.531
2009-03-19,303.973
2009-03-20,318.994
2009-03-23,333.126
2009-03-24,325.476
2009-03-25,330.134
2009-03-26,352.143
2009-03-27,341.025
2009-03-30,319.233
2009-03-31,325.352
2009-04-01,318.918
2009-04-02,341.85
2009-04-03,323.89
2009-04-06,320.065
2009-04-07,301.632
2009-04-08,300.122
2009-04-09,303.226
2009-04-10,303.226
2009-04-13,305.275
2009-04-14,310.182
2009-04-15,314.859
2009-04-16,321.07
2009-04-17,338.147
2009-04-20,309.072
2009-04-21,314.435
2009-04-22,321.9
2009-04-23,330.55
2009-04-24,345.662
2009-04-27,336.19
2009-04-28,323.527
2009-04-29,346.404
2009-04-30,348.636
2009-05-01,349.772
2009-05-04,384.231
2009-05-05,374.853
2009-05-06,369.801
2009-05-07,391.288
2009-05-08,406.965
2009-05-11,387.734
2009-05-12,391.984
2009-05-13,368.875
2009-05-14,372.65
2009-05-15,380.279
2009-05-18,388.267
2009-05-19,418.847
2009-05-20,441.829
2009-05-21,439.296
2009-05-22,429.914
2009-05-25,421.842
2009-05-26,404.594
2009-05-27,427.978
2009-05-28,425.078
2009-05-29,456.522
2009-06-01,462.417
2009-06-02,494.085
2009-06-03,461.986
2009-06-04,456.252
2009-06-05,448.312
2009-06-08,432.075
2009-06-09,440.242
2009-06-10,455.262
2009-06-11,478.226
2009-06-12,463.872
2009-06-15,438.945
2009-06-16,455.686
2009-06-17,422.159
2009-06-18,434.886
2009-06-19,434.691
2009-06-22,391.813
2009-06-23,392.705
2009-06-24,409.724
2009-06-25,401.263
2009-06-26,409.352
2009-06-29,417.568
2009-06-30,416.264
2009-07-01,430.791
2009-07-02,413.238
2009-07-03,408.512
2009-07-06,381.711
2009-07-07,374.393
2009-07-08,362.596
2009-07-09,365.461
2009-07-10,354.023
2009-07-13,368.494
2009-07-14,371.779
2009-07-15,400.677
2009-07-16,390.988
2009-07-17,394.104
2009-07-20,404.549
2009-07-21,423.441
2009-07-22,425.602
2009-07-23,436.41
2009-07-24,443.621
2009-07-27,461.373
2009-07-28,441.665
2009-07-29,432.38
2009-07-30,449.481
2009-07-31,453.502
2009-08-03,479.399
2009-08-04,465.008
2009-08-05,473.584
2009-08-06,470.692
2009-08-07,459.519
2009-08-10,446.92
2009-08-11,437.318
2009-08-12,449.436
2009-08-13,456.548
2009-08-14,450.576
2009-08-17,427.095
2009-08-18,438.555
2009-08-19,439.2
2009-08-20,448.487
2009-08-21,454.017
2009-08-24,468.168
2009-08-25,472.783
2009-08-26,453.221
2009-08-27,441.896
2009-08-28,466.163
2009-08-31,450.52
2009-09-01,440.544
2009-09-02,422.637
2009-09-03,437.428
2009-09-04,441.425
2009-09-07,454.236
2009-09-08,467.04
2009-09-09,481.891
2009-09-10,479.535
2009-09-11,479.997
2009-09-14,473.692
2009-09-15,489.651
2009-09-16,515.82
2009-09-17,525.467
2009-09-18,536.052
2009-09-21,521.717
2009-09-22,535.3
2009-09-23,525.823
2009-09-24,509.833
2009-09-25,506.209
2009-09-28,508.905
2009-09-29,510.99
2009-09-30,532.038
2009-10-01,512.823
2009-10-02,491.638
2009-10-05,504.813
2009-10-06,532.293
2009-10-07,519.725
2009-10-08,550.602
2009-10-09,547.105
2009-10-12,558.309
2009-10-13,554.84
2009-10-14,577.548
2009-10-15,568.93
2009-10-16,550.95
2009-10-19,570.515
2009-10-20,561.468
2009-10-21,559.744
2009-10-22,546.154
2009-10-23,550.611
2009-10-26,538.328
2009-10-27,514.703
2009-10-28,481.205
2009-10-29,501.44
2009-10-30,479.221
2009-11-02,477.616
2009-11-03,468.267
2009-11-04,490.437
2009-11-05,501.683
2009-11-06,496.646
2009-11-09,522.449
2009-11-10,514.449
2009-11-11,524.998
2009-11-12,516.243
2009-11-13,514.076
2009-11-16,539.96
2009-11-17,532.521
2009-11-18,543.103
2009-11-19,520.979
2009-11-20,520.141
2009-11-23,551.982
2009-11-24,542.3
2009-11-25,540.253
2009-11-26,511.567
2009-11-27,524.792
2009-11-30,518.701
2009-12-01,543.984
2009-12-02,550.741
2009-12-03,548.164
2009-12-04,556.647
2009-12-07,555.001
2009-12-08,550.855
2009-12-09,543.07
2009-12-10,550.497
2009-12-11,555.801
2009-12-14,568.391
2009-12-15,572.191
2009-12-16,589.644
2009-12-17,572.584
2009-12-18,563.607
2009-12-21,584.219
2009-12-22,579.444
2009-12-23,585.413
2009-12-24,585.659
2009-12-25,585.659
2009-12-28,598.749
2009-12-29,602.033
2009-12-30,597.407
2009-12-31,600.825
2010-01-01,600.825
2010-01-04,615.829
2010-01-05,612.231
2010-01-06,609.416
2010-01-07,607.479
2010-01-08,609.204
2010-01-11,609.297
2010-01-12,590.862
2010-01-13,588.13
2010-01-14,589.048
2010-01-15,574.264
2010-01-18,571.857
2010-01-19,567.897
2010-01-20,541.744
2010-01-21,530.628
2010-01-22,522.75
2010-01-25,526.641
2010-01-26,521.245
2010-01-27,517.372
2010-01-28,509.728
2010-01-29,522.12
2010-02-01,522.447
2010-02-02,539.033
2010-02-03,533.009
2010-02-04,505.333
2010-02-05,488.448
2010-02-08,488.261
2010-02-09,503.088
2010-02-10,481.638
2010-02-11,480.288
2010-02-12,464.578
2010-02-15,459.462
2010-02-16,471.049
2010-02-17,463.857
2010-02-18,463.79
2010-02-19,472.374
2010-02-22,476.39
2010-02-23,463.786
2010-02-24,464.922
2010-02-25,446.044
2010-02-26,473.277
2010-03-01,475.65
2010-03-02,480.715
2010-03-03,490.92
2010-03-04,493.189
2010-03-05,505.042
2010-03-08,498.654
2010-03-09,496.799
2010-03-10,507.765
2010-03-11,504.978
2010-03-12,509.311
2010-03-15,497.46
2010-03-16,507.001
2010-03-17,512.113
2010-03-18,502.638
2010-03-19,499.095
2010-03-22,494.545
2010-03-23,506.735
2010-03-24,498.919
2010-03-25,502.704
2010-03-26,500.615
2010-03-29,506.216
2010-03-30,503.994
2010-03-31,521.607
2010-04-01,522.889
2010-04-02,522.889
2010-04-05,521.493
2010-04-06,536.796
2010-04-07,537.371
2010-04-08,533.834
2010-04-09,545.841
2010-04-12,554.496
2010-04-13,544.526
2010-04-14,556.972
2010-04-15,562.996
2010-04-16,548.073
2010-04-19,532.92
2010-04-20,548.085
2010-04-21,550.071
2010-04-22,551.253
2010-04-23,561.524
2010-04-26,573.149
2010-04-27,565.717
2010-04-28,546.042
2010-04-29,557.553
2010-04-30,541.108
2010-05-03,544.075
2010-05-04,516.285
2010-05-05,501.799
2010-05-06,482.272
2010-05-07,457.174
2010-05-10,499.237
2010-05-11,486.553
2010-05-12,498.226
2010-05-13,495.691
2010-05-14,474.897
2010-05-17,472.015
2010-05-18,470.662
2010-05-19,439.099
2010-05-20,412.13
2010-05-21,436.538
2010-05-24,435.513
2010-05-25,412.293
2010-05-26,442.935
2010-05-27,444.8
2010-05-28,439.39
2010-05-31,423.588
2010-06-01,428.493
2010-06-02,424.978
2010-06-03,439.71
2010-06-04,426.071
2010-06-07,406.843
2010-06-08,400.597
2010-06-09,418.503
2010-06-10,438.237
2010-06-11,440.05
2010-06-14,460.451
2010-06-15,463.393
2010-06-16,451.233
2010-06-17,449.679
2010-06-18,451.911
2010-06-21,464.136
2010-06-22,448.798
2010-06-23,436.206
2010-06-24,422.98
2010-06-25,409.412
2010-06-28,410.323
2010-06-29,380.85
2010-06-30,378.248
2010-07-01,364.475
2010-07-02,383.514
2010-07-05,378.313
2010-07-06,404.958
2010-07-07,409.065
2010-07-08,413.794
2010-07-09,417.278
2010-07-12,415.608
2010-07-13,434.011
2010-07-14,433.599
2010-07-15,430.267
2010-07-16,429.979
2010-07-19,427.35
2010-07-20,423.828
2010-07-21,435.264
2010-07-22,450.34
2010-07-23,449.366
2010-07-26,460.843
2010-07-27,459.946
2010-07-28,457.445
2010-07-29,452.383
2010-07-30,451.014
2010-08-02,479.534
2010-08-03,482.299
2010-08-04,483.667
2010-08-05,481.046
2010-08-06,484.066
2010-08-09,485.131
2010-08-10,465.819
2010-08-11,438.387
2010-08-12,432.338
2010-08-13,430.262
2010-08-16,434.514
2010-08-17,447.539
2010-08-18,446.041
2010-08-19,438.938
2010-08-20,425.67
2010-08-23,427.94
2010-08-24,414.905
2010-08-25,403.218
2010-08-26,413.88
2010-08-27,418.0
2010-08-30,418.822
2010-08-31,417.983
2010-09-01,448.569
2010-09-02,452.515
2010-09-03,459.343
2010-09-06,456.328
2010-09-07,448.316
2010-09-08,460.319
2010-09-09,467.732
2010-09-10,473.143
2010-09-13,481.307
2010-09-14,481.824
2010-09-15,476.282
2010-09-16,476.987
2010-09-17,480.864
2010-09-20,490.15
2010-09-21,498.206
2010-09-22,509.87
2010-09-23,512.929
2010-09-24,525.575
2010-09-27,524.411
2010-09-28,526.571
2010-09-29,528.902
2010-09-30,536.431
2010-10-01,536.465
2010-10-04,532.704
2010-10-05,545.662
2010-10-06,555.682
2010-10-07,552.453
2010-10-08,555.774
2010-10-11,558.408
2010-10-12,552.552
2010-10-13,562.864
2010-10-14,573.799
2010-10-15,566.487
2010-10-18,561.097
2010-10-19,544.052
2010-10-20,560.715
2010-10-21,561.939
2010-10-22,557.455
2010-10-25,569.975
2010-10-26,564.333
2010-10-27,547.771
2010-10-28,551.582
2010-10-29,549.218
2010-11-01,560.193
2010-11-02,568.633
2010-11-03,558.063
2010-11-04,589.356
2010-11-05,593.192
2010-11-08,585.817
2010-11-09,600.556
2010-11-10,578.603
2010-11-11,581.669
2010-11-12,566.741
2010-11-15,565.104
2010-11-16,539.32
2010-11-17,545.278
2010-11-18,557.001
2010-11-19,560.261
2010-11-22,557.275
2010-11-23,536.527
2010-11-24,547.015
2010-11-25,547.143
2010-11-26,537.246
2010-11-29,527.687
2010-11-30,526.056
2010-12-01,547.617
2010-12-02,566.049
2010-12-03,579.17
2010-12-06,581.794
2010-12-07,588.382
2010-12-08,586.506
2010-12-09,576.706
2010-12-10,581.597
2010-12-13,596.434
2010-12-14,590.523
2010-12-15,586.779
2010-12-16,590.616
2010-12-17,591.866
2010-12-20,596.73
2010-12-21,619.811
2010-12-22,626.317
2010-12-23,624.729
2010-12-24,626.491
2010-12-27,622.728
2010-12-28,630.104
2010-12-29,629.911
2010-12-30,633.024
2010-12-31,641.377
2011-01-03,657.852
2011-01-04,645.585
2011-01-05,642.86
2011-01-06,642.029
2011-01-07,644.067
2011-01-10,637.965
2011-01-11,640.812
2011-01-12,657.883
2011-01-13,651.948
2011-01-14,651.144
2011-01-17,649.097
2011-01-18,659.906
2011-01-19,653.371
2011-01-20,621.578
2011-01-21,641.817
2011-01-24,636.373
2011-01-25,625.434
2011-01-26,639.153
2011-01-27,648.384
2011-01-28,643.703
2011-01-31,646.06
2011-02-01,671.857
2011-02-02,675.521
2011-02-03,670.595
2011-02-04,668.826
2011-02-07,672.447
2011-02-08,670.644
2011-02-09,666.035
2011-02-10,645.942
2011-02-11,656.131
2011-02-14,660.723
2011-02-15,662.627
2011-02-16,674.131
2011-02-17,681.198
2011-02-18,694.097
2011-02-21,676.767
2011-02-22,673.331
2011-02-23,676.368
2011-02-24,685.886
2011-02-25,691.084
2011-02-28,705.356
2011-03-01,705.815
2011-03-02,706.225
2011-03-03,707.114
2011-03-04,712.461
2011-03-07,713.661
2011-03-08,704.061
2011-03-09,694.285
2011-03-10,666.24
2011-03-11,650.396
2011-03-14,657.385
2011-03-15,646.269
2011-03-16,631.009
2011-03-17,652.853
2011-03-18,666.195
2011-03-21,681.752
2011-03-22,678.581
2011-03-23,675.388
2011-03-24,692.795
2011-03-25,695.279
2011-03-28,698.27
2011-03-29,696.146
2011-03-30,704.407
2011-03-31,711.043
2011-04-01,723.411
2011-04-04,734.701
2011-04-05,736.602
2011-04-06,745.628
2011-04-07,736.806
2011-04-08,748.596
2011-04-11,744.888
2011-04-12,718.397
2011-04-13,728.187
2011-04-14,715.097
2011-04-15,720.567
2011-04-18,687.316
2011-04-19,709.408
2011-04-20,737.427
2011-04-21,737.998
2011-04-22,737.998
2011-04-25,736.719
2011-04-26,742.414
2011-04-27,733.556
2011-04-28,745.509
2011-04-29,750.851
2011-05-02,747.614
2011-05-03,732.34
2011-05-04,696.823
2011-05-05,673.915
2011-05-06,691.869
2011-05-09,681.509
2011-05-10,703.487
2011-05-11,698.036
2011-05-12,678.372
2011-05-13,686.377
2011-05-16,684.033
2011-05-17,674.79
2011-05-18,674.64
2011-05-19,677.451
2011-05-20,673.755
2011-05-23,649.948
2011-05-24,649.836
2011-05-25,657.309
2011-05-26,659.67
2011-05-27,677.138
2011-05-30,687.295
2011-05-31,698.818
2011-06-01,688.426
2011-06-02,687.014
2011-06-03,676.864
2011-06-06,671.747
2011-06-07,674.643
2011-06-08,649.402
2011-06-09,647.768
2011-06-10,622.697
2011-06-13,627.387
2011-06-14,650.315
2011-06-15,623.922
2011-06-16,619.658
2011-06-17,620.17
2011-06-20,602.586
2011-06-21,626.924
2011-06-22,625.138
2011-06-23,591.233
2011-06-24,587.972
2011-06-27,595.725
