Date,NORWAY MID GROWTH Mid Cap
2021-10-05,422.227
2021-10-06,407.829
2021-10-07,416.748
2021-10-08,419.998
2021-10-11,413.154
2021-10-12,411.504
2021-10-13,424.806
2021-10-14,432.329
2021-10-15,433.921
2021-10-18,434.96
2021-10-19,441.982
2021-10-20,456.117
2021-10-21,457.034
2021-10-22,455.398
2021-10-25,455.561
2021-10-26,463.619
2021-10-27,447.571
2021-10-28,449.124
2021-10-29,430.953
2021-11-01,436.71
2021-11-02,423.526
2021-11-03,426.769
2021-11-04,427.517
2021-11-05,434.077
2021-11-08,431.719
2021-11-09,432.533
2021-11-10,434.29
2021-11-11,432.446
2021-11-12,427.076
2021-11-15,432.249
2021-11-16,427.699
2021-11-17,422.099
2021-11-18,418.856
2021-11-19,421.444
2021-11-22,413.313
2021-11-23,396.903
2021-11-24,392.476
2021-11-25,382.482
2021-11-26,365.164
2021-11-29,367.502
2021-11-30,357.81
2021-12-01,363.187
2021-12-02,355.913
2021-12-03,347.55
2021-12-06,348.411
2021-12-07,360.74
2021-12-08,365.493
2021-12-09,355.8
2021-12-10,357.903
2021-12-13,347.129
2021-12-14,337.812
2021-12-15,334.189
2021-12-16,344.196
2021-12-17,342.417
2021-12-20,334.683
2021-12-21,344.164
2021-12-22,347.728
2021-12-23,349.82
2021-12-24,349.852
2021-12-27,350.606
2021-12-28,350.138
2021-12-29,347.835
2021-12-30,347.479
2021-12-31,347.014
2022-01-03,351.099
2022-01-04,350.843
2022-01-05,355.466
2022-01-06,345.39
2022-01-07,345.088
2022-01-10,331.664
2022-01-11,339.727
2022-01-12,349.722
2022-01-13,349.679
2022-01-14,342.391
2022-01-17,339.999
2022-01-18,337.509
2022-01-19,340.896
2022-01-20,336.445
2022-01-21,328.164
2022-01-24,308.083
2022-01-25,304.797
2022-01-26,320.092
2022-01-27,320.914
2022-01-28,316.866
2022-01-31,326.555
2022-02-01,333.915
2022-02-02,341.56
2022-02-03,337.195
2022-02-04,336.764
2022-02-07,342.512
2022-02-08,333.201
2022-02-09,342.049
2022-02-10,342.054
2022-02-11,329.553
2022-02-14,320.755
2022-02-15,322.96
2022-02-16,324.508
2022-02-17,317.827
2022-02-18,309.091
2022-02-21,310.349
2022-02-22,310.604
2022-02-23,313.795
2022-02-24,303.833
2022-02-25,321.485
2022-02-28,331.37
2022-03-01,336.364
2022-03-02,340.516
2022-03-03,329.489
2022-03-04,323.132
2022-03-07,314.706
2022-03-08,313.966
2022-03-09,325.218
2022-03-10,321.103
2022-03-11,323.392
2022-03-14,320.055
2022-03-15,312.861
2022-03-16,333.519
2022-03-17,333.856
2022-03-18,339.658
2022-03-21,342.393
2022-03-22,339.738
2022-03-23,339.237
2022-03-24,336.954
2022-03-25,346.603
2022-03-28,338.41
2022-03-29,341.475
2022-03-30,347.316
2022-03-31,336.368
2022-04-01,335.551
2022-04-04,338.226
2022-04-05,337.179
2022-04-06,335.055
2022-04-07,334.424
2022-04-08,346.858
2022-04-11,346.169
2022-04-12,348.068
2022-04-13,347.797
2022-04-14,348.148
2022-04-15,348.148
2022-04-18,346.782
2022-04-19,343.382
2022-04-20,344.824
2022-04-21,342.806
2022-04-22,337.098
2022-04-25,323.512
2022-04-26,322.215
2022-04-27,317.681
2022-04-28,322.376
2022-04-29,330.563
2022-05-02,315.302
2022-05-03,324.013
2022-05-04,316.514
2022-05-05,309.794
2022-05-06,306.248
2022-05-09,290.841
2022-05-10,292.614
2022-05-11,293.786
2022-05-12,286.736
2022-05-13,293.74
2022-05-16,293.961
2022-05-17,298.187
2022-05-18,299.942
2022-05-19,296.173
2022-05-20,303.011
2022-05-23,305.366
2022-05-24,307.614
2022-05-25,312.356
2022-05-26,314.026
2022-05-27,316.128
2022-05-30,323.363
2022-05-31,328.714
2022-06-01,323.009
2022-06-02,324.487
2022-06-03,320.355
2022-06-06,322.26
2022-06-07,319.463
2022-06-08,319.732
2022-06-09,319.491
2022-06-10,310.777
2022-06-13,298.467
2022-06-14,302.539
2022-06-15,302.755
2022-06-16,295.252
2022-06-17,297.115
2022-06-20,307.374
2022-06-21,301.434
2022-06-22,284.16
2022-06-23,282.832
2022-06-24,290.79
2022-06-27,294.81
2022-06-28,298.307
2022-06-29,294.148
2022-06-30,294.047
2022-07-01,294.284
2022-07-04,304.032
2022-07-05,292.49
2022-07-06,288.988
2022-07-07,300.035
2022-07-08,297.827
2022-07-11,296.883
2022-07-12,289.304
2022-07-13,283.933
2022-07-14,271.857
2022-07-15,276.0
2022-07-18,280.837
2022-07-19,286.059
2022-07-20,287.231
2022-07-21,281.48
2022-07-22,287.83
2022-07-25,286.324
2022-07-26,285.306
2022-07-27,292.918
2022-07-28,290.573
2022-07-29,299.965
2022-08-01,304.877
2022-08-02,305.33
2022-08-03,301.44
2022-08-04,303.08
2022-08-05,300.691
2022-08-08,300.023
2022-08-09,298.865
2022-08-10,304.077
2022-08-11,307.196
2022-08-12,298.763
2022-08-15,298.646
2022-08-16,297.283
2022-08-17,295.454
2022-08-18,298.453
2022-08-19,297.127
2022-08-22,294.393
2022-08-23,294.715
2022-08-24,290.099
2022-08-25,290.676
2022-08-26,283.585
2022-08-29,274.704
2022-08-30,279.9
2022-08-31,279.523
2022-09-01,276.079
2022-09-02,276.953
2022-09-05,274.533
2022-09-06,269.59
2022-09-07,264.324
2022-09-08,263.516
2022-09-09,271.943
2022-09-12,276.332
2022-09-13,266.588
2022-09-14,262.297
2022-09-15,257.341
2022-09-16,249.592
2022-09-19,251.019
2022-09-20,244.484
2022-09-21,244.707
2022-09-22,241.244
2022-09-23,228.529
2022-09-26,222.306
2022-09-27,217.698
2022-09-28,184.187
2022-09-29,182.479
2022-09-30,183.765
2022-10-03,194.798
2022-10-04,195.747
2022-10-05,190.187
2022-10-06,188.868
2022-10-07,185.085
2022-10-10,186.614
2022-10-11,186.545
2022-10-12,184.09
2022-10-13,187.164
2022-10-14,186.37
2022-10-17,196.199
2022-10-18,195.054
2022-10-19,191.942
2022-10-20,194.18
2022-10-21,189.354
2022-10-24,188.856
2022-10-25,195.164
2022-10-26,206.195
2022-10-27,203.873
2022-10-28,203.135
2022-10-31,209.825
2022-11-01,214.077
2022-11-02,211.227
2022-11-03,205.889
2022-11-04,211.85
2022-11-07,212.736
2022-11-08,215.219
2022-11-09,211.807
2022-11-10,219.312
2022-11-11,224.176
2022-11-14,224.064
2022-11-15,225.951
2022-11-16,226.189
2022-11-17,220.674
2022-11-18,216.216
2022-11-21,212.686
2022-11-22,215.572
2022-11-23,220.547
2022-11-24,228.178
2022-11-25,228.928
2022-11-28,224.126
2022-11-29,223.053
2022-11-30,225.377
2022-12-01,228.931
2022-12-02,224.904
2022-12-05,222.987
2022-12-06,218.301
2022-12-07,217.23
2022-12-08,220.571
2022-12-09,225.339
2022-12-12,226.213
2022-12-13,235.06
2022-12-14,234.397
2022-12-15,229.349
2022-12-16,227.041
2022-12-19,227.391
2022-12-20,228.782
2022-12-21,235.726
2022-12-22,232.454
2022-12-23,233.025
2022-12-26,233.025
2022-12-27,235.343
2022-12-28,234.663
2022-12-29,235.441
2022-12-30,235.883
2023-01-02,233.668
2023-01-03,233.616
2023-01-04,234.69
2023-01-05,231.838
2023-01-06,240.072
2023-01-09,239.255
2023-01-10,235.974
2023-01-11,235.601
2023-01-12,238.499
2023-01-13,241.294
2023-01-16,243.832
2023-01-17,246.93
2023-01-18,248.695
2023-01-19,244.905
2023-01-20,247.718
2023-01-23,250.643
2023-01-24,253.972
2023-01-25,255.128
2023-01-26,255.78
2023-01-27,254.613
2023-01-30,255.547
2023-01-31,252.584
2023-02-01,255.297
2023-02-02,249.188
2023-02-03,246.286
2023-02-06,241.752
2023-02-07,240.471
2023-02-08,244.731
2023-02-09,249.285
2023-02-10,244.663
2023-02-13,247.805
2023-02-14,248.001
2023-02-15,245.715
2023-02-16,243.887
2023-02-17,243.399
2023-02-20,243.858
2023-02-21,238.929
2023-02-22,238.841
2023-02-23,237.025
2023-02-24,233.728
2023-02-27,237.661
2023-02-28,242.198
2023-03-01,239.87
2023-03-02,238.924
2023-03-03,237.899
2023-03-06,236.949
2023-03-07,229.69
2023-03-08,229.48
2023-03-09,227.688
2023-03-10,228.719
2023-03-13,227.888
2023-03-14,234.124
2023-03-15,223.903
2023-03-16,227.615
2023-03-17,224.874
2023-03-20,227.125
2023-03-21,233.665
2023-03-22,240.627
2023-03-23,248.103
2023-03-24,236.441
2023-03-27,237.973
2023-03-28,238.078
2023-03-29,237.999
2023-03-30,242.604
2023-03-31,245.582
2023-04-03,247.31
2023-04-04,250.027
2023-04-05,244.61
2023-04-06,244.782
2023-04-07,244.782
2023-04-10,242.178
2023-04-11,242.945
2023-04-12,246.397
2023-04-13,253.739
2023-04-14,257.025
2023-04-17,258.555
2023-04-18,259.379
2023-04-19,259.037
2023-04-20,256.716
2023-04-21,255.979
2023-04-24,257.863
2023-04-25,253.693
2023-04-26,257.33
2023-04-27,257.558
2023-04-28,258.689
2023-05-01,257.556
2023-05-02,253.163
2023-05-03,254.128
2023-05-04,251.208
2023-05-05,251.865
2023-05-08,256.363
2023-05-09,250.726
2023-05-10,253.106
2023-05-11,251.225
2023-05-12,250.407
2023-05-15,252.572
2023-05-16,247.528
2023-05-17,244.933
2023-05-18,242.835
2023-05-19,247.31
2023-05-22,245.482
2023-05-23,241.885
2023-05-24,239.67
2023-05-25,247.065
2023-05-26,239.916
2023-05-29,238.711
2023-05-30,238.64
2023-05-31,238.531
2023-06-01,242.306
2023-06-02,245.757
2023-06-05,242.044
2023-06-06,240.484
2023-06-07,241.192
2023-06-08,246.263
2023-06-09,250.73
2023-06-12,252.143
2023-06-13,256.169
2023-06-14,257.16
2023-06-15,256.725
2023-06-16,259.876
2023-06-19,256.818
2023-06-20,258.749
2023-06-21,259.543
2023-06-22,258.76
2023-06-23,250.959
2023-06-26,250.937
2023-06-27,249.273
2023-06-28,250.204
2023-06-29,251.76
2023-06-30,250.433
2023-07-03,248.652
2023-07-04,249.129
2023-07-05,246.984
2023-07-06,240.488
2023-07-07,242.073
2023-07-10,242.806
2023-07-11,244.909
2023-07-12,250.891
2023-07-13,250.91
2023-07-14,248.805
2023-07-17,246.577
2023-07-18,248.429
2023-07-19,251.329
2023-07-20,251.957
2023-07-21,252.617
2023-07-24,251.099
2023-07-25,248.441
2023-07-26,247.373
2023-07-27,250.426
2023-07-28,249.389
2023-07-31,251.878
2023-08-01,250.35
2023-08-02,247.829
2023-08-03,245.702
2023-08-04,250.986
2023-08-07,247.668
2023-08-08,243.979
2023-08-09,251.111
2023-08-10,249.143
2023-08-11,245.85
2023-08-14,244.805
2023-08-15,244.338
2023-08-16,242.49
2023-08-17,239.396
2023-08-18,234.67
2023-08-21,237.478
2023-08-22,239.78
2023-08-23,242.348
2023-08-24,240.092
2023-08-25,240.966
2023-08-28,242.118
2023-08-29,242.513
2023-08-30,246.7
2023-08-31,242.021
2023-09-01,244.541
2023-09-04,244.479
2023-09-05,248.902
2023-09-06,246.362
2023-09-07,250.152
2023-09-08,250.794
2023-09-11,250.728
2023-09-12,249.121
2023-09-13,247.07
2023-09-14,250.961
2023-09-15,251.609
2023-09-18,248.663
2023-09-19,250.86
2023-09-20,253.479
2023-09-21,250.115
2023-09-22,273.187
2023-09-25,265.251
2023-09-26,265.57
2023-09-27,267.786
2023-09-28,267.143
2023-09-29,269.477
2023-10-02,262.641
2023-10-03,262.832
2023-10-04,258.506
2023-10-05,261.95
2023-10-06,261.312
2023-10-09,270.575
2023-10-10,273.79
2023-10-11,273.572
2023-10-12,277.343
2023-10-13,276.328
2023-10-16,275.445
2023-10-17,274.528
2023-10-18,273.087
2023-10-19,268.261
2023-10-20,266.621
2023-10-23,255.566
2023-10-24,257.772
2023-10-25,258.679
2023-10-26,255.374
2023-10-27,262.219
2023-10-30,253.719
2023-10-31,255.718
2023-11-01,257.483
2023-11-02,256.54
2023-11-03,259.406
2023-11-06,260.56
2023-11-07,261.018
2023-11-08,263.377
2023-11-09,268.279
2023-11-10,266.485
2023-11-13,268.171
2023-11-14,274.907
2023-11-15,281.366
2023-11-16,277.194
2023-11-17,278.944
2023-11-20,282.0
2023-11-21,283.12
2023-11-22,284.967
2023-11-23,288.37
2023-11-24,290.503
2023-11-27,288.516
2023-11-28,287.25
2023-11-29,286.775
2023-11-30,284.101
2023-12-01,287.908
2023-12-04,278.733
2023-12-05,276.886
2023-12-06,274.602
2023-12-07,273.806
2023-12-08,275.8
2023-12-11,273.599
2023-12-12,274.123
2023-12-13,276.793
2023-12-14,288.89
2023-12-15,288.721
2023-12-18,291.729
2023-12-19,297.175
2023-12-20,295.398
2023-12-21,294.622
2023-12-22,294.18
2023-12-25,294.18
2023-12-26,294.474
2023-12-27,300.631
2023-12-28,299.681
2023-12-29,300.575
2024-01-01,300.575
2024-01-02,296.279
2024-01-03,295.888
2024-01-04,302.197
2024-01-05,304.772
2024-01-08,301.433
2024-01-09,304.228
2024-01-10,305.72
2024-01-11,306.609
2024-01-12,311.791
2024-01-15,308.49
2024-01-16,308.096
2024-01-17,306.936
2024-01-18,308.811
2024-01-19,309.49
2024-01-22,311.114
2024-01-23,308.484
2024-01-24,310.85
2024-01-25,311.635
2024-01-26,312.666
2024-01-29,312.992
2024-01-30,313.451
2024-01-31,313.208
2024-02-01,313.807
2024-02-02,309.984
2024-02-05,308.617
2024-02-06,311.13
2024-02-07,313.155
2024-02-08,309.585
2024-02-09,326.06
2024-02-12,334.733
2024-02-13,330.934
2024-02-14,340.198
2024-02-15,344.316
2024-02-16,348.775
2024-02-19,350.41
2024-02-20,352.867
2024-02-21,350.515
2024-02-22,349.963
2024-02-23,351.505
2024-02-26,353.883
2024-02-27,351.957
2024-02-28,351.796
2024-02-29,353.577
2024-03-01,357.784
2024-03-04,358.667
2024-03-05,360.063
2024-03-06,356.825
2024-03-07,360.285
2024-03-08,358.785
2024-03-11,357.391
2024-03-12,355.938
2024-03-13,358.912
2024-03-14,356.477
2024-03-15,356.806
2024-03-18,363.158
2024-03-19,363.587
2024-03-20,365.844
2024-03-21,365.036
2024-03-22,367.912
2024-03-25,370.661
2024-03-26,370.14
2024-03-27,370.154
2024-03-28,368.129
2024-03-29,368.129
2024-04-01,364.185
2024-04-02,364.336
2024-04-03,369.037
2024-04-04,368.317
2024-04-05,371.863
2024-04-08,375.621
2024-04-09,364.906
2024-04-10,367.678
2024-04-11,366.075
2024-04-12,369.2
2024-04-15,368.469
2024-04-16,363.287
2024-04-17,361.992
2024-04-18,357.23
2024-04-19,357.674
2024-04-22,357.748
2024-04-23,364.631
2024-04-24,367.482
2024-04-25,363.129
2024-04-26,362.065
2024-04-29,365.9
2024-04-30,372.158
2024-05-01,371.971
2024-05-02,371.396
2024-05-03,381.368
2024-05-06,390.694
2024-05-07,386.55
2024-05-08,389.292
2024-05-09,390.647
2024-05-10,397.106
2024-05-13,403.089
2024-05-14,396.82
2024-05-15,406.057
2024-05-16,414.93
2024-05-17,415.713
2024-05-20,415.703
2024-05-21,420.904
2024-05-22,423.745
2024-05-23,432.366
2024-05-24,435.26
2024-05-27,438.817
2024-05-28,433.03
2024-05-29,425.004
2024-05-30,428.079
2024-05-31,434.757
2024-06-03,439.832
2024-06-04,425.619
2024-06-05,420.724
2024-06-06,424.862
2024-06-07,430.147
2024-06-10,426.894
2024-06-11,420.592
2024-06-12,428.581
2024-06-13,420.875
2024-06-14,405.778
2024-06-17,405.088
2024-06-18,411.189
2024-06-19,411.778
2024-06-20,413.615
2024-06-21,416.676
2024-06-24,416.086
2024-06-25,412.538
2024-06-26,406.014
2024-06-27,407.609
2024-06-28,408.993
2024-07-01,415.183
2024-07-02,407.89
2024-07-03,410.036
2024-07-04,411.529
2024-07-05,407.58
2024-07-08,409.024
2024-07-09,407.455
2024-07-10,430.152
2024-07-11,440.625
2024-07-12,449.524
2024-07-15,445.824
2024-07-16,446.615
2024-07-17,450.996
2024-07-18,452.45
2024-07-19,452.762
2024-07-22,458.986
2024-07-23,460.386
2024-07-24,456.624
2024-07-25,444.607
2024-07-26,453.53
2024-07-29,453.144
2024-07-30,455.826
2024-07-31,460.552
2024-08-01,456.808
2024-08-02,439.266
2024-08-05,424.99
2024-08-06,434.998
2024-08-07,448.95
2024-08-08,442.385
2024-08-09,452.705
2024-08-12,455.929
2024-08-13,461.76
2024-08-14,468.862
2024-08-15,465.468
2024-08-16,467.737
2024-08-19,473.401
2024-08-20,472.228
2024-08-21,470.454
2024-08-22,470.691
2024-08-23,475.28
2024-08-26,471.977
2024-08-27,471.657
2024-08-28,473.754
2024-08-29,476.135
2024-08-30,475.855
2024-09-02,465.231
2024-09-03,456.26
2024-09-04,459.294
2024-09-05,449.265
2024-09-06,449.267
2024-09-09,442.157
2024-09-10,439.682
2024-09-11,442.198
2024-09-12,454.324
2024-09-13,466.956
2024-09-16,469.432
2024-09-17,450.429
2024-09-18,448.061
2024-09-19,465.914
2024-09-20,465.57
2024-09-23,467.462
2024-09-24,463.377
2024-09-25,466.219
2024-09-26,463.696
2024-09-27,467.844
2024-09-30,467.742
2024-10-01,475.792
2024-10-02,486.173
2024-10-03,484.696
2024-10-04,481.238
2024-10-07,482.914
2024-10-08,479.445
2024-10-09,477.306
2024-10-10,478.41
2024-10-11,480.556
2024-10-14,488.807
2024-10-15,489.908
2024-10-16,486.176
2024-10-17,486.306
2024-10-18,478.79
2024-10-21,473.564
2024-10-22,471.734
2024-10-23,468.463
2024-10-24,483.467
2024-10-25,484.61
2024-10-28,485.382
2024-10-29,486.825
2024-10-30,487.817
2024-10-31,474.653
2024-11-01,475.897
2024-11-04,468.13
2024-11-05,475.807
2024-11-06,463.911
2024-11-07,477.044
2024-11-08,467.007
2024-11-11,470.291
2024-11-12,474.315
2024-11-13,482.479
2024-11-14,479.334
2024-11-15,479.912
2024-11-18,482.954
2024-11-19,494.569
2024-11-20,490.57
2024-11-21,498.192
2024-11-22,501.287
2024-11-25,508.984
2024-11-26,496.258
2024-11-27,501.436
2024-11-28,500.518
2024-11-29,497.87
2024-12-02,497.997
2024-12-03,506.037
2024-12-04,512.051
2024-12-05,513.504
2024-12-06,501.714
2024-12-09,499.114
2024-12-10,491.545
2024-12-11,495.104
2024-12-12,498.023
2024-12-13,495.802
2024-12-16,491.569
2024-12-17,482.478
2024-12-18,477.742
2024-12-19,468.028
2024-12-20,465.57
2024-12-23,468.419
2024-12-24,468.265
2024-12-25,468.265
2024-12-26,468.755
2024-12-27,469.917
2024-12-30,467.27
2024-12-31,468.103
2025-01-01,468.103
2025-01-02,472.362
2025-01-03,467.961
2025-01-06,471.71
2025-01-07,469.98
2025-01-08,470.18
2025-01-09,472.537
2025-01-10,466.942
2025-01-13,464.518
2025-01-14,475.344
2025-01-15,485.77
2025-01-16,487.454
2025-01-17,491.599
2025-01-20,498.461
2025-01-21,497.797
2025-01-22,504.141
2025-01-23,508.315
2025-01-24,516.622
2025-01-27,512.308
2025-01-28,512.796
2025-01-29,517.243
2025-01-30,525.822
2025-01-31,519.394
2025-02-03,507.155
2025-02-04,513.363
2025-02-05,511.608
2025-02-06,510.573
2025-02-07,495.359
2025-02-10,489.176
2025-02-11,489.148
2025-02-12,484.922
2025-02-13,493.146
2025-02-14,498.964
2025-02-17,510.387
2025-02-18,507.573
2025-02-19,508.89
2025-02-20,509.967
2025-02-21,513.858
2025-02-24,514.08
2025-02-25,516.972
2025-02-26,521.719
2025-02-27,509.511
2025-02-28,508.443
2025-03-03,535.113
2025-03-04,519.952
2025-03-05,545.292
2025-03-06,558.062
2025-03-07,554.849
2025-03-10,546.61
2025-03-11,554.568
2025-03-12,552.746
2025-03-13,557.689
2025-03-14,569.37
2025-03-17,583.541
2025-03-18,578.128
2025-03-19,580.319
2025-03-20,574.743
2025-03-21,567.385
2025-03-24,569.26
2025-03-25,569.441
2025-03-26,569.223
2025-03-27,561.173
2025-03-28,545.839
2025-03-31,544.648
2025-04-01,549.853
2025-04-02,540.25
2025-04-03,549.068
2025-04-04,497.814
2025-04-07,491.868
2025-04-08,496.514
2025-04-09,482.7
2025-04-10,507.425
2025-04-11,511.271
2025-04-14,530.389
2025-04-15,536.28
2025-04-16,534.56
2025-04-17,538.448
2025-04-18,538.448
2025-04-21,544.419
2025-04-22,540.672
2025-04-23,541.836
2025-04-24,546.351
2025-04-25,546.823
2025-04-28,552.904
2025-04-29,554.207
2025-04-30,559.99
2025-05-01,555.777
2025-05-02,571.984
2025-05-05,572.934
2025-05-06,572.039
2025-05-07,572.199
2025-05-08,576.468
2025-05-09,563.005
2025-05-12,558.802
2025-05-13,565.777
2025-05-14,570.42
2025-05-15,576.574
2025-05-16,582.087
2025-05-19,588.651
2025-05-20,586.43
2025-05-21,605.407
2025-05-22,593.535
2025-05-23,600.552
2025-05-26,607.238
2025-05-27,610.456
2025-05-28,606.879
2025-05-29,609.245
2025-05-30,601.457
2025-06-02,606.994
2025-06-03,606.108
2025-06-04,608.299
2025-06-05,622.358
2025-06-06,609.72
2025-06-09,613.132
2025-06-10,618.351
2025-06-11,621.383
2025-06-12,629.446
2025-06-13,626.825
2025-06-16,629.263
2025-06-17,628.41
2025-06-18,623.356
2025-06-19,619.084
2025-06-20,623.08
2025-06-23,618.806
2025-06-24,612.777
2025-06-25,604.243
2025-06-26,615.871
2025-06-27,619.395
2025-06-30,627.455
2025-07-01,618.664
2025-07-02,611.793
2025-07-03,614.261
2025-07-04,615.484
2025-07-07,614.372
2025-07-08,612.199
2025-07-09,584.731
2025-07-10,584.186
2025-07-11,591.763
2025-07-14,590.505
2025-07-15,590.067
2025-07-16,578.387
2025-07-17,580.943
2025-07-18,588.579
2025-07-21,583.317
2025-07-22,590.024
2025-07-23,588.483
2025-07-24,590.61
2025-07-25,582.264
2025-07-28,578.757
2025-07-29,576.431
2025-07-30,572.578
2025-07-31,571.318
2025-08-01,567.191
2025-08-04,573.277
2025-08-05,578.318
2025-08-06,578.96
2025-08-07,577.065
2025-08-08,578.599
2025-08-11,575.893
2025-08-12,585.295
2025-08-13,584.013
2025-08-14,584.61
2025-08-15,587.287
2025-08-18,588.809
2025-08-19,576.988
2025-08-20,582.306
2025-08-21,592.501
2025-08-22,600.595
2025-08-25,600.301
2025-08-26,595.903
2025-08-27,589.138
2025-08-28,593.729
2025-08-29,600.461
2025-09-01,609.003
2025-09-02,595.235
2025-09-03,595.842
2025-09-04,594.692
2025-09-05,601.685
2025-09-08,604.034
2025-09-09,603.788
2025-09-10,623.03
2025-09-11,628.357
2025-09-12,628.879
2025-09-15,637.119
2025-09-16,634.279
2025-09-17,627.243
2025-09-18,619.078
2025-09-19,614.027
2025-09-22,622.786
2025-09-23,621.492
2025-09-24,623.002
2025-09-25,615.537
2025-09-26,618.075
2025-09-29,626.015
2025-09-30,622.169
2025-10-01,634.003
2025-10-02,627.128
2025-10-03,637.948
2025-10-06,638.072
2025-10-07,625.519
2025-10-08,627.808
2025-10-09,617.416
2025-10-10,614.801
2025-10-13,614.855
2025-10-14,608.654
2025-10-15,616.182
2025-10-16,621.791
2025-10-17,614.002
2025-10-20,618.561
2025-10-21,617.318
2025-10-22,618.285
2025-10-23,624.124
2025-10-24,615.362
2025-10-27,617.774
2025-10-28,617.683
2025-10-29,618.641
2025-10-30,570.574
2025-10-31,578.217
2025-11-03,576.881
2025-11-04,571.191
2025-11-05,571.301
2025-11-06,566.698
2025-11-07,568.968
2025-11-10,575.79
2025-11-11,578.587
2025-11-12,581.305
2025-11-13,584.742
2025-11-14,579.052
2025-11-17,579.585
2025-11-18,565.818
2025-11-19,562.984
2025-11-20,567.289
2025-11-21,554.175
2025-11-24,556.259
2025-11-25,558.873
2025-11-26,566.741
2025-11-27,581.336
2025-11-28,584.2
2025-12-01,580.866
2025-12-02,582.498
2025-12-03,591.669
2025-12-04,598.279
2025-12-05,598.311
2025-12-08,600.851
2025-12-09,605.696
2025-12-10,598.633
2025-12-11,605.601
2025-12-12,601.845
2025-12-15,604.749
2025-12-16,600.397
2025-12-17,608.011
2025-12-18,612.635
2025-12-19,619.108
2025-12-22,622.79
2025-12-23,623.602
2025-12-24,628.111
2025-12-25,628.111
2025-12-26,627.571
2025-12-29,625.421
2025-12-30,628.261
2025-12-31,625.501
